location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_persons_vaccinated,cumulative_persons_vaccinated,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_vaccine_doses_administered,cumulative_vaccine_doses_administered,population,population_male,population_female,population_density,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
BQ,2020-06-30,ChIJt7kdj4sYIowRz7WDIdc1beE,Q27561,country/BES,BQ,Caribbean Netherlands,BQ,BES,0,,,,,,,26221,15971,15575,79.942,3788,3565,3771,4747,4191,5594,3259,1975,657,1216720,12.183333,-68.233333,322,27.833333,25.144444,31.8,0.0,22.766667,74.177026
BQ,2020-07-01,ChIJt7kdj4sYIowRz7WDIdc1beE,Q27561,country/BES,BQ,Caribbean Netherlands,BQ,BES,0,,,,,,,26221,15971,15575,79.942,3788,3565,3771,4747,4191,5594,3259,1975,657,1216720,12.183333,-68.233333,322,26.951389,23.347222,30.881944,0.03175,21.674603,73.193412
BQ,2020-07-02,ChIJt7kdj4sYIowRz7WDIdc1beE,Q27561,country/BES,BQ,Caribbean Netherlands,BQ,BES,0,,,,,,,26221,15971,15575,79.942,3788,3565,3771,4747,4191,5594,3259,1975,657,1216720,12.183333,-68.233333,322,27.347222,23.895833,32.173611,0.0,22.230159,73.752022
BQ,2020-07-03,ChIJt7kdj4sYIowRz7WDIdc1beE,Q27561,country/BES,BQ,Caribbean Netherlands,BQ,BES,0,,,,,,,26221,15971,15575,79.942,3788,3565,3771,4747,4191,5594,3259,1975,657,1216720,12.183333,-68.233333,322,27.166667,23.784722,31.638889,0.0,22.706349,77.135004
BQ,2020-07-04,ChIJt7kdj4sYIowRz7WDIdc1beE,Q27561,country/BES,BQ,Caribbean Netherlands,BQ,BES,0,,,,,,,26221,15971,15575,79.942,3788,3565,3771,4747,4191,5594,3259,1975,657,1216720,12.183333,-68.233333,322,27.027778,22.986111,32.0,0.0,21.706349,73.180707
BQ,2020-07-05,ChIJt7kdj4sYIowRz7WDIdc1beE,Q27561,country/BES,BQ,Caribbean Netherlands,BQ,BES,0,,,,,,,26221,15971,15575,79.942,3788,3565,3771,4747,4191,5594,3259,1975,657,1216720,12.183333,-68.233333,322,27.534722,23.486111,32.173611,0.0,21.52381,70.210772
BQ,2020-07-06,ChIJt7kdj4sYIowRz7WDIdc1beE,Q27561,country/BES,BQ,Caribbean Netherlands,BQ,BES,0,,,,,,,26221,15971,15575,79.942,3788,3565,3771,4747,4191,5594,3259,1975,657,1216720,12.183333,-68.233333,322,27.069444,23.243056,32.0,0.072571,21.373016,71.382103
BQ,2020-07-07,ChIJt7kdj4sYIowRz7WDIdc1beE,Q27561,country/BES,BQ,Caribbean Netherlands,BQ,BES,0,,,,,,,26221,15971,15575,79.942,3788,3565,3771,4747,4191,5594,3259,1975,657,1216720,12.183333,-68.233333,322,25.527778,22.8125,29.625,0.145143,22.634921,83.160815
BQ,2020-07-08,ChIJt7kdj4sYIowRz7WDIdc1beE,Q27561,country/BES,BQ,Caribbean Netherlands,BQ,BES,0,,,,,,,26221,15971,15575,79.942,3788,3565,3771,4747,4191,5594,3259,1975,657,1216720,12.183333,-68.233333,322,26.987654,22.697531,31.765432,2.286,21.659722,72.783213
BQ,2020-07-09,ChIJt7kdj4sYIowRz7WDIdc1beE,Q27561,country/BES,BQ,Caribbean Netherlands,BQ,BES,0,,,,,,,26221,15971,15575,79.942,3788,3565,3771,4747,4191,5594,3259,1975,657,1216720,12.183333,-68.233333,322,27.04321,22.876543,32.080247,0.0,21.416667,71.643964
BQ,2020-07-10,ChIJt7kdj4sYIowRz7WDIdc1beE,Q27561,country/BES,BQ,Caribbean Netherlands,BQ,BES,0,,,,,,,26221,15971,15575,79.942,3788,3565,3771,4747,4191,5594,3259,1975,657,1216720,12.183333,-68.233333,322,26.932099,23.024691,31.648148,0.0,21.645833,73.181686
BQ,2020-07-11,ChIJt7kdj4sYIowRz7WDIdc1beE,Q27561,country/BES,BQ,Caribbean Netherlands,BQ,BES,0,,,,,,,26221,15971,15575,79.942,3788,3565,3771,4747,4191,5594,3259,1975,657,1216720,12.183333,-68.233333,322,27.395062,23.641975,31.746914,0.0,21.888889,72.222949
BQ,2020-07-12,ChIJt7kdj4sYIowRz7WDIdc1beE,Q27561,country/BES,BQ,Caribbean Netherlands,BQ,BES,0,,,,,,,26221,15971,15575,79.942,3788,3565,3771,4747,4191,5594,3259,1975,657,1216720,12.183333,-68.233333,322,26.623457,22.907407,30.901235,1.128889,22.173611,76.981654
BQ,2020-07-13,ChIJt7kdj4sYIowRz7WDIdc1beE,Q27561,country/BES,BQ,Caribbean Netherlands,BQ,BES,0,,,,,,,26221,15971,15575,79.942,3788,3565,3771,4747,4191,5594,3259,1975,657,1216720,12.183333,-68.233333,322,26.901235,22.709877,31.401235,1.088571,22.625,77.496871
BQ,2020-07-14,ChIJt7kdj4sYIowRz7WDIdc1beE,Q27561,country/BES,BQ,Caribbean Netherlands,BQ,BES,0,,,,,,,26221,15971,15575,79.942,3788,3565,3771,4747,4191,5594,3259,1975,657,1216720,12.183333,-68.233333,322,27.04321,23.623457,31.790123,0.0635,22.479167,76.091712
BQ,2020-07-15,ChIJt7kdj4sYIowRz7WDIdc1beE,Q27561,country/BES,BQ,Caribbean Netherlands,BQ,BES,0,,,,,,,26221,15971,15575,79.942,3788,3565,3771,4747,4191,5594,3259,1975,657,1216720,12.183333,-68.233333,322,26.919753,23.08642,31.981481,0.141111,22.0,73.894883
BQ,2020-07-16,ChIJt7kdj4sYIowRz7WDIdc1beE,Q27561,country/BES,BQ,Caribbean Netherlands,BQ,BES,0,,,,,,,26221,15971,15575,79.942,3788,3565,3771,4747,4191,5594,3259,1975,657,1216720,12.183333,-68.233333,322,26.302469,22.975309,30.777778,0.0,21.75,75.487418
BQ,2020-07-17,ChIJt7kdj4sYIowRz7WDIdc1beE,Q27561,country/BES,BQ,Caribbean Netherlands,BQ,BES,0,,,,,,,26221,15971,15575,79.942,3788,3565,3771,4747,4191,5594,3259,1975,657,1216720,12.183333,-68.233333,322,26.598765,23.141975,31.41358,0.0,21.722222,73.996473
BQ,2020-07-18,ChIJt7kdj4sYIowRz7WDIdc1beE,Q27561,country/BES,BQ,Caribbean Netherlands,BQ,BES,0,,,,,,,26221,15971,15575,79.942,3788,3565,3771,4747,4191,5594,3259,1975,657,1216720,12.183333,-68.233333,322,26.537037,23.290123,30.925926,0.0,22.0625,76.398667
BQ,2020-07-19,ChIJt7kdj4sYIowRz7WDIdc1beE,Q27561,country/BES,BQ,Caribbean Netherlands,BQ,BES,0,,,,,,,26221,15971,15575,79.942,3788,3565,3771,4747,4191,5594,3259,1975,657,1216720,12.183333,-68.233333,322,26.479167,23.076389,30.361111,0.0,22.619048,78.261455
BQ,2020-07-20,ChIJt7kdj4sYIowRz7WDIdc1beE,Q27561,country/BES,BQ,Caribbean Netherlands,BQ,BES,0,,,,,,,26221,15971,15575,79.942,3788,3565,3771,4747,4191,5594,3259,1975,657,1216720,12.183333,-68.233333,322,26.283951,23.493827,30.179012,0.0,22.333333,77.89188
BQ,2020-07-21,ChIJt7kdj4sYIowRz7WDIdc1beE,Q27561,country/BES,BQ,Caribbean Netherlands,BQ,BES,0,,,,,,,26221,15971,15575,79.942,3788,3565,3771,4747,4191,5594,3259,1975,657,1216720,12.183333,-68.233333,322,26.104938,23.524691,30.833333,0.127,22.3125,78.900647
BQ,2020-07-22,ChIJt7kdj4sYIowRz7WDIdc1beE,Q27561,country/BES,BQ,Caribbean Netherlands,BQ,BES,0,,,,,,,26221,15971,15575,79.942,3788,3565,3771,4747,4191,5594,3259,1975,657,1216720,12.183333,-68.233333,322,27.080247,23.037037,32.209877,0.169333,21.631944,71.701876
BQ,2020-07-23,ChIJt7kdj4sYIowRz7WDIdc1beE,Q27561,country/BES,BQ,Caribbean Netherlands,BQ,BES,0,,,,,,,26221,15971,15575,79.942,3788,3565,3771,4747,4191,5594,3259,1975,657,1216720,12.183333,-68.233333,322,26.790123,23.444444,31.12963,0.0,21.58642,73.329575
BQ,2020-07-24,ChIJt7kdj4sYIowRz7WDIdc1beE,Q27561,country/BES,BQ,Caribbean Netherlands,BQ,BES,0,,,,,,,26221,15971,15575,79.942,3788,3565,3771,4747,4191,5594,3259,1975,657,1216720,12.183333,-68.233333,322,26.882716,23.703704,31.666667,0.423333,21.802469,74.230038
BQ,2020-07-25,ChIJt7kdj4sYIowRz7WDIdc1beE,Q27561,country/BES,BQ,Caribbean Netherlands,BQ,BES,0,,,,,,,26221,15971,15575,79.942,3788,3565,3771,4747,4191,5594,3259,1975,657,1216720,12.183333,-68.233333,322,25.87037,21.487654,30.87037,6.06425,21.930556,78.353029
BQ,2020-07-26,ChIJt7kdj4sYIowRz7WDIdc1beE,Q27561,country/BES,BQ,Caribbean Netherlands,BQ,BES,0,,,,,,,26221,15971,15575,79.942,3788,3565,3771,4747,4191,5594,3259,1975,657,1216720,12.183333,-68.233333,322,24.820988,21.148148,30.611111,15.494,22.173611,84.835775
BQ,2020-07-27,ChIJt7kdj4sYIowRz7WDIdc1beE,Q27561,country/BES,BQ,Caribbean Netherlands,BQ,BES,0,,,,,,,26221,15971,15575,79.942,3788,3565,3771,4747,4191,5594,3259,1975,657,1216720,12.183333,-68.233333,322,26.493056,22.5,31.041667,2.69875,22.722222,80.242511
BQ,2020-07-28,ChIJt7kdj4sYIowRz7WDIdc1beE,Q27561,country/BES,BQ,Caribbean Netherlands,BQ,BES,0,,,,,,,26221,15971,15575,79.942,3788,3565,3771,4747,4191,5594,3259,1975,657,1216720,12.183333,-68.233333,322,27.092593,22.944444,31.654321,0.0,22.715278,75.440551
BQ,2020-07-29,ChIJt7kdj4sYIowRz7WDIdc1beE,Q27561,country/BES,BQ,Caribbean Netherlands,BQ,BES,0,,,,,,,26221,15971,15575,79.942,3788,3565,3771,4747,4191,5594,3259,1975,657,1216720,12.183333,-68.233333,322,26.919753,22.938272,31.228395,0.09525,23.309524,77.586876
BQ,2020-07-30,ChIJt7kdj4sYIowRz7WDIdc1beE,Q27561,country/BES,BQ,Caribbean Netherlands,BQ,BES,0,,,,,,,26221,15971,15575,79.942,3788,3565,3771,4747,4191,5594,3259,1975,657,1216720,12.183333,-68.233333,322,26.314815,22.95679,30.333333,0.036286,22.888889,78.79213
BQ,2020-07-31,ChIJt7kdj4sYIowRz7WDIdc1beE,Q27561,country/BES,BQ,Caribbean Netherlands,BQ,BES,0,,,,,,,26221,15971,15575,79.942,3788,3565,3771,4747,4191,5594,3259,1975,657,1216720,12.183333,-68.233333,322,27.368056,23.375,32.472222,0.0,23.101852,74.10742
BQ,2020-08-01,ChIJt7kdj4sYIowRz7WDIdc1beE,Q27561,country/BES,BQ,Caribbean Netherlands,BQ,BES,0,,,,,,,26221,15971,15575,79.942,3788,3565,3771,4747,4191,5594,3259,1975,657,1216720,12.183333,-68.233333,322,27.458333,23.909722,32.152778,0.0,23.462963,75.670281
BQ,2020-08-02,ChIJt7kdj4sYIowRz7WDIdc1beE,Q27561,country/BES,BQ,Caribbean Netherlands,BQ,BES,0,,,,,,,26221,15971,15575,79.942,3788,3565,3771,4747,4191,5594,3259,1975,657,1216720,12.183333,-68.233333,322,27.243056,24.180556,31.784722,0.0,23.564815,77.302397
BQ,2020-08-03,ChIJt7kdj4sYIowRz7WDIdc1beE,Q27561,country/BES,BQ,Caribbean Netherlands,BQ,BES,0,,,,,,,26221,15971,15575,79.942,3788,3565,3771,4747,4191,5594,3259,1975,657,1216720,12.183333,-68.233333,322,26.541667,23.152778,30.534722,0.0,22.619048,78.01202
BQ,2020-08-04,ChIJt7kdj4sYIowRz7WDIdc1beE,Q27561,country/BES,BQ,Caribbean Netherlands,BQ,BES,0,,,,,,,26221,15971,15575,79.942,3788,3565,3771,4747,4191,5594,3259,1975,657,1216720,12.183333,-68.233333,322,26.722222,22.527778,31.576389,0.362857,22.095238,75.023981
BQ,2020-08-05,ChIJt7kdj4sYIowRz7WDIdc1beE,Q27561,country/BES,BQ,Caribbean Netherlands,BQ,BES,0,,,,,,,26221,15971,15575,79.942,3788,3565,3771,4747,4191,5594,3259,1975,657,1216720,12.183333,-68.233333,322,26.729167,23.034722,31.5625,0.0,22.531746,77.133084
BQ,2020-08-06,ChIJt7kdj4sYIowRz7WDIdc1beE,Q27561,country/BES,BQ,Caribbean Netherlands,BQ,BES,0,,,,,,,26221,15971,15575,79.942,3788,3565,3771,4747,4191,5594,3259,1975,657,1216720,12.183333,-68.233333,322,26.5,23.314815,30.37037,0.0,21.881944,75.475673
BQ,2020-08-07,ChIJt7kdj4sYIowRz7WDIdc1beE,Q27561,country/BES,BQ,Caribbean Netherlands,BQ,BES,0,,,,,,,26221,15971,15575,79.942,3788,3565,3771,4747,4191,5594,3259,1975,657,1216720,12.183333,-68.233333,322,26.716049,23.376543,31.277778,0.0,22.645833,77.686159
BQ,2020-08-08,ChIJt7kdj4sYIowRz7WDIdc1beE,Q27561,country/BES,BQ,Caribbean Netherlands,BQ,BES,0,,,,,,,26221,15971,15575,79.942,3788,3565,3771,4747,4191,5594,3259,1975,657,1216720,12.183333,-68.233333,322,26.302469,22.783951,30.32716,0.141111,22.708333,79.990762
BQ,2020-08-09,ChIJt7kdj4sYIowRz7WDIdc1beE,Q27561,country/BES,BQ,Caribbean Netherlands,BQ,BES,0,,,,,,,26221,15971,15575,79.942,3788,3565,3771,4747,4191,5594,3259,1975,657,1216720,12.183333,-68.233333,322,26.493827,23.907407,30.623457,0.127,23.301587,80.332413
BQ,2020-08-10,ChIJt7kdj4sYIowRz7WDIdc1beE,Q27561,country/BES,BQ,Caribbean Netherlands,BQ,BES,0,,,,,,,26221,15971,15575,79.942,3788,3565,3771,4747,4191,5594,3259,1975,657,1216720,12.183333,-68.233333,322,26.944444,23.41358,31.067901,0.1905,23.214286,77.617556
BQ,2020-08-11,ChIJt7kdj4sYIowRz7WDIdc1beE,Q27561,country/BES,BQ,Caribbean Netherlands,BQ,BES,0,,,,,,,26221,15971,15575,79.942,3788,3565,3771,4747,4191,5594,3259,1975,657,1216720,12.183333,-68.233333,322,27.216049,23.376543,30.969136,0.0,22.825397,74.46049
BQ,2020-08-12,ChIJt7kdj4sYIowRz7WDIdc1beE,Q27561,country/BES,BQ,Caribbean Netherlands,BQ,BES,0,,,,,,,26221,15971,15575,79.942,3788,3565,3771,4747,4191,5594,3259,1975,657,1216720,12.183333,-68.233333,322,26.734568,23.530864,31.123457,0.362857,23.087302,77.632682
BQ,2020-08-13,ChIJt7kdj4sYIowRz7WDIdc1beE,Q27561,country/BES,BQ,Caribbean Netherlands,BQ,BES,0,,,,,,,26221,15971,15575,79.942,3788,3565,3771,4747,4191,5594,3259,1975,657,1216720,12.183333,-68.233333,322,27.808642,24.080247,32.203704,0.084667,22.611111,73.297006
BQ,2020-08-14,ChIJt7kdj4sYIowRz7WDIdc1beE,Q27561,country/BES,BQ,Caribbean Netherlands,BQ,BES,0,,,,,,,26221,15971,15575,79.942,3788,3565,3771,4747,4191,5594,3259,1975,657,1216720,12.183333,-68.233333,322,27.283951,23.148148,32.098765,0.0635,22.1875,73.890306
BQ,2020-08-15,ChIJt7kdj4sYIowRz7WDIdc1beE,Q27561,country/BES,BQ,Caribbean Netherlands,BQ,BES,0,,,,,,,26221,15971,15575,79.942,3788,3565,3771,4747,4191,5594,3259,1975,657,1216720,12.183333,-68.233333,322,27.709877,23.290123,32.376543,0.028222,21.930556,70.846291
BQ,2020-08-16,ChIJt7kdj4sYIowRz7WDIdc1beE,Q27561,country/BES,BQ,Caribbean Netherlands,BQ,BES,0,,,,,,,26221,15971,15575,79.942,3788,3565,3771,4747,4191,5594,3259,1975,657,1216720,12.183333,-68.233333,322,27.972222,23.6875,32.979167,0.0,23.071429,74.379689
BQ,2020-08-17,ChIJt7kdj4sYIowRz7WDIdc1beE,Q27561,country/BES,BQ,Caribbean Netherlands,BQ,BES,0,,,,,,,26221,15971,15575,79.942,3788,3565,3771,4747,4191,5594,3259,1975,657,1216720,12.183333,-68.233333,322,27.305556,23.416667,32.527778,0.042333,22.68254,75.150339
BQ,2020-08-18,ChIJt7kdj4sYIowRz7WDIdc1beE,Q27561,country/BES,BQ,Caribbean Netherlands,BQ,BES,0,,,,,,,26221,15971,15575,79.942,3788,3565,3771,4747,4191,5594,3259,1975,657,1216720,12.183333,-68.233333,322,26.284722,23.694444,30.416667,1.143,23.166667,82.914083
BQ,2020-08-19,ChIJt7kdj4sYIowRz7WDIdc1beE,Q27561,country/BES,BQ,Caribbean Netherlands,BQ,BES,0,,,,,,,26221,15971,15575,79.942,3788,3565,3771,4747,4191,5594,3259,1975,657,1216720,12.183333,-68.233333,322,27.277778,23.201389,31.076389,5.5245,23.027778,75.911591
BQ,2020-08-20,ChIJt7kdj4sYIowRz7WDIdc1beE,Q27561,country/BES,BQ,Caribbean Netherlands,BQ,BES,0,,,,,,,26221,15971,15575,79.942,3788,3565,3771,4747,4191,5594,3259,1975,657,1216720,12.183333,-68.233333,322,27.481481,23.537037,31.740741,0.084667,22.5,73.960282
BQ,2020-08-21,ChIJt7kdj4sYIowRz7WDIdc1beE,Q27561,country/BES,BQ,Caribbean Netherlands,BQ,BES,0,,,,,,,26221,15971,15575,79.942,3788,3565,3771,4747,4191,5594,3259,1975,657,1216720,12.183333,-68.233333,322,27.790123,24.351852,32.277778,0.254,23.152778,75.458337
BQ,2020-08-22,ChIJt7kdj4sYIowRz7WDIdc1beE,Q27561,country/BES,BQ,Caribbean Netherlands,BQ,BES,0,,,,,,,26221,15971,15575,79.942,3788,3565,3771,4747,4191,5594,3259,1975,657,1216720,12.183333,-68.233333,322,27.098765,23.493827,32.228395,0.028222,22.465278,75.025418
BQ,2020-08-23,ChIJt7kdj4sYIowRz7WDIdc1beE,Q27561,country/BES,BQ,Caribbean Netherlands,BQ,BES,0,,,,,,,26221,15971,15575,79.942,3788,3565,3771,4747,4191,5594,3259,1975,657,1216720,12.183333,-68.233333,322,26.506173,22.308642,30.91358,1.197429,22.138889,76.296563
BQ,2020-08-24,ChIJt7kdj4sYIowRz7WDIdc1beE,Q27561,country/BES,BQ,Caribbean Netherlands,BQ,BES,0,,,,,,,26221,15971,15575,79.942,3788,3565,3771,4747,4191,5594,3259,1975,657,1216720,12.183333,-68.233333,322,26.925926,22.777778,31.691358,0.0,22.229167,75.270676
BQ,2020-08-25,ChIJt7kdj4sYIowRz7WDIdc1beE,Q27561,country/BES,BQ,Caribbean Netherlands,BQ,BES,0,,,,,,,26221,15971,15575,79.942,3788,3565,3771,4747,4191,5594,3259,1975,657,1216720,12.183333,-68.233333,322,26.691358,22.969136,31.537037,0.0,22.666667,76.128631
BQ,2020-08-26,ChIJt7kdj4sYIowRz7WDIdc1beE,Q27561,country/BES,BQ,Caribbean Netherlands,BQ,BES,0,,,,,,,26221,15971,15575,79.942,3788,3565,3771,4747,4191,5594,3259,1975,657,1216720,12.183333,-68.233333,322,27.179012,23.04321,31.981481,0.127,22.041667,72.84088
BQ,2020-08-27,ChIJt7kdj4sYIowRz7WDIdc1beE,Q27561,country/BES,BQ,Caribbean Netherlands,BQ,BES,0,,,,,,,26221,15971,15575,79.942,3788,3565,3771,4747,4191,5594,3259,1975,657,1216720,12.183333,-68.233333,322,27.932099,23.648148,32.648148,0.056444,22.006944,69.983507
BQ,2020-08-28,ChIJt7kdj4sYIowRz7WDIdc1beE,Q27561,country/BES,BQ,Caribbean Netherlands,BQ,BES,0,,,,,,,26221,15971,15575,79.942,3788,3565,3771,4747,4191,5594,3259,1975,657,1216720,12.183333,-68.233333,322,27.798611,23.763889,32.298611,0.41275,22.690476,73.214953
BQ,2020-08-29,ChIJt7kdj4sYIowRz7WDIdc1beE,Q27561,country/BES,BQ,Caribbean Netherlands,BQ,BES,0,,,,,,,26221,15971,15575,79.942,3788,3565,3771,4747,4191,5594,3259,1975,657,1216720,12.183333,-68.233333,322,27.479167,22.736111,32.527778,2.06375,21.674603,69.802651
BQ,2020-08-30,ChIJt7kdj4sYIowRz7WDIdc1beE,Q27561,country/BES,BQ,Caribbean Netherlands,BQ,BES,0,,,,,,,26221,15971,15575,79.942,3788,3565,3771,4747,4191,5594,3259,1975,657,1216720,12.183333,-68.233333,322,26.590278,23.451389,31.0625,0.0,21.333333,72.521848
BQ,2020-08-31,ChIJt7kdj4sYIowRz7WDIdc1beE,Q27561,country/BES,BQ,Caribbean Netherlands,BQ,BES,0,,,,,,,26221,15971,15575,79.942,3788,3565,3771,4747,4191,5594,3259,1975,657,1216720,12.183333,-68.233333,322,25.638889,21.902778,30.423611,2.757714,22.238095,80.665475
BQ,2020-09-01,ChIJt7kdj4sYIowRz7WDIdc1beE,Q27561,country/BES,BQ,Caribbean Netherlands,BQ,BES,0,,,,,,,26221,15971,15575,79.942,3788,3565,3771,4747,4191,5594,3259,1975,657,1216720,12.183333,-68.233333,322,27.555556,23.808642,32.253086,0.907143,22.173611,72.145996
BQ,2020-09-02,ChIJt7kdj4sYIowRz7WDIdc1beE,Q27561,country/BES,BQ,Caribbean Netherlands,BQ,BES,0,,,,,,,26221,15971,15575,79.942,3788,3565,3771,4747,4191,5594,3259,1975,657,1216720,12.183333,-68.233333,322,26.283951,23.055556,29.703704,2.709333,22.645833,80.243537
BQ,2020-09-03,ChIJt7kdj4sYIowRz7WDIdc1beE,Q27561,country/BES,BQ,Caribbean Netherlands,BQ,BES,0,,,,,,,26221,15971,15575,79.942,3788,3565,3771,4747,4191,5594,3259,1975,657,1216720,12.183333,-68.233333,322,25.54321,22.358025,30.530864,0.798286,22.229167,81.18383
BQ,2020-09-04,ChIJt7kdj4sYIowRz7WDIdc1beE,Q27561,country/BES,BQ,Caribbean Netherlands,BQ,BES,0,,,,,,,26221,15971,15575,79.942,3788,3565,3771,4747,4191,5594,3259,1975,657,1216720,12.183333,-68.233333,322,26.95679,22.240741,32.0,0.0635,22.256944,74.943901
BQ,2020-09-05,ChIJt7kdj4sYIowRz7WDIdc1beE,Q27561,country/BES,BQ,Caribbean Netherlands,BQ,BES,0,,,,,,,26221,15971,15575,79.942,3788,3565,3771,4747,4191,5594,3259,1975,657,1216720,12.183333,-68.233333,322,27.382716,23.777778,32.123457,0.0,22.576389,74.485849
BQ,2020-09-06,ChIJt7kdj4sYIowRz7WDIdc1beE,Q27561,country/BES,BQ,Caribbean Netherlands,BQ,BES,0,,,,,,,26221,15971,15575,79.942,3788,3565,3771,4747,4191,5594,3259,1975,657,1216720,12.183333,-68.233333,322,27.487654,24.12963,31.765432,0.0,23.180556,76.639282
BQ,2020-09-07,ChIJt7kdj4sYIowRz7WDIdc1beE,Q27561,country/BES,BQ,Caribbean Netherlands,BQ,BES,0,,,,,,,26221,15971,15575,79.942,3788,3565,3771,4747,4191,5594,3259,1975,657,1216720,12.183333,-68.233333,322,27.518519,23.839506,32.055556,0.0,22.972222,75.876828
BQ,2020-09-08,ChIJt7kdj4sYIowRz7WDIdc1beE,Q27561,country/BES,BQ,Caribbean Netherlands,BQ,BES,0,,,,,,,26221,15971,15575,79.942,3788,3565,3771,4747,4191,5594,3259,1975,657,1216720,12.183333,-68.233333,322,26.987654,23.512346,31.555556,0.084667,22.680556,76.138585
BQ,2020-09-09,ChIJt7kdj4sYIowRz7WDIdc1beE,Q27561,country/BES,BQ,Caribbean Netherlands,BQ,BES,0,,,,,,,26221,15971,15575,79.942,3788,3565,3771,4747,4191,5594,3259,1975,657,1216720,12.183333,-68.233333,322,26.944444,23.076389,31.145833,0.084667,22.531746,75.594877
BQ,2020-09-10,ChIJt7kdj4sYIowRz7WDIdc1beE,Q27561,country/BES,BQ,Caribbean Netherlands,BQ,BES,0,,,,,,,26221,15971,15575,79.942,3788,3565,3771,4747,4191,5594,3259,1975,657,1216720,12.183333,-68.233333,322,27.375,23.263889,32.472222,0.0,22.309524,72.940359
BQ,2020-09-11,ChIJt7kdj4sYIowRz7WDIdc1beE,Q27561,country/BES,BQ,Caribbean Netherlands,BQ,BES,0,,,,,,,26221,15971,15575,79.942,3788,3565,3771,4747,4191,5594,3259,1975,657,1216720,12.183333,-68.233333,322,27.666667,24.166667,31.722222,0.028222,22.722222,74.040099
BQ,2020-09-12,ChIJt7kdj4sYIowRz7WDIdc1beE,Q27561,country/BES,BQ,Caribbean Netherlands,BQ,BES,0,,,,,,,26221,15971,15575,79.942,3788,3565,3771,4747,4191,5594,3259,1975,657,1216720,12.183333,-68.233333,322,26.462963,23.777778,29.530864,0.0,23.041667,80.868064
BQ,2020-09-13,ChIJt7kdj4sYIowRz7WDIdc1beE,Q27561,country/BES,BQ,Caribbean Netherlands,BQ,BES,0,,,,,,,26221,15971,15575,79.942,3788,3565,3771,4747,4191,5594,3259,1975,657,1216720,12.183333,-68.233333,322,29.022222,25.5,32.944444,1.2192,23.866667,74.500398
BQ,2020-09-14,ChIJt7kdj4sYIowRz7WDIdc1beE,Q27561,country/BES,BQ,Caribbean Netherlands,BQ,BES,0,,,,,,,26221,15971,15575,79.942,3788,3565,3771,4747,4191,5594,3259,1975,657,1216720,12.183333,-68.233333,322,29.8,27.144444,33.2,0.0,24.3,73.190637
BQ,2020-09-15,ChIJt7kdj4sYIowRz7WDIdc1beE,Q27561,country/BES,BQ,Caribbean Netherlands,BQ,BES,0,,,,,,,26221,15971,15575,79.942,3788,3565,3771,4747,4191,5594,3259,1975,657,1216720,12.183333,-68.233333,322,29.377778,26.2,33.577778,0.4064,23.877778,72.925095
BQ,2020-09-16,ChIJt7kdj4sYIowRz7WDIdc1beE,Q27561,country/BES,BQ,Caribbean Netherlands,BQ,BES,0,,,,,,,26221,15971,15575,79.942,3788,3565,3771,4747,4191,5594,3259,1975,657,1216720,12.183333,-68.233333,322,29.430556,26.5,32.611111,0.03175,21.611111,64.117933
BQ,2020-09-17,ChIJt7kdj4sYIowRz7WDIdc1beE,Q27561,country/BES,BQ,Caribbean Netherlands,BQ,BES,0,,,,,,,26221,15971,15575,79.942,3788,3565,3771,4747,4191,5594,3259,1975,657,1216720,12.183333,-68.233333,322,27.402778,24.034722,32.472222,0.0,22.309524,72.861877
BQ,2020-09-18,ChIJt7kdj4sYIowRz7WDIdc1beE,Q27561,country/BES,BQ,Caribbean Netherlands,BQ,BES,0,,,,,,,26221,15971,15575,79.942,3788,3565,3771,4747,4191,5594,3259,1975,657,1216720,12.183333,-68.233333,322,27.597222,23.5,32.555556,0.0,21.507937,69.111301
BQ,2020-09-19,ChIJt7kdj4sYIowRz7WDIdc1beE,Q27561,country/BES,BQ,Caribbean Netherlands,BQ,BES,0,,,,,,,26221,15971,15575,79.942,3788,3565,3771,4747,4191,5594,3259,1975,657,1216720,12.183333,-68.233333,322,28.076389,23.666667,32.673611,0.0,22.423611,71.586331
BQ,2020-09-20,ChIJt7kdj4sYIowRz7WDIdc1beE,Q27561,country/BES,BQ,Caribbean Netherlands,BQ,BES,0,,,,,,,26221,15971,15575,79.942,3788,3565,3771,4747,4191,5594,3259,1975,657,1216720,12.183333,-68.233333,322,26.358025,23.166667,30.481481,1.058333,22.555556,79.285795
BQ,2020-09-21,ChIJt7kdj4sYIowRz7WDIdc1beE,Q27561,country/BES,BQ,Caribbean Netherlands,BQ,BES,0,,,,,,,26221,15971,15575,79.942,3788,3565,3771,4747,4191,5594,3259,1975,657,1216720,12.183333,-68.233333,322,27.049383,21.746914,32.87037,0.4445,22.1875,73.844271
