location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,new_tested,cumulative_confirmed,cumulative_deceased,cumulative_tested,population,population_male,population_female,population_rural,population_urban,population_density,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,gdp_usd,gdp_per_capita_usd,openstreetmap_id,latitude,longitude,area_sq_km,area_rural_sq_km,area_urban_sq_km,life_expectancy,diabetes_prevalence,adult_male_mortality_rate,adult_female_mortality_rate,school_closing,workplace_closing,cancel_public_events,restrictions_on_gatherings,public_transport_closing,stay_at_home_requirements,restrictions_on_internal_movement,international_travel_controls,income_support,debt_relief,fiscal_measures,international_support,public_information_campaigns,testing_policy,contact_tracing,emergency_investment_in_healthcare,investment_in_vaccines,facial_coverings,vaccination_policy,stringency_index,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
GU,2020-05-31,ChIJ7yQPk_92H2cRpuWzxZGucVU,Q16635,country/GUM,GU,Guam,GU,GUM,0,1,0,77,167,5,8748,168783,85140,83643,8601,158693,312.561,26980,27161,27031,21835,19936,20164,14331,7781,3564,5920000000,35712,1152532,13.5,144.8,540,33,515,79.859,18.7,79.819,39.075,3,2,2,3,1,1,0,3,1,0,0,0,2,3,1,0,0,3,0,66.67,28.761905,25.75,30.231481,18.324286,23.509259,72.722075
GU,2020-06-01,ChIJ7yQPk_92H2cRpuWzxZGucVU,Q16635,country/GUM,GU,Guam,GU,GUM,0,2,0,241,169,5,8989,168783,85140,83643,8601,158693,312.561,26980,27161,27031,21835,19936,20164,14331,7781,3564,5920000000,35712,1152532,13.5,144.8,540,33,515,79.859,18.7,79.819,39.075,3,2,2,3,1,1,0,2,1,0,20000000,0,2,3,1,0,0,3,0,63.89,28.968254,25.928571,31.325397,0.399143,23.490741,72.212193
GU,2020-06-02,ChIJ7yQPk_92H2cRpuWzxZGucVU,Q16635,country/GUM,GU,Guam,GU,GUM,0,1,0,395,170,5,9384,168783,85140,83643,8601,158693,312.561,26980,27161,27031,21835,19936,20164,14331,7781,3564,5920000000,35712,1152532,13.5,144.8,540,33,515,79.859,18.7,79.819,39.075,3,2,2,3,1,1,0,2,1,0,0,0,2,3,2,0,0,3,0,63.89,29.02381,25.928571,31.277778,2.358571,23.685185,72.772013
GU,2020-06-03,ChIJ7yQPk_92H2cRpuWzxZGucVU,Q16635,country/GUM,GU,Guam,GU,GUM,0,1,0,345,171,5,9729,168783,85140,83643,8601,158693,312.561,26980,27161,27031,21835,19936,20164,14331,7781,3564,5920000000,35712,1152532,13.5,144.8,540,33,515,79.859,18.7,79.819,39.075,3,2,2,3,1,1,0,2,1,0,41500000,0,2,3,2,0,0,3,0,63.89,29.261905,27.0,31.428571,0.181429,23.907407,72.58172
GU,2020-06-04,ChIJ7yQPk_92H2cRpuWzxZGucVU,Q16635,country/GUM,GU,Guam,GU,GUM,0,0,0,405,171,5,10134,168783,85140,83643,8601,158693,312.561,26980,27161,27031,21835,19936,20164,14331,7781,3564,5920000000,35712,1152532,13.5,144.8,540,33,515,79.859,18.7,79.819,39.075,3,2,2,3,1,1,0,2,1,0,0,0,2,3,2,0,0,3,0,63.89,28.936508,26.246032,31.230159,0.169333,24.12963,75.125179
GU,2020-06-05,ChIJ7yQPk_92H2cRpuWzxZGucVU,Q16635,country/GUM,GU,Guam,GU,GUM,0,0,0,238,171,5,10372,168783,85140,83643,8601,158693,312.561,26980,27161,27031,21835,19936,20164,14331,7781,3564,5920000000,35712,1152532,13.5,144.8,540,33,515,79.859,18.7,79.819,39.075,3,2,2,3,1,1,0,2,1,0,0,0,2,3,2,0,0,3,0,63.89,28.301587,26.087302,30.436508,4.953,24.083333,77.501127
GU,2020-06-06,ChIJ7yQPk_92H2cRpuWzxZGucVU,Q16635,country/GUM,GU,Guam,GU,GUM,0,0,0,66,171,5,10438,168783,85140,83643,8601,158693,312.561,26980,27161,27031,21835,19936,20164,14331,7781,3564,5920000000,35712,1152532,13.5,144.8,540,33,515,79.859,18.7,79.819,39.075,3,2,2,3,1,1,0,2,1,0,0,0,2,3,2,0,0,3,0,63.89,28.650794,26.396825,30.753968,1.995714,23.555556,73.773539
GU,2020-06-07,ChIJ7yQPk_92H2cRpuWzxZGucVU,Q16635,country/GUM,GU,Guam,GU,GUM,0,0,0,214,171,5,10652,168783,85140,83643,8601,158693,312.561,26980,27161,27031,21835,19936,20164,14331,7781,3564,5920000000,35712,1152532,13.5,144.8,540,33,515,79.859,18.7,79.819,39.075,3,2,2,3,1,1,0,2,1,0,0,0,2,3,2,0,0,3,0,63.89,29.134921,26.960317,31.198413,0.072571,23.759259,72.404333
GU,2020-06-08,ChIJ7yQPk_92H2cRpuWzxZGucVU,Q16635,country/GUM,GU,Guam,GU,GUM,0,1,0,236,172,5,10888,168783,85140,83643,8601,158693,312.561,26980,27161,27031,21835,19936,20164,14331,7781,3564,5920000000,35712,1152532,13.5,144.8,540,33,515,79.859,18.7,79.819,39.075,3,2,2,3,1,1,0,2,1,0,0,0,2,3,2,0,0,3,0,63.89,29.238095,26.563492,31.761905,2.721429,24.472222,74.862487
GU,2020-06-09,ChIJ7yQPk_92H2cRpuWzxZGucVU,Q16635,country/GUM,GU,Guam,GU,GUM,0,2,0,279,174,5,11167,168783,85140,83643,8601,158693,312.561,26980,27161,27031,21835,19936,20164,14331,7781,3564,5920000000,35712,1152532,13.5,144.8,540,33,515,79.859,18.7,79.819,39.075,3,2,2,3,1,1,0,2,1,0,0,0,2,3,2,0,0,3,0,63.89,29.31746,26.857143,31.190476,0.108857,24.416667,74.706428
GU,2020-06-10,ChIJ7yQPk_92H2cRpuWzxZGucVU,Q16635,country/GUM,GU,Guam,GU,GUM,0,0,0,121,174,5,11288,168783,85140,83643,8601,158693,312.561,26980,27161,27031,21835,19936,20164,14331,7781,3564,5920000000,35712,1152532,13.5,144.8,540,33,515,79.859,18.7,79.819,39.075,3,2,2,3,1,1,0,2,1,0,0,0,2,3,2,0,0,3,0,63.89,29.261905,27.0,31.547619,1.959429,24.601852,75.698634
GU,2020-06-11,ChIJ7yQPk_92H2cRpuWzxZGucVU,Q16635,country/GUM,GU,Guam,GU,GUM,0,2,0,144,176,5,11432,168783,85140,83643,8601,158693,312.561,26980,27161,27031,21835,19936,20164,14331,7781,3564,5920000000,35712,1152532,13.5,144.8,540,33,515,79.859,18.7,79.819,39.075,3,2,2,3,1,1,0,2,1,0,0,0,2,3,2,0,0,3,0,63.89,28.968254,26.087302,31.277778,3.556,23.722222,72.980838
GU,2020-06-12,ChIJ7yQPk_92H2cRpuWzxZGucVU,Q16635,country/GUM,GU,Guam,GU,GUM,0,1,0,84,177,5,11516,168783,85140,83643,8601,158693,312.561,26980,27161,27031,21835,19936,20164,14331,7781,3564,5920000000,35712,1152532,13.5,144.8,540,33,515,79.859,18.7,79.819,39.075,3,2,2,3,1,1,0,2,1,0,0,0,2,3,2,0,0,3,0,63.89,29.246032,26.674603,31.222222,0.145143,23.333333,70.267047
GU,2020-06-13,ChIJ7yQPk_92H2cRpuWzxZGucVU,Q16635,country/GUM,GU,Guam,GU,GUM,0,0,0,37,177,5,11553,168783,85140,83643,8601,158693,312.561,26980,27161,27031,21835,19936,20164,14331,7781,3564,5920000000,35712,1152532,13.5,144.8,540,33,515,79.859,18.7,79.819,39.075,3,2,2,3,1,1,0,2,1,0,0,0,2,3,2,0,0,3,0,63.89,29.436508,27.166667,31.515873,0.181429,23.685185,70.95371
GU,2020-06-14,ChIJ7yQPk_92H2cRpuWzxZGucVU,Q16635,country/GUM,GU,Guam,GU,GUM,0,1,0,128,178,5,11681,168783,85140,83643,8601,158693,312.561,26980,27161,27031,21835,19936,20164,14331,7781,3564,5920000000,35712,1152532,13.5,144.8,540,33,515,79.859,18.7,79.819,39.075,3,2,2,3,1,1,0,2,1,0,0,0,2,3,2,0,0,3,0,63.89,29.277778,26.738095,31.785714,0.108857,24.287037,74.186371
GU,2020-06-15,ChIJ7yQPk_92H2cRpuWzxZGucVU,Q16635,country/GUM,GU,Guam,GU,GUM,0,0,0,304,178,5,11985,168783,85140,83643,8601,158693,312.561,26980,27161,27031,21835,19936,20164,14331,7781,3564,5920000000,35712,1152532,13.5,144.8,540,33,515,79.859,18.7,79.819,39.075,3,2,2,3,1,1,0,2,1,0,0,0,2,3,2,0,0,3,0,63.89,29.222222,27.039683,31.198413,0.616857,24.731481,76.593499
GU,2020-06-16,ChIJ7yQPk_92H2cRpuWzxZGucVU,Q16635,country/GUM,GU,Guam,GU,GUM,0,2,0,191,180,5,12176,168783,85140,83643,8601,158693,312.561,26980,27161,27031,21835,19936,20164,14331,7781,3564,5920000000,35712,1152532,13.5,144.8,540,33,515,79.859,18.7,79.819,39.075,3,2,2,3,1,1,0,2,1,0,0,0,2,3,2,0,0,3,0,63.89,29.293651,27.087302,31.68254,0.254,24.268519,74.149487
GU,2020-06-17,ChIJ7yQPk_92H2cRpuWzxZGucVU,Q16635,country/GUM,GU,Guam,GU,GUM,0,5,0,372,185,5,12548,168783,85140,83643,8601,158693,312.561,26980,27161,27031,21835,19936,20164,14331,7781,3564,5920000000,35712,1152532,13.5,144.8,540,33,515,79.859,18.7,79.819,39.075,3,2,2,3,1,1,0,2,1,0,0,0,2,3,2,0,0,3,0,63.89,29.468254,27.134921,31.404762,0.217714,24.305556,73.63675
GU,2020-06-18,ChIJ7yQPk_92H2cRpuWzxZGucVU,Q16635,country/GUM,GU,Guam,GU,GUM,0,7,0,353,192,5,12901,168783,85140,83643,8601,158693,312.561,26980,27161,27031,21835,19936,20164,14331,7781,3564,5920000000,35712,1152532,13.5,144.8,540,33,515,79.859,18.7,79.819,39.075,3,2,2,3,1,1,0,2,1,0,0,0,2,3,2,0,0,3,0,63.89,29.666667,27.444444,31.833333,0.042333,24.222222,72.357264
GU,2020-06-19,ChIJ7yQPk_92H2cRpuWzxZGucVU,Q16635,country/GUM,GU,Guam,GU,GUM,0,22,0,50,214,5,12951,168783,85140,83643,8601,158693,312.561,26980,27161,27031,21835,19936,20164,14331,7781,3564,5920000000,35712,1152532,13.5,144.8,540,33,515,79.859,18.7,79.819,39.075,3,2,2,3,1,1,0,2,1,0,0,0,2,3,2,0,0,3,0,63.89,29.579365,27.230159,31.904762,0.254,24.027778,71.817598
GU,2020-06-20,ChIJ7yQPk_92H2cRpuWzxZGucVU,Q16635,country/GUM,GU,Guam,GU,GUM,0,0,0,34,214,5,12985,168783,85140,83643,8601,158693,312.561,26980,27161,27031,21835,19936,20164,14331,7781,3564,5920000000,35712,1152532,13.5,144.8,540,33,515,79.859,18.7,79.819,39.075,3,2,2,3,1,1,0,2,1,0,0,0,2,3,2,0,0,3,0,63.89,29.785714,27.325397,31.992063,0.217714,23.962963,70.724219
GU,2020-06-21,ChIJ7yQPk_92H2cRpuWzxZGucVU,Q16635,country/GUM,GU,Guam,GU,GUM,0,2,0,155,216,5,13140,168783,85140,83643,8601,158693,312.561,26980,27161,27031,21835,19936,20164,14331,7781,3564,5920000000,35712,1152532,13.5,144.8,540,33,515,79.859,18.7,79.819,39.075,3,2,2,3,1,1,0,2,1,0,0,0,2,3,2,0,0,3,0,63.89,29.738095,27.65873,32.007937,0.508,24.324074,72.412858
GU,2020-06-22,ChIJ7yQPk_92H2cRpuWzxZGucVU,Q16635,country/GUM,GU,Guam,GU,GUM,0,1,0,310,217,5,13450,168783,85140,83643,8601,158693,312.561,26980,27161,27031,21835,19936,20164,14331,7781,3564,5920000000,35712,1152532,13.5,144.8,540,33,515,79.859,18.7,79.819,39.075,3,2,2,3,1,1,0,2,1,0,0,0,2,3,2,0,0,3,0,63.89,29.730159,27.357143,31.928571,0.616857,24.490741,73.068899
GU,2020-06-23,ChIJ7yQPk_92H2cRpuWzxZGucVU,Q16635,country/GUM,GU,Guam,GU,GUM,0,6,0,373,223,5,13823,168783,85140,83643,8601,158693,312.561,26980,27161,27031,21835,19936,20164,14331,7781,3564,5920000000,35712,1152532,13.5,144.8,540,33,515,79.859,18.7,79.819,39.075,3,2,2,3,1,1,0,2,1,0,0,0,2,3,2,0,0,3,0,63.89,29.277778,26.888889,31.714286,3.302,24.62037,75.414415
GU,2020-06-24,ChIJ7yQPk_92H2cRpuWzxZGucVU,Q16635,country/GUM,GU,Guam,GU,GUM,0,14,0,399,237,5,14222,168783,85140,83643,8601,158693,312.561,26980,27161,27031,21835,19936,20164,14331,7781,3564,5920000000,35712,1152532,13.5,144.8,540,33,515,79.859,18.7,79.819,39.075,3,2,2,3,1,1,0,2,1,0,0,0,2,3,2,0,0,3,0,63.89,29.904762,27.142857,31.888889,2.431143,24.601852,72.970559
GU,2020-06-25,ChIJ7yQPk_92H2cRpuWzxZGucVU,Q16635,country/GUM,GU,Guam,GU,GUM,0,3,0,563,240,5,14785,168783,85140,83643,8601,158693,312.561,26980,27161,27031,21835,19936,20164,14331,7781,3564,5920000000,35712,1152532,13.5,144.8,540,33,515,79.859,18.7,79.819,39.075,3,2,2,3,1,1,0,2,1,0,0,0,2,3,2,0,0,3,0,63.89,29.68254,27.31746,31.84127,0.423333,24.657407,74.111075
GU,2020-06-26,ChIJ7yQPk_92H2cRpuWzxZGucVU,Q16635,country/GUM,GU,Guam,GU,GUM,0,0,0,427,240,5,15212,168783,85140,83643,8601,158693,312.561,26980,27161,27031,21835,19936,20164,14331,7781,3564,5920000000,35712,1152532,13.5,144.8,540,33,515,79.859,18.7,79.819,39.075,3,2,2,3,1,1,0,2,1,0,0,0,2,3,2,0,0,3,0,63.89,29.452381,27.460317,31.722222,2.8956,24.425926,74.105299
GU,2020-06-27,ChIJ7yQPk_92H2cRpuWzxZGucVU,Q16635,country/GUM,GU,Guam,GU,GUM,0,0,0,200,240,5,15412,168783,85140,83643,8601,158693,312.561,26980,27161,27031,21835,19936,20164,14331,7781,3564,5920000000,35712,1152532,13.5,144.8,540,33,515,79.859,18.7,79.819,39.075,3,2,2,3,1,1,0,2,1,0,0,0,2,3,2,0,0,3,0,63.89,29.5,27.031746,31.865079,0.580571,24.351852,73.642351
GU,2020-06-28,ChIJ7yQPk_92H2cRpuWzxZGucVU,Q16635,country/GUM,GU,Guam,GU,GUM,0,7,0,185,247,5,15597,168783,85140,83643,8601,158693,312.561,26980,27161,27031,21835,19936,20164,14331,7781,3564,5920000000,35712,1152532,13.5,144.8,540,33,515,79.859,18.7,79.819,39.075,3,2,2,3,1,1,0,2,1,0,0,0,2,3,2,0,0,3,0,63.89,29.150794,26.801587,31.880952,1.481667,24.462963,75.698933
GU,2020-06-29,ChIJ7yQPk_92H2cRpuWzxZGucVU,Q16635,country/GUM,GU,Guam,GU,GUM,0,4,0,354,251,5,15951,168783,85140,83643,8601,158693,312.561,26980,27161,27031,21835,19936,20164,14331,7781,3564,5920000000,35712,1152532,13.5,144.8,540,33,515,79.859,18.7,79.819,39.075,3,2,2,3,1,1,0,2,1,0,0,0,2,3,2,0,0,3,0,63.89,29.126984,27.015873,31.15873,1.27,24.361111,75.336651
GU,2020-06-30,ChIJ7yQPk_92H2cRpuWzxZGucVU,Q16635,country/GUM,GU,Guam,GU,GUM,0,21,0,531,272,5,16482,168783,85140,83643,8601,158693,312.561,26980,27161,27031,21835,19936,20164,14331,7781,3564,5920000000,35712,1152532,13.5,144.8,540,33,515,79.859,18.7,79.819,39.075,3,2,2,3,1,1,0,2,1,0,0,0,2,3,2,0,0,3,0,63.89,29.333333,26.984127,31.68254,1.487714,24.046296,72.950682
GU,2020-07-01,ChIJ7yQPk_92H2cRpuWzxZGucVU,Q16635,country/GUM,GU,Guam,GU,GUM,0,0,0,513,272,5,16995,168783,85140,83643,8601,158693,312.561,26980,27161,27031,21835,19936,20164,14331,7781,3564,5920000000,35712,1152532,13.5,144.8,540,33,515,79.859,18.7,79.819,39.075,3,2,2,3,1,1,0,2,1,0,0,0,2,3,2,0,0,3,0,63.89,28.492063,26.555556,30.531746,2.140857,24.074074,76.564058
GU,2020-07-02,ChIJ7yQPk_92H2cRpuWzxZGucVU,Q16635,country/GUM,GU,Guam,GU,GUM,0,6,0,468,278,5,17463,168783,85140,83643,8601,158693,312.561,26980,27161,27031,21835,19936,20164,14331,7781,3564,5920000000,35712,1152532,13.5,144.8,540,33,515,79.859,18.7,79.819,39.075,3,2,2,3,1,1,0,2,1,0,0,0,2,3,2,0,0,3,0,63.89,29.134921,26.690476,31.309524,0.435429,24.407407,75.349248
GU,2020-07-03,ChIJ7yQPk_92H2cRpuWzxZGucVU,Q16635,country/GUM,GU,Guam,GU,GUM,0,2,0,253,280,5,17716,168783,85140,83643,8601,158693,312.561,26980,27161,27031,21835,19936,20164,14331,7781,3564,5920000000,35712,1152532,13.5,144.8,540,33,515,79.859,18.7,79.819,39.075,3,2,2,3,1,1,0,2,1,0,0,0,2,3,2,0,0,3,0,63.89,29.150794,26.52381,31.674603,1.3716,23.87963,72.796571
GU,2020-07-04,ChIJ7yQPk_92H2cRpuWzxZGucVU,Q16635,country/GUM,GU,Guam,GU,GUM,0,0,0,153,280,5,17869,168783,85140,83643,8601,158693,312.561,26980,27161,27031,21835,19936,20164,14331,7781,3564,5920000000,35712,1152532,13.5,144.8,540,33,515,79.859,18.7,79.819,39.075,3,2,2,3,1,1,0,2,1,0,0,0,2,3,2,0,0,3,0,63.89,29.198413,26.634921,31.611111,0.108857,24.342593,74.759422
GU,2020-07-05,ChIJ7yQPk_92H2cRpuWzxZGucVU,Q16635,country/GUM,GU,Guam,GU,GUM,0,13,0,307,293,5,18176,168783,85140,83643,8601,158693,312.561,26980,27161,27031,21835,19936,20164,14331,7781,3564,5920000000,35712,1152532,13.5,144.8,540,33,515,79.859,18.7,79.819,39.075,3,2,2,3,1,1,0,2,1,0,0,0,2,3,2,0,0,3,0,63.89,29.301587,26.936508,31.857143,0.689429,24.268519,73.948177
GU,2020-07-06,ChIJ7yQPk_92H2cRpuWzxZGucVU,Q16635,country/GUM,GU,Guam,GU,GUM,0,2,0,223,295,5,18399,168783,85140,83643,8601,158693,312.561,26980,27161,27031,21835,19936,20164,14331,7781,3564,5920000000,35712,1152532,13.5,144.8,540,33,515,79.859,18.7,79.819,39.075,3,2,2,3,1,1,0,2,1,0,0,0,2,3,2,0,0,3,0,63.89,29.436508,26.936508,31.714286,1.124857,24.407407,74.162816
GU,2020-07-07,ChIJ7yQPk_92H2cRpuWzxZGucVU,Q16635,country/GUM,GU,Guam,GU,GUM,0,4,0,316,299,5,18715,168783,85140,83643,8601,158693,312.561,26980,27161,27031,21835,19936,20164,14331,7781,3564,5920000000,35712,1152532,13.5,144.8,540,33,515,79.859,18.7,79.819,39.075,3,2,2,3,1,1,0,2,1,0,0,0,2,3,2,0,0,3,0,63.89,29.087302,26.539683,31.539683,0.616857,24.212963,74.405705
GU,2020-07-08,ChIJ7yQPk_92H2cRpuWzxZGucVU,Q16635,country/GUM,GU,Guam,GU,GUM,0,3,0,377,302,5,19092,168783,85140,83643,8601,158693,312.561,26980,27161,27031,21835,19936,20164,14331,7781,3564,5920000000,35712,1152532,13.5,144.8,540,33,515,79.859,18.7,79.819,39.075,3,2,2,3,1,1,0,2,1,0,0,0,2,3,2,0,0,3,0,63.89,29.309524,27.166667,31.222222,1.197429,24.333333,73.948854
GU,2020-07-09,ChIJ7yQPk_92H2cRpuWzxZGucVU,Q16635,country/GUM,GU,Guam,GU,GUM,0,0,0,183,302,5,19275,168783,85140,83643,8601,158693,312.561,26980,27161,27031,21835,19936,20164,14331,7781,3564,5920000000,35712,1152532,13.5,144.8,540,33,515,79.859,18.7,79.819,39.075,3,2,2,3,1,1,0,2,1,0,0,0,2,3,2,0,0,3,0,63.89,29.452381,26.603175,31.785714,0.145143,24.296296,73.102951
GU,2020-07-10,ChIJ7yQPk_92H2cRpuWzxZGucVU,Q16635,country/GUM,GU,Guam,GU,GUM,0,2,0,100,304,5,19375,168783,85140,83643,8601,158693,312.561,26980,27161,27031,21835,19936,20164,14331,7781,3564,5920000000,35712,1152532,13.5,144.8,540,33,515,79.859,18.7,79.819,39.075,3,2,2,3,1,1,0,2,1,0,0,0,2,3,2,0,0,3,0,63.89,29.396825,26.801587,31.642857,0.653143,24.185185,73.019667
GU,2020-07-11,ChIJ7yQPk_92H2cRpuWzxZGucVU,Q16635,country/GUM,GU,Guam,GU,GUM,0,0,0,27,304,5,19402,168783,85140,83643,8601,158693,312.561,26980,27161,27031,21835,19936,20164,14331,7781,3564,5920000000,35712,1152532,13.5,144.8,540,33,515,79.859,18.7,79.819,39.075,3,2,2,3,1,1,0,2,1,0,0,0,2,3,2,0,0,3,0,63.89,29.261905,26.571429,31.84127,4.699,24.398148,74.626349
GU,2020-07-12,ChIJ7yQPk_92H2cRpuWzxZGucVU,Q16635,country/GUM,GU,Guam,GU,GUM,0,0,0,190,304,5,19592,168783,85140,83643,8601,158693,312.561,26980,27161,27031,21835,19936,20164,14331,7781,3564,5920000000,35712,1152532,13.5,144.8,540,33,515,79.859,18.7,79.819,39.075,3,2,2,3,1,1,0,2,1,0,0,0,2,3,2,0,0,3,0,63.89,29.690476,27.031746,32.031746,1.632857,24.564815,73.942453
GU,2020-07-13,ChIJ7yQPk_92H2cRpuWzxZGucVU,Q16635,country/GUM,GU,Guam,GU,GUM,0,1,0,156,305,5,19748,168783,85140,83643,8601,158693,312.561,26980,27161,27031,21835,19936,20164,14331,7781,3564,5920000000,35712,1152532,13.5,144.8,540,33,515,79.859,18.7,79.819,39.075,3,2,2,3,1,1,0,2,1,0,0,0,2,3,2,0,0,3,0,63.89,29.373016,25.960317,31.492063,3.556,24.685185,75.679169
GU,2020-07-14,ChIJ7yQPk_92H2cRpuWzxZGucVU,Q16635,country/GUM,GU,Guam,GU,GUM,0,1,0,130,306,5,19878,168783,85140,83643,8601,158693,312.561,26980,27161,27031,21835,19936,20164,14331,7781,3564,5920000000,35712,1152532,13.5,144.8,540,33,515,79.859,18.7,79.819,39.075,3,2,2,3,1,1,0,2,1,0,0,0,2,3,2,0,0,3,0,63.89,29.62963,26.722222,31.462963,0.762,24.703704,75.123474
GU,2020-07-15,ChIJ7yQPk_92H2cRpuWzxZGucVU,Q16635,country/GUM,GU,Guam,GU,GUM,0,0,0,202,306,5,20080,168783,85140,83643,8601,158693,312.561,26980,27161,27031,21835,19936,20164,14331,7781,3564,5920000000,35712,1152532,13.5,144.8,540,33,515,79.859,18.7,79.819,39.075,3,2,2,3,1,1,0,2,1,0,0,0,2,3,2,0,0,3,0,63.89,29.972222,27.574074,31.685185,0.423333,24.648148,73.342579
GU,2020-07-16,ChIJ7yQPk_92H2cRpuWzxZGucVU,Q16635,country/GUM,GU,Guam,GU,GUM,0,0,0,173,306,5,20253,168783,85140,83643,8601,158693,312.561,26980,27161,27031,21835,19936,20164,14331,7781,3564,5920000000,35712,1152532,13.5,144.8,540,33,515,79.859,18.7,79.819,39.075,3,2,2,3,1,1,0,2,1,0,0,0,2,3,2,0,0,3,0,63.89,29.842593,27.037037,32.222222,0.211667,24.231481,72.081295
GU,2020-07-17,ChIJ7yQPk_92H2cRpuWzxZGucVU,Q16635,country/GUM,GU,Guam,GU,GUM,0,1,0,117,307,5,20370,168783,85140,83643,8601,158693,312.561,26980,27161,27031,21835,19936,20164,14331,7781,3564,5920000000,35712,1152532,13.5,144.8,540,33,515,79.859,18.7,79.819,39.075,3,2,2,3,1,1,0,2,1,0,0,0,2,3,2,0,0,3,0,63.89,29.31746,27.103175,31.785714,5.334,24.268519,72.992044
GU,2020-07-18,ChIJ7yQPk_92H2cRpuWzxZGucVU,Q16635,country/GUM,GU,Guam,GU,GUM,0,4,0,32,311,5,20402,168783,85140,83643,8601,158693,312.561,26980,27161,27031,21835,19936,20164,14331,7781,3564,5920000000,35712,1152532,13.5,144.8,540,33,515,79.859,18.7,79.819,39.075,3,2,2,3,1,1,0,2,1,0,0,0,2,3,2,0,0,3,0,63.89,29.626984,26.571429,31.674603,2.667,24.481481,72.971014
GU,2020-07-19,ChIJ7yQPk_92H2cRpuWzxZGucVU,Q16635,country/GUM,GU,Guam,GU,GUM,0,0,0,264,311,5,20666,168783,85140,83643,8601,158693,312.561,26980,27161,27031,21835,19936,20164,14331,7781,3564,5920000000,35712,1152532,13.5,144.8,540,33,515,79.859,18.7,79.819,39.075,3,2,2,3,1,1,0,2,1,0,0,0,2,3,2,0,0,3,0,63.89,29.269841,26.904762,31.698413,1.524,24.657407,75.623931
GU,2020-07-20,ChIJ7yQPk_92H2cRpuWzxZGucVU,Q16635,country/GUM,GU,Guam,GU,GUM,0,8,0,154,319,5,20820,168783,85140,83643,8601,158693,312.561,26980,27161,27031,21835,19936,20164,14331,7781,3564,5920000000,35712,1152532,13.5,144.8,540,33,515,79.859,18.7,79.819,39.075,3,1,2,3,1,1,0,2,1,0,0,0,2,3,2,0,0,3,0,60.19,29.492063,26.833333,31.690476,4.318,24.814815,75.59303
GU,2020-07-21,ChIJ7yQPk_92H2cRpuWzxZGucVU,Q16635,country/GUM,GU,Guam,GU,GUM,0,5,0,371,324,5,21191,168783,85140,83643,8601,158693,312.561,26980,27161,27031,21835,19936,20164,14331,7781,3564,5920000000,35712,1152532,13.5,144.8,540,33,515,79.859,18.7,79.819,39.075,3,1,2,3,1,1,0,2,1,0,0,0,2,3,2,0,0,3,0,60.19,29.02381,26.642857,31.31746,3.767667,24.388889,75.608907
GU,2020-07-22,ChIJ7yQPk_92H2cRpuWzxZGucVU,Q16635,country/GUM,GU,Guam,GU,GUM,0,5,0,261,329,5,21452,168783,85140,83643,8601,158693,312.561,26980,27161,27031,21835,19936,20164,14331,7781,3564,5920000000,35712,1152532,13.5,144.8,540,33,515,79.859,18.7,79.819,39.075,3,1,2,3,1,1,0,2,1,0,0,0,2,3,2,0,0,3,0,60.19,28.68254,26.619048,31.174603,0.7112,24.833333,79.896686
GU,2020-07-23,ChIJ7yQPk_92H2cRpuWzxZGucVU,Q16635,country/GUM,GU,Guam,GU,GUM,0,0,0,376,329,5,21828,168783,85140,83643,8601,158693,312.561,26980,27161,27031,21835,19936,20164,14331,7781,3564,5920000000,35712,1152532,13.5,144.8,540,33,515,79.859,18.7,79.819,39.075,3,1,2,3,1,1,0,2,1,0,0,0,2,3,2,0,0,3,0,60.19,29.198413,27.142857,31.095238,0.508,24.472222,75.519933
GU,2020-07-24,ChIJ7yQPk_92H2cRpuWzxZGucVU,Q16635,country/GUM,GU,Guam,GU,GUM,0,0,0,224,329,5,22052,168783,85140,83643,8601,158693,312.561,26980,27161,27031,21835,19936,20164,14331,7781,3564,5920000000,35712,1152532,13.5,144.8,540,33,515,79.859,18.7,79.819,39.075,3,1,2,3,1,1,0,2,1,0,0,0,2,3,2,0,0,3,0,60.19,29.134921,26.396825,32.007937,1.814286,24.518519,75.469639
GU,2020-07-25,ChIJ7yQPk_92H2cRpuWzxZGucVU,Q16635,country/GUM,GU,Guam,GU,GUM,0,0,0,144,329,5,22196,168783,85140,83643,8601,158693,312.561,26980,27161,27031,21835,19936,20164,14331,7781,3564,5920000000,35712,1152532,13.5,144.8,540,33,515,79.859,18.7,79.819,39.075,3,1,2,3,1,1,0,2,1,0,0,0,2,3,2,0,0,3,0,60.19,29.52381,26.801587,31.801587,4.445,24.37037,73.519225
