location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,new_tested,cumulative_confirmed,cumulative_deceased,cumulative_tested,new_persons_vaccinated,cumulative_persons_vaccinated,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_vaccine_doses_administered,cumulative_vaccine_doses_administered,population,population_male,population_female,population_rural,population_urban,population_largest_city,population_clustered,population_density,human_development_index,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,gdp_usd,gdp_per_capita_usd,human_capital_index,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,smoking_prevalence,diabetes_prevalence,infant_mortality_rate,adult_male_mortality_rate,adult_female_mortality_rate,pollution_mortality_rate,comorbidity_mortality_rate,hospital_beds_per_1000,nurses_per_1000,physicians_per_1000,health_expenditure_usd,out_of_pocket_health_expenditure_usd,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_transit_stations,mobility_workplaces,mobility_residential,school_closing,workplace_closing,cancel_public_events,restrictions_on_gatherings,public_transport_closing,stay_at_home_requirements,restrictions_on_internal_movement,international_travel_controls,income_support,debt_relief,fiscal_measures,international_support,public_information_campaigns,testing_policy,contact_tracing,emergency_investment_in_healthcare,investment_in_vaccines,facial_coverings,vaccination_policy,stringency_index,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
NE,2021-08-04,ChIJXa-hxnrsmRER1CSOFQqSM8k,Q1032,country/NER,NE,Niger,NE,NER,0,6,0,,5669,196,,,,,,,,24206636,12170165,12036471,19460484,3850231,1251511,1251511,19.11,0.354,8758026,5901125,3717357,2259015,1528694,1046850,644749,295959,54861,12928145120,554,0.316,192786,17.0,10.0,1267000,62.024,7.7,2.4,48.0,251.729,222.743,251.8,20.0,0.3,0.2695,0.0433,29.26165,13.995413,76,-4,45,75,-13,-12,0,0,2,1,0,0,0,2,0,2,0,0,0,3,0,0,0,3,1,19.44,32.055556,24.0,39.0,0.0,22.944444,58.661763
NE,2021-08-05,ChIJXa-hxnrsmRER1CSOFQqSM8k,Q1032,country/NER,NE,Niger,NE,NER,0,7,0,,5676,196,,,,,,,,24206636,12170165,12036471,19460484,3850231,1251511,1251511,19.11,0.354,8758026,5901125,3717357,2259015,1528694,1046850,644749,295959,54861,12928145120,554,0.316,192786,17.0,10.0,1267000,62.024,7.7,2.4,48.0,251.729,222.743,251.8,20.0,0.3,0.2695,0.0433,29.26165,13.995413,77,62,46,52,-14,-9,0,0,2,1,0,0,0,2,0,2,0,0,0,3,0,0,0,3,1,19.44,29.388889,23.611111,36.0,8.89,22.055556,64.728837
NE,2021-08-06,ChIJXa-hxnrsmRER1CSOFQqSM8k,Q1032,country/NER,NE,Niger,NE,NER,0,6,0,,5682,196,,,,,,,,24206636,12170165,12036471,19460484,3850231,1251511,1251511,19.11,0.354,8758026,5901125,3717357,2259015,1528694,1046850,644749,295959,54861,12928145120,554,0.316,192786,17.0,10.0,1267000,62.024,7.7,2.4,48.0,251.729,222.743,251.8,20.0,0.3,0.2695,0.0433,29.26165,13.995413,76,64,41,63,-13,-11,0,0,2,1,0,0,0,2,0,2,0,0,0,3,0,0,0,3,1,19.44,31.833333,24.0,37.5,1.016,21.166667,53.304082
NE,2021-08-07,ChIJXa-hxnrsmRER1CSOFQqSM8k,Q1032,country/NER,NE,Niger,NE,NER,0,5,0,,5687,196,,,,,,,,24206636,12170165,12036471,19460484,3850231,1251511,1251511,19.11,0.354,8758026,5901125,3717357,2259015,1528694,1046850,644749,295959,54861,12928145120,554,0.316,192786,17.0,10.0,1267000,62.024,7.7,2.4,48.0,251.729,222.743,251.8,20.0,0.3,0.2695,0.0433,29.26165,13.995413,63,45,34,56,-21,-11,0,0,2,1,0,0,0,2,0,2,0,0,0,3,0,0,0,3,1,19.44,33.444444,26.5,40.111111,0.0,20.388889,46.401639
NE,2021-08-08,ChIJXa-hxnrsmRER1CSOFQqSM8k,Q1032,country/NER,NE,Niger,NE,NER,0,3,0,,5690,196,,,,,,,,24206636,12170165,12036471,19460484,3850231,1251511,1251511,19.11,0.354,8758026,5901125,3717357,2259015,1528694,1046850,644749,295959,54861,12928145120,554,0.316,192786,17.0,10.0,1267000,62.024,7.7,2.4,48.0,251.729,222.743,251.8,20.0,0.3,0.2695,0.0433,29.26165,13.995413,74,-11,44,62,-16,-13,0,0,2,1,0,0,0,2,0,2,0,0,0,3,0,0,0,3,1,19.44,32.111111,26.888889,36.111111,1.016,20.055556,48.999458
NE,2021-08-09,ChIJXa-hxnrsmRER1CSOFQqSM8k,Q1032,country/NER,NE,Niger,NE,NER,0,7,0,,5697,196,,168490,393293,1406,32190,169896,425483,24206636,12170165,12036471,19460484,3850231,1251511,1251511,19.11,0.354,8758026,5901125,3717357,2259015,1528694,1046850,644749,295959,54861,12928145120,554,0.316,192786,17.0,10.0,1267000,62.024,7.7,2.4,48.0,251.729,222.743,251.8,20.0,0.3,0.2695,0.0433,29.26165,13.995413,82,-2,47,54,-15,-12,0,0,2,1,0,0,0,2,0,2,0,0,0,3,0,0,0,3,1,19.44,31.222222,26.777778,36.888889,0.0,21.166667,55.187518
NE,2021-08-10,ChIJXa-hxnrsmRER1CSOFQqSM8k,Q1032,country/NER,NE,Niger,NE,NER,0,14,0,,5711,196,,,,,,,,24206636,12170165,12036471,19460484,3850231,1251511,1251511,19.11,0.354,8758026,5901125,3717357,2259015,1528694,1046850,644749,295959,54861,12928145120,554,0.316,192786,17.0,10.0,1267000,62.024,7.7,2.4,48.0,251.729,222.743,251.8,20.0,0.3,0.2695,0.0433,29.26165,13.995413,61,-17,26,45,-48,-1,0,0,2,1,0,0,0,2,0,2,0,0,0,3,0,0,0,3,4,19.44,32.333333,25.388889,37.5,0.0,19.833333,47.726287
NE,2021-08-11,ChIJXa-hxnrsmRER1CSOFQqSM8k,Q1032,country/NER,NE,Niger,NE,NER,0,5,0,,5716,196,,,,,,,,24206636,12170165,12036471,19460484,3850231,1251511,1251511,19.11,0.354,8758026,5901125,3717357,2259015,1528694,1046850,644749,295959,54861,12928145120,554,0.316,192786,17.0,10.0,1267000,62.024,7.7,2.4,48.0,251.729,222.743,251.8,20.0,0.3,0.2695,0.0433,29.26165,13.995413,59,-14,34,53,-17,-7,0,0,2,1,0,0,0,2,0,2,0,0,0,3,0,0,0,3,4,19.44,34.5,28.0,40.0,0.0,19.444444,41.260379
NE,2021-08-12,ChIJXa-hxnrsmRER1CSOFQqSM8k,Q1032,country/NER,NE,Niger,NE,NER,0,3,0,,5719,196,,,,,,,,24206636,12170165,12036471,19460484,3850231,1251511,1251511,19.11,0.354,8758026,5901125,3717357,2259015,1528694,1046850,644749,295959,54861,12928145120,554,0.316,192786,17.0,10.0,1267000,62.024,7.7,2.4,48.0,251.729,222.743,251.8,20.0,0.3,0.2695,0.0433,29.26165,13.995413,80,64,43,55,-14,-10,0,0,2,1,0,0,0,2,0,2,0,0,0,3,0,0,0,3,4,19.44,30.166667,23.0,36.277778,14.986,21.0,58.023402
NE,2021-08-13,ChIJXa-hxnrsmRER1CSOFQqSM8k,Q1032,country/NER,NE,Niger,NE,NER,0,3,0,,5722,196,,,,,,,,24206636,12170165,12036471,19460484,3850231,1251511,1251511,19.11,0.354,8758026,5901125,3717357,2259015,1528694,1046850,644749,295959,54861,12928145120,554,0.316,192786,17.0,10.0,1267000,62.024,7.7,2.4,48.0,251.729,222.743,251.8,20.0,0.3,0.2695,0.0433,29.26165,13.995413,71,54,44,59,-14,-8,0,0,2,1,0,0,0,2,0,2,0,0,0,3,0,0,0,3,4,19.44,30.444444,23.0,36.777778,0.0,20.333333,54.809096
NE,2021-08-14,ChIJXa-hxnrsmRER1CSOFQqSM8k,Q1032,country/NER,NE,Niger,NE,NER,0,2,0,,5724,196,,,,,,,,24206636,12170165,12036471,19460484,3850231,1251511,1251511,19.11,0.354,8758026,5901125,3717357,2259015,1528694,1046850,644749,295959,54861,12928145120,554,0.316,192786,17.0,10.0,1267000,62.024,7.7,2.4,48.0,251.729,222.743,251.8,20.0,0.3,0.2695,0.0433,29.26165,13.995413,68,44,41,57,-20,-9,0,0,2,1,0,0,0,2,0,2,0,0,0,3,0,0,0,3,4,19.44,31.666667,24.611111,38.388889,0.0,19.666667,49.052687
NE,2021-08-15,ChIJXa-hxnrsmRER1CSOFQqSM8k,Q1032,country/NER,NE,Niger,NE,NER,0,10,0,,5734,196,,,,,,,,24206636,12170165,12036471,19460484,3850231,1251511,1251511,19.11,0.354,8758026,5901125,3717357,2259015,1528694,1046850,644749,295959,54861,12928145120,554,0.316,192786,17.0,10.0,1267000,62.024,7.7,2.4,48.0,251.729,222.743,251.8,20.0,0.3,0.2695,0.0433,29.26165,13.995413,66,-17,33,62,-16,-11,0,0,2,1,0,0,0,2,0,2,0,0,0,3,0,0,0,3,4,19.44,28.944444,23.5,36.5,17.018,21.166667,62.89942
NE,2021-08-16,ChIJXa-hxnrsmRER1CSOFQqSM8k,Q1032,country/NER,NE,Niger,NE,NER,0,7,0,,5741,196,,7979,401272,52492,84682,60471,485954,24206636,12170165,12036471,19460484,3850231,1251511,1251511,19.11,0.354,8758026,5901125,3717357,2259015,1528694,1046850,644749,295959,54861,12928145120,554,0.316,192786,17.0,10.0,1267000,62.024,7.7,2.4,48.0,251.729,222.743,251.8,20.0,0.3,0.2695,0.0433,29.26165,13.995413,74,-6,54,50,-16,-10,0,0,2,1,0,0,0,2,0,2,0,0,0,3,0,0,0,3,4,19.44,30.944444,23.5,36.5,0.0,21.5,57.225566
NE,2021-08-17,ChIJXa-hxnrsmRER1CSOFQqSM8k,Q1032,country/NER,NE,Niger,NE,NER,0,9,0,,5750,196,,,,,,,,24206636,12170165,12036471,19460484,3850231,1251511,1251511,19.11,0.354,8758026,5901125,3717357,2259015,1528694,1046850,644749,295959,54861,12928145120,554,0.316,192786,17.0,10.0,1267000,62.024,7.7,2.4,48.0,251.729,222.743,251.8,20.0,0.3,0.2695,0.0433,29.26165,13.995413,73,-7,41,61,-17,-9,0,0,2,1,0,0,0,2,0,0,,,0,3,0,,0,3,4,19.44,29.666667,26.5,35.0,0.0,21.444444,61.365944
NE,2021-08-18,ChIJXa-hxnrsmRER1CSOFQqSM8k,Q1032,country/NER,NE,Niger,NE,NER,0,3,0,,5753,196,,,,,,,,24206636,12170165,12036471,19460484,3850231,1251511,1251511,19.11,0.354,8758026,5901125,3717357,2259015,1528694,1046850,644749,295959,54861,12928145120,554,0.316,192786,17.0,10.0,1267000,62.024,7.7,2.4,48.0,251.729,222.743,251.8,20.0,0.3,0.2695,0.0433,29.26165,13.995413,67,-7,38,61,-12,-6,0,0,2,1,0,0,0,2,0,0,,,0,3,0,,0,3,4,19.44,31.0,24.277778,35.5,0.0,20.722222,54.3847
NE,2021-08-19,ChIJXa-hxnrsmRER1CSOFQqSM8k,Q1032,country/NER,NE,Niger,NE,NER,0,8,0,,5761,196,,,,,,,,24206636,12170165,12036471,19460484,3850231,1251511,1251511,19.11,0.354,8758026,5901125,3717357,2259015,1528694,1046850,644749,295959,54861,12928145120,554,0.316,192786,17.0,10.0,1267000,62.024,7.7,2.4,48.0,251.729,222.743,251.8,20.0,0.3,0.2695,0.0433,29.26165,13.995413,69,56,36,51,-13,-5,0,0,2,1,0,0,0,2,0,0,,,0,3,0,,0,3,4,19.44,32.444444,26.5,38.111111,0.254,21.166667,51.492855
NE,2021-08-20,ChIJXa-hxnrsmRER1CSOFQqSM8k,Q1032,country/NER,NE,Niger,NE,NER,0,6,0,,5767,196,,,,,,,,24206636,12170165,12036471,19460484,3850231,1251511,1251511,19.11,0.354,8758026,5901125,3717357,2259015,1528694,1046850,644749,295959,54861,12928145120,554,0.316,192786,17.0,10.0,1267000,62.024,7.7,2.4,48.0,251.729,222.743,251.8,20.0,0.3,0.2695,0.0433,29.26165,13.995413,70,56,44,53,-12,-8,0,0,2,1,0,0,0,2,0,0,,,0,3,0,,0,3,4,19.44,33.888889,26.5,40.277778,0.254,19.055556,41.668592
NE,2021-08-21,ChIJXa-hxnrsmRER1CSOFQqSM8k,Q1032,country/NER,NE,Niger,NE,NER,0,3,0,,5770,196,,,,,,,,24206636,12170165,12036471,19460484,3850231,1251511,1251511,19.11,0.354,8758026,5901125,3717357,2259015,1528694,1046850,644749,295959,54861,12928145120,554,0.316,192786,17.0,10.0,1267000,62.024,7.7,2.4,48.0,251.729,222.743,251.8,20.0,0.3,0.2695,0.0433,29.26165,13.995413,71,47,40,52,-19,-10,0,0,2,1,0,0,0,2,0,0,,,0,3,0,,0,3,4,19.44,31.5,25.0,38.0,1.016,22.0,57.163215
NE,2021-08-22,ChIJXa-hxnrsmRER1CSOFQqSM8k,Q1032,country/NER,NE,Niger,NE,NER,0,8,0,,5778,196,,,,,,,,24206636,12170165,12036471,19460484,3850231,1251511,1251511,19.11,0.354,8758026,5901125,3717357,2259015,1528694,1046850,644749,295959,54861,12928145120,554,0.316,192786,17.0,10.0,1267000,62.024,7.7,2.4,48.0,251.729,222.743,251.8,20.0,0.3,0.2695,0.0433,29.26165,13.995413,65,-16,37,57,-14,-10,0,0,2,1,0,0,0,2,0,0,,,0,3,0,,0,3,4,19.44,31.388889,23.0,36.5,5.08,19.722222,50.00515
NE,2021-08-23,ChIJXa-hxnrsmRER1CSOFQqSM8k,Q1032,country/NER,NE,Niger,NE,NER,0,13,0,,5791,196,,2832,404104,1763,86445,4595,490549,24206636,12170165,12036471,19460484,3850231,1251511,1251511,19.11,0.354,8758026,5901125,3717357,2259015,1528694,1046850,644749,295959,54861,12928145120,554,0.316,192786,17.0,10.0,1267000,62.024,7.7,2.4,48.0,251.729,222.743,251.8,20.0,0.3,0.2695,0.0433,29.26165,13.995413,72,-6,47,52,-14,-11,0,0,2,1,0,0,0,2,0,0,,,0,3,0,,0,3,4,19.44,35.444444,27.0,41.5,0.0,12.888889,25.778565
NE,2021-08-24,ChIJXa-hxnrsmRER1CSOFQqSM8k,Q1032,country/NER,NE,Niger,NE,NER,0,16,2,,5807,198,,,,,,,,24206636,12170165,12036471,19460484,3850231,1251511,1251511,19.11,0.354,8758026,5901125,3717357,2259015,1528694,1046850,644749,295959,54861,12928145120,554,0.316,192786,17.0,10.0,1267000,62.024,7.7,2.4,48.0,251.729,222.743,251.8,20.0,0.3,0.2695,0.0433,29.26165,13.995413,68,-8,37,59,-14,-9,0,0,2,1,0,0,0,2,0,0,,,0,3,0,,0,3,4,19.44,34.666667,26.888889,39.5,0.0,18.333333,38.14007
NE,2021-08-25,ChIJXa-hxnrsmRER1CSOFQqSM8k,Q1032,country/NER,NE,Niger,NE,NER,0,13,0,,5820,198,,,,,,,,24206636,12170165,12036471,19460484,3850231,1251511,1251511,19.11,0.354,8758026,5901125,3717357,2259015,1528694,1046850,644749,295959,54861,12928145120,554,0.316,192786,17.0,10.0,1267000,62.024,7.7,2.4,48.0,251.729,222.743,251.8,20.0,0.3,0.2695,0.0433,29.26165,13.995413,74,-3,48,68,-13,-11,0,0,2,1,0,0,0,2,0,0,,,0,3,0,,0,3,4,19.44,32.5,27.722222,39.388889,0.0,19.388889,45.99239
NE,2021-08-26,ChIJXa-hxnrsmRER1CSOFQqSM8k,Q1032,country/NER,NE,Niger,NE,NER,0,13,0,,5833,198,,,,,,,,24206636,12170165,12036471,19460484,3850231,1251511,1251511,19.11,0.354,8758026,5901125,3717357,2259015,1528694,1046850,644749,295959,54861,12928145120,554,0.316,192786,17.0,10.0,1267000,62.024,7.7,2.4,48.0,251.729,222.743,251.8,20.0,0.3,0.2695,0.0433,29.26165,13.995413,67,55,29,53,-21,-4,0,0,2,1,0,0,0,2,0,0,,,0,3,0,,0,3,4,19.44,30.888889,23.611111,37.222222,0.508,18.5,47.676302
NE,2021-08-27,ChIJXa-hxnrsmRER1CSOFQqSM8k,Q1032,country/NER,NE,Niger,NE,NER,0,6,0,,5839,198,,,,,,,,24206636,12170165,12036471,19460484,3850231,1251511,1251511,19.11,0.354,8758026,5901125,3717357,2259015,1528694,1046850,644749,295959,54861,12928145120,554,0.316,192786,17.0,10.0,1267000,62.024,7.7,2.4,48.0,251.729,222.743,251.8,20.0,0.3,0.2695,0.0433,29.26165,13.995413,79,66,48,63,-12,-9,0,0,2,1,0,0,0,2,0,0,,,0,3,0,,0,3,4,19.44,33.166667,27.388889,39.5,0.0,17.055556,38.2644
NE,2021-08-28,ChIJXa-hxnrsmRER1CSOFQqSM8k,Q1032,country/NER,NE,Niger,NE,NER,0,4,0,,5843,198,,,,,,,,24206636,12170165,12036471,19460484,3850231,1251511,1251511,19.11,0.354,8758026,5901125,3717357,2259015,1528694,1046850,644749,295959,54861,12928145120,554,0.316,192786,17.0,10.0,1267000,62.024,7.7,2.4,48.0,251.729,222.743,251.8,20.0,0.3,0.2695,0.0433,29.26165,13.995413,75,55,40,59,-18,-10,0,0,2,1,0,0,0,2,0,0,,,0,3,0,,0,3,4,19.44,33.166667,27.0,40.0,0.0,15.5,34.654567
NE,2021-08-29,ChIJXa-hxnrsmRER1CSOFQqSM8k,Q1032,country/NER,NE,Niger,NE,NER,0,6,1,,5849,199,,,,,,,,24206636,12170165,12036471,19460484,3850231,1251511,1251511,19.11,0.354,8758026,5901125,3717357,2259015,1528694,1046850,644749,295959,54861,12928145120,554,0.316,192786,17.0,10.0,1267000,62.024,7.7,2.4,48.0,251.729,222.743,251.8,20.0,0.3,0.2695,0.0433,29.26165,13.995413,69,-13,47,69,-12,-10,0,0,2,1,0,0,0,2,0,0,,,0,3,0,,0,3,4,19.44,35.388889,27.5,41.777778,0.0,15.277778,30.186585
NE,2021-08-30,ChIJXa-hxnrsmRER1CSOFQqSM8k,Q1032,country/NER,NE,Niger,NE,NER,0,8,0,,5857,199,,,,,,,,24206636,12170165,12036471,19460484,3850231,1251511,1251511,19.11,0.354,8758026,5901125,3717357,2259015,1528694,1046850,644749,295959,54861,12928145120,554,0.316,192786,17.0,10.0,1267000,62.024,7.7,2.4,48.0,251.729,222.743,251.8,20.0,0.3,0.2695,0.0433,29.26165,13.995413,78,-1,53,64,-13,-11,0,0,2,3,0,0,0,2,0,0,,,0,3,0,,0,3,4,25.0,32.777778,27.0,40.0,5.08,21.666667,52.105776
NE,2021-08-31,ChIJXa-hxnrsmRER1CSOFQqSM8k,Q1032,country/NER,NE,Niger,NE,NER,0,6,0,,5863,199,,,,,,,,24206636,12170165,12036471,19460484,3850231,1251511,1251511,19.11,0.354,8758026,5901125,3717357,2259015,1528694,1046850,644749,295959,54861,12928145120,554,0.316,192786,17.0,10.0,1267000,62.024,7.7,2.4,48.0,251.729,222.743,251.8,20.0,0.3,0.2695,0.0433,29.26165,13.995413,80,-1,41,68,-13,-10,0,0,2,3,0,0,0,2,0,0,,,0,3,0,,0,3,4,25.0,32.888889,24.111111,38.611111,0.0,17.833333,40.822547
NE,2021-09-01,ChIJXa-hxnrsmRER1CSOFQqSM8k,Q1032,country/NER,NE,Niger,NE,NER,0,4,0,,5867,199,,,,,,,,24206636,12170165,12036471,19460484,3850231,1251511,1251511,19.11,0.354,8758026,5901125,3717357,2259015,1528694,1046850,644749,295959,54861,12928145120,554,0.316,192786,17.0,10.0,1267000,62.024,7.7,2.4,48.0,251.729,222.743,251.8,20.0,0.3,0.2695,0.0433,29.26165,13.995413,79,-2,43,67,-12,-10,0,0,2,3,0,0,0,2,0,0,,,0,3,0,,0,3,4,25.0,37.944444,29.0,43.0,0.0,9.722222,18.228702
NE,2021-09-02,ChIJXa-hxnrsmRER1CSOFQqSM8k,Q1032,country/NER,NE,Niger,NE,NER,0,2,0,,5869,199,,,,,,,,24206636,12170165,12036471,19460484,3850231,1251511,1251511,19.11,0.354,8758026,5901125,3717357,2259015,1528694,1046850,644749,295959,54861,12928145120,554,0.316,192786,17.0,10.0,1267000,62.024,7.7,2.4,48.0,251.729,222.743,251.8,20.0,0.3,0.2695,0.0433,29.26165,13.995413,85,69,44,61,-10,-9,0,0,2,3,0,0,0,2,0,0,,,0,3,0,,0,3,4,25.0,37.888889,28.777778,42.5,0.0,6.944444,15.145442
NE,2021-09-03,ChIJXa-hxnrsmRER1CSOFQqSM8k,Q1032,country/NER,NE,Niger,NE,NER,0,11,0,,5880,199,,,,,,,,24206636,12170165,12036471,19460484,3850231,1251511,1251511,19.11,0.354,8758026,5901125,3717357,2259015,1528694,1046850,644749,295959,54861,12928145120,554,0.316,192786,17.0,10.0,1267000,62.024,7.7,2.4,48.0,251.729,222.743,251.8,20.0,0.3,0.2695,0.0433,29.26165,13.995413,84,65,42,69,-10,-8,0,0,2,3,0,0,0,2,0,0,,,0,3,0,,0,3,4,25.0,32.611111,27.888889,37.611111,3.048,20.833333,49.976893
NE,2021-09-04,ChIJXa-hxnrsmRER1CSOFQqSM8k,Q1032,country/NER,NE,Niger,NE,NER,0,2,0,,5882,199,,,,,,,,24206636,12170165,12036471,19460484,3850231,1251511,1251511,19.11,0.354,8758026,5901125,3717357,2259015,1528694,1046850,644749,295959,54861,12928145120,554,0.316,192786,17.0,10.0,1267000,62.024,7.7,2.4,48.0,251.729,222.743,251.8,20.0,0.3,0.2695,0.0433,29.26165,13.995413,79,49,44,59,-16,-9,0,0,2,3,0,0,0,2,0,0,,,0,3,0,,0,3,4,25.0,34.277778,28.0,39.0,0.0,18.222222,38.703348
NE,2021-09-05,ChIJXa-hxnrsmRER1CSOFQqSM8k,Q1032,country/NER,NE,Niger,NE,NER,0,6,0,,5888,199,,,,,,,,24206636,12170165,12036471,19460484,3850231,1251511,1251511,19.11,0.354,8758026,5901125,3717357,2259015,1528694,1046850,644749,295959,54861,12928145120,554,0.316,192786,17.0,10.0,1267000,62.024,7.7,2.4,48.0,251.729,222.743,251.8,20.0,0.3,0.2695,0.0433,29.26165,13.995413,76,-13,46,72,-12,-11,0,0,2,3,0,0,0,2,0,0,,,0,3,0,,0,3,4,25.0,35.611111,27.111111,40.611111,0.0,14.555556,28.463871
NE,2021-09-06,ChIJXa-hxnrsmRER1CSOFQqSM8k,Q1032,country/NER,NE,Niger,NE,NER,0,4,0,,5892,199,,,,,,,,24206636,12170165,12036471,19460484,3850231,1251511,1251511,19.11,0.354,8758026,5901125,3717357,2259015,1528694,1046850,644749,295959,54861,12928145120,554,0.316,192786,17.0,10.0,1267000,62.024,7.7,2.4,48.0,251.729,222.743,251.8,20.0,0.3,0.2695,0.0433,29.26165,13.995413,84,-4,51,59,-12,-11,0,0,2,3,0,0,0,2,0,0,,,0,3,0,,0,3,4,25.0,35.833333,28.0,41.111111,0.0,17.222222,33.340365
NE,2021-09-07,ChIJXa-hxnrsmRER1CSOFQqSM8k,Q1032,country/NER,NE,Niger,NE,NER,0,4,0,,5896,199,,,,,,,,24206636,12170165,12036471,19460484,3850231,1251511,1251511,19.11,0.354,8758026,5901125,3717357,2259015,1528694,1046850,644749,295959,54861,12928145120,554,0.316,192786,17.0,10.0,1267000,62.024,7.7,2.4,48.0,251.729,222.743,251.8,20.0,0.3,0.2695,0.0433,29.26165,13.995413,75,-6,40,57,-12,-8,0,0,2,1,0,0,0,2,0,0,,,0,3,0,,0,3,4,19.44,34.944444,29.0,40.222222,0.0,17.444444,35.513978
NE,2021-09-08,ChIJXa-hxnrsmRER1CSOFQqSM8k,Q1032,country/NER,NE,Niger,NE,NER,0,12,0,,5908,199,,,,,,,,24206636,12170165,12036471,19460484,3850231,1251511,1251511,19.11,0.354,8758026,5901125,3717357,2259015,1528694,1046850,644749,295959,54861,12928145120,554,0.316,192786,17.0,10.0,1267000,62.024,7.7,2.4,48.0,251.729,222.743,251.8,20.0,0.3,0.2695,0.0433,29.26165,13.995413,82,-3,49,74,-10,-10,0,0,2,1,0,0,0,2,0,0,,,0,3,0,,0,3,4,19.44,32.722222,24.888889,37.277778,0.0,19.611111,46.051413
NE,2021-09-09,ChIJXa-hxnrsmRER1CSOFQqSM8k,Q1032,country/NER,NE,Niger,NE,NER,0,4,0,,5912,199,,,,,,,,24206636,12170165,12036471,19460484,3850231,1251511,1251511,19.11,0.354,8758026,5901125,3717357,2259015,1528694,1046850,644749,295959,54861,12928145120,554,0.316,192786,17.0,10.0,1267000,62.024,7.7,2.4,48.0,251.729,222.743,251.8,20.0,0.3,0.2695,0.0433,29.26165,13.995413,83,62,42,65,-8,-9,0,0,2,1,0,0,0,2,0,0,,,0,3,0,,0,3,4,19.44,33.555556,26.0,41.0,0.508,18.611111,41.290289
NE,2021-09-10,ChIJXa-hxnrsmRER1CSOFQqSM8k,Q1032,country/NER,NE,Niger,NE,NER,0,7,0,,5919,199,,,,,,,,24206636,12170165,12036471,19460484,3850231,1251511,1251511,19.11,0.354,8758026,5901125,3717357,2259015,1528694,1046850,644749,295959,54861,12928145120,554,0.316,192786,17.0,10.0,1267000,62.024,7.7,2.4,48.0,251.729,222.743,251.8,20.0,0.3,0.2695,0.0433,29.26165,13.995413,73,52,39,57,-10,-7,0,0,2,1,0,0,0,2,0,0,,,0,3,0,,0,3,4,19.44,36.111111,26.5,42.777778,0.0,13.222222,25.395701
NE,2021-09-11,ChIJXa-hxnrsmRER1CSOFQqSM8k,Q1032,country/NER,NE,Niger,NE,NER,0,3,0,,5922,199,,,,,,,,24206636,12170165,12036471,19460484,3850231,1251511,1251511,19.11,0.354,8758026,5901125,3717357,2259015,1528694,1046850,644749,295959,54861,12928145120,554,0.316,192786,17.0,10.0,1267000,62.024,7.7,2.4,48.0,251.729,222.743,251.8,20.0,0.3,0.2695,0.0433,29.26165,13.995413,79,49,44,59,-14,-10,0,0,2,1,0,0,0,2,0,0,,,0,3,0,,0,3,4,19.44,32.333333,27.888889,40.111111,4.064,21.444444,52.706825
NE,2021-09-12,ChIJXa-hxnrsmRER1CSOFQqSM8k,Q1032,country/NER,NE,Niger,NE,NER,0,7,1,,5929,200,,,,,,,,24206636,12170165,12036471,19460484,3850231,1251511,1251511,19.11,0.354,8758026,5901125,3717357,2259015,1528694,1046850,644749,295959,54861,12928145120,554,0.316,192786,17.0,10.0,1267000,62.024,7.7,2.4,48.0,251.729,222.743,251.8,20.0,0.3,0.2695,0.0433,29.26165,13.995413,75,-12,37,67,-8,-11,0,0,2,1,0,0,0,2,0,0,,,0,3,0,,0,3,4,19.44,32.833333,23.0,40.5,0.0,18.0,41.381943
NE,2021-09-13,ChIJXa-hxnrsmRER1CSOFQqSM8k,Q1032,country/NER,NE,Niger,NE,NER,0,3,1,,5932,201,,,,,,,,24206636,12170165,12036471,19460484,3850231,1251511,1251511,19.11,0.354,8758026,5901125,3717357,2259015,1528694,1046850,644749,295959,54861,12928145120,554,0.316,192786,17.0,10.0,1267000,62.024,7.7,2.4,48.0,251.729,222.743,251.8,20.0,0.3,0.2695,0.0433,29.26165,13.995413,80,-3,58,60,-10,-11,0,0,2,1,0,0,0,2,0,0,,,0,3,0,,0,3,4,19.44,36.055556,27.0,41.777778,0.0,12.055556,23.598577
NE,2021-09-14,ChIJXa-hxnrsmRER1CSOFQqSM8k,Q1032,country/NER,NE,Niger,NE,NER,0,6,0,,5938,201,,,,,,,,24206636,12170165,12036471,19460484,3850231,1251511,1251511,19.11,0.354,8758026,5901125,3717357,2259015,1528694,1046850,644749,295959,54861,12928145120,554,0.316,192786,17.0,10.0,1267000,62.024,7.7,2.4,48.0,251.729,222.743,251.8,20.0,0.3,0.2695,0.0433,29.26165,13.995413,81,-6,59,64,-11,-10,0,0,2,1,0,0,0,2,0,0,,,0,3,0,,0,3,4,19.44,32.722222,27.388889,38.5,0.0,20.944444,50.005453
