location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,cumulative_tested,new_persons_vaccinated,cumulative_persons_vaccinated,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_vaccine_doses_administered,cumulative_vaccine_doses_administered,population,population_male,population_female,population_rural,population_urban,population_largest_city,population_density,human_development_index,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,gdp_usd,gdp_per_capita_usd,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,diabetes_prevalence,infant_mortality_rate,adult_male_mortality_rate,adult_female_mortality_rate,pollution_mortality_rate,comorbidity_mortality_rate,nurses_per_1000,physicians_per_1000,health_expenditure_usd,out_of_pocket_health_expenditure_usd,school_closing,workplace_closing,cancel_public_events,restrictions_on_gatherings,public_transport_closing,stay_at_home_requirements,restrictions_on_internal_movement,international_travel_controls,income_support,debt_relief,fiscal_measures,international_support,public_information_campaigns,testing_policy,contact_tracing,emergency_investment_in_healthcare,investment_in_vaccines,facial_coverings,vaccination_policy,stringency_index
CF,2021-08-04,ChIJt6KGjVPpuBARJIBcWgLGm7g,Q929,country/CAF,CF,Central African Republic,CF,CAF,0,7,0,11207,99,,,,,,,,4829764,2394042,2435722,2763121,1982064,869599,7.753,0.367,1435609,1264608,839990,501335,339529,232596,139061,61506,15530,2220307368,467,192790,6.7,20.9,622980,52.805,6.0,84.5,452.968,371.323,211.9,23.1,0.2063,0.0721,24.150055,7.532184,0,0,0,0,0,2,0,2,0,0,0,0,2,2,0,0,0,3,2,24.07
CF,2021-08-05,ChIJt6KGjVPpuBARJIBcWgLGm7g,Q929,country/CAF,CF,Central African Republic,CF,CAF,0,9,0,11216,99,,,,,,,,4829764,2394042,2435722,2763121,1982064,869599,7.753,0.367,1435609,1264608,839990,501335,339529,232596,139061,61506,15530,2220307368,467,192790,6.7,20.9,622980,52.805,6.0,84.5,452.968,371.323,211.9,23.1,0.2063,0.0721,24.150055,7.532184,0,0,0,0,0,2,0,2,0,0,0,0,2,2,0,0,0,3,2,24.07
CF,2021-08-06,ChIJt6KGjVPpuBARJIBcWgLGm7g,Q929,country/CAF,CF,Central African Republic,CF,CAF,0,10,0,11226,99,,,,,,,,4829764,2394042,2435722,2763121,1982064,869599,7.753,0.367,1435609,1264608,839990,501335,339529,232596,139061,61506,15530,2220307368,467,192790,6.7,20.9,622980,52.805,6.0,84.5,452.968,371.323,211.9,23.1,0.2063,0.0721,24.150055,7.532184,0,0,0,0,0,2,0,2,0,0,0,0,2,2,0,0,0,3,2,24.07
CF,2021-08-07,ChIJt6KGjVPpuBARJIBcWgLGm7g,Q929,country/CAF,CF,Central African Republic,CF,CAF,0,3,0,11229,99,,,,,,,,4829764,2394042,2435722,2763121,1982064,869599,7.753,0.367,1435609,1264608,839990,501335,339529,232596,139061,61506,15530,2220307368,467,192790,6.7,20.9,622980,52.805,6.0,84.5,452.968,371.323,211.9,23.1,0.2063,0.0721,24.150055,7.532184,0,0,0,0,0,2,0,2,0,0,0,0,2,2,0,0,0,3,2,24.07
CF,2021-08-08,ChIJt6KGjVPpuBARJIBcWgLGm7g,Q929,country/CAF,CF,Central African Republic,CF,CAF,0,8,0,11237,99,,,,,,,,4829764,2394042,2435722,2763121,1982064,869599,7.753,0.367,1435609,1264608,839990,501335,339529,232596,139061,61506,15530,2220307368,467,192790,6.7,20.9,622980,52.805,6.0,84.5,452.968,371.323,211.9,23.1,0.2063,0.0721,24.150055,7.532184,0,0,0,0,0,2,0,2,0,0,0,0,2,2,0,0,0,3,2,24.07
CF,2021-08-09,ChIJt6KGjVPpuBARJIBcWgLGm7g,Q929,country/CAF,CF,Central African Republic,CF,CAF,0,8,0,11245,99,,,,,,,,4829764,2394042,2435722,2763121,1982064,869599,7.753,0.367,1435609,1264608,839990,501335,339529,232596,139061,61506,15530,2220307368,467,192790,6.7,20.9,622980,52.805,6.0,84.5,452.968,371.323,211.9,23.1,0.2063,0.0721,24.150055,7.532184,0,0,0,0,0,2,0,2,0,0,0,0,2,2,0,0,0,3,2,24.07
CF,2021-08-10,ChIJt6KGjVPpuBARJIBcWgLGm7g,Q929,country/CAF,CF,Central African Republic,CF,CAF,0,6,0,11251,99,,,,,,,,4829764,2394042,2435722,2763121,1982064,869599,7.753,0.367,1435609,1264608,839990,501335,339529,232596,139061,61506,15530,2220307368,467,192790,6.7,20.9,622980,52.805,6.0,84.5,452.968,371.323,211.9,23.1,0.2063,0.0721,24.150055,7.532184,0,0,0,0,0,2,0,2,0,0,,,2,2,0,,0,3,2,24.07
CF,2021-08-11,ChIJt6KGjVPpuBARJIBcWgLGm7g,Q929,country/CAF,CF,Central African Republic,CF,CAF,0,5,0,11256,99,,,,,,,,4829764,2394042,2435722,2763121,1982064,869599,7.753,0.367,1435609,1264608,839990,501335,339529,232596,139061,61506,15530,2220307368,467,192790,6.7,20.9,622980,52.805,6.0,84.5,452.968,371.323,211.9,23.1,0.2063,0.0721,24.150055,7.532184,0,0,0,0,0,2,0,2,0,0,,,2,2,0,,0,3,2,24.07
CF,2021-08-12,ChIJt6KGjVPpuBARJIBcWgLGm7g,Q929,country/CAF,CF,Central African Republic,CF,CAF,0,2,0,11258,99,,,,,,,,4829764,2394042,2435722,2763121,1982064,869599,7.753,0.367,1435609,1264608,839990,501335,339529,232596,139061,61506,15530,2220307368,467,192790,6.7,20.9,622980,52.805,6.0,84.5,452.968,371.323,211.9,23.1,0.2063,0.0721,24.150055,7.532184,0,0,0,0,0,2,0,2,0,0,,,2,2,0,,0,3,2,24.07
CF,2021-08-13,ChIJt6KGjVPpuBARJIBcWgLGm7g,Q929,country/CAF,CF,Central African Republic,CF,CAF,0,4,0,11262,99,,,,,,,,4829764,2394042,2435722,2763121,1982064,869599,7.753,0.367,1435609,1264608,839990,501335,339529,232596,139061,61506,15530,2220307368,467,192790,6.7,20.9,622980,52.805,6.0,84.5,452.968,371.323,211.9,23.1,0.2063,0.0721,24.150055,7.532184,0,0,0,0,0,2,0,2,0,0,,,2,2,0,,0,3,2,24.07
CF,2021-08-14,ChIJt6KGjVPpuBARJIBcWgLGm7g,Q929,country/CAF,CF,Central African Republic,CF,CAF,0,0,0,11262,99,,,,,,,,4829764,2394042,2435722,2763121,1982064,869599,7.753,0.367,1435609,1264608,839990,501335,339529,232596,139061,61506,15530,2220307368,467,192790,6.7,20.9,622980,52.805,6.0,84.5,452.968,371.323,211.9,23.1,0.2063,0.0721,24.150055,7.532184,0,0,0,0,0,2,0,2,0,0,,,2,2,0,,0,3,2,24.07
CF,2021-08-15,ChIJt6KGjVPpuBARJIBcWgLGm7g,Q929,country/CAF,CF,Central African Republic,CF,CAF,0,3,0,11265,99,,,,,,,,4829764,2394042,2435722,2763121,1982064,869599,7.753,0.367,1435609,1264608,839990,501335,339529,232596,139061,61506,15530,2220307368,467,192790,6.7,20.9,622980,52.805,6.0,84.5,452.968,371.323,211.9,23.1,0.2063,0.0721,24.150055,7.532184,0,0,0,0,0,2,0,2,0,0,,,2,2,0,,0,3,2,24.07
CF,2021-08-16,ChIJt6KGjVPpuBARJIBcWgLGm7g,Q929,country/CAF,CF,Central African Republic,CF,CAF,0,2,0,11267,99,,0,,,,1051,95862,4829764,2394042,2435722,2763121,1982064,869599,7.753,0.367,1435609,1264608,839990,501335,339529,232596,139061,61506,15530,2220307368,467,192790,6.7,20.9,622980,52.805,6.0,84.5,452.968,371.323,211.9,23.1,0.2063,0.0721,24.150055,7.532184,0,0,0,0,0,2,0,2,0,0,,,2,2,0,,0,3,2,24.07
CF,2021-08-17,ChIJt6KGjVPpuBARJIBcWgLGm7g,Q929,country/CAF,CF,Central African Republic,CF,CAF,0,3,0,11270,99,,,,,,,,4829764,2394042,2435722,2763121,1982064,869599,7.753,0.367,1435609,1264608,839990,501335,339529,232596,139061,61506,15530,2220307368,467,192790,6.7,20.9,622980,52.805,6.0,84.5,452.968,371.323,211.9,23.1,0.2063,0.0721,24.150055,7.532184,0,0,0,0,0,2,0,2,0,0,,,2,2,0,,0,3,2,24.07
CF,2021-08-18,ChIJt6KGjVPpuBARJIBcWgLGm7g,Q929,country/CAF,CF,Central African Republic,CF,CAF,0,0,0,11270,99,,,,,,,,4829764,2394042,2435722,2763121,1982064,869599,7.753,0.367,1435609,1264608,839990,501335,339529,232596,139061,61506,15530,2220307368,467,192790,6.7,20.9,622980,52.805,6.0,84.5,452.968,371.323,211.9,23.1,0.2063,0.0721,24.150055,7.532184,0,0,0,0,0,2,0,2,0,0,,,2,2,0,,0,3,2,24.07
CF,2021-08-19,ChIJt6KGjVPpuBARJIBcWgLGm7g,Q929,country/CAF,CF,Central African Republic,CF,CAF,0,1,0,11271,99,,,,,,,,4829764,2394042,2435722,2763121,1982064,869599,7.753,0.367,1435609,1264608,839990,501335,339529,232596,139061,61506,15530,2220307368,467,192790,6.7,20.9,622980,52.805,6.0,84.5,452.968,371.323,211.9,23.1,0.2063,0.0721,24.150055,7.532184,0,0,0,0,0,2,0,2,0,0,,,2,2,0,,0,3,2,24.07
CF,2021-08-20,ChIJt6KGjVPpuBARJIBcWgLGm7g,Q929,country/CAF,CF,Central African Republic,CF,CAF,0,0,0,11271,99,,,,,,,,4829764,2394042,2435722,2763121,1982064,869599,7.753,0.367,1435609,1264608,839990,501335,339529,232596,139061,61506,15530,2220307368,467,192790,6.7,20.9,622980,52.805,6.0,84.5,452.968,371.323,211.9,23.1,0.2063,0.0721,24.150055,7.532184,0,0,0,0,0,2,0,2,0,0,,,2,2,0,,0,3,2,24.07
CF,2021-08-21,ChIJt6KGjVPpuBARJIBcWgLGm7g,Q929,country/CAF,CF,Central African Republic,CF,CAF,0,0,0,11271,99,,,,,,,,4829764,2394042,2435722,2763121,1982064,869599,7.753,0.367,1435609,1264608,839990,501335,339529,232596,139061,61506,15530,2220307368,467,192790,6.7,20.9,622980,52.805,6.0,84.5,452.968,371.323,211.9,23.1,0.2063,0.0721,24.150055,7.532184,0,0,0,0,0,2,0,2,0,0,,,2,2,0,,0,3,2,24.07
CF,2021-08-22,ChIJt6KGjVPpuBARJIBcWgLGm7g,Q929,country/CAF,CF,Central African Republic,CF,CAF,0,19,0,11290,99,,,,,,,,4829764,2394042,2435722,2763121,1982064,869599,7.753,0.367,1435609,1264608,839990,501335,339529,232596,139061,61506,15530,2220307368,467,192790,6.7,20.9,622980,52.805,6.0,84.5,452.968,371.323,211.9,23.1,0.2063,0.0721,24.150055,7.532184,0,0,0,0,0,2,0,2,0,0,,,2,2,0,,0,3,2,24.07
CF,2021-08-23,ChIJt6KGjVPpuBARJIBcWgLGm7g,Q929,country/CAF,CF,Central African Republic,CF,CAF,0,2,1,11292,100,,,,,,,,4829764,2394042,2435722,2763121,1982064,869599,7.753,0.367,1435609,1264608,839990,501335,339529,232596,139061,61506,15530,2220307368,467,192790,6.7,20.9,622980,52.805,6.0,84.5,452.968,371.323,211.9,23.1,0.2063,0.0721,24.150055,7.532184,0,0,0,0,0,2,0,2,0,0,,,2,2,0,,0,3,2,24.07
CF,2021-08-24,ChIJt6KGjVPpuBARJIBcWgLGm7g,Q929,country/CAF,CF,Central African Republic,CF,CAF,0,1,0,11293,100,,,,,,,,4829764,2394042,2435722,2763121,1982064,869599,7.753,0.367,1435609,1264608,839990,501335,339529,232596,139061,61506,15530,2220307368,467,192790,6.7,20.9,622980,52.805,6.0,84.5,452.968,371.323,211.9,23.1,0.2063,0.0721,24.150055,7.532184,0,0,0,0,0,2,0,2,0,0,,,2,2,0,,0,3,4,24.07
CF,2021-08-25,ChIJt6KGjVPpuBARJIBcWgLGm7g,Q929,country/CAF,CF,Central African Republic,CF,CAF,0,3,0,11296,100,,0,,,,13033,108895,4829764,2394042,2435722,2763121,1982064,869599,7.753,0.367,1435609,1264608,839990,501335,339529,232596,139061,61506,15530,2220307368,467,192790,6.7,20.9,622980,52.805,6.0,84.5,452.968,371.323,211.9,23.1,0.2063,0.0721,24.150055,7.532184,0,0,0,0,0,2,0,2,0,0,,,2,2,0,,0,3,4,24.07
CF,2021-08-26,ChIJt6KGjVPpuBARJIBcWgLGm7g,Q929,country/CAF,CF,Central African Republic,CF,CAF,0,10,0,11306,100,,,,,,,,4829764,2394042,2435722,2763121,1982064,869599,7.753,0.367,1435609,1264608,839990,501335,339529,232596,139061,61506,15530,2220307368,467,192790,6.7,20.9,622980,52.805,6.0,84.5,452.968,371.323,211.9,23.1,0.2063,0.0721,24.150055,7.532184,0,0,0,0,0,2,0,2,0,0,,,2,2,0,,0,3,4,24.07
CF,2021-08-27,ChIJt6KGjVPpuBARJIBcWgLGm7g,Q929,country/CAF,CF,Central African Republic,CF,CAF,0,0,0,11306,100,,,,,,,,4829764,2394042,2435722,2763121,1982064,869599,7.753,0.367,1435609,1264608,839990,501335,339529,232596,139061,61506,15530,2220307368,467,192790,6.7,20.9,622980,52.805,6.0,84.5,452.968,371.323,211.9,23.1,0.2063,0.0721,24.150055,7.532184,0,0,0,0,0,2,0,2,0,0,,,2,2,0,,0,3,4,24.07
CF,2021-08-28,ChIJt6KGjVPpuBARJIBcWgLGm7g,Q929,country/CAF,CF,Central African Republic,CF,CAF,0,0,0,11306,100,,,,,,,,4829764,2394042,2435722,2763121,1982064,869599,7.753,0.367,1435609,1264608,839990,501335,339529,232596,139061,61506,15530,2220307368,467,192790,6.7,20.9,622980,52.805,6.0,84.5,452.968,371.323,211.9,23.1,0.2063,0.0721,24.150055,7.532184,0,0,0,0,0,2,0,2,0,0,,,2,2,0,,0,3,4,24.07
CF,2021-08-29,ChIJt6KGjVPpuBARJIBcWgLGm7g,Q929,country/CAF,CF,Central African Republic,CF,CAF,0,1,0,11307,100,,,,,,,,4829764,2394042,2435722,2763121,1982064,869599,7.753,0.367,1435609,1264608,839990,501335,339529,232596,139061,61506,15530,2220307368,467,192790,6.7,20.9,622980,52.805,6.0,84.5,452.968,371.323,211.9,23.1,0.2063,0.0721,24.150055,7.532184,0,0,0,0,0,2,0,2,0,0,,,2,2,0,,0,3,4,24.07
CF,2021-08-30,ChIJt6KGjVPpuBARJIBcWgLGm7g,Q929,country/CAF,CF,Central African Republic,CF,CAF,0,1,0,11308,100,,,,,,,,4829764,2394042,2435722,2763121,1982064,869599,7.753,0.367,1435609,1264608,839990,501335,339529,232596,139061,61506,15530,2220307368,467,192790,6.7,20.9,622980,52.805,6.0,84.5,452.968,371.323,211.9,23.1,0.2063,0.0721,24.150055,7.532184,0,0,0,0,0,2,0,2,0,0,,,2,2,0,,0,3,4,24.07
CF,2021-08-31,ChIJt6KGjVPpuBARJIBcWgLGm7g,Q929,country/CAF,CF,Central African Republic,CF,CAF,0,0,0,11308,100,,,,,,,,4829764,2394042,2435722,2763121,1982064,869599,7.753,0.367,1435609,1264608,839990,501335,339529,232596,139061,61506,15530,2220307368,467,192790,6.7,20.9,622980,52.805,6.0,84.5,452.968,371.323,211.9,23.1,0.2063,0.0721,24.150055,7.532184,0,0,0,0,0,2,0,2,0,0,,,2,2,0,,0,3,4,24.07
CF,2021-09-01,ChIJt6KGjVPpuBARJIBcWgLGm7g,Q929,country/CAF,CF,Central African Republic,CF,CAF,0,1,0,11309,100,,,,,,,,4829764,2394042,2435722,2763121,1982064,869599,7.753,0.367,1435609,1264608,839990,501335,339529,232596,139061,61506,15530,2220307368,467,192790,6.7,20.9,622980,52.805,6.0,84.5,452.968,371.323,211.9,23.1,0.2063,0.0721,24.150055,7.532184,0,0,0,0,0,2,0,2,0,0,,,2,2,0,,0,3,4,24.07
CF,2021-09-02,ChIJt6KGjVPpuBARJIBcWgLGm7g,Q929,country/CAF,CF,Central African Republic,CF,CAF,0,0,0,11309,100,,,,,,,,4829764,2394042,2435722,2763121,1982064,869599,7.753,0.367,1435609,1264608,839990,501335,339529,232596,139061,61506,15530,2220307368,467,192790,6.7,20.9,622980,52.805,6.0,84.5,452.968,371.323,211.9,23.1,0.2063,0.0721,24.150055,7.532184,0,0,0,0,0,2,0,2,0,0,,,2,2,0,,0,3,4,24.07
CF,2021-09-03,ChIJt6KGjVPpuBARJIBcWgLGm7g,Q929,country/CAF,CF,Central African Republic,CF,CAF,0,0,0,11309,100,,,,,,,,4829764,2394042,2435722,2763121,1982064,869599,7.753,0.367,1435609,1264608,839990,501335,339529,232596,139061,61506,15530,2220307368,467,192790,6.7,20.9,622980,52.805,6.0,84.5,452.968,371.323,211.9,23.1,0.2063,0.0721,24.150055,7.532184,0,0,0,0,0,2,0,2,0,0,,,2,2,0,,0,3,4,24.07
CF,2021-09-04,ChIJt6KGjVPpuBARJIBcWgLGm7g,Q929,country/CAF,CF,Central African Republic,CF,CAF,0,0,0,11309,100,,,,,,,,4829764,2394042,2435722,2763121,1982064,869599,7.753,0.367,1435609,1264608,839990,501335,339529,232596,139061,61506,15530,2220307368,467,192790,6.7,20.9,622980,52.805,6.0,84.5,452.968,371.323,211.9,23.1,0.2063,0.0721,24.150055,7.532184,0,0,0,0,0,2,0,2,0,0,,,2,2,0,,0,3,4,24.07
CF,2021-09-05,ChIJt6KGjVPpuBARJIBcWgLGm7g,Q929,country/CAF,CF,Central African Republic,CF,CAF,0,0,0,11309,100,,,,,,,,4829764,2394042,2435722,2763121,1982064,869599,7.753,0.367,1435609,1264608,839990,501335,339529,232596,139061,61506,15530,2220307368,467,192790,6.7,20.9,622980,52.805,6.0,84.5,452.968,371.323,211.9,23.1,0.2063,0.0721,24.150055,7.532184,0,0,0,0,0,2,0,2,0,0,,,2,2,0,,0,3,4,24.07
CF,2021-09-06,ChIJt6KGjVPpuBARJIBcWgLGm7g,Q929,country/CAF,CF,Central African Republic,CF,CAF,0,0,0,11309,100,,,,,,,,4829764,2394042,2435722,2763121,1982064,869599,7.753,0.367,1435609,1264608,839990,501335,339529,232596,139061,61506,15530,2220307368,467,192790,6.7,20.9,622980,52.805,6.0,84.5,452.968,371.323,211.9,23.1,0.2063,0.0721,24.150055,7.532184,0,0,0,0,0,2,0,2,0,0,,,2,2,0,,0,3,4,24.07
CF,2021-09-07,ChIJt6KGjVPpuBARJIBcWgLGm7g,Q929,country/CAF,CF,Central African Republic,CF,CAF,0,0,0,11309,100,,,,,,,,4829764,2394042,2435722,2763121,1982064,869599,7.753,0.367,1435609,1264608,839990,501335,339529,232596,139061,61506,15530,2220307368,467,192790,6.7,20.9,622980,52.805,6.0,84.5,452.968,371.323,211.9,23.1,0.2063,0.0721,24.150055,7.532184,0,0,0,0,0,2,0,2,0,0,,,2,2,0,,0,3,4,24.07
CF,2021-09-08,ChIJt6KGjVPpuBARJIBcWgLGm7g,Q929,country/CAF,CF,Central African Republic,CF,CAF,0,19,0,11328,100,,,,,,,,4829764,2394042,2435722,2763121,1982064,869599,7.753,0.367,1435609,1264608,839990,501335,339529,232596,139061,61506,15530,2220307368,467,192790,6.7,20.9,622980,52.805,6.0,84.5,452.968,371.323,211.9,23.1,0.2063,0.0721,24.150055,7.532184,0,0,0,0,0,2,0,2,0,0,,,2,2,0,,0,3,4,24.07
CF,2021-09-09,ChIJt6KGjVPpuBARJIBcWgLGm7g,Q929,country/CAF,CF,Central African Republic,CF,CAF,0,2,0,11330,100,,,,,,,,4829764,2394042,2435722,2763121,1982064,869599,7.753,0.367,1435609,1264608,839990,501335,339529,232596,139061,61506,15530,2220307368,467,192790,6.7,20.9,622980,52.805,6.0,84.5,452.968,371.323,211.9,23.1,0.2063,0.0721,24.150055,7.532184,0,0,0,0,0,2,0,2,0,0,,,2,2,0,,0,3,4,24.07
CF,2021-09-10,ChIJt6KGjVPpuBARJIBcWgLGm7g,Q929,country/CAF,CF,Central African Republic,CF,CAF,0,1,0,11331,100,,,,,,,,4829764,2394042,2435722,2763121,1982064,869599,7.753,0.367,1435609,1264608,839990,501335,339529,232596,139061,61506,15530,2220307368,467,192790,6.7,20.9,622980,52.805,6.0,84.5,452.968,371.323,211.9,23.1,0.2063,0.0721,24.150055,7.532184,0,0,0,0,0,2,0,2,0,0,,,2,2,0,,0,3,4,24.07
CF,2021-09-11,ChIJt6KGjVPpuBARJIBcWgLGm7g,Q929,country/CAF,CF,Central African Republic,CF,CAF,0,0,0,11331,100,,,,,,,,4829764,2394042,2435722,2763121,1982064,869599,7.753,0.367,1435609,1264608,839990,501335,339529,232596,139061,61506,15530,2220307368,467,192790,6.7,20.9,622980,52.805,6.0,84.5,452.968,371.323,211.9,23.1,0.2063,0.0721,24.150055,7.532184,0,0,0,0,0,2,0,2,0,0,,,2,2,0,,0,3,4,24.07
CF,2021-09-12,ChIJt6KGjVPpuBARJIBcWgLGm7g,Q929,country/CAF,CF,Central African Republic,CF,CAF,0,5,0,11336,100,,,,,,,,4829764,2394042,2435722,2763121,1982064,869599,7.753,0.367,1435609,1264608,839990,501335,339529,232596,139061,61506,15530,2220307368,467,192790,6.7,20.9,622980,52.805,6.0,84.5,452.968,371.323,211.9,23.1,0.2063,0.0721,24.150055,7.532184,0,0,0,0,0,2,0,2,0,0,,,2,2,0,,0,3,4,24.07
CF,2021-09-13,ChIJt6KGjVPpuBARJIBcWgLGm7g,Q929,country/CAF,CF,Central African Republic,CF,CAF,0,4,0,11340,100,,,,,,,,4829764,2394042,2435722,2763121,1982064,869599,7.753,0.367,1435609,1264608,839990,501335,339529,232596,139061,61506,15530,2220307368,467,192790,6.7,20.9,622980,52.805,6.0,84.5,452.968,371.323,211.9,23.1,0.2063,0.0721,24.150055,7.532184,0,0,0,0,0,2,0,2,0,0,,,2,2,0,,0,3,4,24.07
CF,2021-09-14,ChIJt6KGjVPpuBARJIBcWgLGm7g,Q929,country/CAF,CF,Central African Republic,CF,CAF,0,2,0,11342,100,,,,,,,,4829764,2394042,2435722,2763121,1982064,869599,7.753,0.367,1435609,1264608,839990,501335,339529,232596,139061,61506,15530,2220307368,467,192790,6.7,20.9,622980,52.805,6.0,84.5,452.968,371.323,211.9,23.1,0.2063,0.0721,24.150055,7.532184,0,0,0,0,0,2,0,2,0,0,,,2,2,0,,0,3,4,24.07
CF,2021-09-15,ChIJt6KGjVPpuBARJIBcWgLGm7g,Q929,country/CAF,CF,Central African Republic,CF,CAF,0,0,0,11342,100,,,,,,,,4829764,2394042,2435722,2763121,1982064,869599,7.753,0.367,1435609,1264608,839990,501335,339529,232596,139061,61506,15530,2220307368,467,192790,6.7,20.9,622980,52.805,6.0,84.5,452.968,371.323,211.9,23.1,0.2063,0.0721,24.150055,7.532184,0,0,0,0,0,2,0,2,0,0,,,2,2,0,,0,3,4,24.07
CF,2021-09-16,ChIJt6KGjVPpuBARJIBcWgLGm7g,Q929,country/CAF,CF,Central African Republic,CF,CAF,0,3,0,11345,100,,,,,,,,4829764,2394042,2435722,2763121,1982064,869599,7.753,0.367,1435609,1264608,839990,501335,339529,232596,139061,61506,15530,2220307368,467,192790,6.7,20.9,622980,52.805,6.0,84.5,452.968,371.323,211.9,23.1,0.2063,0.0721,24.150055,7.532184,0,0,0,0,0,2,0,2,0,0,,,2,2,0,,0,3,4,24.07
CF,2021-09-17,ChIJt6KGjVPpuBARJIBcWgLGm7g,Q929,country/CAF,CF,Central African Republic,CF,CAF,0,14,0,11359,100,,,,,,,,4829764,2394042,2435722,2763121,1982064,869599,7.753,0.367,1435609,1264608,839990,501335,339529,232596,139061,61506,15530,2220307368,467,192790,6.7,20.9,622980,52.805,6.0,84.5,452.968,371.323,211.9,23.1,0.2063,0.0721,24.150055,7.532184,0,0,0,0,0,2,0,2,0,0,,,2,2,0,,0,3,4,24.07
CF,2021-09-18,ChIJt6KGjVPpuBARJIBcWgLGm7g,Q929,country/CAF,CF,Central African Republic,CF,CAF,0,0,0,11359,100,,,,,,,,4829764,2394042,2435722,2763121,1982064,869599,7.753,0.367,1435609,1264608,839990,501335,339529,232596,139061,61506,15530,2220307368,467,192790,6.7,20.9,622980,52.805,6.0,84.5,452.968,371.323,211.9,23.1,0.2063,0.0721,24.150055,7.532184,0,0,0,0,0,2,0,2,0,0,,,2,2,0,,0,3,4,24.07
CF,2021-09-19,ChIJt6KGjVPpuBARJIBcWgLGm7g,Q929,country/CAF,CF,Central African Republic,CF,CAF,0,3,0,11362,100,,,,,,,,4829764,2394042,2435722,2763121,1982064,869599,7.753,0.367,1435609,1264608,839990,501335,339529,232596,139061,61506,15530,2220307368,467,192790,6.7,20.9,622980,52.805,6.0,84.5,452.968,371.323,211.9,23.1,0.2063,0.0721,24.150055,7.532184,0,0,0,0,0,2,0,2,0,0,,,2,2,0,,0,3,4,24.07
CF,2021-09-20,ChIJt6KGjVPpuBARJIBcWgLGm7g,Q929,country/CAF,CF,Central African Republic,CF,CAF,0,5,0,11367,100,,,,,,,,4829764,2394042,2435722,2763121,1982064,869599,7.753,0.367,1435609,1264608,839990,501335,339529,232596,139061,61506,15530,2220307368,467,192790,6.7,20.9,622980,52.805,6.0,84.5,452.968,371.323,211.9,23.1,0.2063,0.0721,24.150055,7.532184,0,0,0,0,0,2,0,2,0,0,,,2,2,0,,0,3,4,24.07
CF,2021-09-21,ChIJt6KGjVPpuBARJIBcWgLGm7g,Q929,country/CAF,CF,Central African Republic,CF,CAF,0,4,0,11371,100,,,,,,,,4829764,2394042,2435722,2763121,1982064,869599,7.753,0.367,1435609,1264608,839990,501335,339529,232596,139061,61506,15530,2220307368,467,192790,6.7,20.9,622980,52.805,6.0,84.5,452.968,371.323,211.9,23.1,0.2063,0.0721,24.150055,7.532184,0,0,0,0,0,0,0,2,1,0,,,1,2,0,,0,3,4,11.11
CF,2021-09-22,ChIJt6KGjVPpuBARJIBcWgLGm7g,Q929,country/CAF,CF,Central African Republic,CF,CAF,0,3,0,11374,100,,97848,140492,,9901,41498,150393,4829764,2394042,2435722,2763121,1982064,869599,7.753,0.367,1435609,1264608,839990,501335,339529,232596,139061,61506,15530,2220307368,467,192790,6.7,20.9,622980,52.805,6.0,84.5,452.968,371.323,211.9,23.1,0.2063,0.0721,24.150055,7.532184,0,0,0,0,0,0,0,2,1,0,,,1,2,0,,0,3,4,11.11
CF,2021-09-23,ChIJt6KGjVPpuBARJIBcWgLGm7g,Q929,country/CAF,CF,Central African Republic,CF,CAF,0,0,0,11374,100,,,,,,,,4829764,2394042,2435722,2763121,1982064,869599,7.753,0.367,1435609,1264608,839990,501335,339529,232596,139061,61506,15530,2220307368,467,192790,6.7,20.9,622980,52.805,6.0,84.5,452.968,371.323,211.9,23.1,0.2063,0.0721,24.150055,7.532184,0,0,0,0,0,0,0,2,1,0,,,1,2,0,,0,3,4,11.11
CF,2021-09-24,ChIJt6KGjVPpuBARJIBcWgLGm7g,Q929,country/CAF,CF,Central African Republic,CF,CAF,0,1,0,11375,100,,,,,,,,4829764,2394042,2435722,2763121,1982064,869599,7.753,0.367,1435609,1264608,839990,501335,339529,232596,139061,61506,15530,2220307368,467,192790,6.7,20.9,622980,52.805,6.0,84.5,452.968,371.323,211.9,23.1,0.2063,0.0721,24.150055,7.532184,0,0,0,0,0,0,0,2,1,0,,,1,2,0,,0,3,4,11.11
CF,2021-09-25,ChIJt6KGjVPpuBARJIBcWgLGm7g,Q929,country/CAF,CF,Central African Republic,CF,CAF,0,0,0,11375,100,,,,,,,,4829764,2394042,2435722,2763121,1982064,869599,7.753,0.367,1435609,1264608,839990,501335,339529,232596,139061,61506,15530,2220307368,467,192790,6.7,20.9,622980,52.805,6.0,84.5,452.968,371.323,211.9,23.1,0.2063,0.0721,24.150055,7.532184,0,0,0,0,0,0,0,2,1,0,,,1,2,0,,0,3,4,11.11
