location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_vaccinated,cumulative_persons_vaccinated,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_vaccine_doses_administered,cumulative_vaccine_doses_administered,population,population_male,population_female,population_rural,population_urban,population_density,human_development_index,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,gdp_usd,gdp_per_capita_usd,human_capital_index,openstreetmap_id,latitude,longitude,area_sq_km,area_rural_sq_km,area_urban_sq_km,life_expectancy,smoking_prevalence,diabetes_prevalence,infant_mortality_rate,adult_male_mortality_rate,adult_female_mortality_rate,pollution_mortality_rate,comorbidity_mortality_rate,hospital_beds_per_1000,nurses_per_1000,health_expenditure_usd,out_of_pocket_health_expenditure_usd,school_closing,workplace_closing,cancel_public_events,restrictions_on_gatherings,public_transport_closing,stay_at_home_requirements,restrictions_on_internal_movement,international_travel_controls,income_support,debt_relief,fiscal_measures,international_support,public_information_campaigns,testing_policy,contact_tracing,emergency_investment_in_healthcare,investment_in_vaccines,facial_coverings,vaccination_policy,stringency_index,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
KI,2021-02-18,ChIJA4cCwpF8ZGURB8NSAQR9MoQ,Q710,country/KIR,KI,Kiribati,KI,KIR,0,0,0,0,0,,,,,,,119446,58744,60702,53117,64489,147.464,0.612,29463,23632,20524,16604,11173,9988,5141,2330,591,194647201,1655,0.479,571178,1.466667,173.033333,810,985,3,68.116,47.0,22.5,41.2,235.02,153.038,140.2,28.4,1.9,3.8342,171.41748,0.192364,0,0,0,0,0,0,0,4,0,0,0,0,2,1,0,0,0,0,0,22.22,27.833333,25.5,30.722222,0.084667,24.148148,80.40432
KI,2021-02-19,ChIJA4cCwpF8ZGURB8NSAQR9MoQ,Q710,country/KIR,KI,Kiribati,KI,KIR,0,0,0,0,0,,,,,,,119446,58744,60702,53117,64489,147.464,0.612,29463,23632,20524,16604,11173,9988,5141,2330,591,194647201,1655,0.479,571178,1.466667,173.033333,810,985,3,68.116,47.0,22.5,41.2,235.02,153.038,140.2,28.4,1.9,3.8342,171.41748,0.192364,0,0,0,0,0,0,0,4,0,0,0,0,2,1,0,0,0,0,0,22.22,28.444444,26.194444,29.75,0.0,23.944444,76.652112
KI,2021-02-20,ChIJA4cCwpF8ZGURB8NSAQR9MoQ,Q710,country/KIR,KI,Kiribati,KI,KIR,0,0,0,0,0,,,,,,,119446,58744,60702,53117,64489,147.464,0.612,29463,23632,20524,16604,11173,9988,5141,2330,591,194647201,1655,0.479,571178,1.466667,173.033333,810,985,3,68.116,47.0,22.5,41.2,235.02,153.038,140.2,28.4,1.9,3.8342,171.41748,0.192364,0,0,0,0,0,0,0,4,0,0,0,0,2,1,0,0,0,0,0,22.22,,,,,,
KI,2021-02-21,ChIJA4cCwpF8ZGURB8NSAQR9MoQ,Q710,country/KIR,KI,Kiribati,KI,KIR,0,0,0,0,0,,,,,,,119446,58744,60702,53117,64489,147.464,0.612,29463,23632,20524,16604,11173,9988,5141,2330,591,194647201,1655,0.479,571178,1.466667,173.033333,810,985,3,68.116,47.0,22.5,41.2,235.02,153.038,140.2,28.4,1.9,3.8342,171.41748,0.192364,0,0,0,0,0,0,0,4,0,0,0,0,2,1,0,0,0,0,0,22.22,27.555556,27.0,29.388889,0.0,24.222222,82.083228
KI,2021-02-22,ChIJA4cCwpF8ZGURB8NSAQR9MoQ,Q710,country/KIR,KI,Kiribati,KI,KIR,0,0,0,0,0,,,,,,,119446,58744,60702,53117,64489,147.464,0.612,29463,23632,20524,16604,11173,9988,5141,2330,591,194647201,1655,0.479,571178,1.466667,173.033333,810,985,3,68.116,47.0,22.5,41.2,235.02,153.038,140.2,28.4,1.9,3.8342,171.41748,0.192364,0,0,0,0,0,0,0,4,0,0,0,0,2,1,0,0,0,0,0,22.22,27.351852,25.62963,30.296296,1.778,24.259259,83.252627
KI,2021-02-23,ChIJA4cCwpF8ZGURB8NSAQR9MoQ,Q710,country/KIR,KI,Kiribati,KI,KIR,0,0,0,0,0,,,,,,,119446,58744,60702,53117,64489,147.464,0.612,29463,23632,20524,16604,11173,9988,5141,2330,591,194647201,1655,0.479,571178,1.466667,173.033333,810,985,3,68.116,47.0,22.5,41.2,235.02,153.038,140.2,28.4,1.9,3.8342,171.41748,0.192364,0,0,0,0,0,0,0,4,0,0,0,0,2,1,0,0,0,0,0,22.22,28.074074,25.12963,30.666667,0.338667,24.388889,80.438295
KI,2021-02-24,ChIJA4cCwpF8ZGURB8NSAQR9MoQ,Q710,country/KIR,KI,Kiribati,KI,KIR,0,0,0,0,0,,,,,,,119446,58744,60702,53117,64489,147.464,0.612,29463,23632,20524,16604,11173,9988,5141,2330,591,194647201,1655,0.479,571178,1.466667,173.033333,810,985,3,68.116,47.0,22.5,41.2,235.02,153.038,140.2,28.4,1.9,3.8342,171.41748,0.192364,0,0,0,0,0,0,0,4,0,0,0,0,2,1,0,0,0,0,0,22.22,28.037037,26.425926,30.537037,0.0,24.722222,82.239197
KI,2021-02-25,ChIJA4cCwpF8ZGURB8NSAQR9MoQ,Q710,country/KIR,KI,Kiribati,KI,KIR,0,0,0,0,0,,,,,,,119446,58744,60702,53117,64489,147.464,0.612,29463,23632,20524,16604,11173,9988,5141,2330,591,194647201,1655,0.479,571178,1.466667,173.033333,810,985,3,68.116,47.0,22.5,41.2,235.02,153.038,140.2,28.4,1.9,3.8342,171.41748,0.192364,0,0,0,0,0,0,0,4,0,0,0,0,2,1,0,0,0,0,0,22.22,27.925926,25.703704,30.666667,1.016,24.148148,80.039602
KI,2021-02-26,ChIJA4cCwpF8ZGURB8NSAQR9MoQ,Q710,country/KIR,KI,Kiribati,KI,KIR,0,0,0,0,0,,,,,,,119446,58744,60702,53117,64489,147.464,0.612,29463,23632,20524,16604,11173,9988,5141,2330,591,194647201,1655,0.479,571178,1.466667,173.033333,810,985,3,68.116,47.0,22.5,41.2,235.02,153.038,140.2,28.4,1.9,3.8342,171.41748,0.192364,0,0,0,0,0,0,0,4,0,0,0,0,2,1,0,0,0,0,0,22.22,28.259259,26.240741,31.037037,1.016,24.333333,79.314122
KI,2021-02-27,ChIJA4cCwpF8ZGURB8NSAQR9MoQ,Q710,country/KIR,KI,Kiribati,KI,KIR,0,0,0,0,0,,,,,,,119446,58744,60702,53117,64489,147.464,0.612,29463,23632,20524,16604,11173,9988,5141,2330,591,194647201,1655,0.479,571178,1.466667,173.033333,810,985,3,68.116,47.0,22.5,41.2,235.02,153.038,140.2,28.4,1.9,3.8342,171.41748,0.192364,0,0,0,0,0,0,0,4,0,0,0,0,2,1,0,0,0,0,0,22.22,28.222222,26.666667,30.861111,0.0,24.138889,78.558507
KI,2021-02-28,ChIJA4cCwpF8ZGURB8NSAQR9MoQ,Q710,country/KIR,KI,Kiribati,KI,KIR,0,0,0,0,0,,,,,,,119446,58744,60702,53117,64489,147.464,0.612,29463,23632,20524,16604,11173,9988,5141,2330,591,194647201,1655,0.479,571178,1.466667,173.033333,810,985,3,68.116,47.0,22.5,41.2,235.02,153.038,140.2,28.4,1.9,3.8342,171.41748,0.192364,0,0,0,0,0,0,0,4,0,0,0,0,2,1,0,0,0,0,0,22.22,27.592593,24.5,31.259259,0.0,24.166667,81.649041
KI,2021-03-01,ChIJA4cCwpF8ZGURB8NSAQR9MoQ,Q710,country/KIR,KI,Kiribati,KI,KIR,0,0,0,0,0,,,,,,,119446,58744,60702,53117,64489,147.464,0.612,29463,23632,20524,16604,11173,9988,5141,2330,591,194647201,1655,0.479,571178,1.466667,173.033333,810,985,3,68.116,47.0,22.5,41.2,235.02,153.038,140.2,28.4,1.9,3.8342,171.41748,0.192364,0,0,0,0,0,0,0,4,0,0,0,0,2,1,0,0,0,0,0,22.22,27.537037,25.537037,30.537037,0.0,23.537037,78.877523
KI,2021-03-02,ChIJA4cCwpF8ZGURB8NSAQR9MoQ,Q710,country/KIR,KI,Kiribati,KI,KIR,0,0,0,0,0,,,,,,,119446,58744,60702,53117,64489,147.464,0.612,29463,23632,20524,16604,11173,9988,5141,2330,591,194647201,1655,0.479,571178,1.466667,173.033333,810,985,3,68.116,47.0,22.5,41.2,235.02,153.038,140.2,28.4,1.9,3.8342,171.41748,0.192364,0,0,0,0,0,0,0,4,0,0,0,0,2,1,0,0,0,0,0,22.22,27.851852,25.407407,30.574074,0.0,24.12963,80.245755
KI,2021-03-03,ChIJA4cCwpF8ZGURB8NSAQR9MoQ,Q710,country/KIR,KI,Kiribati,KI,KIR,0,0,0,0,0,,,,,,,119446,58744,60702,53117,64489,147.464,0.612,29463,23632,20524,16604,11173,9988,5141,2330,591,194647201,1655,0.479,571178,1.466667,173.033333,810,985,3,68.116,47.0,22.5,41.2,235.02,153.038,140.2,28.4,1.9,3.8342,171.41748,0.192364,0,0,0,0,0,0,0,4,0,0,0,0,2,1,0,0,0,0,0,22.22,28.0,25.62963,30.833333,0.677333,24.148148,79.638667
KI,2021-03-04,ChIJA4cCwpF8ZGURB8NSAQR9MoQ,Q710,country/KIR,KI,Kiribati,KI,KIR,0,0,0,0,0,,,,,,,119446,58744,60702,53117,64489,147.464,0.612,29463,23632,20524,16604,11173,9988,5141,2330,591,194647201,1655,0.479,571178,1.466667,173.033333,810,985,3,68.116,47.0,22.5,41.2,235.02,153.038,140.2,28.4,1.9,3.8342,171.41748,0.192364,0,0,0,0,0,0,0,4,0,0,0,0,2,1,0,0,0,0,0,22.22,27.37037,24.462963,30.648148,1.693333,23.62963,80.207361
KI,2021-03-05,ChIJA4cCwpF8ZGURB8NSAQR9MoQ,Q710,country/KIR,KI,Kiribati,KI,KIR,0,0,0,0,0,,,,,,,119446,58744,60702,53117,64489,147.464,0.612,29463,23632,20524,16604,11173,9988,5141,2330,591,194647201,1655,0.479,571178,1.466667,173.033333,810,985,3,68.116,47.0,22.5,41.2,235.02,153.038,140.2,28.4,1.9,3.8342,171.41748,0.192364,0,0,0,0,0,0,0,4,0,0,0,0,2,1,0,0,0,0,0,22.22,28.018519,25.425926,30.462963,1.100667,23.518519,76.594264
KI,2021-03-06,ChIJA4cCwpF8ZGURB8NSAQR9MoQ,Q710,country/KIR,KI,Kiribati,KI,KIR,0,0,0,0,0,,,,,,,119446,58744,60702,53117,64489,147.464,0.612,29463,23632,20524,16604,11173,9988,5141,2330,591,194647201,1655,0.479,571178,1.466667,173.033333,810,985,3,68.116,47.0,22.5,41.2,235.02,153.038,140.2,28.4,1.9,3.8342,171.41748,0.192364,0,0,0,0,0,0,0,4,0,0,0,0,2,1,0,0,0,0,0,22.22,27.796296,26.0,30.796296,0.0,23.555556,77.780992
KI,2021-03-07,ChIJA4cCwpF8ZGURB8NSAQR9MoQ,Q710,country/KIR,KI,Kiribati,KI,KIR,0,0,0,0,0,,,,,,,119446,58744,60702,53117,64489,147.464,0.612,29463,23632,20524,16604,11173,9988,5141,2330,591,194647201,1655,0.479,571178,1.466667,173.033333,810,985,3,68.116,47.0,22.5,41.2,235.02,153.038,140.2,28.4,1.9,3.8342,171.41748,0.192364,0,0,0,0,0,0,0,4,0,0,0,0,2,1,0,0,0,0,0,22.22,27.666667,25.37037,30.611111,0.0,23.703704,79.091308
KI,2021-03-08,ChIJA4cCwpF8ZGURB8NSAQR9MoQ,Q710,country/KIR,KI,Kiribati,KI,KIR,0,0,0,0,0,,,,,,,119446,58744,60702,53117,64489,147.464,0.612,29463,23632,20524,16604,11173,9988,5141,2330,591,194647201,1655,0.479,571178,1.466667,173.033333,810,985,3,68.116,47.0,22.5,41.2,235.02,153.038,140.2,28.4,1.9,3.8342,171.41748,0.192364,0,0,0,0,0,0,0,4,0,0,0,0,2,1,0,0,0,0,0,22.22,27.796296,24.666667,30.796296,0.0,23.555556,77.762102
KI,2021-03-09,ChIJA4cCwpF8ZGURB8NSAQR9MoQ,Q710,country/KIR,KI,Kiribati,KI,KIR,0,0,0,0,0,,,,,,,119446,58744,60702,53117,64489,147.464,0.612,29463,23632,20524,16604,11173,9988,5141,2330,591,194647201,1655,0.479,571178,1.466667,173.033333,810,985,3,68.116,47.0,22.5,41.2,235.02,153.038,140.2,28.4,1.9,3.8342,171.41748,0.192364,0,0,0,0,0,0,0,4,0,0,0,0,2,1,0,0,0,0,0,22.22,28.037037,25.833333,30.722222,0.0,23.555556,76.672449
KI,2021-03-10,ChIJA4cCwpF8ZGURB8NSAQR9MoQ,Q710,country/KIR,KI,Kiribati,KI,KIR,0,0,0,0,0,,,,,,,119446,58744,60702,53117,64489,147.464,0.612,29463,23632,20524,16604,11173,9988,5141,2330,591,194647201,1655,0.479,571178,1.466667,173.033333,810,985,3,68.116,47.0,22.5,41.2,235.02,153.038,140.2,28.4,1.9,3.8342,171.41748,0.192364,0,0,0,0,0,0,0,4,0,0,0,0,2,1,0,0,0,0,0,22.22,27.481481,25.296296,30.944444,0.0,23.611111,79.58758
KI,2021-03-11,ChIJA4cCwpF8ZGURB8NSAQR9MoQ,Q710,country/KIR,KI,Kiribati,KI,KIR,0,0,0,0,0,,,,,,,119446,58744,60702,53117,64489,147.464,0.612,29463,23632,20524,16604,11173,9988,5141,2330,591,194647201,1655,0.479,571178,1.466667,173.033333,810,985,3,68.116,47.0,22.5,41.2,235.02,153.038,140.2,28.4,1.9,3.8342,171.41748,0.192364,0,0,0,0,0,0,0,4,0,0,0,0,2,1,0,0,0,0,0,22.22,26.907407,25.0,30.166667,30.649333,23.148148,80.031035
KI,2021-03-12,ChIJA4cCwpF8ZGURB8NSAQR9MoQ,Q710,country/KIR,KI,Kiribati,KI,KIR,0,0,0,0,0,,,,,,,119446,58744,60702,53117,64489,147.464,0.612,29463,23632,20524,16604,11173,9988,5141,2330,591,194647201,1655,0.479,571178,1.466667,173.033333,810,985,3,68.116,47.0,22.5,41.2,235.02,153.038,140.2,28.4,1.9,3.8342,171.41748,0.192364,0,0,0,0,0,0,0,4,0,0,0,0,2,1,0,0,0,0,0,22.22,28.037037,25.259259,30.5,0.0,23.296296,75.493443
KI,2021-03-13,ChIJA4cCwpF8ZGURB8NSAQR9MoQ,Q710,country/KIR,KI,Kiribati,KI,KIR,0,0,0,0,0,,,,,,,119446,58744,60702,53117,64489,147.464,0.612,29463,23632,20524,16604,11173,9988,5141,2330,591,194647201,1655,0.479,571178,1.466667,173.033333,810,985,3,68.116,47.0,22.5,41.2,235.02,153.038,140.2,28.4,1.9,3.8342,171.41748,0.192364,0,0,0,0,0,0,0,4,0,0,0,0,2,1,0,0,0,0,0,22.22,28.027778,25.888889,30.25,0.0,23.5,76.459555
KI,2021-03-14,ChIJA4cCwpF8ZGURB8NSAQR9MoQ,Q710,country/KIR,KI,Kiribati,KI,KIR,0,0,0,0,0,,,,,,,119446,58744,60702,53117,64489,147.464,0.612,29463,23632,20524,16604,11173,9988,5141,2330,591,194647201,1655,0.479,571178,1.466667,173.033333,810,985,3,68.116,47.0,22.5,41.2,235.02,153.038,140.2,28.4,1.9,3.8342,171.41748,0.192364,0,0,0,0,0,0,0,4,0,0,0,0,2,1,0,0,0,0,0,22.22,27.537037,25.037037,30.425926,0.508,23.685185,79.569251
KI,2021-03-15,ChIJA4cCwpF8ZGURB8NSAQR9MoQ,Q710,country/KIR,KI,Kiribati,KI,KIR,0,0,0,0,0,,,,,,,119446,58744,60702,53117,64489,147.464,0.612,29463,23632,20524,16604,11173,9988,5141,2330,591,194647201,1655,0.479,571178,1.466667,173.033333,810,985,3,68.116,47.0,22.5,41.2,235.02,153.038,140.2,28.4,1.9,3.8342,171.41748,0.192364,0,0,0,0,0,0,0,4,0,0,0,0,2,1,0,0,0,0,0,22.22,27.333333,23.87037,30.574074,9.990667,23.907407,81.618272
KI,2021-03-16,ChIJA4cCwpF8ZGURB8NSAQR9MoQ,Q710,country/KIR,KI,Kiribati,KI,KIR,0,0,0,0,0,,,,,,,119446,58744,60702,53117,64489,147.464,0.612,29463,23632,20524,16604,11173,9988,5141,2330,591,194647201,1655,0.479,571178,1.466667,173.033333,810,985,3,68.116,47.0,22.5,41.2,235.02,153.038,140.2,28.4,1.9,3.8342,171.41748,0.192364,0,0,0,0,0,0,0,4,0,0,0,0,2,1,0,0,0,0,0,22.22,27.425926,24.925926,30.703704,0.084667,23.925926,81.384197
KI,2021-03-17,ChIJA4cCwpF8ZGURB8NSAQR9MoQ,Q710,country/KIR,KI,Kiribati,KI,KIR,0,0,0,0,0,,,,,,,119446,58744,60702,53117,64489,147.464,0.612,29463,23632,20524,16604,11173,9988,5141,2330,591,194647201,1655,0.479,571178,1.466667,173.033333,810,985,3,68.116,47.0,22.5,41.2,235.02,153.038,140.2,28.4,1.9,3.8342,171.41748,0.192364,0,0,0,0,0,0,0,4,0,0,0,0,2,1,0,0,0,0,0,22.22,26.981481,25.074074,29.796296,8.89,23.944444,83.774652
KI,2021-03-18,ChIJA4cCwpF8ZGURB8NSAQR9MoQ,Q710,country/KIR,KI,Kiribati,KI,KIR,0,0,0,0,0,,,,,,,119446,58744,60702,53117,64489,147.464,0.612,29463,23632,20524,16604,11173,9988,5141,2330,591,194647201,1655,0.479,571178,1.466667,173.033333,810,985,3,68.116,47.0,22.5,41.2,235.02,153.038,140.2,28.4,1.9,3.8342,171.41748,0.192364,0,0,0,0,0,0,0,4,0,0,0,0,2,1,0,0,0,0,0,22.22,28.0,24.833333,29.962963,18.965333,23.62963,77.186823
KI,2021-03-19,ChIJA4cCwpF8ZGURB8NSAQR9MoQ,Q710,country/KIR,KI,Kiribati,KI,KIR,0,0,0,0,0,,,,,,,119446,58744,60702,53117,64489,147.464,0.612,29463,23632,20524,16604,11173,9988,5141,2330,591,194647201,1655,0.479,571178,1.466667,173.033333,810,985,3,68.116,47.0,22.5,41.2,235.02,153.038,140.2,28.4,1.9,3.8342,171.41748,0.192364,0,0,0,0,0,0,0,4,0,0,0,0,2,1,0,0,0,0,0,22.22,28.148148,25.518519,30.703704,0.0,23.833333,77.48404
KI,2021-03-20,ChIJA4cCwpF8ZGURB8NSAQR9MoQ,Q710,country/KIR,KI,Kiribati,KI,KIR,0,0,0,0,0,,,,,,,119446,58744,60702,53117,64489,147.464,0.612,29463,23632,20524,16604,11173,9988,5141,2330,591,194647201,1655,0.479,571178,1.466667,173.033333,810,985,3,68.116,47.0,22.5,41.2,235.02,153.038,140.2,28.4,1.9,3.8342,171.41748,0.192364,0,0,0,0,0,0,0,4,0,0,0,0,2,1,0,0,0,0,0,22.22,28.074074,25.574074,30.944444,3.302,24.12963,79.194335
KI,2021-03-21,ChIJA4cCwpF8ZGURB8NSAQR9MoQ,Q710,country/KIR,KI,Kiribati,KI,KIR,0,0,0,0,0,,,,,,,119446,58744,60702,53117,64489,147.464,0.612,29463,23632,20524,16604,11173,9988,5141,2330,591,194647201,1655,0.479,571178,1.466667,173.033333,810,985,3,68.116,47.0,22.5,41.2,235.02,153.038,140.2,28.4,1.9,3.8342,171.41748,0.192364,0,0,0,0,0,0,0,4,0,0,0,0,2,1,0,0,0,0,0,22.22,28.388889,25.777778,30.694444,0.254,24.027778,77.282158
KI,2021-03-22,ChIJA4cCwpF8ZGURB8NSAQR9MoQ,Q710,country/KIR,KI,Kiribati,KI,KIR,0,0,0,0,0,,,,,,,119446,58744,60702,53117,64489,147.464,0.612,29463,23632,20524,16604,11173,9988,5141,2330,591,194647201,1655,0.479,571178,1.466667,173.033333,810,985,3,68.116,47.0,22.5,41.2,235.02,153.038,140.2,28.4,1.9,3.8342,171.41748,0.192364,0,0,0,0,0,0,0,4,0,0,0,0,2,1,0,0,0,0,0,22.22,26.703704,25.0,30.851852,0.423333,24.148148,85.936807
KI,2021-03-23,ChIJA4cCwpF8ZGURB8NSAQR9MoQ,Q710,country/KIR,KI,Kiribati,KI,KIR,0,0,0,0,0,,,,,,,119446,58744,60702,53117,64489,147.464,0.612,29463,23632,20524,16604,11173,9988,5141,2330,591,194647201,1655,0.479,571178,1.466667,173.033333,810,985,3,68.116,47.0,22.5,41.2,235.02,153.038,140.2,28.4,1.9,3.8342,171.41748,0.192364,0,0,0,0,0,0,0,4,0,0,0,0,2,1,0,0,0,0,0,22.22,27.555556,24.833333,30.518519,13.631333,24.259259,82.273795
KI,2021-03-24,ChIJA4cCwpF8ZGURB8NSAQR9MoQ,Q710,country/KIR,KI,Kiribati,KI,KIR,0,0,0,0,0,,,,,,,119446,58744,60702,53117,64489,147.464,0.612,29463,23632,20524,16604,11173,9988,5141,2330,591,194647201,1655,0.479,571178,1.466667,173.033333,810,985,3,68.116,47.0,22.5,41.2,235.02,153.038,140.2,28.4,1.9,3.8342,171.41748,0.192364,0,0,0,0,0,0,0,4,0,0,0,0,2,1,0,0,0,0,0,22.22,28.296296,25.0,30.666667,3.048,24.5,79.943532
KI,2021-03-25,ChIJA4cCwpF8ZGURB8NSAQR9MoQ,Q710,country/KIR,KI,Kiribati,KI,KIR,0,0,0,0,0,,,,,,,119446,58744,60702,53117,64489,147.464,0.612,29463,23632,20524,16604,11173,9988,5141,2330,591,194647201,1655,0.479,571178,1.466667,173.033333,810,985,3,68.116,47.0,22.5,41.2,235.02,153.038,140.2,28.4,1.9,3.8342,171.41748,0.192364,0,0,0,0,0,0,0,4,0,0,0,0,2,1,0,0,0,0,0,22.22,27.805556,25.5,30.861111,0.0,24.111111,80.355196
KI,2021-03-26,ChIJA4cCwpF8ZGURB8NSAQR9MoQ,Q710,country/KIR,KI,Kiribati,KI,KIR,0,0,0,0,0,,,,,,,119446,58744,60702,53117,64489,147.464,0.612,29463,23632,20524,16604,11173,9988,5141,2330,591,194647201,1655,0.479,571178,1.466667,173.033333,810,985,3,68.116,47.0,22.5,41.2,235.02,153.038,140.2,28.4,1.9,3.8342,171.41748,0.192364,0,0,0,0,0,0,0,4,0,0,0,0,2,1,0,0,0,0,0,22.22,27.583333,25.555556,30.388889,2.54,23.666667,79.259313
KI,2021-03-27,ChIJA4cCwpF8ZGURB8NSAQR9MoQ,Q710,country/KIR,KI,Kiribati,KI,KIR,0,0,0,0,0,,,,,,,119446,58744,60702,53117,64489,147.464,0.612,29463,23632,20524,16604,11173,9988,5141,2330,591,194647201,1655,0.479,571178,1.466667,173.033333,810,985,3,68.116,47.0,22.5,41.2,235.02,153.038,140.2,28.4,1.9,3.8342,171.41748,0.192364,0,0,0,0,0,0,0,4,0,0,0,0,2,1,0,0,0,0,0,22.22,27.611111,25.037037,30.203704,1.947333,23.87037,80.132946
KI,2021-03-28,ChIJA4cCwpF8ZGURB8NSAQR9MoQ,Q710,country/KIR,KI,Kiribati,KI,KIR,0,0,0,0,0,,,,,,,119446,58744,60702,53117,64489,147.464,0.612,29463,23632,20524,16604,11173,9988,5141,2330,591,194647201,1655,0.479,571178,1.466667,173.033333,810,985,3,68.116,47.0,22.5,41.2,235.02,153.038,140.2,28.4,1.9,3.8342,171.41748,0.192364,0,0,0,0,0,0,0,4,0,0,0,0,2,1,0,0,0,0,0,22.22,27.777778,24.87037,30.962963,1.608667,24.222222,81.05324
KI,2021-03-29,ChIJA4cCwpF8ZGURB8NSAQR9MoQ,Q710,country/KIR,KI,Kiribati,KI,KIR,0,0,0,0,0,,,,,,,119446,58744,60702,53117,64489,147.464,0.612,29463,23632,20524,16604,11173,9988,5141,2330,591,194647201,1655,0.479,571178,1.466667,173.033333,810,985,3,68.116,47.0,22.5,41.2,235.02,153.038,140.2,28.4,1.9,3.8342,171.41748,0.192364,0,0,0,0,0,0,0,4,0,0,0,0,2,1,0,0,0,0,0,22.22,28.462963,24.685185,30.592593,1.947333,24.407407,78.73367
KI,2021-03-30,ChIJA4cCwpF8ZGURB8NSAQR9MoQ,Q710,country/KIR,KI,Kiribati,KI,KIR,0,0,0,0,0,,,,,,,119446,58744,60702,53117,64489,147.464,0.612,29463,23632,20524,16604,11173,9988,5141,2330,591,194647201,1655,0.479,571178,1.466667,173.033333,810,985,3,68.116,47.0,22.5,41.2,235.02,153.038,140.2,28.4,1.9,3.8342,171.41748,0.192364,0,0,0,0,0,0,0,4,0,0,0,0,2,1,0,0,0,0,0,22.22,28.388889,26.5,31.092593,0.0,24.444444,79.237491
KI,2021-03-31,ChIJA4cCwpF8ZGURB8NSAQR9MoQ,Q710,country/KIR,KI,Kiribati,KI,KIR,0,0,0,0,0,,,,,,,119446,58744,60702,53117,64489,147.464,0.612,29463,23632,20524,16604,11173,9988,5141,2330,591,194647201,1655,0.479,571178,1.466667,173.033333,810,985,3,68.116,47.0,22.5,41.2,235.02,153.038,140.2,28.4,1.9,3.8342,171.41748,0.192364,0,0,0,0,0,0,0,4,0,0,0,0,2,1,0,0,0,0,0,22.22,28.055556,25.425926,31.166667,1.947333,24.537037,81.348418
KI,2021-04-01,ChIJA4cCwpF8ZGURB8NSAQR9MoQ,Q710,country/KIR,KI,Kiribati,KI,KIR,0,0,0,0,0,,,,,,,119446,58744,60702,53117,64489,147.464,0.612,29463,23632,20524,16604,11173,9988,5141,2330,591,194647201,1655,0.479,571178,1.466667,173.033333,810,985,3,68.116,47.0,22.5,41.2,235.02,153.038,140.2,28.4,1.9,3.8342,171.41748,0.192364,0,0,0,0,0,0,0,4,0,0,0,0,2,1,0,0,0,0,0,22.22,27.981481,25.925926,30.462963,15.494,24.518519,81.521687
KI,2021-04-02,ChIJA4cCwpF8ZGURB8NSAQR9MoQ,Q710,country/KIR,KI,Kiribati,KI,KIR,0,0,0,0,0,,,,,,,119446,58744,60702,53117,64489,147.464,0.612,29463,23632,20524,16604,11173,9988,5141,2330,591,194647201,1655,0.479,571178,1.466667,173.033333,810,985,3,68.116,47.0,22.5,41.2,235.02,153.038,140.2,28.4,1.9,3.8342,171.41748,0.192364,0,0,0,0,0,0,0,4,0,0,0,0,2,1,0,0,0,0,0,22.22,28.37037,25.888889,31.240741,0.931333,24.722222,80.659798
KI,2021-04-03,ChIJA4cCwpF8ZGURB8NSAQR9MoQ,Q710,country/KIR,KI,Kiribati,KI,KIR,0,0,0,0,0,,,,,,,119446,58744,60702,53117,64489,147.464,0.612,29463,23632,20524,16604,11173,9988,5141,2330,591,194647201,1655,0.479,571178,1.466667,173.033333,810,985,3,68.116,47.0,22.5,41.2,235.02,153.038,140.2,28.4,1.9,3.8342,171.41748,0.192364,0,0,0,0,0,0,0,4,0,0,0,0,2,1,0,0,0,0,0,22.22,28.037037,25.796296,30.981481,2.794,24.555556,81.444107
KI,2021-04-04,ChIJA4cCwpF8ZGURB8NSAQR9MoQ,Q710,country/KIR,KI,Kiribati,KI,KIR,0,0,0,0,0,,,,,,,119446,58744,60702,53117,64489,147.464,0.612,29463,23632,20524,16604,11173,9988,5141,2330,591,194647201,1655,0.479,571178,1.466667,173.033333,810,985,3,68.116,47.0,22.5,41.2,235.02,153.038,140.2,28.4,1.9,3.8342,171.41748,0.192364,0,0,0,0,0,0,0,4,0,0,0,0,2,1,0,0,0,0,0,22.22,28.111111,26.111111,30.805556,0.0,24.444444,80.532586
KI,2021-04-05,ChIJA4cCwpF8ZGURB8NSAQR9MoQ,Q710,country/KIR,KI,Kiribati,KI,KIR,0,0,0,0,0,,,,,,,119446,58744,60702,53117,64489,147.464,0.612,29463,23632,20524,16604,11173,9988,5141,2330,591,194647201,1655,0.479,571178,1.466667,173.033333,810,985,3,68.116,47.0,22.5,41.2,235.02,153.038,140.2,28.4,1.9,3.8342,171.41748,0.192364,0,0,0,0,0,0,0,4,0,0,0,0,2,1,0,0,0,0,0,22.22,27.472222,24.75,31.055556,6.985,24.75,85.140308
