location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,new_recovered,cumulative_confirmed,cumulative_deceased,cumulative_recovered,new_persons_vaccinated,cumulative_persons_vaccinated,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_vaccine_doses_administered,cumulative_vaccine_doses_administered,population,population_male,population_female,population_rural,population_urban,population_largest_city,population_density,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,gdp_usd,gdp_per_capita_usd,human_capital_index,openstreetmap_id,latitude,longitude,elevation_m,area_sq_km,area_rural_sq_km,area_urban_sq_km,life_expectancy,diabetes_prevalence,adult_male_mortality_rate,adult_female_mortality_rate,school_closing,workplace_closing,cancel_public_events,restrictions_on_gatherings,public_transport_closing,stay_at_home_requirements,restrictions_on_internal_movement,international_travel_controls,income_support,debt_relief,fiscal_measures,international_support,public_information_campaigns,testing_policy,contact_tracing,emergency_investment_in_healthcare,investment_in_vaccines,facial_coverings,vaccination_policy,stringency_index,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
MO,2021-06-09,ChIJ88g14uB6ATQR9qyFtCzje8Y,Q14773,country/MAC,MO,Macau,MO,MAC,0,,,,,,,6389,149506,951,74684,7307,223082,649342,312100,337242,0,640445,642090,21717.124,68817,46834,88332,129802,93402,99615,78994,29881,13665,53859116535,84096,0.759,1867188,22.166667,113.55,22,30,11,17,84.118,4.3,58.271,24.487,1,0,1,0,0,0,0,3,1,2,0,0,2,3,2,0,0,2,4,28.7,28.177778,25.766667,31.233333,2.652889,25.072222,83.543792
MO,2021-06-10,ChIJ88g14uB6ATQR9qyFtCzje8Y,Q14773,country/MAC,MO,Macau,MO,MAC,0,,,,,,,6332,155838,947,75631,7254,230336,649342,312100,337242,0,640445,642090,21717.124,68817,46834,88332,129802,93402,99615,78994,29881,13665,53859116535,84096,0.759,1867188,22.166667,113.55,22,30,11,17,84.118,4.3,58.271,24.487,1,0,1,0,0,0,0,3,1,2,0,0,2,3,2,0,0,2,4,28.7,28.883333,26.261111,32.927778,6.5786,24.955556,79.542563
MO,2021-06-11,ChIJ88g14uB6ATQR9qyFtCzje8Y,Q14773,country/MAC,MO,Macau,MO,MAC,0,,,,,,,5973,161811,948,76579,6900,237236,649342,312100,337242,0,640445,642090,21717.124,68817,46834,88332,129802,93402,99615,78994,29881,13665,53859116535,84096,0.759,1867188,22.166667,113.55,22,30,11,17,84.118,4.3,58.271,24.487,1,0,1,0,0,0,0,3,1,2,0,0,2,3,2,0,0,2,4,28.7,29.144444,26.205556,33.533333,1.524,24.966667,78.380415
MO,2021-06-12,ChIJ88g14uB6ATQR9qyFtCzje8Y,Q14773,country/MAC,MO,Macau,MO,MAC,0,1,0,0,52,0,51,6522,168333,1270,77849,7758,244994,649342,312100,337242,0,640445,642090,21717.124,68817,46834,88332,129802,93402,99615,78994,29881,13665,53859116535,84096,0.759,1867188,22.166667,113.55,22,30,11,17,84.118,4.3,58.271,24.487,1,0,1,0,0,0,0,3,1,2,0,0,2,3,2,0,0,2,4,28.7,27.605556,25.583333,30.433333,18.034,25.205556,86.947126
MO,2021-06-13,ChIJ88g14uB6ATQR9qyFtCzje8Y,Q14773,country/MAC,MO,Macau,MO,MAC,0,,,,,,,4833,173166,1071,78920,5895,250889,649342,312100,337242,0,640445,642090,21717.124,68817,46834,88332,129802,93402,99615,78994,29881,13665,53859116535,84096,0.759,1867188,22.166667,113.55,22,30,11,17,84.118,4.3,58.271,24.487,1,0,1,0,0,0,0,3,1,2,0,0,2,3,2,0,0,2,4,28.7,28.338889,26.261111,31.194444,19.558,25.661111,85.652646
MO,2021-06-14,ChIJ88g14uB6ATQR9qyFtCzje8Y,Q14773,country/MAC,MO,Macau,MO,MAC,0,,,,,,,4113,177279,565,79485,4667,255556,649342,312100,337242,0,640445,642090,21717.124,68817,46834,88332,129802,93402,99615,78994,29881,13665,53859116535,84096,0.759,1867188,22.166667,113.55,22,30,11,17,84.118,4.3,58.271,24.487,1,0,1,0,0,0,0,3,1,2,0,0,2,3,2,0,0,2,4,28.7,29.044444,26.805556,31.472222,3.838222,25.8,82.806508
MO,2021-06-15,ChIJ88g14uB6ATQR9qyFtCzje8Y,Q14773,country/MAC,MO,Macau,MO,MAC,0,,,,,,,4518,181797,1171,80656,5672,261228,649342,312100,337242,0,640445,642090,21717.124,68817,46834,88332,129802,93402,99615,78994,29881,13665,53859116535,84096,0.759,1867188,22.166667,113.55,22,30,11,17,84.118,4.3,58.271,24.487,1,0,1,0,0,0,0,3,1,2,0,0,2,3,2,0,0,2,4,28.7,29.538889,27.022222,32.183333,2.173111,25.688889,80.090052
MO,2021-06-16,ChIJ88g14uB6ATQR9qyFtCzje8Y,Q14773,country/MAC,MO,Macau,MO,MAC,0,,,,,,,5290,187087,1234,81890,6510,267738,649342,312100,337242,0,640445,642090,21717.124,68817,46834,88332,129802,93402,99615,78994,29881,13665,53859116535,84096,0.759,1867188,22.166667,113.55,22,30,11,17,84.118,4.3,58.271,24.487,1,0,1,0,0,0,0,3,1,2,0,0,2,3,2,0,0,2,4,28.7,30.027778,27.605556,33.011111,1.862667,26.183333,80.093178
MO,2021-06-17,ChIJ88g14uB6ATQR9qyFtCzje8Y,Q14773,country/MAC,MO,Macau,MO,MAC,0,,,,,,,4874,191961,1146,83036,6000,273738,649342,312100,337242,0,640445,642090,21717.124,68817,46834,88332,129802,93402,99615,78994,29881,13665,53859116535,84096,0.759,1867188,22.166667,113.55,22,30,11,17,84.118,4.3,58.271,24.487,1,0,1,0,0,0,0,3,1,2,0,0,2,3,2,0,0,2,4,28.7,30.5,28.061111,33.311111,0.8636,26.111111,77.647729
MO,2021-06-18,ChIJ88g14uB6ATQR9qyFtCzje8Y,Q14773,country/MAC,MO,Macau,MO,MAC,0,,,,,,,4783,196744,1425,84461,6193,279931,649342,312100,337242,0,640445,642090,21717.124,68817,46834,88332,129802,93402,99615,78994,29881,13665,53859116535,84096,0.759,1867188,22.166667,113.55,22,30,11,17,84.118,4.3,58.271,24.487,1,0,1,0,0,0,0,3,1,2,0,0,2,3,2,0,0,2,4,28.7,30.616667,28.144444,33.694444,0.3302,26.1,77.136677
MO,2021-06-19,ChIJ88g14uB6ATQR9qyFtCzje8Y,Q14773,country/MAC,MO,Macau,MO,MAC,0,,,,,,,5206,201950,1608,86069,6809,286740,649342,312100,337242,0,640445,642090,21717.124,68817,46834,88332,129802,93402,99615,78994,29881,13665,53859116535,84096,0.759,1867188,22.166667,113.55,22,30,11,17,84.118,4.3,58.271,24.487,1,0,1,0,0,0,0,3,1,2,0,0,2,3,2,0,0,2,4,28.7,30.794444,28.4,33.827778,0.6858,26.394444,77.699283
MO,2021-06-20,ChIJ88g14uB6ATQR9qyFtCzje8Y,Q14773,country/MAC,MO,Macau,MO,MAC,0,1,0,0,53,0,51,3822,205772,1437,87506,5255,291995,649342,312100,337242,0,640445,642090,21717.124,68817,46834,88332,129802,93402,99615,78994,29881,13665,53859116535,84096,0.759,1867188,22.166667,113.55,22,30,11,17,84.118,4.3,58.271,24.487,1,0,1,0,0,0,0,3,1,2,0,0,2,3,2,0,0,2,4,28.7,30.938889,28.633333,34.127778,0.2032,26.716667,78.597698
MO,2021-06-21,ChIJ88g14uB6ATQR9qyFtCzje8Y,Q14773,country/MAC,MO,Macau,MO,MAC,0,,,,,,,3578,209350,1250,88756,4822,296817,649342,312100,337242,0,640445,642090,21717.124,68817,46834,88332,129802,93402,99615,78994,29881,13665,53859116535,84096,0.759,1867188,22.166667,113.55,22,30,11,17,84.118,4.3,58.271,24.487,1,0,1,0,0,0,0,3,1,2,0,0,2,3,2,0,0,2,4,28.7,29.977778,26.116667,33.405556,16.4338,26.416667,81.456122
MO,2021-06-22,ChIJ88g14uB6ATQR9qyFtCzje8Y,Q14773,country/MAC,MO,Macau,MO,MAC,0,,,,,,,4100,213450,1479,90235,5562,302379,649342,312100,337242,0,640445,642090,21717.124,68817,46834,88332,129802,93402,99615,78994,29881,13665,53859116535,84096,0.759,1867188,22.166667,113.55,22,30,11,17,84.118,4.3,58.271,24.487,1,0,1,0,0,0,0,3,1,2,0,0,2,3,2,0,0,2,4,28.7,26.4,23.827778,30.627778,27.8892,24.394444,88.872882
MO,2021-06-23,ChIJ88g14uB6ATQR9qyFtCzje8Y,Q14773,country/MAC,MO,Macau,MO,MAC,0,,,,,,,3761,217211,1383,91618,5127,307506,649342,312100,337242,0,640445,642090,21717.124,68817,46834,88332,129802,93402,99615,78994,29881,13665,53859116535,84096,0.759,1867188,22.166667,113.55,22,30,11,17,84.118,4.3,58.271,24.487,1,0,1,0,0,0,0,3,1,2,0,0,2,3,2,0,0,2,4,28.7,26.005556,24.111111,28.988889,26.8224,24.238889,90.121999
MO,2021-06-24,ChIJ88g14uB6ATQR9qyFtCzje8Y,Q14773,country/MAC,MO,Macau,MO,MAC,0,,,,,,,3004,220215,1421,93039,4413,311919,649342,312100,337242,0,640445,642090,21717.124,68817,46834,88332,129802,93402,99615,78994,29881,13665,53859116535,84096,0.759,1867188,22.166667,113.55,22,30,11,17,84.118,4.3,58.271,24.487,1,0,1,0,0,0,0,3,1,2,0,0,2,3,2,0,0,2,4,28.7,26.022222,24.288889,27.633333,35.814,24.672222,92.398131
MO,2021-06-25,ChIJ88g14uB6ATQR9qyFtCzje8Y,Q14773,country/MAC,MO,Macau,MO,MAC,0,,,,,,,2859,223074,1690,94729,4537,316456,649342,312100,337242,0,640445,642090,21717.124,68817,46834,88332,129802,93402,99615,78994,29881,13665,53859116535,84096,0.759,1867188,22.166667,113.55,22,30,11,17,84.118,4.3,58.271,24.487,1,0,1,0,0,0,0,3,1,2,0,0,2,3,2,0,0,2,4,28.7,27.572222,25.344444,30.05,35.503556,25.138889,86.822287
MO,2021-06-26,ChIJ88g14uB6ATQR9qyFtCzje8Y,Q14773,country/MAC,MO,Macau,MO,MAC,0,,,,,,,2983,226057,2092,96821,5065,321521,649342,312100,337242,0,640445,642090,21717.124,68817,46834,88332,129802,93402,99615,78994,29881,13665,53859116535,84096,0.759,1867188,22.166667,113.55,22,30,11,17,84.118,4.3,58.271,24.487,1,0,1,0,0,0,0,3,1,2,0,0,2,3,2,0,0,2,4,28.7,28.455556,25.666667,30.927778,7.2644,26.233333,87.976831
MO,2021-06-27,ChIJ88g14uB6ATQR9qyFtCzje8Y,Q14773,country/MAC,MO,Macau,MO,MAC,0,,,,,,,2062,228119,1844,98665,3897,325418,649342,312100,337242,0,640445,642090,21717.124,68817,46834,88332,129802,93402,99615,78994,29881,13665,53859116535,84096,0.759,1867188,22.166667,113.55,22,30,11,17,84.118,4.3,58.271,24.487,1,0,1,0,0,0,0,3,1,2,0,0,2,3,2,0,0,2,4,28.7,29.138889,26.4,32.166667,7.493,26.444444,85.609377
MO,2021-06-28,ChIJ88g14uB6ATQR9qyFtCzje8Y,Q14773,country/MAC,MO,Macau,MO,MAC,0,,,,,,,1838,229957,2249,100914,4077,329495,649342,312100,337242,0,640445,642090,21717.124,68817,46834,88332,129802,93402,99615,78994,29881,13665,53859116535,84096,0.759,1867188,22.166667,113.55,22,30,11,17,84.118,4.3,58.271,24.487,1,0,1,0,0,0,0,3,1,2,0,0,2,3,2,0,0,2,4,28.7,28.308642,25.191358,31.320988,34.70275,26.265432,88.792642
MO,2021-06-29,ChIJ88g14uB6ATQR9qyFtCzje8Y,Q14773,country/MAC,MO,Macau,MO,MAC,0,1,0,0,54,0,51,2640,232597,3009,103923,5630,335125,649342,312100,337242,0,640445,642090,21717.124,68817,46834,88332,129802,93402,99615,78994,29881,13665,53859116535,84096,0.759,1867188,22.166667,113.55,22,30,11,17,84.118,4.3,58.271,24.487,1,0,1,0,0,0,0,3,1,2,0,0,2,3,2,0,0,2,4,28.7,28.988889,27.105556,31.088889,25.908,26.361111,85.969221
MO,2021-06-30,ChIJ88g14uB6ATQR9qyFtCzje8Y,Q14773,country/MAC,MO,Macau,MO,MAC,0,,,,,,,2421,235018,3107,107030,5520,340645,649342,312100,337242,0,640445,642090,21717.124,68817,46834,88332,129802,93402,99615,78994,29881,13665,53859116535,84096,0.759,1867188,22.166667,113.55,22,30,11,17,84.118,4.3,58.271,24.487,1,0,1,0,0,0,0,3,1,2,0,0,2,3,2,0,0,2,4,28.7,29.783333,27.761111,32.227778,6.096,26.327778,81.981737
MO,2021-07-01,ChIJ88g14uB6ATQR9qyFtCzje8Y,Q14773,country/MAC,MO,Macau,MO,MAC,0,,,,,,,3471,238489,3292,110322,6751,347396,649342,312100,337242,0,640445,642090,21717.124,68817,46834,88332,129802,93402,99615,78994,29881,13665,53859116535,84096,0.759,1867188,22.166667,113.55,22,30,11,17,84.118,4.3,58.271,24.487,1,0,1,0,0,0,0,3,1,2,0,0,2,3,2,0,0,2,4,28.7,30.15,28.222222,32.733333,0.254,26.216667,79.808013
MO,2021-07-02,ChIJ88g14uB6ATQR9qyFtCzje8Y,Q14773,country/MAC,MO,Macau,MO,MAC,0,,,,,,,3536,242025,3635,113957,7161,354557,649342,312100,337242,0,640445,642090,21717.124,68817,46834,88332,129802,93402,99615,78994,29881,13665,53859116535,84096,0.759,1867188,22.166667,113.55,22,30,11,17,84.118,4.3,58.271,24.487,1,0,1,0,0,0,0,3,1,2,0,0,2,3,2,0,0,2,4,28.7,30.155556,28.055556,32.655556,0.1524,26.138889,79.369997
MO,2021-07-03,ChIJ88g14uB6ATQR9qyFtCzje8Y,Q14773,country/MAC,MO,Macau,MO,MAC,0,,,,,,,3236,245261,4212,118169,7439,361996,649342,312100,337242,0,640445,642090,21717.124,68817,46834,88332,129802,93402,99615,78994,29881,13665,53859116535,84096,0.759,1867188,22.166667,113.55,22,30,11,17,84.118,4.3,58.271,24.487,1,0,1,0,0,0,0,3,1,2,0,0,2,3,2,0,0,2,4,28.7,30.205556,27.811111,33.105556,0.4572,26.594444,81.193588
MO,2021-07-04,ChIJ88g14uB6ATQR9qyFtCzje8Y,Q14773,country/MAC,MO,Macau,MO,MAC,0,1,0,0,55,0,51,2017,247278,0,118169,5962,367958,649342,312100,337242,0,640445,642090,21717.124,68817,46834,88332,129802,93402,99615,78994,29881,13665,53859116535,84096,0.759,1867188,22.166667,113.55,22,30,11,17,84.118,4.3,58.271,24.487,1,0,1,0,0,0,0,3,1,2,0,0,2,3,2,0,0,2,4,28.7,30.177778,27.261111,33.194444,0.2286,25.877778,77.931182
MO,2021-07-05,ChIJ88g14uB6ATQR9qyFtCzje8Y,Q14773,country/MAC,MO,Macau,MO,MAC,0,,,,,,,2286,249564,7624,125793,5940,373898,649342,312100,337242,0,640445,642090,21717.124,68817,46834,88332,129802,93402,99615,78994,29881,13665,53859116535,84096,0.759,1867188,22.166667,113.55,22,30,11,17,84.118,4.3,58.271,24.487,1,0,1,0,0,0,0,3,1,2,0,0,2,3,2,0,0,2,4,28.7,30.005556,27.394444,33.116667,0.508,25.466667,76.853743
MO,2021-07-06,ChIJ88g14uB6ATQR9qyFtCzje8Y,Q14773,country/MAC,MO,Macau,MO,MAC,0,,,,,,,2456,252020,0,,7178,381076,649342,312100,337242,0,640445,642090,21717.124,68817,46834,88332,129802,93402,99615,78994,29881,13665,53859116535,84096,0.759,1867188,22.166667,113.55,22,30,11,17,84.118,4.3,58.271,24.487,1,0,1,0,0,0,0,3,1,2,0,0,2,3,2,0,0,2,4,28.7,29.277778,26.483333,32.766667,1.495778,25.155556,78.62381
MO,2021-07-07,ChIJ88g14uB6ATQR9qyFtCzje8Y,Q14773,country/MAC,MO,Macau,MO,MAC,0,0,0,1,55,0,52,2089,254109,0,,6849,387925,649342,312100,337242,0,640445,642090,21717.124,68817,46834,88332,129802,93402,99615,78994,29881,13665,53859116535,84096,0.759,1867188,22.166667,113.55,22,30,11,17,84.118,4.3,58.271,24.487,1,0,1,0,0,0,0,3,1,2,0,0,2,3,2,0,0,2,4,28.7,29.083333,26.655556,31.844444,6.223,25.194444,79.776081
MO,2021-07-08,ChIJ88g14uB6ATQR9qyFtCzje8Y,Q14773,country/MAC,MO,Macau,MO,MAC,0,0,0,1,55,0,53,2027,256136,14524,140317,6984,394909,649342,312100,337242,0,640445,642090,21717.124,68817,46834,88332,129802,93402,99615,78994,29881,13665,53859116535,84096,0.759,1867188,22.166667,113.55,22,30,11,17,84.118,4.3,58.271,24.487,1,0,1,0,0,0,0,3,1,2,0,0,2,3,2,0,0,2,4,28.7,29.694444,26.422222,32.755556,4.191,25.216667,77.048957
MO,2021-07-09,ChIJ88g14uB6ATQR9qyFtCzje8Y,Q14773,country/MAC,MO,Macau,MO,MAC,0,,,,,,,1461,257597,5172,145489,6623,401532,649342,312100,337242,0,640445,642090,21717.124,68817,46834,88332,129802,93402,99615,78994,29881,13665,53859116535,84096,0.759,1867188,22.166667,113.55,22,30,11,17,84.118,4.3,58.271,24.487,1,0,0,0,0,0,0,3,1,2,0,0,2,3,2,0,0,2,4,23.15,30.061111,26.477778,33.772222,0.0508,25.094444,74.971248
MO,2021-07-10,ChIJ88g14uB6ATQR9qyFtCzje8Y,Q14773,country/MAC,MO,Macau,MO,MAC,0,,,,,,,1947,259544,4320,149809,6248,407780,649342,312100,337242,0,640445,642090,21717.124,68817,46834,88332,129802,93402,99615,78994,29881,13665,53859116535,84096,0.759,1867188,22.166667,113.55,22,30,11,17,84.118,4.3,58.271,24.487,1,0,0,0,0,0,0,3,1,2,0,0,2,3,2,0,0,2,4,23.15,30.227778,26.866667,33.383333,0.0,25.177778,74.709972
MO,2021-07-11,ChIJ88g14uB6ATQR9qyFtCzje8Y,Q14773,country/MAC,MO,Macau,MO,MAC,0,,,,,,,1698,261242,2668,152477,4355,412135,649342,312100,337242,0,640445,642090,21717.124,68817,46834,88332,129802,93402,99615,78994,29881,13665,53859116535,84096,0.759,1867188,22.166667,113.55,22,30,11,17,84.118,4.3,58.271,24.487,1,0,0,0,0,0,0,3,1,2,0,0,2,3,2,0,0,2,4,23.15,30.244444,27.505556,33.194444,0.141111,25.477778,75.991859
MO,2021-07-12,ChIJ88g14uB6ATQR9qyFtCzje8Y,Q14773,country/MAC,MO,Macau,MO,MAC,0,,,,,,,980,262222,4392,156869,5361,417496,649342,312100,337242,0,640445,642090,21717.124,68817,46834,88332,129802,93402,99615,78994,29881,13665,53859116535,84096,0.759,1867188,22.166667,113.55,22,30,11,17,84.118,4.3,58.271,24.487,1,0,0,0,0,0,0,3,1,2,0,0,2,3,2,0,0,2,4,23.15,30.411111,27.3,33.683333,0.2032,25.455556,75.067293
MO,2021-07-13,ChIJ88g14uB6ATQR9qyFtCzje8Y,Q14773,country/MAC,MO,Macau,MO,MAC,0,,,,,,,1206,263428,5213,162082,6409,423905,649342,312100,337242,0,640445,642090,21717.124,68817,46834,88332,129802,93402,99615,78994,29881,13665,53859116535,84096,0.759,1867188,22.166667,113.55,22,30,11,17,84.118,4.3,58.271,24.487,1,0,0,4,0,0,0,2,1,2,,,2,3,2,,0,2,4,31.48,30.55,26.961111,34.294444,0.0254,24.944444,72.320794
MO,2021-07-14,ChIJ88g14uB6ATQR9qyFtCzje8Y,Q14773,country/MAC,MO,Macau,MO,MAC,0,,,,,,,1037,264465,4294,166376,5323,429228,649342,312100,337242,0,640445,642090,21717.124,68817,46834,88332,129802,93402,99615,78994,29881,13665,53859116535,84096,0.759,1867188,22.166667,113.55,22,30,11,17,84.118,4.3,58.271,24.487,1,0,0,4,0,0,0,2,1,2,,,2,3,2,,0,2,4,31.48,30.783333,27.405556,34.2,0.0254,25.477778,73.592923
MO,2021-07-15,ChIJ88g14uB6ATQR9qyFtCzje8Y,Q14773,country/MAC,MO,Macau,MO,MAC,0,,,,,,,1051,265516,4453,170829,5498,434726,649342,312100,337242,0,640445,642090,21717.124,68817,46834,88332,129802,93402,99615,78994,29881,13665,53859116535,84096,0.759,1867188,22.166667,113.55,22,30,11,17,84.118,4.3,58.271,24.487,1,0,0,4,0,0,0,2,1,2,,,2,3,2,,0,2,4,31.48,30.627778,27.3,34.338889,0.959556,25.205556,72.96698
MO,2021-07-16,ChIJ88g14uB6ATQR9qyFtCzje8Y,Q14773,country/MAC,MO,Macau,MO,MAC,0,,,,,,,1107,266623,4725,175554,5823,440549,649342,312100,337242,0,640445,642090,21717.124,68817,46834,88332,129802,93402,99615,78994,29881,13665,53859116535,84096,0.759,1867188,22.166667,113.55,22,30,11,17,84.118,4.3,58.271,24.487,1,0,0,4,0,0,0,2,1,2,,,2,3,2,,0,2,4,31.48,28.55,25.788889,32.461111,3.640667,25.005556,81.386832
MO,2021-07-17,ChIJ88g14uB6ATQR9qyFtCzje8Y,Q14773,country/MAC,MO,Macau,MO,MAC,0,,,,,,,1119,267742,5254,180808,6367,446916,649342,312100,337242,0,640445,642090,21717.124,68817,46834,88332,129802,93402,99615,78994,29881,13665,53859116535,84096,0.759,1867188,22.166667,113.55,22,30,11,17,84.118,4.3,58.271,24.487,1,0,0,4,0,0,0,2,1,2,,,2,3,2,,0,2,4,31.48,28.516667,25.272222,32.066667,6.6802,24.544444,79.286824
MO,2021-07-18,ChIJ88g14uB6ATQR9qyFtCzje8Y,Q14773,country/MAC,MO,Macau,MO,MAC,0,,,,,,,980,268722,3829,184637,4805,451721,649342,312100,337242,0,640445,642090,21717.124,68817,46834,88332,129802,93402,99615,78994,29881,13665,53859116535,84096,0.759,1867188,22.166667,113.55,22,30,11,17,84.118,4.3,58.271,24.487,1,0,0,4,0,0,0,2,1,2,,,2,3,2,,0,2,4,31.48,28.116667,25.005556,31.361111,8.1026,24.583333,81.516851
MO,2021-07-19,ChIJ88g14uB6ATQR9qyFtCzje8Y,Q14773,country/MAC,MO,Macau,MO,MAC,0,,,,,,,1201,269923,3601,188238,4789,456510,649342,312100,337242,0,640445,642090,21717.124,68817,46834,88332,129802,93402,99615,78994,29881,13665,53859116535,84096,0.759,1867188,22.166667,113.55,22,30,11,17,84.118,4.3,58.271,24.487,1,0,0,4,0,0,0,2,1,2,,,2,3,2,,0,2,4,31.48,26.855556,25.222222,29.488889,61.750222,25.044444,90.032048
MO,2021-07-20,ChIJ88g14uB6ATQR9qyFtCzje8Y,Q14773,country/MAC,MO,Macau,MO,MAC,0,,,,,,,1385,271308,4046,192284,5421,461931,649342,312100,337242,0,640445,642090,21717.124,68817,46834,88332,129802,93402,99615,78994,29881,13665,53859116535,84096,0.759,1867188,22.166667,113.55,22,30,11,17,84.118,4.3,58.271,24.487,1,0,0,4,0,0,0,2,1,2,,,2,3,2,,0,2,4,31.48,26.411111,24.594444,27.6,63.3476,24.872222,91.431886
MO,2021-07-21,ChIJ88g14uB6ATQR9qyFtCzje8Y,Q14773,country/MAC,MO,Macau,MO,MAC,0,,,,,,,1095,272403,3278,195562,4365,466296,649342,312100,337242,0,640445,642090,21717.124,68817,46834,88332,129802,93402,99615,78994,29881,13665,53859116535,84096,0.759,1867188,22.166667,113.55,22,30,11,17,84.118,4.3,58.271,24.487,1,0,0,4,0,0,0,2,1,2,,,2,3,2,,0,2,4,31.48,27.161111,25.594444,28.394444,56.6928,25.361111,90.015011
MO,2021-07-22,ChIJ88g14uB6ATQR9qyFtCzje8Y,Q14773,country/MAC,MO,Macau,MO,MAC,0,1,0,0,56,0,53,1105,273508,3418,198980,4509,470805,649342,312100,337242,0,640445,642090,21717.124,68817,46834,88332,129802,93402,99615,78994,29881,13665,53859116535,84096,0.759,1867188,22.166667,113.55,22,30,11,17,84.118,4.3,58.271,24.487,1,0,0,4,0,0,0,2,1,2,,,2,3,2,,0,2,4,31.48,28.944444,26.15,32.3,6.2484,25.211111,80.75135
MO,2021-07-23,ChIJ88g14uB6ATQR9qyFtCzje8Y,Q14773,country/MAC,MO,Macau,MO,MAC,0,,,,,,,908,274416,3357,202337,4258,475063,649342,312100,337242,0,640445,642090,21717.124,68817,46834,88332,129802,93402,99615,78994,29881,13665,53859116535,84096,0.759,1867188,22.166667,113.55,22,30,11,17,84.118,4.3,58.271,24.487,1,0,0,4,0,0,0,2,1,2,,,2,3,2,,0,2,4,31.48,30.688889,26.661111,35.255556,0.5334,25.805556,75.610238
MO,2021-07-24,ChIJ88g14uB6ATQR9qyFtCzje8Y,Q14773,country/MAC,MO,Macau,MO,MAC,0,,,,,,,1305,275721,4076,206413,5372,480435,649342,312100,337242,0,640445,642090,21717.124,68817,46834,88332,129802,93402,99615,78994,29881,13665,53859116535,84096,0.759,1867188,22.166667,113.55,22,30,11,17,84.118,4.3,58.271,24.487,1,0,0,4,0,0,0,2,1,2,,,2,3,2,,0,2,4,31.48,30.077778,25.844444,34.933333,3.160889,25.761111,78.250035
MO,2021-07-25,ChIJ88g14uB6ATQR9qyFtCzje8Y,Q14773,country/MAC,MO,Macau,MO,MAC,0,2,0,0,58,0,53,933,276654,2758,209171,3684,484119,649342,312100,337242,0,640445,642090,21717.124,68817,46834,88332,129802,93402,99615,78994,29881,13665,53859116535,84096,0.759,1867188,22.166667,113.55,22,30,11,17,84.118,4.3,58.271,24.487,1,0,0,4,0,0,0,2,1,2,,,2,3,2,,0,2,4,31.48,30.3,26.7,34.3,22.7584,25.933333,77.984272
MO,2021-07-26,ChIJ88g14uB6ATQR9qyFtCzje8Y,Q14773,country/MAC,MO,Macau,MO,MAC,0,1,0,0,59,0,53,1396,278050,3248,212419,4637,488756,649342,312100,337242,0,640445,642090,21717.124,68817,46834,88332,129802,93402,99615,78994,29881,13665,53859116535,84096,0.759,1867188,22.166667,113.55,22,30,11,17,84.118,4.3,58.271,24.487,1,0,0,4,0,0,0,2,1,2,,,2,3,2,,0,2,4,31.48,30.783333,28.0,34.305556,0.9906,26.688889,79.057384
MO,2021-07-27,ChIJ88g14uB6ATQR9qyFtCzje8Y,Q14773,country/MAC,MO,Macau,MO,MAC,0,,,,,,,1422,279472,2818,215237,4231,492987,649342,312100,337242,0,640445,642090,21717.124,68817,46834,88332,129802,93402,99615,78994,29881,13665,53859116535,84096,0.759,1867188,22.166667,113.55,22,30,11,17,84.118,4.3,58.271,24.487,1,0,0,4,0,0,0,2,1,2,,,2,3,2,,0,2,4,31.48,31.066667,27.033333,35.955556,7.5184,26.6,77.561477
MO,2021-07-28,ChIJ88g14uB6ATQR9qyFtCzje8Y,Q14773,country/MAC,MO,Macau,MO,MAC,0,,,,,,,1331,280803,2738,217975,4061,497048,649342,312100,337242,0,640445,642090,21717.124,68817,46834,88332,129802,93402,99615,78994,29881,13665,53859116535,84096,0.759,1867188,22.166667,113.55,22,30,11,17,84.118,4.3,58.271,24.487,1,0,0,4,0,0,0,2,1,2,,,2,3,2,,0,2,4,31.48,29.716667,26.816667,34.633333,2.5146,25.827778,79.978273
MO,2021-07-29,ChIJ88g14uB6ATQR9qyFtCzje8Y,Q14773,country/MAC,MO,Macau,MO,MAC,0,,,,,,,1244,282047,2778,220753,4013,501061,649342,312100,337242,0,640445,642090,21717.124,68817,46834,88332,129802,93402,99615,78994,29881,13665,53859116535,84096,0.759,1867188,22.166667,113.55,22,30,11,17,84.118,4.3,58.271,24.487,1,0,0,4,0,0,0,2,1,2,,,2,3,2,,0,2,4,31.48,29.033333,26.233333,32.816667,2.032,26.161111,84.651211
