location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,new_tested,cumulative_confirmed,cumulative_deceased,cumulative_tested,new_persons_vaccinated,cumulative_persons_vaccinated,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_vaccine_doses_administered,cumulative_vaccine_doses_administered,population,population_male,population_female,population_rural,population_urban,population_density,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,gdp_usd,gdp_per_capita_usd,openstreetmap_id,latitude,longitude,elevation_m,area_sq_km,area_rural_sq_km,area_urban_sq_km,life_expectancy,diabetes_prevalence,adult_male_mortality_rate,adult_female_mortality_rate,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_transit_stations,mobility_workplaces,mobility_residential,school_closing,workplace_closing,cancel_public_events,restrictions_on_gatherings,public_transport_closing,stay_at_home_requirements,restrictions_on_internal_movement,international_travel_controls,income_support,debt_relief,fiscal_measures,international_support,public_information_campaigns,testing_policy,contact_tracing,emergency_investment_in_healthcare,investment_in_vaccines,facial_coverings,vaccination_policy,stringency_index,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
AW,2021-07-10,ChIJ23da4s84hY4RL4yBiT6KavE,Q21203,country/ABW,AW,Aruba,AW,ABW,0,0,0,,11161,107,,1143,70174,117,61756,1260,131930,106766,50642,56124,60019,46295,593.144,11757,14010,14980,11244,14271,17205,13754,6958,2587,3056424581,29007,1231749,12.511063,-69.974224,31,180,9,172,76.152,11.6,110.63,68.514,13,8,56,-40,-5,-8,1,0,2,0,0,0,0,1,1,0,0,0,2,1,2,0,0,1,5,28.7,27.291667,23.097222,31.555556,4.064,23.180556,78.302618
AW,2021-07-11,ChIJ23da4s84hY4RL4yBiT6KavE,Q21203,country/ABW,AW,Aruba,AW,ABW,0,8,0,,11169,107,,,,,,,,106766,50642,56124,60019,46295,593.144,11757,14010,14980,11244,14271,17205,13754,6958,2587,3056424581,29007,1231749,12.511063,-69.974224,31,180,9,172,76.152,11.6,110.63,68.514,13,2,64,-31,-4,-7,1,0,2,0,0,0,0,1,1,0,0,0,2,1,2,0,0,1,5,28.7,27.652778,23.763889,31.847222,0.0,23.222222,76.888482
AW,2021-07-12,ChIJ23da4s84hY4RL4yBiT6KavE,Q21203,country/ABW,AW,Aruba,AW,ABW,0,8,0,,11177,107,,179,70353,235,61991,414,132344,106766,50642,56124,60019,46295,593.144,11757,14010,14980,11244,14271,17205,13754,6958,2587,3056424581,29007,1231749,12.511063,-69.974224,31,180,9,172,76.152,11.6,110.63,68.514,13,6,90,-27,-18,-6,1,0,2,0,0,0,0,1,1,0,0,0,2,1,2,0,0,1,5,28.7,27.916667,23.555556,32.527778,0.3175,23.375,76.437183
AW,2021-07-13,ChIJ23da4s84hY4RL4yBiT6KavE,Q21203,country/ABW,AW,Aruba,AW,ABW,0,0,0,,11177,107,,186,70539,185,62176,371,132715,106766,50642,56124,60019,46295,593.144,11757,14010,14980,11244,14271,17205,13754,6958,2587,3056424581,29007,1231749,12.511063,-69.974224,31,180,9,172,76.152,11.6,110.63,68.514,14,4,79,-31,-15,-6,1,0,2,0,0,0,0,1,1,0,0,0,2,1,2,0,0,1,5,28.7,27.708333,24.5,32.361111,0.0,23.208333,76.547957
AW,2021-07-14,ChIJ23da4s84hY4RL4yBiT6KavE,Q21203,country/ABW,AW,Aruba,AW,ABW,0,8,1,,11185,108,,216,70755,249,62425,465,133180,106766,50642,56124,60019,46295,593.144,11757,14010,14980,11244,14271,17205,13754,6958,2587,3056424581,29007,1231749,12.511063,-69.974224,31,180,9,172,76.152,11.6,110.63,68.514,10,3,62,-29,-18,-5,1,0,2,0,0,0,0,1,1,0,0,0,2,1,2,0,0,1,5,28.7,27.486111,23.527778,31.847222,0.0,23.152778,77.29653
AW,2021-07-15,ChIJ23da4s84hY4RL4yBiT6KavE,Q21203,country/ABW,AW,Aruba,AW,ABW,0,13,0,,11198,108,,270,71025,277,62702,547,133727,106766,50642,56124,60019,46295,593.144,11757,14010,14980,11244,14271,17205,13754,6958,2587,3056424581,29007,1231749,12.511063,-69.974224,31,180,9,172,76.152,11.6,110.63,68.514,7,2,66,-30,-16,-5,1,0,2,0,0,0,0,1,1,0,0,0,2,1,2,0,0,1,5,28.7,27.569444,23.694444,32.194444,0.0,22.541667,74.103166
AW,2021-07-16,ChIJ23da4s84hY4RL4yBiT6KavE,Q21203,country/ABW,AW,Aruba,AW,ABW,0,0,0,,11198,108,,10,71035,13,62715,23,133750,106766,50642,56124,60019,46295,593.144,11757,14010,14980,11244,14271,17205,13754,6958,2587,3056424581,29007,1231749,12.511063,-69.974224,31,180,9,172,76.152,11.6,110.63,68.514,12,5,70,-33,-13,-7,1,0,2,0,0,0,0,1,1,0,0,0,2,1,2,0,0,1,5,28.7,27.569444,23.930556,32.055556,0.127,23.333333,77.755126
AW,2021-07-17,ChIJ23da4s84hY4RL4yBiT6KavE,Q21203,country/ABW,AW,Aruba,AW,ABW,0,0,0,,11198,108,,,,,,,,106766,50642,56124,60019,46295,593.144,11757,14010,14980,11244,14271,17205,13754,6958,2587,3056424581,29007,1231749,12.511063,-69.974224,31,180,9,172,76.152,11.6,110.63,68.514,4,7,57,-40,-7,-7,1,0,2,0,0,0,0,1,1,0,0,0,2,1,2,0,0,1,5,28.7,27.666667,24.027778,32.236111,1.143,23.138889,76.468053
AW,2021-07-18,ChIJ23da4s84hY4RL4yBiT6KavE,Q21203,country/ABW,AW,Aruba,AW,ABW,0,36,0,,11234,108,,,,,,,,106766,50642,56124,60019,46295,593.144,11757,14010,14980,11244,14271,17205,13754,6958,2587,3056424581,29007,1231749,12.511063,-69.974224,31,180,9,172,76.152,11.6,110.63,68.514,13,-4,58,-29,-1,-7,1,0,2,0,0,0,0,1,1,0,0,0,2,1,2,0,0,1,5,28.7,27.444444,22.847222,31.777778,1.0795,22.833333,76.009199
AW,2021-07-19,ChIJ23da4s84hY4RL4yBiT6KavE,Q21203,country/ABW,AW,Aruba,AW,ABW,0,0,0,,11234,108,,374,71409,386,63101,760,134510,106766,50642,56124,60019,46295,593.144,11757,14010,14980,11244,14271,17205,13754,6958,2587,3056424581,29007,1231749,12.511063,-69.974224,31,180,9,172,76.152,11.6,110.63,68.514,12,4,84,-27,-19,-5,1,0,2,0,0,0,0,1,1,0,0,0,2,1,2,0,0,1,5,28.7,27.625,24.194444,31.513889,0.0635,23.694444,79.337963
AW,2021-07-20,ChIJ23da4s84hY4RL4yBiT6KavE,Q21203,country/ABW,AW,Aruba,AW,ABW,0,22,1,,11256,109,,6,71415,5,63106,11,134521,106766,50642,56124,60019,46295,593.144,11757,14010,14980,11244,14271,17205,13754,6958,2587,3056424581,29007,1231749,12.511063,-69.974224,31,180,9,172,76.152,11.6,110.63,68.514,11,2,69,-33,-17,-6,1,0,2,0,0,0,0,1,1,0,0,0,2,1,2,0,0,1,5,28.7,26.791667,23.125,31.777778,0.381,23.416667,81.963925
AW,2021-07-21,ChIJ23da4s84hY4RL4yBiT6KavE,Q21203,country/ABW,AW,Aruba,AW,ABW,0,15,0,,11271,109,,235,71650,227,63333,462,134983,106766,50642,56124,60019,46295,593.144,11757,14010,14980,11244,14271,17205,13754,6958,2587,3056424581,29007,1231749,12.511063,-69.974224,31,180,9,172,76.152,11.6,110.63,68.514,9,2,58,-31,-19,-5,1,0,2,0,0,0,0,1,1,0,0,0,2,1,2,0,0,1,5,28.7,27.513889,23.944444,32.458333,0.127,22.986111,76.412947
AW,2021-07-22,ChIJ23da4s84hY4RL4yBiT6KavE,Q21203,country/ABW,AW,Aruba,AW,ABW,0,21,0,,11292,109,,244,71894,223,63556,467,135450,106766,50642,56124,60019,46295,593.144,11757,14010,14980,11244,14271,17205,13754,6958,2587,3056424581,29007,1231749,12.511063,-69.974224,31,180,9,172,76.152,11.6,110.63,68.514,10,3,60,-27,-17,-6,1,0,2,0,0,0,0,1,1,0,0,0,2,1,2,0,0,1,5,28.7,27.680556,24.305556,32.444444,0.0,23.430556,77.769252
AW,2021-07-23,ChIJ23da4s84hY4RL4yBiT6KavE,Q21203,country/ABW,AW,Aruba,AW,ABW,0,0,0,,11292,109,,19,71913,40,63596,59,135509,106766,50642,56124,60019,46295,593.144,11757,14010,14980,11244,14271,17205,13754,6958,2587,3056424581,29007,1231749,12.511063,-69.974224,31,180,9,172,76.152,11.6,110.63,68.514,15,10,75,-29,-15,-7,1,0,2,0,0,0,0,1,1,0,0,0,2,1,2,0,0,1,5,28.7,27.805556,23.944444,32.319444,0.4445,23.666667,78.250998
AW,2021-07-24,ChIJ23da4s84hY4RL4yBiT6KavE,Q21203,country/ABW,AW,Aruba,AW,ABW,0,0,0,,11292,109,,,,,,,,106766,50642,56124,60019,46295,593.144,11757,14010,14980,11244,14271,17205,13754,6958,2587,3056424581,29007,1231749,12.511063,-69.974224,31,180,9,172,76.152,11.6,110.63,68.514,11,11,63,-39,-5,-8,1,0,2,0,0,0,0,1,1,0,0,0,2,1,2,0,0,1,5,28.7,27.083333,23.388889,32.5,0.381,23.666667,81.846247
AW,2021-07-25,ChIJ23da4s84hY4RL4yBiT6KavE,Q21203,country/ABW,AW,Aruba,AW,ABW,0,33,0,,11325,109,,,,,,,,106766,50642,56124,60019,46295,593.144,11757,14010,14980,11244,14271,17205,13754,6958,2587,3056424581,29007,1231749,12.511063,-69.974224,31,180,9,172,76.152,11.6,110.63,68.514,17,1,67,-27,1,-8,1,0,2,0,0,0,0,1,1,0,0,0,2,1,2,0,0,1,5,28.7,27.083333,23.652778,31.638889,0.0635,23.763889,82.210411
AW,2021-07-26,ChIJ23da4s84hY4RL4yBiT6KavE,Q21203,country/ABW,AW,Aruba,AW,ABW,0,80,0,,11405,109,,238,72151,241,63837,479,135988,106766,50642,56124,60019,46295,593.144,11757,14010,14980,11244,14271,17205,13754,6958,2587,3056424581,29007,1231749,12.511063,-69.974224,31,180,9,172,76.152,11.6,110.63,68.514,18,10,93,-28,-21,-6,1,0,2,0,0,0,0,1,1,0,0,0,2,1,2,0,0,1,5,28.7,28.708333,25.569444,32.805556,0.0,23.208333,72.95154
AW,2021-07-27,ChIJ23da4s84hY4RL4yBiT6KavE,Q21203,country/ABW,AW,Aruba,AW,ABW,0,55,0,,11460,109,,289,72440,219,64056,508,136496,106766,50642,56124,60019,46295,593.144,11757,14010,14980,11244,14271,17205,13754,6958,2587,3056424581,29007,1231749,12.511063,-69.974224,31,180,9,172,76.152,11.6,110.63,68.514,18,8,83,-32,-17,-6,1,0,2,0,0,0,0,1,1,0,0,0,2,1,2,0,0,1,5,28.7,27.472222,23.402778,32.194444,2.032,24.194444,82.440556
AW,2021-07-28,ChIJ23da4s84hY4RL4yBiT6KavE,Q21203,country/ABW,AW,Aruba,AW,ABW,0,61,0,,11521,109,,158,72598,253,64309,411,136907,106766,50642,56124,60019,46295,593.144,11757,14010,14980,11244,14271,17205,13754,6958,2587,3056424581,29007,1231749,12.511063,-69.974224,31,180,9,172,76.152,11.6,110.63,68.514,16,10,64,-28,-20,-6,1,0,2,0,0,0,0,1,1,0,0,0,2,1,2,0,0,1,5,28.7,27.277778,23.055556,32.527778,0.0635,23.041667,77.791787
AW,2021-07-29,ChIJ23da4s84hY4RL4yBiT6KavE,Q21203,country/ABW,AW,Aruba,AW,ABW,0,63,0,,11584,109,,160,72758,238,64547,398,137305,106766,50642,56124,60019,46295,593.144,11757,14010,14980,11244,14271,17205,13754,6958,2587,3056424581,29007,1231749,12.511063,-69.974224,31,180,9,172,76.152,11.6,110.63,68.514,12,10,66,-26,-18,-5,1,0,2,0,0,0,0,1,1,0,0,0,2,1,2,0,0,1,5,28.7,27.208333,23.555556,32.625,0.0,22.805556,77.17291
AW,2021-07-30,ChIJ23da4s84hY4RL4yBiT6KavE,Q21203,country/ABW,AW,Aruba,AW,ABW,0,0,0,,11584,109,,29,72787,264,64811,293,137598,106766,50642,56124,60019,46295,593.144,11757,14010,14980,11244,14271,17205,13754,6958,2587,3056424581,29007,1231749,12.511063,-69.974224,31,180,9,172,76.152,11.6,110.63,68.514,19,15,67,-33,-15,-8,1,0,2,0,0,0,0,1,1,0,0,0,2,1,2,0,0,1,5,28.7,27.777778,25.652778,31.5,0.0,22.972222,75.167228
AW,2021-07-31,ChIJ23da4s84hY4RL4yBiT6KavE,Q21203,country/ABW,AW,Aruba,AW,ABW,0,0,0,,11584,109,,6,72793,905,65716,911,138509,106766,50642,56124,60019,46295,593.144,11757,14010,14980,11244,14271,17205,13754,6958,2587,3056424581,29007,1231749,12.511063,-69.974224,31,180,9,172,76.152,11.6,110.63,68.514,13,16,61,-34,-6,-9,1,0,2,0,0,0,0,1,1,0,0,0,2,1,2,0,0,1,5,28.7,27.625,23.555556,32.472222,0.0,23.083333,76.359955
AW,2021-08-01,ChIJ23da4s84hY4RL4yBiT6KavE,Q21203,country/ABW,AW,Aruba,AW,ABW,0,181,1,,11765,110,,2,72795,2,65718,4,138513,106766,50642,56124,60019,46295,593.144,11757,14010,14980,11244,14271,17205,13754,6958,2587,3056424581,29007,1231749,12.511063,-69.974224,31,180,9,172,76.152,11.6,110.63,68.514,19,7,69,-26,0,-9,1,0,2,0,0,0,0,1,1,0,0,0,2,1,2,0,0,1,5,28.7,27.555556,23.972222,32.25,0.0,23.652778,79.527145
AW,2021-08-02,ChIJ23da4s84hY4RL4yBiT6KavE,Q21203,country/ABW,AW,Aruba,AW,ABW,0,42,1,,11807,111,,18,72813,157,65875,175,138688,106766,50642,56124,60019,46295,593.144,11757,14010,14980,11244,14271,17205,13754,6958,2587,3056424581,29007,1231749,12.511063,-69.974224,31,180,9,172,76.152,11.6,110.63,68.514,17,14,88,-23,-21,-6,1,0,2,0,0,0,0,1,1,0,0,0,2,1,2,0,0,1,5,28.7,27.152778,22.5,31.152778,0.508,23.555556,80.938695
AW,2021-08-03,ChIJ23da4s84hY4RL4yBiT6KavE,Q21203,country/ABW,AW,Aruba,AW,ABW,0,70,0,,11877,111,,30,72843,325,66200,355,139043,106766,50642,56124,60019,46295,593.144,11757,14010,14980,11244,14271,17205,13754,6958,2587,3056424581,29007,1231749,12.511063,-69.974224,31,180,9,172,76.152,11.6,110.63,68.514,16,7,80,-33,-18,-6,1,0,2,0,0,0,0,1,1,0,0,0,2,1,2,0,0,1,5,28.7,26.736111,23.527778,31.555556,0.0635,22.944444,80.122607
AW,2021-08-04,ChIJ23da4s84hY4RL4yBiT6KavE,Q21203,country/ABW,AW,Aruba,AW,ABW,0,123,0,,12000,111,,15,72858,64,66264,79,139122,106766,50642,56124,60019,46295,593.144,11757,14010,14980,11244,14271,17205,13754,6958,2587,3056424581,29007,1231749,12.511063,-69.974224,31,180,9,172,76.152,11.6,110.63,68.514,14,8,56,-21,-20,-5,1,0,1,0,0,0,0,1,1,0,,,2,0,0,,0,1,5,23.15,27.180556,23.597222,32.375,0.0,23.138889,78.86166
AW,2021-08-05,ChIJ23da4s84hY4RL4yBiT6KavE,Q21203,country/ABW,AW,Aruba,AW,ABW,0,128,0,,12128,111,,50,72908,131,66395,181,139303,106766,50642,56124,60019,46295,593.144,11757,14010,14980,11244,14271,17205,13754,6958,2587,3056424581,29007,1231749,12.511063,-69.974224,31,180,9,172,76.152,11.6,110.63,68.514,10,6,63,-26,-19,-5,1,0,1,0,0,0,0,1,1,0,,,2,0,0,,0,1,5,23.15,27.472222,23.847222,32.222222,0.0,22.777778,75.655871
AW,2021-08-06,ChIJ23da4s84hY4RL4yBiT6KavE,Q21203,country/ABW,AW,Aruba,AW,ABW,0,0,0,,12128,111,,83,72991,180,66575,263,139566,106766,50642,56124,60019,46295,593.144,11757,14010,14980,11244,14271,17205,13754,6958,2587,3056424581,29007,1231749,12.511063,-69.974224,31,180,9,172,76.152,11.6,110.63,68.514,11,12,68,-30,-15,-6,1,0,1,0,0,0,0,1,1,0,,,2,0,0,,0,1,5,23.15,27.930556,24.847222,32.5,0.0,23.347222,76.22051
AW,2021-08-07,ChIJ23da4s84hY4RL4yBiT6KavE,Q21203,country/ABW,AW,Aruba,AW,ABW,0,0,0,,12128,111,,,,,,,,106766,50642,56124,60019,46295,593.144,11757,14010,14980,11244,14271,17205,13754,6958,2587,3056424581,29007,1231749,12.511063,-69.974224,31,180,9,172,76.152,11.6,110.63,68.514,5,12,59,-39,-7,-6,1,0,1,0,0,0,0,1,1,0,,,2,0,0,,0,1,5,23.15,27.680556,23.930556,33.027778,0.0,23.375,77.515994
AW,2021-08-08,ChIJ23da4s84hY4RL4yBiT6KavE,Q21203,country/ABW,AW,Aruba,AW,ABW,0,327,0,,12455,111,,,,,,,,106766,50642,56124,60019,46295,593.144,11757,14010,14980,11244,14271,17205,13754,6958,2587,3056424581,29007,1231749,12.511063,-69.974224,31,180,9,172,76.152,11.6,110.63,68.514,11,2,66,-24,-1,-6,1,0,1,0,0,0,0,1,1,0,,,2,0,0,,0,1,5,23.15,27.680556,22.902778,33.138889,0.0635,22.611111,73.973281
AW,2021-08-09,ChIJ23da4s84hY4RL4yBiT6KavE,Q21203,country/ABW,AW,Aruba,AW,ABW,0,74,0,,12529,111,,134,73125,187,66762,321,139887,106766,50642,56124,60019,46295,593.144,11757,14010,14980,11244,14271,17205,13754,6958,2587,3056424581,29007,1231749,12.511063,-69.974224,31,180,9,172,76.152,11.6,110.63,68.514,12,11,92,-30,-21,-4,1,0,1,0,0,0,0,1,1,0,,,2,0,0,,0,1,5,23.15,27.875,23.125,32.152778,0.0,22.486111,72.56382
AW,2021-08-10,ChIJ23da4s84hY4RL4yBiT6KavE,Q21203,country/ABW,AW,Aruba,AW,ABW,0,107,0,,12636,111,,269,73394,148,66910,417,140304,106766,50642,56124,60019,46295,593.144,11757,14010,14980,11244,14271,17205,13754,6958,2587,3056424581,29007,1231749,12.511063,-69.974224,31,180,9,172,76.152,11.6,110.63,68.514,14,5,71,-31,-18,-4,1,0,1,0,0,0,0,1,1,0,,,2,0,0,,0,1,5,23.15,28.152778,23.75,32.819444,0.0,22.958333,73.697726
AW,2021-08-11,ChIJ23da4s84hY4RL4yBiT6KavE,Q21203,country/ABW,AW,Aruba,AW,ABW,0,155,2,,12791,113,,344,73738,253,67163,597,140901,106766,50642,56124,60019,46295,593.144,11757,14010,14980,11244,14271,17205,13754,6958,2587,3056424581,29007,1231749,12.511063,-69.974224,31,180,9,172,76.152,11.6,110.63,68.514,7,5,52,-32,-20,-3,1,0,1,0,0,0,0,1,1,0,,,2,0,0,,0,1,5,23.15,28.194444,24.097222,33.305556,0.0,23.361111,75.102925
AW,2021-08-12,ChIJ23da4s84hY4RL4yBiT6KavE,Q21203,country/ABW,AW,Aruba,AW,ABW,0,138,2,,12929,115,,105,73843,110,67273,215,141116,106766,50642,56124,60019,46295,593.144,11757,14010,14980,11244,14271,17205,13754,6958,2587,3056424581,29007,1231749,12.511063,-69.974224,31,180,9,172,76.152,11.6,110.63,68.514,3,3,53,-29,-18,-3,1,0,1,0,0,0,0,1,1,0,,,2,0,0,,0,1,5,23.15,28.416667,24.180556,33.583333,0.0,23.861111,76.402938
AW,2021-08-13,ChIJ23da4s84hY4RL4yBiT6KavE,Q21203,country/ABW,AW,Aruba,AW,ABW,0,0,0,,12929,115,,246,74089,249,67522,495,141611,106766,50642,56124,60019,46295,593.144,11757,14010,14980,11244,14271,17205,13754,6958,2587,3056424581,29007,1231749,12.511063,-69.974224,31,180,9,172,76.152,11.6,110.63,68.514,3,10,62,-31,-15,-4,2,0,2,4,0,0,0,1,1,0,,,2,0,0,,0,3,5,43.52,28.722222,24.847222,33.347222,0.0,23.319444,72.703655
AW,2021-08-14,ChIJ23da4s84hY4RL4yBiT6KavE,Q21203,country/ABW,AW,Aruba,AW,ABW,0,0,0,,12929,115,,,,,,,,106766,50642,56124,60019,46295,593.144,11757,14010,14980,11244,14271,17205,13754,6958,2587,3056424581,29007,1231749,12.511063,-69.974224,31,180,9,172,76.152,11.6,110.63,68.514,-3,7,38,-39,-9,-3,2,0,2,4,0,0,0,1,1,0,,,2,0,0,,0,3,5,43.52,27.319444,23.208333,31.875,2.794,23.819444,81.327911
AW,2021-08-15,ChIJ23da4s84hY4RL4yBiT6KavE,Q21203,country/ABW,AW,Aruba,AW,ABW,0,421,4,,13350,119,,,,,,,,106766,50642,56124,60019,46295,593.144,11757,14010,14980,11244,14271,17205,13754,6958,2587,3056424581,29007,1231749,12.511063,-69.974224,31,180,9,172,76.152,11.6,110.63,68.514,4,1,59,-26,-1,-5,2,0,2,4,0,0,0,1,1,0,,,2,0,0,,0,3,5,43.52,27.680556,23.0,33.527778,2.4765,23.111111,76.24644
AW,2021-08-16,ChIJ23da4s84hY4RL4yBiT6KavE,Q21203,country/ABW,AW,Aruba,AW,ABW,0,56,2,,13406,121,,182,74271,240,67762,422,142033,106766,50642,56124,60019,46295,593.144,11757,14010,14980,11244,14271,17205,13754,6958,2587,3056424581,29007,1231749,12.511063,-69.974224,31,180,9,172,76.152,11.6,110.63,68.514,3,6,78,-33,-20,-3,2,0,2,4,0,0,0,1,1,0,,,2,0,0,,0,3,5,43.52,28.5,23.763889,34.152778,0.0,23.833333,75.912966
AW,2021-08-17,ChIJ23da4s84hY4RL4yBiT6KavE,Q21203,country/ABW,AW,Aruba,AW,ABW,0,105,0,,13511,121,,284,74555,289,68051,573,142606,106766,50642,56124,60019,46295,593.144,11757,14010,14980,11244,14271,17205,13754,6958,2587,3056424581,29007,1231749,12.511063,-69.974224,31,180,9,172,76.152,11.6,110.63,68.514,5,4,65,-37,-16,-4,2,0,2,4,0,0,0,1,1,0,,,2,0,0,,0,3,5,43.52,28.694444,24.430556,33.5,0.0,22.75,70.304087
AW,2021-08-18,ChIJ23da4s84hY4RL4yBiT6KavE,Q21203,country/ABW,AW,Aruba,AW,ABW,0,110,0,,13621,121,,233,74788,191,68242,424,143030,106766,50642,56124,60019,46295,593.144,11757,14010,14980,11244,14271,17205,13754,6958,2587,3056424581,29007,1231749,12.511063,-69.974224,31,180,9,172,76.152,11.6,110.63,68.514,1,2,49,-35,-16,-2,2,0,2,4,0,0,0,1,1,0,,,2,0,0,,0,3,5,43.52,28.152778,24.375,32.833333,0.0,23.458333,75.764833
AW,2021-08-19,ChIJ23da4s84hY4RL4yBiT6KavE,Q21203,country/ABW,AW,Aruba,AW,ABW,0,98,3,,13719,124,,199,74987,167,68409,366,143396,106766,50642,56124,60019,46295,593.144,11757,14010,14980,11244,14271,17205,13754,6958,2587,3056424581,29007,1231749,12.511063,-69.974224,31,180,9,172,76.152,11.6,110.63,68.514,0,2,51,-29,-13,-3,2,0,2,4,0,0,0,1,1,0,,,2,0,0,,0,3,5,43.52,27.638889,23.430556,33.25,2.286,23.611111,78.795282
AW,2021-08-20,ChIJ23da4s84hY4RL4yBiT6KavE,Q21203,country/ABW,AW,Aruba,AW,ABW,0,0,0,,13719,124,,176,75163,89,68498,265,143661,106766,50642,56124,60019,46295,593.144,11757,14010,14980,11244,14271,17205,13754,6958,2587,3056424581,29007,1231749,12.511063,-69.974224,31,180,9,172,76.152,11.6,110.63,68.514,5,9,60,-37,-9,-5,2,0,2,4,0,0,0,1,1,0,,,2,0,0,,0,3,5,43.52,27.833333,23.597222,32.902778,0.338667,23.472222,77.212808
AW,2021-08-21,ChIJ23da4s84hY4RL4yBiT6KavE,Q21203,country/ABW,AW,Aruba,AW,ABW,0,0,0,,13719,124,,,,,,,,106766,50642,56124,60019,46295,593.144,11757,14010,14980,11244,14271,17205,13754,6958,2587,3056424581,29007,1231749,12.511063,-69.974224,31,180,9,172,76.152,11.6,110.63,68.514,-1,13,45,-39,-4,-4,2,0,2,4,0,0,0,1,1,0,,,2,0,0,,0,3,5,43.52,28.138889,24.0,33.0,0.0635,23.5,76.035193
AW,2021-08-22,ChIJ23da4s84hY4RL4yBiT6KavE,Q21203,country/ABW,AW,Aruba,AW,ABW,0,284,2,,14003,126,,2115,77278,158,68656,2273,145934,106766,50642,56124,60019,46295,593.144,11757,14010,14980,11244,14271,17205,13754,6958,2587,3056424581,29007,1231749,12.511063,-69.974224,31,180,9,172,76.152,11.6,110.63,68.514,-2,-3,44,-35,1,-4,2,0,2,4,0,0,0,1,1,0,,,2,0,0,,0,3,5,43.52,28.708333,24.513889,33.263889,0.0,24.0,75.800287
AW,2021-08-23,ChIJ23da4s84hY4RL4yBiT6KavE,Q21203,country/ABW,AW,Aruba,AW,ABW,0,57,2,,14060,128,,262,77540,58,68714,320,146254,106766,50642,56124,60019,46295,593.144,11757,14010,14980,11244,14271,17205,13754,6958,2587,3056424581,29007,1231749,12.511063,-69.974224,31,180,9,172,76.152,11.6,110.63,68.514,2,5,49,-33,-14,-1,2,0,2,4,0,0,0,1,1,0,,,2,0,0,,0,3,5,43.52,27.694444,24.402778,30.763889,7.0485,23.625,79.518393
AW,2021-08-24,ChIJ23da4s84hY4RL4yBiT6KavE,Q21203,country/ABW,AW,Aruba,AW,ABW,0,93,0,,14153,128,,205,77745,37,68751,242,146496,106766,50642,56124,60019,46295,593.144,11757,14010,14980,11244,14271,17205,13754,6958,2587,3056424581,29007,1231749,12.511063,-69.974224,31,180,9,172,76.152,11.6,110.63,68.514,0,0,40,-42,-14,0,2,0,2,4,0,0,0,1,1,0,,,2,0,0,,0,3,5,43.52,26.791667,23.291667,30.208333,25.2095,23.833333,83.865166
AW,2021-08-25,ChIJ23da4s84hY4RL4yBiT6KavE,Q21203,country/ABW,AW,Aruba,AW,ABW,0,78,4,,14231,132,,228,77973,69,68820,297,146793,106766,50642,56124,60019,46295,593.144,11757,14010,14980,11244,14271,17205,13754,6958,2587,3056424581,29007,1231749,12.511063,-69.974224,31,180,9,172,76.152,11.6,110.63,68.514,4,10,47,-33,-12,-2,2,0,2,4,0,0,0,1,1,0,,,2,0,0,,0,3,5,43.52,28.111111,24.180556,32.180556,6.096,24.263889,79.668108
AW,2021-08-26,ChIJ23da4s84hY4RL4yBiT6KavE,Q21203,country/ABW,AW,Aruba,AW,ABW,0,87,1,,14318,133,,200,78173,87,68907,287,147080,106766,50642,56124,60019,46295,593.144,11757,14010,14980,11244,14271,17205,13754,6958,2587,3056424581,29007,1231749,12.511063,-69.974224,31,180,9,172,76.152,11.6,110.63,68.514,2,8,44,-31,-11,-3,2,0,2,4,0,0,0,1,1,0,,,2,0,0,,0,3,5,43.52,27.847222,24.402778,32.0,0.254,24.458333,82.021196
AW,2021-08-27,ChIJ23da4s84hY4RL4yBiT6KavE,Q21203,country/ABW,AW,Aruba,AW,ABW,0,0,0,,14318,133,,171,78344,112,69019,283,147363,106766,50642,56124,60019,46295,593.144,11757,14010,14980,11244,14271,17205,13754,6958,2587,3056424581,29007,1231749,12.511063,-69.974224,31,180,9,172,76.152,11.6,110.63,68.514,6,12,56,-35,-8,-4,2,0,2,4,0,0,0,1,1,0,,,2,0,0,,0,3,5,43.52,27.944444,23.902778,32.527778,0.0,22.805556,73.691338
AW,2021-08-28,ChIJ23da4s84hY4RL4yBiT6KavE,Q21203,country/ABW,AW,Aruba,AW,ABW,0,0,0,,14318,133,,,,,,,,106766,50642,56124,60019,46295,593.144,11757,14010,14980,11244,14271,17205,13754,6958,2587,3056424581,29007,1231749,12.511063,-69.974224,31,180,9,172,76.152,11.6,110.63,68.514,4,19,46,-38,-4,-4,2,0,2,4,0,0,0,1,1,0,,,2,0,0,,0,3,5,43.52,27.986111,24.375,31.5,0.0,23.722222,77.707181
