location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,new_tested,cumulative_confirmed,cumulative_deceased,cumulative_tested,new_persons_vaccinated,cumulative_persons_vaccinated,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_vaccine_doses_administered,cumulative_vaccine_doses_administered,population,population_male,population_female,population_rural,population_urban,population_density,human_development_index,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,gdp_usd,gdp_per_capita_usd,human_capital_index,openstreetmap_id,latitude,longitude,area_sq_km,area_rural_sq_km,area_urban_sq_km,life_expectancy,smoking_prevalence,diabetes_prevalence,infant_mortality_rate,adult_male_mortality_rate,adult_female_mortality_rate,pollution_mortality_rate,comorbidity_mortality_rate,nurses_per_1000,physicians_per_1000,health_expenditure_usd,out_of_pocket_health_expenditure_usd,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_transit_stations,mobility_workplaces,mobility_residential,school_closing,workplace_closing,cancel_public_events,restrictions_on_gatherings,public_transport_closing,stay_at_home_requirements,restrictions_on_internal_movement,international_travel_controls,income_support,debt_relief,fiscal_measures,international_support,public_information_campaigns,testing_policy,contact_tracing,emergency_investment_in_healthcare,investment_in_vaccines,facial_coverings,vaccination_policy,stringency_index,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
MT,2021-06-08,ChIJxUeGHShFDhMROUK-NmHYgvU,Q233,country/MLT,MT,Malta,MT,MLT,0,4,0,1658,30682,419,945642,1970,330970,4445,243252,6398,564718,493559,251836,241723,26751,475902,1548.3,0.839,46307,43517,75568,81203,65167,58962,59304,42685,20846,14606972200,30090,0.701,365307,35.883333,14.5,320,30,293,82.5,25.5,8.3,6.1,63.699,35.056,20.2,10.8,9.4833,2.8598,2585.563965,898.581482,13,23,20,1,-11,4,2,1,2,4,0,0,0,3,2,1,,,2,3,2,,0,4,5,52.78,22.188889,17.633333,25.888889,0.0,,16.505556,70.419151
MT,2021-06-09,ChIJxUeGHShFDhMROUK-NmHYgvU,Q233,country/MLT,MT,Malta,MT,MLT,0,2,0,2123,30684,419,947765,2227,333197,3712,246964,5795,570513,493559,251836,241723,26751,475902,1548.3,0.839,46307,43517,75568,81203,65167,58962,59304,42685,20846,14606972200,30090,0.701,365307,35.883333,14.5,320,30,293,82.5,25.5,8.3,6.1,63.699,35.056,20.2,10.8,9.4833,2.8598,2585.563965,898.581482,12,22,37,6,-11,4,2,1,2,4,0,0,0,3,2,1,,,2,3,2,,0,4,5,52.78,21.711111,17.116667,25.544444,0.056444,,16.3,71.519036
MT,2021-06-10,ChIJxUeGHShFDhMROUK-NmHYgvU,Q233,country/MLT,MT,Malta,MT,MLT,0,2,0,1817,30686,419,949582,1170,334367,4589,251553,5743,576256,493559,251836,241723,26751,475902,1548.3,0.839,46307,43517,75568,81203,65167,58962,59304,42685,20846,14606972200,30090,0.701,365307,35.883333,14.5,320,30,293,82.5,25.5,8.3,6.1,63.699,35.056,20.2,10.8,9.4833,2.8598,2585.563965,898.581482,13,18,38,3,-10,4,2,1,2,4,0,0,0,3,2,1,,,2,3,2,,0,4,5,52.78,21.838889,17.988889,25.911111,0.03175,,16.511111,72.100282
MT,2021-06-11,ChIJxUeGHShFDhMROUK-NmHYgvU,Q233,country/MLT,MT,Malta,MT,MLT,0,0,0,1721,30686,419,951303,1424,335791,4526,256079,5950,582206,493559,251836,241723,26751,475902,1548.3,0.839,46307,43517,75568,81203,65167,58962,59304,42685,20846,14606972200,30090,0.701,365307,35.883333,14.5,320,30,293,82.5,25.5,8.3,6.1,63.699,35.056,20.2,10.8,9.4833,2.8598,2585.563965,898.581482,9,23,39,5,-10,2,2,1,2,4,0,0,0,3,2,1,,,2,3,2,,0,4,5,52.78,22.266667,17.372222,26.683333,0.0508,,16.038889,68.136268
MT,2021-06-12,ChIJxUeGHShFDhMROUK-NmHYgvU,Q233,country/MLT,MT,Malta,MT,MLT,0,1,0,1793,30687,419,953096,3385,339176,2850,258929,4954,587160,493559,251836,241723,26751,475902,1548.3,0.839,46307,43517,75568,81203,65167,58962,59304,42685,20846,14606972200,30090,0.701,365307,35.883333,14.5,320,30,293,82.5,25.5,8.3,6.1,63.699,35.056,20.2,10.8,9.4833,2.8598,2585.563965,898.581482,5,17,34,4,2,-2,2,1,2,4,0,0,0,3,2,1,,,2,3,2,,0,4,5,52.78,22.172222,17.377778,27.272222,0.0,,16.244444,69.530899
MT,2021-06-13,ChIJxUeGHShFDhMROUK-NmHYgvU,Q233,country/MLT,MT,Malta,MT,MLT,0,0,0,1021,30687,419,954117,852,340028,1495,260424,2347,589507,493559,251836,241723,26751,475902,1548.3,0.839,46307,43517,75568,81203,65167,58962,59304,42685,20846,14606972200,30090,0.701,365307,35.883333,14.5,320,30,293,82.5,25.5,8.3,6.1,63.699,35.056,20.2,10.8,9.4833,2.8598,2585.563965,898.581482,2,7,15,1,-1,0,2,1,2,4,0,0,0,3,2,1,,,2,3,2,,0,4,5,52.78,22.838889,16.994444,26.95,0.0,,16.038889,66.212657
MT,2021-06-14,ChIJxUeGHShFDhMROUK-NmHYgvU,Q233,country/MLT,MT,Malta,MT,MLT,0,3,0,1526,30690,419,955643,1913,341941,4666,265090,6567,596074,493559,251836,241723,26751,475902,1548.3,0.839,46307,43517,75568,81203,65167,58962,59304,42685,20846,14606972200,30090,0.701,365307,35.883333,14.5,320,30,293,82.5,25.5,8.3,6.1,63.699,35.056,20.2,10.8,9.4833,2.8598,2585.563965,898.581482,9,18,45,3,-12,4,2,1,2,4,0,0,0,3,2,1,,,2,3,2,,0,4,5,52.78,23.55,17.85,27.994444,0.0,,16.288889,64.40877
MT,2021-06-15,ChIJxUeGHShFDhMROUK-NmHYgvU,Q233,country/MLT,MT,Malta,MT,MLT,0,0,1,1798,30690,420,957441,2331,344272,5664,270754,7959,604033,493559,251836,241723,26751,475902,1548.3,0.839,46307,43517,75568,81203,65167,58962,59304,42685,20846,14606972200,30090,0.701,365307,35.883333,14.5,320,30,293,82.5,25.5,8.3,6.1,63.699,35.056,20.2,10.8,9.4833,2.8598,2585.563965,898.581482,14,16,28,1,-8,4,2,1,2,4,0,0,0,3,2,1,,,2,3,2,,0,4,5,52.78,22.783333,18.555556,26.616667,0.0,,15.705556,64.879889
MT,2021-06-16,ChIJxUeGHShFDhMROUK-NmHYgvU,Q233,country/MLT,MT,Malta,MT,MLT,0,3,0,1978,30693,420,959419,2304,346576,3567,274321,5834,609867,493559,251836,241723,26751,475902,1548.3,0.839,46307,43517,75568,81203,65167,58962,59304,42685,20846,14606972200,30090,0.701,365307,35.883333,14.5,320,30,293,82.5,25.5,8.3,6.1,63.699,35.056,20.2,10.8,9.4833,2.8598,2585.563965,898.581482,14,17,46,6,-11,3,2,1,2,4,0,0,0,3,2,1,,,2,3,2,,0,4,5,52.78,22.7,17.033333,26.811111,0.0,,13.472222,57.055456
MT,2021-06-17,ChIJxUeGHShFDhMROUK-NmHYgvU,Q233,country/MLT,MT,Malta,MT,MLT,0,0,0,1965,30693,420,961384,2057,348633,4267,278588,6235,616102,493559,251836,241723,26751,475902,1548.3,0.839,46307,43517,75568,81203,65167,58962,59304,42685,20846,14606972200,30090,0.701,365307,35.883333,14.5,320,30,293,82.5,25.5,8.3,6.1,63.699,35.056,20.2,10.8,9.4833,2.8598,2585.563965,898.581482,13,16,44,3,-12,3,2,1,2,4,0,0,0,3,2,1,,,2,3,2,,0,4,5,52.78,22.905556,17.8,26.422222,0.0762,,15.4,63.75963
MT,2021-06-18,ChIJxUeGHShFDhMROUK-NmHYgvU,Q233,country/MLT,MT,Malta,MT,MLT,0,1,0,1660,30694,420,963044,1459,350092,4121,282709,5572,621674,493559,251836,241723,26751,475902,1548.3,0.839,46307,43517,75568,81203,65167,58962,59304,42685,20846,14606972200,30090,0.701,365307,35.883333,14.5,320,30,293,82.5,25.5,8.3,6.1,63.699,35.056,20.2,10.8,9.4833,2.8598,2585.563965,898.581482,10,24,44,6,-13,1,2,1,2,4,0,0,0,3,2,1,,,2,3,2,,0,4,5,52.78,23.761111,18.722222,27.683333,0.0,,16.277778,63.92674
MT,2021-06-19,ChIJxUeGHShFDhMROUK-NmHYgvU,Q233,country/MLT,MT,Malta,MT,MLT,0,1,0,1839,30695,420,964883,1870,351962,3108,285817,4170,625844,493559,251836,241723,26751,475902,1548.3,0.839,46307,43517,75568,81203,65167,58962,59304,42685,20846,14606972200,30090,0.701,365307,35.883333,14.5,320,30,293,82.5,25.5,8.3,6.1,63.699,35.056,20.2,10.8,9.4833,2.8598,2585.563965,898.581482,6,18,40,4,-1,-3,2,1,2,4,0,0,0,3,2,1,,,2,3,2,,0,4,5,52.78,25.427778,19.666667,30.144444,0.0,,15.255556,55.116934
MT,2021-06-20,ChIJxUeGHShFDhMROUK-NmHYgvU,Q233,country/MLT,MT,Malta,MT,MLT,0,5,0,1480,30700,420,966363,516,352478,2378,288195,2891,628735,493559,251836,241723,26751,475902,1548.3,0.839,46307,43517,75568,81203,65167,58962,59304,42685,20846,14606972200,30090,0.701,365307,35.883333,14.5,320,30,293,82.5,25.5,8.3,6.1,63.699,35.056,20.2,10.8,9.4833,2.8598,2585.563965,898.581482,2,6,13,1,-1,-2,2,1,2,4,0,0,0,3,2,1,,,2,3,2,,0,4,5,52.78,27.111111,20.983333,32.355556,0.0,,14.844444,49.26196
MT,2021-06-21,ChIJxUeGHShFDhMROUK-NmHYgvU,Q233,country/MLT,MT,Malta,MT,MLT,0,0,0,1649,30700,420,968012,686,353164,2085,290280,2711,631446,493559,251836,241723,26751,475902,1548.3,0.839,46307,43517,75568,81203,65167,58962,59304,42685,20846,14606972200,30090,0.701,365307,35.883333,14.5,320,30,293,82.5,25.5,8.3,6.1,63.699,35.056,20.2,10.8,9.4833,2.8598,2585.563965,898.581482,8,17,44,2,-14,3,2,1,2,4,0,0,0,3,2,1,,,2,3,2,,0,4,5,52.78,29.538889,22.65,35.766667,0.0,,15.338889,43.549585
MT,2021-06-22,ChIJxUeGHShFDhMROUK-NmHYgvU,Q233,country/MLT,MT,Malta,MT,MLT,0,3,0,1692,30703,420,969704,420,353584,4370,294650,4613,636059,493559,251836,241723,26751,475902,1548.3,0.839,46307,43517,75568,81203,65167,58962,59304,42685,20846,14606972200,30090,0.701,365307,35.883333,14.5,320,30,293,82.5,25.5,8.3,6.1,63.699,35.056,20.2,10.8,9.4833,2.8598,2585.563965,898.581482,15,15,32,1,-10,3,2,1,2,4,0,0,0,3,2,1,,,2,3,2,,0,4,5,52.78,29.394444,23.494444,35.033333,0.0,,17.211111,49.998561
MT,2021-06-23,ChIJxUeGHShFDhMROUK-NmHYgvU,Q233,country/MLT,MT,Malta,MT,MLT,0,5,0,2271,30708,420,971975,311,353895,4501,299151,4670,640729,493559,251836,241723,26751,475902,1548.3,0.839,46307,43517,75568,81203,65167,58962,59304,42685,20846,14606972200,30090,0.701,365307,35.883333,14.5,320,30,293,82.5,25.5,8.3,6.1,63.699,35.056,20.2,10.8,9.4833,2.8598,2585.563965,898.581482,14,17,47,6,-11,2,2,1,2,4,0,0,0,3,2,1,,,2,3,2,,0,4,5,52.78,29.811111,24.261111,36.005556,0.0,,18.144444,52.294353
MT,2021-06-24,ChIJxUeGHShFDhMROUK-NmHYgvU,Q233,country/MLT,MT,Malta,MT,MLT,0,3,0,3127,30711,420,975102,1205,355100,4788,303939,5922,646651,493559,251836,241723,26751,475902,1548.3,0.839,46307,43517,75568,81203,65167,58962,59304,42685,20846,14606972200,30090,0.701,365307,35.883333,14.5,320,30,293,82.5,25.5,8.3,6.1,63.699,35.056,20.2,10.8,9.4833,2.8598,2585.563965,898.581482,16,17,48,4,-11,3,2,1,2,4,0,0,0,3,2,1,,,2,3,2,,0,4,5,52.78,30.433333,24.244444,37.188889,0.0,,18.65,51.198126
MT,2021-06-25,ChIJxUeGHShFDhMROUK-NmHYgvU,Q233,country/MLT,MT,Malta,MT,MLT,0,0,0,2360,30711,420,977462,177,355277,3652,307591,3760,650411,493559,251836,241723,26751,475902,1548.3,0.839,46307,43517,75568,81203,65167,58962,59304,42685,20846,14606972200,30090,0.701,365307,35.883333,14.5,320,30,293,82.5,25.5,8.3,6.1,63.699,35.056,20.2,10.8,9.4833,2.8598,2585.563965,898.581482,12,24,50,8,-13,1,2,1,2,4,0,0,0,3,2,1,,,2,3,2,,0,4,5,52.78,30.072222,24.111111,36.683333,0.0,,18.194444,50.610086
MT,2021-06-26,ChIJxUeGHShFDhMROUK-NmHYgvU,Q233,country/MLT,MT,Malta,MT,MLT,0,6,0,2227,30717,420,979689,851,356128,2280,309871,2594,653005,493559,251836,241723,26751,475902,1548.3,0.839,46307,43517,75568,81203,65167,58962,59304,42685,20846,14606972200,30090,0.701,365307,35.883333,14.5,320,30,293,82.5,25.5,8.3,6.1,63.699,35.056,20.2,10.8,9.4833,2.8598,2585.563965,898.581482,5,17,37,7,-1,-3,2,1,2,4,0,0,0,3,2,1,,,2,3,2,,0,4,5,52.78,30.155556,24.916667,36.144444,0.0,,17.95,49.495672
MT,2021-06-27,ChIJxUeGHShFDhMROUK-NmHYgvU,Q233,country/MLT,MT,Malta,MT,MLT,0,6,0,1316,30723,420,981005,81,356209,1582,311453,1644,654649,493559,251836,241723,26751,475902,1548.3,0.839,46307,43517,75568,81203,65167,58962,59304,42685,20846,14606972200,30090,0.701,365307,35.883333,14.5,320,30,293,82.5,25.5,8.3,6.1,63.699,35.056,20.2,10.8,9.4833,2.8598,2585.563965,898.581482,2,7,20,2,-1,-2,2,1,2,4,0,0,0,3,2,1,,,2,3,2,,0,4,5,52.78,29.05,24.994444,33.4,0.0,,20.044444,60.832456
MT,2021-06-28,ChIJxUeGHShFDhMROUK-NmHYgvU,Q233,country/MLT,MT,Malta,MT,MLT,0,5,0,2250,30728,420,983255,962,357171,4315,315768,4839,659488,493559,251836,241723,26751,475902,1548.3,0.839,46307,43517,75568,81203,65167,58962,59304,42685,20846,14606972200,30090,0.701,365307,35.883333,14.5,320,30,293,82.5,25.5,8.3,6.1,63.699,35.056,20.2,10.8,9.4833,2.8598,2585.563965,898.581482,34,27,86,11,-33,0,1,1,2,4,0,0,0,3,2,1,,,2,3,2,,0,4,5,49.07,28.95,24.122222,33.661111,0.0,,19.016667,58.845757
MT,2021-06-29,ChIJxUeGHShFDhMROUK-NmHYgvU,Q233,country/MLT,MT,Malta,MT,MLT,0,4,0,2374,30732,420,985629,997,358168,4836,320604,5371,664859,493559,251836,241723,26751,475902,1548.3,0.839,46307,43517,75568,81203,65167,58962,59304,42685,20846,14606972200,30090,0.701,365307,35.883333,14.5,320,30,293,82.5,25.5,8.3,6.1,63.699,35.056,20.2,10.8,9.4833,2.8598,2585.563965,898.581482,8,-10,77,-5,-69,9,1,1,2,4,0,0,0,3,2,1,,,2,3,2,,0,4,5,49.07,30.344444,24.288889,35.877778,0.0,,17.888889,49.757373
MT,2021-06-30,ChIJxUeGHShFDhMROUK-NmHYgvU,Q233,country/MLT,MT,Malta,MT,MLT,0,6,0,2528,30738,420,988157,1001,359169,5287,325891,5900,670759,493559,251836,241723,26751,475902,1548.3,0.839,46307,43517,75568,81203,65167,58962,59304,42685,20846,14606972200,30090,0.701,365307,35.883333,14.5,320,30,293,82.5,25.5,8.3,6.1,63.699,35.056,20.2,10.8,9.4833,2.8598,2585.563965,898.581482,17,21,51,9,-15,0,1,1,2,4,0,0,0,3,2,1,,,2,3,2,,0,4,5,49.07,30.5,24.438889,36.45,0.0,,18.316667,50.506791
MT,2021-07-01,ChIJxUeGHShFDhMROUK-NmHYgvU,Q233,country/MLT,MT,Malta,MT,MLT,0,7,0,2717,30745,420,990874,1195,360364,3069,328960,4255,675014,493559,251836,241723,26751,475902,1548.3,0.839,46307,43517,75568,81203,65167,58962,59304,42685,20846,14606972200,30090,0.701,365307,35.883333,14.5,320,30,293,82.5,25.5,8.3,6.1,63.699,35.056,20.2,10.8,9.4833,2.8598,2585.563965,898.581482,20,19,56,8,-14,2,1,1,2,4,0,0,0,3,2,1,,,2,3,2,,0,3,5,49.07,29.022222,24.583333,33.427778,0.0254,,20.566667,62.020183
MT,2021-07-02,ChIJxUeGHShFDhMROUK-NmHYgvU,Q233,country/MLT,MT,Malta,MT,MLT,0,12,0,2841,30757,420,993715,923,361287,3690,332650,4524,679538,493559,251836,241723,26751,475902,1548.3,0.839,46307,43517,75568,81203,65167,58962,59304,42685,20846,14606972200,30090,0.701,365307,35.883333,14.5,320,30,293,82.5,25.5,8.3,6.1,63.699,35.056,20.2,10.8,9.4833,2.8598,2585.563965,898.581482,14,24,50,9,-14,1,1,1,2,4,0,0,0,3,2,1,,,2,3,2,,0,3,5,49.07,27.611111,22.433333,32.161111,0.0,,19.066667,60.981401
MT,2021-07-03,ChIJxUeGHShFDhMROUK-NmHYgvU,Q233,country/MLT,MT,Malta,MT,MLT,0,12,0,2916,30769,420,996631,975,362262,2503,335153,3193,682731,493559,251836,241723,26751,475902,1548.3,0.839,46307,43517,75568,81203,65167,58962,59304,42685,20846,14606972200,30090,0.701,365307,35.883333,14.5,320,30,293,82.5,25.5,8.3,6.1,63.699,35.056,20.2,10.8,9.4833,2.8598,2585.563965,898.581482,9,19,44,11,2,-3,1,1,2,4,0,0,0,3,2,1,,,2,3,2,,0,3,5,49.07,27.677778,22.172222,32.105556,0.0,,17.722222,55.995583
MT,2021-07-04,ChIJxUeGHShFDhMROUK-NmHYgvU,Q233,country/MLT,MT,Malta,MT,MLT,0,11,0,2235,30780,420,998866,724,362986,1647,336800,2293,685024,493559,251836,241723,26751,475902,1548.3,0.839,46307,43517,75568,81203,65167,58962,59304,42685,20846,14606972200,30090,0.701,365307,35.883333,14.5,320,30,293,82.5,25.5,8.3,6.1,63.699,35.056,20.2,10.8,9.4833,2.8598,2585.563965,898.581482,9,10,30,9,3,-2,1,1,2,4,0,0,0,3,2,1,,,2,3,2,,0,3,5,49.07,28.366667,22.188889,33.677778,0.0,,16.361111,50.302257
MT,2021-07-05,ChIJxUeGHShFDhMROUK-NmHYgvU,Q233,country/MLT,MT,Malta,MT,MLT,0,25,0,2481,30805,420,1001347,1291,364277,3623,340423,4900,689924,493559,251836,241723,26751,475902,1548.3,0.839,46307,43517,75568,81203,65167,58962,59304,42685,20846,14606972200,30090,0.701,365307,35.883333,14.5,320,30,293,82.5,25.5,8.3,6.1,63.699,35.056,20.2,10.8,9.4833,2.8598,2585.563965,898.581482,24,25,69,13,-14,2,1,1,1,4,0,0,0,3,2,1,,,2,3,2,,0,3,5,43.52,28.016667,23.522222,32.444444,0.0,,19.377778,60.188406
MT,2021-07-06,ChIJxUeGHShFDhMROUK-NmHYgvU,Q233,country/MLT,MT,Malta,MT,MLT,0,55,0,2495,30860,420,1003842,1334,365611,1342,341765,2657,692581,493559,251836,241723,26751,475902,1548.3,0.839,46307,43517,75568,81203,65167,58962,59304,42685,20846,14606972200,30090,0.701,365307,35.883333,14.5,320,30,293,82.5,25.5,8.3,6.1,63.699,35.056,20.2,10.8,9.4833,2.8598,2585.563965,898.581482,29,21,48,11,-9,1,1,1,1,4,0,0,0,3,2,1,,,2,3,2,,0,3,5,43.52,27.188889,22.127778,31.094444,0.0,,19.722222,64.58156
MT,2021-07-07,ChIJxUeGHShFDhMROUK-NmHYgvU,Q233,country/MLT,MT,Malta,MT,MLT,0,96,0,2668,30956,420,1006510,1475,367086,2901,344666,4277,696858,493559,251836,241723,26751,475902,1548.3,0.839,46307,43517,75568,81203,65167,58962,59304,42685,20846,14606972200,30090,0.701,365307,35.883333,14.5,320,30,293,82.5,25.5,8.3,6.1,63.699,35.056,20.2,10.8,9.4833,2.8598,2585.563965,898.581482,26,22,69,17,-15,1,1,1,1,4,0,0,0,3,2,1,,,2,3,2,,0,3,5,43.52,27.95,22.444444,32.122222,0.1016,,19.555556,61.74346
MT,2021-07-08,ChIJxUeGHShFDhMROUK-NmHYgvU,Q233,country/MLT,MT,Malta,MT,MLT,0,109,0,2903,31065,420,1009413,1363,368449,2073,346739,3322,700180,493559,251836,241723,26751,475902,1548.3,0.839,46307,43517,75568,81203,65167,58962,59304,42685,20846,14606972200,30090,0.701,365307,35.883333,14.5,320,30,293,82.5,25.5,8.3,6.1,63.699,35.056,20.2,10.8,9.4833,2.8598,2585.563965,898.581482,26,21,74,13,-15,1,1,1,1,4,0,0,0,3,2,1,,,2,3,2,,0,3,5,43.52,28.561111,23.355556,32.927778,0.0,,19.144444,58.530545
MT,2021-07-09,ChIJxUeGHShFDhMROUK-NmHYgvU,Q233,country/MLT,MT,Malta,MT,MLT,0,101,0,3164,31166,420,1012577,1405,369854,2394,349133,3748,703928,493559,251836,241723,26751,475902,1548.3,0.839,46307,43517,75568,81203,65167,58962,59304,42685,20846,14606972200,30090,0.701,365307,35.883333,14.5,320,30,293,82.5,25.5,8.3,6.1,63.699,35.056,20.2,10.8,9.4833,2.8598,2585.563965,898.581482,19,27,68,16,-16,1,1,1,1,4,0,0,0,3,2,1,,,2,3,2,,0,3,5,43.52,28.433333,23.438889,33.561111,0.0,,20.555556,63.415788
MT,2021-07-10,ChIJxUeGHShFDhMROUK-NmHYgvU,Q233,country/MLT,MT,Malta,MT,MLT,0,179,0,3224,31345,420,1015801,1567,371421,828,349961,1924,705852,493559,251836,241723,26751,475902,1548.3,0.839,46307,43517,75568,81203,65167,58962,59304,42685,20846,14606972200,30090,0.701,365307,35.883333,14.5,320,30,293,82.5,25.5,8.3,6.1,63.699,35.056,20.2,10.8,9.4833,2.8598,2585.563965,898.581482,12,21,58,17,3,-4,1,1,1,4,0,0,0,3,2,1,,,2,3,2,,0,3,5,43.52,27.861111,23.45,31.883333,0.0,,19.594444,61.316801
MT,2021-07-11,ChIJxUeGHShFDhMROUK-NmHYgvU,Q233,country/MLT,MT,Malta,MT,MLT,0,154,0,2647,31499,420,1018448,631,372052,377,350338,1005,706857,493559,251836,241723,26751,475902,1548.3,0.839,46307,43517,75568,81203,65167,58962,59304,42685,20846,14606972200,30090,0.701,365307,35.883333,14.5,320,30,293,82.5,25.5,8.3,6.1,63.699,35.056,20.2,10.8,9.4833,2.8598,2585.563965,898.581482,9,17,23,11,5,-3,1,1,1,4,0,0,0,3,2,1,,,2,3,2,,0,3,5,43.52,26.738889,21.838889,30.75,0.0,,18.611111,61.801867
MT,2021-07-12,ChIJxUeGHShFDhMROUK-NmHYgvU,Q233,country/MLT,MT,Malta,MT,MLT,0,218,0,3353,31717,420,1021801,1297,373349,1057,351395,2274,709131,493559,251836,241723,26751,475902,1548.3,0.839,46307,43517,75568,81203,65167,58962,59304,42685,20846,14606972200,30090,0.701,365307,35.883333,14.5,320,30,293,82.5,25.5,8.3,6.1,63.699,35.056,20.2,10.8,9.4833,2.8598,2585.563965,898.581482,21,21,77,16,-18,2,1,1,1,4,0,0,0,3,2,1,,,2,3,2,,0,3,5,43.52,27.077778,21.238889,31.416667,0.0,,19.944444,66.17781
MT,2021-07-13,ChIJxUeGHShFDhMROUK-NmHYgvU,Q233,country/MLT,MT,Malta,MT,MLT,0,222,0,4188,31939,420,1025989,1741,375090,1128,352523,2842,711973,493559,251836,241723,26751,475902,1548.3,0.839,46307,43517,75568,81203,65167,58962,59304,42685,20846,14606972200,30090,0.701,365307,35.883333,14.5,320,30,293,82.5,25.5,8.3,6.1,63.699,35.056,20.2,10.8,9.4833,2.8598,2585.563965,898.581482,26,21,61,14,-14,2,1,1,1,4,0,0,0,3,2,1,,,2,3,2,,0,3,5,43.52,27.75,22.694444,32.477778,0.0,,20.072222,64.699568
MT,2021-07-14,ChIJxUeGHShFDhMROUK-NmHYgvU,Q233,country/MLT,MT,Malta,MT,MLT,0,235,0,3629,32174,420,1029618,2283,377373,1406,353929,3474,715447,493559,251836,241723,26751,475902,1548.3,0.839,46307,43517,75568,81203,65167,58962,59304,42685,20846,14606972200,30090,0.701,365307,35.883333,14.5,320,30,293,82.5,25.5,8.3,6.1,63.699,35.056,20.2,10.8,9.4833,2.8598,2585.563965,898.581482,27,22,78,15,-15,1,1,2,1,4,0,0,0,3,2,1,,,2,3,2,,0,3,5,47.22,27.311111,23.077778,31.1,0.0,,20.844444,68.526353
MT,2021-07-15,ChIJxUeGHShFDhMROUK-NmHYgvU,Q233,country/MLT,MT,Malta,MT,MLT,0,206,0,3879,32380,420,1033497,2007,379380,1056,354985,2971,718418,493559,251836,241723,26751,475902,1548.3,0.839,46307,43517,75568,81203,65167,58962,59304,42685,20846,14606972200,30090,0.701,365307,35.883333,14.5,320,30,293,82.5,25.5,8.3,6.1,63.699,35.056,20.2,10.8,9.4833,2.8598,2585.563965,898.581482,28,22,75,10,-15,2,1,2,1,4,0,0,0,3,2,1,,,2,3,2,,0,3,5,47.22,25.961111,22.333333,29.433333,0.0254,,19.027778,65.920799
MT,2021-07-16,ChIJxUeGHShFDhMROUK-NmHYgvU,Q233,country/MLT,MT,Malta,MT,MLT,0,195,0,4373,32575,420,1037870,2384,381764,898,355883,2997,721415,493559,251836,241723,26751,475902,1548.3,0.839,46307,43517,75568,81203,65167,58962,59304,42685,20846,14606972200,30090,0.701,365307,35.883333,14.5,320,30,293,82.5,25.5,8.3,6.1,63.699,35.056,20.2,10.8,9.4833,2.8598,2585.563965,898.581482,19,27,63,13,-17,1,1,2,1,4,0,0,0,3,2,1,,,2,3,2,,0,3,5,47.22,25.766667,21.077778,29.538889,0.0,,18.138889,63.04126
MT,2021-07-17,ChIJxUeGHShFDhMROUK-NmHYgvU,Q233,country/MLT,MT,Malta,MT,MLT,0,146,0,3548,32721,420,1041418,1394,383158,1353,357236,1884,723299,493559,251836,241723,26751,475902,1548.3,0.839,46307,43517,75568,81203,65167,58962,59304,42685,20846,14606972200,30090,0.701,365307,35.883333,14.5,320,30,293,82.5,25.5,8.3,6.1,63.699,35.056,20.2,10.8,9.4833,2.8598,2585.563965,898.581482,13,20,42,9,3,-2,1,2,1,4,0,0,0,3,2,1,,,2,3,2,,0,3,5,47.22,24.972222,21.305556,28.638889,0.0,,18.438889,67.458455
MT,2021-07-18,ChIJxUeGHShFDhMROUK-NmHYgvU,Q233,country/MLT,MT,Malta,MT,MLT,0,217,0,3809,32938,420,1045227,709,383867,322,357558,1044,724343,493559,251836,241723,26751,475902,1548.3,0.839,46307,43517,75568,81203,65167,58962,59304,42685,20846,14606972200,30090,0.701,365307,35.883333,14.5,320,30,293,82.5,25.5,8.3,6.1,63.699,35.056,20.2,10.8,9.4833,2.8598,2585.563965,898.581482,10,12,12,3,5,0,1,2,1,4,0,0,0,3,2,1,,,2,3,2,,0,3,5,47.22,24.477778,21.083333,27.95,0.282222,,18.655556,70.333592
MT,2021-07-19,ChIJxUeGHShFDhMROUK-NmHYgvU,Q233,country/MLT,MT,Malta,MT,MLT,0,199,0,4091,33137,420,1049318,2461,386328,1484,359042,3763,728106,493559,251836,241723,26751,475902,1548.3,0.839,46307,43517,75568,81203,65167,58962,59304,42685,20846,14606972200,30090,0.701,365307,35.883333,14.5,320,30,293,82.5,25.5,8.3,6.1,63.699,35.056,20.2,10.8,9.4833,2.8598,2585.563965,898.581482,20,23,69,9,-18,2,1,2,1,4,0,0,0,3,2,1,,,2,3,2,,0,3,5,47.22,24.977778,20.438889,28.716667,0.0,,18.772222,68.832185
