location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,new_tested,cumulative_confirmed,cumulative_deceased,cumulative_tested,new_persons_vaccinated,cumulative_persons_vaccinated,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_vaccine_doses_administered,cumulative_vaccine_doses_administered,population,population_male,population_female,population_rural,population_urban,population_largest_city,population_density,human_development_index,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,gdp_usd,gdp_per_capita_usd,human_capital_index,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,diabetes_prevalence,infant_mortality_rate,adult_male_mortality_rate,adult_female_mortality_rate,pollution_mortality_rate,comorbidity_mortality_rate,health_expenditure_usd,out_of_pocket_health_expenditure_usd,school_closing,workplace_closing,cancel_public_events,restrictions_on_gatherings,public_transport_closing,stay_at_home_requirements,restrictions_on_internal_movement,international_travel_controls,income_support,debt_relief,fiscal_measures,international_support,public_information_campaigns,testing_policy,contact_tracing,emergency_investment_in_healthcare,investment_in_vaccines,facial_coverings,vaccination_policy,stringency_index
SS,2021-07-19,ChIJGTE-PbUwGRcRl7y2fmND8Ns,Q958,country/SSD,SS,South Sudan,SS,SSD,0,0,0,,10917,117,,655,52226,419,4763,1074,56989,11193729,5603014,5590715,8860863,2201250,385765,18.322,0.388,3245682,2581901,1962952,1334153,896837,595525,344937,182626,49116,11997800760,1119,0.302,1656678,7.0,30.0,619745,57.604,10.2,63.7,350.689,300.898,165.1,19.8,22.888573,4.392962,0,0,0,3,0,0,0,2,0,0,0,0,2,2,1,0,0,2,4,25.0
SS,2021-07-20,ChIJGTE-PbUwGRcRl7y2fmND8Ns,Q958,country/SSD,SS,South Sudan,SS,SSD,0,0,0,,10917,117,,,,,,,,11193729,5603014,5590715,8860863,2201250,385765,18.322,0.388,3245682,2581901,1962952,1334153,896837,595525,344937,182626,49116,11997800760,1119,0.302,1656678,7.0,30.0,619745,57.604,10.2,63.7,350.689,300.898,165.1,19.8,22.888573,4.392962,0,0,0,3,0,0,0,2,0,0,0,0,2,2,1,0,0,2,4,25.0
SS,2021-07-21,ChIJGTE-PbUwGRcRl7y2fmND8Ns,Q958,country/SSD,SS,South Sudan,SS,SSD,0,0,0,,10917,117,,,,,,,,11193729,5603014,5590715,8860863,2201250,385765,18.322,0.388,3245682,2581901,1962952,1334153,896837,595525,344937,182626,49116,11997800760,1119,0.302,1656678,7.0,30.0,619745,57.604,10.2,63.7,350.689,300.898,165.1,19.8,22.888573,4.392962,0,0,0,3,0,0,0,2,0,0,0,0,2,2,1,0,0,2,4,25.0
SS,2021-07-22,ChIJGTE-PbUwGRcRl7y2fmND8Ns,Q958,country/SSD,SS,South Sudan,SS,SSD,0,0,0,,10917,117,,,,,,,,11193729,5603014,5590715,8860863,2201250,385765,18.322,0.388,3245682,2581901,1962952,1334153,896837,595525,344937,182626,49116,11997800760,1119,0.302,1656678,7.0,30.0,619745,57.604,10.2,63.7,350.689,300.898,165.1,19.8,22.888573,4.392962,0,0,0,3,0,0,0,2,0,0,0,0,2,2,1,0,0,2,4,25.0
SS,2021-07-23,ChIJGTE-PbUwGRcRl7y2fmND8Ns,Q958,country/SSD,SS,South Sudan,SS,SSD,0,0,0,,10917,117,,,,,,,,11193729,5603014,5590715,8860863,2201250,385765,18.322,0.388,3245682,2581901,1962952,1334153,896837,595525,344937,182626,49116,11997800760,1119,0.302,1656678,7.0,30.0,619745,57.604,10.2,63.7,350.689,300.898,165.1,19.8,22.888573,4.392962,0,0,0,3,0,0,0,2,0,0,0,0,2,2,1,0,0,2,4,25.0
SS,2021-07-24,ChIJGTE-PbUwGRcRl7y2fmND8Ns,Q958,country/SSD,SS,South Sudan,SS,SSD,0,97,1,,11014,118,,,,,,,,11193729,5603014,5590715,8860863,2201250,385765,18.322,0.388,3245682,2581901,1962952,1334153,896837,595525,344937,182626,49116,11997800760,1119,0.302,1656678,7.0,30.0,619745,57.604,10.2,63.7,350.689,300.898,165.1,19.8,22.888573,4.392962,0,0,0,3,0,0,0,2,0,0,0,0,2,2,1,0,0,2,4,25.0
SS,2021-07-25,ChIJGTE-PbUwGRcRl7y2fmND8Ns,Q958,country/SSD,SS,South Sudan,SS,SSD,0,0,0,,11014,118,,,,,,,,11193729,5603014,5590715,8860863,2201250,385765,18.322,0.388,3245682,2581901,1962952,1334153,896837,595525,344937,182626,49116,11997800760,1119,0.302,1656678,7.0,30.0,619745,57.604,10.2,63.7,350.689,300.898,165.1,19.8,22.888573,4.392962,0,0,0,3,0,0,0,2,0,0,0,0,2,2,1,0,0,2,4,25.0
SS,2021-07-26,ChIJGTE-PbUwGRcRl7y2fmND8Ns,Q958,country/SSD,SS,South Sudan,SS,SSD,0,0,0,,11014,118,,,,,,,,11193729,5603014,5590715,8860863,2201250,385765,18.322,0.388,3245682,2581901,1962952,1334153,896837,595525,344937,182626,49116,11997800760,1119,0.302,1656678,7.0,30.0,619745,57.604,10.2,63.7,350.689,300.898,165.1,19.8,22.888573,4.392962,0,0,0,3,0,0,0,2,0,0,0,0,2,2,1,0,0,2,4,25.0
SS,2021-07-27,ChIJGTE-PbUwGRcRl7y2fmND8Ns,Q958,country/SSD,SS,South Sudan,SS,SSD,0,0,0,,11014,118,,,,,,,,11193729,5603014,5590715,8860863,2201250,385765,18.322,0.388,3245682,2581901,1962952,1334153,896837,595525,344937,182626,49116,11997800760,1119,0.302,1656678,7.0,30.0,619745,57.604,10.2,63.7,350.689,300.898,165.1,19.8,22.888573,4.392962,0,0,0,3,0,0,0,2,0,0,0,0,2,2,1,0,0,2,4,25.0
SS,2021-07-28,ChIJGTE-PbUwGRcRl7y2fmND8Ns,Q958,country/SSD,SS,South Sudan,SS,SSD,0,35,1,,11049,119,,,,,,,,11193729,5603014,5590715,8860863,2201250,385765,18.322,0.388,3245682,2581901,1962952,1334153,896837,595525,344937,182626,49116,11997800760,1119,0.302,1656678,7.0,30.0,619745,57.604,10.2,63.7,350.689,300.898,165.1,19.8,22.888573,4.392962,0,0,0,3,0,0,0,2,0,0,0,0,2,2,1,0,0,2,4,25.0
SS,2021-07-29,ChIJGTE-PbUwGRcRl7y2fmND8Ns,Q958,country/SSD,SS,South Sudan,SS,SSD,0,7,0,,11056,119,,,,,,,,11193729,5603014,5590715,8860863,2201250,385765,18.322,0.388,3245682,2581901,1962952,1334153,896837,595525,344937,182626,49116,11997800760,1119,0.302,1656678,7.0,30.0,619745,57.604,10.2,63.7,350.689,300.898,165.1,19.8,22.888573,4.392962,0,0,0,3,0,0,0,2,0,0,0,0,2,2,1,0,0,2,4,25.0
SS,2021-07-30,ChIJGTE-PbUwGRcRl7y2fmND8Ns,Q958,country/SSD,SS,South Sudan,SS,SSD,0,7,0,,11063,119,,,,,,,,11193729,5603014,5590715,8860863,2201250,385765,18.322,0.388,3245682,2581901,1962952,1334153,896837,595525,344937,182626,49116,11997800760,1119,0.302,1656678,7.0,30.0,619745,57.604,10.2,63.7,350.689,300.898,165.1,19.8,22.888573,4.392962,0,0,0,3,0,0,0,2,0,0,0,0,2,2,1,0,0,2,4,25.0
SS,2021-07-31,ChIJGTE-PbUwGRcRl7y2fmND8Ns,Q958,country/SSD,SS,South Sudan,SS,SSD,0,0,0,,11063,119,,,,,,,,11193729,5603014,5590715,8860863,2201250,385765,18.322,0.388,3245682,2581901,1962952,1334153,896837,595525,344937,182626,49116,11997800760,1119,0.302,1656678,7.0,30.0,619745,57.604,10.2,63.7,350.689,300.898,165.1,19.8,22.888573,4.392962,0,0,0,3,0,0,0,2,0,0,0,0,2,2,1,0,0,2,4,25.0
SS,2021-08-01,ChIJGTE-PbUwGRcRl7y2fmND8Ns,Q958,country/SSD,SS,South Sudan,SS,SSD,0,13,1,,11076,120,,,,,,,,11193729,5603014,5590715,8860863,2201250,385765,18.322,0.388,3245682,2581901,1962952,1334153,896837,595525,344937,182626,49116,11997800760,1119,0.302,1656678,7.0,30.0,619745,57.604,10.2,63.7,350.689,300.898,165.1,19.8,22.888573,4.392962,0,0,0,3,0,0,0,2,0,0,0,0,2,2,1,0,0,2,4,25.0
SS,2021-08-02,ChIJGTE-PbUwGRcRl7y2fmND8Ns,Q958,country/SSD,SS,South Sudan,SS,SSD,0,5,0,,11081,120,,,,,,,,11193729,5603014,5590715,8860863,2201250,385765,18.322,0.388,3245682,2581901,1962952,1334153,896837,595525,344937,182626,49116,11997800760,1119,0.302,1656678,7.0,30.0,619745,57.604,10.2,63.7,350.689,300.898,165.1,19.8,22.888573,4.392962,0,0,0,3,0,0,0,2,0,0,0,0,2,2,1,0,0,2,4,25.0
SS,2021-08-03,ChIJGTE-PbUwGRcRl7y2fmND8Ns,Q958,country/SSD,SS,South Sudan,SS,SSD,0,9,0,,11090,120,,,,,,,,11193729,5603014,5590715,8860863,2201250,385765,18.322,0.388,3245682,2581901,1962952,1334153,896837,595525,344937,182626,49116,11997800760,1119,0.302,1656678,7.0,30.0,619745,57.604,10.2,63.7,350.689,300.898,165.1,19.8,22.888573,4.392962,0,0,0,3,0,0,0,2,1,0,0,0,2,2,1,0,0,2,4,25.0
SS,2021-08-04,ChIJGTE-PbUwGRcRl7y2fmND8Ns,Q958,country/SSD,SS,South Sudan,SS,SSD,0,10,0,,11100,120,,,,,,,,11193729,5603014,5590715,8860863,2201250,385765,18.322,0.388,3245682,2581901,1962952,1334153,896837,595525,344937,182626,49116,11997800760,1119,0.302,1656678,7.0,30.0,619745,57.604,10.2,63.7,350.689,300.898,165.1,19.8,22.888573,4.392962,0,0,0,3,0,0,0,2,1,0,0,0,2,2,1,0,0,2,4,25.0
SS,2021-08-05,ChIJGTE-PbUwGRcRl7y2fmND8Ns,Q958,country/SSD,SS,South Sudan,SS,SSD,0,12,0,,11112,120,,,,,,,,11193729,5603014,5590715,8860863,2201250,385765,18.322,0.388,3245682,2581901,1962952,1334153,896837,595525,344937,182626,49116,11997800760,1119,0.302,1656678,7.0,30.0,619745,57.604,10.2,63.7,350.689,300.898,165.1,19.8,22.888573,4.392962,0,0,0,3,0,0,0,2,1,0,0,0,2,2,1,0,0,2,4,25.0
SS,2021-08-06,ChIJGTE-PbUwGRcRl7y2fmND8Ns,Q958,country/SSD,SS,South Sudan,SS,SSD,0,7,0,,11119,120,,,,,,,,11193729,5603014,5590715,8860863,2201250,385765,18.322,0.388,3245682,2581901,1962952,1334153,896837,595525,344937,182626,49116,11997800760,1119,0.302,1656678,7.0,30.0,619745,57.604,10.2,63.7,350.689,300.898,165.1,19.8,22.888573,4.392962,0,0,0,3,0,0,0,2,1,0,0,0,2,2,1,0,0,2,4,25.0
SS,2021-08-07,ChIJGTE-PbUwGRcRl7y2fmND8Ns,Q958,country/SSD,SS,South Sudan,SS,SSD,0,2,0,,11121,120,,,,,,,,11193729,5603014,5590715,8860863,2201250,385765,18.322,0.388,3245682,2581901,1962952,1334153,896837,595525,344937,182626,49116,11997800760,1119,0.302,1656678,7.0,30.0,619745,57.604,10.2,63.7,350.689,300.898,165.1,19.8,22.888573,4.392962,0,0,0,3,0,0,0,2,1,0,0,0,2,2,1,0,0,2,4,25.0
SS,2021-08-08,ChIJGTE-PbUwGRcRl7y2fmND8Ns,Q958,country/SSD,SS,South Sudan,SS,SSD,0,18,0,,11139,120,,,,,,,,11193729,5603014,5590715,8860863,2201250,385765,18.322,0.388,3245682,2581901,1962952,1334153,896837,595525,344937,182626,49116,11997800760,1119,0.302,1656678,7.0,30.0,619745,57.604,10.2,63.7,350.689,300.898,165.1,19.8,22.888573,4.392962,0,0,0,3,0,0,0,2,1,0,0,0,2,2,1,0,0,2,4,25.0
SS,2021-08-09,ChIJGTE-PbUwGRcRl7y2fmND8Ns,Q958,country/SSD,SS,South Sudan,SS,SSD,0,2,0,,11141,120,,,,,,,,11193729,5603014,5590715,8860863,2201250,385765,18.322,0.388,3245682,2581901,1962952,1334153,896837,595525,344937,182626,49116,11997800760,1119,0.302,1656678,7.0,30.0,619745,57.604,10.2,63.7,350.689,300.898,165.1,19.8,22.888573,4.392962,0,0,0,3,0,0,0,2,1,0,0,0,2,2,1,0,0,2,4,25.0
SS,2021-08-10,ChIJGTE-PbUwGRcRl7y2fmND8Ns,Q958,country/SSD,SS,South Sudan,SS,SSD,0,2,0,,11143,120,,,,,,,,11193729,5603014,5590715,8860863,2201250,385765,18.322,0.388,3245682,2581901,1962952,1334153,896837,595525,344937,182626,49116,11997800760,1119,0.302,1656678,7.0,30.0,619745,57.604,10.2,63.7,350.689,300.898,165.1,19.8,22.888573,4.392962,0,0,0,3,0,0,0,2,1,0,0,0,2,2,1,0,0,2,4,25.0
SS,2021-08-11,ChIJGTE-PbUwGRcRl7y2fmND8Ns,Q958,country/SSD,SS,South Sudan,SS,SSD,0,11,0,,11154,120,,,,,,,,11193729,5603014,5590715,8860863,2201250,385765,18.322,0.388,3245682,2581901,1962952,1334153,896837,595525,344937,182626,49116,11997800760,1119,0.302,1656678,7.0,30.0,619745,57.604,10.2,63.7,350.689,300.898,165.1,19.8,22.888573,4.392962,0,0,0,3,0,0,0,2,1,0,0,0,2,2,1,0,0,2,4,25.0
SS,2021-08-12,ChIJGTE-PbUwGRcRl7y2fmND8Ns,Q958,country/SSD,SS,South Sudan,SS,SSD,0,18,0,,11172,120,,,,,,,,11193729,5603014,5590715,8860863,2201250,385765,18.322,0.388,3245682,2581901,1962952,1334153,896837,595525,344937,182626,49116,11997800760,1119,0.302,1656678,7.0,30.0,619745,57.604,10.2,63.7,350.689,300.898,165.1,19.8,22.888573,4.392962,0,0,0,3,0,0,0,2,1,0,0,0,2,2,1,0,0,2,4,25.0
SS,2021-08-13,ChIJGTE-PbUwGRcRl7y2fmND8Ns,Q958,country/SSD,SS,South Sudan,SS,SSD,0,8,0,,11180,120,,,,,,,,11193729,5603014,5590715,8860863,2201250,385765,18.322,0.388,3245682,2581901,1962952,1334153,896837,595525,344937,182626,49116,11997800760,1119,0.302,1656678,7.0,30.0,619745,57.604,10.2,63.7,350.689,300.898,165.1,19.8,22.888573,4.392962,0,0,0,3,0,0,0,2,1,0,0,0,2,2,1,0,0,2,4,25.0
SS,2021-08-14,ChIJGTE-PbUwGRcRl7y2fmND8Ns,Q958,country/SSD,SS,South Sudan,SS,SSD,0,15,0,,11195,120,,,,,,,,11193729,5603014,5590715,8860863,2201250,385765,18.322,0.388,3245682,2581901,1962952,1334153,896837,595525,344937,182626,49116,11997800760,1119,0.302,1656678,7.0,30.0,619745,57.604,10.2,63.7,350.689,300.898,165.1,19.8,22.888573,4.392962,0,0,0,3,0,0,0,2,1,0,0,0,2,2,1,0,0,2,4,25.0
SS,2021-08-15,ChIJGTE-PbUwGRcRl7y2fmND8Ns,Q958,country/SSD,SS,South Sudan,SS,SSD,0,12,0,,11207,120,,,,,,,,11193729,5603014,5590715,8860863,2201250,385765,18.322,0.388,3245682,2581901,1962952,1334153,896837,595525,344937,182626,49116,11997800760,1119,0.302,1656678,7.0,30.0,619745,57.604,10.2,63.7,350.689,300.898,165.1,19.8,22.888573,4.392962,0,0,0,3,0,0,0,2,1,0,0,0,2,2,1,0,0,2,4,25.0
SS,2021-08-16,ChIJGTE-PbUwGRcRl7y2fmND8Ns,Q958,country/SSD,SS,South Sudan,SS,SSD,0,16,0,,11223,120,,,,,,,,11193729,5603014,5590715,8860863,2201250,385765,18.322,0.388,3245682,2581901,1962952,1334153,896837,595525,344937,182626,49116,11997800760,1119,0.302,1656678,7.0,30.0,619745,57.604,10.2,63.7,350.689,300.898,165.1,19.8,22.888573,4.392962,0,0,0,3,0,0,0,2,1,0,0,0,2,2,1,0,0,2,4,25.0
SS,2021-08-17,ChIJGTE-PbUwGRcRl7y2fmND8Ns,Q958,country/SSD,SS,South Sudan,SS,SSD,0,4,0,,11227,120,,,,,,,,11193729,5603014,5590715,8860863,2201250,385765,18.322,0.388,3245682,2581901,1962952,1334153,896837,595525,344937,182626,49116,11997800760,1119,0.302,1656678,7.0,30.0,619745,57.604,10.2,63.7,350.689,300.898,165.1,19.8,22.888573,4.392962,0,0,0,3,0,0,0,2,1,0,,,2,2,1,,0,2,4,25.0
SS,2021-08-18,ChIJGTE-PbUwGRcRl7y2fmND8Ns,Q958,country/SSD,SS,South Sudan,SS,SSD,0,16,0,,11243,120,,,,,,,,11193729,5603014,5590715,8860863,2201250,385765,18.322,0.388,3245682,2581901,1962952,1334153,896837,595525,344937,182626,49116,11997800760,1119,0.302,1656678,7.0,30.0,619745,57.604,10.2,63.7,350.689,300.898,165.1,19.8,22.888573,4.392962,0,0,0,3,0,0,0,2,1,0,,,2,2,1,,0,2,4,25.0
SS,2021-08-19,ChIJGTE-PbUwGRcRl7y2fmND8Ns,Q958,country/SSD,SS,South Sudan,SS,SSD,0,39,0,,11282,120,,,,,,,,11193729,5603014,5590715,8860863,2201250,385765,18.322,0.388,3245682,2581901,1962952,1334153,896837,595525,344937,182626,49116,11997800760,1119,0.302,1656678,7.0,30.0,619745,57.604,10.2,63.7,350.689,300.898,165.1,19.8,22.888573,4.392962,0,0,0,3,0,0,0,2,1,0,,,2,2,1,,0,2,4,25.0
SS,2021-08-20,ChIJGTE-PbUwGRcRl7y2fmND8Ns,Q958,country/SSD,SS,South Sudan,SS,SSD,0,19,0,,11301,120,,,,,,,,11193729,5603014,5590715,8860863,2201250,385765,18.322,0.388,3245682,2581901,1962952,1334153,896837,595525,344937,182626,49116,11997800760,1119,0.302,1656678,7.0,30.0,619745,57.604,10.2,63.7,350.689,300.898,165.1,19.8,22.888573,4.392962,0,0,0,3,0,0,0,2,1,0,,,2,2,1,,0,2,4,25.0
SS,2021-08-21,ChIJGTE-PbUwGRcRl7y2fmND8Ns,Q958,country/SSD,SS,South Sudan,SS,SSD,0,9,0,,11310,120,,,,,,,,11193729,5603014,5590715,8860863,2201250,385765,18.322,0.388,3245682,2581901,1962952,1334153,896837,595525,344937,182626,49116,11997800760,1119,0.302,1656678,7.0,30.0,619745,57.604,10.2,63.7,350.689,300.898,165.1,19.8,22.888573,4.392962,0,0,0,3,0,0,0,2,1,0,,,2,2,1,,0,2,4,25.0
SS,2021-08-22,ChIJGTE-PbUwGRcRl7y2fmND8Ns,Q958,country/SSD,SS,South Sudan,SS,SSD,0,4,0,,11314,120,,,,,,,,11193729,5603014,5590715,8860863,2201250,385765,18.322,0.388,3245682,2581901,1962952,1334153,896837,595525,344937,182626,49116,11997800760,1119,0.302,1656678,7.0,30.0,619745,57.604,10.2,63.7,350.689,300.898,165.1,19.8,22.888573,4.392962,0,0,0,3,0,0,0,2,1,0,,,2,2,1,,0,2,4,25.0
SS,2021-08-23,ChIJGTE-PbUwGRcRl7y2fmND8Ns,Q958,country/SSD,SS,South Sudan,SS,SSD,0,23,0,,11337,120,,,,,,,,11193729,5603014,5590715,8860863,2201250,385765,18.322,0.388,3245682,2581901,1962952,1334153,896837,595525,344937,182626,49116,11997800760,1119,0.302,1656678,7.0,30.0,619745,57.604,10.2,63.7,350.689,300.898,165.1,19.8,22.888573,4.392962,0,0,0,3,0,0,0,2,1,0,,,2,2,1,,0,2,4,25.0
SS,2021-08-24,ChIJGTE-PbUwGRcRl7y2fmND8Ns,Q958,country/SSD,SS,South Sudan,SS,SSD,0,10,0,,11347,120,,,,,,,,11193729,5603014,5590715,8860863,2201250,385765,18.322,0.388,3245682,2581901,1962952,1334153,896837,595525,344937,182626,49116,11997800760,1119,0.302,1656678,7.0,30.0,619745,57.604,10.2,63.7,350.689,300.898,165.1,19.8,22.888573,4.392962,0,0,0,3,0,0,0,2,1,0,,,2,2,1,,0,2,4,25.0
SS,2021-08-25,ChIJGTE-PbUwGRcRl7y2fmND8Ns,Q958,country/SSD,SS,South Sudan,SS,SSD,0,18,0,,11365,120,,,,,,,,11193729,5603014,5590715,8860863,2201250,385765,18.322,0.388,3245682,2581901,1962952,1334153,896837,595525,344937,182626,49116,11997800760,1119,0.302,1656678,7.0,30.0,619745,57.604,10.2,63.7,350.689,300.898,165.1,19.8,22.888573,4.392962,0,0,0,3,0,0,0,2,1,0,,,2,2,1,,0,2,4,25.0
SS,2021-08-26,ChIJGTE-PbUwGRcRl7y2fmND8Ns,Q958,country/SSD,SS,South Sudan,SS,SSD,0,38,0,,11403,120,,,,,,,,11193729,5603014,5590715,8860863,2201250,385765,18.322,0.388,3245682,2581901,1962952,1334153,896837,595525,344937,182626,49116,11997800760,1119,0.302,1656678,7.0,30.0,619745,57.604,10.2,63.7,350.689,300.898,165.1,19.8,22.888573,4.392962,0,0,0,3,0,0,0,2,1,0,,,2,2,1,,0,2,4,25.0
SS,2021-08-27,ChIJGTE-PbUwGRcRl7y2fmND8Ns,Q958,country/SSD,SS,South Sudan,SS,SSD,0,14,0,,11417,120,,,,,,,,11193729,5603014,5590715,8860863,2201250,385765,18.322,0.388,3245682,2581901,1962952,1334153,896837,595525,344937,182626,49116,11997800760,1119,0.302,1656678,7.0,30.0,619745,57.604,10.2,63.7,350.689,300.898,165.1,19.8,22.888573,4.392962,0,0,0,3,0,0,0,2,1,0,,,2,2,1,,0,2,4,25.0
SS,2021-08-28,ChIJGTE-PbUwGRcRl7y2fmND8Ns,Q958,country/SSD,SS,South Sudan,SS,SSD,0,10,0,,11427,120,,,,,,,,11193729,5603014,5590715,8860863,2201250,385765,18.322,0.388,3245682,2581901,1962952,1334153,896837,595525,344937,182626,49116,11997800760,1119,0.302,1656678,7.0,30.0,619745,57.604,10.2,63.7,350.689,300.898,165.1,19.8,22.888573,4.392962,0,0,0,3,0,0,0,2,1,0,,,2,2,1,,0,2,4,25.0
SS,2021-08-29,ChIJGTE-PbUwGRcRl7y2fmND8Ns,Q958,country/SSD,SS,South Sudan,SS,SSD,0,9,0,,11436,120,,,,,,,,11193729,5603014,5590715,8860863,2201250,385765,18.322,0.388,3245682,2581901,1962952,1334153,896837,595525,344937,182626,49116,11997800760,1119,0.302,1656678,7.0,30.0,619745,57.604,10.2,63.7,350.689,300.898,165.1,19.8,22.888573,4.392962,0,0,0,3,0,0,0,2,1,0,,,2,2,1,,0,2,4,25.0
SS,2021-08-30,ChIJGTE-PbUwGRcRl7y2fmND8Ns,Q958,country/SSD,SS,South Sudan,SS,SSD,0,10,0,,11446,120,,161,52387,0,4763,161,57150,11193729,5603014,5590715,8860863,2201250,385765,18.322,0.388,3245682,2581901,1962952,1334153,896837,595525,344937,182626,49116,11997800760,1119,0.302,1656678,7.0,30.0,619745,57.604,10.2,63.7,350.689,300.898,165.1,19.8,22.888573,4.392962,0,0,0,3,0,0,0,2,1,0,,,2,2,1,,0,2,4,25.0
SS,2021-08-31,ChIJGTE-PbUwGRcRl7y2fmND8Ns,Q958,country/SSD,SS,South Sudan,SS,SSD,0,10,0,,11456,120,,,,,,,,11193729,5603014,5590715,8860863,2201250,385765,18.322,0.388,3245682,2581901,1962952,1334153,896837,595525,344937,182626,49116,11997800760,1119,0.302,1656678,7.0,30.0,619745,57.604,10.2,63.7,350.689,300.898,165.1,19.8,22.888573,4.392962,0,0,0,3,0,0,0,2,1,0,,,2,2,1,,0,2,4,25.0
SS,2021-09-01,ChIJGTE-PbUwGRcRl7y2fmND8Ns,Q958,country/SSD,SS,South Sudan,SS,SSD,0,17,0,,11473,120,,,,,,,,11193729,5603014,5590715,8860863,2201250,385765,18.322,0.388,3245682,2581901,1962952,1334153,896837,595525,344937,182626,49116,11997800760,1119,0.302,1656678,7.0,30.0,619745,57.604,10.2,63.7,350.689,300.898,165.1,19.8,22.888573,4.392962,0,0,0,3,0,0,0,2,1,0,,,2,2,1,,0,2,4,25.0
SS,2021-09-02,ChIJGTE-PbUwGRcRl7y2fmND8Ns,Q958,country/SSD,SS,South Sudan,SS,SSD,0,27,0,,11500,120,,,,,,,,11193729,5603014,5590715,8860863,2201250,385765,18.322,0.388,3245682,2581901,1962952,1334153,896837,595525,344937,182626,49116,11997800760,1119,0.302,1656678,7.0,30.0,619745,57.604,10.2,63.7,350.689,300.898,165.1,19.8,22.888573,4.392962,0,0,0,3,0,0,0,2,1,0,,,2,2,1,,0,2,4,25.0
SS,2021-09-03,ChIJGTE-PbUwGRcRl7y2fmND8Ns,Q958,country/SSD,SS,South Sudan,SS,SSD,0,17,0,,11517,120,,,,,,,,11193729,5603014,5590715,8860863,2201250,385765,18.322,0.388,3245682,2581901,1962952,1334153,896837,595525,344937,182626,49116,11997800760,1119,0.302,1656678,7.0,30.0,619745,57.604,10.2,63.7,350.689,300.898,165.1,19.8,22.888573,4.392962,0,0,0,3,0,0,0,2,1,0,,,2,2,1,,0,2,4,25.0
SS,2021-09-04,ChIJGTE-PbUwGRcRl7y2fmND8Ns,Q958,country/SSD,SS,South Sudan,SS,SSD,0,9,0,,11526,120,,,,,,,,11193729,5603014,5590715,8860863,2201250,385765,18.322,0.388,3245682,2581901,1962952,1334153,896837,595525,344937,182626,49116,11997800760,1119,0.302,1656678,7.0,30.0,619745,57.604,10.2,63.7,350.689,300.898,165.1,19.8,22.888573,4.392962,0,0,0,3,0,0,0,2,1,0,,,2,2,1,,0,2,4,25.0
SS,2021-09-05,ChIJGTE-PbUwGRcRl7y2fmND8Ns,Q958,country/SSD,SS,South Sudan,SS,SSD,0,8,0,,11534,120,,,,,,,,11193729,5603014,5590715,8860863,2201250,385765,18.322,0.388,3245682,2581901,1962952,1334153,896837,595525,344937,182626,49116,11997800760,1119,0.302,1656678,7.0,30.0,619745,57.604,10.2,63.7,350.689,300.898,165.1,19.8,22.888573,4.392962,0,0,0,3,0,0,0,2,1,0,,,2,2,1,,0,2,4,25.0
SS,2021-09-06,ChIJGTE-PbUwGRcRl7y2fmND8Ns,Q958,country/SSD,SS,South Sudan,SS,SSD,0,17,0,,11551,120,,760,53147,1955,6718,2715,59865,11193729,5603014,5590715,8860863,2201250,385765,18.322,0.388,3245682,2581901,1962952,1334153,896837,595525,344937,182626,49116,11997800760,1119,0.302,1656678,7.0,30.0,619745,57.604,10.2,63.7,350.689,300.898,165.1,19.8,22.888573,4.392962,0,0,0,3,0,0,0,2,1,0,,,2,2,1,,0,2,4,25.0
SS,2021-09-07,ChIJGTE-PbUwGRcRl7y2fmND8Ns,Q958,country/SSD,SS,South Sudan,SS,SSD,0,20,0,,11571,120,,,,,,,,11193729,5603014,5590715,8860863,2201250,385765,18.322,0.388,3245682,2581901,1962952,1334153,896837,595525,344937,182626,49116,11997800760,1119,0.302,1656678,7.0,30.0,619745,57.604,10.2,63.7,350.689,300.898,165.1,19.8,22.888573,4.392962,0,0,0,3,0,0,0,2,1,0,,,2,2,1,,0,2,4,25.0
SS,2021-09-08,ChIJGTE-PbUwGRcRl7y2fmND8Ns,Q958,country/SSD,SS,South Sudan,SS,SSD,0,18,0,,11589,120,,2035,55182,5209,11927,7244,67109,11193729,5603014,5590715,8860863,2201250,385765,18.322,0.388,3245682,2581901,1962952,1334153,896837,595525,344937,182626,49116,11997800760,1119,0.302,1656678,7.0,30.0,619745,57.604,10.2,63.7,350.689,300.898,165.1,19.8,22.888573,4.392962,0,0,0,3,0,0,0,2,1,0,,,2,2,1,,0,2,4,25.0
SS,2021-09-09,ChIJGTE-PbUwGRcRl7y2fmND8Ns,Q958,country/SSD,SS,South Sudan,SS,SSD,0,17,0,,11606,120,,,,,,,,11193729,5603014,5590715,8860863,2201250,385765,18.322,0.388,3245682,2581901,1962952,1334153,896837,595525,344937,182626,49116,11997800760,1119,0.302,1656678,7.0,30.0,619745,57.604,10.2,63.7,350.689,300.898,165.1,19.8,22.888573,4.392962,0,0,0,3,0,0,0,2,1,0,,,2,2,1,,0,2,4,25.0
