location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,new_tested,cumulative_confirmed,cumulative_deceased,cumulative_tested,new_persons_vaccinated,cumulative_persons_vaccinated,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_vaccine_doses_administered,cumulative_vaccine_doses_administered,population,population_male,population_female,population_rural,population_urban,population_density,human_development_index,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,gdp_usd,gdp_per_capita_usd,human_capital_index,openstreetmap_id,latitude,longitude,area_sq_km,area_rural_sq_km,area_urban_sq_km,life_expectancy,smoking_prevalence,diabetes_prevalence,infant_mortality_rate,adult_male_mortality_rate,adult_female_mortality_rate,pollution_mortality_rate,comorbidity_mortality_rate,nurses_per_1000,physicians_per_1000,health_expenditure_usd,out_of_pocket_health_expenditure_usd,school_closing,workplace_closing,cancel_public_events,restrictions_on_gatherings,public_transport_closing,stay_at_home_requirements,restrictions_on_internal_movement,international_travel_controls,income_support,debt_relief,fiscal_measures,international_support,public_information_campaigns,testing_policy,contact_tracing,emergency_investment_in_healthcare,investment_in_vaccines,facial_coverings,vaccination_policy,stringency_index,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
CY,2020-10-03,ChIJVU1JymcX3hQRbhTEf4A8TDI,Q229,country/CYP,CY,Cyprus,CY,CYP,0,13,0,3177,1824,22,394025,,,,,,,875899,427831,448068,397867,800708,94.4,0.85,95734,94326,137873,139859,110212,108417,93559,63906,32013,24942615800,28674,0.751,307787,35.0,33.0,9250,6949,2280,82.9,36.4,9.0,1.9,64.711,32.883,20.1,11.3,5.2512,1.9509,1731.694458,772.890503,2,2,1,3,1,1,0,3,2,2,0,0,2,3,2,0,0,2,0,53.7,24.506944,18.236111,28.923611,0.0,,16.409722,60.831605
CY,2020-10-04,ChIJVU1JymcX3hQRbhTEf4A8TDI,Q229,country/CYP,CY,Cyprus,CY,CYP,0,23,0,2736,1847,22,396761,,,,,,,875899,427831,448068,397867,800708,94.4,0.85,95734,94326,137873,139859,110212,108417,93559,63906,32013,24942615800,28674,0.751,307787,35.0,33.0,9250,6949,2280,82.9,36.4,9.0,1.9,64.711,32.883,20.1,11.3,5.2512,1.9509,1731.694458,772.890503,2,2,1,3,1,1,0,3,2,2,0,0,2,3,2,0,0,2,0,53.7,25.347222,18.034722,30.055556,0.0,,15.888889,56.469726
CY,2020-10-05,ChIJVU1JymcX3hQRbhTEf4A8TDI,Q229,country/CYP,CY,Cyprus,CY,CYP,0,29,1,3532,1876,23,400293,,,,,,,875899,427831,448068,397867,800708,94.4,0.85,95734,94326,137873,139859,110212,108417,93559,63906,32013,24942615800,28674,0.751,307787,35.0,33.0,9250,6949,2280,82.9,36.4,9.0,1.9,64.711,32.883,20.1,11.3,5.2512,1.9509,1731.694458,772.890503,2,2,1,3,1,1,0,3,2,2,0,0,2,3,2,0,0,2,0,53.7,27.034722,19.027778,32.986111,0.0,,12.4375,41.082696
CY,2020-10-06,ChIJVU1JymcX3hQRbhTEf4A8TDI,Q229,country/CYP,CY,Cyprus,CY,CYP,0,21,1,3533,1897,24,403826,,,,,,,875899,427831,448068,397867,800708,94.4,0.85,95734,94326,137873,139859,110212,108417,93559,63906,32013,24942615800,28674,0.751,307787,35.0,33.0,9250,6949,2280,82.9,36.4,9.0,1.9,64.711,32.883,20.1,11.3,5.2512,1.9509,1731.694458,772.890503,2,2,1,3,1,1,0,3,2,2,0,0,2,3,2,0,0,2,0,53.7,26.992063,19.595238,34.039683,0.0,,10.460317,36.185812
CY,2020-10-07,ChIJVU1JymcX3hQRbhTEf4A8TDI,Q229,country/CYP,CY,Cyprus,CY,CYP,0,21,0,3133,1918,24,406959,,,,,,,875899,427831,448068,397867,800708,94.4,0.85,95734,94326,137873,139859,110212,108417,93559,63906,32013,24942615800,28674,0.751,307787,35.0,33.0,9250,6949,2280,82.9,36.4,9.0,1.9,64.711,32.883,20.1,11.3,5.2512,1.9509,1731.694458,772.890503,2,2,1,3,1,1,0,3,2,2,0,0,2,3,2,0,0,2,0,53.7,27.868056,20.506944,33.159722,0.0,,12.909722,41.062858
CY,2020-10-08,ChIJVU1JymcX3hQRbhTEf4A8TDI,Q229,country/CYP,CY,Cyprus,CY,CYP,0,33,1,2891,1951,25,409850,,,,,,,875899,427831,448068,397867,800708,94.4,0.85,95734,94326,137873,139859,110212,108417,93559,63906,32013,24942615800,28674,0.751,307787,35.0,33.0,9250,6949,2280,82.9,36.4,9.0,1.9,64.711,32.883,20.1,11.3,5.2512,1.9509,1731.694458,772.890503,2,2,1,3,1,1,0,3,2,2,0,0,2,3,2,0,0,2,0,53.7,26.563492,20.428571,31.992063,0.0,,17.515873,57.831379
CY,2020-10-09,ChIJVU1JymcX3hQRbhTEf4A8TDI,Q229,country/CYP,CY,Cyprus,CY,CYP,0,35,0,3414,1986,25,413264,,,,,,,875899,427831,448068,397867,800708,94.4,0.85,95734,94326,137873,139859,110212,108417,93559,63906,32013,24942615800,28674,0.751,307787,35.0,33.0,9250,6949,2280,82.9,36.4,9.0,1.9,64.711,32.883,20.1,11.3,5.2512,1.9509,1731.694458,772.890503,1,2,1,3,1,1,0,3,2,2,0,0,2,3,2,0,0,2,0,50.0,27.270833,19.75,32.319444,0.0,,17.354167,55.482997
CY,2020-10-10,ChIJVU1JymcX3hQRbhTEf4A8TDI,Q229,country/CYP,CY,Cyprus,CY,CYP,0,0,0,3365,1986,25,416629,,,,,,,875899,427831,448068,397867,800708,94.4,0.85,95734,94326,137873,139859,110212,108417,93559,63906,32013,24942615800,28674,0.751,307787,35.0,33.0,9250,6949,2280,82.9,36.4,9.0,1.9,64.711,32.883,20.1,11.3,5.2512,1.9509,1731.694458,772.890503,1,2,1,3,1,1,0,3,2,2,0,0,2,3,2,0,0,2,0,50.0,25.145833,20.465278,28.701389,0.0,,17.291667,61.884119
CY,2020-10-11,ChIJVU1JymcX3hQRbhTEf4A8TDI,Q229,country/CYP,CY,Cyprus,CY,CYP,0,61,0,2610,2047,25,419239,,,,,,,875899,427831,448068,397867,800708,94.4,0.85,95734,94326,137873,139859,110212,108417,93559,63906,32013,24942615800,28674,0.751,307787,35.0,33.0,9250,6949,2280,82.9,36.4,9.0,1.9,64.711,32.883,20.1,11.3,5.2512,1.9509,1731.694458,772.890503,1,2,1,3,1,1,0,3,2,2,0,0,2,3,2,0,0,2,0,50.0,23.923611,19.034722,28.048611,0.0,,15.965278,61.245374
CY,2020-10-12,ChIJVU1JymcX3hQRbhTEf4A8TDI,Q229,country/CYP,CY,Cyprus,CY,CYP,0,0,0,3645,2047,25,422884,,,,,,,875899,427831,448068,397867,800708,94.4,0.85,95734,94326,137873,139859,110212,108417,93559,63906,32013,24942615800,28674,0.751,307787,35.0,33.0,9250,6949,2280,82.9,36.4,9.0,1.9,64.711,32.883,20.1,11.3,5.2512,1.9509,1731.694458,772.890503,1,2,1,3,1,1,0,3,2,2,0,0,2,3,2,0,0,2,0,50.0,24.236111,18.409722,28.263889,0.0,,16.833333,63.414614
CY,2020-10-13,ChIJVU1JymcX3hQRbhTEf4A8TDI,Q229,country/CYP,CY,Cyprus,CY,CYP,0,83,0,2291,2130,25,425175,,,,,,,875899,427831,448068,397867,800708,94.4,0.85,95734,94326,137873,139859,110212,108417,93559,63906,32013,24942615800,28674,0.751,307787,35.0,33.0,9250,6949,2280,82.9,36.4,9.0,1.9,64.711,32.883,20.1,11.3,5.2512,1.9509,1731.694458,772.890503,1,2,1,3,1,1,0,3,2,2,0,0,2,3,2,0,0,2,0,50.0,23.979167,19.041667,27.784722,0.0,,16.493056,63.032207
CY,2020-10-14,ChIJVU1JymcX3hQRbhTEf4A8TDI,Q229,country/CYP,CY,Cyprus,CY,CYP,0,51,0,3877,2181,25,429052,,,,,,,875899,427831,448068,397867,800708,94.4,0.85,95734,94326,137873,139859,110212,108417,93559,63906,32013,24942615800,28674,0.751,307787,35.0,33.0,9250,6949,2280,82.9,36.4,9.0,1.9,64.711,32.883,20.1,11.3,5.2512,1.9509,1731.694458,772.890503,1,2,1,3,1,1,0,3,2,2,0,0,2,3,2,0,0,3,0,50.0,24.493056,18.236111,28.416667,0.0,,16.944444,63.033452
CY,2020-10-15,ChIJVU1JymcX3hQRbhTEf4A8TDI,Q229,country/CYP,CY,Cyprus,CY,CYP,0,198,0,3084,2379,25,432136,,,,,,,875899,427831,448068,397867,800708,94.4,0.85,95734,94326,137873,139859,110212,108417,93559,63906,32013,24942615800,28674,0.751,307787,35.0,33.0,9250,6949,2280,82.9,36.4,9.0,1.9,64.711,32.883,20.1,11.3,5.2512,1.9509,1731.694458,772.890503,1,2,1,3,1,1,0,3,2,2,0,0,2,3,2,0,0,3,0,50.0,24.458333,18.972222,28.388889,0.0,,16.763889,62.38181
CY,2020-10-16,ChIJVU1JymcX3hQRbhTEf4A8TDI,Q229,country/CYP,CY,Cyprus,CY,CYP,0,0,0,4966,2379,25,437102,,,,,,,875899,427831,448068,397867,800708,94.4,0.85,95734,94326,137873,139859,110212,108417,93559,63906,32013,24942615800,28674,0.751,307787,35.0,33.0,9250,6949,2280,82.9,36.4,9.0,1.9,64.711,32.883,20.1,11.3,5.2512,1.9509,1731.694458,772.890503,1,2,1,3,1,1,0,3,2,2,0,0,2,3,2,0,0,3,0,50.0,23.826389,17.979167,28.152778,0.0,,15.694444,60.598348
CY,2020-10-17,ChIJVU1JymcX3hQRbhTEf4A8TDI,Q229,country/CYP,CY,Cyprus,CY,CYP,0,265,0,3688,2644,25,440790,,,,,,,875899,427831,448068,397867,800708,94.4,0.85,95734,94326,137873,139859,110212,108417,93559,63906,32013,24942615800,28674,0.751,307787,35.0,33.0,9250,6949,2280,82.9,36.4,9.0,1.9,64.711,32.883,20.1,11.3,5.2512,1.9509,1731.694458,772.890503,1,2,1,3,1,1,0,3,2,2,0,0,2,3,2,0,0,3,0,50.0,23.701389,17.013889,28.6875,0.0,,16.402778,63.915702
CY,2020-10-18,ChIJVU1JymcX3hQRbhTEf4A8TDI,Q229,country/CYP,CY,Cyprus,CY,CYP,0,43,0,2558,2687,25,443348,,,,,,,875899,427831,448068,397867,800708,94.4,0.85,95734,94326,137873,139859,110212,108417,93559,63906,32013,24942615800,28674,0.751,307787,35.0,33.0,9250,6949,2280,82.9,36.4,9.0,1.9,64.711,32.883,20.1,11.3,5.2512,1.9509,1731.694458,772.890503,1,1,1,3,1,1,0,3,2,2,0,0,2,3,2,0,0,3,0,46.3,23.673611,16.256944,28.576389,0.0,,15.256944,59.737875
CY,2020-10-19,ChIJVU1JymcX3hQRbhTEf4A8TDI,Q229,country/CYP,CY,Cyprus,CY,CYP,0,152,0,4410,2839,25,447758,,,,,,,875899,427831,448068,397867,800708,94.4,0.85,95734,94326,137873,139859,110212,108417,93559,63906,32013,24942615800,28674,0.751,307787,35.0,33.0,9250,6949,2280,82.9,36.4,9.0,1.9,64.711,32.883,20.1,11.3,5.2512,1.9509,1731.694458,772.890503,1,1,1,3,1,1,0,3,2,2,0,0,2,3,2,0,0,3,0,46.3,24.694444,17.895833,29.506944,0.0,,17.416667,64.116335
CY,2020-10-20,ChIJVU1JymcX3hQRbhTEf4A8TDI,Q229,country/CYP,CY,Cyprus,CY,CYP,0,127,0,3309,2966,25,451067,,,,,,,875899,427831,448068,397867,800708,94.4,0.85,95734,94326,137873,139859,110212,108417,93559,63906,32013,24942615800,28674,0.751,307787,35.0,33.0,9250,6949,2280,82.9,36.4,9.0,1.9,64.711,32.883,20.1,11.3,5.2512,1.9509,1731.694458,772.890503,1,2,1,3,1,1,0,3,2,2,0,0,2,3,2,0,0,3,0,51.85,24.75,18.715278,29.083333,0.0635,,17.0,62.170384
CY,2020-10-21,ChIJVU1JymcX3hQRbhTEf4A8TDI,Q229,country/CYP,CY,Cyprus,CY,CYP,0,188,0,4304,3154,25,455371,,,,,,,875899,427831,448068,397867,800708,94.4,0.85,95734,94326,137873,139859,110212,108417,93559,63906,32013,24942615800,28674,0.751,307787,35.0,33.0,9250,6949,2280,82.9,36.4,9.0,1.9,64.711,32.883,20.1,11.3,5.2512,1.9509,1731.694458,772.890503,1,2,1,3,1,1,0,3,2,2,0,0,2,3,2,0,0,3,0,51.85,23.951389,18.576389,27.916667,0.0,,13.4375,52.145493
CY,2020-10-22,ChIJVU1JymcX3hQRbhTEf4A8TDI,Q229,country/CYP,CY,Cyprus,CY,CYP,0,160,0,4327,3314,25,459698,,,,,,,875899,427831,448068,397867,800708,94.4,0.85,95734,94326,137873,139859,110212,108417,93559,63906,32013,24942615800,28674,0.751,307787,35.0,33.0,9250,6949,2280,82.9,36.4,9.0,1.9,64.711,32.883,20.1,11.3,5.2512,1.9509,1731.694458,772.890503,1,2,1,3,1,1,0,3,2,2,0,0,2,3,2,0,0,3,0,51.85,23.784722,18.125,28.486111,0.0,,14.326389,55.658707
CY,2020-10-23,ChIJVU1JymcX3hQRbhTEf4A8TDI,Q229,country/CYP,CY,Cyprus,CY,CYP,0,130,0,4284,3444,25,463982,,,,,,,875899,427831,448068,397867,800708,94.4,0.85,95734,94326,137873,139859,110212,108417,93559,63906,32013,24942615800,28674,0.751,307787,35.0,33.0,9250,6949,2280,82.9,36.4,9.0,1.9,64.711,32.883,20.1,11.3,5.2512,1.9509,1731.694458,772.890503,1,2,2,4,1,2,0,3,2,2,0,0,2,3,2,0,0,3,0,63.89,24.694444,18.041667,29.819444,0.0,,15.583333,57.244173
CY,2020-10-24,ChIJVU1JymcX3hQRbhTEf4A8TDI,Q229,country/CYP,CY,Cyprus,CY,CYP,0,101,0,2781,3545,25,466763,,,,,,,875899,427831,448068,397867,800708,94.4,0.85,95734,94326,137873,139859,110212,108417,93559,63906,32013,24942615800,28674,0.751,307787,35.0,33.0,9250,6949,2280,82.9,36.4,9.0,1.9,64.711,32.883,20.1,11.3,5.2512,1.9509,1731.694458,772.890503,1,2,2,4,1,2,0,3,2,2,0,0,2,3,2,0,0,3,0,63.89,25.277778,18.5,30.3125,0.0,,13.805556,49.979048
CY,2020-10-25,ChIJVU1JymcX3hQRbhTEf4A8TDI,Q229,country/CYP,CY,Cyprus,CY,CYP,0,91,0,2285,3636,25,469048,,,,,,,875899,427831,448068,397867,800708,94.4,0.85,95734,94326,137873,139859,110212,108417,93559,63906,32013,24942615800,28674,0.751,307787,35.0,33.0,9250,6949,2280,82.9,36.4,9.0,1.9,64.711,32.883,20.1,11.3,5.2512,1.9509,1731.694458,772.890503,1,2,2,4,1,2,0,3,2,2,0,0,2,3,2,0,0,3,0,63.89,27.063492,20.190476,32.809524,0.0,,11.603175,38.711597
CY,2020-10-26,ChIJVU1JymcX3hQRbhTEf4A8TDI,Q229,country/CYP,CY,Cyprus,CY,CYP,0,181,0,3589,3817,25,472637,,,,,,,875899,427831,448068,397867,800708,94.4,0.85,95734,94326,137873,139859,110212,108417,93559,63906,32013,24942615800,28674,0.751,307787,35.0,33.0,9250,6949,2280,82.9,36.4,9.0,1.9,64.711,32.883,20.1,11.3,5.2512,1.9509,1731.694458,772.890503,1,2,2,4,1,2,0,3,2,2,0,0,2,3,2,0,0,3,0,63.89,25.659722,19.277778,31.340278,0.0,,11.875,42.979749
CY,2020-10-27,ChIJVU1JymcX3hQRbhTEf4A8TDI,Q229,country/CYP,CY,Cyprus,CY,CYP,0,0,0,3122,3817,25,475759,,,,,,,875899,427831,448068,397867,800708,94.4,0.85,95734,94326,137873,139859,110212,108417,93559,63906,32013,24942615800,28674,0.751,307787,35.0,33.0,9250,6949,2280,82.9,36.4,9.0,1.9,64.711,32.883,20.1,11.3,5.2512,1.9509,1731.694458,772.890503,1,2,2,4,1,2,0,3,2,2,0,0,2,3,2,0,0,3,0,63.89,24.881944,17.6875,31.243056,0.0,,14.895833,54.163918
CY,2020-10-28,ChIJVU1JymcX3hQRbhTEf4A8TDI,Q229,country/CYP,CY,Cyprus,CY,CYP,0,234,0,2530,4051,25,478289,,,,,,,875899,427831,448068,397867,800708,94.4,0.85,95734,94326,137873,139859,110212,108417,93559,63906,32013,24942615800,28674,0.751,307787,35.0,33.0,9250,6949,2280,82.9,36.4,9.0,1.9,64.711,32.883,20.1,11.3,5.2512,1.9509,1731.694458,772.890503,1,2,2,4,1,2,0,3,2,2,0,0,2,3,2,0,0,3,0,63.89,23.090278,17.201389,27.173611,0.0,,15.902778,64.102923
CY,2020-10-29,ChIJVU1JymcX3hQRbhTEf4A8TDI,Q229,country/CYP,CY,Cyprus,CY,CYP,0,166,0,3672,4217,25,481961,,,,,,,875899,427831,448068,397867,800708,94.4,0.85,95734,94326,137873,139859,110212,108417,93559,63906,32013,24942615800,28674,0.751,307787,35.0,33.0,9250,6949,2280,82.9,36.4,9.0,1.9,64.711,32.883,20.1,11.3,5.2512,1.9509,1731.694458,772.890503,1,2,2,4,1,2,0,3,2,2,0,0,2,3,2,0,0,3,0,63.89,22.319444,15.791667,27.479167,0.0,,13.180556,56.582811
CY,2020-10-30,ChIJVU1JymcX3hQRbhTEf4A8TDI,Q229,country/CYP,CY,Cyprus,CY,CYP,0,149,1,4783,4366,26,486744,,,,,,,875899,427831,448068,397867,800708,94.4,0.85,95734,94326,137873,139859,110212,108417,93559,63906,32013,24942615800,28674,0.751,307787,35.0,33.0,9250,6949,2280,82.9,36.4,9.0,1.9,64.711,32.883,20.1,11.3,5.2512,1.9509,1731.694458,772.890503,1,2,2,4,1,2,0,3,2,2,0,0,2,3,2,0,0,3,0,63.89,22.520833,15.986111,27.277778,0.0,,14.152778,59.342354
CY,2020-10-31,ChIJVU1JymcX3hQRbhTEf4A8TDI,Q229,country/CYP,CY,Cyprus,CY,CYP,0,197,0,3053,4563,26,489797,,,,,,,875899,427831,448068,397867,800708,94.4,0.85,95734,94326,137873,139859,110212,108417,93559,63906,32013,24942615800,28674,0.751,307787,35.0,33.0,9250,6949,2280,82.9,36.4,9.0,1.9,64.711,32.883,20.1,11.3,5.2512,1.9509,1731.694458,772.890503,1,2,2,4,1,2,0,3,2,2,0,0,2,3,2,0,0,3,0,63.89,22.298611,16.861111,26.277778,0.0,,14.506944,61.487199
CY,2020-11-01,ChIJVU1JymcX3hQRbhTEf4A8TDI,Q229,country/CYP,CY,Cyprus,CY,CYP,0,197,0,2812,4760,26,492609,,,,,,,875899,427831,448068,397867,800708,94.4,0.85,95734,94326,137873,139859,110212,108417,93559,63906,32013,24942615800,28674,0.751,307787,35.0,33.0,9250,6949,2280,82.9,36.4,9.0,1.9,64.711,32.883,20.1,11.3,5.2512,1.9509,1731.694458,772.890503,1,2,2,4,1,2,0,3,2,2,65178400,0,2,3,2,0,0,3,0,63.89,21.819444,16.222222,25.888889,0.0,,13.625,59.928207
CY,2020-11-02,ChIJVU1JymcX3hQRbhTEf4A8TDI,Q229,country/CYP,CY,Cyprus,CY,CYP,0,174,0,4033,4934,26,496642,,,,,,,875899,427831,448068,397867,800708,94.4,0.85,95734,94326,137873,139859,110212,108417,93559,63906,32013,24942615800,28674,0.751,307787,35.0,33.0,9250,6949,2280,82.9,36.4,9.0,1.9,64.711,32.883,20.1,11.3,5.2512,1.9509,1731.694458,772.890503,1,2,2,4,1,2,0,3,2,2,0,0,2,3,2,0,0,3,0,63.89,21.520833,16.055556,26.0625,0.0,,13.840278,61.757959
CY,2020-11-03,ChIJVU1JymcX3hQRbhTEf4A8TDI,Q229,country/CYP,CY,Cyprus,CY,CYP,0,166,0,3529,5100,26,500171,,,,,,,875899,427831,448068,397867,800708,94.4,0.85,95734,94326,137873,139859,110212,108417,93559,63906,32013,24942615800,28674,0.751,307787,35.0,33.0,9250,6949,2280,82.9,36.4,9.0,1.9,64.711,32.883,20.1,11.3,5.2512,1.9509,1731.694458,772.890503,1,2,2,4,1,2,2,3,2,2,0,0,2,3,2,0,0,3,0,69.44,21.574074,15.364198,25.62963,0.536222,,13.358025,59.865574
CY,2020-11-04,ChIJVU1JymcX3hQRbhTEf4A8TDI,Q229,country/CYP,CY,Cyprus,CY,CYP,0,233,0,3756,5333,26,503927,,,,,,,875899,427831,448068,397867,800708,94.4,0.85,95734,94326,137873,139859,110212,108417,93559,63906,32013,24942615800,28674,0.751,307787,35.0,33.0,9250,6949,2280,82.9,36.4,9.0,1.9,64.711,32.883,20.1,11.3,5.2512,1.9509,1731.694458,772.890503,1,2,2,4,1,2,2,3,2,2,0,0,2,3,2,0,0,3,0,69.44,17.875,13.576389,22.958333,10.7315,10.16,13.069444,73.827413
CY,2020-11-05,ChIJVU1JymcX3hQRbhTEf4A8TDI,Q229,country/CYP,CY,Cyprus,CY,CYP,0,224,0,3693,5557,26,507620,,,,,,,875899,427831,448068,397867,800708,94.4,0.85,95734,94326,137873,139859,110212,108417,93559,63906,32013,24942615800,28674,0.751,307787,35.0,33.0,9250,6949,2280,82.9,36.4,9.0,1.9,64.711,32.883,20.1,11.3,5.2512,1.9509,1731.694458,772.890503,1,2,2,4,1,2,2,3,2,2,0,0,2,3,2,0,0,3,0,69.44,19.3125,11.9375,23.777778,8.509,10.16,9.694444,53.93619
CY,2020-11-06,ChIJVU1JymcX3hQRbhTEf4A8TDI,Q229,country/CYP,CY,Cyprus,CY,CYP,0,314,1,4218,5871,27,511838,,,,,,,875899,427831,448068,397867,800708,94.4,0.85,95734,94326,137873,139859,110212,108417,93559,63906,32013,24942615800,28674,0.751,307787,35.0,33.0,9250,6949,2280,82.9,36.4,9.0,1.9,64.711,32.883,20.1,11.3,5.2512,1.9509,1731.694458,772.890503,1,2,2,4,1,2,2,3,2,2,0,0,2,3,2,0,0,3,0,69.44,20.798611,15.666667,24.493056,0.03175,,12.784722,60.251147
CY,2020-11-07,ChIJVU1JymcX3hQRbhTEf4A8TDI,Q229,country/CYP,CY,Cyprus,CY,CYP,0,116,0,2803,5987,27,514641,,,,,,,875899,427831,448068,397867,800708,94.4,0.85,95734,94326,137873,139859,110212,108417,93559,63906,32013,24942615800,28674,0.751,307787,35.0,33.0,9250,6949,2280,82.9,36.4,9.0,1.9,64.711,32.883,20.1,11.3,5.2512,1.9509,1731.694458,772.890503,1,2,2,4,1,2,2,3,2,2,0,0,2,3,2,0,0,3,0,69.44,21.611111,15.840278,24.020833,0.0,,10.548611,49.466457
CY,2020-11-08,ChIJVU1JymcX3hQRbhTEf4A8TDI,Q229,country/CYP,CY,Cyprus,CY,CYP,0,111,0,2111,6098,27,516752,,,,,,,875899,427831,448068,397867,800708,94.4,0.85,95734,94326,137873,139859,110212,108417,93559,63906,32013,24942615800,28674,0.751,307787,35.0,33.0,9250,6949,2280,82.9,36.4,9.0,1.9,64.711,32.883,20.1,11.3,5.2512,1.9509,1731.694458,772.890503,1,2,2,4,1,2,2,3,2,2,0,0,2,3,2,0,0,3,0,69.44,20.9375,17.027778,24.402778,0.0,,11.805556,56.015035
CY,2020-11-09,ChIJVU1JymcX3hQRbhTEf4A8TDI,Q229,country/CYP,CY,Cyprus,CY,CYP,0,198,2,4143,6296,29,520895,,,,,,,875899,427831,448068,397867,800708,94.4,0.85,95734,94326,137873,139859,110212,108417,93559,63906,32013,24942615800,28674,0.751,307787,35.0,33.0,9250,6949,2280,82.9,36.4,9.0,1.9,64.711,32.883,20.1,11.3,5.2512,1.9509,1731.694458,772.890503,1,2,2,4,1,2,2,3,2,2,0,0,2,3,2,0,0,3,0,69.44,20.895833,15.208333,25.388889,2.286,10.16,12.930556,60.495062
CY,2020-11-10,ChIJVU1JymcX3hQRbhTEf4A8TDI,Q229,country/CYP,CY,Cyprus,CY,CYP,0,165,3,3291,6461,32,524186,,,,,,,875899,427831,448068,397867,800708,94.4,0.85,95734,94326,137873,139859,110212,108417,93559,63906,32013,24942615800,28674,0.751,307787,35.0,33.0,9250,6949,2280,82.9,36.4,9.0,1.9,64.711,32.883,20.1,11.3,5.2512,1.9509,1731.694458,772.890503,1,2,2,4,1,2,2,3,2,2,0,0,2,3,2,0,0,3,0,69.44,20.486111,15.409722,25.645833,0.03175,,12.986111,62.271226
CY,2020-11-11,ChIJVU1JymcX3hQRbhTEf4A8TDI,Q229,country/CYP,CY,Cyprus,CY,CYP,0,185,2,2891,6646,34,527077,,,,,,,875899,427831,448068,397867,800708,94.4,0.85,95734,94326,137873,139859,110212,108417,93559,63906,32013,24942615800,28674,0.751,307787,35.0,33.0,9250,6949,2280,82.9,36.4,9.0,1.9,64.711,32.883,20.1,11.3,5.2512,1.9509,1731.694458,772.890503,1,2,2,4,1,2,2,3,2,2,0,0,2,3,2,0,0,3,0,69.44,19.048611,15.125,24.208333,7.3025,,13.583333,70.908087
CY,2020-11-12,ChIJVU1JymcX3hQRbhTEf4A8TDI,Q229,country/CYP,CY,Cyprus,CY,CYP,0,207,4,3088,6853,38,530165,,,,,,,875899,427831,448068,397867,800708,94.4,0.85,95734,94326,137873,139859,110212,108417,93559,63906,32013,24942615800,28674,0.751,307787,35.0,33.0,9250,6949,2280,82.9,36.4,9.0,1.9,64.711,32.883,20.1,11.3,5.2512,1.9509,1731.694458,772.890503,1,2,2,4,1,2,2,3,2,2,0,0,2,3,2,0,0,3,0,72.22,20.076389,14.548611,24.854167,0.22225,,12.597222,62.437647
CY,2020-11-13,ChIJVU1JymcX3hQRbhTEf4A8TDI,Q229,country/CYP,CY,Cyprus,CY,CYP,0,198,1,4157,7051,39,534322,,,,,,,875899,427831,448068,397867,800708,94.4,0.85,95734,94326,137873,139859,110212,108417,93559,63906,32013,24942615800,28674,0.751,307787,35.0,33.0,9250,6949,2280,82.9,36.4,9.0,1.9,64.711,32.883,20.1,11.3,5.2512,1.9509,1731.694458,772.890503,1,2,2,4,1,2,2,3,2,2,0,0,2,3,2,0,0,3,0,72.22,20.118056,13.861111,25.041667,0.0,,12.048611,59.96727
CY,2020-11-14,ChIJVU1JymcX3hQRbhTEf4A8TDI,Q229,country/CYP,CY,Cyprus,CY,CYP,0,127,1,3333,7178,40,537655,,,,,,,875899,427831,448068,397867,800708,94.4,0.85,95734,94326,137873,139859,110212,108417,93559,63906,32013,24942615800,28674,0.751,307787,35.0,33.0,9250,6949,2280,82.9,36.4,9.0,1.9,64.711,32.883,20.1,11.3,5.2512,1.9509,1731.694458,772.890503,1,2,2,4,1,2,2,3,2,2,0,0,2,3,2,0,0,3,0,72.22,19.375,15.097222,23.416667,0.41275,,11.958333,62.411607
CY,2020-11-15,ChIJVU1JymcX3hQRbhTEf4A8TDI,Q229,country/CYP,CY,Cyprus,CY,CYP,0,107,0,7830,7285,40,545485,,,,,,,875899,427831,448068,397867,800708,94.4,0.85,95734,94326,137873,139859,110212,108417,93559,63906,32013,24942615800,28674,0.751,307787,35.0,33.0,9250,6949,2280,82.9,36.4,9.0,1.9,64.711,32.883,20.1,11.3,5.2512,1.9509,1731.694458,772.890503,1,2,2,4,1,2,2,3,2,2,0,0,2,3,2,0,0,3,0,72.22,17.409722,13.243056,21.319444,2.31775,,10.881944,65.843756
CY,2020-11-16,ChIJVU1JymcX3hQRbhTEf4A8TDI,Q229,country/CYP,CY,Cyprus,CY,CYP,0,228,0,11582,7513,40,557067,,,,,,,875899,427831,448068,397867,800708,94.4,0.85,95734,94326,137873,139859,110212,108417,93559,63906,32013,24942615800,28674,0.751,307787,35.0,33.0,9250,6949,2280,82.9,36.4,9.0,1.9,64.711,32.883,20.1,11.3,5.2512,1.9509,1731.694458,772.890503,1,2,2,4,1,2,2,3,2,2,0,0,2,3,2,0,0,3,0,72.22,18.666667,12.354167,23.263889,1.27,,9.340278,55.119787
