location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,new_tested,cumulative_confirmed,cumulative_deceased,cumulative_tested,new_persons_vaccinated,cumulative_persons_vaccinated,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_vaccine_doses_administered,cumulative_vaccine_doses_administered,population,population_male,population_female,population_rural,population_urban,population_density,human_development_index,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,gdp_usd,gdp_per_capita_usd,openstreetmap_id,latitude,longitude,elevation_m,area_sq_km,life_expectancy,diabetes_prevalence,adult_male_mortality_rate,adult_female_mortality_rate,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
CW,2021-05-26,ChIJx_3HYr6dhI4RI0fG2yiSf_w,Q25279,country/CUW,CW,Curaçao,CW,CUW,0,0,0,,12271,122,,51,83341,294,64009,345,147350,164100,75469,88631,17175,140363,369.595,0.89,19331,21574,19538,18723,20281,24426,20705,13005,6517,3127908044,19573,2867318,12.166667,-68.966667,39,444,78.017073,11.6,130.145,63.365,23.569444,22.428571,31.571429,0.3175,21.206349,71.03684
CW,2021-05-27,ChIJx_3HYr6dhI4RI0fG2yiSf_w,Q25279,country/CUW,CW,Curaçao,CW,CUW,0,0,0,,12271,122,,335,83676,1002,65011,1337,148687,164100,75469,88631,17175,140363,369.595,0.89,19331,21574,19538,18723,20281,24426,20705,13005,6517,3127908044,19573,2867318,12.166667,-68.966667,39,444,78.017073,11.6,130.145,63.365,22.68254,22.546296,30.546296,0.084667,21.490741,74.277499
CW,2021-05-28,ChIJx_3HYr6dhI4RI0fG2yiSf_w,Q25279,country/CUW,CW,Curaçao,CW,CUW,0,0,0,,12271,122,,333,84009,1299,66310,1632,150319,164100,75469,88631,17175,140363,369.595,0.89,19331,21574,19538,18723,20281,24426,20705,13005,6517,3127908044,19573,2867318,12.166667,-68.966667,39,444,78.017073,11.6,130.145,63.365,22.912698,23.305556,30.935185,0.0,22.324074,76.927975
CW,2021-05-29,ChIJx_3HYr6dhI4RI0fG2yiSf_w,Q25279,country/CUW,CW,Curaçao,CW,CUW,0,0,0,,12271,122,,258,84267,725,67035,983,151302,164100,75469,88631,17175,140363,369.595,0.89,19331,21574,19538,18723,20281,24426,20705,13005,6517,3127908044,19573,2867318,12.166667,-68.966667,39,444,78.017073,11.6,130.145,63.365,22.865079,22.777778,31.166667,0.0,21.046296,71.573954
CW,2021-05-30,ChIJx_3HYr6dhI4RI0fG2yiSf_w,Q25279,country/CUW,CW,Curaçao,CW,CUW,0,1,0,,12272,122,,238,84505,720,67755,958,152260,164100,75469,88631,17175,140363,369.595,0.89,19331,21574,19538,18723,20281,24426,20705,13005,6517,3127908044,19573,2867318,12.166667,-68.966667,39,444,78.017073,11.6,130.145,63.365,22.404762,22.37963,30.712963,0.0,20.601852,71.861604
CW,2021-05-31,ChIJx_3HYr6dhI4RI0fG2yiSf_w,Q25279,country/CUW,CW,Curaçao,CW,CUW,0,0,0,,12272,122,,469,84974,1050,68805,1519,153779,164100,75469,88631,17175,140363,369.595,0.89,19331,21574,19538,18723,20281,24426,20705,13005,6517,3127908044,19573,2867318,12.166667,-68.966667,39,444,78.017073,11.6,130.145,63.365,23.708333,23.666667,31.214286,0.0,21.833333,73.500235
CW,2021-06-01,ChIJx_3HYr6dhI4RI0fG2yiSf_w,Q25279,country/CUW,CW,Curaçao,CW,CUW,0,1,0,,12273,122,,201,85175,446,69251,647,154426,164100,75469,88631,17175,140363,369.595,0.89,19331,21574,19538,18723,20281,24426,20705,13005,6517,3127908044,19573,2867318,12.166667,-68.966667,39,444,78.017073,11.6,130.145,63.365,22.909722,23.126984,30.134921,1.016,22.031746,78.457616
CW,2021-06-02,ChIJx_3HYr6dhI4RI0fG2yiSf_w,Q25279,country/CUW,CW,Curaçao,CW,CUW,0,1,0,,12274,122,,139,85314,643,69894,782,155208,164100,75469,88631,17175,140363,369.595,0.89,19331,21574,19538,18723,20281,24426,20705,13005,6517,3127908044,19573,2867318,12.166667,-68.966667,39,444,78.017073,11.6,130.145,63.365,23.201389,23.642857,30.873016,0.544286,21.428571,73.834637
CW,2021-06-03,ChIJx_3HYr6dhI4RI0fG2yiSf_w,Q25279,country/CUW,CW,Curaçao,CW,CUW,0,2,0,,12276,122,,254,85568,726,70620,980,156188,164100,75469,88631,17175,140363,369.595,0.89,19331,21574,19538,18723,20281,24426,20705,13005,6517,3127908044,19573,2867318,12.166667,-68.966667,39,444,78.017073,11.6,130.145,63.365,22.951389,22.65873,30.301587,0.0,21.031746,73.271585
CW,2021-06-04,ChIJx_3HYr6dhI4RI0fG2yiSf_w,Q25279,country/CUW,CW,Curaçao,CW,CUW,0,0,0,,12276,122,,81,85649,187,70807,268,156456,164100,75469,88631,17175,140363,369.595,0.89,19331,21574,19538,18723,20281,24426,20705,13005,6517,3127908044,19573,2867318,12.166667,-68.966667,39,444,78.017073,11.6,130.145,63.365,23.465278,23.642857,31.079365,0.0,21.373016,72.398541
CW,2021-06-05,ChIJx_3HYr6dhI4RI0fG2yiSf_w,Q25279,country/CUW,CW,Curaçao,CW,CUW,0,0,0,,12276,122,,169,85818,510,71317,679,157135,164100,75469,88631,17175,140363,369.595,0.89,19331,21574,19538,18723,20281,24426,20705,13005,6517,3127908044,19573,2867318,12.166667,-68.966667,39,444,78.017073,11.6,130.145,63.365,22.698413,23.416667,30.166667,0.0,22.268519,77.906021
CW,2021-06-06,ChIJx_3HYr6dhI4RI0fG2yiSf_w,Q25279,country/CUW,CW,Curaçao,CW,CUW,0,3,1,,12279,123,,103,85921,318,71635,421,157556,164100,75469,88631,17175,140363,369.595,0.89,19331,21574,19538,18723,20281,24426,20705,13005,6517,3127908044,19573,2867318,12.166667,-68.966667,39,444,78.017073,11.6,130.145,63.365,22.722222,24.083333,29.685185,0.0,21.537037,74.273997
CW,2021-06-07,ChIJx_3HYr6dhI4RI0fG2yiSf_w,Q25279,country/CUW,CW,Curaçao,CW,CUW,0,1,0,,12280,123,,239,86160,479,72114,718,158274,164100,75469,88631,17175,140363,369.595,0.89,19331,21574,19538,18723,20281,24426,20705,13005,6517,3127908044,19573,2867318,12.166667,-68.966667,39,444,78.017073,11.6,130.145,63.365,23.694444,23.626984,31.31746,0.0,21.674603,72.444481
CW,2021-06-08,ChIJx_3HYr6dhI4RI0fG2yiSf_w,Q25279,country/CUW,CW,Curaçao,CW,CUW,0,1,0,,12281,123,,238,86398,465,72579,703,158977,164100,75469,88631,17175,140363,369.595,0.89,19331,21574,19538,18723,20281,24426,20705,13005,6517,3127908044,19573,2867318,12.166667,-68.966667,39,444,78.017073,11.6,130.145,63.365,22.579365,23.101852,30.0,0.2032,21.787037,76.104242
CW,2021-06-09,ChIJx_3HYr6dhI4RI0fG2yiSf_w,Q25279,country/CUW,CW,Curaçao,CW,CUW,0,6,0,,12287,123,,178,86576,397,72976,575,159552,164100,75469,88631,17175,140363,369.595,0.89,19331,21574,19538,18723,20281,24426,20705,13005,6517,3127908044,19573,2867318,12.166667,-68.966667,39,444,78.017073,11.6,130.145,63.365,23.095238,23.555556,31.787037,0.0,22.37963,76.170254
CW,2021-06-10,ChIJx_3HYr6dhI4RI0fG2yiSf_w,Q25279,country/CUW,CW,Curaçao,CW,CUW,0,4,0,,12291,123,,210,86786,264,73240,474,160026,164100,75469,88631,17175,140363,369.595,0.89,19331,21574,19538,18723,20281,24426,20705,13005,6517,3127908044,19573,2867318,12.166667,-68.966667,39,444,78.017073,11.6,130.145,63.365,22.690476,23.481481,30.666667,0.762,22.601852,79.39543
CW,2021-06-11,ChIJx_3HYr6dhI4RI0fG2yiSf_w,Q25279,country/CUW,CW,Curaçao,CW,CUW,0,0,0,,12291,123,,202,86988,357,73597,559,160585,164100,75469,88631,17175,140363,369.595,0.89,19331,21574,19538,18723,20281,24426,20705,13005,6517,3127908044,19573,2867318,12.166667,-68.966667,39,444,78.017073,11.6,130.145,63.365,22.753968,23.333333,30.898148,0.145143,21.972222,76.065541
CW,2021-06-12,ChIJx_3HYr6dhI4RI0fG2yiSf_w,Q25279,country/CUW,CW,Curaçao,CW,CUW,0,0,0,,12291,123,,154,87142,404,74001,558,161143,164100,75469,88631,17175,140363,369.595,0.89,19331,21574,19538,18723,20281,24426,20705,13005,6517,3127908044,19573,2867318,12.166667,-68.966667,39,444,78.017073,11.6,130.145,63.365,23.722222,23.34127,31.428571,0.03175,21.325397,70.877166
CW,2021-06-13,ChIJx_3HYr6dhI4RI0fG2yiSf_w,Q25279,country/CUW,CW,Curaçao,CW,CUW,0,4,0,,12295,123,,113,87255,242,74243,355,161498,164100,75469,88631,17175,140363,369.595,0.89,19331,21574,19538,18723,20281,24426,20705,13005,6517,3127908044,19573,2867318,12.166667,-68.966667,39,444,78.017073,11.6,130.145,63.365,23.5,23.18254,30.960317,0.03175,21.65873,73.30877
CW,2021-06-14,ChIJx_3HYr6dhI4RI0fG2yiSf_w,Q25279,country/CUW,CW,Curaçao,CW,CUW,0,1,0,,12296,123,,147,87402,379,74622,526,162024,164100,75469,88631,17175,140363,369.595,0.89,19331,21574,19538,18723,20281,24426,20705,13005,6517,3127908044,19573,2867318,12.166667,-68.966667,39,444,78.017073,11.6,130.145,63.365,23.319444,23.34127,31.388889,0.0,21.690476,74.320687
CW,2021-06-15,ChIJx_3HYr6dhI4RI0fG2yiSf_w,Q25279,country/CUW,CW,Curaçao,CW,CUW,0,0,0,,12296,123,,123,87525,306,74928,429,162453,164100,75469,88631,17175,140363,369.595,0.89,19331,21574,19538,18723,20281,24426,20705,13005,6517,3127908044,19573,2867318,12.166667,-68.966667,39,444,78.017073,11.6,130.145,63.365,24.159722,24.34127,31.722222,0.47625,22.0,71.935402
CW,2021-06-16,ChIJx_3HYr6dhI4RI0fG2yiSf_w,Q25279,country/CUW,CW,Curaçao,CW,CUW,0,8,0,,12304,123,,147,87672,233,75161,380,162833,164100,75469,88631,17175,140363,369.595,0.89,19331,21574,19538,18723,20281,24426,20705,13005,6517,3127908044,19573,2867318,12.166667,-68.966667,39,444,78.017073,11.6,130.145,63.365,23.548611,23.515873,30.880952,0.0,21.968254,74.486735
CW,2021-06-17,ChIJx_3HYr6dhI4RI0fG2yiSf_w,Q25279,country/CUW,CW,Curaçao,CW,CUW,0,4,0,,12308,123,,117,87789,239,75400,356,163189,164100,75469,88631,17175,140363,369.595,0.89,19331,21574,19538,18723,20281,24426,20705,13005,6517,3127908044,19573,2867318,12.166667,-68.966667,39,444,78.017073,11.6,130.145,63.365,26.81746,23.730159,30.65873,1.524,22.253968,76.246814
CW,2021-06-18,ChIJx_3HYr6dhI4RI0fG2yiSf_w,Q25279,country/CUW,CW,Curaçao,CW,CUW,0,0,0,,12308,123,,121,87910,383,75783,504,163693,164100,75469,88631,17175,140363,369.595,0.89,19331,21574,19538,18723,20281,24426,20705,13005,6517,3127908044,19573,2867318,12.166667,-68.966667,39,444,78.017073,11.6,130.145,63.365,26.259259,22.972222,30.333333,0.338667,22.194444,78.507496
CW,2021-06-19,ChIJx_3HYr6dhI4RI0fG2yiSf_w,Q25279,country/CUW,CW,Curaçao,CW,CUW,0,0,0,,12308,123,,84,87994,262,76045,346,164039,164100,75469,88631,17175,140363,369.595,0.89,19331,21574,19538,18723,20281,24426,20705,13005,6517,3127908044,19573,2867318,12.166667,-68.966667,39,444,78.017073,11.6,130.145,63.365,27.064815,23.462963,31.518519,0.0,22.111111,74.391937
CW,2021-06-20,ChIJx_3HYr6dhI4RI0fG2yiSf_w,Q25279,country/CUW,CW,Curaçao,CW,CUW,0,10,2,,12318,125,,71,88065,287,76332,358,164397,164100,75469,88631,17175,140363,369.595,0.89,19331,21574,19538,18723,20281,24426,20705,13005,6517,3127908044,19573,2867318,12.166667,-68.966667,39,444,78.017073,11.6,130.145,63.365,26.768519,23.444444,31.37037,0.042333,22.388889,77.153206
CW,2021-06-21,ChIJx_3HYr6dhI4RI0fG2yiSf_w,Q25279,country/CUW,CW,Curaçao,CW,CUW,0,1,0,,12319,125,,50,88115,134,76466,184,164581,164100,75469,88631,17175,140363,369.595,0.89,19331,21574,19538,18723,20281,24426,20705,13005,6517,3127908044,19573,2867318,12.166667,-68.966667,39,444,78.017073,11.6,130.145,63.365,27.261905,24.02381,31.603175,0.217714,21.619048,71.547844
CW,2021-06-22,ChIJx_3HYr6dhI4RI0fG2yiSf_w,Q25279,country/CUW,CW,Curaçao,CW,CUW,0,2,0,,12321,125,,59,88174,241,76707,300,164881,164100,75469,88631,17175,140363,369.595,0.89,19331,21574,19538,18723,20281,24426,20705,13005,6517,3127908044,19573,2867318,12.166667,-68.966667,39,444,78.017073,11.6,130.145,63.365,26.531746,22.555556,31.238095,0.0,21.071429,72.356875
CW,2021-06-23,ChIJx_3HYr6dhI4RI0fG2yiSf_w,Q25279,country/CUW,CW,Curaçao,CW,CUW,0,1,0,,12322,125,,103,88277,282,76989,385,165266,164100,75469,88631,17175,140363,369.595,0.89,19331,21574,19538,18723,20281,24426,20705,13005,6517,3127908044,19573,2867318,12.166667,-68.966667,39,444,78.017073,11.6,130.145,63.365,26.190476,22.357143,30.857143,0.0508,21.555556,75.815693
CW,2021-06-24,ChIJx_3HYr6dhI4RI0fG2yiSf_w,Q25279,country/CUW,CW,Curaçao,CW,CUW,0,5,1,,12327,126,,78,88355,201,77190,279,165545,164100,75469,88631,17175,140363,369.595,0.89,19331,21574,19538,18723,20281,24426,20705,13005,6517,3127908044,19573,2867318,12.166667,-68.966667,39,444,78.017073,11.6,130.145,63.365,26.15873,22.404762,29.833333,0.834571,21.928571,77.646359
CW,2021-06-25,ChIJx_3HYr6dhI4RI0fG2yiSf_w,Q25279,country/CUW,CW,Curaçao,CW,CUW,0,0,0,,12327,126,,84,88439,307,77497,391,165936,164100,75469,88631,17175,140363,369.595,0.89,19331,21574,19538,18723,20281,24426,20705,13005,6517,3127908044,19573,2867318,12.166667,-68.966667,39,444,78.017073,11.6,130.145,63.365,26.68254,23.111111,30.603175,0.036286,22.063492,75.93923
CW,2021-06-26,ChIJx_3HYr6dhI4RI0fG2yiSf_w,Q25279,country/CUW,CW,Curaçao,CW,CUW,0,0,0,,12327,126,,47,88486,185,77682,232,166168,164100,75469,88631,17175,140363,369.595,0.89,19331,21574,19538,18723,20281,24426,20705,13005,6517,3127908044,19573,2867318,12.166667,-68.966667,39,444,78.017073,11.6,130.145,63.365,26.912698,22.126984,31.15873,0.0,22.15873,75.737874
CW,2021-06-27,ChIJx_3HYr6dhI4RI0fG2yiSf_w,Q25279,country/CUW,CW,Curaçao,CW,CUW,0,3,0,,12330,126,,67,88553,231,77913,298,166466,164100,75469,88631,17175,140363,369.595,0.89,19331,21574,19538,18723,20281,24426,20705,13005,6517,3127908044,19573,2867318,12.166667,-68.966667,39,444,78.017073,11.6,130.145,63.365,26.269841,22.603175,30.253968,0.465667,22.460317,79.98041
CW,2021-06-28,ChIJx_3HYr6dhI4RI0fG2yiSf_w,Q25279,country/CUW,CW,Curaçao,CW,CUW,0,2,0,,12332,126,,79,88632,397,78310,476,166942,164100,75469,88631,17175,140363,369.595,0.89,19331,21574,19538,18723,20281,24426,20705,13005,6517,3127908044,19573,2867318,12.166667,-68.966667,39,444,78.017073,11.6,130.145,63.365,26.101852,22.583333,29.444444,0.0,22.777778,82.56678
CW,2021-06-29,ChIJx_3HYr6dhI4RI0fG2yiSf_w,Q25279,country/CUW,CW,Curaçao,CW,CUW,0,7,0,,12339,126,,64,88696,145,78455,209,167151,164100,75469,88631,17175,140363,369.595,0.89,19331,21574,19538,18723,20281,24426,20705,13005,6517,3127908044,19573,2867318,12.166667,-68.966667,39,444,78.017073,11.6,130.145,63.365,28.296296,24.916667,31.555556,0.0,22.583333,71.58281
CW,2021-06-30,ChIJx_3HYr6dhI4RI0fG2yiSf_w,Q25279,country/CUW,CW,Curaçao,CW,CUW,0,3,0,,12342,126,,97,88793,245,78700,342,167493,164100,75469,88631,17175,140363,369.595,0.89,19331,21574,19538,18723,20281,24426,20705,13005,6517,3127908044,19573,2867318,12.166667,-68.966667,39,444,78.017073,11.6,130.145,63.365,27.796296,24.37037,32.0,0.0,22.481481,73.038569
CW,2021-07-01,ChIJx_3HYr6dhI4RI0fG2yiSf_w,Q25279,country/CUW,CW,Curaçao,CW,CUW,0,1,0,,12343,126,,42,88835,54,78754,96,167589,164100,75469,88631,17175,140363,369.595,0.89,19331,21574,19538,18723,20281,24426,20705,13005,6517,3127908044,19573,2867318,12.166667,-68.966667,39,444,78.017073,11.6,130.145,63.365,27.990741,24.12037,32.018519,0.0,22.685185,73.641635
CW,2021-07-02,ChIJx_3HYr6dhI4RI0fG2yiSf_w,Q25279,country/CUW,CW,Curaçao,CW,CUW,0,0,0,,12343,126,,5,88840,79,78833,84,167673,164100,75469,88631,17175,140363,369.595,0.89,19331,21574,19538,18723,20281,24426,20705,13005,6517,3127908044,19573,2867318,12.166667,-68.966667,39,444,78.017073,11.6,130.145,63.365,27.833333,24.37037,31.87037,0.0635,22.537037,73.672696
CW,2021-07-03,ChIJx_3HYr6dhI4RI0fG2yiSf_w,Q25279,country/CUW,CW,Curaçao,CW,CUW,0,0,0,,12343,126,,179,89019,100,78933,279,167952,164100,75469,88631,17175,140363,369.595,0.89,19331,21574,19538,18723,20281,24426,20705,13005,6517,3127908044,19573,2867318,12.166667,-68.966667,39,444,78.017073,11.6,130.145,63.365,26.579365,22.412698,31.230159,0.169333,20.777778,70.644181
CW,2021-07-04,ChIJx_3HYr6dhI4RI0fG2yiSf_w,Q25279,country/CUW,CW,Curaçao,CW,CUW,0,6,0,,12349,126,,6,89025,45,78978,51,168003,164100,75469,88631,17175,140363,369.595,0.89,19331,21574,19538,18723,20281,24426,20705,13005,6517,3127908044,19573,2867318,12.166667,-68.966667,39,444,78.017073,11.6,130.145,63.365,26.801587,22.539683,31.595238,0.0,21.507937,72.935334
CW,2021-07-05,ChIJx_3HYr6dhI4RI0fG2yiSf_w,Q25279,country/CUW,CW,Curaçao,CW,CUW,0,0,0,,12349,126,,,,,,,,164100,75469,88631,17175,140363,369.595,0.89,19331,21574,19538,18723,20281,24426,20705,13005,6517,3127908044,19573,2867318,12.166667,-68.966667,39,444,78.017073,11.6,130.145,63.365,26.460317,22.690476,31.84127,0.0,21.412698,74.120393
CW,2021-07-06,ChIJx_3HYr6dhI4RI0fG2yiSf_w,Q25279,country/CUW,CW,Curaçao,CW,CUW,0,1,0,,12350,126,,77,89102,413,79391,490,168493,164100,75469,88631,17175,140363,369.595,0.89,19331,21574,19538,18723,20281,24426,20705,13005,6517,3127908044,19573,2867318,12.166667,-68.966667,39,444,78.017073,11.6,130.145,63.365,26.731481,23.074074,31.398148,0.846667,21.824074,74.565755
CW,2021-07-07,ChIJx_3HYr6dhI4RI0fG2yiSf_w,Q25279,country/CUW,CW,Curaçao,CW,CUW,0,4,0,,12354,126,,372,89474,14,79405,386,168879,164100,75469,88631,17175,140363,369.595,0.89,19331,21574,19538,18723,20281,24426,20705,13005,6517,3127908044,19573,2867318,12.166667,-68.966667,39,444,78.017073,11.6,130.145,63.365,27.407407,24.518519,31.018519,0.0,22.185185,73.859377
CW,2021-07-08,ChIJx_3HYr6dhI4RI0fG2yiSf_w,Q25279,country/CUW,CW,Curaçao,CW,CUW,0,10,0,,12364,126,,,,,,,,164100,75469,88631,17175,140363,369.595,0.89,19331,21574,19538,18723,20281,24426,20705,13005,6517,3127908044,19573,2867318,12.166667,-68.966667,39,444,78.017073,11.6,130.145,63.365,27.009259,23.537037,31.768519,0.8128,22.796296,77.860704
CW,2021-07-09,ChIJx_3HYr6dhI4RI0fG2yiSf_w,Q25279,country/CUW,CW,Curaçao,CW,CUW,0,0,0,,12364,126,,76,89550,474,79879,550,169429,164100,75469,88631,17175,140363,369.595,0.89,19331,21574,19538,18723,20281,24426,20705,13005,6517,3127908044,19573,2867318,12.166667,-68.966667,39,444,78.017073,11.6,130.145,63.365,26.092593,23.555556,29.37963,2.7305,22.138889,78.983179
CW,2021-07-10,ChIJx_3HYr6dhI4RI0fG2yiSf_w,Q25279,country/CUW,CW,Curaçao,CW,CUW,0,0,0,,12364,126,,535,90085,10,79889,545,169974,164100,75469,88631,17175,140363,369.595,0.89,19331,21574,19538,18723,20281,24426,20705,13005,6517,3127908044,19573,2867318,12.166667,-68.966667,39,444,78.017073,11.6,130.145,63.365,26.81746,23.34127,30.603175,2.709333,21.507937,73.380895
CW,2021-07-11,ChIJx_3HYr6dhI4RI0fG2yiSf_w,Q25279,country/CUW,CW,Curaçao,CW,CUW,0,25,0,,12389,126,,,,,,,,164100,75469,88631,17175,140363,369.595,0.89,19331,21574,19538,18723,20281,24426,20705,13005,6517,3127908044,19573,2867318,12.166667,-68.966667,39,444,78.017073,11.6,130.145,63.365,26.873016,23.380952,30.769841,0.0,21.801587,74.058536
CW,2021-07-12,ChIJx_3HYr6dhI4RI0fG2yiSf_w,Q25279,country/CUW,CW,Curaçao,CW,CUW,0,6,0,,12395,126,,,,,,,,164100,75469,88631,17175,140363,369.595,0.89,19331,21574,19538,18723,20281,24426,20705,13005,6517,3127908044,19573,2867318,12.166667,-68.966667,39,444,78.017073,11.6,130.145,63.365,27.031746,22.888889,31.873016,0.181429,22.261905,75.296379
CW,2021-07-13,ChIJx_3HYr6dhI4RI0fG2yiSf_w,Q25279,country/CUW,CW,Curaçao,CW,CUW,0,23,0,,12418,126,,72,90157,427,80316,499,170473,164100,75469,88631,17175,140363,369.595,0.89,19331,21574,19538,18723,20281,24426,20705,13005,6517,3127908044,19573,2867318,12.166667,-68.966667,39,444,78.017073,11.6,130.145,63.365,26.842593,23.648148,31.240741,0.0,22.37037,76.562764
CW,2021-07-14,ChIJx_3HYr6dhI4RI0fG2yiSf_w,Q25279,country/CUW,CW,Curaçao,CW,CUW,0,35,0,,12453,126,,368,90525,16,80332,384,170857,164100,75469,88631,17175,140363,369.595,0.89,19331,21574,19538,18723,20281,24426,20705,13005,6517,3127908044,19573,2867318,12.166667,-68.966667,39,444,78.017073,11.6,130.145,63.365,26.62963,22.851852,31.064815,0.0,22.231481,76.886263
CW,2021-07-15,ChIJx_3HYr6dhI4RI0fG2yiSf_w,Q25279,country/CUW,CW,Curaçao,CW,CUW,0,84,0,,12537,126,,79,90604,305,80637,384,171241,164100,75469,88631,17175,140363,369.595,0.89,19331,21574,19538,18723,20281,24426,20705,13005,6517,3127908044,19573,2867318,12.166667,-68.966667,39,444,78.017073,11.6,130.145,63.365,26.712963,22.962963,31.462963,0.0,21.740741,74.300609
CW,2021-07-16,ChIJx_3HYr6dhI4RI0fG2yiSf_w,Q25279,country/CUW,CW,Curaçao,CW,CUW,0,0,0,,12537,126,,3,90607,42,80679,45,171286,164100,75469,88631,17175,140363,369.595,0.89,19331,21574,19538,18723,20281,24426,20705,13005,6517,3127908044,19573,2867318,12.166667,-68.966667,39,444,78.017073,11.6,130.145,63.365,26.666667,23.12037,31.203704,0.084667,22.574074,78.324394
CW,2021-07-17,ChIJx_3HYr6dhI4RI0fG2yiSf_w,Q25279,country/CUW,CW,Curaçao,CW,CUW,0,0,0,,12537,126,,515,91122,9,80688,524,171810,164100,75469,88631,17175,140363,369.595,0.89,19331,21574,19538,18723,20281,24426,20705,13005,6517,3127908044,19573,2867318,12.166667,-68.966667,39,444,78.017073,11.6,130.145,63.365,26.851852,23.351852,31.324074,0.762,22.277778,76.192984
CW,2021-07-18,ChIJx_3HYr6dhI4RI0fG2yiSf_w,Q25279,country/CUW,CW,Curaçao,CW,CUW,0,238,0,,12775,126,,10,91132,12,80700,22,171832,164100,75469,88631,17175,140363,369.595,0.89,19331,21574,19538,18723,20281,24426,20705,13005,6517,3127908044,19573,2867318,12.166667,-68.966667,39,444,78.017073,11.6,130.145,63.365,26.666667,22.333333,31.25,0.719667,22.018519,75.746395
CW,2021-07-19,ChIJx_3HYr6dhI4RI0fG2yiSf_w,Q25279,country/CUW,CW,Curaçao,CW,CUW,0,29,0,,12804,126,,91,91223,316,81016,407,172239,164100,75469,88631,17175,140363,369.595,0.89,19331,21574,19538,18723,20281,24426,20705,13005,6517,3127908044,19573,2867318,12.166667,-68.966667,39,444,78.017073,11.6,130.145,63.365,26.698413,23.539683,30.579365,0.0508,22.539683,78.371203
CW,2021-07-20,ChIJx_3HYr6dhI4RI0fG2yiSf_w,Q25279,country/CUW,CW,Curaçao,CW,CUW,0,79,0,,12883,126,,7,91230,25,81041,32,172271,164100,75469,88631,17175,140363,369.595,0.89,19331,21574,19538,18723,20281,24426,20705,13005,6517,3127908044,19573,2867318,12.166667,-68.966667,39,444,78.017073,11.6,130.145,63.365,26.015873,22.34127,31.015873,0.217714,22.142857,79.484225
CW,2021-07-21,ChIJx_3HYr6dhI4RI0fG2yiSf_w,Q25279,country/CUW,CW,Curaçao,CW,CUW,0,79,0,,12962,126,,410,91640,15,81056,425,172696,164100,75469,88631,17175,140363,369.595,0.89,19331,21574,19538,18723,20281,24426,20705,13005,6517,3127908044,19573,2867318,12.166667,-68.966667,39,444,78.017073,11.6,130.145,63.365,26.675926,23.12963,31.324074,0.084667,22.037037,75.791617
CW,2021-07-22,ChIJx_3HYr6dhI4RI0fG2yiSf_w,Q25279,country/CUW,CW,Curaçao,CW,CUW,0,76,0,,13038,126,,61,91701,169,81225,230,172926,164100,75469,88631,17175,140363,369.595,0.89,19331,21574,19538,18723,20281,24426,20705,13005,6517,3127908044,19573,2867318,12.166667,-68.966667,39,444,78.017073,11.6,130.145,63.365,27.293651,24.174603,31.539683,0.0,22.015873,73.826531
CW,2021-07-23,ChIJx_3HYr6dhI4RI0fG2yiSf_w,Q25279,country/CUW,CW,Curaçao,CW,CUW,0,0,0,,13038,126,,17,91718,67,81292,84,173010,164100,75469,88631,17175,140363,369.595,0.89,19331,21574,19538,18723,20281,24426,20705,13005,6517,3127908044,19573,2867318,12.166667,-68.966667,39,444,78.017073,11.6,130.145,63.365,27.15873,23.222222,31.222222,0.296333,22.547619,76.124319
CW,2021-07-24,ChIJx_3HYr6dhI4RI0fG2yiSf_w,Q25279,country/CUW,CW,Curaçao,CW,CUW,0,0,0,,13038,126,,354,92072,106,81398,460,173470,164100,75469,88631,17175,140363,369.595,0.89,19331,21574,19538,18723,20281,24426,20705,13005,6517,3127908044,19573,2867318,12.166667,-68.966667,39,444,78.017073,11.6,130.145,63.365,26.626984,22.936508,31.571429,0.254,22.603175,78.98009
CW,2021-07-25,ChIJx_3HYr6dhI4RI0fG2yiSf_w,Q25279,country/CUW,CW,Curaçao,CW,CUW,0,214,0,,13252,126,,,,,,,,164100,75469,88631,17175,140363,369.595,0.89,19331,21574,19538,18723,20281,24426,20705,13005,6517,3127908044,19573,2867318,12.166667,-68.966667,39,444,78.017073,11.6,130.145,63.365,26.801587,23.801587,30.650794,0.042333,22.785714,79.171673
CW,2021-07-26,ChIJx_3HYr6dhI4RI0fG2yiSf_w,Q25279,country/CUW,CW,Curaçao,CW,CUW,0,48,0,,13300,126,,,,,,,,164100,75469,88631,17175,140363,369.595,0.89,19331,21574,19538,18723,20281,24426,20705,13005,6517,3127908044,19573,2867318,12.166667,-68.966667,39,444,78.017073,11.6,130.145,63.365,28.142857,25.039683,31.746032,0.0,22.563492,72.37264
