location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,new_tested,cumulative_confirmed,cumulative_deceased,cumulative_tested,new_persons_vaccinated,cumulative_persons_vaccinated,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_vaccine_doses_administered,cumulative_vaccine_doses_administered,population,population_male,population_female,population_rural,population_urban,population_density,human_development_index,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,gdp_usd,gdp_per_capita_usd,openstreetmap_id,latitude,longitude,area_sq_km,area_rural_sq_km,area_urban_sq_km,life_expectancy,diabetes_prevalence,infant_mortality_rate,nurses_per_1000,physicians_per_1000,health_expenditure_usd,out_of_pocket_health_expenditure_usd,school_closing,workplace_closing,cancel_public_events,restrictions_on_gatherings,public_transport_closing,stay_at_home_requirements,restrictions_on_internal_movement,international_travel_controls,income_support,debt_relief,fiscal_measures,international_support,public_information_campaigns,testing_policy,contact_tracing,emergency_investment_in_healthcare,investment_in_vaccines,facial_coverings,vaccination_policy,stringency_index,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
DM,2021-03-31,ChIJFVoV8vrSFIwRPP06BQmRs0k,Q784,country/DMA,DM,Dominica,DM,DMA,0,3,0,,164,0,,1616,17674,,,1616,17674,71991,35041,36298,20978,50830,95.988,0.715,15280,15360,10894,12217,8926,5747,2629,178,110,596033333,8300,307823,15.416667,-61.333333,750,503,251,76.59756,11.6,32.9,6.4385,1.1189,439.594452,136.076263,1,0,0,2,0,1,0,2,1,0,0,0,2,3,2,0,0,2,5,29.63,26.011111,22.777778,28.822222,1.665111,21.185185,74.144637
DM,2021-04-01,ChIJFVoV8vrSFIwRPP06BQmRs0k,Q784,country/DMA,DM,Dominica,DM,DMA,0,1,0,,165,0,,101,17775,,337,438,18112,71991,35041,36298,20978,50830,95.988,0.715,15280,15360,10894,12217,8926,5747,2629,178,110,596033333,8300,307823,15.416667,-61.333333,750,503,251,76.59756,11.6,32.9,6.4385,1.1189,439.594452,136.076263,1,0,0,2,0,1,0,2,1,0,0,0,2,3,2,0,0,2,5,29.63,26.388889,23.188889,28.966667,2.4892,20.302469,68.675086
DM,2021-04-02,ChIJFVoV8vrSFIwRPP06BQmRs0k,Q784,country/DMA,DM,Dominica,DM,DMA,0,0,0,,165,0,,,,,,,,71991,35041,36298,20978,50830,95.988,0.715,15280,15360,10894,12217,8926,5747,2629,178,110,596033333,8300,307823,15.416667,-61.333333,750,503,251,76.59756,11.6,32.9,6.4385,1.1189,439.594452,136.076263,1,0,0,2,0,1,0,2,1,0,0,0,2,3,2,0,0,2,5,29.63,25.672222,22.927778,28.161111,1.721556,20.808642,74.915621
DM,2021-04-03,ChIJFVoV8vrSFIwRPP06BQmRs0k,Q784,country/DMA,DM,Dominica,DM,DMA,0,0,0,,165,0,,,,,,,,71991,35041,36298,20978,50830,95.988,0.715,15280,15360,10894,12217,8926,5747,2629,178,110,596033333,8300,307823,15.416667,-61.333333,750,503,251,76.59756,11.6,32.9,6.4385,1.1189,439.594452,136.076263,1,0,0,2,0,1,0,2,1,0,0,0,2,3,2,0,0,2,5,29.63,26.633333,23.161111,28.905556,0.889,20.62963,69.149127
DM,2021-04-04,ChIJFVoV8vrSFIwRPP06BQmRs0k,Q784,country/DMA,DM,Dominica,DM,DMA,0,0,0,,165,0,,,,,,,,71991,35041,36298,20978,50830,95.988,0.715,15280,15360,10894,12217,8926,5747,2629,178,110,596033333,8300,307823,15.416667,-61.333333,750,503,251,76.59756,11.6,32.9,6.4385,1.1189,439.594452,136.076263,1,0,0,2,0,1,0,2,1,0,0,0,2,3,2,0,0,2,5,29.63,26.694444,23.172222,29.244444,0.0,20.277778,67.457498
DM,2021-04-05,ChIJFVoV8vrSFIwRPP06BQmRs0k,Q784,country/DMA,DM,Dominica,DM,DMA,0,0,0,,165,0,,,,,,,,71991,35041,36298,20978,50830,95.988,0.715,15280,15360,10894,12217,8926,5747,2629,178,110,596033333,8300,307823,15.416667,-61.333333,750,503,251,76.59756,11.6,32.9,6.4385,1.1189,439.594452,136.076263,1,0,0,2,0,1,0,2,1,0,0,0,2,3,2,0,0,2,5,29.63,26.561111,23.338889,29.544444,0.09525,22.012346,75.390598
DM,2021-04-06,ChIJFVoV8vrSFIwRPP06BQmRs0k,Q784,country/DMA,DM,Dominica,DM,DMA,0,0,0,,165,0,,,,,,,,71991,35041,36298,20978,50830,95.988,0.715,15280,15360,10894,12217,8926,5747,2629,178,110,596033333,8300,307823,15.416667,-61.333333,750,503,251,76.59756,11.6,32.9,6.4385,1.1189,439.594452,136.076263,1,0,0,2,0,1,0,2,1,0,0,0,2,3,2,0,0,2,5,29.63,26.75,23.183333,29.311111,0.2032,22.901235,78.574556
DM,2021-04-07,ChIJFVoV8vrSFIwRPP06BQmRs0k,Q784,country/DMA,DM,Dominica,DM,DMA,0,0,0,,165,0,,,,,,,,71991,35041,36298,20978,50830,95.988,0.715,15280,15360,10894,12217,8926,5747,2629,178,110,596033333,8300,307823,15.416667,-61.333333,750,503,251,76.59756,11.6,32.9,6.4385,1.1189,439.594452,136.076263,1,0,0,2,0,1,0,2,1,0,0,0,2,3,2,0,0,2,5,29.63,26.55,24.027778,29.55,1.3462,22.716049,78.47141
DM,2021-04-08,ChIJFVoV8vrSFIwRPP06BQmRs0k,Q784,country/DMA,DM,Dominica,DM,DMA,0,0,0,,165,0,,,,,,,,71991,35041,36298,20978,50830,95.988,0.715,15280,15360,10894,12217,8926,5747,2629,178,110,596033333,8300,307823,15.416667,-61.333333,750,503,251,76.59756,11.6,32.9,6.4385,1.1189,439.594452,136.076263,1,0,0,2,0,1,0,2,1,0,0,0,2,3,2,0,0,2,5,29.63,26.5,23.261111,29.611111,1.947333,22.154321,76.235691
DM,2021-04-09,ChIJFVoV8vrSFIwRPP06BQmRs0k,Q784,country/DMA,DM,Dominica,DM,DMA,0,0,0,,165,0,,,,,,,,71991,35041,36298,20978,50830,95.988,0.715,15280,15360,10894,12217,8926,5747,2629,178,110,596033333,8300,307823,15.416667,-61.333333,750,503,251,76.59756,11.6,32.9,6.4385,1.1189,439.594452,136.076263,1,0,0,2,0,1,0,2,1,0,0,0,2,3,2,0,0,2,5,29.63,26.388889,23.488889,29.494444,1.27,21.679012,74.764869
DM,2021-04-10,ChIJFVoV8vrSFIwRPP06BQmRs0k,Q784,country/DMA,DM,Dominica,DM,DMA,0,0,0,,165,0,,,,,,,,71991,35041,36298,20978,50830,95.988,0.715,15280,15360,10894,12217,8926,5747,2629,178,110,596033333,8300,307823,15.416667,-61.333333,750,503,251,76.59756,11.6,32.9,6.4385,1.1189,439.594452,136.076263,1,0,0,2,0,1,0,2,1,0,0,0,2,3,2,0,0,2,5,29.63,25.655556,22.845679,28.605556,1.467556,20.030864,70.714976
DM,2021-04-11,ChIJFVoV8vrSFIwRPP06BQmRs0k,Q784,country/DMA,DM,Dominica,DM,DMA,0,0,0,,165,0,,,,,,,,71991,35041,36298,20978,50830,95.988,0.715,15280,15360,10894,12217,8926,5747,2629,178,110,596033333,8300,307823,15.416667,-61.333333,750,503,251,76.59756,11.6,32.9,6.4385,1.1189,439.594452,136.076263,1,0,0,2,0,1,0,2,1,0,0,0,2,3,2,0,0,2,5,29.63,25.827778,22.516667,28.75,0.381,19.135802,65.883344
DM,2021-04-12,ChIJFVoV8vrSFIwRPP06BQmRs0k,Q784,country/DMA,DM,Dominica,DM,DMA,0,5,0,,170,0,,173,17948,138,475,311,18423,71991,35041,36298,20978,50830,95.988,0.715,15280,15360,10894,12217,8926,5747,2629,178,110,596033333,8300,307823,15.416667,-61.333333,750,503,251,76.59756,11.6,32.9,6.4385,1.1189,439.594452,136.076263,1,0,0,2,0,1,0,2,1,0,0,0,2,3,2,0,0,2,5,29.63,24.838889,20.566667,28.488889,15.24,21.75,78.052985
DM,2021-04-13,ChIJFVoV8vrSFIwRPP06BQmRs0k,Q784,country/DMA,DM,Dominica,DM,DMA,0,0,0,,170,0,,,,,,,,71991,35041,36298,20978,50830,95.988,0.715,15280,15360,10894,12217,8926,5747,2629,178,110,596033333,8300,307823,15.416667,-61.333333,750,503,251,76.59756,11.6,32.9,6.4385,1.1189,439.594452,136.076263,1,0,0,2,0,1,0,2,1,0,0,0,2,3,2,0,0,2,5,29.63,27.055556,24.291667,29.822222,4.882444,23.833333,82.284803
DM,2021-04-14,ChIJFVoV8vrSFIwRPP06BQmRs0k,Q784,country/DMA,DM,Dominica,DM,DMA,0,0,0,,170,0,,,,,,,,71991,35041,36298,20978,50830,95.988,0.715,15280,15360,10894,12217,8926,5747,2629,178,110,596033333,8300,307823,15.416667,-61.333333,750,503,251,76.59756,11.6,32.9,6.4385,1.1189,439.594452,136.076263,1,0,0,2,0,1,0,2,1,0,0,0,2,3,2,0,0,2,5,29.63,27.405556,24.623457,30.572222,0.0254,24.32716,83.004319
DM,2021-04-15,ChIJFVoV8vrSFIwRPP06BQmRs0k,Q784,country/DMA,DM,Dominica,DM,DMA,0,2,0,,172,0,,,,,,,,71991,35041,36298,20978,50830,95.988,0.715,15280,15360,10894,12217,8926,5747,2629,178,110,596033333,8300,307823,15.416667,-61.333333,750,503,251,76.59756,11.6,32.9,6.4385,1.1189,439.594452,136.076263,1,0,0,2,0,1,0,2,1,0,0,0,2,3,2,0,0,2,5,29.63,27.188889,24.205556,30.033333,0.85725,23.493827,79.544755
DM,2021-04-16,ChIJFVoV8vrSFIwRPP06BQmRs0k,Q784,country/DMA,DM,Dominica,DM,DMA,0,0,0,,172,0,,,,,,,,71991,35041,36298,20978,50830,95.988,0.715,15280,15360,10894,12217,8926,5747,2629,178,110,596033333,8300,307823,15.416667,-61.333333,750,503,251,76.59756,11.6,32.9,6.4385,1.1189,439.594452,136.076263,1,0,0,2,0,1,0,2,1,0,0,0,2,3,2,0,0,2,5,29.63,28.055556,24.9,30.577778,0.0508,23.209877,74.144238
DM,2021-04-17,ChIJFVoV8vrSFIwRPP06BQmRs0k,Q784,country/DMA,DM,Dominica,DM,DMA,0,0,0,,172,0,,,,,,,,71991,35041,36298,20978,50830,95.988,0.715,15280,15360,10894,12217,8926,5747,2629,178,110,596033333,8300,307823,15.416667,-61.333333,750,503,251,76.59756,11.6,32.9,6.4385,1.1189,439.594452,136.076263,1,0,0,2,0,1,0,2,1,0,0,0,2,3,2,0,0,2,5,29.63,27.916667,25.05,30.683333,0.0,22.518519,71.875312
DM,2021-04-18,ChIJFVoV8vrSFIwRPP06BQmRs0k,Q784,country/DMA,DM,Dominica,DM,DMA,0,0,0,,172,0,,,,,,,,71991,35041,36298,20978,50830,95.988,0.715,15280,15360,10894,12217,8926,5747,2629,178,110,596033333,8300,307823,15.416667,-61.333333,750,503,251,76.59756,11.6,32.9,6.4385,1.1189,439.594452,136.076263,1,0,0,2,0,1,0,2,1,0,0,0,2,3,2,0,0,2,5,29.63,27.677778,24.927778,30.483333,0.0,21.82716,69.744021
DM,2021-04-19,ChIJFVoV8vrSFIwRPP06BQmRs0k,Q784,country/DMA,DM,Dominica,DM,DMA,0,0,0,,172,0,,,,,,,,71991,35041,36298,20978,50830,95.988,0.715,15280,15360,10894,12217,8926,5747,2629,178,110,596033333,8300,307823,15.416667,-61.333333,750,503,251,76.59756,11.6,32.9,6.4385,1.1189,439.594452,136.076263,1,0,0,2,0,1,0,2,1,0,0,0,2,3,2,0,0,2,5,29.63,27.761111,25.205556,30.316667,0.0,21.290123,67.339188
DM,2021-04-20,ChIJFVoV8vrSFIwRPP06BQmRs0k,Q784,country/DMA,DM,Dominica,DM,DMA,0,0,0,,172,0,,225,18173,2073,2548,2298,20721,71991,35041,36298,20978,50830,95.988,0.715,15280,15360,10894,12217,8926,5747,2629,178,110,596033333,8300,307823,15.416667,-61.333333,750,503,251,76.59756,11.6,32.9,6.4385,1.1189,439.594452,136.076263,1,0,0,2,0,1,0,2,1,0,0,0,2,3,2,0,0,2,5,29.63,27.244444,24.67284,29.838889,1.524,21.222222,69.358917
DM,2021-04-21,ChIJFVoV8vrSFIwRPP06BQmRs0k,Q784,country/DMA,DM,Dominica,DM,DMA,0,0,0,,172,0,,,,,,,,71991,35041,36298,20978,50830,95.988,0.715,15280,15360,10894,12217,8926,5747,2629,178,110,596033333,8300,307823,15.416667,-61.333333,750,503,251,76.59756,11.6,32.9,6.4385,1.1189,439.594452,136.076263,1,0,0,2,0,1,0,2,1,0,0,0,2,3,2,0,0,2,5,29.63,26.816667,22.911111,29.922222,5.503333,21.154321,70.850377
DM,2021-04-22,ChIJFVoV8vrSFIwRPP06BQmRs0k,Q784,country/DMA,DM,Dominica,DM,DMA,0,1,0,,173,0,,64,18237,2270,4818,2334,23055,71991,35041,36298,20978,50830,95.988,0.715,15280,15360,10894,12217,8926,5747,2629,178,110,596033333,8300,307823,15.416667,-61.333333,750,503,251,76.59756,11.6,32.9,6.4385,1.1189,439.594452,136.076263,1,0,0,2,0,1,0,2,1,0,0,0,2,3,2,0,0,2,5,29.63,27.05,23.472222,29.966667,2.286,21.777778,72.184917
DM,2021-04-23,ChIJFVoV8vrSFIwRPP06BQmRs0k,Q784,country/DMA,DM,Dominica,DM,DMA,0,0,0,,173,0,,,,,,,,71991,35041,36298,20978,50830,95.988,0.715,15280,15360,10894,12217,8926,5747,2629,178,110,596033333,8300,307823,15.416667,-61.333333,750,503,251,76.59756,11.6,32.9,6.4385,1.1189,439.594452,136.076263,1,0,0,2,0,1,0,2,1,0,0,0,2,3,2,0,0,2,5,29.63,27.511111,23.716667,30.066667,1.0922,21.339506,68.285543
DM,2021-04-24,ChIJFVoV8vrSFIwRPP06BQmRs0k,Q784,country/DMA,DM,Dominica,DM,DMA,0,0,0,,173,0,,,,,,,,71991,35041,36298,20978,50830,95.988,0.715,15280,15360,10894,12217,8926,5747,2629,178,110,596033333,8300,307823,15.416667,-61.333333,750,503,251,76.59756,11.6,32.9,6.4385,1.1189,439.594452,136.076263,1,0,0,2,0,1,0,2,1,0,0,0,2,3,2,0,0,2,5,29.63,27.344444,24.511111,29.877778,0.1016,21.067901,68.044694
DM,2021-04-25,ChIJFVoV8vrSFIwRPP06BQmRs0k,Q784,country/DMA,DM,Dominica,DM,DMA,0,0,0,,173,0,,,,,,,,71991,35041,36298,20978,50830,95.988,0.715,15280,15360,10894,12217,8926,5747,2629,178,110,596033333,8300,307823,15.416667,-61.333333,750,503,251,76.59756,11.6,32.9,6.4385,1.1189,439.594452,136.076263,1,0,0,2,0,1,0,2,1,0,0,0,2,3,2,0,0,2,5,29.63,27.227778,23.677778,29.838889,0.8255,20.679012,66.825387
DM,2021-04-26,ChIJFVoV8vrSFIwRPP06BQmRs0k,Q784,country/DMA,DM,Dominica,DM,DMA,0,0,0,,173,0,,,,,,,,71991,35041,36298,20978,50830,95.988,0.715,15280,15360,10894,12217,8926,5747,2629,178,110,596033333,8300,307823,15.416667,-61.333333,750,503,251,76.59756,11.6,32.9,6.4385,1.1189,439.594452,136.076263,1,0,0,2,0,1,0,2,1,0,0,0,2,3,2,0,0,2,5,29.63,26.877778,23.011111,29.877778,0.084667,20.166667,65.965454
DM,2021-04-27,ChIJFVoV8vrSFIwRPP06BQmRs0k,Q784,country/DMA,DM,Dominica,DM,DMA,0,0,0,,173,0,,,,,,,,71991,35041,36298,20978,50830,95.988,0.715,15280,15360,10894,12217,8926,5747,2629,178,110,596033333,8300,307823,15.416667,-61.333333,750,503,251,76.59756,11.6,32.9,6.4385,1.1189,439.594452,136.076263,1,0,0,2,0,1,0,2,1,0,0,0,2,3,2,0,0,2,5,29.63,26.988889,22.455556,30.272222,0.4064,20.962963,69.004027
DM,2021-04-28,ChIJFVoV8vrSFIwRPP06BQmRs0k,Q784,country/DMA,DM,Dominica,DM,DMA,0,1,0,,174,0,,261,18498,4505,9323,4766,27821,71991,35041,36298,20978,50830,95.988,0.715,15280,15360,10894,12217,8926,5747,2629,178,110,596033333,8300,307823,15.416667,-61.333333,750,503,251,76.59756,11.6,32.9,6.4385,1.1189,439.594452,136.076263,1,0,0,2,0,1,0,2,1,0,0,0,2,3,2,0,0,2,5,29.63,25.094444,18.922222,29.2,2.9464,21.840278,77.856446
DM,2021-04-29,ChIJFVoV8vrSFIwRPP06BQmRs0k,Q784,country/DMA,DM,Dominica,DM,DMA,0,0,0,,174,0,,,,,,,,71991,35041,36298,20978,50830,95.988,0.715,15280,15360,10894,12217,8926,5747,2629,178,110,596033333,8300,307823,15.416667,-61.333333,750,503,251,76.59756,11.6,32.9,6.4385,1.1189,439.594452,136.076263,1,0,0,2,0,1,0,2,1,0,0,0,2,3,2,0,0,2,5,29.63,24.372222,20.185185,28.783333,19.388667,21.729167,81.484406
DM,2021-04-30,ChIJFVoV8vrSFIwRPP06BQmRs0k,Q784,country/DMA,DM,Dominica,DM,DMA,0,0,0,,174,0,,,,,,,,71991,35041,36298,20978,50830,95.988,0.715,15280,15360,10894,12217,8926,5747,2629,178,110,596033333,8300,307823,15.416667,-61.333333,750,503,251,76.59756,11.6,32.9,6.4385,1.1189,439.594452,136.076263,1,0,0,2,0,1,0,2,1,0,0,0,2,3,2,0,0,2,5,29.63,26.438889,23.444444,29.127778,3.725333,21.487654,73.8529
DM,2021-05-01,ChIJFVoV8vrSFIwRPP06BQmRs0k,Q784,country/DMA,DM,Dominica,DM,DMA,0,0,0,,174,0,,,,,,,,71991,35041,36298,20978,50830,95.988,0.715,15280,15360,10894,12217,8926,5747,2629,178,110,596033333,8300,307823,15.416667,-61.333333,750,503,251,76.59756,11.6,32.9,6.4385,1.1189,439.594452,136.076263,1,0,0,2,0,1,0,2,1,0,0,0,2,3,2,0,0,2,5,29.63,26.777778,23.555556,29.566667,0.7112,21.765432,73.309882
DM,2021-05-02,ChIJFVoV8vrSFIwRPP06BQmRs0k,Q784,country/DMA,DM,Dominica,DM,DMA,0,0,0,,174,0,,,,,,,,71991,35041,36298,20978,50830,95.988,0.715,15280,15360,10894,12217,8926,5747,2629,178,110,596033333,8300,307823,15.416667,-61.333333,750,503,251,76.59756,11.6,32.9,6.4385,1.1189,439.594452,136.076263,1,0,0,2,0,1,0,2,1,0,0,0,2,3,2,0,0,2,5,29.63,27.005556,23.483333,29.938889,0.5334,22.049383,73.682444
DM,2021-05-03,ChIJFVoV8vrSFIwRPP06BQmRs0k,Q784,country/DMA,DM,Dominica,DM,DMA,0,0,0,,174,0,,,,,,,,71991,35041,36298,20978,50830,95.988,0.715,15280,15360,10894,12217,8926,5747,2629,178,110,596033333,8300,307823,15.416667,-61.333333,750,503,251,76.59756,11.6,32.9,6.4385,1.1189,439.594452,136.076263,1,0,0,2,0,1,0,2,1,0,0,0,2,3,2,0,0,2,5,29.63,26.577778,22.234568,29.866667,1.0414,22.537037,78.193889
DM,2021-05-04,ChIJFVoV8vrSFIwRPP06BQmRs0k,Q784,country/DMA,DM,Dominica,DM,DMA,0,0,0,,174,0,,,,,,,,71991,35041,36298,20978,50830,95.988,0.715,15280,15360,10894,12217,8926,5747,2629,178,110,596033333,8300,307823,15.416667,-61.333333,750,503,251,76.59756,11.6,32.9,6.4385,1.1189,439.594452,136.076263,1,0,0,2,0,1,0,2,1,0,0,0,2,3,2,0,0,2,5,29.63,27.422222,24.011111,29.794444,3.0988,21.709877,70.737849
DM,2021-05-05,ChIJFVoV8vrSFIwRPP06BQmRs0k,Q784,country/DMA,DM,Dominica,DM,DMA,0,0,0,,174,0,,,,,,,,71991,35041,36298,20978,50830,95.988,0.715,15280,15360,10894,12217,8926,5747,2629,178,110,596033333,8300,307823,15.416667,-61.333333,750,503,251,76.59756,11.6,32.9,6.4385,1.1189,439.594452,136.076263,1,0,0,2,0,1,0,2,1,0,0,0,2,3,2,0,0,2,5,29.63,27.433333,24.6,29.727778,0.1778,21.530864,69.767735
DM,2021-05-06,ChIJFVoV8vrSFIwRPP06BQmRs0k,Q784,country/DMA,DM,Dominica,DM,DMA,0,0,0,,174,0,,,,,,,,71991,35041,36298,20978,50830,95.988,0.715,15280,15360,10894,12217,8926,5747,2629,178,110,596033333,8300,307823,15.416667,-61.333333,750,503,251,76.59756,11.6,32.9,6.4385,1.1189,439.594452,136.076263,1,0,0,2,0,1,0,2,1,0,0,0,2,3,2,0,0,2,5,29.63,27.038889,24.018519,29.483333,1.5875,21.296296,70.62971
DM,2021-05-07,ChIJFVoV8vrSFIwRPP06BQmRs0k,Q784,country/DMA,DM,Dominica,DM,DMA,0,1,0,,175,0,,366,18864,3821,13144,4187,32008,71991,35041,36298,20978,50830,95.988,0.715,15280,15360,10894,12217,8926,5747,2629,178,110,596033333,8300,307823,15.416667,-61.333333,750,503,251,76.59756,11.6,32.9,6.4385,1.1189,439.594452,136.076263,1,0,0,2,0,1,0,2,1,0,0,0,2,3,2,0,0,2,5,29.63,27.266667,23.327778,29.822222,2.032,21.098765,68.576269
DM,2021-05-08,ChIJFVoV8vrSFIwRPP06BQmRs0k,Q784,country/DMA,DM,Dominica,DM,DMA,0,0,0,,175,0,,,,,,,,71991,35041,36298,20978,50830,95.988,0.715,15280,15360,10894,12217,8926,5747,2629,178,110,596033333,8300,307823,15.416667,-61.333333,750,503,251,76.59756,11.6,32.9,6.4385,1.1189,439.594452,136.076263,1,0,0,2,0,1,0,2,1,0,0,0,2,3,2,0,0,2,5,29.63,27.166667,24.148148,29.655556,0.451556,21.925926,72.596212
DM,2021-05-09,ChIJFVoV8vrSFIwRPP06BQmRs0k,Q784,country/DMA,DM,Dominica,DM,DMA,0,0,0,,175,0,,,,,,,,71991,35041,36298,20978,50830,95.988,0.715,15280,15360,10894,12217,8926,5747,2629,178,110,596033333,8300,307823,15.416667,-61.333333,750,503,251,76.59756,11.6,32.9,6.4385,1.1189,439.594452,136.076263,1,0,0,2,0,1,0,2,1,0,0,0,2,3,2,0,0,2,5,29.63,27.433333,24.983333,29.822222,0.3556,22.901235,75.743307
DM,2021-05-10,ChIJFVoV8vrSFIwRPP06BQmRs0k,Q784,country/DMA,DM,Dominica,DM,DMA,0,0,0,,175,0,,,,,,,,71991,35041,36298,20978,50830,95.988,0.715,15280,15360,10894,12217,8926,5747,2629,178,110,596033333,8300,307823,15.416667,-61.333333,750,503,251,76.59756,11.6,32.9,6.4385,1.1189,439.594452,136.076263,1,0,0,2,0,1,0,2,1,0,0,0,2,3,2,0,0,2,5,29.63,27.527778,24.905556,29.838889,0.8128,22.259259,72.416093
DM,2021-05-11,ChIJFVoV8vrSFIwRPP06BQmRs0k,Q784,country/DMA,DM,Dominica,DM,DMA,0,0,0,,175,0,,,,,,,,71991,35041,36298,20978,50830,95.988,0.715,15280,15360,10894,12217,8926,5747,2629,178,110,596033333,8300,307823,15.416667,-61.333333,750,503,251,76.59756,11.6,32.9,6.4385,1.1189,439.594452,136.076263,1,0,0,2,0,1,0,2,1,0,0,0,2,3,2,0,0,2,5,29.63,27.311111,24.211111,29.522222,0.1905,21.95679,72.329681
DM,2021-05-12,ChIJFVoV8vrSFIwRPP06BQmRs0k,Q784,country/DMA,DM,Dominica,DM,DMA,0,3,0,,178,0,,235,19099,794,13938,1029,33037,71991,35041,36298,20978,50830,95.988,0.715,15280,15360,10894,12217,8926,5747,2629,178,110,596033333,8300,307823,15.416667,-61.333333,750,503,251,76.59756,11.6,32.9,6.4385,1.1189,439.594452,136.076263,1,0,0,2,0,1,0,2,1,0,0,0,2,3,2,0,0,2,5,29.63,27.633333,24.238889,29.944444,0.254,21.82716,70.11388
DM,2021-05-13,ChIJFVoV8vrSFIwRPP06BQmRs0k,Q784,country/DMA,DM,Dominica,DM,DMA,0,0,0,,178,0,,,,,,,,71991,35041,36298,20978,50830,95.988,0.715,15280,15360,10894,12217,8926,5747,2629,178,110,596033333,8300,307823,15.416667,-61.333333,750,503,251,76.59756,11.6,32.9,6.4385,1.1189,439.594452,136.076263,1,0,0,2,0,1,0,2,1,0,0,0,2,3,2,0,0,2,5,29.63,27.344444,24.6,29.794444,1.27,21.598765,70.432448
DM,2021-05-14,ChIJFVoV8vrSFIwRPP06BQmRs0k,Q784,country/DMA,DM,Dominica,DM,DMA,0,0,0,,178,0,,,,,,,,71991,35041,36298,20978,50830,95.988,0.715,15280,15360,10894,12217,8926,5747,2629,178,110,596033333,8300,307823,15.416667,-61.333333,750,503,251,76.59756,11.6,32.9,6.4385,1.1189,439.594452,136.076263,1,0,0,2,0,1,0,2,0,0,0,0,2,3,2,0,0,2,5,29.63,27.197531,23.981481,30.179012,0.5715,22.270833,73.985414
DM,2021-05-15,ChIJFVoV8vrSFIwRPP06BQmRs0k,Q784,country/DMA,DM,Dominica,DM,DMA,0,0,0,,178,0,,,,,,,,71991,35041,36298,20978,50830,95.988,0.715,15280,15360,10894,12217,8926,5747,2629,178,110,596033333,8300,307823,15.416667,-61.333333,750,503,251,76.59756,11.6,32.9,6.4385,1.1189,439.594452,136.076263,1,0,0,2,0,1,0,2,0,0,0,0,2,3,2,0,0,2,5,29.63,27.697531,24.759259,30.166667,0.399143,22.638889,73.378671
DM,2021-05-16,ChIJFVoV8vrSFIwRPP06BQmRs0k,Q784,country/DMA,DM,Dominica,DM,DMA,0,0,0,,178,0,,,,,,,,71991,35041,36298,20978,50830,95.988,0.715,15280,15360,10894,12217,8926,5747,2629,178,110,596033333,8300,307823,15.416667,-61.333333,750,503,251,76.59756,11.6,32.9,6.4385,1.1189,439.594452,136.076263,1,0,0,2,0,1,0,2,0,0,0,0,2,3,2,0,0,2,5,29.63,27.858025,25.080247,30.493827,0.0,22.013889,69.817792
DM,2021-05-17,ChIJFVoV8vrSFIwRPP06BQmRs0k,Q784,country/DMA,DM,Dominica,DM,DMA,0,6,0,,184,0,,172,19271,740,14678,912,33949,71991,35041,36298,20978,50830,95.988,0.715,15280,15360,10894,12217,8926,5747,2629,178,110,596033333,8300,307823,15.416667,-61.333333,750,503,251,76.59756,11.6,32.9,6.4385,1.1189,439.594452,136.076263,1,0,0,2,0,1,0,2,0,0,0,0,2,3,2,0,0,2,5,29.63,28.111111,24.993827,30.802469,0.141111,22.798611,72.209259
DM,2021-05-18,ChIJFVoV8vrSFIwRPP06BQmRs0k,Q784,country/DMA,DM,Dominica,DM,DMA,0,0,0,,184,0,,89,19360,181,14859,270,34219,71991,35041,36298,20978,50830,95.988,0.715,15280,15360,10894,12217,8926,5747,2629,178,110,596033333,8300,307823,15.416667,-61.333333,750,503,251,76.59756,11.6,32.9,6.4385,1.1189,439.594452,136.076263,1,0,0,2,0,1,0,2,0,0,0,0,2,3,2,0,0,2,5,29.63,28.037037,24.919753,30.95679,0.03175,23.0,73.15114
DM,2021-05-19,ChIJFVoV8vrSFIwRPP06BQmRs0k,Q784,country/DMA,DM,Dominica,DM,DMA,0,0,0,,184,0,,,,,,,,71991,35041,36298,20978,50830,95.988,0.715,15280,15360,10894,12217,8926,5747,2629,178,110,596033333,8300,307823,15.416667,-61.333333,750,503,251,76.59756,11.6,32.9,6.4385,1.1189,439.594452,136.076263,1,0,0,2,0,1,0,2,0,0,0,0,2,3,2,0,0,2,5,29.63,28.117284,24.759259,30.740741,0.0,22.465278,70.811658
DM,2021-05-20,ChIJFVoV8vrSFIwRPP06BQmRs0k,Q784,country/DMA,DM,Dominica,DM,DMA,0,0,0,,184,0,,,,,,,,71991,35041,36298,20978,50830,95.988,0.715,15280,15360,10894,12217,8926,5747,2629,178,110,596033333,8300,307823,15.416667,-61.333333,750,503,251,76.59756,11.6,32.9,6.4385,1.1189,439.594452,136.076263,1,0,0,2,0,1,0,2,0,0,0,0,2,3,2,0,0,2,5,29.63,28.141975,24.561728,30.716049,0.0,22.263889,69.612731
