location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,new_tested,cumulative_confirmed,cumulative_deceased,cumulative_tested,new_persons_vaccinated,cumulative_persons_vaccinated,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_vaccine_doses_administered,cumulative_vaccine_doses_administered,population,population_male,population_female,population_rural,population_urban,population_largest_city,population_density,human_development_index,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,gdp_usd,gdp_per_capita_usd,openstreetmap_id,latitude,longitude,area_sq_km,area_rural_sq_km,area_urban_sq_km,life_expectancy,diabetes_prevalence,infant_mortality_rate,adult_male_mortality_rate,adult_female_mortality_rate,pollution_mortality_rate,comorbidity_mortality_rate,nurses_per_1000,physicians_per_1000,health_expenditure_usd,out_of_pocket_health_expenditure_usd,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
GQ,2021-06-01,ChIJp4euX2A6ZBARet4QLKKicMg,Q983,country/GNQ,GQ,Equatorial Guinea,GQ,GNQ,0,0,0,,8572,118,,,,,,,,1402985,780380,622605,371174,984812,395403,50.017,0.591,371663,265297,286385,248981,115362,62217,34879,14721,3480,11026774945,8131,192791,1.5,10.0,28050,26800,97,58.402,6.0,62.6,334.453,294.556,177.7,22.0,0.5024,0.4017,301.150055,231.259186,26.472222,23.875,29.527778,6.567714,23.492063,83.057434
GQ,2021-06-02,ChIJp4euX2A6ZBARet4QLKKicMg,Q983,country/GNQ,GQ,Equatorial Guinea,GQ,GNQ,0,54,0,,8626,118,,,,,,,,1402985,780380,622605,371174,984812,395403,50.017,0.591,371663,265297,286385,248981,115362,62217,34879,14721,3480,11026774945,8131,192791,1.5,10.0,28050,26800,97,58.402,6.0,62.6,334.453,294.556,177.7,22.0,0.5024,0.4017,301.150055,231.259186,26.233333,24.144444,28.422222,4.1656,23.877778,87.164654
GQ,2021-06-03,ChIJp4euX2A6ZBARet4QLKKicMg,Q983,country/GNQ,GQ,Equatorial Guinea,GQ,GNQ,0,0,0,,8626,118,,494,148579,11192,87610,11686,236189,1402985,780380,622605,371174,984812,395403,50.017,0.591,371663,265297,286385,248981,115362,62217,34879,14721,3480,11026774945,8131,192791,1.5,10.0,28050,26800,97,58.402,6.0,62.6,334.453,294.556,177.7,22.0,0.5024,0.4017,301.150055,231.259186,26.479167,23.638889,29.277778,0.127,23.597222,84.278792
GQ,2021-06-04,ChIJp4euX2A6ZBARet4QLKKicMg,Q983,country/GNQ,GQ,Equatorial Guinea,GQ,GNQ,0,0,0,,8626,118,,,,,,,,1402985,780380,622605,371174,984812,395403,50.017,0.591,371663,265297,286385,248981,115362,62217,34879,14721,3480,11026774945,8131,192791,1.5,10.0,28050,26800,97,58.402,6.0,62.6,334.453,294.556,177.7,22.0,0.5024,0.4017,301.150055,231.259186,27.270833,24.201389,29.902778,0.0,24.006944,82.462261
GQ,2021-06-05,ChIJp4euX2A6ZBARet4QLKKicMg,Q983,country/GNQ,GQ,Equatorial Guinea,GQ,GNQ,0,0,0,,8626,118,,,,,,,,1402985,780380,622605,371174,984812,395403,50.017,0.591,371663,265297,286385,248981,115362,62217,34879,14721,3480,11026774945,8131,192791,1.5,10.0,28050,26800,97,58.402,6.0,62.6,334.453,294.556,177.7,22.0,0.5024,0.4017,301.150055,231.259186,26.979167,24.4375,29.645833,3.556,24.104167,84.41277
GQ,2021-06-06,ChIJp4euX2A6ZBARet4QLKKicMg,Q983,country/GNQ,GQ,Equatorial Guinea,GQ,GNQ,0,14,0,,8640,118,,,,,,,,1402985,780380,622605,371174,984812,395403,50.017,0.591,371663,265297,286385,248981,115362,62217,34879,14721,3480,11026774945,8131,192791,1.5,10.0,28050,26800,97,58.402,6.0,62.6,334.453,294.556,177.7,22.0,0.5024,0.4017,301.150055,231.259186,26.847222,23.875,30.152778,1.052286,23.819444,83.668475
GQ,2021-06-07,ChIJp4euX2A6ZBARet4QLKKicMg,Q983,country/GNQ,GQ,Equatorial Guinea,GQ,GNQ,0,0,0,,8640,118,,,,,,,,1402985,780380,622605,371174,984812,395403,50.017,0.591,371663,265297,286385,248981,115362,62217,34879,14721,3480,11026774945,8131,192791,1.5,10.0,28050,26800,97,58.402,6.0,62.6,334.453,294.556,177.7,22.0,0.5024,0.4017,301.150055,231.259186,27.715278,24.138889,31.0625,0.108857,24.152778,81.04736
GQ,2021-06-08,ChIJp4euX2A6ZBARet4QLKKicMg,Q983,country/GNQ,GQ,Equatorial Guinea,GQ,GNQ,0,0,0,,8640,118,,,,,,,,1402985,780380,622605,371174,984812,395403,50.017,0.591,371663,265297,286385,248981,115362,62217,34879,14721,3480,11026774945,8131,192791,1.5,10.0,28050,26800,97,58.402,6.0,62.6,334.453,294.556,177.7,22.0,0.5024,0.4017,301.150055,231.259186,27.402778,24.25,30.25,4.699,24.465278,84.201343
GQ,2021-06-09,ChIJp4euX2A6ZBARet4QLKKicMg,Q983,country/GNQ,GQ,Equatorial Guinea,GQ,GNQ,0,10,2,,8650,120,,,,,,,,1402985,780380,622605,371174,984812,395403,50.017,0.591,371663,265297,286385,248981,115362,62217,34879,14721,3480,11026774945,8131,192791,1.5,10.0,28050,26800,97,58.402,6.0,62.6,334.453,294.556,177.7,22.0,0.5024,0.4017,301.150055,231.259186,27.291667,24.048611,30.5625,0.725714,24.041667,82.614681
GQ,2021-06-10,ChIJp4euX2A6ZBARet4QLKKicMg,Q983,country/GNQ,GQ,Equatorial Guinea,GQ,GNQ,0,0,0,,8650,120,,0,148579,11039,98649,11039,247228,1402985,780380,622605,371174,984812,395403,50.017,0.591,371663,265297,286385,248981,115362,62217,34879,14721,3480,11026774945,8131,192791,1.5,10.0,28050,26800,97,58.402,6.0,62.6,334.453,294.556,177.7,22.0,0.5024,0.4017,301.150055,231.259186,27.458333,23.652778,30.729167,0.508,24.020833,81.683223
GQ,2021-06-11,ChIJp4euX2A6ZBARet4QLKKicMg,Q983,country/GNQ,GQ,Equatorial Guinea,GQ,GNQ,0,12,0,,8662,120,,,,,,,,1402985,780380,622605,371174,984812,395403,50.017,0.591,371663,265297,286385,248981,115362,62217,34879,14721,3480,11026774945,8131,192791,1.5,10.0,28050,26800,97,58.402,6.0,62.6,334.453,294.556,177.7,22.0,0.5024,0.4017,301.150055,231.259186,26.881944,24.048611,29.534722,8.0772,24.291667,85.91957
GQ,2021-06-12,ChIJp4euX2A6ZBARet4QLKKicMg,Q983,country/GNQ,GQ,Equatorial Guinea,GQ,GNQ,0,0,0,,8662,120,,0,148579,956,99605,956,248184,1402985,780380,622605,371174,984812,395403,50.017,0.591,371663,265297,286385,248981,115362,62217,34879,14721,3480,11026774945,8131,192791,1.5,10.0,28050,26800,97,58.402,6.0,62.6,334.453,294.556,177.7,22.0,0.5024,0.4017,301.150055,231.259186,26.708333,22.979167,29.784722,7.184571,23.465278,82.62339
GQ,2021-06-13,ChIJp4euX2A6ZBARet4QLKKicMg,Q983,country/GNQ,GQ,Equatorial Guinea,GQ,GNQ,0,0,0,,8662,120,,,,,,,,1402985,780380,622605,371174,984812,395403,50.017,0.591,371663,265297,286385,248981,115362,62217,34879,14721,3480,11026774945,8131,192791,1.5,10.0,28050,26800,97,58.402,6.0,62.6,334.453,294.556,177.7,22.0,0.5024,0.4017,301.150055,231.259186,26.791667,23.465278,29.75,0.0635,24.027778,84.890411
GQ,2021-06-14,ChIJp4euX2A6ZBARet4QLKKicMg,Q983,country/GNQ,GQ,Equatorial Guinea,GQ,GNQ,0,18,0,,8680,120,,,,,,,,1402985,780380,622605,371174,984812,395403,50.017,0.591,371663,265297,286385,248981,115362,62217,34879,14721,3480,11026774945,8131,192791,1.5,10.0,28050,26800,97,58.402,6.0,62.6,334.453,294.556,177.7,22.0,0.5024,0.4017,301.150055,231.259186,27.583333,24.402778,30.652778,1.49225,24.263889,82.242666
GQ,2021-06-15,ChIJp4euX2A6ZBARet4QLKKicMg,Q983,country/GNQ,GQ,Equatorial Guinea,GQ,GNQ,0,0,0,,8680,120,,0,148579,6846,106451,6846,255030,1402985,780380,622605,371174,984812,395403,50.017,0.591,371663,265297,286385,248981,115362,62217,34879,14721,3480,11026774945,8131,192791,1.5,10.0,28050,26800,97,58.402,6.0,62.6,334.453,294.556,177.7,22.0,0.5024,0.4017,301.150055,231.259186,26.944444,24.180556,30.097222,9.289143,23.9375,83.846458
GQ,2021-06-16,ChIJp4euX2A6ZBARet4QLKKicMg,Q983,country/GNQ,GQ,Equatorial Guinea,GQ,GNQ,0,18,0,,8698,120,,,,,,,,1402985,780380,622605,371174,984812,395403,50.017,0.591,371663,265297,286385,248981,115362,62217,34879,14721,3480,11026774945,8131,192791,1.5,10.0,28050,26800,97,58.402,6.0,62.6,334.453,294.556,177.7,22.0,0.5024,0.4017,301.150055,231.259186,27.194444,23.819444,30.451389,2.467429,23.590278,81.002957
GQ,2021-06-17,ChIJp4euX2A6ZBARet4QLKKicMg,Q983,country/GNQ,GQ,Equatorial Guinea,GQ,GNQ,0,0,0,,8698,120,,0,148579,2116,108567,2116,257146,1402985,780380,622605,371174,984812,395403,50.017,0.591,371663,265297,286385,248981,115362,62217,34879,14721,3480,11026774945,8131,192791,1.5,10.0,28050,26800,97,58.402,6.0,62.6,334.453,294.556,177.7,22.0,0.5024,0.4017,301.150055,231.259186,26.493056,23.75,29.8125,15.494,23.256944,82.641609
GQ,2021-06-18,ChIJp4euX2A6ZBARet4QLKKicMg,Q983,country/GNQ,GQ,Equatorial Guinea,GQ,GNQ,0,10,0,,8708,120,,,,,,,,1402985,780380,622605,371174,984812,395403,50.017,0.591,371663,265297,286385,248981,115362,62217,34879,14721,3480,11026774945,8131,192791,1.5,10.0,28050,26800,97,58.402,6.0,62.6,334.453,294.556,177.7,22.0,0.5024,0.4017,301.150055,231.259186,27.097222,23.590278,30.722222,5.61975,23.340278,80.043561
GQ,2021-06-19,ChIJp4euX2A6ZBARet4QLKKicMg,Q983,country/GNQ,GQ,Equatorial Guinea,GQ,GNQ,0,0,0,,8708,120,,,,,,,,1402985,780380,622605,371174,984812,395403,50.017,0.591,371663,265297,286385,248981,115362,62217,34879,14721,3480,11026774945,8131,192791,1.5,10.0,28050,26800,97,58.402,6.0,62.6,334.453,294.556,177.7,22.0,0.5024,0.4017,301.150055,231.259186,26.6875,23.743056,29.701389,0.0,23.618056,83.431084
GQ,2021-06-20,ChIJp4euX2A6ZBARet4QLKKicMg,Q983,country/GNQ,GQ,Equatorial Guinea,GQ,GNQ,0,0,0,,8708,120,,,,,,,,1402985,780380,622605,371174,984812,395403,50.017,0.591,371663,265297,286385,248981,115362,62217,34879,14721,3480,11026774945,8131,192791,1.5,10.0,28050,26800,97,58.402,6.0,62.6,334.453,294.556,177.7,22.0,0.5024,0.4017,301.150055,231.259186,26.534722,23.6875,29.395833,0.762,23.326389,82.646496
GQ,2021-06-21,ChIJp4euX2A6ZBARet4QLKKicMg,Q983,country/GNQ,GQ,Equatorial Guinea,GQ,GNQ,0,0,0,,8708,120,,,,,,,,1402985,780380,622605,371174,984812,395403,50.017,0.591,371663,265297,286385,248981,115362,62217,34879,14721,3480,11026774945,8131,192791,1.5,10.0,28050,26800,97,58.402,6.0,62.6,334.453,294.556,177.7,22.0,0.5024,0.4017,301.150055,231.259186,25.298611,22.902778,27.465278,1.016,22.805556,86.303854
GQ,2021-06-22,ChIJp4euX2A6ZBARet4QLKKicMg,Q983,country/GNQ,GQ,Equatorial Guinea,GQ,GNQ,0,4,0,,8712,120,,,,,,,,1402985,780380,622605,371174,984812,395403,50.017,0.591,371663,265297,286385,248981,115362,62217,34879,14721,3480,11026774945,8131,192791,1.5,10.0,28050,26800,97,58.402,6.0,62.6,334.453,294.556,177.7,22.0,0.5024,0.4017,301.150055,231.259186,25.534722,23.131944,28.354167,8.5852,23.097222,86.441443
GQ,2021-06-23,ChIJp4euX2A6ZBARet4QLKKicMg,Q983,country/GNQ,GQ,Equatorial Guinea,GQ,GNQ,0,0,0,,8712,120,,606,149185,1728,110295,2334,259480,1402985,780380,622605,371174,984812,395403,50.017,0.591,371663,265297,286385,248981,115362,62217,34879,14721,3480,11026774945,8131,192791,1.5,10.0,28050,26800,97,58.402,6.0,62.6,334.453,294.556,177.7,22.0,0.5024,0.4017,301.150055,231.259186,24.766667,23.1,26.644444,21.7805,23.433333,92.373375
GQ,2021-06-24,ChIJp4euX2A6ZBARet4QLKKicMg,Q983,country/GNQ,GQ,Equatorial Guinea,GQ,GNQ,0,11,1,,8723,121,,,,,,,,1402985,780380,622605,371174,984812,395403,50.017,0.591,371663,265297,286385,248981,115362,62217,34879,14721,3480,11026774945,8131,192791,1.5,10.0,28050,26800,97,58.402,6.0,62.6,334.453,294.556,177.7,22.0,0.5024,0.4017,301.150055,231.259186,26.055556,23.222222,29.944444,2.5908,23.477778,85.739822
GQ,2021-06-25,ChIJp4euX2A6ZBARet4QLKKicMg,Q983,country/GNQ,GQ,Equatorial Guinea,GQ,GNQ,0,0,0,,8723,121,,0,149185,1048,111343,1048,260528,1402985,780380,622605,371174,984812,395403,50.017,0.591,371663,265297,286385,248981,115362,62217,34879,14721,3480,11026774945,8131,192791,1.5,10.0,28050,26800,97,58.402,6.0,62.6,334.453,294.556,177.7,22.0,0.5024,0.4017,301.150055,231.259186,26.666667,23.822222,29.6,0.4572,24.044444,85.583857
GQ,2021-06-26,ChIJp4euX2A6ZBARet4QLKKicMg,Q983,country/GNQ,GQ,Equatorial Guinea,GQ,GNQ,0,0,0,,8723,121,,,,,,,,1402985,780380,622605,371174,984812,395403,50.017,0.591,371663,265297,286385,248981,115362,62217,34879,14721,3480,11026774945,8131,192791,1.5,10.0,28050,26800,97,58.402,6.0,62.6,334.453,294.556,177.7,22.0,0.5024,0.4017,301.150055,231.259186,26.633333,24.122222,29.722222,1.651,23.722222,84.108094
GQ,2021-06-27,ChIJp4euX2A6ZBARet4QLKKicMg,Q983,country/GNQ,GQ,Equatorial Guinea,GQ,GNQ,0,11,0,,8734,121,,,,,,,,1402985,780380,622605,371174,984812,395403,50.017,0.591,371663,265297,286385,248981,115362,62217,34879,14721,3480,11026774945,8131,192791,1.5,10.0,28050,26800,97,58.402,6.0,62.6,334.453,294.556,177.7,22.0,0.5024,0.4017,301.150055,231.259186,25.966667,23.622222,29.3,1.8288,23.344444,85.696198
GQ,2021-06-28,ChIJp4euX2A6ZBARet4QLKKicMg,Q983,country/GNQ,GQ,Equatorial Guinea,GQ,GNQ,0,0,0,,8734,121,,1178,150363,3147,114490,4325,264853,1402985,780380,622605,371174,984812,395403,50.017,0.591,371663,265297,286385,248981,115362,62217,34879,14721,3480,11026774945,8131,192791,1.5,10.0,28050,26800,97,58.402,6.0,62.6,334.453,294.556,177.7,22.0,0.5024,0.4017,301.150055,231.259186,26.3,23.8,28.8,8.001,23.8,86.231939
GQ,2021-06-29,ChIJp4euX2A6ZBARet4QLKKicMg,Q983,country/GNQ,GQ,Equatorial Guinea,GQ,GNQ,0,8,1,,8742,122,,,,,,,,1402985,780380,622605,371174,984812,395403,50.017,0.591,371663,265297,286385,248981,115362,62217,34879,14721,3480,11026774945,8131,192791,1.5,10.0,28050,26800,97,58.402,6.0,62.6,334.453,294.556,177.7,22.0,0.5024,0.4017,301.150055,231.259186,25.955556,23.355556,29.244444,25.781,23.644444,87.315146
GQ,2021-06-30,ChIJp4euX2A6ZBARet4QLKKicMg,Q983,country/GNQ,GQ,Equatorial Guinea,GQ,GNQ,0,0,0,,8742,122,,246,150609,11,114501,257,265110,1402985,780380,622605,371174,984812,395403,50.017,0.591,371663,265297,286385,248981,115362,62217,34879,14721,3480,11026774945,8131,192791,1.5,10.0,28050,26800,97,58.402,6.0,62.6,334.453,294.556,177.7,22.0,0.5024,0.4017,301.150055,231.259186,26.801587,23.373016,29.714286,5.225143,23.301587,81.336364
GQ,2021-07-01,ChIJp4euX2A6ZBARet4QLKKicMg,Q983,country/GNQ,GQ,Equatorial Guinea,GQ,GNQ,0,17,0,,8759,122,,,,,,,,1402985,780380,622605,371174,984812,395403,50.017,0.591,371663,265297,286385,248981,115362,62217,34879,14721,3480,11026774945,8131,192791,1.5,10.0,28050,26800,97,58.402,6.0,62.6,334.453,294.556,177.7,22.0,0.5024,0.4017,301.150055,231.259186,26.513889,23.347222,29.5625,0.036286,23.305556,82.665107
GQ,2021-07-02,ChIJp4euX2A6ZBARet4QLKKicMg,Q983,country/GNQ,GQ,Equatorial Guinea,GQ,GNQ,0,0,0,,8759,122,,0,,0,,4871,269981,1402985,780380,622605,371174,984812,395403,50.017,0.591,371663,265297,286385,248981,115362,62217,34879,14721,3480,11026774945,8131,192791,1.5,10.0,28050,26800,97,58.402,6.0,62.6,334.453,294.556,177.7,22.0,0.5024,0.4017,301.150055,231.259186,26.388889,23.5625,29.201389,0.108857,23.409722,83.783278
GQ,2021-07-03,ChIJp4euX2A6ZBARet4QLKKicMg,Q983,country/GNQ,GQ,Equatorial Guinea,GQ,GNQ,0,0,0,,8759,122,,,,,,,,1402985,780380,622605,371174,984812,395403,50.017,0.591,371663,265297,286385,248981,115362,62217,34879,14721,3480,11026774945,8131,192791,1.5,10.0,28050,26800,97,58.402,6.0,62.6,334.453,294.556,177.7,22.0,0.5024,0.4017,301.150055,231.259186,25.868056,23.576389,28.5,0.762,23.3125,85.916334
GQ,2021-07-04,ChIJp4euX2A6ZBARet4QLKKicMg,Q983,country/GNQ,GQ,Equatorial Guinea,GQ,GNQ,0,16,0,,8775,122,,,,,,,,1402985,780380,622605,371174,984812,395403,50.017,0.591,371663,265297,286385,248981,115362,62217,34879,14721,3480,11026774945,8131,192791,1.5,10.0,28050,26800,97,58.402,6.0,62.6,334.453,294.556,177.7,22.0,0.5024,0.4017,301.150055,231.259186,24.951389,23.229167,26.902778,17.991667,22.8125,88.059516
GQ,2021-07-05,ChIJp4euX2A6ZBARet4QLKKicMg,Q983,country/GNQ,GQ,Equatorial Guinea,GQ,GNQ,0,0,0,,8775,122,,4464,155073,1267,115768,860,270841,1402985,780380,622605,371174,984812,395403,50.017,0.591,371663,265297,286385,248981,115362,62217,34879,14721,3480,11026774945,8131,192791,1.5,10.0,28050,26800,97,58.402,6.0,62.6,334.453,294.556,177.7,22.0,0.5024,0.4017,301.150055,231.259186,25.090278,23.027778,27.375,2.159,22.756944,87.022859
GQ,2021-07-06,ChIJp4euX2A6ZBARet4QLKKicMg,Q983,country/GNQ,GQ,Equatorial Guinea,GQ,GNQ,0,15,0,,8790,122,,,,,,,,1402985,780380,622605,371174,984812,395403,50.017,0.591,371663,265297,286385,248981,115362,62217,34879,14721,3480,11026774945,8131,192791,1.5,10.0,28050,26800,97,58.402,6.0,62.6,334.453,294.556,177.7,22.0,0.5024,0.4017,301.150055,231.259186,25.513889,23.048611,28.027778,0.362857,22.791667,85.112282
GQ,2021-07-07,ChIJp4euX2A6ZBARet4QLKKicMg,Q983,country/GNQ,GQ,Equatorial Guinea,GQ,GNQ,0,0,0,,8790,122,,5452,160525,749,116517,6201,277042,1402985,780380,622605,371174,984812,395403,50.017,0.591,371663,265297,286385,248981,115362,62217,34879,14721,3480,11026774945,8131,192791,1.5,10.0,28050,26800,97,58.402,6.0,62.6,334.453,294.556,177.7,22.0,0.5024,0.4017,301.150055,231.259186,26.243056,23.125,29.375,6.731,22.881944,81.906542
GQ,2021-07-08,ChIJp4euX2A6ZBARet4QLKKicMg,Q983,country/GNQ,GQ,Equatorial Guinea,GQ,GNQ,0,0,0,,8790,122,,,,,,,,1402985,780380,622605,371174,984812,395403,50.017,0.591,371663,265297,286385,248981,115362,62217,34879,14721,3480,11026774945,8131,192791,1.5,10.0,28050,26800,97,58.402,6.0,62.6,334.453,294.556,177.7,22.0,0.5024,0.4017,301.150055,231.259186,25.909722,23.451389,28.375,3.852333,22.909722,83.643975
GQ,2021-07-09,ChIJp4euX2A6ZBARet4QLKKicMg,Q983,country/GNQ,GQ,Equatorial Guinea,GQ,GNQ,0,25,0,,8815,122,,,,,,,,1402985,780380,622605,371174,984812,395403,50.017,0.591,371663,265297,286385,248981,115362,62217,34879,14721,3480,11026774945,8131,192791,1.5,10.0,28050,26800,97,58.402,6.0,62.6,334.453,294.556,177.7,22.0,0.5024,0.4017,301.150055,231.259186,25.9375,23.430556,28.451389,2.76225,22.708333,82.507417
GQ,2021-07-10,ChIJp4euX2A6ZBARet4QLKKicMg,Q983,country/GNQ,GQ,Equatorial Guinea,GQ,GNQ,0,0,0,,8815,122,,1345,161870,565,117082,1910,278952,1402985,780380,622605,371174,984812,395403,50.017,0.591,371663,265297,286385,248981,115362,62217,34879,14721,3480,11026774945,8131,192791,1.5,10.0,28050,26800,97,58.402,6.0,62.6,334.453,294.556,177.7,22.0,0.5024,0.4017,301.150055,231.259186,26.048611,23.236111,28.930556,1.923143,22.756944,82.259524
GQ,2021-07-11,ChIJp4euX2A6ZBARet4QLKKicMg,Q983,country/GNQ,GQ,Equatorial Guinea,GQ,GNQ,0,0,0,,8815,122,163221,,,,,,,1402985,780380,622605,371174,984812,395403,50.017,0.591,371663,265297,286385,248981,115362,62217,34879,14721,3480,11026774945,8131,192791,1.5,10.0,28050,26800,97,58.402,6.0,62.6,334.453,294.556,177.7,22.0,0.5024,0.4017,301.150055,231.259186,26.452381,24.269841,28.698413,1.850571,23.619048,84.536229
GQ,2021-07-12,ChIJp4euX2A6ZBARet4QLKKicMg,Q983,country/GNQ,GQ,Equatorial Guinea,GQ,GNQ,0,13,1,1984,8828,123,165205,,,,,,,1402985,780380,622605,371174,984812,395403,50.017,0.591,371663,265297,286385,248981,115362,62217,34879,14721,3480,11026774945,8131,192791,1.5,10.0,28050,26800,97,58.402,6.0,62.6,334.453,294.556,177.7,22.0,0.5024,0.4017,301.150055,231.259186,26.055556,23.423611,28.638889,0.889,23.041667,83.529649
GQ,2021-07-13,ChIJp4euX2A6ZBARet4QLKKicMg,Q983,country/GNQ,GQ,Equatorial Guinea,GQ,GNQ,0,0,0,,8828,123,,118,161988,42,117124,161,279113,1402985,780380,622605,371174,984812,395403,50.017,0.591,371663,265297,286385,248981,115362,62217,34879,14721,3480,11026774945,8131,192791,1.5,10.0,28050,26800,97,58.402,6.0,62.6,334.453,294.556,177.7,22.0,0.5024,0.4017,301.150055,231.259186,25.763889,23.1875,28.625,3.8735,22.805556,83.903739
GQ,2021-07-14,ChIJp4euX2A6ZBARet4QLKKicMg,Q983,country/GNQ,GQ,Equatorial Guinea,GQ,GNQ,0,20,0,,8848,123,166969,,,,,,,1402985,780380,622605,371174,984812,395403,50.017,0.591,371663,265297,286385,248981,115362,62217,34879,14721,3480,11026774945,8131,192791,1.5,10.0,28050,26800,97,58.402,6.0,62.6,334.453,294.556,177.7,22.0,0.5024,0.4017,301.150055,231.259186,25.534722,23.361111,28.048611,7.003143,22.506944,83.576456
GQ,2021-07-15,ChIJp4euX2A6ZBARet4QLKKicMg,Q983,country/GNQ,GQ,Equatorial Guinea,GQ,GNQ,0,0,0,,8848,123,,,,,,,,1402985,780380,622605,371174,984812,395403,50.017,0.591,371663,265297,286385,248981,115362,62217,34879,14721,3480,11026774945,8131,192791,1.5,10.0,28050,26800,97,58.402,6.0,62.6,334.453,294.556,177.7,22.0,0.5024,0.4017,301.150055,231.259186,24.840278,23.083333,26.527778,2.612571,22.305556,86.03031
GQ,2021-07-16,ChIJp4euX2A6ZBARet4QLKKicMg,Q983,country/GNQ,GQ,Equatorial Guinea,GQ,GNQ,0,0,0,,8848,123,,,,,,,,1402985,780380,622605,371174,984812,395403,50.017,0.591,371663,265297,286385,248981,115362,62217,34879,14721,3480,11026774945,8131,192791,1.5,10.0,28050,26800,97,58.402,6.0,62.6,334.453,294.556,177.7,22.0,0.5024,0.4017,301.150055,231.259186,25.388889,22.909722,28.402778,7.982857,22.479167,84.179774
GQ,2021-07-17,ChIJp4euX2A6ZBARet4QLKKicMg,Q983,country/GNQ,GQ,Equatorial Guinea,GQ,GNQ,0,0,0,,8848,123,,8595,170583,855,117979,9449,288562,1402985,780380,622605,371174,984812,395403,50.017,0.591,371663,265297,286385,248981,115362,62217,34879,14721,3480,11026774945,8131,192791,1.5,10.0,28050,26800,97,58.402,6.0,62.6,334.453,294.556,177.7,22.0,0.5024,0.4017,301.150055,231.259186,25.256944,22.513889,27.902778,1.016,22.194444,83.349116
GQ,2021-07-18,ChIJp4euX2A6ZBARet4QLKKicMg,Q983,country/GNQ,GQ,Equatorial Guinea,GQ,GNQ,0,0,0,,8848,123,,,,,,,,1402985,780380,622605,371174,984812,395403,50.017,0.591,371663,265297,286385,248981,115362,62217,34879,14721,3480,11026774945,8131,192791,1.5,10.0,28050,26800,97,58.402,6.0,62.6,334.453,294.556,177.7,22.0,0.5024,0.4017,301.150055,231.259186,25.706349,22.388889,28.357143,0.435429,22.730159,83.695737
GQ,2021-07-19,ChIJp4euX2A6ZBARet4QLKKicMg,Q983,country/GNQ,GQ,Equatorial Guinea,GQ,GNQ,0,0,0,,8848,123,169169,,,,,,,1402985,780380,622605,371174,984812,395403,50.017,0.591,371663,265297,286385,248981,115362,62217,34879,14721,3480,11026774945,8131,192791,1.5,10.0,28050,26800,97,58.402,6.0,62.6,334.453,294.556,177.7,22.0,0.5024,0.4017,301.150055,231.259186,25.826389,23.138889,28.395833,1.415143,22.694444,83.014056
GQ,2021-07-20,ChIJp4euX2A6ZBARet4QLKKicMg,Q983,country/GNQ,GQ,Equatorial Guinea,GQ,GNQ,0,15,0,,8863,123,,,,,,,,1402985,780380,622605,371174,984812,395403,50.017,0.591,371663,265297,286385,248981,115362,62217,34879,14721,3480,11026774945,8131,192791,1.5,10.0,28050,26800,97,58.402,6.0,62.6,334.453,294.556,177.7,22.0,0.5024,0.4017,301.150055,231.259186,25.861111,23.277778,28.583333,7.874,22.534722,82.026774
GQ,2021-07-21,ChIJp4euX2A6ZBARet4QLKKicMg,Q983,country/GNQ,GQ,Equatorial Guinea,GQ,GNQ,0,0,0,,8863,123,,3418,174001,1722,119701,5140,293702,1402985,780380,622605,371174,984812,395403,50.017,0.591,371663,265297,286385,248981,115362,62217,34879,14721,3480,11026774945,8131,192791,1.5,10.0,28050,26800,97,58.402,6.0,62.6,334.453,294.556,177.7,22.0,0.5024,0.4017,301.150055,231.259186,25.736111,23.375,28.701389,1.3335,22.604167,82.990818
GQ,2021-07-22,ChIJp4euX2A6ZBARet4QLKKicMg,Q983,country/GNQ,GQ,Equatorial Guinea,GQ,GNQ,0,0,0,,8863,123,171690,,,,,,,1402985,780380,622605,371174,984812,395403,50.017,0.591,371663,265297,286385,248981,115362,62217,34879,14721,3480,11026774945,8131,192791,1.5,10.0,28050,26800,97,58.402,6.0,62.6,334.453,294.556,177.7,22.0,0.5024,0.4017,301.150055,231.259186,25.666667,23.131944,28.048611,0.508,22.4375,82.471745
GQ,2021-07-23,ChIJp4euX2A6ZBARet4QLKKicMg,Q983,country/GNQ,GQ,Equatorial Guinea,GQ,GNQ,0,17,0,,8880,123,,,,,,,,1402985,780380,622605,371174,984812,395403,50.017,0.591,371663,265297,286385,248981,115362,62217,34879,14721,3480,11026774945,8131,192791,1.5,10.0,28050,26800,97,58.402,6.0,62.6,334.453,294.556,177.7,22.0,0.5024,0.4017,301.150055,231.259186,25.215278,23.375,27.201389,0.127,22.166667,83.351662
