location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,new_tested,cumulative_confirmed,cumulative_deceased,cumulative_tested,new_persons_vaccinated,cumulative_persons_vaccinated,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_vaccine_doses_administered,cumulative_vaccine_doses_administered,population,population_male,population_female,population_rural,population_urban,population_density,human_development_index,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,gdp_usd,gdp_per_capita_usd,human_capital_index,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,smoking_prevalence,diabetes_prevalence,infant_mortality_rate,adult_male_mortality_rate,adult_female_mortality_rate,pollution_mortality_rate,comorbidity_mortality_rate,nurses_per_1000,health_expenditure_usd,out_of_pocket_health_expenditure_usd,school_closing,workplace_closing,cancel_public_events,restrictions_on_gatherings,public_transport_closing,stay_at_home_requirements,restrictions_on_internal_movement,international_travel_controls,income_support,debt_relief,fiscal_measures,international_support,public_information_campaigns,testing_policy,contact_tracing,emergency_investment_in_healthcare,investment_in_vaccines,facial_coverings,vaccination_policy,stringency_index,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
LS,2021-06-04,ChIJ64xf1idIjB4Rsx7ReLhXLSM,Q1013,country/LSO,LS,Lesotho,LS,LSO,0,2,0,,10839,326,,,,,,,,2142252,1056950,1085302,1517760,607508,70.562,0.52,478748,428821,395192,327281,210251,140771,96813,48309,16066,2460072443,1157,0.371,2093234,-29.55,28.25,30360,53.705,26.7,4.5,65.7,545.675,419.363,177.6,26.6,3.2567,104.552795,17.400345,1,1,1,3,0,2,0,1,0,0,0,0,2,3,1,0,0,4,1,42.59,4.388889,-3.62963,15.179012,3.527778,-4.728395,53.144879
LS,2021-06-05,ChIJ64xf1idIjB4Rsx7ReLhXLSM,Q1013,country/LSO,LS,Lesotho,LS,LSO,0,0,0,,10839,326,,,,,,,,2142252,1056950,1085302,1517760,607508,70.562,0.52,478748,428821,395192,327281,210251,140771,96813,48309,16066,2460072443,1157,0.371,2093234,-29.55,28.25,30360,53.705,26.7,4.5,65.7,545.675,419.363,177.6,26.6,3.2567,104.552795,17.400345,1,1,1,3,0,2,0,1,0,0,0,0,2,3,1,0,0,4,1,42.59,4.375,-4.645833,16.111111,0.0635,-5.840278,48.142016
LS,2021-06-06,ChIJ64xf1idIjB4Rsx7ReLhXLSM,Q1013,country/LSO,LS,Lesotho,LS,LSO,0,0,0,,10839,326,,,,,,,,2142252,1056950,1085302,1517760,607508,70.562,0.52,478748,428821,395192,327281,210251,140771,96813,48309,16066,2460072443,1157,0.371,2093234,-29.55,28.25,30360,53.705,26.7,4.5,65.7,545.675,419.363,177.6,26.6,3.2567,104.552795,17.400345,1,1,2,3,0,2,0,1,0,0,0,0,2,3,1,0,0,4,4,48.15,6.006944,-3.402778,16.833333,0.0,-2.631944,54.155118
LS,2021-06-07,ChIJ64xf1idIjB4Rsx7ReLhXLSM,Q1013,country/LSO,LS,Lesotho,LS,LSO,0,0,0,,10839,326,,,,,,,,2142252,1056950,1085302,1517760,607508,70.562,0.52,478748,428821,395192,327281,210251,140771,96813,48309,16066,2460072443,1157,0.371,2093234,-29.55,28.25,30360,53.705,26.7,4.5,65.7,545.675,419.363,177.6,26.6,3.2567,104.552795,17.400345,1,1,2,3,0,2,0,1,0,0,0,0,2,3,1,0,0,4,4,48.15,8.12963,0.074074,16.438272,0.084667,0.08642,57.460697
LS,2021-06-08,ChIJ64xf1idIjB4Rsx7ReLhXLSM,Q1013,country/LSO,LS,Lesotho,LS,LSO,0,7,0,,10846,326,,,,,,,,2142252,1056950,1085302,1517760,607508,70.562,0.52,478748,428821,395192,327281,210251,140771,96813,48309,16066,2460072443,1157,0.371,2093234,-29.55,28.25,30360,53.705,26.7,4.5,65.7,545.675,419.363,177.6,26.6,3.2567,104.552795,17.400345,1,1,2,3,0,2,0,1,0,0,0,0,2,3,1,0,0,4,4,48.15,6.993827,-0.432099,16.253086,0.0,-0.141975,60.949384
LS,2021-06-09,ChIJ64xf1idIjB4Rsx7ReLhXLSM,Q1013,country/LSO,LS,Lesotho,LS,LSO,0,7,0,,10853,326,,,,,,,,2142252,1056950,1085302,1517760,607508,70.562,0.52,478748,428821,395192,327281,210251,140771,96813,48309,16066,2460072443,1157,0.371,2093234,-29.55,28.25,30360,53.705,26.7,4.5,65.7,545.675,419.363,177.6,26.6,3.2567,104.552795,17.400345,1,1,2,3,0,2,0,1,0,0,0,0,2,3,1,0,0,4,4,48.15,7.333333,1.638889,15.645833,0.0,0.930556,64.419095
LS,2021-06-10,ChIJ64xf1idIjB4Rsx7ReLhXLSM,Q1013,country/LSO,LS,Lesotho,LS,LSO,0,3,0,,10856,326,,,,,,,,2142252,1056950,1085302,1517760,607508,70.562,0.52,478748,428821,395192,327281,210251,140771,96813,48309,16066,2460072443,1157,0.371,2093234,-29.55,28.25,30360,53.705,26.7,4.5,65.7,545.675,419.363,177.6,26.6,3.2567,104.552795,17.400345,1,1,2,3,0,2,0,1,0,0,0,0,2,3,1,0,0,4,4,48.15,8.539683,1.206349,17.02381,0.072571,1.563492,61.574405
LS,2021-06-11,ChIJ64xf1idIjB4Rsx7ReLhXLSM,Q1013,country/LSO,LS,Lesotho,LS,LSO,0,3,0,,10859,326,,,,,,,,2142252,1056950,1085302,1517760,607508,70.562,0.52,478748,428821,395192,327281,210251,140771,96813,48309,16066,2460072443,1157,0.371,2093234,-29.55,28.25,30360,53.705,26.7,4.5,65.7,545.675,419.363,177.6,26.6,3.2567,104.552795,17.400345,1,1,2,3,0,2,0,1,0,0,0,0,2,3,1,0,0,4,4,48.15,8.580247,0.697531,18.611111,0.0,1.12963,59.881278
LS,2021-06-12,ChIJ64xf1idIjB4Rsx7ReLhXLSM,Q1013,country/LSO,LS,Lesotho,LS,LSO,0,62,0,,10921,326,,,,,,,,2142252,1056950,1085302,1517760,607508,70.562,0.52,478748,428821,395192,327281,210251,140771,96813,48309,16066,2460072443,1157,0.371,2093234,-29.55,28.25,30360,53.705,26.7,4.5,65.7,545.675,419.363,177.6,26.6,3.2567,104.552795,17.400345,1,1,2,3,0,2,0,1,0,0,0,0,2,3,1,0,0,4,4,48.15,11.234568,2.944444,20.993827,0.0,0.401235,47.792572
LS,2021-06-13,ChIJ64xf1idIjB4Rsx7ReLhXLSM,Q1013,country/LSO,LS,Lesotho,LS,LSO,0,2,0,,10923,326,,,,,,,,2142252,1056950,1085302,1517760,607508,70.562,0.52,478748,428821,395192,327281,210251,140771,96813,48309,16066,2460072443,1157,0.371,2093234,-29.55,28.25,30360,53.705,26.7,4.5,65.7,545.675,419.363,177.6,26.6,3.2567,104.552795,17.400345,1,1,2,3,0,2,0,1,0,0,0,0,2,3,1,0,0,4,4,48.15,10.611111,1.9375,21.583333,0.0,-1.381944,43.648471
LS,2021-06-14,ChIJ64xf1idIjB4Rsx7ReLhXLSM,Q1013,country/LSO,LS,Lesotho,LS,LSO,0,14,0,,10937,326,,,,,,,,2142252,1056950,1085302,1517760,607508,70.562,0.52,478748,428821,395192,327281,210251,140771,96813,48309,16066,2460072443,1157,0.371,2093234,-29.55,28.25,30360,53.705,26.7,4.5,65.7,545.675,419.363,177.6,26.6,3.2567,104.552795,17.400345,1,1,2,3,0,2,0,1,0,0,0,0,2,3,1,0,0,4,4,48.15,11.185185,3.351852,21.37037,0.0,-0.018519,46.44455
LS,2021-06-15,ChIJ64xf1idIjB4Rsx7ReLhXLSM,Q1013,country/LSO,LS,Lesotho,LS,LSO,0,13,0,,10950,326,,,,,,,,2142252,1056950,1085302,1517760,607508,70.562,0.52,478748,428821,395192,327281,210251,140771,96813,48309,16066,2460072443,1157,0.371,2093234,-29.55,28.25,30360,53.705,26.7,4.5,65.7,545.675,419.363,177.6,26.6,3.2567,104.552795,17.400345,1,1,1,3,0,2,0,1,0,0,0,0,2,1,1,0,0,4,3,42.59,10.382716,3.197531,20.851852,0.0,-0.32716,48.523732
LS,2021-06-16,ChIJ64xf1idIjB4Rsx7ReLhXLSM,Q1013,country/LSO,LS,Lesotho,LS,LSO,0,1,0,,10951,326,,,,,,,,2142252,1056950,1085302,1517760,607508,70.562,0.52,478748,428821,395192,327281,210251,140771,96813,48309,16066,2460072443,1157,0.371,2093234,-29.55,28.25,30360,53.705,26.7,4.5,65.7,545.675,419.363,177.6,26.6,3.2567,104.552795,17.400345,1,1,1,3,0,2,0,1,0,0,0,0,2,1,1,0,0,4,3,42.59,11.071429,3.055556,20.436508,0.0,-1.174603,42.860797
LS,2021-06-17,ChIJ64xf1idIjB4Rsx7ReLhXLSM,Q1013,country/LSO,LS,Lesotho,LS,LSO,0,59,1,,11010,327,,,,,,,,2142252,1056950,1085302,1517760,607508,70.562,0.52,478748,428821,395192,327281,210251,140771,96813,48309,16066,2460072443,1157,0.371,2093234,-29.55,28.25,30360,53.705,26.7,4.5,65.7,545.675,419.363,177.6,26.6,3.2567,104.552795,17.400345,1,1,1,3,0,2,0,1,0,0,0,0,2,1,1,0,0,4,3,42.59,9.868056,1.652778,20.395833,0.0,-0.416667,49.214846
LS,2021-06-18,ChIJ64xf1idIjB4Rsx7ReLhXLSM,Q1013,country/LSO,LS,Lesotho,LS,LSO,0,71,2,,11081,329,,,,,,,,2142252,1056950,1085302,1517760,607508,70.562,0.52,478748,428821,395192,327281,210251,140771,96813,48309,16066,2460072443,1157,0.371,2093234,-29.55,28.25,30360,53.705,26.7,4.5,65.7,545.675,419.363,177.6,26.6,3.2567,104.552795,17.400345,1,1,1,3,0,2,0,1,0,0,0,0,2,1,1,0,0,4,3,42.59,7.847222,-0.527778,20.263889,0.0,0.902778,62.666639
LS,2021-06-19,ChIJ64xf1idIjB4Rsx7ReLhXLSM,Q1013,country/LSO,LS,Lesotho,LS,LSO,0,26,0,,11107,329,,,,,,,,2142252,1056950,1085302,1517760,607508,70.562,0.52,478748,428821,395192,327281,210251,140771,96813,48309,16066,2460072443,1157,0.371,2093234,-29.55,28.25,30360,53.705,26.7,4.5,65.7,545.675,419.363,177.6,26.6,3.2567,104.552795,17.400345,1,1,1,3,0,2,0,1,0,0,0,0,2,1,1,0,0,4,3,42.59,8.229167,1.166667,18.895833,0.0,2.298611,66.38807
LS,2021-06-20,ChIJ64xf1idIjB4Rsx7ReLhXLSM,Q1013,country/LSO,LS,Lesotho,LS,LSO,0,21,0,,11128,329,,,,,,,,2142252,1056950,1085302,1517760,607508,70.562,0.52,478748,428821,395192,327281,210251,140771,96813,48309,16066,2460072443,1157,0.371,2093234,-29.55,28.25,30360,53.705,26.7,4.5,65.7,545.675,419.363,177.6,26.6,3.2567,104.552795,17.400345,1,1,1,3,0,2,0,1,0,0,0,0,2,1,1,0,0,4,3,42.59,7.587302,0.388889,19.119048,0.036286,-1.293651,53.75165
LS,2021-06-21,ChIJ64xf1idIjB4Rsx7ReLhXLSM,Q1013,country/LSO,LS,Lesotho,LS,LSO,0,0,0,,11128,329,,,,,,,,2142252,1056950,1085302,1517760,607508,70.562,0.52,478748,428821,395192,327281,210251,140771,96813,48309,16066,2460072443,1157,0.371,2093234,-29.55,28.25,30360,53.705,26.7,4.5,65.7,545.675,419.363,177.6,26.6,3.2567,104.552795,17.400345,1,1,1,3,0,2,0,1,0,0,0,0,2,1,1,0,0,4,3,42.59,8.326389,-0.402778,19.423611,0.0,-4.854167,39.888651
LS,2021-06-22,ChIJ64xf1idIjB4Rsx7ReLhXLSM,Q1013,country/LSO,LS,Lesotho,LS,LSO,0,40,0,,11168,329,,,,,,,,2142252,1056950,1085302,1517760,607508,70.562,0.52,478748,428821,395192,327281,210251,140771,96813,48309,16066,2460072443,1157,0.371,2093234,-29.55,28.25,30360,53.705,26.7,4.5,65.7,545.675,419.363,177.6,26.6,3.2567,104.552795,17.400345,1,1,1,3,0,2,0,1,0,0,0,0,2,1,1,0,0,4,3,42.59,8.049383,-0.469136,19.080247,0.028222,-3.037037,46.492176
LS,2021-06-23,ChIJ64xf1idIjB4Rsx7ReLhXLSM,Q1013,country/LSO,LS,Lesotho,LS,LSO,0,0,0,,11168,329,,,,,,,,2142252,1056950,1085302,1517760,607508,70.562,0.52,478748,428821,395192,327281,210251,140771,96813,48309,16066,2460072443,1157,0.371,2093234,-29.55,28.25,30360,53.705,26.7,4.5,65.7,545.675,419.363,177.6,26.6,3.2567,104.552795,17.400345,1,1,1,3,0,2,0,1,0,0,0,0,2,1,1,0,0,4,3,42.59,9.549383,2.537037,18.475309,0.0,-0.814815,48.893417
LS,2021-06-24,ChIJ64xf1idIjB4Rsx7ReLhXLSM,Q1013,country/LSO,LS,Lesotho,LS,LSO,0,71,0,,11239,329,,,,,,,,2142252,1056950,1085302,1517760,607508,70.562,0.52,478748,428821,395192,327281,210251,140771,96813,48309,16066,2460072443,1157,0.371,2093234,-29.55,28.25,30360,53.705,26.7,4.5,65.7,545.675,419.363,177.6,26.6,3.2567,104.552795,17.400345,1,1,1,3,0,2,0,1,0,0,0,0,2,1,1,0,0,4,3,42.59,10.092593,2.41358,18.746914,0.0,0.759259,53.202614
LS,2021-06-25,ChIJ64xf1idIjB4Rsx7ReLhXLSM,Q1013,country/LSO,LS,Lesotho,LS,LSO,0,0,0,,11239,329,,,,,,,,2142252,1056950,1085302,1517760,607508,70.562,0.52,478748,428821,395192,327281,210251,140771,96813,48309,16066,2460072443,1157,0.371,2093234,-29.55,28.25,30360,53.705,26.7,4.5,65.7,545.675,419.363,177.6,26.6,3.2567,104.552795,17.400345,1,1,1,3,0,2,0,1,0,0,0,0,2,1,1,0,0,4,3,42.59,11.561728,1.469136,19.635802,0.056444,-0.635802,43.526626
LS,2021-06-26,ChIJ64xf1idIjB4Rsx7ReLhXLSM,Q1013,country/LSO,LS,Lesotho,LS,LSO,0,0,0,,11239,329,,,,,,,,2142252,1056950,1085302,1517760,607508,70.562,0.52,478748,428821,395192,327281,210251,140771,96813,48309,16066,2460072443,1157,0.371,2093234,-29.55,28.25,30360,53.705,26.7,4.5,65.7,545.675,419.363,177.6,26.6,3.2567,104.552795,17.400345,1,1,1,3,0,2,0,1,0,0,0,0,2,1,1,0,0,4,3,42.59,8.938272,0.104938,19.37037,0.0,-9.191358,28.394574
LS,2021-06-27,ChIJ64xf1idIjB4Rsx7ReLhXLSM,Q1013,country/LSO,LS,Lesotho,LS,LSO,0,86,0,,11325,329,,,,,,,,2142252,1056950,1085302,1517760,607508,70.562,0.52,478748,428821,395192,327281,210251,140771,96813,48309,16066,2460072443,1157,0.371,2093234,-29.55,28.25,30360,53.705,26.7,4.5,65.7,545.675,419.363,177.6,26.6,3.2567,104.552795,17.400345,1,1,1,3,0,2,0,1,0,0,0,0,2,1,1,0,0,4,3,42.59,6.333333,-3.659722,18.451389,0.0,-8.458333,36.179287
LS,2021-06-28,ChIJ64xf1idIjB4Rsx7ReLhXLSM,Q1013,country/LSO,LS,Lesotho,LS,LSO,0,19,0,,11344,329,,,,,,,,2142252,1056950,1085302,1517760,607508,70.562,0.52,478748,428821,395192,327281,210251,140771,96813,48309,16066,2460072443,1157,0.371,2093234,-29.55,28.25,30360,53.705,26.7,4.5,65.7,545.675,419.363,177.6,26.6,3.2567,104.552795,17.400345,1,1,1,3,0,2,0,1,0,0,0,0,2,1,1,0,0,4,3,42.59,13.625,2.986111,22.298611,0.0,-5.493056,26.788766
LS,2021-06-29,ChIJ64xf1idIjB4Rsx7ReLhXLSM,Q1013,country/LSO,LS,Lesotho,LS,LSO,0,72,0,,11416,329,,,,,,,,2142252,1056950,1085302,1517760,607508,70.562,0.52,478748,428821,395192,327281,210251,140771,96813,48309,16066,2460072443,1157,0.371,2093234,-29.55,28.25,30360,53.705,26.7,4.5,65.7,545.675,419.363,177.6,26.6,3.2567,104.552795,17.400345,1,1,1,3,0,2,0,1,0,0,0,0,2,1,1,0,0,4,3,42.59,14.548611,5.479167,23.465278,0.127,-2.736111,30.68123
LS,2021-06-30,ChIJ64xf1idIjB4Rsx7ReLhXLSM,Q1013,country/LSO,LS,Lesotho,LS,LSO,0,128,0,,11544,329,,,,,,,,2142252,1056950,1085302,1517760,607508,70.562,0.52,478748,428821,395192,327281,210251,140771,96813,48309,16066,2460072443,1157,0.371,2093234,-29.55,28.25,30360,53.705,26.7,4.5,65.7,545.675,419.363,177.6,26.6,3.2567,104.552795,17.400345,1,1,1,3,0,2,0,1,0,0,0,0,2,1,1,0,0,4,3,42.59,15.246032,7.095238,23.960317,0.0,-2.650794,29.827129
LS,2021-07-01,ChIJ64xf1idIjB4Rsx7ReLhXLSM,Q1013,country/LSO,LS,Lesotho,LS,LSO,0,24,0,,11568,329,,,,,,,,2142252,1056950,1085302,1517760,607508,70.562,0.52,478748,428821,395192,327281,210251,140771,96813,48309,16066,2460072443,1157,0.371,2093234,-29.55,28.25,30360,53.705,26.7,4.5,65.7,545.675,419.363,177.6,26.6,3.2567,104.552795,17.400345,1,1,1,3,0,2,0,1,0,0,0,0,2,1,1,0,0,4,3,42.59,9.138889,1.902778,20.645833,0.98425,-4.930556,40.55619
LS,2021-07-02,ChIJ64xf1idIjB4Rsx7ReLhXLSM,Q1013,country/LSO,LS,Lesotho,LS,LSO,0,0,0,,11568,329,,,,,,,,2142252,1056950,1085302,1517760,607508,70.562,0.52,478748,428821,395192,327281,210251,140771,96813,48309,16066,2460072443,1157,0.371,2093234,-29.55,28.25,30360,53.705,26.7,4.5,65.7,545.675,419.363,177.6,26.6,3.2567,104.552795,17.400345,1,1,1,3,0,2,0,1,0,0,0,0,2,1,1,0,0,4,3,42.59,7.847222,-0.013889,19.388889,0.0,-5.326389,40.052508
LS,2021-07-03,ChIJ64xf1idIjB4Rsx7ReLhXLSM,Q1013,country/LSO,LS,Lesotho,LS,LSO,0,0,0,,11568,329,,,,,,,,2142252,1056950,1085302,1517760,607508,70.562,0.52,478748,428821,395192,327281,210251,140771,96813,48309,16066,2460072443,1157,0.371,2093234,-29.55,28.25,30360,53.705,26.7,4.5,65.7,545.675,419.363,177.6,26.6,3.2567,104.552795,17.400345,1,1,1,3,0,2,0,1,0,0,0,0,2,1,1,0,0,4,3,42.59,10.895833,0.527778,22.027778,0.0,-8.826389,25.425788
LS,2021-07-04,ChIJ64xf1idIjB4Rsx7ReLhXLSM,Q1013,country/LSO,LS,Lesotho,LS,LSO,0,66,4,,11634,333,,,,,,,,2142252,1056950,1085302,1517760,607508,70.562,0.52,478748,428821,395192,327281,210251,140771,96813,48309,16066,2460072443,1157,0.371,2093234,-29.55,28.25,30360,53.705,26.7,4.5,65.7,545.675,419.363,177.6,26.6,3.2567,104.552795,17.400345,1,1,1,3,0,2,0,1,0,0,0,0,2,1,1,0,0,4,3,42.59,9.111111,0.826389,21.381944,0.0,-4.152778,40.75467
LS,2021-07-05,ChIJ64xf1idIjB4Rsx7ReLhXLSM,Q1013,country/LSO,LS,Lesotho,LS,LSO,0,4,0,,11638,333,,0,36637,19563,19685,19563,56322,2142252,1056950,1085302,1517760,607508,70.562,0.52,478748,428821,395192,327281,210251,140771,96813,48309,16066,2460072443,1157,0.371,2093234,-29.55,28.25,30360,53.705,26.7,4.5,65.7,545.675,419.363,177.6,26.6,3.2567,104.552795,17.400345,1,1,1,3,0,2,0,1,0,0,0,0,2,1,1,0,0,4,3,42.59,5.986111,-1.736111,18.645833,0.0,-1.75,59.672099
LS,2021-07-06,ChIJ64xf1idIjB4Rsx7ReLhXLSM,Q1013,country/LSO,LS,Lesotho,LS,LSO,0,0,2,,11638,335,,,,,,,,2142252,1056950,1085302,1517760,607508,70.562,0.52,478748,428821,395192,327281,210251,140771,96813,48309,16066,2460072443,1157,0.371,2093234,-29.55,28.25,30360,53.705,26.7,4.5,65.7,545.675,419.363,177.6,26.6,3.2567,104.552795,17.400345,1,1,1,3,0,2,0,1,0,0,0,0,2,1,1,0,0,4,3,42.59,6.909722,-1.1875,16.861111,0.0,0.069444,62.169923
LS,2021-07-07,ChIJ64xf1idIjB4Rsx7ReLhXLSM,Q1013,country/LSO,LS,Lesotho,LS,LSO,0,8,0,,11646,335,,,,,,,,2142252,1056950,1085302,1517760,607508,70.562,0.52,478748,428821,395192,327281,210251,140771,96813,48309,16066,2460072443,1157,0.371,2093234,-29.55,28.25,30360,53.705,26.7,4.5,65.7,545.675,419.363,177.6,26.6,3.2567,104.552795,17.400345,1,1,1,3,0,2,0,1,0,0,0,0,2,1,1,0,0,4,3,42.59,8.659722,1.520833,18.270833,0.0,0.097222,55.559844
LS,2021-07-08,ChIJ64xf1idIjB4Rsx7ReLhXLSM,Q1013,country/LSO,LS,Lesotho,LS,LSO,0,257,0,,11903,335,,,,,,,,2142252,1056950,1085302,1517760,607508,70.562,0.52,478748,428821,395192,327281,210251,140771,96813,48309,16066,2460072443,1157,0.371,2093234,-29.55,28.25,30360,53.705,26.7,4.5,65.7,545.675,419.363,177.6,26.6,3.2567,104.552795,17.400345,1,1,1,3,0,2,0,1,0,0,0,0,2,1,1,0,0,4,3,42.59,10.625,1.590278,18.833333,0.0,-1.826389,42.077787
LS,2021-07-09,ChIJ64xf1idIjB4Rsx7ReLhXLSM,Q1013,country/LSO,LS,Lesotho,LS,LSO,0,4,0,,11907,335,,,,,,,,2142252,1056950,1085302,1517760,607508,70.562,0.52,478748,428821,395192,327281,210251,140771,96813,48309,16066,2460072443,1157,0.371,2093234,-29.55,28.25,30360,53.705,26.7,4.5,65.7,545.675,419.363,177.6,26.6,3.2567,104.552795,17.400345,1,1,1,3,0,2,0,1,0,0,0,0,2,1,1,0,0,4,3,42.59,9.694444,3.034722,19.333333,0.0,-2.013889,45.514145
LS,2021-07-10,ChIJ64xf1idIjB4Rsx7ReLhXLSM,Q1013,country/LSO,LS,Lesotho,LS,LSO,0,0,0,,11907,335,,,,,,,,2142252,1056950,1085302,1517760,607508,70.562,0.52,478748,428821,395192,327281,210251,140771,96813,48309,16066,2460072443,1157,0.371,2093234,-29.55,28.25,30360,53.705,26.7,4.5,65.7,545.675,419.363,177.6,26.6,3.2567,104.552795,17.400345,1,1,1,3,0,2,0,1,0,0,0,0,2,1,1,0,0,4,3,42.59,8.180556,-0.409722,19.833333,0.0,-3.118056,47.159245
LS,2021-07-11,ChIJ64xf1idIjB4Rsx7ReLhXLSM,Q1013,country/LSO,LS,Lesotho,LS,LSO,0,0,0,,11907,335,,,,,,,,2142252,1056950,1085302,1517760,607508,70.562,0.52,478748,428821,395192,327281,210251,140771,96813,48309,16066,2460072443,1157,0.371,2093234,-29.55,28.25,30360,53.705,26.7,4.5,65.7,545.675,419.363,177.6,26.6,3.2567,104.552795,17.400345,1,1,1,3,0,2,0,1,0,0,0,0,2,1,1,0,0,4,3,42.59,9.263889,0.506944,20.618056,0.0,-4.527778,38.41701
LS,2021-07-12,ChIJ64xf1idIjB4Rsx7ReLhXLSM,Q1013,country/LSO,LS,Lesotho,LS,LSO,0,244,3,,12151,338,,,,,,,,2142252,1056950,1085302,1517760,607508,70.562,0.52,478748,428821,395192,327281,210251,140771,96813,48309,16066,2460072443,1157,0.371,2093234,-29.55,28.25,30360,53.705,26.7,4.5,65.7,545.675,419.363,177.6,26.6,3.2567,104.552795,17.400345,3,1,1,3,0,2,0,1,0,0,0,0,2,3,1,0,0,3,0,50.0,11.729167,0.972222,21.125,0.0,-5.069444,30.993883
LS,2021-07-13,ChIJ64xf1idIjB4Rsx7ReLhXLSM,Q1013,country/LSO,LS,Lesotho,LS,LSO,0,2,0,,12153,338,,,,,,,,2142252,1056950,1085302,1517760,607508,70.562,0.52,478748,428821,395192,327281,210251,140771,96813,48309,16066,2460072443,1157,0.371,2093234,-29.55,28.25,30360,53.705,26.7,4.5,65.7,545.675,419.363,177.6,26.6,3.2567,104.552795,17.400345,3,1,1,3,0,2,0,1,0,0,0,0,2,3,1,0,0,3,0,50.0,4.319444,-2.395833,11.986111,0.03175,-8.020833,41.040316
LS,2021-07-14,ChIJ64xf1idIjB4Rsx7ReLhXLSM,Q1013,country/LSO,LS,Lesotho,LS,LSO,0,0,0,,12153,338,,,,,,,,2142252,1056950,1085302,1517760,607508,70.562,0.52,478748,428821,395192,327281,210251,140771,96813,48309,16066,2460072443,1157,0.371,2093234,-29.55,28.25,30360,53.705,26.7,4.5,65.7,545.675,419.363,177.6,26.6,3.2567,104.552795,17.400345,3,1,1,3,0,2,0,1,0,0,0,0,2,3,1,0,0,3,0,50.0,1.208333,-6.597222,13.083333,0.0,-8.125,50.039807
LS,2021-07-15,ChIJ64xf1idIjB4Rsx7ReLhXLSM,Q1013,country/LSO,LS,Lesotho,LS,LSO,0,245,1,,12398,339,,,,,,,,2142252,1056950,1085302,1517760,607508,70.562,0.52,478748,428821,395192,327281,210251,140771,96813,48309,16066,2460072443,1157,0.371,2093234,-29.55,28.25,30360,53.705,26.7,4.5,65.7,545.675,419.363,177.6,26.6,3.2567,104.552795,17.400345,3,1,1,3,0,2,0,1,0,0,0,0,2,3,1,0,0,3,0,50.0,2.694444,-5.993056,14.256944,0.0,-8.006944,45.723304
LS,2021-07-16,ChIJ64xf1idIjB4Rsx7ReLhXLSM,Q1013,country/LSO,LS,Lesotho,LS,LSO,0,0,0,,12398,339,,,,,,,,2142252,1056950,1085302,1517760,607508,70.562,0.52,478748,428821,395192,327281,210251,140771,96813,48309,16066,2460072443,1157,0.371,2093234,-29.55,28.25,30360,53.705,26.7,4.5,65.7,545.675,419.363,177.6,26.6,3.2567,104.552795,17.400345,3,1,1,3,0,2,0,1,0,0,0,0,2,3,1,0,0,3,0,50.0,3.131944,-5.673611,15.298611,0.0,-8.333333,43.446505
LS,2021-07-17,ChIJ64xf1idIjB4Rsx7ReLhXLSM,Q1013,country/LSO,LS,Lesotho,LS,LSO,0,0,0,,12398,339,,,,,,,,2142252,1056950,1085302,1517760,607508,70.562,0.52,478748,428821,395192,327281,210251,140771,96813,48309,16066,2460072443,1157,0.371,2093234,-29.55,28.25,30360,53.705,26.7,4.5,65.7,545.675,419.363,177.6,26.6,3.2567,104.552795,17.400345,3,1,1,3,0,2,0,1,0,0,0,0,2,3,1,0,0,3,0,50.0,4.5,-4.409722,16.451389,0.0,-8.972222,38.122346
LS,2021-07-18,ChIJ64xf1idIjB4Rsx7ReLhXLSM,Q1013,country/LSO,LS,Lesotho,LS,LSO,0,0,0,,12398,339,,,,,,,,2142252,1056950,1085302,1517760,607508,70.562,0.52,478748,428821,395192,327281,210251,140771,96813,48309,16066,2460072443,1157,0.371,2093234,-29.55,28.25,30360,53.705,26.7,4.5,65.7,545.675,419.363,177.6,26.6,3.2567,104.552795,17.400345,3,1,1,3,0,2,0,1,0,0,0,0,2,3,1,0,0,3,0,50.0,4.092593,-5.87963,17.555556,0.0,-7.722222,43.195566
LS,2021-07-19,ChIJ64xf1idIjB4Rsx7ReLhXLSM,Q1013,country/LSO,LS,Lesotho,LS,LSO,0,0,0,,12398,339,,,,,,,,2142252,1056950,1085302,1517760,607508,70.562,0.52,478748,428821,395192,327281,210251,140771,96813,48309,16066,2460072443,1157,0.371,2093234,-29.55,28.25,30360,53.705,26.7,4.5,65.7,545.675,419.363,177.6,26.6,3.2567,104.552795,17.400345,3,1,1,3,0,2,0,1,0,0,0,0,2,3,1,0,0,3,0,50.0,5.564815,-4.777778,19.144444,0.0,-9.055556,34.685305
