location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,new_tested,cumulative_confirmed,cumulative_deceased,cumulative_tested,new_persons_vaccinated,cumulative_persons_vaccinated,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_vaccine_doses_administered,cumulative_vaccine_doses_administered,population,population_male,population_female,population_rural,population_urban,population_largest_city,population_clustered,population_density,human_development_index,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,gdp_usd,gdp_per_capita_usd,human_capital_index,openstreetmap_id,latitude,longitude,area_sq_km,area_rural_sq_km,area_urban_sq_km,life_expectancy,diabetes_prevalence,infant_mortality_rate,adult_male_mortality_rate,adult_female_mortality_rate,pollution_mortality_rate,comorbidity_mortality_rate,nurses_per_1000,physicians_per_1000,health_expenditure_usd,out_of_pocket_health_expenditure_usd,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_transit_stations,mobility_workplaces,mobility_residential,school_closing,workplace_closing,cancel_public_events,restrictions_on_gatherings,public_transport_closing,stay_at_home_requirements,restrictions_on_internal_movement,international_travel_controls,income_support,debt_relief,fiscal_measures,international_support,public_information_campaigns,testing_policy,contact_tracing,emergency_investment_in_healthcare,investment_in_vaccines,facial_coverings,vaccination_policy,stringency_index,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
GT,2020-09-16,ChIJa1DnNlATiIURu9WEWzcrmDU,Q774,country/GTM,GT,Guatemala,GT,GTM,0,740,27,3178,83664,3036,279164,,,,,,,17915567,8827109,9088458,8063081,8540945,2891230,2891230,167.185,0.627,4047467,3871605,3413159,2532064,1701993,1053817,718852,382507,194103,76710385879,4619,0.46,1521463,15.5,-90.25,108890,103568,4132,74.063,10.0,22.1,201.48,111.16,73.8,14.9,0.0737,0.3549,259.935028,140.713516,-33,-21,-31,-47,-36,16,3,2,2,4,1,2,2,4,1,2,0,0,2,2,1,0,0,3,0,87.04,23.246032,18.0,28.142857,0.0,18.666667,75.880732
GT,2020-09-17,ChIJa1DnNlATiIURu9WEWzcrmDU,Q774,country/GTM,GT,Guatemala,GT,GTM,0,680,40,2785,84344,3076,281949,,,,,,,17915567,8827109,9088458,8063081,8540945,2891230,2891230,167.185,0.627,4047467,3871605,3413159,2532064,1701993,1053817,718852,382507,194103,76710385879,4619,0.46,1521463,15.5,-90.25,108890,103568,4132,74.063,10.0,22.1,201.48,111.16,73.8,14.9,0.0737,0.3549,259.935028,140.713516,-34,-19,-33,-49,-36,17,3,2,2,4,1,2,2,4,1,2,0,0,2,2,1,0,0,3,0,87.04,24.031746,17.857143,28.857143,0.0,18.333333,71.310678
GT,2020-09-18,ChIJa1DnNlATiIURu9WEWzcrmDU,Q774,country/GTM,GT,Guatemala,GT,GTM,0,808,29,1130,85152,3105,283079,,,,,,,17915567,8827109,9088458,8063081,8540945,2891230,2891230,167.185,0.627,4047467,3871605,3413159,2532064,1701993,1053817,718852,382507,194103,76710385879,4619,0.46,1521463,15.5,-90.25,108890,103568,4132,74.063,10.0,22.1,201.48,111.16,73.8,14.9,0.0737,0.3549,259.935028,140.713516,-35,-20,-33,-50,-34,18,3,2,2,4,1,2,0,1,1,2,0,0,2,2,1,0,0,3,0,67.59,23.198413,17.714286,28.0,0.0,18.063492,73.322455
GT,2020-09-19,ChIJa1DnNlATiIURu9WEWzcrmDU,Q774,country/GTM,GT,Guatemala,GT,GTM,0,292,14,1179,85444,3119,284258,,,,,,,17915567,8827109,9088458,8063081,8540945,2891230,2891230,167.185,0.627,4047467,3871605,3413159,2532064,1701993,1053817,718852,382507,194103,76710385879,4619,0.46,1521463,15.5,-90.25,108890,103568,4132,74.063,10.0,22.1,201.48,111.16,73.8,14.9,0.0737,0.3549,259.935028,140.713516,-35,-22,-34,-43,-18,13,3,2,2,4,1,2,0,1,1,2,0,0,2,2,1,0,0,3,0,67.59,23.261905,18.142857,27.857143,0.0,18.166667,73.74716
GT,2020-09-20,ChIJa1DnNlATiIURu9WEWzcrmDU,Q774,country/GTM,GT,Guatemala,GT,GTM,0,237,5,3387,85681,3124,287645,,,,,,,17915567,8827109,9088458,8063081,8540945,2891230,2891230,167.185,0.627,4047467,3871605,3413159,2532064,1701993,1053817,718852,382507,194103,76710385879,4619,0.46,1521463,15.5,-90.25,108890,103568,4132,74.063,10.0,22.1,201.48,111.16,73.8,14.9,0.0737,0.3549,259.935028,140.713516,-37,-27,-33,-47,-18,11,3,2,2,4,1,2,0,1,1,2,0,0,2,2,1,0,0,3,0,67.59,23.920635,18.571429,27.857143,0.0,18.380952,71.807776
GT,2020-09-21,ChIJa1DnNlATiIURu9WEWzcrmDU,Q774,country/GTM,GT,Guatemala,GT,GTM,0,942,13,3111,86623,3137,290756,,,,,,,17915567,8827109,9088458,8063081,8540945,2891230,2891230,167.185,0.627,4047467,3871605,3413159,2532064,1701993,1053817,718852,382507,194103,76710385879,4619,0.46,1521463,15.5,-90.25,108890,103568,4132,74.063,10.0,22.1,201.48,111.16,73.8,14.9,0.0737,0.3549,259.935028,140.713516,-34,-23,-32,-48,-34,16,3,2,2,4,1,2,0,1,1,2,0,0,2,2,1,0,0,3,0,67.59,23.801587,18.571429,27.285714,0.0,17.65873,69.00912
GT,2020-09-22,ChIJa1DnNlATiIURu9WEWzcrmDU,Q774,country/GTM,GT,Guatemala,GT,GTM,0,819,17,2277,87442,3154,293033,,,,,,,17915567,8827109,9088458,8063081,8540945,2891230,2891230,167.185,0.627,4047467,3871605,3413159,2532064,1701993,1053817,718852,382507,194103,76710385879,4619,0.46,1521463,15.5,-90.25,108890,103568,4132,74.063,10.0,22.1,201.48,111.16,73.8,14.9,0.0737,0.3549,259.935028,140.713516,-35,-21,-33,-48,-36,17,3,2,2,4,1,2,0,1,1,2,0,0,2,2,1,0,0,3,0,67.59,23.412698,16.428571,27.428571,0.0,17.515873,69.679582
GT,2020-09-23,ChIJa1DnNlATiIURu9WEWzcrmDU,Q774,country/GTM,GT,Guatemala,GT,GTM,0,491,16,4001,87933,3170,297034,,,,,,,17915567,8827109,9088458,8063081,8540945,2891230,2891230,167.185,0.627,4047467,3871605,3413159,2532064,1701993,1053817,718852,382507,194103,76710385879,4619,0.46,1521463,15.5,-90.25,108890,103568,4132,74.063,10.0,22.1,201.48,111.16,73.8,14.9,0.0737,0.3549,259.935028,140.713516,-38,-21,-35,-49,-36,17,3,2,2,4,1,2,0,1,1,2,0,0,2,2,1,0,0,3,0,67.59,24.293651,17.285714,29.142857,0.0,17.563492,66.435811
GT,2020-09-24,ChIJa1DnNlATiIURu9WEWzcrmDU,Q774,country/GTM,GT,Guatemala,GT,GTM,0,945,16,4280,88878,3186,301314,,,,,,,17915567,8827109,9088458,8063081,8540945,2891230,2891230,167.185,0.627,4047467,3871605,3413159,2532064,1701993,1053817,718852,382507,194103,76710385879,4619,0.46,1521463,15.5,-90.25,108890,103568,4132,74.063,10.0,22.1,201.48,111.16,73.8,14.9,0.0737,0.3549,259.935028,140.713516,-39,-22,-39,-49,-37,19,3,2,2,4,1,2,0,1,1,2,0,0,2,2,1,0,0,3,0,67.59,24.825397,17.285714,29.285714,0.0,17.492063,64.467781
GT,2020-09-25,ChIJa1DnNlATiIURu9WEWzcrmDU,Q774,country/GTM,GT,Guatemala,GT,GTM,0,824,27,1701,89702,3213,303015,,,,,,,17915567,8827109,9088458,8063081,8540945,2891230,2891230,167.185,0.627,4047467,3871605,3413159,2532064,1701993,1053817,718852,382507,194103,76710385879,4619,0.46,1521463,15.5,-90.25,108890,103568,4132,74.063,10.0,22.1,201.48,111.16,73.8,14.9,0.0737,0.3549,259.935028,140.713516,-39,-21,-38,-51,-34,19,3,2,2,4,1,2,0,1,1,2,0,0,2,2,1,0,0,3,0,67.59,23.198413,18.428571,27.571429,0.0,18.68254,76.478377
GT,2020-09-26,ChIJa1DnNlATiIURu9WEWzcrmDU,Q774,country/GTM,GT,Guatemala,GT,GTM,0,390,16,785,90092,3229,303800,,,,,,,17915567,8827109,9088458,8063081,8540945,2891230,2891230,167.185,0.627,4047467,3871605,3413159,2532064,1701993,1053817,718852,382507,194103,76710385879,4619,0.46,1521463,15.5,-90.25,108890,103568,4132,74.063,10.0,22.1,201.48,111.16,73.8,14.9,0.0737,0.3549,259.935028,140.713516,-38,-23,-37,-42,-18,14,3,2,2,4,1,2,0,1,1,2,0,0,2,2,1,0,0,3,0,67.59,23.547619,18.142857,28.428571,0.0,18.769841,75.109446
GT,2020-09-27,ChIJa1DnNlATiIURu9WEWzcrmDU,Q774,country/GTM,GT,Guatemala,GT,GTM,0,171,5,3441,90263,3234,307241,,,,,,,17915567,8827109,9088458,8063081,8540945,2891230,2891230,167.185,0.627,4047467,3871605,3413159,2532064,1701993,1053817,718852,382507,194103,76710385879,4619,0.46,1521463,15.5,-90.25,108890,103568,4132,74.063,10.0,22.1,201.48,111.16,73.8,14.9,0.0737,0.3549,259.935028,140.713516,-39,-27,-34,-47,-20,11,3,2,2,4,1,2,0,1,1,2,0,0,2,2,1,0,0,3,0,67.59,23.809524,17.714286,28.428571,0.0,18.214286,71.386174
GT,2020-09-28,ChIJa1DnNlATiIURu9WEWzcrmDU,Q774,country/GTM,GT,Guatemala,GT,GTM,0,705,4,4575,90968,3238,311816,,,,,,,17915567,8827109,9088458,8063081,8540945,2891230,2891230,167.185,0.627,4047467,3871605,3413159,2532064,1701993,1053817,718852,382507,194103,76710385879,4619,0.46,1521463,15.5,-90.25,108890,103568,4132,74.063,10.0,22.1,201.48,111.16,73.8,14.9,0.0737,0.3549,259.935028,140.713516,-38,-23,-36,-49,-34,17,3,2,2,4,1,2,0,1,1,2,0,0,2,2,1,0,0,3,0,67.59,23.309524,16.0,28.285714,0.0,17.31746,69.742191
GT,2020-09-29,ChIJa1DnNlATiIURu9WEWzcrmDU,Q774,country/GTM,GT,Guatemala,GT,GTM,0,778,8,3976,91746,3246,315792,,,,,,,17915567,8827109,9088458,8063081,8540945,2891230,2891230,167.185,0.627,4047467,3871605,3413159,2532064,1701993,1053817,718852,382507,194103,76710385879,4619,0.46,1521463,15.5,-90.25,108890,103568,4132,74.063,10.0,22.1,201.48,111.16,73.8,14.9,0.0737,0.3549,259.935028,140.713516,-36,-21,-34,-47,-36,17,3,2,2,4,1,2,0,1,1,2,0,0,2,2,1,0,0,3,0,67.59,22.960317,16.857143,27.571429,0.0,17.444444,71.708924
GT,2020-09-30,ChIJa1DnNlATiIURu9WEWzcrmDU,Q774,country/GTM,GT,Guatemala,GT,GTM,0,663,15,4128,92409,3261,319920,,,,,,,17915567,8827109,9088458,8063081,8540945,2891230,2891230,167.185,0.627,4047467,3871605,3413159,2532064,1701993,1053817,718852,382507,194103,76710385879,4619,0.46,1521463,15.5,-90.25,108890,103568,4132,74.063,10.0,22.1,201.48,111.16,73.8,14.9,0.0737,0.3549,259.935028,140.713516,-32,-14,-33,-44,-36,15,3,2,2,4,1,2,0,1,1,2,0,0,2,2,1,0,0,3,0,67.59,22.753968,17.714286,26.714286,0.0,17.380952,72.294945
GT,2020-10-01,ChIJa1DnNlATiIURu9WEWzcrmDU,Q774,country/GTM,GT,Guatemala,GT,GTM,0,681,6,3371,93090,3267,323291,,,,,,,17915567,8827109,9088458,8063081,8540945,2891230,2891230,167.185,0.627,4047467,3871605,3413159,2532064,1701993,1053817,718852,382507,194103,76710385879,4619,0.46,1521463,15.5,-90.25,108890,103568,4132,74.063,10.0,22.1,201.48,111.16,73.8,14.9,0.0737,0.3549,259.935028,140.713516,-25,-7,-29,-40,-34,12,3,1,1,4,1,0,0,1,1,2,0,0,2,2,1,0,0,3,0,49.54,22.388889,17.428571,26.571429,0.0,17.849206,76.094819
GT,2020-10-02,ChIJa1DnNlATiIURu9WEWzcrmDU,Q774,country/GTM,GT,Guatemala,GT,GTM,0,658,18,1253,93748,3285,324544,,,,,,,17915567,8827109,9088458,8063081,8540945,2891230,2891230,167.185,0.627,4047467,3871605,3413159,2532064,1701993,1053817,718852,382507,194103,76710385879,4619,0.46,1521463,15.5,-90.25,108890,103568,4132,74.063,10.0,22.1,201.48,111.16,73.8,14.9,0.0737,0.3549,259.935028,140.713516,-33,-13,-32,-46,-33,14,3,1,1,4,1,0,0,1,1,2,0,0,2,2,1,0,0,3,0,49.54,21.952381,18.0,25.571429,0.0,17.920635,78.294474
GT,2020-10-03,ChIJa1DnNlATiIURu9WEWzcrmDU,Q774,country/GTM,GT,Guatemala,GT,GTM,0,215,8,767,93963,3293,325311,,,,,,,17915567,8827109,9088458,8063081,8540945,2891230,2891230,167.185,0.627,4047467,3871605,3413159,2532064,1701993,1053817,718852,382507,194103,76710385879,4619,0.46,1521463,15.5,-90.25,108890,103568,4132,74.063,10.0,22.1,201.48,111.16,73.8,14.9,0.0737,0.3549,259.935028,140.713516,-35,-17,-35,-37,-20,10,3,1,1,4,1,0,0,1,1,2,0,0,2,2,1,0,0,3,0,49.54,21.619048,17.857143,25.428571,0.0,18.103175,81.133531
GT,2020-10-04,ChIJa1DnNlATiIURu9WEWzcrmDU,Q774,country/GTM,GT,Guatemala,GT,GTM,0,219,9,3538,94182,3302,328849,,,,,,,17915567,8827109,9088458,8063081,8540945,2891230,2891230,167.185,0.627,4047467,3871605,3413159,2532064,1701993,1053817,718852,382507,194103,76710385879,4619,0.46,1521463,15.5,-90.25,108890,103568,4132,74.063,10.0,22.1,201.48,111.16,73.8,14.9,0.0737,0.3549,259.935028,140.713516,-34,-21,-30,-41,-22,8,3,1,1,4,1,0,0,1,1,2,0,0,2,2,1,0,0,3,0,49.54,21.436508,17.142857,24.571429,0.0,15.833333,71.014487
GT,2020-10-05,ChIJa1DnNlATiIURu9WEWzcrmDU,Q774,country/GTM,GT,Guatemala,GT,GTM,0,688,8,4085,94870,3310,332934,,,,,,,17915567,8827109,9088458,8063081,8540945,2891230,2891230,167.185,0.627,4047467,3871605,3413159,2532064,1701993,1053817,718852,382507,194103,76710385879,4619,0.46,1521463,15.5,-90.25,108890,103568,4132,74.063,10.0,22.1,201.48,111.16,73.8,14.9,0.0737,0.3549,259.935028,140.713516,-33,-16,-30,-43,-34,13,3,1,1,4,1,0,0,1,1,2,0,0,2,2,1,0,0,3,0,49.54,21.952381,15.857143,26.0,0.0,15.595238,67.503281
GT,2020-10-06,ChIJa1DnNlATiIURu9WEWzcrmDU,Q774,country/GTM,GT,Guatemala,GT,GTM,0,834,25,5206,95704,3335,338140,,,,,,,17915567,8827109,9088458,8063081,8540945,2891230,2891230,167.185,0.627,4047467,3871605,3413159,2532064,1701993,1053817,718852,382507,194103,76710385879,4619,0.46,1521463,15.5,-90.25,108890,103568,4132,74.063,10.0,22.1,201.48,111.16,73.8,14.9,0.0737,0.3549,259.935028,140.713516,-33,-18,-30,-44,-35,13,3,1,1,4,1,0,0,1,1,2,0,0,2,2,1,0,0,3,0,49.54,22.166667,16.142857,26.285714,0.0,15.698413,67.072322
GT,2020-10-07,ChIJa1DnNlATiIURu9WEWzcrmDU,Q774,country/GTM,GT,Guatemala,GT,GTM,0,776,12,2656,96480,3347,340796,,,,,,,17915567,8827109,9088458,8063081,8540945,2891230,2891230,167.185,0.627,4047467,3871605,3413159,2532064,1701993,1053817,718852,382507,194103,76710385879,4619,0.46,1521463,15.5,-90.25,108890,103568,4132,74.063,10.0,22.1,201.48,111.16,73.8,14.9,0.0737,0.3549,259.935028,140.713516,-34,-18,-32,-44,-34,15,3,1,1,4,1,0,0,1,1,2,0,0,2,2,1,0,0,3,0,49.54,22.738095,17.142857,27.285714,0.0,16.68254,69.343597
GT,2020-10-08,ChIJa1DnNlATiIURu9WEWzcrmDU,Q774,country/GTM,GT,Guatemala,GT,GTM,0,455,9,3984,96935,3356,344780,,,,,,,17915567,8827109,9088458,8063081,8540945,2891230,2891230,167.185,0.627,4047467,3871605,3413159,2532064,1701993,1053817,718852,382507,194103,76710385879,4619,0.46,1521463,15.5,-90.25,108890,103568,4132,74.063,10.0,22.1,201.48,111.16,73.8,14.9,0.0737,0.3549,259.935028,140.713516,-35,-17,-36,-46,-34,16,3,1,1,4,1,0,0,1,1,2,0,0,2,2,1,0,0,3,0,49.54,22.309524,17.0,27.285714,0.0,17.65873,75.410655
GT,2020-10-09,ChIJa1DnNlATiIURu9WEWzcrmDU,Q774,country/GTM,GT,Guatemala,GT,GTM,0,609,9,1757,97544,3365,346537,,,,,,,17915567,8827109,9088458,8063081,8540945,2891230,2891230,167.185,0.627,4047467,3871605,3413159,2532064,1701993,1053817,718852,382507,194103,76710385879,4619,0.46,1521463,15.5,-90.25,108890,103568,4132,74.063,10.0,22.1,201.48,111.16,73.8,14.9,0.0737,0.3549,259.935028,140.713516,-36,-19,-36,-48,-32,17,3,1,1,4,1,0,0,1,1,2,0,0,2,2,1,0,0,3,0,49.54,22.388889,18.285714,27.0,0.0,18.444444,78.64988
GT,2020-10-10,ChIJa1DnNlATiIURu9WEWzcrmDU,Q774,country/GTM,GT,Guatemala,GT,GTM,0,171,19,761,97715,3384,347298,,,,,,,17915567,8827109,9088458,8063081,8540945,2891230,2891230,167.185,0.627,4047467,3871605,3413159,2532064,1701993,1053817,718852,382507,194103,76710385879,4619,0.46,1521463,15.5,-90.25,108890,103568,4132,74.063,10.0,22.1,201.48,111.16,73.8,14.9,0.0737,0.3549,259.935028,140.713516,-37,-22,-38,-41,-16,12,3,1,1,4,1,0,0,1,1,2,0,0,2,2,1,0,0,3,0,49.54,22.849206,17.571429,27.857143,0.0,18.47619,76.880645
GT,2020-10-11,ChIJa1DnNlATiIURu9WEWzcrmDU,Q774,country/GTM,GT,Guatemala,GT,GTM,0,111,3,3701,97826,3387,350999,,,,,,,17915567,8827109,9088458,8063081,8540945,2891230,2891230,167.185,0.627,4047467,3871605,3413159,2532064,1701993,1053817,718852,382507,194103,76710385879,4619,0.46,1521463,15.5,-90.25,108890,103568,4132,74.063,10.0,22.1,201.48,111.16,73.8,14.9,0.0737,0.3549,259.935028,140.713516,-35,-24,-32,-42,-18,10,3,1,1,4,1,0,0,1,1,2,0,0,2,2,1,0,0,3,0,49.54,23.706349,17.428571,28.857143,0.0,18.65873,73.771668
GT,2020-10-12,ChIJa1DnNlATiIURu9WEWzcrmDU,Q774,country/GTM,GT,Guatemala,GT,GTM,0,554,23,4245,98380,3410,355244,,,,,,,17915567,8827109,9088458,8063081,8540945,2891230,2891230,167.185,0.627,4047467,3871605,3413159,2532064,1701993,1053817,718852,382507,194103,76710385879,4619,0.46,1521463,15.5,-90.25,108890,103568,4132,74.063,10.0,22.1,201.48,111.16,73.8,14.9,0.0737,0.3549,259.935028,140.713516,-34,-20,-34,-46,-34,15,3,1,1,4,1,0,0,1,1,2,0,0,2,2,1,0,0,3,0,49.54,24.134921,17.714286,28.571429,7.511143,17.642857,67.575207
GT,2020-10-13,ChIJa1DnNlATiIURu9WEWzcrmDU,Q774,country/GTM,GT,Guatemala,GT,GTM,0,714,20,4512,99094,3430,359756,,,,,,,17915567,8827109,9088458,8063081,8540945,2891230,2891230,167.185,0.627,4047467,3871605,3413159,2532064,1701993,1053817,718852,382507,194103,76710385879,4619,0.46,1521463,15.5,-90.25,108890,103568,4132,74.063,10.0,22.1,201.48,111.16,73.8,14.9,0.0737,0.3549,259.935028,140.713516,-34,-21,-35,-43,-34,15,3,1,1,4,1,0,0,1,1,2,0,0,2,2,1,0,0,3,0,49.54,22.547619,17.285714,27.0,0.0,17.468254,73.441128
GT,2020-10-14,ChIJa1DnNlATiIURu9WEWzcrmDU,Q774,country/GTM,GT,Guatemala,GT,GTM,0,671,23,4339,99765,3453,364095,,,,,,,17915567,8827109,9088458,8063081,8540945,2891230,2891230,167.185,0.627,4047467,3871605,3413159,2532064,1701993,1053817,718852,382507,194103,76710385879,4619,0.46,1521463,15.5,-90.25,108890,103568,4132,74.063,10.0,22.1,201.48,111.16,73.8,14.9,0.0737,0.3549,259.935028,140.713516,-33,-17,-34,-43,-33,16,3,1,1,4,1,0,0,1,1,2,0,0,2,2,1,0,0,3,0,49.54,21.960317,18.428571,25.285714,0.0,17.436508,75.82082
GT,2020-10-15,ChIJa1DnNlATiIURu9WEWzcrmDU,Q774,country/GTM,GT,Guatemala,GT,GTM,0,666,25,4522,100431,3478,368617,,,,,,,17915567,8827109,9088458,8063081,8540945,2891230,2891230,167.185,0.627,4047467,3871605,3413159,2532064,1701993,1053817,718852,382507,194103,76710385879,4619,0.46,1521463,15.5,-90.25,108890,103568,4132,74.063,10.0,22.1,201.48,111.16,73.8,14.9,0.0737,0.3549,259.935028,140.713516,-32,-12,-36,-40,-32,16,3,1,1,4,1,0,0,1,1,2,0,0,2,2,1,0,0,3,0,49.54,22.873016,18.0,27.142857,0.0,17.277778,71.14621
GT,2020-10-16,ChIJa1DnNlATiIURu9WEWzcrmDU,Q774,country/GTM,GT,Guatemala,GT,GTM,0,597,37,1557,101028,3515,370174,,,,,,,17915567,8827109,9088458,8063081,8540945,2891230,2891230,167.185,0.627,4047467,3871605,3413159,2532064,1701993,1053817,718852,382507,194103,76710385879,4619,0.46,1521463,15.5,-90.25,108890,103568,4132,74.063,10.0,22.1,201.48,111.16,73.8,14.9,0.0737,0.3549,259.935028,140.713516,-32,-12,-36,-43,-31,16,3,1,1,4,1,0,0,1,1,2,0,0,2,2,1,0,0,3,0,49.54,21.769841,17.0,25.714286,0.0,17.444444,77.027152
GT,2020-10-17,ChIJa1DnNlATiIURu9WEWzcrmDU,Q774,country/GTM,GT,Guatemala,GT,GTM,0,332,15,1513,101360,3530,371687,,,,,,,17915567,8827109,9088458,8063081,8540945,2891230,2891230,167.185,0.627,4047467,3871605,3413159,2532064,1701993,1053817,718852,382507,194103,76710385879,4619,0.46,1521463,15.5,-90.25,108890,103568,4132,74.063,10.0,22.1,201.48,111.16,73.8,14.9,0.0737,0.3549,259.935028,140.713516,-34,-17,-36,-34,-17,11,3,1,1,4,1,0,0,1,1,2,0,0,2,2,1,0,0,3,0,49.54,21.539683,18.0,24.428571,0.0,17.65873,79.290672
GT,2020-10-18,ChIJa1DnNlATiIURu9WEWzcrmDU,Q774,country/GTM,GT,Guatemala,GT,GTM,0,239,11,3628,101599,3541,375315,,,,,,,17915567,8827109,9088458,8063081,8540945,2891230,2891230,167.185,0.627,4047467,3871605,3413159,2532064,1701993,1053817,718852,382507,194103,76710385879,4619,0.46,1521463,15.5,-90.25,108890,103568,4132,74.063,10.0,22.1,201.48,111.16,73.8,14.9,0.0737,0.3549,259.935028,140.713516,-34,-22,-31,-39,-18,9,3,1,1,4,1,0,0,1,1,2,0,0,2,2,1,0,0,3,0,49.54,21.944444,17.714286,25.428571,0.0,17.238095,75.299873
GT,2020-10-19,ChIJa1DnNlATiIURu9WEWzcrmDU,Q774,country/GTM,GT,Guatemala,GT,GTM,0,620,5,1000,102219,3546,376315,,,,,,,17915567,8827109,9088458,8063081,8540945,2891230,2891230,167.185,0.627,4047467,3871605,3413159,2532064,1701993,1053817,718852,382507,194103,76710385879,4619,0.46,1521463,15.5,-90.25,108890,103568,4132,74.063,10.0,22.1,201.48,111.16,73.8,14.9,0.0737,0.3549,259.935028,140.713516,-33,-17,-35,-43,-35,15,3,1,1,4,1,0,0,1,1,2,0,0,2,2,1,0,0,3,0,49.54,22.253968,17.714286,26.0,0.0,17.333333,74.152096
GT,2020-10-20,ChIJa1DnNlATiIURu9WEWzcrmDU,Q774,country/GTM,GT,Guatemala,GT,GTM,0,196,21,4105,102415,3567,380420,,,,,,,17915567,8827109,9088458,8063081,8540945,2891230,2891230,167.185,0.627,4047467,3871605,3413159,2532064,1701993,1053817,718852,382507,194103,76710385879,4619,0.46,1521463,15.5,-90.25,108890,103568,4132,74.063,10.0,22.1,201.48,111.16,73.8,14.9,0.0737,0.3549,259.935028,140.713516,-36,-20,-35,-53,-58,23,3,1,1,4,1,0,0,1,1,2,0,0,2,2,1,0,0,3,0,49.54,22.928571,17.857143,27.285714,0.0,17.301587,71.36802
GT,2020-10-21,ChIJa1DnNlATiIURu9WEWzcrmDU,Q774,country/GTM,GT,Guatemala,GT,GTM,0,757,13,4532,103172,3580,384952,,,,,,,17915567,8827109,9088458,8063081,8540945,2891230,2891230,167.185,0.627,4047467,3871605,3413159,2532064,1701993,1053817,718852,382507,194103,76710385879,4619,0.46,1521463,15.5,-90.25,108890,103568,4132,74.063,10.0,22.1,201.48,111.16,73.8,14.9,0.0737,0.3549,259.935028,140.713516,-33,-17,-31,-42,-31,15,3,1,1,4,1,0,0,1,1,2,0,0,2,2,1,0,0,3,0,49.54,22.634921,16.857143,27.428571,0.0,16.634921,69.555537
GT,2020-10-22,ChIJa1DnNlATiIURu9WEWzcrmDU,Q774,country/GTM,GT,Guatemala,GT,GTM,0,730,14,4564,103902,3594,389516,,,,,,,17915567,8827109,9088458,8063081,8540945,2891230,2891230,167.185,0.627,4047467,3871605,3413159,2532064,1701993,1053817,718852,382507,194103,76710385879,4619,0.46,1521463,15.5,-90.25,108890,103568,4132,74.063,10.0,22.1,201.48,111.16,73.8,14.9,0.0737,0.3549,259.935028,140.713516,-33,-15,-32,-42,-32,15,3,1,1,4,1,0,0,1,1,2,0,0,2,2,1,0,0,3,0,49.54,22.849206,16.285714,28.571429,0.0,17.055556,70.614106
GT,2020-10-23,ChIJa1DnNlATiIURu9WEWzcrmDU,Q774,country/GTM,GT,Guatemala,GT,GTM,0,730,15,881,104632,3609,390397,,,,,,,17915567,8827109,9088458,8063081,8540945,2891230,2891230,167.185,0.627,4047467,3871605,3413159,2532064,1701993,1053817,718852,382507,194103,76710385879,4619,0.46,1521463,15.5,-90.25,108890,103568,4132,74.063,10.0,22.1,201.48,111.16,73.8,14.9,0.0737,0.3549,259.935028,140.713516,-32,-14,-30,-45,-29,15,3,1,1,4,1,0,0,1,1,2,0,0,2,2,1,0,0,3,0,49.54,22.84127,17.714286,27.571429,0.0,17.968254,74.797313
GT,2020-10-24,ChIJa1DnNlATiIURu9WEWzcrmDU,Q774,country/GTM,GT,Guatemala,GT,GTM,0,155,35,828,104787,3644,391225,,,,,,,17915567,8827109,9088458,8063081,8540945,2891230,2891230,167.185,0.627,4047467,3871605,3413159,2532064,1701993,1053817,718852,382507,194103,76710385879,4619,0.46,1521463,15.5,-90.25,108890,103568,4132,74.063,10.0,22.1,201.48,111.16,73.8,14.9,0.0737,0.3549,259.935028,140.713516,-33,-18,-30,-38,-14,11,3,1,1,4,1,0,0,1,1,2,0,0,2,2,1,0,0,3,0,49.54,22.507937,18.428571,26.571429,0.0,18.555556,78.805324
GT,2020-10-25,ChIJa1DnNlATiIURu9WEWzcrmDU,Q774,country/GTM,GT,Guatemala,GT,GTM,0,107,7,4593,104894,3651,395818,,,,,,,17915567,8827109,9088458,8063081,8540945,2891230,2891230,167.185,0.627,4047467,3871605,3413159,2532064,1701993,1053817,718852,382507,194103,76710385879,4619,0.46,1521463,15.5,-90.25,108890,103568,4132,74.063,10.0,22.1,201.48,111.16,73.8,14.9,0.0737,0.3549,259.935028,140.713516,-35,-24,-30,-42,-16,9,3,1,1,4,1,0,0,1,1,2,0,0,2,2,1,0,0,3,0,49.54,21.555556,18.428571,24.714286,0.0,18.47619,82.924501
