location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,cumulative_tested,new_persons_vaccinated,cumulative_persons_vaccinated,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_vaccine_doses_administered,cumulative_vaccine_doses_administered,population,population_male,population_female,population_rural,population_urban,population_density,human_development_index,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,gdp_usd,gdp_per_capita_usd,human_capital_index,openstreetmap_id,latitude,longitude,area_sq_km,area_rural_sq_km,area_urban_sq_km,life_expectancy,smoking_prevalence,diabetes_prevalence,infant_mortality_rate,adult_male_mortality_rate,adult_female_mortality_rate,pollution_mortality_rate,comorbidity_mortality_rate,nurses_per_1000,physicians_per_1000,health_expenditure_usd,out_of_pocket_health_expenditure_usd,facial_coverings,vaccination_policy,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
KM,2021-05-20,ChIJjaQIZAPjmBgR29Tf5L5_Cvc,Q970,country/COM,KM,Comoros,KM,COM,0,2,0,3870,146,,,,,,,,869595,438653,430942,602734,248152,467.273,0.503,237638,191268,150845,117377,77036,50892,29656,11659,3224,1185728676,1393,0.409,535790,-12.23333,44.44553,1861,1478,196,64.118,14.0,12.3,51.3,245.527,194.435,172.4,22.9,0.6285,0.2715,58.760929,43.863342,,,28.222222,24.194444,31.194444,0.0,20.861111,64.404848
KM,2021-05-21,ChIJjaQIZAPjmBgR29Tf5L5_Cvc,Q970,country/COM,KM,Comoros,KM,COM,0,2,0,3872,146,,0,43140,13465,15300,13465,58440,869595,438653,430942,602734,248152,467.273,0.503,237638,191268,150845,117377,77036,50892,29656,11659,3224,1185728676,1393,0.409,535790,-12.23333,44.44553,1861,1478,196,64.118,14.0,12.3,51.3,245.527,194.435,172.4,22.9,0.6285,0.2715,58.760929,43.863342,,,28.0,24.944444,31.055556,0.0,20.416667,63.508907
KM,2021-05-22,ChIJjaQIZAPjmBgR29Tf5L5_Cvc,Q970,country/COM,KM,Comoros,KM,COM,0,0,0,3872,146,,,,,,,,869595,438653,430942,602734,248152,467.273,0.503,237638,191268,150845,117377,77036,50892,29656,11659,3224,1185728676,1393,0.409,535790,-12.23333,44.44553,1861,1478,196,64.118,14.0,12.3,51.3,245.527,194.435,172.4,22.9,0.6285,0.2715,58.760929,43.863342,,,27.305556,24.833333,30.5,0.0,20.166667,65.104796
KM,2021-05-23,ChIJjaQIZAPjmBgR29Tf5L5_Cvc,Q970,country/COM,KM,Comoros,KM,COM,0,3,0,3875,146,,,,,,,,869595,438653,430942,602734,248152,467.273,0.503,237638,191268,150845,117377,77036,50892,29656,11659,3224,1185728676,1393,0.409,535790,-12.23333,44.44553,1861,1478,196,64.118,14.0,12.3,51.3,245.527,194.435,172.4,22.9,0.6285,0.2715,58.760929,43.863342,,,27.027778,24.0,31.638889,0.762,20.055556,65.796267
KM,2021-05-24,ChIJjaQIZAPjmBgR29Tf5L5_Cvc,Q970,country/COM,KM,Comoros,KM,COM,0,4,0,3879,146,,,,,,,,869595,438653,430942,602734,248152,467.273,0.503,237638,191268,150845,117377,77036,50892,29656,11659,3224,1185728676,1393,0.409,535790,-12.23333,44.44553,1861,1478,196,64.118,14.0,12.3,51.3,245.527,194.435,172.4,22.9,0.6285,0.2715,58.760929,43.863342,,,26.944444,22.833333,30.555556,0.0,19.805556,65.075602
KM,2021-05-25,ChIJjaQIZAPjmBgR29Tf5L5_Cvc,Q970,country/COM,KM,Comoros,KM,COM,0,0,0,3879,146,,,,,,,,869595,438653,430942,602734,248152,467.273,0.503,237638,191268,150845,117377,77036,50892,29656,11659,3224,1185728676,1393,0.409,535790,-12.23333,44.44553,1861,1478,196,64.118,14.0,12.3,51.3,245.527,194.435,172.4,22.9,0.6285,0.2715,58.760929,43.863342,,,26.833333,22.305556,30.111111,0.0,20.166667,66.986546
KM,2021-05-26,ChIJjaQIZAPjmBgR29Tf5L5_Cvc,Q970,country/COM,KM,Comoros,KM,COM,0,0,0,3879,146,,0,43140,21583,36883,21583,80023,869595,438653,430942,602734,248152,467.273,0.503,237638,191268,150845,117377,77036,50892,29656,11659,3224,1185728676,1393,0.409,535790,-12.23333,44.44553,1861,1478,196,64.118,14.0,12.3,51.3,245.527,194.435,172.4,22.9,0.6285,0.2715,58.760929,43.863342,,,26.777778,22.25,30.305556,0.0,20.305556,67.714134
KM,2021-05-27,ChIJjaQIZAPjmBgR29Tf5L5_Cvc,Q970,country/COM,KM,Comoros,KM,COM,0,0,0,3879,146,,,,,,,,869595,438653,430942,602734,248152,467.273,0.503,237638,191268,150845,117377,77036,50892,29656,11659,3224,1185728676,1393,0.409,535790,-12.23333,44.44553,1861,1478,196,64.118,14.0,12.3,51.3,245.527,194.435,172.4,22.9,0.6285,0.2715,58.760929,43.863342,,,26.527778,22.361111,29.611111,0.0,19.25,64.507622
KM,2021-05-28,ChIJjaQIZAPjmBgR29Tf5L5_Cvc,Q970,country/COM,KM,Comoros,KM,COM,0,2,0,3881,146,,,,,,,,869595,438653,430942,602734,248152,467.273,0.503,237638,191268,150845,117377,77036,50892,29656,11659,3224,1185728676,1393,0.409,535790,-12.23333,44.44553,1861,1478,196,64.118,14.0,12.3,51.3,245.527,194.435,172.4,22.9,0.6285,0.2715,58.760929,43.863342,,,26.25,20.305556,29.694444,0.0,18.0,60.890524
KM,2021-05-29,ChIJjaQIZAPjmBgR29Tf5L5_Cvc,Q970,country/COM,KM,Comoros,KM,COM,0,0,0,3881,146,,,,,,,,869595,438653,430942,602734,248152,467.273,0.503,237638,191268,150845,117377,77036,50892,29656,11659,3224,1185728676,1393,0.409,535790,-12.23333,44.44553,1861,1478,196,64.118,14.0,12.3,51.3,245.527,194.435,172.4,22.9,0.6285,0.2715,58.760929,43.863342,,,26.361111,21.0,29.5,0.0,21.0,72.473833
KM,2021-05-30,ChIJjaQIZAPjmBgR29Tf5L5_Cvc,Q970,country/COM,KM,Comoros,KM,COM,0,1,0,3882,146,,,,,,,,869595,438653,430942,602734,248152,467.273,0.503,237638,191268,150845,117377,77036,50892,29656,11659,3224,1185728676,1393,0.409,535790,-12.23333,44.44553,1861,1478,196,64.118,14.0,12.3,51.3,245.527,194.435,172.4,22.9,0.6285,0.2715,58.760929,43.863342,,,27.472222,24.388889,30.611111,1.016,21.888889,71.660752
KM,2021-05-31,ChIJjaQIZAPjmBgR29Tf5L5_Cvc,Q970,country/COM,KM,Comoros,KM,COM,0,0,0,3882,146,,0,,0,,3884,83907,869595,438653,430942,602734,248152,467.273,0.503,237638,191268,150845,117377,77036,50892,29656,11659,3224,1185728676,1393,0.409,535790,-12.23333,44.44553,1861,1478,196,64.118,14.0,12.3,51.3,245.527,194.435,172.4,22.9,0.6285,0.2715,58.760929,43.863342,,,27.166667,22.75,31.0,1.016,21.805556,72.594817
KM,2021-06-01,ChIJjaQIZAPjmBgR29Tf5L5_Cvc,Q970,country/COM,KM,Comoros,KM,COM,0,0,0,3882,146,,,,,,,,869595,438653,430942,602734,248152,467.273,0.503,237638,191268,150845,117377,77036,50892,29656,11659,3224,1185728676,1393,0.409,535790,-12.23333,44.44553,1861,1478,196,64.118,14.0,12.3,51.3,245.527,194.435,172.4,22.9,0.6285,0.2715,58.760929,43.863342,,,26.527778,22.055556,30.305556,0.0,21.75,75.179216
KM,2021-06-02,ChIJjaQIZAPjmBgR29Tf5L5_Cvc,Q970,country/COM,KM,Comoros,KM,COM,0,0,0,3882,146,,,,,,,,869595,438653,430942,602734,248152,467.273,0.503,237638,191268,150845,117377,77036,50892,29656,11659,3224,1185728676,1393,0.409,535790,-12.23333,44.44553,1861,1478,196,64.118,14.0,12.3,51.3,245.527,194.435,172.4,22.9,0.6285,0.2715,58.760929,43.863342,,,26.388889,21.777778,30.5,0.0,21.666667,75.373983
KM,2021-06-03,ChIJjaQIZAPjmBgR29Tf5L5_Cvc,Q970,country/COM,KM,Comoros,KM,COM,0,4,0,3886,146,,,,,,,,869595,438653,430942,602734,248152,467.273,0.503,237638,191268,150845,117377,77036,50892,29656,11659,3224,1185728676,1393,0.409,535790,-12.23333,44.44553,1861,1478,196,64.118,14.0,12.3,51.3,245.527,194.435,172.4,22.9,0.6285,0.2715,58.760929,43.863342,,,26.166667,21.75,29.888889,3.048,21.583333,75.928627
KM,2021-06-04,ChIJjaQIZAPjmBgR29Tf5L5_Cvc,Q970,country/COM,KM,Comoros,KM,COM,0,2,0,3888,146,,,,,,,,869595,438653,430942,602734,248152,467.273,0.503,237638,191268,150845,117377,77036,50892,29656,11659,3224,1185728676,1393,0.409,535790,-12.23333,44.44553,1861,1478,196,64.118,14.0,12.3,51.3,245.527,194.435,172.4,22.9,0.6285,0.2715,58.760929,43.863342,,,27.055556,22.944444,30.138889,0.0,21.916667,73.521246
KM,2021-06-05,ChIJjaQIZAPjmBgR29Tf5L5_Cvc,Q970,country/COM,KM,Comoros,KM,COM,0,0,0,3888,146,,,,,,,,869595,438653,430942,602734,248152,467.273,0.503,237638,191268,150845,117377,77036,50892,29656,11659,3224,1185728676,1393,0.409,535790,-12.23333,44.44553,1861,1478,196,64.118,14.0,12.3,51.3,245.527,194.435,172.4,22.9,0.6285,0.2715,58.760929,43.863342,,,27.083333,23.388889,29.611111,0.0,21.305556,70.73794
KM,2021-06-06,ChIJjaQIZAPjmBgR29Tf5L5_Cvc,Q970,country/COM,KM,Comoros,KM,COM,0,2,0,3890,146,,,,,,,,869595,438653,430942,602734,248152,467.273,0.503,237638,191268,150845,117377,77036,50892,29656,11659,3224,1185728676,1393,0.409,535790,-12.23333,44.44553,1861,1478,196,64.118,14.0,12.3,51.3,245.527,194.435,172.4,22.9,0.6285,0.2715,58.760929,43.863342,,,27.361111,24.805556,29.75,0.0,20.527778,66.582494
KM,2021-06-07,ChIJjaQIZAPjmBgR29Tf5L5_Cvc,Q970,country/COM,KM,Comoros,KM,COM,0,1,0,3891,146,,,,,,,,869595,438653,430942,602734,248152,467.273,0.503,237638,191268,150845,117377,77036,50892,29656,11659,3224,1185728676,1393,0.409,535790,-12.23333,44.44553,1861,1478,196,64.118,14.0,12.3,51.3,245.527,194.435,172.4,22.9,0.6285,0.2715,58.760929,43.863342,,,27.194444,24.25,30.0,0.0,21.805556,72.480407
KM,2021-06-08,ChIJjaQIZAPjmBgR29Tf5L5_Cvc,Q970,country/COM,KM,Comoros,KM,COM,0,2,0,3893,146,,0,43140,4337,41220,453,84360,869595,438653,430942,602734,248152,467.273,0.503,237638,191268,150845,117377,77036,50892,29656,11659,3224,1185728676,1393,0.409,535790,-12.23333,44.44553,1861,1478,196,64.118,14.0,12.3,51.3,245.527,194.435,172.4,22.9,0.6285,0.2715,58.760929,43.863342,,,27.166667,24.25,30.0,0.0,20.944444,68.833432
KM,2021-06-09,ChIJjaQIZAPjmBgR29Tf5L5_Cvc,Q970,country/COM,KM,Comoros,KM,COM,0,1,0,3894,146,,,,,,,,869595,438653,430942,602734,248152,467.273,0.503,237638,191268,150845,117377,77036,50892,29656,11659,3224,1185728676,1393,0.409,535790,-12.23333,44.44553,1861,1478,196,64.118,14.0,12.3,51.3,245.527,194.435,172.4,22.9,0.6285,0.2715,58.760929,43.863342,,,27.222222,23.416667,29.861111,0.0,19.138889,61.609536
KM,2021-06-10,ChIJjaQIZAPjmBgR29Tf5L5_Cvc,Q970,country/COM,KM,Comoros,KM,COM,0,4,0,3898,146,,,,,,,,869595,438653,430942,602734,248152,467.273,0.503,237638,191268,150845,117377,77036,50892,29656,11659,3224,1185728676,1393,0.409,535790,-12.23333,44.44553,1861,1478,196,64.118,14.0,12.3,51.3,245.527,194.435,172.4,22.9,0.6285,0.2715,58.760929,43.863342,,,27.055556,23.694444,29.805556,0.0,18.194444,58.8057
KM,2021-06-11,ChIJjaQIZAPjmBgR29Tf5L5_Cvc,Q970,country/COM,KM,Comoros,KM,COM,0,1,0,3899,146,,,,,,,,869595,438653,430942,602734,248152,467.273,0.503,237638,191268,150845,117377,77036,50892,29656,11659,3224,1185728676,1393,0.409,535790,-12.23333,44.44553,1861,1478,196,64.118,14.0,12.3,51.3,245.527,194.435,172.4,22.9,0.6285,0.2715,58.760929,43.863342,,,26.388889,22.388889,29.0,0.0,18.861111,63.356514
KM,2021-06-12,ChIJjaQIZAPjmBgR29Tf5L5_Cvc,Q970,country/COM,KM,Comoros,KM,COM,0,0,0,3899,146,,,,,,,,869595,438653,430942,602734,248152,467.273,0.503,237638,191268,150845,117377,77036,50892,29656,11659,3224,1185728676,1393,0.409,535790,-12.23333,44.44553,1861,1478,196,64.118,14.0,12.3,51.3,245.527,194.435,172.4,22.9,0.6285,0.2715,58.760929,43.863342,,,25.833333,22.333333,28.5,0.508,20.416667,72.068671
KM,2021-06-13,ChIJjaQIZAPjmBgR29Tf5L5_Cvc,Q970,country/COM,KM,Comoros,KM,COM,0,2,0,3901,146,,,,,,,,869595,438653,430942,602734,248152,467.273,0.503,237638,191268,150845,117377,77036,50892,29656,11659,3224,1185728676,1393,0.409,535790,-12.23333,44.44553,1861,1478,196,64.118,14.0,12.3,51.3,245.527,194.435,172.4,22.9,0.6285,0.2715,58.760929,43.863342,,,26.388889,23.083333,29.0,0.0,20.416667,69.74584
KM,2021-06-14,ChIJjaQIZAPjmBgR29Tf5L5_Cvc,Q970,country/COM,KM,Comoros,KM,COM,0,2,0,3903,146,,,,,,,,869595,438653,430942,602734,248152,467.273,0.503,237638,191268,150845,117377,77036,50892,29656,11659,3224,1185728676,1393,0.409,535790,-12.23333,44.44553,1861,1478,196,64.118,14.0,12.3,51.3,245.527,194.435,172.4,22.9,0.6285,0.2715,58.760929,43.863342,,,26.361111,22.444444,29.5,0.0,19.472222,65.973641
KM,2021-06-15,ChIJjaQIZAPjmBgR29Tf5L5_Cvc,Q970,country/COM,KM,Comoros,KM,COM,0,2,0,3905,146,,,,,,,,869595,438653,430942,602734,248152,467.273,0.503,237638,191268,150845,117377,77036,50892,29656,11659,3224,1185728676,1393,0.409,535790,-12.23333,44.44553,1861,1478,196,64.118,14.0,12.3,51.3,245.527,194.435,172.4,22.9,0.6285,0.2715,58.760929,43.863342,,,26.305556,21.861111,29.5,0.0,19.083333,64.575255
KM,2021-06-16,ChIJjaQIZAPjmBgR29Tf5L5_Cvc,Q970,country/COM,KM,Comoros,KM,COM,0,2,0,3907,146,,,,,,,,869595,438653,430942,602734,248152,467.273,0.503,237638,191268,150845,117377,77036,50892,29656,11659,3224,1185728676,1393,0.409,535790,-12.23333,44.44553,1861,1478,196,64.118,14.0,12.3,51.3,245.527,194.435,172.4,22.9,0.6285,0.2715,58.760929,43.863342,,,26.305556,21.361111,29.111111,0.0,20.555556,70.855144
KM,2021-06-17,ChIJjaQIZAPjmBgR29Tf5L5_Cvc,Q970,country/COM,KM,Comoros,KM,COM,0,1,0,3908,146,,,,,,,,869595,438653,430942,602734,248152,467.273,0.503,237638,191268,150845,117377,77036,50892,29656,11659,3224,1185728676,1393,0.409,535790,-12.23333,44.44553,1861,1478,196,64.118,14.0,12.3,51.3,245.527,194.435,172.4,22.9,0.6285,0.2715,58.760929,43.863342,,,26.361111,22.138889,30.5,0.0,21.0,72.458387
KM,2021-06-18,ChIJjaQIZAPjmBgR29Tf5L5_Cvc,Q970,country/COM,KM,Comoros,KM,COM,0,0,0,3908,146,,,,,,,,869595,438653,430942,602734,248152,467.273,0.503,237638,191268,150845,117377,77036,50892,29656,11659,3224,1185728676,1393,0.409,535790,-12.23333,44.44553,1861,1478,196,64.118,14.0,12.3,51.3,245.527,194.435,172.4,22.9,0.6285,0.2715,58.760929,43.863342,,,26.722222,21.694444,30.25,0.0,19.694444,65.502016
KM,2021-06-19,ChIJjaQIZAPjmBgR29Tf5L5_Cvc,Q970,country/COM,KM,Comoros,KM,COM,0,0,0,3908,146,,,,,,,,869595,438653,430942,602734,248152,467.273,0.503,237638,191268,150845,117377,77036,50892,29656,11659,3224,1185728676,1393,0.409,535790,-12.23333,44.44553,1861,1478,196,64.118,14.0,12.3,51.3,245.527,194.435,172.4,22.9,0.6285,0.2715,58.760929,43.863342,,,26.5,19.638889,29.5,0.0,19.555556,65.749878
KM,2021-06-20,ChIJjaQIZAPjmBgR29Tf5L5_Cvc,Q970,country/COM,KM,Comoros,KM,COM,0,5,0,3913,146,,,,,,,,869595,438653,430942,602734,248152,467.273,0.503,237638,191268,150845,117377,77036,50892,29656,11659,3224,1185728676,1393,0.409,535790,-12.23333,44.44553,1861,1478,196,64.118,14.0,12.3,51.3,245.527,194.435,172.4,22.9,0.6285,0.2715,58.760929,43.863342,,,25.5,22.444444,27.611111,9.017,20.777778,75.179165
KM,2021-06-21,ChIJjaQIZAPjmBgR29Tf5L5_Cvc,Q970,country/COM,KM,Comoros,KM,COM,0,2,0,3915,146,,,,,,,,869595,438653,430942,602734,248152,467.273,0.503,237638,191268,150845,117377,77036,50892,29656,11659,3224,1185728676,1393,0.409,535790,-12.23333,44.44553,1861,1478,196,64.118,14.0,12.3,51.3,245.527,194.435,172.4,22.9,0.6285,0.2715,58.760929,43.863342,,,26.444444,21.25,29.055556,0.0,19.194444,64.442979
KM,2021-06-22,ChIJjaQIZAPjmBgR29Tf5L5_Cvc,Q970,country/COM,KM,Comoros,KM,COM,0,0,0,3915,146,,,,,,,,869595,438653,430942,602734,248152,467.273,0.503,237638,191268,150845,117377,77036,50892,29656,11659,3224,1185728676,1393,0.409,535790,-12.23333,44.44553,1861,1478,196,64.118,14.0,12.3,51.3,245.527,194.435,172.4,22.9,0.6285,0.2715,58.760929,43.863342,,,26.333333,23.138889,29.555556,0.381,19.083333,64.531099
KM,2021-06-23,ChIJjaQIZAPjmBgR29Tf5L5_Cvc,Q970,country/COM,KM,Comoros,KM,COM,0,1,0,3916,146,,,,,,,,869595,438653,430942,602734,248152,467.273,0.503,237638,191268,150845,117377,77036,50892,29656,11659,3224,1185728676,1393,0.409,535790,-12.23333,44.44553,1861,1478,196,64.118,14.0,12.3,51.3,245.527,194.435,172.4,22.9,0.6285,0.2715,58.760929,43.863342,,,26.0,20.694444,30.25,0.0,18.805556,64.844435
KM,2021-06-24,ChIJjaQIZAPjmBgR29Tf5L5_Cvc,Q970,country/COM,KM,Comoros,KM,COM,0,4,0,3920,146,,,,,,,,869595,438653,430942,602734,248152,467.273,0.503,237638,191268,150845,117377,77036,50892,29656,11659,3224,1185728676,1393,0.409,535790,-12.23333,44.44553,1861,1478,196,64.118,14.0,12.3,51.3,245.527,194.435,172.4,22.9,0.6285,0.2715,58.760929,43.863342,,,25.361111,20.388889,28.638889,0.0,19.055556,68.274818
KM,2021-06-25,ChIJjaQIZAPjmBgR29Tf5L5_Cvc,Q970,country/COM,KM,Comoros,KM,COM,0,4,0,3924,146,,,,,,,,869595,438653,430942,602734,248152,467.273,0.503,237638,191268,150845,117377,77036,50892,29656,11659,3224,1185728676,1393,0.409,535790,-12.23333,44.44553,1861,1478,196,64.118,14.0,12.3,51.3,245.527,194.435,172.4,22.9,0.6285,0.2715,58.760929,43.863342,,,25.277778,19.888889,28.805556,0.0,19.277778,69.534803
KM,2021-06-26,ChIJjaQIZAPjmBgR29Tf5L5_Cvc,Q970,country/COM,KM,Comoros,KM,COM,0,0,0,3924,146,,,,,,,,869595,438653,430942,602734,248152,467.273,0.503,237638,191268,150845,117377,77036,50892,29656,11659,3224,1185728676,1393,0.409,535790,-12.23333,44.44553,1861,1478,196,64.118,14.0,12.3,51.3,245.527,194.435,172.4,22.9,0.6285,0.2715,58.760929,43.863342,,,25.138889,21.194444,28.138889,0.381,19.638889,71.734938
KM,2021-06-27,ChIJjaQIZAPjmBgR29Tf5L5_Cvc,Q970,country/COM,KM,Comoros,KM,COM,0,10,0,3934,146,,,,,,,,869595,438653,430942,602734,248152,467.273,0.503,237638,191268,150845,117377,77036,50892,29656,11659,3224,1185728676,1393,0.409,535790,-12.23333,44.44553,1861,1478,196,64.118,14.0,12.3,51.3,245.527,194.435,172.4,22.9,0.6285,0.2715,58.760929,43.863342,,,26.166667,22.25,29.5,0.0,20.527778,71.451387
KM,2021-06-28,ChIJjaQIZAPjmBgR29Tf5L5_Cvc,Q970,country/COM,KM,Comoros,KM,COM,0,2,0,3936,146,,,,,,,,869595,438653,430942,602734,248152,467.273,0.503,237638,191268,150845,117377,77036,50892,29656,11659,3224,1185728676,1393,0.409,535790,-12.23333,44.44553,1861,1478,196,64.118,14.0,12.3,51.3,245.527,194.435,172.4,22.9,0.6285,0.2715,58.760929,43.863342,,,26.472222,22.194444,29.861111,0.0,20.166667,68.648151
KM,2021-06-29,ChIJjaQIZAPjmBgR29Tf5L5_Cvc,Q970,country/COM,KM,Comoros,KM,COM,0,7,0,3943,146,,,,,,,,869595,438653,430942,602734,248152,467.273,0.503,237638,191268,150845,117377,77036,50892,29656,11659,3224,1185728676,1393,0.409,535790,-12.23333,44.44553,1861,1478,196,64.118,14.0,12.3,51.3,245.527,194.435,172.4,22.9,0.6285,0.2715,58.760929,43.863342,,,26.333333,21.583333,29.694444,0.0,20.055556,68.597437
KM,2021-06-30,ChIJjaQIZAPjmBgR29Tf5L5_Cvc,Q970,country/COM,KM,Comoros,KM,COM,0,5,0,3948,146,,,,,,,,869595,438653,430942,602734,248152,467.273,0.503,237638,191268,150845,117377,77036,50892,29656,11659,3224,1185728676,1393,0.409,535790,-12.23333,44.44553,1861,1478,196,64.118,14.0,12.3,51.3,245.527,194.435,172.4,22.9,0.6285,0.2715,58.760929,43.863342,,,26.666667,21.388889,30.361111,0.0,20.361111,68.476963
KM,2021-07-01,ChIJjaQIZAPjmBgR29Tf5L5_Cvc,Q970,country/COM,KM,Comoros,KM,COM,0,9,0,3957,146,,,,,,,,869595,438653,430942,602734,248152,467.273,0.503,237638,191268,150845,117377,77036,50892,29656,11659,3224,1185728676,1393,0.409,535790,-12.23333,44.44553,1861,1478,196,64.118,14.0,12.3,51.3,245.527,194.435,172.4,22.9,0.6285,0.2715,58.760929,43.863342,,,25.361111,20.5,29.5,0.0,20.416667,74.168656
KM,2021-07-02,ChIJjaQIZAPjmBgR29Tf5L5_Cvc,Q970,country/COM,KM,Comoros,KM,COM,0,1,0,3958,146,,,,,,,,869595,438653,430942,602734,248152,467.273,0.503,237638,191268,150845,117377,77036,50892,29656,11659,3224,1185728676,1393,0.409,535790,-12.23333,44.44553,1861,1478,196,64.118,14.0,12.3,51.3,245.527,194.435,172.4,22.9,0.6285,0.2715,58.760929,43.863342,,,25.583333,19.472222,30.138889,0.0,18.5,65.277268
KM,2021-07-03,ChIJjaQIZAPjmBgR29Tf5L5_Cvc,Q970,country/COM,KM,Comoros,KM,COM,0,0,0,3958,146,,,,,,,,869595,438653,430942,602734,248152,467.273,0.503,237638,191268,150845,117377,77036,50892,29656,11659,3224,1185728676,1393,0.409,535790,-12.23333,44.44553,1861,1478,196,64.118,14.0,12.3,51.3,245.527,194.435,172.4,22.9,0.6285,0.2715,58.760929,43.863342,,,25.888889,19.805556,30.194444,0.0,18.777778,64.962693
KM,2021-07-04,ChIJjaQIZAPjmBgR29Tf5L5_Cvc,Q970,country/COM,KM,Comoros,KM,COM,0,1,0,3959,146,,,,,,,,869595,438653,430942,602734,248152,467.273,0.503,237638,191268,150845,117377,77036,50892,29656,11659,3224,1185728676,1393,0.409,535790,-12.23333,44.44553,1861,1478,196,64.118,14.0,12.3,51.3,245.527,194.435,172.4,22.9,0.6285,0.2715,58.760929,43.863342,,,26.25,20.861111,29.444444,0.0,19.194444,65.607012
KM,2021-07-05,ChIJjaQIZAPjmBgR29Tf5L5_Cvc,Q970,country/COM,KM,Comoros,KM,COM,0,7,0,3966,146,,0,,0,,6520,90880,869595,438653,430942,602734,248152,467.273,0.503,237638,191268,150845,117377,77036,50892,29656,11659,3224,1185728676,1393,0.409,535790,-12.23333,44.44553,1861,1478,196,64.118,14.0,12.3,51.3,245.527,194.435,172.4,22.9,0.6285,0.2715,58.760929,43.863342,,,25.555556,20.916667,29.611111,0.0,20.055556,71.677921
KM,2021-07-06,ChIJjaQIZAPjmBgR29Tf5L5_Cvc,Q970,country/COM,KM,Comoros,KM,COM,0,10,0,3976,146,,,,,,,,869595,438653,430942,602734,248152,467.273,0.503,237638,191268,150845,117377,77036,50892,29656,11659,3224,1185728676,1393,0.409,535790,-12.23333,44.44553,1861,1478,196,64.118,14.0,12.3,51.3,245.527,194.435,172.4,22.9,0.6285,0.2715,58.760929,43.863342,,,26.055556,20.583333,29.805556,0.0,19.666667,67.987295
KM,2021-07-07,ChIJjaQIZAPjmBgR29Tf5L5_Cvc,Q970,country/COM,KM,Comoros,KM,COM,0,3,0,3979,146,,,,,,,,869595,438653,430942,602734,248152,467.273,0.503,237638,191268,150845,117377,77036,50892,29656,11659,3224,1185728676,1393,0.409,535790,-12.23333,44.44553,1861,1478,196,64.118,14.0,12.3,51.3,245.527,194.435,172.4,22.9,0.6285,0.2715,58.760929,43.863342,,,26.111111,22.805556,29.0,0.0,20.027778,69.217111
KM,2021-07-08,ChIJjaQIZAPjmBgR29Tf5L5_Cvc,Q970,country/COM,KM,Comoros,KM,COM,0,4,0,3983,146,,,,,,,,869595,438653,430942,602734,248152,467.273,0.503,237638,191268,150845,117377,77036,50892,29656,11659,3224,1185728676,1393,0.409,535790,-12.23333,44.44553,1861,1478,196,64.118,14.0,12.3,51.3,245.527,194.435,172.4,22.9,0.6285,0.2715,58.760929,43.863342,,,26.111111,22.555556,30.388889,0.0,19.777778,68.192742
KM,2021-07-09,ChIJjaQIZAPjmBgR29Tf5L5_Cvc,Q970,country/COM,KM,Comoros,KM,COM,0,13,0,3996,146,,,,,,,,869595,438653,430942,602734,248152,467.273,0.503,237638,191268,150845,117377,77036,50892,29656,11659,3224,1185728676,1393,0.409,535790,-12.23333,44.44553,1861,1478,196,64.118,14.0,12.3,51.3,245.527,194.435,172.4,22.9,0.6285,0.2715,58.760929,43.863342,,,26.25,22.555556,29.805556,0.0,19.472222,66.410636
KM,2021-07-10,ChIJjaQIZAPjmBgR29Tf5L5_Cvc,Q970,country/COM,KM,Comoros,KM,COM,0,0,0,3996,146,,,,,,,,869595,438653,430942,602734,248152,467.273,0.503,237638,191268,150845,117377,77036,50892,29656,11659,3224,1185728676,1393,0.409,535790,-12.23333,44.44553,1861,1478,196,64.118,14.0,12.3,51.3,245.527,194.435,172.4,22.9,0.6285,0.2715,58.760929,43.863342,,,25.861111,21.25,29.416667,0.0,20.416667,72.006302
KM,2021-07-11,ChIJjaQIZAPjmBgR29Tf5L5_Cvc,Q970,country/COM,KM,Comoros,KM,COM,0,0,0,3996,146,,,,,,,,869595,438653,430942,602734,248152,467.273,0.503,237638,191268,150845,117377,77036,50892,29656,11659,3224,1185728676,1393,0.409,535790,-12.23333,44.44553,1861,1478,196,64.118,14.0,12.3,51.3,245.527,194.435,172.4,22.9,0.6285,0.2715,58.760929,43.863342,,,26.111111,22.0,29.861111,0.0,20.0,69.220238
KM,2021-07-12,ChIJjaQIZAPjmBgR29Tf5L5_Cvc,Q970,country/COM,KM,Comoros,KM,COM,0,5,0,4001,146,,,,,,,,869595,438653,430942,602734,248152,467.273,0.503,237638,191268,150845,117377,77036,50892,29656,11659,3224,1185728676,1393,0.409,535790,-12.23333,44.44553,1861,1478,196,64.118,14.0,12.3,51.3,245.527,194.435,172.4,22.9,0.6285,0.2715,58.760929,43.863342,,,26.027778,21.333333,29.25,0.0,20.583333,72.043523
