location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,new_tested,cumulative_confirmed,cumulative_deceased,cumulative_tested,new_persons_vaccinated,cumulative_persons_vaccinated,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_vaccine_doses_administered,cumulative_vaccine_doses_administered,population,population_male,population_female,population_rural,population_urban,population_largest_city,population_clustered,population_density,human_development_index,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,gdp_usd,gdp_per_capita_usd,human_capital_index,openstreetmap_id,latitude,longitude,area_sq_km,area_rural_sq_km,area_urban_sq_km,life_expectancy,smoking_prevalence,diabetes_prevalence,infant_mortality_rate,adult_male_mortality_rate,adult_female_mortality_rate,pollution_mortality_rate,comorbidity_mortality_rate,nurses_per_1000,physicians_per_1000,health_expenditure_usd,out_of_pocket_health_expenditure_usd,school_closing,workplace_closing,cancel_public_events,restrictions_on_gatherings,public_transport_closing,stay_at_home_requirements,restrictions_on_internal_movement,international_travel_controls,income_support,debt_relief,fiscal_measures,international_support,public_information_campaigns,testing_policy,contact_tracing,emergency_investment_in_healthcare,investment_in_vaccines,facial_coverings,vaccination_policy,stringency_index,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
MW,2021-05-22,ChIJ18ATk91b2BgRQ4VmKRcuo0Q,Q1020,country/MWI,MW,Malawi,MW,MWI,0,10,0,,34284,1153,,2696,344394,,,2696,344394,19129955,9434037,9695918,15429446,3199301,1074695,1074695,202.906,0.477,5662519,4738053,3377518,2286023,1436741,846148,480248,244242,58463,7666704427,411,0.407,195290,-13.0,34.0,118480,92909,1815,63.798,14.5,4.5,35.3,325.106,212.388,115.0,16.4,0.4386,0.0358,32.259384,3.416394,0,1,1,3,1,0,0,3,1,1,0,0,2,3,2,0,0,1,5,42.59,16.888889,12.388889,22.0,0.0,10.111111,64.324815
MW,2021-05-23,ChIJ18ATk91b2BgRQ4VmKRcuo0Q,Q1020,country/MWI,MW,Malawi,MW,MWI,0,9,1,,34293,1154,,253,344647,,,253,344647,19129955,9434037,9695918,15429446,3199301,1074695,1074695,202.906,0.477,5662519,4738053,3377518,2286023,1436741,846148,480248,244242,58463,7666704427,411,0.407,195290,-13.0,34.0,118480,92909,1815,63.798,14.5,4.5,35.3,325.106,212.388,115.0,16.4,0.4386,0.0358,32.259384,3.416394,0,1,1,3,0,0,0,1,1,1,0,0,2,3,2,0,0,1,5,31.48,15.666667,8.5,22.222222,0.0,12.055556,79.105404
MW,2021-05-24,ChIJ18ATk91b2BgRQ4VmKRcuo0Q,Q1020,country/MWI,MW,Malawi,MW,MWI,0,2,0,,34295,1154,,,,,,,,19129955,9434037,9695918,15429446,3199301,1074695,1074695,202.906,0.477,5662519,4738053,3377518,2286023,1436741,846148,480248,244242,58463,7666704427,411,0.407,195290,-13.0,34.0,118480,92909,1815,63.798,14.5,4.5,35.3,325.106,212.388,115.0,16.4,0.4386,0.0358,32.259384,3.416394,0,1,1,3,0,0,0,1,1,1,0,0,2,3,2,0,0,1,5,31.48,15.777778,8.5,20.0,0.0,12.222222,79.410998
MW,2021-05-25,ChIJ18ATk91b2BgRQ4VmKRcuo0Q,Q1020,country/MWI,MW,Malawi,MW,MWI,0,9,0,,34304,1154,,1159,345806,,,1159,345806,19129955,9434037,9695918,15429446,3199301,1074695,1074695,202.906,0.477,5662519,4738053,3377518,2286023,1436741,846148,480248,244242,58463,7666704427,411,0.407,195290,-13.0,34.0,118480,92909,1815,63.798,14.5,4.5,35.3,325.106,212.388,115.0,16.4,0.4386,0.0358,32.259384,3.416394,0,1,1,3,0,0,0,1,1,1,0,0,2,3,2,0,0,1,5,31.48,14.944444,7.0,20.0,0.0,9.444444,69.649539
MW,2021-05-26,ChIJ18ATk91b2BgRQ4VmKRcuo0Q,Q1020,country/MWI,MW,Malawi,MW,MWI,0,5,0,,34309,1154,,1832,347638,,,1832,347638,19129955,9434037,9695918,15429446,3199301,1074695,1074695,202.906,0.477,5662519,4738053,3377518,2286023,1436741,846148,480248,244242,58463,7666704427,411,0.407,195290,-13.0,34.0,118480,92909,1815,63.798,14.5,4.5,35.3,325.106,212.388,115.0,16.4,0.4386,0.0358,32.259384,3.416394,0,1,1,3,0,0,0,1,1,1,0,0,2,3,2,0,0,1,5,31.48,14.666667,6.5,26.0,0.0,10.055556,73.872292
MW,2021-05-27,ChIJ18ATk91b2BgRQ4VmKRcuo0Q,Q1020,country/MWI,MW,Malawi,MW,MWI,0,14,0,,34323,1154,,,,,,,,19129955,9434037,9695918,15429446,3199301,1074695,1074695,202.906,0.477,5662519,4738053,3377518,2286023,1436741,846148,480248,244242,58463,7666704427,411,0.407,195290,-13.0,34.0,118480,92909,1815,63.798,14.5,4.5,35.3,325.106,212.388,115.0,16.4,0.4386,0.0358,32.259384,3.416394,0,1,1,3,0,0,0,1,1,1,0,0,2,3,2,0,0,1,5,31.48,14.777778,6.5,23.0,0.0,9.111111,68.839782
MW,2021-05-28,ChIJ18ATk91b2BgRQ4VmKRcuo0Q,Q1020,country/MWI,MW,Malawi,MW,MWI,0,6,0,,34329,1154,,4969,352607,,,4969,352607,19129955,9434037,9695918,15429446,3199301,1074695,1074695,202.906,0.477,5662519,4738053,3377518,2286023,1436741,846148,480248,244242,58463,7666704427,411,0.407,195290,-13.0,34.0,118480,92909,1815,63.798,14.5,4.5,35.3,325.106,212.388,115.0,16.4,0.4386,0.0358,32.259384,3.416394,0,1,1,3,0,0,0,1,1,1,0,0,2,3,2,0,0,1,5,31.48,15.777778,10.0,24.0,0.0,9.666667,67.01618
MW,2021-05-29,ChIJ18ATk91b2BgRQ4VmKRcuo0Q,Q1020,country/MWI,MW,Malawi,MW,MWI,0,6,1,,34335,1155,,2170,354777,,,2170,354777,19129955,9434037,9695918,15429446,3199301,1074695,1074695,202.906,0.477,5662519,4738053,3377518,2286023,1436741,846148,480248,244242,58463,7666704427,411,0.407,195290,-13.0,34.0,118480,92909,1815,63.798,14.5,4.5,35.3,325.106,212.388,115.0,16.4,0.4386,0.0358,32.259384,3.416394,0,1,1,3,0,0,0,1,1,1,0,0,2,3,2,0,0,1,5,31.48,16.777778,6.611111,24.0,0.0,10.166667,65.020701
MW,2021-05-30,ChIJ18ATk91b2BgRQ4VmKRcuo0Q,Q1020,country/MWI,MW,Malawi,MW,MWI,0,3,0,,34338,1155,,316,355093,,,316,355093,19129955,9434037,9695918,15429446,3199301,1074695,1074695,202.906,0.477,5662519,4738053,3377518,2286023,1436741,846148,480248,244242,58463,7666704427,411,0.407,195290,-13.0,34.0,118480,92909,1815,63.798,14.5,4.5,35.3,325.106,212.388,115.0,16.4,0.4386,0.0358,32.259384,3.416394,0,1,1,3,0,0,0,1,1,1,0,0,2,3,2,0,0,1,5,31.48,16.777778,11.5,24.0,0.0,9.888889,63.823811
MW,2021-05-31,ChIJ18ATk91b2BgRQ4VmKRcuo0Q,Q1020,country/MWI,MW,Malawi,MW,MWI,0,8,1,,34346,1156,,25,355118,,,25,355118,19129955,9434037,9695918,15429446,3199301,1074695,1074695,202.906,0.477,5662519,4738053,3377518,2286023,1436741,846148,480248,244242,58463,7666704427,411,0.407,195290,-13.0,34.0,118480,92909,1815,63.798,14.5,4.5,35.3,325.106,212.388,115.0,16.4,0.4386,0.0358,32.259384,3.416394,0,1,1,3,0,0,0,1,1,1,0,0,2,3,2,0,0,1,5,31.48,16.444444,9.388889,20.0,0.0,13.388889,82.143166
MW,2021-06-01,ChIJ18ATk91b2BgRQ4VmKRcuo0Q,Q1020,country/MWI,MW,Malawi,MW,MWI,0,14,0,,34360,1156,,1016,356134,,,1016,356134,19129955,9434037,9695918,15429446,3199301,1074695,1074695,202.906,0.477,5662519,4738053,3377518,2286023,1436741,846148,480248,244242,58463,7666704427,411,0.407,195290,-13.0,34.0,118480,92909,1815,63.798,14.5,4.5,35.3,325.106,212.388,115.0,16.4,0.4386,0.0358,32.259384,3.416394,0,1,1,3,0,0,0,1,1,1,0,0,2,3,2,0,0,1,5,31.48,18.0,12.0,26.0,0.508,15.444444,85.023941
MW,2021-06-02,ChIJ18ATk91b2BgRQ4VmKRcuo0Q,Q1020,country/MWI,MW,Malawi,MW,MWI,0,5,0,,34365,1156,,881,357015,,,881,357015,19129955,9434037,9695918,15429446,3199301,1074695,1074695,202.906,0.477,5662519,4738053,3377518,2286023,1436741,846148,480248,244242,58463,7666704427,411,0.407,195290,-13.0,34.0,118480,92909,1815,63.798,14.5,4.5,35.3,325.106,212.388,115.0,16.4,0.4386,0.0358,32.259384,3.416394,0,1,1,3,0,0,0,1,1,1,0,0,2,3,2,0,0,1,5,31.48,17.944444,11.5,22.777778,0.0,14.777778,81.742516
MW,2021-06-03,ChIJ18ATk91b2BgRQ4VmKRcuo0Q,Q1020,country/MWI,MW,Malawi,MW,MWI,0,6,0,,34371,1156,,635,357650,,,635,357650,19129955,9434037,9695918,15429446,3199301,1074695,1074695,202.906,0.477,5662519,4738053,3377518,2286023,1436741,846148,480248,244242,58463,7666704427,411,0.407,195290,-13.0,34.0,118480,92909,1815,63.798,14.5,4.5,35.3,325.106,212.388,115.0,16.4,0.4386,0.0358,32.259384,3.416394,0,1,1,3,0,0,0,1,1,1,0,0,2,3,2,0,0,1,5,31.48,17.666667,10.5,27.0,14.986,14.388889,81.1227
MW,2021-06-04,ChIJ18ATk91b2BgRQ4VmKRcuo0Q,Q1020,country/MWI,MW,Malawi,MW,MWI,0,13,0,,34384,1156,,,,,,,,19129955,9434037,9695918,15429446,3199301,1074695,1074695,202.906,0.477,5662519,4738053,3377518,2286023,1436741,846148,480248,244242,58463,7666704427,411,0.407,195290,-13.0,34.0,118480,92909,1815,63.798,14.5,4.5,35.3,325.106,212.388,115.0,16.4,0.4386,0.0358,32.259384,3.416394,0,1,1,3,0,0,0,1,1,1,0,0,2,3,2,0,0,1,5,31.48,16.777778,10.0,22.0,0.254,14.5,86.431687
MW,2021-06-05,ChIJ18ATk91b2BgRQ4VmKRcuo0Q,Q1020,country/MWI,MW,Malawi,MW,MWI,0,6,1,,34390,1157,,,,,,,,19129955,9434037,9695918,15429446,3199301,1074695,1074695,202.906,0.477,5662519,4738053,3377518,2286023,1436741,846148,480248,244242,58463,7666704427,411,0.407,195290,-13.0,34.0,118480,92909,1815,63.798,14.5,4.5,35.3,325.106,212.388,115.0,16.4,0.4386,0.0358,32.259384,3.416394,0,1,1,3,0,0,0,1,1,1,0,0,2,3,2,0,0,1,5,31.48,13.111111,7.5,18.0,0.0,10.944444,86.705069
MW,2021-06-06,ChIJ18ATk91b2BgRQ4VmKRcuo0Q,Q1020,country/MWI,MW,Malawi,MW,MWI,0,13,0,,34403,1157,,1339,358989,,19,1358,359008,19129955,9434037,9695918,15429446,3199301,1074695,1074695,202.906,0.477,5662519,4738053,3377518,2286023,1436741,846148,480248,244242,58463,7666704427,411,0.407,195290,-13.0,34.0,118480,92909,1815,63.798,14.5,4.5,35.3,325.106,212.388,115.0,16.4,0.4386,0.0358,32.259384,3.416394,0,1,1,3,0,0,0,1,1,1,0,0,2,3,2,0,0,1,5,31.48,12.944444,9.0,18.222222,0.0,10.166667,83.22887
MW,2021-06-07,ChIJ18ATk91b2BgRQ4VmKRcuo0Q,Q1020,country/MWI,MW,Malawi,MW,MWI,0,7,1,,34410,1158,,176,359165,0,19,176,359184,19129955,9434037,9695918,15429446,3199301,1074695,1074695,202.906,0.477,5662519,4738053,3377518,2286023,1436741,846148,480248,244242,58463,7666704427,411,0.407,195290,-13.0,34.0,118480,92909,1815,63.798,14.5,4.5,35.3,325.106,212.388,115.0,16.4,0.4386,0.0358,32.259384,3.416394,0,1,1,3,0,0,0,1,1,1,0,0,2,3,2,0,0,1,5,31.48,14.777778,6.5,20.0,0.0,11.333333,79.853314
MW,2021-06-08,ChIJ18ATk91b2BgRQ4VmKRcuo0Q,Q1020,country/MWI,MW,Malawi,MW,MWI,0,22,0,,34432,1158,,,,,,,,19129955,9434037,9695918,15429446,3199301,1074695,1074695,202.906,0.477,5662519,4738053,3377518,2286023,1436741,846148,480248,244242,58463,7666704427,411,0.407,195290,-13.0,34.0,118480,92909,1815,63.798,14.5,4.5,35.3,325.106,212.388,115.0,16.4,0.4386,0.0358,32.259384,3.416394,0,1,1,3,0,0,0,1,1,1,0,0,2,3,2,0,0,1,5,31.48,14.0,6.5,19.222222,0.0,10.666667,80.335861
MW,2021-06-09,ChIJ18ATk91b2BgRQ4VmKRcuo0Q,Q1020,country/MWI,MW,Malawi,MW,MWI,0,15,0,,34447,1158,,6091,365256,2081,2100,8172,367356,19129955,9434037,9695918,15429446,3199301,1074695,1074695,202.906,0.477,5662519,4738053,3377518,2286023,1436741,846148,480248,244242,58463,7666704427,411,0.407,195290,-13.0,34.0,118480,92909,1815,63.798,14.5,4.5,35.3,325.106,212.388,115.0,16.4,0.4386,0.0358,32.259384,3.416394,0,1,1,3,0,0,0,1,1,1,0,0,2,3,2,0,0,1,5,31.48,13.888889,7.0,19.0,0.0,10.5,80.02381
MW,2021-06-10,ChIJ18ATk91b2BgRQ4VmKRcuo0Q,Q1020,country/MWI,MW,Malawi,MW,MWI,0,23,0,,34470,1158,,942,366198,1376,3476,2318,369674,19129955,9434037,9695918,15429446,3199301,1074695,1074695,202.906,0.477,5662519,4738053,3377518,2286023,1436741,846148,480248,244242,58463,7666704427,411,0.407,195290,-13.0,34.0,118480,92909,1815,63.798,14.5,4.5,35.3,325.106,212.388,115.0,16.4,0.4386,0.0358,32.259384,3.416394,0,1,1,3,0,0,0,1,1,1,0,0,2,3,2,0,0,1,5,31.48,14.388889,7.111111,19.0,0.0,10.777778,78.919784
MW,2021-06-11,ChIJ18ATk91b2BgRQ4VmKRcuo0Q,Q1020,country/MWI,MW,Malawi,MW,MWI,0,15,1,,34485,1159,,2267,368465,2327,5803,4594,374268,19129955,9434037,9695918,15429446,3199301,1074695,1074695,202.906,0.477,5662519,4738053,3377518,2286023,1436741,846148,480248,244242,58463,7666704427,411,0.407,195290,-13.0,34.0,118480,92909,1815,63.798,14.5,4.5,35.3,325.106,212.388,115.0,16.4,0.4386,0.0358,32.259384,3.416394,0,1,1,3,0,0,0,1,1,1,0,0,2,3,2,0,0,1,5,31.48,16.0,8.0,23.0,0.0,10.555556,70.11599
MW,2021-06-12,ChIJ18ATk91b2BgRQ4VmKRcuo0Q,Q1020,country/MWI,MW,Malawi,MW,MWI,0,21,0,,34506,1159,,1538,370003,1808,7611,3346,377614,19129955,9434037,9695918,15429446,3199301,1074695,1074695,202.906,0.477,5662519,4738053,3377518,2286023,1436741,846148,480248,244242,58463,7666704427,411,0.407,195290,-13.0,34.0,118480,92909,1815,63.798,14.5,4.5,35.3,325.106,212.388,115.0,16.4,0.4386,0.0358,32.259384,3.416394,0,1,1,3,0,0,0,1,1,1,0,0,2,3,2,0,0,1,5,31.48,14.722222,7.0,20.0,0.0,9.5,70.917909
MW,2021-06-13,ChIJ18ATk91b2BgRQ4VmKRcuo0Q,Q1020,country/MWI,MW,Malawi,MW,MWI,0,58,0,,34564,1159,,,,,,,,19129955,9434037,9695918,15429446,3199301,1074695,1074695,202.906,0.477,5662519,4738053,3377518,2286023,1436741,846148,480248,244242,58463,7666704427,411,0.407,195290,-13.0,34.0,118480,92909,1815,63.798,14.5,4.5,35.3,325.106,212.388,115.0,16.4,0.4386,0.0358,32.259384,3.416394,0,1,1,3,0,0,0,1,1,1,0,0,2,3,2,0,0,1,5,31.48,13.611111,9.0,20.0,0.0,6.833333,63.589519
MW,2021-06-14,ChIJ18ATk91b2BgRQ4VmKRcuo0Q,Q1020,country/MWI,MW,Malawi,MW,MWI,0,24,3,,34588,1162,,1788,371791,1855,9466,3643,381257,19129955,9434037,9695918,15429446,3199301,1074695,1074695,202.906,0.477,5662519,4738053,3377518,2286023,1436741,846148,480248,244242,58463,7666704427,411,0.407,195290,-13.0,34.0,118480,92909,1815,63.798,14.5,4.5,35.3,325.106,212.388,115.0,16.4,0.4386,0.0358,32.259384,3.416394,0,1,1,3,0,0,0,1,1,1,0,0,2,3,2,0,0,1,5,31.48,13.555556,6.5,24.0,0.0,8.833333,73.126169
MW,2021-06-15,ChIJ18ATk91b2BgRQ4VmKRcuo0Q,Q1020,country/MWI,MW,Malawi,MW,MWI,0,62,1,,34650,1163,,1786,373577,4320,13786,6106,387363,19129955,9434037,9695918,15429446,3199301,1074695,1074695,202.906,0.477,5662519,4738053,3377518,2286023,1436741,846148,480248,244242,58463,7666704427,411,0.407,195290,-13.0,34.0,118480,92909,1815,63.798,14.5,4.5,35.3,325.106,212.388,115.0,16.4,0.4386,0.0358,32.259384,3.416394,0,1,1,3,0,0,0,3,0,0,0,0,2,3,2,0,0,1,2,37.04,15.833333,6.0,21.0,0.0,8.555556,61.962114
MW,2021-06-16,ChIJ18ATk91b2BgRQ4VmKRcuo0Q,Q1020,country/MWI,MW,Malawi,MW,MWI,0,52,1,,34702,1164,,2001,375578,3949,17735,5950,393313,19129955,9434037,9695918,15429446,3199301,1074695,1074695,202.906,0.477,5662519,4738053,3377518,2286023,1436741,846148,480248,244242,58463,7666704427,411,0.407,195290,-13.0,34.0,118480,92909,1815,63.798,14.5,4.5,35.3,325.106,212.388,115.0,16.4,0.4386,0.0358,32.259384,3.416394,0,1,1,3,0,0,0,3,0,0,0,0,2,3,2,0,0,1,2,37.04,17.5,6.5,20.0,0.0,10.0,61.427711
MW,2021-06-17,ChIJ18ATk91b2BgRQ4VmKRcuo0Q,Q1020,country/MWI,MW,Malawi,MW,MWI,0,79,2,,34781,1166,,3116,378694,9738,27473,12854,406167,19129955,9434037,9695918,15429446,3199301,1074695,1074695,202.906,0.477,5662519,4738053,3377518,2286023,1436741,846148,480248,244242,58463,7666704427,411,0.407,195290,-13.0,34.0,118480,92909,1815,63.798,14.5,4.5,35.3,325.106,212.388,115.0,16.4,0.4386,0.0358,32.259384,3.416394,0,1,1,3,0,0,0,3,0,0,0,0,2,3,2,0,0,1,2,37.04,16.333333,10.611111,20.0,0.0,13.055556,80.946833
MW,2021-06-18,ChIJ18ATk91b2BgRQ4VmKRcuo0Q,Q1020,country/MWI,MW,Malawi,MW,MWI,0,51,2,,34832,1168,,2003,380697,5791,33264,7794,413961,19129955,9434037,9695918,15429446,3199301,1074695,1074695,202.906,0.477,5662519,4738053,3377518,2286023,1436741,846148,480248,244242,58463,7666704427,411,0.407,195290,-13.0,34.0,118480,92909,1815,63.798,14.5,4.5,35.3,325.106,212.388,115.0,16.4,0.4386,0.0358,32.259384,3.416394,0,1,1,3,0,0,0,3,0,0,0,0,2,3,2,0,0,1,2,37.04,16.388889,9.277778,21.0,0.0,13.166667,81.248294
MW,2021-06-19,ChIJ18ATk91b2BgRQ4VmKRcuo0Q,Q1020,country/MWI,MW,Malawi,MW,MWI,0,36,0,,34868,1168,,2576,383273,4148,37412,6724,420685,19129955,9434037,9695918,15429446,3199301,1074695,1074695,202.906,0.477,5662519,4738053,3377518,2286023,1436741,846148,480248,244242,58463,7666704427,411,0.407,195290,-13.0,34.0,118480,92909,1815,63.798,14.5,4.5,35.3,325.106,212.388,115.0,16.4,0.4386,0.0358,32.259384,3.416394,0,1,1,3,0,0,0,3,0,0,0,0,2,3,2,0,0,1,2,37.04,15.5,9.111111,20.0,0.0,11.388889,76.512618
MW,2021-06-20,ChIJ18ATk91b2BgRQ4VmKRcuo0Q,Q1020,country/MWI,MW,Malawi,MW,MWI,0,46,3,,34914,1171,,,,,,,,19129955,9434037,9695918,15429446,3199301,1074695,1074695,202.906,0.477,5662519,4738053,3377518,2286023,1436741,846148,480248,244242,58463,7666704427,411,0.407,195290,-13.0,34.0,118480,92909,1815,63.798,14.5,4.5,35.3,325.106,212.388,115.0,16.4,0.4386,0.0358,32.259384,3.416394,0,1,1,3,0,0,0,3,0,0,0,0,2,3,2,0,0,1,2,37.04,14.5,8.0,19.222222,0.0,9.777778,73.295483
MW,2021-06-21,ChIJ18ATk91b2BgRQ4VmKRcuo0Q,Q1020,country/MWI,MW,Malawi,MW,MWI,0,82,2,,34996,1173,,453,383726,1370,38782,1823,422508,19129955,9434037,9695918,15429446,3199301,1074695,1074695,202.906,0.477,5662519,4738053,3377518,2286023,1436741,846148,480248,244242,58463,7666704427,411,0.407,195290,-13.0,34.0,118480,92909,1815,63.798,14.5,4.5,35.3,325.106,212.388,115.0,16.4,0.4386,0.0358,32.259384,3.416394,0,1,1,3,0,0,0,3,0,0,0,0,2,3,2,0,0,1,2,37.04,14.944444,9.111111,20.0,0.0,12.277778,84.078379
MW,2021-06-22,ChIJ18ATk91b2BgRQ4VmKRcuo0Q,Q1020,country/MWI,MW,Malawi,MW,MWI,0,119,4,,35115,1177,,680,384406,1863,40645,2543,425051,19129955,9434037,9695918,15429446,3199301,1074695,1074695,202.906,0.477,5662519,4738053,3377518,2286023,1436741,846148,480248,244242,58463,7666704427,411,0.407,195290,-13.0,34.0,118480,92909,1815,63.798,14.5,4.5,35.3,325.106,212.388,115.0,16.4,0.4386,0.0358,32.259384,3.416394,0,1,1,3,1,0,0,4,1,0,0,0,2,3,2,,0,1,5,45.37,16.111111,9.0,21.0,0.0,11.333333,73.310833
MW,2021-06-23,ChIJ18ATk91b2BgRQ4VmKRcuo0Q,Q1020,country/MWI,MW,Malawi,MW,MWI,0,104,1,,35219,1178,,265,384671,1040,41685,1305,426356,19129955,9434037,9695918,15429446,3199301,1074695,1074695,202.906,0.477,5662519,4738053,3377518,2286023,1436741,846148,480248,244242,58463,7666704427,411,0.407,195290,-13.0,34.0,118480,92909,1815,63.798,14.5,4.5,35.3,325.106,212.388,115.0,16.4,0.4386,0.0358,32.259384,3.416394,0,1,1,3,1,0,0,4,1,0,0,0,2,3,2,,0,1,5,45.37,16.0,8.222222,24.777778,0.0,10.333333,69.084902
MW,2021-06-24,ChIJ18ATk91b2BgRQ4VmKRcuo0Q,Q1020,country/MWI,MW,Malawi,MW,MWI,0,169,1,,35388,1179,260001,376,385047,708,42393,1084,427440,19129955,9434037,9695918,15429446,3199301,1074695,1074695,202.906,0.477,5662519,4738053,3377518,2286023,1436741,846148,480248,244242,58463,7666704427,411,0.407,195290,-13.0,34.0,118480,92909,1815,63.798,14.5,4.5,35.3,325.106,212.388,115.0,16.4,0.4386,0.0358,32.259384,3.416394,0,1,1,3,1,0,0,4,1,0,0,0,2,3,2,,0,1,5,45.37,15.277778,7.611111,19.0,0.0,10.611111,73.705982
MW,2021-06-25,ChIJ18ATk91b2BgRQ4VmKRcuo0Q,Q1020,country/MWI,MW,Malawi,MW,MWI,0,166,2,2826,35554,1181,262827,67,385114,223,42616,290,427730,19129955,9434037,9695918,15429446,3199301,1074695,1074695,202.906,0.477,5662519,4738053,3377518,2286023,1436741,846148,480248,244242,58463,7666704427,411,0.407,195290,-13.0,34.0,118480,92909,1815,63.798,14.5,4.5,35.3,325.106,212.388,115.0,16.4,0.4386,0.0358,32.259384,3.416394,0,1,1,3,1,0,0,4,1,0,0,0,2,3,2,,0,1,5,45.37,16.555556,8.0,20.0,0.0,10.888889,69.195448
MW,2021-06-26,ChIJ18ATk91b2BgRQ4VmKRcuo0Q,Q1020,country/MWI,MW,Malawi,MW,MWI,0,75,1,,35629,1182,,105,385219,486,43102,591,428321,19129955,9434037,9695918,15429446,3199301,1074695,1074695,202.906,0.477,5662519,4738053,3377518,2286023,1436741,846148,480248,244242,58463,7666704427,411,0.407,195290,-13.0,34.0,118480,92909,1815,63.798,14.5,4.5,35.3,325.106,212.388,115.0,16.4,0.4386,0.0358,32.259384,3.416394,0,1,1,3,1,0,0,4,1,0,0,0,2,3,2,,0,1,5,45.37,16.833333,7.611111,23.0,0.0,9.333333,61.27184
MW,2021-06-27,ChIJ18ATk91b2BgRQ4VmKRcuo0Q,Q1020,country/MWI,MW,Malawi,MW,MWI,0,80,5,,35709,1187,264810,17,385236,53,43155,70,428391,19129955,9434037,9695918,15429446,3199301,1074695,1074695,202.906,0.477,5662519,4738053,3377518,2286023,1436741,846148,480248,244242,58463,7666704427,411,0.407,195290,-13.0,34.0,118480,92909,1815,63.798,14.5,4.5,35.3,325.106,212.388,115.0,16.4,0.4386,0.0358,32.259384,3.416394,0,1,1,3,1,0,0,4,1,0,0,0,2,3,2,,0,1,5,45.37,19.222222,15.0,21.0,0.0,8.111111,48.549192
MW,2021-06-28,ChIJ18ATk91b2BgRQ4VmKRcuo0Q,Q1020,country/MWI,MW,Malawi,MW,MWI,0,188,7,882,35897,1194,265692,6,385242,10,43165,16,428407,19129955,9434037,9695918,15429446,3199301,1074695,1074695,202.906,0.477,5662519,4738053,3377518,2286023,1436741,846148,480248,244242,58463,7666704427,411,0.407,195290,-13.0,34.0,118480,92909,1815,63.798,14.5,4.5,35.3,325.106,212.388,115.0,16.4,0.4386,0.0358,32.259384,3.416394,0,1,1,3,1,0,0,4,1,0,0,0,2,3,2,,0,1,5,45.37,18.222222,13.0,22.0,0.0,9.111111,55.297913
MW,2021-06-29,ChIJ18ATk91b2BgRQ4VmKRcuo0Q,Q1020,country/MWI,MW,Malawi,MW,MWI,0,229,2,1175,36126,1196,266867,,,,,,,19129955,9434037,9695918,15429446,3199301,1074695,1074695,202.906,0.477,5662519,4738053,3377518,2286023,1436741,846148,480248,244242,58463,7666704427,411,0.407,195290,-13.0,34.0,118480,92909,1815,63.798,14.5,4.5,35.3,325.106,212.388,115.0,16.4,0.4386,0.0358,32.259384,3.416394,0,1,1,3,1,0,0,4,1,0,0,0,2,3,2,,0,1,5,45.37,17.888889,14.0,22.0,0.0,8.888889,55.628492
MW,2021-06-30,ChIJ18ATk91b2BgRQ4VmKRcuo0Q,Q1020,country/MWI,MW,Malawi,MW,MWI,0,233,3,1250,36359,1199,268117,,,,,,,19129955,9434037,9695918,15429446,3199301,1074695,1074695,202.906,0.477,5662519,4738053,3377518,2286023,1436741,846148,480248,244242,58463,7666704427,411,0.407,195290,-13.0,34.0,118480,92909,1815,63.798,14.5,4.5,35.3,325.106,212.388,115.0,16.4,0.4386,0.0358,32.259384,3.416394,0,1,1,3,1,0,0,4,1,0,0,0,2,3,2,,0,1,5,45.37,17.111111,11.0,23.0,0.0,10.111111,63.42565
MW,2021-07-01,ChIJ18ATk91b2BgRQ4VmKRcuo0Q,Q1020,country/MWI,MW,Malawi,MW,MWI,0,214,3,1430,36573,1202,269547,,,,,,,19129955,9434037,9695918,15429446,3199301,1074695,1074695,202.906,0.477,5662519,4738053,3377518,2286023,1436741,846148,480248,244242,58463,7666704427,411,0.407,195290,-13.0,34.0,118480,92909,1815,63.798,14.5,4.5,35.3,325.106,212.388,115.0,16.4,0.4386,0.0358,32.259384,3.416394,0,1,1,3,1,0,0,4,1,0,0,0,2,3,2,,0,1,5,45.37,15.833333,12.0,23.0,0.0,8.0,59.670936
MW,2021-07-02,ChIJ18ATk91b2BgRQ4VmKRcuo0Q,Q1020,country/MWI,MW,Malawi,MW,MWI,0,247,3,,36820,1205,,,,,,,,19129955,9434037,9695918,15429446,3199301,1074695,1074695,202.906,0.477,5662519,4738053,3377518,2286023,1436741,846148,480248,244242,58463,7666704427,411,0.407,195290,-13.0,34.0,118480,92909,1815,63.798,14.5,4.5,35.3,325.106,212.388,115.0,16.4,0.4386,0.0358,32.259384,3.416394,0,1,1,3,1,0,0,4,1,0,0,0,2,3,2,,0,1,5,45.37,16.222222,11.0,22.0,0.0,7.111111,54.783653
