location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,new_recovered,new_tested,cumulative_confirmed,cumulative_deceased,cumulative_recovered,cumulative_tested,new_persons_vaccinated,cumulative_persons_vaccinated,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_vaccine_doses_administered,cumulative_vaccine_doses_administered,population,population_male,population_female,population_rural,population_urban,population_largest_city,population_clustered,population_density,human_development_index,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,gdp_usd,gdp_per_capita_usd,human_capital_index,openstreetmap_id,latitude,longitude,area_sq_km,area_rural_sq_km,area_urban_sq_km,life_expectancy,smoking_prevalence,diabetes_prevalence,infant_mortality_rate,adult_male_mortality_rate,adult_female_mortality_rate,pollution_mortality_rate,comorbidity_mortality_rate,hospital_beds_per_1000,nurses_per_1000,physicians_per_1000,health_expenditure_usd,out_of_pocket_health_expenditure_usd,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_transit_stations,mobility_workplaces,mobility_residential,school_closing,workplace_closing,cancel_public_events,restrictions_on_gatherings,public_transport_closing,stay_at_home_requirements,restrictions_on_internal_movement,international_travel_controls,income_support,debt_relief,fiscal_measures,international_support,public_information_campaigns,testing_policy,contact_tracing,emergency_investment_in_healthcare,investment_in_vaccines,facial_coverings,vaccination_policy,stringency_index,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
ID,2021-05-27,ChIJtwRkSdcHTCwRhfStG-dNe-M,Q252,country/IDN,ID,Indonesia,ID,IDN,0,6278,136,3924,73092,1797499,49907,1649187,11073851,167585,15703583,135163,10359996,302748,26063579,273523621,137717861,135805760,119115844,151509724,10638689,36532764,150.987,0.694,47956446,46303005,43571426,41166622,37846725,29155099,17531211,7574475,2418612,1119190780752,4135,0.535,304751,-2.0,118.0,1913580,1838682,42076,71.509,39.4,6.3,21.1,177.539,125.668,112.4,26.4,1.2,2.4149,0.4269,114.971786,39.786812,0,23,5,-18,-21,6,3,2,2,4,1,2,2,3,1,1,0,0,2,3,2,0,0,4,2,71.76,29.092593,24.768519,32.953704,0.846667,24.842593,78.10459
ID,2021-05-28,ChIJtwRkSdcHTCwRhfStG-dNe-M,Q252,country/IDN,ID,Indonesia,ID,IDN,0,5862,193,5370,71834,1803361,50100,1654557,11145685,297364,16000947,126403,10486399,423767,26487346,273523621,137717861,135805760,119115844,151509724,10638689,36532764,150.987,0.694,47956446,46303005,43571426,41166622,37846725,29155099,17531211,7574475,2418612,1119190780752,4135,0.535,304751,-2.0,118.0,1913580,1838682,42076,71.509,39.4,6.3,21.1,177.539,125.668,112.4,26.4,1.2,2.4149,0.4269,114.971786,39.786812,-2,20,-2,-19,-18,7,3,2,2,4,1,2,2,3,1,1,0,0,2,3,2,0,0,4,2,71.76,29.101852,25.157407,33.342593,6.011333,24.685185,77.300544
ID,2021-05-29,ChIJtwRkSdcHTCwRhfStG-dNe-M,Q252,country/IDN,ID,Indonesia,ID,IDN,0,6565,162,5417,52132,1809926,50262,1659974,11197817,202882,16203829,68397,10554796,271279,26758625,273523621,137717861,135805760,119115844,151509724,10638689,36532764,150.987,0.694,47956446,46303005,43571426,41166622,37846725,29155099,17531211,7574475,2418612,1119190780752,4135,0.535,304751,-2.0,118.0,1913580,1838682,42076,71.509,39.4,6.3,21.1,177.539,125.668,112.4,26.4,1.2,2.4149,0.4269,114.971786,39.786812,-5,18,-5,-15,-11,5,3,2,2,4,1,2,2,3,1,1,0,0,2,3,2,0,0,4,2,71.76,28.814815,25.074074,32.824074,9.398,24.601852,78.231024
ID,2021-05-30,ChIJtwRkSdcHTCwRhfStG-dNe-M,Q252,country/IDN,ID,Indonesia,ID,IDN,0,6115,142,4024,53491,1816041,50404,1663998,11251308,100871,16304700,29693,10584489,130564,26889189,273523621,137717861,135805760,119115844,151509724,10638689,36532764,150.987,0.694,47956446,46303005,43571426,41166622,37846725,29155099,17531211,7574475,2418612,1119190780752,4135,0.535,304751,-2.0,118.0,1913580,1838682,42076,71.509,39.4,6.3,21.1,177.539,125.668,112.4,26.4,1.2,2.4149,0.4269,114.971786,39.786812,-1,23,8,-14,-4,4,3,2,2,4,1,2,2,3,1,1,0,0,2,3,2,0,0,4,2,71.76,29.018519,24.518519,33.046296,0.0,24.222222,75.457957
ID,2021-05-31,ChIJtwRkSdcHTCwRhfStG-dNe-M,Q252,country/IDN,ID,Indonesia,ID,IDN,0,5662,174,5121,51600,1821703,50578,1669119,11302908,108972,16413672,47346,10631835,156318,27045507,273523621,137717861,135805760,119115844,151509724,10638689,36532764,150.987,0.694,47956446,46303005,43571426,41166622,37846725,29155099,17531211,7574475,2418612,1119190780752,4135,0.535,304751,-2.0,118.0,1913580,1838682,42076,71.509,39.4,6.3,21.1,177.539,125.668,112.4,26.4,1.2,2.4149,0.4269,114.971786,39.786812,5,27,14,-16,-22,5,3,2,2,4,1,2,2,3,1,1,0,0,2,3,2,0,0,4,2,71.76,28.722222,24.564815,32.703704,6.519333,24.37037,77.65866
ID,2021-06-01,ChIJtwRkSdcHTCwRhfStG-dNe-M,Q252,country/IDN,ID,Indonesia,ID,IDN,0,4824,145,5360,49731,1826527,50723,1674479,11352639,180909,16594581,82465,10714300,263374,27308881,273523621,137717861,135805760,119115844,151509724,10638689,36532764,150.987,0.694,47956446,46303005,43571426,41166622,37846725,29155099,17531211,7574475,2418612,1119190780752,4135,0.535,304751,-2.0,118.0,1913580,1838682,42076,71.509,39.4,6.3,21.1,177.539,125.668,112.4,26.4,1.2,2.4149,0.4269,114.971786,39.786812,7,29,34,-15,-58,12,3,2,2,4,1,2,2,3,1,1,0,0,2,3,2,0,0,4,2,71.76,28.990741,24.537037,32.759259,0.338667,24.388889,76.391662
ID,2021-06-02,ChIJtwRkSdcHTCwRhfStG-dNe-M,Q252,country/IDN,ID,Indonesia,ID,IDN,0,5246,185,6022,58367,1831773,50908,1680501,11411006,171682,16766263,138684,10852984,310366,27619247,273523621,137717861,135805760,119115844,151509724,10638689,36532764,150.987,0.694,47956446,46303005,43571426,41166622,37846725,29155099,17531211,7574475,2418612,1119190780752,4135,0.535,304751,-2.0,118.0,1913580,1838682,42076,71.509,39.4,6.3,21.1,177.539,125.668,112.4,26.4,1.2,2.4149,0.4269,114.971786,39.786812,3,28,8,-16,-20,5,3,2,2,4,1,2,2,3,1,1,0,0,2,3,2,0,0,4,2,71.76,28.962963,24.462963,32.731481,0.169333,24.009259,74.785651
ID,2021-06-03,ChIJtwRkSdcHTCwRhfStG-dNe-M,Q252,country/IDN,ID,Indonesia,ID,IDN,0,5353,187,11092,65207,1837126,51095,1691593,11476213,276587,17042850,131916,10984900,408503,28027750,273523621,137717861,135805760,119115844,151509724,10638689,36532764,150.987,0.694,47956446,46303005,43571426,41166622,37846725,29155099,17531211,7574475,2418612,1119190780752,4135,0.535,304751,-2.0,118.0,1913580,1838682,42076,71.509,39.4,6.3,21.1,177.539,125.668,112.4,26.4,1.2,2.4149,0.4269,114.971786,39.786812,4,29,8,-17,-19,6,3,2,2,4,1,2,2,3,1,1,0,0,2,3,2,0,0,4,2,71.76,29.314815,24.083333,33.407407,0.169333,24.212963,74.320273
ID,2021-06-04,ChIJtwRkSdcHTCwRhfStG-dNe-M,Q252,country/IDN,ID,Indonesia,ID,IDN,0,6486,201,5950,56772,1843612,51296,1697543,11532985,248654,17291504,70654,11055554,319308,28347058,273523621,137717861,135805760,119115844,151509724,10638689,36532764,150.987,0.694,47956446,46303005,43571426,41166622,37846725,29155099,17531211,7574475,2418612,1119190780752,4135,0.535,304751,-2.0,118.0,1913580,1838682,42076,71.509,39.4,6.3,21.1,177.539,125.668,112.4,26.4,1.2,2.4149,0.4269,114.971786,39.786812,0,23,1,-19,-17,6,3,2,2,4,1,2,2,3,1,1,0,0,2,3,2,0,0,4,2,71.76,29.592593,24.796296,33.574074,0.169333,24.351852,73.700137
ID,2021-06-05,ChIJtwRkSdcHTCwRhfStG-dNe-M,Q252,country/IDN,ID,Indonesia,ID,IDN,0,6594,153,4241,49240,1850206,51449,1701784,11582225,289960,17581464,65915,11121469,355875,28702933,273523621,137717861,135805760,119115844,151509724,10638689,36532764,150.987,0.694,47956446,46303005,43571426,41166622,37846725,29155099,17531211,7574475,2418612,1119190780752,4135,0.535,304751,-2.0,118.0,1913580,1838682,42076,71.509,39.4,6.3,21.1,177.539,125.668,112.4,26.4,1.2,2.4149,0.4269,114.971786,39.786812,1,27,2,-13,-11,4,3,2,2,4,1,2,2,3,1,1,0,0,2,3,2,0,0,4,2,71.76,29.194444,24.898148,32.453704,2.9464,24.787037,77.510776
ID,2021-06-06,ChIJtwRkSdcHTCwRhfStG-dNe-M,Q252,country/IDN,ID,Indonesia,ID,IDN,0,5832,163,4187,51495,1856038,51612,1705971,11633720,62139,17643603,5288,11126757,67427,28770360,273523621,137717861,135805760,119115844,151509724,10638689,36532764,150.987,0.694,47956446,46303005,43571426,41166622,37846725,29155099,17531211,7574475,2418612,1119190780752,4135,0.535,304751,-2.0,118.0,1913580,1838682,42076,71.509,39.4,6.3,21.1,177.539,125.668,112.4,26.4,1.2,2.4149,0.4269,114.971786,39.786812,-1,23,6,-14,-5,4,3,2,2,4,1,2,2,3,1,1,0,0,2,3,2,0,0,4,2,71.76,28.407407,24.787037,31.87037,0.677333,24.555556,79.776015
ID,2021-06-07,ChIJtwRkSdcHTCwRhfStG-dNe-M,Q252,country/IDN,ID,Indonesia,ID,IDN,0,6993,191,5594,69184,1863031,51803,1711565,11702904,132315,17775918,70312,11197069,202627,28972987,273523621,137717861,135805760,119115844,151509724,10638689,36532764,150.987,0.694,47956446,46303005,43571426,41166622,37846725,29155099,17531211,7574475,2418612,1119190780752,4135,0.535,304751,-2.0,118.0,1913580,1838682,42076,71.509,39.4,6.3,21.1,177.539,125.668,112.4,26.4,1.2,2.4149,0.4269,114.971786,39.786812,2,25,8,-19,-20,5,3,2,2,4,1,2,2,3,1,1,0,0,2,3,2,0,0,4,2,71.76,26.861111,24.157407,30.916667,3.302,23.833333,83.747294
ID,2021-06-08,ChIJtwRkSdcHTCwRhfStG-dNe-M,Q252,country/IDN,ID,Indonesia,ID,IDN,0,6294,189,5805,70533,1869325,51992,1717370,11773437,484564,18260482,158956,11356025,643520,29616507,273523621,137717861,135805760,119115844,151509724,10638689,36532764,150.987,0.694,47956446,46303005,43571426,41166622,37846725,29155099,17531211,7574475,2418612,1119190780752,4135,0.535,304751,-2.0,118.0,1913580,1838682,42076,71.509,39.4,6.3,21.1,177.539,125.668,112.4,26.4,1.2,2.4149,0.4269,114.971786,39.786812,1,24,7,-19,-20,6,3,2,2,4,1,2,2,3,1,1,0,0,2,3,2,0,0,4,2,71.76,28.666667,23.333333,32.888889,3.175,24.194444,76.934473
ID,2021-06-09,ChIJtwRkSdcHTCwRhfStG-dNe-M,Q252,country/IDN,ID,Indonesia,ID,IDN,0,7725,170,5883,69037,1877050,52162,1723253,11842474,458287,18718769,80234,11436259,538521,30155028,273523621,137717861,135805760,119115844,151509724,10638689,36532764,150.987,0.694,47956446,46303005,43571426,41166622,37846725,29155099,17531211,7574475,2418612,1119190780752,4135,0.535,304751,-2.0,118.0,1913580,1838682,42076,71.509,39.4,6.3,21.1,177.539,125.668,112.4,26.4,1.2,2.4149,0.4269,114.971786,39.786812,2,25,8,-19,-20,6,3,2,2,4,1,2,2,3,1,1,0,0,2,3,2,0,0,4,2,71.76,28.314815,23.666667,32.925926,3.2004,24.009259,77.707222
ID,2021-06-10,ChIJtwRkSdcHTCwRhfStG-dNe-M,Q252,country/IDN,ID,Indonesia,ID,IDN,0,8892,211,5661,74144,1885942,52373,1728914,11916618,492664,19211433,52658,11488917,545322,30700350,273523621,137717861,135805760,119115844,151509724,10638689,36532764,150.987,0.694,47956446,46303005,43571426,41166622,37846725,29155099,17531211,7574475,2418612,1119190780752,4135,0.535,304751,-2.0,118.0,1913580,1838682,42076,71.509,39.4,6.3,21.1,177.539,125.668,112.4,26.4,1.2,2.4149,0.4269,114.971786,39.786812,2,25,5,-19,-19,6,3,2,2,4,1,2,2,3,1,1,0,0,2,3,2,0,0,4,2,71.76,27.990741,23.787037,32.5,6.35,24.333333,80.824424
ID,2021-06-11,ChIJtwRkSdcHTCwRhfStG-dNe-M,Q252,country/IDN,ID,Indonesia,ID,IDN,0,8083,193,6230,63164,1894025,52566,1735144,11979782,458535,19669968,36721,11525638,495256,31195606,273523621,137717861,135805760,119115844,151509724,10638689,36532764,150.987,0.694,47956446,46303005,43571426,41166622,37846725,29155099,17531211,7574475,2418612,1119190780752,4135,0.535,304751,-2.0,118.0,1913580,1838682,42076,71.509,39.4,6.3,21.1,177.539,125.668,112.4,26.4,1.2,2.4149,0.4269,114.971786,39.786812,-1,20,-2,-21,-17,7,3,2,2,4,1,2,2,3,1,1,0,0,2,3,2,0,0,4,2,71.76,28.416667,23.861111,32.638889,1.227667,24.277778,78.377099
ID,2021-06-12,ChIJtwRkSdcHTCwRhfStG-dNe-M,Q252,country/IDN,ID,Indonesia,ID,IDN,0,7465,164,5292,48350,1901490,52730,1740436,12028132,374219,20044187,33500,11559138,407719,31603325,273523621,137717861,135805760,119115844,151509724,10638689,36532764,150.987,0.694,47956446,46303005,43571426,41166622,37846725,29155099,17531211,7574475,2418612,1119190780752,4135,0.535,304751,-2.0,118.0,1913580,1838682,42076,71.509,39.4,6.3,21.1,177.539,125.668,112.4,26.4,1.2,2.4149,0.4269,114.971786,39.786812,-2,22,-2,-17,-10,5,3,2,2,4,1,2,2,3,1,1,0,0,2,3,2,0,0,4,2,71.76,27.259259,23.592593,31.944444,8.678333,24.259259,83.779108
ID,2021-06-13,ChIJtwRkSdcHTCwRhfStG-dNe-M,Q252,country/IDN,ID,Indonesia,ID,IDN,0,9868,149,4655,52713,1911358,52879,1745091,12080845,114750,20158937,9305,11568443,124055,31727380,273523621,137717861,135805760,119115844,151509724,10638689,36532764,150.987,0.694,47956446,46303005,43571426,41166622,37846725,29155099,17531211,7574475,2418612,1119190780752,4135,0.535,304751,-2.0,118.0,1913580,1838682,42076,71.509,39.4,6.3,21.1,177.539,125.668,112.4,26.4,1.2,2.4149,0.4269,114.971786,39.786812,-3,19,4,-18,-4,5,3,2,2,4,1,2,2,3,1,1,0,0,2,3,2,0,0,4,2,71.76,27.212963,23.925926,30.546296,1.566333,24.351852,84.410861
ID,2021-06-14,ChIJtwRkSdcHTCwRhfStG-dNe-M,Q252,country/IDN,ID,Indonesia,ID,IDN,0,8189,237,6143,59153,1919547,53116,1751234,12139998,265111,20424048,47419,11615862,312530,32039910,273523621,137717861,135805760,119115844,151509724,10638689,36532764,150.987,0.694,47956446,46303005,43571426,41166622,37846725,29155099,17531211,7574475,2418612,1119190780752,4135,0.535,304751,-2.0,118.0,1913580,1838682,42076,71.509,39.4,6.3,21.1,177.539,125.668,112.4,26.4,1.2,2.4149,0.4269,114.971786,39.786812,-1,20,4,-21,-20,6,3,2,2,4,1,2,2,3,1,1,0,0,2,3,2,0,0,4,2,71.76,27.842593,24.0,32.546296,28.786667,23.981481,79.780877
ID,2021-06-15,ChIJtwRkSdcHTCwRhfStG-dNe-M,Q252,country/IDN,ID,Indonesia,ID,IDN,0,8161,164,6407,42072,1927708,53280,1757641,12182070,480675,20904723,83159,11699021,563834,32603744,273523621,137717861,135805760,119115844,151509724,10638689,36532764,150.987,0.694,47956446,46303005,43571426,41166622,37846725,29155099,17531211,7574475,2418612,1119190780752,4135,0.535,304751,-2.0,118.0,1913580,1838682,42076,71.509,39.4,6.3,21.1,177.539,125.668,112.4,26.4,1.2,2.4149,0.4269,114.971786,39.786812,-4,18,0,-21,-21,7,3,2,2,4,1,2,2,3,1,1,0,0,2,3,2,0,0,4,2,71.76,26.537037,24.055556,29.851852,3.048,23.898148,85.677432
ID,2021-06-16,ChIJtwRkSdcHTCwRhfStG-dNe-M,Q252,country/IDN,ID,Indonesia,ID,IDN,0,9944,196,6229,79322,1937652,53476,1763870,12261392,544051,21448774,116597,11815618,660648,33264392,273523621,137717861,135805760,119115844,151509724,10638689,36532764,150.987,0.694,47956446,46303005,43571426,41166622,37846725,29155099,17531211,7574475,2418612,1119190780752,4135,0.535,304751,-2.0,118.0,1913580,1838682,42076,71.509,39.4,6.3,21.1,177.539,125.668,112.4,26.4,1.2,2.4149,0.4269,114.971786,39.786812,-2,19,1,-22,-22,7,3,2,2,4,1,2,2,3,1,1,0,0,2,3,2,0,0,4,2,71.76,27.953704,23.564815,32.277778,0.042333,23.87963,78.698269
ID,2021-06-17,ChIJtwRkSdcHTCwRhfStG-dNe-M,Q252,country/IDN,ID,Indonesia,ID,IDN,0,12624,277,7350,73805,1950276,53753,1771220,12335197,550482,21999256,147512,11963130,697994,33962386,273523621,137717861,135805760,119115844,151509724,10638689,36532764,150.987,0.694,47956446,46303005,43571426,41166622,37846725,29155099,17531211,7574475,2418612,1119190780752,4135,0.535,304751,-2.0,118.0,1913580,1838682,42076,71.509,39.4,6.3,21.1,177.539,125.668,112.4,26.4,1.2,2.4149,0.4269,114.971786,39.786812,-3,19,0,-23,-21,7,3,2,2,4,1,2,2,3,1,1,0,0,2,3,2,0,0,4,2,71.76,28.037037,23.731481,31.731481,4.148667,24.046296,79.081022
ID,2021-06-18,ChIJtwRkSdcHTCwRhfStG-dNe-M,Q252,country/IDN,ID,Indonesia,ID,IDN,0,12990,290,7907,75605,1963266,54043,1779127,12410802,455911,22455167,132936,12096066,588847,34551233,273523621,137717861,135805760,119115844,151509724,10638689,36532764,150.987,0.694,47956446,46303005,43571426,41166622,37846725,29155099,17531211,7574475,2418612,1119190780752,4135,0.535,304751,-2.0,118.0,1913580,1838682,42076,71.509,39.4,6.3,21.1,177.539,125.668,112.4,26.4,1.2,2.4149,0.4269,114.971786,39.786812,-7,14,-7,-26,-19,8,3,2,2,4,1,2,2,3,1,1,0,0,2,3,2,0,0,4,2,71.76,26.398148,24.037037,30.462963,5.037667,23.935185,86.413683
ID,2021-06-19,ChIJtwRkSdcHTCwRhfStG-dNe-M,Q252,country/IDN,ID,Indonesia,ID,IDN,0,12906,248,7016,60229,1976172,54291,1786143,12471031,418175,22873342,116840,12212906,535015,35086248,273523621,137717861,135805760,119115844,151509724,10638689,36532764,150.987,0.694,47956446,46303005,43571426,41166622,37846725,29155099,17531211,7574475,2418612,1119190780752,4135,0.535,304751,-2.0,118.0,1913580,1838682,42076,71.509,39.4,6.3,21.1,177.539,125.668,112.4,26.4,1.2,2.4149,0.4269,114.971786,39.786812,-11,14,-14,-26,-12,7,3,2,2,4,1,2,2,3,1,1,0,0,2,3,2,0,0,4,2,71.76,27.981481,23.694444,31.759259,2.328333,24.064815,79.551075
ID,2021-06-20,ChIJtwRkSdcHTCwRhfStG-dNe-M,Q252,country/IDN,ID,Indonesia,ID,IDN,0,13737,371,6385,62361,1989909,54662,1792528,12533392,170030,23043372,26800,12239706,196830,35283078,273523621,137717861,135805760,119115844,151509724,10638689,36532764,150.987,0.694,47956446,46303005,43571426,41166622,37846725,29155099,17531211,7574475,2418612,1119190780752,4135,0.535,304751,-2.0,118.0,1913580,1838682,42076,71.509,39.4,6.3,21.1,177.539,125.668,112.4,26.4,1.2,2.4149,0.4269,114.971786,39.786812,-13,10,-10,-29,-7,7,3,2,2,4,1,2,2,3,1,1,0,0,2,3,2,0,0,4,2,71.76,27.12037,23.601852,31.583333,11.641667,23.638889,81.406471
ID,2021-06-21,ChIJtwRkSdcHTCwRhfStG-dNe-M,Q252,country/IDN,ID,Indonesia,ID,IDN,0,14536,294,9233,70742,2004445,54956,1801761,12604134,222401,23265773,80680,12320386,303081,35586159,273523621,137717861,135805760,119115844,151509724,10638689,36532764,150.987,0.694,47956446,46303005,43571426,41166622,37846725,29155099,17531211,7574475,2418612,1119190780752,4135,0.535,304751,-2.0,118.0,1913580,1838682,42076,71.509,39.4,6.3,21.1,177.539,125.668,112.4,26.4,1.2,2.4149,0.4269,114.971786,39.786812,-8,15,-4,-28,-25,8,3,2,2,4,1,2,2,3,1,1,0,0,2,3,2,0,0,4,2,71.76,27.592593,23.25,32.287037,5.08,23.351852,77.877839
ID,2021-06-22,ChIJtwRkSdcHTCwRhfStG-dNe-M,Q252,country/IDN,ID,Indonesia,ID,IDN,0,13668,335,8375,74391,2018113,55291,1810136,12678525,524111,23789884,194531,12514917,718642,36304801,273523621,137717861,135805760,119115844,151509724,10638689,36532764,150.987,0.694,47956446,46303005,43571426,41166622,37846725,29155099,17531211,7574475,2418612,1119190780752,4135,0.535,304751,-2.0,118.0,1913580,1838682,42076,71.509,39.4,6.3,21.1,177.539,125.668,112.4,26.4,1.2,2.4149,0.4269,114.971786,39.786812,-8,17,-3,-27,-26,8,3,2,2,4,1,2,2,3,1,1,0,0,2,3,2,0,0,4,2,71.76,27.398148,23.194444,31.064815,0.0,23.712963,80.608821
ID,2021-06-23,ChIJtwRkSdcHTCwRhfStG-dNe-M,Q252,country/IDN,ID,Indonesia,ID,IDN,0,15308,303,7167,90503,2033421,55594,1817303,12769028,568972,24358856,125124,12640041,694096,36998897,273523621,137717861,135805760,119115844,151509724,10638689,36532764,150.987,0.694,47956446,46303005,43571426,41166622,37846725,29155099,17531211,7574475,2418612,1119190780752,4135,0.535,304751,-2.0,118.0,1913580,1838682,42076,71.509,39.4,6.3,21.1,177.539,125.668,112.4,26.4,1.2,2.4149,0.4269,114.971786,39.786812,-8,15,-3,-29,-26,9,3,2,2,4,1,2,2,3,1,1,0,0,2,3,2,0,0,4,2,71.76,28.046296,23.703704,32.018519,12.0396,23.990741,78.783922
ID,2021-06-24,ChIJtwRkSdcHTCwRhfStG-dNe-M,Q252,country/IDN,ID,Indonesia,ID,IDN,0,20574,355,9201,95451,2053995,55949,1826504,12864479,570586,24929442,129748,12769789,700334,37699231,273523621,137717861,135805760,119115844,151509724,10638689,36532764,150.987,0.694,47956446,46303005,43571426,41166622,37846725,29155099,17531211,7574475,2418612,1119190780752,4135,0.535,304751,-2.0,118.0,1913580,1838682,42076,71.509,39.4,6.3,21.1,177.539,125.668,112.4,26.4,1.2,2.4149,0.4269,114.971786,39.786812,-10,14,-7,-30,-26,10,3,2,2,4,1,2,2,3,1,1,0,0,2,3,2,0,0,4,2,71.76,27.5,23.796296,32.351852,4.699,24.064815,81.838624
ID,2021-06-25,ChIJtwRkSdcHTCwRhfStG-dNe-M,Q252,country/IDN,ID,Indonesia,ID,IDN,0,18872,422,8557,98274,2072867,56371,1835061,12962753,552594,25482036,142834,12912623,695428,38394659,273523621,137717861,135805760,119115844,151509724,10638689,36532764,150.987,0.694,47956446,46303005,43571426,41166622,37846725,29155099,17531211,7574475,2418612,1119190780752,4135,0.535,304751,-2.0,118.0,1913580,1838682,42076,71.509,39.4,6.3,21.1,177.539,125.668,112.4,26.4,1.2,2.4149,0.4269,114.971786,39.786812,-8,18,-9,-32,-24,10,3,2,2,4,1,2,2,3,1,1,0,0,2,3,2,0,0,4,2,71.76,27.101852,23.962963,31.324074,5.588,24.083333,83.683892
ID,2021-06-26,ChIJtwRkSdcHTCwRhfStG-dNe-M,Q252,country/IDN,ID,Indonesia,ID,IDN,0,21095,358,7396,79533,2093962,56729,1842457,13042286,550095,26032131,105901,13018524,655996,39050655,273523621,137717861,135805760,119115844,151509724,10638689,36532764,150.987,0.694,47956446,46303005,43571426,41166622,37846725,29155099,17531211,7574475,2418612,1119190780752,4135,0.535,304751,-2.0,118.0,1913580,1838682,42076,71.509,39.4,6.3,21.1,177.539,125.668,112.4,26.4,1.2,2.4149,0.4269,114.971786,39.786812,-13,16,-16,-31,-15,8,3,2,2,4,1,2,2,3,1,1,0,0,2,3,2,0,0,4,2,71.76,28.583333,24.194444,32.361111,1.524,23.842593,75.723778
ID,2021-06-27,ChIJtwRkSdcHTCwRhfStG-dNe-M,Q252,country/IDN,ID,Indonesia,ID,IDN,0,21342,409,8024,80308,2115304,57138,1850481,13122594,1083632,27115763,90507,13109031,1174139,40224794,273523621,137717861,135805760,119115844,151509724,10638689,36532764,150.987,0.694,47956446,46303005,43571426,41166622,37846725,29155099,17531211,7574475,2418612,1119190780752,4135,0.535,304751,-2.0,118.0,1913580,1838682,42076,71.509,39.4,6.3,21.1,177.539,125.668,112.4,26.4,1.2,2.4149,0.4269,114.971786,39.786812,-15,11,-14,-35,-7,9,3,2,2,4,1,2,2,3,1,1,0,0,2,3,2,0,0,4,2,71.76,27.324074,24.537037,31.444444,6.096,24.194444,83.154165
ID,2021-06-28,ChIJtwRkSdcHTCwRhfStG-dNe-M,Q252,country/IDN,ID,Indonesia,ID,IDN,0,20694,423,9480,103265,2135998,57561,1859961,13225859,304135,27419898,73003,13182034,377138,40601932,273523621,137717861,135805760,119115844,151509724,10638689,36532764,150.987,0.694,47956446,46303005,43571426,41166622,37846725,29155099,17531211,7574475,2418612,1119190780752,4135,0.535,304751,-2.0,118.0,1913580,1838682,42076,71.509,39.4,6.3,21.1,177.539,125.668,112.4,26.4,1.2,2.4149,0.4269,114.971786,39.786812,-8,18,-6,-33,-28,10,3,2,2,4,1,2,2,3,1,1,0,0,2,3,2,0,0,4,2,71.76,27.814815,23.87037,32.324074,2.751667,24.240741,81.08368
ID,2021-06-29,ChIJtwRkSdcHTCwRhfStG-dNe-M,Q252,country/IDN,ID,Indonesia,ID,IDN,0,20467,463,9645,100313,2156465,58024,1869606,13326172,884876,28304774,147704,13329738,1032580,41634512,273523621,137717861,135805760,119115844,151509724,10638689,36532764,150.987,0.694,47956446,46303005,43571426,41166622,37846725,29155099,17531211,7574475,2418612,1119190780752,4135,0.535,304751,-2.0,118.0,1913580,1838682,42076,71.509,39.4,6.3,21.1,177.539,125.668,112.4,26.4,1.2,2.4149,0.4269,114.971786,39.786812,-10,17,-7,-33,-29,10,3,2,2,4,1,2,2,3,1,1,0,0,2,3,2,0,0,4,2,71.76,27.12963,24.055556,31.12037,4.5212,24.046296,83.379549
ID,2021-06-30,ChIJtwRkSdcHTCwRhfStG-dNe-M,Q252,country/IDN,ID,Indonesia,ID,IDN,0,21807,467,10807,98572,2178272,58491,1880413,13424744,974368,29279142,135761,13465499,1110129,42744641,273523621,137717861,135805760,119115844,151509724,10638689,36532764,150.987,0.694,47956446,46303005,43571426,41166622,37846725,29155099,17531211,7574475,2418612,1119190780752,4135,0.535,304751,-2.0,118.0,1913580,1838682,42076,71.509,39.4,6.3,21.1,177.539,125.668,112.4,26.4,1.2,2.4149,0.4269,114.971786,39.786812,-10,20,-7,-34,-30,9,3,2,2,4,1,2,2,3,1,1,0,0,2,3,2,0,0,4,2,71.76,27.546296,23.842593,31.712963,5.9055,23.805556,80.274507
ID,2021-07-01,ChIJtwRkSdcHTCwRhfStG-dNe-M,Q252,country/IDN,ID,Indonesia,ID,IDN,0,24836,504,9874,102765,2203108,58995,1890287,13527509,905250,30184392,158658,13624157,1063908,43808549,273523621,137717861,135805760,119115844,151509724,10638689,36532764,150.987,0.694,47956446,46303005,43571426,41166622,37846725,29155099,17531211,7574475,2418612,1119190780752,4135,0.535,304751,-2.0,118.0,1913580,1838682,42076,71.509,39.4,6.3,21.1,177.539,125.668,112.4,26.4,1.2,2.4149,0.4269,114.971786,39.786812,-6,26,-6,-33,-28,11,3,2,2,4,1,2,2,3,1,1,0,0,2,3,2,0,0,4,2,71.76,27.398148,23.925926,31.268519,7.874,24.287037,83.245473
