location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,new_tested,cumulative_confirmed,cumulative_deceased,cumulative_tested,new_persons_vaccinated,cumulative_persons_vaccinated,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_vaccine_doses_administered,cumulative_vaccine_doses_administered,population,population_male,population_female,population_rural,population_urban,population_largest_city,population_clustered,population_density,human_development_index,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,gdp_usd,gdp_per_capita_usd,human_capital_index,openstreetmap_id,latitude,longitude,area_sq_km,area_rural_sq_km,area_urban_sq_km,life_expectancy,smoking_prevalence,diabetes_prevalence,infant_mortality_rate,adult_male_mortality_rate,adult_female_mortality_rate,pollution_mortality_rate,comorbidity_mortality_rate,hospital_beds_per_1000,nurses_per_1000,health_expenditure_usd,out_of_pocket_health_expenditure_usd,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_transit_stations,mobility_workplaces,mobility_residential,school_closing,workplace_closing,cancel_public_events,restrictions_on_gatherings,public_transport_closing,stay_at_home_requirements,restrictions_on_internal_movement,international_travel_controls,income_support,debt_relief,fiscal_measures,international_support,public_information_campaigns,testing_policy,contact_tracing,emergency_investment_in_healthcare,investment_in_vaccines,facial_coverings,vaccination_policy,stringency_index,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
KH,2021-04-23,ChIJQzfc1L-HBzERUxL0ieC_t-Q,Q424,country/KHM,KH,Cambodia,KH,KHM,0,616,3,,9975,74,,790,1282196,69204,633770,69994,1915966,16718971,8162424,8556547,12561921,3924621,2014015,2014015,94.714,0.582,3530587,3100069,3117605,2889268,1429087,1387484,816776,352445,95650,27089389786,1643,0.493,49898,12.6,105.0,181040,176298,1152,69.57,17.2,6.4,24.0,199.971,132.376,149.8,21.1,0.8,0.6855,82.075867,49.603271,-69,-55,-58,-75,-66,42,3,3,2,4,2,3,2,2,1,0,0,0,2,1,2,0,0,4,3,83.8,27.922222,24.9,33.294444,18.288,24.616667,82.600026
KH,2021-04-24,ChIJQzfc1L-HBzERUxL0ieC_t-Q,Q424,country/KHM,KH,Cambodia,KH,KHM,0,580,5,,10555,79,,11778,1293974,50804,684574,62582,1978548,16718971,8162424,8556547,12561921,3924621,2014015,2014015,94.714,0.582,3530587,3100069,3117605,2889268,1429087,1387484,816776,352445,95650,27089389786,1643,0.493,49898,12.6,105.0,181040,176298,1152,69.57,17.2,6.4,24.0,199.971,132.376,149.8,21.1,0.8,0.6855,82.075867,49.603271,-69,-56,-61,-76,-63,39,3,3,2,4,2,3,2,2,1,0,0,0,2,1,2,0,0,4,3,83.8,28.95,25.277778,34.077778,2.032,24.372222,76.809364
KH,2021-04-25,ChIJQzfc1L-HBzERUxL0ieC_t-Q,Q424,country/KHM,KH,Cambodia,KH,KHM,0,508,3,,11063,82,,1686,1295660,47734,732308,49420,2027968,16718971,8162424,8556547,12561921,3924621,2014015,2014015,94.714,0.582,3530587,3100069,3117605,2889268,1429087,1387484,816776,352445,95650,27089389786,1643,0.493,49898,12.6,105.0,181040,176298,1152,69.57,17.2,6.4,24.0,199.971,132.376,149.8,21.1,0.8,0.6855,82.075867,49.603271,-68,-57,-60,-75,-52,36,3,3,2,4,2,3,2,2,1,0,0,0,2,1,2,0,0,4,3,81.02,29.222222,25.6,34.077778,4.73075,24.411111,75.999464
KH,2021-04-26,ChIJQzfc1L-HBzERUxL0ieC_t-Q,Q424,country/KHM,KH,Cambodia,KH,KHM,0,698,6,,11761,88,,313,1295973,45335,777643,45648,2073616,16718971,8162424,8556547,12561921,3924621,2014015,2014015,94.714,0.582,3530587,3100069,3117605,2889268,1429087,1387484,816776,352445,95650,27089389786,1643,0.493,49898,12.6,105.0,181040,176298,1152,69.57,17.2,6.4,24.0,199.971,132.376,149.8,21.1,0.8,0.6855,82.075867,49.603271,-67,-55,-56,-74,-73,42,3,3,2,4,2,3,2,2,1,0,0,0,2,1,2,0,0,4,3,81.02,30.027778,26.172222,34.788889,0.9525,24.655556,73.221765
KH,2021-04-27,ChIJQzfc1L-HBzERUxL0ieC_t-Q,Q424,country/KHM,KH,Cambodia,KH,KHM,0,880,3,,12641,91,,2878,1298851,41070,818713,43948,2117564,16718971,8162424,8556547,12561921,3924621,2014015,2014015,94.714,0.582,3530587,3100069,3117605,2889268,1429087,1387484,816776,352445,95650,27089389786,1643,0.493,49898,12.6,105.0,181040,176298,1152,69.57,17.2,6.4,24.0,199.971,132.376,149.8,21.1,0.8,0.6855,82.075867,49.603271,-66,-54,-56,-72,-66,37,3,3,2,4,2,3,2,2,1,0,0,0,2,1,2,0,0,4,3,81.02,28.105556,25.305556,32.122222,3.81,24.538889,81.140155
KH,2021-04-28,ChIJQzfc1L-HBzERUxL0ieC_t-Q,Q424,country/KHM,KH,Cambodia,KH,KHM,0,761,2,,13402,93,,,,,,,,16718971,8162424,8556547,12561921,3924621,2014015,2014015,94.714,0.582,3530587,3100069,3117605,2889268,1429087,1387484,816776,352445,95650,27089389786,1643,0.493,49898,12.6,105.0,181040,176298,1152,69.57,17.2,6.4,24.0,199.971,132.376,149.8,21.1,0.8,0.6855,82.075867,49.603271,-63,-52,-53,-71,-65,38,3,3,2,4,2,3,2,2,1,0,0,0,2,1,2,0,0,4,3,81.02,28.733333,25.661111,33.705556,0.0,24.133333,76.576525
KH,2021-04-29,ChIJQzfc1L-HBzERUxL0ieC_t-Q,Q424,country/KHM,KH,Cambodia,KH,KHM,0,388,3,,13790,96,,30582,1329433,92956,911669,123538,2241102,16718971,8162424,8556547,12561921,3924621,2014015,2014015,94.714,0.582,3530587,3100069,3117605,2889268,1429087,1387484,816776,352445,95650,27089389786,1643,0.493,49898,12.6,105.0,181040,176298,1152,69.57,17.2,6.4,24.0,199.971,132.376,149.8,21.1,0.8,0.6855,82.075867,49.603271,-63,-52,-50,-71,-62,38,3,3,2,4,2,3,2,3,1,0,0,0,2,1,2,0,0,4,3,83.8,28.216667,25.438889,33.183333,1.016,24.222222,79.60245
KH,2021-04-30,ChIJQzfc1L-HBzERUxL0ieC_t-Q,Q424,country/KHM,KH,Cambodia,KH,KHM,0,730,7,,14520,103,,10133,1339566,33553,945222,43686,2284788,16718971,8162424,8556547,12561921,3924621,2014015,2014015,94.714,0.582,3530587,3100069,3117605,2889268,1429087,1387484,816776,352445,95650,27089389786,1643,0.493,49898,12.6,105.0,181040,176298,1152,69.57,17.2,6.4,24.0,199.971,132.376,149.8,21.1,0.8,0.6855,82.075867,49.603271,-64,-52,-50,-72,-71,41,3,3,2,4,2,3,2,3,1,0,0,0,2,1,2,0,0,4,3,83.8,29.016667,25.372222,34.016667,0.7112,24.25,75.729614
KH,2021-05-01,ChIJQzfc1L-HBzERUxL0ieC_t-Q,Q424,country/KHM,KH,Cambodia,KH,KHM,0,841,3,,15361,106,,24254,1363820,25667,970889,49921,2334709,16718971,8162424,8556547,12561921,3924621,2014015,2014015,94.714,0.582,3530587,3100069,3117605,2889268,1429087,1387484,816776,352445,95650,27089389786,1643,0.493,49898,12.6,105.0,181040,176298,1152,69.57,17.2,6.4,24.0,199.971,132.376,149.8,21.1,0.8,0.6855,82.075867,49.603271,-64,-52,-53,-72,-64,36,3,3,2,4,2,3,2,3,1,0,0,0,2,1,2,0,0,4,4,83.8,28.944444,25.811111,33.25,1.0795,24.861111,78.99228
KH,2021-05-02,ChIJQzfc1L-HBzERUxL0ieC_t-Q,Q424,country/KHM,KH,Cambodia,KH,KHM,0,938,1,,16299,107,,58902,1422722,13892,984781,72794,2407503,16718971,8162424,8556547,12561921,3924621,2014015,2014015,94.714,0.582,3530587,3100069,3117605,2889268,1429087,1387484,816776,352445,95650,27089389786,1643,0.493,49898,12.6,105.0,181040,176298,1152,69.57,17.2,6.4,24.0,199.971,132.376,149.8,21.1,0.8,0.6855,82.075867,49.603271,-62,-52,-54,-71,-48,33,3,3,2,4,2,3,2,3,1,0,0,0,2,1,2,0,0,4,4,83.8,29.727778,25.8,34.894444,4.0894,24.605556,74.290334
KH,2021-05-03,ChIJQzfc1L-HBzERUxL0ieC_t-Q,Q424,country/KHM,KH,Cambodia,KH,KHM,0,672,3,,16971,110,,43263,1465985,19056,1003837,62319,2469822,16718971,8162424,8556547,12561921,3924621,2014015,2014015,94.714,0.582,3530587,3100069,3117605,2889268,1429087,1387484,816776,352445,95650,27089389786,1643,0.493,49898,12.6,105.0,181040,176298,1152,69.57,17.2,6.4,24.0,199.971,132.376,149.8,21.1,0.8,0.6855,82.075867,49.603271,-60,-49,-52,-68,-60,37,3,3,2,4,2,3,2,3,1,0,0,0,2,1,2,0,0,4,4,83.8,29.861111,25.316667,34.811111,1.74625,24.722222,74.213577
KH,2021-05-04,ChIJQzfc1L-HBzERUxL0ieC_t-Q,Q424,country/KHM,KH,Cambodia,KH,KHM,0,650,4,,17621,114,,49462,1515447,23950,1027787,73412,2543234,16718971,8162424,8556547,12561921,3924621,2014015,2014015,94.714,0.582,3530587,3100069,3117605,2889268,1429087,1387484,816776,352445,95650,27089389786,1643,0.493,49898,12.6,105.0,181040,176298,1152,69.57,17.2,6.4,24.0,199.971,132.376,149.8,21.1,0.8,0.6855,82.075867,49.603271,-60,-48,-51,-67,-61,34,3,3,2,4,2,3,2,3,1,0,0,0,2,1,2,0,0,4,4,83.8,30.933333,26.188889,35.838889,0.0,24.677778,69.727114
KH,2021-05-05,ChIJQzfc1L-HBzERUxL0ieC_t-Q,Q424,country/KHM,KH,Cambodia,KH,KHM,0,558,0,,18179,114,,49845,1565292,15904,1043691,65749,2608983,16718971,8162424,8556547,12561921,3924621,2014015,2014015,94.714,0.582,3530587,3100069,3117605,2889268,1429087,1387484,816776,352445,95650,27089389786,1643,0.493,49898,12.6,105.0,181040,176298,1152,69.57,17.2,6.4,24.0,199.971,132.376,149.8,21.1,0.8,0.6855,82.075867,49.603271,-58,-48,-49,-68,-59,34,3,3,2,4,2,3,2,3,1,0,0,0,2,1,2,0,0,4,4,83.8,30.694444,26.155556,36.033333,11.557,24.488889,69.918132
KH,2021-05-06,ChIJQzfc1L-HBzERUxL0ieC_t-Q,Q424,country/KHM,KH,Cambodia,KH,KHM,0,538,0,,18717,114,,40715,1606007,36993,1080684,77708,2686691,16718971,8162424,8556547,12561921,3924621,2014015,2014015,94.714,0.582,3530587,3100069,3117605,2889268,1429087,1387484,816776,352445,95650,27089389786,1643,0.493,49898,12.6,105.0,181040,176298,1152,69.57,17.2,6.4,24.0,199.971,132.376,149.8,21.1,0.8,0.6855,82.075867,49.603271,-51,-43,-43,-63,-48,27,3,3,2,4,2,3,2,3,1,0,0,0,2,1,2,0,0,4,4,83.8,28.394444,24.477778,33.805556,9.948333,24.45,79.61095
KH,2021-05-07,ChIJQzfc1L-HBzERUxL0ieC_t-Q,Q424,country/KHM,KH,Cambodia,KH,KHM,0,520,6,,19237,120,,57242,1663249,21689,1102373,78931,2765622,16718971,8162424,8556547,12561921,3924621,2014015,2014015,94.714,0.582,3530587,3100069,3117605,2889268,1429087,1387484,816776,352445,95650,27089389786,1643,0.493,49898,12.6,105.0,181040,176298,1152,69.57,17.2,6.4,24.0,199.971,132.376,149.8,21.1,0.8,0.6855,82.075867,49.603271,-48,-38,-40,-60,-46,26,3,3,2,4,2,3,2,3,1,0,0,0,2,1,2,0,0,4,4,83.8,29.294444,25.038889,33.538889,0.0635,24.861111,77.571218
KH,2021-05-08,ChIJQzfc1L-HBzERUxL0ieC_t-Q,Q424,country/KHM,KH,Cambodia,KH,KHM,0,506,6,,19743,126,,55459,1718708,5508,1107881,60967,2826589,16718971,8162424,8556547,12561921,3924621,2014015,2014015,94.714,0.582,3530587,3100069,3117605,2889268,1429087,1387484,816776,352445,95650,27089389786,1643,0.493,49898,12.6,105.0,181040,176298,1152,69.57,17.2,6.4,24.0,199.971,132.376,149.8,21.1,0.8,0.6855,82.075867,49.603271,-48,-39,-44,-60,-43,25,3,3,2,4,2,3,2,3,1,0,0,0,2,1,2,0,0,4,4,83.8,29.788889,26.188889,34.861111,2.935111,25.177778,76.835911
KH,2021-05-09,ChIJQzfc1L-HBzERUxL0ieC_t-Q,Q424,country/KHM,KH,Cambodia,KH,KHM,0,480,5,,20223,131,,55286,1773994,3047,1110928,58333,2884922,16718971,8162424,8556547,12561921,3924621,2014015,2014015,94.714,0.582,3530587,3100069,3117605,2889268,1429087,1387484,816776,352445,95650,27089389786,1643,0.493,49898,12.6,105.0,181040,176298,1152,69.57,17.2,6.4,24.0,199.971,132.376,149.8,21.1,0.8,0.6855,82.075867,49.603271,-48,-39,-43,-60,-37,23,3,3,2,4,2,3,2,3,1,0,0,0,2,1,2,0,0,4,4,83.8,30.222222,25.961111,34.922222,7.5184,24.977778,73.930859
KH,2021-05-10,ChIJQzfc1L-HBzERUxL0ieC_t-Q,Q424,country/KHM,KH,Cambodia,KH,KHM,0,472,5,,20695,136,,51494,1825488,6352,1117280,57846,2942768,16718971,8162424,8556547,12561921,3924621,2014015,2014015,94.714,0.582,3530587,3100069,3117605,2889268,1429087,1387484,816776,352445,95650,27089389786,1643,0.493,49898,12.6,105.0,181040,176298,1152,69.57,17.2,6.4,24.0,199.971,132.376,149.8,21.1,0.8,0.6855,82.075867,49.603271,-46,-35,-42,-58,-43,25,3,3,2,4,2,3,2,3,1,0,0,0,2,1,2,0,0,4,4,83.8,29.755556,26.155556,34.9,1.0414,24.894444,75.42383
KH,2021-05-11,ChIJQzfc1L-HBzERUxL0ieC_t-Q,Q424,country/KHM,KH,Cambodia,KH,KHM,0,446,6,,21141,142,,52352,1877840,6446,1123726,58798,3001566,16718971,8162424,8556547,12561921,3924621,2014015,2014015,94.714,0.582,3530587,3100069,3117605,2889268,1429087,1387484,816776,352445,95650,27089389786,1643,0.493,49898,12.6,105.0,181040,176298,1152,69.57,17.2,6.4,24.0,199.971,132.376,149.8,21.1,0.8,0.6855,82.075867,49.603271,-46,-35,-40,-55,-44,23,3,3,2,4,2,3,2,3,1,0,0,0,2,1,2,0,0,4,4,83.8,30.183333,26.244444,34.883333,1.890889,25.011111,74.170146
KH,2021-05-12,ChIJQzfc1L-HBzERUxL0ieC_t-Q,Q424,country/KHM,KH,Cambodia,KH,KHM,0,358,5,,21499,147,,61933,1939773,5838,1129564,67771,3069337,16718971,8162424,8556547,12561921,3924621,2014015,2014015,94.714,0.582,3530587,3100069,3117605,2889268,1429087,1387484,816776,352445,95650,27089389786,1643,0.493,49898,12.6,105.0,181040,176298,1152,69.57,17.2,6.4,24.0,199.971,132.376,149.8,21.1,0.8,0.6855,82.075867,49.603271,-44,-35,-39,-56,-43,24,3,3,2,4,2,3,2,3,1,0,0,0,2,1,2,0,0,4,4,83.8,29.75,26.666667,34.511111,5.225143,24.972222,75.828425
KH,2021-05-13,ChIJQzfc1L-HBzERUxL0ieC_t-Q,Q424,country/KHM,KH,Cambodia,KH,KHM,0,335,0,,21834,147,,57002,1996775,6347,1135911,63349,3132686,16718971,8162424,8556547,12561921,3924621,2014015,2014015,94.714,0.582,3530587,3100069,3117605,2889268,1429087,1387484,816776,352445,95650,27089389786,1643,0.493,49898,12.6,105.0,181040,176298,1152,69.57,17.2,6.4,24.0,199.971,132.376,149.8,21.1,0.8,0.6855,82.075867,49.603271,-42,-33,-35,-55,-41,23,3,3,2,4,2,3,2,3,1,0,0,0,2,1,2,0,0,4,4,83.8,30.427778,26.494444,35.141975,0.225778,25.188889,73.899861
KH,2021-05-14,ChIJQzfc1L-HBzERUxL0ieC_t-Q,Q424,country/KHM,KH,Cambodia,KH,KHM,0,350,3,,22184,150,,43480,2040255,4749,1140660,48229,3180915,16718971,8162424,8556547,12561921,3924621,2014015,2014015,94.714,0.582,3530587,3100069,3117605,2889268,1429087,1387484,816776,352445,95650,27089389786,1643,0.493,49898,12.6,105.0,181040,176298,1152,69.57,17.2,6.4,24.0,199.971,132.376,149.8,21.1,0.8,0.6855,82.075867,49.603271,-43,-33,-35,-56,-59,27,3,3,2,4,2,3,2,3,1,0,0,0,2,1,2,0,0,4,4,83.8,29.866667,26.816667,34.533333,4.910667,25.572222,77.960825
KH,2021-05-15,ChIJQzfc1L-HBzERUxL0ieC_t-Q,Q424,country/KHM,KH,Cambodia,KH,KHM,0,360,4,,22544,154,,26558,2066813,7362,1148022,33920,3214835,16718971,8162424,8556547,12561921,3924621,2014015,2014015,94.714,0.582,3530587,3100069,3117605,2889268,1429087,1387484,816776,352445,95650,27089389786,1643,0.493,49898,12.6,105.0,181040,176298,1152,69.57,17.2,6.4,24.0,199.971,132.376,149.8,21.1,0.8,0.6855,82.075867,49.603271,-48,-38,-43,-59,-42,23,3,3,2,4,2,3,2,3,1,0,0,0,2,1,2,0,0,4,4,83.8,28.427778,25.694444,33.944444,12.149667,25.488889,84.269405
KH,2021-05-16,ChIJQzfc1L-HBzERUxL0ieC_t-Q,Q424,country/KHM,KH,Cambodia,KH,KHM,0,345,2,,22889,156,,15469,2082282,37212,1185234,52681,3267516,16718971,8162424,8556547,12561921,3924621,2014015,2014015,94.714,0.582,3530587,3100069,3117605,2889268,1429087,1387484,816776,352445,95650,27089389786,1643,0.493,49898,12.6,105.0,181040,176298,1152,69.57,17.2,6.4,24.0,199.971,132.376,149.8,21.1,0.8,0.6855,82.075867,49.603271,-42,-33,-38,-55,-30,19,3,3,2,4,2,3,2,3,1,0,0,0,2,1,2,0,0,4,4,83.8,30.016667,26.161111,34.627778,1.298222,25.483333,76.995732
KH,2021-05-17,ChIJQzfc1L-HBzERUxL0ieC_t-Q,Q424,country/KHM,KH,Cambodia,KH,KHM,0,393,3,,23282,159,,17869,2100151,47694,1232928,65563,3333079,16718971,8162424,8556547,12561921,3924621,2014015,2014015,94.714,0.582,3530587,3100069,3117605,2889268,1429087,1387484,816776,352445,95650,27089389786,1643,0.493,49898,12.6,105.0,181040,176298,1152,69.57,17.2,6.4,24.0,199.971,132.376,149.8,21.1,0.8,0.6855,82.075867,49.603271,-41,-32,-38,-54,-37,21,3,3,2,4,2,3,2,3,1,0,0,0,2,1,2,0,0,4,4,83.8,29.738889,25.433333,34.872222,17.163143,25.455556,78.360613
KH,2021-05-18,ChIJQzfc1L-HBzERUxL0ieC_t-Q,Q424,country/KHM,KH,Cambodia,KH,KHM,0,415,5,,23697,164,1084676,32965,2133116,50221,1283149,83186,3416265,16718971,8162424,8556547,12561921,3924621,2014015,2014015,94.714,0.582,3530587,3100069,3117605,2889268,1429087,1387484,816776,352445,95650,27089389786,1643,0.493,49898,12.6,105.0,181040,176298,1152,69.57,17.2,6.4,24.0,199.971,132.376,149.8,21.1,0.8,0.6855,82.075867,49.603271,-42,-32,-38,-55,-38,20,3,3,2,4,2,3,2,3,1,0,0,0,2,1,2,0,0,3,4,83.8,29.083333,25.377778,33.761111,11.27125,25.45,81.108524
KH,2021-05-19,ChIJQzfc1L-HBzERUxL0ieC_t-Q,Q424,country/KHM,KH,Cambodia,KH,KHM,0,460,1,,24157,165,,35123,2168239,52496,1335645,87619,3503884,16718971,8162424,8556547,12561921,3924621,2014015,2014015,94.714,0.582,3530587,3100069,3117605,2889268,1429087,1387484,816776,352445,95650,27089389786,1643,0.493,49898,12.6,105.0,181040,176298,1152,69.57,17.2,6.4,24.0,199.971,132.376,149.8,21.1,0.8,0.6855,82.075867,49.603271,-40,-31,-36,-55,-37,21,3,3,2,4,2,3,2,3,1,0,0,0,2,1,2,0,0,3,4,83.8,29.094444,25.477778,34.288889,7.62,25.511111,81.313462
KH,2021-05-20,ChIJQzfc1L-HBzERUxL0ieC_t-Q,Q424,country/KHM,KH,Cambodia,KH,KHM,0,488,2,,24645,167,1101904,30308,2198547,56537,1392182,86845,3590729,16718971,8162424,8556547,12561921,3924621,2014015,2014015,94.714,0.582,3530587,3100069,3117605,2889268,1429087,1387484,816776,352445,95650,27089389786,1643,0.493,49898,12.6,105.0,181040,176298,1152,69.57,17.2,6.4,24.0,199.971,132.376,149.8,21.1,0.8,0.6855,82.075867,49.603271,-40,-32,-31,-55,-35,21,3,3,2,4,2,3,2,3,1,0,0,0,2,1,2,0,0,3,4,83.8,29.861111,25.605556,33.833333,10.272889,25.35,77.152727
KH,2021-05-21,ChIJQzfc1L-HBzERUxL0ieC_t-Q,Q424,country/KHM,KH,Cambodia,KH,KHM,0,560,9,,25205,176,,27899,2226446,55011,1447193,82910,3673639,16718971,8162424,8556547,12561921,3924621,2014015,2014015,94.714,0.582,3530587,3100069,3117605,2889268,1429087,1387484,816776,352445,95650,27089389786,1643,0.493,49898,12.6,105.0,181040,176298,1152,69.57,17.2,6.4,24.0,199.971,132.376,149.8,21.1,0.8,0.6855,82.075867,49.603271,-39,-32,-31,-55,-34,21,3,3,2,4,2,3,2,3,1,0,0,0,2,1,2,0,0,3,4,83.8,29.844444,25.822222,34.133333,17.30375,25.444444,77.938063
KH,2021-05-22,ChIJQzfc1L-HBzERUxL0ieC_t-Q,Q424,country/KHM,KH,Cambodia,KH,KHM,0,556,3,,25761,179,,26598,2253044,66879,1514072,93477,3767116,16718971,8162424,8556547,12561921,3924621,2014015,2014015,94.714,0.582,3530587,3100069,3117605,2889268,1429087,1387484,816776,352445,95650,27089389786,1643,0.493,49898,12.6,105.0,181040,176298,1152,69.57,17.2,6.4,24.0,199.971,132.376,149.8,21.1,0.8,0.6855,82.075867,49.603271,-38,-32,-31,-54,-33,18,3,3,2,4,2,3,2,3,1,0,0,0,2,1,2,0,0,3,4,83.8,29.005556,25.638889,33.222222,12.409714,25.161111,80.198997
KH,2021-05-23,ChIJQzfc1L-HBzERUxL0ieC_t-Q,Q424,country/KHM,KH,Cambodia,KH,KHM,0,568,4,,26329,183,,16816,2269860,56095,1570167,72911,3840027,16718971,8162424,8556547,12561921,3924621,2014015,2014015,94.714,0.582,3530587,3100069,3117605,2889268,1429087,1387484,816776,352445,95650,27089389786,1643,0.493,49898,12.6,105.0,181040,176298,1152,69.57,17.2,6.4,24.0,199.971,132.376,149.8,21.1,0.8,0.6855,82.075867,49.603271,-35,-31,-29,-55,-25,17,3,3,2,4,2,3,2,3,1,0,0,0,2,1,2,0,0,3,4,83.8,29.005556,25.383333,33.016667,18.904857,25.433333,81.739642
KH,2021-05-24,ChIJQzfc1L-HBzERUxL0ieC_t-Q,Q424,country/KHM,KH,Cambodia,KH,KHM,0,660,7,,26989,190,1118978,11015,2280875,76827,1646994,87842,3927869,16718971,8162424,8556547,12561921,3924621,2014015,2014015,94.714,0.582,3530587,3100069,3117605,2889268,1429087,1387484,816776,352445,95650,27089389786,1643,0.493,49898,12.6,105.0,181040,176298,1152,69.57,17.2,6.4,24.0,199.971,132.376,149.8,21.1,0.8,0.6855,82.075867,49.603271,-37,-32,-35,-57,-35,21,3,3,2,4,2,3,2,3,1,0,0,0,2,1,2,0,0,3,4,83.8,27.15,24.461111,29.783333,34.417,25.294444,89.722539
KH,2021-05-25,ChIJQzfc1L-HBzERUxL0ieC_t-Q,Q424,country/KHM,KH,Cambodia,KH,KHM,0,649,4,4710,27638,194,1123688,25947,2306822,51557,1698551,77504,4005373,16718971,8162424,8556547,12561921,3924621,2014015,2014015,94.714,0.582,3530587,3100069,3117605,2889268,1429087,1387484,816776,352445,95650,27089389786,1643,0.493,49898,12.6,105.0,181040,176298,1152,69.57,17.2,6.4,24.0,199.971,132.376,149.8,21.1,0.8,0.6855,82.075867,49.603271,-36,-28,-32,-54,-34,18,3,3,2,4,2,3,2,3,1,0,0,0,2,1,2,0,0,3,4,83.8,26.4,23.927778,29.422222,37.973,24.894444,91.58719
KH,2021-05-26,ChIJQzfc1L-HBzERUxL0ieC_t-Q,Q424,country/KHM,KH,Cambodia,KH,KHM,0,599,2,6093,28237,196,1129781,55279,2362101,52732,1751283,108011,4113384,16718971,8162424,8556547,12561921,3924621,2014015,2014015,94.714,0.582,3530587,3100069,3117605,2889268,1429087,1387484,816776,352445,95650,27089389786,1643,0.493,49898,12.6,105.0,181040,176298,1152,69.57,17.2,6.4,24.0,199.971,132.376,149.8,21.1,0.8,0.6855,82.075867,49.603271,-33,-27,-29,-53,-33,19,3,3,2,4,2,3,2,3,1,0,0,0,2,1,2,0,0,3,4,83.8,27.35,25.077778,30.861111,9.398,25.411111,89.331223
KH,2021-05-27,ChIJQzfc1L-HBzERUxL0ieC_t-Q,Q424,country/KHM,KH,Cambodia,KH,KHM,0,588,7,3904,28825,203,1133685,56184,2418285,50165,1801448,106349,4219733,16718971,8162424,8556547,12561921,3924621,2014015,2014015,94.714,0.582,3530587,3100069,3117605,2889268,1429087,1387484,816776,352445,95650,27089389786,1643,0.493,49898,12.6,105.0,181040,176298,1152,69.57,17.2,6.4,24.0,199.971,132.376,149.8,21.1,0.8,0.6855,82.075867,49.603271,-33,-28,-28,-53,-31,19,3,3,2,4,2,3,2,3,1,0,0,0,2,1,2,0,0,3,4,83.8,27.15,24.966667,31.266667,28.913667,25.272222,89.658483
KH,2021-05-28,ChIJQzfc1L-HBzERUxL0ieC_t-Q,Q424,country/KHM,KH,Cambodia,KH,KHM,0,579,6,14879,29404,209,1148564,46550,2464835,62751,1864199,109301,4329034,16718971,8162424,8556547,12561921,3924621,2014015,2014015,94.714,0.582,3530587,3100069,3117605,2889268,1429087,1387484,816776,352445,95650,27089389786,1643,0.493,49898,12.6,105.0,181040,176298,1152,69.57,17.2,6.4,24.0,199.971,132.376,149.8,21.1,0.8,0.6855,82.075867,49.603271,-29,-24,-24,-51,-29,17,3,3,2,4,2,3,2,3,1,0,0,0,2,1,2,0,0,3,4,83.8,28.85,25.316667,32.3,3.3655,25.438889,82.006638
KH,2021-05-29,ChIJQzfc1L-HBzERUxL0ieC_t-Q,Q424,country/KHM,KH,Cambodia,KH,KHM,0,690,5,4203,30094,214,1152767,49955,2514790,59207,1923406,109162,4438196,16718971,8162424,8556547,12561921,3924621,2014015,2014015,94.714,0.582,3530587,3100069,3117605,2889268,1429087,1387484,816776,352445,95650,27089389786,1643,0.493,49898,12.6,105.0,181040,176298,1152,69.57,17.2,6.4,24.0,199.971,132.376,149.8,21.1,0.8,0.6855,82.075867,49.603271,-29,-23,-25,-49,-27,15,3,3,2,4,2,3,2,3,1,0,0,0,2,1,2,0,0,3,4,83.8,29.2,26.05,33.183333,2.177143,25.583333,81.200557
KH,2021-05-30,ChIJQzfc1L-HBzERUxL0ieC_t-Q,Q424,country/KHM,KH,Cambodia,KH,KHM,0,616,6,4658,30710,220,1157425,52703,2567493,37940,1961346,90643,4528839,16718971,8162424,8556547,12561921,3924621,2014015,2014015,94.714,0.582,3530587,3100069,3117605,2889268,1429087,1387484,816776,352445,95650,27089389786,1643,0.493,49898,12.6,105.0,181040,176298,1152,69.57,17.2,6.4,24.0,199.971,132.376,149.8,21.1,0.8,0.6855,82.075867,49.603271,-28,-24,-23,-51,-22,15,3,3,2,4,2,3,2,3,1,0,0,0,2,1,2,0,0,3,4,83.8,30.038889,26.311111,34.122222,0.0254,25.488889,76.821734
