location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,new_tested,cumulative_confirmed,cumulative_deceased,cumulative_tested,new_persons_vaccinated,cumulative_persons_vaccinated,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_vaccine_doses_administered,cumulative_vaccine_doses_administered,population,population_male,population_female,population_rural,population_urban,population_density,human_development_index,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,gdp_usd,gdp_per_capita_usd,openstreetmap_id,latitude,longitude,area_sq_km,area_rural_sq_km,area_urban_sq_km,life_expectancy,diabetes_prevalence,infant_mortality_rate,adult_male_mortality_rate,adult_female_mortality_rate,pollution_mortality_rate,comorbidity_mortality_rate,nurses_per_1000,health_expenditure_usd,out_of_pocket_health_expenditure_usd,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
VC,2021-07-29,ChIJuzU5nuKsQIwRsaHSjejT_TE,Q757,country/VCT,VC,Saint Vincent and the Grenadines,VC,VCT,0,3,0,,2291,12,,,,,,,,110947,56218,54729,52404,58185,284.479,0.723,15947,17428,17502,15711,14484,13590,9176,4503,2606,825385185,7463,550725,12.9,-61.233333,390,322,111,72.415,11.6,14.8,206.879,125.132,47.6,23.2,7.0145,320.593292,99.984779,28.12963,24.611111,31.419753,13.81125,23.512346,76.436915
VC,2021-07-30,ChIJuzU5nuKsQIwRsaHSjejT_TE,Q757,country/VCT,VC,Saint Vincent and the Grenadines,VC,VCT,0,5,0,,2296,12,,15,15726,17,9909,32,25635,110947,56218,54729,52404,58185,284.479,0.723,15947,17428,17502,15711,14484,13590,9176,4503,2606,825385185,7463,550725,12.9,-61.233333,390,322,111,72.415,11.6,14.8,206.879,125.132,47.6,23.2,7.0145,320.593292,99.984779,27.549383,24.645833,31.228395,5.81025,23.580247,79.34055
VC,2021-07-31,ChIJuzU5nuKsQIwRsaHSjejT_TE,Q757,country/VCT,VC,Saint Vincent and the Grenadines,VC,VCT,0,1,0,,2297,12,,,,,,,,110947,56218,54729,52404,58185,284.479,0.723,15947,17428,17502,15711,14484,13590,9176,4503,2606,825385185,7463,550725,12.9,-61.233333,390,322,111,72.415,11.6,14.8,206.879,125.132,47.6,23.2,7.0145,320.593292,99.984779,28.160494,25.215278,31.234568,7.168444,24.530864,80.883168
VC,2021-08-01,ChIJuzU5nuKsQIwRsaHSjejT_TE,Q757,country/VCT,VC,Saint Vincent and the Grenadines,VC,VCT,0,0,0,,2297,12,,,,,,,,110947,56218,54729,52404,58185,284.479,0.723,15947,17428,17502,15711,14484,13590,9176,4503,2606,825385185,7463,550725,12.9,-61.233333,390,322,111,72.415,11.6,14.8,206.879,125.132,47.6,23.2,7.0145,320.593292,99.984779,28.654321,25.407407,31.481481,0.649111,24.092593,76.489724
VC,2021-08-02,ChIJuzU5nuKsQIwRsaHSjejT_TE,Q757,country/VCT,VC,Saint Vincent and the Grenadines,VC,VCT,0,0,0,,2297,12,,14,15740,21,9930,35,25670,110947,56218,54729,52404,58185,284.479,0.723,15947,17428,17502,15711,14484,13590,9176,4503,2606,825385185,7463,550725,12.9,-61.233333,390,322,111,72.415,11.6,14.8,206.879,125.132,47.6,23.2,7.0145,320.593292,99.984779,27.62963,24.631944,31.382716,1.0795,23.561728,79.049672
VC,2021-08-03,ChIJuzU5nuKsQIwRsaHSjejT_TE,Q757,country/VCT,VC,Saint Vincent and the Grenadines,VC,VCT,0,0,0,,2297,12,,,,,,,,110947,56218,54729,52404,58185,284.479,0.723,15947,17428,17502,15711,14484,13590,9176,4503,2606,825385185,7463,550725,12.9,-61.233333,390,322,111,72.415,11.6,14.8,206.879,125.132,47.6,23.2,7.0145,320.593292,99.984779,28.111111,24.228395,31.339506,6.180667,23.512346,76.366865
VC,2021-08-04,ChIJuzU5nuKsQIwRsaHSjejT_TE,Q757,country/VCT,VC,Saint Vincent and the Grenadines,VC,VCT,0,1,0,,2298,12,,28,15768,68,9998,96,25766,110947,56218,54729,52404,58185,284.479,0.723,15947,17428,17502,15711,14484,13590,9176,4503,2606,825385185,7463,550725,12.9,-61.233333,390,322,111,72.415,11.6,14.8,206.879,125.132,47.6,23.2,7.0145,320.593292,99.984779,28.216049,24.179012,31.567901,2.173111,23.277778,74.735769
VC,2021-08-05,ChIJuzU5nuKsQIwRsaHSjejT_TE,Q757,country/VCT,VC,Saint Vincent and the Grenadines,VC,VCT,0,0,0,,2298,12,,,,,,,,110947,56218,54729,52404,58185,284.479,0.723,15947,17428,17502,15711,14484,13590,9176,4503,2606,825385185,7463,550725,12.9,-61.233333,390,322,111,72.415,11.6,14.8,206.879,125.132,47.6,23.2,7.0145,320.593292,99.984779,27.759259,24.173611,31.864198,1.665111,23.993056,77.089007
VC,2021-08-06,ChIJuzU5nuKsQIwRsaHSjejT_TE,Q757,country/VCT,VC,Saint Vincent and the Grenadines,VC,VCT,0,0,0,,2298,12,,,,,,,,110947,56218,54729,52404,58185,284.479,0.723,15947,17428,17502,15711,14484,13590,9176,4503,2606,825385185,7463,550725,12.9,-61.233333,390,322,111,72.415,11.6,14.8,206.879,125.132,47.6,23.2,7.0145,320.593292,99.984779,28.87037,24.965278,31.981481,1.27,23.351852,72.416843
VC,2021-08-07,ChIJuzU5nuKsQIwRsaHSjejT_TE,Q757,country/VCT,VC,Saint Vincent and the Grenadines,VC,VCT,0,1,0,,2299,12,,6,15774,10,10008,16,25782,110947,56218,54729,52404,58185,284.479,0.723,15947,17428,17502,15711,14484,13590,9176,4503,2606,825385185,7463,550725,12.9,-61.233333,390,322,111,72.415,11.6,14.8,206.879,125.132,47.6,23.2,7.0145,320.593292,99.984779,28.339506,24.802469,32.012346,1.382889,22.932099,72.664818
VC,2021-08-08,ChIJuzU5nuKsQIwRsaHSjejT_TE,Q757,country/VCT,VC,Saint Vincent and the Grenadines,VC,VCT,0,0,0,,2299,12,,,,,,,,110947,56218,54729,52404,58185,284.479,0.723,15947,17428,17502,15711,14484,13590,9176,4503,2606,825385185,7463,550725,12.9,-61.233333,390,322,111,72.415,11.6,14.8,206.879,125.132,47.6,23.2,7.0145,320.593292,99.984779,27.382716,24.201389,31.796296,7.9375,23.826389,78.573348
VC,2021-08-09,ChIJuzU5nuKsQIwRsaHSjejT_TE,Q757,country/VCT,VC,Saint Vincent and the Grenadines,VC,VCT,0,7,0,,2306,12,,,,,,,,110947,56218,54729,52404,58185,284.479,0.723,15947,17428,17502,15711,14484,13590,9176,4503,2606,825385185,7463,550725,12.9,-61.233333,390,322,111,72.415,11.6,14.8,206.879,125.132,47.6,23.2,7.0145,320.593292,99.984779,28.41358,25.17284,31.401235,4.191,23.061728,73.04504
VC,2021-08-10,ChIJuzU5nuKsQIwRsaHSjejT_TE,Q757,country/VCT,VC,Saint Vincent and the Grenadines,VC,VCT,0,0,0,,2306,12,,5,15779,9,10017,14,25796,110947,56218,54729,52404,58185,284.479,0.723,15947,17428,17502,15711,14484,13590,9176,4503,2606,825385185,7463,550725,12.9,-61.233333,390,322,111,72.415,11.6,14.8,206.879,125.132,47.6,23.2,7.0145,320.593292,99.984779,28.154321,24.006944,31.938272,12.319,24.203704,79.486136
VC,2021-08-11,ChIJuzU5nuKsQIwRsaHSjejT_TE,Q757,country/VCT,VC,Saint Vincent and the Grenadines,VC,VCT,0,1,0,,2307,12,,,,,,,,110947,56218,54729,52404,58185,284.479,0.723,15947,17428,17502,15711,14484,13590,9176,4503,2606,825385185,7463,550725,12.9,-61.233333,390,322,111,72.415,11.6,14.8,206.879,125.132,47.6,23.2,7.0145,320.593292,99.984779,28.444444,24.479167,31.697531,2.06375,24.41358,78.966689
VC,2021-08-12,ChIJuzU5nuKsQIwRsaHSjejT_TE,Q757,country/VCT,VC,Saint Vincent and the Grenadines,VC,VCT,0,0,0,,2307,12,,20,15799,17,10034,37,25833,110947,56218,54729,52404,58185,284.479,0.723,15947,17428,17502,15711,14484,13590,9176,4503,2606,825385185,7463,550725,12.9,-61.233333,390,322,111,72.415,11.6,14.8,206.879,125.132,47.6,23.2,7.0145,320.593292,99.984779,28.462963,25.092593,32.234568,9.93775,23.728395,75.864134
VC,2021-08-13,ChIJuzU5nuKsQIwRsaHSjejT_TE,Q757,country/VCT,VC,Saint Vincent and the Grenadines,VC,VCT,0,1,0,,2308,12,,,,,,,,110947,56218,54729,52404,58185,284.479,0.723,15947,17428,17502,15711,14484,13590,9176,4503,2606,825385185,7463,550725,12.9,-61.233333,390,322,111,72.415,11.6,14.8,206.879,125.132,47.6,23.2,7.0145,320.593292,99.984779,28.351852,25.388889,31.475309,4.79425,24.919753,81.772559
VC,2021-08-14,ChIJuzU5nuKsQIwRsaHSjejT_TE,Q757,country/VCT,VC,Saint Vincent and the Grenadines,VC,VCT,0,6,0,,2314,12,,,,,,,,110947,56218,54729,52404,58185,284.479,0.723,15947,17428,17502,15711,14484,13590,9176,4503,2606,825385185,7463,550725,12.9,-61.233333,390,322,111,72.415,11.6,14.8,206.879,125.132,47.6,23.2,7.0145,320.593292,99.984779,26.932099,24.527778,30.432099,5.531556,24.561728,87.169643
VC,2021-08-15,ChIJuzU5nuKsQIwRsaHSjejT_TE,Q757,country/VCT,VC,Saint Vincent and the Grenadines,VC,VCT,0,3,0,,2317,12,,,,,,,,110947,56218,54729,52404,58185,284.479,0.723,15947,17428,17502,15711,14484,13590,9176,4503,2606,825385185,7463,550725,12.9,-61.233333,390,322,111,72.415,11.6,14.8,206.879,125.132,47.6,23.2,7.0145,320.593292,99.984779,27.092593,22.104938,30.814815,13.208,24.135802,84.189178
VC,2021-08-16,ChIJuzU5nuKsQIwRsaHSjejT_TE,Q757,country/VCT,VC,Saint Vincent and the Grenadines,VC,VCT,0,0,0,,2317,12,,,,,,,,110947,56218,54729,52404,58185,284.479,0.723,15947,17428,17502,15711,14484,13590,9176,4503,2606,825385185,7463,550725,12.9,-61.233333,390,322,111,72.415,11.6,14.8,206.879,125.132,47.6,23.2,7.0145,320.593292,99.984779,28.45679,24.407407,31.567901,14.76375,23.82716,76.155388
VC,2021-08-17,ChIJuzU5nuKsQIwRsaHSjejT_TE,Q757,country/VCT,VC,Saint Vincent and the Grenadines,VC,VCT,0,3,0,,2320,12,,,,,,,,110947,56218,54729,52404,58185,284.479,0.723,15947,17428,17502,15711,14484,13590,9176,4503,2606,825385185,7463,550725,12.9,-61.233333,390,322,111,72.415,11.6,14.8,206.879,125.132,47.6,23.2,7.0145,320.593292,99.984779,29.018519,25.32716,31.882716,0.084667,23.314815,71.644434
VC,2021-08-18,ChIJuzU5nuKsQIwRsaHSjejT_TE,Q757,country/VCT,VC,Saint Vincent and the Grenadines,VC,VCT,0,0,0,,2320,12,,,,,,,,110947,56218,54729,52404,58185,284.479,0.723,15947,17428,17502,15711,14484,13590,9176,4503,2606,825385185,7463,550725,12.9,-61.233333,390,322,111,72.415,11.6,14.8,206.879,125.132,47.6,23.2,7.0145,320.593292,99.984779,28.376543,25.061728,31.802469,3.96875,23.450617,75.288517
VC,2021-08-19,ChIJuzU5nuKsQIwRsaHSjejT_TE,Q757,country/VCT,VC,Saint Vincent and the Grenadines,VC,VCT,0,0,0,,2320,12,,618,16417,239,10273,857,26690,110947,56218,54729,52404,58185,284.479,0.723,15947,17428,17502,15711,14484,13590,9176,4503,2606,825385185,7463,550725,12.9,-61.233333,390,322,111,72.415,11.6,14.8,206.879,125.132,47.6,23.2,7.0145,320.593292,99.984779,25.58642,21.04321,31.240741,23.480889,23.909722,84.730813
VC,2021-08-20,ChIJuzU5nuKsQIwRsaHSjejT_TE,Q757,country/VCT,VC,Saint Vincent and the Grenadines,VC,VCT,0,0,0,,2320,12,,2647,19064,1611,11884,4258,30948,110947,56218,54729,52404,58185,284.479,0.723,15947,17428,17502,15711,14484,13590,9176,4503,2606,825385185,7463,550725,12.9,-61.233333,390,322,111,72.415,11.6,14.8,206.879,125.132,47.6,23.2,7.0145,320.593292,99.984779,27.666667,23.623457,31.04321,21.251333,24.54321,83.427268
VC,2021-08-21,ChIJuzU5nuKsQIwRsaHSjejT_TE,Q757,country/VCT,VC,Saint Vincent and the Grenadines,VC,VCT,0,1,0,,2321,12,,,,,,,,110947,56218,54729,52404,58185,284.479,0.723,15947,17428,17502,15711,14484,13590,9176,4503,2606,825385185,7463,550725,12.9,-61.233333,390,322,111,72.415,11.6,14.8,206.879,125.132,47.6,23.2,7.0145,320.593292,99.984779,28.271605,25.083333,31.259259,13.518444,24.703704,81.132167
VC,2021-08-22,ChIJuzU5nuKsQIwRsaHSjejT_TE,Q757,country/VCT,VC,Saint Vincent and the Grenadines,VC,VCT,0,0,0,,2321,12,,,,,,,,110947,56218,54729,52404,58185,284.479,0.723,15947,17428,17502,15711,14484,13590,9176,4503,2606,825385185,7463,550725,12.9,-61.233333,390,322,111,72.415,11.6,14.8,206.879,125.132,47.6,23.2,7.0145,320.593292,99.984779,26.993827,22.728395,31.049383,12.47775,24.743056,81.478456
VC,2021-08-23,ChIJuzU5nuKsQIwRsaHSjejT_TE,Q757,country/VCT,VC,Saint Vincent and the Grenadines,VC,VCT,0,5,0,,2326,12,,,,,,,,110947,56218,54729,52404,58185,284.479,0.723,15947,17428,17502,15711,14484,13590,9176,4503,2606,825385185,7463,550725,12.9,-61.233333,390,322,111,72.415,11.6,14.8,206.879,125.132,47.6,23.2,7.0145,320.593292,99.984779,28.037037,24.555556,31.12963,10.82675,23.833333,78.382049
VC,2021-08-24,ChIJuzU5nuKsQIwRsaHSjejT_TE,Q757,country/VCT,VC,Saint Vincent and the Grenadines,VC,VCT,0,3,0,,2329,12,,,,,,,,110947,56218,54729,52404,58185,284.479,0.723,15947,17428,17502,15711,14484,13590,9176,4503,2606,825385185,7463,550725,12.9,-61.233333,390,322,111,72.415,11.6,14.8,206.879,125.132,47.6,23.2,7.0145,320.593292,99.984779,28.537037,25.259259,31.320988,10.696222,23.820988,76.095178
VC,2021-08-25,ChIJuzU5nuKsQIwRsaHSjejT_TE,Q757,country/VCT,VC,Saint Vincent and the Grenadines,VC,VCT,0,2,0,,2331,12,,,,,,,,110947,56218,54729,52404,58185,284.479,0.723,15947,17428,17502,15711,14484,13590,9176,4503,2606,825385185,7463,550725,12.9,-61.233333,390,322,111,72.415,11.6,14.8,206.879,125.132,47.6,23.2,7.0145,320.593292,99.984779,28.932099,25.061728,31.858025,1.919111,23.641975,73.460584
VC,2021-08-26,ChIJuzU5nuKsQIwRsaHSjejT_TE,Q757,country/VCT,VC,Saint Vincent and the Grenadines,VC,VCT,0,5,0,,2336,12,,,,,,,,110947,56218,54729,52404,58185,284.479,0.723,15947,17428,17502,15711,14484,13590,9176,4503,2606,825385185,7463,550725,12.9,-61.233333,390,322,111,72.415,11.6,14.8,206.879,125.132,47.6,23.2,7.0145,320.593292,99.984779,28.685185,24.82716,31.845679,0.0,22.950617,71.360617
VC,2021-08-27,ChIJuzU5nuKsQIwRsaHSjejT_TE,Q757,country/VCT,VC,Saint Vincent and the Grenadines,VC,VCT,0,1,0,,2337,12,,,,,,,,110947,56218,54729,52404,58185,284.479,0.723,15947,17428,17502,15711,14484,13590,9176,4503,2606,825385185,7463,550725,12.9,-61.233333,390,322,111,72.415,11.6,14.8,206.879,125.132,47.6,23.2,7.0145,320.593292,99.984779,29.111111,25.666667,32.055556,0.987778,24.080247,74.634329
VC,2021-08-28,ChIJuzU5nuKsQIwRsaHSjejT_TE,Q757,country/VCT,VC,Saint Vincent and the Grenadines,VC,VCT,0,2,0,,2339,12,,,,,,,,110947,56218,54729,52404,58185,284.479,0.723,15947,17428,17502,15711,14484,13590,9176,4503,2606,825385185,7463,550725,12.9,-61.233333,390,322,111,72.415,11.6,14.8,206.879,125.132,47.6,23.2,7.0145,320.593292,99.984779,28.938272,25.864198,32.314815,1.665111,24.240741,76.159049
VC,2021-08-29,ChIJuzU5nuKsQIwRsaHSjejT_TE,Q757,country/VCT,VC,Saint Vincent and the Grenadines,VC,VCT,0,9,0,,2348,12,,,,,,,,110947,56218,54729,52404,58185,284.479,0.723,15947,17428,17502,15711,14484,13590,9176,4503,2606,825385185,7463,550725,12.9,-61.233333,390,322,111,72.415,11.6,14.8,206.879,125.132,47.6,23.2,7.0145,320.593292,99.984779,28.925926,25.243056,32.018519,5.390444,24.08642,75.4876
VC,2021-08-30,ChIJuzU5nuKsQIwRsaHSjejT_TE,Q757,country/VCT,VC,Saint Vincent and the Grenadines,VC,VCT,0,7,0,,2355,12,,,,,,,,110947,56218,54729,52404,58185,284.479,0.723,15947,17428,17502,15711,14484,13590,9176,4503,2606,825385185,7463,550725,12.9,-61.233333,390,322,111,72.415,11.6,14.8,206.879,125.132,47.6,23.2,7.0145,320.593292,99.984779,27.907407,24.486111,31.54321,0.592667,23.845679,78.865266
VC,2021-08-31,ChIJuzU5nuKsQIwRsaHSjejT_TE,Q757,country/VCT,VC,Saint Vincent and the Grenadines,VC,VCT,0,3,0,,2358,12,,,,,,,,110947,56218,54729,52404,58185,284.479,0.723,15947,17428,17502,15711,14484,13590,9176,4503,2606,825385185,7463,550725,12.9,-61.233333,390,322,111,72.415,11.6,14.8,206.879,125.132,47.6,23.2,7.0145,320.593292,99.984779,27.598765,23.8125,31.216049,0.635,23.691358,79.703157
VC,2021-09-01,ChIJuzU5nuKsQIwRsaHSjejT_TE,Q757,country/VCT,VC,Saint Vincent and the Grenadines,VC,VCT,0,3,0,,2361,12,,,,,,,,110947,56218,54729,52404,58185,284.479,0.723,15947,17428,17502,15711,14484,13590,9176,4503,2606,825385185,7463,550725,12.9,-61.233333,390,322,111,72.415,11.6,14.8,206.879,125.132,47.6,23.2,7.0145,320.593292,99.984779,27.709877,24.284722,31.808642,0.508,24.097222,76.999393
VC,2021-09-02,ChIJuzU5nuKsQIwRsaHSjejT_TE,Q757,country/VCT,VC,Saint Vincent and the Grenadines,VC,VCT,0,10,0,,2371,12,,,,,,,,110947,56218,54729,52404,58185,284.479,0.723,15947,17428,17502,15711,14484,13590,9176,4503,2606,825385185,7463,550725,12.9,-61.233333,390,322,111,72.415,11.6,14.8,206.879,125.132,47.6,23.2,7.0145,320.593292,99.984779,28.95679,25.04321,32.345679,0.310444,23.506173,72.858105
VC,2021-09-03,ChIJuzU5nuKsQIwRsaHSjejT_TE,Q757,country/VCT,VC,Saint Vincent and the Grenadines,VC,VCT,0,8,0,,2379,12,,,,,,,,110947,56218,54729,52404,58185,284.479,0.723,15947,17428,17502,15711,14484,13590,9176,4503,2606,825385185,7463,550725,12.9,-61.233333,390,322,111,72.415,11.6,14.8,206.879,125.132,47.6,23.2,7.0145,320.593292,99.984779,28.703704,25.388889,31.969136,8.5725,24.537037,78.505741
VC,2021-09-04,ChIJuzU5nuKsQIwRsaHSjejT_TE,Q757,country/VCT,VC,Saint Vincent and the Grenadines,VC,VCT,0,6,0,,2385,12,,2,19066,8,11892,10,30958,110947,56218,54729,52404,58185,284.479,0.723,15947,17428,17502,15711,14484,13590,9176,4503,2606,825385185,7463,550725,12.9,-61.233333,390,322,111,72.415,11.6,14.8,206.879,125.132,47.6,23.2,7.0145,320.593292,99.984779,28.716049,25.598765,31.351852,6.059714,24.08642,76.745679
VC,2021-09-05,ChIJuzU5nuKsQIwRsaHSjejT_TE,Q757,country/VCT,VC,Saint Vincent and the Grenadines,VC,VCT,0,4,0,,2389,12,,333,19399,509,12401,842,31800,110947,56218,54729,52404,58185,284.479,0.723,15947,17428,17502,15711,14484,13590,9176,4503,2606,825385185,7463,550725,12.9,-61.233333,390,322,111,72.415,11.6,14.8,206.879,125.132,47.6,23.2,7.0145,320.593292,99.984779,28.765432,25.12963,31.617284,1.7145,23.907407,75.338068
VC,2021-09-06,ChIJuzU5nuKsQIwRsaHSjejT_TE,Q757,country/VCT,VC,Saint Vincent and the Grenadines,VC,VCT,0,2,0,,2391,12,,,,,,,,110947,56218,54729,52404,58185,284.479,0.723,15947,17428,17502,15711,14484,13590,9176,4503,2606,825385185,7463,550725,12.9,-61.233333,390,322,111,72.415,11.6,14.8,206.879,125.132,47.6,23.2,7.0145,320.593292,99.984779,28.666667,24.444444,32.246914,1.8415,23.580247,74.487031
VC,2021-09-07,ChIJuzU5nuKsQIwRsaHSjejT_TE,Q757,country/VCT,VC,Saint Vincent and the Grenadines,VC,VCT,0,30,0,,2421,12,,,,,,,,110947,56218,54729,52404,58185,284.479,0.723,15947,17428,17502,15711,14484,13590,9176,4503,2606,825385185,7463,550725,12.9,-61.233333,390,322,111,72.415,11.6,14.8,206.879,125.132,47.6,23.2,7.0145,320.593292,99.984779,28.876543,24.123457,32.475309,0.028222,24.166667,75.888682
VC,2021-09-08,ChIJuzU5nuKsQIwRsaHSjejT_TE,Q757,country/VCT,VC,Saint Vincent and the Grenadines,VC,VCT,0,25,0,,2446,12,,,,,,,,110947,56218,54729,52404,58185,284.479,0.723,15947,17428,17502,15711,14484,13590,9176,4503,2606,825385185,7463,550725,12.9,-61.233333,390,322,111,72.415,11.6,14.8,206.879,125.132,47.6,23.2,7.0145,320.593292,99.984779,29.092593,24.333333,32.320988,0.225778,24.17284,74.996524
VC,2021-09-09,ChIJuzU5nuKsQIwRsaHSjejT_TE,Q757,country/VCT,VC,Saint Vincent and the Grenadines,VC,VCT,0,41,0,,2487,12,,,,,,,,110947,56218,54729,52404,58185,284.479,0.723,15947,17428,17502,15711,14484,13590,9176,4503,2606,825385185,7463,550725,12.9,-61.233333,390,322,111,72.415,11.6,14.8,206.879,125.132,47.6,23.2,7.0145,320.593292,99.984779,29.462963,25.305556,32.487654,1.919111,24.061728,73.020512
VC,2021-09-10,ChIJuzU5nuKsQIwRsaHSjejT_TE,Q757,country/VCT,VC,Saint Vincent and the Grenadines,VC,VCT,0,26,0,,2513,12,,,,,,,,110947,56218,54729,52404,58185,284.479,0.723,15947,17428,17502,15711,14484,13590,9176,4503,2606,825385185,7463,550725,12.9,-61.233333,390,322,111,72.415,11.6,14.8,206.879,125.132,47.6,23.2,7.0145,320.593292,99.984779,29.123457,25.486111,32.358025,2.503714,23.666667,72.976116
VC,2021-09-11,ChIJuzU5nuKsQIwRsaHSjejT_TE,Q757,country/VCT,VC,Saint Vincent and the Grenadines,VC,VCT,0,8,0,,2521,12,,,,,,,,110947,56218,54729,52404,58185,284.479,0.723,15947,17428,17502,15711,14484,13590,9176,4503,2606,825385185,7463,550725,12.9,-61.233333,390,322,111,72.415,11.6,14.8,206.879,125.132,47.6,23.2,7.0145,320.593292,99.984779,28.469136,24.965278,32.345679,5.17525,23.819444,73.044913
VC,2021-09-12,ChIJuzU5nuKsQIwRsaHSjejT_TE,Q757,country/VCT,VC,Saint Vincent and the Grenadines,VC,VCT,0,38,0,,2559,12,,113,19512,243,12644,326,32126,110947,56218,54729,52404,58185,284.479,0.723,15947,17428,17502,15711,14484,13590,9176,4503,2606,825385185,7463,550725,12.9,-61.233333,390,322,111,72.415,11.6,14.8,206.879,125.132,47.6,23.2,7.0145,320.593292,99.984779,27.493827,22.395062,31.82716,3.918857,24.590278,81.074214
VC,2021-09-13,ChIJuzU5nuKsQIwRsaHSjejT_TE,Q757,country/VCT,VC,Saint Vincent and the Grenadines,VC,VCT,0,54,1,,2613,13,,206,19718,252,12896,488,32614,110947,56218,54729,52404,58185,284.479,0.723,15947,17428,17502,15711,14484,13590,9176,4503,2606,825385185,7463,550725,12.9,-61.233333,390,322,111,72.415,11.6,14.8,206.879,125.132,47.6,23.2,7.0145,320.593292,99.984779,27.950617,24.597222,32.253086,15.97025,24.736111,80.615766
VC,2021-09-14,ChIJuzU5nuKsQIwRsaHSjejT_TE,Q757,country/VCT,VC,Saint Vincent and the Grenadines,VC,VCT,0,54,0,,2667,13,,,,,,,,110947,56218,54729,52404,58185,284.479,0.723,15947,17428,17502,15711,14484,13590,9176,4503,2606,825385185,7463,550725,12.9,-61.233333,390,322,111,72.415,11.6,14.8,206.879,125.132,47.6,23.2,7.0145,320.593292,99.984779,28.95679,25.148148,32.259259,3.104444,24.580247,77.450911
VC,2021-09-15,ChIJuzU5nuKsQIwRsaHSjejT_TE,Q757,country/VCT,VC,Saint Vincent and the Grenadines,VC,VCT,0,61,0,,2728,13,,,,,,,,110947,56218,54729,52404,58185,284.479,0.723,15947,17428,17502,15711,14484,13590,9176,4503,2606,825385185,7463,550725,12.9,-61.233333,390,322,111,72.415,11.6,14.8,206.879,125.132,47.6,23.2,7.0145,320.593292,99.984779,29.611111,25.691358,32.654321,1.552222,24.67284,74.957886
VC,2021-09-16,ChIJuzU5nuKsQIwRsaHSjejT_TE,Q757,country/VCT,VC,Saint Vincent and the Grenadines,VC,VCT,0,63,0,,2791,13,,,,,,,,110947,56218,54729,52404,58185,284.479,0.723,15947,17428,17502,15711,14484,13590,9176,4503,2606,825385185,7463,550725,12.9,-61.233333,390,322,111,72.415,11.6,14.8,206.879,125.132,47.6,23.2,7.0145,320.593292,99.984779,29.388889,25.617284,32.771605,0.733778,24.598765,75.528154
VC,2021-09-17,ChIJuzU5nuKsQIwRsaHSjejT_TE,Q757,country/VCT,VC,Saint Vincent and the Grenadines,VC,VCT,0,39,1,,2830,14,,,,,,,,110947,56218,54729,52404,58185,284.479,0.723,15947,17428,17502,15711,14484,13590,9176,4503,2606,825385185,7463,550725,12.9,-61.233333,390,322,111,72.415,11.6,14.8,206.879,125.132,47.6,23.2,7.0145,320.593292,99.984779,29.290123,25.283951,32.635802,0.959556,23.395062,70.832268
VC,2021-09-18,ChIJuzU5nuKsQIwRsaHSjejT_TE,Q757,country/VCT,VC,Saint Vincent and the Grenadines,VC,VCT,0,15,0,,2845,14,,,,,,,,110947,56218,54729,52404,58185,284.479,0.723,15947,17428,17502,15711,14484,13590,9176,4503,2606,825385185,7463,550725,12.9,-61.233333,390,322,111,72.415,11.6,14.8,206.879,125.132,47.6,23.2,7.0145,320.593292,99.984779,28.253086,23.851852,32.407407,1.778,23.148148,73.92734
VC,2021-09-19,ChIJuzU5nuKsQIwRsaHSjejT_TE,Q757,country/VCT,VC,Saint Vincent and the Grenadines,VC,VCT,0,119,0,,2964,14,,,,,,,,110947,56218,54729,52404,58185,284.479,0.723,15947,17428,17502,15711,14484,13590,9176,4503,2606,825385185,7463,550725,12.9,-61.233333,390,322,111,72.415,11.6,14.8,206.879,125.132,47.6,23.2,7.0145,320.593292,99.984779,28.123457,22.932099,32.222222,1.806222,23.067901,74.199192
VC,2021-09-20,ChIJuzU5nuKsQIwRsaHSjejT_TE,Q757,country/VCT,VC,Saint Vincent and the Grenadines,VC,VCT,0,107,2,,3071,16,,,,,,,,110947,56218,54729,52404,58185,284.479,0.723,15947,17428,17502,15711,14484,13590,9176,4503,2606,825385185,7463,550725,12.9,-61.233333,390,322,111,72.415,11.6,14.8,206.879,125.132,47.6,23.2,7.0145,320.593292,99.984779,28.635802,23.425926,32.648148,2.140857,23.080247,72.13169
VC,2021-09-21,ChIJuzU5nuKsQIwRsaHSjejT_TE,Q757,country/VCT,VC,Saint Vincent and the Grenadines,VC,VCT,0,87,1,,3158,17,,,,,,,,110947,56218,54729,52404,58185,284.479,0.723,15947,17428,17502,15711,14484,13590,9176,4503,2606,825385185,7463,550725,12.9,-61.233333,390,322,111,72.415,11.6,14.8,206.879,125.132,47.6,23.2,7.0145,320.593292,99.984779,29.401235,23.864198,33.197531,0.508,23.67284,71.666045
