location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_vaccinated,cumulative_persons_vaccinated,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_vaccine_doses_administered,cumulative_vaccine_doses_administered,population,population_male,population_female,population_rural,population_urban,population_largest_city,population_clustered,population_density,human_development_index,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,gdp_usd,gdp_per_capita_usd,human_capital_index,openstreetmap_id,latitude,longitude,area_sq_km,area_rural_sq_km,area_urban_sq_km,life_expectancy,smoking_prevalence,diabetes_prevalence,infant_mortality_rate,adult_male_mortality_rate,adult_female_mortality_rate,pollution_mortality_rate,comorbidity_mortality_rate,nurses_per_1000,physicians_per_1000,health_expenditure_usd,out_of_pocket_health_expenditure_usd,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_transit_stations,mobility_workplaces,mobility_residential,school_closing,workplace_closing,cancel_public_events,restrictions_on_gatherings,public_transport_closing,stay_at_home_requirements,restrictions_on_internal_movement,international_travel_controls,income_support,debt_relief,fiscal_measures,international_support,public_information_campaigns,testing_policy,contact_tracing,emergency_investment_in_healthcare,investment_in_vaccines,facial_coverings,vaccination_policy,stringency_index,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
HN,2021-01-24,ChIJzzG3cxp1ao8RZIL7toLe0X4,Q783,country/HND,HN,Honduras,HN,HND,0,691,6,140929,3447,,,,,,,9904608,4948880,4955728,4119684,5626433,1403162,1403162,88.521,0.606,2005992,2064638,1905418,1470937,1047736,680011,420078,205311,104487,25095395475,2574,0.49,287670,14.633333,-86.816667,112490,108150,3702,75.088,2.0,7.3,15.1,166.999,115.541,60.7,14.0,0.7357,0.3089,195.935745,95.423988,-42,-23,-28,-39,-20,3,3,3,2,4,1,2,2,3,1,2,0,0,2,1,1,0,0,3,0,87.96,24.851852,18.067901,29.537037,0.0,20.407407,76.514829
HN,2021-01-25,ChIJzzG3cxp1ao8RZIL7toLe0X4,Q783,country/HND,HN,Honduras,HN,HND,0,1055,15,141984,3462,,,,,,,9904608,4948880,4955728,4119684,5626433,1403162,1403162,88.521,0.606,2005992,2064638,1905418,1470937,1047736,680011,420078,205311,104487,25095395475,2574,0.49,287670,14.633333,-86.816667,112490,108150,3702,75.088,2.0,7.3,15.1,166.999,115.541,60.7,14.0,0.7357,0.3089,195.935745,95.423988,-28,-7,-26,-31,-29,4,3,3,2,4,1,2,2,3,1,2,0,0,2,1,0,0,0,3,0,87.96,25.316667,19.011111,29.733333,0.0762,19.716667,71.649682
HN,2021-01-26,ChIJzzG3cxp1ao8RZIL7toLe0X4,Q783,country/HND,HN,Honduras,HN,HND,0,896,24,142880,3486,,,,,,,9904608,4948880,4955728,4119684,5626433,1403162,1403162,88.521,0.606,2005992,2064638,1905418,1470937,1047736,680011,420078,205311,104487,25095395475,2574,0.49,287670,14.633333,-86.816667,112490,108150,3702,75.088,2.0,7.3,15.1,166.999,115.541,60.7,14.0,0.7357,0.3089,195.935745,95.423988,-32,-11,-28,-32,-30,5,3,3,2,4,1,2,2,3,1,2,0,0,2,1,0,0,0,3,0,87.96,25.794444,18.366667,30.755556,0.7874,19.577778,69.097447
HN,2021-01-27,ChIJzzG3cxp1ao8RZIL7toLe0X4,Q783,country/HND,HN,Honduras,HN,HND,0,1127,26,144007,3512,,,,,,,9904608,4948880,4955728,4119684,5626433,1403162,1403162,88.521,0.606,2005992,2064638,1905418,1470937,1047736,680011,420078,205311,104487,25095395475,2574,0.49,287670,14.633333,-86.816667,112490,108150,3702,75.088,2.0,7.3,15.1,166.999,115.541,60.7,14.0,0.7357,0.3089,195.935745,95.423988,-34,-9,-28,-33,-30,6,3,3,2,4,1,2,2,3,1,2,0,0,2,1,0,0,0,3,0,87.96,25.516667,16.711111,30.755556,0.0,18.4,65.216055
HN,2021-01-28,ChIJzzG3cxp1ao8RZIL7toLe0X4,Q783,country/HND,HN,Honduras,HN,HND,0,985,37,144992,3549,,,,,,,9904608,4948880,4955728,4119684,5626433,1403162,1403162,88.521,0.606,2005992,2064638,1905418,1470937,1047736,680011,420078,205311,104487,25095395475,2574,0.49,287670,14.633333,-86.816667,112490,108150,3702,75.088,2.0,7.3,15.1,166.999,115.541,60.7,14.0,0.7357,0.3089,195.935745,95.423988,-35,-12,-30,-35,-31,5,3,3,2,4,1,2,2,3,1,2,0,,2,1,0,0,0,3,0,87.96,24.772222,18.2,29.072222,0.0254,19.238889,72.206431
HN,2021-01-29,ChIJzzG3cxp1ao8RZIL7toLe0X4,Q783,country/HND,HN,Honduras,HN,HND,0,1118,26,146110,3575,,,,,,,9904608,4948880,4955728,4119684,5626433,1403162,1403162,88.521,0.606,2005992,2064638,1905418,1470937,1047736,680011,420078,205311,104487,25095395475,2574,0.49,287670,14.633333,-86.816667,112490,108150,3702,75.088,2.0,7.3,15.1,166.999,115.541,60.7,14.0,0.7357,0.3089,195.935745,95.423988,-33,-6,-29,-28,-27,4,3,3,2,4,1,2,2,3,1,2,0,0,2,1,0,0,0,3,0,87.96,23.9,18.35,28.966667,0.0,17.761111,69.295214
HN,2021-01-30,ChIJzzG3cxp1ao8RZIL7toLe0X4,Q783,country/HND,HN,Honduras,HN,HND,0,990,17,147100,3592,,,,,,,9904608,4948880,4955728,4119684,5626433,1403162,1403162,88.521,0.606,2005992,2064638,1905418,1470937,1047736,680011,420078,205311,104487,25095395475,2574,0.49,287670,14.633333,-86.816667,112490,108150,3702,75.088,2.0,7.3,15.1,166.999,115.541,60.7,14.0,0.7357,0.3089,195.935745,95.423988,-35,-8,-32,-31,-21,2,3,3,2,4,1,2,2,3,1,2,0,0,2,1,0,0,0,3,0,87.96,23.839506,18.87037,28.203704,2.596444,19.197531,75.986368
HN,2021-01-31,ChIJzzG3cxp1ao8RZIL7toLe0X4,Q783,country/HND,HN,Honduras,HN,HND,0,743,18,147843,3610,,,,,,,9904608,4948880,4955728,4119684,5626433,1403162,1403162,88.521,0.606,2005992,2064638,1905418,1470937,1047736,680011,420078,205311,104487,25095395475,2574,0.49,287670,14.633333,-86.816667,112490,108150,3702,75.088,2.0,7.3,15.1,166.999,115.541,60.7,14.0,0.7357,0.3089,195.935745,95.423988,-43,-19,-27,-39,-19,1,3,3,2,4,1,3,2,3,1,2,0,0,2,1,0,0,0,3,0,89.81,24.728395,17.611111,29.598765,3.894667,18.746914,69.673362
HN,2021-02-01,ChIJzzG3cxp1ao8RZIL7toLe0X4,Q783,country/HND,HN,Honduras,HN,HND,0,1108,4,148951,3614,,,,,,,9904608,4948880,4955728,4119684,5626433,1403162,1403162,88.521,0.606,2005992,2064638,1905418,1470937,1047736,680011,420078,205311,104487,25095395475,2574,0.49,287670,14.633333,-86.816667,112490,108150,3702,75.088,2.0,7.3,15.1,166.999,115.541,60.7,14.0,0.7357,0.3089,195.935745,95.423988,-32,-4,-29,-32,-29,2,3,3,2,4,1,3,2,3,1,2,0,0,2,1,0,0,0,3,0,89.81,23.911111,18.222222,29.561111,0.508,19.583333,77.859971
HN,2021-02-02,ChIJzzG3cxp1ao8RZIL7toLe0X4,Q783,country/HND,HN,Honduras,HN,HND,0,840,24,149791,3638,,,,,,,9904608,4948880,4955728,4119684,5626433,1403162,1403162,88.521,0.606,2005992,2064638,1905418,1470937,1047736,680011,420078,205311,104487,25095395475,2574,0.49,287670,14.633333,-86.816667,112490,108150,3702,75.088,2.0,7.3,15.1,166.999,115.541,60.7,14.0,0.7357,0.3089,195.935745,95.423988,-32,-4,-27,-32,-29,3,3,3,2,4,1,2,2,3,1,2,0,0,2,1,0,0,0,3,0,87.96,20.8,18.177778,25.838889,16.086667,17.244444,81.189268
HN,2021-02-03,ChIJzzG3cxp1ao8RZIL7toLe0X4,Q783,country/HND,HN,Honduras,HN,HND,0,1312,24,151103,3662,,,,,,,9904608,4948880,4955728,4119684,5626433,1403162,1403162,88.521,0.606,2005992,2064638,1905418,1470937,1047736,680011,420078,205311,104487,25095395475,2574,0.49,287670,14.633333,-86.816667,112490,108150,3702,75.088,2.0,7.3,15.1,166.999,115.541,60.7,14.0,0.7357,0.3089,195.935745,95.423988,-33,-6,-25,-34,-29,5,3,3,2,4,1,2,2,3,1,2,0,0,2,1,0,0,0,3,0,87.96,20.95,14.45,25.755556,0.5588,14.827778,69.014623
HN,2021-02-04,ChIJzzG3cxp1ao8RZIL7toLe0X4,Q783,country/HND,HN,Honduras,HN,HND,0,1122,7,152225,3669,,,,,,,9904608,4948880,4955728,4119684,5626433,1403162,1403162,88.521,0.606,2005992,2064638,1905418,1470937,1047736,680011,420078,205311,104487,25095395475,2574,0.49,287670,14.633333,-86.816667,112490,108150,3702,75.088,2.0,7.3,15.1,166.999,115.541,60.7,14.0,0.7357,0.3089,195.935745,95.423988,-34,-9,-27,-36,-30,5,3,3,2,4,1,2,2,3,1,2,0,0,2,1,0,0,0,3,0,87.96,22.438889,15.1,27.377778,0.2286,16.383333,69.936629
HN,2021-02-05,ChIJzzG3cxp1ao8RZIL7toLe0X4,Q783,country/HND,HN,Honduras,HN,HND,0,1028,25,153253,3694,,,,,,,9904608,4948880,4955728,4119684,5626433,1403162,1403162,88.521,0.606,2005992,2064638,1905418,1470937,1047736,680011,420078,205311,104487,25095395475,2574,0.49,287670,14.633333,-86.816667,112490,108150,3702,75.088,2.0,7.3,15.1,166.999,115.541,60.7,14.0,0.7357,0.3089,195.935745,95.423988,-33,-7,-26,-31,-26,5,3,3,2,4,1,2,2,3,1,2,0,0,2,1,0,0,0,3,0,87.96,23.972222,15.494444,30.1,0.2032,17.655556,68.574554
HN,2021-02-06,ChIJzzG3cxp1ao8RZIL7toLe0X4,Q783,country/HND,HN,Honduras,HN,HND,0,652,16,153905,3710,,,,,,,9904608,4948880,4955728,4119684,5626433,1403162,1403162,88.521,0.606,2005992,2064638,1905418,1470937,1047736,680011,420078,205311,104487,25095395475,2574,0.49,287670,14.633333,-86.816667,112490,108150,3702,75.088,2.0,7.3,15.1,166.999,115.541,60.7,14.0,0.7357,0.3089,195.935745,95.423988,-39,-16,-30,-38,-23,4,3,3,2,4,1,2,2,3,1,2,0,0,2,1,0,0,0,3,0,87.96,26.141975,18.740741,31.462963,0.0,19.740741,68.711928
HN,2021-02-07,ChIJzzG3cxp1ao8RZIL7toLe0X4,Q783,country/HND,HN,Honduras,HN,HND,0,663,11,154568,3721,,,,,,,9904608,4948880,4955728,4119684,5626433,1403162,1403162,88.521,0.606,2005992,2064638,1905418,1470937,1047736,680011,420078,205311,104487,25095395475,2574,0.49,287670,14.633333,-86.816667,112490,108150,3702,75.088,2.0,7.3,15.1,166.999,115.541,60.7,14.0,0.7357,0.3089,195.935745,95.423988,-45,-26,-25,-43,-21,3,3,3,2,4,1,2,2,3,1,2,0,0,2,1,0,0,0,3,0,87.96,26.037037,17.191358,31.919753,0.0,19.679012,69.406642
HN,2021-02-08,ChIJzzG3cxp1ao8RZIL7toLe0X4,Q783,country/HND,HN,Honduras,HN,HND,0,1167,21,155735,3742,,,,,,,9904608,4948880,4955728,4119684,5626433,1403162,1403162,88.521,0.606,2005992,2064638,1905418,1470937,1047736,680011,420078,205311,104487,25095395475,2574,0.49,287670,14.633333,-86.816667,112490,108150,3702,75.088,2.0,7.3,15.1,166.999,115.541,60.7,14.0,0.7357,0.3089,195.935745,95.423988,-31,-4,-26,-35,-28,4,3,3,2,4,1,2,2,3,1,2,0,0,2,1,0,0,0,3,0,87.96,26.077778,19.05,31.255556,0.0,19.033333,66.52592
HN,2021-02-09,ChIJzzG3cxp1ao8RZIL7toLe0X4,Q783,country/HND,HN,Honduras,HN,HND,0,871,47,156606,3789,,,,,,,9904608,4948880,4955728,4119684,5626433,1403162,1403162,88.521,0.606,2005992,2064638,1905418,1470937,1047736,680011,420078,205311,104487,25095395475,2574,0.49,287670,14.633333,-86.816667,112490,108150,3702,75.088,2.0,7.3,15.1,166.999,115.541,60.7,14.0,0.7357,0.3089,195.935745,95.423988,-32,-7,-25,-35,-28,4,3,3,2,4,1,2,2,3,1,2,0,0,2,1,0,0,0,3,0,87.96,25.722222,18.144444,30.705556,0.0,18.455556,65.42566
HN,2021-02-10,ChIJzzG3cxp1ao8RZIL7toLe0X4,Q783,country/HND,HN,Honduras,HN,HND,0,862,17,157468,3806,,,,,,,9904608,4948880,4955728,4119684,5626433,1403162,1403162,88.521,0.606,2005992,2064638,1905418,1470937,1047736,680011,420078,205311,104487,25095395475,2574,0.49,287670,14.633333,-86.816667,112490,108150,3702,75.088,2.0,7.3,15.1,166.999,115.541,60.7,14.0,0.7357,0.3089,195.935745,95.423988,-32,-5,-25,-35,-29,5,3,3,2,4,1,2,2,3,1,2,0,0,2,1,0,0,0,3,0,87.96,24.291667,19.277778,29.027778,0.0,16.513889,65.243937
HN,2021-02-11,ChIJzzG3cxp1ao8RZIL7toLe0X4,Q783,country/HND,HN,Honduras,HN,HND,0,887,32,158355,3838,,,,,,,9904608,4948880,4955728,4119684,5626433,1403162,1403162,88.521,0.606,2005992,2064638,1905418,1470937,1047736,680011,420078,205311,104487,25095395475,2574,0.49,287670,14.633333,-86.816667,112490,108150,3702,75.088,2.0,7.3,15.1,166.999,115.541,60.7,14.0,0.7357,0.3089,195.935745,95.423988,-33,-7,-28,-35,-30,4,3,3,2,4,1,2,2,3,1,2,0,0,2,1,0,0,0,3,0,87.96,27.888889,20.0,31.0,0.0,14.111111,42.864983
HN,2021-02-12,ChIJzzG3cxp1ao8RZIL7toLe0X4,Q783,country/HND,HN,Honduras,HN,HND,0,669,10,159024,3848,,,,,,,9904608,4948880,4955728,4119684,5626433,1403162,1403162,88.521,0.606,2005992,2064638,1905418,1470937,1047736,680011,420078,205311,104487,25095395475,2574,0.49,287670,14.633333,-86.816667,112490,108150,3702,75.088,2.0,7.3,15.1,166.999,115.541,60.7,14.0,0.7357,0.3089,195.935745,95.423988,-31,-3,-29,-29,-27,1,3,3,2,4,0,2,2,2,1,2,0,0,2,1,0,0,0,3,0,79.63,26.833333,20.0,32.0,0.0,14.277778,46.094107
HN,2021-02-13,ChIJzzG3cxp1ao8RZIL7toLe0X4,Q783,country/HND,HN,Honduras,HN,HND,0,764,9,159788,3857,,,,,,,9904608,4948880,4955728,4119684,5626433,1403162,1403162,88.521,0.606,2005992,2064638,1905418,1470937,1047736,680011,420078,205311,104487,25095395475,2574,0.49,287670,14.633333,-86.816667,112490,108150,3702,75.088,2.0,7.3,15.1,166.999,115.541,60.7,14.0,0.7357,0.3089,195.935745,95.423988,-35,-7,-31,-35,-24,0,3,3,2,4,0,2,2,2,1,2,0,0,2,1,0,0,0,3,0,79.63,26.222222,18.018519,31.166667,0.0,19.12963,65.794072
HN,2021-02-14,ChIJzzG3cxp1ao8RZIL7toLe0X4,Q783,country/HND,HN,Honduras,HN,HND,0,383,9,160171,3866,,,,,,,9904608,4948880,4955728,4119684,5626433,1403162,1403162,88.521,0.606,2005992,2064638,1905418,1470937,1047736,680011,420078,205311,104487,25095395475,2574,0.49,287670,14.633333,-86.816667,112490,108150,3702,75.088,2.0,7.3,15.1,166.999,115.541,60.7,14.0,0.7357,0.3089,195.935745,95.423988,-30,-9,-17,-36,-16,-3,3,3,2,4,0,2,2,2,1,2,0,0,2,1,0,0,0,3,0,79.63,26.691358,18.895062,31.716049,0.0,20.45679,69.189152
HN,2021-02-15,ChIJzzG3cxp1ao8RZIL7toLe0X4,Q783,country/HND,HN,Honduras,HN,HND,0,812,27,160983,3893,,,,,,,9904608,4948880,4955728,4119684,5626433,1403162,1403162,88.521,0.606,2005992,2064638,1905418,1470937,1047736,680011,420078,205311,104487,25095395475,2574,0.49,287670,14.633333,-86.816667,112490,108150,3702,75.088,2.0,7.3,15.1,166.999,115.541,60.7,14.0,0.7357,0.3089,195.935745,95.423988,-28,2,-29,-32,-28,0,3,3,2,4,0,2,2,2,1,2,0,0,2,1,0,0,0,3,0,79.63,26.969136,19.12963,32.623457,0.0,20.450617,68.196371
HN,2021-02-16,ChIJzzG3cxp1ao8RZIL7toLe0X4,Q783,country/HND,HN,Honduras,HN,HND,0,744,20,161727,3913,,,,,,,9904608,4948880,4955728,4119684,5626433,1403162,1403162,88.521,0.606,2005992,2064638,1905418,1470937,1047736,680011,420078,205311,104487,25095395475,2574,0.49,287670,14.633333,-86.816667,112490,108150,3702,75.088,2.0,7.3,15.1,166.999,115.541,60.7,14.0,0.7357,0.3089,195.935745,95.423988,-29,2,-28,-33,-29,1,3,3,2,4,0,2,2,2,1,2,0,0,2,1,0,0,0,3,0,79.63,26.138889,19.611111,32.094444,0.0,19.911111,69.868847
HN,2021-02-17,ChIJzzG3cxp1ao8RZIL7toLe0X4,Q783,country/HND,HN,Honduras,HN,HND,0,857,20,162584,3933,,,,,,,9904608,4948880,4955728,4119684,5626433,1403162,1403162,88.521,0.606,2005992,2064638,1905418,1470937,1047736,680011,420078,205311,104487,25095395475,2574,0.49,287670,14.633333,-86.816667,112490,108150,3702,75.088,2.0,7.3,15.1,166.999,115.541,60.7,14.0,0.7357,0.3089,195.935745,95.423988,-30,2,-26,-32,-29,1,3,3,2,4,0,2,2,2,1,2,0,0,2,1,0,0,0,3,0,79.63,26.672222,19.405556,31.677778,2.2098,19.716667,66.848757
HN,2021-02-18,ChIJzzG3cxp1ao8RZIL7toLe0X4,Q783,country/HND,HN,Honduras,HN,HND,0,721,32,163305,3965,,,,,,,9904608,4948880,4955728,4119684,5626433,1403162,1403162,88.521,0.606,2005992,2064638,1905418,1470937,1047736,680011,420078,205311,104487,25095395475,2574,0.49,287670,14.633333,-86.816667,112490,108150,3702,75.088,2.0,7.3,15.1,166.999,115.541,60.7,14.0,0.7357,0.3089,195.935745,95.423988,-32,-2,-28,-34,-29,2,3,3,2,4,0,2,2,2,1,2,0,0,2,1,0,0,0,3,0,79.63,27.544444,20.311111,32.372222,1.143,19.544444,62.773349
HN,2021-02-19,ChIJzzG3cxp1ao8RZIL7toLe0X4,Q783,country/HND,HN,Honduras,HN,HND,0,772,10,164077,3975,,,,,,,9904608,4948880,4955728,4119684,5626433,1403162,1403162,88.521,0.606,2005992,2064638,1905418,1470937,1047736,680011,420078,205311,104487,25095395475,2574,0.49,287670,14.633333,-86.816667,112490,108150,3702,75.088,2.0,7.3,15.1,166.999,115.541,60.7,14.0,0.7357,0.3089,195.935745,95.423988,-32,-1,-30,-30,-26,2,3,3,2,4,0,2,2,2,1,2,0,0,2,1,0,0,0,3,0,79.63,22.703704,18.296296,30.222222,0.0,18.055556,75.41745
HN,2021-02-20,ChIJzzG3cxp1ao8RZIL7toLe0X4,Q783,country/HND,HN,Honduras,HN,HND,0,418,17,164495,3992,,,,,,,9904608,4948880,4955728,4119684,5626433,1403162,1403162,88.521,0.606,2005992,2064638,1905418,1470937,1047736,680011,420078,205311,104487,25095395475,2574,0.49,287670,14.633333,-86.816667,112490,108150,3702,75.088,2.0,7.3,15.1,166.999,115.541,60.7,14.0,0.7357,0.3089,195.935745,95.423988,-39,-11,-39,-38,-25,2,3,3,2,4,0,2,2,2,1,2,0,0,2,1,0,0,0,3,0,79.63,,,,,,
HN,2021-02-21,ChIJzzG3cxp1ao8RZIL7toLe0X4,Q783,country/HND,HN,Honduras,HN,HND,0,600,4,165095,3996,,,,,,,9904608,4948880,4955728,4119684,5626433,1403162,1403162,88.521,0.606,2005992,2064638,1905418,1470937,1047736,680011,420078,205311,104487,25095395475,2574,0.49,287670,14.633333,-86.816667,112490,108150,3702,75.088,2.0,7.3,15.1,166.999,115.541,60.7,14.0,0.7357,0.3089,195.935745,95.423988,-42,-17,-28,-40,-22,-1,3,3,2,4,0,2,2,2,1,2,0,0,2,1,0,0,0,3,0,79.63,25.314815,22.074074,26.95679,0.112889,18.950617,68.953601
HN,2021-02-22,ChIJzzG3cxp1ao8RZIL7toLe0X4,Q783,country/HND,HN,Honduras,HN,HND,0,642,28,165737,4024,,,,,,,9904608,4948880,4955728,4119684,5626433,1403162,1403162,88.521,0.606,2005992,2064638,1905418,1470937,1047736,680011,420078,205311,104487,25095395475,2574,0.49,287670,14.633333,-86.816667,112490,108150,3702,75.088,2.0,7.3,15.1,166.999,115.541,60.7,14.0,0.7357,0.3089,195.935745,95.423988,-30,-1,-30,-35,-27,0,3,3,2,4,0,2,2,2,1,2,0,0,2,1,0,0,0,3,0,79.63,24.288889,18.588889,28.127778,1.4478,18.816667,72.554576
HN,2021-02-23,ChIJzzG3cxp1ao8RZIL7toLe0X4,Q783,country/HND,HN,Honduras,HN,HND,0,810,16,166547,4040,,,,,,,9904608,4948880,4955728,4119684,5626433,1403162,1403162,88.521,0.606,2005992,2064638,1905418,1470937,1047736,680011,420078,205311,104487,25095395475,2574,0.49,287670,14.633333,-86.816667,112490,108150,3702,75.088,2.0,7.3,15.1,166.999,115.541,60.7,14.0,0.7357,0.3089,195.935745,95.423988,-29,-2,-27,-32,-28,1,3,3,2,4,0,2,2,3,1,2,0,0,2,1,0,0,0,3,0,82.41,24.361111,19.005556,28.561111,0.028222,19.016667,72.85395
HN,2021-02-24,ChIJzzG3cxp1ao8RZIL7toLe0X4,Q783,country/HND,HN,Honduras,HN,HND,0,947,36,167494,4076,,,,,,,9904608,4948880,4955728,4119684,5626433,1403162,1403162,88.521,0.606,2005992,2064638,1905418,1470937,1047736,680011,420078,205311,104487,25095395475,2574,0.49,287670,14.633333,-86.816667,112490,108150,3702,75.088,2.0,7.3,15.1,166.999,115.541,60.7,14.0,0.7357,0.3089,195.935745,95.423988,-30,-2,-29,-33,-28,2,3,3,2,4,0,2,2,3,1,2,0,0,2,1,0,0,0,3,0,82.41,25.605556,18.697531,29.805556,0.0254,19.033333,67.854277
HN,2021-02-25,ChIJzzG3cxp1ao8RZIL7toLe0X4,Q783,country/HND,HN,Honduras,HN,HND,0,749,23,168243,4099,,,,,,,9904608,4948880,4955728,4119684,5626433,1403162,1403162,88.521,0.606,2005992,2064638,1905418,1470937,1047736,680011,420078,205311,104487,25095395475,2574,0.49,287670,14.633333,-86.816667,112490,108150,3702,75.088,2.0,7.3,15.1,166.999,115.541,60.7,14.0,0.7357,0.3089,195.935745,95.423988,-31,-3,-29,-30,-28,2,3,3,2,4,0,2,2,3,1,2,0,0,2,1,0,0,0,3,0,82.41,25.244444,19.716667,29.8,0.4064,19.677778,72.244692
HN,2021-02-26,ChIJzzG3cxp1ao8RZIL7toLe0X4,Q783,country/HND,HN,Honduras,HN,HND,0,668,18,168911,4117,,,,,,,9904608,4948880,4955728,4119684,5626433,1403162,1403162,88.521,0.606,2005992,2064638,1905418,1470937,1047736,680011,420078,205311,104487,25095395475,2574,0.49,287670,14.633333,-86.816667,112490,108150,3702,75.088,2.0,7.3,15.1,166.999,115.541,60.7,14.0,0.7357,0.3089,195.935745,95.423988,-28,2,-27,-23,-25,0,3,3,2,4,0,2,2,3,1,2,0,0,2,1,0,0,0,3,0,82.41,25.734568,19.567901,30.154321,3.330222,19.290123,68.34857
HN,2021-02-27,ChIJzzG3cxp1ao8RZIL7toLe0X4,Q783,country/HND,HN,Honduras,HN,HND,0,843,24,169754,4141,,,,,,,9904608,4948880,4955728,4119684,5626433,1403162,1403162,88.521,0.606,2005992,2064638,1905418,1470937,1047736,680011,420078,205311,104487,25095395475,2574,0.49,287670,14.633333,-86.816667,112490,108150,3702,75.088,2.0,7.3,15.1,166.999,115.541,60.7,14.0,0.7357,0.3089,195.935745,95.423988,-31,-1,-27,-29,-21,-1,3,3,2,4,0,2,2,3,1,2,0,0,2,1,0,0,0,3,0,82.41,26.238889,20.011111,30.894444,0.6604,18.75,64.330664
HN,2021-02-28,ChIJzzG3cxp1ao8RZIL7toLe0X4,Q783,country/HND,HN,Honduras,HN,HND,0,550,10,170304,4151,,2684,,,,2684,9904608,4948880,4955728,4119684,5626433,1403162,1403162,88.521,0.606,2005992,2064638,1905418,1470937,1047736,680011,420078,205311,104487,25095395475,2574,0.49,287670,14.633333,-86.816667,112490,108150,3702,75.088,2.0,7.3,15.1,166.999,115.541,60.7,14.0,0.7357,0.3089,195.935745,95.423988,-36,-10,-22,-32,-17,-2,3,3,2,4,0,2,2,3,1,2,0,0,2,1,0,0,0,3,0,82.41,25.598765,18.703704,30.962963,0.225778,19.561728,69.794269
HN,2021-03-01,ChIJzzG3cxp1ao8RZIL7toLe0X4,Q783,country/HND,HN,Honduras,HN,HND,0,681,23,170985,4174,,,,,,,9904608,4948880,4955728,4119684,5626433,1403162,1403162,88.521,0.606,2005992,2064638,1905418,1470937,1047736,680011,420078,205311,104487,25095395475,2574,0.49,287670,14.633333,-86.816667,112490,108150,3702,75.088,2.0,7.3,15.1,166.999,115.541,60.7,14.0,0.7357,0.3089,195.935745,95.423988,-25,8,-26,-28,-25,-1,3,3,2,4,0,2,2,3,1,2,0,0,2,1,0,0,0,3,0,82.41,26.094444,19.1,30.8,0.2286,18.572222,64.48471
HN,2021-03-02,ChIJzzG3cxp1ao8RZIL7toLe0X4,Q783,country/HND,HN,Honduras,HN,HND,0,773,13,171758,4187,,,,,,,9904608,4948880,4955728,4119684,5626433,1403162,1403162,88.521,0.606,2005992,2064638,1905418,1470937,1047736,680011,420078,205311,104487,25095395475,2574,0.49,287670,14.633333,-86.816667,112490,108150,3702,75.088,2.0,7.3,15.1,166.999,115.541,60.7,14.0,0.7357,0.3089,195.935745,95.423988,-26,4,-26,-27,-27,0,3,3,2,4,0,2,2,3,1,2,0,0,2,1,0,0,0,3,0,82.41,26.094444,18.438889,31.0,0.0254,19.111111,66.862769
HN,2021-03-03,ChIJzzG3cxp1ao8RZIL7toLe0X4,Q783,country/HND,HN,Honduras,HN,HND,0,342,27,172100,4214,,,,,,,9904608,4948880,4955728,4119684,5626433,1403162,1403162,88.521,0.606,2005992,2064638,1905418,1470937,1047736,680011,420078,205311,104487,25095395475,2574,0.49,287670,14.633333,-86.816667,112490,108150,3702,75.088,2.0,7.3,15.1,166.999,115.541,60.7,14.0,0.7357,0.3089,195.935745,95.423988,-27,5,-26,-27,-28,1,3,3,2,4,0,2,2,3,1,2,0,0,2,1,0,0,0,3,0,82.41,26.338889,19.344444,31.255556,0.0508,18.727778,63.917643
HN,2021-03-04,ChIJzzG3cxp1ao8RZIL7toLe0X4,Q783,country/HND,HN,Honduras,HN,HND,0,477,17,172577,4231,,,,,,,9904608,4948880,4955728,4119684,5626433,1403162,1403162,88.521,0.606,2005992,2064638,1905418,1470937,1047736,680011,420078,205311,104487,25095395475,2574,0.49,287670,14.633333,-86.816667,112490,108150,3702,75.088,2.0,7.3,15.1,166.999,115.541,60.7,14.0,0.7357,0.3089,195.935745,95.423988,-29,0,-27,-28,-28,2,3,3,2,4,0,2,2,3,1,2,0,0,2,1,0,0,0,3,0,82.41,25.466667,18.522222,30.822222,0.2032,19.144444,68.879011
HN,2021-03-05,ChIJzzG3cxp1ao8RZIL7toLe0X4,Q783,country/HND,HN,Honduras,HN,HND,0,443,16,173020,4247,,,,,,,9904608,4948880,4955728,4119684,5626433,1403162,1403162,88.521,0.606,2005992,2064638,1905418,1470937,1047736,680011,420078,205311,104487,25095395475,2574,0.49,287670,14.633333,-86.816667,112490,108150,3702,75.088,2.0,7.3,15.1,166.999,115.541,60.7,14.0,0.7357,0.3089,195.935745,95.423988,-28,2,-27,-24,-25,1,3,3,2,4,0,2,2,3,1,2,0,0,2,1,0,0,0,3,0,82.41,25.572222,18.038889,30.405556,0.0,18.655556,66.31989
