location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_vaccinated,cumulative_persons_vaccinated,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_vaccine_doses_administered,cumulative_vaccine_doses_administered,population,population_male,population_female,population_density,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
FK,2021-06-07,ChIJo-ORRLmJKrwROsXZjf-qKjI,Q9648,country/FLK,FK,Falkland Islands,FK,FLK,0,0,0,60,0,,,,,,,3483,1385,1296,0.286,414,270,311,314,319,337,316,273,126,2185374,-51.73,-59.22,12200,4.611111,2.15873,6.071429,0.036286,30.48,2.555556,87.120864
FK,2021-06-08,ChIJo-ORRLmJKrwROsXZjf-qKjI,Q9648,country/FLK,FK,Falkland Islands,FK,FLK,0,0,0,60,0,,,,,,,3483,1385,1296,0.286,414,270,311,314,319,337,316,273,126,2185374,-51.73,-59.22,12200,5.6875,3.013889,7.895833,0.0,,3.291667,85.096394
FK,2021-06-09,ChIJo-ORRLmJKrwROsXZjf-qKjI,Q9648,country/FLK,FK,Falkland Islands,FK,FLK,0,0,0,60,0,,,,,,,3483,1385,1296,0.286,414,270,311,314,319,337,316,273,126,2185374,-51.73,-59.22,12200,6.486111,4.770833,8.013889,0.0,,3.534722,81.851993
FK,2021-06-10,ChIJo-ORRLmJKrwROsXZjf-qKjI,Q9648,country/FLK,FK,Falkland Islands,FK,FLK,0,0,0,60,0,,,,,,,3483,1385,1296,0.286,414,270,311,314,319,337,316,273,126,2185374,-51.73,-59.22,12200,4.569444,1.944444,6.201389,0.0,,2.673611,87.765608
FK,2021-06-11,ChIJo-ORRLmJKrwROsXZjf-qKjI,Q9648,country/FLK,FK,Falkland Islands,FK,FLK,0,0,0,60,0,,,,,,,3483,1385,1296,0.286,414,270,311,314,319,337,316,273,126,2185374,-51.73,-59.22,12200,3.798611,1.47619,5.277778,0.036286,,2.02381,86.893147
FK,2021-06-12,ChIJo-ORRLmJKrwROsXZjf-qKjI,Q9648,country/FLK,FK,Falkland Islands,FK,FLK,0,0,0,60,0,,,,,,,3483,1385,1296,0.286,414,270,311,314,319,337,316,273,126,2185374,-51.73,-59.22,12200,4.361111,2.888889,4.912698,0.072571,,2.65873,88.515935
FK,2021-06-13,ChIJo-ORRLmJKrwROsXZjf-qKjI,Q9648,country/FLK,FK,Falkland Islands,FK,FLK,0,0,0,60,0,,,,,,,3483,1385,1296,0.286,414,270,311,314,319,337,316,273,126,2185374,-51.73,-59.22,12200,3.9375,2.979167,5.090278,1.342571,,2.208333,89.205543
FK,2021-06-14,ChIJo-ORRLmJKrwROsXZjf-qKjI,Q9648,country/FLK,FK,Falkland Islands,FK,FLK,0,0,0,60,0,,,,,,,3483,1385,1296,0.286,414,270,311,314,319,337,316,273,126,2185374,-51.73,-59.22,12200,2.547619,1.079365,3.666667,0.435429,,0.587302,87.551708
FK,2021-06-15,ChIJo-ORRLmJKrwROsXZjf-qKjI,Q9648,country/FLK,FK,Falkland Islands,FK,FLK,0,0,0,60,0,,,,,,,3483,1385,1296,0.286,414,270,311,314,319,337,316,273,126,2185374,-51.73,-59.22,12200,2.173611,1.291667,2.888889,0.326571,,0.027778,86.244355
FK,2021-06-16,ChIJo-ORRLmJKrwROsXZjf-qKjI,Q9648,country/FLK,FK,Falkland Islands,FK,FLK,0,0,0,60,0,,,,,,,3483,1385,1296,0.286,414,270,311,314,319,337,316,273,126,2185374,-51.73,-59.22,12200,2.380952,0.325397,4.301587,0.181429,,0.68254,89.069739
FK,2021-06-17,ChIJo-ORRLmJKrwROsXZjf-qKjI,Q9648,country/FLK,FK,Falkland Islands,FK,FLK,0,0,0,60,0,,,,,,,3483,1385,1296,0.286,414,270,311,314,319,337,316,273,126,2185374,-51.73,-59.22,12200,3.055556,0.958333,5.319444,0.03175,,1.174603,86.045014
FK,2021-06-18,ChIJo-ORRLmJKrwROsXZjf-qKjI,Q9648,country/FLK,FK,Falkland Islands,FK,FLK,0,0,0,60,0,,,,,,,3483,1385,1296,0.286,414,270,311,314,319,337,316,273,126,2185374,-51.73,-59.22,12200,4.048611,2.944444,5.354167,0.0,,1.652778,84.802483
FK,2021-06-19,ChIJo-ORRLmJKrwROsXZjf-qKjI,Q9648,country/FLK,FK,Falkland Islands,FK,FLK,0,0,0,60,0,,,,,,,3483,1385,1296,0.286,414,270,311,314,319,337,316,273,126,2185374,-51.73,-59.22,12200,4.039683,2.825397,5.095238,0.0,,1.809524,85.784929
FK,2021-06-20,ChIJo-ORRLmJKrwROsXZjf-qKjI,Q9648,country/FLK,FK,Falkland Islands,FK,FLK,0,0,0,60,0,,,,,,,3483,1385,1296,0.286,414,270,311,314,319,337,316,273,126,2185374,-51.73,-59.22,12200,3.736111,1.305556,5.083333,0.0,,1.680556,86.91633
FK,2021-06-21,ChIJo-ORRLmJKrwROsXZjf-qKjI,Q9648,country/FLK,FK,Falkland Islands,FK,FLK,0,0,0,60,0,,,,,,,3483,1385,1296,0.286,414,270,311,314,319,337,316,273,126,2185374,-51.73,-59.22,12200,3.895833,1.243056,5.986111,0.0,,1.597222,85.724459
FK,2021-06-22,ChIJo-ORRLmJKrwROsXZjf-qKjI,Q9648,country/FLK,FK,Falkland Islands,FK,FLK,0,0,0,60,0,,,,,,,3483,1385,1296,0.286,414,270,311,314,319,337,316,273,126,2185374,-51.73,-59.22,12200,4.5625,1.944444,5.993056,0.0,,2.486111,87.212585
FK,2021-06-23,ChIJo-ORRLmJKrwROsXZjf-qKjI,Q9648,country/FLK,FK,Falkland Islands,FK,FLK,0,0,0,60,0,,,,,,,3483,1385,1296,0.286,414,270,311,314,319,337,316,273,126,2185374,-51.73,-59.22,12200,2.619048,0.849206,3.793651,0.072571,,0.698413,87.901264
FK,2021-06-24,ChIJo-ORRLmJKrwROsXZjf-qKjI,Q9648,country/FLK,FK,Falkland Islands,FK,FLK,0,0,0,60,0,,,,,,,3483,1385,1296,0.286,414,270,311,314,319,337,316,273,126,2185374,-51.73,-59.22,12200,3.785714,2.007937,5.761905,0.889,,2.268519,89.043079
FK,2021-06-25,ChIJo-ORRLmJKrwROsXZjf-qKjI,Q9648,country/FLK,FK,Falkland Islands,FK,FLK,0,0,0,60,0,,,,,,,3483,1385,1296,0.286,414,270,311,314,319,337,316,273,126,2185374,-51.73,-59.22,12200,3.902778,1.381944,5.3125,0.127,,1.309524,82.710645
FK,2021-06-26,ChIJo-ORRLmJKrwROsXZjf-qKjI,Q9648,country/FLK,FK,Falkland Islands,FK,FLK,0,0,0,60,0,,,,,,,3483,1385,1296,0.286,414,270,311,314,319,337,316,273,126,2185374,-51.73,-59.22,12200,1.531746,-0.396825,3.0,0.0,,-0.888889,84.559749
FK,2021-06-27,ChIJo-ORRLmJKrwROsXZjf-qKjI,Q9648,country/FLK,FK,Falkland Islands,FK,FLK,0,0,0,60,0,,,,,,,3483,1385,1296,0.286,414,270,311,314,319,337,316,273,126,2185374,-51.73,-59.22,12200,2.222222,-0.527778,4.659722,0.03175,,-0.291667,83.867583
FK,2021-06-28,ChIJo-ORRLmJKrwROsXZjf-qKjI,Q9648,country/FLK,FK,Falkland Islands,FK,FLK,0,0,0,60,0,,,,,,,3483,1385,1296,0.286,414,270,311,314,319,337,316,273,126,2185374,-51.73,-59.22,12200,4.854167,3.236111,6.888889,0.0,,1.715278,80.814368
FK,2021-06-29,ChIJo-ORRLmJKrwROsXZjf-qKjI,Q9648,country/FLK,FK,Falkland Islands,FK,FLK,0,0,0,60,0,,,,,,,3483,1385,1296,0.286,414,270,311,314,319,337,316,273,126,2185374,-51.73,-59.22,12200,3.284722,1.451389,5.493056,0.0,,1.208333,86.529526
FK,2021-06-30,ChIJo-ORRLmJKrwROsXZjf-qKjI,Q9648,country/FLK,FK,Falkland Islands,FK,FLK,0,0,0,60,0,,,,,,,3483,1385,1296,0.286,414,270,311,314,319,337,316,273,126,2185374,-51.73,-59.22,12200,4.095238,2.547619,6.420635,0.0,,1.555556,84.110533
FK,2021-07-01,ChIJo-ORRLmJKrwROsXZjf-qKjI,Q9648,country/FLK,FK,Falkland Islands,FK,FLK,0,0,0,60,0,,,,,,,3483,1385,1296,0.286,414,270,311,314,319,337,316,273,126,2185374,-51.73,-59.22,12200,3.75,2.166667,5.4375,0.0,,1.986111,88.799408
FK,2021-07-02,ChIJo-ORRLmJKrwROsXZjf-qKjI,Q9648,country/FLK,FK,Falkland Islands,FK,FLK,0,0,0,60,0,,,,,,,3483,1385,1296,0.286,414,270,311,314,319,337,316,273,126,2185374,-51.73,-59.22,12200,3.0625,1.395833,4.493056,0.0,,0.326389,83.116946
FK,2021-07-03,ChIJo-ORRLmJKrwROsXZjf-qKjI,Q9648,country/FLK,FK,Falkland Islands,FK,FLK,0,0,0,60,0,,,,,,,3483,1385,1296,0.286,414,270,311,314,319,337,316,273,126,2185374,-51.73,-59.22,12200,4.690476,2.952381,6.095238,0.290286,,1.785714,82.15322
FK,2021-07-04,ChIJo-ORRLmJKrwROsXZjf-qKjI,Q9648,country/FLK,FK,Falkland Islands,FK,FLK,0,0,0,60,0,,,,,,,3483,1385,1296,0.286,414,270,311,314,319,337,316,273,126,2185374,-51.73,-59.22,12200,4.373016,2.761905,5.722222,0.0,,1.571429,82.311129
FK,2021-07-05,ChIJo-ORRLmJKrwROsXZjf-qKjI,Q9648,country/FLK,FK,Falkland Islands,FK,FLK,0,0,0,60,0,,,,,,,3483,1385,1296,0.286,414,270,311,314,319,337,316,273,126,2185374,-51.73,-59.22,12200,5.333333,2.381944,7.680556,0.03175,,2.951389,85.08624
FK,2021-07-06,ChIJo-ORRLmJKrwROsXZjf-qKjI,Q9648,country/FLK,FK,Falkland Islands,FK,FLK,0,0,0,60,0,,,,,,,3483,1385,1296,0.286,414,270,311,314,319,337,316,273,126,2185374,-51.73,-59.22,12200,4.730159,1.333333,6.698413,0.0,,2.722222,87.213409
FK,2021-07-07,ChIJo-ORRLmJKrwROsXZjf-qKjI,Q9648,country/FLK,FK,Falkland Islands,FK,FLK,0,0,0,60,0,,,,,,,3483,1385,1296,0.286,414,270,311,314,319,337,316,273,126,2185374,-51.73,-59.22,12200,1.587302,-0.007937,3.18254,0.108857,,0.0,89.684027
FK,2021-07-08,ChIJo-ORRLmJKrwROsXZjf-qKjI,Q9648,country/FLK,FK,Falkland Islands,FK,FLK,0,0,0,60,0,,,,,,,3483,1385,1296,0.286,414,270,311,314,319,337,316,273,126,2185374,-51.73,-59.22,12200,4.314815,2.314815,6.092593,0.564444,,1.975309,85.398461
FK,2021-07-09,ChIJo-ORRLmJKrwROsXZjf-qKjI,Q9648,country/FLK,FK,Falkland Islands,FK,FLK,0,0,0,60,0,,,,,,,3483,1385,1296,0.286,414,270,311,314,319,337,316,273,126,2185374,-51.73,-59.22,12200,3.919753,2.432099,4.950617,0.0,,2.228395,89.245647
FK,2021-07-10,ChIJo-ORRLmJKrwROsXZjf-qKjI,Q9648,country/FLK,FK,Falkland Islands,FK,FLK,0,0,0,60,0,,,,,,,3483,1385,1296,0.286,414,270,311,314,319,337,316,273,126,2185374,-51.73,-59.22,12200,2.270833,0.527778,4.215278,0.254,,0.722222,90.107049
FK,2021-07-11,ChIJo-ORRLmJKrwROsXZjf-qKjI,Q9648,country/FLK,FK,Falkland Islands,FK,FLK,0,0,0,60,0,,,,,,,3483,1385,1296,0.286,414,270,311,314,319,337,316,273,126,2185374,-51.73,-59.22,12200,1.820988,0.475309,3.58642,0.366889,,-0.975309,82.2706
FK,2021-07-12,ChIJo-ORRLmJKrwROsXZjf-qKjI,Q9648,country/FLK,FK,Falkland Islands,FK,FLK,0,0,0,60,0,,,,,,,3483,1385,1296,0.286,414,270,311,314,319,337,316,273,126,2185374,-51.73,-59.22,12200,1.987654,0.567901,3.41358,0.677333,,-0.432099,84.416385
FK,2021-07-13,ChIJo-ORRLmJKrwROsXZjf-qKjI,Q9648,country/FLK,FK,Falkland Islands,FK,FLK,0,0,0,60,0,,,,,,,3483,1385,1296,0.286,414,270,311,314,319,337,316,273,126,2185374,-51.73,-59.22,12200,1.395062,0.080247,2.623457,0.0635,10.16,-0.82716,85.378534
FK,2021-07-14,ChIJo-ORRLmJKrwROsXZjf-qKjI,Q9648,country/FLK,FK,Falkland Islands,FK,FLK,0,0,0,60,0,,,,,,,3483,1385,1296,0.286,414,270,311,314,319,337,316,273,126,2185374,-51.73,-59.22,12200,-0.319444,-2.111111,2.076389,0.47625,10.16,-2.0,88.562136
FK,2021-07-15,ChIJo-ORRLmJKrwROsXZjf-qKjI,Q9648,country/FLK,FK,Falkland Islands,FK,FLK,0,0,0,60,0,,,,,,,3483,1385,1296,0.286,414,270,311,314,319,337,316,273,126,2185374,-51.73,-59.22,12200,2.067901,0.154321,3.907407,0.0,,0.648148,90.471491
FK,2021-07-16,ChIJo-ORRLmJKrwROsXZjf-qKjI,Q9648,country/FLK,FK,Falkland Islands,FK,FLK,0,0,0,60,0,,,,,,,3483,1385,1296,0.286,414,270,311,314,319,337,316,273,126,2185374,-51.73,-59.22,12200,2.753086,1.680556,3.236111,0.056444,,1.055556,89.024387
FK,2021-07-17,ChIJo-ORRLmJKrwROsXZjf-qKjI,Q9648,country/FLK,FK,Falkland Islands,FK,FLK,0,0,0,60,0,,,,,,,3483,1385,1296,0.286,414,270,311,314,319,337,316,273,126,2185374,-51.73,-59.22,12200,0.993056,-0.763889,2.5,0.0,,-2.041667,80.767129
FK,2021-07-18,ChIJo-ORRLmJKrwROsXZjf-qKjI,Q9648,country/FLK,FK,Falkland Islands,FK,FLK,0,0,0,60,0,,,,,,,3483,1385,1296,0.286,414,270,311,314,319,337,316,273,126,2185374,-51.73,-59.22,12200,1.481481,-0.419753,3.030864,0.0,,-1.055556,83.646276
FK,2021-07-19,ChIJo-ORRLmJKrwROsXZjf-qKjI,Q9648,country/FLK,FK,Falkland Islands,FK,FLK,0,0,0,60,0,,,,,,,3483,1385,1296,0.286,414,270,311,314,319,337,316,273,126,2185374,-51.73,-59.22,12200,4.430556,1.652778,6.506944,0.15875,,1.743056,83.198073
FK,2021-07-20,ChIJo-ORRLmJKrwROsXZjf-qKjI,Q9648,country/FLK,FK,Falkland Islands,FK,FLK,0,0,0,60,0,,,,,,,3483,1385,1296,0.286,414,270,311,314,319,337,316,273,126,2185374,-51.73,-59.22,12200,2.875,0.340278,4.902778,0.03175,,0.923611,87.305708
FK,2021-07-21,ChIJo-ORRLmJKrwROsXZjf-qKjI,Q9648,country/FLK,FK,Falkland Islands,FK,FLK,0,0,0,60,0,,,,,,,3483,1385,1296,0.286,414,270,311,314,319,337,316,273,126,2185374,-51.73,-59.22,12200,0.680556,-0.979167,2.604167,0.1905,,-2.875,77.279731
FK,2021-07-22,ChIJo-ORRLmJKrwROsXZjf-qKjI,Q9648,country/FLK,FK,Falkland Islands,FK,FLK,0,0,0,60,0,,,,,,,3483,1385,1296,0.286,414,270,311,314,319,337,316,273,126,2185374,-51.73,-59.22,12200,3.465278,0.597222,5.791667,0.15875,,1.979167,90.444812
FK,2021-07-23,ChIJo-ORRLmJKrwROsXZjf-qKjI,Q9648,country/FLK,FK,Falkland Islands,FK,FLK,0,0,0,60,0,,,,,,,3483,1385,1296,0.286,414,270,311,314,319,337,316,273,126,2185374,-51.73,-59.22,12200,3.333333,1.777778,4.909722,0.127,,0.930556,84.753331
FK,2021-07-24,ChIJo-ORRLmJKrwROsXZjf-qKjI,Q9648,country/FLK,FK,Falkland Islands,FK,FLK,0,0,0,60,0,,,,,,,3483,1385,1296,0.286,414,270,311,314,319,337,316,273,126,2185374,-51.73,-59.22,12200,2.958333,1.416667,4.513889,0.0635,,0.958333,86.924391
FK,2021-07-25,ChIJo-ORRLmJKrwROsXZjf-qKjI,Q9648,country/FLK,FK,Falkland Islands,FK,FLK,0,0,0,60,0,,,,,,,3483,1385,1296,0.286,414,270,311,314,319,337,316,273,126,2185374,-51.73,-59.22,12200,2.469136,0.148148,4.277778,0.084667,,0.944444,89.082146
FK,2021-07-26,ChIJo-ORRLmJKrwROsXZjf-qKjI,Q9648,country/FLK,FK,Falkland Islands,FK,FLK,0,0,0,60,0,,,,,,,3483,1385,1296,0.286,414,270,311,314,319,337,316,273,126,2185374,-51.73,-59.22,12200,2.240741,0.759259,3.796296,0.41275,,0.728395,90.081158
FK,2021-07-27,ChIJo-ORRLmJKrwROsXZjf-qKjI,Q9648,country/FLK,FK,Falkland Islands,FK,FLK,0,0,0,60,0,,,,,,,3483,1385,1296,0.286,414,270,311,314,319,337,316,273,126,2185374,-51.73,-59.22,12200,1.685185,-0.1875,2.916667,0.169333,,-0.790123,84.158364
FK,2021-07-28,ChIJo-ORRLmJKrwROsXZjf-qKjI,Q9648,country/FLK,FK,Falkland Islands,FK,FLK,0,0,0,60,0,,,,,,,3483,1385,1296,0.286,414,270,311,314,319,337,316,273,126,2185374,-51.73,-59.22,12200,1.923611,-0.236111,4.222222,0.0635,,0.479167,90.576829
FK,2021-07-29,ChIJo-ORRLmJKrwROsXZjf-qKjI,Q9648,country/FLK,FK,Falkland Islands,FK,FLK,0,0,0,60,0,,,,,,,3483,1385,1296,0.286,414,270,311,314,319,337,316,273,126,2185374,-51.73,-59.22,12200,3.111111,1.339506,4.549383,0.15875,,1.763889,90.592326
FK,2021-07-30,ChIJo-ORRLmJKrwROsXZjf-qKjI,Q9648,country/FLK,FK,Falkland Islands,FK,FLK,0,0,0,60,0,,,,,,,3483,1385,1296,0.286,414,270,311,314,319,337,316,273,126,2185374,-51.73,-59.22,12200,3.654321,1.654321,5.191358,0.0,,1.450617,86.005133
FK,2021-07-31,ChIJo-ORRLmJKrwROsXZjf-qKjI,Q9648,country/FLK,FK,Falkland Islands,FK,FLK,0,1,0,61,0,,,,,,,3483,1385,1296,0.286,414,270,311,314,319,337,316,273,126,2185374,-51.73,-59.22,12200,2.770833,0.965278,5.340278,0.254,,0.125,83.001299
FK,2021-08-01,ChIJo-ORRLmJKrwROsXZjf-qKjI,Q9648,country/FLK,FK,Falkland Islands,FK,FLK,0,0,0,61,0,,,,,,,3483,1385,1296,0.286,414,270,311,314,319,337,316,273,126,2185374,-51.73,-59.22,12200,5.17284,3.148148,6.969136,0.056444,,2.450617,83.001163
FK,2021-08-02,ChIJo-ORRLmJKrwROsXZjf-qKjI,Q9648,country/FLK,FK,Falkland Islands,FK,FLK,0,0,0,61,0,,,,,,,3483,1385,1296,0.286,414,270,311,314,319,337,316,273,126,2185374,-51.73,-59.22,12200,4.907407,3.037037,7.092593,0.0,,2.265432,83.389635
FK,2021-08-03,ChIJo-ORRLmJKrwROsXZjf-qKjI,Q9648,country/FLK,FK,Falkland Islands,FK,FLK,0,2,0,63,0,,,,,,,3483,1385,1296,0.286,414,270,311,314,319,337,316,273,126,2185374,-51.73,-59.22,12200,3.925926,2.314815,5.530864,0.0,,0.740741,79.992568
FK,2021-08-04,ChIJo-ORRLmJKrwROsXZjf-qKjI,Q9648,country/FLK,FK,Falkland Islands,FK,FLK,0,0,0,63,0,,,,,,,3483,1385,1296,0.286,414,270,311,314,319,337,316,273,126,2185374,-51.73,-59.22,12200,4.604167,2.319444,7.729167,0.03175,,1.527778,80.861515
FK,2021-08-05,ChIJo-ORRLmJKrwROsXZjf-qKjI,Q9648,country/FLK,FK,Falkland Islands,FK,FLK,0,0,0,63,0,,,,,,,3483,1385,1296,0.286,414,270,311,314,319,337,316,273,126,2185374,-51.73,-59.22,12200,7.487654,4.919753,10.82716,0.0,,2.919753,73.803917
FK,2021-08-06,ChIJo-ORRLmJKrwROsXZjf-qKjI,Q9648,country/FLK,FK,Falkland Islands,FK,FLK,0,1,0,64,0,,,,,,,3483,1385,1296,0.286,414,270,311,314,319,337,316,273,126,2185374,-51.73,-59.22,12200,5.08642,3.006173,7.395062,0.0,,0.358025,71.824218
FK,2021-08-07,ChIJo-ORRLmJKrwROsXZjf-qKjI,Q9648,country/FLK,FK,Falkland Islands,FK,FLK,0,0,0,64,0,,,,,,,3483,1385,1296,0.286,414,270,311,314,319,337,316,273,126,2185374,-51.73,-59.22,12200,1.916667,-0.930556,4.222222,0.0,10.16,-1.402778,78.934888
FK,2021-08-08,ChIJo-ORRLmJKrwROsXZjf-qKjI,Q9648,country/FLK,FK,Falkland Islands,FK,FLK,0,0,0,64,0,,,,,,,3483,1385,1296,0.286,414,270,311,314,319,337,316,273,126,2185374,-51.73,-59.22,12200,1.598765,-0.759259,4.018519,0.225778,10.16,-1.074074,82.698892
FK,2021-08-09,ChIJo-ORRLmJKrwROsXZjf-qKjI,Q9648,country/FLK,FK,Falkland Islands,FK,FLK,0,0,0,64,0,,,,,,,3483,1385,1296,0.286,414,270,311,314,319,337,316,273,126,2185374,-51.73,-59.22,12200,4.32716,2.277778,7.141975,0.0,,1.555556,82.686109
FK,2021-08-10,ChIJo-ORRLmJKrwROsXZjf-qKjI,Q9648,country/FLK,FK,Falkland Islands,FK,FLK,0,0,0,64,0,,,,,,,3483,1385,1296,0.286,414,270,311,314,319,337,316,273,126,2185374,-51.73,-59.22,12200,3.320988,0.512346,5.765432,0.0,,-0.320988,77.398258
FK,2021-08-11,ChIJo-ORRLmJKrwROsXZjf-qKjI,Q9648,country/FLK,FK,Falkland Islands,FK,FLK,0,0,0,64,0,,,,,,,3483,1385,1296,0.286,414,270,311,314,319,337,316,273,126,2185374,-51.73,-59.22,12200,2.291667,-0.284722,3.9375,0.127,,-0.756944,80.590011
FK,2021-08-12,ChIJo-ORRLmJKrwROsXZjf-qKjI,Q9648,country/FLK,FK,Falkland Islands,FK,FLK,0,0,0,64,0,,,,,,,3483,1385,1296,0.286,414,270,311,314,319,337,316,273,126,2185374,-51.73,-59.22,12200,6.796296,4.117284,9.395062,0.0,,3.061728,77.421064
FK,2021-08-13,ChIJo-ORRLmJKrwROsXZjf-qKjI,Q9648,country/FLK,FK,Falkland Islands,FK,FLK,0,0,0,64,0,,,,,,,3483,1385,1296,0.286,414,270,311,314,319,337,316,273,126,2185374,-51.73,-59.22,12200,6.388889,4.907407,8.111111,0.0,,3.308642,80.810044
FK,2021-08-14,ChIJo-ORRLmJKrwROsXZjf-qKjI,Q9648,country/FLK,FK,Falkland Islands,FK,FLK,0,0,0,64,0,,,,,,,3483,1385,1296,0.286,414,270,311,314,319,337,316,273,126,2185374,-51.73,-59.22,12200,1.993056,-0.277778,5.659722,0.127,,-1.444444,78.170132
FK,2021-08-15,ChIJo-ORRLmJKrwROsXZjf-qKjI,Q9648,country/FLK,FK,Falkland Islands,FK,FLK,0,0,0,64,0,,,,,,,3483,1385,1296,0.286,414,270,311,314,319,337,316,273,126,2185374,-51.73,-59.22,12200,3.228395,0.82716,4.864198,0.0,,0.679012,83.736351
FK,2021-08-16,ChIJo-ORRLmJKrwROsXZjf-qKjI,Q9648,country/FLK,FK,Falkland Islands,FK,FLK,0,0,0,64,0,,,,,,,3483,1385,1296,0.286,414,270,311,314,319,337,316,273,126,2185374,-51.73,-59.22,12200,4.814815,3.037037,7.030864,0.0,,3.222222,89.638017
FK,2021-08-17,ChIJo-ORRLmJKrwROsXZjf-qKjI,Q9648,country/FLK,FK,Falkland Islands,FK,FLK,0,0,0,64,0,,,,,,,3483,1385,1296,0.286,414,270,311,314,319,337,316,273,126,2185374,-51.73,-59.22,12200,3.95679,2.487654,5.240741,0.0,,2.756944,91.24453
FK,2021-08-18,ChIJo-ORRLmJKrwROsXZjf-qKjI,Q9648,country/FLK,FK,Falkland Islands,FK,FLK,0,0,0,64,0,,,,,,,3483,1385,1296,0.286,414,270,311,314,319,337,316,273,126,2185374,-51.73,-59.22,12200,3.191358,1.771605,4.876543,0.98425,,2.131944,91.431406
FK,2021-08-19,ChIJo-ORRLmJKrwROsXZjf-qKjI,Q9648,country/FLK,FK,Falkland Islands,FK,FLK,0,0,0,64,0,,,,,,,3483,1385,1296,0.286,414,270,311,314,319,337,316,273,126,2185374,-51.73,-59.22,12200,1.530864,-1.759259,3.783951,0.1905,10.16,-0.320988,87.746635
FK,2021-08-20,ChIJo-ORRLmJKrwROsXZjf-qKjI,Q9648,country/FLK,FK,Falkland Islands,FK,FLK,0,0,0,64,0,,,,,,,3483,1385,1296,0.286,414,270,311,314,319,337,316,273,126,2185374,-51.73,-59.22,12200,-2.37037,-5.074074,0.432099,0.169333,10.16,-4.814815,83.730063
FK,2021-08-21,ChIJo-ORRLmJKrwROsXZjf-qKjI,Q9648,country/FLK,FK,Falkland Islands,FK,FLK,0,0,0,64,0,,,,,,,3483,1385,1296,0.286,414,270,311,314,319,337,316,273,126,2185374,-51.73,-59.22,12200,0.277778,-1.611111,2.270833,0.0,10.16,-2.0625,84.872804
FK,2021-08-22,ChIJo-ORRLmJKrwROsXZjf-qKjI,Q9648,country/FLK,FK,Falkland Islands,FK,FLK,0,0,0,64,0,,,,,,,3483,1385,1296,0.286,414,270,311,314,319,337,316,273,126,2185374,-51.73,-59.22,12200,0.419753,-1.783951,2.820988,0.056444,10.16,-2.018519,83.860057
FK,2021-08-23,ChIJo-ORRLmJKrwROsXZjf-qKjI,Q9648,country/FLK,FK,Falkland Islands,FK,FLK,0,0,0,64,0,,,,,,,3483,1385,1296,0.286,414,270,311,314,319,337,316,273,126,2185374,-51.73,-59.22,12200,0.493827,-1.641975,2.685185,0.0,,-2.475309,80.904011
FK,2021-08-24,ChIJo-ORRLmJKrwROsXZjf-qKjI,Q9648,country/FLK,FK,Falkland Islands,FK,FLK,0,0,0,64,0,,,,,,,3483,1385,1296,0.286,414,270,311,314,319,337,316,273,126,2185374,-51.73,-59.22,12200,2.364198,0.228395,4.54321,0.112889,,0.740741,89.2467
FK,2021-08-25,ChIJo-ORRLmJKrwROsXZjf-qKjI,Q9648,country/FLK,FK,Falkland Islands,FK,FLK,0,0,0,64,0,,,,,,,3483,1385,1296,0.286,414,270,311,314,319,337,316,273,126,2185374,-51.73,-59.22,12200,1.8125,-0.305556,3.993056,0.0635,,0.680556,92.318656
FK,2021-08-26,ChIJo-ORRLmJKrwROsXZjf-qKjI,Q9648,country/FLK,FK,Falkland Islands,FK,FLK,0,0,0,64,0,,,,,,,3483,1385,1296,0.286,414,270,311,314,319,337,316,273,126,2185374,-51.73,-59.22,12200,1.567901,0.067901,3.320988,0.0,,0.401235,92.075062
FK,2021-08-27,ChIJo-ORRLmJKrwROsXZjf-qKjI,Q9648,country/FLK,FK,Falkland Islands,FK,FLK,0,0,0,64,0,,,,,,,3483,1385,1296,0.286,414,270,311,314,319,337,316,273,126,2185374,-51.73,-59.22,12200,1.376543,0.12963,3.290123,0.254,,-0.864198,85.376764
FK,2021-08-28,ChIJo-ORRLmJKrwROsXZjf-qKjI,Q9648,country/FLK,FK,Falkland Islands,FK,FLK,0,0,0,64,0,,,,,,,3483,1385,1296,0.286,414,270,311,314,319,337,316,273,126,2185374,-51.73,-59.22,12200,2.173611,-0.194444,4.145833,0.0,,0.201389,87.156485
FK,2021-08-29,ChIJo-ORRLmJKrwROsXZjf-qKjI,Q9648,country/FLK,FK,Falkland Islands,FK,FLK,0,0,0,64,0,,,,,,,3483,1385,1296,0.286,414,270,311,314,319,337,316,273,126,2185374,-51.73,-59.22,12200,4.12963,1.475309,6.975309,0.197556,,1.864198,85.295897
