location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_vaccinated,cumulative_persons_vaccinated,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_vaccine_doses_administered,cumulative_vaccine_doses_administered,population,population_male,population_female,population_rural,population_urban,population_largest_city,population_clustered,population_density,human_development_index,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,area_rural_sq_km,area_urban_sq_km,life_expectancy,diabetes_prevalence,infant_mortality_rate,adult_male_mortality_rate,adult_female_mortality_rate,pollution_mortality_rate,comorbidity_mortality_rate,nurses_per_1000,health_expenditure_usd,out_of_pocket_health_expenditure_usd,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_transit_stations,mobility_workplaces,mobility_residential,school_closing,workplace_closing,cancel_public_events,restrictions_on_gatherings,public_transport_closing,stay_at_home_requirements,restrictions_on_internal_movement,international_travel_controls,income_support,debt_relief,fiscal_measures,international_support,public_information_campaigns,testing_policy,contact_tracing,emergency_investment_in_healthcare,investment_in_vaccines,facial_coverings,vaccination_policy,stringency_index,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
VE,2021-07-20,ChIJAdjLNstTKIwR003VfFjyoNw,Q717,country/VEN,VE,Venezuela,VE,VEN,0,861,16,294727,3408,,,,,,,28435943,13984932,14451011,3353461,25162368,2935501,9431165,32.238,0.761,5094599,5158568,4130339,4027921,3564974,3014983,2042555,989860,412144,272644,8.0,-67.0,912050,868222,34403,72.128,7.0,21.4,206.678,94.804,34.6,18.1,0.9416,94.229378,59.353085,7,47,16,-20,-8,6,3,3,2,4,1,2,2,3,1,2,0,0,2,3,0,0,0,4,1,86.11,25.0,21.755556,29.822222,0.0,21.011111,78.752587
VE,2021-07-21,ChIJAdjLNstTKIwR003VfFjyoNw,Q717,country/VEN,VE,Venezuela,VE,VEN,0,1019,18,295746,3426,,,,,,,28435943,13984932,14451011,3353461,25162368,2935501,9431165,32.238,0.761,5094599,5158568,4130339,4027921,3564974,3014983,2042555,989860,412144,272644,8.0,-67.0,912050,868222,34403,72.128,7.0,21.4,206.678,94.804,34.6,18.1,0.9416,94.229378,59.353085,8,45,18,-18,-7,6,3,3,2,4,1,2,2,3,1,2,0,0,2,3,0,0,0,4,1,86.11,24.925926,21.0,29.703704,0.0,19.925926,73.867238
VE,2021-07-22,ChIJAdjLNstTKIwR003VfFjyoNw,Q717,country/VEN,VE,Venezuela,VE,VEN,0,1117,17,296863,3443,,,,,,,28435943,13984932,14451011,3353461,25162368,2935501,9431165,32.238,0.761,5094599,5158568,4130339,4027921,3564974,3014983,2042555,989860,412144,272644,8.0,-67.0,912050,868222,34403,72.128,7.0,21.4,206.678,94.804,34.6,18.1,0.9416,94.229378,59.353085,4,42,11,-21,-7,7,3,3,2,4,1,2,2,3,1,2,0,0,2,3,0,0,0,4,1,86.11,26.305556,23.25,30.25,0.0,20.194444,70.452417
VE,2021-07-23,ChIJAdjLNstTKIwR003VfFjyoNw,Q717,country/VEN,VE,Venezuela,VE,VEN,0,919,15,297782,3458,,,,,,,28435943,13984932,14451011,3353461,25162368,2935501,9431165,32.238,0.761,5094599,5158568,4130339,4027921,3564974,3014983,2042555,989860,412144,272644,8.0,-67.0,912050,868222,34403,72.128,7.0,21.4,206.678,94.804,34.6,18.1,0.9416,94.229378,59.353085,5,44,14,-20,-1,6,3,3,2,4,1,2,2,3,1,2,0,0,2,3,0,0,0,4,1,86.11,26.3,22.755556,29.455556,0.0,21.755556,76.428619
VE,2021-07-24,ChIJAdjLNstTKIwR003VfFjyoNw,Q717,country/VEN,VE,Venezuela,VE,VEN,0,1022,17,298804,3475,,,,,,,28435943,13984932,14451011,3353461,25162368,2935501,9431165,32.238,0.761,5094599,5158568,4130339,4027921,3564974,3014983,2042555,989860,412144,272644,8.0,-67.0,912050,868222,34403,72.128,7.0,21.4,206.678,94.804,34.6,18.1,0.9416,94.229378,59.353085,8,45,11,-14,13,5,3,3,2,4,1,2,2,3,1,2,0,0,2,3,0,0,0,4,1,86.11,25.597222,22.25,29.5,0.0,21.527778,78.826726
VE,2021-07-25,ChIJAdjLNstTKIwR003VfFjyoNw,Q717,country/VEN,VE,Venezuela,VE,VEN,0,1018,17,299822,3492,,,,,,,28435943,13984932,14451011,3353461,25162368,2935501,9431165,32.238,0.761,5094599,5158568,4130339,4027921,3564974,3014983,2042555,989860,412144,272644,8.0,-67.0,912050,868222,34403,72.128,7.0,21.4,206.678,94.804,34.6,18.1,0.9416,94.229378,59.353085,4,34,11,-14,7,6,3,3,2,4,1,2,2,3,1,2,0,0,2,3,0,0,0,4,1,86.11,25.75,23.680556,28.569444,0.0,21.791667,79.874217
VE,2021-07-26,ChIJAdjLNstTKIwR003VfFjyoNw,Q717,country/VEN,VE,Venezuela,VE,VEN,0,1097,17,300919,3509,,,,,,,28435943,13984932,14451011,3353461,25162368,2935501,9431165,32.238,0.761,5094599,5158568,4130339,4027921,3564974,3014983,2042555,989860,412144,272644,8.0,-67.0,912050,868222,34403,72.128,7.0,21.4,206.678,94.804,34.6,18.1,0.9416,94.229378,59.353085,-6,36,4,-33,-9,9,3,3,2,4,2,3,2,3,1,2,0,0,2,3,0,0,0,4,1,97.22,27.583333,24.0,30.25,0.0,21.541667,70.040122
VE,2021-07-27,ChIJAdjLNstTKIwR003VfFjyoNw,Q717,country/VEN,VE,Venezuela,VE,VEN,0,1060,15,301979,3524,,,,,,,28435943,13984932,14451011,3353461,25162368,2935501,9431165,32.238,0.761,5094599,5158568,4130339,4027921,3564974,3014983,2042555,989860,412144,272644,8.0,-67.0,912050,868222,34403,72.128,7.0,21.4,206.678,94.804,34.6,18.1,0.9416,94.229378,59.353085,-2,39,5,-34,-10,9,3,3,2,4,2,3,2,3,1,2,0,0,2,3,0,0,0,4,1,97.22,25.044444,21.944444,29.677778,0.0,21.211111,79.45544
VE,2021-07-28,ChIJAdjLNstTKIwR003VfFjyoNw,Q717,country/VEN,VE,Venezuela,VE,VEN,0,1009,18,302988,3542,,,,,,,28435943,13984932,14451011,3353461,25162368,2935501,9431165,32.238,0.761,5094599,5158568,4130339,4027921,3564974,3014983,2042555,989860,412144,272644,8.0,-67.0,912050,868222,34403,72.128,7.0,21.4,206.678,94.804,34.6,18.1,0.9416,94.229378,59.353085,-5,31,0,-35,-11,10,3,3,2,4,2,3,2,3,1,2,0,0,2,3,0,0,0,4,1,97.22,24.688889,21.4,28.8,0.0,20.955556,80.472175
VE,2021-07-29,ChIJAdjLNstTKIwR003VfFjyoNw,Q717,country/VEN,VE,Venezuela,VE,VEN,0,809,16,303797,3558,,,,,,,28435943,13984932,14451011,3353461,25162368,2935501,9431165,32.238,0.761,5094599,5158568,4130339,4027921,3564974,3014983,2042555,989860,412144,272644,8.0,-67.0,912050,868222,34403,72.128,7.0,21.4,206.678,94.804,34.6,18.1,0.9416,94.229378,59.353085,-1,41,5,-32,-9,9,3,3,2,4,2,3,2,3,1,2,0,0,2,3,0,0,0,4,1,97.22,24.444444,20.537037,29.833333,0.0,19.5,73.996487
VE,2021-07-30,ChIJAdjLNstTKIwR003VfFjyoNw,Q717,country/VEN,VE,Venezuela,VE,VEN,0,929,18,304726,3576,,,,,,,28435943,13984932,14451011,3353461,25162368,2935501,9431165,32.238,0.761,5094599,5158568,4130339,4027921,3564974,3014983,2042555,989860,412144,272644,8.0,-67.0,912050,868222,34403,72.128,7.0,21.4,206.678,94.804,34.6,18.1,0.9416,94.229378,59.353085,0,42,6,-31,-2,8,3,3,2,4,2,3,2,3,1,2,0,0,2,3,0,0,0,4,1,97.22,25.5,21.944444,29.75,0.0,20.319444,73.937771
VE,2021-07-31,ChIJAdjLNstTKIwR003VfFjyoNw,Q717,country/VEN,VE,Venezuela,VE,VEN,0,1040,15,305766,3591,,,,,,,28435943,13984932,14451011,3353461,25162368,2935501,9431165,32.238,0.761,5094599,5158568,4130339,4027921,3564974,3014983,2042555,989860,412144,272644,8.0,-67.0,912050,868222,34403,72.128,7.0,21.4,206.678,94.804,34.6,18.1,0.9416,94.229378,59.353085,7,49,3,-24,17,6,3,3,2,4,2,3,2,3,1,2,0,0,2,3,0,0,0,4,1,97.22,24.944444,21.652778,29.75,0.0,20.916667,78.36668
VE,2021-08-01,ChIJAdjLNstTKIwR003VfFjyoNw,Q717,country/VEN,VE,Venezuela,VE,VEN,0,907,16,306673,3607,,,,,,,28435943,13984932,14451011,3353461,25162368,2935501,9431165,32.238,0.761,5094599,5158568,4130339,4027921,3564974,3014983,2042555,989860,412144,272644,8.0,-67.0,912050,868222,34403,72.128,7.0,21.4,206.678,94.804,34.6,18.1,0.9416,94.229378,59.353085,0,40,4,-27,8,7,3,3,2,4,2,3,2,3,1,2,0,0,2,3,0,0,0,4,1,97.22,24.361111,21.194444,28.5,0.0,21.375,83.656107
VE,2021-08-02,ChIJAdjLNstTKIwR003VfFjyoNw,Q717,country/VEN,VE,Venezuela,VE,VEN,0,897,16,307570,3623,,,,,,,28435943,13984932,14451011,3353461,25162368,2935501,9431165,32.238,0.761,5094599,5158568,4130339,4027921,3564974,3014983,2042555,989860,412144,272644,8.0,-67.0,912050,868222,34403,72.128,7.0,21.4,206.678,94.804,34.6,18.1,0.9416,94.229378,59.353085,4,45,13,-19,-5,7,3,3,2,4,1,2,1,3,1,2,0,0,2,3,0,0,0,4,1,80.56,24.138889,21.472222,27.555556,0.0,20.902778,82.337999
VE,2021-08-03,ChIJAdjLNstTKIwR003VfFjyoNw,Q717,country/VEN,VE,Venezuela,VE,VEN,0,882,14,308452,3637,,,,,,,28435943,13984932,14451011,3353461,25162368,2935501,9431165,32.238,0.761,5094599,5158568,4130339,4027921,3564974,3014983,2042555,989860,412144,272644,8.0,-67.0,912050,868222,34403,72.128,7.0,21.4,206.678,94.804,34.6,18.1,0.9416,94.229378,59.353085,5,46,12,-22,-9,7,3,3,2,4,1,2,1,3,1,2,0,0,2,3,0,0,0,4,1,80.56,24.25,21.5,27.555556,0.0,20.472222,79.721456
VE,2021-08-04,ChIJAdjLNstTKIwR003VfFjyoNw,Q717,country/VEN,VE,Venezuela,VE,VEN,0,766,12,309218,3649,,,,,,,28435943,13984932,14451011,3353461,25162368,2935501,9431165,32.238,0.761,5094599,5158568,4130339,4027921,3564974,3014983,2042555,989860,412144,272644,8.0,-67.0,912050,868222,34403,72.128,7.0,21.4,206.678,94.804,34.6,18.1,0.9416,94.229378,59.353085,9,47,17,-19,-7,7,3,3,2,4,1,2,1,3,1,2,0,0,2,3,0,0,0,4,1,80.56,24.569444,21.25,28.75,0.0,20.638889,79.100238
VE,2021-08-05,ChIJAdjLNstTKIwR003VfFjyoNw,Q717,country/VEN,VE,Venezuela,VE,VEN,0,763,17,309981,3666,,,,,,,28435943,13984932,14451011,3353461,25162368,2935501,9431165,32.238,0.761,5094599,5158568,4130339,4027921,3564974,3014983,2042555,989860,412144,272644,8.0,-67.0,912050,868222,34403,72.128,7.0,21.4,206.678,94.804,34.6,18.1,0.9416,94.229378,59.353085,7,47,15,-20,-6,7,3,3,2,4,1,2,1,3,1,2,0,0,2,3,0,0,0,4,1,80.56,25.377778,21.944444,30.2,0.0,20.7,75.463539
VE,2021-08-06,ChIJAdjLNstTKIwR003VfFjyoNw,Q717,country/VEN,VE,Venezuela,VE,VEN,0,979,16,310960,3682,,,,,,,28435943,13984932,14451011,3353461,25162368,2935501,9431165,32.238,0.761,5094599,5158568,4130339,4027921,3564974,3014983,2042555,989860,412144,272644,8.0,-67.0,912050,868222,34403,72.128,7.0,21.4,206.678,94.804,34.6,18.1,0.9416,94.229378,59.353085,7,46,17,-18,0,6,3,3,2,4,1,2,1,3,1,2,0,0,2,3,0,0,0,4,1,80.56,25.666667,21.75,30.5,0.0,21.041667,76.007261
VE,2021-08-07,ChIJAdjLNstTKIwR003VfFjyoNw,Q717,country/VEN,VE,Venezuela,VE,VEN,0,1155,12,312115,3694,,,,,,,28435943,13984932,14451011,3353461,25162368,2935501,9431165,32.238,0.761,5094599,5158568,4130339,4027921,3564974,3014983,2042555,989860,412144,272644,8.0,-67.0,912050,868222,34403,72.128,7.0,21.4,206.678,94.804,34.6,18.1,0.9416,94.229378,59.353085,14,50,15,-10,19,4,3,3,2,4,1,2,1,3,1,2,0,0,2,3,0,0,0,4,1,80.56,24.62963,20.833333,30.092593,0.0,20.018519,75.627068
VE,2021-08-08,ChIJAdjLNstTKIwR003VfFjyoNw,Q717,country/VEN,VE,Venezuela,VE,VEN,0,816,11,312931,3705,,,,,,,28435943,13984932,14451011,3353461,25162368,2935501,9431165,32.238,0.761,5094599,5158568,4130339,4027921,3564974,3014983,2042555,989860,412144,272644,8.0,-67.0,912050,868222,34403,72.128,7.0,21.4,206.678,94.804,34.6,18.1,0.9416,94.229378,59.353085,14,47,25,-6,17,3,3,3,2,4,1,2,1,3,1,2,0,0,2,3,0,0,0,4,1,80.56,26.125,21.75,30.5,0.0,19.763889,68.288336
VE,2021-08-09,ChIJAdjLNstTKIwR003VfFjyoNw,Q717,country/VEN,VE,Venezuela,VE,VEN,0,653,14,313584,3719,,,,,,,28435943,13984932,14451011,3353461,25162368,2935501,9431165,32.238,0.761,5094599,5158568,4130339,4027921,3564974,3014983,2042555,989860,412144,272644,8.0,-67.0,912050,868222,34403,72.128,7.0,21.4,206.678,94.804,34.6,18.1,0.9416,94.229378,59.353085,-5,38,4,-33,-9,9,3,3,2,4,1,3,1,3,1,2,0,0,2,3,0,0,0,4,1,86.11,25.555556,22.25,29.75,0.0,21.277778,77.284121
VE,2021-08-10,ChIJAdjLNstTKIwR003VfFjyoNw,Q717,country/VEN,VE,Venezuela,VE,VEN,0,896,14,314480,3733,,,,,,,28435943,13984932,14451011,3353461,25162368,2935501,9431165,32.238,0.761,5094599,5158568,4130339,4027921,3564974,3014983,2042555,989860,412144,272644,8.0,-67.0,912050,868222,34403,72.128,7.0,21.4,206.678,94.804,34.6,18.1,0.9416,94.229378,59.353085,-1,40,5,-33,-11,9,3,3,2,4,1,3,1,3,1,2,0,0,2,3,0,0,0,4,1,86.11,25.018519,21.62963,30.0,0.0,21.12963,79.169335
VE,2021-08-11,ChIJAdjLNstTKIwR003VfFjyoNw,Q717,country/VEN,VE,Venezuela,VE,VEN,0,1018,15,315498,3748,,,,,,,28435943,13984932,14451011,3353461,25162368,2935501,9431165,32.238,0.761,5094599,5158568,4130339,4027921,3564974,3014983,2042555,989860,412144,272644,8.0,-67.0,912050,868222,34403,72.128,7.0,21.4,206.678,94.804,34.6,18.1,0.9416,94.229378,59.353085,1,41,9,-30,-10,9,3,3,2,4,1,3,1,3,1,2,0,0,2,3,0,0,0,4,1,86.11,25.402778,21.944444,30.25,0.0,21.361111,78.408077
VE,2021-08-12,ChIJAdjLNstTKIwR003VfFjyoNw,Q717,country/VEN,VE,Venezuela,VE,VEN,0,951,16,316449,3764,,,,,,,28435943,13984932,14451011,3353461,25162368,2935501,9431165,32.238,0.761,5094599,5158568,4130339,4027921,3564974,3014983,2042555,989860,412144,272644,8.0,-67.0,912050,868222,34403,72.128,7.0,21.4,206.678,94.804,34.6,18.1,0.9416,94.229378,59.353085,-2,39,4,-32,-9,9,3,3,2,4,1,3,1,3,1,2,0,0,2,3,0,0,0,4,1,86.11,25.092593,21.574074,29.666667,0.0,21.203704,79.171924
VE,2021-08-13,ChIJAdjLNstTKIwR003VfFjyoNw,Q717,country/VEN,VE,Venezuela,VE,VEN,0,885,17,317334,3781,,,,,,,28435943,13984932,14451011,3353461,25162368,2935501,9431165,32.238,0.761,5094599,5158568,4130339,4027921,3564974,3014983,2042555,989860,412144,272644,8.0,-67.0,912050,868222,34403,72.128,7.0,21.4,206.678,94.804,34.6,18.1,0.9416,94.229378,59.353085,0,42,4,-30,-2,9,3,3,2,4,1,3,1,3,1,2,0,0,2,3,0,0,0,4,1,86.11,25.388889,21.75,30.5,0.0,20.583333,74.947199
VE,2021-08-14,ChIJAdjLNstTKIwR003VfFjyoNw,Q717,country/VEN,VE,Venezuela,VE,VEN,0,851,8,318185,3789,,,,,,,28435943,13984932,14451011,3353461,25162368,2935501,9431165,32.238,0.761,5094599,5158568,4130339,4027921,3564974,3014983,2042555,989860,412144,272644,8.0,-67.0,912050,868222,34403,72.128,7.0,21.4,206.678,94.804,34.6,18.1,0.9416,94.229378,59.353085,5,47,0,-24,16,7,3,3,2,4,1,3,1,3,1,2,0,0,2,3,0,0,0,4,1,86.11,24.680556,22.472222,27.569444,0.0,21.013889,80.274416
VE,2021-08-15,ChIJAdjLNstTKIwR003VfFjyoNw,Q717,country/VEN,VE,Venezuela,VE,VEN,0,909,10,319094,3799,,,,,,,28435943,13984932,14451011,3353461,25162368,2935501,9431165,32.238,0.761,5094599,5158568,4130339,4027921,3564974,3014983,2042555,989860,412144,272644,8.0,-67.0,912050,868222,34403,72.128,7.0,21.4,206.678,94.804,34.6,18.1,0.9416,94.229378,59.353085,6,47,9,-23,11,6,3,3,2,4,1,3,1,3,1,2,0,0,2,3,0,0,0,4,1,86.11,25.088889,21.8,28.4,0.0,21.333333,80.173341
VE,2021-08-16,ChIJAdjLNstTKIwR003VfFjyoNw,Q717,country/VEN,VE,Venezuela,VE,VEN,0,861,16,319955,3815,,,,,,,28435943,13984932,14451011,3353461,25162368,2935501,9431165,32.238,0.761,5094599,5158568,4130339,4027921,3564974,3014983,2042555,989860,412144,272644,8.0,-67.0,912050,868222,34403,72.128,7.0,21.4,206.678,94.804,34.6,18.1,0.9416,94.229378,59.353085,8,50,18,-15,-4,6,3,3,2,4,1,2,1,3,1,2,,,2,3,0,,0,4,1,80.56,26.111111,22.125,30.5,0.0,20.972222,73.784341
VE,2021-08-17,ChIJAdjLNstTKIwR003VfFjyoNw,Q717,country/VEN,VE,Venezuela,VE,VEN,0,967,15,320922,3830,0,,0,,678086,4678086,28435943,13984932,14451011,3353461,25162368,2935501,9431165,32.238,0.761,5094599,5158568,4130339,4027921,3564974,3014983,2042555,989860,412144,272644,8.0,-67.0,912050,868222,34403,72.128,7.0,21.4,206.678,94.804,34.6,18.1,0.9416,94.229378,59.353085,9,50,17,-18,-8,7,3,3,2,4,1,2,1,3,1,2,,,2,3,0,,0,4,1,80.56,25.092593,21.259259,30.0,0.0,20.62963,76.382517
VE,2021-08-18,ChIJAdjLNstTKIwR003VfFjyoNw,Q717,country/VEN,VE,Venezuela,VE,VEN,0,1005,14,321927,3844,,,,,,,28435943,13984932,14451011,3353461,25162368,2935501,9431165,32.238,0.761,5094599,5158568,4130339,4027921,3564974,3014983,2042555,989860,412144,272644,8.0,-67.0,912050,868222,34403,72.128,7.0,21.4,206.678,94.804,34.6,18.1,0.9416,94.229378,59.353085,10,47,17,-16,-5,7,3,3,2,4,1,2,1,3,1,2,,,2,3,0,,0,4,1,80.56,26.222222,22.902778,29.555556,0.0,20.777778,72.436117
VE,2021-08-19,ChIJAdjLNstTKIwR003VfFjyoNw,Q717,country/VEN,VE,Venezuela,VE,VEN,0,830,15,322757,3859,,,,,,,28435943,13984932,14451011,3353461,25162368,2935501,9431165,32.238,0.761,5094599,5158568,4130339,4027921,3564974,3014983,2042555,989860,412144,272644,8.0,-67.0,912050,868222,34403,72.128,7.0,21.4,206.678,94.804,34.6,18.1,0.9416,94.229378,59.353085,8,47,16,-18,-4,7,3,3,2,4,1,2,1,3,1,2,,,2,3,0,,0,4,1,80.56,25.203704,20.333333,31.0,0.0,20.425926,74.908982
VE,2021-08-20,ChIJAdjLNstTKIwR003VfFjyoNw,Q717,country/VEN,VE,Venezuela,VE,VEN,0,769,12,323526,3871,,,,,,,28435943,13984932,14451011,3353461,25162368,2935501,9431165,32.238,0.761,5094599,5158568,4130339,4027921,3564974,3014983,2042555,989860,412144,272644,8.0,-67.0,912050,868222,34403,72.128,7.0,21.4,206.678,94.804,34.6,18.1,0.9416,94.229378,59.353085,8,46,16,-16,1,6,3,3,2,4,1,2,1,3,1,2,,,2,3,0,,0,4,1,80.56,25.388889,21.37037,30.0,0.0,20.962963,76.571414
VE,2021-08-21,ChIJAdjLNstTKIwR003VfFjyoNw,Q717,country/VEN,VE,Venezuela,VE,VEN,0,1116,15,324642,3886,,,,,,,28435943,13984932,14451011,3353461,25162368,2935501,9431165,32.238,0.761,5094599,5158568,4130339,4027921,3564974,3014983,2042555,989860,412144,272644,8.0,-67.0,912050,868222,34403,72.128,7.0,21.4,206.678,94.804,34.6,18.1,0.9416,94.229378,59.353085,14,49,16,-9,18,4,3,3,2,4,1,2,1,3,1,2,,,2,3,0,,0,4,1,80.56,24.425926,21.333333,30.333333,0.0,20.833333,80.487193
VE,2021-08-22,ChIJAdjLNstTKIwR003VfFjyoNw,Q717,country/VEN,VE,Venezuela,VE,VEN,0,1074,9,325716,3895,,,,,,,28435943,13984932,14451011,3353461,25162368,2935501,9431165,32.238,0.761,5094599,5158568,4130339,4027921,3564974,3014983,2042555,989860,412144,272644,8.0,-67.0,912050,868222,34403,72.128,7.0,21.4,206.678,94.804,34.6,18.1,0.9416,94.229378,59.353085,11,42,20,-7,12,4,3,3,2,4,1,2,1,3,1,2,,,2,3,0,,0,4,1,80.56,25.166667,21.574074,30.666667,0.0,21.333333,79.328383
VE,2021-08-23,ChIJAdjLNstTKIwR003VfFjyoNw,Q717,country/VEN,VE,Venezuela,VE,VEN,0,806,14,326522,3909,,,,,,,28435943,13984932,14451011,3353461,25162368,2935501,9431165,32.238,0.761,5094599,5158568,4130339,4027921,3564974,3014983,2042555,989860,412144,272644,8.0,-67.0,912050,868222,34403,72.128,7.0,21.4,206.678,94.804,34.6,18.1,0.9416,94.229378,59.353085,-4,37,4,-32,-7,9,3,3,2,4,1,3,1,3,1,2,,,2,3,0,,0,4,1,86.11,26.0,21.796296,30.5,0.0,20.592593,72.176486
VE,2021-08-24,ChIJAdjLNstTKIwR003VfFjyoNw,Q717,country/VEN,VE,Venezuela,VE,VEN,0,928,15,327450,3924,,,,,,,28435943,13984932,14451011,3353461,25162368,2935501,9431165,32.238,0.761,5094599,5158568,4130339,4027921,3564974,3014983,2042555,989860,412144,272644,8.0,-67.0,912050,868222,34403,72.128,7.0,21.4,206.678,94.804,34.6,18.1,0.9416,94.229378,59.353085,-3,36,2,-34,-10,9,3,3,2,4,1,3,1,3,1,2,,,2,3,0,,0,4,1,86.11,24.981481,22.592593,29.0,0.0,21.611111,81.698229
VE,2021-08-25,ChIJAdjLNstTKIwR003VfFjyoNw,Q717,country/VEN,VE,Venezuela,VE,VEN,0,1100,16,328550,3940,,,,,,,28435943,13984932,14451011,3353461,25162368,2935501,9431165,32.238,0.761,5094599,5158568,4130339,4027921,3564974,3014983,2042555,989860,412144,272644,8.0,-67.0,912050,868222,34403,72.128,7.0,21.4,206.678,94.804,34.6,18.1,0.9416,94.229378,59.353085,3,44,10,-30,-8,9,3,3,2,4,1,3,1,3,1,2,,,2,3,0,,0,4,1,86.11,25.259259,21.592593,31.0,0.0,22.185185,83.598794
VE,2021-08-26,ChIJAdjLNstTKIwR003VfFjyoNw,Q717,country/VEN,VE,Venezuela,VE,VEN,0,1186,15,329736,3955,,,,,,,28435943,13984932,14451011,3353461,25162368,2935501,9431165,32.238,0.761,5094599,5158568,4130339,4027921,3564974,3014983,2042555,989860,412144,272644,8.0,-67.0,912050,868222,34403,72.128,7.0,21.4,206.678,94.804,34.6,18.1,0.9416,94.229378,59.353085,0,42,6,-31,-8,10,3,3,2,4,1,3,1,3,1,2,,,2,3,0,,0,4,1,86.11,26.148148,22.87037,30.333333,0.0,22.314815,79.527737
VE,2021-08-27,ChIJAdjLNstTKIwR003VfFjyoNw,Q717,country/VEN,VE,Venezuela,VE,VEN,0,1376,15,331112,3970,3106270,6006270,2236547,3336547,4664731,9342817,28435943,13984932,14451011,3353461,25162368,2935501,9431165,32.238,0.761,5094599,5158568,4130339,4027921,3564974,3014983,2042555,989860,412144,272644,8.0,-67.0,912050,868222,34403,72.128,7.0,21.4,206.678,94.804,34.6,18.1,0.9416,94.229378,59.353085,3,44,8,-29,0,9,3,3,2,4,1,3,1,3,1,2,,,2,3,0,,0,4,1,86.11,25.611111,21.0,30.0,0.0,20.296296,72.605623
VE,2021-08-28,ChIJAdjLNstTKIwR003VfFjyoNw,Q717,country/VEN,VE,Venezuela,VE,VEN,0,1060,16,332172,3986,,,,,,,28435943,13984932,14451011,3353461,25162368,2935501,9431165,32.238,0.761,5094599,5158568,4130339,4027921,3564974,3014983,2042555,989860,412144,272644,8.0,-67.0,912050,868222,34403,72.128,7.0,21.4,206.678,94.804,34.6,18.1,0.9416,94.229378,59.353085,7,46,2,-24,18,7,3,3,2,4,1,3,1,3,1,2,,,2,3,0,,0,4,1,86.11,24.5,21.333333,29.0,0.0,20.611111,78.989538
VE,2021-08-29,ChIJAdjLNstTKIwR003VfFjyoNw,Q717,country/VEN,VE,Venezuela,VE,VEN,0,953,12,333125,3998,,,,,,,28435943,13984932,14451011,3353461,25162368,2935501,9431165,32.238,0.761,5094599,5158568,4130339,4027921,3564974,3014983,2042555,989860,412144,272644,8.0,-67.0,912050,868222,34403,72.128,7.0,21.4,206.678,94.804,34.6,18.1,0.9416,94.229378,59.353085,4,41,6,-26,10,7,3,3,2,4,1,3,1,3,1,2,,,2,3,0,,0,4,1,86.11,24.777778,21.666667,29.666667,0.0,20.888889,79.011424
VE,2021-08-30,ChIJAdjLNstTKIwR003VfFjyoNw,Q717,country/VEN,VE,Venezuela,VE,VEN,0,1218,12,334343,4010,,,,,,,28435943,13984932,14451011,3353461,25162368,2935501,9431165,32.238,0.761,5094599,5158568,4130339,4027921,3564974,3014983,2042555,989860,412144,272644,8.0,-67.0,912050,868222,34403,72.128,7.0,21.4,206.678,94.804,34.6,18.1,0.9416,94.229378,59.353085,2,39,7,-22,-5,7,3,3,2,4,1,2,1,3,1,2,,,2,3,0,,0,4,1,80.56,23.611111,21.666667,27.0,0.0,21.259259,86.917054
VE,2021-08-31,ChIJAdjLNstTKIwR003VfFjyoNw,Q717,country/VEN,VE,Venezuela,VE,VEN,0,890,16,335233,4026,,,,,,,28435943,13984932,14451011,3353461,25162368,2935501,9431165,32.238,0.761,5094599,5158568,4130339,4027921,3564974,3014983,2042555,989860,412144,272644,8.0,-67.0,912050,868222,34403,72.128,7.0,21.4,206.678,94.804,34.6,18.1,0.9416,94.229378,59.353085,11,53,17,-18,-5,7,3,3,2,4,1,2,1,3,1,2,,,2,3,0,,0,4,1,80.56,25.541667,21.638889,30.0,0.0,21.138889,76.843459
VE,2021-09-01,ChIJAdjLNstTKIwR003VfFjyoNw,Q717,country/VEN,VE,Venezuela,VE,VEN,0,855,13,336088,4039,,,,,,,28435943,13984932,14451011,3353461,25162368,2935501,9431165,32.238,0.761,5094599,5158568,4130339,4027921,3564974,3014983,2042555,989860,412144,272644,8.0,-67.0,912050,868222,34403,72.128,7.0,21.4,206.678,94.804,34.6,18.1,0.9416,94.229378,59.353085,13,51,19,-17,-5,7,3,3,2,4,1,2,1,3,1,2,,,2,3,0,,0,4,1,80.56,25.388889,22.75,29.25,0.0,21.763889,80.689704
