location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_vaccinated,cumulative_persons_vaccinated,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_vaccine_doses_administered,cumulative_vaccine_doses_administered,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
JE,2020-08-30,ChIJM3WSjKRSDEgRw2waCqMjnFE,Q785,country/JEY,JE,Jersey,JE,JEY,0,0,0,370,32,,,,,,,105500,53600,55205,12508,11599,17285,16050,10505,15721,12008,7982,5147,367988,49.19,-2.11,118,14.546296,11.787037,16.694444,0.719667,,10.444444,76.518542
JE,2020-08-31,ChIJM3WSjKRSDEgRw2waCqMjnFE,Q785,country/JEY,JE,Jersey,JE,JEY,0,2,0,372,32,,,,,,,105500,53600,55205,12508,11599,17285,16050,10505,15721,12008,7982,5147,367988,49.19,-2.11,118,14.842593,11.287037,18.259259,0.169333,,9.509259,70.545176
JE,2020-09-01,ChIJM3WSjKRSDEgRw2waCqMjnFE,Q785,country/JEY,JE,Jersey,JE,JEY,0,1,0,373,32,,,,,,,105500,53600,55205,12508,11599,17285,16050,10505,15721,12008,7982,5147,367988,49.19,-2.11,118,14.759259,10.231481,18.472222,0.042333,,10.046296,73.4836
JE,2020-09-02,ChIJM3WSjKRSDEgRw2waCqMjnFE,Q785,country/JEY,JE,Jersey,JE,JEY,0,3,0,376,32,,,,,,,105500,53600,55205,12508,11599,17285,16050,10505,15721,12008,7982,5147,367988,49.19,-2.11,118,16.388889,10.916667,20.814815,0.042333,,12.259259,76.617017
JE,2020-09-03,ChIJM3WSjKRSDEgRw2waCqMjnFE,Q785,country/JEY,JE,Jersey,JE,JEY,0,0,0,376,32,,,,,,,105500,53600,55205,12508,11599,17285,16050,10505,15721,12008,7982,5147,367988,49.19,-2.11,118,18.027778,15.638889,20.287037,0.3048,,15.814815,87.214271
JE,2020-09-04,ChIJM3WSjKRSDEgRw2waCqMjnFE,Q785,country/JEY,JE,Jersey,JE,JEY,0,0,0,376,32,,,,,,,105500,53600,55205,12508,11599,17285,16050,10505,15721,12008,7982,5147,367988,49.19,-2.11,118,16.574074,14.518519,19.444444,1.058333,,13.842593,84.032682
JE,2020-09-05,ChIJM3WSjKRSDEgRw2waCqMjnFE,Q785,country/JEY,JE,Jersey,JE,JEY,0,0,0,376,32,,,,,,,105500,53600,55205,12508,11599,17285,16050,10505,15721,12008,7982,5147,367988,49.19,-2.11,118,15.564815,13.157407,17.583333,1.016,,10.787037,73.264396
JE,2020-09-06,ChIJM3WSjKRSDEgRw2waCqMjnFE,Q785,country/JEY,JE,Jersey,JE,JEY,0,1,0,377,32,,,,,,,105500,53600,55205,12508,11599,17285,16050,10505,15721,12008,7982,5147,367988,49.19,-2.11,118,15.435185,13.212963,18.287037,0.169333,,11.712963,78.612562
JE,2020-09-07,ChIJM3WSjKRSDEgRw2waCqMjnFE,Q785,country/JEY,JE,Jersey,JE,JEY,0,0,0,377,32,,,,,,,105500,53600,55205,12508,11599,17285,16050,10505,15721,12008,7982,5147,367988,49.19,-2.11,118,15.722222,11.833333,18.944444,0.381,,13.064815,84.267285
JE,2020-09-08,ChIJM3WSjKRSDEgRw2waCqMjnFE,Q785,country/JEY,JE,Jersey,JE,JEY,0,3,0,380,32,,,,,,,105500,53600,55205,12508,11599,17285,16050,10505,15721,12008,7982,5147,367988,49.19,-2.11,118,17.046296,14.768519,19.75,0.042333,,14.62037,85.649171
JE,2020-09-09,ChIJM3WSjKRSDEgRw2waCqMjnFE,Q785,country/JEY,JE,Jersey,JE,JEY,0,1,0,381,32,,,,,,,105500,53600,55205,12508,11599,17285,16050,10505,15721,12008,7982,5147,367988,49.19,-2.11,118,16.546296,14.509259,18.777778,0.042333,,14.898148,90.017711
JE,2020-09-10,ChIJM3WSjKRSDEgRw2waCqMjnFE,Q785,country/JEY,JE,Jersey,JE,JEY,0,1,0,382,32,,,,,,,105500,53600,55205,12508,11599,17285,16050,10505,15721,12008,7982,5147,367988,49.19,-2.11,118,16.972222,13.231481,19.611111,0.042333,,14.259259,84.163915
JE,2020-09-11,ChIJM3WSjKRSDEgRw2waCqMjnFE,Q785,country/JEY,JE,Jersey,JE,JEY,0,1,0,383,32,,,,,,,105500,53600,55205,12508,11599,17285,16050,10505,15721,12008,7982,5147,367988,49.19,-2.11,118,14.851852,10.87037,17.972222,0.084667,,10.944444,77.66815
JE,2020-09-12,ChIJM3WSjKRSDEgRw2waCqMjnFE,Q785,country/JEY,JE,Jersey,JE,JEY,0,2,0,385,32,,,,,,,105500,53600,55205,12508,11599,17285,16050,10505,15721,12008,7982,5147,367988,49.19,-2.11,118,16.037037,12.101852,19.203704,0.042333,,12.027778,77.183557
JE,2020-09-13,ChIJM3WSjKRSDEgRw2waCqMjnFE,Q785,country/JEY,JE,Jersey,JE,JEY,0,1,0,386,32,,,,,,,105500,53600,55205,12508,11599,17285,16050,10505,15721,12008,7982,5147,367988,49.19,-2.11,118,17.861111,13.287037,22.87963,0.169333,,13.805556,77.289806
JE,2020-09-14,ChIJM3WSjKRSDEgRw2waCqMjnFE,Q785,country/JEY,JE,Jersey,JE,JEY,0,2,0,388,32,,,,,,,105500,53600,55205,12508,11599,17285,16050,10505,15721,12008,7982,5147,367988,49.19,-2.11,118,21.611111,15.351852,27.583333,0.042333,,13.685185,61.096492
JE,2020-09-15,ChIJM3WSjKRSDEgRw2waCqMjnFE,Q785,country/JEY,JE,Jersey,JE,JEY,0,3,0,391,32,,,,,,,105500,53600,55205,12508,11599,17285,16050,10505,15721,12008,7982,5147,367988,49.19,-2.11,118,19.027778,16.4,23.037037,0.169333,,15.555556,80.36533
JE,2020-09-16,ChIJM3WSjKRSDEgRw2waCqMjnFE,Q785,country/JEY,JE,Jersey,JE,JEY,0,2,0,393,32,,,,,,,105500,53600,55205,12508,11599,17285,16050,10505,15721,12008,7982,5147,367988,49.19,-2.11,118,18.537037,16.898148,21.416667,0.127,,16.5,87.986314
JE,2020-09-17,ChIJM3WSjKRSDEgRw2waCqMjnFE,Q785,country/JEY,JE,Jersey,JE,JEY,0,0,0,393,32,,,,,,,105500,53600,55205,12508,11599,17285,16050,10505,15721,12008,7982,5147,367988,49.19,-2.11,118,17.861111,15.916667,20.712963,0.0,,13.842593,77.389048
JE,2020-09-18,ChIJM3WSjKRSDEgRw2waCqMjnFE,Q785,country/JEY,JE,Jersey,JE,JEY,0,2,0,395,32,,,,,,,105500,53600,55205,12508,11599,17285,16050,10505,15721,12008,7982,5147,367988,49.19,-2.11,118,17.388889,14.009259,20.231481,0.0,,12.990741,75.521879
JE,2020-09-19,ChIJM3WSjKRSDEgRw2waCqMjnFE,Q785,country/JEY,JE,Jersey,JE,JEY,0,2,0,397,32,,,,,,,105500,53600,55205,12508,11599,17285,16050,10505,15721,12008,7982,5147,367988,49.19,-2.11,118,17.398148,14.805556,20.009259,2.4892,,15.988889,89.883212
JE,2020-09-20,ChIJM3WSjKRSDEgRw2waCqMjnFE,Q785,country/JEY,JE,Jersey,JE,JEY,0,0,0,397,32,,,,,,,105500,53600,55205,12508,11599,17285,16050,10505,15721,12008,7982,5147,367988,49.19,-2.11,118,17.962963,14.694444,20.361111,1.820333,,15.62037,86.253307
JE,2020-09-21,ChIJM3WSjKRSDEgRw2waCqMjnFE,Q785,country/JEY,JE,Jersey,JE,JEY,0,2,0,399,32,,,,,,,105500,53600,55205,12508,11599,17285,16050,10505,15721,12008,7982,5147,367988,49.19,-2.11,118,17.787037,14.574074,21.361111,0.084667,,15.675926,87.546761
JE,2020-09-22,ChIJM3WSjKRSDEgRw2waCqMjnFE,Q785,country/JEY,JE,Jersey,JE,JEY,0,2,0,401,32,,,,,,,105500,53600,55205,12508,11599,17285,16050,10505,15721,12008,7982,5147,367988,49.19,-2.11,118,16.666667,13.953704,19.472222,0.1016,,15.37037,92.106587
JE,2020-09-23,ChIJM3WSjKRSDEgRw2waCqMjnFE,Q785,country/JEY,JE,Jersey,JE,JEY,0,0,0,401,32,,,,,,,105500,53600,55205,12508,11599,17285,16050,10505,15721,12008,7982,5147,367988,49.19,-2.11,118,15.203704,11.407407,18.203704,3.8608,,12.416667,83.529057
JE,2020-09-24,ChIJM3WSjKRSDEgRw2waCqMjnFE,Q785,country/JEY,JE,Jersey,JE,JEY,0,0,0,401,32,,,,,,,105500,53600,55205,12508,11599,17285,16050,10505,15721,12008,7982,5147,367988,49.19,-2.11,118,11.546296,7.527778,15.490741,4.572,,8.166667,75.514513
JE,2020-09-25,ChIJM3WSjKRSDEgRw2waCqMjnFE,Q785,country/JEY,JE,Jersey,JE,JEY,0,5,0,406,32,,,,,,,105500,53600,55205,12508,11599,17285,16050,10505,15721,12008,7982,5147,367988,49.19,-2.11,118,12.509259,7.398148,15.259259,7.62,,6.37963,66.382055
JE,2020-09-26,ChIJM3WSjKRSDEgRw2waCqMjnFE,Q785,country/JEY,JE,Jersey,JE,JEY,0,1,0,407,32,,,,,,,105500,53600,55205,12508,11599,17285,16050,10505,15721,12008,7982,5147,367988,49.19,-2.11,118,12.351852,9.694444,13.990741,0.677333,,4.490741,58.772912
JE,2020-09-27,ChIJM3WSjKRSDEgRw2waCqMjnFE,Q785,country/JEY,JE,Jersey,JE,JEY,0,1,0,408,32,,,,,,,105500,53600,55205,12508,11599,17285,16050,10505,15721,12008,7982,5147,367988,49.19,-2.11,118,13.185185,11.148148,15.564815,0.042333,,6.657407,64.629778
JE,2020-09-28,ChIJM3WSjKRSDEgRw2waCqMjnFE,Q785,country/JEY,JE,Jersey,JE,JEY,0,3,0,411,32,,,,,,,105500,53600,55205,12508,11599,17285,16050,10505,15721,12008,7982,5147,367988,49.19,-2.11,118,14.638889,11.564815,17.453704,0.0,,11.685185,82.497478
JE,2020-09-29,ChIJM3WSjKRSDEgRw2waCqMjnFE,Q785,country/JEY,JE,Jersey,JE,JEY,0,4,0,415,32,,,,,,,105500,53600,55205,12508,11599,17285,16050,10505,15721,12008,7982,5147,367988,49.19,-2.11,118,15.453704,12.731481,17.768519,0.211667,,12.296296,81.648876
JE,2020-09-30,ChIJM3WSjKRSDEgRw2waCqMjnFE,Q785,country/JEY,JE,Jersey,JE,JEY,0,6,0,421,32,,,,,,,105500,53600,55205,12508,11599,17285,16050,10505,15721,12008,7982,5147,367988,49.19,-2.11,118,14.842593,9.953704,17.62963,1.7272,,12.87963,88.273797
JE,2020-10-01,ChIJM3WSjKRSDEgRw2waCqMjnFE,Q785,country/JEY,JE,Jersey,JE,JEY,0,0,0,421,32,,,,,,,105500,53600,55205,12508,11599,17285,16050,10505,15721,12008,7982,5147,367988,49.19,-2.11,118,12.509259,8.046296,15.231481,11.2268,,8.972222,79.443133
JE,2020-10-02,ChIJM3WSjKRSDEgRw2waCqMjnFE,Q785,country/JEY,JE,Jersey,JE,JEY,0,4,0,425,32,,,,,,,105500,53600,55205,12508,11599,17285,16050,10505,15721,12008,7982,5147,367988,49.19,-2.11,118,11.953704,8.324074,14.5,21.3868,,9.157407,83.061022
JE,2020-10-03,ChIJM3WSjKRSDEgRw2waCqMjnFE,Q785,country/JEY,JE,Jersey,JE,JEY,0,2,0,427,32,,,,,,,105500,53600,55205,12508,11599,17285,16050,10505,15721,12008,7982,5147,367988,49.19,-2.11,118,11.064815,7.62037,14.935185,24.2316,,10.666667,87.841965
JE,2020-10-04,ChIJM3WSjKRSDEgRw2waCqMjnFE,Q785,country/JEY,JE,Jersey,JE,JEY,0,4,0,431,32,,,,,,,105500,53600,55205,12508,11599,17285,16050,10505,15721,12008,7982,5147,367988,49.19,-2.11,118,11.092593,7.583333,13.305556,21.8948,,8.488889,81.157184
JE,2020-10-05,ChIJM3WSjKRSDEgRw2waCqMjnFE,Q785,country/JEY,JE,Jersey,JE,JEY,0,6,0,437,32,,,,,,,105500,53600,55205,12508,11599,17285,16050,10505,15721,12008,7982,5147,367988,49.19,-2.11,118,13.333333,11.37963,14.435185,10.6172,,11.546296,89.002322
JE,2020-10-06,ChIJM3WSjKRSDEgRw2waCqMjnFE,Q785,country/JEY,JE,Jersey,JE,JEY,0,5,0,442,32,,,,,,,105500,53600,55205,12508,11599,17285,16050,10505,15721,12008,7982,5147,367988,49.19,-2.11,118,13.555556,10.601852,15.194444,3.9624,,10.694444,82.973699
JE,2020-10-07,ChIJM3WSjKRSDEgRw2waCqMjnFE,Q785,country/JEY,JE,Jersey,JE,JEY,0,3,0,445,32,,,,,,,105500,53600,55205,12508,11599,17285,16050,10505,15721,12008,7982,5147,367988,49.19,-2.11,118,14.259259,12.62037,16.546296,1.4732,,10.981481,80.769984
JE,2020-10-08,ChIJM3WSjKRSDEgRw2waCqMjnFE,Q785,country/JEY,JE,Jersey,JE,JEY,0,2,0,447,32,,,,,,,105500,53600,55205,12508,11599,17285,16050,10505,15721,12008,7982,5147,367988,49.19,-2.11,118,15.277778,12.944444,17.37037,3.0988,,13.861111,91.338086
JE,2020-10-09,ChIJM3WSjKRSDEgRw2waCqMjnFE,Q785,country/JEY,JE,Jersey,JE,JEY,0,9,0,456,32,,,,,,,105500,53600,55205,12508,11599,17285,16050,10505,15721,12008,7982,5147,367988,49.19,-2.11,118,13.157407,10.87963,15.564815,3.81,,9.259259,77.363922
JE,2020-10-10,ChIJM3WSjKRSDEgRw2waCqMjnFE,Q785,country/JEY,JE,Jersey,JE,JEY,0,10,0,466,32,,,,,,,105500,53600,55205,12508,11599,17285,16050,10505,15721,12008,7982,5147,367988,49.19,-2.11,118,12.009259,8.935185,14.333333,1.1684,,6.638889,69.802871
JE,2020-10-11,ChIJM3WSjKRSDEgRw2waCqMjnFE,Q785,country/JEY,JE,Jersey,JE,JEY,0,3,0,469,32,,,,,,,105500,53600,55205,12508,11599,17285,16050,10505,15721,12008,7982,5147,367988,49.19,-2.11,118,12.101852,9.287037,14.574074,1.481667,,8.018519,76.558645
JE,2020-10-12,ChIJM3WSjKRSDEgRw2waCqMjnFE,Q785,country/JEY,JE,Jersey,JE,JEY,0,15,0,484,32,,,,,,,105500,53600,55205,12508,11599,17285,16050,10505,15721,12008,7982,5147,367988,49.19,-2.11,118,11.5,8.453704,14.296296,1.9304,,8.592593,82.451255
JE,2020-10-13,ChIJM3WSjKRSDEgRw2waCqMjnFE,Q785,country/JEY,JE,Jersey,JE,JEY,0,5,0,489,32,,,,,,,105500,53600,55205,12508,11599,17285,16050,10505,15721,12008,7982,5147,367988,49.19,-2.11,118,10.324074,7.25,13.166667,3.7084,,7.166667,81.243504
JE,2020-10-14,ChIJM3WSjKRSDEgRw2waCqMjnFE,Q785,country/JEY,JE,Jersey,JE,JEY,0,1,0,490,32,,,,,,,105500,53600,55205,12508,11599,17285,16050,10505,15721,12008,7982,5147,367988,49.19,-2.11,118,10.981481,6.722222,14.101852,9.906,,7.824074,81.037927
JE,2020-10-15,ChIJM3WSjKRSDEgRw2waCqMjnFE,Q785,country/JEY,JE,Jersey,JE,JEY,0,2,0,492,32,,,,,,,105500,53600,55205,12508,11599,17285,16050,10505,15721,12008,7982,5147,367988,49.19,-2.11,118,11.490741,9.833333,13.138889,3.048,,7.490741,76.579457
JE,2020-10-16,ChIJM3WSjKRSDEgRw2waCqMjnFE,Q785,country/JEY,JE,Jersey,JE,JEY,0,0,0,492,32,,,,,,,105500,53600,55205,12508,11599,17285,16050,10505,15721,12008,7982,5147,367988,49.19,-2.11,118,11.055556,8.518519,13.518519,2.4384,,7.009259,76.208996
JE,2020-10-17,ChIJM3WSjKRSDEgRw2waCqMjnFE,Q785,country/JEY,JE,Jersey,JE,JEY,0,10,0,502,32,,,,,,,105500,53600,55205,12508,11599,17285,16050,10505,15721,12008,7982,5147,367988,49.19,-2.11,118,10.712963,8.203704,13.037037,0.550333,,6.648148,76.048754
JE,2020-10-18,ChIJM3WSjKRSDEgRw2waCqMjnFE,Q785,country/JEY,JE,Jersey,JE,JEY,0,7,0,509,32,,,,,,,105500,53600,55205,12508,11599,17285,16050,10505,15721,12008,7982,5147,367988,49.19,-2.11,118,10.675926,6.962963,13.666667,0.0,,5.87037,72.247806
JE,2020-10-19,ChIJM3WSjKRSDEgRw2waCqMjnFE,Q785,country/JEY,JE,Jersey,JE,JEY,0,5,0,514,32,,,,,,,105500,53600,55205,12508,11599,17285,16050,10505,15721,12008,7982,5147,367988,49.19,-2.11,118,12.148148,7.638889,15.0,0.0,,6.907407,70.493336
JE,2020-10-20,ChIJM3WSjKRSDEgRw2waCqMjnFE,Q785,country/JEY,JE,Jersey,JE,JEY,0,6,0,520,32,,,,,,,105500,53600,55205,12508,11599,17285,16050,10505,15721,12008,7982,5147,367988,49.19,-2.11,118,15.546296,11.638889,18.074074,0.677333,,13.111111,85.496751
JE,2020-10-21,ChIJM3WSjKRSDEgRw2waCqMjnFE,Q785,country/JEY,JE,Jersey,JE,JEY,0,5,0,525,32,,,,,,,105500,53600,55205,12508,11599,17285,16050,10505,15721,12008,7982,5147,367988,49.19,-2.11,118,14.546296,13.231481,16.046296,14.7828,,13.398148,92.898675
JE,2020-10-22,ChIJM3WSjKRSDEgRw2waCqMjnFE,Q785,country/JEY,JE,Jersey,JE,JEY,0,6,0,531,32,,,,,,,105500,53600,55205,12508,11599,17285,16050,10505,15721,12008,7982,5147,367988,49.19,-2.11,118,13.972222,11.898148,16.851852,4.614333,,11.990741,87.904134
JE,2020-10-23,ChIJM3WSjKRSDEgRw2waCqMjnFE,Q785,country/JEY,JE,Jersey,JE,JEY,0,7,0,538,32,,,,,,,105500,53600,55205,12508,11599,17285,16050,10505,15721,12008,7982,5147,367988,49.19,-2.11,118,13.222222,11.324074,15.175926,0.2032,,11.055556,86.812887
JE,2020-10-24,ChIJM3WSjKRSDEgRw2waCqMjnFE,Q785,country/JEY,JE,Jersey,JE,JEY,0,6,0,544,32,,,,,,,105500,53600,55205,12508,11599,17285,16050,10505,15721,12008,7982,5147,367988,49.19,-2.11,118,13.546296,8.740741,16.768519,3.556,,12.1,89.586339
JE,2020-10-25,ChIJM3WSjKRSDEgRw2waCqMjnFE,Q785,country/JEY,JE,Jersey,JE,JEY,0,5,0,549,32,,,,,,,105500,53600,55205,12508,11599,17285,16050,10505,15721,12008,7982,5147,367988,49.19,-2.11,118,11.222222,6.768519,14.185185,10.5156,,7.824074,79.826775
JE,2020-10-26,ChIJM3WSjKRSDEgRw2waCqMjnFE,Q785,country/JEY,JE,Jersey,JE,JEY,0,11,0,560,32,,,,,,,105500,53600,55205,12508,11599,17285,16050,10505,15721,12008,7982,5147,367988,49.19,-2.11,118,10.990741,7.25,13.675926,8.5852,,8.018519,82.250924
JE,2020-10-27,ChIJM3WSjKRSDEgRw2waCqMjnFE,Q785,country/JEY,JE,Jersey,JE,JEY,0,4,0,564,32,,,,,,,105500,53600,55205,12508,11599,17285,16050,10505,15721,12008,7982,5147,367988,49.19,-2.11,118,12.111111,8.898148,14.944444,5.2832,,10.083333,87.519238
JE,2020-10-28,ChIJM3WSjKRSDEgRw2waCqMjnFE,Q785,country/JEY,JE,Jersey,JE,JEY,0,5,0,569,32,,,,,,,105500,53600,55205,12508,11599,17285,16050,10505,15721,12008,7982,5147,367988,49.19,-2.11,118,11.712963,8.194444,13.787037,7.8232,,8.740741,82.329004
JE,2020-10-29,ChIJM3WSjKRSDEgRw2waCqMjnFE,Q785,country/JEY,JE,Jersey,JE,JEY,0,2,0,571,32,,,,,,,105500,53600,55205,12508,11599,17285,16050,10505,15721,12008,7982,5147,367988,49.19,-2.11,118,13.833333,10.75,15.398148,4.064,,11.694444,86.970923
JE,2020-10-30,ChIJM3WSjKRSDEgRw2waCqMjnFE,Q785,country/JEY,JE,Jersey,JE,JEY,0,6,0,577,32,,,,,,,105500,53600,55205,12508,11599,17285,16050,10505,15721,12008,7982,5147,367988,49.19,-2.11,118,14.342593,13.481481,15.601852,1.27,,12.62037,89.455913
JE,2020-10-31,ChIJM3WSjKRSDEgRw2waCqMjnFE,Q785,country/JEY,JE,Jersey,JE,JEY,0,7,0,584,32,,,,,,,105500,53600,55205,12508,11599,17285,16050,10505,15721,12008,7982,5147,367988,49.19,-2.11,118,12.75,8.453704,15.138889,1.9812,,9.972222,83.340553
JE,2020-11-01,ChIJM3WSjKRSDEgRw2waCqMjnFE,Q785,country/JEY,JE,Jersey,JE,JEY,0,4,0,588,32,,,,,,,105500,53600,55205,12508,11599,17285,16050,10505,15721,12008,7982,5147,367988,49.19,-2.11,118,15.453704,11.388889,17.212963,6.35,,14.361111,93.258334
JE,2020-11-02,ChIJM3WSjKRSDEgRw2waCqMjnFE,Q785,country/JEY,JE,Jersey,JE,JEY,0,9,0,597,32,,,,,,,105500,53600,55205,12508,11599,17285,16050,10505,15721,12008,7982,5147,367988,49.19,-2.11,118,13.592593,9.194444,16.777778,2.6416,,10.055556,79.208324
JE,2020-11-03,ChIJM3WSjKRSDEgRw2waCqMjnFE,Q785,country/JEY,JE,Jersey,JE,JEY,0,13,0,610,32,,,,,,,105500,53600,55205,12508,11599,17285,16050,10505,15721,12008,7982,5147,367988,49.19,-2.11,118,9.592593,6.962963,11.842593,1.6764,,5.027778,73.36406
JE,2020-11-04,ChIJM3WSjKRSDEgRw2waCqMjnFE,Q785,country/JEY,JE,Jersey,JE,JEY,0,12,0,622,32,,,,,,,105500,53600,55205,12508,11599,17285,16050,10505,15721,12008,7982,5147,367988,49.19,-2.11,118,8.796296,5.37037,12.046296,2.8448,,4.37963,74.054391
JE,2020-11-05,ChIJM3WSjKRSDEgRw2waCqMjnFE,Q785,country/JEY,JE,Jersey,JE,JEY,0,15,0,637,32,,,,,,,105500,53600,55205,12508,11599,17285,16050,10505,15721,12008,7982,5147,367988,49.19,-2.11,118,9.490741,6.601852,12.296296,0.254,,4.972222,73.52793
JE,2020-11-06,ChIJM3WSjKRSDEgRw2waCqMjnFE,Q785,country/JEY,JE,Jersey,JE,JEY,0,15,0,652,32,,,,,,,105500,53600,55205,12508,11599,17285,16050,10505,15721,12008,7982,5147,367988,49.19,-2.11,118,10.166667,7.62963,12.814815,0.0,,6.972222,80.611933
JE,2020-11-07,ChIJM3WSjKRSDEgRw2waCqMjnFE,Q785,country/JEY,JE,Jersey,JE,JEY,0,8,0,660,32,,,,,,,105500,53600,55205,12508,11599,17285,16050,10505,15721,12008,7982,5147,367988,49.19,-2.11,118,13.462963,10.601852,16.046296,0.0,,10.583333,82.782242
JE,2020-11-08,ChIJM3WSjKRSDEgRw2waCqMjnFE,Q785,country/JEY,JE,Jersey,JE,JEY,0,3,0,663,32,,,,,,,105500,53600,55205,12508,11599,17285,16050,10505,15721,12008,7982,5147,367988,49.19,-2.11,118,13.666667,11.712963,15.666667,0.7112,,12.685185,93.860689
JE,2020-11-09,ChIJM3WSjKRSDEgRw2waCqMjnFE,Q785,country/JEY,JE,Jersey,JE,JEY,0,12,0,675,32,,,,,,,105500,53600,55205,12508,11599,17285,16050,10505,15721,12008,7982,5147,367988,49.19,-2.11,118,13.518519,9.62037,15.9,0.423333,,12.466667,91.34418
JE,2020-11-10,ChIJM3WSjKRSDEgRw2waCqMjnFE,Q785,country/JEY,JE,Jersey,JE,JEY,0,17,0,692,32,,,,,,,105500,53600,55205,12508,11599,17285,16050,10505,15721,12008,7982,5147,367988,49.19,-2.11,118,12.324074,10.703704,14.398148,4.4704,,11.101852,92.288946
JE,2020-11-11,ChIJM3WSjKRSDEgRw2waCqMjnFE,Q785,country/JEY,JE,Jersey,JE,JEY,0,14,0,706,32,,,,,,,105500,53600,55205,12508,11599,17285,16050,10505,15721,12008,7982,5147,367988,49.19,-2.11,118,12.259259,10.583333,13.481481,1.778,,10.675926,90.113691
JE,2020-11-12,ChIJM3WSjKRSDEgRw2waCqMjnFE,Q785,country/JEY,JE,Jersey,JE,JEY,0,17,0,723,32,,,,,,,105500,53600,55205,12508,11599,17285,16050,10505,15721,12008,7982,5147,367988,49.19,-2.11,118,11.712963,9.712963,13.935185,2.116667,,7.851852,77.389798
JE,2020-11-13,ChIJM3WSjKRSDEgRw2waCqMjnFE,Q785,country/JEY,JE,Jersey,JE,JEY,0,13,0,736,32,,,,,,,105500,53600,55205,12508,11599,17285,16050,10505,15721,12008,7982,5147,367988,49.19,-2.11,118,11.925926,8.712963,14.009259,1.6256,,9.155556,83.331911
JE,2020-11-14,ChIJM3WSjKRSDEgRw2waCqMjnFE,Q785,country/JEY,JE,Jersey,JE,JEY,0,14,0,750,32,,,,,,,105500,53600,55205,12508,11599,17285,16050,10505,15721,12008,7982,5147,367988,49.19,-2.11,118,14.009259,10.324074,15.25,1.7272,,12.462963,90.424601
JE,2020-11-15,ChIJM3WSjKRSDEgRw2waCqMjnFE,Q785,country/JEY,JE,Jersey,JE,JEY,0,11,0,761,32,,,,,,,105500,53600,55205,12508,11599,17285,16050,10505,15721,12008,7982,5147,367988,49.19,-2.11,118,11.472222,6.87963,14.333333,23.8252,,9.185185,86.061152
JE,2020-11-16,ChIJM3WSjKRSDEgRw2waCqMjnFE,Q785,country/JEY,JE,Jersey,JE,JEY,0,9,0,770,32,,,,,,,105500,53600,55205,12508,11599,17285,16050,10505,15721,12008,7982,5147,367988,49.19,-2.11,118,11.925926,9.555556,13.231481,9.8552,,8.518519,79.699151
JE,2020-11-17,ChIJM3WSjKRSDEgRw2waCqMjnFE,Q785,country/JEY,JE,Jersey,JE,JEY,0,7,0,777,32,,,,,,,105500,53600,55205,12508,11599,17285,16050,10505,15721,12008,7982,5147,367988,49.19,-2.11,118,12.907407,11.564815,14.25,0.127,,10.055556,82.871306
JE,2020-11-18,ChIJM3WSjKRSDEgRw2waCqMjnFE,Q785,country/JEY,JE,Jersey,JE,JEY,0,11,0,788,32,,,,,,,105500,53600,55205,12508,11599,17285,16050,10505,15721,12008,7982,5147,367988,49.19,-2.11,118,12.092593,10.064815,15.064815,0.127,,9.546296,84.471945
JE,2020-11-19,ChIJM3WSjKRSDEgRw2waCqMjnFE,Q785,country/JEY,JE,Jersey,JE,JEY,0,14,0,802,32,,,,,,,105500,53600,55205,12508,11599,17285,16050,10505,15721,12008,7982,5147,367988,49.19,-2.11,118,10.212963,8.194444,11.648148,1.0668,,4.472222,67.635032
JE,2020-11-20,ChIJM3WSjKRSDEgRw2waCqMjnFE,Q785,country/JEY,JE,Jersey,JE,JEY,0,13,0,815,32,,,,,,,105500,53600,55205,12508,11599,17285,16050,10505,15721,12008,7982,5147,367988,49.19,-2.11,118,9.453704,6.981481,11.046296,0.254,,6.583333,82.392851
JE,2020-11-21,ChIJM3WSjKRSDEgRw2waCqMjnFE,Q785,country/JEY,JE,Jersey,JE,JEY,0,8,0,823,32,,,,,,,105500,53600,55205,12508,11599,17285,16050,10505,15721,12008,7982,5147,367988,49.19,-2.11,118,11.25,9.577778,12.3,0.7112,,8.435185,82.945817
JE,2020-11-22,ChIJM3WSjKRSDEgRw2waCqMjnFE,Q785,country/JEY,JE,Jersey,JE,JEY,0,7,0,830,32,,,,,,,105500,53600,55205,12508,11599,17285,16050,10505,15721,12008,7982,5147,367988,49.19,-2.11,118,11.222222,9.944444,12.12963,0.508,,9.962963,92.001031
JE,2020-11-23,ChIJM3WSjKRSDEgRw2waCqMjnFE,Q785,country/JEY,JE,Jersey,JE,JEY,0,9,0,839,32,,,,,,,105500,53600,55205,12508,11599,17285,16050,10505,15721,12008,7982,5147,367988,49.19,-2.11,118,10.62037,8.175926,12.240741,2.582333,,9.25,91.313975
