location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,cumulative_tested,new_persons_vaccinated,cumulative_persons_vaccinated,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_vaccine_doses_administered,cumulative_vaccine_doses_administered,population,population_male,population_female,population_rural,population_urban,population_density,human_development_index,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,gdp_usd,gdp_per_capita_usd,openstreetmap_id,latitude,longitude,area_sq_km,area_rural_sq_km,area_urban_sq_km,life_expectancy,diabetes_prevalence,infant_mortality_rate,adult_male_mortality_rate,adult_female_mortality_rate,pollution_mortality_rate,comorbidity_mortality_rate,nurses_per_1000,physicians_per_1000,health_expenditure_usd,out_of_pocket_health_expenditure_usd,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_transit_stations,mobility_workplaces,mobility_residential,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
AG,2021-07-19,ChIJwdG4bbluDYwRlHmL4Yg3aic,Q781,country/ATG,AG,Antigua and Barbuda,AG,ATG,0,7,0,1275,42,,,,,,,,97928,47269,50659,73318,23800,222.564,0.78,14583,13867,14894,14094,13860,12832,8043,4101,1654,1727759259,17790,536900,17.116667,-61.85,440,167,266,76.885,13.1,5.0,126.917,83.136,29.9,22.6,4.5171,2.956,673.85968,235.749039,13,14,80,-17,-21,-10,28.783951,26.530864,30.851852,9.652,23.451389,72.516351
AG,2021-07-20,ChIJwdG4bbluDYwRlHmL4Yg3aic,Q781,country/ATG,AG,Antigua and Barbuda,AG,ATG,0,0,0,1275,42,,132,37448,152,28960,284,66408,97928,47269,50659,73318,23800,222.564,0.78,14583,13867,14894,14094,13860,12832,8043,4101,1654,1727759259,17790,536900,17.116667,-61.85,440,167,266,76.885,13.1,5.0,126.917,83.136,29.9,22.6,4.5171,2.956,673.85968,235.749039,10,11,71,-21,-18,-9,28.790123,26.623457,31.030864,8.494889,23.388889,72.17621
AG,2021-07-21,ChIJwdG4bbluDYwRlHmL4Yg3aic,Q781,country/ATG,AG,Antigua and Barbuda,AG,ATG,0,2,0,1277,42,,50,37498,64,29024,114,66522,97928,47269,50659,73318,23800,222.564,0.78,14583,13867,14894,14094,13860,12832,8043,4101,1654,1727759259,17790,536900,17.116667,-61.85,440,167,266,76.885,13.1,5.0,126.917,83.136,29.9,22.6,4.5171,2.956,673.85968,235.749039,12,13,73,-23,-20,-10,28.072222,25.58642,30.727778,8.946444,23.395062,75.612823
AG,2021-07-22,ChIJwdG4bbluDYwRlHmL4Yg3aic,Q781,country/ATG,AG,Antigua and Barbuda,AG,ATG,0,1,1,1278,43,,57,37555,1268,30292,1325,67847,97928,47269,50659,73318,23800,222.564,0.78,14583,13867,14894,14094,13860,12832,8043,4101,1654,1727759259,17790,536900,17.116667,-61.85,440,167,266,76.885,13.1,5.0,126.917,83.136,29.9,22.6,4.5171,2.956,673.85968,235.749039,10,11,67,-24,-21,-10,28.061111,25.790123,30.688889,11.6205,24.074074,78.587218
AG,2021-07-23,ChIJwdG4bbluDYwRlHmL4Yg3aic,Q781,country/ATG,AG,Antigua and Barbuda,AG,ATG,0,2,0,1280,43,,,,,,,,97928,47269,50659,73318,23800,222.564,0.78,14583,13867,14894,14094,13860,12832,8043,4101,1654,1727759259,17790,536900,17.116667,-61.85,440,167,266,76.885,13.1,5.0,126.917,83.136,29.9,22.6,4.5171,2.956,673.85968,235.749039,13,14,71,-20,-17,-10,28.433333,25.8,31.155556,11.84275,24.222222,77.517929
AG,2021-07-24,ChIJwdG4bbluDYwRlHmL4Yg3aic,Q781,country/ATG,AG,Antigua and Barbuda,AG,ATG,0,0,0,1280,43,,,,,,,,97928,47269,50659,73318,23800,222.564,0.78,14583,13867,14894,14094,13860,12832,8043,4101,1654,1727759259,17790,536900,17.116667,-61.85,440,167,266,76.885,13.1,5.0,126.917,83.136,29.9,22.6,4.5171,2.956,673.85968,235.749039,11,13,64,-16,-15,-11,26.961111,23.672222,30.1,15.465778,24.916667,84.549105
AG,2021-07-25,ChIJwdG4bbluDYwRlHmL4Yg3aic,Q781,country/ATG,AG,Antigua and Barbuda,AG,ATG,0,0,0,1280,43,,286,37841,138,30430,424,68271,97928,47269,50659,73318,23800,222.564,0.78,14583,13867,14894,14094,13860,12832,8043,4101,1654,1727759259,17790,536900,17.116667,-61.85,440,167,266,76.885,13.1,5.0,126.917,83.136,29.9,22.6,4.5171,2.956,673.85968,235.749039,11,7,83,-24,-23,-10,28.222222,26.216049,30.538889,11.7475,25.253086,83.700706
AG,2021-07-26,ChIJwdG4bbluDYwRlHmL4Yg3aic,Q781,country/ATG,AG,Antigua and Barbuda,AG,ATG,0,8,0,1288,43,,,,,,,,97928,47269,50659,73318,23800,222.564,0.78,14583,13867,14894,14094,13860,12832,8043,4101,1654,1727759259,17790,536900,17.116667,-61.85,440,167,266,76.885,13.1,5.0,126.917,83.136,29.9,22.6,4.5171,2.956,673.85968,235.749039,12,12,85,-23,-21,-11,28.588889,26.411111,30.683333,8.7884,23.604938,74.051253
AG,2021-07-27,ChIJwdG4bbluDYwRlHmL4Yg3aic,Q781,country/ATG,AG,Antigua and Barbuda,AG,ATG,0,0,0,1288,43,,,,,,,,97928,47269,50659,73318,23800,222.564,0.78,14583,13867,14894,14094,13860,12832,8043,4101,1654,1727759259,17790,536900,17.116667,-61.85,440,167,266,76.885,13.1,5.0,126.917,83.136,29.9,22.6,4.5171,2.956,673.85968,235.749039,10,13,70,-22,-19,-10,28.179012,25.938272,30.67284,9.313333,22.9375,72.679984
AG,2021-07-28,ChIJwdG4bbluDYwRlHmL4Yg3aic,Q781,country/ATG,AG,Antigua and Barbuda,AG,ATG,0,7,0,1295,43,,226,38067,218,30648,444,68715,97928,47269,50659,73318,23800,222.564,0.78,14583,13867,14894,14094,13860,12832,8043,4101,1654,1727759259,17790,536900,17.116667,-61.85,440,167,266,76.885,13.1,5.0,126.917,83.136,29.9,22.6,4.5171,2.956,673.85968,235.749039,15,15,73,-25,-19,-10,26.572222,23.216667,30.679012,10.272889,23.145833,73.185352
AG,2021-07-29,ChIJwdG4bbluDYwRlHmL4Yg3aic,Q781,country/ATG,AG,Antigua and Barbuda,AG,ATG,0,8,0,1303,43,,79,38146,56,30704,135,68850,97928,47269,50659,73318,23800,222.564,0.78,14583,13867,14894,14094,13860,12832,8043,4101,1654,1727759259,17790,536900,17.116667,-61.85,440,167,266,76.885,13.1,5.0,126.917,83.136,29.9,22.6,4.5171,2.956,673.85968,235.749039,18,16,68,-32,-23,-9,27.405556,25.401235,30.222222,13.97,24.083333,79.611938
AG,2021-07-30,ChIJwdG4bbluDYwRlHmL4Yg3aic,Q781,country/ATG,AG,Antigua and Barbuda,AG,ATG,0,0,0,1303,43,,,,,,,,97928,47269,50659,73318,23800,222.564,0.78,14583,13867,14894,14094,13860,12832,8043,4101,1654,1727759259,17790,536900,17.116667,-61.85,440,167,266,76.885,13.1,5.0,126.917,83.136,29.9,22.6,4.5171,2.956,673.85968,235.749039,23,18,76,-21,-17,-12,28.2,25.740741,30.811111,9.906,24.037037,77.911744
AG,2021-07-31,ChIJwdG4bbluDYwRlHmL4Yg3aic,Q781,country/ATG,AG,Antigua and Barbuda,AG,ATG,0,0,0,1303,43,,,,,,,,97928,47269,50659,73318,23800,222.564,0.78,14583,13867,14894,14094,13860,12832,8043,4101,1654,1727759259,17790,536900,17.116667,-61.85,440,167,266,76.885,13.1,5.0,126.917,83.136,29.9,22.6,4.5171,2.956,673.85968,235.749039,29,22,76,-18,-11,-16,29.033333,26.766667,31.227778,8.4074,24.098765,74.28957
AG,2021-08-01,ChIJwdG4bbluDYwRlHmL4Yg3aic,Q781,country/ATG,AG,Antigua and Barbuda,AG,ATG,0,0,0,1303,43,,,,,,,,97928,47269,50659,73318,23800,222.564,0.78,14583,13867,14894,14094,13860,12832,8043,4101,1654,1727759259,17790,536900,17.116667,-61.85,440,167,266,76.885,13.1,5.0,126.917,83.136,29.9,22.6,4.5171,2.956,673.85968,235.749039,27,23,97,-21,-18,-15,28.655556,26.666667,30.844444,7.6962,23.549383,73.522679
AG,2021-08-02,ChIJwdG4bbluDYwRlHmL4Yg3aic,Q781,country/ATG,AG,Antigua and Barbuda,AG,ATG,0,0,0,1303,43,,216,38362,224,30928,440,69290,97928,47269,50659,73318,23800,222.564,0.78,14583,13867,14894,14094,13860,12832,8043,4101,1654,1727759259,17790,536900,17.116667,-61.85,440,167,266,76.885,13.1,5.0,126.917,83.136,29.9,22.6,4.5171,2.956,673.85968,235.749039,-24,-10,85,-60,-72,5,26.85,22.916667,30.288889,1.157111,23.145833,75.578537
AG,2021-08-03,ChIJwdG4bbluDYwRlHmL4Yg3aic,Q781,country/ATG,AG,Antigua and Barbuda,AG,ATG,0,8,0,1311,43,,,,,,,,97928,47269,50659,73318,23800,222.564,0.78,14583,13867,14894,14094,13860,12832,8043,4101,1654,1727759259,17790,536900,17.116667,-61.85,440,167,266,76.885,13.1,5.0,126.917,83.136,29.9,22.6,4.5171,2.956,673.85968,235.749039,-23,-10,70,-62,-71,7,28.255556,25.305556,30.711111,0.846667,23.654321,75.429938
AG,2021-08-04,ChIJwdG4bbluDYwRlHmL4Yg3aic,Q781,country/ATG,AG,Antigua and Barbuda,AG,ATG,0,0,0,1311,43,,100,38462,128,31056,228,69518,97928,47269,50659,73318,23800,222.564,0.78,14583,13867,14894,14094,13860,12832,8043,4101,1654,1727759259,17790,536900,17.116667,-61.85,440,167,266,76.885,13.1,5.0,126.917,83.136,29.9,22.6,4.5171,2.956,673.85968,235.749039,26,25,63,-32,-24,-10,27.975309,25.098765,30.660494,3.628571,23.888889,78.209812
AG,2021-08-05,ChIJwdG4bbluDYwRlHmL4Yg3aic,Q781,country/ATG,AG,Antigua and Barbuda,AG,ATG,0,9,0,1320,43,,,,,,,,97928,47269,50659,73318,23800,222.564,0.78,14583,13867,14894,14094,13860,12832,8043,4101,1654,1727759259,17790,536900,17.116667,-61.85,440,167,266,76.885,13.1,5.0,126.917,83.136,29.9,22.6,4.5171,2.956,673.85968,235.749039,27,22,73,-27,-25,-9,28.516667,25.866667,30.805556,0.8382,23.882716,75.550999
AG,2021-08-06,ChIJwdG4bbluDYwRlHmL4Yg3aic,Q781,country/ATG,AG,Antigua and Barbuda,AG,ATG,0,8,0,1328,43,,,,,,,,97928,47269,50659,73318,23800,222.564,0.78,14583,13867,14894,14094,13860,12832,8043,4101,1654,1727759259,17790,536900,17.116667,-61.85,440,167,266,76.885,13.1,5.0,126.917,83.136,29.9,22.6,4.5171,2.956,673.85968,235.749039,22,18,72,-21,-21,-10,28.855556,26.427778,31.033333,0.0254,23.197531,71.139673
AG,2021-08-07,ChIJwdG4bbluDYwRlHmL4Yg3aic,Q781,country/ATG,AG,Antigua and Barbuda,AG,ATG,0,10,0,1338,43,,143,38605,242,31298,385,69903,97928,47269,50659,73318,23800,222.564,0.78,14583,13867,14894,14094,13860,12832,8043,4101,1654,1727759259,17790,536900,17.116667,-61.85,440,167,266,76.885,13.1,5.0,126.917,83.136,29.9,22.6,4.5171,2.956,673.85968,235.749039,19,16,66,-20,-12,-13,28.4,26.259259,30.966667,0.6604,23.493827,74.594731
AG,2021-08-08,ChIJwdG4bbluDYwRlHmL4Yg3aic,Q781,country/ATG,AG,Antigua and Barbuda,AG,ATG,0,10,0,1348,43,,,,,,,,97928,47269,50659,73318,23800,222.564,0.78,14583,13867,14894,14094,13860,12832,8043,4101,1654,1727759259,17790,536900,17.116667,-61.85,440,167,266,76.885,13.1,5.0,126.917,83.136,29.9,22.6,4.5171,2.956,673.85968,235.749039,18,13,86,-25,-20,-11,27.633333,24.364198,31.094444,6.237111,24.326389,79.350947
AG,2021-08-09,ChIJwdG4bbluDYwRlHmL4Yg3aic,Q781,country/ATG,AG,Antigua and Barbuda,AG,ATG,0,0,0,1348,43,,,,,,,,97928,47269,50659,73318,23800,222.564,0.78,14583,13867,14894,14094,13860,12832,8043,4101,1654,1727759259,17790,536900,17.116667,-61.85,440,167,266,76.885,13.1,5.0,126.917,83.136,29.9,22.6,4.5171,2.956,673.85968,235.749039,18,16,80,-25,-23,-8,28.833333,26.311111,31.166667,0.0,22.962963,70.232017
AG,2021-08-10,ChIJwdG4bbluDYwRlHmL4Yg3aic,Q781,country/ATG,AG,Antigua and Barbuda,AG,ATG,0,0,0,1348,43,,0,38605,116,31414,116,70019,97928,47269,50659,73318,23800,222.564,0.78,14583,13867,14894,14094,13860,12832,8043,4101,1654,1727759259,17790,536900,17.116667,-61.85,440,167,266,76.885,13.1,5.0,126.917,83.136,29.9,22.6,4.5171,2.956,673.85968,235.749039,-6,-5,38,-44,-31,2,25.932099,22.234568,29.425926,11.792857,24.555556,84.556399
AG,2021-08-11,ChIJwdG4bbluDYwRlHmL4Yg3aic,Q781,country/ATG,AG,Antigua and Barbuda,AG,ATG,0,24,0,1372,43,,,,,,,,97928,47269,50659,73318,23800,222.564,0.78,14583,13867,14894,14094,13860,12832,8043,4101,1654,1727759259,17790,536900,17.116667,-61.85,440,167,266,76.885,13.1,5.0,126.917,83.136,29.9,22.6,4.5171,2.956,673.85968,235.749039,19,13,69,-31,-25,-8,28.685185,26.216049,30.67284,2.794,24.951389,80.365087
AG,2021-08-12,ChIJwdG4bbluDYwRlHmL4Yg3aic,Q781,country/ATG,AG,Antigua and Barbuda,AG,ATG,0,0,0,1372,43,,,,,,,,97928,47269,50659,73318,23800,222.564,0.78,14583,13867,14894,14094,13860,12832,8043,4101,1654,1727759259,17790,536900,17.116667,-61.85,440,167,266,76.885,13.1,5.0,126.917,83.136,29.9,22.6,4.5171,2.956,673.85968,235.749039,21,12,68,-31,-25,-9,28.722222,26.705556,30.761111,0.3048,23.432099,72.797557
AG,2021-08-13,ChIJwdG4bbluDYwRlHmL4Yg3aic,Q781,country/ATG,AG,Antigua and Barbuda,AG,ATG,0,0,0,1372,43,,,,,,,,97928,47269,50659,73318,23800,222.564,0.78,14583,13867,14894,14094,13860,12832,8043,4101,1654,1727759259,17790,536900,17.116667,-61.85,440,167,266,76.885,13.1,5.0,126.917,83.136,29.9,22.6,4.5171,2.956,673.85968,235.749039,19,21,73,-25,-20,-10,28.061111,26.604938,30.611111,0.8255,24.839506,82.600867
AG,2021-08-14,ChIJwdG4bbluDYwRlHmL4Yg3aic,Q781,country/ATG,AG,Antigua and Barbuda,AG,ATG,0,0,0,1372,43,,434,39039,612,32026,1046,71065,97928,47269,50659,73318,23800,222.564,0.78,14583,13867,14894,14094,13860,12832,8043,4101,1654,1727759259,17790,536900,17.116667,-61.85,440,167,266,76.885,13.1,5.0,126.917,83.136,29.9,22.6,4.5171,2.956,673.85968,235.749039,8,19,54,-22,-15,-10,28.338889,26.209877,30.766667,2.652889,25.333333,83.419269
AG,2021-08-15,ChIJwdG4bbluDYwRlHmL4Yg3aic,Q781,country/ATG,AG,Antigua and Barbuda,AG,ATG,0,25,0,1397,43,,,,,,,,97928,47269,50659,73318,23800,222.564,0.78,14583,13867,14894,14094,13860,12832,8043,4101,1654,1727759259,17790,536900,17.116667,-61.85,440,167,266,76.885,13.1,5.0,126.917,83.136,29.9,22.6,4.5171,2.956,673.85968,235.749039,-1,-6,66,-31,-24,-5,28.288889,25.844444,30.572222,3.697111,24.925926,81.627558
AG,2021-08-16,ChIJwdG4bbluDYwRlHmL4Yg3aic,Q781,country/ATG,AG,Antigua and Barbuda,AG,ATG,0,0,0,1397,43,,147,39186,222,32248,369,71434,97928,47269,50659,73318,23800,222.564,0.78,14583,13867,14894,14094,13860,12832,8043,4101,1654,1727759259,17790,536900,17.116667,-61.85,440,167,266,76.885,13.1,5.0,126.917,83.136,29.9,22.6,4.5171,2.956,673.85968,235.749039,18,7,85,-24,-24,-8,28.654321,26.549383,30.518519,1.693333,24.715278,78.882557
AG,2021-08-17,ChIJwdG4bbluDYwRlHmL4Yg3aic,Q781,country/ATG,AG,Antigua and Barbuda,AG,ATG,0,24,0,1421,43,,,,,,,,97928,47269,50659,73318,23800,222.564,0.78,14583,13867,14894,14094,13860,12832,8043,4101,1654,1727759259,17790,536900,17.116667,-61.85,440,167,266,76.885,13.1,5.0,126.917,83.136,29.9,22.6,4.5171,2.956,673.85968,235.749039,13,5,70,-32,-24,-8,28.75,26.511111,30.8,0.0,23.598765,73.289581
AG,2021-08-18,ChIJwdG4bbluDYwRlHmL4Yg3aic,Q781,country/ATG,AG,Antigua and Barbuda,AG,ATG,0,0,0,1421,43,,,,,,,,97928,47269,50659,73318,23800,222.564,0.78,14583,13867,14894,14094,13860,12832,8043,4101,1654,1727759259,17790,536900,17.116667,-61.85,440,167,266,76.885,13.1,5.0,126.917,83.136,29.9,22.6,4.5171,2.956,673.85968,235.749039,18,7,72,-33,-22,-8,29.0,26.872222,31.05,0.0,23.580247,72.198613
AG,2021-08-19,ChIJwdG4bbluDYwRlHmL4Yg3aic,Q781,country/ATG,AG,Antigua and Barbuda,AG,ATG,0,26,0,1447,43,,44,39230,122,32370,166,71600,97928,47269,50659,73318,23800,222.564,0.78,14583,13867,14894,14094,13860,12832,8043,4101,1654,1727759259,17790,536900,17.116667,-61.85,440,167,266,76.885,13.1,5.0,126.917,83.136,29.9,22.6,4.5171,2.956,673.85968,235.749039,21,11,67,-34,-23,-8,28.733333,26.666667,30.694444,1.100667,24.308642,76.959788
AG,2021-08-20,ChIJwdG4bbluDYwRlHmL4Yg3aic,Q781,country/ATG,AG,Antigua and Barbuda,AG,ATG,0,43,0,1490,43,,,,,,,,97928,47269,50659,73318,23800,222.564,0.78,14583,13867,14894,14094,13860,12832,8043,4101,1654,1727759259,17790,536900,17.116667,-61.85,440,167,266,76.885,13.1,5.0,126.917,83.136,29.9,22.6,4.5171,2.956,673.85968,235.749039,15,11,71,-29,-20,-9,29.080247,27.37037,31.04321,0.127,24.263889,74.967921
AG,2021-08-21,ChIJwdG4bbluDYwRlHmL4Yg3aic,Q781,country/ATG,AG,Antigua and Barbuda,AG,ATG,0,0,0,1490,43,,,,,,,,97928,47269,50659,73318,23800,222.564,0.78,14583,13867,14894,14094,13860,12832,8043,4101,1654,1727759259,17790,536900,17.116667,-61.85,440,167,266,76.885,13.1,5.0,126.917,83.136,29.9,22.6,4.5171,2.956,673.85968,235.749039,17,11,63,-22,-12,-11,29.172222,27.311111,31.227778,0.423333,24.716049,76.670512
AG,2021-08-22,ChIJwdG4bbluDYwRlHmL4Yg3aic,Q781,country/ATG,AG,Antigua and Barbuda,AG,ATG,0,0,0,1490,43,,236,39466,446,32816,682,72282,97928,47269,50659,73318,23800,222.564,0.78,14583,13867,14894,14094,13860,12832,8043,4101,1654,1727759259,17790,536900,17.116667,-61.85,440,167,266,76.885,13.1,5.0,126.917,83.136,29.9,22.6,4.5171,2.956,673.85968,235.749039,17,7,82,-30,-17,-11,29.338889,27.4,31.422222,0.169333,24.197531,73.551102
AG,2021-08-23,ChIJwdG4bbluDYwRlHmL4Yg3aic,Q781,country/ATG,AG,Antigua and Barbuda,AG,ATG,0,50,0,1540,43,,,,,,,,97928,47269,50659,73318,23800,222.564,0.78,14583,13867,14894,14094,13860,12832,8043,4101,1654,1727759259,17790,536900,17.116667,-61.85,440,167,266,76.885,13.1,5.0,126.917,83.136,29.9,22.6,4.5171,2.956,673.85968,235.749039,14,8,76,-26,-23,-7,29.172222,27.272222,31.4,0.0,23.598765,71.545596
AG,2021-08-24,ChIJwdG4bbluDYwRlHmL4Yg3aic,Q781,country/ATG,AG,Antigua and Barbuda,AG,ATG,0,0,0,1540,43,,342,39808,278,33094,620,72902,97928,47269,50659,73318,23800,222.564,0.78,14583,13867,14894,14094,13860,12832,8043,4101,1654,1727759259,17790,536900,17.116667,-61.85,440,167,266,76.885,13.1,5.0,126.917,83.136,29.9,22.6,4.5171,2.956,673.85968,235.749039,15,8,68,-30,-22,-8,28.983333,27.016667,31.094444,0.056444,23.45679,71.725398
AG,2021-08-25,ChIJwdG4bbluDYwRlHmL4Yg3aic,Q781,country/ATG,AG,Antigua and Barbuda,AG,ATG,0,58,0,1598,43,,,,,,,,97928,47269,50659,73318,23800,222.564,0.78,14583,13867,14894,14094,13860,12832,8043,4101,1654,1727759259,17790,536900,17.116667,-61.85,440,167,266,76.885,13.1,5.0,126.917,83.136,29.9,22.6,4.5171,2.956,673.85968,235.749039,26,21,74,-31,-22,-10,28.8,26.377778,31.127778,0.0,23.259259,71.549615
AG,2021-08-26,ChIJwdG4bbluDYwRlHmL4Yg3aic,Q781,country/ATG,AG,Antigua and Barbuda,AG,ATG,0,0,0,1598,43,,,,,,,,97928,47269,50659,73318,23800,222.564,0.78,14583,13867,14894,14094,13860,12832,8043,4101,1654,1727759259,17790,536900,17.116667,-61.85,440,167,266,76.885,13.1,5.0,126.917,83.136,29.9,22.6,4.5171,2.956,673.85968,235.749039,-20,-12,55,-64,-70,9,28.827778,26.216667,31.238889,0.1016,23.333333,71.636371
AG,2021-08-27,ChIJwdG4bbluDYwRlHmL4Yg3aic,Q781,country/ATG,AG,Antigua and Barbuda,AG,ATG,0,40,0,1638,43,,,,,,,,97928,47269,50659,73318,23800,222.564,0.78,14583,13867,14894,14094,13860,12832,8043,4101,1654,1727759259,17790,536900,17.116667,-61.85,440,167,266,76.885,13.1,5.0,126.917,83.136,29.9,22.6,4.5171,2.956,673.85968,235.749039,6,10,60,-31,-22,-5,29.483333,27.311111,31.838889,0.028222,24.722222,75.175832
AG,2021-08-28,ChIJwdG4bbluDYwRlHmL4Yg3aic,Q781,country/ATG,AG,Antigua and Barbuda,AG,ATG,0,75,1,1713,44,,501,40309,297,33391,798,73700,97928,47269,50659,73318,23800,222.564,0.78,14583,13867,14894,14094,13860,12832,8043,4101,1654,1727759259,17790,536900,17.116667,-61.85,440,167,266,76.885,13.1,5.0,126.917,83.136,29.9,22.6,4.5171,2.956,673.85968,235.749039,2,11,53,-25,-15,-6,29.416667,27.405556,31.727778,0.1016,24.549383,74.71941
AG,2021-08-29,ChIJwdG4bbluDYwRlHmL4Yg3aic,Q781,country/ATG,AG,Antigua and Barbuda,AG,ATG,0,0,0,1713,44,,,,,,,,97928,47269,50659,73318,23800,222.564,0.78,14583,13867,14894,14094,13860,12832,8043,4101,1654,1727759259,17790,536900,17.116667,-61.85,440,167,266,76.885,13.1,5.0,126.917,83.136,29.9,22.6,4.5171,2.956,673.85968,235.749039,2,7,80,-33,-24,-5,28.944444,26.372222,31.438889,0.0,23.635802,72.552107
AG,2021-08-30,ChIJwdG4bbluDYwRlHmL4Yg3aic,Q781,country/ATG,AG,Antigua and Barbuda,AG,ATG,0,2,0,1715,44,,486,40795,451,33842,937,74637,97928,47269,50659,73318,23800,222.564,0.78,14583,13867,14894,14094,13860,12832,8043,4101,1654,1727759259,17790,536900,17.116667,-61.85,440,167,266,76.885,13.1,5.0,126.917,83.136,29.9,22.6,4.5171,2.956,673.85968,235.749039,10,5,68,-33,-25,-4,27.861111,25.882716,31.072222,0.889,23.861111,75.475196
AG,2021-08-31,ChIJwdG4bbluDYwRlHmL4Yg3aic,Q781,country/ATG,AG,Antigua and Barbuda,AG,ATG,0,4,0,1719,44,,266,41061,166,34008,432,75069,97928,47269,50659,73318,23800,222.564,0.78,14583,13867,14894,14094,13860,12832,8043,4101,1654,1727759259,17790,536900,17.116667,-61.85,440,167,266,76.885,13.1,5.0,126.917,83.136,29.9,22.6,4.5171,2.956,673.85968,235.749039,3,4,54,-36,-25,-4,27.861111,24.574074,30.933333,3.104444,23.444444,76.743718
AG,2021-09-01,ChIJwdG4bbluDYwRlHmL4Yg3aic,Q781,country/ATG,AG,Antigua and Barbuda,AG,ATG,0,23,0,1742,44,,,,,,,,97928,47269,50659,73318,23800,222.564,0.78,14583,13867,14894,14094,13860,12832,8043,4101,1654,1727759259,17790,536900,17.116667,-61.85,440,167,266,76.885,13.1,5.0,126.917,83.136,29.9,22.6,4.5171,2.956,673.85968,235.749039,9,14,53,-35,-26,-4,28.077778,22.938889,31.172222,2.173111,23.666667,76.719719
AG,2021-09-02,ChIJwdG4bbluDYwRlHmL4Yg3aic,Q781,country/ATG,AG,Antigua and Barbuda,AG,ATG,0,8,0,1750,44,,,,,,,,97928,47269,50659,73318,23800,222.564,0.78,14583,13867,14894,14094,13860,12832,8043,4101,1654,1727759259,17790,536900,17.116667,-61.85,440,167,266,76.885,13.1,5.0,126.917,83.136,29.9,22.6,4.5171,2.956,673.85968,235.749039,12,18,58,-36,-26,-3,29.033333,25.844444,31.533333,0.4318,23.277778,70.39903
AG,2021-09-03,ChIJwdG4bbluDYwRlHmL4Yg3aic,Q781,country/ATG,AG,Antigua and Barbuda,AG,ATG,0,9,2,1759,46,,,,,,,,97928,47269,50659,73318,23800,222.564,0.78,14583,13867,14894,14094,13860,12832,8043,4101,1654,1727759259,17790,536900,17.116667,-61.85,440,167,266,76.885,13.1,5.0,126.917,83.136,29.9,22.6,4.5171,2.956,673.85968,235.749039,7,11,61,-27,-25,-3,29.566667,26.922222,31.744444,0.056444,25.135802,76.577386
AG,2021-09-04,ChIJwdG4bbluDYwRlHmL4Yg3aic,Q781,country/ATG,AG,Antigua and Barbuda,AG,ATG,0,111,0,1870,46,,,,,,,,97928,47269,50659,73318,23800,222.564,0.78,14583,13867,14894,14094,13860,12832,8043,4101,1654,1727759259,17790,536900,17.116667,-61.85,440,167,266,76.885,13.1,5.0,126.917,83.136,29.9,22.6,4.5171,2.956,673.85968,235.749039,6,13,54,-23,-21,-5,29.605556,27.555556,31.772222,0.0,24.240741,72.379886
AG,2021-09-05,ChIJwdG4bbluDYwRlHmL4Yg3aic,Q781,country/ATG,AG,Antigua and Barbuda,AG,ATG,0,0,0,1870,46,,,,,,,,97928,47269,50659,73318,23800,222.564,0.78,14583,13867,14894,14094,13860,12832,8043,4101,1654,1727759259,17790,536900,17.116667,-61.85,440,167,266,76.885,13.1,5.0,126.917,83.136,29.9,22.6,4.5171,2.956,673.85968,235.749039,5,11,76,-30,-30,-6,29.266667,26.855556,31.777778,0.0,24.185185,73.720647
AG,2021-09-06,ChIJwdG4bbluDYwRlHmL4Yg3aic,Q781,country/ATG,AG,Antigua and Barbuda,AG,ATG,0,90,1,1960,47,,,,,,,,97928,47269,50659,73318,23800,222.564,0.78,14583,13867,14894,14094,13860,12832,8043,4101,1654,1727759259,17790,536900,17.116667,-61.85,440,167,266,76.885,13.1,5.0,126.917,83.136,29.9,22.6,4.5171,2.956,673.85968,235.749039,6,6,62,-31,-28,-2,29.197531,26.759259,32.037037,1.651,24.708333,76.779567
AG,2021-09-07,ChIJwdG4bbluDYwRlHmL4Yg3aic,Q781,country/ATG,AG,Antigua and Barbuda,AG,ATG,0,14,0,1974,47,,1877,42938,1051,35059,2928,77997,97928,47269,50659,73318,23800,222.564,0.78,14583,13867,14894,14094,13860,12832,8043,4101,1654,1727759259,17790,536900,17.116667,-61.85,440,167,266,76.885,13.1,5.0,126.917,83.136,29.9,22.6,4.5171,2.956,673.85968,235.749039,1,4,53,-41,-25,-2,29.133333,26.372222,31.666667,0.2286,24.277778,74.552651
