location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,new_tested,cumulative_confirmed,cumulative_deceased,cumulative_tested,new_persons_vaccinated,cumulative_persons_vaccinated,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_vaccine_doses_administered,cumulative_vaccine_doses_administered,population,population_male,population_female,population_rural,population_urban,population_largest_city,population_clustered,population_density,human_development_index,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,gdp_usd,gdp_per_capita_usd,human_capital_index,openstreetmap_id,area_sq_km,life_expectancy,smoking_prevalence,diabetes_prevalence,infant_mortality_rate,adult_male_mortality_rate,adult_female_mortality_rate,pollution_mortality_rate,comorbidity_mortality_rate,hospital_beds_per_1000,nurses_per_1000,physicians_per_1000,health_expenditure_usd,out_of_pocket_health_expenditure_usd
AM,2021-03-14,ChIJx7pz54RWFUARIy2C63p1tNA,Q399,country/ARM,AM,Armenia,AM,ARM,0,585,12,3242,179287,3277,780085,,,,,,,2963234,1393747,1569487,1087883,1869848,1083323,1083323,104.083,0.743,418859,368930,408924,503953,353088,362653,328402,126743,91682,13672802157,4622,0.572,364066,29740,74.945,24.1,6.1,11.0,173.428,65.595,54.8,22.3,4.2,6.107,4.4023,407.635864,343.832977
AM,2021-03-15,ChIJx7pz54RWFUARIy2C63p1tNA,Q399,country/ARM,AM,Armenia,AM,ARM,0,854,5,4181,180141,3282,784266,,,,,,,2963234,1393747,1569487,1087883,1869848,1083323,1083323,104.083,0.743,418859,368930,408924,503953,353088,362653,328402,126743,91682,13672802157,4622,0.572,364066,29740,74.945,24.1,6.1,11.0,173.428,65.595,54.8,22.3,4.2,6.107,4.4023,407.635864,343.832977
AM,2021-03-16,ChIJx7pz54RWFUARIy2C63p1tNA,Q399,country/ARM,AM,Armenia,AM,ARM,0,1024,19,4687,181165,3301,788953,,,,,,,2963234,1393747,1569487,1087883,1869848,1083323,1083323,104.083,0.743,418859,368930,408924,503953,353088,362653,328402,126743,91682,13672802157,4622,0.572,364066,29740,74.945,24.1,6.1,11.0,173.428,65.595,54.8,22.3,4.2,6.107,4.4023,407.635864,343.832977
AM,2021-03-17,ChIJx7pz54RWFUARIy2C63p1tNA,Q399,country/ARM,AM,Armenia,AM,ARM,0,891,19,4725,182056,3320,793678,,,,,,,2963234,1393747,1569487,1087883,1869848,1083323,1083323,104.083,0.743,418859,368930,408924,503953,353088,362653,328402,126743,91682,13672802157,4622,0.572,364066,29740,74.945,24.1,6.1,11.0,173.428,65.595,54.8,22.3,4.2,6.107,4.4023,407.635864,343.832977
AM,2021-03-18,ChIJx7pz54RWFUARIy2C63p1tNA,Q399,country/ARM,AM,Armenia,AM,ARM,0,1071,12,5959,183127,3332,799637,,,,,,,2963234,1393747,1569487,1087883,1869848,1083323,1083323,104.083,0.743,418859,368930,408924,503953,353088,362653,328402,126743,91682,13672802157,4622,0.572,364066,29740,74.945,24.1,6.1,11.0,173.428,65.595,54.8,22.3,4.2,6.107,4.4023,407.635864,343.832977
AM,2021-03-19,ChIJx7pz54RWFUARIy2C63p1tNA,Q399,country/ARM,AM,Armenia,AM,ARM,0,586,16,4965,183713,3348,804602,,,,,,,2963234,1393747,1569487,1087883,1869848,1083323,1083323,104.083,0.743,418859,368930,408924,503953,353088,362653,328402,126743,91682,13672802157,4622,0.572,364066,29740,74.945,24.1,6.1,11.0,173.428,65.595,54.8,22.3,4.2,6.107,4.4023,407.635864,343.832977
AM,2021-03-20,ChIJx7pz54RWFUARIy2C63p1tNA,Q399,country/ARM,AM,Armenia,AM,ARM,0,506,12,3753,184219,3360,808355,,,,,,,2963234,1393747,1569487,1087883,1869848,1083323,1083323,104.083,0.743,418859,368930,408924,503953,353088,362653,328402,126743,91682,13672802157,4622,0.572,364066,29740,74.945,24.1,6.1,11.0,173.428,65.595,54.8,22.3,4.2,6.107,4.4023,407.635864,343.832977
AM,2021-03-21,ChIJx7pz54RWFUARIy2C63p1tNA,Q399,country/ARM,AM,Armenia,AM,ARM,0,801,24,3721,185020,3384,812076,,,,,,,2963234,1393747,1569487,1087883,1869848,1083323,1083323,104.083,0.743,418859,368930,408924,503953,353088,362653,328402,126743,91682,13672802157,4622,0.572,364066,29740,74.945,24.1,6.1,11.0,173.428,65.595,54.8,22.3,4.2,6.107,4.4023,407.635864,343.832977
AM,2021-03-22,ChIJx7pz54RWFUARIy2C63p1tNA,Q399,country/ARM,AM,Armenia,AM,ARM,0,1164,14,5330,186184,3398,817406,,,,,,,2963234,1393747,1569487,1087883,1869848,1083323,1083323,104.083,0.743,418859,368930,408924,503953,353088,362653,328402,126743,91682,13672802157,4622,0.572,364066,29740,74.945,24.1,6.1,11.0,173.428,65.595,54.8,22.3,4.2,6.107,4.4023,407.635864,343.832977
AM,2021-03-23,ChIJx7pz54RWFUARIy2C63p1tNA,Q399,country/ARM,AM,Armenia,AM,ARM,0,1257,18,5228,187441,3416,822634,,,,,,,2963234,1393747,1569487,1087883,1869848,1083323,1083323,104.083,0.743,418859,368930,408924,503953,353088,362653,328402,126743,91682,13672802157,4622,0.572,364066,29740,74.945,24.1,6.1,11.0,173.428,65.595,54.8,22.3,4.2,6.107,4.4023,407.635864,343.832977
AM,2021-03-24,ChIJx7pz54RWFUARIy2C63p1tNA,Q399,country/ARM,AM,Armenia,AM,ARM,0,1005,18,5525,188446,3434,828159,,,,,,,2963234,1393747,1569487,1087883,1869848,1083323,1083323,104.083,0.743,418859,368930,408924,503953,353088,362653,328402,126743,91682,13672802157,4622,0.572,364066,29740,74.945,24.1,6.1,11.0,173.428,65.595,54.8,22.3,4.2,6.107,4.4023,407.635864,343.832977
AM,2021-03-25,ChIJx7pz54RWFUARIy2C63p1tNA,Q399,country/ARM,AM,Armenia,AM,ARM,0,1094,16,5753,189540,3450,833912,,,,,,,2963234,1393747,1569487,1087883,1869848,1083323,1083323,104.083,0.743,418859,368930,408924,503953,353088,362653,328402,126743,91682,13672802157,4622,0.572,364066,29740,74.945,24.1,6.1,11.0,173.428,65.595,54.8,22.3,4.2,6.107,4.4023,407.635864,343.832977
AM,2021-03-26,ChIJx7pz54RWFUARIy2C63p1tNA,Q399,country/ARM,AM,Armenia,AM,ARM,0,777,14,4927,190317,3464,838839,,,,,,,2963234,1393747,1569487,1087883,1869848,1083323,1083323,104.083,0.743,418859,368930,408924,503953,353088,362653,328402,126743,91682,13672802157,4622,0.572,364066,29740,74.945,24.1,6.1,11.0,173.428,65.595,54.8,22.3,4.2,6.107,4.4023,407.635864,343.832977
AM,2021-03-27,ChIJx7pz54RWFUARIy2C63p1tNA,Q399,country/ARM,AM,Armenia,AM,ARM,0,424,12,3978,190741,3476,842817,,,,,,,2963234,1393747,1569487,1087883,1869848,1083323,1083323,104.083,0.743,418859,368930,408924,503953,353088,362653,328402,126743,91682,13672802157,4622,0.572,364066,29740,74.945,24.1,6.1,11.0,173.428,65.595,54.8,22.3,4.2,6.107,4.4023,407.635864,343.832977
AM,2021-03-28,ChIJx7pz54RWFUARIy2C63p1tNA,Q399,country/ARM,AM,Armenia,AM,ARM,0,750,21,4658,191491,3497,847475,,,,,,,2963234,1393747,1569487,1087883,1869848,1083323,1083323,104.083,0.743,418859,368930,408924,503953,353088,362653,328402,126743,91682,13672802157,4622,0.572,364066,29740,74.945,24.1,6.1,11.0,173.428,65.595,54.8,22.3,4.2,6.107,4.4023,407.635864,343.832977
AM,2021-03-29,ChIJx7pz54RWFUARIy2C63p1tNA,Q399,country/ARM,AM,Armenia,AM,ARM,0,1148,18,6354,192639,3515,853829,,,,,,,2963234,1393747,1569487,1087883,1869848,1083323,1083323,104.083,0.743,418859,368930,408924,503953,353088,362653,328402,126743,91682,13672802157,4622,0.572,364066,29740,74.945,24.1,6.1,11.0,173.428,65.595,54.8,22.3,4.2,6.107,4.4023,407.635864,343.832977
AM,2021-03-30,ChIJx7pz54RWFUARIy2C63p1tNA,Q399,country/ARM,AM,Armenia,AM,ARM,0,1097,18,6217,193736,3533,860046,,,,,,,2963234,1393747,1569487,1087883,1869848,1083323,1083323,104.083,0.743,418859,368930,408924,503953,353088,362653,328402,126743,91682,13672802157,4622,0.572,364066,29740,74.945,24.1,6.1,11.0,173.428,65.595,54.8,22.3,4.2,6.107,4.4023,407.635864,343.832977
AM,2021-03-31,ChIJx7pz54RWFUARIy2C63p1tNA,Q399,country/ARM,AM,Armenia,AM,ARM,0,1116,19,4830,194852,3552,864876,,565,,,,565,2963234,1393747,1569487,1087883,1869848,1083323,1083323,104.083,0.743,418859,368930,408924,503953,353088,362653,328402,126743,91682,13672802157,4622,0.572,364066,29740,74.945,24.1,6.1,11.0,173.428,65.595,54.8,22.3,4.2,6.107,4.4023,407.635864,343.832977
AM,2021-04-01,ChIJx7pz54RWFUARIy2C63p1tNA,Q399,country/ARM,AM,Armenia,AM,ARM,0,1192,23,4976,196044,3575,869852,,,,,,,2963234,1393747,1569487,1087883,1869848,1083323,1083323,104.083,0.743,418859,368930,408924,503953,353088,362653,328402,126743,91682,13672802157,4622,0.572,364066,29740,74.945,24.1,6.1,11.0,173.428,65.595,54.8,22.3,4.2,6.107,4.4023,407.635864,343.832977
AM,2021-04-02,ChIJx7pz54RWFUARIy2C63p1tNA,Q399,country/ARM,AM,Armenia,AM,ARM,0,590,17,3387,196634,3592,873239,,,,,,,2963234,1393747,1569487,1087883,1869848,1083323,1083323,104.083,0.743,418859,368930,408924,503953,353088,362653,328402,126743,91682,13672802157,4622,0.572,364066,29740,74.945,24.1,6.1,11.0,173.428,65.595,54.8,22.3,4.2,6.107,4.4023,407.635864,343.832977
AM,2021-04-03,ChIJx7pz54RWFUARIy2C63p1tNA,Q399,country/ARM,AM,Armenia,AM,ARM,0,479,22,3581,197113,3614,876820,,,,,,,2963234,1393747,1569487,1087883,1869848,1083323,1083323,104.083,0.743,418859,368930,408924,503953,353088,362653,328402,126743,91682,13672802157,4622,0.572,364066,29740,74.945,24.1,6.1,11.0,173.428,65.595,54.8,22.3,4.2,6.107,4.4023,407.635864,343.832977
AM,2021-04-04,ChIJx7pz54RWFUARIy2C63p1tNA,Q399,country/ARM,AM,Armenia,AM,ARM,0,760,13,3470,197873,3627,880290,,,,,,,2963234,1393747,1569487,1087883,1869848,1083323,1083323,104.083,0.743,418859,368930,408924,503953,353088,362653,328402,126743,91682,13672802157,4622,0.572,364066,29740,74.945,24.1,6.1,11.0,173.428,65.595,54.8,22.3,4.2,6.107,4.4023,407.635864,343.832977
AM,2021-04-05,ChIJx7pz54RWFUARIy2C63p1tNA,Q399,country/ARM,AM,Armenia,AM,ARM,0,1025,20,4639,198898,3647,884929,,,,,,,2963234,1393747,1569487,1087883,1869848,1083323,1083323,104.083,0.743,418859,368930,408924,503953,353088,362653,328402,126743,91682,13672802157,4622,0.572,364066,29740,74.945,24.1,6.1,11.0,173.428,65.595,54.8,22.3,4.2,6.107,4.4023,407.635864,343.832977
AM,2021-04-06,ChIJx7pz54RWFUARIy2C63p1tNA,Q399,country/ARM,AM,Armenia,AM,ARM,0,1231,28,4943,200129,3675,889872,,,,,,,2963234,1393747,1569487,1087883,1869848,1083323,1083323,104.083,0.743,418859,368930,408924,503953,353088,362653,328402,126743,91682,13672802157,4622,0.572,364066,29740,74.945,24.1,6.1,11.0,173.428,65.595,54.8,22.3,4.2,6.107,4.4023,407.635864,343.832977
AM,2021-04-07,ChIJx7pz54RWFUARIy2C63p1tNA,Q399,country/ARM,AM,Armenia,AM,ARM,0,1029,22,4589,201158,3697,894461,,,,,,,2963234,1393747,1569487,1087883,1869848,1083323,1083323,104.083,0.743,418859,368930,408924,503953,353088,362653,328402,126743,91682,13672802157,4622,0.572,364066,29740,74.945,24.1,6.1,11.0,173.428,65.595,54.8,22.3,4.2,6.107,4.4023,407.635864,343.832977
AM,2021-04-08,ChIJx7pz54RWFUARIy2C63p1tNA,Q399,country/ARM,AM,Armenia,AM,ARM,0,1009,23,4829,202167,3720,899290,,,,,,,2963234,1393747,1569487,1087883,1869848,1083323,1083323,104.083,0.743,418859,368930,408924,503953,353088,362653,328402,126743,91682,13672802157,4622,0.572,364066,29740,74.945,24.1,6.1,11.0,173.428,65.595,54.8,22.3,4.2,6.107,4.4023,407.635864,343.832977
AM,2021-04-09,ChIJx7pz54RWFUARIy2C63p1tNA,Q399,country/ARM,AM,Armenia,AM,ARM,0,650,15,3426,202817,3735,902716,,,,,,,2963234,1393747,1569487,1087883,1869848,1083323,1083323,104.083,0.743,418859,368930,408924,503953,353088,362653,328402,126743,91682,13672802157,4622,0.572,364066,29740,74.945,24.1,6.1,11.0,173.428,65.595,54.8,22.3,4.2,6.107,4.4023,407.635864,343.832977
AM,2021-04-10,ChIJx7pz54RWFUARIy2C63p1tNA,Q399,country/ARM,AM,Armenia,AM,ARM,0,510,18,3461,203327,3753,906177,,,,,,,2963234,1393747,1569487,1087883,1869848,1083323,1083323,104.083,0.743,418859,368930,408924,503953,353088,362653,328402,126743,91682,13672802157,4622,0.572,364066,29740,74.945,24.1,6.1,11.0,173.428,65.595,54.8,22.3,4.2,6.107,4.4023,407.635864,343.832977
AM,2021-04-11,ChIJx7pz54RWFUARIy2C63p1tNA,Q399,country/ARM,AM,Armenia,AM,ARM,0,726,22,3427,204053,3775,909604,,,,,,,2963234,1393747,1569487,1087883,1869848,1083323,1083323,104.083,0.743,418859,368930,408924,503953,353088,362653,328402,126743,91682,13672802157,4622,0.572,364066,29740,74.945,24.1,6.1,11.0,173.428,65.595,54.8,22.3,4.2,6.107,4.4023,407.635864,343.832977
AM,2021-04-12,ChIJx7pz54RWFUARIy2C63p1tNA,Q399,country/ARM,AM,Armenia,AM,ARM,0,1075,19,5869,205128,3794,915473,,,,,,,2963234,1393747,1569487,1087883,1869848,1083323,1083323,104.083,0.743,418859,368930,408924,503953,353088,362653,328402,126743,91682,13672802157,4622,0.572,364066,29740,74.945,24.1,6.1,11.0,173.428,65.595,54.8,22.3,4.2,6.107,4.4023,407.635864,343.832977
AM,2021-04-13,ChIJx7pz54RWFUARIy2C63p1tNA,Q399,country/ARM,AM,Armenia,AM,ARM,0,1014,23,4950,206142,3817,920423,,,,,,,2963234,1393747,1569487,1087883,1869848,1083323,1083323,104.083,0.743,418859,368930,408924,503953,353088,362653,328402,126743,91682,13672802157,4622,0.572,364066,29740,74.945,24.1,6.1,11.0,173.428,65.595,54.8,22.3,4.2,6.107,4.4023,407.635864,343.832977
AM,2021-04-14,ChIJx7pz54RWFUARIy2C63p1tNA,Q399,country/ARM,AM,Armenia,AM,ARM,0,961,18,5870,207103,3835,926293,,,,,,,2963234,1393747,1569487,1087883,1869848,1083323,1083323,104.083,0.743,418859,368930,408924,503953,353088,362653,328402,126743,91682,13672802157,4622,0.572,364066,29740,74.945,24.1,6.1,11.0,173.428,65.595,54.8,22.3,4.2,6.107,4.4023,407.635864,343.832977
AM,2021-04-15,ChIJx7pz54RWFUARIy2C63p1tNA,Q399,country/ARM,AM,Armenia,AM,ARM,0,870,24,5290,207973,3859,931583,,,,,,,2963234,1393747,1569487,1087883,1869848,1083323,1083323,104.083,0.743,418859,368930,408924,503953,353088,362653,328402,126743,91682,13672802157,4622,0.572,364066,29740,74.945,24.1,6.1,11.0,173.428,65.595,54.8,22.3,4.2,6.107,4.4023,407.635864,343.832977
AM,2021-04-16,ChIJx7pz54RWFUARIy2C63p1tNA,Q399,country/ARM,AM,Armenia,AM,ARM,0,547,19,3844,208520,3878,935427,,,,,,,2963234,1393747,1569487,1087883,1869848,1083323,1083323,104.083,0.743,418859,368930,408924,503953,353088,362653,328402,126743,91682,13672802157,4622,0.572,364066,29740,74.945,24.1,6.1,11.0,173.428,65.595,54.8,22.3,4.2,6.107,4.4023,407.635864,343.832977
AM,2021-04-17,ChIJx7pz54RWFUARIy2C63p1tNA,Q399,country/ARM,AM,Armenia,AM,ARM,0,298,17,2176,208818,3895,937603,,,,,,,2963234,1393747,1569487,1087883,1869848,1083323,1083323,104.083,0.743,418859,368930,408924,503953,353088,362653,328402,126743,91682,13672802157,4622,0.572,364066,29740,74.945,24.1,6.1,11.0,173.428,65.595,54.8,22.3,4.2,6.107,4.4023,407.635864,343.832977
AM,2021-04-18,ChIJx7pz54RWFUARIy2C63p1tNA,Q399,country/ARM,AM,Armenia,AM,ARM,0,667,24,4398,209485,3919,942001,,,,,,,2963234,1393747,1569487,1087883,1869848,1083323,1083323,104.083,0.743,418859,368930,408924,503953,353088,362653,328402,126743,91682,13672802157,4622,0.572,364066,29740,74.945,24.1,6.1,11.0,173.428,65.595,54.8,22.3,4.2,6.107,4.4023,407.635864,343.832977
AM,2021-04-19,ChIJx7pz54RWFUARIy2C63p1tNA,Q399,country/ARM,AM,Armenia,AM,ARM,0,1033,25,4641,210518,3944,946642,,,,,,,2963234,1393747,1569487,1087883,1869848,1083323,1083323,104.083,0.743,418859,368930,408924,503953,353088,362653,328402,126743,91682,13672802157,4622,0.572,364066,29740,74.945,24.1,6.1,11.0,173.428,65.595,54.8,22.3,4.2,6.107,4.4023,407.635864,343.832977
AM,2021-04-20,ChIJx7pz54RWFUARIy2C63p1tNA,Q399,country/ARM,AM,Armenia,AM,ARM,0,881,25,4858,211399,3969,951500,,,,,,,2963234,1393747,1569487,1087883,1869848,1083323,1083323,104.083,0.743,418859,368930,408924,503953,353088,362653,328402,126743,91682,13672802157,4622,0.572,364066,29740,74.945,24.1,6.1,11.0,173.428,65.595,54.8,22.3,4.2,6.107,4.4023,407.635864,343.832977
AM,2021-04-21,ChIJx7pz54RWFUARIy2C63p1tNA,Q399,country/ARM,AM,Armenia,AM,ARM,0,715,15,4015,212114,3984,955515,,,,,,,2963234,1393747,1569487,1087883,1869848,1083323,1083323,104.083,0.743,418859,368930,408924,503953,353088,362653,328402,126743,91682,13672802157,4622,0.572,364066,29740,74.945,24.1,6.1,11.0,173.428,65.595,54.8,22.3,4.2,6.107,4.4023,407.635864,343.832977
AM,2021-04-22,ChIJx7pz54RWFUARIy2C63p1tNA,Q399,country/ARM,AM,Armenia,AM,ARM,0,764,17,4552,212878,4001,960067,,,,,,,2963234,1393747,1569487,1087883,1869848,1083323,1083323,104.083,0.743,418859,368930,408924,503953,353088,362653,328402,126743,91682,13672802157,4622,0.572,364066,29740,74.945,24.1,6.1,11.0,173.428,65.595,54.8,22.3,4.2,6.107,4.4023,407.635864,343.832977
AM,2021-04-23,ChIJx7pz54RWFUARIy2C63p1tNA,Q399,country/ARM,AM,Armenia,AM,ARM,0,410,17,3158,213288,4018,963225,,,,,,,2963234,1393747,1569487,1087883,1869848,1083323,1083323,104.083,0.743,418859,368930,408924,503953,353088,362653,328402,126743,91682,13672802157,4622,0.572,364066,29740,74.945,24.1,6.1,11.0,173.428,65.595,54.8,22.3,4.2,6.107,4.4023,407.635864,343.832977
AM,2021-04-24,ChIJx7pz54RWFUARIy2C63p1tNA,Q399,country/ARM,AM,Armenia,AM,ARM,0,181,22,2467,213469,4040,965692,,,,,,,2963234,1393747,1569487,1087883,1869848,1083323,1083323,104.083,0.743,418859,368930,408924,503953,353088,362653,328402,126743,91682,13672802157,4622,0.572,364066,29740,74.945,24.1,6.1,11.0,173.428,65.595,54.8,22.3,4.2,6.107,4.4023,407.635864,343.832977
AM,2021-04-25,ChIJx7pz54RWFUARIy2C63p1tNA,Q399,country/ARM,AM,Armenia,AM,ARM,0,595,18,4277,214064,4058,969969,,,,,,,2963234,1393747,1569487,1087883,1869848,1083323,1083323,104.083,0.743,418859,368930,408924,503953,353088,362653,328402,126743,91682,13672802157,4622,0.572,364066,29740,74.945,24.1,6.1,11.0,173.428,65.595,54.8,22.3,4.2,6.107,4.4023,407.635864,343.832977
AM,2021-04-26,ChIJx7pz54RWFUARIy2C63p1tNA,Q399,country/ARM,AM,Armenia,AM,ARM,0,808,13,4807,214872,4071,974776,,,,,,,2963234,1393747,1569487,1087883,1869848,1083323,1083323,104.083,0.743,418859,368930,408924,503953,353088,362653,328402,126743,91682,13672802157,4622,0.572,364066,29740,74.945,24.1,6.1,11.0,173.428,65.595,54.8,22.3,4.2,6.107,4.4023,407.635864,343.832977
AM,2021-04-27,ChIJx7pz54RWFUARIy2C63p1tNA,Q399,country/ARM,AM,Armenia,AM,ARM,0,656,16,4284,215528,4087,979060,,,,,,,2963234,1393747,1569487,1087883,1869848,1083323,1083323,104.083,0.743,418859,368930,408924,503953,353088,362653,328402,126743,91682,13672802157,4622,0.572,364066,29740,74.945,24.1,6.1,11.0,173.428,65.595,54.8,22.3,4.2,6.107,4.4023,407.635864,343.832977
AM,2021-04-28,ChIJx7pz54RWFUARIy2C63p1tNA,Q399,country/ARM,AM,Armenia,AM,ARM,0,536,21,4596,216064,4108,983656,,,,,,,2963234,1393747,1569487,1087883,1869848,1083323,1083323,104.083,0.743,418859,368930,408924,503953,353088,362653,328402,126743,91682,13672802157,4622,0.572,364066,29740,74.945,24.1,6.1,11.0,173.428,65.595,54.8,22.3,4.2,6.107,4.4023,407.635864,343.832977
AM,2021-04-29,ChIJx7pz54RWFUARIy2C63p1tNA,Q399,country/ARM,AM,Armenia,AM,ARM,0,532,20,4430,216596,4128,988086,,,,,,,2963234,1393747,1569487,1087883,1869848,1083323,1083323,104.083,0.743,418859,368930,408924,503953,353088,362653,328402,126743,91682,13672802157,4622,0.572,364066,29740,74.945,24.1,6.1,11.0,173.428,65.595,54.8,22.3,4.2,6.107,4.4023,407.635864,343.832977
AM,2021-04-30,ChIJx7pz54RWFUARIy2C63p1tNA,Q399,country/ARM,AM,Armenia,AM,ARM,0,267,11,2941,216863,4139,991027,,,,,,,2963234,1393747,1569487,1087883,1869848,1083323,1083323,104.083,0.743,418859,368930,408924,503953,353088,362653,328402,126743,91682,13672802157,4622,0.572,364066,29740,74.945,24.1,6.1,11.0,173.428,65.595,54.8,22.3,4.2,6.107,4.4023,407.635864,343.832977
AM,2021-05-01,ChIJx7pz54RWFUARIy2C63p1tNA,Q399,country/ARM,AM,Armenia,AM,ARM,0,145,10,2585,217008,4149,993612,,,,,,,2963234,1393747,1569487,1087883,1869848,1083323,1083323,104.083,0.743,418859,368930,408924,503953,353088,362653,328402,126743,91682,13672802157,4622,0.572,364066,29740,74.945,24.1,6.1,11.0,173.428,65.595,54.8,22.3,4.2,6.107,4.4023,407.635864,343.832977
AM,2021-05-02,ChIJx7pz54RWFUARIy2C63p1tNA,Q399,country/ARM,AM,Armenia,AM,ARM,0,399,16,3343,217407,4165,996955,,,,,,,2963234,1393747,1569487,1087883,1869848,1083323,1083323,104.083,0.743,418859,368930,408924,503953,353088,362653,328402,126743,91682,13672802157,4622,0.572,364066,29740,74.945,24.1,6.1,11.0,173.428,65.595,54.8,22.3,4.2,6.107,4.4023,407.635864,343.832977
AM,2021-05-03,ChIJx7pz54RWFUARIy2C63p1tNA,Q399,country/ARM,AM,Armenia,AM,ARM,0,493,13,3954,217900,4178,1000909,,,,,,,2963234,1393747,1569487,1087883,1869848,1083323,1083323,104.083,0.743,418859,368930,408924,503953,353088,362653,328402,126743,91682,13672802157,4622,0.572,364066,29740,74.945,24.1,6.1,11.0,173.428,65.595,54.8,22.3,4.2,6.107,4.4023,407.635864,343.832977
AM,2021-05-04,ChIJx7pz54RWFUARIy2C63p1tNA,Q399,country/ARM,AM,Armenia,AM,ARM,0,425,14,3964,218325,4192,1004873,,,,,,,2963234,1393747,1569487,1087883,1869848,1083323,1083323,104.083,0.743,418859,368930,408924,503953,353088,362653,328402,126743,91682,13672802157,4622,0.572,364066,29740,74.945,24.1,6.1,11.0,173.428,65.595,54.8,22.3,4.2,6.107,4.4023,407.635864,343.832977
AM,2021-05-05,ChIJx7pz54RWFUARIy2C63p1tNA,Q399,country/ARM,AM,Armenia,AM,ARM,0,356,17,3434,218681,4209,1008307,,,,,,,2963234,1393747,1569487,1087883,1869848,1083323,1083323,104.083,0.743,418859,368930,408924,503953,353088,362653,328402,126743,91682,13672802157,4622,0.572,364066,29740,74.945,24.1,6.1,11.0,173.428,65.595,54.8,22.3,4.2,6.107,4.4023,407.635864,343.832977
AM,2021-05-06,ChIJx7pz54RWFUARIy2C63p1tNA,Q399,country/ARM,AM,Armenia,AM,ARM,0,411,16,4231,219092,4225,1012538,,,,,,,2963234,1393747,1569487,1087883,1869848,1083323,1083323,104.083,0.743,418859,368930,408924,503953,353088,362653,328402,126743,91682,13672802157,4622,0.572,364066,29740,74.945,24.1,6.1,11.0,173.428,65.595,54.8,22.3,4.2,6.107,4.4023,407.635864,343.832977
AM,2021-05-07,ChIJx7pz54RWFUARIy2C63p1tNA,Q399,country/ARM,AM,Armenia,AM,ARM,0,178,9,2353,219270,4234,1014891,,,,,,,2963234,1393747,1569487,1087883,1869848,1083323,1083323,104.083,0.743,418859,368930,408924,503953,353088,362653,328402,126743,91682,13672802157,4622,0.572,364066,29740,74.945,24.1,6.1,11.0,173.428,65.595,54.8,22.3,4.2,6.107,4.4023,407.635864,343.832977
AM,2021-05-08,ChIJx7pz54RWFUARIy2C63p1tNA,Q399,country/ARM,AM,Armenia,AM,ARM,0,83,15,1790,219353,4249,1016681,,,,,,,2963234,1393747,1569487,1087883,1869848,1083323,1083323,104.083,0.743,418859,368930,408924,503953,353088,362653,328402,126743,91682,13672802157,4622,0.572,364066,29740,74.945,24.1,6.1,11.0,173.428,65.595,54.8,22.3,4.2,6.107,4.4023,407.635864,343.832977
AM,2021-05-09,ChIJx7pz54RWFUARIy2C63p1tNA,Q399,country/ARM,AM,Armenia,AM,ARM,0,243,7,2678,219596,4256,1019359,10162,10727,,,10162,10727,2963234,1393747,1569487,1087883,1869848,1083323,1083323,104.083,0.743,418859,368930,408924,503953,353088,362653,328402,126743,91682,13672802157,4622,0.572,364066,29740,74.945,24.1,6.1,11.0,173.428,65.595,54.8,22.3,4.2,6.107,4.4023,407.635864,343.832977
AM,2021-05-10,ChIJx7pz54RWFUARIy2C63p1tNA,Q399,country/ARM,AM,Armenia,AM,ARM,0,354,16,3892,219950,4272,1023251,,,,,,,2963234,1393747,1569487,1087883,1869848,1083323,1083323,104.083,0.743,418859,368930,408924,503953,353088,362653,328402,126743,91682,13672802157,4622,0.572,364066,29740,74.945,24.1,6.1,11.0,173.428,65.595,54.8,22.3,4.2,6.107,4.4023,407.635864,343.832977
AM,2021-05-11,ChIJx7pz54RWFUARIy2C63p1tNA,Q399,country/ARM,AM,Armenia,AM,ARM,0,267,19,3723,220217,4291,1026974,,,,,,,2963234,1393747,1569487,1087883,1869848,1083323,1083323,104.083,0.743,418859,368930,408924,503953,353088,362653,328402,126743,91682,13672802157,4622,0.572,364066,29740,74.945,24.1,6.1,11.0,173.428,65.595,54.8,22.3,4.2,6.107,4.4023,407.635864,343.832977
AM,2021-05-12,ChIJx7pz54RWFUARIy2C63p1tNA,Q399,country/ARM,AM,Armenia,AM,ARM,0,230,10,3361,220447,4301,1030335,,,,,,,2963234,1393747,1569487,1087883,1869848,1083323,1083323,104.083,0.743,418859,368930,408924,503953,353088,362653,328402,126743,91682,13672802157,4622,0.572,364066,29740,74.945,24.1,6.1,11.0,173.428,65.595,54.8,22.3,4.2,6.107,4.4023,407.635864,343.832977
AM,2021-05-13,ChIJx7pz54RWFUARIy2C63p1tNA,Q399,country/ARM,AM,Armenia,AM,ARM,0,282,13,3178,220729,4314,1033513,,,,,,,2963234,1393747,1569487,1087883,1869848,1083323,1083323,104.083,0.743,418859,368930,408924,503953,353088,362653,328402,126743,91682,13672802157,4622,0.572,364066,29740,74.945,24.1,6.1,11.0,173.428,65.595,54.8,22.3,4.2,6.107,4.4023,407.635864,343.832977
