location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_vaccinated,cumulative_persons_vaccinated,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_vaccine_doses_administered,cumulative_vaccine_doses_administered,population,population_male,population_female,population_rural,population_urban,population_density,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,gdp_usd,gdp_per_capita_usd,openstreetmap_id,latitude,longitude,area_sq_km,area_rural_sq_km,area_urban_sq_km,life_expectancy,diabetes_prevalence,school_closing,workplace_closing,cancel_public_events,restrictions_on_gatherings,public_transport_closing,stay_at_home_requirements,restrictions_on_internal_movement,international_travel_controls,income_support,debt_relief,fiscal_measures,international_support,public_information_campaigns,testing_policy,contact_tracing,emergency_investment_in_healthcare,investment_in_vaccines,facial_coverings,vaccination_policy,stringency_index,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
GL,2021-05-05,ChIJFXfA47sNok4RGOIUAYOdzzQ,Q223,country/GRL,GL,Greenland,GL,GRL,0,0,0,31,0,,,,,,,56772,25310,24138,7280,48945,0.138,6847,6865,7738,6648,4838,8106,5267,2337,803,3051626389,54470,2184073,72.0,-40.0,410450,242639,33,70.84878,2.1,1,1,2,4,0,1,0,4,2,0,0,0,2,2,2,0,0,2,3,55.56,,,,,,
GL,2021-05-06,ChIJFXfA47sNok4RGOIUAYOdzzQ,Q223,country/GRL,GL,Greenland,GL,GRL,0,0,0,31,0,,,,,,,56772,25310,24138,7280,48945,0.138,6847,6865,7738,6648,4838,8106,5267,2337,803,3051626389,54470,2184073,72.0,-40.0,410450,242639,33,70.84878,2.1,1,1,2,4,0,1,0,4,2,0,0,0,2,2,2,0,0,2,3,55.56,,,,,,
GL,2021-05-07,ChIJFXfA47sNok4RGOIUAYOdzzQ,Q223,country/GRL,GL,Greenland,GL,GRL,0,0,0,31,0,94,8994,7,5284,101,14278,56772,25310,24138,7280,48945,0.138,6847,6865,7738,6648,4838,8106,5267,2337,803,3051626389,54470,2184073,72.0,-40.0,410450,242639,33,70.84878,2.1,1,1,2,4,0,1,0,4,2,0,0,0,2,2,2,0,0,2,3,55.56,,,,,,
GL,2021-05-08,ChIJFXfA47sNok4RGOIUAYOdzzQ,Q223,country/GRL,GL,Greenland,GL,GRL,0,0,0,31,0,,,,,,,56772,25310,24138,7280,48945,0.138,6847,6865,7738,6648,4838,8106,5267,2337,803,3051626389,54470,2184073,72.0,-40.0,410450,242639,33,70.84878,2.1,1,1,2,4,0,1,0,4,2,0,0,0,2,2,2,0,0,2,3,55.56,,,,,,
GL,2021-05-09,ChIJFXfA47sNok4RGOIUAYOdzzQ,Q223,country/GRL,GL,Greenland,GL,GRL,0,0,0,31,0,,,,,,,56772,25310,24138,7280,48945,0.138,6847,6865,7738,6648,4838,8106,5267,2337,803,3051626389,54470,2184073,72.0,-40.0,410450,242639,33,70.84878,2.1,1,1,2,4,0,1,0,4,2,0,0,0,2,2,2,0,0,2,3,55.56,,,,,,
GL,2021-05-10,ChIJFXfA47sNok4RGOIUAYOdzzQ,Q223,country/GRL,GL,Greenland,GL,GRL,0,0,0,31,0,332,9326,161,5445,493,14771,56772,25310,24138,7280,48945,0.138,6847,6865,7738,6648,4838,8106,5267,2337,803,3051626389,54470,2184073,72.0,-40.0,410450,242639,33,70.84878,2.1,1,1,2,4,0,1,0,4,2,0,0,0,2,2,2,0,0,2,3,55.56,,,,,,
GL,2021-05-11,ChIJFXfA47sNok4RGOIUAYOdzzQ,Q223,country/GRL,GL,Greenland,GL,GRL,0,0,0,31,0,106,9432,37,5482,143,14914,56772,25310,24138,7280,48945,0.138,6847,6865,7738,6648,4838,8106,5267,2337,803,3051626389,54470,2184073,72.0,-40.0,410450,242639,33,70.84878,2.1,1,1,2,4,0,1,0,4,2,0,0,0,2,2,2,0,0,2,3,55.56,,,,,,
GL,2021-05-12,ChIJFXfA47sNok4RGOIUAYOdzzQ,Q223,country/GRL,GL,Greenland,GL,GRL,0,0,0,31,0,283,9715,111,5593,394,15308,56772,25310,24138,7280,48945,0.138,6847,6865,7738,6648,4838,8106,5267,2337,803,3051626389,54470,2184073,72.0,-40.0,410450,242639,33,70.84878,2.1,1,1,2,4,0,1,0,4,2,0,0,0,2,2,2,0,0,2,3,55.56,,,,,,
GL,2021-05-13,ChIJFXfA47sNok4RGOIUAYOdzzQ,Q223,country/GRL,GL,Greenland,GL,GRL,0,0,0,31,0,,,,,,,56772,25310,24138,7280,48945,0.138,6847,6865,7738,6648,4838,8106,5267,2337,803,3051626389,54470,2184073,72.0,-40.0,410450,242639,33,70.84878,2.1,1,1,2,4,0,1,0,4,2,0,0,0,2,2,2,0,0,2,3,55.56,,,,,,
GL,2021-05-14,ChIJFXfA47sNok4RGOIUAYOdzzQ,Q223,country/GRL,GL,Greenland,GL,GRL,0,0,0,31,0,507,10222,453,6046,960,16268,56772,25310,24138,7280,48945,0.138,6847,6865,7738,6648,4838,8106,5267,2337,803,3051626389,54470,2184073,72.0,-40.0,410450,242639,33,70.84878,2.1,1,1,2,4,0,1,0,4,2,0,0,0,2,2,2,0,0,2,3,55.56,,,,,,
GL,2021-05-15,ChIJFXfA47sNok4RGOIUAYOdzzQ,Q223,country/GRL,GL,Greenland,GL,GRL,0,0,0,31,0,,,,,,,56772,25310,24138,7280,48945,0.138,6847,6865,7738,6648,4838,8106,5267,2337,803,3051626389,54470,2184073,72.0,-40.0,410450,242639,33,70.84878,2.1,1,1,2,4,0,1,0,4,2,0,0,0,2,2,2,0,0,2,3,55.56,,,,,,
GL,2021-05-16,ChIJFXfA47sNok4RGOIUAYOdzzQ,Q223,country/GRL,GL,Greenland,GL,GRL,0,0,0,31,0,,,,,,,56772,25310,24138,7280,48945,0.138,6847,6865,7738,6648,4838,8106,5267,2337,803,3051626389,54470,2184073,72.0,-40.0,410450,242639,33,70.84878,2.1,1,1,2,4,0,1,0,4,2,0,0,0,2,2,2,0,0,2,3,55.56,,,,,,
GL,2021-05-17,ChIJFXfA47sNok4RGOIUAYOdzzQ,Q223,country/GRL,GL,Greenland,GL,GRL,0,0,0,31,0,699,10921,357,6403,1056,17324,56772,25310,24138,7280,48945,0.138,6847,6865,7738,6648,4838,8106,5267,2337,803,3051626389,54470,2184073,72.0,-40.0,410450,242639,33,70.84878,2.1,1,1,2,4,0,1,0,4,2,0,0,0,2,2,2,0,0,2,3,55.56,,,,,,
GL,2021-05-18,ChIJFXfA47sNok4RGOIUAYOdzzQ,Q223,country/GRL,GL,Greenland,GL,GRL,0,3,0,34,0,554,11475,583,6986,1137,18461,56772,25310,24138,7280,48945,0.138,6847,6865,7738,6648,4838,8106,5267,2337,803,3051626389,54470,2184073,72.0,-40.0,410450,242639,33,70.84878,2.1,1,2,1,3,0,1,0,4,2,0,0,0,2,2,2,0,0,2,3,50.93,,,,,,
GL,2021-05-19,ChIJFXfA47sNok4RGOIUAYOdzzQ,Q223,country/GRL,GL,Greenland,GL,GRL,0,0,0,34,0,102,11577,678,7664,780,19241,56772,25310,24138,7280,48945,0.138,6847,6865,7738,6648,4838,8106,5267,2337,803,3051626389,54470,2184073,72.0,-40.0,410450,242639,33,70.84878,2.1,1,2,1,3,0,1,0,4,2,0,0,0,2,2,2,0,0,2,3,50.93,,,,,,
GL,2021-05-20,ChIJFXfA47sNok4RGOIUAYOdzzQ,Q223,country/GRL,GL,Greenland,GL,GRL,0,0,0,34,0,,,,,,,56772,25310,24138,7280,48945,0.138,6847,6865,7738,6648,4838,8106,5267,2337,803,3051626389,54470,2184073,72.0,-40.0,410450,242639,33,70.84878,2.1,1,2,1,3,0,1,0,4,2,0,0,0,2,2,2,0,0,2,3,50.93,,,,,,
GL,2021-05-21,ChIJFXfA47sNok4RGOIUAYOdzzQ,Q223,country/GRL,GL,Greenland,GL,GRL,0,0,0,34,0,51,11628,534,8198,585,19826,56772,25310,24138,7280,48945,0.138,6847,6865,7738,6648,4838,8106,5267,2337,803,3051626389,54470,2184073,72.0,-40.0,410450,242639,33,70.84878,2.1,1,2,1,3,0,1,0,4,2,0,0,0,2,2,2,0,0,2,3,50.93,,,,,,
GL,2021-05-22,ChIJFXfA47sNok4RGOIUAYOdzzQ,Q223,country/GRL,GL,Greenland,GL,GRL,0,0,0,34,0,,,,,,,56772,25310,24138,7280,48945,0.138,6847,6865,7738,6648,4838,8106,5267,2337,803,3051626389,54470,2184073,72.0,-40.0,410450,242639,33,70.84878,2.1,1,2,1,3,0,1,0,4,2,0,0,0,2,2,2,0,0,2,3,50.93,,,,,,
GL,2021-05-23,ChIJFXfA47sNok4RGOIUAYOdzzQ,Q223,country/GRL,GL,Greenland,GL,GRL,0,0,0,34,0,,,,,,,56772,25310,24138,7280,48945,0.138,6847,6865,7738,6648,4838,8106,5267,2337,803,3051626389,54470,2184073,72.0,-40.0,410450,242639,33,70.84878,2.1,1,2,1,3,0,1,0,4,2,0,0,0,2,2,2,0,0,2,3,50.93,,,,,,
GL,2021-05-24,ChIJFXfA47sNok4RGOIUAYOdzzQ,Q223,country/GRL,GL,Greenland,GL,GRL,0,0,0,34,0,,,,,,,56772,25310,24138,7280,48945,0.138,6847,6865,7738,6648,4838,8106,5267,2337,803,3051626389,54470,2184073,72.0,-40.0,410450,242639,33,70.84878,2.1,1,2,1,3,0,1,0,4,2,0,0,0,2,2,2,0,0,2,3,50.93,,,,,,
GL,2021-05-25,ChIJFXfA47sNok4RGOIUAYOdzzQ,Q223,country/GRL,GL,Greenland,GL,GRL,0,2,0,36,0,194,11822,63,8261,257,20083,56772,25310,24138,7280,48945,0.138,6847,6865,7738,6648,4838,8106,5267,2337,803,3051626389,54470,2184073,72.0,-40.0,410450,242639,33,70.84878,2.1,1,2,1,3,0,1,0,4,2,0,0,0,2,2,2,0,0,2,3,50.93,,,,,,
GL,2021-05-26,ChIJFXfA47sNok4RGOIUAYOdzzQ,Q223,country/GRL,GL,Greenland,GL,GRL,0,0,0,36,0,460,12282,63,8324,523,20606,56772,25310,24138,7280,48945,0.138,6847,6865,7738,6648,4838,8106,5267,2337,803,3051626389,54470,2184073,72.0,-40.0,410450,242639,33,70.84878,2.1,1,2,1,3,0,1,0,4,2,0,0,0,2,2,2,0,0,2,3,50.93,,,,,,
GL,2021-05-27,ChIJFXfA47sNok4RGOIUAYOdzzQ,Q223,country/GRL,GL,Greenland,GL,GRL,0,1,0,37,0,302,12584,2,8326,304,20910,56772,25310,24138,7280,48945,0.138,6847,6865,7738,6648,4838,8106,5267,2337,803,3051626389,54470,2184073,72.0,-40.0,410450,242639,33,70.84878,2.1,1,2,1,3,0,1,0,4,2,0,0,0,2,2,2,0,0,2,3,50.93,,,,,,
GL,2021-05-28,ChIJFXfA47sNok4RGOIUAYOdzzQ,Q223,country/GRL,GL,Greenland,GL,GRL,0,3,0,40,0,777,13361,7,8333,0,20910,56772,25310,24138,7280,48945,0.138,6847,6865,7738,6648,4838,8106,5267,2337,803,3051626389,54470,2184073,72.0,-40.0,410450,242639,33,70.84878,2.1,1,2,1,3,0,1,0,4,2,0,0,0,2,2,2,0,0,2,3,50.93,,,,,,
GL,2021-05-29,ChIJFXfA47sNok4RGOIUAYOdzzQ,Q223,country/GRL,GL,Greenland,GL,GRL,0,0,0,40,0,,,,,,,56772,25310,24138,7280,48945,0.138,6847,6865,7738,6648,4838,8106,5267,2337,803,3051626389,54470,2184073,72.0,-40.0,410450,242639,33,70.84878,2.1,1,2,1,3,0,1,0,4,2,0,0,0,2,2,2,0,0,2,3,50.93,,,,,,
GL,2021-05-30,ChIJFXfA47sNok4RGOIUAYOdzzQ,Q223,country/GRL,GL,Greenland,GL,GRL,0,0,0,40,0,0,13361,0,8333,784,21694,56772,25310,24138,7280,48945,0.138,6847,6865,7738,6648,4838,8106,5267,2337,803,3051626389,54470,2184073,72.0,-40.0,410450,242639,33,70.84878,2.1,1,2,1,3,0,1,0,4,2,0,0,0,2,2,2,0,0,2,3,50.93,,,,,,
GL,2021-05-31,ChIJFXfA47sNok4RGOIUAYOdzzQ,Q223,country/GRL,GL,Greenland,GL,GRL,0,0,0,40,0,675,14036,7,8340,682,22376,56772,25310,24138,7280,48945,0.138,6847,6865,7738,6648,4838,8106,5267,2337,803,3051626389,54470,2184073,72.0,-40.0,410450,242639,33,70.84878,2.1,1,2,1,3,0,1,0,4,2,0,0,0,2,2,2,0,0,2,3,50.93,,,,,,
GL,2021-06-01,ChIJFXfA47sNok4RGOIUAYOdzzQ,Q223,country/GRL,GL,Greenland,GL,GRL,0,0,0,40,0,655,14691,49,8389,704,23080,56772,25310,24138,7280,48945,0.138,6847,6865,7738,6648,4838,8106,5267,2337,803,3051626389,54470,2184073,72.0,-40.0,410450,242639,33,70.84878,2.1,1,2,1,3,0,1,0,4,2,0,0,0,2,2,2,0,0,2,3,50.93,,,,,,
GL,2021-06-02,ChIJFXfA47sNok4RGOIUAYOdzzQ,Q223,country/GRL,GL,Greenland,GL,GRL,0,0,0,40,0,825,15516,6,8395,831,23911,56772,25310,24138,7280,48945,0.138,6847,6865,7738,6648,4838,8106,5267,2337,803,3051626389,54470,2184073,72.0,-40.0,410450,242639,33,70.84878,2.1,1,2,1,3,0,1,0,4,2,0,0,0,2,2,2,0,0,2,3,50.93,,,,,,
GL,2021-06-03,ChIJFXfA47sNok4RGOIUAYOdzzQ,Q223,country/GRL,GL,Greenland,GL,GRL,0,0,0,40,0,1363,16879,61,8456,1424,25335,56772,25310,24138,7280,48945,0.138,6847,6865,7738,6648,4838,8106,5267,2337,803,3051626389,54470,2184073,72.0,-40.0,410450,242639,33,70.84878,2.1,1,2,1,3,0,1,0,4,2,0,0,0,2,2,2,0,0,2,3,50.93,,,,,,
GL,2021-06-04,ChIJFXfA47sNok4RGOIUAYOdzzQ,Q223,country/GRL,GL,Greenland,GL,GRL,0,3,0,43,0,719,17598,9,8465,728,26063,56772,25310,24138,7280,48945,0.138,6847,6865,7738,6648,4838,8106,5267,2337,803,3051626389,54470,2184073,72.0,-40.0,410450,242639,33,70.84878,2.1,1,2,1,3,0,1,0,4,2,0,0,0,2,2,2,0,0,2,3,50.93,,,,,,
GL,2021-06-05,ChIJFXfA47sNok4RGOIUAYOdzzQ,Q223,country/GRL,GL,Greenland,GL,GRL,0,0,0,43,0,,,,,,,56772,25310,24138,7280,48945,0.138,6847,6865,7738,6648,4838,8106,5267,2337,803,3051626389,54470,2184073,72.0,-40.0,410450,242639,33,70.84878,2.1,1,2,1,3,0,1,0,4,2,0,0,0,2,2,2,0,0,2,3,50.93,,,,,,
GL,2021-06-06,ChIJFXfA47sNok4RGOIUAYOdzzQ,Q223,country/GRL,GL,Greenland,GL,GRL,0,0,0,43,0,,,,,,,56772,25310,24138,7280,48945,0.138,6847,6865,7738,6648,4838,8106,5267,2337,803,3051626389,54470,2184073,72.0,-40.0,410450,242639,33,70.84878,2.1,1,2,1,3,0,1,0,4,2,0,0,0,2,2,2,0,0,2,3,50.93,,,,,,
GL,2021-06-07,ChIJFXfA47sNok4RGOIUAYOdzzQ,Q223,country/GRL,GL,Greenland,GL,GRL,0,0,0,43,0,81,17679,38,8503,119,26182,56772,25310,24138,7280,48945,0.138,6847,6865,7738,6648,4838,8106,5267,2337,803,3051626389,54470,2184073,72.0,-40.0,410450,242639,33,70.84878,2.1,1,2,1,3,0,1,0,4,2,0,0,0,2,2,2,0,0,2,3,50.93,,,,,,
GL,2021-06-08,ChIJFXfA47sNok4RGOIUAYOdzzQ,Q223,country/GRL,GL,Greenland,GL,GRL,0,0,0,43,0,218,17897,23,8526,241,26423,56772,25310,24138,7280,48945,0.138,6847,6865,7738,6648,4838,8106,5267,2337,803,3051626389,54470,2184073,72.0,-40.0,410450,242639,33,70.84878,2.1,1,2,1,3,0,1,0,4,2,0,0,0,2,2,2,0,0,2,3,50.93,,,,,,
GL,2021-06-09,ChIJFXfA47sNok4RGOIUAYOdzzQ,Q223,country/GRL,GL,Greenland,GL,GRL,0,0,0,43,0,1626,19523,19,8545,1645,28068,56772,25310,24138,7280,48945,0.138,6847,6865,7738,6648,4838,8106,5267,2337,803,3051626389,54470,2184073,72.0,-40.0,410450,242639,33,70.84878,2.1,1,2,1,3,0,1,0,4,2,0,0,0,2,2,2,0,0,2,3,50.93,,,,,,
GL,2021-06-10,ChIJFXfA47sNok4RGOIUAYOdzzQ,Q223,country/GRL,GL,Greenland,GL,GRL,0,1,0,44,0,433,19956,30,8575,463,28531,56772,25310,24138,7280,48945,0.138,6847,6865,7738,6648,4838,8106,5267,2337,803,3051626389,54470,2184073,72.0,-40.0,410450,242639,33,70.84878,2.1,1,2,1,3,0,1,0,4,2,0,0,0,2,2,2,0,0,2,3,50.93,,,,,,
GL,2021-06-11,ChIJFXfA47sNok4RGOIUAYOdzzQ,Q223,country/GRL,GL,Greenland,GL,GRL,0,0,0,44,0,260,20216,36,8611,296,28827,56772,25310,24138,7280,48945,0.138,6847,6865,7738,6648,4838,8106,5267,2337,803,3051626389,54470,2184073,72.0,-40.0,410450,242639,33,70.84878,2.1,1,2,1,3,0,1,0,4,2,0,0,0,2,2,2,0,0,2,3,50.93,,,,,,
GL,2021-06-12,ChIJFXfA47sNok4RGOIUAYOdzzQ,Q223,country/GRL,GL,Greenland,GL,GRL,0,0,0,44,0,,,,,,,56772,25310,24138,7280,48945,0.138,6847,6865,7738,6648,4838,8106,5267,2337,803,3051626389,54470,2184073,72.0,-40.0,410450,242639,33,70.84878,2.1,1,2,1,3,0,1,0,4,2,0,0,0,2,2,2,0,0,2,3,50.93,,,,,,
GL,2021-06-13,ChIJFXfA47sNok4RGOIUAYOdzzQ,Q223,country/GRL,GL,Greenland,GL,GRL,0,0,0,44,0,,,,,,,56772,25310,24138,7280,48945,0.138,6847,6865,7738,6648,4838,8106,5267,2337,803,3051626389,54470,2184073,72.0,-40.0,410450,242639,33,70.84878,2.1,1,2,1,3,0,1,0,4,2,0,0,0,2,2,2,0,0,2,3,50.93,,,,,,
GL,2021-06-14,ChIJFXfA47sNok4RGOIUAYOdzzQ,Q223,country/GRL,GL,Greenland,GL,GRL,0,5,0,49,0,792,21008,745,9356,1537,30364,56772,25310,24138,7280,48945,0.138,6847,6865,7738,6648,4838,8106,5267,2337,803,3051626389,54470,2184073,72.0,-40.0,410450,242639,33,70.84878,2.1,1,2,1,3,0,1,0,4,2,0,0,0,2,2,2,0,0,2,3,50.93,,,,,,
GL,2021-06-15,ChIJFXfA47sNok4RGOIUAYOdzzQ,Q223,country/GRL,GL,Greenland,GL,GRL,0,0,0,49,0,171,21179,53,9409,224,30588,56772,25310,24138,7280,48945,0.138,6847,6865,7738,6648,4838,8106,5267,2337,803,3051626389,54470,2184073,72.0,-40.0,410450,242639,33,70.84878,2.1,1,2,1,3,0,1,0,4,2,0,0,0,2,2,2,0,0,2,3,50.93,,,,,,
GL,2021-06-16,ChIJFXfA47sNok4RGOIUAYOdzzQ,Q223,country/GRL,GL,Greenland,GL,GRL,0,0,0,49,0,202,21381,236,9645,438,31026,56772,25310,24138,7280,48945,0.138,6847,6865,7738,6648,4838,8106,5267,2337,803,3051626389,54470,2184073,72.0,-40.0,410450,242639,33,70.84878,2.1,1,2,1,3,0,1,0,4,2,0,0,0,2,2,2,0,0,2,3,50.93,,,,,,
GL,2021-06-17,ChIJFXfA47sNok4RGOIUAYOdzzQ,Q223,country/GRL,GL,Greenland,GL,GRL,0,0,0,49,0,292,21673,354,9999,646,31672,56772,25310,24138,7280,48945,0.138,6847,6865,7738,6648,4838,8106,5267,2337,803,3051626389,54470,2184073,72.0,-40.0,410450,242639,33,70.84878,2.1,1,2,1,3,0,1,0,4,2,0,0,0,2,2,2,0,0,2,3,50.93,,,,,,
GL,2021-06-18,ChIJFXfA47sNok4RGOIUAYOdzzQ,Q223,country/GRL,GL,Greenland,GL,GRL,0,0,0,49,0,190,21863,313,10312,503,32175,56772,25310,24138,7280,48945,0.138,6847,6865,7738,6648,4838,8106,5267,2337,803,3051626389,54470,2184073,72.0,-40.0,410450,242639,33,70.84878,2.1,1,2,1,3,0,1,0,4,2,0,0,0,2,2,2,0,0,2,3,50.93,,,,,,
GL,2021-06-19,ChIJFXfA47sNok4RGOIUAYOdzzQ,Q223,country/GRL,GL,Greenland,GL,GRL,0,1,0,50,0,,,,,,,56772,25310,24138,7280,48945,0.138,6847,6865,7738,6648,4838,8106,5267,2337,803,3051626389,54470,2184073,72.0,-40.0,410450,242639,33,70.84878,2.1,1,2,1,3,0,1,0,4,2,0,0,0,2,2,2,0,0,2,3,50.93,,,,,,
GL,2021-06-20,ChIJFXfA47sNok4RGOIUAYOdzzQ,Q223,country/GRL,GL,Greenland,GL,GRL,0,0,0,50,0,,,,,,,56772,25310,24138,7280,48945,0.138,6847,6865,7738,6648,4838,8106,5267,2337,803,3051626389,54470,2184073,72.0,-40.0,410450,242639,33,70.84878,2.1,1,2,1,3,0,1,0,4,2,0,0,0,2,2,2,0,0,2,3,50.93,,,,,,
GL,2021-06-21,ChIJFXfA47sNok4RGOIUAYOdzzQ,Q223,country/GRL,GL,Greenland,GL,GRL,0,0,0,50,0,,,,,,,56772,25310,24138,7280,48945,0.138,6847,6865,7738,6648,4838,8106,5267,2337,803,3051626389,54470,2184073,72.0,-40.0,410450,242639,33,70.84878,2.1,1,2,1,3,0,1,0,4,2,0,0,0,2,2,2,0,0,2,3,50.93,,,,,,
GL,2021-06-22,ChIJFXfA47sNok4RGOIUAYOdzzQ,Q223,country/GRL,GL,Greenland,GL,GRL,0,0,0,50,0,155,22018,73,10385,228,32403,56772,25310,24138,7280,48945,0.138,6847,6865,7738,6648,4838,8106,5267,2337,803,3051626389,54470,2184073,72.0,-40.0,410450,242639,33,70.84878,2.1,1,2,1,3,0,1,0,4,2,0,0,0,2,2,2,0,0,2,3,50.93,,,,,,
GL,2021-06-23,ChIJFXfA47sNok4RGOIUAYOdzzQ,Q223,country/GRL,GL,Greenland,GL,GRL,0,0,0,50,0,991,23009,31,10416,1022,33425,56772,25310,24138,7280,48945,0.138,6847,6865,7738,6648,4838,8106,5267,2337,803,3051626389,54470,2184073,72.0,-40.0,410450,242639,33,70.84878,2.1,1,2,1,3,0,1,0,4,2,0,0,0,2,2,2,0,0,2,3,50.93,,,,,,
GL,2021-06-24,ChIJFXfA47sNok4RGOIUAYOdzzQ,Q223,country/GRL,GL,Greenland,GL,GRL,0,0,0,50,0,1149,24158,22,10438,1171,34596,56772,25310,24138,7280,48945,0.138,6847,6865,7738,6648,4838,8106,5267,2337,803,3051626389,54470,2184073,72.0,-40.0,410450,242639,33,70.84878,2.1,1,2,1,3,0,1,0,4,2,0,0,0,2,2,2,0,0,2,3,50.93,,,,,,
GL,2021-06-25,ChIJFXfA47sNok4RGOIUAYOdzzQ,Q223,country/GRL,GL,Greenland,GL,GRL,0,0,0,50,0,950,25108,8,10446,958,35554,56772,25310,24138,7280,48945,0.138,6847,6865,7738,6648,4838,8106,5267,2337,803,3051626389,54470,2184073,72.0,-40.0,410450,242639,33,70.84878,2.1,1,2,1,3,0,1,0,4,2,0,0,0,2,2,2,0,0,2,3,50.93,,,,,,
GL,2021-06-26,ChIJFXfA47sNok4RGOIUAYOdzzQ,Q223,country/GRL,GL,Greenland,GL,GRL,0,0,0,50,0,,,,,,,56772,25310,24138,7280,48945,0.138,6847,6865,7738,6648,4838,8106,5267,2337,803,3051626389,54470,2184073,72.0,-40.0,410450,242639,33,70.84878,2.1,1,2,1,3,0,1,0,4,2,0,0,0,2,2,2,0,0,2,3,50.93,,,,,,
GL,2021-06-27,ChIJFXfA47sNok4RGOIUAYOdzzQ,Q223,country/GRL,GL,Greenland,GL,GRL,0,0,0,50,0,,,,,,,56772,25310,24138,7280,48945,0.138,6847,6865,7738,6648,4838,8106,5267,2337,803,3051626389,54470,2184073,72.0,-40.0,410450,242639,33,70.84878,2.1,1,2,1,3,0,1,0,4,2,0,0,0,2,2,2,0,0,2,3,50.93,,,,,,
GL,2021-06-28,ChIJFXfA47sNok4RGOIUAYOdzzQ,Q223,country/GRL,GL,Greenland,GL,GRL,0,0,0,50,0,190,25298,7,10453,197,35751,56772,25310,24138,7280,48945,0.138,6847,6865,7738,6648,4838,8106,5267,2337,803,3051626389,54470,2184073,72.0,-40.0,410450,242639,33,70.84878,2.1,1,2,1,3,0,1,0,4,2,0,0,,2,2,2,0,0,2,3,50.93,,,,,,
GL,2021-06-29,ChIJFXfA47sNok4RGOIUAYOdzzQ,Q223,country/GRL,GL,Greenland,GL,GRL,0,0,0,50,0,1127,26425,120,10573,1247,36998,56772,25310,24138,7280,48945,0.138,6847,6865,7738,6648,4838,8106,5267,2337,803,3051626389,54470,2184073,72.0,-40.0,410450,242639,33,70.84878,2.1,1,2,1,3,0,1,0,4,2,0,0,,2,2,2,0,0,2,3,50.93,,,,,,
GL,2021-06-30,ChIJFXfA47sNok4RGOIUAYOdzzQ,Q223,country/GRL,GL,Greenland,GL,GRL,0,0,0,50,0,1605,28030,667,11240,2272,39270,56772,25310,24138,7280,48945,0.138,6847,6865,7738,6648,4838,8106,5267,2337,803,3051626389,54470,2184073,72.0,-40.0,410450,242639,33,70.84878,2.1,1,2,1,3,0,1,0,4,2,0,0,,2,2,2,0,0,2,3,50.93,,,,,,
GL,2021-07-01,ChIJFXfA47sNok4RGOIUAYOdzzQ,Q223,country/GRL,GL,Greenland,GL,GRL,0,0,0,50,0,1204,29234,1174,12414,2378,41648,56772,25310,24138,7280,48945,0.138,6847,6865,7738,6648,4838,8106,5267,2337,803,3051626389,54470,2184073,72.0,-40.0,410450,242639,33,70.84878,2.1,1,2,1,3,0,1,0,4,2,0,0,,2,2,2,0,0,2,3,50.93,,,,,,
GL,2021-07-02,ChIJFXfA47sNok4RGOIUAYOdzzQ,Q223,country/GRL,GL,Greenland,GL,GRL,0,0,0,50,0,847,30081,616,13030,1463,43111,56772,25310,24138,7280,48945,0.138,6847,6865,7738,6648,4838,8106,5267,2337,803,3051626389,54470,2184073,72.0,-40.0,410450,242639,33,70.84878,2.1,1,2,1,3,0,1,0,4,2,0,0,,2,2,2,0,0,2,3,50.93,,,,,,
GL,2021-07-03,ChIJFXfA47sNok4RGOIUAYOdzzQ,Q223,country/GRL,GL,Greenland,GL,GRL,0,1,0,51,0,,,,,,,56772,25310,24138,7280,48945,0.138,6847,6865,7738,6648,4838,8106,5267,2337,803,3051626389,54470,2184073,72.0,-40.0,410450,242639,33,70.84878,2.1,1,2,1,3,0,1,0,4,2,0,0,,2,2,2,0,0,2,3,50.93,,,,,,
GL,2021-07-04,ChIJFXfA47sNok4RGOIUAYOdzzQ,Q223,country/GRL,GL,Greenland,GL,GRL,0,0,0,51,0,,,,,,,56772,25310,24138,7280,48945,0.138,6847,6865,7738,6648,4838,8106,5267,2337,803,3051626389,54470,2184073,72.0,-40.0,410450,242639,33,70.84878,2.1,1,1,1,3,0,1,0,4,2,0,0,0,2,2,2,0,0,2,3,47.22,,,,,,
GL,2021-07-05,ChIJFXfA47sNok4RGOIUAYOdzzQ,Q223,country/GRL,GL,Greenland,GL,GRL,0,0,0,51,0,88,30169,448,13478,536,43647,56772,25310,24138,7280,48945,0.138,6847,6865,7738,6648,4838,8106,5267,2337,803,3051626389,54470,2184073,72.0,-40.0,410450,242639,33,70.84878,2.1,1,1,1,3,0,1,0,4,2,0,0,0,2,2,2,0,0,2,3,47.22,,,,,,
