location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_vaccinated,cumulative_persons_vaccinated,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_vaccine_doses_administered,cumulative_vaccine_doses_administered,population,population_male,population_female,population_rural,population_urban,population_density,human_development_index,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,gdp_usd,gdp_per_capita_usd,human_capital_index,openstreetmap_id,latitude,longitude,area_sq_km,area_rural_sq_km,area_urban_sq_km,life_expectancy,smoking_prevalence,diabetes_prevalence,infant_mortality_rate,adult_male_mortality_rate,adult_female_mortality_rate,pollution_mortality_rate,comorbidity_mortality_rate,nurses_per_1000,physicians_per_1000,health_expenditure_usd,out_of_pocket_health_expenditure_usd,school_closing,workplace_closing,cancel_public_events,restrictions_on_gatherings,public_transport_closing,stay_at_home_requirements,restrictions_on_internal_movement,international_travel_controls,income_support,debt_relief,fiscal_measures,international_support,public_information_campaigns,testing_policy,contact_tracing,emergency_investment_in_healthcare,investment_in_vaccines,facial_coverings,vaccination_policy,stringency_index
SC,2022-02-08,ChIJO62-cP0hXCIR99pJ06DQ0zI,Q1042,country/SYC,SC,Seychelles,SC,SYC,0,102,0,38395,150,,,,,,,98340,50439,47901,41863,55762,213.783,0.797,15933,13866,13431,14486,14873,12977,7909,3205,1660,1698843062,17401,0.678,536765,-7.1,52.766667,460,187,122,72.841463,21.5,12.3,12.4,201.609,97.723,49.3,21.2,8.0773,2.1212,791.656677,194.742996,2,2,2,4,1,2,2,1,1,2,,,2,3,1,,0,3,5,75.0
SC,2022-02-09,ChIJO62-cP0hXCIR99pJ06DQ0zI,Q1042,country/SYC,SC,Seychelles,SC,SYC,0,94,0,38489,150,,,,,,,98340,50439,47901,41863,55762,213.783,0.797,15933,13866,13431,14486,14873,12977,7909,3205,1660,1698843062,17401,0.678,536765,-7.1,52.766667,460,187,122,72.841463,21.5,12.3,12.4,201.609,97.723,49.3,21.2,8.0773,2.1212,791.656677,194.742996,2,2,2,4,1,2,2,1,1,2,,,2,3,1,,0,3,5,75.0
SC,2022-02-10,ChIJO62-cP0hXCIR99pJ06DQ0zI,Q1042,country/SYC,SC,Seychelles,SC,SYC,0,92,0,38581,150,,,,,,,98340,50439,47901,41863,55762,213.783,0.797,15933,13866,13431,14486,14873,12977,7909,3205,1660,1698843062,17401,0.678,536765,-7.1,52.766667,460,187,122,72.841463,21.5,12.3,12.4,201.609,97.723,49.3,21.2,8.0773,2.1212,791.656677,194.742996,2,2,2,4,1,2,2,1,1,2,,,2,3,1,,0,3,5,75.0
SC,2022-02-11,ChIJO62-cP0hXCIR99pJ06DQ0zI,Q1042,country/SYC,SC,Seychelles,SC,SYC,0,78,0,38659,150,,,,,,,98340,50439,47901,41863,55762,213.783,0.797,15933,13866,13431,14486,14873,12977,7909,3205,1660,1698843062,17401,0.678,536765,-7.1,52.766667,460,187,122,72.841463,21.5,12.3,12.4,201.609,97.723,49.3,21.2,8.0773,2.1212,791.656677,194.742996,2,2,2,4,1,2,2,1,1,2,,,2,3,1,,0,3,5,75.0
SC,2022-02-12,ChIJO62-cP0hXCIR99pJ06DQ0zI,Q1042,country/SYC,SC,Seychelles,SC,SYC,0,46,0,38705,150,,,,,,,98340,50439,47901,41863,55762,213.783,0.797,15933,13866,13431,14486,14873,12977,7909,3205,1660,1698843062,17401,0.678,536765,-7.1,52.766667,460,187,122,72.841463,21.5,12.3,12.4,201.609,97.723,49.3,21.2,8.0773,2.1212,791.656677,194.742996,2,2,2,4,1,2,2,1,1,2,,,2,3,1,,0,3,5,75.0
SC,2022-02-13,ChIJO62-cP0hXCIR99pJ06DQ0zI,Q1042,country/SYC,SC,Seychelles,SC,SYC,0,27,0,38732,150,,,,,,,98340,50439,47901,41863,55762,213.783,0.797,15933,13866,13431,14486,14873,12977,7909,3205,1660,1698843062,17401,0.678,536765,-7.1,52.766667,460,187,122,72.841463,21.5,12.3,12.4,201.609,97.723,49.3,21.2,8.0773,2.1212,791.656677,194.742996,2,2,2,4,1,2,2,1,1,2,,,2,3,1,,0,3,5,75.0
SC,2022-02-14,ChIJO62-cP0hXCIR99pJ06DQ0zI,Q1042,country/SYC,SC,Seychelles,SC,SYC,0,97,1,38829,151,,,,,,,98340,50439,47901,41863,55762,213.783,0.797,15933,13866,13431,14486,14873,12977,7909,3205,1660,1698843062,17401,0.678,536765,-7.1,52.766667,460,187,122,72.841463,21.5,12.3,12.4,201.609,97.723,49.3,21.2,8.0773,2.1212,791.656677,194.742996,2,2,2,4,1,2,2,1,1,2,,,2,3,1,,0,3,5,75.0
SC,2022-02-15,ChIJO62-cP0hXCIR99pJ06DQ0zI,Q1042,country/SYC,SC,Seychelles,SC,SYC,0,87,0,38916,151,584,84003,1061,79659,5467,196225,98340,50439,47901,41863,55762,213.783,0.797,15933,13866,13431,14486,14873,12977,7909,3205,1660,1698843062,17401,0.678,536765,-7.1,52.766667,460,187,122,72.841463,21.5,12.3,12.4,201.609,97.723,49.3,21.2,8.0773,2.1212,791.656677,194.742996,2,2,2,4,1,0,0,1,0,0,,,2,3,1,,0,3,5,56.48
SC,2022-02-16,ChIJO62-cP0hXCIR99pJ06DQ0zI,Q1042,country/SYC,SC,Seychelles,SC,SYC,0,62,0,38978,151,,,,,,,98340,50439,47901,41863,55762,213.783,0.797,15933,13866,13431,14486,14873,12977,7909,3205,1660,1698843062,17401,0.678,536765,-7.1,52.766667,460,187,122,72.841463,21.5,12.3,12.4,201.609,97.723,49.3,21.2,8.0773,2.1212,791.656677,194.742996,2,2,2,4,1,0,0,1,0,0,,,2,3,1,,0,3,5,56.48
SC,2022-02-17,ChIJO62-cP0hXCIR99pJ06DQ0zI,Q1042,country/SYC,SC,Seychelles,SC,SYC,0,55,0,39033,151,,,,,,,98340,50439,47901,41863,55762,213.783,0.797,15933,13866,13431,14486,14873,12977,7909,3205,1660,1698843062,17401,0.678,536765,-7.1,52.766667,460,187,122,72.841463,21.5,12.3,12.4,201.609,97.723,49.3,21.2,8.0773,2.1212,791.656677,194.742996,2,2,2,4,1,0,0,1,0,0,,,2,3,1,,0,3,5,56.48
SC,2022-02-18,ChIJO62-cP0hXCIR99pJ06DQ0zI,Q1042,country/SYC,SC,Seychelles,SC,SYC,0,57,0,39090,151,,,,,,,98340,50439,47901,41863,55762,213.783,0.797,15933,13866,13431,14486,14873,12977,7909,3205,1660,1698843062,17401,0.678,536765,-7.1,52.766667,460,187,122,72.841463,21.5,12.3,12.4,201.609,97.723,49.3,21.2,8.0773,2.1212,791.656677,194.742996,2,2,2,4,1,0,0,1,0,0,,,2,3,1,,0,3,5,56.48
SC,2022-02-19,ChIJO62-cP0hXCIR99pJ06DQ0zI,Q1042,country/SYC,SC,Seychelles,SC,SYC,0,38,0,39128,151,,,,,,,98340,50439,47901,41863,55762,213.783,0.797,15933,13866,13431,14486,14873,12977,7909,3205,1660,1698843062,17401,0.678,536765,-7.1,52.766667,460,187,122,72.841463,21.5,12.3,12.4,201.609,97.723,49.3,21.2,8.0773,2.1212,791.656677,194.742996,2,2,2,4,1,0,0,1,0,0,,,2,3,1,,0,3,5,56.48
SC,2022-02-20,ChIJO62-cP0hXCIR99pJ06DQ0zI,Q1042,country/SYC,SC,Seychelles,SC,SYC,0,19,0,39147,151,,,,,,,98340,50439,47901,41863,55762,213.783,0.797,15933,13866,13431,14486,14873,12977,7909,3205,1660,1698843062,17401,0.678,536765,-7.1,52.766667,460,187,122,72.841463,21.5,12.3,12.4,201.609,97.723,49.3,21.2,8.0773,2.1212,791.656677,194.742996,2,2,2,4,1,0,0,1,0,0,,,2,3,1,,0,3,5,56.48
SC,2022-02-21,ChIJO62-cP0hXCIR99pJ06DQ0zI,Q1042,country/SYC,SC,Seychelles,SC,SYC,0,62,0,39209,151,,,,,,,98340,50439,47901,41863,55762,213.783,0.797,15933,13866,13431,14486,14873,12977,7909,3205,1660,1698843062,17401,0.678,536765,-7.1,52.766667,460,187,122,72.841463,21.5,12.3,12.4,201.609,97.723,49.3,21.2,8.0773,2.1212,791.656677,194.742996,2,2,2,4,1,0,0,1,0,0,,,2,3,1,,0,3,5,56.48
SC,2022-02-22,ChIJO62-cP0hXCIR99pJ06DQ0zI,Q1042,country/SYC,SC,Seychelles,SC,SYC,0,42,9,39251,160,71,84074,161,79820,734,196959,98340,50439,47901,41863,55762,213.783,0.797,15933,13866,13431,14486,14873,12977,7909,3205,1660,1698843062,17401,0.678,536765,-7.1,52.766667,460,187,122,72.841463,21.5,12.3,12.4,201.609,97.723,49.3,21.2,8.0773,2.1212,791.656677,194.742996,2,2,2,4,1,0,0,1,0,0,,,2,3,1,,0,3,5,56.48
SC,2022-02-23,ChIJO62-cP0hXCIR99pJ06DQ0zI,Q1042,country/SYC,SC,Seychelles,SC,SYC,0,26,3,39277,163,,,,,,,98340,50439,47901,41863,55762,213.783,0.797,15933,13866,13431,14486,14873,12977,7909,3205,1660,1698843062,17401,0.678,536765,-7.1,52.766667,460,187,122,72.841463,21.5,12.3,12.4,201.609,97.723,49.3,21.2,8.0773,2.1212,791.656677,194.742996,2,2,2,4,1,0,0,1,0,0,,,2,3,1,,0,3,5,56.48
SC,2022-02-24,ChIJO62-cP0hXCIR99pJ06DQ0zI,Q1042,country/SYC,SC,Seychelles,SC,SYC,0,33,0,39310,163,,,,,,,98340,50439,47901,41863,55762,213.783,0.797,15933,13866,13431,14486,14873,12977,7909,3205,1660,1698843062,17401,0.678,536765,-7.1,52.766667,460,187,122,72.841463,21.5,12.3,12.4,201.609,97.723,49.3,21.2,8.0773,2.1212,791.656677,194.742996,2,2,2,4,1,0,0,1,0,0,,,2,3,1,,0,3,5,56.48
SC,2022-02-25,ChIJO62-cP0hXCIR99pJ06DQ0zI,Q1042,country/SYC,SC,Seychelles,SC,SYC,0,32,0,39342,163,,,,,,,98340,50439,47901,41863,55762,213.783,0.797,15933,13866,13431,14486,14873,12977,7909,3205,1660,1698843062,17401,0.678,536765,-7.1,52.766667,460,187,122,72.841463,21.5,12.3,12.4,201.609,97.723,49.3,21.2,8.0773,2.1212,791.656677,194.742996,2,2,2,4,1,0,0,1,0,0,,,2,3,1,,0,3,5,56.48
SC,2022-02-26,ChIJO62-cP0hXCIR99pJ06DQ0zI,Q1042,country/SYC,SC,Seychelles,SC,SYC,0,20,0,39362,163,,,,,,,98340,50439,47901,41863,55762,213.783,0.797,15933,13866,13431,14486,14873,12977,7909,3205,1660,1698843062,17401,0.678,536765,-7.1,52.766667,460,187,122,72.841463,21.5,12.3,12.4,201.609,97.723,49.3,21.2,8.0773,2.1212,791.656677,194.742996,2,2,2,4,1,0,0,1,0,0,,,2,3,1,,0,3,5,56.48
SC,2022-02-27,ChIJO62-cP0hXCIR99pJ06DQ0zI,Q1042,country/SYC,SC,Seychelles,SC,SYC,0,15,0,39377,163,,,,,,,98340,50439,47901,41863,55762,213.783,0.797,15933,13866,13431,14486,14873,12977,7909,3205,1660,1698843062,17401,0.678,536765,-7.1,52.766667,460,187,122,72.841463,21.5,12.3,12.4,201.609,97.723,49.3,21.2,8.0773,2.1212,791.656677,194.742996,2,2,2,4,1,0,0,1,0,0,,,2,3,1,,0,3,5,56.48
SC,2022-02-28,ChIJO62-cP0hXCIR99pJ06DQ0zI,Q1042,country/SYC,SC,Seychelles,SC,SYC,0,31,0,39408,163,,,,,,,98340,50439,47901,41863,55762,213.783,0.797,15933,13866,13431,14486,14873,12977,7909,3205,1660,1698843062,17401,0.678,536765,-7.1,52.766667,460,187,122,72.841463,21.5,12.3,12.4,201.609,97.723,49.3,21.2,8.0773,2.1212,791.656677,194.742996,2,2,2,4,1,0,0,1,0,0,,,2,3,1,,0,3,5,56.48
SC,2022-03-01,ChIJO62-cP0hXCIR99pJ06DQ0zI,Q1042,country/SYC,SC,Seychelles,SC,SYC,0,19,0,39427,163,67,84141,101,79921,1161,198120,98340,50439,47901,41863,55762,213.783,0.797,15933,13866,13431,14486,14873,12977,7909,3205,1660,1698843062,17401,0.678,536765,-7.1,52.766667,460,187,122,72.841463,21.5,12.3,12.4,201.609,97.723,49.3,21.2,8.0773,2.1212,791.656677,194.742996,2,2,2,4,1,0,0,1,0,0,,,2,3,1,,0,3,5,56.48
SC,2022-03-02,ChIJO62-cP0hXCIR99pJ06DQ0zI,Q1042,country/SYC,SC,Seychelles,SC,SYC,0,30,0,39457,163,,,,,,,98340,50439,47901,41863,55762,213.783,0.797,15933,13866,13431,14486,14873,12977,7909,3205,1660,1698843062,17401,0.678,536765,-7.1,52.766667,460,187,122,72.841463,21.5,12.3,12.4,201.609,97.723,49.3,21.2,8.0773,2.1212,791.656677,194.742996,2,2,2,4,1,0,0,1,0,0,,,2,3,1,,0,3,5,56.48
SC,2022-03-03,ChIJO62-cP0hXCIR99pJ06DQ0zI,Q1042,country/SYC,SC,Seychelles,SC,SYC,0,20,0,39477,163,,,,,,,98340,50439,47901,41863,55762,213.783,0.797,15933,13866,13431,14486,14873,12977,7909,3205,1660,1698843062,17401,0.678,536765,-7.1,52.766667,460,187,122,72.841463,21.5,12.3,12.4,201.609,97.723,49.3,21.2,8.0773,2.1212,791.656677,194.742996,2,2,2,4,1,0,0,1,0,0,,,2,3,1,,0,3,5,56.48
SC,2022-03-04,ChIJO62-cP0hXCIR99pJ06DQ0zI,Q1042,country/SYC,SC,Seychelles,SC,SYC,0,39,0,39516,163,,,,,,,98340,50439,47901,41863,55762,213.783,0.797,15933,13866,13431,14486,14873,12977,7909,3205,1660,1698843062,17401,0.678,536765,-7.1,52.766667,460,187,122,72.841463,21.5,12.3,12.4,201.609,97.723,49.3,21.2,8.0773,2.1212,791.656677,194.742996,2,2,2,4,1,0,0,1,0,0,,,2,3,1,,0,3,5,56.48
SC,2022-03-05,ChIJO62-cP0hXCIR99pJ06DQ0zI,Q1042,country/SYC,SC,Seychelles,SC,SYC,0,12,0,39528,163,,,,,,,98340,50439,47901,41863,55762,213.783,0.797,15933,13866,13431,14486,14873,12977,7909,3205,1660,1698843062,17401,0.678,536765,-7.1,52.766667,460,187,122,72.841463,21.5,12.3,12.4,201.609,97.723,49.3,21.2,8.0773,2.1212,791.656677,194.742996,2,2,2,4,1,0,0,1,0,0,,,2,3,1,,0,3,5,56.48
SC,2022-03-06,ChIJO62-cP0hXCIR99pJ06DQ0zI,Q1042,country/SYC,SC,Seychelles,SC,SYC,0,9,0,39537,163,,,,,,,98340,50439,47901,41863,55762,213.783,0.797,15933,13866,13431,14486,14873,12977,7909,3205,1660,1698843062,17401,0.678,536765,-7.1,52.766667,460,187,122,72.841463,21.5,12.3,12.4,201.609,97.723,49.3,21.2,8.0773,2.1212,791.656677,194.742996,2,2,2,4,1,0,0,1,0,0,,,2,3,1,,0,3,5,56.48
SC,2022-03-07,ChIJO62-cP0hXCIR99pJ06DQ0zI,Q1042,country/SYC,SC,Seychelles,SC,SYC,0,42,0,39579,163,,,,,,,98340,50439,47901,41863,55762,213.783,0.797,15933,13866,13431,14486,14873,12977,7909,3205,1660,1698843062,17401,0.678,536765,-7.1,52.766667,460,187,122,72.841463,21.5,12.3,12.4,201.609,97.723,49.3,21.2,8.0773,2.1212,791.656677,194.742996,2,2,2,4,1,0,0,1,0,0,,,2,3,1,,0,3,5,56.48
SC,2022-03-08,ChIJO62-cP0hXCIR99pJ06DQ0zI,Q1042,country/SYC,SC,Seychelles,SC,SYC,0,26,0,39605,163,,,,,,,98340,50439,47901,41863,55762,213.783,0.797,15933,13866,13431,14486,14873,12977,7909,3205,1660,1698843062,17401,0.678,536765,-7.1,52.766667,460,187,122,72.841463,21.5,12.3,12.4,201.609,97.723,49.3,21.2,8.0773,2.1212,791.656677,194.742996,2,2,2,4,1,0,0,1,0,0,,,2,3,1,,,3,5,56.48
SC,2022-03-09,ChIJO62-cP0hXCIR99pJ06DQ0zI,Q1042,country/SYC,SC,Seychelles,SC,SYC,0,30,0,39635,163,,,,,,,98340,50439,47901,41863,55762,213.783,0.797,15933,13866,13431,14486,14873,12977,7909,3205,1660,1698843062,17401,0.678,536765,-7.1,52.766667,460,187,122,72.841463,21.5,12.3,12.4,201.609,97.723,49.3,21.2,8.0773,2.1212,791.656677,194.742996,2,2,2,4,1,0,0,1,0,0,,,2,3,1,,,3,5,56.48
SC,2022-03-10,ChIJO62-cP0hXCIR99pJ06DQ0zI,Q1042,country/SYC,SC,Seychelles,SC,SYC,0,18,0,39653,163,,,,,,,98340,50439,47901,41863,55762,213.783,0.797,15933,13866,13431,14486,14873,12977,7909,3205,1660,1698843062,17401,0.678,536765,-7.1,52.766667,460,187,122,72.841463,21.5,12.3,12.4,201.609,97.723,49.3,21.2,8.0773,2.1212,791.656677,194.742996,2,2,2,4,1,0,0,1,0,0,,,2,3,1,,,3,5,56.48
SC,2022-03-11,ChIJO62-cP0hXCIR99pJ06DQ0zI,Q1042,country/SYC,SC,Seychelles,SC,SYC,0,14,0,39667,163,,,,,,,98340,50439,47901,41863,55762,213.783,0.797,15933,13866,13431,14486,14873,12977,7909,3205,1660,1698843062,17401,0.678,536765,-7.1,52.766667,460,187,122,72.841463,21.5,12.3,12.4,201.609,97.723,49.3,21.2,8.0773,2.1212,791.656677,194.742996,2,2,2,4,1,0,0,1,0,0,,,2,3,1,,,3,5,56.48
SC,2022-03-12,ChIJO62-cP0hXCIR99pJ06DQ0zI,Q1042,country/SYC,SC,Seychelles,SC,SYC,0,25,0,39692,163,,,,,,,98340,50439,47901,41863,55762,213.783,0.797,15933,13866,13431,14486,14873,12977,7909,3205,1660,1698843062,17401,0.678,536765,-7.1,52.766667,460,187,122,72.841463,21.5,12.3,12.4,201.609,97.723,49.3,21.2,8.0773,2.1212,791.656677,194.742996,2,2,2,4,1,0,0,1,0,0,,,2,3,1,,,3,5,56.48
SC,2022-03-13,ChIJO62-cP0hXCIR99pJ06DQ0zI,Q1042,country/SYC,SC,Seychelles,SC,SYC,0,43,0,39735,163,,,,,,,98340,50439,47901,41863,55762,213.783,0.797,15933,13866,13431,14486,14873,12977,7909,3205,1660,1698843062,17401,0.678,536765,-7.1,52.766667,460,187,122,72.841463,21.5,12.3,12.4,201.609,97.723,49.3,21.2,8.0773,2.1212,791.656677,194.742996,2,2,2,4,1,0,0,1,0,0,,,2,3,1,,,3,5,56.48
SC,2022-03-14,ChIJO62-cP0hXCIR99pJ06DQ0zI,Q1042,country/SYC,SC,Seychelles,SC,SYC,0,36,0,39771,163,,,,,,,98340,50439,47901,41863,55762,213.783,0.797,15933,13866,13431,14486,14873,12977,7909,3205,1660,1698843062,17401,0.678,536765,-7.1,52.766667,460,187,122,72.841463,21.5,12.3,12.4,201.609,97.723,49.3,21.2,8.0773,2.1212,791.656677,194.742996,2,2,2,4,1,0,0,1,0,0,,,2,3,1,,,3,5,56.48
SC,2022-03-15,ChIJO62-cP0hXCIR99pJ06DQ0zI,Q1042,country/SYC,SC,Seychelles,SC,SYC,0,26,0,39797,163,,,,,,,98340,50439,47901,41863,55762,213.783,0.797,15933,13866,13431,14486,14873,12977,7909,3205,1660,1698843062,17401,0.678,536765,-7.1,52.766667,460,187,122,72.841463,21.5,12.3,12.4,201.609,97.723,49.3,21.2,8.0773,2.1212,791.656677,194.742996,2,2,2,4,1,0,0,1,0,0,,,2,3,1,,,3,5,56.48
SC,2022-03-16,ChIJO62-cP0hXCIR99pJ06DQ0zI,Q1042,country/SYC,SC,Seychelles,SC,SYC,0,41,0,39838,163,,,,,,,98340,50439,47901,41863,55762,213.783,0.797,15933,13866,13431,14486,14873,12977,7909,3205,1660,1698843062,17401,0.678,536765,-7.1,52.766667,460,187,122,72.841463,21.5,12.3,12.4,201.609,97.723,49.3,21.2,8.0773,2.1212,791.656677,194.742996,2,2,2,4,1,0,0,1,0,0,,,2,3,1,,,3,5,56.48
SC,2022-03-17,ChIJO62-cP0hXCIR99pJ06DQ0zI,Q1042,country/SYC,SC,Seychelles,SC,SYC,0,18,0,39856,163,,,,,,,98340,50439,47901,41863,55762,213.783,0.797,15933,13866,13431,14486,14873,12977,7909,3205,1660,1698843062,17401,0.678,536765,-7.1,52.766667,460,187,122,72.841463,21.5,12.3,12.4,201.609,97.723,49.3,21.2,8.0773,2.1212,791.656677,194.742996,2,2,2,4,1,0,0,1,0,0,,,2,3,1,,,3,5,56.48
SC,2022-03-18,ChIJO62-cP0hXCIR99pJ06DQ0zI,Q1042,country/SYC,SC,Seychelles,SC,SYC,0,27,0,39883,163,186,84327,168,80089,1346,199466,98340,50439,47901,41863,55762,213.783,0.797,15933,13866,13431,14486,14873,12977,7909,3205,1660,1698843062,17401,0.678,536765,-7.1,52.766667,460,187,122,72.841463,21.5,12.3,12.4,201.609,97.723,49.3,21.2,8.0773,2.1212,791.656677,194.742996,2,2,2,4,1,0,0,1,0,0,,,2,3,1,,,3,5,56.48
SC,2022-03-19,ChIJO62-cP0hXCIR99pJ06DQ0zI,Q1042,country/SYC,SC,Seychelles,SC,SYC,0,33,0,39916,163,,,,,,,98340,50439,47901,41863,55762,213.783,0.797,15933,13866,13431,14486,14873,12977,7909,3205,1660,1698843062,17401,0.678,536765,-7.1,52.766667,460,187,122,72.841463,21.5,12.3,12.4,201.609,97.723,49.3,21.2,8.0773,2.1212,791.656677,194.742996,2,2,2,4,1,0,0,1,0,0,,,2,3,1,,,3,5,56.48
SC,2022-03-20,ChIJO62-cP0hXCIR99pJ06DQ0zI,Q1042,country/SYC,SC,Seychelles,SC,SYC,0,23,0,39939,163,,,,,,,98340,50439,47901,41863,55762,213.783,0.797,15933,13866,13431,14486,14873,12977,7909,3205,1660,1698843062,17401,0.678,536765,-7.1,52.766667,460,187,122,72.841463,21.5,12.3,12.4,201.609,97.723,49.3,21.2,8.0773,2.1212,791.656677,194.742996,2,2,2,4,1,0,0,1,0,0,,,2,3,1,,,3,5,56.48
SC,2022-03-21,ChIJO62-cP0hXCIR99pJ06DQ0zI,Q1042,country/SYC,SC,Seychelles,SC,SYC,0,26,0,39965,163,,,,,,,98340,50439,47901,41863,55762,213.783,0.797,15933,13866,13431,14486,14873,12977,7909,3205,1660,1698843062,17401,0.678,536765,-7.1,52.766667,460,187,122,72.841463,21.5,12.3,12.4,201.609,97.723,49.3,21.2,8.0773,2.1212,791.656677,194.742996,2,2,2,4,1,0,0,1,0,0,,,2,3,1,,,3,5,56.48
SC,2022-03-22,ChIJO62-cP0hXCIR99pJ06DQ0zI,Q1042,country/SYC,SC,Seychelles,SC,SYC,0,44,0,40009,163,,,,,,,98340,50439,47901,41863,55762,213.783,0.797,15933,13866,13431,14486,14873,12977,7909,3205,1660,1698843062,17401,0.678,536765,-7.1,52.766667,460,187,122,72.841463,21.5,12.3,12.4,201.609,97.723,49.3,21.2,8.0773,2.1212,791.656677,194.742996,2,2,2,4,1,0,0,1,0,0,,,2,3,1,,0,3,5,56.48
SC,2022-03-23,ChIJO62-cP0hXCIR99pJ06DQ0zI,Q1042,country/SYC,SC,Seychelles,SC,SYC,0,35,0,40044,163,,,,,,,98340,50439,47901,41863,55762,213.783,0.797,15933,13866,13431,14486,14873,12977,7909,3205,1660,1698843062,17401,0.678,536765,-7.1,52.766667,460,187,122,72.841463,21.5,12.3,12.4,201.609,97.723,49.3,21.2,8.0773,2.1212,791.656677,194.742996,2,2,2,4,1,0,0,1,0,0,,,2,3,1,,0,3,5,56.48
SC,2022-03-24,ChIJO62-cP0hXCIR99pJ06DQ0zI,Q1042,country/SYC,SC,Seychelles,SC,SYC,0,38,0,40082,163,,,,,,,98340,50439,47901,41863,55762,213.783,0.797,15933,13866,13431,14486,14873,12977,7909,3205,1660,1698843062,17401,0.678,536765,-7.1,52.766667,460,187,122,72.841463,21.5,12.3,12.4,201.609,97.723,49.3,21.2,8.0773,2.1212,791.656677,194.742996,2,2,2,4,1,0,0,1,0,0,,,2,3,1,,0,3,5,56.48
SC,2022-03-25,ChIJO62-cP0hXCIR99pJ06DQ0zI,Q1042,country/SYC,SC,Seychelles,SC,SYC,0,41,0,40123,163,,,,,,,98340,50439,47901,41863,55762,213.783,0.797,15933,13866,13431,14486,14873,12977,7909,3205,1660,1698843062,17401,0.678,536765,-7.1,52.766667,460,187,122,72.841463,21.5,12.3,12.4,201.609,97.723,49.3,21.2,8.0773,2.1212,791.656677,194.742996,2,2,2,4,1,0,0,1,0,0,,,2,3,1,,0,3,5,56.48
SC,2022-03-26,ChIJO62-cP0hXCIR99pJ06DQ0zI,Q1042,country/SYC,SC,Seychelles,SC,SYC,0,28,0,40151,163,,,,,,,98340,50439,47901,41863,55762,213.783,0.797,15933,13866,13431,14486,14873,12977,7909,3205,1660,1698843062,17401,0.678,536765,-7.1,52.766667,460,187,122,72.841463,21.5,12.3,12.4,201.609,97.723,49.3,21.2,8.0773,2.1212,791.656677,194.742996,2,2,2,4,1,0,0,1,0,0,,,2,3,1,,0,3,5,56.48
SC,2022-03-27,ChIJO62-cP0hXCIR99pJ06DQ0zI,Q1042,country/SYC,SC,Seychelles,SC,SYC,0,32,0,40183,163,,,,,,,98340,50439,47901,41863,55762,213.783,0.797,15933,13866,13431,14486,14873,12977,7909,3205,1660,1698843062,17401,0.678,536765,-7.1,52.766667,460,187,122,72.841463,21.5,12.3,12.4,201.609,97.723,49.3,21.2,8.0773,2.1212,791.656677,194.742996,2,2,2,4,1,0,0,1,0,0,,,2,3,1,,0,3,5,56.48
SC,2022-03-28,ChIJO62-cP0hXCIR99pJ06DQ0zI,Q1042,country/SYC,SC,Seychelles,SC,SYC,0,118,0,40301,163,,,,,,,98340,50439,47901,41863,55762,213.783,0.797,15933,13866,13431,14486,14873,12977,7909,3205,1660,1698843062,17401,0.678,536765,-7.1,52.766667,460,187,122,72.841463,21.5,12.3,12.4,201.609,97.723,49.3,21.2,8.0773,2.1212,791.656677,194.742996,2,2,2,4,1,0,0,1,0,0,,,2,3,1,,0,3,5,56.48
SC,2022-03-29,ChIJO62-cP0hXCIR99pJ06DQ0zI,Q1042,country/SYC,SC,Seychelles,SC,SYC,0,94,0,40395,163,0,,64,80153,384,199850,98340,50439,47901,41863,55762,213.783,0.797,15933,13866,13431,14486,14873,12977,7909,3205,1660,1698843062,17401,0.678,536765,-7.1,52.766667,460,187,122,72.841463,21.5,12.3,12.4,201.609,97.723,49.3,21.2,8.0773,2.1212,791.656677,194.742996,2,2,2,4,1,0,0,1,0,0,,,2,3,1,,0,3,5,56.48
SC,2022-03-30,ChIJO62-cP0hXCIR99pJ06DQ0zI,Q1042,country/SYC,SC,Seychelles,SC,SYC,0,91,0,40486,163,,,,,,,98340,50439,47901,41863,55762,213.783,0.797,15933,13866,13431,14486,14873,12977,7909,3205,1660,1698843062,17401,0.678,536765,-7.1,52.766667,460,187,122,72.841463,21.5,12.3,12.4,201.609,97.723,49.3,21.2,8.0773,2.1212,791.656677,194.742996,2,2,2,4,1,0,0,1,0,0,,,2,3,1,,0,3,5,56.48
SC,2022-03-31,ChIJO62-cP0hXCIR99pJ06DQ0zI,Q1042,country/SYC,SC,Seychelles,SC,SYC,0,53,0,40539,163,,,,,,,98340,50439,47901,41863,55762,213.783,0.797,15933,13866,13431,14486,14873,12977,7909,3205,1660,1698843062,17401,0.678,536765,-7.1,52.766667,460,187,122,72.841463,21.5,12.3,12.4,201.609,97.723,49.3,21.2,8.0773,2.1212,791.656677,194.742996,2,2,2,4,1,0,0,1,0,0,,,2,3,1,,0,3,5,56.48
