location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,new_tested,cumulative_confirmed,cumulative_deceased,cumulative_tested,new_persons_vaccinated,cumulative_persons_vaccinated,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_vaccine_doses_administered,cumulative_vaccine_doses_administered,population,population_male,population_female,population_rural,population_urban,population_density,human_development_index,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,gdp_usd,gdp_per_capita_usd,human_capital_index,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,smoking_prevalence,diabetes_prevalence,infant_mortality_rate,adult_male_mortality_rate,adult_female_mortality_rate,pollution_mortality_rate,comorbidity_mortality_rate,nurses_per_1000,physicians_per_1000,health_expenditure_usd,out_of_pocket_health_expenditure_usd,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_transit_stations,mobility_workplaces,mobility_residential,school_closing,workplace_closing,cancel_public_events,restrictions_on_gatherings,public_transport_closing,stay_at_home_requirements,restrictions_on_internal_movement,international_travel_controls,income_support,debt_relief,fiscal_measures,international_support,public_information_campaigns,testing_policy,contact_tracing,emergency_investment_in_healthcare,investment_in_vaccines,facial_coverings,vaccination_policy,stringency_index,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
BW,2020-07-13,ChIJESJF0SFDpB4Re68Vhyp8ZPE,Q963,country/BWA,BW,Botswana,BW,BWA,0,0,0,,399,1,,,,,,,,2351625,1139099,1212526,687147,1616550,4.149,0.717,539005,472033,402509,365289,261015,146583,104251,48558,12382,18340510789,7961,0.424,1889339,-22.2,23.7,581730,69.275,20.0,5.8,30.0,249.384,161.962,101.3,20.3,5.403,0.5269,465.929321,13.946393,0,7,6,3,3,9,2,1,1,3,0,1,2,4,1,2,0,0,2,1,1,0,0,3,0,57.41,12.805556,1.75,24.388889,0.0,-2.666667,34.744385
BW,2020-07-14,ChIJESJF0SFDpB4Re68Vhyp8ZPE,Q963,country/BWA,BW,Botswana,BW,BWA,0,0,0,,399,1,,,,,,,,2351625,1139099,1212526,687147,1616550,4.149,0.717,539005,472033,402509,365289,261015,146583,104251,48558,12382,18340510789,7961,0.424,1889339,-22.2,23.7,581730,69.275,20.0,5.8,30.0,249.384,161.962,101.3,20.3,5.403,0.5269,465.929321,13.946393,-4,1,10,-2,2,9,2,1,1,3,0,1,2,4,1,2,0,0,2,1,1,0,0,3,0,57.41,15.166667,0.611111,26.5,0.0,-3.611111,27.53003
BW,2020-07-15,ChIJESJF0SFDpB4Re68Vhyp8ZPE,Q963,country/BWA,BW,Botswana,BW,BWA,0,123,0,,522,1,,,,,,,,2351625,1139099,1212526,687147,1616550,4.149,0.717,539005,472033,402509,365289,261015,146583,104251,48558,12382,18340510789,7961,0.424,1889339,-22.2,23.7,581730,69.275,20.0,5.8,30.0,249.384,161.962,101.3,20.3,5.403,0.5269,465.929321,13.946393,-4,1,0,-4,2,10,2,1,1,3,0,1,2,4,1,2,0,0,2,1,1,0,0,3,0,57.41,13.611111,4.333333,20.5,0.0,-3.037037,32.121264
BW,2020-07-16,ChIJESJF0SFDpB4Re68Vhyp8ZPE,Q963,country/BWA,BW,Botswana,BW,BWA,0,0,0,,522,1,,,,,,,,2351625,1139099,1212526,687147,1616550,4.149,0.717,539005,472033,402509,365289,261015,146583,104251,48558,12382,18340510789,7961,0.424,1889339,-22.2,23.7,581730,69.275,20.0,5.8,30.0,249.384,161.962,101.3,20.3,5.403,0.5269,465.929321,13.946393,3,9,-2,0,3,10,2,1,1,3,0,1,2,4,1,2,0,0,2,1,1,0,0,3,0,57.41,14.277778,7.12963,19.574074,0.0,0.962963,40.567902
BW,2020-07-17,ChIJESJF0SFDpB4Re68Vhyp8ZPE,Q963,country/BWA,BW,Botswana,BW,BWA,0,0,0,,522,1,,,,,,,,2351625,1139099,1212526,687147,1616550,4.149,0.717,539005,472033,402509,365289,261015,146583,104251,48558,12382,18340510789,7961,0.424,1889339,-22.2,23.7,581730,69.275,20.0,5.8,30.0,249.384,161.962,101.3,20.3,5.403,0.5269,465.929321,13.946393,12,29,14,14,6,7,2,1,1,3,0,1,2,4,1,2,0,0,2,1,1,0,0,3,0,57.41,14.12963,4.240741,21.203704,0.0,-0.296296,38.006488
BW,2020-07-18,ChIJESJF0SFDpB4Re68Vhyp8ZPE,Q963,country/BWA,BW,Botswana,BW,BWA,0,0,0,,522,1,57966,,,,,,,2351625,1139099,1212526,687147,1616550,4.149,0.717,539005,472033,402509,365289,261015,146583,104251,48558,12382,18340510789,7961,0.424,1889339,-22.2,23.7,581730,69.275,20.0,5.8,30.0,249.384,161.962,101.3,20.3,5.403,0.5269,465.929321,13.946393,8,21,20,15,3,5,2,1,1,3,0,1,2,4,1,2,0,0,2,1,1,0,0,3,0,57.41,15.111111,3.703704,22.462963,0.0,-0.314815,37.107467
BW,2020-07-19,ChIJESJF0SFDpB4Re68Vhyp8ZPE,Q963,country/BWA,BW,Botswana,BW,BWA,0,100,0,,622,1,,,,,,,,2351625,1139099,1212526,687147,1616550,4.149,0.717,539005,472033,402509,365289,261015,146583,104251,48558,12382,18340510789,7961,0.424,1889339,-22.2,23.7,581730,69.275,20.0,5.8,30.0,249.384,161.962,101.3,20.3,5.403,0.5269,465.929321,13.946393,1,14,34,-2,4,10,2,1,1,3,0,1,2,4,1,2,0,0,2,1,1,0,0,3,0,57.41,19.314815,12.037037,24.740741,0.0,-0.648148,27.545516
BW,2020-07-20,ChIJESJF0SFDpB4Re68Vhyp8ZPE,Q963,country/BWA,BW,Botswana,BW,BWA,0,0,0,,622,1,,,,,,,,2351625,1139099,1212526,687147,1616550,4.149,0.717,539005,472033,402509,365289,261015,146583,104251,48558,12382,18340510789,7961,0.424,1889339,-22.2,23.7,581730,69.275,20.0,5.8,30.0,249.384,161.962,101.3,20.3,5.403,0.5269,465.929321,13.946393,-22,-13,24,-21,-73,22,2,1,1,3,0,1,2,4,1,2,0,0,2,1,1,0,0,3,0,57.41,17.194444,7.25,25.305556,0.0,2.416667,37.41643
BW,2020-07-21,ChIJESJF0SFDpB4Re68Vhyp8ZPE,Q963,country/BWA,BW,Botswana,BW,BWA,0,0,0,,622,1,,,,,,,,2351625,1139099,1212526,687147,1616550,4.149,0.717,539005,472033,402509,365289,261015,146583,104251,48558,12382,18340510789,7961,0.424,1889339,-22.2,23.7,581730,69.275,20.0,5.8,30.0,249.384,161.962,101.3,20.3,5.403,0.5269,465.929321,13.946393,-20,-8,11,-13,-71,20,2,1,1,3,0,1,2,4,1,2,0,0,2,1,1,0,0,3,0,57.41,17.12963,7.203704,23.537037,0.0,1.944444,37.077103
BW,2020-07-22,ChIJESJF0SFDpB4Re68Vhyp8ZPE,Q963,country/BWA,BW,Botswana,BW,BWA,0,0,0,,622,1,62296,,,,,,,2351625,1139099,1212526,687147,1616550,4.149,0.717,539005,472033,402509,365289,261015,146583,104251,48558,12382,18340510789,7961,0.424,1889339,-22.2,23.7,581730,69.275,20.0,5.8,30.0,249.384,161.962,101.3,20.3,5.403,0.5269,465.929321,13.946393,3,11,3,3,-3,10,2,1,1,3,0,1,2,4,1,2,0,0,2,1,1,0,0,3,0,57.41,17.444444,6.074074,23.407407,0.0,1.037037,33.795346
BW,2020-07-23,ChIJESJF0SFDpB4Re68Vhyp8ZPE,Q963,country/BWA,BW,Botswana,BW,BWA,0,64,0,,686,1,,,,,,,,2351625,1139099,1212526,687147,1616550,4.149,0.717,539005,472033,402509,365289,261015,146583,104251,48558,12382,18340510789,7961,0.424,1889339,-22.2,23.7,581730,69.275,20.0,5.8,30.0,249.384,161.962,101.3,20.3,5.403,0.5269,465.929321,13.946393,6,14,4,5,-2,10,2,1,1,3,0,1,2,4,1,2,0,0,2,1,1,0,0,3,0,57.41,16.814815,6.592593,24.0,0.0,1.0,35.275085
BW,2020-07-24,ChIJESJF0SFDpB4Re68Vhyp8ZPE,Q963,country/BWA,BW,Botswana,BW,BWA,0,0,0,,686,1,,,,,,,,2351625,1139099,1212526,687147,1616550,4.149,0.717,539005,472033,402509,365289,261015,146583,104251,48558,12382,18340510789,7961,0.424,1889339,-22.2,23.7,581730,69.275,20.0,5.8,30.0,249.384,161.962,101.3,20.3,5.403,0.5269,465.929321,13.946393,13,30,17,11,2,8,2,1,1,3,0,1,2,4,1,2,0,0,2,1,1,0,0,3,0,57.41,16.407407,6.833333,23.5,0.0,3.111111,41.364345
BW,2020-07-25,ChIJESJF0SFDpB4Re68Vhyp8ZPE,Q963,country/BWA,BW,Botswana,BW,BWA,0,0,0,,686,1,,,,,,,,2351625,1139099,1212526,687147,1616550,4.149,0.717,539005,472033,402509,365289,261015,146583,104251,48558,12382,18340510789,7961,0.424,1889339,-22.2,23.7,581730,69.275,20.0,5.8,30.0,249.384,161.962,101.3,20.3,5.403,0.5269,465.929321,13.946393,19,32,23,13,16,7,2,1,1,3,0,1,2,4,1,2,0,0,2,1,1,0,0,3,0,57.41,16.680556,4.722222,22.125,0.0,3.472222,41.500087
BW,2020-07-26,ChIJESJF0SFDpB4Re68Vhyp8ZPE,Q963,country/BWA,BW,Botswana,BW,BWA,0,53,1,,739,2,66744,,,,,,,2351625,1139099,1212526,687147,1616550,4.149,0.717,539005,472033,402509,365289,261015,146583,104251,48558,12382,18340510789,7961,0.424,1889339,-22.2,23.7,581730,69.275,20.0,5.8,30.0,249.384,161.962,101.3,20.3,5.403,0.5269,465.929321,13.946393,12,30,22,3,16,10,1,1,1,3,0,1,2,4,1,2,0,0,2,1,1,0,0,3,0,54.17,17.055556,9.361111,23.111111,0.0,4.416667,43.121553
BW,2020-07-27,ChIJESJF0SFDpB4Re68Vhyp8ZPE,Q963,country/BWA,BW,Botswana,BW,BWA,0,0,0,,739,2,,,,,,,,2351625,1139099,1212526,687147,1616550,4.149,0.717,539005,472033,402509,365289,261015,146583,104251,48558,12382,18340510789,7961,0.424,1889339,-22.2,23.7,581730,69.275,20.0,5.8,30.0,249.384,161.962,101.3,20.3,5.403,0.5269,465.929321,13.946393,8,15,10,9,-2,8,1,1,1,3,0,1,2,4,1,2,0,0,2,1,1,0,0,3,0,54.17,16.972222,5.388889,24.0,0.0,1.805556,36.186004
BW,2020-07-28,ChIJESJF0SFDpB4Re68Vhyp8ZPE,Q963,country/BWA,BW,Botswana,BW,BWA,0,65,0,,804,2,68423,,,,,,,2351625,1139099,1212526,687147,1616550,4.149,0.717,539005,472033,402509,365289,261015,146583,104251,48558,12382,18340510789,7961,0.424,1889339,-22.2,23.7,581730,69.275,20.0,5.8,30.0,249.384,161.962,101.3,20.3,5.403,0.5269,465.929321,13.946393,11,19,10,11,-2,9,1,1,1,3,0,1,2,4,1,2,0,0,2,1,1,0,0,3,0,54.17,16.62963,7.777778,22.925926,0.0,1.796296,37.949103
BW,2020-07-29,ChIJESJF0SFDpB4Re68Vhyp8ZPE,Q963,country/BWA,BW,Botswana,BW,BWA,0,0,0,,804,2,,,,,,,,2351625,1139099,1212526,687147,1616550,4.149,0.717,539005,472033,402509,365289,261015,146583,104251,48558,12382,18340510789,7961,0.424,1889339,-22.2,23.7,581730,69.275,20.0,5.8,30.0,249.384,161.962,101.3,20.3,5.403,0.5269,465.929321,13.946393,13,23,9,11,-3,8,1,1,1,3,0,1,2,4,1,2,0,0,2,1,1,0,0,3,0,54.17,17.666667,10.0,24.5,0.0,5.916667,46.405478
BW,2020-07-30,ChIJESJF0SFDpB4Re68Vhyp8ZPE,Q963,country/BWA,BW,Botswana,BW,BWA,0,90,0,,894,2,73013,,,,,,,2351625,1139099,1212526,687147,1616550,4.149,0.717,539005,472033,402509,365289,261015,146583,104251,48558,12382,18340510789,7961,0.424,1889339,-22.2,23.7,581730,69.275,20.0,5.8,30.0,249.384,161.962,101.3,20.3,5.403,0.5269,465.929321,13.946393,16,27,16,13,-2,7,1,1,1,3,0,1,2,4,1,2,0,0,2,1,1,0,0,3,0,54.17,19.5,6.611111,26.138889,0.0,4.361111,36.904577
BW,2020-07-31,ChIJESJF0SFDpB4Re68Vhyp8ZPE,Q963,country/BWA,BW,Botswana,BW,BWA,0,0,0,,894,2,,,,,,,,2351625,1139099,1212526,687147,1616550,4.149,0.717,539005,472033,402509,365289,261015,146583,104251,48558,12382,18340510789,7961,0.424,1889339,-22.2,23.7,581730,69.275,20.0,5.8,30.0,249.384,161.962,101.3,20.3,5.403,0.5269,465.929321,13.946393,-25,6,5,-38,-39,28,1,1,1,4,1,2,2,4,1,2,0,0,2,1,1,0,0,3,0,64.35,18.814815,8.240741,26.12963,0.0,-0.037037,28.964042
BW,2020-08-01,ChIJESJF0SFDpB4Re68Vhyp8ZPE,Q963,country/BWA,BW,Botswana,BW,BWA,0,0,0,,894,2,,,,,,,,2351625,1139099,1212526,687147,1616550,4.149,0.717,539005,472033,402509,365289,261015,146583,104251,48558,12382,18340510789,7961,0.424,1889339,-22.2,23.7,581730,69.275,20.0,5.8,30.0,249.384,161.962,101.3,20.3,5.403,0.5269,465.929321,13.946393,-27,-1,2,-39,-19,22,1,1,1,4,1,2,2,4,1,2,0,0,2,1,1,0,0,3,0,64.35,18.833333,8.907407,25.648148,0.0,0.5,31.056731
BW,2020-08-02,ChIJESJF0SFDpB4Re68Vhyp8ZPE,Q963,country/BWA,BW,Botswana,BW,BWA,0,0,0,,894,2,,,,,,,,2351625,1139099,1212526,687147,1616550,4.149,0.717,539005,472033,402509,365289,261015,146583,104251,48558,12382,18340510789,7961,0.424,1889339,-22.2,23.7,581730,69.275,20.0,5.8,30.0,249.384,161.962,101.3,20.3,5.403,0.5269,465.929321,13.946393,-30,-6,1,-50,-9,23,1,1,1,4,1,2,2,4,1,2,0,0,2,1,1,0,0,3,0,64.35,19.166667,12.0,27.0,0.0,0.833333,29.284304
BW,2020-08-03,ChIJESJF0SFDpB4Re68Vhyp8ZPE,Q963,country/BWA,BW,Botswana,BW,BWA,0,0,0,,894,2,,,,,,,,2351625,1139099,1212526,687147,1616550,4.149,0.717,539005,472033,402509,365289,261015,146583,104251,48558,12382,18340510789,7961,0.424,1889339,-22.2,23.7,581730,69.275,20.0,5.8,30.0,249.384,161.962,101.3,20.3,5.403,0.5269,465.929321,13.946393,-28,-10,1,-44,-40,27,1,1,1,4,0,2,2,4,1,2,0,0,2,1,1,0,0,3,0,58.8,18.555556,11.5,25.25,0.0,6.138889,45.199704
BW,2020-08-04,ChIJESJF0SFDpB4Re68Vhyp8ZPE,Q963,country/BWA,BW,Botswana,BW,BWA,0,0,0,,894,2,,,,,,,,2351625,1139099,1212526,687147,1616550,4.149,0.717,539005,472033,402509,365289,261015,146583,104251,48558,12382,18340510789,7961,0.424,1889339,-22.2,23.7,581730,69.275,20.0,5.8,30.0,249.384,161.962,101.3,20.3,5.403,0.5269,465.929321,13.946393,-30,-13,3,-48,-40,28,1,1,1,4,0,2,2,4,1,2,0,0,2,1,1,0,0,3,0,58.8,18.296296,6.425926,26.833333,0.0,4.037037,41.640442
BW,2020-08-05,ChIJESJF0SFDpB4Re68Vhyp8ZPE,Q963,country/BWA,BW,Botswana,BW,BWA,0,0,0,,894,2,,,,,,,,2351625,1139099,1212526,687147,1616550,4.149,0.717,539005,472033,402509,365289,261015,146583,104251,48558,12382,18340510789,7961,0.424,1889339,-22.2,23.7,581730,69.275,20.0,5.8,30.0,249.384,161.962,101.3,20.3,5.403,0.5269,465.929321,13.946393,-32,-13,-3,-46,-39,28,1,1,1,4,0,2,2,4,1,2,0,0,2,1,1,0,0,3,0,58.8,18.75,6.0,26.944444,0.0,6.25,45.55862
BW,2020-08-06,ChIJESJF0SFDpB4Re68Vhyp8ZPE,Q963,country/BWA,BW,Botswana,BW,BWA,0,172,0,,1066,2,80163,,,,,,,2351625,1139099,1212526,687147,1616550,4.149,0.717,539005,472033,402509,365289,261015,146583,104251,48558,12382,18340510789,7961,0.424,1889339,-22.2,23.7,581730,69.275,20.0,5.8,30.0,249.384,161.962,101.3,20.3,5.403,0.5269,465.929321,13.946393,-32,-14,-1,-44,-38,29,1,1,1,4,0,2,2,4,1,2,0,0,2,1,1,0,0,3,0,58.8,20.462963,8.444444,28.37037,0.0,3.037037,34.316017
BW,2020-08-07,ChIJESJF0SFDpB4Re68Vhyp8ZPE,Q963,country/BWA,BW,Botswana,BW,BWA,0,0,0,,1066,2,,,,,,,,2351625,1139099,1212526,687147,1616550,4.149,0.717,539005,472033,402509,365289,261015,146583,104251,48558,12382,18340510789,7961,0.424,1889339,-22.2,23.7,581730,69.275,20.0,5.8,30.0,249.384,161.962,101.3,20.3,5.403,0.5269,465.929321,13.946393,-34,-9,1,-44,-34,29,1,1,1,4,0,2,2,4,1,2,0,0,2,1,1,0,0,3,0,56.94,21.472222,11.888889,29.638889,0.0,4.638889,35.277953
BW,2020-08-08,ChIJESJF0SFDpB4Re68Vhyp8ZPE,Q963,country/BWA,BW,Botswana,BW,BWA,0,0,0,,1066,2,,,,,,,,2351625,1139099,1212526,687147,1616550,4.149,0.717,539005,472033,402509,365289,261015,146583,104251,48558,12382,18340510789,7961,0.424,1889339,-22.2,23.7,581730,69.275,20.0,5.8,30.0,249.384,161.962,101.3,20.3,5.403,0.5269,465.929321,13.946393,-34,-10,1,-45,-14,23,1,1,1,4,0,2,2,4,1,2,0,0,2,1,1,0,0,3,0,56.94,19.5,12.0,28.0,0.0,7.833333,46.82473
BW,2020-08-09,ChIJESJF0SFDpB4Re68Vhyp8ZPE,Q963,country/BWA,BW,Botswana,BW,BWA,0,0,0,,1066,2,87280,,,,,,,2351625,1139099,1212526,687147,1616550,4.149,0.717,539005,472033,402509,365289,261015,146583,104251,48558,12382,18340510789,7961,0.424,1889339,-22.2,23.7,581730,69.275,20.0,5.8,30.0,249.384,161.962,101.3,20.3,5.403,0.5269,465.929321,13.946393,-35,-12,5,-49,-6,24,1,1,1,4,0,2,2,4,1,2,0,0,2,1,1,0,0,3,0,56.94,20.555556,11.0,29.0,0.0,5.833333,38.239133
BW,2020-08-10,ChIJESJF0SFDpB4Re68Vhyp8ZPE,Q963,country/BWA,BW,Botswana,BW,BWA,0,0,0,,1066,2,,,,,,,,2351625,1139099,1212526,687147,1616550,4.149,0.717,539005,472033,402509,365289,261015,146583,104251,48558,12382,18340510789,7961,0.424,1889339,-22.2,23.7,581730,69.275,20.0,5.8,30.0,249.384,161.962,101.3,20.3,5.403,0.5269,465.929321,13.946393,-28,-13,8,-38,-37,27,1,1,1,4,0,2,2,4,1,2,0,0,2,1,1,0,0,3,0,56.94,20.277778,14.0,29.0,0.0,1.888889,29.483018
BW,2020-08-11,ChIJESJF0SFDpB4Re68Vhyp8ZPE,Q963,country/BWA,BW,Botswana,BW,BWA,0,0,0,,1066,2,,,,,,,,2351625,1139099,1212526,687147,1616550,4.149,0.717,539005,472033,402509,365289,261015,146583,104251,48558,12382,18340510789,7961,0.424,1889339,-22.2,23.7,581730,69.275,20.0,5.8,30.0,249.384,161.962,101.3,20.3,5.403,0.5269,465.929321,13.946393,-31,-17,5,-44,-37,27,1,1,1,4,0,2,2,4,1,2,0,0,2,1,1,0,0,3,0,56.94,21.166667,8.0,31.0,0.0,-0.611111,23.306474
BW,2020-08-12,ChIJESJF0SFDpB4Re68Vhyp8ZPE,Q963,country/BWA,BW,Botswana,BW,BWA,0,148,1,,1214,3,93420,,,,,,,2351625,1139099,1212526,687147,1616550,4.149,0.717,539005,472033,402509,365289,261015,146583,104251,48558,12382,18340510789,7961,0.424,1889339,-22.2,23.7,581730,69.275,20.0,5.8,30.0,249.384,161.962,101.3,20.3,5.403,0.5269,465.929321,13.946393,-33,-16,2,-47,-37,28,1,1,1,4,0,2,2,4,1,2,0,0,2,1,1,0,0,3,0,56.94,21.666667,12.0,31.0,0.0,0.888889,25.197932
BW,2020-08-13,ChIJESJF0SFDpB4Re68Vhyp8ZPE,Q963,country/BWA,BW,Botswana,BW,BWA,0,0,0,,1214,3,,,,,,,,2351625,1139099,1212526,687147,1616550,4.149,0.717,539005,472033,402509,365289,261015,146583,104251,48558,12382,18340510789,7961,0.424,1889339,-22.2,23.7,581730,69.275,20.0,5.8,30.0,249.384,161.962,101.3,20.3,5.403,0.5269,465.929321,13.946393,-32,-14,3,-44,-35,29,1,1,1,4,0,2,2,4,1,2,0,0,2,1,1,0,0,3,0,56.94,21.333333,9.0,31.0,0.0,-4.666667,17.079724
BW,2020-08-14,ChIJESJF0SFDpB4Re68Vhyp8ZPE,Q963,country/BWA,BW,Botswana,BW,BWA,0,0,0,,1214,3,,,,,,,,2351625,1139099,1212526,687147,1616550,4.149,0.717,539005,472033,402509,365289,261015,146583,104251,48558,12382,18340510789,7961,0.424,1889339,-22.2,23.7,581730,69.275,20.0,5.8,30.0,249.384,161.962,101.3,20.3,5.403,0.5269,465.929321,13.946393,-2,18,16,0,-10,16,1,1,1,3,0,1,1,2,1,2,0,0,2,1,1,0,0,3,0,47.22,21.5,12.0,31.0,0.0,-7.388889,13.737034
BW,2020-08-15,ChIJESJF0SFDpB4Re68Vhyp8ZPE,Q963,country/BWA,BW,Botswana,BW,BWA,0,0,0,,1214,3,98018,,,,,,,2351625,1139099,1212526,687147,1616550,4.149,0.717,539005,472033,402509,365289,261015,146583,104251,48558,12382,18340510789,7961,0.424,1889339,-22.2,23.7,581730,69.275,20.0,5.8,30.0,249.384,161.962,101.3,20.3,5.403,0.5269,465.929321,13.946393,4,18,25,13,13,11,1,1,1,3,0,1,1,2,1,2,0,0,2,1,1,0,0,3,0,47.22,20.111111,12.0,30.0,0.0,-0.777778,24.572037
BW,2020-08-16,ChIJESJF0SFDpB4Re68Vhyp8ZPE,Q963,country/BWA,BW,Botswana,BW,BWA,0,94,0,,1308,3,,,,,,,,2351625,1139099,1212526,687147,1616550,4.149,0.717,539005,472033,402509,365289,261015,146583,104251,48558,12382,18340510789,7961,0.424,1889339,-22.2,23.7,581730,69.275,20.0,5.8,30.0,249.384,161.962,101.3,20.3,5.403,0.5269,465.929321,13.946393,-2,18,24,-2,12,13,1,1,1,3,0,1,1,2,1,2,0,0,2,1,1,0,0,3,0,47.22,20.777778,11.0,30.0,0.0,2.111111,29.044712
BW,2020-08-17,ChIJESJF0SFDpB4Re68Vhyp8ZPE,Q963,country/BWA,BW,Botswana,BW,BWA,0,0,0,,1308,3,,,,,,,,2351625,1139099,1212526,687147,1616550,4.149,0.717,539005,472033,402509,365289,261015,146583,104251,48558,12382,18340510789,7961,0.424,1889339,-22.2,23.7,581730,69.275,20.0,5.8,30.0,249.384,161.962,101.3,20.3,5.403,0.5269,465.929321,13.946393,,,,,-6,11,1,1,1,3,0,1,1,2,1,2,0,0,2,1,1,0,0,3,0,47.22,24.083333,15.194444,31.5,0.0,5.555556,31.306156
BW,2020-08-18,ChIJESJF0SFDpB4Re68Vhyp8ZPE,Q963,country/BWA,BW,Botswana,BW,BWA,0,0,0,,1308,3,,,,,,,,2351625,1139099,1212526,687147,1616550,4.149,0.717,539005,472033,402509,365289,261015,146583,104251,48558,12382,18340510789,7961,0.424,1889339,-22.2,23.7,581730,69.275,20.0,5.8,30.0,249.384,161.962,101.3,20.3,5.403,0.5269,465.929321,13.946393,,,,,-4,11,1,1,1,3,0,1,1,2,1,2,0,0,2,1,1,0,0,3,0,47.22,19.861111,12.194444,28.5,0.0,3.027778,34.972035
BW,2020-08-19,ChIJESJF0SFDpB4Re68Vhyp8ZPE,Q963,country/BWA,BW,Botswana,BW,BWA,0,0,0,,1308,3,,,,,,,,2351625,1139099,1212526,687147,1616550,4.149,0.717,539005,472033,402509,365289,261015,146583,104251,48558,12382,18340510789,7961,0.424,1889339,-22.2,23.7,581730,69.275,20.0,5.8,30.0,249.384,161.962,101.3,20.3,5.403,0.5269,465.929321,13.946393,,,,,-5,11,1,1,1,3,0,1,1,2,1,2,0,0,2,1,1,0,0,3,0,47.22,13.666667,5.055556,21.37037,0.0,-5.777778,27.494554
BW,2020-08-20,ChIJESJF0SFDpB4Re68Vhyp8ZPE,Q963,country/BWA,BW,Botswana,BW,BWA,0,0,0,,1308,3,,,,,,,,2351625,1139099,1212526,687147,1616550,4.149,0.717,539005,472033,402509,365289,261015,146583,104251,48558,12382,18340510789,7961,0.424,1889339,-22.2,23.7,581730,69.275,20.0,5.8,30.0,249.384,161.962,101.3,20.3,5.403,0.5269,465.929321,13.946393,,,,,-3,11,1,1,1,3,0,1,1,2,1,2,0,0,2,1,1,0,0,3,0,47.22,18.333333,7.0,25.5,0.0,4.638889,43.67874
BW,2020-08-21,ChIJESJF0SFDpB4Re68Vhyp8ZPE,Q963,country/BWA,BW,Botswana,BW,BWA,0,0,0,,1308,3,106284,,,,,,,2351625,1139099,1212526,687147,1616550,4.149,0.717,539005,472033,402509,365289,261015,146583,104251,48558,12382,18340510789,7961,0.424,1889339,-22.2,23.7,581730,69.275,20.0,5.8,30.0,249.384,161.962,101.3,20.3,5.403,0.5269,465.929321,13.946393,,,,,0,10,1,1,1,3,0,1,1,2,1,2,0,0,2,1,1,0,0,3,0,47.22,18.5,9.0,26.25,0.0,8.972222,54.777843
BW,2020-08-22,ChIJESJF0SFDpB4Re68Vhyp8ZPE,Q963,country/BWA,BW,Botswana,BW,BWA,0,0,0,,1308,3,,,,,,,,2351625,1139099,1212526,687147,1616550,4.149,0.717,539005,472033,402509,365289,261015,146583,104251,48558,12382,18340510789,7961,0.424,1889339,-22.2,23.7,581730,69.275,20.0,5.8,30.0,249.384,161.962,101.3,20.3,5.403,0.5269,465.929321,13.946393,,,,,13,9,1,1,1,3,0,1,1,2,1,2,0,0,2,1,1,0,0,3,0,47.22,18.888889,13.888889,26.25,0.0,11.722222,63.864133
BW,2020-08-23,ChIJESJF0SFDpB4Re68Vhyp8ZPE,Q963,country/BWA,BW,Botswana,BW,BWA,0,325,3,,1633,6,109547,,,,,,,2351625,1139099,1212526,687147,1616550,4.149,0.717,539005,472033,402509,365289,261015,146583,104251,48558,12382,18340510789,7961,0.424,1889339,-22.2,23.7,581730,69.275,20.0,5.8,30.0,249.384,161.962,101.3,20.3,5.403,0.5269,465.929321,13.946393,,,,,,10,1,1,1,3,0,1,1,2,1,2,0,0,2,1,1,0,0,3,0,47.22,19.888889,11.5,26.555556,0.0,11.555556,58.826587
BW,2020-08-24,ChIJESJF0SFDpB4Re68Vhyp8ZPE,Q963,country/BWA,BW,Botswana,BW,BWA,0,0,0,,1633,6,,,,,,,,2351625,1139099,1212526,687147,1616550,4.149,0.717,539005,472033,402509,365289,261015,146583,104251,48558,12382,18340510789,7961,0.424,1889339,-22.2,23.7,581730,69.275,20.0,5.8,30.0,249.384,161.962,101.3,20.3,5.403,0.5269,465.929321,13.946393,,,,,-2,8,1,1,1,3,0,1,1,2,1,2,0,0,2,1,1,0,0,3,0,47.22,21.361111,12.361111,28.805556,0.0,8.638889,44.78158
BW,2020-08-25,ChIJESJF0SFDpB4Re68Vhyp8ZPE,Q963,country/BWA,BW,Botswana,BW,BWA,0,0,0,,1633,6,,,,,,,,2351625,1139099,1212526,687147,1616550,4.149,0.717,539005,472033,402509,365289,261015,146583,104251,48558,12382,18340510789,7961,0.424,1889339,-22.2,23.7,581730,69.275,20.0,5.8,30.0,249.384,161.962,101.3,20.3,5.403,0.5269,465.929321,13.946393,,,,,-3,9,1,1,1,3,0,1,1,4,1,2,0,0,2,1,1,0,0,3,0,52.78,21.916667,10.0,30.75,0.0,8.944444,44.728191
