location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,new_tested,cumulative_confirmed,cumulative_deceased,cumulative_tested,new_persons_vaccinated,cumulative_persons_vaccinated,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_vaccine_doses_administered,cumulative_vaccine_doses_administered,population,population_male,population_female,population_rural,population_urban,population_largest_city,population_clustered,population_density,human_development_index,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,gdp_usd,gdp_per_capita_usd,human_capital_index,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,smoking_prevalence,diabetes_prevalence,infant_mortality_rate,adult_male_mortality_rate,adult_female_mortality_rate,pollution_mortality_rate,comorbidity_mortality_rate,health_expenditure_usd,out_of_pocket_health_expenditure_usd,school_closing,workplace_closing,cancel_public_events,restrictions_on_gatherings,public_transport_closing,stay_at_home_requirements,restrictions_on_internal_movement,international_travel_controls,income_support,debt_relief,fiscal_measures,international_support,public_information_campaigns,testing_policy,contact_tracing,emergency_investment_in_healthcare,investment_in_vaccines,facial_coverings,vaccination_policy,stringency_index,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
AZ,2020-04-15,ChIJ3x2iGtl8MEARCM2DPmtSyeY,Q227,country/AZE,AZ,Azerbaijan,AZ,AZE,0,56,0,,1253,13,,,,,,,,10139175,5064664,5074511,4407153,5616165,2313138,2313138,122.664,0.751,1686038,1335458,1608985,1766692,1280803,1281076,804308,242762,133053,48047647058,4793,0.597,364110,40.3,47.7,86600,72.864,20.8,6.1,19.2,149.499,89.073,63.9,22.2,275.809357,231.283081,3,3,2,4,1,3,2,3,2,0,0,0,2,2,2,0,0,0,0,88.89,12.677778,3.8,20.322222,0.0,,6.522222,66.724026
AZ,2020-04-16,ChIJ3x2iGtl8MEARCM2DPmtSyeY,Q227,country/AZE,AZ,Azerbaijan,AZ,AZE,0,30,2,,1283,15,,,,,,,,10139175,5064664,5074511,4407153,5616165,2313138,2313138,122.664,0.751,1686038,1335458,1608985,1766692,1280803,1281076,804308,242762,133053,48047647058,4793,0.597,364110,40.3,47.7,86600,72.864,20.8,6.1,19.2,149.499,89.073,63.9,22.2,275.809357,231.283081,3,3,2,4,1,3,2,4,2,0,0,0,2,2,2,0,0,0,0,91.67,15.2,7.255556,21.322222,0.0,,7.811111,61.872704
AZ,2020-04-17,ChIJ3x2iGtl8MEARCM2DPmtSyeY,Q227,country/AZE,AZ,Azerbaijan,AZ,AZE,0,57,0,,1340,15,,,,,,,,10139175,5064664,5074511,4407153,5616165,2313138,2313138,122.664,0.751,1686038,1335458,1608985,1766692,1280803,1281076,804308,242762,133053,48047647058,4793,0.597,364110,40.3,47.7,86600,72.864,20.8,6.1,19.2,149.499,89.073,63.9,22.2,275.809357,231.283081,3,3,2,4,1,3,2,4,2,0,0,0,2,2,2,0,0,0,0,91.67,12.877778,7.555556,18.566667,0.0,,7.455556,69.965948
AZ,2020-04-18,ChIJ3x2iGtl8MEARCM2DPmtSyeY,Q227,country/AZE,AZ,Azerbaijan,AZ,AZE,0,33,3,,1373,18,,,,,,,,10139175,5064664,5074511,4407153,5616165,2313138,2313138,122.664,0.751,1686038,1335458,1608985,1766692,1280803,1281076,804308,242762,133053,48047647058,4793,0.597,364110,40.3,47.7,86600,72.864,20.8,6.1,19.2,149.499,89.073,63.9,22.2,275.809357,231.283081,3,3,2,4,1,3,2,4,2,0,0,0,2,2,2,0,0,0,0,91.67,14.677778,5.944444,22.688889,0.0,,9.166667,69.896329
AZ,2020-04-19,ChIJ3x2iGtl8MEARCM2DPmtSyeY,Q227,country/AZE,AZ,Azerbaijan,AZ,AZE,0,25,1,,1398,19,,,,,,,,10139175,5064664,5074511,4407153,5616165,2313138,2313138,122.664,0.751,1686038,1335458,1608985,1766692,1280803,1281076,804308,242762,133053,48047647058,4793,0.597,364110,40.3,47.7,86600,72.864,20.8,6.1,19.2,149.499,89.073,63.9,22.2,275.809357,231.283081,3,3,2,4,1,3,2,4,2,0,0,0,2,2,2,0,0,0,0,91.67,15.811111,9.122222,22.566667,0.0,,9.444444,66.14252
AZ,2020-04-20,ChIJ3x2iGtl8MEARCM2DPmtSyeY,Q227,country/AZE,AZ,Azerbaijan,AZ,AZE,0,38,0,,1436,19,,,,,,,,10139175,5064664,5074511,4407153,5616165,2313138,2313138,122.664,0.751,1686038,1335458,1608985,1766692,1280803,1281076,804308,242762,133053,48047647058,4793,0.597,364110,40.3,47.7,86600,72.864,20.8,6.1,19.2,149.499,89.073,63.9,22.2,275.809357,231.283081,3,3,2,4,1,3,2,4,2,0,0,0,2,2,2,0,0,0,0,91.67,17.933333,8.9,25.622222,0.0,,9.9,59.646234
AZ,2020-04-21,ChIJ3x2iGtl8MEARCM2DPmtSyeY,Q227,country/AZE,AZ,Azerbaijan,AZ,AZE,0,44,1,,1480,20,,,,,,,,10139175,5064664,5074511,4407153,5616165,2313138,2313138,122.664,0.751,1686038,1335458,1608985,1766692,1280803,1281076,804308,242762,133053,48047647058,4793,0.597,364110,40.3,47.7,86600,72.864,20.8,6.1,19.2,149.499,89.073,63.9,22.2,275.809357,231.283081,3,3,2,4,1,3,2,4,2,0,0,0,2,2,2,0,0,0,0,91.67,16.744444,11.077778,23.3,0.0,,9.311111,61.913991
AZ,2020-04-22,ChIJ3x2iGtl8MEARCM2DPmtSyeY,Q227,country/AZE,AZ,Azerbaijan,AZ,AZE,0,38,0,,1518,20,,,,,,,,10139175,5064664,5074511,4407153,5616165,2313138,2313138,122.664,0.751,1686038,1335458,1608985,1766692,1280803,1281076,804308,242762,133053,48047647058,4793,0.597,364110,40.3,47.7,86600,72.864,20.8,6.1,19.2,149.499,89.073,63.9,22.2,275.809357,231.283081,3,3,2,4,1,3,2,4,2,0,0,0,2,2,2,0,0,0,0,91.67,11.588889,8.455556,15.722222,0.0,,4.155556,60.708122
AZ,2020-04-23,ChIJ3x2iGtl8MEARCM2DPmtSyeY,Q227,country/AZE,AZ,Azerbaijan,AZ,AZE,0,30,0,,1548,20,,,,,,,,10139175,5064664,5074511,4407153,5616165,2313138,2313138,122.664,0.751,1686038,1335458,1608985,1766692,1280803,1281076,804308,242762,133053,48047647058,4793,0.597,364110,40.3,47.7,86600,72.864,20.8,6.1,19.2,149.499,89.073,63.9,22.2,275.809357,231.283081,3,3,2,4,1,3,2,4,2,0,0,0,2,2,2,0,0,0,0,91.67,7.522222,5.988889,9.2,1.862667,,5.866667,89.262792
AZ,2020-04-24,ChIJ3x2iGtl8MEARCM2DPmtSyeY,Q227,country/AZE,AZ,Azerbaijan,AZ,AZE,0,44,1,,1592,21,,,,,,,,10139175,5064664,5074511,4407153,5616165,2313138,2313138,122.664,0.751,1686038,1335458,1608985,1766692,1280803,1281076,804308,242762,133053,48047647058,4793,0.597,364110,40.3,47.7,86600,72.864,20.8,6.1,19.2,149.499,89.073,63.9,22.2,275.809357,231.283081,3,3,2,4,1,3,2,4,2,0,0,0,2,2,2,0,0,0,0,91.67,7.1,5.211111,9.255556,4.910667,,5.322222,88.500594
AZ,2020-04-25,ChIJ3x2iGtl8MEARCM2DPmtSyeY,Q227,country/AZE,AZ,Azerbaijan,AZ,AZE,0,25,0,,1617,21,,,,,,,,10139175,5064664,5074511,4407153,5616165,2313138,2313138,122.664,0.751,1686038,1335458,1608985,1766692,1280803,1281076,804308,242762,133053,48047647058,4793,0.597,364110,40.3,47.7,86600,72.864,20.8,6.1,19.2,149.499,89.073,63.9,22.2,275.809357,231.283081,3,3,2,4,1,3,2,4,2,0,0,0,2,2,2,0,0,0,0,91.67,8.611111,6.244444,11.466667,33.951333,,5.977778,83.711577
AZ,2020-04-26,ChIJ3x2iGtl8MEARCM2DPmtSyeY,Q227,country/AZE,AZ,Azerbaijan,AZ,AZE,0,28,0,,1645,21,,,,,,,,10139175,5064664,5074511,4407153,5616165,2313138,2313138,122.664,0.751,1686038,1335458,1608985,1766692,1280803,1281076,804308,242762,133053,48047647058,4793,0.597,364110,40.3,47.7,86600,72.864,20.8,6.1,19.2,149.499,89.073,63.9,22.2,275.809357,231.283081,3,3,2,4,1,3,2,4,2,0,0,0,2,2,2,0,0,0,0,91.67,11.988889,5.688889,17.955556,19.9136,,7.666667,75.0514
AZ,2020-04-27,ChIJ3x2iGtl8MEARCM2DPmtSyeY,Q227,country/AZE,AZ,Azerbaijan,AZ,AZE,0,33,1,,1678,22,,,,,,,,10139175,5064664,5074511,4407153,5616165,2313138,2313138,122.664,0.751,1686038,1335458,1608985,1766692,1280803,1281076,804308,242762,133053,48047647058,4793,0.597,364110,40.3,47.7,86600,72.864,20.8,6.1,19.2,149.499,89.073,63.9,22.2,275.809357,231.283081,3,2,2,4,1,3,2,4,2,0,0,0,2,2,2,0,0,0,0,87.96,15.7,8.211111,23.211111,0.0508,,6.988889,57.584523
AZ,2020-04-28,ChIJ3x2iGtl8MEARCM2DPmtSyeY,Q227,country/AZE,AZ,Azerbaijan,AZ,AZE,0,39,0,,1717,22,,,,,,,,10139175,5064664,5074511,4407153,5616165,2313138,2313138,122.664,0.751,1686038,1335458,1608985,1766692,1280803,1281076,804308,242762,133053,48047647058,4793,0.597,364110,40.3,47.7,86600,72.864,20.8,6.1,19.2,149.499,89.073,63.9,22.2,275.809357,231.283081,3,2,2,4,1,3,2,4,2,0,0,0,2,2,2,0,0,0,0,87.96,14.544444,8.7,21.044444,0.0,,7.744444,64.481324
AZ,2020-04-29,ChIJ3x2iGtl8MEARCM2DPmtSyeY,Q227,country/AZE,AZ,Azerbaijan,AZ,AZE,0,49,1,,1766,23,,,,,,,,10139175,5064664,5074511,4407153,5616165,2313138,2313138,122.664,0.751,1686038,1335458,1608985,1766692,1280803,1281076,804308,242762,133053,48047647058,4793,0.597,364110,40.3,47.7,86600,72.864,20.8,6.1,19.2,149.499,89.073,63.9,22.2,275.809357,231.283081,3,2,2,4,1,3,2,4,2,0,0,0,2,2,2,0,0,0,0,87.96,13.211111,8.222222,18.177778,0.635,,6.577778,64.625067
AZ,2020-04-30,ChIJ3x2iGtl8MEARCM2DPmtSyeY,Q227,country/AZE,AZ,Azerbaijan,AZ,AZE,0,38,1,,1804,24,,,,,,,,10139175,5064664,5074511,4407153,5616165,2313138,2313138,122.664,0.751,1686038,1335458,1608985,1766692,1280803,1281076,804308,242762,133053,48047647058,4793,0.597,364110,40.3,47.7,86600,72.864,20.8,6.1,19.2,149.499,89.073,63.9,22.2,275.809357,231.283081,3,2,2,4,1,3,2,4,2,0,0,0,2,2,2,0,0,0,0,87.96,14.922222,6.733333,21.5,0.0,,8.444444,65.584694
AZ,2020-05-01,ChIJ3x2iGtl8MEARCM2DPmtSyeY,Q227,country/AZE,AZ,Azerbaijan,AZ,AZE,0,50,1,,1854,25,,,,,,,,10139175,5064664,5074511,4407153,5616165,2313138,2313138,122.664,0.751,1686038,1335458,1608985,1766692,1280803,1281076,804308,242762,133053,48047647058,4793,0.597,364110,40.3,47.7,86600,72.864,20.8,6.1,19.2,149.499,89.073,63.9,22.2,275.809357,231.283081,3,2,2,4,1,3,2,4,2,0,0,0,2,2,2,0,0,0,0,87.96,16.322222,8.544444,23.511111,0.0,,10.3,68.086967
AZ,2020-05-02,ChIJ3x2iGtl8MEARCM2DPmtSyeY,Q227,country/AZE,AZ,Azerbaijan,AZ,AZE,0,40,0,,1894,25,,,,,,,,10139175,5064664,5074511,4407153,5616165,2313138,2313138,122.664,0.751,1686038,1335458,1608985,1766692,1280803,1281076,804308,242762,133053,48047647058,4793,0.597,364110,40.3,47.7,86600,72.864,20.8,6.1,19.2,149.499,89.073,63.9,22.2,275.809357,231.283081,3,2,2,4,1,3,2,4,2,0,0,0,2,2,2,0,0,0,0,87.96,16.433333,9.9,22.144444,0.0,,11.666667,74.027043
AZ,2020-05-03,ChIJ3x2iGtl8MEARCM2DPmtSyeY,Q227,country/AZE,AZ,Azerbaijan,AZ,AZE,0,38,0,,1932,25,,,,,,,,10139175,5064664,5074511,4407153,5616165,2313138,2313138,122.664,0.751,1686038,1335458,1608985,1766692,1280803,1281076,804308,242762,133053,48047647058,4793,0.597,364110,40.3,47.7,86600,72.864,20.8,6.1,19.2,149.499,89.073,63.9,22.2,275.809357,231.283081,3,2,2,4,1,3,2,4,2,0,0,0,2,2,2,0,0,0,0,87.96,19.233333,11.655556,25.977778,0.0,,11.911111,63.048277
AZ,2020-05-04,ChIJ3x2iGtl8MEARCM2DPmtSyeY,Q227,country/AZE,AZ,Azerbaijan,AZ,AZE,0,52,1,,1984,26,,,,,,,,10139175,5064664,5074511,4407153,5616165,2313138,2313138,122.664,0.751,1686038,1335458,1608985,1766692,1280803,1281076,804308,242762,133053,48047647058,4793,0.597,364110,40.3,47.7,86600,72.864,20.8,6.1,19.2,149.499,89.073,63.9,22.2,275.809357,231.283081,3,2,2,4,1,3,2,4,2,0,0,0,2,2,2,0,0,0,0,87.96,20.744444,12.4,28.388889,0.0,,11.677778,56.342823
AZ,2020-05-05,ChIJ3x2iGtl8MEARCM2DPmtSyeY,Q227,country/AZE,AZ,Azerbaijan,AZ,AZE,0,76,0,,2060,26,,,,,,,,10139175,5064664,5074511,4407153,5616165,2313138,2313138,122.664,0.751,1686038,1335458,1608985,1766692,1280803,1281076,804308,242762,133053,48047647058,4793,0.597,364110,40.3,47.7,86600,72.864,20.8,6.1,19.2,149.499,89.073,63.9,22.2,275.809357,231.283081,3,2,2,4,1,3,2,4,2,0,0,0,2,2,2,0,0,0,0,87.96,21.155556,14.855556,26.622222,0.0,,12.833333,59.607026
AZ,2020-05-06,ChIJ3x2iGtl8MEARCM2DPmtSyeY,Q227,country/AZE,AZ,Azerbaijan,AZ,AZE,0,67,2,,2127,28,,,,,,,,10139175,5064664,5074511,4407153,5616165,2313138,2313138,122.664,0.751,1686038,1335458,1608985,1766692,1280803,1281076,804308,242762,133053,48047647058,4793,0.597,364110,40.3,47.7,86600,72.864,20.8,6.1,19.2,149.499,89.073,63.9,22.2,275.809357,231.283081,3,2,2,4,1,3,2,4,2,0,0,0,2,2,2,0,0,0,0,87.96,17.755556,14.3,22.711111,34.205333,,14.177778,80.013053
AZ,2020-05-07,ChIJ3x2iGtl8MEARCM2DPmtSyeY,Q227,country/AZE,AZ,Azerbaijan,AZ,AZE,0,77,0,,2204,28,,,,,,,,10139175,5064664,5074511,4407153,5616165,2313138,2313138,122.664,0.751,1686038,1335458,1608985,1766692,1280803,1281076,804308,242762,133053,48047647058,4793,0.597,364110,40.3,47.7,86600,72.864,20.8,6.1,19.2,149.499,89.073,63.9,22.2,275.809357,231.283081,3,2,2,4,1,3,2,4,2,0,0,0,2,2,2,0,0,0,0,87.96,15.111111,12.777778,17.8,3.81,,12.266667,83.304855
AZ,2020-05-08,ChIJ3x2iGtl8MEARCM2DPmtSyeY,Q227,country/AZE,AZ,Azerbaijan,AZ,AZE,0,75,0,,2279,28,,,,,,,,10139175,5064664,5074511,4407153,5616165,2313138,2313138,122.664,0.751,1686038,1335458,1608985,1766692,1280803,1281076,804308,242762,133053,48047647058,4793,0.597,364110,40.3,47.7,86600,72.864,20.8,6.1,19.2,149.499,89.073,63.9,22.2,275.809357,231.283081,3,2,2,4,1,3,2,4,2,0,0,0,2,2,2,0,0,0,0,87.96,18.733333,11.288889,25.466667,0.508,,11.966667,65.424324
AZ,2020-05-09,ChIJ3x2iGtl8MEARCM2DPmtSyeY,Q227,country/AZE,AZ,Azerbaijan,AZ,AZE,0,143,3,,2422,31,,,,,,,,10139175,5064664,5074511,4407153,5616165,2313138,2313138,122.664,0.751,1686038,1335458,1608985,1766692,1280803,1281076,804308,242762,133053,48047647058,4793,0.597,364110,40.3,47.7,86600,72.864,20.8,6.1,19.2,149.499,89.073,63.9,22.2,275.809357,231.283081,3,2,2,4,0,3,2,4,2,0,0,0,2,2,2,0,0,0,0,85.19,17.155556,12.5,22.666667,0.0,,12.022222,72.148606
AZ,2020-05-10,ChIJ3x2iGtl8MEARCM2DPmtSyeY,Q227,country/AZE,AZ,Azerbaijan,AZ,AZE,0,97,1,,2519,32,,,,,,,,10139175,5064664,5074511,4407153,5616165,2313138,2313138,122.664,0.751,1686038,1335458,1608985,1766692,1280803,1281076,804308,242762,133053,48047647058,4793,0.597,364110,40.3,47.7,86600,72.864,20.8,6.1,19.2,149.499,89.073,63.9,22.2,275.809357,231.283081,3,2,2,4,0,3,2,4,2,0,0,0,2,2,2,0,0,0,0,85.19,12.8,10.4,14.522222,34.205333,,11.366667,91.036287
AZ,2020-05-11,ChIJ3x2iGtl8MEARCM2DPmtSyeY,Q227,country/AZE,AZ,Azerbaijan,AZ,AZE,0,70,0,,2589,32,,,,,,,,10139175,5064664,5074511,4407153,5616165,2313138,2313138,122.664,0.751,1686038,1335458,1608985,1766692,1280803,1281076,804308,242762,133053,48047647058,4793,0.597,364110,40.3,47.7,86600,72.864,20.8,6.1,19.2,149.499,89.073,63.9,22.2,275.809357,231.283081,3,2,2,4,0,3,2,4,2,0,0,0,2,2,2,0,0,0,0,85.19,14.522222,8.988889,19.2,0.4572,,9.566667,72.920502
AZ,2020-05-12,ChIJ3x2iGtl8MEARCM2DPmtSyeY,Q227,country/AZE,AZ,Azerbaijan,AZ,AZE,0,104,1,,2693,33,,,,,,,,10139175,5064664,5074511,4407153,5616165,2313138,2313138,122.664,0.751,1686038,1335458,1608985,1766692,1280803,1281076,804308,242762,133053,48047647058,4793,0.597,364110,40.3,47.7,86600,72.864,20.8,6.1,19.2,149.499,89.073,63.9,22.2,275.809357,231.283081,3,2,2,4,0,3,2,4,2,0,0,0,2,2,2,0,0,0,0,85.19,16.588889,8.722222,23.222222,19.8628,,9.788889,64.513224
AZ,2020-05-13,ChIJ3x2iGtl8MEARCM2DPmtSyeY,Q227,country/AZE,AZ,Azerbaijan,AZ,AZE,0,65,2,,2758,35,,,,,,,,10139175,5064664,5074511,4407153,5616165,2313138,2313138,122.664,0.751,1686038,1335458,1608985,1766692,1280803,1281076,804308,242762,133053,48047647058,4793,0.597,364110,40.3,47.7,86600,72.864,20.8,6.1,19.2,149.499,89.073,63.9,22.2,275.809357,231.283081,3,2,2,4,0,3,2,4,2,0,0,0,2,2,2,0,0,0,0,85.19,18.4,9.5,24.322222,0.0,,12.155556,67.157818
AZ,2020-05-14,ChIJ3x2iGtl8MEARCM2DPmtSyeY,Q227,country/AZE,AZ,Azerbaijan,AZ,AZE,0,121,0,,2879,35,,,,,,,,10139175,5064664,5074511,4407153,5616165,2313138,2313138,122.664,0.751,1686038,1335458,1608985,1766692,1280803,1281076,804308,242762,133053,48047647058,4793,0.597,364110,40.3,47.7,86600,72.864,20.8,6.1,19.2,149.499,89.073,63.9,22.2,275.809357,231.283081,3,2,2,4,0,3,2,4,2,0,0,0,2,2,2,0,0,0,0,85.19,19.522222,12.8,26.011111,0.3556,,11.377778,60.22548
AZ,2020-05-15,ChIJ3x2iGtl8MEARCM2DPmtSyeY,Q227,country/AZE,AZ,Azerbaijan,AZ,AZE,0,101,1,,2980,36,,,,,,,,10139175,5064664,5074511,4407153,5616165,2313138,2313138,122.664,0.751,1686038,1335458,1608985,1766692,1280803,1281076,804308,242762,133053,48047647058,4793,0.597,364110,40.3,47.7,86600,72.864,20.8,6.1,19.2,149.499,89.073,63.9,22.2,275.809357,231.283081,3,2,2,4,0,3,2,4,2,0,0,0,2,2,2,0,0,0,0,85.19,18.155556,10.422222,25.0,0.0,,12.222222,68.646607
AZ,2020-05-16,ChIJ3x2iGtl8MEARCM2DPmtSyeY,Q227,country/AZE,AZ,Azerbaijan,AZ,AZE,0,158,0,,3138,36,,,,,,,,10139175,5064664,5074511,4407153,5616165,2313138,2313138,122.664,0.751,1686038,1335458,1608985,1766692,1280803,1281076,804308,242762,133053,48047647058,4793,0.597,364110,40.3,47.7,86600,72.864,20.8,6.1,19.2,149.499,89.073,63.9,22.2,275.809357,231.283081,3,2,2,4,0,3,2,4,2,0,0,0,2,2,2,0,0,0,0,85.19,23.411111,13.866667,30.688889,0.0,,14.033333,55.869298
AZ,2020-05-17,ChIJ3x2iGtl8MEARCM2DPmtSyeY,Q227,country/AZE,AZ,Azerbaijan,AZ,AZE,0,136,3,,3274,39,,,,,,,,10139175,5064664,5074511,4407153,5616165,2313138,2313138,122.664,0.751,1686038,1335458,1608985,1766692,1280803,1281076,804308,242762,133053,48047647058,4793,0.597,364110,40.3,47.7,86600,72.864,20.8,6.1,19.2,149.499,89.073,63.9,22.2,275.809357,231.283081,3,2,2,4,0,3,2,4,2,0,0,0,2,2,2,0,0,0,0,83.33,20.255556,13.9,27.166667,0.0,,10.366667,54.117764
AZ,2020-05-18,ChIJ3x2iGtl8MEARCM2DPmtSyeY,Q227,country/AZE,AZ,Azerbaijan,AZ,AZE,0,113,1,,3387,40,,,,,,,,10139175,5064664,5074511,4407153,5616165,2313138,2313138,122.664,0.751,1686038,1335458,1608985,1766692,1280803,1281076,804308,242762,133053,48047647058,4793,0.597,364110,40.3,47.7,86600,72.864,20.8,6.1,19.2,149.499,89.073,63.9,22.2,275.809357,231.283081,3,2,2,4,0,1,2,4,2,0,0,0,2,2,2,0,0,0,0,75.93,17.177778,10.677778,23.255556,0.1524,,9.477778,60.956328
AZ,2020-05-19,ChIJ3x2iGtl8MEARCM2DPmtSyeY,Q227,country/AZE,AZ,Azerbaijan,AZ,AZE,0,131,1,,3518,41,,,,,,,,10139175,5064664,5074511,4407153,5616165,2313138,2313138,122.664,0.751,1686038,1335458,1608985,1766692,1280803,1281076,804308,242762,133053,48047647058,4793,0.597,364110,40.3,47.7,86600,72.864,20.8,6.1,19.2,149.499,89.073,63.9,22.2,275.809357,231.283081,3,2,2,4,0,1,2,4,2,0,0,0,2,2,2,0,0,0,0,75.93,20.188889,12.5,26.544444,0.0,,10.033333,52.547471
AZ,2020-05-20,ChIJ3x2iGtl8MEARCM2DPmtSyeY,Q227,country/AZE,AZ,Azerbaijan,AZ,AZE,0,113,2,,3631,43,,,,,,,,10139175,5064664,5074511,4407153,5616165,2313138,2313138,122.664,0.751,1686038,1335458,1608985,1766692,1280803,1281076,804308,242762,133053,48047647058,4793,0.597,364110,40.3,47.7,86600,72.864,20.8,6.1,19.2,149.499,89.073,63.9,22.2,275.809357,231.283081,3,2,2,4,0,1,2,4,2,0,0,0,2,2,2,0,0,0,0,75.93,19.411111,12.911111,25.688889,0.0,,11.433333,60.162278
AZ,2020-05-21,ChIJ3x2iGtl8MEARCM2DPmtSyeY,Q227,country/AZE,AZ,Azerbaijan,AZ,AZE,0,118,1,,3749,44,,,,,,,,10139175,5064664,5074511,4407153,5616165,2313138,2313138,122.664,0.751,1686038,1335458,1608985,1766692,1280803,1281076,804308,242762,133053,48047647058,4793,0.597,364110,40.3,47.7,86600,72.864,20.8,6.1,19.2,149.499,89.073,63.9,22.2,275.809357,231.283081,3,2,2,4,0,1,2,4,2,0,0,0,2,2,2,0,0,0,0,75.93,23.277778,13.355556,31.477778,0.0,,12.555556,51.759065
AZ,2020-05-22,ChIJ3x2iGtl8MEARCM2DPmtSyeY,Q227,country/AZE,AZ,Azerbaijan,AZ,AZE,0,106,2,,3855,46,,,,,,,,10139175,5064664,5074511,4407153,5616165,2313138,2313138,122.664,0.751,1686038,1335458,1608985,1766692,1280803,1281076,804308,242762,133053,48047647058,4793,0.597,364110,40.3,47.7,86600,72.864,20.8,6.1,19.2,149.499,89.073,63.9,22.2,275.809357,231.283081,3,2,2,4,0,1,2,4,2,0,0,0,2,2,2,0,0,0,0,75.93,25.477778,17.211111,33.055556,0.0,,15.822222,55.839712
AZ,2020-05-23,ChIJ3x2iGtl8MEARCM2DPmtSyeY,Q227,country/AZE,AZ,Azerbaijan,AZ,AZE,0,127,3,,3982,49,,,,,,,,10139175,5064664,5074511,4407153,5616165,2313138,2313138,122.664,0.751,1686038,1335458,1608985,1766692,1280803,1281076,804308,242762,133053,48047647058,4793,0.597,364110,40.3,47.7,86600,72.864,20.8,6.1,19.2,149.499,89.073,63.9,22.2,275.809357,231.283081,3,2,2,4,0,1,2,4,2,0,0,0,2,2,2,0,0,0,0,75.93,23.222222,17.9,30.977778,0.0,,13.466667,54.470667
AZ,2020-05-24,ChIJ3x2iGtl8MEARCM2DPmtSyeY,Q227,country/AZE,AZ,Azerbaijan,AZ,AZE,0,140,0,,4122,49,,,,,,,,10139175,5064664,5074511,4407153,5616165,2313138,2313138,122.664,0.751,1686038,1335458,1608985,1766692,1280803,1281076,804308,242762,133053,48047647058,4793,0.597,364110,40.3,47.7,86600,72.864,20.8,6.1,19.2,149.499,89.073,63.9,22.2,275.809357,231.283081,3,2,2,4,0,1,2,4,2,0,0,0,2,2,2,0,0,0,0,75.93,17.655556,13.933333,21.077778,0.0,,10.155556,61.713755
AZ,2020-05-25,ChIJ3x2iGtl8MEARCM2DPmtSyeY,Q227,country/AZE,AZ,Azerbaijan,AZ,AZE,0,149,2,,4271,51,,,,,,,,10139175,5064664,5074511,4407153,5616165,2313138,2313138,122.664,0.751,1686038,1335458,1608985,1766692,1280803,1281076,804308,242762,133053,48047647058,4793,0.597,364110,40.3,47.7,86600,72.864,20.8,6.1,19.2,149.499,89.073,63.9,22.2,275.809357,231.283081,3,2,2,4,0,1,2,4,2,0,0,0,2,2,2,0,0,0,0,75.93,17.422222,12.422222,22.855556,0.0635,,10.177778,62.708211
AZ,2020-05-26,ChIJ3x2iGtl8MEARCM2DPmtSyeY,Q227,country/AZE,AZ,Azerbaijan,AZ,AZE,0,132,1,,4403,52,,,,,,,,10139175,5064664,5074511,4407153,5616165,2313138,2313138,122.664,0.751,1686038,1335458,1608985,1766692,1280803,1281076,804308,242762,133053,48047647058,4793,0.597,364110,40.3,47.7,86600,72.864,20.8,6.1,19.2,149.499,89.073,63.9,22.2,275.809357,231.283081,3,2,2,4,0,1,2,4,2,0,0,0,2,2,2,0,0,0,0,75.93,21.911111,12.888889,29.8,0.0,,10.033333,47.52607
AZ,2020-05-27,ChIJ3x2iGtl8MEARCM2DPmtSyeY,Q227,country/AZE,AZ,Azerbaijan,AZ,AZE,0,165,2,,4568,54,,,,,,,,10139175,5064664,5074511,4407153,5616165,2313138,2313138,122.664,0.751,1686038,1335458,1608985,1766692,1280803,1281076,804308,242762,133053,48047647058,4793,0.597,364110,40.3,47.7,86600,72.864,20.8,6.1,19.2,149.499,89.073,63.9,22.2,275.809357,231.283081,3,2,2,4,0,1,2,4,2,0,0,0,2,2,2,0,0,0,0,75.93,21.488889,13.444444,28.722222,0.0,,10.477778,49.879404
AZ,2020-05-28,ChIJ3x2iGtl8MEARCM2DPmtSyeY,Q227,country/AZE,AZ,Azerbaijan,AZ,AZE,0,191,2,,4759,56,,,,,,,,10139175,5064664,5074511,4407153,5616165,2313138,2313138,122.664,0.751,1686038,1335458,1608985,1766692,1280803,1281076,804308,242762,133053,48047647058,4793,0.597,364110,40.3,47.7,86600,72.864,20.8,6.1,19.2,149.499,89.073,63.9,22.2,275.809357,231.283081,3,2,2,4,0,1,2,4,2,0,0,0,2,2,2,0,0,0,0,75.93,23.733333,14.133333,31.055556,0.0,,12.533333,49.843184
