location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,cumulative_tested,new_persons_vaccinated,cumulative_persons_vaccinated,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_vaccine_doses_administered,cumulative_vaccine_doses_administered,population,population_male,population_female,population_rural,population_urban,population_largest_city,population_density,human_development_index,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,gdp_usd,gdp_per_capita_usd,human_capital_index,openstreetmap_id,latitude,longitude,area_sq_km,area_rural_sq_km,area_urban_sq_km,life_expectancy,smoking_prevalence,diabetes_prevalence,infant_mortality_rate,adult_male_mortality_rate,adult_female_mortality_rate,pollution_mortality_rate,comorbidity_mortality_rate,nurses_per_1000,physicians_per_1000,health_expenditure_usd,out_of_pocket_health_expenditure_usd,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_transit_stations,mobility_workplaces,mobility_residential,school_closing,workplace_closing,cancel_public_events,restrictions_on_gatherings,public_transport_closing,stay_at_home_requirements,restrictions_on_internal_movement,international_travel_controls,income_support,debt_relief,fiscal_measures,international_support,public_information_campaigns,testing_policy,contact_tracing,emergency_investment_in_healthcare,investment_in_vaccines,facial_coverings,vaccination_policy,stringency_index,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
BJ,2021-02-11,ChIJlVZ6BCtUIxAR9S5iy_h3suw,Q962,country/BEN,BJ,Benin,BJ,BEN,0,0,0,4560,56,,,,,,,,12123198,6054248,6068950,6153002,5648149,991000,107.513,0.515,3596950,2779486,2061768,1436443,981832,650681,379183,184835,52020,14390709094,1219,0.406,192784,8.833333,2.183333,114760,113916,1447,61.47,6.4,1.0,60.5,258.647,211.008,205.0,19.6,0.3888,0.0791,30.766447,13.838727,-12,50,6,-11,-14,1,0,0,0,3,0,0,0,4,2,1,0,0,2,1,2,0,0,4,0,30.56,,,,,,
BJ,2021-02-12,ChIJlVZ6BCtUIxAR9S5iy_h3suw,Q962,country/BEN,BJ,Benin,BJ,BEN,0,0,0,4560,56,,,,,,,,12123198,6054248,6068950,6153002,5648149,991000,107.513,0.515,3596950,2779486,2061768,1436443,981832,650681,379183,184835,52020,14390709094,1219,0.406,192784,8.833333,2.183333,114760,113916,1447,61.47,6.4,1.0,60.5,258.647,211.008,205.0,19.6,0.3888,0.0791,30.766447,13.838727,-16,47,2,-9,-13,0,0,0,0,3,0,0,0,4,2,1,0,0,2,1,2,0,0,4,0,30.56,,,,,,
BJ,2021-02-13,ChIJlVZ6BCtUIxAR9S5iy_h3suw,Q962,country/BEN,BJ,Benin,BJ,BEN,0,0,0,4560,56,,,,,,,,12123198,6054248,6068950,6153002,5648149,991000,107.513,0.515,3596950,2779486,2061768,1436443,981832,650681,379183,184835,52020,14390709094,1219,0.406,192784,8.833333,2.183333,114760,113916,1447,61.47,6.4,1.0,60.5,258.647,211.008,205.0,19.6,0.3888,0.0791,30.766447,13.838727,-13,46,2,-13,-19,-1,0,0,0,3,0,0,0,4,2,1,0,0,2,1,2,0,0,4,0,30.56,34.0,28.801587,38.261905,0.0,13.015873,31.13203
BJ,2021-02-14,ChIJlVZ6BCtUIxAR9S5iy_h3suw,Q962,country/BEN,BJ,Benin,BJ,BEN,0,479,6,5039,62,,,,,,,,12123198,6054248,6068950,6153002,5648149,991000,107.513,0.515,3596950,2779486,2061768,1436443,981832,650681,379183,184835,52020,14390709094,1219,0.406,192784,8.833333,2.183333,114760,113916,1447,61.47,6.4,1.0,60.5,258.647,211.008,205.0,19.6,0.3888,0.0791,30.766447,13.838727,-8,44,-1,-8,-26,0,0,0,0,3,0,0,0,4,2,1,0,0,2,1,2,0,0,4,0,30.56,29.791667,23.347222,37.715278,0.0,17.597222,49.675606
BJ,2021-02-15,ChIJlVZ6BCtUIxAR9S5iy_h3suw,Q962,country/BEN,BJ,Benin,BJ,BEN,0,104,3,5143,65,,,,,,,,12123198,6054248,6068950,6153002,5648149,991000,107.513,0.515,3596950,2779486,2061768,1436443,981832,650681,379183,184835,52020,14390709094,1219,0.406,192784,8.833333,2.183333,114760,113916,1447,61.47,6.4,1.0,60.5,258.647,211.008,205.0,19.6,0.3888,0.0791,30.766447,13.838727,-14,45,-2,-5,-15,1,0,0,0,3,0,0,0,4,2,1,0,0,2,1,2,0,0,4,0,30.56,30.743056,24.354167,38.041667,0.0,19.180556,51.346348
BJ,2021-02-16,ChIJlVZ6BCtUIxAR9S5iy_h3suw,Q962,country/BEN,BJ,Benin,BJ,BEN,0,0,0,5143,65,,,,,,,,12123198,6054248,6068950,6153002,5648149,991000,107.513,0.515,3596950,2779486,2061768,1436443,981832,650681,379183,184835,52020,14390709094,1219,0.406,192784,8.833333,2.183333,114760,113916,1447,61.47,6.4,1.0,60.5,258.647,211.008,205.0,19.6,0.3888,0.0791,30.766447,13.838727,-14,44,-3,-16,-14,0,0,0,0,3,0,0,0,4,2,1,0,0,2,1,2,0,0,4,0,30.56,30.9375,25.097222,37.857143,0.0,18.972222,50.291759
BJ,2021-02-17,ChIJlVZ6BCtUIxAR9S5iy_h3suw,Q962,country/BEN,BJ,Benin,BJ,BEN,0,0,0,5143,65,,,,,,,,12123198,6054248,6068950,6153002,5648149,991000,107.513,0.515,3596950,2779486,2061768,1436443,981832,650681,379183,184835,52020,14390709094,1219,0.406,192784,8.833333,2.183333,114760,113916,1447,61.47,6.4,1.0,60.5,258.647,211.008,205.0,19.6,0.3888,0.0791,30.766447,13.838727,-12,44,1,-11,-12,0,0,0,0,3,0,0,0,4,2,1,0,0,2,1,2,0,0,4,0,30.56,30.611111,24.944444,37.020833,0.0,15.965278,43.483725
BJ,2021-02-18,ChIJlVZ6BCtUIxAR9S5iy_h3suw,Q962,country/BEN,BJ,Benin,BJ,BEN,0,0,0,5143,65,,,,,,,,12123198,6054248,6068950,6153002,5648149,991000,107.513,0.515,3596950,2779486,2061768,1436443,981832,650681,379183,184835,52020,14390709094,1219,0.406,192784,8.833333,2.183333,114760,113916,1447,61.47,6.4,1.0,60.5,258.647,211.008,205.0,19.6,0.3888,0.0791,30.766447,13.838727,-13,45,-2,-12,-13,0,0,0,0,3,0,0,0,4,2,1,0,0,2,1,2,0,0,4,0,30.56,28.952381,23.444444,35.714286,0.0,8.087302,30.307994
BJ,2021-02-19,ChIJlVZ6BCtUIxAR9S5iy_h3suw,Q962,country/BEN,BJ,Benin,BJ,BEN,0,0,0,5143,65,,,,,,,,12123198,6054248,6068950,6153002,5648149,991000,107.513,0.515,3596950,2779486,2061768,1436443,981832,650681,379183,184835,52020,14390709094,1219,0.406,192784,8.833333,2.183333,114760,113916,1447,61.47,6.4,1.0,60.5,258.647,211.008,205.0,19.6,0.3888,0.0791,30.766447,13.838727,-15,49,4,-9,-13,-1,0,0,0,3,0,0,0,4,2,1,0,4500000,2,1,2,0,0,4,0,30.56,23.907407,21.203704,26.296296,0.0,2.731481,28.730347
BJ,2021-02-20,ChIJlVZ6BCtUIxAR9S5iy_h3suw,Q962,country/BEN,BJ,Benin,BJ,BEN,0,291,5,5434,70,,,,,,,,12123198,6054248,6068950,6153002,5648149,991000,107.513,0.515,3596950,2779486,2061768,1436443,981832,650681,379183,184835,52020,14390709094,1219,0.406,192784,8.833333,2.183333,114760,113916,1447,61.47,6.4,1.0,60.5,258.647,211.008,205.0,19.6,0.3888,0.0791,30.766447,13.838727,-13,52,8,-8,-19,-1,0,0,0,3,0,0,0,4,2,1,0,0,2,1,2,0,0,4,0,30.56,,,,,,
BJ,2021-02-21,ChIJlVZ6BCtUIxAR9S5iy_h3suw,Q962,country/BEN,BJ,Benin,BJ,BEN,0,0,0,5434,70,,,,,,,,12123198,6054248,6068950,6153002,5648149,991000,107.513,0.515,3596950,2779486,2061768,1436443,981832,650681,379183,184835,52020,14390709094,1219,0.406,192784,8.833333,2.183333,114760,113916,1447,61.47,6.4,1.0,60.5,258.647,211.008,205.0,19.6,0.3888,0.0791,30.766447,13.838727,-12,44,1,-4,-26,0,0,0,0,3,0,0,0,4,2,1,0,0,2,1,2,0,0,4,0,30.56,,,,,,
BJ,2021-02-22,ChIJlVZ6BCtUIxAR9S5iy_h3suw,Q962,country/BEN,BJ,Benin,BJ,BEN,0,200,0,5634,70,,,,,,,,12123198,6054248,6068950,6153002,5648149,991000,107.513,0.515,3596950,2779486,2061768,1436443,981832,650681,379183,184835,52020,14390709094,1219,0.406,192784,8.833333,2.183333,114760,113916,1447,61.47,6.4,1.0,60.5,258.647,211.008,205.0,19.6,0.3888,0.0791,30.766447,13.838727,-10,55,-1,0,-17,2,0,0,0,3,0,0,0,4,2,1,0,0,2,1,2,0,0,4,0,30.56,28.333333,21.246032,35.714286,0.0,6.214286,29.096992
BJ,2021-02-23,ChIJlVZ6BCtUIxAR9S5iy_h3suw,Q962,country/BEN,BJ,Benin,BJ,BEN,0,0,0,5634,70,,,,,,,,12123198,6054248,6068950,6153002,5648149,991000,107.513,0.515,3596950,2779486,2061768,1436443,981832,650681,379183,184835,52020,14390709094,1219,0.406,192784,8.833333,2.183333,114760,113916,1447,61.47,6.4,1.0,60.5,258.647,211.008,205.0,19.6,0.3888,0.0791,30.766447,13.838727,-8,50,-1,-7,-15,1,0,0,0,3,0,0,0,4,2,1,0,0,2,1,2,0,0,4,0,30.56,28.84127,22.65873,35.912698,0.0,10.52381,37.858384
BJ,2021-02-24,ChIJlVZ6BCtUIxAR9S5iy_h3suw,Q962,country/BEN,BJ,Benin,BJ,BEN,0,0,0,5634,70,,,,,,,,12123198,6054248,6068950,6153002,5648149,991000,107.513,0.515,3596950,2779486,2061768,1436443,981832,650681,379183,184835,52020,14390709094,1219,0.406,192784,8.833333,2.183333,114760,113916,1447,61.47,6.4,1.0,60.5,258.647,211.008,205.0,19.6,0.3888,0.0791,30.766447,13.838727,-10,50,5,-7,-14,3,0,0,0,3,0,0,0,4,2,1,0,0,2,1,2,0,0,4,0,30.56,29.753968,23.5,36.571429,0.0,11.222222,37.169107
BJ,2021-02-25,ChIJlVZ6BCtUIxAR9S5iy_h3suw,Q962,country/BEN,BJ,Benin,BJ,BEN,0,0,0,5634,70,,,,,,,,12123198,6054248,6068950,6153002,5648149,991000,107.513,0.515,3596950,2779486,2061768,1436443,981832,650681,379183,184835,52020,14390709094,1219,0.406,192784,8.833333,2.183333,114760,113916,1447,61.47,6.4,1.0,60.5,258.647,211.008,205.0,19.6,0.3888,0.0791,30.766447,13.838727,-11,50,4,-2,-18,3,0,0,0,3,0,0,0,4,2,1,0,0,2,1,2,0,0,4,0,30.56,29.708333,23.534722,36.451389,0.0,8.930556,31.28791
BJ,2021-02-26,ChIJlVZ6BCtUIxAR9S5iy_h3suw,Q962,country/BEN,BJ,Benin,BJ,BEN,0,0,0,5634,70,,,,,,,,12123198,6054248,6068950,6153002,5648149,991000,107.513,0.515,3596950,2779486,2061768,1436443,981832,650681,379183,184835,52020,14390709094,1219,0.406,192784,8.833333,2.183333,114760,113916,1447,61.47,6.4,1.0,60.5,258.647,211.008,205.0,19.6,0.3888,0.0791,30.766447,13.838727,-12,53,2,-2,-15,0,0,0,0,3,0,0,0,4,2,1,0,0,2,1,2,0,0,4,0,30.56,29.631944,23.479167,36.222222,0.0,10.861111,35.838106
BJ,2021-02-27,ChIJlVZ6BCtUIxAR9S5iy_h3suw,Q962,country/BEN,BJ,Benin,BJ,BEN,0,0,0,5634,70,,,,,,,,12123198,6054248,6068950,6153002,5648149,991000,107.513,0.515,3596950,2779486,2061768,1436443,981832,650681,379183,184835,52020,14390709094,1219,0.406,192784,8.833333,2.183333,114760,113916,1447,61.47,6.4,1.0,60.5,258.647,211.008,205.0,19.6,0.3888,0.0791,30.766447,13.838727,-10,53,11,-7,-16,-1,0,0,0,3,0,0,0,4,2,1,0,0,2,1,2,0,0,4,0,30.56,29.826389,23.305556,36.875,0.0,12.159722,38.694438
BJ,2021-02-28,ChIJlVZ6BCtUIxAR9S5iy_h3suw,Q962,country/BEN,BJ,Benin,BJ,BEN,0,437,5,6071,75,,,,,,,,12123198,6054248,6068950,6153002,5648149,991000,107.513,0.515,3596950,2779486,2061768,1436443,981832,650681,379183,184835,52020,14390709094,1219,0.406,192784,8.833333,2.183333,114760,113916,1447,61.47,6.4,1.0,60.5,258.647,211.008,205.0,19.6,0.3888,0.0791,30.766447,13.838727,-10,51,5,-4,-25,-1,0,0,0,3,0,0,0,4,2,1,0,0,2,1,2,0,0,4,0,30.56,30.197531,23.660494,37.58642,0.0,12.574074,37.584841
BJ,2021-03-01,ChIJlVZ6BCtUIxAR9S5iy_h3suw,Q962,country/BEN,BJ,Benin,BJ,BEN,0,0,0,6071,75,,,,,,,,12123198,6054248,6068950,6153002,5648149,991000,107.513,0.515,3596950,2779486,2061768,1436443,981832,650681,379183,184835,52020,14390709094,1219,0.406,192784,8.833333,2.183333,114760,113916,1447,61.47,6.4,1.0,60.5,258.647,211.008,205.0,19.6,0.3888,0.0791,30.766447,13.838727,-9,56,7,4,-11,-1,0,0,0,3,0,0,0,4,2,2,0,0,2,1,2,0,0,4,0,30.56,31.325397,23.888889,38.75,0.0,10.484127,32.875738
BJ,2021-03-02,ChIJlVZ6BCtUIxAR9S5iy_h3suw,Q962,country/BEN,BJ,Benin,BJ,BEN,0,0,0,6071,75,,,,,,,,12123198,6054248,6068950,6153002,5648149,991000,107.513,0.515,3596950,2779486,2061768,1436443,981832,650681,379183,184835,52020,14390709094,1219,0.406,192784,8.833333,2.183333,114760,113916,1447,61.47,6.4,1.0,60.5,258.647,211.008,205.0,19.6,0.3888,0.0791,30.766447,13.838727,-9,50,-3,-9,-10,0,0,0,0,3,0,0,0,4,2,2,0,0,2,1,2,0,0,4,0,30.56,31.75,25.152778,38.854167,0.0,10.75,32.943647
BJ,2021-03-03,ChIJlVZ6BCtUIxAR9S5iy_h3suw,Q962,country/BEN,BJ,Benin,BJ,BEN,0,0,0,6071,75,,,,,,,,12123198,6054248,6068950,6153002,5648149,991000,107.513,0.515,3596950,2779486,2061768,1436443,981832,650681,379183,184835,52020,14390709094,1219,0.406,192784,8.833333,2.183333,114760,113916,1447,61.47,6.4,1.0,60.5,258.647,211.008,205.0,19.6,0.3888,0.0791,30.766447,13.838727,-10,50,8,-8,-10,1,0,0,0,3,0,0,0,4,2,2,0,0,2,1,2,0,0,4,0,30.56,31.18254,24.436508,39.039683,0.0,15.539683,41.900792
BJ,2021-03-04,ChIJlVZ6BCtUIxAR9S5iy_h3suw,Q962,country/BEN,BJ,Benin,BJ,BEN,0,0,0,6071,75,,,,,,,,12123198,6054248,6068950,6153002,5648149,991000,107.513,0.515,3596950,2779486,2061768,1436443,981832,650681,379183,184835,52020,14390709094,1219,0.406,192784,8.833333,2.183333,114760,113916,1447,61.47,6.4,1.0,60.5,258.647,211.008,205.0,19.6,0.3888,0.0791,30.766447,13.838727,-11,51,5,-8,-11,1,0,0,0,3,0,0,0,4,2,2,0,0,2,1,2,0,0,4,0,30.56,31.583333,25.125,38.520833,0.0,16.465278,43.459966
BJ,2021-03-05,ChIJlVZ6BCtUIxAR9S5iy_h3suw,Q962,country/BEN,BJ,Benin,BJ,BEN,0,0,0,6071,75,,,,,,,,12123198,6054248,6068950,6153002,5648149,991000,107.513,0.515,3596950,2779486,2061768,1436443,981832,650681,379183,184835,52020,14390709094,1219,0.406,192784,8.833333,2.183333,114760,113916,1447,61.47,6.4,1.0,60.5,258.647,211.008,205.0,19.6,0.3888,0.0791,30.766447,13.838727,-12,51,11,-3,-10,0,0,0,0,3,0,0,0,4,2,2,0,0,2,1,2,0,0,4,0,30.56,31.603175,25.214286,38.583333,0.0,18.650794,47.691051
BJ,2021-03-06,ChIJlVZ6BCtUIxAR9S5iy_h3suw,Q962,country/BEN,BJ,Benin,BJ,BEN,0,0,0,6071,75,,,,,,,,12123198,6054248,6068950,6153002,5648149,991000,107.513,0.515,3596950,2779486,2061768,1436443,981832,650681,379183,184835,52020,14390709094,1219,0.406,192784,8.833333,2.183333,114760,113916,1447,61.47,6.4,1.0,60.5,258.647,211.008,205.0,19.6,0.3888,0.0791,30.766447,13.838727,-11,53,11,-10,-15,-1,0,0,0,3,0,0,0,4,2,2,0,0,2,1,2,0,0,4,0,30.56,30.993056,25.013889,38.215278,0.635,20.944444,55.752271
BJ,2021-03-07,ChIJlVZ6BCtUIxAR9S5iy_h3suw,Q962,country/BEN,BJ,Benin,BJ,BEN,0,267,6,6338,81,,,,,,,,12123198,6054248,6068950,6153002,5648149,991000,107.513,0.515,3596950,2779486,2061768,1436443,981832,650681,379183,184835,52020,14390709094,1219,0.406,192784,8.833333,2.183333,114760,113916,1447,61.47,6.4,1.0,60.5,258.647,211.008,205.0,19.6,0.3888,0.0791,30.766447,13.838727,-11,48,3,-8,-24,0,0,0,0,3,0,0,0,4,2,2,0,0,2,1,2,0,0,4,0,30.56,30.641975,25.549383,37.67284,0.0,21.123457,57.316556
BJ,2021-03-08,ChIJlVZ6BCtUIxAR9S5iy_h3suw,Q962,country/BEN,BJ,Benin,BJ,BEN,0,163,0,6501,81,,,,,,,,12123198,6054248,6068950,6153002,5648149,991000,107.513,0.515,3596950,2779486,2061768,1436443,981832,650681,379183,184835,52020,14390709094,1219,0.406,192784,8.833333,2.183333,114760,113916,1447,61.47,6.4,1.0,60.5,258.647,211.008,205.0,19.6,0.3888,0.0791,30.766447,13.838727,-9,53,7,0,-11,0,1,1,1,3,0,0,0,4,0,0,0,0,2,1,0,0,0,4,0,43.52,30.819444,24.222222,39.034722,0.0,19.965278,53.210298
BJ,2021-03-09,ChIJlVZ6BCtUIxAR9S5iy_h3suw,Q962,country/BEN,BJ,Benin,BJ,BEN,0,0,0,6501,81,,,,,,,,12123198,6054248,6068950,6153002,5648149,991000,107.513,0.515,3596950,2779486,2061768,1436443,981832,650681,379183,184835,52020,14390709094,1219,0.406,192784,8.833333,2.183333,114760,113916,1447,61.47,6.4,1.0,60.5,258.647,211.008,205.0,19.6,0.3888,0.0791,30.766447,13.838727,-9,50,1,-6,-9,0,1,1,1,3,0,0,0,4,0,0,0,0,2,1,0,0,0,4,0,43.52,30.576389,24.694444,38.152778,0.381,21.097222,57.445764
BJ,2021-03-10,ChIJlVZ6BCtUIxAR9S5iy_h3suw,Q962,country/BEN,BJ,Benin,BJ,BEN,0,0,0,6501,81,,,,,,,,12123198,6054248,6068950,6153002,5648149,991000,107.513,0.515,3596950,2779486,2061768,1436443,981832,650681,379183,184835,52020,14390709094,1219,0.406,192784,8.833333,2.183333,114760,113916,1447,61.47,6.4,1.0,60.5,258.647,211.008,205.0,19.6,0.3888,0.0791,30.766447,13.838727,-7,51,3,-9,-8,1,1,1,1,3,0,0,0,4,0,0,0,0,2,1,0,0,0,4,0,43.52,29.493056,24.513889,37.131944,0.0,21.013889,60.702636
BJ,2021-03-11,ChIJlVZ6BCtUIxAR9S5iy_h3suw,Q962,country/BEN,BJ,Benin,BJ,BEN,0,0,0,6501,81,,,,,,,,12123198,6054248,6068950,6153002,5648149,991000,107.513,0.515,3596950,2779486,2061768,1436443,981832,650681,379183,184835,52020,14390709094,1219,0.406,192784,8.833333,2.183333,114760,113916,1447,61.47,6.4,1.0,60.5,258.647,211.008,205.0,19.6,0.3888,0.0791,30.766447,13.838727,-13,45,-2,-11,-11,0,1,1,1,3,0,0,0,4,0,0,0,0,2,1,0,0,0,4,0,43.52,29.4375,24.381944,36.527778,8.89,21.3125,62.070917
BJ,2021-03-12,ChIJlVZ6BCtUIxAR9S5iy_h3suw,Q962,country/BEN,BJ,Benin,BJ,BEN,0,0,0,6501,81,,,,,,,,12123198,6054248,6068950,6153002,5648149,991000,107.513,0.515,3596950,2779486,2061768,1436443,981832,650681,379183,184835,52020,14390709094,1219,0.406,192784,8.833333,2.183333,114760,113916,1447,61.47,6.4,1.0,60.5,258.647,211.008,205.0,19.6,0.3888,0.0791,30.766447,13.838727,-12,52,6,-4,-9,-2,1,1,1,3,0,0,0,4,0,0,0,0,2,1,0,0,0,4,0,43.52,29.416667,24.534722,35.849206,4.100286,21.791667,63.888819
BJ,2021-03-13,ChIJlVZ6BCtUIxAR9S5iy_h3suw,Q962,country/BEN,BJ,Benin,BJ,BEN,0,0,0,6501,81,,,,,,,,12123198,6054248,6068950,6153002,5648149,991000,107.513,0.515,3596950,2779486,2061768,1436443,981832,650681,379183,184835,52020,14390709094,1219,0.406,192784,8.833333,2.183333,114760,113916,1447,61.47,6.4,1.0,60.5,258.647,211.008,205.0,19.6,0.3888,0.0791,30.766447,13.838727,-11,52,13,-12,-14,-1,1,1,1,3,0,0,0,4,0,0,0,0,2,1,0,0,0,4,0,43.52,27.873016,23.071429,34.325397,12.010571,18.873016,59.394869
BJ,2021-03-14,ChIJlVZ6BCtUIxAR9S5iy_h3suw,Q962,country/BEN,BJ,Benin,BJ,BEN,0,317,9,6818,90,,,,,,,,12123198,6054248,6068950,6153002,5648149,991000,107.513,0.515,3596950,2779486,2061768,1436443,981832,650681,379183,184835,52020,14390709094,1219,0.406,192784,8.833333,2.183333,114760,113916,1447,61.47,6.4,1.0,60.5,258.647,211.008,205.0,19.6,0.3888,0.0791,30.766447,13.838727,-13,43,0,-15,-25,1,1,1,1,3,0,0,0,4,0,0,0,0,2,1,0,0,0,4,0,43.52,28.952381,24.420635,35.18254,0.0,17.571429,53.832418
BJ,2021-03-15,ChIJlVZ6BCtUIxAR9S5iy_h3suw,Q962,country/BEN,BJ,Benin,BJ,BEN,0,0,0,6818,90,,,,,,,,12123198,6054248,6068950,6153002,5648149,991000,107.513,0.515,3596950,2779486,2061768,1436443,981832,650681,379183,184835,52020,14390709094,1219,0.406,192784,8.833333,2.183333,114760,113916,1447,61.47,6.4,1.0,60.5,258.647,211.008,205.0,19.6,0.3888,0.0791,30.766447,13.838727,-9,55,4,0,-9,0,1,1,1,3,0,0,0,4,0,0,0,0,2,1,0,0,0,4,0,43.52,29.809524,24.18254,37.071429,0.0,19.428571,54.552684
BJ,2021-03-16,ChIJlVZ6BCtUIxAR9S5iy_h3suw,Q962,country/BEN,BJ,Benin,BJ,BEN,0,0,0,6818,90,,,,,,,,12123198,6054248,6068950,6153002,5648149,991000,107.513,0.515,3596950,2779486,2061768,1436443,981832,650681,379183,184835,52020,14390709094,1219,0.406,192784,8.833333,2.183333,114760,113916,1447,61.47,6.4,1.0,60.5,258.647,211.008,205.0,19.6,0.3888,0.0791,30.766447,13.838727,-8,51,1,-6,-7,-1,1,1,1,3,0,0,0,4,0,0,0,0,2,1,0,0,0,4,0,43.52,30.756944,25.930556,36.756944,0.0,20.784722,56.108148
BJ,2021-03-17,ChIJlVZ6BCtUIxAR9S5iy_h3suw,Q962,country/BEN,BJ,Benin,BJ,BEN,0,0,0,6818,90,,,,,,,,12123198,6054248,6068950,6153002,5648149,991000,107.513,0.515,3596950,2779486,2061768,1436443,981832,650681,379183,184835,52020,14390709094,1219,0.406,192784,8.833333,2.183333,114760,113916,1447,61.47,6.4,1.0,60.5,258.647,211.008,205.0,19.6,0.3888,0.0791,30.766447,13.838727,-10,51,1,-4,-7,1,1,1,1,3,0,0,0,4,0,0,0,0,2,1,0,0,0,4,0,43.52,29.590278,25.270833,34.541667,0.0,21.597222,63.05864
BJ,2021-03-18,ChIJlVZ6BCtUIxAR9S5iy_h3suw,Q962,country/BEN,BJ,Benin,BJ,BEN,0,0,0,6818,90,,,,,,,,12123198,6054248,6068950,6153002,5648149,991000,107.513,0.515,3596950,2779486,2061768,1436443,981832,650681,379183,184835,52020,14390709094,1219,0.406,192784,8.833333,2.183333,114760,113916,1447,61.47,6.4,1.0,60.5,258.647,211.008,205.0,19.6,0.3888,0.0791,30.766447,13.838727,-12,53,1,-4,-7,1,1,1,1,3,0,0,0,4,0,0,0,0,2,1,0,0,0,4,0,43.52,26.930556,24.0,32.791667,5.36575,21.291667,71.667745
BJ,2021-03-19,ChIJlVZ6BCtUIxAR9S5iy_h3suw,Q962,country/BEN,BJ,Benin,BJ,BEN,0,0,0,6818,90,,,,,,,,12123198,6054248,6068950,6153002,5648149,991000,107.513,0.515,3596950,2779486,2061768,1436443,981832,650681,379183,184835,52020,14390709094,1219,0.406,192784,8.833333,2.183333,114760,113916,1447,61.47,6.4,1.0,60.5,258.647,211.008,205.0,19.6,0.3888,0.0791,30.766447,13.838727,-11,56,9,-2,-7,-1,1,1,1,3,0,0,0,4,0,0,0,0,2,1,0,0,0,4,0,43.52,27.936508,22.365079,35.293651,2.140857,20.619048,65.071033
BJ,2021-03-20,ChIJlVZ6BCtUIxAR9S5iy_h3suw,Q962,country/BEN,BJ,Benin,BJ,BEN,0,0,0,6818,90,,,,,,,,12123198,6054248,6068950,6153002,5648149,991000,107.513,0.515,3596950,2779486,2061768,1436443,981832,650681,379183,184835,52020,14390709094,1219,0.406,192784,8.833333,2.183333,114760,113916,1447,61.47,6.4,1.0,60.5,258.647,211.008,205.0,19.6,0.3888,0.0791,30.766447,13.838727,-7,58,14,-3,-10,-2,1,1,1,3,0,0,0,4,0,0,0,0,2,1,0,0,0,4,0,43.52,29.049383,24.04321,35.117284,3.894667,21.419753,64.083725
BJ,2021-03-21,ChIJlVZ6BCtUIxAR9S5iy_h3suw,Q962,country/BEN,BJ,Benin,BJ,BEN,0,282,0,7100,90,,,,,,,,12123198,6054248,6068950,6153002,5648149,991000,107.513,0.515,3596950,2779486,2061768,1436443,981832,650681,379183,184835,52020,14390709094,1219,0.406,192784,8.833333,2.183333,114760,113916,1447,61.47,6.4,1.0,60.5,258.647,211.008,205.0,19.6,0.3888,0.0791,30.766447,13.838727,-8,52,9,-2,-21,0,1,1,1,3,0,0,0,4,0,0,0,0,2,1,0,0,0,4,0,43.52,29.4375,24.298611,36.125,2.00025,22.047619,64.084836
BJ,2021-03-22,ChIJlVZ6BCtUIxAR9S5iy_h3suw,Q962,country/BEN,BJ,Benin,BJ,BEN,0,0,0,7100,90,,,,,,,,12123198,6054248,6068950,6153002,5648149,991000,107.513,0.515,3596950,2779486,2061768,1436443,981832,650681,379183,184835,52020,14390709094,1219,0.406,192784,8.833333,2.183333,114760,113916,1447,61.47,6.4,1.0,60.5,258.647,211.008,205.0,19.6,0.3888,0.0791,30.766447,13.838727,-11,55,5,2,-8,0,1,1,1,3,0,0,0,4,0,0,0,0,2,1,0,0,0,4,0,43.52,29.534722,25.458333,36.611111,2.576286,21.958333,64.388851
BJ,2021-03-23,ChIJlVZ6BCtUIxAR9S5iy_h3suw,Q962,country/BEN,BJ,Benin,BJ,BEN,0,0,0,7100,90,,,,,,,,12123198,6054248,6068950,6153002,5648149,991000,107.513,0.515,3596950,2779486,2061768,1436443,981832,650681,379183,184835,52020,14390709094,1219,0.406,192784,8.833333,2.183333,114760,113916,1447,61.47,6.4,1.0,60.5,258.647,211.008,205.0,19.6,0.3888,0.0791,30.766447,13.838727,-14,47,2,-13,-7,1,1,1,1,3,1,0,0,3,0,0,0,0,2,1,0,0,0,4,0,46.3,28.826389,24.819444,34.784722,1.161143,22.222222,68.544196
