location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,new_tested,cumulative_confirmed,cumulative_deceased,cumulative_tested,new_persons_vaccinated,cumulative_persons_vaccinated,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_vaccine_doses_administered,cumulative_vaccine_doses_administered,population,population_male,population_female,population_rural,population_urban,population_density,human_development_index,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,gdp_usd,gdp_per_capita_usd,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,diabetes_prevalence,infant_mortality_rate,adult_male_mortality_rate,adult_female_mortality_rate,pollution_mortality_rate,comorbidity_mortality_rate,nurses_per_1000,physicians_per_1000,health_expenditure_usd,out_of_pocket_health_expenditure_usd,school_closing,workplace_closing,cancel_public_events,restrictions_on_gatherings,public_transport_closing,stay_at_home_requirements,restrictions_on_internal_movement,international_travel_controls,income_support,debt_relief,fiscal_measures,international_support,public_information_campaigns,testing_policy,contact_tracing,emergency_investment_in_healthcare,investment_in_vaccines,facial_coverings,vaccination_policy,stringency_index,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
BT,2021-05-14,ChIJz5XFc6WSWzcR2rw2KGWsDLs,Q917,country/BTN,BT,Bhutan,BT,BTN,0,7,0,3808,1286,1,742221,73,481953,,,73,481953,771612,410087,361525,445554,317538,20.243,0.612,125828,135993,153314,138681,89604,59014,36908,22234,10036,2446674102,3243,184629,27.45,90.5,38393,71.46,10.3,24.8,197.28,194.721,124.5,23.3,1.8518,0.4242,96.799301,12.880568,3,3,2,3,2,2,1,3,1,2,0,0,2,3,2,0,0,4,4,71.3,19.342593,13.898148,23.12963,1.354667,,13.074074,68.751283
BT,2021-05-15,ChIJz5XFc6WSWzcR2rw2KGWsDLs,Q917,country/BTN,BT,Bhutan,BT,BTN,0,10,0,3604,1296,1,745825,85,482038,,,85,482038,771612,410087,361525,445554,317538,20.243,0.612,125828,135993,153314,138681,89604,59014,36908,22234,10036,2446674102,3243,184629,27.45,90.5,38393,71.46,10.3,24.8,197.28,194.721,124.5,23.3,1.8518,0.4242,96.799301,12.880568,3,3,2,3,2,2,1,3,1,2,0,0,2,3,2,0,0,4,4,71.3,21.531746,15.420635,25.071429,8.89,,15.666667,70.546444
BT,2021-05-16,ChIJz5XFc6WSWzcR2rw2KGWsDLs,Q917,country/BTN,BT,Bhutan,BT,BTN,0,13,0,1089,1309,1,746914,1,482039,,,1,482039,771612,410087,361525,445554,317538,20.243,0.612,125828,135993,153314,138681,89604,59014,36908,22234,10036,2446674102,3243,184629,27.45,90.5,38393,71.46,10.3,24.8,197.28,194.721,124.5,23.3,1.8518,0.4242,96.799301,12.880568,3,3,2,3,2,2,1,3,1,2,0,0,2,3,2,0,0,4,4,71.3,20.287037,15.240741,23.583333,2.54,,14.842593,72.688854
BT,2021-05-17,ChIJz5XFc6WSWzcR2rw2KGWsDLs,Q917,country/BTN,BT,Bhutan,BT,BTN,0,13,0,2765,1322,1,749679,89,482128,,,89,482128,771612,410087,361525,445554,317538,20.243,0.612,125828,135993,153314,138681,89604,59014,36908,22234,10036,2446674102,3243,184629,27.45,90.5,38393,71.46,10.3,24.8,197.28,194.721,124.5,23.3,1.8518,0.4242,96.799301,12.880568,3,3,2,3,2,2,1,3,1,2,0,0,2,3,2,0,0,4,4,71.3,20.796296,17.333333,23.583333,13.504333,,15.546296,74.543608
BT,2021-05-18,ChIJz5XFc6WSWzcR2rw2KGWsDLs,Q917,country/BTN,BT,Bhutan,BT,BTN,0,16,0,,1338,1,,64,482192,,,64,482192,771612,410087,361525,445554,317538,20.243,0.612,125828,135993,153314,138681,89604,59014,36908,22234,10036,2446674102,3243,184629,27.45,90.5,38393,71.46,10.3,24.8,197.28,194.721,124.5,23.3,1.8518,0.4242,96.799301,12.880568,3,3,2,3,1,2,1,3,1,2,0,0,2,3,2,0,0,4,4,68.52,20.12037,16.638889,23.648148,14.181667,,16.490741,80.693075
BT,2021-05-19,ChIJz5XFc6WSWzcR2rw2KGWsDLs,Q917,country/BTN,BT,Bhutan,BT,BTN,0,36,0,8458,1374,1,758137,22,482214,,,22,482214,771612,410087,361525,445554,317538,20.243,0.612,125828,135993,153314,138681,89604,59014,36908,22234,10036,2446674102,3243,184629,27.45,90.5,38393,71.46,10.3,24.8,197.28,194.721,124.5,23.3,1.8518,0.4242,96.799301,12.880568,3,3,2,3,1,2,1,3,1,2,0,0,2,3,2,0,0,4,4,68.52,21.355556,16.722222,25.233333,3.0988,,15.077778,69.451637
BT,2021-05-20,ChIJz5XFc6WSWzcR2rw2KGWsDLs,Q917,country/BTN,BT,Bhutan,BT,BTN,0,18,0,2228,1392,1,760365,94,482308,,,94,482308,771612,410087,361525,445554,317538,20.243,0.612,125828,135993,153314,138681,89604,59014,36908,22234,10036,2446674102,3243,184629,27.45,90.5,38393,71.46,10.3,24.8,197.28,194.721,124.5,23.3,1.8518,0.4242,96.799301,12.880568,3,3,2,3,1,2,1,3,1,2,0,0,2,3,2,0,0,4,4,68.52,21.407407,18.490741,25.518519,0.127,,16.611111,75.21805
BT,2021-05-21,ChIJz5XFc6WSWzcR2rw2KGWsDLs,Q917,country/BTN,BT,Bhutan,BT,BTN,0,2,0,4403,1394,1,764768,141,482449,,,141,482449,771612,410087,361525,445554,317538,20.243,0.612,125828,135993,153314,138681,89604,59014,36908,22234,10036,2446674102,3243,184629,27.45,90.5,38393,71.46,10.3,24.8,197.28,194.721,124.5,23.3,1.8518,0.4242,96.799301,12.880568,3,3,2,3,1,2,1,3,1,2,0,0,2,3,2,0,0,4,4,68.52,22.698413,18.18254,26.055556,6.676571,,17.420635,73.352719
BT,2021-05-22,ChIJz5XFc6WSWzcR2rw2KGWsDLs,Q917,country/BTN,BT,Bhutan,BT,BTN,0,17,0,4230,1411,1,768998,63,482512,,,63,482512,771612,410087,361525,445554,317538,20.243,0.612,125828,135993,153314,138681,89604,59014,36908,22234,10036,2446674102,3243,184629,27.45,90.5,38393,71.46,10.3,24.8,197.28,194.721,124.5,23.3,1.8518,0.4242,96.799301,12.880568,3,3,2,3,1,2,1,3,1,2,0,0,2,3,2,0,0,4,4,68.52,23.101852,16.388889,27.509259,4.699,,15.074074,62.525597
BT,2021-05-23,ChIJz5XFc6WSWzcR2rw2KGWsDLs,Q917,country/BTN,BT,Bhutan,BT,BTN,0,12,0,3191,1423,1,772189,,,,,,,771612,410087,361525,445554,317538,20.243,0.612,125828,135993,153314,138681,89604,59014,36908,22234,10036,2446674102,3243,184629,27.45,90.5,38393,71.46,10.3,24.8,197.28,194.721,124.5,23.3,1.8518,0.4242,96.799301,12.880568,3,3,2,3,1,2,1,3,1,2,0,0,2,3,2,0,0,4,4,68.52,24.537037,16.935185,29.314815,0.508,,16.407407,61.697871
BT,2021-05-24,ChIJz5XFc6WSWzcR2rw2KGWsDLs,Q917,country/BTN,BT,Bhutan,BT,BTN,0,41,0,2802,1464,1,774991,66,482578,,,66,482578,771612,410087,361525,445554,317538,20.243,0.612,125828,135993,153314,138681,89604,59014,36908,22234,10036,2446674102,3243,184629,27.45,90.5,38393,71.46,10.3,24.8,197.28,194.721,124.5,23.3,1.8518,0.4242,96.799301,12.880568,3,3,2,3,1,2,1,3,1,2,0,0,2,3,2,0,0,4,4,68.52,20.694444,14.152778,26.722222,0.423333,,12.625,61.963952
BT,2021-05-25,ChIJz5XFc6WSWzcR2rw2KGWsDLs,Q917,country/BTN,BT,Bhutan,BT,BTN,0,27,0,,1491,1,,67,482645,,,67,482645,771612,410087,361525,445554,317538,20.243,0.612,125828,135993,153314,138681,89604,59014,36908,22234,10036,2446674102,3243,184629,27.45,90.5,38393,71.46,10.3,24.8,197.28,194.721,124.5,23.3,1.8518,0.4242,96.799301,12.880568,3,3,2,3,1,2,1,3,1,2,0,0,2,3,2,0,0,4,4,68.52,21.37963,18.574074,24.703704,2.4892,,17.388889,78.664113
BT,2021-05-26,ChIJz5XFc6WSWzcR2rw2KGWsDLs,Q917,country/BTN,BT,Bhutan,BT,BTN,0,12,0,23582,1503,1,798573,28,482673,,,28,482673,771612,410087,361525,445554,317538,20.243,0.612,125828,135993,153314,138681,89604,59014,36908,22234,10036,2446674102,3243,184629,27.45,90.5,38393,71.46,10.3,24.8,197.28,194.721,124.5,23.3,1.8518,0.4242,96.799301,12.880568,3,3,2,3,1,2,1,3,1,2,0,0,2,3,2,0,0,4,4,68.52,22.342593,18.537037,25.231481,6.731,,18.388889,78.985424
BT,2021-05-27,ChIJz5XFc6WSWzcR2rw2KGWsDLs,Q917,country/BTN,BT,Bhutan,BT,BTN,0,100,0,,1603,1,,43,482716,,,43,482716,771612,410087,361525,445554,317538,20.243,0.612,125828,135993,153314,138681,89604,59014,36908,22234,10036,2446674102,3243,184629,27.45,90.5,38393,71.46,10.3,24.8,197.28,194.721,124.5,23.3,1.8518,0.4242,96.799301,12.880568,3,3,2,3,1,2,1,3,1,2,0,0,2,3,2,0,0,4,4,68.52,21.722222,19.269841,23.603175,15.197667,,18.706349,83.864903
BT,2021-05-28,ChIJz5XFc6WSWzcR2rw2KGWsDLs,Q917,country/BTN,BT,Bhutan,BT,BTN,0,9,0,,1612,1,,,,,,,,771612,410087,361525,445554,317538,20.243,0.612,125828,135993,153314,138681,89604,59014,36908,22234,10036,2446674102,3243,184629,27.45,90.5,38393,71.46,10.3,24.8,197.28,194.721,124.5,23.3,1.8518,0.4242,96.799301,12.880568,3,3,2,3,1,2,1,3,1,2,0,0,2,3,2,0,0,4,4,68.52,20.101852,17.435185,22.833333,13.5636,,17.046296,83.287828
BT,2021-05-29,ChIJz5XFc6WSWzcR2rw2KGWsDLs,Q917,country/BTN,BT,Bhutan,BT,BTN,0,8,0,,1620,1,,,,,,,,771612,410087,361525,445554,317538,20.243,0.612,125828,135993,153314,138681,89604,59014,36908,22234,10036,2446674102,3243,184629,27.45,90.5,38393,71.46,10.3,24.8,197.28,194.721,124.5,23.3,1.8518,0.4242,96.799301,12.880568,3,3,2,3,1,2,1,3,1,2,0,0,2,3,2,0,0,4,4,68.52,22.611111,17.824074,26.212963,9.144,,17.296296,72.61037
BT,2021-05-30,ChIJz5XFc6WSWzcR2rw2KGWsDLs,Q917,country/BTN,BT,Bhutan,BT,BTN,0,12,0,,1632,1,,,,,,,,771612,410087,361525,445554,317538,20.243,0.612,125828,135993,153314,138681,89604,59014,36908,22234,10036,2446674102,3243,184629,27.45,90.5,38393,71.46,10.3,24.8,197.28,194.721,124.5,23.3,1.8518,0.4242,96.799301,12.880568,3,3,2,3,1,2,1,3,1,2,0,0,2,3,2,0,0,4,4,68.52,21.925926,17.62037,25.842593,6.519333,,17.138889,74.910444
BT,2021-05-31,ChIJz5XFc6WSWzcR2rw2KGWsDLs,Q917,country/BTN,BT,Bhutan,BT,BTN,0,7,0,,1639,1,,,,,,,,771612,410087,361525,445554,317538,20.243,0.612,125828,135993,153314,138681,89604,59014,36908,22234,10036,2446674102,3243,184629,27.45,90.5,38393,71.46,10.3,24.8,197.28,194.721,124.5,23.3,1.8518,0.4242,96.799301,12.880568,3,3,2,3,1,2,1,3,1,2,0,0,2,3,2,0,0,4,4,68.52,19.4,16.255556,22.244444,13.1445,,15.722222,79.88106
BT,2021-06-01,ChIJz5XFc6WSWzcR2rw2KGWsDLs,Q917,country/BTN,BT,Bhutan,BT,BTN,0,15,0,,1654,1,,,,,,,,771612,410087,361525,445554,317538,20.243,0.612,125828,135993,153314,138681,89604,59014,36908,22234,10036,2446674102,3243,184629,27.45,90.5,38393,71.46,10.3,24.8,197.28,194.721,124.5,23.3,1.8518,0.4242,96.799301,12.880568,3,3,2,3,1,2,1,3,1,2,0,0,2,3,2,0,0,3,4,68.52,22.412698,18.634921,25.380952,11.103429,,18.5,78.987552
BT,2021-06-02,ChIJz5XFc6WSWzcR2rw2KGWsDLs,Q917,country/BTN,BT,Bhutan,BT,BTN,0,15,0,,1669,1,,,,,,,,771612,410087,361525,445554,317538,20.243,0.612,125828,135993,153314,138681,89604,59014,36908,22234,10036,2446674102,3243,184629,27.45,90.5,38393,71.46,10.3,24.8,197.28,194.721,124.5,23.3,1.8518,0.4242,96.799301,12.880568,3,3,2,3,1,2,1,3,1,2,0,0,2,3,2,0,0,3,4,68.52,21.458333,16.930556,26.361111,2.3495,,15.472222,69.9114
BT,2021-06-03,ChIJz5XFc6WSWzcR2rw2KGWsDLs,Q917,country/BTN,BT,Bhutan,BT,BTN,0,13,0,,1682,1,,,,,,,,771612,410087,361525,445554,317538,20.243,0.612,125828,135993,153314,138681,89604,59014,36908,22234,10036,2446674102,3243,184629,27.45,90.5,38393,71.46,10.3,24.8,197.28,194.721,124.5,23.3,1.8518,0.4242,96.799301,12.880568,3,3,2,3,1,2,1,3,1,2,0,0,2,3,2,0,0,3,4,68.52,23.138889,17.805556,27.055556,9.144,,17.092593,69.940196
BT,2021-06-04,ChIJz5XFc6WSWzcR2rw2KGWsDLs,Q917,country/BTN,BT,Bhutan,BT,BTN,0,5,0,,1687,1,,,,,,,,771612,410087,361525,445554,317538,20.243,0.612,125828,135993,153314,138681,89604,59014,36908,22234,10036,2446674102,3243,184629,27.45,90.5,38393,71.46,10.3,24.8,197.28,194.721,124.5,23.3,1.8518,0.4242,96.799301,12.880568,3,3,2,3,1,2,1,3,1,2,0,0,2,3,2,0,0,3,4,68.52,22.916667,17.351852,26.657407,2.201333,,17.361111,72.673079
BT,2021-06-05,ChIJz5XFc6WSWzcR2rw2KGWsDLs,Q917,country/BTN,BT,Bhutan,BT,BTN,0,16,0,,1703,1,,,,,,,,771612,410087,361525,445554,317538,20.243,0.612,125828,135993,153314,138681,89604,59014,36908,22234,10036,2446674102,3243,184629,27.45,90.5,38393,71.46,10.3,24.8,197.28,194.721,124.5,23.3,1.8518,0.4242,96.799301,12.880568,3,3,2,3,1,2,1,3,1,2,0,0,2,3,2,0,0,3,4,68.52,22.404762,19.079365,25.928571,15.421429,,18.34127,78.747239
BT,2021-06-06,ChIJz5XFc6WSWzcR2rw2KGWsDLs,Q917,country/BTN,BT,Bhutan,BT,BTN,0,21,0,,1724,1,,,,,,,,771612,410087,361525,445554,317538,20.243,0.612,125828,135993,153314,138681,89604,59014,36908,22234,10036,2446674102,3243,184629,27.45,90.5,38393,71.46,10.3,24.8,197.28,194.721,124.5,23.3,1.8518,0.4242,96.799301,12.880568,3,3,2,3,1,2,1,3,1,2,0,0,2,3,2,0,0,3,4,68.52,21.238095,18.460317,23.952381,30.443714,,18.380952,84.412829
BT,2021-06-07,ChIJz5XFc6WSWzcR2rw2KGWsDLs,Q917,country/BTN,BT,Bhutan,BT,BTN,0,15,0,,1739,1,,,,,,,,771612,410087,361525,445554,317538,20.243,0.612,125828,135993,153314,138681,89604,59014,36908,22234,10036,2446674102,3243,184629,27.45,90.5,38393,71.46,10.3,24.8,197.28,194.721,124.5,23.3,1.8518,0.4242,96.799301,12.880568,3,3,2,3,1,2,1,3,1,2,0,0,2,3,2,0,0,3,4,68.52,21.492063,18.626984,24.198413,29.294667,,18.753968,85.311911
BT,2021-06-08,ChIJz5XFc6WSWzcR2rw2KGWsDLs,Q917,country/BTN,BT,Bhutan,BT,BTN,0,30,0,,1769,1,,,,,,,,771612,410087,361525,445554,317538,20.243,0.612,125828,135993,153314,138681,89604,59014,36908,22234,10036,2446674102,3243,184629,27.45,90.5,38393,71.46,10.3,24.8,197.28,194.721,124.5,23.3,1.8518,0.4242,96.799301,12.880568,3,3,2,3,1,2,1,3,1,2,0,0,2,3,2,0,0,3,4,68.52,22.547619,18.603175,25.674603,9.978571,,18.611111,79.358637
BT,2021-06-09,ChIJz5XFc6WSWzcR2rw2KGWsDLs,Q917,country/BTN,BT,Bhutan,BT,BTN,0,20,0,,1789,1,,,,,,,,771612,410087,361525,445554,317538,20.243,0.612,125828,135993,153314,138681,89604,59014,36908,22234,10036,2446674102,3243,184629,27.45,90.5,38393,71.46,10.3,24.8,197.28,194.721,124.5,23.3,1.8518,0.4242,96.799301,12.880568,3,3,2,3,1,2,1,3,1,2,0,0,2,3,2,0,0,3,4,68.52,20.844444,16.544444,25.555556,29.0195,,16.177778,75.00597
BT,2021-06-10,ChIJz5XFc6WSWzcR2rw2KGWsDLs,Q917,country/BTN,BT,Bhutan,BT,BTN,0,19,0,,1808,1,,,,,,,,771612,410087,361525,445554,317538,20.243,0.612,125828,135993,153314,138681,89604,59014,36908,22234,10036,2446674102,3243,184629,27.45,90.5,38393,71.46,10.3,24.8,197.28,194.721,124.5,23.3,1.8518,0.4242,96.799301,12.880568,3,3,2,3,1,2,1,3,1,2,0,0,2,3,2,0,0,3,4,68.52,24.412698,19.555556,28.198413,3.683,,19.238095,73.330783
BT,2021-06-11,ChIJz5XFc6WSWzcR2rw2KGWsDLs,Q917,country/BTN,BT,Bhutan,BT,BTN,0,5,0,,1813,1,,,,,,,,771612,410087,361525,445554,317538,20.243,0.612,125828,135993,153314,138681,89604,59014,36908,22234,10036,2446674102,3243,184629,27.45,90.5,38393,71.46,10.3,24.8,197.28,194.721,124.5,23.3,1.8518,0.4242,96.799301,12.880568,3,3,2,3,1,2,1,3,1,2,0,0,2,3,2,0,0,3,4,68.52,22.603175,19.031746,25.912698,4.402667,,19.15873,81.178511
BT,2021-06-12,ChIJz5XFc6WSWzcR2rw2KGWsDLs,Q917,country/BTN,BT,Bhutan,BT,BTN,0,13,0,,1826,1,,,,,,,,771612,410087,361525,445554,317538,20.243,0.612,125828,135993,153314,138681,89604,59014,36908,22234,10036,2446674102,3243,184629,27.45,90.5,38393,71.46,10.3,24.8,197.28,194.721,124.5,23.3,1.8518,0.4242,96.799301,12.880568,3,3,2,3,1,2,1,3,1,2,0,0,2,3,2,0,0,3,4,68.52,21.953704,18.722222,24.916667,3.0988,,18.740741,82.31754
BT,2021-06-13,ChIJz5XFc6WSWzcR2rw2KGWsDLs,Q917,country/BTN,BT,Bhutan,BT,BTN,0,16,0,,1842,1,,1473,484189,,,1473,484189,771612,410087,361525,445554,317538,20.243,0.612,125828,135993,153314,138681,89604,59014,36908,22234,10036,2446674102,3243,184629,27.45,90.5,38393,71.46,10.3,24.8,197.28,194.721,124.5,23.3,1.8518,0.4242,96.799301,12.880568,3,3,2,3,1,2,1,3,1,2,0,0,2,3,2,0,0,3,4,68.52,23.968254,19.103175,27.095238,5.884333,,20.079365,79.397608
BT,2021-06-14,ChIJz5XFc6WSWzcR2rw2KGWsDLs,Q917,country/BTN,BT,Bhutan,BT,BTN,0,12,0,,1854,1,,,,,,,,771612,410087,361525,445554,317538,20.243,0.612,125828,135993,153314,138681,89604,59014,36908,22234,10036,2446674102,3243,184629,27.45,90.5,38393,71.46,10.3,24.8,197.28,194.721,124.5,23.3,1.8518,0.4242,96.799301,12.880568,3,3,2,3,1,2,1,3,1,2,0,0,2,3,2,0,0,3,4,68.52,24.031746,20.206349,26.97619,11.345333,,20.301587,80.08061
BT,2021-06-15,ChIJz5XFc6WSWzcR2rw2KGWsDLs,Q917,country/BTN,BT,Bhutan,BT,BTN,0,28,0,,1882,1,,,,,,,,771612,410087,361525,445554,317538,20.243,0.612,125828,135993,153314,138681,89604,59014,36908,22234,10036,2446674102,3243,184629,27.45,90.5,38393,71.46,10.3,24.8,197.28,194.721,124.5,23.3,1.8518,0.4242,96.799301,12.880568,3,2,2,4,1,2,1,3,1,2,0,0,2,3,2,0,0,3,4,65.28,21.011111,17.966667,24.344444,9.8425,,17.855556,82.557322
BT,2021-06-16,ChIJz5XFc6WSWzcR2rw2KGWsDLs,Q917,country/BTN,BT,Bhutan,BT,BTN,0,7,0,,1889,1,,,,,,,,771612,410087,361525,445554,317538,20.243,0.612,125828,135993,153314,138681,89604,59014,36908,22234,10036,2446674102,3243,184629,27.45,90.5,38393,71.46,10.3,24.8,197.28,194.721,124.5,23.3,1.8518,0.4242,96.799301,12.880568,3,2,2,4,1,2,1,3,1,2,0,0,2,3,2,0,0,3,4,65.28,24.722222,19.698413,28.230159,9.482667,,20.150794,76.462515
BT,2021-06-17,ChIJz5XFc6WSWzcR2rw2KGWsDLs,Q917,country/BTN,BT,Bhutan,BT,BTN,0,14,0,,1903,1,,,,,,,,771612,410087,361525,445554,317538,20.243,0.612,125828,135993,153314,138681,89604,59014,36908,22234,10036,2446674102,3243,184629,27.45,90.5,38393,71.46,10.3,24.8,197.28,194.721,124.5,23.3,1.8518,0.4242,96.799301,12.880568,3,2,2,4,1,2,1,3,1,2,0,0,2,3,2,0,0,3,4,65.28,23.25,18.703704,26.759259,22.1996,10.16,18.87037,77.231501
BT,2021-06-18,ChIJz5XFc6WSWzcR2rw2KGWsDLs,Q917,country/BTN,BT,Bhutan,BT,BTN,0,21,0,,1924,1,,,,,,,,771612,410087,361525,445554,317538,20.243,0.612,125828,135993,153314,138681,89604,59014,36908,22234,10036,2446674102,3243,184629,27.45,90.5,38393,71.46,10.3,24.8,197.28,194.721,124.5,23.3,1.8518,0.4242,96.799301,12.880568,3,2,2,4,1,2,1,3,1,2,0,0,2,3,2,0,0,3,4,65.28,21.861111,19.083333,25.296296,26.0604,10.16,18.527778,81.922614
BT,2021-06-19,ChIJz5XFc6WSWzcR2rw2KGWsDLs,Q917,country/BTN,BT,Bhutan,BT,BTN,0,15,0,,1939,1,,,,,,,,771612,410087,361525,445554,317538,20.243,0.612,125828,135993,153314,138681,89604,59014,36908,22234,10036,2446674102,3243,184629,27.45,90.5,38393,71.46,10.3,24.8,197.28,194.721,124.5,23.3,1.8518,0.4242,96.799301,12.880568,3,2,2,4,1,2,1,3,1,2,0,0,2,3,2,0,0,3,4,65.28,22.785714,19.896825,25.52381,17.610667,,19.460317,81.970623
BT,2021-06-20,ChIJz5XFc6WSWzcR2rw2KGWsDLs,Q917,country/BTN,BT,Bhutan,BT,BTN,0,24,0,,1963,1,,562,484751,,,562,484751,771612,410087,361525,445554,317538,20.243,0.612,125828,135993,153314,138681,89604,59014,36908,22234,10036,2446674102,3243,184629,27.45,90.5,38393,71.46,10.3,24.8,197.28,194.721,124.5,23.3,1.8518,0.4242,96.799301,12.880568,3,2,2,4,1,2,1,3,1,2,0,0,2,3,2,0,0,3,4,65.28,21.851852,18.509259,24.731481,23.368,,18.398148,81.354096
BT,2021-06-21,ChIJz5XFc6WSWzcR2rw2KGWsDLs,Q917,country/BTN,BT,Bhutan,BT,BTN,0,7,0,,1970,1,,,,,,,,771612,410087,361525,445554,317538,20.243,0.612,125828,135993,153314,138681,89604,59014,36908,22234,10036,2446674102,3243,184629,27.45,90.5,38393,71.46,10.3,24.8,197.28,194.721,124.5,23.3,1.8518,0.4242,96.799301,12.880568,3,2,2,4,1,2,1,3,1,2,0,0,2,3,2,0,0,3,4,65.28,22.935185,18.648148,26.648148,13.1572,,18.833333,78.250065
BT,2021-06-22,ChIJz5XFc6WSWzcR2rw2KGWsDLs,Q917,country/BTN,BT,Bhutan,BT,BTN,0,36,0,,2006,1,,,,,,,,771612,410087,361525,445554,317538,20.243,0.612,125828,135993,153314,138681,89604,59014,36908,22234,10036,2446674102,3243,184629,27.45,90.5,38393,71.46,10.3,24.8,197.28,194.721,124.5,23.3,1.8518,0.4242,96.799301,12.880568,3,2,2,4,1,2,1,3,1,2,0,0,2,3,2,0,0,3,4,65.28,25.126984,19.920635,29.230159,1.451429,,20.515873,76.126825
BT,2021-06-23,ChIJz5XFc6WSWzcR2rw2KGWsDLs,Q917,country/BTN,BT,Bhutan,BT,BTN,0,7,0,,2013,1,,,,,,,,771612,410087,361525,445554,317538,20.243,0.612,125828,135993,153314,138681,89604,59014,36908,22234,10036,2446674102,3243,184629,27.45,90.5,38393,71.46,10.3,24.8,197.28,194.721,124.5,23.3,1.8518,0.4242,96.799301,12.880568,3,2,2,4,1,2,1,3,1,2,0,0,2,3,2,0,0,3,4,65.28,23.87037,18.907407,27.231481,18.372667,,18.703704,73.912983
BT,2021-06-24,ChIJz5XFc6WSWzcR2rw2KGWsDLs,Q917,country/BTN,BT,Bhutan,BT,BTN,0,14,0,,2027,1,,,,,,,,771612,410087,361525,445554,317538,20.243,0.612,125828,135993,153314,138681,89604,59014,36908,22234,10036,2446674102,3243,184629,27.45,90.5,38393,71.46,10.3,24.8,197.28,194.721,124.5,23.3,1.8518,0.4242,96.799301,12.880568,3,2,2,4,1,2,1,3,1,2,0,0,2,3,2,0,0,3,4,65.28,23.675926,18.824074,27.944444,4.318,,18.259259,72.611867
BT,2021-06-25,ChIJz5XFc6WSWzcR2rw2KGWsDLs,Q917,country/BTN,BT,Bhutan,BT,BTN,0,25,0,,2052,1,,,,,,,,771612,410087,361525,445554,317538,20.243,0.612,125828,135993,153314,138681,89604,59014,36908,22234,10036,2446674102,3243,184629,27.45,90.5,38393,71.46,10.3,24.8,197.28,194.721,124.5,23.3,1.8518,0.4242,96.799301,12.880568,3,2,2,4,1,2,1,3,1,2,0,0,2,3,2,0,0,3,4,65.28,24.412698,20.222222,28.428571,1.378857,,19.880952,76.571852
BT,2021-06-26,ChIJz5XFc6WSWzcR2rw2KGWsDLs,Q917,country/BTN,BT,Bhutan,BT,BTN,0,10,0,,2062,1,,,,,,,,771612,410087,361525,445554,317538,20.243,0.612,125828,135993,153314,138681,89604,59014,36908,22234,10036,2446674102,3243,184629,27.45,90.5,38393,71.46,10.3,24.8,197.28,194.721,124.5,23.3,1.8518,0.4242,96.799301,12.880568,3,2,2,4,1,2,1,3,1,2,0,0,2,3,2,0,0,3,4,65.28,24.309524,20.047619,27.81746,12.119429,,19.944444,77.495787
BT,2021-06-27,ChIJz5XFc6WSWzcR2rw2KGWsDLs,Q917,country/BTN,BT,Bhutan,BT,BTN,0,14,0,,2076,1,,,,,,,,771612,410087,361525,445554,317538,20.243,0.612,125828,135993,153314,138681,89604,59014,36908,22234,10036,2446674102,3243,184629,27.45,90.5,38393,71.46,10.3,24.8,197.28,194.721,124.5,23.3,1.8518,0.4242,96.799301,12.880568,3,2,2,4,1,2,1,3,1,2,0,0,2,3,2,0,0,3,4,65.28,21.777778,17.533333,25.711111,35.8648,,17.533333,77.715892
BT,2021-06-28,ChIJz5XFc6WSWzcR2rw2KGWsDLs,Q917,country/BTN,BT,Bhutan,BT,BTN,0,24,0,,2100,1,,,,,,,,771612,410087,361525,445554,317538,20.243,0.612,125828,135993,153314,138681,89604,59014,36908,22234,10036,2446674102,3243,184629,27.45,90.5,38393,71.46,10.3,24.8,197.28,194.721,124.5,23.3,1.8518,0.4242,96.799301,12.880568,3,2,2,4,1,2,1,3,1,2,0,0,2,3,2,0,0,3,4,65.28,23.547619,20.277778,26.484127,9.071429,,20.603175,84.172039
BT,2021-06-29,ChIJz5XFc6WSWzcR2rw2KGWsDLs,Q917,country/BTN,BT,Bhutan,BT,BTN,0,4,0,,2104,1,,,,,,,,771612,410087,361525,445554,317538,20.243,0.612,125828,135993,153314,138681,89604,59014,36908,22234,10036,2446674102,3243,184629,27.45,90.5,38393,71.46,10.3,24.8,197.28,194.721,124.5,23.3,1.8518,0.4242,96.799301,12.880568,3,2,2,4,1,2,1,3,1,2,0,0,2,3,2,0,0,3,4,65.28,22.416667,19.657407,25.027778,6.0452,10.16,19.481481,84.049094
