location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,cumulative_tested,new_persons_vaccinated,cumulative_persons_vaccinated,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_vaccine_doses_administered,cumulative_vaccine_doses_administered,population,population_male,population_female,population_rural,population_urban,population_largest_city,population_clustered,population_density,human_development_index,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,gdp_usd,gdp_per_capita_usd,human_capital_index,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,diabetes_prevalence,infant_mortality_rate,adult_male_mortality_rate,adult_female_mortality_rate,pollution_mortality_rate,comorbidity_mortality_rate,hospital_beds_per_1000,nurses_per_1000,physicians_per_1000,health_expenditure_usd,out_of_pocket_health_expenditure_usd,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_transit_stations,mobility_workplaces,mobility_residential,school_closing,workplace_closing,cancel_public_events,restrictions_on_gatherings,public_transport_closing,stay_at_home_requirements,restrictions_on_internal_movement,international_travel_controls,income_support,debt_relief,fiscal_measures,international_support,public_information_campaigns,testing_policy,contact_tracing,emergency_investment_in_healthcare,investment_in_vaccines,facial_coverings,vaccination_policy,stringency_index,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
AF,2020-07-06,ChIJbQL_-LZu0TgReNqWvg1GtfM,Q889,country/AFG,AF,Afghanistan,AF,AFG,0,210,16,33680,940,,,,,,,,38928341,19976265,18952076,28244481,9797273,4114030,4114030,59.627,0.498,11088732,9821559,7035871,4534646,2963459,1840198,1057496,480455,105925,19101353832,502,0.389,303427,33.0,66.0,652860,64.486,9.2,47.9,237.554,192.532,211.1,29.8,0.5,0.1755,0.2782,67.12265,50.665913,-7,20,-1,-13,-17,5,3,3,2,4,2,2,2,1,0,0,0,0,2,1,1,0,0,3,0,78.7,26.611111,19.055556,31.694444,0.0,,-5.305556,11.959427
AF,2020-07-07,ChIJbQL_-LZu0TgReNqWvg1GtfM,Q889,country/AFG,AF,Afghanistan,AF,AFG,0,59,1,33739,941,,,,,,,,38928341,19976265,18952076,28244481,9797273,4114030,4114030,59.627,0.498,11088732,9821559,7035871,4534646,2963459,1840198,1057496,480455,105925,19101353832,502,0.389,303427,33.0,66.0,652860,64.486,9.2,47.9,237.554,192.532,211.1,29.8,0.5,0.1755,0.2782,67.12265,50.665913,-5,18,-3,-12,-17,5,3,3,2,4,2,2,2,1,0,0,0,0,2,1,1,0,0,3,0,78.7,27.5,17.0,32.388889,0.0,,-1.416667,15.345333
AF,2020-07-08,ChIJbQL_-LZu0TgReNqWvg1GtfM,Q889,country/AFG,AF,Afghanistan,AF,AFG,0,541,34,34280,975,,,,,,,,38928341,19976265,18952076,28244481,9797273,4114030,4114030,59.627,0.498,11088732,9821559,7035871,4534646,2963459,1840198,1057496,480455,105925,19101353832,502,0.389,303427,33.0,66.0,652860,64.486,9.2,47.9,237.554,192.532,211.1,29.8,0.5,0.1755,0.2782,67.12265,50.665913,-9,12,-3,-18,-16,5,3,3,2,4,2,2,2,1,0,0,0,0,2,1,1,0,0,3,0,78.7,25.222222,14.666667,31.666667,2.032,,-0.648148,18.741631
AF,2020-07-09,ChIJbQL_-LZu0TgReNqWvg1GtfM,Q889,country/AFG,AF,Afghanistan,AF,AFG,0,157,4,34437,979,,,,,,,,38928341,19976265,18952076,28244481,9797273,4114030,4114030,59.627,0.498,11088732,9821559,7035871,4534646,2963459,1840198,1057496,480455,105925,19101353832,502,0.389,303427,33.0,66.0,652860,64.486,9.2,47.9,237.554,192.532,211.1,29.8,0.5,0.1755,0.2782,67.12265,50.665913,-9,12,-1,-16,-13,5,3,3,2,4,2,2,2,1,0,0,0,0,2,1,1,0,0,3,0,78.7,23.574074,13.888889,30.12963,0.0,,-1.814815,20.430402
AF,2020-07-10,ChIJbQL_-LZu0TgReNqWvg1GtfM,Q889,country/AFG,AF,Afghanistan,AF,AFG,0,100,35,34537,1014,,,,,,,,38928341,19976265,18952076,28244481,9797273,4114030,4114030,59.627,0.498,11088732,9821559,7035871,4534646,2963459,1840198,1057496,480455,105925,19101353832,502,0.389,303427,33.0,66.0,652860,64.486,9.2,47.9,237.554,192.532,211.1,29.8,0.5,0.1755,0.2782,67.12265,50.665913,-7,15,3,-16,2,4,3,3,2,4,2,2,2,1,0,0,0,0,2,1,1,0,0,3,0,78.7,23.111111,16.083333,29.194444,0.0,,-2.861111,20.693347
AF,2020-07-11,ChIJbQL_-LZu0TgReNqWvg1GtfM,Q889,country/AFG,AF,Afghanistan,AF,AFG,0,4,2,34541,1016,,,,,,,,38928341,19976265,18952076,28244481,9797273,4114030,4114030,59.627,0.498,11088732,9821559,7035871,4534646,2963459,1840198,1057496,480455,105925,19101353832,502,0.389,303427,33.0,66.0,652860,64.486,9.2,47.9,237.554,192.532,211.1,29.8,0.5,0.1755,0.2782,67.12265,50.665913,-5,16,3,-11,-10,5,3,3,2,4,2,2,2,1,0,0,0,0,2,1,1,0,0,3,0,78.7,26.388889,19.833333,31.194444,0.0,,-2.444444,16.295067
AF,2020-07-12,ChIJbQL_-LZu0TgReNqWvg1GtfM,Q889,country/AFG,AF,Afghanistan,AF,AFG,0,285,33,34826,1049,,,,,,,,38928341,19976265,18952076,28244481,9797273,4114030,4114030,59.627,0.498,11088732,9821559,7035871,4534646,2963459,1840198,1057496,480455,105925,19101353832,502,0.389,303427,33.0,66.0,652860,64.486,9.2,47.9,237.554,192.532,211.1,29.8,0.5,0.1755,0.2782,67.12265,50.665913,-5,21,-3,-10,-14,6,3,3,2,4,2,2,2,1,0,0,0,0,2,1,1,0,0,3,0,78.7,26.277778,20.166667,31.444444,0.0,,-0.722222,17.621913
AF,2020-07-13,ChIJbQL_-LZu0TgReNqWvg1GtfM,Q889,country/AFG,AF,Afghanistan,AF,AFG,0,200,49,35026,1098,,,,,,,,38928341,19976265,18952076,28244481,9797273,4114030,4114030,59.627,0.498,11088732,9821559,7035871,4534646,2963459,1840198,1057496,480455,105925,19101353832,502,0.389,303427,33.0,66.0,652860,64.486,9.2,47.9,237.554,192.532,211.1,29.8,0.5,0.1755,0.2782,67.12265,50.665913,-4,26,-1,-9,-12,4,3,3,2,4,2,2,2,1,0,0,0,0,2,1,1,0,0,3,0,78.7,32.055556,23.111111,39.0,0.0,,0.333333,13.138594
AF,2020-07-14,ChIJbQL_-LZu0TgReNqWvg1GtfM,Q889,country/AFG,AF,Afghanistan,AF,AFG,0,130,19,35156,1117,,,,,,,,38928341,19976265,18952076,28244481,9797273,4114030,4114030,59.627,0.498,11088732,9821559,7035871,4534646,2963459,1840198,1057496,480455,105925,19101353832,502,0.389,303427,33.0,66.0,652860,64.486,9.2,47.9,237.554,192.532,211.1,29.8,0.5,0.1755,0.2782,67.12265,50.665913,-6,18,-2,-10,-11,5,3,3,2,4,2,2,2,1,0,0,0,0,2,1,1,0,0,3,0,78.7,26.361111,16.75,31.944444,6.477,,3.555556,27.210848
AF,2020-07-15,ChIJbQL_-LZu0TgReNqWvg1GtfM,Q889,country/AFG,AF,Afghanistan,AF,AFG,0,159,34,35315,1151,,,,,,,,38928341,19976265,18952076,28244481,9797273,4114030,4114030,59.627,0.498,11088732,9821559,7035871,4534646,2963459,1840198,1057496,480455,105925,19101353832,502,0.389,303427,33.0,66.0,652860,64.486,9.2,47.9,237.554,192.532,211.1,29.8,0.5,0.1755,0.2782,67.12265,50.665913,-6,14,-2,-14,-11,5,3,3,2,4,2,2,2,1,0,0,0,0,2,1,1,0,0,3,0,78.7,26.666667,21.75,30.638889,0.0,,0.916667,20.426448
AF,2020-07-16,ChIJbQL_-LZu0TgReNqWvg1GtfM,Q889,country/AFG,AF,Afghanistan,AF,AFG,0,60,0,35375,1151,,,,,,,,38928341,19976265,18952076,28244481,9797273,4114030,4114030,59.627,0.498,11088732,9821559,7035871,4534646,2963459,1840198,1057496,480455,105925,19101353832,502,0.389,303427,33.0,66.0,652860,64.486,9.2,47.9,237.554,192.532,211.1,29.8,0.5,0.1755,0.2782,67.12265,50.665913,-7,14,-5,-11,-10,5,3,3,2,4,2,2,2,1,0,0,0,0,2,1,1,0,0,3,0,78.7,25.388889,18.555556,30.222222,3.048,,2.805556,28.468053
AF,2020-07-17,ChIJbQL_-LZu0TgReNqWvg1GtfM,Q889,country/AFG,AF,Afghanistan,AF,AFG,0,186,34,35561,1185,,,,,,,,38928341,19976265,18952076,28244481,9797273,4114030,4114030,59.627,0.498,11088732,9821559,7035871,4534646,2963459,1840198,1057496,480455,105925,19101353832,502,0.389,303427,33.0,66.0,652860,64.486,9.2,47.9,237.554,192.532,211.1,29.8,0.5,0.1755,0.2782,67.12265,50.665913,-5,18,3,-11,3,3,3,3,2,4,2,2,2,1,0,0,0,0,2,1,1,0,0,3,0,78.7,33.444444,25.0,40.277778,0.0,,4.0,15.777306
AF,2020-07-18,ChIJbQL_-LZu0TgReNqWvg1GtfM,Q889,country/AFG,AF,Afghanistan,AF,AFG,0,34,2,35595,1187,,,,,,,,38928341,19976265,18952076,28244481,9797273,4114030,4114030,59.627,0.498,11088732,9821559,7035871,4534646,2963459,1840198,1057496,480455,105925,19101353832,502,0.389,303427,33.0,66.0,652860,64.486,9.2,47.9,237.554,192.532,211.1,29.8,0.5,0.1755,0.2782,67.12265,50.665913,-4,19,-2,-10,-8,4,3,3,2,4,2,2,2,1,0,0,0,0,2,1,1,0,0,3,0,78.7,25.777778,17.361111,32.444444,0.508,,4.277778,29.857683
AF,2020-07-19,ChIJbQL_-LZu0TgReNqWvg1GtfM,Q889,country/AFG,AF,Afghanistan,AF,AFG,0,106,1,35701,1188,,,,,,,,38928341,19976265,18952076,28244481,9797273,4114030,4114030,59.627,0.498,11088732,9821559,7035871,4534646,2963459,1840198,1057496,480455,105925,19101353832,502,0.389,303427,33.0,66.0,652860,64.486,9.2,47.9,237.554,192.532,211.1,29.8,0.5,0.1755,0.2782,67.12265,50.665913,-4,24,-1,-6,-10,4,3,3,2,4,2,2,2,1,0,0,0,0,2,1,1,0,0,3,0,78.7,27.25,19.916667,32.527778,0.0,,0.694444,19.057158
AF,2020-07-20,ChIJbQL_-LZu0TgReNqWvg1GtfM,Q889,country/AFG,AF,Afghanistan,AF,AFG,0,112,6,35813,1194,,,,,,,,38928341,19976265,18952076,28244481,9797273,4114030,4114030,59.627,0.498,11088732,9821559,7035871,4534646,2963459,1840198,1057496,480455,105925,19101353832,502,0.389,303427,33.0,66.0,652860,64.486,9.2,47.9,237.554,192.532,211.1,29.8,0.5,0.1755,0.2782,67.12265,50.665913,-1,24,-2,-9,-10,4,3,3,2,4,2,2,2,1,0,0,0,0,2,1,1,0,0,3,0,78.7,33.444444,23.722222,41.0,0.0,,0.277778,12.101324
AF,2020-07-21,ChIJbQL_-LZu0TgReNqWvg1GtfM,Q889,country/AFG,AF,Afghanistan,AF,AFG,0,188,21,36001,1215,,,,,,,,38928341,19976265,18952076,28244481,9797273,4114030,4114030,59.627,0.498,11088732,9821559,7035871,4534646,2963459,1840198,1057496,480455,105925,19101353832,502,0.389,303427,33.0,66.0,652860,64.486,9.2,47.9,237.554,192.532,211.1,29.8,0.5,0.1755,0.2782,67.12265,50.665913,-5,18,0,-10,-11,4,3,3,2,4,2,2,2,1,0,0,0,0,2,1,1,0,0,3,0,78.7,33.166667,22.722222,40.722222,0.0,,-2.722222,9.866311
AF,2020-07-22,ChIJbQL_-LZu0TgReNqWvg1GtfM,Q889,country/AFG,AF,Afghanistan,AF,AFG,0,66,14,36067,1229,,,,,,,,38928341,19976265,18952076,28244481,9797273,4114030,4114030,59.627,0.498,11088732,9821559,7035871,4534646,2963459,1840198,1057496,480455,105925,19101353832,502,0.389,303427,33.0,66.0,652860,64.486,9.2,47.9,237.554,192.532,211.1,29.8,0.5,0.1755,0.2782,67.12265,50.665913,-4,19,-4,-14,-12,4,3,3,2,4,2,2,2,1,0,0,0,0,2,1,1,0,0,3,0,78.7,33.0,22.722222,40.722222,0.0,,1.5,13.548146
AF,2020-07-23,ChIJbQL_-LZu0TgReNqWvg1GtfM,Q889,country/AFG,AF,Afghanistan,AF,AFG,0,55,21,36122,1250,,,,,,,,38928341,19976265,18952076,28244481,9797273,4114030,4114030,59.627,0.498,11088732,9821559,7035871,4534646,2963459,1840198,1057496,480455,105925,19101353832,502,0.389,303427,33.0,66.0,652860,64.486,9.2,47.9,237.554,192.532,211.1,29.8,0.5,0.1755,0.2782,67.12265,50.665913,-7,13,-3,-10,-9,5,3,3,2,4,2,2,2,1,0,0,0,0,2,1,1,0,0,3,0,78.7,33.277778,23.388889,41.722222,0.0,,0.611111,12.512706
AF,2020-07-24,ChIJbQL_-LZu0TgReNqWvg1GtfM,Q889,country/AFG,AF,Afghanistan,AF,AFG,0,121,13,36243,1263,,,,,,,,38928341,19976265,18952076,28244481,9797273,4114030,4114030,59.627,0.498,11088732,9821559,7035871,4534646,2963459,1840198,1057496,480455,105925,19101353832,502,0.389,303427,33.0,66.0,652860,64.486,9.2,47.9,237.554,192.532,211.1,29.8,0.5,0.1755,0.2782,67.12265,50.665913,-3,22,1,-12,4,3,3,3,2,4,2,2,2,1,0,0,0,0,2,1,1,0,0,3,0,78.7,34.333333,22.777778,43.111111,0.0,,-1.0,10.493177
AF,2020-07-25,ChIJbQL_-LZu0TgReNqWvg1GtfM,Q889,country/AFG,AF,Afghanistan,AF,AFG,0,106,10,36349,1273,,,,,,,,38928341,19976265,18952076,28244481,9797273,4114030,4114030,59.627,0.498,11088732,9821559,7035871,4534646,2963459,1840198,1057496,480455,105925,19101353832,502,0.389,303427,33.0,66.0,652860,64.486,9.2,47.9,237.554,192.532,211.1,29.8,0.5,0.1755,0.2782,67.12265,50.665913,-6,21,3,-11,-7,4,3,3,2,4,2,2,2,1,0,0,0,0,2,1,1,0,0,3,0,78.7,34.944444,26.5,42.111111,0.0,,4.0,14.51195
AF,2020-07-26,ChIJbQL_-LZu0TgReNqWvg1GtfM,Q889,country/AFG,AF,Afghanistan,AF,AFG,0,105,1,36454,1274,,,,,,,,38928341,19976265,18952076,28244481,9797273,4114030,4114030,59.627,0.498,11088732,9821559,7035871,4534646,2963459,1840198,1057496,480455,105925,19101353832,502,0.389,303427,33.0,66.0,652860,64.486,9.2,47.9,237.554,192.532,211.1,29.8,0.5,0.1755,0.2782,67.12265,50.665913,-5,24,0,-6,-11,4,3,3,2,4,2,2,2,1,0,0,0,0,2,1,1,0,0,3,0,78.7,35.5,26.722222,41.888889,0.0,,6.666667,16.935486
AF,2020-07-27,ChIJbQL_-LZu0TgReNqWvg1GtfM,Q889,country/AFG,AF,Afghanistan,AF,AFG,0,103,1,36557,1275,,,,,,,,38928341,19976265,18952076,28244481,9797273,4114030,4114030,59.627,0.498,11088732,9821559,7035871,4534646,2963459,1840198,1057496,480455,105925,19101353832,502,0.389,303427,33.0,66.0,652860,64.486,9.2,47.9,237.554,192.532,211.1,29.8,0.5,0.1755,0.2782,67.12265,50.665913,-3,28,2,-10,-11,2,3,3,2,4,2,2,2,1,0,0,0,0,2,1,1,0,0,3,0,78.7,34.5,27.388889,41.611111,0.0,,5.944444,17.031464
AF,2020-07-28,ChIJbQL_-LZu0TgReNqWvg1GtfM,Q889,country/AFG,AF,Afghanistan,AF,AFG,0,71,0,36628,1275,,,,,,,,38928341,19976265,18952076,28244481,9797273,4114030,4114030,59.627,0.498,11088732,9821559,7035871,4534646,2963459,1840198,1057496,480455,105925,19101353832,502,0.389,303427,33.0,66.0,652860,64.486,9.2,47.9,237.554,192.532,211.1,29.8,0.5,0.1755,0.2782,67.12265,50.665913,-1,27,3,-6,-12,1,3,3,2,4,2,2,2,1,0,0,0,0,2,1,1,0,0,3,0,78.7,33.277778,25.111111,40.777778,0.0,,1.555556,13.391611
AF,2020-07-29,ChIJbQL_-LZu0TgReNqWvg1GtfM,Q889,country/AFG,AF,Afghanistan,AF,AFG,0,0,0,36628,1275,,,,,,,,38928341,19976265,18952076,28244481,9797273,4114030,4114030,59.627,0.498,11088732,9821559,7035871,4534646,2963459,1840198,1057496,480455,105925,19101353832,502,0.389,303427,33.0,66.0,652860,64.486,9.2,47.9,237.554,192.532,211.1,29.8,0.5,0.1755,0.2782,67.12265,50.665913,2,33,3,-5,-16,2,3,3,2,4,2,2,2,1,0,0,0,0,2,1,1,0,0,3,0,78.7,34.111111,23.611111,42.5,0.0,,-0.888889,10.710542
AF,2020-07-30,ChIJbQL_-LZu0TgReNqWvg1GtfM,Q889,country/AFG,AF,Afghanistan,AF,AFG,0,168,12,36796,1287,,,,,,,,38928341,19976265,18952076,28244481,9797273,4114030,4114030,59.627,0.498,11088732,9821559,7035871,4534646,2963459,1840198,1057496,480455,105925,19101353832,502,0.389,303427,33.0,66.0,652860,64.486,9.2,47.9,237.554,192.532,211.1,29.8,0.5,0.1755,0.2782,67.12265,50.665913,-5,32,0,-10,-38,8,3,3,2,4,2,2,2,1,0,0,0,0,2,1,1,0,0,3,0,78.7,33.888889,23.388889,42.388889,0.0,,-0.944444,10.800275
AF,2020-07-31,ChIJbQL_-LZu0TgReNqWvg1GtfM,Q889,country/AFG,AF,Afghanistan,AF,AFG,0,0,0,36796,1287,,,,,,,,38928341,19976265,18952076,28244481,9797273,4114030,4114030,59.627,0.498,11088732,9821559,7035871,4534646,2963459,1840198,1057496,480455,105925,19101353832,502,0.389,303427,33.0,66.0,652860,64.486,9.2,47.9,237.554,192.532,211.1,29.8,0.5,0.1755,0.2782,67.12265,50.665913,-26,0,3,-26,-24,3,3,3,2,4,2,2,2,1,0,0,0,0,2,1,1,0,0,3,0,78.7,33.666667,24.611111,41.5,0.0,,-1.166667,10.758948
AF,2020-08-01,ChIJbQL_-LZu0TgReNqWvg1GtfM,Q889,country/AFG,AF,Afghanistan,AF,AFG,0,0,0,36796,1287,,,,,,,,38928341,19976265,18952076,28244481,9797273,4114030,4114030,59.627,0.498,11088732,9821559,7035871,4534646,2963459,1840198,1057496,480455,105925,19101353832,502,0.389,303427,33.0,66.0,652860,64.486,9.2,47.9,237.554,192.532,211.1,29.8,0.5,0.1755,0.2782,67.12265,50.665913,-33,-24,9,-32,-66,10,3,3,2,4,2,2,2,1,0,0,0,0,2,1,1,0,0,3,0,78.7,32.277778,23.722222,38.611111,0.0,,1.722222,14.337246
AF,2020-08-02,ChIJbQL_-LZu0TgReNqWvg1GtfM,Q889,country/AFG,AF,Afghanistan,AF,AFG,0,37,5,36833,1292,,,,,,,,38928341,19976265,18952076,28244481,9797273,4114030,4114030,59.627,0.498,11088732,9821559,7035871,4534646,2963459,1840198,1057496,480455,105925,19101353832,502,0.389,303427,33.0,66.0,652860,64.486,9.2,47.9,237.554,192.532,211.1,29.8,0.5,0.1755,0.2782,67.12265,50.665913,-31,-20,8,-29,-68,9,3,3,2,4,2,2,2,1,0,0,0,0,2,1,1,0,0,3,0,78.7,31.944444,22.777778,39.888889,0.0,,0.333333,13.221519
AF,2020-08-03,ChIJbQL_-LZu0TgReNqWvg1GtfM,Q889,country/AFG,AF,Afghanistan,AF,AFG,0,82,6,36915,1298,,,,,,,,38928341,19976265,18952076,28244481,9797273,4114030,4114030,59.627,0.498,11088732,9821559,7035871,4534646,2963459,1840198,1057496,480455,105925,19101353832,502,0.389,303427,33.0,66.0,652860,64.486,9.2,47.9,237.554,192.532,211.1,29.8,0.5,0.1755,0.2782,67.12265,50.665913,-18,-2,12,-21,-39,4,3,3,2,4,2,2,2,1,0,0,0,0,2,1,1,0,0,3,0,78.7,31.277778,22.388889,39.0,0.0,,-4.5,9.612575
AF,2020-08-04,ChIJbQL_-LZu0TgReNqWvg1GtfM,Q889,country/AFG,AF,Afghanistan,AF,AFG,0,67,4,36982,1302,,,,,,,,38928341,19976265,18952076,28244481,9797273,4114030,4114030,59.627,0.498,11088732,9821559,7035871,4534646,2963459,1840198,1057496,480455,105925,19101353832,502,0.389,303427,33.0,66.0,652860,64.486,9.2,47.9,237.554,192.532,211.1,29.8,0.5,0.1755,0.2782,67.12265,50.665913,-11,9,10,-13,-23,2,3,2,2,4,2,2,2,1,0,0,0,0,2,1,1,0,0,3,0,75.0,31.722222,21.888889,40.222222,0.0,,-3.888889,9.812928
AF,2020-08-05,ChIJbQL_-LZu0TgReNqWvg1GtfM,Q889,country/AFG,AF,Afghanistan,AF,AFG,0,41,0,37023,1302,,,,,,,,38928341,19976265,18952076,28244481,9797273,4114030,4114030,59.627,0.498,11088732,9821559,7035871,4534646,2963459,1840198,1057496,480455,105925,19101353832,502,0.389,303427,33.0,66.0,652860,64.486,9.2,47.9,237.554,192.532,211.1,29.8,0.5,0.1755,0.2782,67.12265,50.665913,-9,13,6,-11,-19,2,2,2,2,4,2,2,2,1,0,0,0,0,2,1,1,0,0,3,0,71.3,32.333333,22.111111,41.0,0.0,,-3.055556,10.08753
AF,2020-08-06,ChIJbQL_-LZu0TgReNqWvg1GtfM,Q889,country/AFG,AF,Afghanistan,AF,AFG,0,78,9,37101,1311,,,,,,,,38928341,19976265,18952076,28244481,9797273,4114030,4114030,59.627,0.498,11088732,9821559,7035871,4534646,2963459,1840198,1057496,480455,105925,19101353832,502,0.389,303427,33.0,66.0,652860,64.486,9.2,47.9,237.554,192.532,211.1,29.8,0.5,0.1755,0.2782,67.12265,50.665913,-9,12,5,-10,-15,3,2,2,2,4,2,2,2,1,0,0,0,0,2,1,1,0,0,3,0,71.3,33.5,22.388889,41.722222,0.0,,-1.277778,10.771766
AF,2020-08-07,ChIJbQL_-LZu0TgReNqWvg1GtfM,Q889,country/AFG,AF,Afghanistan,AF,AFG,0,39,5,37140,1316,,,,,,,,38928341,19976265,18952076,28244481,9797273,4114030,4114030,59.627,0.498,11088732,9821559,7035871,4534646,2963459,1840198,1057496,480455,105925,19101353832,502,0.389,303427,33.0,66.0,652860,64.486,9.2,47.9,237.554,192.532,211.1,29.8,0.5,0.1755,0.2782,67.12265,50.665913,-6,16,9,-13,0,1,2,2,2,4,2,2,2,1,0,0,0,0,2,1,1,0,0,3,0,71.3,35.333333,26.277778,42.888889,0.0,,11.722222,24.023563
AF,2020-08-08,ChIJbQL_-LZu0TgReNqWvg1GtfM,Q889,country/AFG,AF,Afghanistan,AF,AFG,0,0,0,37140,1316,,,,,,,,38928341,19976265,18952076,28244481,9797273,4114030,4114030,59.627,0.498,11088732,9821559,7035871,4534646,2963459,1840198,1057496,480455,105925,19101353832,502,0.389,303427,33.0,66.0,652860,64.486,9.2,47.9,237.554,192.532,211.1,29.8,0.5,0.1755,0.2782,67.12265,50.665913,-12,7,2,-19,-24,5,2,2,2,4,2,2,2,1,0,0,0,0,2,1,1,0,0,3,0,71.3,27.666667,20.027778,32.388889,0.0,,7.388889,28.795667
AF,2020-08-09,ChIJbQL_-LZu0TgReNqWvg1GtfM,Q889,country/AFG,AF,Afghanistan,AF,AFG,0,215,32,37355,1348,,,,,,,,38928341,19976265,18952076,28244481,9797273,4114030,4114030,59.627,0.498,11088732,9821559,7035871,4534646,2963459,1840198,1057496,480455,105925,19101353832,502,0.389,303427,33.0,66.0,652860,64.486,9.2,47.9,237.554,192.532,211.1,29.8,0.5,0.1755,0.2782,67.12265,50.665913,-10,13,2,-12,-25,5,2,2,2,4,2,2,2,1,0,0,0,0,2,1,1,0,0,3,0,71.3,27.75,22.361111,33.055556,0.0,,6.166667,25.696067
AF,2020-08-10,ChIJbQL_-LZu0TgReNqWvg1GtfM,Q889,country/AFG,AF,Afghanistan,AF,AFG,0,76,10,37431,1358,,,,,,,,38928341,19976265,18952076,28244481,9797273,4114030,4114030,59.627,0.498,11088732,9821559,7035871,4534646,2963459,1840198,1057496,480455,105925,19101353832,502,0.389,303427,33.0,66.0,652860,64.486,9.2,47.9,237.554,192.532,211.1,29.8,0.5,0.1755,0.2782,67.12265,50.665913,7,35,11,1,-10,-2,2,2,2,4,2,2,2,1,0,0,0,0,2,1,1,0,0,3,0,71.3,26.074074,15.277778,33.333333,0.0,,-0.203704,18.134488
AF,2020-08-11,ChIJbQL_-LZu0TgReNqWvg1GtfM,Q889,country/AFG,AF,Afghanistan,AF,AFG,0,79,9,37510,1367,,,,,,,,38928341,19976265,18952076,28244481,9797273,4114030,4114030,59.627,0.498,11088732,9821559,7035871,4534646,2963459,1840198,1057496,480455,105925,19101353832,502,0.389,303427,33.0,66.0,652860,64.486,9.2,47.9,237.554,192.532,211.1,29.8,0.5,0.1755,0.2782,67.12265,50.665913,2,26,9,0,-9,-1,2,2,2,4,2,2,2,1,0,0,0,0,2,1,1,0,0,3,0,71.3,27.055556,18.138889,34.055556,0.0,,0.055556,18.040436
AF,2020-08-12,ChIJbQL_-LZu0TgReNqWvg1GtfM,Q889,country/AFG,AF,Afghanistan,AF,AFG,0,7,0,37517,1367,,,,,,,,38928341,19976265,18952076,28244481,9797273,4114030,4114030,59.627,0.498,11088732,9821559,7035871,4534646,2963459,1840198,1057496,480455,105925,19101353832,502,0.389,303427,33.0,66.0,652860,64.486,9.2,47.9,237.554,192.532,211.1,29.8,0.5,0.1755,0.2782,67.12265,50.665913,4,27,5,-1,-9,-1,2,2,2,4,2,2,2,1,0,0,0,0,2,1,1,0,0,3,0,71.3,27.472222,17.694444,33.583333,0.0,,-2.25,14.843865
AF,2020-08-13,ChIJbQL_-LZu0TgReNqWvg1GtfM,Q889,country/AFG,AF,Afghanistan,AF,AFG,0,120,7,37637,1374,,,,,,,,38928341,19976265,18952076,28244481,9797273,4114030,4114030,59.627,0.498,11088732,9821559,7035871,4534646,2963459,1840198,1057496,480455,105925,19101353832,502,0.389,303427,33.0,66.0,652860,64.486,9.2,47.9,237.554,192.532,211.1,29.8,0.5,0.1755,0.2782,67.12265,50.665913,1,22,7,-2,-7,1,2,2,2,4,2,2,2,1,0,0,0,0,2,1,1,0,0,3,0,71.3,27.555556,21.444444,33.055556,0.0,,-4.25,12.197949
AF,2020-08-14,ChIJbQL_-LZu0TgReNqWvg1GtfM,Q889,country/AFG,AF,Afghanistan,AF,AFG,0,45,5,37682,1379,,,,,,,,38928341,19976265,18952076,28244481,9797273,4114030,4114030,59.627,0.498,11088732,9821559,7035871,4534646,2963459,1840198,1057496,480455,105925,19101353832,502,0.389,303427,33.0,66.0,652860,64.486,9.2,47.9,237.554,192.532,211.1,29.8,0.5,0.1755,0.2782,67.12265,50.665913,3,25,12,-3,-1,1,2,2,2,4,2,2,2,1,0,0,0,0,2,1,1,0,0,3,0,71.3,33.444444,23.277778,42.222222,0.0,,-2.333333,9.997575
AF,2020-08-15,ChIJbQL_-LZu0TgReNqWvg1GtfM,Q889,country/AFG,AF,Afghanistan,AF,AFG,0,0,0,37682,1379,,,,,,,,38928341,19976265,18952076,28244481,9797273,4114030,4114030,59.627,0.498,11088732,9821559,7035871,4534646,2963459,1840198,1057496,480455,105925,19101353832,502,0.389,303427,33.0,66.0,652860,64.486,9.2,47.9,237.554,192.532,211.1,29.8,0.5,0.1755,0.2782,67.12265,50.665913,4,27,9,3,-5,-1,2,2,0,4,2,2,2,1,0,0,0,0,2,1,1,0,0,3,0,60.19,27.333333,16.555556,35.0,4.445,,1.194444,21.032243
