location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,cumulative_tested,new_persons_vaccinated,cumulative_persons_vaccinated,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_vaccine_doses_administered,cumulative_vaccine_doses_administered,population,population_male,population_female,population_rural,population_urban,population_largest_city,population_clustered,population_density,human_development_index,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,gdp_usd,gdp_per_capita_usd,human_capital_index,openstreetmap_id,latitude,longitude,area_sq_km,area_rural_sq_km,area_urban_sq_km,life_expectancy,smoking_prevalence,diabetes_prevalence,infant_mortality_rate,adult_male_mortality_rate,adult_female_mortality_rate,pollution_mortality_rate,comorbidity_mortality_rate,nurses_per_1000,physicians_per_1000,health_expenditure_usd,out_of_pocket_health_expenditure_usd,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_transit_stations,mobility_workplaces,mobility_residential,school_closing,workplace_closing,cancel_public_events,restrictions_on_gatherings,public_transport_closing,stay_at_home_requirements,restrictions_on_internal_movement,international_travel_controls,income_support,debt_relief,fiscal_measures,international_support,public_information_campaigns,testing_policy,contact_tracing,emergency_investment_in_healthcare,investment_in_vaccines,facial_coverings,vaccination_policy,stringency_index,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
OM,2020-08-30,ChIJv5vVqWaf1j0RF6ixZXZMBjo,Q842,country/OMN,OM,Oman,OM,OMN,0,178,8,85722,685,,,,,,,,5106622,3370230,1736392,724209,4250777,1501635,1501635,16.5,0.821,832573,530304,1085543,1439820,684969,315600,142787,53058,21968,76983094928,15474,0.622,305138,21.0,57.0,309500,307667,5651,77.633,11.1,10.1,9.8,101.388,63.183,53.9,17.8,4.1965,2.0031,587.646301,39.328762,-23,-15,-22,-41,-24,7,3,2,2,4,2,3,2,2,2,1,0,0,2,2,1,0,0,4,0,86.11,30.666667,23.888889,40.111111,0.0,19.111111,50.164656
OM,2020-08-31,ChIJv5vVqWaf1j0RF6ixZXZMBjo,Q842,country/OMN,OM,Oman,OM,OMN,0,206,4,85928,689,,,,,,,,5106622,3370230,1736392,724209,4250777,1501635,1501635,16.5,0.821,832573,530304,1085543,1439820,684969,315600,142787,53058,21968,76983094928,15474,0.622,305138,21.0,57.0,309500,307667,5651,77.633,11.1,10.1,9.8,101.388,63.183,53.9,17.8,4.1965,2.0031,587.646301,39.328762,-24,-17,-26,-38,-25,8,3,2,2,4,2,3,2,2,2,1,0,0,2,2,1,0,0,4,0,86.11,28.5,21.611111,38.777778,0.0,20.777778,63.017692
OM,2020-09-01,ChIJv5vVqWaf1j0RF6ixZXZMBjo,Q842,country/OMN,OM,Oman,OM,OMN,0,0,0,85928,689,,,,,,,,5106622,3370230,1736392,724209,4250777,1501635,1501635,16.5,0.821,832573,530304,1085543,1439820,684969,315600,142787,53058,21968,76983094928,15474,0.622,305138,21.0,57.0,309500,307667,5651,77.633,11.1,10.1,9.8,101.388,63.183,53.9,17.8,4.1965,2.0031,587.646301,39.328762,-24,-18,-22,-39,-24,7,3,2,2,4,2,3,2,2,2,1,0,0,2,2,1,0,0,4,0,86.11,28.111111,23.111111,35.888889,0.0,21.666667,68.071876
OM,2020-09-02,ChIJv5vVqWaf1j0RF6ixZXZMBjo,Q842,country/OMN,OM,Oman,OM,OMN,0,452,16,86380,705,,,,,,,,5106622,3370230,1736392,724209,4250777,1501635,1501635,16.5,0.821,832573,530304,1085543,1439820,684969,315600,142787,53058,21968,76983094928,15474,0.622,305138,21.0,57.0,309500,307667,5651,77.633,11.1,10.1,9.8,101.388,63.183,53.9,17.8,4.1965,2.0031,587.646301,39.328762,-25,-18,-24,-42,-24,7,3,2,2,4,2,3,2,2,2,1,0,0,2,2,1,0,0,4,0,86.11,28.888889,25.0,35.611111,0.0,21.5,64.404514
OM,2020-09-03,ChIJv5vVqWaf1j0RF6ixZXZMBjo,Q842,country/OMN,OM,Oman,OM,OMN,0,0,0,86380,705,,,,,,,,5106622,3370230,1736392,724209,4250777,1501635,1501635,16.5,0.821,832573,530304,1085543,1439820,684969,315600,142787,53058,21968,76983094928,15474,0.622,305138,21.0,57.0,309500,307667,5651,77.633,11.1,10.1,9.8,101.388,63.183,53.9,17.8,4.1965,2.0031,587.646301,39.328762,-27,-20,-28,-43,-24,9,3,2,2,4,2,3,2,2,2,1,0,0,2,2,1,0,0,4,0,86.11,29.388889,23.777778,37.388889,0.0,19.666667,55.883571
OM,2020-09-04,ChIJv5vVqWaf1j0RF6ixZXZMBjo,Q842,country/OMN,OM,Oman,OM,OMN,0,0,0,86380,705,,,,,,,,5106622,3370230,1736392,724209,4250777,1501635,1501635,16.5,0.821,832573,530304,1085543,1439820,684969,315600,142787,53058,21968,76983094928,15474,0.622,305138,21.0,57.0,309500,307667,5651,77.633,11.1,10.1,9.8,101.388,63.183,53.9,17.8,4.1965,2.0031,587.646301,39.328762,-31,-26,-32,-46,-18,7,3,2,2,4,2,3,2,2,2,1,0,0,2,2,1,0,0,4,0,86.11,28.944444,21.111111,38.388889,0.0,18.0,51.668988
OM,2020-09-05,ChIJv5vVqWaf1j0RF6ixZXZMBjo,Q842,country/OMN,OM,Oman,OM,OMN,0,692,23,87072,728,,,,,,,,5106622,3370230,1736392,724209,4250777,1501635,1501635,16.5,0.821,832573,530304,1085543,1439820,684969,315600,142787,53058,21968,76983094928,15474,0.622,305138,21.0,57.0,309500,307667,5651,77.633,11.1,10.1,9.8,101.388,63.183,53.9,17.8,4.1965,2.0031,587.646301,39.328762,-26,-21,-25,-43,-17,7,3,2,2,4,2,3,2,2,2,1,0,0,2,2,1,0,0,4,0,86.11,28.5,22.222222,38.111111,0.0,19.888889,59.651729
OM,2020-09-06,ChIJv5vVqWaf1j0RF6ixZXZMBjo,Q842,country/OMN,OM,Oman,OM,OMN,0,256,6,87328,734,,,,,,,,5106622,3370230,1736392,724209,4250777,1501635,1501635,16.5,0.821,832573,530304,1085543,1439820,684969,315600,142787,53058,21968,76983094928,15474,0.622,305138,21.0,57.0,309500,307667,5651,77.633,11.1,10.1,9.8,101.388,63.183,53.9,17.8,4.1965,2.0031,587.646301,39.328762,-23,-17,-23,-39,-22,7,3,2,2,4,2,3,2,2,2,1,0,0,2,2,1,0,0,4,0,86.11,28.611111,22.888889,35.222222,0.0,20.555556,61.761164
OM,2020-09-07,ChIJv5vVqWaf1j0RF6ixZXZMBjo,Q842,country/OMN,OM,Oman,OM,OMN,0,262,8,87590,742,,,,,,,,5106622,3370230,1736392,724209,4250777,1501635,1501635,16.5,0.821,832573,530304,1085543,1439820,684969,315600,142787,53058,21968,76983094928,15474,0.622,305138,21.0,57.0,309500,307667,5651,77.633,11.1,10.1,9.8,101.388,63.183,53.9,17.8,4.1965,2.0031,587.646301,39.328762,-24,-18,-25,-40,-24,7,3,2,2,4,2,3,2,2,2,1,0,0,2,2,1,0,0,4,0,86.11,29.0,23.111111,36.111111,0.0,20.833333,61.426409
OM,2020-09-08,ChIJv5vVqWaf1j0RF6ixZXZMBjo,Q842,country/OMN,OM,Oman,OM,OMN,0,349,9,87939,751,,,,,,,,5106622,3370230,1736392,724209,4250777,1501635,1501635,16.5,0.821,832573,530304,1085543,1439820,684969,315600,142787,53058,21968,76983094928,15474,0.622,305138,21.0,57.0,309500,307667,5651,77.633,11.1,10.1,9.8,101.388,63.183,53.9,17.8,4.1965,2.0031,587.646301,39.328762,-24,-18,-22,-39,-24,7,3,2,2,4,2,3,2,2,2,1,0,0,2,2,1,0,0,4,0,86.11,29.777778,23.722222,36.888889,0.0,20.611111,57.931801
OM,2020-09-09,ChIJv5vVqWaf1j0RF6ixZXZMBjo,Q842,country/OMN,OM,Oman,OM,OMN,0,398,11,88337,762,,,,,,,,5106622,3370230,1736392,724209,4250777,1501635,1501635,16.5,0.821,832573,530304,1085543,1439820,684969,315600,142787,53058,21968,76983094928,15474,0.622,305138,21.0,57.0,309500,307667,5651,77.633,11.1,10.1,9.8,101.388,63.183,53.9,17.8,4.1965,2.0031,587.646301,39.328762,-26,-19,-25,-40,-23,7,3,2,2,4,2,3,2,2,2,1,0,0,2,2,1,0,0,4,0,86.11,30.944444,22.722222,40.111111,0.0,18.222222,46.704943
OM,2020-09-10,ChIJv5vVqWaf1j0RF6ixZXZMBjo,Q842,country/OMN,OM,Oman,OM,OMN,0,0,0,88337,762,,,,,,,,5106622,3370230,1736392,724209,4250777,1501635,1501635,16.5,0.821,832573,530304,1085543,1439820,684969,315600,142787,53058,21968,76983094928,15474,0.622,305138,21.0,57.0,309500,307667,5651,77.633,11.1,10.1,9.8,101.388,63.183,53.9,17.8,4.1965,2.0031,587.646301,39.328762,-28,-20,-27,-43,-24,8,3,2,2,4,2,3,2,2,2,1,0,0,2,2,1,0,0,4,0,86.11,32.0,23.277778,41.5,0.0,16.722222,40.011652
OM,2020-09-11,ChIJv5vVqWaf1j0RF6ixZXZMBjo,Q842,country/OMN,OM,Oman,OM,OMN,0,0,0,88337,762,,,,,,,,5106622,3370230,1736392,724209,4250777,1501635,1501635,16.5,0.821,832573,530304,1085543,1439820,684969,315600,142787,53058,21968,76983094928,15474,0.622,305138,21.0,57.0,309500,307667,5651,77.633,11.1,10.1,9.8,101.388,63.183,53.9,17.8,4.1965,2.0031,587.646301,39.328762,-32,-27,-33,-47,-20,5,3,2,2,4,2,3,2,2,2,1,0,0,2,2,1,0,0,4,0,86.11,31.666667,22.222222,42.222222,0.0,15.166667,36.918887
OM,2020-09-12,ChIJv5vVqWaf1j0RF6ixZXZMBjo,Q842,country/OMN,OM,Oman,OM,OMN,0,1409,18,89746,780,,,,,,,,5106622,3370230,1736392,724209,4250777,1501635,1501635,16.5,0.821,832573,530304,1085543,1439820,684969,315600,142787,53058,21968,76983094928,15474,0.622,305138,21.0,57.0,309500,307667,5651,77.633,11.1,10.1,9.8,101.388,63.183,53.9,17.8,4.1965,2.0031,587.646301,39.328762,-27,-22,-27,-46,-18,4,3,2,2,4,2,3,2,2,2,1,0,0,2,2,1,0,0,4,0,86.11,28.444444,21.5,,0.0,19.666667,59.025536
OM,2020-09-13,ChIJv5vVqWaf1j0RF6ixZXZMBjo,Q842,country/OMN,OM,Oman,OM,OMN,0,476,10,90222,790,,,,,,,,5106622,3370230,1736392,724209,4250777,1501635,1501635,16.5,0.821,832573,530304,1085543,1439820,684969,315600,142787,53058,21968,76983094928,15474,0.622,305138,21.0,57.0,309500,307667,5651,77.633,11.1,10.1,9.8,101.388,63.183,53.9,17.8,4.1965,2.0031,587.646301,39.328762,-25,-18,-24,-42,-22,5,3,2,2,4,2,3,2,2,2,1,0,0,2,2,1,0,0,4,0,86.11,30.388889,21.777778,40.222222,0.0,15.111111,39.568091
OM,2020-09-14,ChIJv5vVqWaf1j0RF6ixZXZMBjo,Q842,country/OMN,OM,Oman,OM,OMN,0,438,7,90660,797,,,,,,,,5106622,3370230,1736392,724209,4250777,1501635,1501635,16.5,0.821,832573,530304,1085543,1439820,684969,315600,142787,53058,21968,76983094928,15474,0.622,305138,21.0,57.0,309500,307667,5651,77.633,11.1,10.1,9.8,101.388,63.183,53.9,17.8,4.1965,2.0031,587.646301,39.328762,-26,-20,-27,-40,-23,5,3,2,2,4,2,3,2,2,2,1,0,0,2,2,1,0,0,4,0,86.11,31.0,21.777778,40.5,0.0,15.277778,38.620892
OM,2020-09-15,ChIJv5vVqWaf1j0RF6ixZXZMBjo,Q842,country/OMN,OM,Oman,OM,OMN,0,536,8,91196,805,,,,,,,,5106622,3370230,1736392,724209,4250777,1501635,1501635,16.5,0.821,832573,530304,1085543,1439820,684969,315600,142787,53058,21968,76983094928,15474,0.622,305138,21.0,57.0,309500,307667,5651,77.633,11.1,10.1,9.8,101.388,63.183,53.9,17.8,4.1965,2.0031,587.646301,39.328762,-26,-20,-23,-39,-23,6,3,2,2,4,2,3,2,2,2,1,0,0,2,2,1,0,0,4,0,86.11,30.611111,21.777778,40.222222,0.0,17.111111,44.383499
OM,2020-09-16,ChIJv5vVqWaf1j0RF6ixZXZMBjo,Q842,country/OMN,OM,Oman,OM,OMN,0,557,13,91753,818,,,,,,,,5106622,3370230,1736392,724209,4250777,1501635,1501635,16.5,0.821,832573,530304,1085543,1439820,684969,315600,142787,53058,21968,76983094928,15474,0.622,305138,21.0,57.0,309500,307667,5651,77.633,11.1,10.1,9.8,101.388,63.183,53.9,17.8,4.1965,2.0031,587.646301,39.328762,-27,-20,-26,-41,-23,7,3,2,2,4,2,3,2,2,2,1,0,0,2,2,1,0,0,4,0,86.11,29.888889,22.611111,39.111111,0.0,19.333333,53.183571
OM,2020-09-17,ChIJv5vVqWaf1j0RF6ixZXZMBjo,Q842,country/OMN,OM,Oman,OM,OMN,0,0,0,91753,818,,,,,,,,5106622,3370230,1736392,724209,4250777,1501635,1501635,16.5,0.821,832573,530304,1085543,1439820,684969,315600,142787,53058,21968,76983094928,15474,0.622,305138,21.0,57.0,309500,307667,5651,77.633,11.1,10.1,9.8,101.388,63.183,53.9,17.8,4.1965,2.0031,587.646301,39.328762,-29,-23,-29,-43,-24,8,3,2,2,4,2,3,2,2,2,1,0,0,2,2,1,0,0,4,0,86.11,29.833333,23.0,39.0,0.0,20.611111,57.746907
OM,2020-09-18,ChIJv5vVqWaf1j0RF6ixZXZMBjo,Q842,country/OMN,OM,Oman,OM,OMN,0,0,0,91753,818,,,,,,,,5106622,3370230,1736392,724209,4250777,1501635,1501635,16.5,0.821,832573,530304,1085543,1439820,684969,315600,142787,53058,21968,76983094928,15474,0.622,305138,21.0,57.0,309500,307667,5651,77.633,11.1,10.1,9.8,101.388,63.183,53.9,17.8,4.1965,2.0031,587.646301,39.328762,-35,-29,-35,-47,-19,7,3,2,2,4,2,3,2,2,2,1,0,0,2,2,1,0,0,4,0,86.11,30.333333,22.5,39.5,0.0,16.666667,43.842122
OM,2020-09-19,ChIJv5vVqWaf1j0RF6ixZXZMBjo,Q842,country/OMN,OM,Oman,OM,OMN,0,1722,28,93475,846,,,,,,,,5106622,3370230,1736392,724209,4250777,1501635,1501635,16.5,0.821,832573,530304,1085543,1439820,684969,315600,142787,53058,21968,76983094928,15474,0.622,305138,21.0,57.0,309500,307667,5651,77.633,11.1,10.1,9.8,101.388,63.183,53.9,17.8,4.1965,2.0031,587.646301,39.328762,-30,-24,-29,-47,-18,7,3,2,2,4,2,3,2,2,2,1,0,0,2,2,1,0,0,4,0,86.11,30.722222,21.277778,40.611111,0.0,11.055556,29.78802
OM,2020-09-20,ChIJv5vVqWaf1j0RF6ixZXZMBjo,Q842,country/OMN,OM,Oman,OM,OMN,0,576,7,94051,853,,,,,,,,5106622,3370230,1736392,724209,4250777,1501635,1501635,16.5,0.821,832573,530304,1085543,1439820,684969,315600,142787,53058,21968,76983094928,15474,0.622,305138,21.0,57.0,309500,307667,5651,77.633,11.1,10.1,9.8,101.388,63.183,53.9,17.8,4.1965,2.0031,587.646301,39.328762,-28,-20,-26,-44,-22,7,3,2,2,4,2,3,2,2,2,1,0,0,2,2,1,0,0,4,0,86.11,31.277778,20.0,41.277778,0.0,11.5,29.720972
OM,2020-09-21,ChIJv5vVqWaf1j0RF6ixZXZMBjo,Q842,country/OMN,OM,Oman,OM,OMN,0,660,12,94711,865,,,,,,,,5106622,3370230,1736392,724209,4250777,1501635,1501635,16.5,0.821,832573,530304,1085543,1439820,684969,315600,142787,53058,21968,76983094928,15474,0.622,305138,21.0,57.0,309500,307667,5651,77.633,11.1,10.1,9.8,101.388,63.183,53.9,17.8,4.1965,2.0031,587.646301,39.328762,-27,-21,-28,-43,-24,7,3,2,2,4,2,3,2,2,2,1,0,0,2,2,1,0,0,4,0,86.11,31.166667,20.888889,42.277778,0.0,13.722222,34.599157
OM,2020-09-22,ChIJv5vVqWaf1j0RF6ixZXZMBjo,Q842,country/OMN,OM,Oman,OM,OMN,0,628,10,95339,875,,,,,,,,5106622,3370230,1736392,724209,4250777,1501635,1501635,16.5,0.821,832573,530304,1085543,1439820,684969,315600,142787,53058,21968,76983094928,15474,0.622,305138,21.0,57.0,309500,307667,5651,77.633,11.1,10.1,9.8,101.388,63.183,53.9,17.8,4.1965,2.0031,587.646301,39.328762,-28,-20,-28,-40,-24,7,3,2,2,4,2,3,2,2,2,1,0,0,2,2,1,0,0,4,0,86.11,31.333333,21.111111,42.0,0.0,13.222222,33.174756
OM,2020-09-23,ChIJv5vVqWaf1j0RF6ixZXZMBjo,Q842,country/OMN,OM,Oman,OM,OMN,0,568,10,95907,885,,,,,,,,5106622,3370230,1736392,724209,4250777,1501635,1501635,16.5,0.821,832573,530304,1085543,1439820,684969,315600,142787,53058,21968,76983094928,15474,0.622,305138,21.0,57.0,309500,307667,5651,77.633,11.1,10.1,9.8,101.388,63.183,53.9,17.8,4.1965,2.0031,587.646301,39.328762,-25,-13,-30,-39,-24,6,3,2,2,4,2,3,2,2,2,1,0,0,2,2,1,0,0,4,0,86.11,31.388889,21.722222,42.0,0.0,13.611111,33.918374
OM,2020-09-24,ChIJv5vVqWaf1j0RF6ixZXZMBjo,Q842,country/OMN,OM,Oman,OM,OMN,0,0,0,95907,885,,,,,,,,5106622,3370230,1736392,724209,4250777,1501635,1501635,16.5,0.821,832573,530304,1085543,1439820,684969,315600,142787,53058,21968,76983094928,15474,0.622,305138,21.0,57.0,309500,307667,5651,77.633,11.1,10.1,9.8,101.388,63.183,53.9,17.8,4.1965,2.0031,587.646301,39.328762,-26,-12,-32,-37,-24,7,3,2,2,4,2,3,2,2,2,1,0,0,2,2,1,0,0,4,0,86.11,30.111111,20.5,41.111111,0.0,16.444444,43.781768
OM,2020-09-25,ChIJv5vVqWaf1j0RF6ixZXZMBjo,Q842,country/OMN,OM,Oman,OM,OMN,0,0,0,95907,885,,,,,,,,5106622,3370230,1736392,724209,4250777,1501635,1501635,16.5,0.821,832573,530304,1085543,1439820,684969,315600,142787,53058,21968,76983094928,15474,0.622,305138,21.0,57.0,309500,307667,5651,77.633,11.1,10.1,9.8,101.388,63.183,53.9,17.8,4.1965,2.0031,587.646301,39.328762,-30,-21,-37,-42,-21,7,3,2,2,4,2,3,2,2,2,1,0,0,2,2,1,0,0,4,0,86.11,29.833333,21.777778,40.0,0.0,16.388889,44.329319
OM,2020-09-26,ChIJv5vVqWaf1j0RF6ixZXZMBjo,Q842,country/OMN,OM,Oman,OM,OMN,0,1543,24,97450,909,,,,,,,,5106622,3370230,1736392,724209,4250777,1501635,1501635,16.5,0.821,832573,530304,1085543,1439820,684969,315600,142787,53058,21968,76983094928,15474,0.622,305138,21.0,57.0,309500,307667,5651,77.633,11.1,10.1,9.8,101.388,63.183,53.9,17.8,4.1965,2.0031,587.646301,39.328762,-25,-14,-31,-41,-18,6,3,2,2,4,2,3,2,2,2,1,0,0,2,2,1,0,0,4,0,86.11,30.277778,21.888889,40.888889,0.0,15.888889,41.856001
OM,2020-09-27,ChIJv5vVqWaf1j0RF6ixZXZMBjo,Q842,country/OMN,OM,Oman,OM,OMN,0,607,15,98057,924,,,,,,,,5106622,3370230,1736392,724209,4250777,1501635,1501635,16.5,0.821,832573,530304,1085543,1439820,684969,315600,142787,53058,21968,76983094928,15474,0.622,305138,21.0,57.0,309500,307667,5651,77.633,11.1,10.1,9.8,101.388,63.183,53.9,17.8,4.1965,2.0031,587.646301,39.328762,-24,-12,-29,-35,-22,6,3,2,2,4,2,3,2,2,2,1,0,0,2,2,1,0,0,4,0,86.11,30.055556,21.222222,40.111111,0.0,16.444444,43.921663
OM,2020-09-28,ChIJv5vVqWaf1j0RF6ixZXZMBjo,Q842,country/OMN,OM,Oman,OM,OMN,0,528,11,98585,935,,,,,,,,5106622,3370230,1736392,724209,4250777,1501635,1501635,16.5,0.821,832573,530304,1085543,1439820,684969,315600,142787,53058,21968,76983094928,15474,0.622,305138,21.0,57.0,309500,307667,5651,77.633,11.1,10.1,9.8,101.388,63.183,53.9,17.8,4.1965,2.0031,587.646301,39.328762,-25,-14,-32,-36,-23,7,3,2,2,4,2,3,2,2,2,1,0,0,2,2,1,0,0,4,0,86.11,28.944444,20.777778,40.388889,0.0,15.277778,43.463793
OM,2020-09-29,ChIJv5vVqWaf1j0RF6ixZXZMBjo,Q842,country/OMN,OM,Oman,OM,OMN,0,0,0,98585,935,,,,,,,,5106622,3370230,1736392,724209,4250777,1501635,1501635,16.5,0.821,832573,530304,1085543,1439820,684969,315600,142787,53058,21968,76983094928,15474,0.622,305138,21.0,57.0,309500,307667,5651,77.633,11.1,10.1,9.8,101.388,63.183,53.9,17.8,4.1965,2.0031,587.646301,39.328762,-26,-14,-29,-34,-24,6,3,2,2,4,2,3,2,2,2,1,0,0,2,2,1,0,0,4,0,86.11,27.833333,19.888889,38.277778,0.0,14.833333,45.058036
OM,2020-09-30,ChIJv5vVqWaf1j0RF6ixZXZMBjo,Q842,country/OMN,OM,Oman,OM,OMN,0,0,0,98585,935,,,,,,,,5106622,3370230,1736392,724209,4250777,1501635,1501635,16.5,0.821,832573,530304,1085543,1439820,684969,315600,142787,53058,21968,76983094928,15474,0.622,305138,21.0,57.0,309500,307667,5651,77.633,11.1,10.1,9.8,101.388,63.183,53.9,17.8,4.1965,2.0031,587.646301,39.328762,-25,-11,-26,-39,-48,9,3,2,2,4,2,3,2,2,2,1,0,0,2,2,1,0,0,4,0,86.11,27.611111,20.0,37.388889,0.254,14.388889,44.356394
OM,2020-10-01,ChIJv5vVqWaf1j0RF6ixZXZMBjo,Q842,country/OMN,OM,Oman,OM,OMN,0,0,0,98585,935,,,,,,,,5106622,3370230,1736392,724209,4250777,1501635,1501635,16.5,0.821,832573,530304,1085543,1439820,684969,315600,142787,53058,21968,76983094928,15474,0.622,305138,21.0,57.0,309500,307667,5651,77.633,11.1,10.1,9.8,101.388,63.183,53.9,17.8,4.1965,2.0031,587.646301,39.328762,-30,-16,-29,-42,-51,10,3,2,2,4,2,3,2,2,0,1,0,0,2,3,1,0,0,4,0,86.11,28.055556,20.611111,36.722222,0.0,16.888889,50.721606
OM,2020-10-02,ChIJv5vVqWaf1j0RF6ixZXZMBjo,Q842,country/OMN,OM,Oman,OM,OMN,0,0,0,98585,935,,,,,,,,5106622,3370230,1736392,724209,4250777,1501635,1501635,16.5,0.821,832573,530304,1085543,1439820,684969,315600,142787,53058,21968,76983094928,15474,0.622,305138,21.0,57.0,309500,307667,5651,77.633,11.1,10.1,9.8,101.388,63.183,53.9,17.8,4.1965,2.0031,587.646301,39.328762,-33,-25,-37,-40,-27,4,3,2,2,4,2,3,2,2,0,1,0,0,2,3,1,0,0,4,0,86.11,28.777778,19.722222,37.888889,0.0,13.666667,39.547852
OM,2020-10-03,ChIJv5vVqWaf1j0RF6ixZXZMBjo,Q842,country/OMN,OM,Oman,OM,OMN,0,2685,42,101270,977,,,,,,,,5106622,3370230,1736392,724209,4250777,1501635,1501635,16.5,0.821,832573,530304,1085543,1439820,684969,315600,142787,53058,21968,76983094928,15474,0.622,305138,21.0,57.0,309500,307667,5651,77.633,11.1,10.1,9.8,101.388,63.183,53.9,17.8,4.1965,2.0031,587.646301,39.328762,-29,-18,-34,-39,-24,3,3,2,2,4,2,3,2,2,0,1,0,0,2,3,1,0,0,4,0,86.11,30.333333,20.388889,40.388889,0.0,8.444444,25.567717
OM,2020-10-04,ChIJv5vVqWaf1j0RF6ixZXZMBjo,Q842,country/OMN,OM,Oman,OM,OMN,0,544,8,101814,985,,,,,,,,5106622,3370230,1736392,724209,4250777,1501635,1501635,16.5,0.821,832573,530304,1085543,1439820,684969,315600,142787,53058,21968,76983094928,15474,0.622,305138,21.0,57.0,309500,307667,5651,77.633,11.1,10.1,9.8,101.388,63.183,53.9,17.8,4.1965,2.0031,587.646301,39.328762,-25,-13,-29,-33,-25,3,3,2,2,4,2,3,2,2,0,1,0,0,2,3,1,0,0,4,0,86.11,30.222222,20.5,39.611111,0.0,9.722222,28.044959
OM,2020-10-05,ChIJv5vVqWaf1j0RF6ixZXZMBjo,Q842,country/OMN,OM,Oman,OM,OMN,0,834,5,102648,990,,,,,,,,5106622,3370230,1736392,724209,4250777,1501635,1501635,16.5,0.821,832573,530304,1085543,1439820,684969,315600,142787,53058,21968,76983094928,15474,0.622,305138,21.0,57.0,309500,307667,5651,77.633,11.1,10.1,9.8,101.388,63.183,53.9,17.8,4.1965,2.0031,587.646301,39.328762,-26,-14,-32,-35,-28,3,3,2,2,4,2,3,2,2,0,1,0,0,2,3,1,0,0,4,0,86.11,28.611111,20.0,38.388889,0.0,15.111111,43.840047
OM,2020-10-06,ChIJv5vVqWaf1j0RF6ixZXZMBjo,Q842,country/OMN,OM,Oman,OM,OMN,0,817,10,103465,1000,,,,,,,,5106622,3370230,1736392,724209,4250777,1501635,1501635,16.5,0.821,832573,530304,1085543,1439820,684969,315600,142787,53058,21968,76983094928,15474,0.622,305138,21.0,57.0,309500,307667,5651,77.633,11.1,10.1,9.8,101.388,63.183,53.9,17.8,4.1965,2.0031,587.646301,39.328762,-26,-15,-30,-33,-27,3,3,2,2,4,2,3,2,2,0,1,0,0,2,3,1,0,0,4,0,86.11,28.0,20.888889,38.722222,0.0,17.388889,52.521914
OM,2020-10-07,ChIJv5vVqWaf1j0RF6ixZXZMBjo,Q842,country/OMN,OM,Oman,OM,OMN,0,664,9,104129,1009,,,,,,,,5106622,3370230,1736392,724209,4250777,1501635,1501635,16.5,0.821,832573,530304,1085543,1439820,684969,315600,142787,53058,21968,76983094928,15474,0.622,305138,21.0,57.0,309500,307667,5651,77.633,11.1,10.1,9.8,101.388,63.183,53.9,17.8,4.1965,2.0031,587.646301,39.328762,-26,-15,-31,-35,-26,3,3,2,2,4,2,3,2,2,0,1,0,0,2,3,1,0,0,4,0,86.11,27.611111,21.611111,36.777778,0.0,15.444444,47.475222
OM,2020-10-08,ChIJv5vVqWaf1j0RF6ixZXZMBjo,Q842,country/OMN,OM,Oman,OM,OMN,0,0,0,104129,1009,,,,,,,,5106622,3370230,1736392,724209,4250777,1501635,1501635,16.5,0.821,832573,530304,1085543,1439820,684969,315600,142787,53058,21968,76983094928,15474,0.622,305138,21.0,57.0,309500,307667,5651,77.633,11.1,10.1,9.8,101.388,63.183,53.9,17.8,4.1965,2.0031,587.646301,39.328762,-27,-16,-32,-34,-24,6,3,2,2,4,2,3,2,2,0,1,0,0,2,3,1,0,0,4,0,86.11,26.444444,18.888889,35.611111,0.254,15.388889,50.661399
OM,2020-10-09,ChIJv5vVqWaf1j0RF6ixZXZMBjo,Q842,country/OMN,OM,Oman,OM,OMN,0,0,0,104129,1009,,,,,,,,5106622,3370230,1736392,724209,4250777,1501635,1501635,16.5,0.821,832573,530304,1085543,1439820,684969,315600,142787,53058,21968,76983094928,15474,0.622,305138,21.0,57.0,309500,307667,5651,77.633,11.1,10.1,9.8,101.388,63.183,53.9,17.8,4.1965,2.0031,587.646301,39.328762,-32,-23,-39,-39,-21,6,3,2,2,4,2,3,2,2,0,1,0,0,2,3,1,0,0,4,0,86.11,26.888889,18.888889,35.277778,0.0,16.5,52.982035
