location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,new_tested,cumulative_confirmed,cumulative_deceased,cumulative_tested,new_persons_vaccinated,cumulative_persons_vaccinated,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_vaccine_doses_administered,cumulative_vaccine_doses_administered,population,population_male,population_female,population_rural,population_urban,population_largest_city,population_clustered,population_density,human_development_index,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,gdp_usd,gdp_per_capita_usd,human_capital_index,openstreetmap_id,latitude,longitude,area_sq_km,area_rural_sq_km,area_urban_sq_km,life_expectancy,smoking_prevalence,diabetes_prevalence,infant_mortality_rate,adult_male_mortality_rate,adult_female_mortality_rate,pollution_mortality_rate,comorbidity_mortality_rate,nurses_per_1000,physicians_per_1000,health_expenditure_usd,out_of_pocket_health_expenditure_usd,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_transit_stations,mobility_workplaces,mobility_residential,school_closing,workplace_closing,cancel_public_events,restrictions_on_gatherings,public_transport_closing,stay_at_home_requirements,restrictions_on_internal_movement,international_travel_controls,income_support,debt_relief,fiscal_measures,international_support,public_information_campaigns,testing_policy,contact_tracing,emergency_investment_in_healthcare,investment_in_vaccines,facial_coverings,vaccination_policy,stringency_index,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
UY,2020-01-21,ChIJCd5f-zoHdZURSlIWYGGWVUo,Q77,country/URY,UY,Uruguay,UY,URY,0,0,0,,0,0,,,,,,,,3473727,1678336,1795391,158340,3303394,1744700,1744700,19.848,0.804,473070,478929,511560,461146,455020,391077,327921,220266,154738,56045912952,16190,0.6,287072,-33.0,-56.0,176220,168731,4689,77.77,16.8,7.3,6.4,139.322,76.015,17.5,16.7,1.9412,5.0794,1591.533203,279.305054,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,25.477778,22.072222,28.666667,6.773333,,21.611111,79.376794
UY,2020-01-22,ChIJCd5f-zoHdZURSlIWYGGWVUo,Q77,country/URY,UY,Uruguay,UY,URY,0,0,0,,0,0,,,,,,,,3473727,1678336,1795391,158340,3303394,1744700,1744700,19.848,0.804,473070,478929,511560,461146,455020,391077,327921,220266,154738,56045912952,16190,0.6,287072,-33.0,-56.0,176220,168731,4689,77.77,16.8,7.3,6.4,139.322,76.015,17.5,16.7,1.9412,5.0794,1591.533203,279.305054,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,25.872222,21.472222,29.694444,0.0508,,19.683333,69.047402
UY,2020-01-23,ChIJCd5f-zoHdZURSlIWYGGWVUo,Q77,country/URY,UY,Uruguay,UY,URY,0,0,0,,0,0,,,,,,,,3473727,1678336,1795391,158340,3303394,1744700,1744700,19.848,0.804,473070,478929,511560,461146,455020,391077,327921,220266,154738,56045912952,16190,0.6,287072,-33.0,-56.0,176220,168731,4689,77.77,16.8,7.3,6.4,139.322,76.015,17.5,16.7,1.9412,5.0794,1591.533203,279.305054,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,25.155556,18.911111,30.005556,0.0,,17.505556,62.987425
UY,2020-01-24,ChIJCd5f-zoHdZURSlIWYGGWVUo,Q77,country/URY,UY,Uruguay,UY,URY,0,0,0,,0,0,,,,,,,,3473727,1678336,1795391,158340,3303394,1744700,1744700,19.848,0.804,473070,478929,511560,461146,455020,391077,327921,220266,154738,56045912952,16190,0.6,287072,-33.0,-56.0,176220,168731,4689,77.77,16.8,7.3,6.4,139.322,76.015,17.5,16.7,1.9412,5.0794,1591.533203,279.305054,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,25.672222,17.944444,31.172222,0.0,,17.394444,60.501986
UY,2020-01-25,ChIJCd5f-zoHdZURSlIWYGGWVUo,Q77,country/URY,UY,Uruguay,UY,URY,0,0,0,,0,0,,,,,,,,3473727,1678336,1795391,158340,3303394,1744700,1744700,19.848,0.804,473070,478929,511560,461146,455020,391077,327921,220266,154738,56045912952,16190,0.6,287072,-33.0,-56.0,176220,168731,4689,77.77,16.8,7.3,6.4,139.322,76.015,17.5,16.7,1.9412,5.0794,1591.533203,279.305054,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,26.37037,20.58642,31.037037,0.0,,19.234568,65.150901
UY,2020-01-26,ChIJCd5f-zoHdZURSlIWYGGWVUo,Q77,country/URY,UY,Uruguay,UY,URY,0,0,0,,0,0,,,,,,,,3473727,1678336,1795391,158340,3303394,1744700,1744700,19.848,0.804,473070,478929,511560,461146,455020,391077,327921,220266,154738,56045912952,16190,0.6,287072,-33.0,-56.0,176220,168731,4689,77.77,16.8,7.3,6.4,139.322,76.015,17.5,16.7,1.9412,5.0794,1591.533203,279.305054,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,25.148148,18.950617,30.814815,0.705556,,17.685185,63.415421
UY,2020-01-27,ChIJCd5f-zoHdZURSlIWYGGWVUo,Q77,country/URY,UY,Uruguay,UY,URY,0,0,0,,0,0,,,,,,,,3473727,1678336,1795391,158340,3303394,1744700,1744700,19.848,0.804,473070,478929,511560,461146,455020,391077,327921,220266,154738,56045912952,16190,0.6,287072,-33.0,-56.0,176220,168731,4689,77.77,16.8,7.3,6.4,139.322,76.015,17.5,16.7,1.9412,5.0794,1591.533203,279.305054,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,21.772222,18.277778,24.516667,0.6604,,13.711111,60.577022
UY,2020-01-28,ChIJCd5f-zoHdZURSlIWYGGWVUo,Q77,country/URY,UY,Uruguay,UY,URY,0,0,0,,0,0,,,,,,,,3473727,1678336,1795391,158340,3303394,1744700,1744700,19.848,0.804,473070,478929,511560,461146,455020,391077,327921,220266,154738,56045912952,16190,0.6,287072,-33.0,-56.0,176220,168731,4689,77.77,16.8,7.3,6.4,139.322,76.015,17.5,16.7,1.9412,5.0794,1591.533203,279.305054,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,21.905556,11.194444,29.616667,0.0,,12.105556,54.23007
UY,2020-01-29,ChIJCd5f-zoHdZURSlIWYGGWVUo,Q77,country/URY,UY,Uruguay,UY,URY,0,0,0,,0,0,,,,,,,,3473727,1678336,1795391,158340,3303394,1744700,1744700,19.848,0.804,473070,478929,511560,461146,455020,391077,327921,220266,154738,56045912952,16190,0.6,287072,-33.0,-56.0,176220,168731,4689,77.77,16.8,7.3,6.4,139.322,76.015,17.5,16.7,1.9412,5.0794,1591.533203,279.305054,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,24.566667,17.977778,30.766667,0.0,,17.816667,66.359022
UY,2020-01-30,ChIJCd5f-zoHdZURSlIWYGGWVUo,Q77,country/URY,UY,Uruguay,UY,URY,0,0,0,,0,0,,,,,,,,3473727,1678336,1795391,158340,3303394,1744700,1744700,19.848,0.804,473070,478929,511560,461146,455020,391077,327921,220266,154738,56045912952,16190,0.6,287072,-33.0,-56.0,176220,168731,4689,77.77,16.8,7.3,6.4,139.322,76.015,17.5,16.7,1.9412,5.0794,1591.533203,279.305054,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,21.05,17.316667,24.516667,4.684889,,14.844444,68.124016
