location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,new_tested,cumulative_confirmed,cumulative_deceased,cumulative_tested,population,population_male,population_female,population_rural,population_urban,population_largest_city,population_clustered,population_density,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,area_rural_sq_km,area_urban_sq_km,life_expectancy,diabetes_prevalence,infant_mortality_rate,adult_male_mortality_rate,adult_female_mortality_rate,pollution_mortality_rate,comorbidity_mortality_rate,nurses_per_1000,physicians_per_1000,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
KP,2020-06-23,ChIJN0NP5toCfjURHIYdPhyHCzo,Q423,country/PRK,KP,North Korea,KP,PRK,0,0,0,,0,0,,25778815,12608379,13170436,9718749,15947412,3060864,3060864,214.092,3430371,3561229,3925716,3641894,3714316,3622786,2134683,1303959,443861,192734,40.0,127.0,120540,119243,2343,72.095,6.4,13.7,161.971,95.764,207.2,25.6,4.4489,3.6834,21.905556,17.061111,27.422222,0.0,,17.338889,75.814374
KP,2020-06-24,ChIJN0NP5toCfjURHIYdPhyHCzo,Q423,country/PRK,KP,North Korea,KP,PRK,0,0,0,,0,0,,25778815,12608379,13170436,9718749,15947412,3060864,3060864,214.092,3430371,3561229,3925716,3641894,3714316,3622786,2134683,1303959,443861,192734,40.0,127.0,120540,119243,2343,72.095,6.4,13.7,161.971,95.764,207.2,25.6,4.4489,3.6834,17.15,16.3,19.072222,69.6976,,15.566667,90.496049
KP,2020-06-25,ChIJN0NP5toCfjURHIYdPhyHCzo,Q423,country/PRK,KP,North Korea,KP,PRK,0,0,0,,0,0,,25778815,12608379,13170436,9718749,15947412,3060864,3060864,214.092,3430371,3561229,3925716,3641894,3714316,3622786,2134683,1303959,443861,192734,40.0,127.0,120540,119243,2343,72.095,6.4,13.7,161.971,95.764,207.2,25.6,4.4489,3.6834,18.761111,16.211111,21.411111,14.3764,,16.744444,88.26137
KP,2020-06-26,ChIJN0NP5toCfjURHIYdPhyHCzo,Q423,country/PRK,KP,North Korea,KP,PRK,0,0,0,,0,0,,25778815,12608379,13170436,9718749,15947412,3060864,3060864,214.092,3430371,3561229,3925716,3641894,3714316,3622786,2134683,1303959,443861,192734,40.0,127.0,120540,119243,2343,72.095,6.4,13.7,161.971,95.764,207.2,25.6,4.4489,3.6834,19.733333,16.322222,24.4,13.0302,,16.544444,82.093758
KP,2020-06-27,ChIJN0NP5toCfjURHIYdPhyHCzo,Q423,country/PRK,KP,North Korea,KP,PRK,0,0,0,,0,0,,25778815,12608379,13170436,9718749,15947412,3060864,3060864,214.092,3430371,3561229,3925716,3641894,3714316,3622786,2134683,1303959,443861,192734,40.0,127.0,120540,119243,2343,72.095,6.4,13.7,161.971,95.764,207.2,25.6,4.4489,3.6834,20.327778,15.916667,26.133333,5.7658,,16.527778,79.092277
KP,2020-06-28,ChIJN0NP5toCfjURHIYdPhyHCzo,Q423,country/PRK,KP,North Korea,KP,PRK,0,0,0,,0,0,,25778815,12608379,13170436,9718749,15947412,3060864,3060864,214.092,3430371,3561229,3925716,3641894,3714316,3622786,2134683,1303959,443861,192734,40.0,127.0,120540,119243,2343,72.095,6.4,13.7,161.971,95.764,207.2,25.6,4.4489,3.6834,21.072222,16.044444,26.9,0.0,,17.233333,79.018288
KP,2020-06-29,ChIJN0NP5toCfjURHIYdPhyHCzo,Q423,country/PRK,KP,North Korea,KP,PRK,0,0,0,,0,0,,25778815,12608379,13170436,9718749,15947412,3060864,3060864,214.092,3430371,3561229,3925716,3641894,3714316,3622786,2134683,1303959,443861,192734,40.0,127.0,120540,119243,2343,72.095,6.4,13.7,161.971,95.764,207.2,25.6,4.4489,3.6834,20.883333,16.433333,25.038889,0.0,,17.555556,81.549411
KP,2020-06-30,ChIJN0NP5toCfjURHIYdPhyHCzo,Q423,country/PRK,KP,North Korea,KP,PRK,0,0,0,,0,0,,25778815,12608379,13170436,9718749,15947412,3060864,3060864,214.092,3430371,3561229,3925716,3641894,3714316,3622786,2134683,1303959,443861,192734,40.0,127.0,120540,119243,2343,72.095,6.4,13.7,161.971,95.764,207.2,25.6,4.4489,3.6834,18.261111,16.527778,21.35,19.7612,,16.072222,87.213874
KP,2020-07-01,ChIJN0NP5toCfjURHIYdPhyHCzo,Q423,country/PRK,KP,North Korea,KP,PRK,0,0,0,,0,0,,25778815,12608379,13170436,9718749,15947412,3060864,3060864,214.092,3430371,3561229,3925716,3641894,3714316,3622786,2134683,1303959,443861,192734,40.0,127.0,120540,119243,2343,72.095,6.4,13.7,161.971,95.764,207.2,25.6,4.4489,3.6834,20.811111,16.033333,25.961111,5.4864,,17.333333,80.660955
KP,2020-07-02,ChIJN0NP5toCfjURHIYdPhyHCzo,Q423,country/PRK,KP,North Korea,KP,PRK,0,0,0,,0,0,,25778815,12608379,13170436,9718749,15947412,3060864,3060864,214.092,3430371,3561229,3925716,3641894,3714316,3622786,2134683,1303959,443861,192734,40.0,127.0,120540,119243,2343,72.095,6.4,13.7,161.971,95.764,207.2,25.6,4.4489,3.6834,21.933333,16.516667,28.033333,0.508,,17.905556,78.057736
KP,2020-07-03,ChIJN0NP5toCfjURHIYdPhyHCzo,Q423,country/PRK,KP,North Korea,KP,PRK,0,0,0,,0,0,,25778815,12608379,13170436,9718749,15947412,3060864,3060864,214.092,3430371,3561229,3925716,3641894,3714316,3622786,2134683,1303959,443861,192734,40.0,127.0,120540,119243,2343,72.095,6.4,13.7,161.971,95.764,207.2,25.6,4.4489,3.6834,20.655556,15.105556,27.711111,2.794,,16.488889,77.33651
KP,2020-07-04,ChIJN0NP5toCfjURHIYdPhyHCzo,Q423,country/PRK,KP,North Korea,KP,PRK,0,0,0,,0,0,,25778815,12608379,13170436,9718749,15947412,3060864,3060864,214.092,3430371,3561229,3925716,3641894,3714316,3622786,2134683,1303959,443861,192734,40.0,127.0,120540,119243,2343,72.095,6.4,13.7,161.971,95.764,207.2,25.6,4.4489,3.6834,21.044444,14.605556,27.238889,0.0,,16.361111,74.947342
KP,2020-07-05,ChIJN0NP5toCfjURHIYdPhyHCzo,Q423,country/PRK,KP,North Korea,KP,PRK,0,0,0,,0,0,,25778815,12608379,13170436,9718749,15947412,3060864,3060864,214.092,3430371,3561229,3925716,3641894,3714316,3622786,2134683,1303959,443861,192734,40.0,127.0,120540,119243,2343,72.095,6.4,13.7,161.971,95.764,207.2,25.6,4.4489,3.6834,21.927778,15.766667,28.011111,0.6096,,17.238889,75.066396
KP,2020-07-06,ChIJN0NP5toCfjURHIYdPhyHCzo,Q423,country/PRK,KP,North Korea,KP,PRK,0,0,0,,0,0,,25778815,12608379,13170436,9718749,15947412,3060864,3060864,214.092,3430371,3561229,3925716,3641894,3714316,3622786,2134683,1303959,443861,192734,40.0,127.0,120540,119243,2343,72.095,6.4,13.7,161.971,95.764,207.2,25.6,4.4489,3.6834,21.166667,16.955556,26.111111,3.894667,,18.055556,82.495608
KP,2020-07-07,ChIJN0NP5toCfjURHIYdPhyHCzo,Q423,country/PRK,KP,North Korea,KP,PRK,0,0,0,,0,0,,25778815,12608379,13170436,9718749,15947412,3060864,3060864,214.092,3430371,3561229,3925716,3641894,3714316,3622786,2134683,1303959,443861,192734,40.0,127.0,120540,119243,2343,72.095,6.4,13.7,161.971,95.764,207.2,25.6,4.4489,3.6834,21.233333,16.661111,26.5,11.049,,17.8,80.957028
KP,2020-07-08,ChIJN0NP5toCfjURHIYdPhyHCzo,Q423,country/PRK,KP,North Korea,KP,PRK,0,0,0,,0,0,,25778815,12608379,13170436,9718749,15947412,3060864,3060864,214.092,3430371,3561229,3925716,3641894,3714316,3622786,2134683,1303959,443861,192734,40.0,127.0,120540,119243,2343,72.095,6.4,13.7,161.971,95.764,207.2,25.6,4.4489,3.6834,21.227778,15.577778,27.483333,0.0,,16.277778,73.636612
KP,2020-07-09,ChIJN0NP5toCfjURHIYdPhyHCzo,Q423,country/PRK,KP,North Korea,KP,PRK,0,0,0,,0,0,,25778815,12608379,13170436,9718749,15947412,3060864,3060864,214.092,3430371,3561229,3925716,3641894,3714316,3622786,2134683,1303959,443861,192734,40.0,127.0,120540,119243,2343,72.095,6.4,13.7,161.971,95.764,207.2,25.6,4.4489,3.6834,22.827778,15.544444,28.466667,0.0,,17.811111,73.784877
KP,2020-07-10,ChIJN0NP5toCfjURHIYdPhyHCzo,Q423,country/PRK,KP,North Korea,KP,PRK,0,0,0,,0,0,,25778815,12608379,13170436,9718749,15947412,3060864,3060864,214.092,3430371,3561229,3925716,3641894,3714316,3622786,2134683,1303959,443861,192734,40.0,127.0,120540,119243,2343,72.095,6.4,13.7,161.971,95.764,207.2,25.6,4.4489,3.6834,21.583333,17.205556,26.677778,14.986,,17.672222,78.981571
KP,2020-07-11,ChIJN0NP5toCfjURHIYdPhyHCzo,Q423,country/PRK,KP,North Korea,KP,PRK,0,0,0,,0,0,,25778815,12608379,13170436,9718749,15947412,3060864,3060864,214.092,3430371,3561229,3925716,3641894,3714316,3622786,2134683,1303959,443861,192734,40.0,127.0,120540,119243,2343,72.095,6.4,13.7,161.971,95.764,207.2,25.6,4.4489,3.6834,21.544444,17.144444,27.155556,6.8326,,16.8,75.275702
KP,2020-07-12,ChIJN0NP5toCfjURHIYdPhyHCzo,Q423,country/PRK,KP,North Korea,KP,PRK,0,0,0,,0,0,,25778815,12608379,13170436,9718749,15947412,3060864,3060864,214.092,3430371,3561229,3925716,3641894,3714316,3622786,2134683,1303959,443861,192734,40.0,127.0,120540,119243,2343,72.095,6.4,13.7,161.971,95.764,207.2,25.6,4.4489,3.6834,21.444444,16.866667,26.483333,0.366889,,16.861111,76.053008
KP,2020-07-13,ChIJN0NP5toCfjURHIYdPhyHCzo,Q423,country/PRK,KP,North Korea,KP,PRK,0,0,0,,0,0,,25778815,12608379,13170436,9718749,15947412,3060864,3060864,214.092,3430371,3561229,3925716,3641894,3714316,3622786,2134683,1303959,443861,192734,40.0,127.0,120540,119243,2343,72.095,6.4,13.7,161.971,95.764,207.2,25.6,4.4489,3.6834,18.772222,16.111111,22.427778,3.3782,,15.2,80.035103
KP,2020-07-14,ChIJN0NP5toCfjURHIYdPhyHCzo,Q423,country/PRK,KP,North Korea,KP,PRK,0,0,0,,0,0,,25778815,12608379,13170436,9718749,15947412,3060864,3060864,214.092,3430371,3561229,3925716,3641894,3714316,3622786,2134683,1303959,443861,192734,40.0,127.0,120540,119243,2343,72.095,6.4,13.7,161.971,95.764,207.2,25.6,4.4489,3.6834,19.761111,15.022222,24.55,5.4356,,15.794444,78.344374
KP,2020-07-15,ChIJN0NP5toCfjURHIYdPhyHCzo,Q423,country/PRK,KP,North Korea,KP,PRK,0,0,0,,0,0,,25778815,12608379,13170436,9718749,15947412,3060864,3060864,214.092,3430371,3561229,3925716,3641894,3714316,3622786,2134683,1303959,443861,192734,40.0,127.0,120540,119243,2343,72.095,6.4,13.7,161.971,95.764,207.2,25.6,4.4489,3.6834,22.2,15.583333,27.388889,0.127,,17.988889,77.391037
KP,2020-07-16,ChIJN0NP5toCfjURHIYdPhyHCzo,Q423,country/PRK,KP,North Korea,KP,PRK,0,0,0,,0,0,,25778815,12608379,13170436,9718749,15947412,3060864,3060864,214.092,3430371,3561229,3925716,3641894,3714316,3622786,2134683,1303959,443861,192734,40.0,127.0,120540,119243,2343,72.095,6.4,13.7,161.971,95.764,207.2,25.6,4.4489,3.6834,22.055556,17.811111,27.455556,2.229556,,18.172222,78.892584
KP,2020-07-17,ChIJN0NP5toCfjURHIYdPhyHCzo,Q423,country/PRK,KP,North Korea,KP,PRK,0,0,0,,0,0,,25778815,12608379,13170436,9718749,15947412,3060864,3060864,214.092,3430371,3561229,3925716,3641894,3714316,3622786,2134683,1303959,443861,192734,40.0,127.0,120540,119243,2343,72.095,6.4,13.7,161.971,95.764,207.2,25.6,4.4489,3.6834,22.761111,17.505556,28.988889,0.3048,,18.333333,76.454879
KP,2020-07-18,ChIJN0NP5toCfjURHIYdPhyHCzo,Q423,country/PRK,KP,North Korea,KP,PRK,0,0,0,,0,0,,25778815,12608379,13170436,9718749,15947412,3060864,3060864,214.092,3430371,3561229,3925716,3641894,3714316,3622786,2134683,1303959,443861,192734,40.0,127.0,120540,119243,2343,72.095,6.4,13.7,161.971,95.764,207.2,25.6,4.4489,3.6834,22.9,17.866667,28.438889,0.028222,,18.494444,76.6569
KP,2020-07-19,ChIJN0NP5toCfjURHIYdPhyHCzo,Q423,country/PRK,KP,North Korea,KP,PRK,0,0,0,,0,0,,25778815,12608379,13170436,9718749,15947412,3060864,3060864,214.092,3430371,3561229,3925716,3641894,3714316,3622786,2134683,1303959,443861,192734,40.0,127.0,120540,119243,2343,72.095,6.4,13.7,161.971,95.764,207.2,25.6,4.4489,3.6834,19.588889,17.538889,22.711111,40.1574,,17.966667,90.403769
KP,2020-07-20,ChIJN0NP5toCfjURHIYdPhyHCzo,Q423,country/PRK,KP,North Korea,KP,PRK,0,0,0,,0,0,,25778815,12608379,13170436,9718749,15947412,3060864,3060864,214.092,3430371,3561229,3925716,3641894,3714316,3622786,2134683,1303959,443861,192734,40.0,127.0,120540,119243,2343,72.095,6.4,13.7,161.971,95.764,207.2,25.6,4.4489,3.6834,22.133333,17.838889,26.794444,56.7436,,19.772222,86.575978
KP,2020-07-21,ChIJN0NP5toCfjURHIYdPhyHCzo,Q423,country/PRK,KP,North Korea,KP,PRK,0,0,0,,0,0,,25778815,12608379,13170436,9718749,15947412,3060864,3060864,214.092,3430371,3561229,3925716,3641894,3714316,3622786,2134683,1303959,443861,192734,40.0,127.0,120540,119243,2343,72.095,6.4,13.7,161.971,95.764,207.2,25.6,4.4489,3.6834,23.538889,18.105556,30.066667,0.0,,19.188889,76.846229
KP,2020-07-22,ChIJN0NP5toCfjURHIYdPhyHCzo,Q423,country/PRK,KP,North Korea,KP,PRK,0,0,0,,0,0,,25778815,12608379,13170436,9718749,15947412,3060864,3060864,214.092,3430371,3561229,3925716,3641894,3714316,3622786,2134683,1303959,443861,192734,40.0,127.0,120540,119243,2343,72.095,6.4,13.7,161.971,95.764,207.2,25.6,4.4489,3.6834,23.416667,17.783333,30.083333,1.0922,,19.238889,77.635213
KP,2020-07-23,ChIJN0NP5toCfjURHIYdPhyHCzo,Q423,country/PRK,KP,North Korea,KP,PRK,0,0,0,,0,0,,25778815,12608379,13170436,9718749,15947412,3060864,3060864,214.092,3430371,3561229,3925716,3641894,3714316,3622786,2134683,1303959,443861,192734,40.0,127.0,120540,119243,2343,72.095,6.4,13.7,161.971,95.764,207.2,25.6,4.4489,3.6834,21.461111,17.444444,25.861111,2.667,,17.8,79.917508
KP,2020-07-24,ChIJN0NP5toCfjURHIYdPhyHCzo,Q423,country/PRK,KP,North Korea,KP,PRK,0,0,0,,0,0,,25778815,12608379,13170436,9718749,15947412,3060864,3060864,214.092,3430371,3561229,3925716,3641894,3714316,3622786,2134683,1303959,443861,192734,40.0,127.0,120540,119243,2343,72.095,6.4,13.7,161.971,95.764,207.2,25.6,4.4489,3.6834,20.033333,16.977778,23.783333,13.5128,,16.783333,81.805047
KP,2020-07-25,ChIJN0NP5toCfjURHIYdPhyHCzo,Q423,country/PRK,KP,North Korea,KP,PRK,0,0,0,,0,0,,25778815,12608379,13170436,9718749,15947412,3060864,3060864,214.092,3430371,3561229,3925716,3641894,3714316,3622786,2134683,1303959,443861,192734,40.0,127.0,120540,119243,2343,72.095,6.4,13.7,161.971,95.764,207.2,25.6,4.4489,3.6834,21.905556,16.888889,26.722222,4.1656,,17.344444,75.992483
KP,2020-07-26,ChIJN0NP5toCfjURHIYdPhyHCzo,Q423,country/PRK,KP,North Korea,KP,PRK,0,0,0,,0,0,,25778815,12608379,13170436,9718749,15947412,3060864,3060864,214.092,3430371,3561229,3925716,3641894,3714316,3622786,2134683,1303959,443861,192734,40.0,127.0,120540,119243,2343,72.095,6.4,13.7,161.971,95.764,207.2,25.6,4.4489,3.6834,21.777778,18.016667,26.094444,6.1976,,18.622222,82.740719
KP,2020-07-27,ChIJN0NP5toCfjURHIYdPhyHCzo,Q423,country/PRK,KP,North Korea,KP,PRK,0,0,0,,0,0,,25778815,12608379,13170436,9718749,15947412,3060864,3060864,214.092,3430371,3561229,3925716,3641894,3714316,3622786,2134683,1303959,443861,192734,40.0,127.0,120540,119243,2343,72.095,6.4,13.7,161.971,95.764,207.2,25.6,4.4489,3.6834,21.1,19.083333,24.438889,2.4384,,18.772222,86.788246
KP,2020-07-28,ChIJN0NP5toCfjURHIYdPhyHCzo,Q423,country/PRK,KP,North Korea,KP,PRK,0,0,0,,0,0,,25778815,12608379,13170436,9718749,15947412,3060864,3060864,214.092,3430371,3561229,3925716,3641894,3714316,3622786,2134683,1303959,443861,192734,40.0,127.0,120540,119243,2343,72.095,6.4,13.7,161.971,95.764,207.2,25.6,4.4489,3.6834,22.644444,19.077778,27.061111,0.7366,,19.6,83.234135
KP,2020-07-29,ChIJN0NP5toCfjURHIYdPhyHCzo,Q423,country/PRK,KP,North Korea,KP,PRK,0,0,0,,0,0,,25778815,12608379,13170436,9718749,15947412,3060864,3060864,214.092,3430371,3561229,3925716,3641894,3714316,3622786,2134683,1303959,443861,192734,40.0,127.0,120540,119243,2343,72.095,6.4,13.7,161.971,95.764,207.2,25.6,4.4489,3.6834,23.044444,19.955556,27.016667,1.580444,,19.794444,82.433633
KP,2020-07-30,ChIJN0NP5toCfjURHIYdPhyHCzo,Q423,country/PRK,KP,North Korea,KP,PRK,0,0,0,,0,0,,25778815,12608379,13170436,9718749,15947412,3060864,3060864,214.092,3430371,3561229,3925716,3641894,3714316,3622786,2134683,1303959,443861,192734,40.0,127.0,120540,119243,2343,72.095,6.4,13.7,161.971,95.764,207.2,25.6,4.4489,3.6834,23.444444,19.727778,28.738889,2.8194,,20.177778,82.052245
KP,2020-07-31,ChIJN0NP5toCfjURHIYdPhyHCzo,Q423,country/PRK,KP,North Korea,KP,PRK,0,0,0,,0,0,,25778815,12608379,13170436,9718749,15947412,3060864,3060864,214.092,3430371,3561229,3925716,3641894,3714316,3622786,2134683,1303959,443861,192734,40.0,127.0,120540,119243,2343,72.095,6.4,13.7,161.971,95.764,207.2,25.6,4.4489,3.6834,25.3,19.633333,31.088889,0.0,,21.088889,77.740436
KP,2020-08-01,ChIJN0NP5toCfjURHIYdPhyHCzo,Q423,country/PRK,KP,North Korea,KP,PRK,0,0,0,,0,0,,25778815,12608379,13170436,9718749,15947412,3060864,3060864,214.092,3430371,3561229,3925716,3641894,3714316,3622786,2134683,1303959,443861,192734,40.0,127.0,120540,119243,2343,72.095,6.4,13.7,161.971,95.764,207.2,25.6,4.4489,3.6834,22.911111,19.833333,26.733333,11.43,,20.8,87.977295
KP,2020-08-02,ChIJN0NP5toCfjURHIYdPhyHCzo,Q423,country/PRK,KP,North Korea,KP,PRK,0,0,0,,0,0,,25778815,12608379,13170436,9718749,15947412,3060864,3060864,214.092,3430371,3561229,3925716,3641894,3714316,3622786,2134683,1303959,443861,192734,40.0,127.0,120540,119243,2343,72.095,6.4,13.7,161.971,95.764,207.2,25.6,4.4489,3.6834,23.572222,20.977778,27.811111,14.097,,21.527778,88.386522
KP,2020-08-03,ChIJN0NP5toCfjURHIYdPhyHCzo,Q423,country/PRK,KP,North Korea,KP,PRK,0,0,0,,0,0,,25778815,12608379,13170436,9718749,15947412,3060864,3060864,214.092,3430371,3561229,3925716,3641894,3714316,3622786,2134683,1303959,443861,192734,40.0,127.0,120540,119243,2343,72.095,6.4,13.7,161.971,95.764,207.2,25.6,4.4489,3.6834,25.172222,21.3,29.305556,10.9728,,21.927778,82.534163
KP,2020-08-04,ChIJN0NP5toCfjURHIYdPhyHCzo,Q423,country/PRK,KP,North Korea,KP,PRK,0,0,0,,0,0,,25778815,12608379,13170436,9718749,15947412,3060864,3060864,214.092,3430371,3561229,3925716,3641894,3714316,3622786,2134683,1303959,443861,192734,40.0,127.0,120540,119243,2343,72.095,6.4,13.7,161.971,95.764,207.2,25.6,4.4489,3.6834,23.4,21.122222,28.0,24.5618,,21.255556,87.91523
KP,2020-08-05,ChIJN0NP5toCfjURHIYdPhyHCzo,Q423,country/PRK,KP,North Korea,KP,PRK,0,0,0,,0,0,,25778815,12608379,13170436,9718749,15947412,3060864,3060864,214.092,3430371,3561229,3925716,3641894,3714316,3622786,2134683,1303959,443861,192734,40.0,127.0,120540,119243,2343,72.095,6.4,13.7,161.971,95.764,207.2,25.6,4.4489,3.6834,21.483333,19.394444,24.955556,70.188667,,19.927778,91.05547
KP,2020-08-06,ChIJN0NP5toCfjURHIYdPhyHCzo,Q423,country/PRK,KP,North Korea,KP,PRK,0,0,0,,0,0,,25778815,12608379,13170436,9718749,15947412,3060864,3060864,214.092,3430371,3561229,3925716,3641894,3714316,3622786,2134683,1303959,443861,192734,40.0,127.0,120540,119243,2343,72.095,6.4,13.7,161.971,95.764,207.2,25.6,4.4489,3.6834,22.816667,18.905556,27.922222,71.2724,,20.055556,84.503765
KP,2020-08-07,ChIJN0NP5toCfjURHIYdPhyHCzo,Q423,country/PRK,KP,North Korea,KP,PRK,0,0,0,,0,0,,25778815,12608379,13170436,9718749,15947412,3060864,3060864,214.092,3430371,3561229,3925716,3641894,3714316,3622786,2134683,1303959,443861,192734,40.0,127.0,120540,119243,2343,72.095,6.4,13.7,161.971,95.764,207.2,25.6,4.4489,3.6834,23.677778,18.883333,29.416667,0.0,,20.355556,81.794272
KP,2020-08-08,ChIJN0NP5toCfjURHIYdPhyHCzo,Q423,country/PRK,KP,North Korea,KP,PRK,0,0,0,,0,0,,25778815,12608379,13170436,9718749,15947412,3060864,3060864,214.092,3430371,3561229,3925716,3641894,3714316,3622786,2134683,1303959,443861,192734,40.0,127.0,120540,119243,2343,72.095,6.4,13.7,161.971,95.764,207.2,25.6,4.4489,3.6834,23.227778,19.05,27.422222,0.0,,19.677778,80.876552
KP,2020-08-09,ChIJN0NP5toCfjURHIYdPhyHCzo,Q423,country/PRK,KP,North Korea,KP,PRK,0,0,0,,0,0,,25778815,12608379,13170436,9718749,15947412,3060864,3060864,214.092,3430371,3561229,3925716,3641894,3714316,3622786,2134683,1303959,443861,192734,40.0,127.0,120540,119243,2343,72.095,6.4,13.7,161.971,95.764,207.2,25.6,4.4489,3.6834,21.544444,19.944444,23.772222,27.1526,,20.222222,92.241987
KP,2020-08-10,ChIJN0NP5toCfjURHIYdPhyHCzo,Q423,country/PRK,KP,North Korea,KP,PRK,0,0,0,,0,0,,25778815,12608379,13170436,9718749,15947412,3060864,3060864,214.092,3430371,3561229,3925716,3641894,3714316,3622786,2134683,1303959,443861,192734,40.0,127.0,120540,119243,2343,72.095,6.4,13.7,161.971,95.764,207.2,25.6,4.4489,3.6834,22.572222,20.65,25.272222,33.655,,20.966667,90.806395
KP,2020-08-11,ChIJN0NP5toCfjURHIYdPhyHCzo,Q423,country/PRK,KP,North Korea,KP,PRK,0,0,0,,0,0,,25778815,12608379,13170436,9718749,15947412,3060864,3060864,214.092,3430371,3561229,3925716,3641894,3714316,3622786,2134683,1303959,443861,192734,40.0,127.0,120540,119243,2343,72.095,6.4,13.7,161.971,95.764,207.2,25.6,4.4489,3.6834,24.25,19.683333,30.305556,5.3594,,21.0,82.306088
KP,2020-08-12,ChIJN0NP5toCfjURHIYdPhyHCzo,Q423,country/PRK,KP,North Korea,KP,PRK,0,0,0,,0,0,,25778815,12608379,13170436,9718749,15947412,3060864,3060864,214.092,3430371,3561229,3925716,3641894,3714316,3622786,2134683,1303959,443861,192734,40.0,127.0,120540,119243,2343,72.095,6.4,13.7,161.971,95.764,207.2,25.6,4.4489,3.6834,25.144444,19.572222,31.094444,0.0,,20.794444,77.137366
KP,2020-08-13,ChIJN0NP5toCfjURHIYdPhyHCzo,Q423,country/PRK,KP,North Korea,KP,PRK,0,0,0,,0,0,,25778815,12608379,13170436,9718749,15947412,3060864,3060864,214.092,3430371,3561229,3925716,3641894,3714316,3622786,2134683,1303959,443861,192734,40.0,127.0,120540,119243,2343,72.095,6.4,13.7,161.971,95.764,207.2,25.6,4.4489,3.6834,24.077778,20.044444,28.438889,5.08,,21.444444,85.339234
KP,2020-08-14,ChIJN0NP5toCfjURHIYdPhyHCzo,Q423,country/PRK,KP,North Korea,KP,PRK,0,0,0,,0,0,,25778815,12608379,13170436,9718749,15947412,3060864,3060864,214.092,3430371,3561229,3925716,3641894,3714316,3622786,2134683,1303959,443861,192734,40.0,127.0,120540,119243,2343,72.095,6.4,13.7,161.971,95.764,207.2,25.6,4.4489,3.6834,25.033333,21.538889,29.816667,33.2994,,21.511111,81.057505
KP,2020-08-15,ChIJN0NP5toCfjURHIYdPhyHCzo,Q423,country/PRK,KP,North Korea,KP,PRK,0,0,0,,0,0,,25778815,12608379,13170436,9718749,15947412,3060864,3060864,214.092,3430371,3561229,3925716,3641894,3714316,3622786,2134683,1303959,443861,192734,40.0,127.0,120540,119243,2343,72.095,6.4,13.7,161.971,95.764,207.2,25.6,4.4489,3.6834,25.027778,20.916667,29.366667,0.211667,,21.655556,81.810363
KP,2020-08-16,ChIJN0NP5toCfjURHIYdPhyHCzo,Q423,country/PRK,KP,North Korea,KP,PRK,0,0,0,,0,0,,25778815,12608379,13170436,9718749,15947412,3060864,3060864,214.092,3430371,3561229,3925716,3641894,3714316,3622786,2134683,1303959,443861,192734,40.0,127.0,120540,119243,2343,72.095,6.4,13.7,161.971,95.764,207.2,25.6,4.4489,3.6834,22.305556,20.261111,24.383333,71.8058,,20.772222,91.13412
KP,2020-08-17,ChIJN0NP5toCfjURHIYdPhyHCzo,Q423,country/PRK,KP,North Korea,KP,PRK,0,0,0,,0,0,,25778815,12608379,13170436,9718749,15947412,3060864,3060864,214.092,3430371,3561229,3925716,3641894,3714316,3622786,2134683,1303959,443861,192734,40.0,127.0,120540,119243,2343,72.095,6.4,13.7,161.971,95.764,207.2,25.6,4.4489,3.6834,24.544444,21.25,28.566667,6.3246,,22.35,87.690535
KP,2020-08-18,ChIJN0NP5toCfjURHIYdPhyHCzo,Q423,country/PRK,KP,North Korea,KP,PRK,0,0,0,,0,0,,25778815,12608379,13170436,9718749,15947412,3060864,3060864,214.092,3430371,3561229,3925716,3641894,3714316,3622786,2134683,1303959,443861,192734,40.0,127.0,120540,119243,2343,72.095,6.4,13.7,161.971,95.764,207.2,25.6,4.4489,3.6834,25.433333,20.966667,30.911111,0.0,,21.922222,81.20591
KP,2020-08-19,ChIJN0NP5toCfjURHIYdPhyHCzo,Q423,country/PRK,KP,North Korea,KP,PRK,0,0,0,,0,0,,25778815,12608379,13170436,9718749,15947412,3060864,3060864,214.092,3430371,3561229,3925716,3641894,3714316,3622786,2134683,1303959,443861,192734,40.0,127.0,120540,119243,2343,72.095,6.4,13.7,161.971,95.764,207.2,25.6,4.4489,3.6834,25.494444,20.622222,30.927778,2.624667,,21.527778,79.079089
KP,2020-08-20,ChIJN0NP5toCfjURHIYdPhyHCzo,Q423,country/PRK,KP,North Korea,KP,PRK,0,0,0,,0,0,,25778815,12608379,13170436,9718749,15947412,3060864,3060864,214.092,3430371,3561229,3925716,3641894,3714316,3622786,2134683,1303959,443861,192734,40.0,127.0,120540,119243,2343,72.095,6.4,13.7,161.971,95.764,207.2,25.6,4.4489,3.6834,20.294444,17.722222,24.233333,53.4924,,18.755556,90.952154
