location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,cumulative_tested,current_hospitalized_patients,current_intensive_care_patients,current_ventilator_patients,new_persons_vaccinated,cumulative_persons_vaccinated,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_vaccine_doses_administered,cumulative_vaccine_doses_administered,new_confirmed_age_0,new_confirmed_age_1,new_confirmed_age_2,new_confirmed_age_3,new_confirmed_age_4,new_confirmed_age_5,new_confirmed_age_6,new_confirmed_age_7,new_confirmed_age_8,new_confirmed_age_9,cumulative_confirmed_age_0,cumulative_confirmed_age_1,cumulative_confirmed_age_2,cumulative_confirmed_age_3,cumulative_confirmed_age_4,cumulative_confirmed_age_5,cumulative_confirmed_age_6,cumulative_confirmed_age_7,cumulative_confirmed_age_8,cumulative_confirmed_age_9,new_deceased_age_0,new_deceased_age_1,new_deceased_age_2,new_deceased_age_3,new_deceased_age_4,new_deceased_age_5,new_deceased_age_6,new_deceased_age_7,new_deceased_age_8,new_deceased_age_9,cumulative_deceased_age_0,cumulative_deceased_age_1,cumulative_deceased_age_2,cumulative_deceased_age_3,cumulative_deceased_age_4,cumulative_deceased_age_5,cumulative_deceased_age_6,cumulative_deceased_age_7,cumulative_deceased_age_8,cumulative_deceased_age_9,age_bin_0,age_bin_1,age_bin_2,age_bin_3,age_bin_4,age_bin_5,age_bin_6,age_bin_7,age_bin_8,age_bin_9,new_confirmed_male,new_confirmed_female,cumulative_confirmed_male,cumulative_confirmed_female,new_deceased_male,new_deceased_female,cumulative_deceased_male,cumulative_deceased_female,population,population_male,population_female,population_rural,population_urban,population_largest_city,population_clustered,population_density,human_development_index,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,gdp_usd,gdp_per_capita_usd,human_capital_index,openstreetmap_id,latitude,longitude,area_sq_km,area_rural_sq_km,area_urban_sq_km,life_expectancy,smoking_prevalence,diabetes_prevalence,infant_mortality_rate,adult_male_mortality_rate,adult_female_mortality_rate,pollution_mortality_rate,comorbidity_mortality_rate,nurses_per_1000,physicians_per_1000,health_expenditure_usd,out_of_pocket_health_expenditure_usd,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_transit_stations,mobility_workplaces,mobility_residential,school_closing,workplace_closing,cancel_public_events,restrictions_on_gatherings,public_transport_closing,stay_at_home_requirements,restrictions_on_internal_movement,international_travel_controls,income_support,debt_relief,fiscal_measures,international_support,public_information_campaigns,testing_policy,contact_tracing,emergency_investment_in_healthcare,investment_in_vaccines,facial_coverings,vaccination_policy,stringency_index,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
PE,2020-08-25,ChIJ9RRZwFDIBZERSAYheRIBnvI,Q419,country/PER,PE,Peru,PE,PER,0,11167,528,646958,71772,3055850,12950,90,1522,,,,,,,396,694,1816,2371,2099,1688,1168,642,243,50,15984,28463,108739,143140,128298,105986,65870,33699,14191,2588,4,1,3,19,30,89,137,138,88,19,280,207,791,2150,5648,12213,18919,17687,11224,2652,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,5287,5880,349242,297716,315,213,47318,24454,29381884,14450757,14931127,7120114,25390339,10554712,10554712,25.759,0.75,5140624,5035905,4895056,4379777,3660378,2772568,1846407,1078066,573103,226848050819,6977,0.586,288247,-9.4,-76.0,1285220,1256339,16425,76.516,4.8,6.6,11.1,146.37,84.815,63.9,12.6,2.4398,1.3048,332.570923,93.745949,-48,-27,-38,-53,-42,22,3,2,2,4,2,2,2,4,1,2,0,0,2,2,2,0,0,4,0,85.19,26.185185,21.666667,30.0,0.0,15.703704,52.990106
PE,2020-08-26,ChIJ9RRZwFDIBZERSAYheRIBnvI,Q419,country/PER,PE,Peru,PE,PER,0,8587,445,655545,72217,3089459,13051,169,1512,,,,,,,260,460,1588,1946,1669,1249,786,434,172,23,16244,28923,110327,145086,129967,107235,66656,34133,14363,2611,4,1,4,14,35,63,128,99,72,25,284,208,795,2164,5683,12276,19047,17786,11296,2677,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,4443,4144,353685,301860,270,175,47588,24629,29381884,14450757,14931127,7120114,25390339,10554712,10554712,25.759,0.75,5140624,5035905,4895056,4379777,3660378,2772568,1846407,1078066,573103,226848050819,6977,0.586,288247,-9.4,-76.0,1285220,1256339,16425,76.516,4.8,6.6,11.1,146.37,84.815,63.9,12.6,2.4398,1.3048,332.570923,93.745949,-48,-29,-39,-54,-41,23,3,2,2,4,2,2,2,4,1,2,0,0,2,2,2,0,0,4,0,85.19,24.944444,20.5,27.680556,0.0,16.462963,53.988127
PE,2020-08-27,ChIJ9RRZwFDIBZERSAYheRIBnvI,Q419,country/PER,PE,Peru,PE,PER,0,8039,492,663584,72709,3124076,12871,160,1526,,,,,,,335,479,1383,1788,1560,1214,723,385,145,27,16579,29402,111710,146874,131527,108449,67379,34518,14508,2638,1,2,7,14,25,71,141,122,93,16,285,210,802,2178,5708,12347,19188,17908,11389,2693,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,3912,4127,357597,305987,281,211,47869,24840,29381884,14450757,14931127,7120114,25390339,10554712,10554712,25.759,0.75,5140624,5035905,4895056,4379777,3660378,2772568,1846407,1078066,573103,226848050819,6977,0.586,288247,-9.4,-76.0,1285220,1256339,16425,76.516,4.8,6.6,11.1,146.37,84.815,63.9,12.6,2.4398,1.3048,332.570923,93.745949,-50,-29,-40,-54,-41,23,3,2,2,4,2,2,2,4,1,2,0,0,2,2,2,0,0,4,0,85.19,23.811111,18.888889,28.344444,0.0,14.166667,48.46622
PE,2020-08-28,ChIJ9RRZwFDIBZERSAYheRIBnvI,Q419,country/PER,PE,Peru,PE,PER,0,9190,479,672774,73188,3156679,12595,162,1517,,,,,,,280,557,1659,1994,1761,1446,830,470,160,33,16859,29959,113369,148868,133288,109895,68209,34988,14668,2671,2,0,7,13,31,72,117,120,86,31,287,210,809,2191,5739,12419,19305,18028,11475,2724,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,4472,4718,362069,310705,293,186,48162,25026,29381884,14450757,14931127,7120114,25390339,10554712,10554712,25.759,0.75,5140624,5035905,4895056,4379777,3660378,2772568,1846407,1078066,573103,226848050819,6977,0.586,288247,-9.4,-76.0,1285220,1256339,16425,76.516,4.8,6.6,11.1,146.37,84.815,63.9,12.6,2.4398,1.3048,332.570923,93.745949,-49,-26,-38,-53,-40,23,3,2,2,4,2,2,2,4,1,2,0,0,2,2,2,0,0,4,0,85.19,24.5,17.527778,29.277778,0.0,16.555556,51.14951
PE,2020-08-29,ChIJ9RRZwFDIBZERSAYheRIBnvI,Q419,country/PER,PE,Peru,PE,PER,0,6515,429,679289,73617,3191850,12573,286,1524,,,,,,,322,401,1234,1352,1235,924,602,317,108,20,17181,30360,114603,150220,134523,110819,68811,35305,14776,2691,3,1,5,7,31,83,103,96,85,15,290,211,814,2198,5770,12502,19408,18124,11560,2739,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,3128,3387,365197,314092,250,179,48412,25205,29381884,14450757,14931127,7120114,25390339,10554712,10554712,25.759,0.75,5140624,5035905,4895056,4379777,3660378,2772568,1846407,1078066,573103,226848050819,6977,0.586,288247,-9.4,-76.0,1285220,1256339,16425,76.516,4.8,6.6,11.1,146.37,84.815,63.9,12.6,2.4398,1.3048,332.570923,93.745949,-43,-14,-33,-43,-25,16,3,2,2,4,2,2,2,4,1,2,0,0,2,2,2,0,0,4,0,85.19,24.333333,18.5,29.0,0.0,17.277778,54.64084
PE,2020-08-30,ChIJ9RRZwFDIBZERSAYheRIBnvI,Q419,country/PER,PE,Peru,PE,PER,0,2367,389,681656,74006,3215842,12364,179,1514,,,,,,,106,142,440,476,450,322,217,146,58,10,17287,30502,115043,150696,134973,111141,69028,35451,14834,2701,5,0,2,8,34,50,97,98,75,20,295,211,816,2206,5804,12552,19505,18222,11635,2759,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,1185,1182,366382,315274,220,169,48632,25374,29381884,14450757,14931127,7120114,25390339,10554712,10554712,25.759,0.75,5140624,5035905,4895056,4379777,3660378,2772568,1846407,1078066,573103,226848050819,6977,0.586,288247,-9.4,-76.0,1285220,1256339,16425,76.516,4.8,6.6,11.1,146.37,84.815,63.9,12.6,2.4398,1.3048,332.570923,93.745949,-92,-92,-84,-90,-66,31,3,2,2,4,2,2,2,4,1,2,0,0,2,2,2,0,0,4,0,85.19,23.388889,18.574074,27.166667,0.0,16.444444,49.297349
PE,2020-08-31,ChIJ9RRZwFDIBZERSAYheRIBnvI,Q419,country/PER,PE,Peru,PE,PER,0,6499,427,688155,74433,3233034,12374,173,1512,,,,,,,255,399,1105,1526,1257,941,583,286,125,22,17542,30901,116148,152222,136230,112082,69611,35737,14959,2723,5,3,5,16,29,66,96,107,83,17,300,214,821,2222,5833,12618,19601,18329,11718,2776,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,3266,3233,369648,318507,261,166,48893,25540,29381884,14450757,14931127,7120114,25390339,10554712,10554712,25.759,0.75,5140624,5035905,4895056,4379777,3660378,2772568,1846407,1078066,573103,226848050819,6977,0.586,288247,-9.4,-76.0,1285220,1256339,16425,76.516,4.8,6.6,11.1,146.37,84.815,63.9,12.6,2.4398,1.3048,332.570923,93.745949,-44,-21,-34,-49,-40,20,3,2,2,4,2,2,2,4,1,2,0,0,2,2,2,0,0,4,0,85.19,22.722222,17.930556,27.055556,0.0,18.166667,65.395078
PE,2020-09-01,ChIJ9RRZwFDIBZERSAYheRIBnvI,Q419,country/PER,PE,Peru,PE,PER,0,6408,376,694563,74809,3256711,12162,202,1493,,,,,,,214,369,1139,1420,1214,910,662,312,147,21,17756,31270,117287,153642,137444,112992,70273,36049,15106,2744,1,1,1,12,28,64,91,97,64,17,301,215,822,2234,5861,12682,19692,18426,11782,2793,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,3209,3199,372857,321706,234,142,49127,25682,29381884,14450757,14931127,7120114,25390339,10554712,10554712,25.759,0.75,5140624,5035905,4895056,4379777,3660378,2772568,1846407,1078066,573103,226848050819,6977,0.586,288247,-9.4,-76.0,1285220,1256339,16425,76.516,4.8,6.6,11.1,146.37,84.815,63.9,12.6,2.4398,1.3048,332.570923,93.745949,-46,-24,-37,-51,-42,21,3,2,2,4,2,2,2,4,1,2,0,0,2,2,2,0,0,4,0,85.19,23.013889,18.527778,27.180556,0.762,19.018519,68.149701
PE,2020-09-02,ChIJ9RRZwFDIBZERSAYheRIBnvI,Q419,country/PER,PE,Peru,PE,PER,0,6511,401,701074,75210,3286526,,,,,,,,,,265,410,1125,1463,1210,955,606,314,130,33,18021,31680,118412,155105,138654,113947,70879,36363,15236,2777,2,0,3,9,39,50,90,115,77,16,303,215,825,2243,5900,12732,19782,18541,11859,2809,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,3219,3292,376076,324998,253,148,49380,25830,29381884,14450757,14931127,7120114,25390339,10554712,10554712,25.759,0.75,5140624,5035905,4895056,4379777,3660378,2772568,1846407,1078066,573103,226848050819,6977,0.586,288247,-9.4,-76.0,1285220,1256339,16425,76.516,4.8,6.6,11.1,146.37,84.815,63.9,12.6,2.4398,1.3048,332.570923,93.745949,-47,-28,-39,-53,-41,22,3,2,2,4,2,2,2,4,1,2,0,0,2,2,2,0,0,4,0,85.19,22.097222,18.0,26.652778,0.0,18.296296,69.537797
PE,2020-09-03,ChIJ9RRZwFDIBZERSAYheRIBnvI,Q419,country/PER,PE,Peru,PE,PER,0,3793,360,704867,75570,3320012,11699,203,1506,,,,,,,98,205,710,811,740,570,359,202,89,9,18119,31885,119122,155916,139394,114517,71238,36565,15325,2786,2,1,10,13,30,51,88,95,57,13,305,216,835,2256,5930,12783,19870,18636,11916,2822,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,1877,1916,377953,326914,208,152,49588,25982,29381884,14450757,14931127,7120114,25390339,10554712,10554712,25.759,0.75,5140624,5035905,4895056,4379777,3660378,2772568,1846407,1078066,573103,226848050819,6977,0.586,288247,-9.4,-76.0,1285220,1256339,16425,76.516,4.8,6.6,11.1,146.37,84.815,63.9,12.6,2.4398,1.3048,332.570923,93.745949,-48,-27,-38,-52,-42,22,3,2,2,4,2,2,2,4,1,2,0,0,2,2,2,0,0,4,0,85.19,23.819444,19.180556,27.958333,0.0,18.148148,60.230081
PE,2020-09-04,ChIJ9RRZwFDIBZERSAYheRIBnvI,Q419,country/PER,PE,Peru,PE,PER,0,10106,365,714973,75935,3353435,11411,211,1497,,,,,,,424,631,1802,2204,1950,1413,978,479,198,27,18543,32516,120924,158120,141344,115930,72216,37044,15523,2813,6,3,4,11,36,50,79,86,68,22,311,219,839,2267,5966,12833,19949,18722,11984,2844,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,4841,5265,382794,332179,216,149,49804,26131,29381884,14450757,14931127,7120114,25390339,10554712,10554712,25.759,0.75,5140624,5035905,4895056,4379777,3660378,2772568,1846407,1078066,573103,226848050819,6977,0.586,288247,-9.4,-76.0,1285220,1256339,16425,76.516,4.8,6.6,11.1,146.37,84.815,63.9,12.6,2.4398,1.3048,332.570923,93.745949,-47,-26,-37,-52,-40,23,3,2,2,4,2,2,2,4,1,2,0,0,2,2,2,0,0,4,0,85.19,23.777778,18.805556,28.319444,0.0,18.814815,63.141873
PE,2020-09-05,ChIJ9RRZwFDIBZERSAYheRIBnvI,Q419,country/PER,PE,Peru,PE,PER,0,4063,358,719036,76293,3379580,11362,202,1492,,,,,,,144,250,795,869,740,573,415,189,79,9,18687,32766,121719,158989,142084,116503,72631,37233,15602,2822,3,0,6,11,24,49,95,92,56,22,314,219,845,2278,5990,12882,20044,18814,12040,2866,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,1969,2094,384763,334273,210,148,50014,26279,29381884,14450757,14931127,7120114,25390339,10554712,10554712,25.759,0.75,5140624,5035905,4895056,4379777,3660378,2772568,1846407,1078066,573103,226848050819,6977,0.586,288247,-9.4,-76.0,1285220,1256339,16425,76.516,4.8,6.6,11.1,146.37,84.815,63.9,12.6,2.4398,1.3048,332.570923,93.745949,-40,-13,-31,-42,-25,16,3,2,2,4,2,2,2,4,1,2,0,0,2,2,2,0,0,4,0,85.19,24.972222,19.625,29.25,0.0,18.296296,55.497907
PE,2020-09-06,ChIJ9RRZwFDIBZERSAYheRIBnvI,Q419,country/PER,PE,Peru,PE,PER,0,1884,351,720920,76644,3386625,11327,221,1500,,,,,,,110,103,351,452,283,254,175,98,47,11,18797,32869,122070,159441,142367,116757,72806,37331,15649,2833,1,1,7,7,23,46,96,95,60,15,315,220,852,2285,6013,12928,20140,18909,12100,2881,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,1008,876,385771,335149,210,141,50224,26420,29381884,14450757,14931127,7120114,25390339,10554712,10554712,25.759,0.75,5140624,5035905,4895056,4379777,3660378,2772568,1846407,1078066,573103,226848050819,6977,0.586,288247,-9.4,-76.0,1285220,1256339,16425,76.516,4.8,6.6,11.1,146.37,84.815,63.9,12.6,2.4398,1.3048,332.570923,93.745949,-91,-92,-84,-90,-67,32,3,2,2,4,2,2,2,4,1,2,0,0,2,2,2,0,0,4,0,85.19,23.37037,18.203704,27.87037,0.0,17.805556,56.534316
PE,2020-09-07,ChIJ9RRZwFDIBZERSAYheRIBnvI,Q419,country/PER,PE,Peru,PE,PER,0,6384,333,727304,76977,3403397,11242,227,1488,,,,,,,270,414,1117,1427,1185,906,604,315,127,19,19067,33283,123187,160868,143552,117663,73410,37646,15776,2852,0,3,3,12,18,50,83,89,62,13,315,223,855,2297,6031,12978,20223,18998,12162,2894,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,3189,3195,388960,338344,207,126,50431,26546,29381884,14450757,14931127,7120114,25390339,10554712,10554712,25.759,0.75,5140624,5035905,4895056,4379777,3660378,2772568,1846407,1078066,573103,226848050819,6977,0.586,288247,-9.4,-76.0,1285220,1256339,16425,76.516,4.8,6.6,11.1,146.37,84.815,63.9,12.6,2.4398,1.3048,332.570923,93.745949,-43,-22,-33,-49,-40,20,3,2,2,4,2,2,2,4,1,2,0,0,2,2,2,0,0,4,0,85.19,23.361111,19.069444,27.555556,0.0,18.685185,64.259757
PE,2020-09-08,ChIJ9RRZwFDIBZERSAYheRIBnvI,Q419,country/PER,PE,Peru,PE,PER,0,6861,322,734165,77299,3428910,11087,229,1499,,,,,,,262,428,1212,1489,1235,960,715,390,148,22,19329,33711,124399,162357,144787,118623,74125,38036,15924,2874,4,0,3,12,22,40,81,78,64,18,319,223,858,2309,6053,13018,20304,19076,12226,2912,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,3231,3630,392191,341974,198,124,50629,26670,29381884,14450757,14931127,7120114,25390339,10554712,10554712,25.759,0.75,5140624,5035905,4895056,4379777,3660378,2772568,1846407,1078066,573103,226848050819,6977,0.586,288247,-9.4,-76.0,1285220,1256339,16425,76.516,4.8,6.6,11.1,146.37,84.815,63.9,12.6,2.4398,1.3048,332.570923,93.745949,-46,-26,-35,-51,-42,21,3,2,2,4,2,2,2,4,1,2,0,0,2,2,2,0,0,4,0,85.19,21.155556,19.044444,23.744444,0.0,17.444444,72.186188
PE,2020-09-09,ChIJ9RRZwFDIBZERSAYheRIBnvI,Q419,country/PER,PE,Peru,PE,PER,0,6552,324,740717,77623,3457205,10727,233,1476,,,,,,,252,426,1196,1482,1203,939,600,295,134,25,19581,34137,125595,163839,145990,119562,74725,38331,16058,2899,2,0,4,12,19,51,87,84,50,15,321,223,862,2321,6072,13069,20391,19160,12276,2927,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,3094,3458,395285,345432,189,135,50818,26805,29381884,14450757,14931127,7120114,25390339,10554712,10554712,25.759,0.75,5140624,5035905,4895056,4379777,3660378,2772568,1846407,1078066,573103,226848050819,6977,0.586,288247,-9.4,-76.0,1285220,1256339,16425,76.516,4.8,6.6,11.1,146.37,84.815,63.9,12.6,2.4398,1.3048,332.570923,93.745949,-46,-28,-36,-53,-40,21,3,2,2,4,2,2,2,4,1,2,0,0,2,2,2,0,0,4,0,85.19,22.488889,18.1,26.644444,0.0,16.958333,63.959109
PE,2020-09-10,ChIJ9RRZwFDIBZERSAYheRIBnvI,Q419,country/PER,PE,Peru,PE,PER,0,3993,305,744710,77928,3482894,10641,251,1460,,,,,,,144,236,795,913,704,573,357,176,78,17,19725,34373,126390,164752,146694,120135,75082,38507,16136,2916,1,1,4,7,24,51,70,68,59,20,322,224,866,2328,6096,13120,20461,19228,12335,2947,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,2032,1961,397317,347393,165,140,50983,26945,29381884,14450757,14931127,7120114,25390339,10554712,10554712,25.759,0.75,5140624,5035905,4895056,4379777,3660378,2772568,1846407,1078066,573103,226848050819,6977,0.586,288247,-9.4,-76.0,1285220,1256339,16425,76.516,4.8,6.6,11.1,146.37,84.815,63.9,12.6,2.4398,1.3048,332.570923,93.745949,-47,-28,-37,-52,-41,22,3,2,2,4,2,2,2,4,1,2,0,0,2,2,2,0,0,4,0,85.19,24.347222,19.527778,28.430556,0.0,18.12963,57.974536
PE,2020-09-11,ChIJ9RRZwFDIBZERSAYheRIBnvI,Q419,country/PER,PE,Peru,PE,PER,0,10810,294,755520,78222,3509997,10490,257,1469,,,,,,,347,604,2215,2609,2114,1459,887,398,165,12,20072,34977,128605,167361,148808,121594,75969,38905,16301,2928,1,4,3,9,27,47,84,56,55,8,323,228,869,2337,6123,13167,20545,19284,12390,2955,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,5662,5148,402979,352541,167,127,51150,27072,29381884,14450757,14931127,7120114,25390339,10554712,10554712,25.759,0.75,5140624,5035905,4895056,4379777,3660378,2772568,1846407,1078066,573103,226848050819,6977,0.586,288247,-9.4,-76.0,1285220,1256339,16425,76.516,4.8,6.6,11.1,146.37,84.815,63.9,12.6,2.4398,1.3048,332.570923,93.745949,-47,-27,-36,-52,-39,22,3,2,2,4,2,2,2,4,1,2,0,0,2,2,2,0,0,4,0,85.19,22.577778,18.1,26.488889,0.0,16.5,63.360175
PE,2020-09-12,ChIJ9RRZwFDIBZERSAYheRIBnvI,Q419,country/PER,PE,Peru,PE,PER,0,5791,292,761311,78514,3534937,10251,257,1463,,,,,,,241,415,1018,1207,1024,813,617,300,134,22,20313,35392,129623,168568,149832,122407,76586,39205,16435,2950,2,0,7,11,33,44,68,70,46,11,325,228,876,2348,6156,13211,20613,19354,12436,2966,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,2706,3085,405685,355626,178,114,51328,27186,29381884,14450757,14931127,7120114,25390339,10554712,10554712,25.759,0.75,5140624,5035905,4895056,4379777,3660378,2772568,1846407,1078066,573103,226848050819,6977,0.586,288247,-9.4,-76.0,1285220,1256339,16425,76.516,4.8,6.6,11.1,146.37,84.815,63.9,12.6,2.4398,1.3048,332.570923,93.745949,-40,-14,-30,-42,-24,15,3,2,2,4,2,2,2,4,1,2,0,0,2,2,2,0,0,4,0,85.19,24.041667,19.625,28.694444,0.0,18.12963,59.401672
PE,2020-09-13,ChIJ9RRZwFDIBZERSAYheRIBnvI,Q419,country/PER,PE,Peru,PE,PER,0,2031,280,763342,78794,3552710,10122,303,1448,,,,,,,112,135,357,424,340,286,201,114,47,15,20425,35527,129980,168992,150172,122693,76787,39319,16482,2965,2,1,3,15,11,38,78,59,59,14,327,229,879,2363,6167,13249,20691,19413,12495,2980,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,976,1055,406661,356681,143,137,51471,27323,29381884,14450757,14931127,7120114,25390339,10554712,10554712,25.759,0.75,5140624,5035905,4895056,4379777,3660378,2772568,1846407,1078066,573103,226848050819,6977,0.586,288247,-9.4,-76.0,1285220,1256339,16425,76.516,4.8,6.6,11.1,146.37,84.815,63.9,12.6,2.4398,1.3048,332.570923,93.745949,-91,-91,-82,-89,-66,32,3,2,2,4,2,2,2,4,1,2,0,0,2,2,2,0,0,4,0,85.19,26.555556,22.5,29.0,0.0,17.083333,56.046223
PE,2020-09-14,ChIJ9RRZwFDIBZERSAYheRIBnvI,Q419,country/PER,PE,Peru,PE,PER,0,6103,287,769445,79081,3567927,10002,280,1460,,,,,,,241,419,1112,1331,1058,917,577,295,127,26,20666,35946,131092,170323,151230,123610,77364,39614,16609,2991,1,1,4,10,22,36,61,75,62,15,328,230,883,2373,6189,13285,20752,19488,12557,2995,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,2969,3134,409630,359815,178,109,51649,27432,29381884,14450757,14931127,7120114,25390339,10554712,10554712,25.759,0.75,5140624,5035905,4895056,4379777,3660378,2772568,1846407,1078066,573103,226848050819,6977,0.586,288247,-9.4,-76.0,1285220,1256339,16425,76.516,4.8,6.6,11.1,146.37,84.815,63.9,12.6,2.4398,1.3048,332.570923,93.745949,-43,-23,-33,-49,-36,19,3,2,2,4,2,2,2,4,1,2,0,0,2,2,2,0,0,4,0,85.19,24.625,19.902778,28.527778,0.0,17.981481,58.030277
PE,2020-09-15,ChIJ9RRZwFDIBZERSAYheRIBnvI,Q419,country/PER,PE,Peru,PE,PER,0,5598,281,775043,79362,3592221,9962,274,1451,,,,,,,224,393,1004,1090,1020,798,608,301,131,29,20890,36339,132096,171413,152250,124408,77972,39915,16740,3020,0,0,3,6,20,34,77,68,50,23,328,230,886,2379,6209,13319,20829,19556,12607,3018,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,2589,3009,412219,362824,173,108,51822,27540,29381884,14450757,14931127,7120114,25390339,10554712,10554712,25.759,0.75,5140624,5035905,4895056,4379777,3660378,2772568,1846407,1078066,573103,226848050819,6977,0.586,288247,-9.4,-76.0,1285220,1256339,16425,76.516,4.8,6.6,11.1,146.37,84.815,63.9,12.6,2.4398,1.3048,332.570923,93.745949,-45,-25,-36,-50,-38,21,3,2,2,4,2,2,2,4,1,2,0,0,2,2,2,0,0,4,0,85.19,20.805556,18.680556,22.930556,0.0,18.462963,79.020151
PE,2020-09-16,ChIJ9RRZwFDIBZERSAYheRIBnvI,Q419,country/PER,PE,Peru,PE,PER,0,5695,259,780738,79621,3614738,9749,288,1452,,,,,,,252,390,1011,1245,1043,812,547,258,120,15,21142,36729,133107,172658,153293,125220,78519,40173,16860,3035,1,2,1,7,19,26,79,60,46,18,329,232,887,2386,6228,13345,20908,19616,12653,3036,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,2633,3062,414852,365886,157,102,51979,27642,29381884,14450757,14931127,7120114,25390339,10554712,10554712,25.759,0.75,5140624,5035905,4895056,4379777,3660378,2772568,1846407,1078066,573103,226848050819,6977,0.586,288247,-9.4,-76.0,1285220,1256339,16425,76.516,4.8,6.6,11.1,146.37,84.815,63.9,12.6,2.4398,1.3048,332.570923,93.745949,-45,-28,-36,-51,-38,22,3,2,2,4,2,2,2,4,1,2,0,0,2,2,2,0,0,4,0,85.19,24.055556,18.5,28.777778,0.0,17.333333,57.505332
PE,2020-09-17,ChIJ9RRZwFDIBZERSAYheRIBnvI,Q419,country/PER,PE,Peru,PE,PER,0,6587,255,787325,79876,3640863,9524,288,1439,,,,,,,251,451,1189,1440,1244,951,608,305,106,34,21393,37180,134296,174098,154537,126171,79127,40478,16966,3069,2,1,6,5,23,40,64,55,46,13,331,233,893,2391,6251,13385,20972,19671,12699,3049,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,3074,3513,417926,369399,132,123,52111,27765,29381884,14450757,14931127,7120114,25390339,10554712,10554712,25.759,0.75,5140624,5035905,4895056,4379777,3660378,2772568,1846407,1078066,573103,226848050819,6977,0.586,288247,-9.4,-76.0,1285220,1256339,16425,76.516,4.8,6.6,11.1,146.37,84.815,63.9,12.6,2.4398,1.3048,332.570923,93.745949,-47,-28,-37,-51,-39,22,3,2,2,4,2,2,2,4,1,2,0,0,2,2,2,0,0,4,0,85.19,24.722222,19.555556,29.055556,0.0,17.944444,56.131313
PE,2020-09-18,ChIJ9RRZwFDIBZERSAYheRIBnvI,Q419,country/PER,PE,Peru,PE,PER,0,6409,248,793734,80124,3667968,9400,277,1449,,,,,,,270,457,1203,1403,1212,853,577,299,113,22,21663,37637,135499,175501,155749,127024,79704,40777,17079,3091,1,1,2,5,22,37,61,61,45,13,332,234,895,2396,6273,13422,21033,19732,12744,3062,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,3081,3328,421007,372727,149,99,52260,27864,29381884,14450757,14931127,7120114,25390339,10554712,10554712,25.759,0.75,5140624,5035905,4895056,4379777,3660378,2772568,1846407,1078066,573103,226848050819,6977,0.586,288247,-9.4,-76.0,1285220,1256339,16425,76.516,4.8,6.6,11.1,146.37,84.815,63.9,12.6,2.4398,1.3048,332.570923,93.745949,-47,-27,-37,-50,-37,22,3,2,2,4,2,2,2,4,1,2,0,0,2,2,2,0,0,4,0,85.19,22.291667,17.5,26.125,6.0325,19.388889,72.655282
