location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_vaccinated,cumulative_persons_vaccinated,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_vaccine_doses_administered,cumulative_vaccine_doses_administered,population,population_male,population_female,population_rural,population_urban,population_density,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,area_rural_sq_km,area_urban_sq_km,life_expectancy,diabetes_prevalence,adult_male_mortality_rate,adult_female_mortality_rate,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
NC,2020-09-08,ChIJyzIaP2niJ2wR7HqT1Y_20PY,Q33788,country/NCL,NC,New Caledonia,NC,NCL,0,0,0,26,0,,,,,,,285491,143498,141993,83163,204637,15.618,41314,43203,43192,41491,40823,34951,22795,13303,4419,3407643,-21.25,165.3,18580,18564,208,77.14878,21.8,98.003,56.743,20.097222,18.166667,23.055556,3.302,16.166667,78.340491
NC,2020-09-09,ChIJyzIaP2niJ2wR7HqT1Y_20PY,Q33788,country/NCL,NC,New Caledonia,NC,NCL,0,0,0,26,0,,,,,,,285491,143498,141993,83163,204637,15.618,41314,43203,43192,41491,40823,34951,22795,13303,4419,3407643,-21.25,165.3,18580,18564,208,77.14878,21.8,98.003,56.743,20.166667,17.472222,23.902778,1.8415,16.069444,77.472936
NC,2020-09-10,ChIJyzIaP2niJ2wR7HqT1Y_20PY,Q33788,country/NCL,NC,New Caledonia,NC,NCL,0,0,0,26,0,,,,,,,285491,143498,141993,83163,204637,15.618,41314,43203,43192,41491,40823,34951,22795,13303,4419,3407643,-21.25,165.3,18580,18564,208,77.14878,21.8,98.003,56.743,20.194444,15.694444,24.597222,0.9525,14.958333,71.910943
NC,2020-09-11,ChIJyzIaP2niJ2wR7HqT1Y_20PY,Q33788,country/NCL,NC,New Caledonia,NC,NCL,0,0,0,26,0,,,,,,,285491,143498,141993,83163,204637,15.618,41314,43203,43192,41491,40823,34951,22795,13303,4419,3407643,-21.25,165.3,18580,18564,208,77.14878,21.8,98.003,56.743,20.569444,14.638889,25.222222,0.0,13.791667,65.170536
NC,2020-09-12,ChIJyzIaP2niJ2wR7HqT1Y_20PY,Q33788,country/NCL,NC,New Caledonia,NC,NCL,0,0,0,26,0,,,,,,,285491,143498,141993,83163,204637,15.618,41314,43203,43192,41491,40823,34951,22795,13303,4419,3407643,-21.25,165.3,18580,18564,208,77.14878,21.8,98.003,56.743,21.097222,17.027778,25.25,0.0,14.347222,65.478008
NC,2020-09-13,ChIJyzIaP2niJ2wR7HqT1Y_20PY,Q33788,country/NCL,NC,New Caledonia,NC,NCL,0,0,0,26,0,,,,,,,285491,143498,141993,83163,204637,15.618,41314,43203,43192,41491,40823,34951,22795,13303,4419,3407643,-21.25,165.3,18580,18564,208,77.14878,21.8,98.003,56.743,21.583333,18.5,24.555556,0.1905,16.75,74.124124
NC,2020-09-14,ChIJyzIaP2niJ2wR7HqT1Y_20PY,Q33788,country/NCL,NC,New Caledonia,NC,NCL,0,0,0,26,0,,,,,,,285491,143498,141993,83163,204637,15.618,41314,43203,43192,41491,40823,34951,22795,13303,4419,3407643,-21.25,165.3,18580,18564,208,77.14878,21.8,98.003,56.743,21.805556,18.736111,26.013889,0.3175,17.611111,77.178218
NC,2020-09-15,ChIJyzIaP2niJ2wR7HqT1Y_20PY,Q33788,country/NCL,NC,New Caledonia,NC,NCL,0,0,0,26,0,,,,,,,285491,143498,141993,83163,204637,15.618,41314,43203,43192,41491,40823,34951,22795,13303,4419,3407643,-21.25,165.3,18580,18564,208,77.14878,21.8,98.003,56.743,21.666667,18.305556,26.125,0.254,15.152778,66.754337
NC,2020-09-16,ChIJyzIaP2niJ2wR7HqT1Y_20PY,Q33788,country/NCL,NC,New Caledonia,NC,NCL,0,0,0,26,0,,,,,,,285491,143498,141993,83163,204637,15.618,41314,43203,43192,41491,40823,34951,22795,13303,4419,3407643,-21.25,165.3,18580,18564,208,77.14878,21.8,98.003,56.743,21.305556,19.037037,25.138889,0.0635,16.069444,72.107256
NC,2020-09-17,ChIJyzIaP2niJ2wR7HqT1Y_20PY,Q33788,country/NCL,NC,New Caledonia,NC,NCL,0,0,0,26,0,,,,,,,285491,143498,141993,83163,204637,15.618,41314,43203,43192,41491,40823,34951,22795,13303,4419,3407643,-21.25,165.3,18580,18564,208,77.14878,21.8,98.003,56.743,21.444444,17.875,25.347222,0.254,17.944444,80.542735
NC,2020-09-18,ChIJyzIaP2niJ2wR7HqT1Y_20PY,Q33788,country/NCL,NC,New Caledonia,NC,NCL,0,0,0,26,0,,,,,,,285491,143498,141993,83163,204637,15.618,41314,43203,43192,41491,40823,34951,22795,13303,4419,3407643,-21.25,165.3,18580,18564,208,77.14878,21.8,98.003,56.743,20.583333,14.541667,26.208333,7.4295,19.074074,80.986433
NC,2020-09-19,ChIJyzIaP2niJ2wR7HqT1Y_20PY,Q33788,country/NCL,NC,New Caledonia,NC,NCL,0,0,0,26,0,,,,,,,285491,143498,141993,83163,204637,15.618,41314,43203,43192,41491,40823,34951,22795,13303,4419,3407643,-21.25,165.3,18580,18564,208,77.14878,21.8,98.003,56.743,21.347222,17.541667,25.847222,0.8255,15.180556,67.95383
NC,2020-09-20,ChIJyzIaP2niJ2wR7HqT1Y_20PY,Q33788,country/NCL,NC,New Caledonia,NC,NCL,0,0,0,26,0,,,,,,,285491,143498,141993,83163,204637,15.618,41314,43203,43192,41491,40823,34951,22795,13303,4419,3407643,-21.25,165.3,18580,18564,208,77.14878,21.8,98.003,56.743,21.069444,15.277778,26.125,1.016,14.597222,66.912056
NC,2020-09-21,ChIJyzIaP2niJ2wR7HqT1Y_20PY,Q33788,country/NCL,NC,New Caledonia,NC,NCL,0,0,0,26,0,,,,,,,285491,143498,141993,83163,204637,15.618,41314,43203,43192,41491,40823,34951,22795,13303,4419,3407643,-21.25,165.3,18580,18564,208,77.14878,21.8,98.003,56.743,21.763889,15.986111,26.25,0.0635,15.722222,68.665615
NC,2020-09-22,ChIJyzIaP2niJ2wR7HqT1Y_20PY,Q33788,country/NCL,NC,New Caledonia,NC,NCL,0,0,0,26,0,,,,,,,285491,143498,141993,83163,204637,15.618,41314,43203,43192,41491,40823,34951,22795,13303,4419,3407643,-21.25,165.3,18580,18564,208,77.14878,21.8,98.003,56.743,21.555556,17.569444,26.166667,0.0,16.569444,73.437803
NC,2020-09-23,ChIJyzIaP2niJ2wR7HqT1Y_20PY,Q33788,country/NCL,NC,New Caledonia,NC,NCL,0,0,0,26,0,,,,,,,285491,143498,141993,83163,204637,15.618,41314,43203,43192,41491,40823,34951,22795,13303,4419,3407643,-21.25,165.3,18580,18564,208,77.14878,21.8,98.003,56.743,21.555556,15.597222,26.625,0.127,16.361111,72.474624
NC,2020-09-24,ChIJyzIaP2niJ2wR7HqT1Y_20PY,Q33788,country/NCL,NC,New Caledonia,NC,NCL,0,1,0,27,0,,,,,,,285491,143498,141993,83163,204637,15.618,41314,43203,43192,41491,40823,34951,22795,13303,4419,3407643,-21.25,165.3,18580,18564,208,77.14878,21.8,98.003,56.743,22.861111,15.861111,27.444444,0.0,17.722222,73.083041
NC,2020-09-25,ChIJyzIaP2niJ2wR7HqT1Y_20PY,Q33788,country/NCL,NC,New Caledonia,NC,NCL,0,0,0,27,0,,,,,,,285491,143498,141993,83163,204637,15.618,41314,43203,43192,41491,40823,34951,22795,13303,4419,3407643,-21.25,165.3,18580,18564,208,77.14878,21.8,98.003,56.743,24.305556,19.680556,27.916667,0.0635,20.75,81.081801
NC,2020-09-26,ChIJyzIaP2niJ2wR7HqT1Y_20PY,Q33788,country/NCL,NC,New Caledonia,NC,NCL,0,0,0,27,0,,,,,,,285491,143498,141993,83163,204637,15.618,41314,43203,43192,41491,40823,34951,22795,13303,4419,3407643,-21.25,165.3,18580,18564,208,77.14878,21.8,98.003,56.743,23.944444,19.75,28.972222,0.381,20.666667,82.633886
NC,2020-09-27,ChIJyzIaP2niJ2wR7HqT1Y_20PY,Q33788,country/NCL,NC,New Caledonia,NC,NCL,0,0,0,27,0,,,,,,,285491,143498,141993,83163,204637,15.618,41314,43203,43192,41491,40823,34951,22795,13303,4419,3407643,-21.25,165.3,18580,18564,208,77.14878,21.8,98.003,56.743,23.083333,19.652778,28.541667,2.413,20.569444,85.868913
NC,2020-09-28,ChIJyzIaP2niJ2wR7HqT1Y_20PY,Q33788,country/NCL,NC,New Caledonia,NC,NCL,0,0,0,27,0,,,,,,,285491,143498,141993,83163,204637,15.618,41314,43203,43192,41491,40823,34951,22795,13303,4419,3407643,-21.25,165.3,18580,18564,208,77.14878,21.8,98.003,56.743,20.861111,16.208333,25.805556,3.8735,20.111111,90.573091
NC,2020-09-29,ChIJyzIaP2niJ2wR7HqT1Y_20PY,Q33788,country/NCL,NC,New Caledonia,NC,NCL,0,0,0,27,0,,,,,,,285491,143498,141993,83163,204637,15.618,41314,43203,43192,41491,40823,34951,22795,13303,4419,3407643,-21.25,165.3,18580,18564,208,77.14878,21.8,98.003,56.743,18.819444,15.25,22.722222,15.1765,15.888889,83.320376
NC,2020-09-30,ChIJyzIaP2niJ2wR7HqT1Y_20PY,Q33788,country/NCL,NC,New Caledonia,NC,NCL,0,0,0,27,0,,,,,,,285491,143498,141993,83163,204637,15.618,41314,43203,43192,41491,40823,34951,22795,13303,4419,3407643,-21.25,165.3,18580,18564,208,77.14878,21.8,98.003,56.743,20.027778,15.097222,24.652778,0.127,12.583333,62.302405
NC,2020-10-01,ChIJyzIaP2niJ2wR7HqT1Y_20PY,Q33788,country/NCL,NC,New Caledonia,NC,NCL,0,0,0,27,0,,,,,,,285491,143498,141993,83163,204637,15.618,41314,43203,43192,41491,40823,34951,22795,13303,4419,3407643,-21.25,165.3,18580,18564,208,77.14878,21.8,98.003,56.743,20.625,14.902778,25.458333,0.4445,14.208333,66.86827
NC,2020-10-02,ChIJyzIaP2niJ2wR7HqT1Y_20PY,Q33788,country/NCL,NC,New Caledonia,NC,NCL,0,0,0,27,0,,,,,,,285491,143498,141993,83163,204637,15.618,41314,43203,43192,41491,40823,34951,22795,13303,4419,3407643,-21.25,165.3,18580,18564,208,77.14878,21.8,98.003,56.743,21.527778,16.041667,26.291667,0.0,16.166667,71.756522
NC,2020-10-03,ChIJyzIaP2niJ2wR7HqT1Y_20PY,Q33788,country/NCL,NC,New Caledonia,NC,NCL,0,0,0,27,0,,,,,,,285491,143498,141993,83163,204637,15.618,41314,43203,43192,41491,40823,34951,22795,13303,4419,3407643,-21.25,165.3,18580,18564,208,77.14878,21.8,98.003,56.743,21.194444,16.986111,25.444444,10.3505,15.194444,68.682142
NC,2020-10-04,ChIJyzIaP2niJ2wR7HqT1Y_20PY,Q33788,country/NCL,NC,New Caledonia,NC,NCL,0,0,0,27,0,,,,,,,285491,143498,141993,83163,204637,15.618,41314,43203,43192,41491,40823,34951,22795,13303,4419,3407643,-21.25,165.3,18580,18564,208,77.14878,21.8,98.003,56.743,21.208333,16.888889,25.722222,0.254,17.055556,77.404668
NC,2020-10-05,ChIJyzIaP2niJ2wR7HqT1Y_20PY,Q33788,country/NCL,NC,New Caledonia,NC,NCL,0,0,0,27,0,,,,,,,285491,143498,141993,83163,204637,15.618,41314,43203,43192,41491,40823,34951,22795,13303,4419,3407643,-21.25,165.3,18580,18564,208,77.14878,21.8,98.003,56.743,20.597222,15.763889,26.486111,2.794,17.916667,84.737306
NC,2020-10-06,ChIJyzIaP2niJ2wR7HqT1Y_20PY,Q33788,country/NCL,NC,New Caledonia,NC,NCL,0,0,0,27,0,,,,,,,285491,143498,141993,83163,204637,15.618,41314,43203,43192,41491,40823,34951,22795,13303,4419,3407643,-21.25,165.3,18580,18564,208,77.14878,21.8,98.003,56.743,21.791667,16.569444,26.805556,0.381,18.083333,79.576491
NC,2020-10-07,ChIJyzIaP2niJ2wR7HqT1Y_20PY,Q33788,country/NCL,NC,New Caledonia,NC,NCL,0,0,0,27,0,,,,,,,285491,143498,141993,83163,204637,15.618,41314,43203,43192,41491,40823,34951,22795,13303,4419,3407643,-21.25,165.3,18580,18564,208,77.14878,21.8,98.003,56.743,22.027778,18.194444,27.041667,0.4445,18.083333,78.4828
NC,2020-10-08,ChIJyzIaP2niJ2wR7HqT1Y_20PY,Q33788,country/NCL,NC,New Caledonia,NC,NCL,0,0,0,27,0,,,,,,,285491,143498,141993,83163,204637,15.618,41314,43203,43192,41491,40823,34951,22795,13303,4419,3407643,-21.25,165.3,18580,18564,208,77.14878,21.8,98.003,56.743,22.375,19.0,26.347222,0.6985,19.291667,82.877657
NC,2020-10-09,ChIJyzIaP2niJ2wR7HqT1Y_20PY,Q33788,country/NCL,NC,New Caledonia,NC,NCL,0,0,0,27,0,,,,,,,285491,143498,141993,83163,204637,15.618,41314,43203,43192,41491,40823,34951,22795,13303,4419,3407643,-21.25,165.3,18580,18564,208,77.14878,21.8,98.003,56.743,23.694444,19.972222,27.722222,0.889,19.736111,78.816276
NC,2020-10-10,ChIJyzIaP2niJ2wR7HqT1Y_20PY,Q33788,country/NCL,NC,New Caledonia,NC,NCL,0,0,0,27,0,,,,,,,285491,143498,141993,83163,204637,15.618,41314,43203,43192,41491,40823,34951,22795,13303,4419,3407643,-21.25,165.3,18580,18564,208,77.14878,21.8,98.003,56.743,24.513889,21.013889,28.347222,0.3175,21.305556,82.595009
NC,2020-10-11,ChIJyzIaP2niJ2wR7HqT1Y_20PY,Q33788,country/NCL,NC,New Caledonia,NC,NCL,0,0,0,27,0,,,,,,,285491,143498,141993,83163,204637,15.618,41314,43203,43192,41491,40823,34951,22795,13303,4419,3407643,-21.25,165.3,18580,18564,208,77.14878,21.8,98.003,56.743,23.597222,22.796296,28.055556,0.1905,21.680556,89.272168
NC,2020-10-12,ChIJyzIaP2niJ2wR7HqT1Y_20PY,Q33788,country/NCL,NC,New Caledonia,NC,NCL,0,0,0,27,0,,,,,,,285491,143498,141993,83163,204637,15.618,41314,43203,43192,41491,40823,34951,22795,13303,4419,3407643,-21.25,165.3,18580,18564,208,77.14878,21.8,98.003,56.743,24.930556,23.0,29.013889,0.5715,21.819444,83.166885
NC,2020-10-13,ChIJyzIaP2niJ2wR7HqT1Y_20PY,Q33788,country/NCL,NC,New Caledonia,NC,NCL,0,0,0,27,0,,,,,,,285491,143498,141993,83163,204637,15.618,41314,43203,43192,41491,40823,34951,22795,13303,4419,3407643,-21.25,165.3,18580,18564,208,77.14878,21.8,98.003,56.743,23.652778,19.847222,27.541667,0.8255,20.597222,83.407658
NC,2020-10-14,ChIJyzIaP2niJ2wR7HqT1Y_20PY,Q33788,country/NCL,NC,New Caledonia,NC,NCL,0,0,0,27,0,,,,,,,285491,143498,141993,83163,204637,15.618,41314,43203,43192,41491,40823,34951,22795,13303,4419,3407643,-21.25,165.3,18580,18564,208,77.14878,21.8,98.003,56.743,23.027778,19.5,29.638889,0.6985,20.907407,81.046206
NC,2020-10-15,ChIJyzIaP2niJ2wR7HqT1Y_20PY,Q33788,country/NCL,NC,New Caledonia,NC,NCL,0,0,0,27,0,,,,,,,285491,143498,141993,83163,204637,15.618,41314,43203,43192,41491,40823,34951,22795,13303,4419,3407643,-21.25,165.3,18580,18564,208,77.14878,21.8,98.003,56.743,22.972222,21.027778,26.291667,0.1905,19.319444,79.980347
NC,2020-10-16,ChIJyzIaP2niJ2wR7HqT1Y_20PY,Q33788,country/NCL,NC,New Caledonia,NC,NCL,0,0,0,27,0,,,,,,,285491,143498,141993,83163,204637,15.618,41314,43203,43192,41491,40823,34951,22795,13303,4419,3407643,-21.25,165.3,18580,18564,208,77.14878,21.8,98.003,56.743,19.736111,13.75,24.152778,5.164667,18.666667,87.96232
NC,2020-10-17,ChIJyzIaP2niJ2wR7HqT1Y_20PY,Q33788,country/NCL,NC,New Caledonia,NC,NCL,0,0,0,27,0,,,,,,,285491,143498,141993,83163,204637,15.618,41314,43203,43192,41491,40823,34951,22795,13303,4419,3407643,-21.25,165.3,18580,18564,208,77.14878,21.8,98.003,56.743,20.75,15.888889,25.819444,2.4765,15.819444,73.506618
NC,2020-10-18,ChIJyzIaP2niJ2wR7HqT1Y_20PY,Q33788,country/NCL,NC,New Caledonia,NC,NCL,0,0,0,27,0,,,,,,,285491,143498,141993,83163,204637,15.618,41314,43203,43192,41491,40823,34951,22795,13303,4419,3407643,-21.25,165.3,18580,18564,208,77.14878,21.8,98.003,56.743,21.777778,15.5,27.013889,0.0635,15.416667,67.332834
NC,2020-10-19,ChIJyzIaP2niJ2wR7HqT1Y_20PY,Q33788,country/NCL,NC,New Caledonia,NC,NCL,0,0,0,27,0,,,,,,,285491,143498,141993,83163,204637,15.618,41314,43203,43192,41491,40823,34951,22795,13303,4419,3407643,-21.25,165.3,18580,18564,208,77.14878,21.8,98.003,56.743,22.847222,17.555556,26.888889,1.2065,18.375,76.653839
NC,2020-10-20,ChIJyzIaP2niJ2wR7HqT1Y_20PY,Q33788,country/NCL,NC,New Caledonia,NC,NCL,0,0,0,27,0,,,,,,,285491,143498,141993,83163,204637,15.618,41314,43203,43192,41491,40823,34951,22795,13303,4419,3407643,-21.25,165.3,18580,18564,208,77.14878,21.8,98.003,56.743,23.138889,18.0,27.458333,12.7,18.833333,77.267214
NC,2020-10-21,ChIJyzIaP2niJ2wR7HqT1Y_20PY,Q33788,country/NCL,NC,New Caledonia,NC,NCL,0,0,0,27,0,,,,,,,285491,143498,141993,83163,204637,15.618,41314,43203,43192,41491,40823,34951,22795,13303,4419,3407643,-21.25,165.3,18580,18564,208,77.14878,21.8,98.003,56.743,23.958333,16.125,28.069444,0.0635,20.416667,80.672597
NC,2020-10-22,ChIJyzIaP2niJ2wR7HqT1Y_20PY,Q33788,country/NCL,NC,New Caledonia,NC,NCL,0,0,0,27,0,,,,,,,285491,143498,141993,83163,204637,15.618,41314,43203,43192,41491,40823,34951,22795,13303,4419,3407643,-21.25,165.3,18580,18564,208,77.14878,21.8,98.003,56.743,23.666667,17.541667,29.0,0.0,21.0,85.202347
NC,2020-10-23,ChIJyzIaP2niJ2wR7HqT1Y_20PY,Q33788,country/NCL,NC,New Caledonia,NC,NCL,0,0,0,27,0,,,,,,,285491,143498,141993,83163,204637,15.618,41314,43203,43192,41491,40823,34951,22795,13303,4419,3407643,-21.25,165.3,18580,18564,208,77.14878,21.8,98.003,56.743,24.027778,20.962963,27.861111,0.0635,20.930556,83.536664
NC,2020-10-24,ChIJyzIaP2niJ2wR7HqT1Y_20PY,Q33788,country/NCL,NC,New Caledonia,NC,NCL,0,0,0,27,0,,,,,,,285491,143498,141993,83163,204637,15.618,41314,43203,43192,41491,40823,34951,22795,13303,4419,3407643,-21.25,165.3,18580,18564,208,77.14878,21.8,98.003,56.743,24.652778,21.796296,28.986111,25.908,20.569444,78.321623
NC,2020-10-25,ChIJyzIaP2niJ2wR7HqT1Y_20PY,Q33788,country/NCL,NC,New Caledonia,NC,NCL,0,0,0,27,0,,,,,,,285491,143498,141993,83163,204637,15.618,41314,43203,43192,41491,40823,34951,22795,13303,4419,3407643,-21.25,165.3,18580,18564,208,77.14878,21.8,98.003,56.743,24.083333,19.083333,28.916667,0.0635,18.805556,72.921819
NC,2020-10-26,ChIJyzIaP2niJ2wR7HqT1Y_20PY,Q33788,country/NCL,NC,New Caledonia,NC,NCL,0,0,0,27,0,,,,,,,285491,143498,141993,83163,204637,15.618,41314,43203,43192,41491,40823,34951,22795,13303,4419,3407643,-21.25,165.3,18580,18564,208,77.14878,21.8,98.003,56.743,23.888889,18.361111,29.111111,0.0,18.305556,71.621269
NC,2020-10-27,ChIJyzIaP2niJ2wR7HqT1Y_20PY,Q33788,country/NCL,NC,New Caledonia,NC,NCL,0,0,0,27,0,,,,,,,285491,143498,141993,83163,204637,15.618,41314,43203,43192,41491,40823,34951,22795,13303,4419,3407643,-21.25,165.3,18580,18564,208,77.14878,21.8,98.003,56.743,24.458333,18.875,28.666667,0.169333,19.236111,73.350283
NC,2020-10-28,ChIJyzIaP2niJ2wR7HqT1Y_20PY,Q33788,country/NCL,NC,New Caledonia,NC,NCL,0,0,0,27,0,,,,,,,285491,143498,141993,83163,204637,15.618,41314,43203,43192,41491,40823,34951,22795,13303,4419,3407643,-21.25,165.3,18580,18564,208,77.14878,21.8,98.003,56.743,24.944444,21.416667,29.222222,0.127,18.736111,69.267827
NC,2020-10-29,ChIJyzIaP2niJ2wR7HqT1Y_20PY,Q33788,country/NCL,NC,New Caledonia,NC,NCL,0,1,0,28,0,,,,,,,285491,143498,141993,83163,204637,15.618,41314,43203,43192,41491,40823,34951,22795,13303,4419,3407643,-21.25,165.3,18580,18564,208,77.14878,21.8,98.003,56.743,24.680556,20.875,29.111111,0.0,18.555556,69.626002
NC,2020-10-30,ChIJyzIaP2niJ2wR7HqT1Y_20PY,Q33788,country/NCL,NC,New Caledonia,NC,NCL,0,0,0,28,0,,,,,,,285491,143498,141993,83163,204637,15.618,41314,43203,43192,41491,40823,34951,22795,13303,4419,3407643,-21.25,165.3,18580,18564,208,77.14878,21.8,98.003,56.743,24.694444,21.291667,28.25,4.318,20.402778,77.82215
NC,2020-10-31,ChIJyzIaP2niJ2wR7HqT1Y_20PY,Q33788,country/NCL,NC,New Caledonia,NC,NCL,0,0,0,28,0,,,,,,,285491,143498,141993,83163,204637,15.618,41314,43203,43192,41491,40823,34951,22795,13303,4419,3407643,-21.25,165.3,18580,18564,208,77.14878,21.8,98.003,56.743,25.819444,22.027778,29.944444,0.1905,20.069444,71.518045
NC,2020-11-01,ChIJyzIaP2niJ2wR7HqT1Y_20PY,Q33788,country/NCL,NC,New Caledonia,NC,NCL,0,0,0,28,0,,,,,,,285491,143498,141993,83163,204637,15.618,41314,43203,43192,41491,40823,34951,22795,13303,4419,3407643,-21.25,165.3,18580,18564,208,77.14878,21.8,98.003,56.743,25.930556,22.152778,30.083333,0.127,20.069444,71.1655
NC,2020-11-02,ChIJyzIaP2niJ2wR7HqT1Y_20PY,Q33788,country/NCL,NC,New Caledonia,NC,NCL,0,0,0,28,0,,,,,,,285491,143498,141993,83163,204637,15.618,41314,43203,43192,41491,40823,34951,22795,13303,4419,3407643,-21.25,165.3,18580,18564,208,77.14878,21.8,98.003,56.743,25.333333,22.541667,29.208333,0.127,21.041667,77.791836
NC,2020-11-03,ChIJyzIaP2niJ2wR7HqT1Y_20PY,Q33788,country/NCL,NC,New Caledonia,NC,NCL,0,0,0,28,0,,,,,,,285491,143498,141993,83163,204637,15.618,41314,43203,43192,41491,40823,34951,22795,13303,4419,3407643,-21.25,165.3,18580,18564,208,77.14878,21.8,98.003,56.743,23.166667,21.518519,28.541667,3.217333,22.777778,88.993956
NC,2020-11-04,ChIJyzIaP2niJ2wR7HqT1Y_20PY,Q33788,country/NCL,NC,New Caledonia,NC,NCL,0,1,0,29,0,,,,,,,285491,143498,141993,83163,204637,15.618,41314,43203,43192,41491,40823,34951,22795,13303,4419,3407643,-21.25,165.3,18580,18564,208,77.14878,21.8,98.003,56.743,23.194444,20.0,26.555556,12.3825,21.013889,87.656008
NC,2020-11-05,ChIJyzIaP2niJ2wR7HqT1Y_20PY,Q33788,country/NCL,NC,New Caledonia,NC,NCL,0,0,0,29,0,,,,,,,285491,143498,141993,83163,204637,15.618,41314,43203,43192,41491,40823,34951,22795,13303,4419,3407643,-21.25,165.3,18580,18564,208,77.14878,21.8,98.003,56.743,23.222222,16.402778,29.069444,1.8415,21.0,87.388473
NC,2020-11-06,ChIJyzIaP2niJ2wR7HqT1Y_20PY,Q33788,country/NCL,NC,New Caledonia,NC,NCL,0,0,0,29,0,,,,,,,285491,143498,141993,83163,204637,15.618,41314,43203,43192,41491,40823,34951,22795,13303,4419,3407643,-21.25,165.3,18580,18564,208,77.14878,21.8,98.003,56.743,24.458333,20.425926,30.291667,0.127,21.694444,84.651251
NC,2020-11-07,ChIJyzIaP2niJ2wR7HqT1Y_20PY,Q33788,country/NCL,NC,New Caledonia,NC,NCL,0,0,0,29,0,,,,,,,285491,143498,141993,83163,204637,15.618,41314,43203,43192,41491,40823,34951,22795,13303,4419,3407643,-21.25,165.3,18580,18564,208,77.14878,21.8,98.003,56.743,24.277778,19.666667,29.986111,3.1115,20.305556,78.696216
NC,2020-11-08,ChIJyzIaP2niJ2wR7HqT1Y_20PY,Q33788,country/NCL,NC,New Caledonia,NC,NCL,0,0,0,29,0,,,,,,,285491,143498,141993,83163,204637,15.618,41314,43203,43192,41491,40823,34951,22795,13303,4419,3407643,-21.25,165.3,18580,18564,208,77.14878,21.8,98.003,56.743,23.638889,19.458333,28.472222,0.127,17.986111,70.661962
NC,2020-11-09,ChIJyzIaP2niJ2wR7HqT1Y_20PY,Q33788,country/NCL,NC,New Caledonia,NC,NCL,0,0,0,29,0,,,,,,,285491,143498,141993,83163,204637,15.618,41314,43203,43192,41491,40823,34951,22795,13303,4419,3407643,-21.25,165.3,18580,18564,208,77.14878,21.8,98.003,56.743,22.541667,18.555556,27.055556,0.0,16.055556,66.896623
NC,2020-11-10,ChIJyzIaP2niJ2wR7HqT1Y_20PY,Q33788,country/NCL,NC,New Caledonia,NC,NCL,0,0,0,29,0,,,,,,,285491,143498,141993,83163,204637,15.618,41314,43203,43192,41491,40823,34951,22795,13303,4419,3407643,-21.25,165.3,18580,18564,208,77.14878,21.8,98.003,56.743,22.777778,18.777778,26.777778,0.0,15.916667,65.266483
NC,2020-11-11,ChIJyzIaP2niJ2wR7HqT1Y_20PY,Q33788,country/NCL,NC,New Caledonia,NC,NCL,0,1,0,30,0,,,,,,,285491,143498,141993,83163,204637,15.618,41314,43203,43192,41491,40823,34951,22795,13303,4419,3407643,-21.25,165.3,18580,18564,208,77.14878,21.8,98.003,56.743,22.347222,19.930556,25.347222,2.921,18.666667,80.237955
NC,2020-11-12,ChIJyzIaP2niJ2wR7HqT1Y_20PY,Q33788,country/NCL,NC,New Caledonia,NC,NCL,0,0,0,30,0,,,,,,,285491,143498,141993,83163,204637,15.618,41314,43203,43192,41491,40823,34951,22795,13303,4419,3407643,-21.25,165.3,18580,18564,208,77.14878,21.8,98.003,56.743,22.861111,17.486111,27.541667,11.8745,20.027778,84.146225
NC,2020-11-13,ChIJyzIaP2niJ2wR7HqT1Y_20PY,Q33788,country/NCL,NC,New Caledonia,NC,NCL,0,0,0,30,0,,,,,,,285491,143498,141993,83163,204637,15.618,41314,43203,43192,41491,40823,34951,22795,13303,4419,3407643,-21.25,165.3,18580,18564,208,77.14878,21.8,98.003,56.743,23.847222,17.236111,29.041667,0.0635,20.263889,80.389816
NC,2020-11-14,ChIJyzIaP2niJ2wR7HqT1Y_20PY,Q33788,country/NCL,NC,New Caledonia,NC,NCL,0,0,0,30,0,,,,,,,285491,143498,141993,83163,204637,15.618,41314,43203,43192,41491,40823,34951,22795,13303,4419,3407643,-21.25,165.3,18580,18564,208,77.14878,21.8,98.003,56.743,25.027778,19.986111,29.5,0.0,20.916667,78.198378
NC,2020-11-15,ChIJyzIaP2niJ2wR7HqT1Y_20PY,Q33788,country/NCL,NC,New Caledonia,NC,NCL,0,0,0,30,0,,,,,,,285491,143498,141993,83163,204637,15.618,41314,43203,43192,41491,40823,34951,22795,13303,4419,3407643,-21.25,165.3,18580,18564,208,77.14878,21.8,98.003,56.743,24.708333,19.777778,30.069444,0.0635,20.777778,78.833307
