location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,cumulative_tested,new_persons_vaccinated,cumulative_persons_vaccinated,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_vaccine_doses_administered,cumulative_vaccine_doses_administered,population,population_male,population_female,population_rural,population_urban,population_largest_city,population_clustered,population_density,human_development_index,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,gdp_usd,gdp_per_capita_usd,human_capital_index,openstreetmap_id,latitude,longitude,area_sq_km,area_rural_sq_km,area_urban_sq_km,life_expectancy,diabetes_prevalence,infant_mortality_rate,adult_male_mortality_rate,adult_female_mortality_rate,pollution_mortality_rate,comorbidity_mortality_rate,health_expenditure_usd,out_of_pocket_health_expenditure_usd,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_transit_stations,mobility_workplaces,mobility_residential,school_closing,workplace_closing,cancel_public_events,restrictions_on_gatherings,public_transport_closing,stay_at_home_requirements,restrictions_on_internal_movement,international_travel_controls,income_support,debt_relief,fiscal_measures,international_support,public_information_campaigns,testing_policy,contact_tracing,emergency_investment_in_healthcare,investment_in_vaccines,facial_coverings,vaccination_policy,stringency_index,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
CM,2021-07-09,ChIJIQ8-cFM3YRARU5uCmUXEAys,Q1009,country/CMR,CM,Cameroon,CM,CMR,0,0,0,81467,1330,,,,,,,,26545864,13277075,13268789,11135124,14741256,3822425,7358544,56.157,0.556,7846026,6176459,4551787,3399842,2141843,1288477,733299,332734,75397,38760467033,1497,0.394,192830,7.0,12.0,475440,459153,3680,58.921,6.0,50.6,317.692,281.332,208.1,21.6,67.811813,48.117634,16,57,-2,53,-8,-1,1,0,1,3,0,0,0,1,0,0,0,0,2,1,0,0,0,3,0,29.63,22.555556,18.722222,26.5,0.0,17.722222,74.16018
CM,2021-07-10,ChIJIQ8-cFM3YRARU5uCmUXEAys,Q1009,country/CMR,CM,Cameroon,CM,CMR,0,0,0,81467,1330,,,,,,,,26545864,13277075,13268789,11135124,14741256,3822425,7358544,56.157,0.556,7846026,6176459,4551787,3399842,2141843,1288477,733299,332734,75397,38760467033,1497,0.394,192830,7.0,12.0,475440,459153,3680,58.921,6.0,50.6,317.692,281.332,208.1,21.6,67.811813,48.117634,10,45,-4,42,-11,-3,1,0,1,3,0,0,0,1,0,0,0,0,2,1,0,0,0,3,0,29.63,18.222222,9.722222,23.0,0.508,16.833333,91.610287
CM,2021-07-11,ChIJIQ8-cFM3YRARU5uCmUXEAys,Q1009,country/CMR,CM,Cameroon,CM,CMR,0,0,0,81467,1330,,,,,,,,26545864,13277075,13268789,11135124,14741256,3822425,7358544,56.157,0.556,7846026,6176459,4551787,3399842,2141843,1288477,733299,332734,75397,38760467033,1497,0.394,192830,7.0,12.0,475440,459153,3680,58.921,6.0,50.6,317.692,281.332,208.1,21.6,67.811813,48.117634,6,37,0,52,-11,-3,1,0,1,3,0,0,0,1,0,0,0,0,2,1,0,0,0,3,0,29.63,21.055556,16.5,28.0,6.096,16.611111,75.757383
CM,2021-07-12,ChIJIQ8-cFM3YRARU5uCmUXEAys,Q1009,country/CMR,CM,Cameroon,CM,CMR,0,0,0,81467,1330,,45775,134108,7822,29813,53597,163921,26545864,13277075,13268789,11135124,14741256,3822425,7358544,56.157,0.556,7846026,6176459,4551787,3399842,2141843,1288477,733299,332734,75397,38760467033,1497,0.394,192830,7.0,12.0,475440,459153,3680,58.921,6.0,50.6,317.692,281.332,208.1,21.6,67.811813,48.117634,17,56,-2,56,-10,-4,1,0,1,3,0,0,0,1,0,0,0,0,2,1,0,0,0,3,0,29.63,19.555556,17.5,20.222222,23.876,18.166667,91.691851
CM,2021-07-13,ChIJIQ8-cFM3YRARU5uCmUXEAys,Q1009,country/CMR,CM,Cameroon,CM,CMR,0,404,2,81871,1332,,,,,,,,26545864,13277075,13268789,11135124,14741256,3822425,7358544,56.157,0.556,7846026,6176459,4551787,3399842,2141843,1288477,733299,332734,75397,38760467033,1497,0.394,192830,7.0,12.0,475440,459153,3680,58.921,6.0,50.6,317.692,281.332,208.1,21.6,67.811813,48.117634,14,56,-2,52,-10,-2,1,0,1,3,0,0,0,1,0,0,0,0,2,1,0,0,0,3,0,29.63,26.333333,22.361111,29.111111,2.54,21.333333,74.819095
CM,2021-07-14,ChIJIQ8-cFM3YRARU5uCmUXEAys,Q1009,country/CMR,CM,Cameroon,CM,CMR,0,0,0,81871,1332,,,,,,,,26545864,13277075,13268789,11135124,14741256,3822425,7358544,56.157,0.556,7846026,6176459,4551787,3399842,2141843,1288477,733299,332734,75397,38760467033,1497,0.394,192830,7.0,12.0,475440,459153,3680,58.921,6.0,50.6,317.692,281.332,208.1,21.6,67.811813,48.117634,15,59,0,53,-7,-4,1,0,1,3,0,0,0,1,0,0,0,0,2,1,0,0,0,3,0,29.63,23.111111,19.111111,27.0,10.922,19.666667,80.975666
CM,2021-07-15,ChIJIQ8-cFM3YRARU5uCmUXEAys,Q1009,country/CMR,CM,Cameroon,CM,CMR,0,0,0,81871,1332,,,,,,,,26545864,13277075,13268789,11135124,14741256,3822425,7358544,56.157,0.556,7846026,6176459,4551787,3399842,2141843,1288477,733299,332734,75397,38760467033,1497,0.394,192830,7.0,12.0,475440,459153,3680,58.921,6.0,50.6,317.692,281.332,208.1,21.6,67.811813,48.117634,14,55,0,52,-10,-1,1,0,1,3,0,0,0,1,0,0,0,0,2,1,0,0,0,3,0,29.63,21.0,19.0,26.0,1.016,19.0,88.353666
CM,2021-07-16,ChIJIQ8-cFM3YRARU5uCmUXEAys,Q1009,country/CMR,CM,Cameroon,CM,CMR,0,0,0,81871,1332,,,,,,,,26545864,13277075,13268789,11135124,14741256,3822425,7358544,56.157,0.556,7846026,6176459,4551787,3399842,2141843,1288477,733299,332734,75397,38760467033,1497,0.394,192830,7.0,12.0,475440,459153,3680,58.921,6.0,50.6,317.692,281.332,208.1,21.6,67.811813,48.117634,20,60,2,62,-6,-3,1,0,1,3,0,0,0,1,0,0,0,0,2,1,0,0,0,3,0,29.63,21.833333,19.0,25.0,7.874,18.833333,83.088221
CM,2021-07-17,ChIJIQ8-cFM3YRARU5uCmUXEAys,Q1009,country/CMR,CM,Cameroon,CM,CMR,0,0,0,81871,1332,,,,,,,,26545864,13277075,13268789,11135124,14741256,3822425,7358544,56.157,0.556,7846026,6176459,4551787,3399842,2141843,1288477,733299,332734,75397,38760467033,1497,0.394,192830,7.0,12.0,475440,459153,3680,58.921,6.0,50.6,317.692,281.332,208.1,21.6,67.811813,48.117634,16,49,0,54,-10,-3,1,0,1,3,0,0,0,1,0,0,0,0,2,1,0,0,0,3,0,29.63,23.777778,21.0,27.0,0.0,19.555556,77.249142
CM,2021-07-18,ChIJIQ8-cFM3YRARU5uCmUXEAys,Q1009,country/CMR,CM,Cameroon,CM,CMR,0,0,0,81871,1332,,,,,,,,26545864,13277075,13268789,11135124,14741256,3822425,7358544,56.157,0.556,7846026,6176459,4551787,3399842,2141843,1288477,733299,332734,75397,38760467033,1497,0.394,192830,7.0,12.0,475440,459153,3680,58.921,6.0,50.6,317.692,281.332,208.1,21.6,67.811813,48.117634,9,38,4,50,-14,-3,1,0,1,3,0,0,0,1,0,0,0,0,2,1,0,0,0,3,0,29.63,21.777778,19.5,26.111111,0.0,19.111111,84.828213
CM,2021-07-19,ChIJIQ8-cFM3YRARU5uCmUXEAys,Q1009,country/CMR,CM,Cameroon,CM,CMR,0,0,0,81871,1332,,131115,265223,18845,48658,149960,313881,26545864,13277075,13268789,11135124,14741256,3822425,7358544,56.157,0.556,7846026,6176459,4551787,3399842,2141843,1288477,733299,332734,75397,38760467033,1497,0.394,192830,7.0,12.0,475440,459153,3680,58.921,6.0,50.6,317.692,281.332,208.1,21.6,67.811813,48.117634,16,50,-5,50,-40,2,1,0,1,3,0,0,0,1,0,0,0,0,2,1,0,0,0,3,0,29.63,21.555556,19.222222,24.0,3.048,19.666667,89.011751
CM,2021-07-20,ChIJIQ8-cFM3YRARU5uCmUXEAys,Q1009,country/CMR,CM,Cameroon,CM,CMR,0,193,2,82064,1334,,,,,,,,26545864,13277075,13268789,11135124,14741256,3822425,7358544,56.157,0.556,7846026,6176459,4551787,3399842,2141843,1288477,733299,332734,75397,38760467033,1497,0.394,192830,7.0,12.0,475440,459153,3680,58.921,6.0,50.6,317.692,281.332,208.1,21.6,67.811813,48.117634,6,37,-2,44,-49,5,1,0,1,3,0,0,0,1,0,0,0,0,2,1,0,0,0,3,0,29.63,21.222222,18.888889,24.222222,1.016,18.888889,86.554204
CM,2021-07-21,ChIJIQ8-cFM3YRARU5uCmUXEAys,Q1009,country/CMR,CM,Cameroon,CM,CMR,0,0,0,82064,1334,,,,,,,,26545864,13277075,13268789,11135124,14741256,3822425,7358544,56.157,0.556,7846026,6176459,4551787,3399842,2141843,1288477,733299,332734,75397,38760467033,1497,0.394,192830,7.0,12.0,475440,459153,3680,58.921,6.0,50.6,317.692,281.332,208.1,21.6,67.811813,48.117634,14,54,3,50,-9,-4,1,0,1,3,0,0,0,1,0,0,0,0,2,1,0,0,0,3,0,29.63,21.111111,18.111111,24.611111,0.0,18.611111,85.646402
CM,2021-07-22,ChIJIQ8-cFM3YRARU5uCmUXEAys,Q1009,country/CMR,CM,Cameroon,CM,CMR,0,0,0,82064,1334,,,,,,,,26545864,13277075,13268789,11135124,14741256,3822425,7358544,56.157,0.556,7846026,6176459,4551787,3399842,2141843,1288477,733299,332734,75397,38760467033,1497,0.394,192830,7.0,12.0,475440,459153,3680,58.921,6.0,50.6,317.692,281.332,208.1,21.6,67.811813,48.117634,17,56,4,53,-9,-3,1,0,1,3,0,0,0,1,0,0,0,0,2,1,0,0,0,3,0,29.63,21.388889,17.722222,26.222222,0.254,19.055556,86.570026
CM,2021-07-23,ChIJIQ8-cFM3YRARU5uCmUXEAys,Q1009,country/CMR,CM,Cameroon,CM,CMR,0,0,0,82064,1334,,,,,,,,26545864,13277075,13268789,11135124,14741256,3822425,7358544,56.157,0.556,7846026,6176459,4551787,3399842,2141843,1288477,733299,332734,75397,38760467033,1497,0.394,192830,7.0,12.0,475440,459153,3680,58.921,6.0,50.6,317.692,281.332,208.1,21.6,67.811813,48.117634,17,53,2,53,-6,-2,1,0,1,3,0,0,0,1,0,0,0,0,2,1,0,0,0,3,0,29.63,20.5,17.888889,24.722222,23.114,18.611111,88.928325
CM,2021-07-24,ChIJIQ8-cFM3YRARU5uCmUXEAys,Q1009,country/CMR,CM,Cameroon,CM,CMR,0,0,0,82064,1334,,4116,269339,488,49146,4604,318485,26545864,13277075,13268789,11135124,14741256,3822425,7358544,56.157,0.556,7846026,6176459,4551787,3399842,2141843,1288477,733299,332734,75397,38760467033,1497,0.394,192830,7.0,12.0,475440,459153,3680,58.921,6.0,50.6,317.692,281.332,208.1,21.6,67.811813,48.117634,12,45,-2,46,-10,-1,1,0,1,3,0,0,0,1,0,0,0,0,2,1,0,0,0,3,0,29.63,21.111111,16.777778,25.611111,0.0,18.555556,85.349143
CM,2021-07-25,ChIJIQ8-cFM3YRARU5uCmUXEAys,Q1009,country/CMR,CM,Cameroon,CM,CMR,0,0,0,82064,1334,,,,,,,,26545864,13277075,13268789,11135124,14741256,3822425,7358544,56.157,0.556,7846026,6176459,4551787,3399842,2141843,1288477,733299,332734,75397,38760467033,1497,0.394,192830,7.0,12.0,475440,459153,3680,58.921,6.0,50.6,317.692,281.332,208.1,21.6,67.811813,48.117634,10,37,8,54,-12,-3,1,0,1,3,0,0,0,1,0,0,0,0,2,1,0,0,0,3,0,29.63,21.055556,19.0,26.0,2.032,18.444444,85.046967
CM,2021-07-26,ChIJIQ8-cFM3YRARU5uCmUXEAys,Q1009,country/CMR,CM,Cameroon,CM,CMR,0,0,0,82064,1334,,10648,279987,2742,51888,13390,331875,26545864,13277075,13268789,11135124,14741256,3822425,7358544,56.157,0.556,7846026,6176459,4551787,3399842,2141843,1288477,733299,332734,75397,38760467033,1497,0.394,192830,7.0,12.0,475440,459153,3680,58.921,6.0,50.6,317.692,281.332,208.1,21.6,67.811813,48.117634,22,61,4,62,-8,-5,1,0,1,3,0,0,0,1,0,0,0,0,2,1,0,0,0,3,0,29.63,21.611111,17.888889,25.722222,0.0,18.555556,82.773924
CM,2021-07-27,ChIJIQ8-cFM3YRARU5uCmUXEAys,Q1009,country/CMR,CM,Cameroon,CM,CMR,0,0,0,82064,1334,,,,,,,,26545864,13277075,13268789,11135124,14741256,3822425,7358544,56.157,0.556,7846026,6176459,4551787,3399842,2141843,1288477,733299,332734,75397,38760467033,1497,0.394,192830,7.0,12.0,475440,459153,3680,58.921,6.0,50.6,317.692,281.332,208.1,21.6,67.811813,48.117634,20,63,6,64,-6,-4,1,0,1,3,0,0,0,1,0,0,0,0,2,1,0,0,0,3,0,29.63,20.0,18.111111,23.222222,28.956,18.611111,91.718779
CM,2021-07-28,ChIJIQ8-cFM3YRARU5uCmUXEAys,Q1009,country/CMR,CM,Cameroon,CM,CMR,0,0,0,82064,1334,,,,,,,,26545864,13277075,13268789,11135124,14741256,3822425,7358544,56.157,0.556,7846026,6176459,4551787,3399842,2141843,1288477,733299,332734,75397,38760467033,1497,0.394,192830,7.0,12.0,475440,459153,3680,58.921,6.0,50.6,317.692,281.332,208.1,21.6,67.811813,48.117634,20,59,7,57,-6,-4,1,0,1,3,0,0,0,1,0,0,0,0,2,1,0,0,0,3,0,29.63,20.277778,19.0,22.222222,3.048,18.888889,91.735544
CM,2021-07-29,ChIJIQ8-cFM3YRARU5uCmUXEAys,Q1009,country/CMR,CM,Cameroon,CM,CMR,0,0,0,82064,1334,,,,,,,,26545864,13277075,13268789,11135124,14741256,3822425,7358544,56.157,0.556,7846026,6176459,4551787,3399842,2141843,1288477,733299,332734,75397,38760467033,1497,0.394,192830,7.0,12.0,475440,459153,3680,58.921,6.0,50.6,317.692,281.332,208.1,21.6,67.811813,48.117634,24,63,7,62,-8,-3,1,0,1,3,0,0,0,1,0,0,0,0,2,1,0,0,0,3,0,29.63,21.166667,18.611111,24.0,0.508,18.888889,86.849722
CM,2021-07-30,ChIJIQ8-cFM3YRARU5uCmUXEAys,Q1009,country/CMR,CM,Cameroon,CM,CMR,0,0,0,82064,1334,,,,,,,,26545864,13277075,13268789,11135124,14741256,3822425,7358544,56.157,0.556,7846026,6176459,4551787,3399842,2141843,1288477,733299,332734,75397,38760467033,1497,0.394,192830,7.0,12.0,475440,459153,3680,58.921,6.0,50.6,317.692,281.332,208.1,21.6,67.811813,48.117634,23,60,7,64,-6,-4,1,0,1,3,0,0,0,1,0,0,0,0,2,1,0,0,0,3,0,29.63,24.666667,22.75,28.0,0.0,21.361111,81.880655
CM,2021-07-31,ChIJIQ8-cFM3YRARU5uCmUXEAys,Q1009,country/CMR,CM,Cameroon,CM,CMR,0,0,0,82064,1334,,,,,,,,26545864,13277075,13268789,11135124,14741256,3822425,7358544,56.157,0.556,7846026,6176459,4551787,3399842,2141843,1288477,733299,332734,75397,38760467033,1497,0.394,192830,7.0,12.0,475440,459153,3680,58.921,6.0,50.6,317.692,281.332,208.1,21.6,67.811813,48.117634,15,46,3,51,-12,-4,1,0,1,3,0,0,0,1,0,0,0,0,2,1,0,0,0,3,0,29.63,20.888889,19.0,23.0,0.0,19.277778,90.5125
CM,2021-08-01,ChIJIQ8-cFM3YRARU5uCmUXEAys,Q1009,country/CMR,CM,Cameroon,CM,CMR,0,0,0,82064,1334,,,,,,,,26545864,13277075,13268789,11135124,14741256,3822425,7358544,56.157,0.556,7846026,6176459,4551787,3399842,2141843,1288477,733299,332734,75397,38760467033,1497,0.394,192830,7.0,12.0,475440,459153,3680,58.921,6.0,50.6,317.692,281.332,208.1,21.6,67.811813,48.117634,10,33,5,57,-15,-3,1,0,1,3,0,0,0,1,0,0,0,0,2,1,0,0,0,3,5,29.63,21.444444,19.222222,25.5,7.874,19.0,85.977522
CM,2021-08-02,ChIJIQ8-cFM3YRARU5uCmUXEAys,Q1009,country/CMR,CM,Cameroon,CM,CMR,0,0,0,82064,1334,,,,,,,,26545864,13277075,13268789,11135124,14741256,3822425,7358544,56.157,0.556,7846026,6176459,4551787,3399842,2141843,1288477,733299,332734,75397,38760467033,1497,0.394,192830,7.0,12.0,475440,459153,3680,58.921,6.0,50.6,317.692,281.332,208.1,21.6,67.811813,48.117634,21,58,5,63,-9,-5,1,0,1,3,0,0,0,1,0,0,0,0,2,1,0,0,0,3,5,29.63,20.5,17.888889,24.222222,1.016,18.333333,87.394457
CM,2021-08-03,ChIJIQ8-cFM3YRARU5uCmUXEAys,Q1009,country/CMR,CM,Cameroon,CM,CMR,0,390,4,82454,1338,,14004,293991,3966,55854,17970,349845,26545864,13277075,13268789,11135124,14741256,3822425,7358544,56.157,0.556,7846026,6176459,4551787,3399842,2141843,1288477,733299,332734,75397,38760467033,1497,0.394,192830,7.0,12.0,475440,459153,3680,58.921,6.0,50.6,317.692,281.332,208.1,21.6,67.811813,48.117634,23,62,8,63,-8,-3,1,0,1,3,0,0,0,1,0,0,0,0,2,1,0,0,0,3,5,29.63,21.222222,18.722222,25.5,2.032,19.222222,88.372129
CM,2021-08-04,ChIJIQ8-cFM3YRARU5uCmUXEAys,Q1009,country/CMR,CM,Cameroon,CM,CMR,0,0,0,82454,1338,,,,,,,,26545864,13277075,13268789,11135124,14741256,3822425,7358544,56.157,0.556,7846026,6176459,4551787,3399842,2141843,1288477,733299,332734,75397,38760467033,1497,0.394,192830,7.0,12.0,475440,459153,3680,58.921,6.0,50.6,317.692,281.332,208.1,21.6,67.811813,48.117634,21,62,8,56,-6,-4,1,0,1,3,0,0,0,1,0,0,0,0,2,1,0,0,0,3,5,29.63,21.166667,18.611111,24.0,0.508,19.222222,88.673854
CM,2021-08-05,ChIJIQ8-cFM3YRARU5uCmUXEAys,Q1009,country/CMR,CM,Cameroon,CM,CMR,0,0,0,82454,1338,,,,,,,,26545864,13277075,13268789,11135124,14741256,3822425,7358544,56.157,0.556,7846026,6176459,4551787,3399842,2141843,1288477,733299,332734,75397,38760467033,1497,0.394,192830,7.0,12.0,475440,459153,3680,58.921,6.0,50.6,317.692,281.332,208.1,21.6,67.811813,48.117634,24,64,8,63,-9,-3,1,0,1,3,0,0,0,1,0,0,0,0,2,1,0,0,0,3,5,29.63,21.0,18.5,26.5,0.508,18.722222,86.834193
CM,2021-08-06,ChIJIQ8-cFM3YRARU5uCmUXEAys,Q1009,country/CMR,CM,Cameroon,CM,CMR,0,0,0,82454,1338,,,,,,,,26545864,13277075,13268789,11135124,14741256,3822425,7358544,56.157,0.556,7846026,6176459,4551787,3399842,2141843,1288477,733299,332734,75397,38760467033,1497,0.394,192830,7.0,12.0,475440,459153,3680,58.921,6.0,50.6,317.692,281.332,208.1,21.6,67.811813,48.117634,24,61,8,64,-8,-3,1,0,1,3,0,0,0,1,0,0,0,0,2,1,0,0,0,3,5,29.63,21.111111,17.5,24.722222,7.112,18.833333,86.844549
CM,2021-08-07,ChIJIQ8-cFM3YRARU5uCmUXEAys,Q1009,country/CMR,CM,Cameroon,CM,CMR,0,0,0,82454,1338,,,,,,,,26545864,13277075,13268789,11135124,14741256,3822425,7358544,56.157,0.556,7846026,6176459,4551787,3399842,2141843,1288477,733299,332734,75397,38760467033,1497,0.394,192830,7.0,12.0,475440,459153,3680,58.921,6.0,50.6,317.692,281.332,208.1,21.6,67.811813,48.117634,15,46,5,51,-12,-4,1,0,1,3,0,0,0,1,0,0,0,0,2,1,0,0,0,3,5,29.63,20.5,18.722222,26.611111,2.032,18.388889,87.699358
CM,2021-08-08,ChIJIQ8-cFM3YRARU5uCmUXEAys,Q1009,country/CMR,CM,Cameroon,CM,CMR,0,0,0,82454,1338,,,,,,,,26545864,13277075,13268789,11135124,14741256,3822425,7358544,56.157,0.556,7846026,6176459,4551787,3399842,2141843,1288477,733299,332734,75397,38760467033,1497,0.394,192830,7.0,12.0,475440,459153,3680,58.921,6.0,50.6,317.692,281.332,208.1,21.6,67.811813,48.117634,11,37,4,55,-14,-2,1,0,1,3,0,0,0,1,0,0,0,0,2,1,0,0,0,3,5,29.63,21.277778,17.722222,25.722222,17.018,18.333333,83.312871
CM,2021-08-09,ChIJIQ8-cFM3YRARU5uCmUXEAys,Q1009,country/CMR,CM,Cameroon,CM,CMR,0,0,0,82454,1338,,12471,306462,5964,61818,18435,368280,26545864,13277075,13268789,11135124,14741256,3822425,7358544,56.157,0.556,7846026,6176459,4551787,3399842,2141843,1288477,733299,332734,75397,38760467033,1497,0.394,192830,7.0,12.0,475440,459153,3680,58.921,6.0,50.6,317.692,281.332,208.1,21.6,67.811813,48.117634,22,60,5,61,-9,-4,0,0,1,3,0,0,0,2,0,0,0,0,2,3,0,0,0,3,5,30.56,21.888889,19.0,26.0,0.762,18.611111,81.66448
CM,2021-08-10,ChIJIQ8-cFM3YRARU5uCmUXEAys,Q1009,country/CMR,CM,Cameroon,CM,CMR,0,359,4,82813,1342,,,,,,,,26545864,13277075,13268789,11135124,14741256,3822425,7358544,56.157,0.556,7846026,6176459,4551787,3399842,2141843,1288477,733299,332734,75397,38760467033,1497,0.394,192830,7.0,12.0,475440,459153,3680,58.921,6.0,50.6,317.692,281.332,208.1,21.6,67.811813,48.117634,23,64,7,64,-7,-4,0,0,1,3,0,0,0,2,0,0,0,0,2,3,0,0,0,3,5,30.56,20.777778,17.5,26.777778,0.0,18.444444,86.51188
CM,2021-08-11,ChIJIQ8-cFM3YRARU5uCmUXEAys,Q1009,country/CMR,CM,Cameroon,CM,CMR,0,0,0,82813,1342,,,,,,,,26545864,13277075,13268789,11135124,14741256,3822425,7358544,56.157,0.556,7846026,6176459,4551787,3399842,2141843,1288477,733299,332734,75397,38760467033,1497,0.394,192830,7.0,12.0,475440,459153,3680,58.921,6.0,50.6,317.692,281.332,208.1,21.6,67.811813,48.117634,15,56,2,54,-9,-2,0,0,1,3,0,0,0,2,0,0,0,0,2,3,0,0,0,3,5,30.56,21.777778,19.0,27.388889,19.05,19.166667,85.122405
CM,2021-08-12,ChIJIQ8-cFM3YRARU5uCmUXEAys,Q1009,country/CMR,CM,Cameroon,CM,CMR,0,0,0,82813,1342,,,,,,,,26545864,13277075,13268789,11135124,14741256,3822425,7358544,56.157,0.556,7846026,6176459,4551787,3399842,2141843,1288477,733299,332734,75397,38760467033,1497,0.394,192830,7.0,12.0,475440,459153,3680,58.921,6.0,50.6,317.692,281.332,208.1,21.6,67.811813,48.117634,23,65,9,65,-11,-3,0,0,1,3,0,0,0,2,0,0,0,0,2,3,0,0,0,3,5,30.56,,,,,,
CM,2021-08-13,ChIJIQ8-cFM3YRARU5uCmUXEAys,Q1009,country/CMR,CM,Cameroon,CM,CMR,0,0,0,82813,1342,,,,,,,,26545864,13277075,13268789,11135124,14741256,3822425,7358544,56.157,0.556,7846026,6176459,4551787,3399842,2141843,1288477,733299,332734,75397,38760467033,1497,0.394,192830,7.0,12.0,475440,459153,3680,58.921,6.0,50.6,317.692,281.332,208.1,21.6,67.811813,48.117634,23,60,7,63,-10,-3,0,0,1,3,0,0,0,2,0,0,0,0,2,3,0,0,0,3,5,30.56,,,,,,
CM,2021-08-14,ChIJIQ8-cFM3YRARU5uCmUXEAys,Q1009,country/CMR,CM,Cameroon,CM,CMR,0,0,0,82813,1342,,,,,,,,26545864,13277075,13268789,11135124,14741256,3822425,7358544,56.157,0.556,7846026,6176459,4551787,3399842,2141843,1288477,733299,332734,75397,38760467033,1497,0.394,192830,7.0,12.0,475440,459153,3680,58.921,6.0,50.6,317.692,281.332,208.1,21.6,67.811813,48.117634,13,42,1,48,-14,-3,0,0,1,3,0,0,0,2,0,0,0,0,2,3,0,0,0,3,5,30.56,22.0,19.222222,26.722222,3.048,18.833333,82.247525
CM,2021-08-15,ChIJIQ8-cFM3YRARU5uCmUXEAys,Q1009,country/CMR,CM,Cameroon,CM,CMR,0,0,0,82813,1342,,,,,,,,26545864,13277075,13268789,11135124,14741256,3822425,7358544,56.157,0.556,7846026,6176459,4551787,3399842,2141843,1288477,733299,332734,75397,38760467033,1497,0.394,192830,7.0,12.0,475440,459153,3680,58.921,6.0,50.6,317.692,281.332,208.1,21.6,67.811813,48.117634,10,35,6,49,-17,-3,0,0,1,3,0,0,0,1,0,0,,,2,3,0,,0,3,5,27.78,21.055556,18.277778,25.611111,2.032,19.277778,89.590154
CM,2021-08-16,ChIJIQ8-cFM3YRARU5uCmUXEAys,Q1009,country/CMR,CM,Cameroon,CM,CMR,0,0,0,82813,1342,,20665,327127,6267,68085,26932,395212,26545864,13277075,13268789,11135124,14741256,3822425,7358544,56.157,0.556,7846026,6176459,4551787,3399842,2141843,1288477,733299,332734,75397,38760467033,1497,0.394,192830,7.0,12.0,475440,459153,3680,58.921,6.0,50.6,317.692,281.332,208.1,21.6,67.811813,48.117634,11,42,-4,52,-43,3,0,0,1,3,0,0,0,1,0,0,,,2,3,0,,0,3,5,27.78,23.277778,21.0,26.5,0.762,18.722222,75.584071
CM,2021-08-17,ChIJIQ8-cFM3YRARU5uCmUXEAys,Q1009,country/CMR,CM,Cameroon,CM,CMR,0,612,8,83425,1350,,,,,,,,26545864,13277075,13268789,11135124,14741256,3822425,7358544,56.157,0.556,7846026,6176459,4551787,3399842,2141843,1288477,733299,332734,75397,38760467033,1497,0.394,192830,7.0,12.0,475440,459153,3680,58.921,6.0,50.6,317.692,281.332,208.1,21.6,67.811813,48.117634,15,56,6,61,-10,-2,0,0,1,3,0,0,0,1,0,0,,,2,3,0,,0,3,5,27.78,20.722222,18.111111,24.0,13.97,19.111111,90.50106
CM,2021-08-18,ChIJIQ8-cFM3YRARU5uCmUXEAys,Q1009,country/CMR,CM,Cameroon,CM,CMR,0,0,0,83425,1350,,,,,,,,26545864,13277075,13268789,11135124,14741256,3822425,7358544,56.157,0.556,7846026,6176459,4551787,3399842,2141843,1288477,733299,332734,75397,38760467033,1497,0.394,192830,7.0,12.0,475440,459153,3680,58.921,6.0,50.6,317.692,281.332,208.1,21.6,67.811813,48.117634,17,58,4,54,-5,-2,0,0,1,3,0,0,0,1,0,0,,,2,3,0,,0,3,5,27.78,22.0,18.222222,26.0,6.096,19.222222,84.266848
CM,2021-08-19,ChIJIQ8-cFM3YRARU5uCmUXEAys,Q1009,country/CMR,CM,Cameroon,CM,CMR,0,0,0,83425,1350,,,,,,,,26545864,13277075,13268789,11135124,14741256,3822425,7358544,56.157,0.556,7846026,6176459,4551787,3399842,2141843,1288477,733299,332734,75397,38760467033,1497,0.394,192830,7.0,12.0,475440,459153,3680,58.921,6.0,50.6,317.692,281.332,208.1,21.6,67.811813,48.117634,21,65,4,61,-7,-2,0,0,1,3,0,0,0,1,0,0,,,2,3,0,,0,3,5,27.78,20.833333,18.0,26.222222,3.048,18.611111,87.121014
CM,2021-08-20,ChIJIQ8-cFM3YRARU5uCmUXEAys,Q1009,country/CMR,CM,Cameroon,CM,CMR,0,0,0,83425,1350,,13285,340412,4027,72112,17312,412524,26545864,13277075,13268789,11135124,14741256,3822425,7358544,56.157,0.556,7846026,6176459,4551787,3399842,2141843,1288477,733299,332734,75397,38760467033,1497,0.394,192830,7.0,12.0,475440,459153,3680,58.921,6.0,50.6,317.692,281.332,208.1,21.6,67.811813,48.117634,21,61,7,60,-5,-2,0,0,1,3,0,0,0,1,0,0,,,2,3,0,,0,3,5,27.78,21.611111,18.5,25.222222,0.0,18.833333,84.22421
