location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_vaccinated,cumulative_persons_vaccinated,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_vaccine_doses_administered,cumulative_vaccine_doses_administered,population,population_male,population_female,population_rural,population_urban,population_density,human_development_index,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,gdp_usd,gdp_per_capita_usd,human_capital_index,openstreetmap_id,latitude,longitude,area_sq_km,area_rural_sq_km,area_urban_sq_km,life_expectancy,smoking_prevalence,diabetes_prevalence,infant_mortality_rate,adult_male_mortality_rate,adult_female_mortality_rate,pollution_mortality_rate,comorbidity_mortality_rate,nurses_per_1000,health_expenditure_usd,out_of_pocket_health_expenditure_usd,school_closing,workplace_closing,cancel_public_events,restrictions_on_gatherings,public_transport_closing,stay_at_home_requirements,restrictions_on_internal_movement,international_travel_controls,income_support,debt_relief,fiscal_measures,international_support,public_information_campaigns,testing_policy,contact_tracing,emergency_investment_in_healthcare,investment_in_vaccines,facial_coverings,vaccination_policy,stringency_index,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
TO,2022-03-09,ChIJHdCfu0S2k3ERqeJexcrMbfM,Q678,country/TON,TO,Tonga,TO,TON,0,100,0,1320,0,,,,,,,105697,52904,52793,80349,24145,146.801,0.726,24639,23522,17140,12183,10290,8701,5303,2791,1128,450353313,4364,0.512,2186665,-20.587778,-174.810278,750,552,181,70.801,27.9,15.7,13.4,213.56,120.542,73.3,23.3,4.157,222.015488,23.601473,2,2,2,4,2,2,1,4,0,0,,,2,3,1,,0,4,5,76.39,27.013889,24.194444,30.458333,55.033333,23.819444,83.000591
TO,2022-03-10,ChIJHdCfu0S2k3ERqeJexcrMbfM,Q678,country/TON,TO,Tonga,TO,TON,0,0,0,1320,0,,,,,,,105697,52904,52793,80349,24145,146.801,0.726,24639,23522,17140,12183,10290,8701,5303,2791,1128,450353313,4364,0.512,2186665,-20.587778,-174.810278,750,552,181,70.801,27.9,15.7,13.4,213.56,120.542,73.3,23.3,4.157,222.015488,23.601473,2,2,2,4,2,2,1,4,0,0,,,2,3,1,,0,4,5,76.39,26.694444,23.902778,29.652778,15.409333,23.555556,82.988767
TO,2022-03-11,ChIJHdCfu0S2k3ERqeJexcrMbfM,Q678,country/TON,TO,Tonga,TO,TON,0,0,0,1320,0,,,,,,,105697,52904,52793,80349,24145,146.801,0.726,24639,23522,17140,12183,10290,8701,5303,2791,1128,450353313,4364,0.512,2186665,-20.587778,-174.810278,750,552,181,70.801,27.9,15.7,13.4,213.56,120.542,73.3,23.3,4.157,222.015488,23.601473,2,2,2,4,2,2,1,4,0,0,,,2,3,1,,0,4,5,76.39,26.361111,24.0,29.805556,12.954,23.833333,86.073072
TO,2022-03-12,ChIJHdCfu0S2k3ERqeJexcrMbfM,Q678,country/TON,TO,Tonga,TO,TON,0,0,0,1320,0,,,,,,,105697,52904,52793,80349,24145,146.801,0.726,24639,23522,17140,12183,10290,8701,5303,2791,1128,450353313,4364,0.512,2186665,-20.587778,-174.810278,750,552,181,70.801,27.9,15.7,13.4,213.56,120.542,73.3,23.3,4.157,222.015488,23.601473,2,2,2,4,2,2,1,4,0,0,,,2,3,1,,0,4,5,76.39,26.222222,23.652778,29.388889,7.704667,23.861111,86.991457
TO,2022-03-13,ChIJHdCfu0S2k3ERqeJexcrMbfM,Q678,country/TON,TO,Tonga,TO,TON,0,543,2,1863,2,,,,,,,105697,52904,52793,80349,24145,146.801,0.726,24639,23522,17140,12183,10290,8701,5303,2791,1128,450353313,4364,0.512,2186665,-20.587778,-174.810278,750,552,181,70.801,27.9,15.7,13.4,213.56,120.542,73.3,23.3,4.157,222.015488,23.601473,2,2,2,4,2,2,1,4,0,0,,,2,3,1,,0,4,5,76.39,26.944444,23.611111,29.75,18.161,24.013889,84.161226
TO,2022-03-14,ChIJHdCfu0S2k3ERqeJexcrMbfM,Q678,country/TON,TO,Tonga,TO,TON,0,209,0,2072,2,,,,,,,105697,52904,52793,80349,24145,146.801,0.726,24639,23522,17140,12183,10290,8701,5303,2791,1128,450353313,4364,0.512,2186665,-20.587778,-174.810278,750,552,181,70.801,27.9,15.7,13.4,213.56,120.542,73.3,23.3,4.157,222.015488,23.601473,2,2,2,4,2,2,1,4,0,0,,,2,3,1,,0,4,5,76.39,27.027778,23.402778,30.319444,6.096,24.180556,84.751194
TO,2022-03-15,ChIJHdCfu0S2k3ERqeJexcrMbfM,Q678,country/TON,TO,Tonga,TO,TON,0,0,0,2072,2,,,,,,,105697,52904,52793,80349,24145,146.801,0.726,24639,23522,17140,12183,10290,8701,5303,2791,1128,450353313,4364,0.512,2186665,-20.587778,-174.810278,750,552,181,70.801,27.9,15.7,13.4,213.56,120.542,73.3,23.3,4.157,222.015488,23.601473,2,2,2,4,2,2,1,4,0,0,,,2,3,1,,0,4,5,76.39,27.625,23.625,30.388889,8.001,24.333333,82.59542
TO,2022-03-16,ChIJHdCfu0S2k3ERqeJexcrMbfM,Q678,country/TON,TO,Tonga,TO,TON,0,185,0,2257,2,,,,,,,105697,52904,52793,80349,24145,146.801,0.726,24639,23522,17140,12183,10290,8701,5303,2791,1128,450353313,4364,0.512,2186665,-20.587778,-174.810278,750,552,181,70.801,27.9,15.7,13.4,213.56,120.542,73.3,23.3,4.157,222.015488,23.601473,2,2,2,4,2,2,1,4,0,0,,,2,3,1,,0,4,5,76.39,27.152778,24.152778,30.680556,0.9525,24.361111,84.859244
TO,2022-03-17,ChIJHdCfu0S2k3ERqeJexcrMbfM,Q678,country/TON,TO,Tonga,TO,TON,0,273,0,2530,2,,,,,,,105697,52904,52793,80349,24145,146.801,0.726,24639,23522,17140,12183,10290,8701,5303,2791,1128,450353313,4364,0.512,2186665,-20.587778,-174.810278,750,552,181,70.801,27.9,15.7,13.4,213.56,120.542,73.3,23.3,4.157,222.015488,23.601473,2,2,2,4,2,2,1,4,0,0,,,2,3,1,,0,4,5,76.39,26.458333,23.458333,29.5,11.938,23.722222,85.031244
TO,2022-03-18,ChIJHdCfu0S2k3ERqeJexcrMbfM,Q678,country/TON,TO,Tonga,TO,TON,0,0,0,2530,2,,,,,,,105697,52904,52793,80349,24145,146.801,0.726,24639,23522,17140,12183,10290,8701,5303,2791,1128,450353313,4364,0.512,2186665,-20.587778,-174.810278,750,552,181,70.801,27.9,15.7,13.4,213.56,120.542,73.3,23.3,4.157,222.015488,23.601473,2,2,2,4,2,2,1,4,0,0,,,2,3,1,,0,4,5,76.39,26.75,23.861111,28.902778,30.564667,23.375,81.905665
TO,2022-03-19,ChIJHdCfu0S2k3ERqeJexcrMbfM,Q678,country/TON,TO,Tonga,TO,TON,0,235,0,2765,2,,,,,,,105697,52904,52793,80349,24145,146.801,0.726,24639,23522,17140,12183,10290,8701,5303,2791,1128,450353313,4364,0.512,2186665,-20.587778,-174.810278,750,552,181,70.801,27.9,15.7,13.4,213.56,120.542,73.3,23.3,4.157,222.015488,23.601473,2,2,2,4,2,2,1,4,0,0,,,2,3,1,,0,4,5,76.39,27.481481,25.0,29.425926,0.0,23.851852,80.936086
TO,2022-03-20,ChIJHdCfu0S2k3ERqeJexcrMbfM,Q678,country/TON,TO,Tonga,TO,TON,0,653,0,3418,2,,,,,,,105697,52904,52793,80349,24145,146.801,0.726,24639,23522,17140,12183,10290,8701,5303,2791,1128,450353313,4364,0.512,2186665,-20.587778,-174.810278,750,552,181,70.801,27.9,15.7,13.4,213.56,120.542,73.3,23.3,4.157,222.015488,23.601473,3,3,2,4,2,2,2,4,0,0,,,2,3,1,,0,4,5,81.02,26.944444,25.666667,29.333333,0.0,22.833333,78.971651
TO,2022-03-21,ChIJHdCfu0S2k3ERqeJexcrMbfM,Q678,country/TON,TO,Tonga,TO,TON,0,366,0,3784,2,,,,,,,105697,52904,52793,80349,24145,146.801,0.726,24639,23522,17140,12183,10290,8701,5303,2791,1128,450353313,4364,0.512,2186665,-20.587778,-174.810278,750,552,181,70.801,27.9,15.7,13.4,213.56,120.542,73.3,23.3,4.157,222.015488,23.601473,3,3,2,4,2,2,2,4,0,0,,,2,3,1,,0,4,5,81.02,27.481481,25.666667,29.666667,0.0,23.833333,80.677196
TO,2022-03-22,ChIJHdCfu0S2k3ERqeJexcrMbfM,Q678,country/TON,TO,Tonga,TO,TON,0,390,0,4174,2,,,,,,,105697,52904,52793,80349,24145,146.801,0.726,24639,23522,17140,12183,10290,8701,5303,2791,1128,450353313,4364,0.512,2186665,-20.587778,-174.810278,750,552,181,70.801,27.9,15.7,13.4,213.56,120.542,73.3,23.3,4.157,222.015488,23.601473,3,3,2,4,2,2,2,4,0,0,,,2,3,1,,0,4,5,81.02,27.907407,26.333333,29.666667,0.0,24.666667,82.886958
TO,2022-03-23,ChIJHdCfu0S2k3ERqeJexcrMbfM,Q678,country/TON,TO,Tonga,TO,TON,0,363,0,4537,2,,,,,,,105697,52904,52793,80349,24145,146.801,0.726,24639,23522,17140,12183,10290,8701,5303,2791,1128,450353313,4364,0.512,2186665,-20.587778,-174.810278,750,552,181,70.801,27.9,15.7,13.4,213.56,120.542,73.3,23.3,4.157,222.015488,23.601473,3,3,2,4,2,2,2,4,0,0,,,2,3,1,,0,4,5,81.02,26.592593,23.666667,29.666667,,23.944444,85.609496
TO,2022-03-24,ChIJHdCfu0S2k3ERqeJexcrMbfM,Q678,country/TON,TO,Tonga,TO,TON,0,335,0,4872,2,,,,,,,105697,52904,52793,80349,24145,146.801,0.726,24639,23522,17140,12183,10290,8701,5303,2791,1128,450353313,4364,0.512,2186665,-20.587778,-174.810278,750,552,181,70.801,27.9,15.7,13.4,213.56,120.542,73.3,23.3,4.157,222.015488,23.601473,3,3,2,4,2,2,2,4,0,0,,,2,3,1,,0,4,5,81.02,26.777778,24.666667,29.333333,,23.907407,84.772782
TO,2022-03-25,ChIJHdCfu0S2k3ERqeJexcrMbfM,Q678,country/TON,TO,Tonga,TO,TON,0,0,0,4872,2,,,,,,,105697,52904,52793,80349,24145,146.801,0.726,24639,23522,17140,12183,10290,8701,5303,2791,1128,450353313,4364,0.512,2186665,-20.587778,-174.810278,750,552,181,70.801,27.9,15.7,13.4,213.56,120.542,73.3,23.3,4.157,222.015488,23.601473,3,3,2,4,2,2,2,4,0,0,,,2,3,1,,0,4,5,81.02,26.351852,24.0,28.407407,0.0,23.259259,83.273486
TO,2022-03-26,ChIJHdCfu0S2k3ERqeJexcrMbfM,Q678,country/TON,TO,Tonga,TO,TON,0,0,0,4872,2,,,,,,,105697,52904,52793,80349,24145,146.801,0.726,24639,23522,17140,12183,10290,8701,5303,2791,1128,450353313,4364,0.512,2186665,-20.587778,-174.810278,750,552,181,70.801,27.9,15.7,13.4,213.56,120.542,73.3,23.3,4.157,222.015488,23.601473,3,3,2,4,2,2,2,4,0,0,,,2,3,1,,0,4,5,81.02,25.962963,23.666667,28.407407,0.0,22.62963,81.95213
TO,2022-03-27,ChIJHdCfu0S2k3ERqeJexcrMbfM,Q678,country/TON,TO,Tonga,TO,TON,0,719,0,5591,2,,,,,,,105697,52904,52793,80349,24145,146.801,0.726,24639,23522,17140,12183,10290,8701,5303,2791,1128,450353313,4364,0.512,2186665,-20.587778,-174.810278,750,552,181,70.801,27.9,15.7,13.4,213.56,120.542,73.3,23.3,4.157,222.015488,23.601473,3,3,2,4,2,2,2,4,0,0,,,2,3,1,,0,4,5,81.02,26.685185,24.666667,29.407407,0.0,23.333333,82.284653
TO,2022-03-28,ChIJHdCfu0S2k3ERqeJexcrMbfM,Q678,country/TON,TO,Tonga,TO,TON,0,256,0,5847,2,,,,,,,105697,52904,52793,80349,24145,146.801,0.726,24639,23522,17140,12183,10290,8701,5303,2791,1128,450353313,4364,0.512,2186665,-20.587778,-174.810278,750,552,181,70.801,27.9,15.7,13.4,213.56,120.542,73.3,23.3,4.157,222.015488,23.601473,3,3,2,4,2,2,2,4,0,0,,,2,3,1,,0,4,5,81.02,26.537037,25.0,28.666667,,24.333333,87.787471
TO,2022-03-29,ChIJHdCfu0S2k3ERqeJexcrMbfM,Q678,country/TON,TO,Tonga,TO,TON,0,297,4,6144,6,,,,,,,105697,52904,52793,80349,24145,146.801,0.726,24639,23522,17140,12183,10290,8701,5303,2791,1128,450353313,4364,0.512,2186665,-20.587778,-174.810278,750,552,181,70.801,27.9,15.7,13.4,213.56,120.542,73.3,23.3,4.157,222.015488,23.601473,3,3,2,4,2,2,2,4,0,0,,,2,3,1,,0,4,5,81.02,26.388889,24.333333,28.333333,0.0,23.425926,83.815325
TO,2022-03-30,ChIJHdCfu0S2k3ERqeJexcrMbfM,Q678,country/TON,TO,Tonga,TO,TON,0,279,0,6423,6,,,,,,,105697,52904,52793,80349,24145,146.801,0.726,24639,23522,17140,12183,10290,8701,5303,2791,1128,450353313,4364,0.512,2186665,-20.587778,-174.810278,750,552,181,70.801,27.9,15.7,13.4,213.56,120.542,73.3,23.3,4.157,222.015488,23.601473,3,3,2,4,2,2,2,4,0,0,,,2,3,1,,0,4,5,81.02,26.574074,24.0,28.796296,,23.62963,83.962171
TO,2022-03-31,ChIJHdCfu0S2k3ERqeJexcrMbfM,Q678,country/TON,TO,Tonga,TO,TON,0,0,0,6423,6,,,,,,,105697,52904,52793,80349,24145,146.801,0.726,24639,23522,17140,12183,10290,8701,5303,2791,1128,450353313,4364,0.512,2186665,-20.587778,-174.810278,750,552,181,70.801,27.9,15.7,13.4,213.56,120.542,73.3,23.3,4.157,222.015488,23.601473,3,3,2,4,2,2,2,4,0,0,,,2,3,1,,0,4,5,81.02,27.388889,23.666667,29.333333,0.0,24.240741,83.288314
TO,2022-04-01,ChIJHdCfu0S2k3ERqeJexcrMbfM,Q678,country/TON,TO,Tonga,TO,TON,0,0,0,6423,6,,,,,,,105697,52904,52793,80349,24145,146.801,0.726,24639,23522,17140,12183,10290,8701,5303,2791,1128,450353313,4364,0.512,2186665,-20.587778,-174.810278,750,552,181,70.801,27.9,15.7,13.4,213.56,120.542,73.3,23.3,4.157,222.015488,23.601473,3,3,2,4,2,2,2,4,0,0,,,2,3,1,,0,4,5,81.02,27.055556,23.333333,29.666667,0.0,23.796296,82.678613
TO,2022-04-02,ChIJHdCfu0S2k3ERqeJexcrMbfM,Q678,country/TON,TO,Tonga,TO,TON,0,0,0,6423,6,,,,,,,105697,52904,52793,80349,24145,146.801,0.726,24639,23522,17140,12183,10290,8701,5303,2791,1128,450353313,4364,0.512,2186665,-20.587778,-174.810278,750,552,181,70.801,27.9,15.7,13.4,213.56,120.542,73.3,23.3,4.157,222.015488,23.601473,3,3,2,4,2,2,2,4,0,0,,,2,3,1,,0,4,5,81.02,26.916667,23.472222,29.375,0.0,23.486111,81.857963
TO,2022-04-03,ChIJHdCfu0S2k3ERqeJexcrMbfM,Q678,country/TON,TO,Tonga,TO,TON,0,704,3,7127,9,,,,,,,105697,52904,52793,80349,24145,146.801,0.726,24639,23522,17140,12183,10290,8701,5303,2791,1128,450353313,4364,0.512,2186665,-20.587778,-174.810278,750,552,181,70.801,27.9,15.7,13.4,213.56,120.542,73.3,23.3,4.157,222.015488,23.601473,3,3,2,4,2,2,2,4,1,0,,,2,3,1,,0,4,5,81.02,26.513889,22.805556,30.416667,0.508,23.166667,82.031579
TO,2022-04-04,ChIJHdCfu0S2k3ERqeJexcrMbfM,Q678,country/TON,TO,Tonga,TO,TON,0,107,0,7234,9,0,76910,0,70283,19930,167123,105697,52904,52793,80349,24145,146.801,0.726,24639,23522,17140,12183,10290,8701,5303,2791,1128,450353313,4364,0.512,2186665,-20.587778,-174.810278,750,552,181,70.801,27.9,15.7,13.4,213.56,120.542,73.3,23.3,4.157,222.015488,23.601473,3,3,2,4,2,2,2,4,1,0,,,2,3,1,,0,4,5,81.02,25.986111,21.569444,29.416667,9.736667,22.777778,82.666646
TO,2022-04-05,ChIJHdCfu0S2k3ERqeJexcrMbfM,Q678,country/TON,TO,Tonga,TO,TON,0,151,0,7385,9,,,,,,,105697,52904,52793,80349,24145,146.801,0.726,24639,23522,17140,12183,10290,8701,5303,2791,1128,450353313,4364,0.512,2186665,-20.587778,-174.810278,750,552,181,70.801,27.9,15.7,13.4,213.56,120.542,73.3,23.3,4.157,222.015488,23.601473,3,3,2,4,2,2,2,4,1,0,,,2,3,1,,0,4,5,81.02,25.430556,21.5,29.027778,21.336,22.472222,83.825324
TO,2022-04-06,ChIJHdCfu0S2k3ERqeJexcrMbfM,Q678,country/TON,TO,Tonga,TO,TON,0,143,0,7528,9,,,,,,,105697,52904,52793,80349,24145,146.801,0.726,24639,23522,17140,12183,10290,8701,5303,2791,1128,450353313,4364,0.512,2186665,-20.587778,-174.810278,750,552,181,70.801,27.9,15.7,13.4,213.56,120.542,73.3,23.3,4.157,222.015488,23.601473,3,3,2,4,2,2,2,4,1,0,,,2,3,1,,0,4,5,81.02,26.972222,23.361111,29.583333,20.2565,23.263889,80.664757
TO,2022-04-07,ChIJHdCfu0S2k3ERqeJexcrMbfM,Q678,country/TON,TO,Tonga,TO,TON,0,137,0,7665,9,,,,,,,105697,52904,52793,80349,24145,146.801,0.726,24639,23522,17140,12183,10290,8701,5303,2791,1128,450353313,4364,0.512,2186665,-20.587778,-174.810278,750,552,181,70.801,27.9,15.7,13.4,213.56,120.542,73.3,23.3,4.157,222.015488,23.601473,3,3,2,4,2,2,2,4,1,0,,,2,3,1,,0,4,5,81.02,27.361111,23.236111,29.972222,5.7785,23.930556,81.825137
TO,2022-04-08,ChIJHdCfu0S2k3ERqeJexcrMbfM,Q678,country/TON,TO,Tonga,TO,TON,0,0,0,7665,9,,,,,,,105697,52904,52793,80349,24145,146.801,0.726,24639,23522,17140,12183,10290,8701,5303,2791,1128,450353313,4364,0.512,2186665,-20.587778,-174.810278,750,552,181,70.801,27.9,15.7,13.4,213.56,120.542,73.3,23.3,4.157,222.015488,23.601473,3,3,2,4,2,2,2,4,1,0,,,2,3,1,,0,4,5,81.02,27.555556,23.777778,30.097222,0.9525,23.958333,81.054201
TO,2022-04-09,ChIJHdCfu0S2k3ERqeJexcrMbfM,Q678,country/TON,TO,Tonga,TO,TON,0,0,0,7665,9,,,,,,,105697,52904,52793,80349,24145,146.801,0.726,24639,23522,17140,12183,10290,8701,5303,2791,1128,450353313,4364,0.512,2186665,-20.587778,-174.810278,750,552,181,70.801,27.9,15.7,13.4,213.56,120.542,73.3,23.3,4.157,222.015488,23.601473,3,3,2,4,2,2,2,4,1,0,,,2,3,1,,0,4,5,81.02,26.930556,23.430556,30.430556,0.127,23.986111,84.127878
TO,2022-04-10,ChIJHdCfu0S2k3ERqeJexcrMbfM,Q678,country/TON,TO,Tonga,TO,TON,0,266,0,7931,9,,,,,,,105697,52904,52793,80349,24145,146.801,0.726,24639,23522,17140,12183,10290,8701,5303,2791,1128,450353313,4364,0.512,2186665,-20.587778,-174.810278,750,552,181,70.801,27.9,15.7,13.4,213.56,120.542,73.3,23.3,4.157,222.015488,23.601473,3,3,2,4,2,2,2,4,1,0,,,2,3,1,,0,4,5,81.02,25.902778,22.069444,29.875,1.9685,23.333333,85.882807
TO,2022-04-11,ChIJHdCfu0S2k3ERqeJexcrMbfM,Q678,country/TON,TO,Tonga,TO,TON,0,513,0,8444,9,1084,77994,1571,71854,14097,181220,105697,52904,52793,80349,24145,146.801,0.726,24639,23522,17140,12183,10290,8701,5303,2791,1128,450353313,4364,0.512,2186665,-20.587778,-174.810278,750,552,181,70.801,27.9,15.7,13.4,213.56,120.542,73.3,23.3,4.157,222.015488,23.601473,3,3,2,4,2,2,2,4,1,0,,,2,3,1,,0,4,5,81.02,26.763889,22.486111,29.916667,12.1285,23.25,81.38365
TO,2022-04-12,ChIJHdCfu0S2k3ERqeJexcrMbfM,Q678,country/TON,TO,Tonga,TO,TON,0,115,2,8559,11,,,,,,,105697,52904,52793,80349,24145,146.801,0.726,24639,23522,17140,12183,10290,8701,5303,2791,1128,450353313,4364,0.512,2186665,-20.587778,-174.810278,750,552,181,70.801,27.9,15.7,13.4,213.56,120.542,73.3,23.3,4.157,222.015488,23.601473,3,3,2,4,2,2,2,4,1,0,,,2,3,1,,0,4,5,81.02,26.888889,22.902778,29.972222,7.874,23.472222,81.857905
TO,2022-04-13,ChIJHdCfu0S2k3ERqeJexcrMbfM,Q678,country/TON,TO,Tonga,TO,TON,0,202,0,8761,11,,,,,,,105697,52904,52793,80349,24145,146.801,0.726,24639,23522,17140,12183,10290,8701,5303,2791,1128,450353313,4364,0.512,2186665,-20.587778,-174.810278,750,552,181,70.801,27.9,15.7,13.4,213.56,120.542,73.3,23.3,4.157,222.015488,23.601473,3,3,2,4,2,2,2,4,1,0,,,2,3,1,,0,4,5,81.02,25.888889,21.833333,30.305556,3.471333,22.847222,83.735706
TO,2022-04-14,ChIJHdCfu0S2k3ERqeJexcrMbfM,Q678,country/TON,TO,Tonga,TO,TON,0,0,0,8761,11,,,,,,,105697,52904,52793,80349,24145,146.801,0.726,24639,23522,17140,12183,10290,8701,5303,2791,1128,450353313,4364,0.512,2186665,-20.587778,-174.810278,750,552,181,70.801,27.9,15.7,13.4,213.56,120.542,73.3,23.3,4.157,222.015488,23.601473,3,3,2,4,2,2,2,4,1,0,,,2,3,1,,0,4,5,81.02,26.569444,22.319444,29.472222,4.3815,23.597222,84.071257
TO,2022-04-15,ChIJHdCfu0S2k3ERqeJexcrMbfM,Q678,country/TON,TO,Tonga,TO,TON,0,0,0,8761,11,,,,,,,105697,52904,52793,80349,24145,146.801,0.726,24639,23522,17140,12183,10290,8701,5303,2791,1128,450353313,4364,0.512,2186665,-20.587778,-174.810278,750,552,181,70.801,27.9,15.7,13.4,213.56,120.542,73.3,23.3,4.157,222.015488,23.601473,3,3,2,4,2,2,2,4,1,0,,,2,3,1,,0,4,5,81.02,27.194444,22.652778,30.027778,3.386667,24.027778,82.998712
TO,2022-04-16,ChIJHdCfu0S2k3ERqeJexcrMbfM,Q678,country/TON,TO,Tonga,TO,TON,0,0,0,8761,11,,,,,,,105697,52904,52793,80349,24145,146.801,0.726,24639,23522,17140,12183,10290,8701,5303,2791,1128,450353313,4364,0.512,2186665,-20.587778,-174.810278,750,552,181,70.801,27.9,15.7,13.4,213.56,120.542,73.3,23.3,4.157,222.015488,23.601473,3,3,2,4,2,2,2,4,1,0,,,2,3,1,,0,4,5,81.02,26.416667,22.902778,30.083333,5.926667,23.555556,84.346305
TO,2022-04-17,ChIJHdCfu0S2k3ERqeJexcrMbfM,Q678,country/TON,TO,Tonga,TO,TON,0,264,0,9025,11,,,,,,,105697,52904,52793,80349,24145,146.801,0.726,24639,23522,17140,12183,10290,8701,5303,2791,1128,450353313,4364,0.512,2186665,-20.587778,-174.810278,750,552,181,70.801,27.9,15.7,13.4,213.56,120.542,73.3,23.3,4.157,222.015488,23.601473,3,3,2,4,2,2,2,4,1,0,,,2,3,1,,0,4,5,81.02,26.902778,23.5,29.861111,2.201333,23.902778,83.922728
TO,2022-04-18,ChIJHdCfu0S2k3ERqeJexcrMbfM,Q678,country/TON,TO,Tonga,TO,TON,0,81,0,9106,11,,,,,,,105697,52904,52793,80349,24145,146.801,0.726,24639,23522,17140,12183,10290,8701,5303,2791,1128,450353313,4364,0.512,2186665,-20.587778,-174.810278,750,552,181,70.801,27.9,15.7,13.4,213.56,120.542,73.3,23.3,4.157,222.015488,23.601473,3,3,2,4,2,2,2,4,1,0,,,2,3,1,,0,4,5,81.02,27.694444,24.75,30.125,3.2385,24.25,81.803897
TO,2022-04-19,ChIJHdCfu0S2k3ERqeJexcrMbfM,Q678,country/TON,TO,Tonga,TO,TON,0,114,0,9220,11,,,,,,,105697,52904,52793,80349,24145,146.801,0.726,24639,23522,17140,12183,10290,8701,5303,2791,1128,450353313,4364,0.512,2186665,-20.587778,-174.810278,750,552,181,70.801,27.9,15.7,13.4,213.56,120.542,73.3,23.3,4.157,222.015488,23.601473,3,3,2,4,2,2,2,4,1,0,,,2,3,1,,0,4,5,81.02,27.291667,25.5,30.0,0.127,24.0,82.468313
TO,2022-04-20,ChIJHdCfu0S2k3ERqeJexcrMbfM,Q678,country/TON,TO,Tonga,TO,TON,0,0,0,9220,11,,,,,,,105697,52904,52793,80349,24145,146.801,0.726,24639,23522,17140,12183,10290,8701,5303,2791,1128,450353313,4364,0.512,2186665,-20.587778,-174.810278,750,552,181,70.801,27.9,15.7,13.4,213.56,120.542,73.3,23.3,4.157,222.015488,23.601473,3,3,2,4,2,2,2,4,1,0,,,2,3,1,,0,4,5,81.02,27.375,24.805556,29.125,15.621,23.916667,81.806687
TO,2022-04-21,ChIJHdCfu0S2k3ERqeJexcrMbfM,Q678,country/TON,TO,Tonga,TO,TON,0,248,0,9468,11,,,,,,,105697,52904,52793,80349,24145,146.801,0.726,24639,23522,17140,12183,10290,8701,5303,2791,1128,450353313,4364,0.512,2186665,-20.587778,-174.810278,750,552,181,70.801,27.9,15.7,13.4,213.56,120.542,73.3,23.3,4.157,222.015488,23.601473,3,3,2,4,2,2,2,4,1,0,,,2,3,1,,0,4,5,81.02,26.597222,23.027778,29.972222,18.796,23.625,83.898094
TO,2022-04-22,ChIJHdCfu0S2k3ERqeJexcrMbfM,Q678,country/TON,TO,Tonga,TO,TON,0,0,0,9468,11,,,,,,,105697,52904,52793,80349,24145,146.801,0.726,24639,23522,17140,12183,10290,8701,5303,2791,1128,450353313,4364,0.512,2186665,-20.587778,-174.810278,750,552,181,70.801,27.9,15.7,13.4,213.56,120.542,73.3,23.3,4.157,222.015488,23.601473,3,3,2,4,2,2,2,4,1,0,,,2,3,1,,0,4,5,81.02,25.194444,21.972222,29.402778,10.075333,22.805556,86.896137
TO,2022-04-23,ChIJHdCfu0S2k3ERqeJexcrMbfM,Q678,country/TON,TO,Tonga,TO,TON,0,0,0,9468,11,,,,,,,105697,52904,52793,80349,24145,146.801,0.726,24639,23522,17140,12183,10290,8701,5303,2791,1128,450353313,4364,0.512,2186665,-20.587778,-174.810278,750,552,181,70.801,27.9,15.7,13.4,213.56,120.542,73.3,23.3,4.157,222.015488,23.601473,3,3,2,4,2,2,2,4,1,0,,,2,3,1,,0,4,5,81.02,25.611111,21.777778,29.027778,2.286,22.277778,82.364078
TO,2022-04-24,ChIJHdCfu0S2k3ERqeJexcrMbfM,Q678,country/TON,TO,Tonga,TO,TON,0,85,0,9553,11,,,,,,,105697,52904,52793,80349,24145,146.801,0.726,24639,23522,17140,12183,10290,8701,5303,2791,1128,450353313,4364,0.512,2186665,-20.587778,-174.810278,750,552,181,70.801,27.9,15.7,13.4,213.56,120.542,73.3,23.3,4.157,222.015488,23.601473,3,3,2,4,2,2,2,4,1,0,,,2,3,1,,0,4,5,81.02,25.777778,22.625,29.041667,7.366,22.027778,80.494199
TO,2022-04-25,ChIJHdCfu0S2k3ERqeJexcrMbfM,Q678,country/TON,TO,Tonga,TO,TON,0,144,0,9697,11,,,,,,,105697,52904,52793,80349,24145,146.801,0.726,24639,23522,17140,12183,10290,8701,5303,2791,1128,450353313,4364,0.512,2186665,-20.587778,-174.810278,750,552,181,70.801,27.9,15.7,13.4,213.56,120.542,73.3,23.3,4.157,222.015488,23.601473,3,3,2,4,2,2,2,4,1,0,,,2,3,1,,0,4,5,81.02,25.555556,21.875,29.055556,0.0635,22.430556,83.12913
