location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,new_recovered,new_tested,cumulative_confirmed,cumulative_deceased,cumulative_recovered,cumulative_tested,new_hospitalized_patients,cumulative_hospitalized_patients,current_hospitalized_patients,current_intensive_care_patients,current_ventilator_patients,new_persons_vaccinated,cumulative_persons_vaccinated,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_vaccine_doses_administered,cumulative_vaccine_doses_administered,new_persons_vaccinated_pfizer,cumulative_persons_vaccinated_pfizer,new_persons_fully_vaccinated_pfizer,cumulative_persons_fully_vaccinated_pfizer,new_persons_vaccinated_sinovac,total_persons_vaccinated_sinovac,new_confirmed_age_0,new_confirmed_age_1,new_confirmed_age_2,new_confirmed_age_3,new_confirmed_age_4,new_confirmed_age_5,new_confirmed_age_6,new_confirmed_age_7,new_confirmed_age_8,new_confirmed_age_9,cumulative_confirmed_age_0,cumulative_confirmed_age_1,cumulative_confirmed_age_2,cumulative_confirmed_age_3,cumulative_confirmed_age_4,cumulative_confirmed_age_5,cumulative_confirmed_age_6,cumulative_confirmed_age_7,cumulative_confirmed_age_8,cumulative_confirmed_age_9,new_deceased_age_0,new_deceased_age_1,new_deceased_age_2,new_deceased_age_3,new_deceased_age_4,new_deceased_age_5,new_deceased_age_6,new_deceased_age_7,new_deceased_age_8,new_deceased_age_9,cumulative_deceased_age_0,cumulative_deceased_age_1,cumulative_deceased_age_2,cumulative_deceased_age_3,cumulative_deceased_age_4,cumulative_deceased_age_5,cumulative_deceased_age_6,cumulative_deceased_age_7,cumulative_deceased_age_8,cumulative_deceased_age_9,age_bin_0,age_bin_1,age_bin_2,age_bin_3,age_bin_4,age_bin_5,age_bin_6,age_bin_7,age_bin_8,age_bin_9,new_confirmed_male,new_confirmed_female,cumulative_confirmed_male,cumulative_confirmed_female,new_deceased_male,new_deceased_female,cumulative_deceased_male,cumulative_deceased_female,population,population_male,population_female,population_rural,population_urban,population_largest_city,population_clustered,population_density,human_development_index,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,gdp_usd,gdp_per_capita_usd,human_capital_index,openstreetmap_id,latitude,longitude,area_sq_km,area_rural_sq_km,area_urban_sq_km,life_expectancy,smoking_prevalence,diabetes_prevalence,infant_mortality_rate,adult_male_mortality_rate,adult_female_mortality_rate,pollution_mortality_rate,comorbidity_mortality_rate,hospital_beds_per_1000,nurses_per_1000,physicians_per_1000,health_expenditure_usd,out_of_pocket_health_expenditure_usd,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_transit_stations,mobility_workplaces,mobility_residential,school_closing,workplace_closing,cancel_public_events,restrictions_on_gatherings,public_transport_closing,stay_at_home_requirements,restrictions_on_internal_movement,international_travel_controls,income_support,debt_relief,fiscal_measures,international_support,public_information_campaigns,testing_policy,contact_tracing,emergency_investment_in_healthcare,investment_in_vaccines,facial_coverings,vaccination_policy,stringency_index,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
MY,2021-02-28,ChIJrzBnX5fTNDAR2BwhKJOWRQc,Q833,country/MYS,MY,Malaysia,MY,MYS,0,2437,9,3251,59526,300752,1135,273416,8560111,416,82398,2331,258,131,6719,18758,6,20,6725,18778,6715,18720,2,5,0,4,111,140,684,879,302,137,82,29,5,3,16771,21924,87227,77791,38345,23036,12458,4341,1366,179,0,0,0,0,1,2,1,1,0,0,7,5,20,52,98,203,356,274,160,47,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,1742,695,204104,96648,1,4,781,441,32655400,16771000,15884400,7474011,24475766,7780301,7780301,98.512,0.802,5035800,5249500,6283800,5474500,3841900,3121600,2180400,1070700,397000,364701517787,11414,0.622,2108121,3.780511,102.314362,330345,312833,15564,75.997,21.5,16.7,6.7,160.383,84.296,47.4,17.2,1.9,3.4676,1.5358,384.066071,145.74231,-27,1,-32,-55,-18,12,3,3,2,4,1,2,2,3,1,2,0,0,2,3,2,0,0,3,2,77.31,27.111111,22.227778,32.122222,0.028222,22.544444,76.48136
MY,2021-03-01,ChIJrzBnX5fTNDAR2BwhKJOWRQc,Q833,country/MYS,MY,Malaysia,MY,MYS,0,1828,5,2486,61120,302580,1140,275902,8621231,368,82766,2274,248,93,15395,34153,6,26,15401,34179,15389,34109,4,9,0,2,107,111,555,486,244,127,63,26,8,2,16878,22035,87782,78277,38589,23163,12521,4367,1374,181,0,0,0,0,0,0,2,1,1,0,7,5,20,52,98,203,358,275,161,47,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,1300,528,205404,97176,2,2,783,443,32655400,16771000,15884400,7474011,24475766,7780301,7780301,98.512,0.802,5035800,5249500,6283800,5474500,3841900,3121600,2180400,1070700,397000,364701517787,11414,0.622,2108121,3.780511,102.314362,330345,312833,15564,75.997,21.5,16.7,6.7,160.383,84.296,47.4,17.2,1.9,3.4676,1.5358,384.066071,145.74231,-26,5,-36,-50,-24,13,2,3,2,4,1,2,2,3,1,2,0,0,2,3,2,0,0,3,2,73.61,27.144444,22.983333,31.866667,0.7112,22.611111,76.611817
MY,2021-03-02,ChIJrzBnX5fTNDAR2BwhKJOWRQc,Q833,country/MYS,MY,Malaysia,MY,MYS,0,1555,6,2528,64907,304135,1146,278430,8686138,423,83189,2230,251,135,21687,55840,4,30,21691,55870,21686,55795,2,11,0,2,98,101,447,376,212,139,80,36,12,1,16976,22136,88229,78653,38801,23302,12601,4403,1386,182,0,0,0,0,0,0,2,6,1,0,7,5,20,52,98,203,360,281,162,47,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,1006,549,206410,97725,7,2,790,445,32655400,16771000,15884400,7474011,24475766,7780301,7780301,98.512,0.802,5035800,5249500,6283800,5474500,3841900,3121600,2180400,1070700,397000,364701517787,11414,0.622,2108121,3.780511,102.314362,330345,312833,15564,75.997,21.5,16.7,6.7,160.383,84.296,47.4,17.2,1.9,3.4676,1.5358,384.066071,145.74231,-27,2,-36,-50,-23,12,2,3,2,4,1,2,2,3,1,2,0,0,2,3,2,0,0,3,2,73.61,26.683333,22.911111,32.788889,5.221111,22.622222,78.635082
MY,2021-03-03,ChIJrzBnX5fTNDAR2BwhKJOWRQc,Q833,country/MYS,MY,Malaysia,MY,MYS,0,1745,7,2276,66232,305880,1153,280706,8752370,331,83520,2188,243,132,22691,78531,6,36,22697,78567,22684,78479,4,15,2,2,86,127,621,452,190,138,49,18,4,1,17062,22263,88850,79105,38991,23440,12650,4421,1390,183,0,0,0,0,0,1,0,3,0,0,7,5,20,52,98,204,360,284,162,47,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,1210,535,207620,98260,2,2,792,447,32655400,16771000,15884400,7474011,24475766,7780301,7780301,98.512,0.802,5035800,5249500,6283800,5474500,3841900,3121600,2180400,1070700,397000,364701517787,11414,0.622,2108121,3.780511,102.314362,330345,312833,15564,75.997,21.5,16.7,6.7,160.383,84.296,47.4,17.2,1.9,3.4676,1.5358,384.066071,145.74231,-26,4,-35,-49,-22,12,2,3,2,4,1,2,2,3,1,2,0,0,2,3,2,0,0,3,2,73.61,27.061111,22.805556,32.272222,0.508,22.744444,77.456873
MY,2021-03-04,ChIJrzBnX5fTNDAR2BwhKJOWRQc,Q833,country/MYS,MY,Malaysia,MY,MYS,0,2063,5,2922,67529,307943,1158,283628,8819899,345,83865,2163,233,128,19513,98044,17,53,19530,98097,19506,97985,10,25,3,4,137,158,571,504,292,155,75,44,11,0,17199,22421,89421,79609,39283,23595,12725,4465,1401,183,0,0,0,0,0,2,1,0,0,0,7,5,20,52,98,206,361,284,162,47,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,1422,641,209042,98901,2,1,794,448,32655400,16771000,15884400,7474011,24475766,7780301,7780301,98.512,0.802,5035800,5249500,6283800,5474500,3841900,3121600,2180400,1070700,397000,364701517787,11414,0.622,2108121,3.780511,102.314362,330345,312833,15564,75.997,21.5,16.7,6.7,160.383,84.296,47.4,17.2,1.9,3.4676,1.5358,384.066071,145.74231,-25,3,-33,-49,-22,13,2,3,2,4,1,2,2,3,1,2,0,0,2,3,2,0,0,3,2,73.61,27.405556,23.122222,32.616667,0.762,23.283333,78.484265
MY,2021-03-05,ChIJrzBnX5fTNDAR2BwhKJOWRQc,Q833,country/MYS,MY,Malaysia,MY,MYS,0,2154,6,3275,58745,310097,1164,286903,8878644,508,84373,2061,229,121,14372,112416,6,59,14378,112475,14368,112353,3,28,1,3,152,272,461,331,238,127,82,28,6,1,17351,22693,89882,79940,39521,23722,12807,4493,1407,184,0,0,0,1,1,2,1,2,1,0,7,5,20,53,99,208,362,286,163,47,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,1493,661,210535,99562,6,2,800,450,32655400,16771000,15884400,7474011,24475766,7780301,7780301,98.512,0.802,5035800,5249500,6283800,5474500,3841900,3121600,2180400,1070700,397000,364701517787,11414,0.622,2108121,3.780511,102.314362,330345,312833,15564,75.997,21.5,16.7,6.7,160.383,84.296,47.4,17.2,1.9,3.4676,1.5358,384.066071,145.74231,-23,4,-30,-48,-18,12,2,3,2,4,1,2,2,3,1,2,0,0,2,3,2,0,0,3,2,73.61,27.394444,24.038889,32.6,2.54,23.2,78.228363
MY,2021-03-06,ChIJrzBnX5fTNDAR2BwhKJOWRQc,Q833,country/MYS,MY,Malaysia,MY,MYS,0,1680,7,2548,54309,311777,1171,289451,8932953,456,84829,1964,201,120,15840,128256,4,63,15844,128319,15596,127949,1,29,201,3,142,150,424,348,202,145,78,36,13,2,17493,22843,90306,80288,39723,23867,12885,4529,1420,186,0,0,0,0,0,0,1,1,2,0,7,5,20,53,99,208,363,287,165,47,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,1044,636,211579,100198,3,1,803,451,32655400,16771000,15884400,7474011,24475766,7780301,7780301,98.512,0.802,5035800,5249500,6283800,5474500,3841900,3121600,2180400,1070700,397000,364701517787,11414,0.622,2108121,3.780511,102.314362,330345,312833,15564,75.997,21.5,16.7,6.7,160.383,84.296,47.4,17.2,1.9,3.4676,1.5358,384.066071,145.74231,-22,3,-28,-46,-15,10,2,3,2,4,1,2,2,3,1,2,0,0,2,3,2,0,0,3,2,73.61,26.283333,23.0,31.911111,5.926667,22.544444,80.16829
MY,2021-03-07,ChIJrzBnX5fTNDAR2BwhKJOWRQc,Q833,country/MYS,MY,Malaysia,MY,MYS,0,1683,3,2506,40996,313460,1174,291957,8973949,369,85198,1896,196,114,12590,140846,7,70,12597,140916,12575,140524,5,34,3,2,104,152,468,380,220,129,69,31,9,1,17597,22995,90774,80668,39943,23996,12954,4560,1429,187,0,0,0,0,1,0,0,2,2,0,7,5,20,53,100,208,363,289,167,47,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,1160,523,212739,100721,4,1,807,452,32655400,16771000,15884400,7474011,24475766,7780301,7780301,98.512,0.802,5035800,5249500,6283800,5474500,3841900,3121600,2180400,1070700,397000,364701517787,11414,0.622,2108121,3.780511,102.314362,330345,312833,15564,75.997,21.5,16.7,6.7,160.383,84.296,47.4,17.2,1.9,3.4676,1.5358,384.066071,145.74231,-20,5,-23,-47,-17,8,2,3,2,4,1,2,2,3,1,2,0,0,2,3,2,0,0,3,2,73.61,25.527778,22.4,29.6,15.1384,21.827778,80.484119
MY,2021-03-08,ChIJrzBnX5fTNDAR2BwhKJOWRQc,Q833,country/MYS,MY,Malaysia,MY,MYS,0,1529,8,2076,53056,314989,1182,294033,9027005,331,85529,1874,212,117,27206,168052,16,86,27222,168138,27193,167717,9,43,10,7,124,141,416,352,224,130,72,25,13,0,17721,23136,91190,81020,40167,24126,13026,4585,1442,187,0,0,0,0,1,1,1,1,2,0,7,5,20,53,101,209,364,290,169,47,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,927,602,213666,101323,4,2,811,454,32655400,16771000,15884400,7474011,24475766,7780301,7780301,98.512,0.802,5035800,5249500,6283800,5474500,3841900,3121600,2180400,1070700,397000,364701517787,11414,0.622,2108121,3.780511,102.314362,330345,312833,15564,75.997,21.5,16.7,6.7,160.383,84.296,47.4,17.2,1.9,3.4676,1.5358,384.066071,145.74231,-21,7,-30,-46,-21,10,2,3,2,4,1,2,2,3,1,2,0,0,2,3,2,0,0,3,2,73.61,26.833333,22.188889,32.322222,1.6256,21.422222,72.647667
MY,2021-03-09,ChIJrzBnX5fTNDAR2BwhKJOWRQc,Q833,country/MYS,MY,Malaysia,MY,MYS,0,1280,9,2345,59586,316269,1191,296378,9086591,337,85866,1861,195,109,30068,198120,63,149,30131,198269,30033,197750,10,53,32,53,85,96,350,321,214,121,45,23,7,2,17806,23232,91540,81341,40381,24247,13071,4608,1449,189,0,0,0,0,1,2,2,1,1,1,7,5,20,53,102,211,366,291,170,48,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,782,498,214448,101821,5,3,816,457,32655400,16771000,15884400,7474011,24475766,7780301,7780301,98.512,0.802,5035800,5249500,6283800,5474500,3841900,3121600,2180400,1070700,397000,364701517787,11414,0.622,2108121,3.780511,102.314362,330345,312833,15564,75.997,21.5,16.7,6.7,160.383,84.296,47.4,17.2,1.9,3.4676,1.5358,384.066071,145.74231,-21,6,-29,-45,-20,10,2,3,2,4,1,2,2,3,1,2,0,0,2,3,2,0,0,3,2,73.61,27.266667,22.383333,32.994444,0.0,20.888889,68.788905
MY,2021-03-10,ChIJrzBnX5fTNDAR2BwhKJOWRQc,Q833,country/MYS,MY,Malaysia,MY,MYS,0,1448,5,2137,58954,317717,1196,298515,9145545,475,86341,1858,184,88,28775,226895,12,161,28787,227056,28770,226520,7,60,1,4,102,118,384,415,213,116,58,22,5,0,17908,23350,91924,81756,40594,24363,13129,4630,1454,189,0,0,0,0,0,2,4,1,0,0,7,5,20,53,102,213,370,292,170,48,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,994,454,215442,102275,6,1,822,458,32655400,16771000,15884400,7474011,24475766,7780301,7780301,98.512,0.802,5035800,5249500,6283800,5474500,3841900,3121600,2180400,1070700,397000,364701517787,11414,0.622,2108121,3.780511,102.314362,330345,312833,15564,75.997,21.5,16.7,6.7,160.383,84.296,47.4,17.2,1.9,3.4676,1.5358,384.066071,145.74231,-21,6,-28,-44,-19,10,2,3,2,4,1,2,2,3,1,2,0,0,2,3,2,0,0,3,2,73.61,28.340278,23.895833,33.298611,0.0,22.090278,69.714105
MY,2021-03-11,ChIJrzBnX5fTNDAR2BwhKJOWRQc,Q833,country/MYS,MY,Malaysia,MY,MYS,0,1647,9,2104,59556,319364,1205,300619,9205101,308,86649,1803,179,87,26512,253411,10,171,26522,253578,26509,253029,3,63,1,3,90,98,447,417,248,153,87,25,8,1,17998,23448,92371,82173,40842,24516,13216,4655,1462,190,0,0,0,0,0,0,0,2,2,0,7,5,20,53,102,213,370,294,172,48,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,1007,640,216449,102915,3,1,825,459,32655400,16771000,15884400,7474011,24475766,7780301,7780301,98.512,0.802,5035800,5249500,6283800,5474500,3841900,3121600,2180400,1070700,397000,364701517787,11414,0.622,2108121,3.780511,102.314362,330345,312833,15564,75.997,21.5,16.7,6.7,160.383,84.296,47.4,17.2,1.9,3.4676,1.5358,384.066071,145.74231,-22,3,-27,-45,-23,12,2,3,2,4,1,2,2,3,1,2,0,0,2,3,2,0,0,3,2,73.61,26.372222,23.011111,31.611111,0.8255,21.788889,76.601502
MY,2021-03-12,ChIJrzBnX5fTNDAR2BwhKJOWRQc,Q833,country/MYS,MY,Malaysia,MY,MYS,0,1575,3,2042,53899,320939,1208,302661,9259000,356,87005,1775,180,95,26123,279534,10,181,26133,279711,26121,279150,4,67,0,6,125,140,380,336,210,163,92,29,10,1,18123,23588,92751,82509,41052,24679,13308,4684,1472,191,0,0,0,0,0,1,0,1,1,0,7,5,20,53,102,214,370,295,173,48,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,940,635,217389,103550,2,1,827,460,32655400,16771000,15884400,7474011,24475766,7780301,7780301,98.512,0.802,5035800,5249500,6283800,5474500,3841900,3121600,2180400,1070700,397000,364701517787,11414,0.622,2108121,3.780511,102.314362,330345,312833,15564,75.997,21.5,16.7,6.7,160.383,84.296,47.4,17.2,1.9,3.4676,1.5358,384.066071,145.74231,-24,2,-30,-45,-17,11,2,3,2,4,1,2,2,3,1,2,0,0,2,3,2,0,0,3,2,73.61,25.288889,23.0,29.533333,10.668,21.95,82.250722
MY,2021-03-13,ChIJrzBnX5fTNDAR2BwhKJOWRQc,Q833,country/MYS,MY,Malaysia,MY,MYS,0,1470,3,1830,46279,322409,1211,304491,9305279,342,87347,1707,183,89,17060,296594,3,184,17063,296774,17054,296204,1,68,0,2,104,117,350,357,194,120,86,27,15,0,18227,23705,93101,82866,41246,24799,13394,4711,1487,191,0,0,0,0,0,1,0,1,1,0,7,5,20,53,102,215,370,296,174,48,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,881,589,218270,104139,3,0,830,460,32655400,16771000,15884400,7474011,24475766,7780301,7780301,98.512,0.802,5035800,5249500,6283800,5474500,3841900,3121600,2180400,1070700,397000,364701517787,11414,0.622,2108121,3.780511,102.314362,330345,312833,15564,75.997,21.5,16.7,6.7,160.383,84.296,47.4,17.2,1.9,3.4676,1.5358,384.066071,145.74231,-23,1,-23,-43,-14,9,2,3,2,4,1,2,2,3,1,2,0,0,2,3,2,0,0,3,2,73.61,25.994444,22.6,30.827778,9.93775,22.077778,79.334167
MY,2021-03-14,ChIJrzBnX5fTNDAR2BwhKJOWRQc,Q833,country/MYS,MY,Malaysia,MY,MYS,0,1354,4,1782,34321,323763,1215,306273,9339600,391,87738,1719,177,92,10310,306904,5,189,10315,307089,10308,306512,3,71,2,2,117,117,363,302,196,112,69,24,12,0,18344,23822,93464,83168,41442,24911,13463,4735,1499,191,0,0,1,0,0,0,2,1,0,0,7,5,21,53,102,215,372,297,174,48,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,815,539,219085,104678,3,1,833,461,32655400,16771000,15884400,7474011,24475766,7780301,7780301,98.512,0.802,5035800,5249500,6283800,5474500,3841900,3121600,2180400,1070700,397000,364701517787,11414,0.622,2108121,3.780511,102.314362,330345,312833,15564,75.997,21.5,16.7,6.7,160.383,84.296,47.4,17.2,1.9,3.4676,1.5358,384.066071,145.74231,-22,1,-17,-45,-17,9,2,3,2,4,1,2,2,3,1,2,0,0,2,3,2,0,0,3,2,73.61,26.716667,22.733333,31.622222,7.747,22.372222,77.431986
MY,2021-03-15,ChIJrzBnX5fTNDAR2BwhKJOWRQc,Q833,country/MYS,MY,Malaysia,MY,MYS,0,1208,3,1973,51747,324971,1218,308246,9391347,309,88047,1658,181,89,20395,327299,3,192,20398,327487,20177,326689,1,72,0,2,98,137,350,238,174,94,56,14,8,1,18442,23959,93814,83406,41616,25005,13519,4749,1507,192,0,0,0,0,0,0,1,2,1,0,7,5,21,53,102,215,373,299,175,48,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,766,442,219851,105120,4,0,837,461,32655400,16771000,15884400,7474011,24475766,7780301,7780301,98.512,0.802,5035800,5249500,6283800,5474500,3841900,3121600,2180400,1070700,397000,364701517787,11414,0.622,2108121,3.780511,102.314362,330345,312833,15564,75.997,21.5,16.7,6.7,160.383,84.296,47.4,17.2,1.9,3.4676,1.5358,384.066071,145.74231,-23,4,-30,-44,-19,10,2,3,2,4,1,2,2,3,1,2,0,0,2,3,2,0,0,3,2,73.61,27.016667,23.066667,32.055556,4.769556,23.15,79.630026
MY,2021-03-16,ChIJrzBnX5fTNDAR2BwhKJOWRQc,Q833,country/MYS,MY,Malaysia,MY,MYS,0,1063,5,1365,60072,326034,1223,309611,9451419,394,88441,1651,181,88,25476,352776,7,199,25483,352970,25353,352042,4,76,1,2,113,95,277,247,138,90,64,22,5,1,18555,24054,94091,83653,41754,25095,13583,4771,1512,193,0,0,0,0,0,0,1,2,0,0,7,5,21,53,102,215,374,301,175,48,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,608,455,220459,105575,3,0,840,461,32655400,16771000,15884400,7474011,24475766,7780301,7780301,98.512,0.802,5035800,5249500,6283800,5474500,3841900,3121600,2180400,1070700,397000,364701517787,11414,0.622,2108121,3.780511,102.314362,330345,312833,15564,75.997,21.5,16.7,6.7,160.383,84.296,47.4,17.2,1.9,3.4676,1.5358,384.066071,145.74231,-23,3,-31,-44,-19,10,2,3,2,4,0,2,2,3,1,2,0,0,2,3,2,0,0,3,1,68.06,25.85,22.483333,31.327778,11.796889,22.883333,83.864732
MY,2021-03-17,ChIJrzBnX5fTNDAR2BwhKJOWRQc,Q833,country/MYS,MY,Malaysia,MY,MYS,0,1219,2,1346,62437,327253,1225,310957,9513856,339,88780,1677,184,64,20798,373574,65,264,20863,373833,20795,372837,63,139,2,2,82,90,290,235,151,97,47,22,7,1,18637,24144,94381,83888,41905,25192,13630,4793,1519,194,0,0,0,0,0,1,1,0,0,0,7,5,21,53,102,216,375,301,175,48,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,837,382,221296,105957,0,2,840,463,32655400,16771000,15884400,7474011,24475766,7780301,7780301,98.512,0.802,5035800,5249500,6283800,5474500,3841900,3121600,2180400,1070700,397000,364701517787,11414,0.622,2108121,3.780511,102.314362,330345,312833,15564,75.997,21.5,16.7,6.7,160.383,84.296,47.4,17.2,1.9,3.4676,1.5358,384.066071,145.74231,-23,4,-30,-44,-18,11,2,3,2,4,0,2,2,3,1,2,4830000000,0,2,3,2,0,0,3,1,68.06,26.327778,22.466667,31.288889,20.940889,22.877778,81.519709
MY,2021-03-18,ChIJrzBnX5fTNDAR2BwhKJOWRQc,Q833,country/MYS,MY,Malaysia,MY,MYS,0,1213,3,1503,61635,328466,1228,312460,9575491,442,89222,1707,190,65,17315,390889,798,1062,18113,391946,17301,390138,796,935,12,2,108,124,313,269,137,111,63,21,6,0,18745,24268,94694,84157,42042,25303,13693,4814,1525,194,0,0,0,0,0,1,0,0,0,0,7,5,21,53,102,217,375,301,175,48,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,740,473,222036,106430,1,0,841,463,32655400,16771000,15884400,7474011,24475766,7780301,7780301,98.512,0.802,5035800,5249500,6283800,5474500,3841900,3121600,2180400,1070700,397000,364701517787,11414,0.622,2108121,3.780511,102.314362,330345,312833,15564,75.997,21.5,16.7,6.7,160.383,84.296,47.4,17.2,1.9,3.4676,1.5358,384.066071,145.74231,-21,4,-29,-44,-18,11,2,3,2,4,0,2,2,3,1,2,0,0,2,3,2,0,0,3,1,68.06,26.694444,22.633333,32.083333,1.6256,23.216667,81.388743
MY,2021-03-19,ChIJrzBnX5fTNDAR2BwhKJOWRQc,Q833,country/MYS,MY,Malaysia,MY,MYS,0,1576,2,1996,59016,330042,1230,314456,9634507,374,89596,1736,189,90,10742,401631,3836,4898,14578,406524,10742,400880,3833,4768,0,2,117,116,486,418,190,110,63,30,8,0,18862,24384,95180,84575,42232,25413,13756,4844,1533,194,0,0,0,0,0,0,1,0,0,0,7,5,21,53,102,217,376,301,175,48,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,1094,482,223130,106912,1,0,842,463,32655400,16771000,15884400,7474011,24475766,7780301,7780301,98.512,0.802,5035800,5249500,6283800,5474500,3841900,3121600,2180400,1070700,397000,364701517787,11414,0.622,2108121,3.780511,102.314362,330345,312833,15564,75.997,21.5,16.7,6.7,160.383,84.296,47.4,17.2,1.9,3.4676,1.5358,384.066071,145.74231,-22,4,-25,-46,-15,11,2,3,2,4,0,2,2,3,1,2,0,0,2,3,2,0,0,3,1,68.06,26.777778,23.211111,31.544444,0.7874,23.111111,80.533106
MY,2021-03-20,ChIJrzBnX5fTNDAR2BwhKJOWRQc,Q833,country/MYS,MY,Malaysia,MY,MYS,0,1671,4,1585,54203,331713,1234,316041,9688710,408,90004,1754,185,96,7701,409332,6113,11011,13814,420338,7699,408579,6111,10879,0,2,116,123,456,461,249,136,84,19,8,1,18978,24507,95636,85036,42481,25549,13840,4863,1541,195,0,0,0,0,2,1,2,0,0,0,7,5,21,53,104,218,378,301,175,48,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,950,721,224080,107633,5,0,847,463,32655400,16771000,15884400,7474011,24475766,7780301,7780301,98.512,0.802,5035800,5249500,6283800,5474500,3841900,3121600,2180400,1070700,397000,364701517787,11414,0.622,2108121,3.780511,102.314362,330345,312833,15564,75.997,21.5,16.7,6.7,160.383,84.296,47.4,17.2,1.9,3.4676,1.5358,384.066071,145.74231,-21,3,-20,-43,-13,9,2,3,2,4,0,2,2,3,1,2,0,0,2,3,2,0,0,3,1,68.06,27.033333,23.211111,31.644444,2.0574,23.483333,81.112099
MY,2021-03-21,ChIJrzBnX5fTNDAR2BwhKJOWRQc,Q833,country/MYS,MY,Malaysia,MY,MYS,0,1327,4,1247,37652,333040,1238,317288,9726362,345,90349,1797,183,90,9714,419046,5852,16863,15566,435904,9712,418291,5843,16722,0,3,93,107,383,342,202,94,55,18,6,3,19071,24614,96019,85378,42683,25643,13895,4881,1547,198,0,0,0,0,1,0,2,1,1,0,7,5,21,53,105,218,380,302,176,48,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,804,523,224884,108156,4,1,851,464,32655400,16771000,15884400,7474011,24475766,7780301,7780301,98.512,0.802,5035800,5249500,6283800,5474500,3841900,3121600,2180400,1070700,397000,364701517787,11414,0.622,2108121,3.780511,102.314362,330345,312833,15564,75.997,21.5,16.7,6.7,160.383,84.296,47.4,17.2,1.9,3.4676,1.5358,384.066071,145.74231,-21,2,-14,-46,-15,8,2,3,2,4,0,2,2,3,1,2,0,0,2,3,2,0,0,3,1,68.06,27.511111,23.594444,31.777778,3.9116,23.661111,79.707978
MY,2021-03-22,ChIJrzBnX5fTNDAR2BwhKJOWRQc,Q833,country/MYS,MY,Malaysia,MY,MYS,0,1116,5,1495,56293,334156,1243,318783,9782655,434,90783,1844,183,88,9721,428767,14580,31443,24301,460205,9719,428010,14574,31296,0,4,77,96,350,317,123,81,35,16,8,0,19148,24710,96369,85695,42806,25724,13930,4897,1555,198,0,0,0,0,0,0,0,1,1,0,7,5,21,53,105,218,380,303,177,48,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,727,389,225611,108545,1,1,852,465,32655400,16771000,15884400,7474011,24475766,7780301,7780301,98.512,0.802,5035800,5249500,6283800,5474500,3841900,3121600,2180400,1070700,397000,364701517787,11414,0.622,2108121,3.780511,102.314362,330345,312833,15564,75.997,21.5,16.7,6.7,160.383,84.296,47.4,17.2,1.9,3.4676,1.5358,384.066071,145.74231,-22,5,-28,-45,-18,10,2,3,2,4,0,2,2,3,1,2,0,0,2,3,2,0,0,3,1,68.06,27.727778,23.794444,33.144444,2.1082,23.261111,76.832915
