location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,new_tested,cumulative_confirmed,cumulative_deceased,cumulative_tested,new_persons_vaccinated,cumulative_persons_vaccinated,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_vaccine_doses_administered,cumulative_vaccine_doses_administered,population,population_male,population_female,population_rural,population_urban,population_largest_city,population_clustered,population_density,human_development_index,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,gdp_usd,gdp_per_capita_usd,human_capital_index,openstreetmap_id,latitude,longitude,area_sq_km,area_rural_sq_km,area_urban_sq_km,life_expectancy,diabetes_prevalence,infant_mortality_rate,adult_male_mortality_rate,adult_female_mortality_rate,pollution_mortality_rate,comorbidity_mortality_rate,hospital_beds_per_1000,nurses_per_1000,physicians_per_1000,health_expenditure_usd,out_of_pocket_health_expenditure_usd,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_transit_stations,mobility_workplaces,mobility_residential,school_closing,workplace_closing,cancel_public_events,restrictions_on_gatherings,public_transport_closing,stay_at_home_requirements,restrictions_on_internal_movement,international_travel_controls,income_support,debt_relief,fiscal_measures,international_support,public_information_campaigns,testing_policy,contact_tracing,emergency_investment_in_healthcare,investment_in_vaccines,facial_coverings,vaccination_policy,stringency_index,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
JO,2021-02-12,ChIJmd5kZkdvABURmU4mUQdbKI0,Q810,country/JOR,JO,Jordan,JO,JOR,0,1240,11,19571,344803,4444,4178921,,,,,,,10203140,5165979,5037161,888646,9213048,2108509,2108509,114.926,0.735,2212563,2179853,1802536,1490608,1141345,755591,366278,190751,63615,43743661971,4330,0.562,184818,31.2,36.5,89320,86229,3383,74.405,12.7,13.9,123.898,89.001,51.2,19.2,1.4,2.8212,2.3237,340.661804,103.654625,-15,17,34,-54,-23,-1,2,1,1,3,1,2,0,3,1,1,0,0,2,2,1,0,0,3,3,57.41,,,,,,,
JO,2021-02-13,ChIJmd5kZkdvABURmU4mUQdbKI0,Q810,country/JOR,JO,Jordan,JO,JOR,0,2447,11,26313,347250,4455,4205234,,,,,,,10203140,5165979,5037161,888646,9213048,2108509,2108509,114.926,0.735,2212563,2179853,1802536,1490608,1141345,755591,366278,190751,63615,43743661971,4330,0.562,184818,31.2,36.5,89320,86229,3383,74.405,12.7,13.9,123.898,89.001,51.2,19.2,1.4,2.8212,2.3237,340.661804,103.654625,-9,19,2,-51,-16,-1,2,1,1,3,1,2,0,3,1,1,0,0,2,2,1,0,0,3,3,57.41,14.972222,10.398148,19.657407,0.0,,5.444444,54.533391
JO,2021-02-14,ChIJmd5kZkdvABURmU4mUQdbKI0,Q810,country/JOR,JO,Jordan,JO,JOR,0,2312,18,29225,349562,4473,4234459,,,,,,,10203140,5165979,5037161,888646,9213048,2108509,2108509,114.926,0.735,2212563,2179853,1802536,1490608,1141345,755591,366278,190751,63615,43743661971,4330,0.562,184818,31.2,36.5,89320,86229,3383,74.405,12.7,13.9,123.898,89.001,51.2,19.2,1.4,2.8212,2.3237,340.661804,103.654625,-6,25,-2,-41,-17,0,2,1,1,3,1,2,0,3,1,1,0,0,2,2,1,0,0,3,3,57.41,15.576389,6.875,23.791667,0.0,,2.784722,43.173568
JO,2021-02-15,ChIJmd5kZkdvABURmU4mUQdbKI0,Q810,country/JOR,JO,Jordan,JO,JOR,0,2657,18,32347,352219,4491,4266806,,,,,,,10203140,5165979,5037161,888646,9213048,2108509,2108509,114.926,0.735,2212563,2179853,1802536,1490608,1141345,755591,366278,190751,63615,43743661971,4330,0.562,184818,31.2,36.5,89320,86229,3383,74.405,12.7,13.9,123.898,89.001,51.2,19.2,1.4,2.8212,2.3237,340.661804,103.654625,-8,25,-16,-39,-19,0,2,1,1,3,1,2,0,3,1,1,0,0,2,2,1,0,0,3,3,57.41,13.919753,7.635802,20.648148,0.0,,4.962963,57.000783
JO,2021-02-16,ChIJmd5kZkdvABURmU4mUQdbKI0,Q810,country/JOR,JO,Jordan,JO,JOR,0,2887,12,32850,355106,4503,4299656,,,,,,,10203140,5165979,5037161,888646,9213048,2108509,2108509,114.926,0.735,2212563,2179853,1802536,1490608,1141345,755591,366278,190751,63615,43743661971,4330,0.562,184818,31.2,36.5,89320,86229,3383,74.405,12.7,13.9,123.898,89.001,51.2,19.2,1.4,2.8212,2.3237,340.661804,103.654625,-8,32,-22,-42,-19,1,2,1,1,3,1,2,0,3,1,1,0,0,2,2,1,0,0,3,3,57.41,12.587302,7.015873,18.761905,2.0828,,4.952381,61.257891
JO,2021-02-17,ChIJmd5kZkdvABURmU4mUQdbKI0,Q810,country/JOR,JO,Jordan,JO,JOR,0,1638,9,16133,356744,4512,4315789,,,,,,,10203140,5165979,5037161,888646,9213048,2108509,2108509,114.926,0.735,2212563,2179853,1802536,1490608,1141345,755591,366278,190751,63615,43743661971,4330,0.562,184818,31.2,36.5,89320,86229,3383,74.405,12.7,13.9,123.898,89.001,51.2,19.2,1.4,2.8212,2.3237,340.661804,103.654625,-38,-7,-47,-58,-34,13,2,1,1,3,1,2,0,3,1,1,0,0,2,2,1,0,0,3,3,57.41,6.0,3.0,9.358025,3.979333,,-0.382716,66.067675
JO,2021-02-18,ChIJmd5kZkdvABURmU4mUQdbKI0,Q810,country/JOR,JO,Jordan,JO,JOR,0,867,16,12421,357611,4528,4328210,,,,,,,10203140,5165979,5037161,888646,9213048,2108509,2108509,114.926,0.735,2212563,2179853,1802536,1490608,1141345,755591,366278,190751,63615,43743661971,4330,0.562,184818,31.2,36.5,89320,86229,3383,74.405,12.7,13.9,123.898,89.001,51.2,19.2,1.4,2.8212,2.3237,340.661804,103.654625,-58,-36,-52,-70,-73,27,2,1,1,3,1,2,0,3,1,1,0,0,2,2,1,0,0,3,3,57.41,7.290123,4.037037,10.518519,7.450667,,2.541667,79.863157
JO,2021-02-19,ChIJmd5kZkdvABURmU4mUQdbKI0,Q810,country/JOR,JO,Jordan,JO,JOR,0,2200,15,18204,359811,4543,4346414,,,,,,,10203140,5165979,5037161,888646,9213048,2108509,2108509,114.926,0.735,2212563,2179853,1802536,1490608,1141345,755591,366278,190751,63615,43743661971,4330,0.562,184818,31.2,36.5,89320,86229,3383,74.405,12.7,13.9,123.898,89.001,51.2,19.2,1.4,2.8212,2.3237,340.661804,103.654625,-40,-11,-43,-64,-31,10,2,1,1,3,1,2,0,3,1,1,0,0,2,2,1,0,0,3,3,57.41,8.733333,5.9,11.966667,5.1308,,3.422222,72.215368
JO,2021-02-20,ChIJmd5kZkdvABURmU4mUQdbKI0,Q810,country/JOR,JO,Jordan,JO,JOR,0,3917,11,25108,363728,4554,4371522,,,,,,,10203140,5165979,5037161,888646,9213048,2108509,2108509,114.926,0.735,2212563,2179853,1802536,1490608,1141345,755591,366278,190751,63615,43743661971,4330,0.562,184818,31.2,36.5,89320,86229,3383,74.405,12.7,13.9,123.898,89.001,51.2,19.2,1.4,2.8212,2.3237,340.661804,103.654625,-16,13,-22,-54,-15,4,2,1,1,3,1,2,0,3,1,1,0,0,2,2,1,0,0,3,3,57.41,,,,,,,
JO,2021-02-21,ChIJmd5kZkdvABURmU4mUQdbKI0,Q810,country/JOR,JO,Jordan,JO,JOR,0,4550,16,33846,368278,4570,4405368,,,,,,,10203140,5165979,5037161,888646,9213048,2108509,2108509,114.926,0.735,2212563,2179853,1802536,1490608,1141345,755591,366278,190751,63615,43743661971,4330,0.562,184818,31.2,36.5,89320,86229,3383,74.405,12.7,13.9,123.898,89.001,51.2,19.2,1.4,2.8212,2.3237,340.661804,103.654625,-13,17,-17,-43,-18,3,2,1,1,3,1,2,0,3,1,1,0,0,2,2,1,0,0,3,3,57.41,10.166667,8.0,15.011111,0.0,,1.055556,55.258359
JO,2021-02-22,ChIJmd5kZkdvABURmU4mUQdbKI0,Q810,country/JOR,JO,Jordan,JO,JOR,0,4139,19,34840,372417,4589,4440208,10000,50000,,30000,40000,80000,10203140,5165979,5037161,888646,9213048,2108509,2108509,114.926,0.735,2212563,2179853,1802536,1490608,1141345,755591,366278,190751,63615,43743661971,4330,0.562,184818,31.2,36.5,89320,86229,3383,74.405,12.7,13.9,123.898,89.001,51.2,19.2,1.4,2.8212,2.3237,340.661804,103.654625,-15,16,-27,-44,-20,3,2,1,1,3,1,2,0,3,1,1,0,0,2,2,1,0,0,3,3,57.41,11.805556,4.756944,17.166667,0.0,,1.180556,48.702352
JO,2021-02-23,ChIJmd5kZkdvABURmU4mUQdbKI0,Q810,country/JOR,JO,Jordan,JO,JOR,0,4024,22,36073,376441,4611,4476281,,,,,,,10203140,5165979,5037161,888646,9213048,2108509,2108509,114.926,0.735,2212563,2179853,1802536,1490608,1141345,755591,366278,190751,63615,43743661971,4330,0.562,184818,31.2,36.5,89320,86229,3383,74.405,12.7,13.9,123.898,89.001,51.2,19.2,1.4,2.8212,2.3237,340.661804,103.654625,-17,13,-29,-44,-20,4,2,1,1,3,1,2,1,3,1,0,0,0,2,2,1,0,0,3,3,62.96,13.423611,8.729167,18.0625,0.072571,,1.409722,44.870868
JO,2021-02-24,ChIJmd5kZkdvABURmU4mUQdbKI0,Q810,country/JOR,JO,Jordan,JO,JOR,0,3827,16,33719,380268,4627,4510000,,,,,,,10203140,5165979,5037161,888646,9213048,2108509,2108509,114.926,0.735,2212563,2179853,1802536,1490608,1141345,755591,366278,190751,63615,43743661971,4330,0.562,184818,31.2,36.5,89320,86229,3383,74.405,12.7,13.9,123.898,89.001,51.2,19.2,1.4,2.8212,2.3237,340.661804,103.654625,-5,28,-14,-43,-18,2,2,1,1,3,1,2,1,3,1,0,0,0,2,2,1,0,0,3,3,62.96,13.513889,9.819444,18.138889,0.8255,,4.547619,60.280424
JO,2021-02-25,ChIJmd5kZkdvABURmU4mUQdbKI0,Q810,country/JOR,JO,Jordan,JO,JOR,0,3644,23,30283,383912,4650,4540283,0,,0,,70000,150000,10203140,5165979,5037161,888646,9213048,2108509,2108509,114.926,0.735,2212563,2179853,1802536,1490608,1141345,755591,366278,190751,63615,43743661971,4330,0.562,184818,31.2,36.5,89320,86229,3383,74.405,12.7,13.9,123.898,89.001,51.2,19.2,1.4,2.8212,2.3237,340.661804,103.654625,-6,39,-14,-37,-17,2,2,1,1,3,1,2,1,3,1,0,0,0,2,2,1,0,0,3,3,62.96,12.47619,6.912698,17.984127,0.0,,5.984127,65.753905
JO,2021-02-26,ChIJmd5kZkdvABURmU4mUQdbKI0,Q810,country/JOR,JO,Jordan,JO,JOR,0,2584,25,26452,386496,4675,4566735,,,,,,,10203140,5165979,5037161,888646,9213048,2108509,2108509,114.926,0.735,2212563,2179853,1802536,1490608,1141345,755591,366278,190751,63615,43743661971,4330,0.562,184818,31.2,36.5,89320,86229,3383,74.405,12.7,13.9,123.898,89.001,51.2,19.2,1.4,2.8212,2.3237,340.661804,103.654625,-92,-82,-79,-76,-74,22,2,1,1,3,1,2,1,3,1,0,0,0,2,2,1,0,0,3,3,62.96,13.972222,8.101852,20.407407,0.0,,2.564815,46.303276
JO,2021-02-27,ChIJmd5kZkdvABURmU4mUQdbKI0,Q810,country/JOR,JO,Jordan,JO,JOR,0,4594,26,33462,391090,4701,4600197,,,,,,,10203140,5165979,5037161,888646,9213048,2108509,2108509,114.926,0.735,2212563,2179853,1802536,1490608,1141345,755591,366278,190751,63615,43743661971,4330,0.562,184818,31.2,36.5,89320,86229,3383,74.405,12.7,13.9,123.898,89.001,51.2,19.2,1.4,2.8212,2.3237,340.661804,103.654625,-5,29,2,-51,-14,-1,2,1,1,3,1,2,1,3,1,0,0,0,2,2,1,0,0,3,3,62.96,15.079365,8.111111,21.52381,0.0,,0.84127,38.391215
JO,2021-02-28,ChIJmd5kZkdvABURmU4mUQdbKI0,Q810,country/JOR,JO,Jordan,JO,JOR,0,6068,26,41029,397158,4727,4641226,,,,,,,10203140,5165979,5037161,888646,9213048,2108509,2108509,114.926,0.735,2212563,2179853,1802536,1490608,1141345,755591,366278,190751,63615,43743661971,4330,0.562,184818,31.2,36.5,89320,86229,3383,74.405,12.7,13.9,123.898,89.001,51.2,19.2,1.4,2.8212,2.3237,340.661804,103.654625,-8,26,-10,-40,-19,2,2,1,1,3,1,2,1,3,1,0,0,0,2,2,1,0,0,3,3,62.96,13.854167,8.8125,19.118056,0.0,,3.597222,51.389262
JO,2021-03-01,ChIJmd5kZkdvABURmU4mUQdbKI0,Q810,country/JOR,JO,Jordan,JO,JOR,0,5124,29,37651,402282,4756,4678877,,,,,,,10203140,5165979,5037161,888646,9213048,2108509,2108509,114.926,0.735,2212563,2179853,1802536,1490608,1141345,755591,366278,190751,63615,43743661971,4330,0.562,184818,31.2,36.5,89320,86229,3383,74.405,12.7,13.9,123.898,89.001,51.2,19.2,1.4,2.8212,2.3237,340.661804,103.654625,-12,23,-24,-40,-21,3,2,1,1,3,1,2,1,3,1,0,0,0,2,2,1,0,0,3,3,62.96,13.117284,8.08642,18.364198,0.112889,,5.236111,64.282555
JO,2021-03-02,ChIJmd5kZkdvABURmU4mUQdbKI0,Q810,country/JOR,JO,Jordan,JO,JOR,0,5335,37,39487,407617,4793,4718364,,,,,,,10203140,5165979,5037161,888646,9213048,2108509,2108509,114.926,0.735,2212563,2179853,1802536,1490608,1141345,755591,366278,190751,63615,43743661971,4330,0.562,184818,31.2,36.5,89320,86229,3383,74.405,12.7,13.9,123.898,89.001,51.2,19.2,1.4,2.8212,2.3237,340.661804,103.654625,-10,23,-20,-43,-21,3,2,1,1,3,1,2,1,3,1,0,0,0,2,2,1,0,0,3,3,62.96,12.325397,6.912698,17.825397,0.0,,5.134921,62.505163
JO,2021-03-03,ChIJmd5kZkdvABURmU4mUQdbKI0,Q810,country/JOR,JO,Jordan,JO,JOR,0,5733,40,43459,413350,4833,4761823,,,,,,,10203140,5165979,5037161,888646,9213048,2108509,2108509,114.926,0.735,2212563,2179853,1802536,1490608,1141345,755591,366278,190751,63615,43743661971,4330,0.562,184818,31.2,36.5,89320,86229,3383,74.405,12.7,13.9,123.898,89.001,51.2,19.2,1.4,2.8212,2.3237,340.661804,103.654625,-8,27,-14,-41,-21,3,2,1,1,3,1,2,1,3,1,0,0,0,2,2,1,0,0,3,3,62.96,11.402778,6.388889,17.5625,0.0,,4.298611,63.186902
JO,2021-03-04,ChIJmd5kZkdvABURmU4mUQdbKI0,Q810,country/JOR,JO,Jordan,JO,JOR,0,4584,29,34385,417934,4862,4796208,,,,,,,10203140,5165979,5037161,888646,9213048,2108509,2108509,114.926,0.735,2212563,2179853,1802536,1490608,1141345,755591,366278,190751,63615,43743661971,4330,0.562,184818,31.2,36.5,89320,86229,3383,74.405,12.7,13.9,123.898,89.001,51.2,19.2,1.4,2.8212,2.3237,340.661804,103.654625,-11,32,-28,-41,-21,6,2,1,1,3,1,2,1,3,1,0,0,0,2,2,1,0,0,3,3,62.96,9.590278,6.444444,12.826389,0.8255,,3.888889,69.855685
JO,2021-03-05,ChIJmd5kZkdvABURmU4mUQdbKI0,Q810,country/JOR,JO,Jordan,JO,JOR,0,3481,38,25952,421415,4900,4822160,,,,,,,10203140,5165979,5037161,888646,9213048,2108509,2108509,114.926,0.735,2212563,2179853,1802536,1490608,1141345,755591,366278,190751,63615,43743661971,4330,0.562,184818,31.2,36.5,89320,86229,3383,74.405,12.7,13.9,123.898,89.001,51.2,19.2,1.4,2.8212,2.3237,340.661804,103.654625,-92,-82,-79,-79,-74,22,2,1,1,3,1,2,1,3,1,0,0,0,2,2,1,0,0,3,3,62.96,13.857143,8.960317,19.666667,0.145143,,5.324074,61.366106
JO,2021-03-06,ChIJmd5kZkdvABURmU4mUQdbKI0,Q810,country/JOR,JO,Jordan,JO,JOR,0,6302,35,42438,427717,4935,4864598,,,,,,,10203140,5165979,5037161,888646,9213048,2108509,2108509,114.926,0.735,2212563,2179853,1802536,1490608,1141345,755591,366278,190751,63615,43743661971,4330,0.562,184818,31.2,36.5,89320,86229,3383,74.405,12.7,13.9,123.898,89.001,51.2,19.2,1.4,2.8212,2.3237,340.661804,103.654625,-5,28,6,-53,-16,0,2,1,1,3,1,2,1,3,1,0,0,0,2,2,1,0,0,3,3,62.96,14.5,6.423611,21.513889,0.0,,2.111111,45.133087
JO,2021-03-07,ChIJmd5kZkdvABURmU4mUQdbKI0,Q810,country/JOR,JO,Jordan,JO,JOR,0,7413,52,46197,435130,4987,4910795,,,,,,,10203140,5165979,5037161,888646,9213048,2108509,2108509,114.926,0.735,2212563,2179853,1802536,1490608,1141345,755591,366278,190751,63615,43743661971,4330,0.562,184818,31.2,36.5,89320,86229,3383,74.405,12.7,13.9,123.898,89.001,51.2,19.2,1.4,2.8212,2.3237,340.661804,103.654625,-10,24,-8,-44,-20,3,2,1,1,3,1,2,1,3,1,0,0,0,2,2,1,0,0,3,3,62.96,14.604167,6.604167,22.645833,0.0,,1.527778,42.610583
JO,2021-03-08,ChIJmd5kZkdvABURmU4mUQdbKI0,Q810,country/JOR,JO,Jordan,JO,JOR,0,7072,59,43887,442202,5046,4954682,,,,,,,10203140,5165979,5037161,888646,9213048,2108509,2108509,114.926,0.735,2212563,2179853,1802536,1490608,1141345,755591,366278,190751,63615,43743661971,4330,0.562,184818,31.2,36.5,89320,86229,3383,74.405,12.7,13.9,123.898,89.001,51.2,19.2,1.4,2.8212,2.3237,340.661804,103.654625,-12,23,-21,-44,-23,4,2,1,1,3,1,2,1,3,1,0,0,0,2,2,1,0,0,3,3,62.96,13.284722,7.465278,19.076389,0.0,,5.270833,59.401843
JO,2021-03-09,ChIJmd5kZkdvABURmU4mUQdbKI0,Q810,country/JOR,JO,Jordan,JO,JOR,0,6649,60,44530,448851,5106,4999212,,,,,,,10203140,5165979,5037161,888646,9213048,2108509,2108509,114.926,0.735,2212563,2179853,1802536,1490608,1141345,755591,366278,190751,63615,43743661971,4330,0.562,184818,31.2,36.5,89320,86229,3383,74.405,12.7,13.9,123.898,89.001,51.2,19.2,1.4,2.8212,2.3237,340.661804,103.654625,-10,24,-15,-45,-22,4,2,1,1,3,1,2,2,3,1,0,0,0,2,3,1,0,0,3,3,68.52,15.753968,7.68254,22.68254,0.0,,3.492063,44.310438
JO,2021-03-10,ChIJmd5kZkdvABURmU4mUQdbKI0,Q810,country/JOR,JO,Jordan,JO,JOR,0,8300,63,54052,457151,5169,5053264,,,,,,,10203140,5165979,5037161,888646,9213048,2108509,2108509,114.926,0.735,2212563,2179853,1802536,1490608,1141345,755591,366278,190751,63615,43743661971,4330,0.562,184818,31.2,36.5,89320,86229,3383,74.405,12.7,13.9,123.898,89.001,51.2,19.2,1.4,2.8212,2.3237,340.661804,103.654625,-6,29,-3,-44,-22,4,3,2,2,3,1,2,2,3,1,0,0,0,2,3,1,0,0,3,3,81.48,20.75,11.881944,29.840278,0.0,,1.125,27.54179
JO,2021-03-11,ChIJmd5kZkdvABURmU4mUQdbKI0,Q810,country/JOR,JO,Jordan,JO,JOR,0,7705,55,50545,464856,5224,5103809,,,,,,,10203140,5165979,5037161,888646,9213048,2108509,2108509,114.926,0.735,2212563,2179853,1802536,1490608,1141345,755591,366278,190751,63615,43743661971,4330,0.562,184818,31.2,36.5,89320,86229,3383,74.405,12.7,13.9,123.898,89.001,51.2,19.2,1.4,2.8212,2.3237,340.661804,103.654625,-10,36,-19,-40,-23,6,3,2,2,3,1,2,2,3,1,0,0,0,2,3,1,0,0,3,3,81.48,19.462963,13.888889,26.296296,0.0,,2.061728,33.605902
JO,2021-03-12,ChIJmd5kZkdvABURmU4mUQdbKI0,Q810,country/JOR,JO,Jordan,JO,JOR,0,4144,61,27984,469000,5285,5131793,,,,,,,10203140,5165979,5037161,888646,9213048,2108509,2108509,114.926,0.735,2212563,2179853,1802536,1490608,1141345,755591,366278,190751,63615,43743661971,4330,0.562,184818,31.2,36.5,89320,86229,3383,74.405,12.7,13.9,123.898,89.001,51.2,19.2,1.4,2.8212,2.3237,340.661804,103.654625,-93,-87,-83,-80,-77,24,3,2,2,3,1,2,2,3,1,0,0,0,2,3,1,0,0,3,3,81.48,13.798611,11.104167,17.180556,3.175,,6.055556,65.600673
JO,2021-03-13,ChIJmd5kZkdvABURmU4mUQdbKI0,Q810,country/JOR,JO,Jordan,JO,JOR,0,8053,61,42852,477053,5346,5174645,,,,,,,10203140,5165979,5037161,888646,9213048,2108509,2108509,114.926,0.735,2212563,2179853,1802536,1490608,1141345,755591,366278,190751,63615,43743661971,4330,0.562,184818,31.2,36.5,89320,86229,3383,74.405,12.7,13.9,123.898,89.001,51.2,19.2,1.4,2.8212,2.3237,340.661804,103.654625,-22,9,-20,-55,-21,5,3,2,2,3,1,2,2,3,1,0,0,0,2,3,1,0,0,3,3,81.48,13.715278,7.743056,19.569444,0.34925,,5.261905,60.364803
JO,2021-03-14,ChIJmd5kZkdvABURmU4mUQdbKI0,Q810,country/JOR,JO,Jordan,JO,JOR,0,9417,82,48638,486470,5428,5223283,,,,,,,10203140,5165979,5037161,888646,9213048,2108509,2108509,114.926,0.735,2212563,2179853,1802536,1490608,1141345,755591,366278,190751,63615,43743661971,4330,0.562,184818,31.2,36.5,89320,86229,3383,74.405,12.7,13.9,123.898,89.001,51.2,19.2,1.4,2.8212,2.3237,340.661804,103.654625,-22,10,-22,-48,-26,8,3,2,2,3,1,2,2,3,1,0,0,0,2,3,1,0,0,3,3,81.48,15.641975,8.216049,22.62963,0.0,,4.881944,51.696963
JO,2021-03-15,ChIJmd5kZkdvABURmU4mUQdbKI0,Q810,country/JOR,JO,Jordan,JO,JOR,0,8910,69,44284,495380,5497,5267567,105772,155772,18379,48379,54151,204151,10203140,5165979,5037161,888646,9213048,2108509,2108509,114.926,0.735,2212563,2179853,1802536,1490608,1141345,755591,366278,190751,63615,43743661971,4330,0.562,184818,31.2,36.5,89320,86229,3383,74.405,12.7,13.9,123.898,89.001,51.2,19.2,1.4,2.8212,2.3237,340.661804,103.654625,-24,11,-31,-47,-28,8,3,2,2,3,1,2,2,3,1,0,0,0,2,3,1,0,0,3,3,81.48,17.507937,10.285714,24.412698,0.0,,4.714286,44.311339
JO,2021-03-16,ChIJmd5kZkdvABURmU4mUQdbKI0,Q810,country/JOR,JO,Jordan,JO,JOR,0,9535,56,50180,504915,5553,5317747,,,,,,,10203140,5165979,5037161,888646,9213048,2108509,2108509,114.926,0.735,2212563,2179853,1802536,1490608,1141345,755591,366278,190751,63615,43743661971,4330,0.562,184818,31.2,36.5,89320,86229,3383,74.405,12.7,13.9,123.898,89.001,51.2,19.2,1.4,2.8212,2.3237,340.661804,103.654625,-23,11,-30,-50,-28,9,3,2,2,3,1,2,2,3,1,0,0,0,2,3,1,0,0,3,3,81.48,17.716049,12.41358,23.160494,0.0,,6.5,51.069359
JO,2021-03-17,ChIJmd5kZkdvABURmU4mUQdbKI0,Q810,country/JOR,JO,Jordan,JO,JOR,0,9192,74,47018,514107,5627,5364765,33684,189456,4033,52412,37717,241868,10203140,5165979,5037161,888646,9213048,2108509,2108509,114.926,0.735,2212563,2179853,1802536,1490608,1141345,755591,366278,190751,63615,43743661971,4330,0.562,184818,31.2,36.5,89320,86229,3383,74.405,12.7,13.9,123.898,89.001,51.2,19.2,1.4,2.8212,2.3237,340.661804,103.654625,-19,17,-23,-50,-26,8,3,2,2,3,1,2,2,3,1,0,0,0,2,3,1,0,0,3,3,81.48,15.744444,9.622222,22.333333,0.0,,4.265432,50.366041
JO,2021-03-18,ChIJmd5kZkdvABURmU4mUQdbKI0,Q810,country/JOR,JO,Jordan,JO,JOR,0,7354,74,38829,521461,5701,5403594,,,,,,,10203140,5165979,5037161,888646,9213048,2108509,2108509,114.926,0.735,2212563,2179853,1802536,1490608,1141345,755591,366278,190751,63615,43743661971,4330,0.562,184818,31.2,36.5,89320,86229,3383,74.405,12.7,13.9,123.898,89.001,51.2,19.2,1.4,2.8212,2.3237,340.661804,103.654625,-19,25,-29,-47,-26,9,3,2,2,3,1,2,2,3,1,0,0,0,2,3,1,0,0,3,3,81.48,13.215278,8.986111,18.972222,0.0,,4.75,57.756613
JO,2021-03-19,ChIJmd5kZkdvABURmU4mUQdbKI0,Q810,country/JOR,JO,Jordan,JO,JOR,0,5205,87,27692,526666,5788,5431286,,,,,,,10203140,5165979,5037161,888646,9213048,2108509,2108509,114.926,0.735,2212563,2179853,1802536,1490608,1141345,755591,366278,190751,63615,43743661971,4330,0.562,184818,31.2,36.5,89320,86229,3383,74.405,12.7,13.9,123.898,89.001,51.2,19.2,1.4,2.8212,2.3237,340.661804,103.654625,-92,-84,-80,-79,-75,24,3,2,2,3,1,2,2,3,1,0,0,0,2,3,1,0,0,3,3,81.48,14.047619,7.357143,20.579365,0.0,,4.849206,55.520104
JO,2021-03-20,ChIJmd5kZkdvABURmU4mUQdbKI0,Q810,country/JOR,JO,Jordan,JO,JOR,0,8789,88,46517,535455,5876,5477803,,,,,,,10203140,5165979,5037161,888646,9213048,2108509,2108509,114.926,0.735,2212563,2179853,1802536,1490608,1141345,755591,366278,190751,63615,43743661971,4330,0.562,184818,31.2,36.5,89320,86229,3383,74.405,12.7,13.9,123.898,89.001,51.2,19.2,1.4,2.8212,2.3237,340.661804,103.654625,-16,17,-13,-56,-19,3,3,2,2,3,1,2,2,3,1,0,0,0,2,3,1,0,0,3,3,81.48,18.888889,10.290123,26.148148,0.0,,4.222222,39.436435
JO,2021-03-21,ChIJmd5kZkdvABURmU4mUQdbKI0,Q810,country/JOR,JO,Jordan,JO,JOR,0,9269,109,45933,544724,5985,5523736,19822,209278,10958,63370,30780,272648,10203140,5165979,5037161,888646,9213048,2108509,2108509,114.926,0.735,2212563,2179853,1802536,1490608,1141345,755591,366278,190751,63615,43743661971,4330,0.562,184818,31.2,36.5,89320,86229,3383,74.405,12.7,13.9,123.898,89.001,51.2,19.2,1.4,2.8212,2.3237,340.661804,103.654625,-14,17,-16,-50,-25,6,3,2,2,3,1,2,2,3,1,0,0,0,2,3,1,0,0,3,3,81.48,22.144444,14.011111,29.366667,0.0,,3.462963,30.730855
JO,2021-03-22,ChIJmd5kZkdvABURmU4mUQdbKI0,Q810,country/JOR,JO,Jordan,JO,JOR,0,9003,92,45699,553727,6077,5569435,,,,,,,10203140,5165979,5037161,888646,9213048,2108509,2108509,114.926,0.735,2212563,2179853,1802536,1490608,1141345,755591,366278,190751,63615,43743661971,4330,0.562,184818,31.2,36.5,89320,86229,3383,74.405,12.7,13.9,123.898,89.001,51.2,19.2,1.4,2.8212,2.3237,340.661804,103.654625,-23,10,-32,-49,-28,8,3,2,2,3,1,2,2,3,1,0,0,0,2,3,1,0,0,3,3,81.48,23.006944,17.305556,29.4375,0.0,,7.730159,39.885571
JO,2021-03-23,ChIJmd5kZkdvABURmU4mUQdbKI0,Q810,country/JOR,JO,Jordan,JO,JOR,0,9130,104,48151,562857,6181,5617586,,,,,,,10203140,5165979,5037161,888646,9213048,2108509,2108509,114.926,0.735,2212563,2179853,1802536,1490608,1141345,755591,366278,190751,63615,43743661971,4330,0.562,184818,31.2,36.5,89320,86229,3383,74.405,12.7,13.9,123.898,89.001,51.2,19.2,1.4,2.8212,2.3237,340.661804,103.654625,-24,10,-33,-51,-27,8,3,2,2,3,1,2,2,3,1,0,0,0,2,3,1,0,0,3,3,81.48,23.659722,16.5,31.875,0.0,,7.65873,38.269058
