location_key,date,wikidata_id,country_code,country_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,new_tested,cumulative_confirmed,cumulative_deceased,cumulative_tested,new_persons_vaccinated,cumulative_persons_vaccinated,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_vaccine_doses_administered,cumulative_vaccine_doses_administered,population,population_male,population_female,population_rural,population_urban,population_largest_city,population_clustered,population_density,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,gdp_usd,gdp_per_capita_usd,human_capital_index,area_sq_km,area_rural_sq_km,area_urban_sq_km,life_expectancy,smoking_prevalence,diabetes_prevalence,infant_mortality_rate,adult_male_mortality_rate,adult_female_mortality_rate,pollution_mortality_rate,comorbidity_mortality_rate,nurses_per_1000,physicians_per_1000,health_expenditure_usd,out_of_pocket_health_expenditure_usd,school_closing,workplace_closing,cancel_public_events,restrictions_on_gatherings,public_transport_closing,stay_at_home_requirements,restrictions_on_internal_movement,international_travel_controls,income_support,debt_relief,fiscal_measures,international_support,public_information_campaigns,testing_policy,contact_tracing,emergency_investment_in_healthcare,investment_in_vaccines,facial_coverings,vaccination_policy,stringency_index
GE,2021-07-29,Q4962,GE,Georgia,GE,GEO,0,3196,27,39126,419534,5820,5138731,23174,311747,8906,153128,32080,464875,3989175,1901227,2087947,1523906,2196476,1077346,1077346,57.406,553163,471057,500698,565076,517946,523623,459858,248786,148968,17743195770,4769,0.614,69700,64912,3602,73.6,28.8,5.8,8.7,221.61,77.23,101.8,24.9,4.7293,7.1201,293.053589,160.481735,0,0,0,4,0,0,0,1,0,2,,,2,2,2,,0,2,4,25.0
GE,2021-07-30,Q4962,GE,Georgia,GE,GEO,0,2654,33,41965,422188,5853,5180696,,,,,,,3989175,1901227,2087947,1523906,2196476,1077346,1077346,57.406,553163,471057,500698,565076,517946,523623,459858,248786,148968,17743195770,4769,0.614,69700,64912,3602,73.6,28.8,5.8,8.7,221.61,77.23,101.8,24.9,4.7293,7.1201,293.053589,160.481735,0,0,0,4,0,0,0,1,0,2,,,2,2,2,,0,2,4,25.0
GE,2021-07-31,Q4962,GE,Georgia,GE,GEO,0,1655,23,31806,423843,5876,5212502,12090,323837,4626,157754,16716,481591,3989175,1901227,2087947,1523906,2196476,1077346,1077346,57.406,553163,471057,500698,565076,517946,523623,459858,248786,148968,17743195770,4769,0.614,69700,64912,3602,73.6,28.8,5.8,8.7,221.61,77.23,101.8,24.9,4.7293,7.1201,293.053589,160.481735,0,0,0,4,0,0,0,1,0,2,,,2,2,2,,0,2,4,25.0
GE,2021-08-01,Q4962,GE,Georgia,GE,GEO,0,4827,34,20661,428670,5910,5233163,21401,345238,3788,161542,25189,506780,3989175,1901227,2087947,1523906,2196476,1077346,1077346,57.406,553163,471057,500698,565076,517946,523623,459858,248786,148968,17743195770,4769,0.614,69700,64912,3602,73.6,28.8,5.8,8.7,221.61,77.23,101.8,24.9,4.7293,7.1201,293.053589,160.481735,0,0,0,4,0,0,0,1,0,2,,,2,2,2,,0,2,4,25.0
GE,2021-08-02,Q4962,GE,Georgia,GE,GEO,0,4233,38,43932,432903,5948,5277095,,,,,,,3989175,1901227,2087947,1523906,2196476,1077346,1077346,57.406,553163,471057,500698,565076,517946,523623,459858,248786,148968,17743195770,4769,0.614,69700,64912,3602,73.6,28.8,5.8,8.7,221.61,77.23,101.8,24.9,4.7293,7.1201,293.053589,160.481735,0,0,0,4,0,0,0,1,0,2,,,2,2,2,,0,2,4,25.0
GE,2021-08-03,Q4962,GE,Georgia,GE,GEO,0,3670,38,45229,436573,5986,5322324,25493,370731,10366,171908,35859,542639,3989175,1901227,2087947,1523906,2196476,1077346,1077346,57.406,553163,471057,500698,565076,517946,523623,459858,248786,148968,17743195770,4769,0.614,69700,64912,3602,73.6,28.8,5.8,8.7,221.61,77.23,101.8,24.9,4.7293,7.1201,293.053589,160.481735,0,0,0,4,0,0,0,1,0,2,,,2,2,2,,0,2,4,25.0
GE,2021-08-04,Q4962,GE,Georgia,GE,GEO,0,3780,30,41885,440353,6016,5364209,15883,386614,6169,178077,22052,564691,3989175,1901227,2087947,1523906,2196476,1077346,1077346,57.406,553163,471057,500698,565076,517946,523623,459858,248786,148968,17743195770,4769,0.614,69700,64912,3602,73.6,28.8,5.8,8.7,221.61,77.23,101.8,24.9,4.7293,7.1201,293.053589,160.481735,0,0,0,4,0,0,0,1,0,2,,,2,2,2,,0,2,4,25.0
GE,2021-08-05,Q4962,GE,Georgia,GE,GEO,0,4216,38,41907,444569,6054,5406116,14118,400732,4838,182915,18956,583647,3989175,1901227,2087947,1523906,2196476,1077346,1077346,57.406,553163,471057,500698,565076,517946,523623,459858,248786,148968,17743195770,4769,0.614,69700,64912,3602,73.6,28.8,5.8,8.7,221.61,77.23,101.8,24.9,4.7293,7.1201,293.053589,160.481735,0,0,0,4,0,0,0,1,0,2,,,2,2,2,,0,2,4,25.0
GE,2021-08-06,Q4962,GE,Georgia,GE,GEO,0,3344,30,45351,447913,6084,5451467,16482,417214,6859,189774,23341,606988,3989175,1901227,2087947,1523906,2196476,1077346,1077346,57.406,553163,471057,500698,565076,517946,523623,459858,248786,148968,17743195770,4769,0.614,69700,64912,3602,73.6,28.8,5.8,8.7,221.61,77.23,101.8,24.9,4.7293,7.1201,293.053589,160.481735,0,0,0,4,0,0,0,1,0,2,,,2,2,2,,0,2,4,25.0
GE,2021-08-07,Q4962,GE,Georgia,GE,GEO,0,2236,44,27969,450149,6128,5479436,14680,431894,4675,194449,19355,626343,3989175,1901227,2087947,1523906,2196476,1077346,1077346,57.406,553163,471057,500698,565076,517946,523623,459858,248786,148968,17743195770,4769,0.614,69700,64912,3602,73.6,28.8,5.8,8.7,221.61,77.23,101.8,24.9,4.7293,7.1201,293.053589,160.481735,0,0,0,4,0,0,0,1,0,2,,,2,2,2,,0,2,4,25.0
GE,2021-08-08,Q4962,GE,Georgia,GE,GEO,0,5697,54,23439,455846,6182,5502875,12230,444124,2669,197118,14899,641242,3989175,1901227,2087947,1523906,2196476,1077346,1077346,57.406,553163,471057,500698,565076,517946,523623,459858,248786,148968,17743195770,4769,0.614,69700,64912,3602,73.6,28.8,5.8,8.7,221.61,77.23,101.8,24.9,4.7293,7.1201,293.053589,160.481735,0,0,0,4,0,0,0,1,0,2,,,2,2,2,,0,2,4,25.0
GE,2021-08-09,Q4962,GE,Georgia,GE,GEO,0,5352,48,44536,461198,6230,5547411,16639,460763,7116,204234,23755,664997,3989175,1901227,2087947,1523906,2196476,1077346,1077346,57.406,553163,471057,500698,565076,517946,523623,459858,248786,148968,17743195770,4769,0.614,69700,64912,3602,73.6,28.8,5.8,8.7,221.61,77.23,101.8,24.9,4.7293,7.1201,293.053589,160.481735,0,0,0,4,0,0,0,1,0,2,,,2,2,2,,0,2,4,25.0
GE,2021-08-10,Q4962,GE,Georgia,GE,GEO,0,5128,49,50430,466326,6279,5597841,17401,478164,6542,210776,23943,688940,3989175,1901227,2087947,1523906,2196476,1077346,1077346,57.406,553163,471057,500698,565076,517946,523623,459858,248786,148968,17743195770,4769,0.614,69700,64912,3602,73.6,28.8,5.8,8.7,221.61,77.23,101.8,24.9,4.7293,7.1201,293.053589,160.481735,0,0,0,4,0,0,0,1,0,2,,,2,2,2,,0,2,4,25.0
GE,2021-08-11,Q4962,GE,Georgia,GE,GEO,0,5359,42,49189,471685,6321,5647030,19588,497752,7391,218167,26979,715919,3989175,1901227,2087947,1523906,2196476,1077346,1077346,57.406,553163,471057,500698,565076,517946,523623,459858,248786,148968,17743195770,4769,0.614,69700,64912,3602,73.6,28.8,5.8,8.7,221.61,77.23,101.8,24.9,4.7293,7.1201,293.053589,160.481735,0,0,0,4,0,0,0,1,0,2,,,2,2,2,,0,2,4,25.0
GE,2021-08-12,Q4962,GE,Georgia,GE,GEO,0,5579,50,50937,477264,6371,5697967,18548,516300,6886,225053,25434,741353,3989175,1901227,2087947,1523906,2196476,1077346,1077346,57.406,553163,471057,500698,565076,517946,523623,459858,248786,148968,17743195770,4769,0.614,69700,64912,3602,73.6,28.8,5.8,8.7,221.61,77.23,101.8,24.9,4.7293,7.1201,293.053589,160.481735,0,0,0,4,0,0,0,1,0,2,,,2,2,2,,0,2,4,25.0
GE,2021-08-13,Q4962,GE,Georgia,GE,GEO,0,4314,35,52580,481578,6406,5750547,22346,538646,4183,229236,26529,767882,3989175,1901227,2087947,1523906,2196476,1077346,1077346,57.406,553163,471057,500698,565076,517946,523623,459858,248786,148968,17743195770,4769,0.614,69700,64912,3602,73.6,28.8,5.8,8.7,221.61,77.23,101.8,24.9,4.7293,7.1201,293.053589,160.481735,0,0,0,4,2,0,0,1,0,2,,,2,2,2,,0,2,4,36.11
GE,2021-08-14,Q4962,GE,Georgia,GE,GEO,0,2676,30,34074,484254,6436,5784621,16068,554714,7913,237149,23981,791863,3989175,1901227,2087947,1523906,2196476,1077346,1077346,57.406,553163,471057,500698,565076,517946,523623,459858,248786,148968,17743195770,4769,0.614,69700,64912,3602,73.6,28.8,5.8,8.7,221.61,77.23,101.8,24.9,4.7293,7.1201,293.053589,160.481735,0,1,2,4,2,0,0,1,0,2,,,2,2,2,,0,3,4,50.93
GE,2021-08-15,Q4962,GE,Georgia,GE,GEO,0,6208,47,25730,490462,6483,5810351,,,,,,,3989175,1901227,2087947,1523906,2196476,1077346,1077346,57.406,553163,471057,500698,565076,517946,523623,459858,248786,148968,17743195770,4769,0.614,69700,64912,3602,73.6,28.8,5.8,8.7,221.61,77.23,101.8,24.9,4.7293,7.1201,293.053589,160.481735,0,1,2,4,2,0,0,1,0,2,,,2,2,2,,0,3,4,50.93
GE,2021-08-16,Q4962,GE,Georgia,GE,GEO,0,5914,49,47872,496376,6532,5858223,31894,586608,8058,245207,39952,831815,3989175,1901227,2087947,1523906,2196476,1077346,1077346,57.406,553163,471057,500698,565076,517946,523623,459858,248786,148968,17743195770,4769,0.614,69700,64912,3602,73.6,28.8,5.8,8.7,221.61,77.23,101.8,24.9,4.7293,7.1201,293.053589,160.481735,0,1,2,4,2,0,0,1,0,2,,,2,2,2,,0,3,4,50.93
GE,2021-08-17,Q4962,GE,Georgia,GE,GEO,0,4921,58,56878,501297,6590,5915101,,,,,,,3989175,1901227,2087947,1523906,2196476,1077346,1077346,57.406,553163,471057,500698,565076,517946,523623,459858,248786,148968,17743195770,4769,0.614,69700,64912,3602,73.6,28.8,5.8,8.7,221.61,77.23,101.8,24.9,4.7293,7.1201,293.053589,160.481735,0,1,2,4,2,0,0,1,0,2,,,2,2,2,,0,3,4,50.93
GE,2021-08-18,Q4962,GE,Georgia,GE,GEO,0,4743,59,49468,506040,6649,5964569,38659,625267,13096,258303,51755,883570,3989175,1901227,2087947,1523906,2196476,1077346,1077346,57.406,553163,471057,500698,565076,517946,523623,459858,248786,148968,17743195770,4769,0.614,69700,64912,3602,73.6,28.8,5.8,8.7,221.61,77.23,101.8,24.9,4.7293,7.1201,293.053589,160.481735,0,1,2,4,2,0,0,1,0,2,,,2,2,2,,0,3,4,50.93
GE,2021-08-19,Q4962,GE,Georgia,GE,GEO,0,4901,74,46389,510941,6723,6010958,15436,640703,8659,266962,24095,907665,3989175,1901227,2087947,1523906,2196476,1077346,1077346,57.406,553163,471057,500698,565076,517946,523623,459858,248786,148968,17743195770,4769,0.614,69700,64912,3602,73.6,28.8,5.8,8.7,221.61,77.23,101.8,24.9,4.7293,7.1201,293.053589,160.481735,0,1,2,4,2,0,0,1,0,2,,,2,2,2,,0,3,4,50.93
GE,2021-08-20,Q4962,GE,Georgia,GE,GEO,0,3803,48,46595,514744,6771,6057553,,,,,,,3989175,1901227,2087947,1523906,2196476,1077346,1077346,57.406,553163,471057,500698,565076,517946,523623,459858,248786,148968,17743195770,4769,0.614,69700,64912,3602,73.6,28.8,5.8,8.7,221.61,77.23,101.8,24.9,4.7293,7.1201,293.053589,160.481735,0,1,2,4,2,0,0,1,0,2,,,2,2,2,,0,3,4,50.93
GE,2021-08-21,Q4962,GE,Georgia,GE,GEO,0,2354,60,31159,517098,6831,6088712,,,,,,,3989175,1901227,2087947,1523906,2196476,1077346,1077346,57.406,553163,471057,500698,565076,517946,523623,459858,248786,148968,17743195770,4769,0.614,69700,64912,3602,73.6,28.8,5.8,8.7,221.61,77.23,101.8,24.9,4.7293,7.1201,293.053589,160.481735,0,1,2,4,2,0,0,1,0,2,,,2,2,2,,0,3,4,50.93
GE,2021-08-22,Q4962,GE,Georgia,GE,GEO,0,5924,60,27956,523022,6891,6116668,35275,675978,19225,286187,54500,962165,3989175,1901227,2087947,1523906,2196476,1077346,1077346,57.406,553163,471057,500698,565076,517946,523623,459858,248786,148968,17743195770,4769,0.614,69700,64912,3602,73.6,28.8,5.8,8.7,221.61,77.23,101.8,24.9,4.7293,7.1201,293.053589,160.481735,0,1,2,4,2,0,0,1,0,2,,,2,2,2,,0,3,4,50.93
GE,2021-08-23,Q4962,GE,Georgia,GE,GEO,0,5021,58,47288,528043,6949,6163956,9470,685448,8178,294365,17648,979813,3989175,1901227,2087947,1523906,2196476,1077346,1077346,57.406,553163,471057,500698,565076,517946,523623,459858,248786,148968,17743195770,4769,0.614,69700,64912,3602,73.6,28.8,5.8,8.7,221.61,77.23,101.8,24.9,4.7293,7.1201,293.053589,160.481735,0,1,2,4,2,0,0,1,0,2,,,2,2,2,,0,3,4,50.93
GE,2021-08-24,Q4962,GE,Georgia,GE,GEO,0,4128,79,53747,532171,7028,6217703,33932,719380,24547,318912,58479,1038292,3989175,1901227,2087947,1523906,2196476,1077346,1077346,57.406,553163,471057,500698,565076,517946,523623,459858,248786,148968,17743195770,4769,0.614,69700,64912,3602,73.6,28.8,5.8,8.7,221.61,77.23,101.8,24.9,4.7293,7.1201,293.053589,160.481735,0,1,2,4,2,0,0,1,0,2,,,2,2,2,,0,3,4,50.93
GE,2021-08-25,Q4962,GE,Georgia,GE,GEO,0,4031,73,43653,536202,7101,6261356,14732,734112,12824,331736,27556,1065848,3989175,1901227,2087947,1523906,2196476,1077346,1077346,57.406,553163,471057,500698,565076,517946,523623,459858,248786,148968,17743195770,4769,0.614,69700,64912,3602,73.6,28.8,5.8,8.7,221.61,77.23,101.8,24.9,4.7293,7.1201,293.053589,160.481735,0,1,2,4,2,0,0,1,0,2,,,2,2,2,,0,3,4,50.93
GE,2021-08-26,Q4962,GE,Georgia,GE,GEO,0,4247,74,42744,540449,7175,6304100,15642,749754,13579,345315,29221,1095069,3989175,1901227,2087947,1523906,2196476,1077346,1077346,57.406,553163,471057,500698,565076,517946,523623,459858,248786,148968,17743195770,4769,0.614,69700,64912,3602,73.6,28.8,5.8,8.7,221.61,77.23,101.8,24.9,4.7293,7.1201,293.053589,160.481735,0,1,2,4,2,0,0,1,0,2,,,2,2,2,,0,3,4,50.93
GE,2021-08-27,Q4962,GE,Georgia,GE,GEO,0,2669,76,45100,543118,7251,6349200,,,,,,,3989175,1901227,2087947,1523906,2196476,1077346,1077346,57.406,553163,471057,500698,565076,517946,523623,459858,248786,148968,17743195770,4769,0.614,69700,64912,3602,73.6,28.8,5.8,8.7,221.61,77.23,101.8,24.9,4.7293,7.1201,293.053589,160.481735,0,1,2,4,2,0,0,1,0,2,,,2,2,2,,0,3,4,50.93
GE,2021-08-28,Q4962,GE,Georgia,GE,GEO,0,1915,78,25217,545033,7329,6374417,21301,771055,29555,374870,50856,1145925,3989175,1901227,2087947,1523906,2196476,1077346,1077346,57.406,553163,471057,500698,565076,517946,523623,459858,248786,148968,17743195770,4769,0.614,69700,64912,3602,73.6,28.8,5.8,8.7,221.61,77.23,101.8,24.9,4.7293,7.1201,293.053589,160.481735,0,1,2,4,2,0,0,1,0,2,,,2,2,2,,0,3,4,50.93
GE,2021-08-29,Q4962,GE,Georgia,GE,GEO,0,4778,79,21411,549811,7408,6395828,9893,780948,8584,383454,18477,1164402,3989175,1901227,2087947,1523906,2196476,1077346,1077346,57.406,553163,471057,500698,565076,517946,523623,459858,248786,148968,17743195770,4769,0.614,69700,64912,3602,73.6,28.8,5.8,8.7,221.61,77.23,101.8,24.9,4.7293,7.1201,293.053589,160.481735,0,1,2,4,2,0,0,1,0,2,,,2,2,2,,0,3,4,50.93
GE,2021-08-30,Q4962,GE,Georgia,GE,GEO,0,3886,74,43741,553697,7482,6439569,,,,,,,3989175,1901227,2087947,1523906,2196476,1077346,1077346,57.406,553163,471057,500698,565076,517946,523623,459858,248786,148968,17743195770,4769,0.614,69700,64912,3602,73.6,28.8,5.8,8.7,221.61,77.23,101.8,24.9,4.7293,7.1201,293.053589,160.481735,0,1,2,4,2,0,0,1,0,2,,,2,2,2,,0,3,4,50.93
GE,2021-08-31,Q4962,GE,Georgia,GE,GEO,0,3212,81,52162,556909,7563,6491731,21135,802083,25209,408663,46344,1210746,3989175,1901227,2087947,1523906,2196476,1077346,1077346,57.406,553163,471057,500698,565076,517946,523623,459858,248786,148968,17743195770,4769,0.614,69700,64912,3602,73.6,28.8,5.8,8.7,221.61,77.23,101.8,24.9,4.7293,7.1201,293.053589,160.481735,0,1,2,4,2,0,0,1,0,2,,,2,2,2,,0,3,4,50.93
GE,2021-09-01,Q4962,GE,Georgia,GE,GEO,0,3034,86,40435,559943,7649,6532166,11518,813601,13122,421785,24640,1235386,3989175,1901227,2087947,1523906,2196476,1077346,1077346,57.406,553163,471057,500698,565076,517946,523623,459858,248786,148968,17743195770,4769,0.614,69700,64912,3602,73.6,28.8,5.8,8.7,221.61,77.23,101.8,24.9,4.7293,7.1201,293.053589,160.481735,0,1,2,4,2,0,0,1,0,2,,,2,2,2,,0,3,4,50.93
GE,2021-09-02,Q4962,GE,Georgia,GE,GEO,0,2684,83,36400,562627,7732,6568566,8686,822287,15309,437094,23995,1259381,3989175,1901227,2087947,1523906,2196476,1077346,1077346,57.406,553163,471057,500698,565076,517946,523623,459858,248786,148968,17743195770,4769,0.614,69700,64912,3602,73.6,28.8,5.8,8.7,221.61,77.23,101.8,24.9,4.7293,7.1201,293.053589,160.481735,0,1,2,4,2,0,0,1,0,2,,,2,2,2,,0,3,4,50.93
GE,2021-09-03,Q4962,GE,Georgia,GE,GEO,0,2210,74,38625,564837,7806,6607191,,,,,,,3989175,1901227,2087947,1523906,2196476,1077346,1077346,57.406,553163,471057,500698,565076,517946,523623,459858,248786,148968,17743195770,4769,0.614,69700,64912,3602,73.6,28.8,5.8,8.7,221.61,77.23,101.8,24.9,4.7293,7.1201,293.053589,160.481735,0,1,2,4,2,0,0,1,0,2,,,2,2,2,,0,3,4,50.93
GE,2021-09-04,Q4962,GE,Georgia,GE,GEO,0,1120,61,28025,565957,7867,6635216,16069,838356,38654,475748,54723,1314104,3989175,1901227,2087947,1523906,2196476,1077346,1077346,57.406,553163,471057,500698,565076,517946,523623,459858,248786,148968,17743195770,4769,0.614,69700,64912,3602,73.6,28.8,5.8,8.7,221.61,77.23,101.8,24.9,4.7293,7.1201,293.053589,160.481735,0,1,2,4,2,0,0,1,0,2,,,2,2,2,,0,3,4,50.93
GE,2021-09-05,Q4962,GE,Georgia,GE,GEO,0,1965,50,16149,567922,7917,6651365,7064,845420,4865,480613,11929,1326033,3989175,1901227,2087947,1523906,2196476,1077346,1077346,57.406,553163,471057,500698,565076,517946,523623,459858,248786,148968,17743195770,4769,0.614,69700,64912,3602,73.6,28.8,5.8,8.7,221.61,77.23,101.8,24.9,4.7293,7.1201,293.053589,160.481735,0,1,2,4,2,0,0,1,0,2,,,2,2,2,,0,3,4,50.93
GE,2021-09-06,Q4962,GE,Georgia,GE,GEO,0,2571,60,25624,570493,7977,6676989,5448,850868,8581,489194,14029,1340062,3989175,1901227,2087947,1523906,2196476,1077346,1077346,57.406,553163,471057,500698,565076,517946,523623,459858,248786,148968,17743195770,4769,0.614,69700,64912,3602,73.6,28.8,5.8,8.7,221.61,77.23,101.8,24.9,4.7293,7.1201,293.053589,160.481735,0,1,2,4,2,0,0,1,0,2,,,2,2,2,,0,3,4,50.93
GE,2021-09-07,Q4962,GE,Georgia,GE,GEO,0,2455,58,29449,572948,8035,6706438,6088,856956,20528,509722,26616,1366678,3989175,1901227,2087947,1523906,2196476,1077346,1077346,57.406,553163,471057,500698,565076,517946,523623,459858,248786,148968,17743195770,4769,0.614,69700,64912,3602,73.6,28.8,5.8,8.7,221.61,77.23,101.8,24.9,4.7293,7.1201,293.053589,160.481735,0,1,2,4,2,0,0,1,0,2,,,2,2,2,,0,3,4,50.93
GE,2021-09-08,Q4962,GE,Georgia,GE,GEO,0,2262,54,36151,575210,8089,6742589,,,,,,,3989175,1901227,2087947,1523906,2196476,1077346,1077346,57.406,553163,471057,500698,565076,517946,523623,459858,248786,148968,17743195770,4769,0.614,69700,64912,3602,73.6,28.8,5.8,8.7,221.61,77.23,101.8,24.9,4.7293,7.1201,293.053589,160.481735,0,1,2,4,2,0,0,1,0,2,,,2,2,2,,0,3,4,50.93
GE,2021-09-09,Q4962,GE,Georgia,GE,GEO,0,3821,57,34225,579031,8146,6776814,,,,,,,3989175,1901227,2087947,1523906,2196476,1077346,1077346,57.406,553163,471057,500698,565076,517946,523623,459858,248786,148968,17743195770,4769,0.614,69700,64912,3602,73.6,28.8,5.8,8.7,221.61,77.23,101.8,24.9,4.7293,7.1201,293.053589,160.481735,0,1,2,4,2,0,0,1,0,2,,,2,2,2,,0,3,4,50.93
GE,2021-09-10,Q4962,GE,Georgia,GE,GEO,0,1838,39,34383,580869,8185,6811197,22428,879384,44190,553912,66618,1433296,3989175,1901227,2087947,1523906,2196476,1077346,1077346,57.406,553163,471057,500698,565076,517946,523623,459858,248786,148968,17743195770,4769,0.614,69700,64912,3602,73.6,28.8,5.8,8.7,221.61,77.23,101.8,24.9,4.7293,7.1201,293.053589,160.481735,0,1,2,4,2,0,0,1,0,2,,,2,2,2,,0,3,4,50.93
GE,2021-09-11,Q4962,GE,Georgia,GE,GEO,0,946,48,23605,581815,8233,6834802,,,,,,,3989175,1901227,2087947,1523906,2196476,1077346,1077346,57.406,553163,471057,500698,565076,517946,523623,459858,248786,148968,17743195770,4769,0.614,69700,64912,3602,73.6,28.8,5.8,8.7,221.61,77.23,101.8,24.9,4.7293,7.1201,293.053589,160.481735,0,1,2,4,2,0,0,1,0,2,,,2,2,2,,0,3,4,50.93
GE,2021-09-12,Q4962,GE,Georgia,GE,GEO,0,3221,54,17192,585036,8287,6851994,23073,902457,51617,605529,74690,1507986,3989175,1901227,2087947,1523906,2196476,1077346,1077346,57.406,553163,471057,500698,565076,517946,523623,459858,248786,148968,17743195770,4769,0.614,69700,64912,3602,73.6,28.8,5.8,8.7,221.61,77.23,101.8,24.9,4.7293,7.1201,293.053589,160.481735,0,1,2,4,2,0,0,1,0,2,,,2,2,2,,0,3,4,50.93
GE,2021-09-13,Q4962,GE,Georgia,GE,GEO,0,2515,60,37717,587551,8347,6889711,,,,,,,3989175,1901227,2087947,1523906,2196476,1077346,1077346,57.406,553163,471057,500698,565076,517946,523623,459858,248786,148968,17743195770,4769,0.614,69700,64912,3602,73.6,28.8,5.8,8.7,221.61,77.23,101.8,24.9,4.7293,7.1201,293.053589,160.481735,0,1,2,4,0,0,0,1,0,2,,,2,2,2,,0,3,4,39.81
GE,2021-09-14,Q4962,GE,Georgia,GE,GEO,0,2176,43,32207,589727,8390,6921918,11765,914222,14360,619889,26125,1534111,3989175,1901227,2087947,1523906,2196476,1077346,1077346,57.406,553163,471057,500698,565076,517946,523623,459858,248786,148968,17743195770,4769,0.614,69700,64912,3602,73.6,28.8,5.8,8.7,221.61,77.23,101.8,24.9,4.7293,7.1201,293.053589,160.481735,0,1,2,4,0,0,0,1,0,2,,,2,2,2,,0,3,4,39.81
GE,2021-09-15,Q4962,GE,Georgia,GE,GEO,0,2039,56,35400,591766,8446,6957318,,,,,,,3989175,1901227,2087947,1523906,2196476,1077346,1077346,57.406,553163,471057,500698,565076,517946,523623,459858,248786,148968,17743195770,4769,0.614,69700,64912,3602,73.6,28.8,5.8,8.7,221.61,77.23,101.8,24.9,4.7293,7.1201,293.053589,160.481735,2,1,2,4,0,0,0,1,0,2,,,2,2,2,,0,3,4,47.22
GE,2021-09-16,Q4962,GE,Georgia,GE,GEO,0,1997,52,31532,593763,8498,6988850,20872,935094,55326,675215,76198,1610309,3989175,1901227,2087947,1523906,2196476,1077346,1077346,57.406,553163,471057,500698,565076,517946,523623,459858,248786,148968,17743195770,4769,0.614,69700,64912,3602,73.6,28.8,5.8,8.7,221.61,77.23,101.8,24.9,4.7293,7.1201,293.053589,160.481735,2,1,2,4,0,0,0,1,0,2,,,2,2,2,,0,3,4,47.22
GE,2021-09-17,Q4962,GE,Georgia,GE,GEO,0,1501,43,32071,595264,8541,7020921,,,,,,,3989175,1901227,2087947,1523906,2196476,1077346,1077346,57.406,553163,471057,500698,565076,517946,523623,459858,248786,148968,17743195770,4769,0.614,69700,64912,3602,73.6,28.8,5.8,8.7,221.61,77.23,101.8,24.9,4.7293,7.1201,293.053589,160.481735,2,1,2,4,0,0,0,1,0,2,,,2,2,2,,0,3,4,47.22
GE,2021-09-18,Q4962,GE,Georgia,GE,GEO,0,662,34,22920,595926,8575,7043841,,,,,,,3989175,1901227,2087947,1523906,2196476,1077346,1077346,57.406,553163,471057,500698,565076,517946,523623,459858,248786,148968,17743195770,4769,0.614,69700,64912,3602,73.6,28.8,5.8,8.7,221.61,77.23,101.8,24.9,4.7293,7.1201,293.053589,160.481735,2,1,2,4,0,0,0,1,0,2,,,2,2,2,,0,3,4,47.22
GE,2021-09-19,Q4962,GE,Georgia,GE,GEO,0,2470,46,12503,598396,8621,7056344,12383,947477,32348,707563,44731,1655040,3989175,1901227,2087947,1523906,2196476,1077346,1077346,57.406,553163,471057,500698,565076,517946,523623,459858,248786,148968,17743195770,4769,0.614,69700,64912,3602,73.6,28.8,5.8,8.7,221.61,77.23,101.8,24.9,4.7293,7.1201,293.053589,160.481735,2,1,2,4,0,0,0,1,0,2,,,2,2,2,,0,3,4,47.22
GE,2021-09-20,Q4962,GE,Georgia,GE,GEO,0,2016,43,34250,600412,8664,7090594,4742,952219,11513,719076,16255,1671295,3989175,1901227,2087947,1523906,2196476,1077346,1077346,57.406,553163,471057,500698,565076,517946,523623,459858,248786,148968,17743195770,4769,0.614,69700,64912,3602,73.6,28.8,5.8,8.7,221.61,77.23,101.8,24.9,4.7293,7.1201,293.053589,160.481735,2,1,2,4,0,0,0,1,0,2,,,2,2,2,,0,3,4,47.22
GE,2021-09-21,Q4962,GE,Georgia,GE,GEO,0,1653,47,29798,602065,8711,7120392,4198,956417,10919,729995,15117,1686412,3989175,1901227,2087947,1523906,2196476,1077346,1077346,57.406,553163,471057,500698,565076,517946,523623,459858,248786,148968,17743195770,4769,0.614,69700,64912,3602,73.6,28.8,5.8,8.7,221.61,77.23,101.8,24.9,4.7293,7.1201,293.053589,160.481735,2,1,2,4,0,0,0,1,0,2,,,2,2,2,,0,3,4,47.22
GE,2021-09-22,Q4962,GE,Georgia,GE,GEO,0,1698,38,28553,603763,8749,7148945,3664,960081,10819,740814,14483,1700895,3989175,1901227,2087947,1523906,2196476,1077346,1077346,57.406,553163,471057,500698,565076,517946,523623,459858,248786,148968,17743195770,4769,0.614,69700,64912,3602,73.6,28.8,5.8,8.7,221.61,77.23,101.8,24.9,4.7293,7.1201,293.053589,160.481735,2,1,2,4,0,0,0,1,0,2,,,2,2,2,,0,3,4,47.22
