location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,new_recovered,cumulative_confirmed,cumulative_deceased,cumulative_recovered,cumulative_tested,new_persons_vaccinated,cumulative_persons_vaccinated,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_vaccine_doses_administered,cumulative_vaccine_doses_administered,population,population_male,population_female,population_rural,population_urban,population_largest_city,population_clustered,population_density,human_development_index,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,gdp_usd,gdp_per_capita_usd,human_capital_index,openstreetmap_id,latitude,longitude,area_sq_km,area_rural_sq_km,area_urban_sq_km,life_expectancy,smoking_prevalence,diabetes_prevalence,infant_mortality_rate,adult_male_mortality_rate,adult_female_mortality_rate,pollution_mortality_rate,comorbidity_mortality_rate,nurses_per_1000,physicians_per_1000,health_expenditure_usd,out_of_pocket_health_expenditure_usd,school_closing,workplace_closing,cancel_public_events,restrictions_on_gatherings,public_transport_closing,stay_at_home_requirements,restrictions_on_internal_movement,international_travel_controls,income_support,debt_relief,fiscal_measures,international_support,public_information_campaigns,testing_policy,contact_tracing,emergency_investment_in_healthcare,investment_in_vaccines,facial_coverings,vaccination_policy,stringency_index,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
CN,2021-05-09,ChIJwULG5WSOUDERbzafNHyqHZU,Q148,country/CHN,CN,China,CN,CHN,0,22,0,30,103796,4858,98439,,,,,,8657000,332964000,1439323774,738247340,701076434,554781038,842933962,26317104,398976116,153.312,0.752,170667620,166604610,185147170,228830425,216111763,222185873,151663905,71494305,26618103,14342902842915,10261,0.673,270056,35.844722,103.451944,9562910,8868577,380679,76.704,25.6,9.2,7.4,93.777,60.272,112.7,17.0,2.6621,1.9798,440.825623,158.919449,2,2,2,4,1,1,1,3,1,2,0,0,2,3,2,0,0,2,4,63.43,15.074074,4.907407,23.037037,1.806222,10.16,-1.771605,33.815776
CN,2021-05-10,ChIJwULG5WSOUDERbzafNHyqHZU,Q148,country/CHN,CN,China,CN,CHN,0,13,0,27,103809,4858,98466,,,,,,9733000,342697000,1439323774,738247340,701076434,554781038,842933962,26317104,398976116,153.312,0.752,170667620,166604610,185147170,228830425,216111763,222185873,151663905,71494305,26618103,14342902842915,10261,0.673,270056,35.844722,103.451944,9562910,8868577,380679,76.704,25.6,9.2,7.4,93.777,60.272,112.7,17.0,2.6621,1.9798,440.825623,158.919449,2,2,2,4,1,1,1,3,1,2,0,0,2,3,2,0,0,2,4,63.43,8.296296,4.617284,16.592593,3.3655,,2.04321,67.866544
CN,2021-05-11,ChIJwULG5WSOUDERbzafNHyqHZU,Q148,country/CHN,CN,China,CN,CHN,0,33,0,13,103842,4858,98479,,,,,,11575000,354272000,1439323774,738247340,701076434,554781038,842933962,26317104,398976116,153.312,0.752,170667620,166604610,185147170,228830425,216111763,222185873,151663905,71494305,26618103,14342902842915,10261,0.673,270056,35.844722,103.451944,9562910,8868577,380679,76.704,25.6,9.2,7.4,93.777,60.272,112.7,17.0,2.6621,1.9798,440.825623,158.919449,2,2,2,4,1,1,1,3,1,2,0,0,2,3,2,0,0,2,4,63.43,9.753086,3.253086,17.055556,0.028222,,1.623457,58.435219
CN,2021-05-12,ChIJwULG5WSOUDERbzafNHyqHZU,Q148,country/CHN,CN,China,CN,CHN,0,28,0,27,103870,4858,98506,,,,,,12638000,366910000,1439323774,738247340,701076434,554781038,842933962,26317104,398976116,153.312,0.752,170667620,166604610,185147170,228830425,216111763,222185873,151663905,71494305,26618103,14342902842915,10261,0.673,270056,35.844722,103.451944,9562910,8868577,380679,76.704,25.6,9.2,7.4,93.777,60.272,112.7,17.0,2.6621,1.9798,440.825623,158.919449,1,2,2,4,1,1,1,3,1,2,0,0,2,3,2,0,0,2,4,61.57,11.950617,3.382716,19.524691,0.112889,,1.820988,51.657317
CN,2021-05-13,ChIJwULG5WSOUDERbzafNHyqHZU,Q148,country/CHN,CN,China,CN,CHN,0,32,0,26,103902,4858,98532,,,,,,13723000,380633000,1439323774,738247340,701076434,554781038,842933962,26317104,398976116,153.312,0.752,170667620,166604610,185147170,228830425,216111763,222185873,151663905,71494305,26618103,14342902842915,10261,0.673,270056,35.844722,103.451944,9562910,8868577,380679,76.704,25.6,9.2,7.4,93.777,60.272,112.7,17.0,2.6621,1.9798,440.825623,158.919449,1,2,2,4,1,1,1,3,1,2,0,0,2,3,2,0,0,2,4,61.57,14.395062,4.876543,21.166667,0.282222,,2.82716,47.580985
CN,2021-05-14,ChIJwULG5WSOUDERbzafNHyqHZU,Q148,country/CHN,CN,China,CN,CHN,0,35,0,24,103937,4858,98556,,,,,,12354000,392987000,1439323774,738247340,701076434,554781038,842933962,26317104,398976116,153.312,0.752,170667620,166604610,185147170,228830425,216111763,222185873,151663905,71494305,26618103,14342902842915,10261,0.673,270056,35.844722,103.451944,9562910,8868577,380679,76.704,25.6,9.2,7.4,93.777,60.272,112.7,17.0,2.6621,1.9798,440.825623,158.919449,1,2,2,4,1,3,1,3,1,2,0,0,2,3,2,0,0,2,4,67.13,5.95679,2.222222,13.203704,9.144,15.24,2.561728,79.901348
CN,2021-05-15,ChIJwULG5WSOUDERbzafNHyqHZU,Q148,country/CHN,CN,China,CN,CHN,0,36,0,0,103973,4858,98556,,,,,,13951000,406938000,1439323774,738247340,701076434,554781038,842933962,26317104,398976116,153.312,0.752,170667620,166604610,185147170,228830425,216111763,222185873,151663905,71494305,26618103,14342902842915,10261,0.673,270056,35.844722,103.451944,9562910,8868577,380679,76.704,25.6,9.2,7.4,93.777,60.272,112.7,17.0,2.6621,1.9798,440.825623,158.919449,1,2,2,4,1,3,1,3,1,2,0,0,2,3,2,0,0,2,4,67.13,3.759259,0.524691,11.574074,2.9845,10.16,0.845679,81.587436
CN,2021-05-16,ChIJwULG5WSOUDERbzafNHyqHZU,Q148,country/CHN,CN,China,CN,CHN,0,219,0,51,104192,4858,98607,,,,,,15053000,421991000,1439323774,738247340,701076434,554781038,842933962,26317104,398976116,153.312,0.752,170667620,166604610,185147170,228830425,216111763,222185873,151663905,71494305,26618103,14342902842915,10261,0.673,270056,35.844722,103.451944,9562910,8868577,380679,76.704,25.6,9.2,7.4,93.777,60.272,112.7,17.0,2.6621,1.9798,440.825623,158.919449,2,2,2,4,1,3,1,3,1,2,0,0,2,3,2,0,0,2,4,68.98,7.641975,0.58642,13.308642,0.931333,,-0.771605,56.677938
CN,2021-05-17,ChIJwULG5WSOUDERbzafNHyqHZU,Q148,country/CHN,CN,China,CN,CHN,0,236,0,28,104428,4858,98635,,,,,,13698000,435689000,1439323774,738247340,701076434,554781038,842933962,26317104,398976116,153.312,0.752,170667620,166604610,185147170,228830425,216111763,222185873,151663905,71494305,26618103,14342902842915,10261,0.673,270056,35.844722,103.451944,9562910,8868577,380679,76.704,25.6,9.2,7.4,93.777,60.272,112.7,17.0,2.6621,1.9798,440.825623,158.919449,2,2,2,4,1,3,1,3,1,2,0,0,2,3,2,0,0,2,4,68.98,8.598765,2.320988,14.814815,0.66675,,1.074074,60.529371
CN,2021-05-18,ChIJwULG5WSOUDERbzafNHyqHZU,Q148,country/CHN,CN,China,CN,CHN,0,358,0,31,104786,4858,98666,,,,,,13822000,449511000,1439323774,738247340,701076434,554781038,842933962,26317104,398976116,153.312,0.752,170667620,166604610,185147170,228830425,216111763,222185873,151663905,71494305,26618103,14342902842915,10261,0.673,270056,35.844722,103.451944,9562910,8868577,380679,76.704,25.6,9.2,7.4,93.777,60.272,112.7,17.0,2.6621,1.9798,440.825623,158.919449,2,2,2,4,1,3,1,3,1,2,0,0,2,3,2,0,0,2,4,68.98,8.141975,2.845679,14.864198,3.4925,10.16,2.623457,69.172311
CN,2021-05-19,ChIJwULG5WSOUDERbzafNHyqHZU,Q148,country/CHN,CN,China,CN,CHN,0,258,2,21,105044,4860,98687,,,,,,17187000,466698000,1439323774,738247340,701076434,554781038,842933962,26317104,398976116,153.312,0.752,170667620,166604610,185147170,228830425,216111763,222185873,151663905,71494305,26618103,14342902842915,10261,0.673,270056,35.844722,103.451944,9562910,8868577,380679,76.704,25.6,9.2,7.4,93.777,60.272,112.7,17.0,2.6621,1.9798,440.825623,158.919449,2,2,2,4,1,3,1,3,1,2,0,0,2,3,2,0,0,2,4,68.98,7.37037,1.376543,14.098765,0.73025,,-1.006173,56.032264
CN,2021-05-20,ChIJwULG5WSOUDERbzafNHyqHZU,Q148,country/CHN,CN,China,CN,CHN,0,286,0,24,105330,4860,98711,,,,,,16645000,483343000,1439323774,738247340,701076434,554781038,842933962,26317104,398976116,153.312,0.752,170667620,166604610,185147170,228830425,216111763,222185873,151663905,71494305,26618103,14342902842915,10261,0.673,270056,35.844722,103.451944,9562910,8868577,380679,76.704,25.6,9.2,7.4,93.777,60.272,112.7,17.0,2.6621,1.9798,440.825623,158.919449,2,2,2,4,1,3,1,3,1,2,0,0,2,3,2,0,0,2,4,68.98,10.839506,1.932099,16.833333,0.0,,-0.425926,46.362584
CN,2021-05-21,ChIJwULG5WSOUDERbzafNHyqHZU,Q148,country/CHN,CN,China,CN,CHN,0,317,1,18,105647,4861,98729,,,,,,13929000,497272000,1439323774,738247340,701076434,554781038,842933962,26317104,398976116,153.312,0.752,170667620,166604610,185147170,228830425,216111763,222185873,151663905,71494305,26618103,14342902842915,10261,0.673,270056,35.844722,103.451944,9562910,8868577,380679,76.704,25.6,9.2,7.4,93.777,60.272,112.7,17.0,2.6621,1.9798,440.825623,158.919449,2,2,2,4,1,3,1,3,1,2,0,0,2,3,2,0,0,2,4,68.98,10.358025,4.444444,17.012346,1.016,,3.845679,66.347259
CN,2021-05-22,ChIJwULG5WSOUDERbzafNHyqHZU,Q148,country/CHN,CN,China,CN,CHN,0,325,0,4,105972,4861,98733,,,,,,13586000,510858000,1439323774,738247340,701076434,554781038,842933962,26317104,398976116,153.312,0.752,170667620,166604610,185147170,228830425,216111763,222185873,151663905,71494305,26618103,14342902842915,10261,0.673,270056,35.844722,103.451944,9562910,8868577,380679,76.704,25.6,9.2,7.4,93.777,60.272,112.7,17.0,2.6621,1.9798,440.825623,158.919449,2,2,2,4,1,3,1,3,1,2,0,0,2,3,2,0,0,2,4,68.98,5.024691,1.074074,14.87037,6.19125,10.16,2.135802,82.076696
CN,2021-05-23,ChIJwULG5WSOUDERbzafNHyqHZU,Q148,country/CHN,CN,China,CN,CHN,0,743,2,21,106715,4863,98754,,,,,,16395000,527253000,1439323774,738247340,701076434,554781038,842933962,26317104,398976116,153.312,0.752,170667620,166604610,185147170,228830425,216111763,222185873,151663905,71494305,26618103,14342902842915,10261,0.673,270056,35.844722,103.451944,9562910,8868577,380679,76.704,25.6,9.2,7.4,93.777,60.272,112.7,17.0,2.6621,1.9798,440.825623,158.919449,2,2,2,4,1,3,1,3,1,2,0,0,2,3,2,0,0,2,4,68.98,7.487654,0.962963,14.234568,0.34925,,-0.061728,59.344376
CN,2021-05-24,ChIJwULG5WSOUDERbzafNHyqHZU,Q148,country/CHN,CN,China,CN,CHN,0,480,6,11,107195,4869,98765,,,,,,19461000,546714000,1439323774,738247340,701076434,554781038,842933962,26317104,398976116,153.312,0.752,170667620,166604610,185147170,228830425,216111763,222185873,151663905,71494305,26618103,14342902842915,10261,0.673,270056,35.844722,103.451944,9562910,8868577,380679,76.704,25.6,9.2,7.4,93.777,60.272,112.7,17.0,2.6621,1.9798,440.825623,158.919449,2,2,2,4,1,3,1,3,1,2,0,0,2,3,2,0,0,2,4,68.98,10.395062,1.882716,16.462963,0.282222,,-2.277778,42.160737
CN,2021-05-25,ChIJwULG5WSOUDERbzafNHyqHZU,Q148,country/CHN,CN,China,CN,CHN,0,612,6,24,107807,4875,98789,,,,,,20009000,566723000,1439323774,738247340,701076434,554781038,842933962,26317104,398976116,153.312,0.752,170667620,166604610,185147170,228830425,216111763,222185873,151663905,71494305,26618103,14342902842915,10261,0.673,270056,35.844722,103.451944,9562910,8868577,380679,76.704,25.6,9.2,7.4,93.777,60.272,112.7,17.0,2.6621,1.9798,440.825623,158.919449,2,2,2,4,1,3,1,3,1,2,0,0,2,3,2,0,0,2,4,68.98,9.888889,4.37037,17.228395,2.54,10.16,1.296296,58.984471
CN,2021-05-26,ChIJwULG5WSOUDERbzafNHyqHZU,Q148,country/CHN,CN,China,CN,CHN,0,554,6,16,108361,4881,98805,,,,,,17637000,584360000,1439323774,738247340,701076434,554781038,842933962,26317104,398976116,153.312,0.752,170667620,166604610,185147170,228830425,216111763,222185873,151663905,71494305,26618103,14342902842915,10261,0.673,270056,35.844722,103.451944,9562910,8868577,380679,76.704,25.6,9.2,7.4,93.777,60.272,112.7,17.0,2.6621,1.9798,440.825623,158.919449,2,2,2,4,1,3,1,3,1,2,0,0,2,3,2,0,0,2,4,68.98,10.802469,3.938272,17.08642,0.366889,,-2.623457,40.912124
CN,2021-05-27,ChIJwULG5WSOUDERbzafNHyqHZU,Q148,country/CHN,CN,China,CN,CHN,0,655,11,13,109016,4892,98818,,,,,,18631000,602991000,1439323774,738247340,701076434,554781038,842933962,26317104,398976116,153.312,0.752,170667620,166604610,185147170,228830425,216111763,222185873,151663905,71494305,26618103,14342902842915,10261,0.673,270056,35.844722,103.451944,9562910,8868577,380679,76.704,25.6,9.2,7.4,93.777,60.272,112.7,17.0,2.6621,1.9798,440.825623,158.919449,2,2,2,4,1,3,1,3,1,2,0,0,2,3,2,0,0,2,4,68.98,13.641975,4.790123,20.030864,0.0,,-2.32716,34.995101
CN,2021-05-28,ChIJwULG5WSOUDERbzafNHyqHZU,Q148,country/CHN,CN,China,CN,CHN,0,677,13,22,109693,4905,98840,,,,,,17983000,620974000,1439323774,738247340,701076434,554781038,842933962,26317104,398976116,153.312,0.752,170667620,166604610,185147170,228830425,216111763,222185873,151663905,71494305,26618103,14342902842915,10261,0.673,270056,35.844722,103.451944,9562910,8868577,380679,76.704,25.6,9.2,7.4,93.777,60.272,112.7,17.0,2.6621,1.9798,440.825623,158.919449,2,2,2,4,1,3,1,3,1,2,0,0,2,3,2,0,0,2,4,68.98,12.537037,6.17284,20.08642,0.1905,,2.907407,53.257736
CN,2021-05-29,ChIJwULG5WSOUDERbzafNHyqHZU,Q148,country/CHN,CN,China,CN,CHN,0,570,19,19,110263,4924,98859,,,,,,18198000,639172000,1439323774,738247340,701076434,554781038,842933962,26317104,398976116,153.312,0.752,170667620,166604610,185147170,228830425,216111763,222185873,151663905,71494305,26618103,14342902842915,10261,0.673,270056,35.844722,103.451944,9562910,8868577,380679,76.704,25.6,9.2,7.4,93.777,60.272,112.7,17.0,2.6621,1.9798,440.825623,158.919449,2,3,2,4,0,2,2,3,1,2,0,0,2,3,2,0,0,2,4,66.2,13.41358,5.37037,20.32716,0.084667,,-0.228395,40.748075
CN,2021-05-30,ChIJwULG5WSOUDERbzafNHyqHZU,Q148,country/CHN,CN,China,CN,CHN,0,503,21,11,110766,4945,98870,,,,,,22296000,661468000,1439323774,738247340,701076434,554781038,842933962,26317104,398976116,153.312,0.752,170667620,166604610,185147170,228830425,216111763,222185873,151663905,71494305,26618103,14342902842915,10261,0.673,270056,35.844722,103.451944,9562910,8868577,380679,76.704,25.6,9.2,7.4,93.777,60.272,112.7,17.0,2.6621,1.9798,440.825623,158.919449,2,3,2,4,0,2,2,3,1,2,0,0,2,3,2,0,0,2,4,66.2,14.808642,5.444444,21.58642,0.141111,,0.604938,39.818612
CN,2021-05-31,ChIJwULG5WSOUDERbzafNHyqHZU,Q148,country/CHN,CN,China,CN,CHN,0,381,10,19,111147,4955,98889,,,,,,20440000,681908000,1439323774,738247340,701076434,554781038,842933962,26317104,398976116,153.312,0.752,170667620,166604610,185147170,228830425,216111763,222185873,151663905,71494305,26618103,14342902842915,10261,0.673,270056,35.844722,103.451944,9562910,8868577,380679,76.704,25.6,9.2,7.4,93.777,60.272,112.7,17.0,2.6621,1.9798,440.825623,158.919449,2,3,2,4,0,2,2,3,1,2,0,0,2,3,2,0,0,2,4,66.2,10.833333,5.067901,20.530864,2.57175,10.16,3.074074,59.737376
CN,2021-06-01,ChIJwULG5WSOUDERbzafNHyqHZU,Q148,country/CHN,CN,China,CN,CHN,0,378,15,14,111525,4970,98903,,,,,,22918000,704826000,1439323774,738247340,701076434,554781038,842933962,26317104,398976116,153.312,0.752,170667620,166604610,185147170,228830425,216111763,222185873,151663905,71494305,26618103,14342902842915,10261,0.673,270056,35.844722,103.451944,9562910,8868577,380679,76.704,25.6,9.2,7.4,93.777,60.272,112.7,17.0,2.6621,1.9798,440.825623,158.919449,2,3,2,4,0,2,2,3,1,2,0,0,2,3,2,0,0,2,4,66.2,13.703704,6.024691,20.598765,0.15875,10.16,2.049383,47.076085
CN,2021-06-02,ChIJwULG5WSOUDERbzafNHyqHZU,Q148,country/CHN,CN,China,CN,CHN,0,362,13,18,111887,4983,98921,,,,,,18660000,723486000,1439323774,738247340,701076434,554781038,842933962,26317104,398976116,153.312,0.752,170667620,166604610,185147170,228830425,216111763,222185873,151663905,71494305,26618103,14342902842915,10261,0.673,270056,35.844722,103.451944,9562910,8868577,380679,76.704,25.6,9.2,7.4,93.777,60.272,112.7,17.0,2.6621,1.9798,440.825623,158.919449,2,3,2,4,0,2,2,3,1,2,0,0,2,3,2,0,0,4,4,66.2,10.338889,5.477778,20.666667,2.5146,10.16,1.727778,58.821855
CN,2021-06-03,ChIJwULG5WSOUDERbzafNHyqHZU,Q148,country/CHN,CN,China,CN,CHN,0,571,12,7,112458,4995,98928,,,,,,20997000,744483000,1439323774,738247340,701076434,554781038,842933962,26317104,398976116,153.312,0.752,170667620,166604610,185147170,228830425,216111763,222185873,151663905,71494305,26618103,14342902842915,10261,0.673,270056,35.844722,103.451944,9562910,8868577,380679,76.704,25.6,9.2,7.4,93.777,60.272,112.7,17.0,2.6621,1.9798,440.825623,158.919449,2,3,2,4,0,2,2,3,1,2,0,0,2,3,2,0,0,4,4,66.2,9.709877,2.851852,16.259259,0.028222,,-3.888889,42.716157
CN,2021-06-04,ChIJwULG5WSOUDERbzafNHyqHZU,Q148,country/CHN,CN,China,CN,CHN,0,610,17,18,113068,5012,98946,,,,,,18582000,763065000,1439323774,738247340,701076434,554781038,842933962,26317104,398976116,153.312,0.752,170667620,166604610,185147170,228830425,216111763,222185873,151663905,71494305,26618103,14342902842915,10261,0.673,270056,35.844722,103.451944,9562910,8868577,380679,76.704,25.6,9.2,7.4,93.777,60.272,112.7,17.0,2.6621,1.9798,440.825623,158.919449,2,3,2,4,0,2,2,3,1,2,0,0,2,3,2,0,0,4,4,66.2,12.944444,3.067901,20.611111,0.0,,-4.111111,32.853877
CN,2021-06-05,ChIJwULG5WSOUDERbzafNHyqHZU,Q148,country/CHN,CN,China,CN,CHN,0,497,21,12,113565,5033,98958,,,,,,14814000,777879000,1439323774,738247340,701076434,554781038,842933962,26317104,398976116,153.312,0.752,170667620,166604610,185147170,228830425,216111763,222185873,151663905,71494305,26618103,14342902842915,10261,0.673,270056,35.844722,103.451944,9562910,8868577,380679,76.704,25.6,9.2,7.4,93.777,60.272,112.7,17.0,2.6621,1.9798,440.825623,158.919449,2,3,2,4,0,2,2,3,1,2,0,0,2,3,2,0,0,4,4,66.2,16.092593,5.376543,23.5,0.0,,-2.524691,29.462141
CN,2021-06-06,ChIJwULG5WSOUDERbzafNHyqHZU,Q148,country/CHN,CN,China,CN,CHN,0,541,37,29,114106,5070,98987,,,,,,16255000,794134000,1439323774,738247340,701076434,554781038,842933962,26317104,398976116,153.312,0.752,170667620,166604610,185147170,228830425,216111763,222185873,151663905,71494305,26618103,14342902842915,10261,0.673,270056,35.844722,103.451944,9562910,8868577,380679,76.704,25.6,9.2,7.4,93.777,60.272,112.7,17.0,2.6621,1.9798,440.825623,158.919449,2,3,2,4,0,2,2,3,1,2,0,0,2,3,2,0,0,4,4,66.2,12.04321,6.092593,22.722222,3.193143,10.16,4.333333,60.887463
CN,2021-06-07,ChIJwULG5WSOUDERbzafNHyqHZU,Q148,country/CHN,CN,China,CN,CHN,0,368,36,9,114474,5106,98996,,,,,,14828000,808962000,1439323774,738247340,701076434,554781038,842933962,26317104,398976116,153.312,0.752,170667620,166604610,185147170,228830425,216111763,222185873,151663905,71494305,26618103,14342902842915,10261,0.673,270056,35.844722,103.451944,9562910,8868577,380679,76.704,25.6,9.2,7.4,93.777,60.272,112.7,17.0,2.6621,1.9798,440.825623,158.919449,2,3,2,4,0,2,2,3,1,2,0,0,2,3,2,0,0,4,4,66.2,13.907407,5.530864,21.395062,1.342571,10.16,3.722222,51.378378
CN,2021-06-08,ChIJwULG5WSOUDERbzafNHyqHZU,Q148,country/CHN,CN,China,CN,CHN,0,289,25,,115217,5179,,,,,,,15894000,824856000,1439323774,738247340,701076434,554781038,842933962,26317104,398976116,153.312,0.752,170667620,166604610,185147170,228830425,216111763,222185873,151663905,71494305,26618103,14342902842915,10261,0.673,270056,35.844722,103.451944,9562910,8868577,380679,76.704,25.6,9.2,7.4,93.777,60.272,112.7,17.0,2.6621,1.9798,440.825623,158.919449,2,3,2,4,0,2,2,3,1,2,0,0,2,3,2,0,0,4,4,66.2,13.32716,6.277778,21.308642,2.00025,10.16,5.222222,59.035581
CN,2021-06-09,ChIJwULG5WSOUDERbzafNHyqHZU,Q148,country/CHN,CN,China,CN,CHN,0,281,28,,115498,5207,,,,622000000,,,20443000,845299000,1439323774,738247340,701076434,554781038,842933962,26317104,398976116,153.312,0.752,170667620,166604610,185147170,228830425,216111763,222185873,151663905,71494305,26618103,14342902842915,10261,0.673,270056,35.844722,103.451944,9562910,8868577,380679,76.704,25.6,9.2,7.4,93.777,60.272,112.7,17.0,2.6621,1.9798,440.825623,158.919449,2,3,2,4,0,2,2,3,1,2,0,0,2,3,2,0,0,4,4,66.2,13.574074,5.740741,20.895062,0.0,,3.962963,53.468882
CN,2021-06-10,ChIJwULG5WSOUDERbzafNHyqHZU,Q148,country/CHN,CN,China,CN,CHN,0,317,24,,115815,5231,,,0,,,,18214000,863513000,1439323774,738247340,701076434,554781038,842933962,26317104,398976116,153.312,0.752,170667620,166604610,185147170,228830425,216111763,222185873,151663905,71494305,26618103,14342902842915,10261,0.673,270056,35.844722,103.451944,9562910,8868577,380679,76.704,25.6,9.2,7.4,93.777,60.272,112.7,17.0,2.6621,1.9798,440.825623,158.919449,2,3,2,4,0,2,2,3,1,2,0,0,2,3,2,0,0,4,4,66.2,15.277778,6.530864,23.598765,2.95275,10.16,5.308642,52.592826
CN,2021-06-11,ChIJwULG5WSOUDERbzafNHyqHZU,Q148,country/CHN,CN,China,CN,CHN,0,288,26,,116103,5257,,,0,,,,15010000,878523000,1439323774,738247340,701076434,554781038,842933962,26317104,398976116,153.312,0.752,170667620,166604610,185147170,228830425,216111763,222185873,151663905,71494305,26618103,14342902842915,10261,0.673,270056,35.844722,103.451944,9562910,8868577,380679,76.704,25.6,9.2,7.4,93.777,60.272,112.7,17.0,2.6621,1.9798,440.825623,158.919449,3,3,2,4,0,2,2,3,1,2,0,0,2,3,2,0,0,4,4,69.91,13.753086,7.820988,23.123457,0.423333,,6.993827,64.531352
CN,2021-06-12,ChIJwULG5WSOUDERbzafNHyqHZU,Q148,country/CHN,CN,China,CN,CHN,0,1311,125,75,115785,5231,99071,,0,,,,14247000,892770000,1439323774,738247340,701076434,554781038,842933962,26317104,398976116,153.312,0.752,170667620,166604610,185147170,228830425,216111763,222185873,151663905,71494305,26618103,14342902842915,10261,0.673,270056,35.844722,103.451944,9562910,8868577,380679,76.704,25.6,9.2,7.4,93.777,60.272,112.7,17.0,2.6621,1.9798,440.825623,158.919449,3,3,2,4,0,2,2,3,1,2,0,0,2,3,2,0,0,4,4,69.91,16.506173,8.444444,23.259259,0.762,,8.364198,59.791334
CN,2021-06-13,ChIJwULG5WSOUDERbzafNHyqHZU,Q148,country/CHN,CN,China,CN,CHN,0,206,15,,116507,5298,,,0,,,,11364000,904134000,1439323774,738247340,701076434,554781038,842933962,26317104,398976116,153.312,0.752,170667620,166604610,185147170,228830425,216111763,222185873,151663905,71494305,26618103,14342902842915,10261,0.673,270056,35.844722,103.451944,9562910,8868577,380679,76.704,25.6,9.2,7.4,93.777,60.272,112.7,17.0,2.6621,1.9798,440.825623,158.919449,3,3,2,4,0,2,2,3,1,2,0,0,2,3,2,0,0,4,4,69.91,15.080247,9.265432,23.679012,6.4135,13.546667,9.419753,69.388945
CN,2021-06-14,ChIJwULG5WSOUDERbzafNHyqHZU,Q148,country/CHN,CN,China,CN,CHN,0,156,8,,116663,5306,,,0,,,,19776000,923910000,1439323774,738247340,701076434,554781038,842933962,26317104,398976116,153.312,0.752,170667620,166604610,185147170,228830425,216111763,222185873,151663905,71494305,26618103,14342902842915,10261,0.673,270056,35.844722,103.451944,9562910,8868577,380679,76.704,25.6,9.2,7.4,93.777,60.272,112.7,17.0,2.6621,1.9798,440.825623,158.919449,3,3,2,4,0,2,2,3,1,2,0,0,2,3,2,0,0,4,4,69.91,14.04321,9.845679,21.753086,4.769556,,10.302469,79.026789
CN,2021-06-15,ChIJwULG5WSOUDERbzafNHyqHZU,Q148,country/CHN,CN,China,CN,CHN,0,190,18,,116853,5324,,,0,,,,21240000,945150000,1439323774,738247340,701076434,554781038,842933962,26317104,398976116,153.312,0.752,170667620,166604610,185147170,228830425,216111763,222185873,151663905,71494305,26618103,14342902842915,10261,0.673,270056,35.844722,103.451944,9562910,8868577,380679,76.704,25.6,9.2,7.4,93.777,60.272,112.7,17.0,2.6621,1.9798,440.825623,158.919449,3,3,2,4,2,2,2,3,1,2,0,0,2,3,2,0,0,4,4,78.24,13.006173,8.438272,19.351852,6.82625,,10.179012,83.536725
CN,2021-06-16,ChIJwULG5WSOUDERbzafNHyqHZU,Q148,country/CHN,CN,China,CN,CHN,0,197,19,,117050,5343,,,0,,,,21502000,966652000,1439323774,738247340,701076434,554781038,842933962,26317104,398976116,153.312,0.752,170667620,166604610,185147170,228830425,216111763,222185873,151663905,71494305,26618103,14342902842915,10261,0.673,270056,35.844722,103.451944,9562910,8868577,380679,76.704,25.6,9.2,7.4,93.777,60.272,112.7,17.0,2.6621,1.9798,440.825623,158.919449,3,3,2,4,2,2,2,3,1,2,0,0,2,3,2,0,0,4,4,78.24,9.098765,6.314815,17.808642,4.54025,,6.722222,85.570504
CN,2021-06-17,ChIJwULG5WSOUDERbzafNHyqHZU,Q148,country/CHN,CN,China,CN,CHN,0,219,21,,117269,5364,,,0,,,,23605000,990257000,1439323774,738247340,701076434,554781038,842933962,26317104,398976116,153.312,0.752,170667620,166604610,185147170,228830425,216111763,222185873,151663905,71494305,26618103,14342902842915,10261,0.673,270056,35.844722,103.451944,9562910,8868577,380679,76.704,25.6,9.2,7.4,93.777,60.272,112.7,17.0,2.6621,1.9798,440.825623,158.919449,3,3,2,4,2,2,2,3,1,2,0,0,2,3,2,0,0,4,4,78.24,11.574074,6.395062,16.469136,0.649111,,6.944444,73.613601
CN,2021-06-18,ChIJwULG5WSOUDERbzafNHyqHZU,Q148,country/CHN,CN,China,CN,CHN,0,152,20,,117421,5384,,,0,,,,20232000,1010489000,1439323774,738247340,701076434,554781038,842933962,26317104,398976116,153.312,0.752,170667620,166604610,185147170,228830425,216111763,222185873,151663905,71494305,26618103,14342902842915,10261,0.673,270056,35.844722,103.451944,9562910,8868577,380679,76.704,25.6,9.2,7.4,93.777,60.272,112.7,17.0,2.6621,1.9798,440.825623,158.919449,3,3,2,4,2,2,2,3,1,2,0,0,2,3,2,0,0,4,4,78.24,13.098765,8.080247,17.95679,0.959556,,6.555556,66.028414
