location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,new_recovered,new_tested,cumulative_confirmed,cumulative_deceased,cumulative_recovered,cumulative_tested,new_persons_vaccinated,cumulative_persons_vaccinated,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_vaccine_doses_administered,cumulative_vaccine_doses_administered,new_confirmed_age_0,new_confirmed_age_1,new_confirmed_age_2,new_confirmed_age_3,new_confirmed_age_4,new_confirmed_age_5,new_confirmed_age_6,new_confirmed_age_7,cumulative_confirmed_age_0,cumulative_confirmed_age_1,cumulative_confirmed_age_2,cumulative_confirmed_age_3,cumulative_confirmed_age_4,cumulative_confirmed_age_5,cumulative_confirmed_age_6,cumulative_confirmed_age_7,age_bin_0,age_bin_1,age_bin_2,age_bin_3,age_bin_4,age_bin_5,age_bin_6,age_bin_7,new_confirmed_male,new_confirmed_female,cumulative_confirmed_male,cumulative_confirmed_female,population,population_male,population_female,population_density,human_development_index,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_transit_stations,mobility_workplaces,mobility_residential,school_closing,workplace_closing,cancel_public_events,restrictions_on_gatherings,public_transport_closing,stay_at_home_requirements,restrictions_on_internal_movement,international_travel_controls,income_support,debt_relief,fiscal_measures,international_support,public_information_campaigns,testing_policy,contact_tracing,emergency_investment_in_healthcare,investment_in_vaccines,facial_coverings,vaccination_policy,stringency_index,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
TW,2020-10-24,ChIJL1cHXAbzbjQRaVScvwTwEec,Q865,country/TWN,TW,Taiwan,TW,TWN,0,2,,,118,549,,,100524,,,,,,,0,0,1,1,0,0,0,0,4,28,197,125,57,66,53,19,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-,1,1,286,263,23816775,11834313,11982462,672.6,0.911,2052886,2188811,3120354,3548586,3787843,3659218,3101014,1488800,869263,449220,24.0,121.0,36193,-1,10,5,-4,4,-1,1,0,0,0,0,0,0,3,1,1,0,0,2,3,2,0,0,2,0,23.15,23.733333,21.944444,26.7,0.0,16.955556,65.899234
TW,2020-10-25,ChIJL1cHXAbzbjQRaVScvwTwEec,Q865,country/TWN,TW,Taiwan,TW,TWN,0,2,0,5,293,550,7,502,100817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23816775,11834313,11982462,672.6,0.911,2052886,2188811,3120354,3548586,3787843,3659218,3101014,1488800,869263,449220,24.0,121.0,36193,-2,6,24,-4,-5,0,1,0,0,0,0,0,0,3,1,1,0,0,2,3,2,0,0,2,0,23.15,24.944444,22.616667,28.238889,0.0,19.161111,70.37943
TW,2020-10-26,ChIJL1cHXAbzbjQRaVScvwTwEec,Q865,country/TWN,TW,Taiwan,TW,TWN,0,,,,206,,,,101023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23816775,11834313,11982462,672.6,0.911,2052886,2188811,3120354,3548586,3787843,3659218,3101014,1488800,869263,449220,24.0,121.0,36193,-8,6,-1,-8,1,1,1,0,0,0,0,0,0,3,1,1,0,0,2,3,2,0,0,2,0,23.15,25.772222,22.827778,29.588889,0.0,19.644444,69.070608
TW,2020-10-27,ChIJL1cHXAbzbjQRaVScvwTwEec,Q865,country/TWN,TW,Taiwan,TW,TWN,0,,,,198,,,,101221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23816775,11834313,11982462,672.6,0.911,2052886,2188811,3120354,3548586,3787843,3659218,3101014,1488800,869263,449220,24.0,121.0,36193,-9,6,0,-8,6,0,1,0,0,0,0,0,0,3,1,1,0,0,2,3,2,0,0,2,0,23.15,26.144444,23.183333,29.477778,0.0,20.027778,69.149442
TW,2020-10-28,ChIJL1cHXAbzbjQRaVScvwTwEec,Q865,country/TWN,TW,Taiwan,TW,TWN,0,1,,,569,550,,,101790,,,,,,,0,1,0,0,0,0,0,0,4,29,197,125,57,66,53,19,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-,0,1,286,264,23816775,11834313,11982462,672.6,0.911,2052886,2188811,3120354,3548586,3787843,3659218,3101014,1488800,869263,449220,24.0,121.0,36193,-11,2,-1,-9,7,0,1,0,0,0,0,0,0,3,1,1,0,0,2,3,2,0,0,2,0,23.15,26.1,23.366667,29.661111,0.0,21.088889,74.003963
TW,2020-10-29,ChIJL1cHXAbzbjQRaVScvwTwEec,Q865,country/TWN,TW,Taiwan,TW,TWN,0,3,0,6,156,553,7,508,101946,,,,,,,0,0,1,1,0,0,1,0,4,29,198,126,57,66,54,19,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-,1,2,287,266,23816775,11834313,11982462,672.6,0.911,2052886,2188811,3120354,3548586,3787843,3659218,3101014,1488800,869263,449220,24.0,121.0,36193,-10,-1,-14,-13,5,-3,1,0,0,0,0,0,0,3,1,1,0,0,2,3,2,0,0,2,0,23.15,25.333333,23.061111,28.677778,0.0,19.888889,71.964514
TW,2020-10-30,ChIJL1cHXAbzbjQRaVScvwTwEec,Q865,country/TWN,TW,Taiwan,TW,TWN,0,1,0,5,93,554,7,513,102039,,,,,,,0,0,0,1,0,0,0,0,4,29,198,127,57,66,54,19,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-,1,0,288,266,23816775,11834313,11982462,672.6,0.911,2052886,2188811,3120354,3548586,3787843,3659218,3101014,1488800,869263,449220,24.0,121.0,36193,-4,6,-5,-4,2,0,1,0,0,0,0,0,0,3,1,1,0,0,2,3,2,0,0,2,0,23.15,23.65,20.666667,27.238889,0.0,16.527778,64.411411
TW,2020-10-31,ChIJL1cHXAbzbjQRaVScvwTwEec,Q865,country/TWN,TW,Taiwan,TW,TWN,0,1,0,1,116,555,7,514,102155,,,,,,,0,0,0,0,0,0,1,0,4,29,198,127,57,66,55,19,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-,1,0,289,266,23816775,11834313,11982462,672.6,0.911,2052886,2188811,3120354,3548586,3787843,3659218,3101014,1488800,869263,449220,24.0,121.0,36193,-2,5,12,-7,5,-1,1,0,0,0,0,0,0,3,1,1,0,0,2,3,2,0,0,2,0,23.15,23.855556,20.788889,27.816667,0.0,16.261111,62.732417
TW,2020-11-01,ChIJL1cHXAbzbjQRaVScvwTwEec,Q865,country/TWN,TW,Taiwan,TW,TWN,0,3,0,1,352,558,7,515,102507,,,,,,,0,1,0,1,0,1,0,0,4,30,198,128,57,67,55,19,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-,2,1,291,267,23816775,11834313,11982462,672.6,0.911,2052886,2188811,3120354,3548586,3787843,3659218,3101014,1488800,869263,449220,24.0,121.0,36193,0,5,25,-6,-4,0,1,0,0,0,0,0,0,3,1,1,0,0,2,3,2,0,0,2,0,23.15,25.116667,22.0,29.222222,0.0,18.922222,68.768467
TW,2020-11-02,ChIJL1cHXAbzbjQRaVScvwTwEec,Q865,country/TWN,TW,Taiwan,TW,TWN,0,5,0,3,288,563,7,518,102795,,,,,,,0,0,2,3,0,0,0,0,4,30,200,131,57,67,55,19,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-,2,3,293,270,23816775,11834313,11982462,672.6,0.911,2052886,2188811,3120354,3548586,3787843,3659218,3101014,1488800,869263,449220,24.0,121.0,36193,-11,1,-11,-14,2,1,1,0,0,0,0,0,0,3,1,1,0,0,2,3,2,0,0,2,0,23.15,24.694444,21.266667,28.872222,0.0,18.838889,70.054997
TW,2020-11-03,ChIJL1cHXAbzbjQRaVScvwTwEec,Q865,country/TWN,TW,Taiwan,TW,TWN,0,4,0,1,325,567,7,519,103120,,,,,,,0,2,2,0,0,0,0,0,4,32,202,131,57,67,55,19,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-,2,2,295,272,23816775,11834313,11982462,672.6,0.911,2052886,2188811,3120354,3548586,3787843,3659218,3101014,1488800,869263,449220,24.0,121.0,36193,-13,1,-16,-15,6,1,1,0,0,0,0,0,0,3,1,1,0,0,2,3,2,0,0,2,0,23.15,22.988889,20.327778,26.661111,0.0635,15.777778,63.939639
TW,2020-11-04,ChIJL1cHXAbzbjQRaVScvwTwEec,Q865,country/TWN,TW,Taiwan,TW,TWN,0,1,0,2,272,568,7,521,103392,,,,,,,0,0,1,0,0,0,0,0,4,32,203,131,57,67,55,19,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-,0,1,295,273,23816775,11834313,11982462,672.6,0.911,2052886,2188811,3120354,3548586,3787843,3659218,3101014,1488800,869263,449220,24.0,121.0,36193,-13,-1,-10,-12,7,1,1,0,0,0,0,0,0,3,1,1,0,0,2,3,2,0,0,2,0,23.15,23.011111,20.4,26.2,0.0,15.388889,62.2681
TW,2020-11-05,ChIJL1cHXAbzbjQRaVScvwTwEec,Q865,country/TWN,TW,Taiwan,TW,TWN,0,1,0,0,394,569,7,521,103786,,,,,,,0,0,1,0,0,0,0,0,4,32,204,131,57,67,55,19,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-,0,1,295,274,23816775,11834313,11982462,672.6,0.911,2052886,2188811,3120354,3548586,3787843,3659218,3101014,1488800,869263,449220,24.0,121.0,36193,-10,0,-18,-13,5,-2,1,0,0,0,0,0,0,3,1,1,0,0,2,3,2,0,0,2,0,23.15,24.388889,21.961111,27.672222,0.0,18.822222,71.579939
TW,2020-11-06,ChIJL1cHXAbzbjQRaVScvwTwEec,Q865,country/TWN,TW,Taiwan,TW,TWN,0,4,0,2,114,573,7,523,103900,,,,,,,0,0,2,1,1,0,0,0,4,32,206,132,58,67,55,19,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-,0,4,295,278,23816775,11834313,11982462,672.6,0.911,2052886,2188811,3120354,3548586,3787843,3659218,3101014,1488800,869263,449220,24.0,121.0,36193,-8,3,-15,-6,1,1,1,0,0,0,0,0,0,3,1,1,0,0,2,3,2,0,0,2,0,23.15,25.927778,23.666667,29.027778,0.4064,22.466667,81.521255
TW,2020-11-07,ChIJL1cHXAbzbjQRaVScvwTwEec,Q865,country/TWN,TW,Taiwan,TW,TWN,0,4,0,0,118,573,7,523,104018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23816775,11834313,11982462,672.6,0.911,2052886,2188811,3120354,3548586,3787843,3659218,3101014,1488800,869263,449220,24.0,121.0,36193,-7,4,-9,-9,2,1,1,0,0,0,0,0,0,3,1,1,0,0,2,3,2,0,0,2,0,23.15,24.616667,20.855556,29.111111,0.0,21.65,83.791963
TW,2020-11-08,ChIJL1cHXAbzbjQRaVScvwTwEec,Q865,country/TWN,TW,Taiwan,TW,TWN,0,4,0,1,320,577,7,524,104338,,,,,,,0,1,1,1,1,0,0,0,4,33,207,133,59,67,55,19,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-,2,2,297,280,23816775,11834313,11982462,672.6,0.911,2052886,2188811,3120354,3548586,3787843,3659218,3101014,1488800,869263,449220,24.0,121.0,36193,-2,4,3,-7,-7,1,1,0,0,0,0,0,0,3,1,1,0,0,2,3,2,0,0,2,0,23.15,22.055556,20.238889,24.755556,0.0,17.955556,77.73014
TW,2020-11-09,ChIJL1cHXAbzbjQRaVScvwTwEec,Q865,country/TWN,TW,Taiwan,TW,TWN,0,1,,,292,578,,,104630,,,,,,,0,0,1,0,0,0,0,0,4,33,208,133,59,67,55,19,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-,0,1,297,281,23816775,11834313,11982462,672.6,0.911,2052886,2188811,3120354,3548586,3787843,3659218,3101014,1488800,869263,449220,24.0,121.0,36193,-11,2,-18,-13,1,2,1,0,0,0,0,0,0,3,1,1,0,0,2,3,2,0,0,2,0,23.15,21.138889,19.433333,23.255556,0.508,16.155556,73.39868
TW,2020-11-10,ChIJL1cHXAbzbjQRaVScvwTwEec,Q865,country/TWN,TW,Taiwan,TW,TWN,0,2,0,2,287,580,7,526,104917,,,,,,,0,0,0,2,0,0,0,0,4,33,208,135,59,67,55,19,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-,0,2,297,283,23816775,11834313,11982462,672.6,0.911,2052886,2188811,3120354,3548586,3787843,3659218,3101014,1488800,869263,449220,24.0,121.0,36193,-11,5,-17,-13,5,1,1,0,0,0,0,0,0,3,1,1,0,0,2,3,2,0,0,2,0,23.15,21.594444,19.594444,24.4,0.0,16.277778,71.882203
TW,2020-11-11,ChIJL1cHXAbzbjQRaVScvwTwEec,Q865,country/TWN,TW,Taiwan,TW,TWN,0,4,0,2,380,584,7,528,105297,,,,,,,0,0,1,2,1,0,0,0,4,33,209,137,60,67,55,19,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-,1,3,298,286,23816775,11834313,11982462,672.6,0.911,2052886,2188811,3120354,3548586,3787843,3659218,3101014,1488800,869263,449220,24.0,121.0,36193,-9,4,-8,-9,6,1,1,0,0,0,0,0,0,3,1,1,0,0,2,3,2,0,0,2,0,23.15,22.988889,20.188889,27.094444,0.0,16.35,66.315864
TW,2020-11-12,ChIJL1cHXAbzbjQRaVScvwTwEec,Q865,country/TWN,TW,Taiwan,TW,TWN,0,5,0,0,204,589,7,528,105501,,,,,,,0,0,2,3,0,0,0,0,4,33,211,140,60,67,55,19,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-,0,5,298,291,23816775,11834313,11982462,672.6,0.911,2052886,2188811,3120354,3548586,3787843,3659218,3101014,1488800,869263,449220,24.0,121.0,36193,-10,-1,-20,-13,4,-2,1,0,0,0,0,0,0,3,1,1,0,0,2,3,2,0,0,2,0,23.15,23.666667,21.472222,26.555556,0.0,18.816667,74.626971
TW,2020-11-13,ChIJL1cHXAbzbjQRaVScvwTwEec,Q865,country/TWN,TW,Taiwan,TW,TWN,0,8,0,4,98,597,7,532,105599,,,,,,,0,0,4,3,0,1,0,0,4,33,215,143,60,68,55,19,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-,4,4,302,295,23816775,11834313,11982462,672.6,0.911,2052886,2188811,3120354,3548586,3787843,3659218,3101014,1488800,869263,449220,24.0,121.0,36193,-12,-2,-25,-4,0,2,1,0,0,0,0,0,0,3,1,1,0,0,2,3,2,0,0,2,0,23.15,22.977778,21.344444,25.411111,0.381,20.094444,84.120689
TW,2020-11-14,ChIJL1cHXAbzbjQRaVScvwTwEec,Q865,country/TWN,TW,Taiwan,TW,TWN,0,3,0,1,102,600,7,533,105701,,,,,,,0,0,0,1,2,0,0,0,4,33,215,144,62,68,55,19,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-,1,2,303,297,23816775,11834313,11982462,672.6,0.911,2052886,2188811,3120354,3548586,3787843,3659218,3101014,1488800,869263,449220,24.0,121.0,36193,-3,7,-7,-6,2,0,1,0,0,0,0,0,0,3,1,1,0,0,2,3,2,0,0,2,0,23.15,23.05,21.338889,25.488889,0.0,18.966667,77.933316
TW,2020-11-15,ChIJL1cHXAbzbjQRaVScvwTwEec,Q865,country/TWN,TW,Taiwan,TW,TWN,0,2,0,2,382,602,7,535,106083,,,,,,,0,0,0,1,1,0,0,0,4,33,215,145,63,68,55,19,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-,0,2,303,299,23816775,11834313,11982462,672.6,0.911,2052886,2188811,3120354,3548586,3787843,3659218,3101014,1488800,869263,449220,24.0,121.0,36193,2,9,28,1,-5,-1,1,0,0,0,0,0,0,3,1,1,0,0,2,3,2,0,0,2,0,23.15,24.305556,21.688889,28.027778,0.0,19.672222,75.582204
TW,2020-11-16,ChIJL1cHXAbzbjQRaVScvwTwEec,Q865,country/TWN,TW,Taiwan,TW,TWN,0,1,0,1,215,603,7,536,106298,,,,,,,0,0,1,0,0,0,0,0,4,33,216,145,63,68,55,19,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-,0,1,303,300,23816775,11834313,11982462,672.6,0.911,2052886,2188811,3120354,3548586,3787843,3659218,3101014,1488800,869263,449220,24.0,121.0,36193,-9,4,-5,-9,1,1,1,0,0,0,0,0,0,3,1,1,0,0,2,3,2,0,0,2,0,23.15,25.383333,22.661111,28.766667,0.0,20.405556,74.180072
TW,2020-11-17,ChIJL1cHXAbzbjQRaVScvwTwEec,Q865,country/TWN,TW,Taiwan,TW,TWN,0,2,0,0,287,605,7,536,106585,,,,,,,0,0,0,1,0,1,0,0,4,33,216,146,63,69,55,19,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-,2,0,305,300,23816775,11834313,11982462,672.6,0.911,2052886,2188811,3120354,3548586,3787843,3659218,3101014,1488800,869263,449220,24.0,121.0,36193,-10,4,-4,-10,5,1,1,0,0,0,0,0,0,3,1,1,0,0,2,3,2,0,0,2,0,23.15,25.244444,21.661111,28.933333,0.0,20.355556,74.425375
TW,2020-11-18,ChIJL1cHXAbzbjQRaVScvwTwEec,Q865,country/TWN,TW,Taiwan,TW,TWN,0,2,0,3,429,607,7,539,107014,,,,,,,0,0,0,1,0,0,1,0,4,33,216,147,63,69,56,19,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-,1,1,306,301,23816775,11834313,11982462,672.6,0.911,2052886,2188811,3120354,3548586,3787843,3659218,3101014,1488800,869263,449220,24.0,121.0,36193,-12,1,-2,-8,6,0,1,0,0,0,0,0,0,3,1,1,0,0,2,3,2,0,0,2,0,23.15,25.672222,22.25,29.8,0.0,20.566667,73.51657
TW,2020-11-19,ChIJL1cHXAbzbjQRaVScvwTwEec,Q865,country/TWN,TW,Taiwan,TW,TWN,0,2,0,2,199,609,7,541,107213,,,,,,,0,0,2,0,0,0,0,0,4,33,218,147,63,69,56,19,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-,0,2,306,303,23816775,11834313,11982462,672.6,0.911,2052886,2188811,3120354,3548586,3787843,3659218,3101014,1488800,869263,449220,24.0,121.0,36193,-10,-1,-11,-11,4,-3,1,0,0,0,0,0,0,3,1,1,0,0,2,3,2,0,0,2,0,23.15,26.538889,23.816667,30.283333,0.0,21.211111,72.787834
TW,2020-11-20,ChIJL1cHXAbzbjQRaVScvwTwEec,Q865,country/TWN,TW,Taiwan,TW,TWN,0,2,0,4,210,611,7,545,107423,,,,,,,0,0,0,2,0,0,0,0,4,33,218,149,63,69,56,19,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-,0,2,306,305,23816775,11834313,11982462,672.6,0.911,2052886,2188811,3120354,3548586,3787843,3659218,3101014,1488800,869263,449220,24.0,121.0,36193,-6,5,-5,-2,1,0,1,0,0,0,0,0,0,3,1,1,0,0,2,3,2,0,0,2,0,23.15,26.238889,23.411111,30.3,0.0,21.783333,76.764974
TW,2020-11-21,ChIJL1cHXAbzbjQRaVScvwTwEec,Q865,country/TWN,TW,Taiwan,TW,TWN,0,2,0,1,126,611,7,546,107549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23816775,11834313,11982462,672.6,0.911,2052886,2188811,3120354,3548586,3787843,3659218,3101014,1488800,869263,449220,24.0,121.0,36193,-5,3,-1,-7,2,0,1,0,0,0,0,0,0,3,1,1,0,0,2,3,2,0,0,2,0,23.15,25.12963,22.0,28.666667,0.0,22.0,83.031978
TW,2020-11-22,ChIJL1cHXAbzbjQRaVScvwTwEec,Q865,country/TWN,TW,Taiwan,TW,TWN,0,6,,,341,617,,,107890,,,,,,,0,0,5,1,0,0,0,0,4,33,223,150,63,69,56,19,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-,1,5,307,310,23816775,11834313,11982462,672.6,0.911,2052886,2188811,3120354,3548586,3787843,3659218,3101014,1488800,869263,449220,24.0,121.0,36193,0,7,27,-1,-7,-1,1,0,0,0,0,0,0,3,1,1,0,0,2,3,2,0,0,2,0,23.15,24.444444,21.5,28.833333,0.0,21.12037,81.858328
TW,2020-11-23,ChIJL1cHXAbzbjQRaVScvwTwEec,Q865,country/TWN,TW,Taiwan,TW,TWN,0,1,0,2,342,618,7,548,108232,,,,,,,0,0,0,0,0,1,0,0,4,33,223,150,63,70,56,19,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-,1,0,308,310,23816775,11834313,11982462,672.6,0.911,2052886,2188811,3120354,3548586,3787843,3659218,3101014,1488800,869263,449220,24.0,121.0,36193,-11,2,-12,-12,1,2,1,0,0,0,0,0,0,3,1,1,0,0,2,3,2,0,0,2,0,23.15,23.5,21.0,26.833333,0.0,19.546296,78.774868
TW,2020-11-24,ChIJL1cHXAbzbjQRaVScvwTwEec,Q865,country/TWN,TW,Taiwan,TW,TWN,0,1,0,1,329,618,7,549,108561,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23816775,11834313,11982462,672.6,0.911,2052886,2188811,3120354,3548586,3787843,3659218,3101014,1488800,869263,449220,24.0,121.0,36193,-12,3,-9,-12,5,1,1,0,0,0,0,0,0,3,1,1,0,0,2,3,2,0,0,2,0,23.15,23.518519,21.166667,27.0,0.0,19.194444,77.074131
TW,2020-11-25,ChIJL1cHXAbzbjQRaVScvwTwEec,Q865,country/TWN,TW,Taiwan,TW,TWN,0,5,,,425,623,,,108986,,,,,,,0,0,1,3,1,0,0,0,4,33,224,153,64,70,56,19,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-,1,4,309,314,23816775,11834313,11982462,672.6,0.911,2052886,2188811,3120354,3548586,3787843,3659218,3101014,1488800,869263,449220,24.0,121.0,36193,-12,1,-5,-10,6,1,1,0,0,0,0,0,0,3,1,1,0,0,2,3,2,0,0,2,0,23.15,24.405556,21.522222,28.194444,0.0,19.811111,75.656984
TW,2020-11-26,ChIJL1cHXAbzbjQRaVScvwTwEec,Q865,country/TWN,TW,Taiwan,TW,TWN,0,2,0,4,638,625,7,553,109624,,,,,,,0,0,1,0,0,1,0,0,4,33,225,153,64,71,56,19,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-,1,1,310,315,23816775,11834313,11982462,672.6,0.911,2052886,2188811,3120354,3548586,3787843,3659218,3101014,1488800,869263,449220,24.0,121.0,36193,-10,-1,-12,-11,4,-3,1,0,0,0,0,0,0,3,1,1,0,0,2,3,2,0,0,2,0,23.15,24.766667,20.938889,28.75,0.0,19.605556,73.188781
TW,2020-11-27,ChIJL1cHXAbzbjQRaVScvwTwEec,Q865,country/TWN,TW,Taiwan,TW,TWN,0,14,0,2,479,639,7,555,110103,,,,,,,0,0,11,1,2,0,0,0,4,33,236,154,66,71,56,19,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-,1,13,311,328,23816775,11834313,11982462,672.6,0.911,2052886,2188811,3120354,3548586,3787843,3659218,3101014,1488800,869263,449220,24.0,121.0,36193,-7,2,-12,-4,1,1,1,0,0,0,0,0,0,3,1,1,0,0,2,3,2,0,0,2,0,23.15,22.672222,20.072222,26.027778,0.580571,17.822222,74.187698
TW,2020-11-28,ChIJL1cHXAbzbjQRaVScvwTwEec,Q865,country/TWN,TW,Taiwan,TW,TWN,0,9,0,0,241,648,7,555,110344,,,,,,,0,0,5,2,2,0,0,0,4,33,241,156,68,71,56,19,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-,1,8,312,336,23816775,11834313,11982462,672.6,0.911,2052886,2188811,3120354,3548586,3787843,3659218,3101014,1488800,869263,449220,24.0,121.0,36193,-6,3,-10,-10,1,1,1,0,0,0,0,0,0,3,1,1,0,0,2,3,2,0,0,2,0,23.15,21.372222,19.055556,24.872222,0.0,17.038889,76.751935
TW,2020-11-29,ChIJL1cHXAbzbjQRaVScvwTwEec,Q865,country/TWN,TW,Taiwan,TW,TWN,0,3,0,1,337,651,7,556,110681,,,,,,,0,0,1,1,1,0,0,0,4,33,242,157,69,71,56,19,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-,0,3,312,339,23816775,11834313,11982462,672.6,0.911,2052886,2188811,3120354,3548586,3787843,3659218,3101014,1488800,869263,449220,24.0,121.0,36193,-3,4,8,-7,-8,0,1,0,0,0,0,0,0,3,1,1,0,0,2,3,2,0,0,2,0,23.15,20.966667,19.055556,23.983333,0.072571,16.294444,75.061919
TW,2020-11-30,ChIJL1cHXAbzbjQRaVScvwTwEec,Q865,country/TWN,TW,Taiwan,TW,TWN,0,24,0,9,363,675,7,565,111044,,,,,,,0,0,11,9,3,1,0,0,4,33,253,166,72,72,56,19,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-,6,18,318,357,23816775,11834313,11982462,672.6,0.911,2052886,2188811,3120354,3548586,3787843,3659218,3101014,1488800,869263,449220,24.0,121.0,36193,-12,1,-19,-13,1,2,1,0,0,0,0,0,0,3,1,1,0,0,2,3,2,0,0,2,0,23.15,20.727778,18.594444,23.944444,0.084667,16.227778,75.86052
TW,2020-12-01,ChIJL1cHXAbzbjQRaVScvwTwEec,Q865,country/TWN,TW,Taiwan,TW,TWN,0,4,0,0,184,679,7,565,111228,,,,,,,0,0,1,2,1,0,0,0,4,33,254,168,73,72,56,19,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-,3,1,321,358,23816775,11834313,11982462,672.6,0.911,2052886,2188811,3120354,3548586,3787843,3659218,3101014,1488800,869263,449220,24.0,121.0,36193,-17,-2,-24,-14,5,2,0,0,0,0,0,0,0,3,1,1,0,0,2,3,2,0,0,2,0,19.44,21.188889,18.638889,24.255556,1.016,16.683333,76.179726
TW,2020-12-02,ChIJL1cHXAbzbjQRaVScvwTwEec,Q865,country/TWN,TW,Taiwan,TW,TWN,0,6,0,3,898,685,7,568,112126,,,,,,,0,0,2,1,2,1,0,0,4,33,256,169,75,73,56,19,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-,4,2,325,360,23816775,11834313,11982462,672.6,0.911,2052886,2188811,3120354,3548586,3787843,3659218,3101014,1488800,869263,449220,24.0,121.0,36193,-15,-1,-17,-11,6,2,0,0,0,0,0,0,0,3,1,1,0,0,2,3,2,0,0,2,0,19.44,21.161111,18.338889,24.883333,0.580571,15.566667,70.739898
TW,2020-12-03,ChIJL1cHXAbzbjQRaVScvwTwEec,Q865,country/TWN,TW,Taiwan,TW,TWN,0,1,0,4,283,686,7,572,112409,,,,,,,0,0,0,1,0,0,0,0,4,33,256,170,75,73,56,19,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-,0,1,325,361,23816775,11834313,11982462,672.6,0.911,2052886,2188811,3120354,3548586,3787843,3659218,3101014,1488800,869263,449220,24.0,121.0,36193,-16,-7,-33,-15,4,-1,0,0,0,0,0,0,0,3,1,1,0,0,2,3,2,0,0,2,0,19.44,18.688889,17.194444,21.2,0.127,14.127778,75.567884
TW,2020-12-04,ChIJL1cHXAbzbjQRaVScvwTwEec,Q865,country/TWN,TW,Taiwan,TW,TWN,0,4,,,146,690,,,112555,,,,,,,0,0,1,1,1,0,0,1,4,33,257,171,76,73,56,20,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-,3,1,328,362,23816775,11834313,11982462,672.6,0.911,2052886,2188811,3120354,3548586,3787843,3659218,3101014,1488800,869263,449220,24.0,121.0,36193,-9,1,-23,-5,1,2,0,0,0,0,0,0,0,3,1,1,0,0,2,3,2,0,0,2,0,19.44,19.064815,17.333333,21.666667,0.0,14.342593,74.969153
