location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_vaccinated,cumulative_persons_vaccinated,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_vaccine_doses_administered,cumulative_vaccine_doses_administered,population,population_male,population_female,population_rural,population_urban,population_density,human_development_index,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,gdp_usd,gdp_per_capita_usd,human_capital_index,openstreetmap_id,latitude,longitude,area_sq_km,area_rural_sq_km,area_urban_sq_km,life_expectancy,diabetes_prevalence,infant_mortality_rate,adult_male_mortality_rate,adult_female_mortality_rate,pollution_mortality_rate,comorbidity_mortality_rate,nurses_per_1000,physicians_per_1000,health_expenditure_usd,out_of_pocket_health_expenditure_usd,school_closing,workplace_closing,cancel_public_events,restrictions_on_gatherings,public_transport_closing,stay_at_home_requirements,restrictions_on_internal_movement,international_travel_controls,income_support,debt_relief,fiscal_measures,international_support,public_information_campaigns,testing_policy,contact_tracing,emergency_investment_in_healthcare,investment_in_vaccines,facial_coverings,vaccination_policy,stringency_index,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
SB,2021-07-31,ChIJ0QlQVeBR02gRgClEF6DATLQ,Q685,country/SLB,SB,Solomon Islands,SB,SLB,0,0,0,20,0,,,,,,,686878,349262,337616,507659,162164,24.54,0.546,196170,148825,111830,82050,68670,40695,22978,11993,3667,1425074225,2127,0.443,1857436,-9.466667,159.816667,28900,28264,72,72.835,19.0,17.1,162.895,124.818,137.0,23.8,2.1642,0.1937,101.239868,5.466105,0,0,1,0,0,0,2,4,0,0,,,2,3,0,,0,1,5,38.89,26.444444,23.296296,31.537037,0.0,23.944444,86.186777
SB,2021-08-01,ChIJ0QlQVeBR02gRgClEF6DATLQ,Q685,country/SLB,SB,Solomon Islands,SB,SLB,0,0,0,20,0,,,,,,,686878,349262,337616,507659,162164,24.54,0.546,196170,148825,111830,82050,68670,40695,22978,11993,3667,1425074225,2127,0.443,1857436,-9.466667,159.816667,28900,28264,72,72.835,19.0,17.1,162.895,124.818,137.0,23.8,2.1642,0.1937,101.239868,5.466105,0,0,1,0,0,0,2,4,0,0,,,2,3,0,,0,1,5,38.89,26.611111,22.833333,31.203704,1.27,23.685185,84.103988
SB,2021-08-02,ChIJ0QlQVeBR02gRgClEF6DATLQ,Q685,country/SLB,SB,Solomon Islands,SB,SLB,0,0,0,20,0,0,29429,1041,10975,1041,40404,686878,349262,337616,507659,162164,24.54,0.546,196170,148825,111830,82050,68670,40695,22978,11993,3667,1425074225,2127,0.443,1857436,-9.466667,159.816667,28900,28264,72,72.835,19.0,17.1,162.895,124.818,137.0,23.8,2.1642,0.1937,101.239868,5.466105,0,0,1,0,0,0,2,4,0,0,,,2,3,0,,0,1,5,38.89,26.87037,23.425926,31.462963,0.0,23.62963,82.515291
SB,2021-08-03,ChIJ0QlQVeBR02gRgClEF6DATLQ,Q685,country/SLB,SB,Solomon Islands,SB,SLB,0,0,0,20,0,,,,,,,686878,349262,337616,507659,162164,24.54,0.546,196170,148825,111830,82050,68670,40695,22978,11993,3667,1425074225,2127,0.443,1857436,-9.466667,159.816667,28900,28264,72,72.835,19.0,17.1,162.895,124.818,137.0,23.8,2.1642,0.1937,101.239868,5.466105,0,0,1,0,0,0,2,4,0,0,,,2,3,0,,0,1,5,38.89,26.888889,23.574074,31.740741,0.169333,23.703704,82.849781
SB,2021-08-04,ChIJ0QlQVeBR02gRgClEF6DATLQ,Q685,country/SLB,SB,Solomon Islands,SB,SLB,0,0,0,20,0,,,,,,,686878,349262,337616,507659,162164,24.54,0.546,196170,148825,111830,82050,68670,40695,22978,11993,3667,1425074225,2127,0.443,1857436,-9.466667,159.816667,28900,28264,72,72.835,19.0,17.1,162.895,124.818,137.0,23.8,2.1642,0.1937,101.239868,5.466105,0,0,1,0,0,0,2,4,0,0,,,2,3,0,,0,1,5,38.89,26.703704,23.759259,31.462963,5.334,23.611111,83.242357
SB,2021-08-05,ChIJ0QlQVeBR02gRgClEF6DATLQ,Q685,country/SLB,SB,Solomon Islands,SB,SLB,0,0,0,20,0,,,,,,,686878,349262,337616,507659,162164,24.54,0.546,196170,148825,111830,82050,68670,40695,22978,11993,3667,1425074225,2127,0.443,1857436,-9.466667,159.816667,28900,28264,72,72.835,19.0,17.1,162.895,124.818,137.0,23.8,2.1642,0.1937,101.239868,5.466105,0,0,1,0,0,0,2,4,0,0,,,2,3,0,,0,1,5,38.89,27.185185,23.240741,31.555556,0.0,22.888889,77.54183
SB,2021-08-06,ChIJ0QlQVeBR02gRgClEF6DATLQ,Q685,country/SLB,SB,Solomon Islands,SB,SLB,0,0,0,20,0,,,,,,,686878,349262,337616,507659,162164,24.54,0.546,196170,148825,111830,82050,68670,40695,22978,11993,3667,1425074225,2127,0.443,1857436,-9.466667,159.816667,28900,28264,72,72.835,19.0,17.1,162.895,124.818,137.0,23.8,2.1642,0.1937,101.239868,5.466105,0,0,1,0,0,0,2,4,0,0,,,2,3,0,,0,1,5,38.89,25.796296,21.759259,31.537037,0.0,21.555556,77.524737
SB,2021-08-07,ChIJ0QlQVeBR02gRgClEF6DATLQ,Q685,country/SLB,SB,Solomon Islands,SB,SLB,0,0,0,20,0,,,,,,,686878,349262,337616,507659,162164,24.54,0.546,196170,148825,111830,82050,68670,40695,22978,11993,3667,1425074225,2127,0.443,1857436,-9.466667,159.816667,28900,28264,72,72.835,19.0,17.1,162.895,124.818,137.0,23.8,2.1642,0.1937,101.239868,5.466105,0,0,1,0,0,0,2,4,0,0,,,2,3,0,,0,1,5,38.89,25.861111,21.25,32.055556,0.0,21.055556,74.858747
SB,2021-08-08,ChIJ0QlQVeBR02gRgClEF6DATLQ,Q685,country/SLB,SB,Solomon Islands,SB,SLB,0,0,0,20,0,,,,,,,686878,349262,337616,507659,162164,24.54,0.546,196170,148825,111830,82050,68670,40695,22978,11993,3667,1425074225,2127,0.443,1857436,-9.466667,159.816667,28900,28264,72,72.835,19.0,17.1,162.895,124.818,137.0,23.8,2.1642,0.1937,101.239868,5.466105,0,0,1,0,0,0,2,4,0,0,,,2,3,0,,0,1,5,38.89,26.203704,22.12963,29.962963,0.254,23.481481,85.009008
SB,2021-08-09,ChIJ0QlQVeBR02gRgClEF6DATLQ,Q685,country/SLB,SB,Solomon Islands,SB,SLB,0,0,0,20,0,14037,43466,2180,13155,16217,56621,686878,349262,337616,507659,162164,24.54,0.546,196170,148825,111830,82050,68670,40695,22978,11993,3667,1425074225,2127,0.443,1857436,-9.466667,159.816667,28900,28264,72,72.835,19.0,17.1,162.895,124.818,137.0,23.8,2.1642,0.1937,101.239868,5.466105,0,0,1,0,0,0,2,4,0,0,,,2,3,0,,0,1,5,38.89,26.962963,23.074074,31.740741,0.423333,23.462963,81.216999
SB,2021-08-10,ChIJ0QlQVeBR02gRgClEF6DATLQ,Q685,country/SLB,SB,Solomon Islands,SB,SLB,0,0,0,20,0,,,,,,,686878,349262,337616,507659,162164,24.54,0.546,196170,148825,111830,82050,68670,40695,22978,11993,3667,1425074225,2127,0.443,1857436,-9.466667,159.816667,28900,28264,72,72.835,19.0,17.1,162.895,124.818,137.0,23.8,2.1642,0.1937,101.239868,5.466105,0,0,1,0,0,0,2,4,0,0,,,2,3,0,,0,1,5,38.89,28.018519,23.666667,31.37037,0.338667,23.907407,78.482453
SB,2021-08-11,ChIJ0QlQVeBR02gRgClEF6DATLQ,Q685,country/SLB,SB,Solomon Islands,SB,SLB,0,0,0,20,0,,,,,,,686878,349262,337616,507659,162164,24.54,0.546,196170,148825,111830,82050,68670,40695,22978,11993,3667,1425074225,2127,0.443,1857436,-9.466667,159.816667,28900,28264,72,72.835,19.0,17.1,162.895,124.818,137.0,23.8,2.1642,0.1937,101.239868,5.466105,0,0,1,0,0,0,2,4,0,0,,,2,3,0,,0,1,5,38.89,27.037037,23.462963,31.759259,1.100667,23.407407,80.649132
SB,2021-08-12,ChIJ0QlQVeBR02gRgClEF6DATLQ,Q685,country/SLB,SB,Solomon Islands,SB,SLB,0,0,0,20,0,,,,,,,686878,349262,337616,507659,162164,24.54,0.546,196170,148825,111830,82050,68670,40695,22978,11993,3667,1425074225,2127,0.443,1857436,-9.466667,159.816667,28900,28264,72,72.835,19.0,17.1,162.895,124.818,137.0,23.8,2.1642,0.1937,101.239868,5.466105,0,0,1,0,0,0,2,4,0,0,,,2,3,0,,0,1,5,38.89,24.074074,22.666667,26.666667,38.1,22.944444,93.490439
SB,2021-08-13,ChIJ0QlQVeBR02gRgClEF6DATLQ,Q685,country/SLB,SB,Solomon Islands,SB,SLB,0,0,0,20,0,,,,,,,686878,349262,337616,507659,162164,24.54,0.546,196170,148825,111830,82050,68670,40695,22978,11993,3667,1425074225,2127,0.443,1857436,-9.466667,159.816667,28900,28264,72,72.835,19.0,17.1,162.895,124.818,137.0,23.8,2.1642,0.1937,101.239868,5.466105,0,0,1,0,0,0,2,4,0,0,,,2,3,0,,0,1,5,38.89,25.972222,22.805556,32.138889,5.588,23.222222,84.853891
SB,2021-08-14,ChIJ0QlQVeBR02gRgClEF6DATLQ,Q685,country/SLB,SB,Solomon Islands,SB,SLB,0,0,0,20,0,,,,,,,686878,349262,337616,507659,162164,24.54,0.546,196170,148825,111830,82050,68670,40695,22978,11993,3667,1425074225,2127,0.443,1857436,-9.466667,159.816667,28900,28264,72,72.835,19.0,17.1,162.895,124.818,137.0,23.8,2.1642,0.1937,101.239868,5.466105,0,0,1,0,0,0,2,4,0,0,,,2,3,0,,0,1,5,38.89,26.518519,23.333333,29.907407,0.254,23.796296,85.041246
SB,2021-08-15,ChIJ0QlQVeBR02gRgClEF6DATLQ,Q685,country/SLB,SB,Solomon Islands,SB,SLB,0,0,0,20,0,,,,,,,686878,349262,337616,507659,162164,24.54,0.546,196170,148825,111830,82050,68670,40695,22978,11993,3667,1425074225,2127,0.443,1857436,-9.466667,159.816667,28900,28264,72,72.835,19.0,17.1,162.895,124.818,137.0,23.8,2.1642,0.1937,101.239868,5.466105,0,0,1,0,0,0,2,4,0,0,,,2,3,0,,0,1,5,38.89,26.055556,21.388889,32.5,0.0,24.222222,89.655524
SB,2021-08-16,ChIJ0QlQVeBR02gRgClEF6DATLQ,Q685,country/SLB,SB,Solomon Islands,SB,SLB,0,0,0,20,0,5417,48883,1282,14437,6699,63320,686878,349262,337616,507659,162164,24.54,0.546,196170,148825,111830,82050,68670,40695,22978,11993,3667,1425074225,2127,0.443,1857436,-9.466667,159.816667,28900,28264,72,72.835,19.0,17.1,162.895,124.818,137.0,23.8,2.1642,0.1937,101.239868,5.466105,0,0,1,0,0,0,2,4,0,0,,,2,3,0,,0,1,5,38.89,24.425926,22.277778,27.407407,34.882667,23.351852,93.77872
SB,2021-08-17,ChIJ0QlQVeBR02gRgClEF6DATLQ,Q685,country/SLB,SB,Solomon Islands,SB,SLB,0,0,0,20,0,,,,,,,686878,349262,337616,507659,162164,24.54,0.546,196170,148825,111830,82050,68670,40695,22978,11993,3667,1425074225,2127,0.443,1857436,-9.466667,159.816667,28900,28264,72,72.835,19.0,17.1,162.895,124.818,137.0,23.8,2.1642,0.1937,101.239868,5.466105,0,0,1,0,0,0,2,4,0,0,,,2,3,0,,0,1,5,38.89,26.981481,23.092593,31.333333,28.617333,23.296296,80.359593
SB,2021-08-18,ChIJ0QlQVeBR02gRgClEF6DATLQ,Q685,country/SLB,SB,Solomon Islands,SB,SLB,0,0,0,20,0,,,,,,,686878,349262,337616,507659,162164,24.54,0.546,196170,148825,111830,82050,68670,40695,22978,11993,3667,1425074225,2127,0.443,1857436,-9.466667,159.816667,28900,28264,72,72.835,19.0,17.1,162.895,124.818,137.0,23.8,2.1642,0.1937,101.239868,5.466105,0,0,1,0,0,0,2,4,0,0,,,2,3,0,,0,1,5,38.89,27.972222,22.361111,32.0,0.0,24.416667,81.053454
SB,2021-08-19,ChIJ0QlQVeBR02gRgClEF6DATLQ,Q685,country/SLB,SB,Solomon Islands,SB,SLB,0,0,0,20,0,,,,,,,686878,349262,337616,507659,162164,24.54,0.546,196170,148825,111830,82050,68670,40695,22978,11993,3667,1425074225,2127,0.443,1857436,-9.466667,159.816667,28900,28264,72,72.835,19.0,17.1,162.895,124.818,137.0,23.8,2.1642,0.1937,101.239868,5.466105,0,0,1,0,0,0,2,4,0,0,,,2,3,0,,0,1,5,38.89,27.851852,23.666667,31.796296,0.0,24.203704,80.630099
SB,2021-08-20,ChIJ0QlQVeBR02gRgClEF6DATLQ,Q685,country/SLB,SB,Solomon Islands,SB,SLB,0,0,0,20,0,,,,,,,686878,349262,337616,507659,162164,24.54,0.546,196170,148825,111830,82050,68670,40695,22978,11993,3667,1425074225,2127,0.443,1857436,-9.466667,159.816667,28900,28264,72,72.835,19.0,17.1,162.895,124.818,137.0,23.8,2.1642,0.1937,101.239868,5.466105,0,0,1,0,0,0,2,4,0,0,,,2,3,0,,0,1,5,38.89,27.083333,23.694444,32.305556,20.828,23.527778,80.974463
SB,2021-08-21,ChIJ0QlQVeBR02gRgClEF6DATLQ,Q685,country/SLB,SB,Solomon Islands,SB,SLB,0,0,0,20,0,,,,,,,686878,349262,337616,507659,162164,24.54,0.546,196170,148825,111830,82050,68670,40695,22978,11993,3667,1425074225,2127,0.443,1857436,-9.466667,159.816667,28900,28264,72,72.835,19.0,17.1,162.895,124.818,137.0,23.8,2.1642,0.1937,101.239868,5.466105,0,0,1,0,0,0,2,4,0,0,,,2,3,0,,0,1,5,38.89,26.833333,24.074074,31.574074,2.455333,23.666667,82.83429
SB,2021-08-22,ChIJ0QlQVeBR02gRgClEF6DATLQ,Q685,country/SLB,SB,Solomon Islands,SB,SLB,0,0,0,20,0,,,,,,,686878,349262,337616,507659,162164,24.54,0.546,196170,148825,111830,82050,68670,40695,22978,11993,3667,1425074225,2127,0.443,1857436,-9.466667,159.816667,28900,28264,72,72.835,19.0,17.1,162.895,124.818,137.0,23.8,2.1642,0.1937,101.239868,5.466105,0,0,1,0,0,0,2,4,0,0,,,2,3,0,,0,1,5,38.89,26.648148,23.518519,31.703704,0.0,23.166667,81.311901
SB,2021-08-23,ChIJ0QlQVeBR02gRgClEF6DATLQ,Q685,country/SLB,SB,Solomon Islands,SB,SLB,0,0,0,20,0,,,,,,,686878,349262,337616,507659,162164,24.54,0.546,196170,148825,111830,82050,68670,40695,22978,11993,3667,1425074225,2127,0.443,1857436,-9.466667,159.816667,28900,28264,72,72.835,19.0,17.1,162.895,124.818,137.0,23.8,2.1642,0.1937,101.239868,5.466105,0,0,1,0,0,0,2,4,0,0,,,2,3,0,,0,1,5,38.89,26.444444,22.796296,32.055556,2.201333,22.537037,79.207578
SB,2021-08-24,ChIJ0QlQVeBR02gRgClEF6DATLQ,Q685,country/SLB,SB,Solomon Islands,SB,SLB,0,0,0,20,0,,,,,,,686878,349262,337616,507659,162164,24.54,0.546,196170,148825,111830,82050,68670,40695,22978,11993,3667,1425074225,2127,0.443,1857436,-9.466667,159.816667,28900,28264,72,72.835,19.0,17.1,162.895,124.818,137.0,23.8,2.1642,0.1937,101.239868,5.466105,0,0,1,0,0,0,2,4,0,0,,,2,3,0,,0,1,5,38.89,27.018519,22.611111,31.87037,0.0,22.925926,78.440009
SB,2021-08-25,ChIJ0QlQVeBR02gRgClEF6DATLQ,Q685,country/SLB,SB,Solomon Islands,SB,SLB,0,0,0,20,0,,,,,,,686878,349262,337616,507659,162164,24.54,0.546,196170,148825,111830,82050,68670,40695,22978,11993,3667,1425074225,2127,0.443,1857436,-9.466667,159.816667,28900,28264,72,72.835,19.0,17.1,162.895,124.818,137.0,23.8,2.1642,0.1937,101.239868,5.466105,0,0,1,0,0,0,2,4,0,0,,,2,3,0,,0,1,5,38.89,26.777778,23.166667,31.833333,0.254,23.537037,82.561139
SB,2021-08-26,ChIJ0QlQVeBR02gRgClEF6DATLQ,Q685,country/SLB,SB,Solomon Islands,SB,SLB,0,0,0,20,0,,,,,,,686878,349262,337616,507659,162164,24.54,0.546,196170,148825,111830,82050,68670,40695,22978,11993,3667,1425074225,2127,0.443,1857436,-9.466667,159.816667,28900,28264,72,72.835,19.0,17.1,162.895,124.818,137.0,23.8,2.1642,0.1937,101.239868,5.466105,0,0,1,0,0,0,2,4,0,0,,,2,3,0,,0,1,5,38.89,27.148148,23.296296,32.296296,0.592667,23.333333,79.719529
SB,2021-08-27,ChIJ0QlQVeBR02gRgClEF6DATLQ,Q685,country/SLB,SB,Solomon Islands,SB,SLB,0,0,0,20,0,,,,,,,686878,349262,337616,507659,162164,24.54,0.546,196170,148825,111830,82050,68670,40695,22978,11993,3667,1425074225,2127,0.443,1857436,-9.466667,159.816667,28900,28264,72,72.835,19.0,17.1,162.895,124.818,137.0,23.8,2.1642,0.1937,101.239868,5.466105,0,0,1,0,0,0,2,4,0,0,,,2,3,0,,0,1,5,38.89,27.759259,23.333333,32.425926,0.0,23.722222,78.714082
SB,2021-08-28,ChIJ0QlQVeBR02gRgClEF6DATLQ,Q685,country/SLB,SB,Solomon Islands,SB,SLB,0,0,0,20,0,,,,,,,686878,349262,337616,507659,162164,24.54,0.546,196170,148825,111830,82050,68670,40695,22978,11993,3667,1425074225,2127,0.443,1857436,-9.466667,159.816667,28900,28264,72,72.835,19.0,17.1,162.895,124.818,137.0,23.8,2.1642,0.1937,101.239868,5.466105,0,0,1,0,0,0,2,4,0,0,,,2,3,0,,0,1,5,38.89,27.444444,23.833333,32.037037,0.0,23.814815,80.920055
SB,2021-08-29,ChIJ0QlQVeBR02gRgClEF6DATLQ,Q685,country/SLB,SB,Solomon Islands,SB,SLB,0,0,0,20,0,,,,,,,686878,349262,337616,507659,162164,24.54,0.546,196170,148825,111830,82050,68670,40695,22978,11993,3667,1425074225,2127,0.443,1857436,-9.466667,159.816667,28900,28264,72,72.835,19.0,17.1,162.895,124.818,137.0,23.8,2.1642,0.1937,101.239868,5.466105,0,0,1,0,0,0,2,4,0,0,,,2,3,0,,0,1,5,38.89,27.462963,24.462963,31.407407,20.066,23.648148,79.73091
SB,2021-08-30,ChIJ0QlQVeBR02gRgClEF6DATLQ,Q685,country/SLB,SB,Solomon Islands,SB,SLB,0,0,0,20,0,,,,,,,686878,349262,337616,507659,162164,24.54,0.546,196170,148825,111830,82050,68670,40695,22978,11993,3667,1425074225,2127,0.443,1857436,-9.466667,159.816667,28900,28264,72,72.835,19.0,17.1,162.895,124.818,137.0,23.8,2.1642,0.1937,101.239868,5.466105,0,0,1,0,0,0,2,4,0,0,,,2,3,0,,0,1,5,38.89,27.361111,22.694444,32.5,0.508,22.972222,77.003109
SB,2021-08-31,ChIJ0QlQVeBR02gRgClEF6DATLQ,Q685,country/SLB,SB,Solomon Islands,SB,SLB,0,0,0,20,0,5091,53974,3190,17627,8281,71601,686878,349262,337616,507659,162164,24.54,0.546,196170,148825,111830,82050,68670,40695,22978,11993,3667,1425074225,2127,0.443,1857436,-9.466667,159.816667,28900,28264,72,72.835,19.0,17.1,162.895,124.818,137.0,23.8,2.1642,0.1937,101.239868,5.466105,0,0,1,0,0,0,2,4,0,0,,,2,3,0,,0,1,5,38.89,27.351852,23.462963,31.537037,2.878667,24.148148,82.772534
SB,2021-09-01,ChIJ0QlQVeBR02gRgClEF6DATLQ,Q685,country/SLB,SB,Solomon Islands,SB,SLB,0,0,0,20,0,,,,,,,686878,349262,337616,507659,162164,24.54,0.546,196170,148825,111830,82050,68670,40695,22978,11993,3667,1425074225,2127,0.443,1857436,-9.466667,159.816667,28900,28264,72,72.835,19.0,17.1,162.895,124.818,137.0,23.8,2.1642,0.1937,101.239868,5.466105,0,0,1,0,0,0,2,4,0,0,,,2,3,0,,0,1,5,38.89,25.611111,23.166667,30.888889,14.732,23.722222,89.340283
SB,2021-09-02,ChIJ0QlQVeBR02gRgClEF6DATLQ,Q685,country/SLB,SB,Solomon Islands,SB,SLB,0,0,0,20,0,,,,,,,686878,349262,337616,507659,162164,24.54,0.546,196170,148825,111830,82050,68670,40695,22978,11993,3667,1425074225,2127,0.443,1857436,-9.466667,159.816667,28900,28264,72,72.835,19.0,17.1,162.895,124.818,137.0,23.8,2.1642,0.1937,101.239868,5.466105,0,0,1,0,0,0,2,4,0,0,,,2,3,0,,0,1,5,38.89,27.518519,23.037037,32.0,0.169333,23.851852,80.527078
SB,2021-09-03,ChIJ0QlQVeBR02gRgClEF6DATLQ,Q685,country/SLB,SB,Solomon Islands,SB,SLB,0,0,0,20,0,,,,,,,686878,349262,337616,507659,162164,24.54,0.546,196170,148825,111830,82050,68670,40695,22978,11993,3667,1425074225,2127,0.443,1857436,-9.466667,159.816667,28900,28264,72,72.835,19.0,17.1,162.895,124.818,137.0,23.8,2.1642,0.1937,101.239868,5.466105,0,0,1,0,0,0,2,4,0,0,,,2,3,0,,0,1,5,38.89,27.055556,23.833333,31.037037,3.640667,23.314815,80.046809
SB,2021-09-04,ChIJ0QlQVeBR02gRgClEF6DATLQ,Q685,country/SLB,SB,Solomon Islands,SB,SLB,0,0,0,20,0,,,,,,,686878,349262,337616,507659,162164,24.54,0.546,196170,148825,111830,82050,68670,40695,22978,11993,3667,1425074225,2127,0.443,1857436,-9.466667,159.816667,28900,28264,72,72.835,19.0,17.1,162.895,124.818,137.0,23.8,2.1642,0.1937,101.239868,5.466105,0,0,1,0,0,0,2,4,0,0,,,2,3,0,,0,1,5,38.89,26.759259,23.407407,31.833333,0.0,23.740741,83.568272
SB,2021-09-05,ChIJ0QlQVeBR02gRgClEF6DATLQ,Q685,country/SLB,SB,Solomon Islands,SB,SLB,0,0,0,20,0,,,,,,,686878,349262,337616,507659,162164,24.54,0.546,196170,148825,111830,82050,68670,40695,22978,11993,3667,1425074225,2127,0.443,1857436,-9.466667,159.816667,28900,28264,72,72.835,19.0,17.1,162.895,124.818,137.0,23.8,2.1642,0.1937,101.239868,5.466105,0,0,1,0,0,0,2,4,0,0,,,2,3,0,,0,1,5,38.89,27.416667,23.194444,32.944444,0.0,24.138889,82.361803
SB,2021-09-06,ChIJ0QlQVeBR02gRgClEF6DATLQ,Q685,country/SLB,SB,Solomon Islands,SB,SLB,0,0,0,20,0,,,,,,,686878,349262,337616,507659,162164,24.54,0.546,196170,148825,111830,82050,68670,40695,22978,11993,3667,1425074225,2127,0.443,1857436,-9.466667,159.816667,28900,28264,72,72.835,19.0,17.1,162.895,124.818,137.0,23.8,2.1642,0.1937,101.239868,5.466105,0,0,1,0,0,0,2,4,0,0,,,2,3,0,,0,1,5,38.89,26.666667,23.611111,31.166667,0.931333,24.185185,86.289998
SB,2021-09-07,ChIJ0QlQVeBR02gRgClEF6DATLQ,Q685,country/SLB,SB,Solomon Islands,SB,SLB,0,0,0,20,0,,,,,,,686878,349262,337616,507659,162164,24.54,0.546,196170,148825,111830,82050,68670,40695,22978,11993,3667,1425074225,2127,0.443,1857436,-9.466667,159.816667,28900,28264,72,72.835,19.0,17.1,162.895,124.818,137.0,23.8,2.1642,0.1937,101.239868,5.466105,0,0,1,0,0,0,2,4,0,0,,,2,3,0,,0,1,5,38.89,26.740741,23.12963,32.166667,1.100667,23.759259,83.766349
SB,2021-09-08,ChIJ0QlQVeBR02gRgClEF6DATLQ,Q685,country/SLB,SB,Solomon Islands,SB,SLB,0,0,0,20,0,,,,,,,686878,349262,337616,507659,162164,24.54,0.546,196170,148825,111830,82050,68670,40695,22978,11993,3667,1425074225,2127,0.443,1857436,-9.466667,159.816667,28900,28264,72,72.835,19.0,17.1,162.895,124.818,137.0,23.8,2.1642,0.1937,101.239868,5.466105,0,0,1,0,0,0,2,4,0,0,,,2,3,0,,0,1,5,38.89,26.592593,22.833333,31.592593,2.794,23.518519,83.305535
SB,2021-09-09,ChIJ0QlQVeBR02gRgClEF6DATLQ,Q685,country/SLB,SB,Solomon Islands,SB,SLB,0,0,0,20,0,,,,,,,686878,349262,337616,507659,162164,24.54,0.546,196170,148825,111830,82050,68670,40695,22978,11993,3667,1425074225,2127,0.443,1857436,-9.466667,159.816667,28900,28264,72,72.835,19.0,17.1,162.895,124.818,137.0,23.8,2.1642,0.1937,101.239868,5.466105,0,0,1,0,0,0,2,4,0,0,,,2,3,0,,0,1,5,38.89,25.962963,22.833333,29.574074,4.741333,23.314815,85.727505
SB,2021-09-10,ChIJ0QlQVeBR02gRgClEF6DATLQ,Q685,country/SLB,SB,Solomon Islands,SB,SLB,0,0,0,20,0,,,,,,,686878,349262,337616,507659,162164,24.54,0.546,196170,148825,111830,82050,68670,40695,22978,11993,3667,1425074225,2127,0.443,1857436,-9.466667,159.816667,28900,28264,72,72.835,19.0,17.1,162.895,124.818,137.0,23.8,2.1642,0.1937,101.239868,5.466105,0,0,1,0,0,0,2,4,0,0,,,2,3,0,,0,1,5,38.89,28.0,24.092593,32.907407,8.297333,23.648148,77.274893
SB,2021-09-11,ChIJ0QlQVeBR02gRgClEF6DATLQ,Q685,country/SLB,SB,Solomon Islands,SB,SLB,0,0,0,20,0,,,,,,,686878,349262,337616,507659,162164,24.54,0.546,196170,148825,111830,82050,68670,40695,22978,11993,3667,1425074225,2127,0.443,1857436,-9.466667,159.816667,28900,28264,72,72.835,19.0,17.1,162.895,124.818,137.0,23.8,2.1642,0.1937,101.239868,5.466105,0,0,1,0,0,0,2,4,0,0,,,2,3,0,,0,1,5,38.89,27.666667,22.888889,32.055556,0.084667,23.277778,77.051411
SB,2021-09-12,ChIJ0QlQVeBR02gRgClEF6DATLQ,Q685,country/SLB,SB,Solomon Islands,SB,SLB,0,0,0,20,0,,,,,,,686878,349262,337616,507659,162164,24.54,0.546,196170,148825,111830,82050,68670,40695,22978,11993,3667,1425074225,2127,0.443,1857436,-9.466667,159.816667,28900,28264,72,72.835,19.0,17.1,162.895,124.818,137.0,23.8,2.1642,0.1937,101.239868,5.466105,0,0,1,0,0,0,2,4,0,0,,,2,3,0,,0,1,5,38.89,27.759259,23.0,33.0,0.0,22.685185,74.042081
SB,2021-09-13,ChIJ0QlQVeBR02gRgClEF6DATLQ,Q685,country/SLB,SB,Solomon Islands,SB,SLB,0,0,0,20,0,,,,,,,686878,349262,337616,507659,162164,24.54,0.546,196170,148825,111830,82050,68670,40695,22978,11993,3667,1425074225,2127,0.443,1857436,-9.466667,159.816667,28900,28264,72,72.835,19.0,17.1,162.895,124.818,137.0,23.8,2.1642,0.1937,101.239868,5.466105,0,0,1,0,0,0,2,4,0,0,,,2,3,0,,0,1,5,38.89,27.916667,21.805556,33.611111,0.0,22.75,73.544331
SB,2021-09-14,ChIJ0QlQVeBR02gRgClEF6DATLQ,Q685,country/SLB,SB,Solomon Islands,SB,SLB,0,0,0,20,0,20599,74573,5544,23171,26143,97744,686878,349262,337616,507659,162164,24.54,0.546,196170,148825,111830,82050,68670,40695,22978,11993,3667,1425074225,2127,0.443,1857436,-9.466667,159.816667,28900,28264,72,72.835,19.0,17.1,162.895,124.818,137.0,23.8,2.1642,0.1937,101.239868,5.466105,0,0,1,0,0,0,0,4,0,0,,,2,3,0,,0,0,5,27.78,28.296296,23.722222,32.574074,1.100667,22.925926,72.704277
