location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,new_tested,cumulative_confirmed,cumulative_deceased,cumulative_tested,new_persons_vaccinated,cumulative_persons_vaccinated,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_vaccine_doses_administered,cumulative_vaccine_doses_administered,population,population_male,population_female,population_rural,population_urban,population_density,human_development_index,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,gdp_usd,gdp_per_capita_usd,openstreetmap_id,latitude,longitude,elevation_m,area_sq_km,area_rural_sq_km,area_urban_sq_km,life_expectancy,diabetes_prevalence,infant_mortality_rate,adult_male_mortality_rate,adult_female_mortality_rate,pollution_mortality_rate,comorbidity_mortality_rate,nurses_per_1000,physicians_per_1000,health_expenditure_usd,out_of_pocket_health_expenditure_usd,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
LC,2021-06-11,ChIJHaMt8WVgQIwR9Z056MSGdG4,Q760,country/LCA,LC,Saint Lucia,LC,LCA,0,8,0,,5168,80,,219,29366,147,20369,366,49735,183629,90422,93207,148510,34280,301.031,0.747,21812,24335,32816,28447,25517,23375,14555,8357,4415,2122450629,11611,550728,13.883333,-60.966667,330,620,263,351,76.057,11.6,14.9,174.722,97.187,30.0,18.8,3.1547,0.6409,460.068817,205.89505,28.326389,25.118056,31.111111,0.889,23.027778,73.138871
LC,2021-06-12,ChIJHaMt8WVgQIwR9Z056MSGdG4,Q760,country/LCA,LC,Saint Lucia,LC,LCA,0,11,0,,5179,80,,214,29580,183,20552,397,50132,183629,90422,93207,148510,34280,301.031,0.747,21812,24335,32816,28447,25517,23375,14555,8357,4415,2122450629,11611,550728,13.883333,-60.966667,330,620,263,351,76.057,11.6,14.9,174.722,97.187,30.0,18.8,3.1547,0.6409,460.068817,205.89505,28.131944,25.284722,31.104167,0.09525,22.902778,73.446838
LC,2021-06-13,ChIJHaMt8WVgQIwR9Z056MSGdG4,Q760,country/LCA,LC,Saint Lucia,LC,LCA,0,1,0,,5180,80,,,,,,,,183629,90422,93207,148510,34280,301.031,0.747,21812,24335,32816,28447,25517,23375,14555,8357,4415,2122450629,11611,550728,13.883333,-60.966667,330,620,263,351,76.057,11.6,14.9,174.722,97.187,30.0,18.8,3.1547,0.6409,460.068817,205.89505,28.3125,24.618056,31.263889,2.582333,22.534722,71.230779
LC,2021-06-14,ChIJHaMt8WVgQIwR9Z056MSGdG4,Q760,country/LCA,LC,Saint Lucia,LC,LCA,0,0,0,,5180,80,,75,29655,37,20589,112,50244,183629,90422,93207,148510,34280,301.031,0.747,21812,24335,32816,28447,25517,23375,14555,8357,4415,2122450629,11611,550728,13.883333,-60.966667,330,620,263,351,76.057,11.6,14.9,174.722,97.187,30.0,18.8,3.1547,0.6409,460.068817,205.89505,28.326389,25.513889,31.305556,0.762,23.0625,73.486071
LC,2021-06-15,ChIJHaMt8WVgQIwR9Z056MSGdG4,Q760,country/LCA,LC,Saint Lucia,LC,LCA,0,6,0,,5186,80,,,,,,,,183629,90422,93207,148510,34280,301.031,0.747,21812,24335,32816,28447,25517,23375,14555,8357,4415,2122450629,11611,550728,13.883333,-60.966667,330,620,263,351,76.057,11.6,14.9,174.722,97.187,30.0,18.8,3.1547,0.6409,460.068817,205.89505,28.534722,25.347222,31.486111,0.34925,22.868056,71.794444
LC,2021-06-16,ChIJHaMt8WVgQIwR9Z056MSGdG4,Q760,country/LCA,LC,Saint Lucia,LC,LCA,0,2,0,,5188,80,,143,29798,319,20908,462,50706,183629,90422,93207,148510,34280,301.031,0.747,21812,24335,32816,28447,25517,23375,14555,8357,4415,2122450629,11611,550728,13.883333,-60.966667,330,620,263,351,76.057,11.6,14.9,174.722,97.187,30.0,18.8,3.1547,0.6409,460.068817,205.89505,27.798611,23.215278,31.25,4.66725,23.769841,75.479633
LC,2021-06-17,ChIJHaMt8WVgQIwR9Z056MSGdG4,Q760,country/LCA,LC,Saint Lucia,LC,LCA,0,0,0,,5188,80,,76,29874,87,20995,163,50869,183629,90422,93207,148510,34280,301.031,0.747,21812,24335,32816,28447,25517,23375,14555,8357,4415,2122450629,11611,550728,13.883333,-60.966667,330,620,263,351,76.057,11.6,14.9,174.722,97.187,30.0,18.8,3.1547,0.6409,460.068817,205.89505,26.201389,23.731481,29.277778,20.283714,23.715278,86.43467
LC,2021-06-18,ChIJHaMt8WVgQIwR9Z056MSGdG4,Q760,country/LCA,LC,Saint Lucia,LC,LCA,0,18,0,,5206,80,,150,30024,42,21037,192,51061,183629,90422,93207,148510,34280,301.031,0.747,21812,24335,32816,28447,25517,23375,14555,8357,4415,2122450629,11611,550728,13.883333,-60.966667,330,620,263,351,76.057,11.6,14.9,174.722,97.187,30.0,18.8,3.1547,0.6409,460.068817,205.89505,28.201389,24.104167,30.805556,17.018,23.055556,73.913714
LC,2021-06-19,ChIJHaMt8WVgQIwR9Z056MSGdG4,Q760,country/LCA,LC,Saint Lucia,LC,LCA,0,5,0,,5211,80,,39,30063,78,21115,117,51178,183629,90422,93207,148510,34280,301.031,0.747,21812,24335,32816,28447,25517,23375,14555,8357,4415,2122450629,11611,550728,13.883333,-60.966667,330,620,263,351,76.057,11.6,14.9,174.722,97.187,30.0,18.8,3.1547,0.6409,460.068817,205.89505,27.152778,24.777778,31.0625,2.63525,24.284722,84.680114
LC,2021-06-20,ChIJHaMt8WVgQIwR9Z056MSGdG4,Q760,country/LCA,LC,Saint Lucia,LC,LCA,0,5,0,,5216,80,,,,,,,,183629,90422,93207,148510,34280,301.031,0.747,21812,24335,32816,28447,25517,23375,14555,8357,4415,2122450629,11611,550728,13.883333,-60.966667,330,620,263,351,76.057,11.6,14.9,174.722,97.187,30.0,18.8,3.1547,0.6409,460.068817,205.89505,27.777778,24.75,30.680556,11.08075,24.131944,80.761794
LC,2021-06-21,ChIJHaMt8WVgQIwR9Z056MSGdG4,Q760,country/LCA,LC,Saint Lucia,LC,LCA,0,2,0,,5218,80,,,,,,,,183629,90422,93207,148510,34280,301.031,0.747,21812,24335,32816,28447,25517,23375,14555,8357,4415,2122450629,11611,550728,13.883333,-60.966667,330,620,263,351,76.057,11.6,14.9,174.722,97.187,30.0,18.8,3.1547,0.6409,460.068817,205.89505,28.1875,24.968254,30.555556,2.8575,22.458333,71.431778
LC,2021-06-22,ChIJHaMt8WVgQIwR9Z056MSGdG4,Q760,country/LCA,LC,Saint Lucia,LC,LCA,0,9,4,,5227,84,,60,30123,99,21214,159,51337,183629,90422,93207,148510,34280,301.031,0.747,21812,24335,32816,28447,25517,23375,14555,8357,4415,2122450629,11611,550728,13.883333,-60.966667,330,620,263,351,76.057,11.6,14.9,174.722,97.187,30.0,18.8,3.1547,0.6409,460.068817,205.89505,28.118056,24.736111,30.9375,1.0795,22.208333,70.509027
LC,2021-06-23,ChIJHaMt8WVgQIwR9Z056MSGdG4,Q760,country/LCA,LC,Saint Lucia,LC,LCA,0,11,0,,5238,84,,147,30270,79,21293,226,51563,183629,90422,93207,148510,34280,301.031,0.747,21812,24335,32816,28447,25517,23375,14555,8357,4415,2122450629,11611,550728,13.883333,-60.966667,330,620,263,351,76.057,11.6,14.9,174.722,97.187,30.0,18.8,3.1547,0.6409,460.068817,205.89505,27.729167,24.270833,31.034722,0.5715,22.388889,73.226075
LC,2021-06-24,ChIJHaMt8WVgQIwR9Z056MSGdG4,Q760,country/LCA,LC,Saint Lucia,LC,LCA,0,12,0,,5250,84,,,,,,,,183629,90422,93207,148510,34280,301.031,0.747,21812,24335,32816,28447,25517,23375,14555,8357,4415,2122450629,11611,550728,13.883333,-60.966667,330,620,263,351,76.057,11.6,14.9,174.722,97.187,30.0,18.8,3.1547,0.6409,460.068817,205.89505,27.5625,24.325397,30.791667,6.785429,22.979167,76.285805
LC,2021-06-25,ChIJHaMt8WVgQIwR9Z056MSGdG4,Q760,country/LCA,LC,Saint Lucia,LC,LCA,0,12,0,,5262,84,,192,30462,275,21568,467,52030,183629,90422,93207,148510,34280,301.031,0.747,21812,24335,32816,28447,25517,23375,14555,8357,4415,2122450629,11611,550728,13.883333,-60.966667,330,620,263,351,76.057,11.6,14.9,174.722,97.187,30.0,18.8,3.1547,0.6409,460.068817,205.89505,24.923611,20.984127,30.527778,5.043714,23.563492,84.385596
LC,2021-06-26,ChIJHaMt8WVgQIwR9Z056MSGdG4,Q760,country/LCA,LC,Saint Lucia,LC,LCA,0,7,0,,5269,84,,,,,,,,183629,90422,93207,148510,34280,301.031,0.747,21812,24335,32816,28447,25517,23375,14555,8357,4415,2122450629,11611,550728,13.883333,-60.966667,330,620,263,351,76.057,11.6,14.9,174.722,97.187,30.0,18.8,3.1547,0.6409,460.068817,205.89505,27.5,24.796296,30.638889,24.41575,22.722222,75.911482
LC,2021-06-27,ChIJHaMt8WVgQIwR9Z056MSGdG4,Q760,country/LCA,LC,Saint Lucia,LC,LCA,0,9,0,,5278,84,,161,30623,164,21732,325,52355,183629,90422,93207,148510,34280,301.031,0.747,21812,24335,32816,28447,25517,23375,14555,8357,4415,2122450629,11611,550728,13.883333,-60.966667,330,620,263,351,76.057,11.6,14.9,174.722,97.187,30.0,18.8,3.1547,0.6409,460.068817,205.89505,28.25,24.965278,30.902778,0.03175,22.125,69.593049
LC,2021-06-28,ChIJHaMt8WVgQIwR9Z056MSGdG4,Q760,country/LCA,LC,Saint Lucia,LC,LCA,0,6,0,,5284,84,,,,,,,,183629,90422,93207,148510,34280,301.031,0.747,21812,24335,32816,28447,25517,23375,14555,8357,4415,2122450629,11611,550728,13.883333,-60.966667,330,620,263,351,76.057,11.6,14.9,174.722,97.187,30.0,18.8,3.1547,0.6409,460.068817,205.89505,28.486111,25.354167,31.1875,0.544286,23.236111,73.461669
LC,2021-06-29,ChIJHaMt8WVgQIwR9Z056MSGdG4,Q760,country/LCA,LC,Saint Lucia,LC,LCA,0,8,0,,5292,84,,123,30746,118,21850,241,52596,183629,90422,93207,148510,34280,301.031,0.747,21812,24335,32816,28447,25517,23375,14555,8357,4415,2122450629,11611,550728,13.883333,-60.966667,330,620,263,351,76.057,11.6,14.9,174.722,97.187,30.0,18.8,3.1547,0.6409,460.068817,205.89505,28.368056,25.563492,31.201389,1.143,22.597222,71.202914
LC,2021-06-30,ChIJHaMt8WVgQIwR9Z056MSGdG4,Q760,country/LCA,LC,Saint Lucia,LC,LCA,0,4,0,,5296,84,,69,30815,106,21956,175,52771,183629,90422,93207,148510,34280,301.031,0.747,21812,24335,32816,28447,25517,23375,14555,8357,4415,2122450629,11611,550728,13.883333,-60.966667,330,620,263,351,76.057,11.6,14.9,174.722,97.187,30.0,18.8,3.1547,0.6409,460.068817,205.89505,24.5,20.944444,29.486111,6.63575,23.703704,85.52858
LC,2021-07-01,ChIJHaMt8WVgQIwR9Z056MSGdG4,Q760,country/LCA,LC,Saint Lucia,LC,LCA,0,6,0,,5302,84,,87,30902,63,22019,150,52921,183629,90422,93207,148510,34280,301.031,0.747,21812,24335,32816,28447,25517,23375,14555,8357,4415,2122450629,11611,550728,13.883333,-60.966667,330,620,263,351,76.057,11.6,14.9,174.722,97.187,30.0,18.8,3.1547,0.6409,460.068817,205.89505,27.722222,23.564815,30.819444,20.47875,23.826389,79.778394
LC,2021-07-02,ChIJHaMt8WVgQIwR9Z056MSGdG4,Q760,country/LCA,LC,Saint Lucia,LC,LCA,0,0,0,,5302,84,,,,,,,,183629,90422,93207,148510,34280,301.031,0.747,21812,24335,32816,28447,25517,23375,14555,8357,4415,2122450629,11611,550728,13.883333,-60.966667,330,620,263,351,76.057,11.6,14.9,174.722,97.187,30.0,18.8,3.1547,0.6409,460.068817,205.89505,26.5,24.230159,29.951389,12.319,23.865079,83.226824
LC,2021-07-03,ChIJHaMt8WVgQIwR9Z056MSGdG4,Q760,country/LCA,LC,Saint Lucia,LC,LCA,0,18,1,,5320,85,,,,,,,,183629,90422,93207,148510,34280,301.031,0.747,21812,24335,32816,28447,25517,23375,14555,8357,4415,2122450629,11611,550728,13.883333,-60.966667,330,620,263,351,76.057,11.6,14.9,174.722,97.187,30.0,18.8,3.1547,0.6409,460.068817,205.89505,28.298611,24.590278,30.854167,12.954,24.416667,79.605249
LC,2021-07-04,ChIJHaMt8WVgQIwR9Z056MSGdG4,Q760,country/LCA,LC,Saint Lucia,LC,LCA,0,6,0,,5326,85,,,,,,,,183629,90422,93207,148510,34280,301.031,0.747,21812,24335,32816,28447,25517,23375,14555,8357,4415,2122450629,11611,550728,13.883333,-60.966667,330,620,263,351,76.057,11.6,14.9,174.722,97.187,30.0,18.8,3.1547,0.6409,460.068817,205.89505,27.590278,24.301587,30.680556,2.3495,23.069444,76.582817
LC,2021-07-05,ChIJHaMt8WVgQIwR9Z056MSGdG4,Q760,country/LCA,LC,Saint Lucia,LC,LCA,0,0,0,,5326,85,,87,30989,84,22103,171,53092,183629,90422,93207,148510,34280,301.031,0.747,21812,24335,32816,28447,25517,23375,14555,8357,4415,2122450629,11611,550728,13.883333,-60.966667,330,620,263,351,76.057,11.6,14.9,174.722,97.187,30.0,18.8,3.1547,0.6409,460.068817,205.89505,28.006944,23.826389,30.819444,2.140857,23.416667,76.397964
LC,2021-07-06,ChIJHaMt8WVgQIwR9Z056MSGdG4,Q760,country/LCA,LC,Saint Lucia,LC,LCA,0,37,0,,5363,85,,48,31037,49,22152,97,53189,183629,90422,93207,148510,34280,301.031,0.747,21812,24335,32816,28447,25517,23375,14555,8357,4415,2122450629,11611,550728,13.883333,-60.966667,330,620,263,351,76.057,11.6,14.9,174.722,97.187,30.0,18.8,3.1547,0.6409,460.068817,205.89505,27.583333,24.787037,30.520833,4.34975,23.618056,79.169751
LC,2021-07-07,ChIJHaMt8WVgQIwR9Z056MSGdG4,Q760,country/LCA,LC,Saint Lucia,LC,LCA,0,0,0,,5363,85,,46,31083,88,22240,134,53323,183629,90422,93207,148510,34280,301.031,0.747,21812,24335,32816,28447,25517,23375,14555,8357,4415,2122450629,11611,550728,13.883333,-60.966667,330,620,263,351,76.057,11.6,14.9,174.722,97.187,30.0,18.8,3.1547,0.6409,460.068817,205.89505,28.625,25.079365,31.076389,8.255,23.625,74.813588
LC,2021-07-08,ChIJHaMt8WVgQIwR9Z056MSGdG4,Q760,country/LCA,LC,Saint Lucia,LC,LCA,0,11,0,,5374,85,,44,31127,146,22386,190,53513,183629,90422,93207,148510,34280,301.031,0.747,21812,24335,32816,28447,25517,23375,14555,8357,4415,2122450629,11611,550728,13.883333,-60.966667,330,620,263,351,76.057,11.6,14.9,174.722,97.187,30.0,18.8,3.1547,0.6409,460.068817,205.89505,28.743056,26.47619,30.972222,0.15875,23.027778,71.752209
LC,2021-07-09,ChIJHaMt8WVgQIwR9Z056MSGdG4,Q760,country/LCA,LC,Saint Lucia,LC,LCA,0,6,1,,5380,86,,102,31229,84,22470,186,53699,183629,90422,93207,148510,34280,301.031,0.747,21812,24335,32816,28447,25517,23375,14555,8357,4415,2122450629,11611,550728,13.883333,-60.966667,330,620,263,351,76.057,11.6,14.9,174.722,97.187,30.0,18.8,3.1547,0.6409,460.068817,205.89505,28.576389,26.194444,31.166667,0.508,22.875,71.5808
LC,2021-07-10,ChIJHaMt8WVgQIwR9Z056MSGdG4,Q760,country/LCA,LC,Saint Lucia,LC,LCA,0,19,0,,5399,86,,,,,,,,183629,90422,93207,148510,34280,301.031,0.747,21812,24335,32816,28447,25517,23375,14555,8357,4415,2122450629,11611,550728,13.883333,-60.966667,330,620,263,351,76.057,11.6,14.9,174.722,97.187,30.0,18.8,3.1547,0.6409,460.068817,205.89505,27.951389,25.02381,30.833333,3.156857,23.652778,77.623957
LC,2021-07-11,ChIJHaMt8WVgQIwR9Z056MSGdG4,Q760,country/LCA,LC,Saint Lucia,LC,LCA,0,11,0,,5410,86,,,,,,,,183629,90422,93207,148510,34280,301.031,0.747,21812,24335,32816,28447,25517,23375,14555,8357,4415,2122450629,11611,550728,13.883333,-60.966667,330,620,263,351,76.057,11.6,14.9,174.722,97.187,30.0,18.8,3.1547,0.6409,460.068817,205.89505,27.638889,24.416667,30.263889,13.643429,24.263889,82.133155
LC,2021-07-12,ChIJHaMt8WVgQIwR9Z056MSGdG4,Q760,country/LCA,LC,Saint Lucia,LC,LCA,0,6,0,,5416,86,,57,31286,99,22569,156,53855,183629,90422,93207,148510,34280,301.031,0.747,21812,24335,32816,28447,25517,23375,14555,8357,4415,2122450629,11611,550728,13.883333,-60.966667,330,620,263,351,76.057,11.6,14.9,174.722,97.187,30.0,18.8,3.1547,0.6409,460.068817,205.89505,28.388889,25.819444,30.743056,7.438571,23.854167,76.664218
LC,2021-07-13,ChIJHaMt8WVgQIwR9Z056MSGdG4,Q760,country/LCA,LC,Saint Lucia,LC,LCA,0,14,0,,5430,86,,54,31340,84,22653,138,53993,183629,90422,93207,148510,34280,301.031,0.747,21812,24335,32816,28447,25517,23375,14555,8357,4415,2122450629,11611,550728,13.883333,-60.966667,330,620,263,351,76.057,11.6,14.9,174.722,97.187,30.0,18.8,3.1547,0.6409,460.068817,205.89505,28.277778,25.284722,30.826389,1.378857,22.979167,73.331999
LC,2021-07-14,ChIJHaMt8WVgQIwR9Z056MSGdG4,Q760,country/LCA,LC,Saint Lucia,LC,LCA,0,9,1,,5439,87,,60,31400,99,22752,159,54152,183629,90422,93207,148510,34280,301.031,0.747,21812,24335,32816,28447,25517,23375,14555,8357,4415,2122450629,11611,550728,13.883333,-60.966667,330,620,263,351,76.057,11.6,14.9,174.722,97.187,30.0,18.8,3.1547,0.6409,460.068817,205.89505,27.881944,25.240741,30.868056,1.197429,23.090278,75.395633
LC,2021-07-15,ChIJHaMt8WVgQIwR9Z056MSGdG4,Q760,country/LCA,LC,Saint Lucia,LC,LCA,0,16,0,,5455,87,,61,31461,148,22900,209,54361,183629,90422,93207,148510,34280,301.031,0.747,21812,24335,32816,28447,25517,23375,14555,8357,4415,2122450629,11611,550728,13.883333,-60.966667,330,620,263,351,76.057,11.6,14.9,174.722,97.187,30.0,18.8,3.1547,0.6409,460.068817,205.89505,27.895833,24.875,30.909722,1.197429,23.291667,76.16426
LC,2021-07-16,ChIJHaMt8WVgQIwR9Z056MSGdG4,Q760,country/LCA,LC,Saint Lucia,LC,LCA,0,7,0,,5462,87,,120,31581,213,23113,333,54694,183629,90422,93207,148510,34280,301.031,0.747,21812,24335,32816,28447,25517,23375,14555,8357,4415,2122450629,11611,550728,13.883333,-60.966667,330,620,263,351,76.057,11.6,14.9,174.722,97.187,30.0,18.8,3.1547,0.6409,460.068817,205.89505,28.092593,25.4,30.657407,1.6256,23.37963,75.659901
LC,2021-07-17,ChIJHaMt8WVgQIwR9Z056MSGdG4,Q760,country/LCA,LC,Saint Lucia,LC,LCA,0,8,0,,5470,87,,,,,,,,183629,90422,93207,148510,34280,301.031,0.747,21812,24335,32816,28447,25517,23375,14555,8357,4415,2122450629,11611,550728,13.883333,-60.966667,330,620,263,351,76.057,11.6,14.9,174.722,97.187,30.0,18.8,3.1547,0.6409,460.068817,205.89505,26.930556,24.574074,30.465278,7.438571,23.965278,83.970023
LC,2021-07-18,ChIJHaMt8WVgQIwR9Z056MSGdG4,Q760,country/LCA,LC,Saint Lucia,LC,LCA,0,10,0,,5480,87,,76,31657,100,23213,176,54870,183629,90422,93207,148510,34280,301.031,0.747,21812,24335,32816,28447,25517,23375,14555,8357,4415,2122450629,11611,550728,13.883333,-60.966667,330,620,263,351,76.057,11.6,14.9,174.722,97.187,30.0,18.8,3.1547,0.6409,460.068817,205.89505,27.930556,24.730159,30.722222,5.74675,24.701389,82.749149
LC,2021-07-19,ChIJHaMt8WVgQIwR9Z056MSGdG4,Q760,country/LCA,LC,Saint Lucia,LC,LCA,0,1,0,,5481,87,,,,,,,,183629,90422,93207,148510,34280,301.031,0.747,21812,24335,32816,28447,25517,23375,14555,8357,4415,2122450629,11611,550728,13.883333,-60.966667,330,620,263,351,76.057,11.6,14.9,174.722,97.187,30.0,18.8,3.1547,0.6409,460.068817,205.89505,28.736111,26.152778,31.097222,3.96875,23.9375,75.451321
LC,2021-07-20,ChIJHaMt8WVgQIwR9Z056MSGdG4,Q760,country/LCA,LC,Saint Lucia,LC,LCA,0,3,0,,5484,87,,66,31723,116,23329,182,55052,183629,90422,93207,148510,34280,301.031,0.747,21812,24335,32816,28447,25517,23375,14555,8357,4415,2122450629,11611,550728,13.883333,-60.966667,330,620,263,351,76.057,11.6,14.9,174.722,97.187,30.0,18.8,3.1547,0.6409,460.068817,205.89505,28.826389,25.746032,31.263889,0.762,23.444444,72.957597
LC,2021-07-21,ChIJHaMt8WVgQIwR9Z056MSGdG4,Q760,country/LCA,LC,Saint Lucia,LC,LCA,0,12,0,,5496,87,,254,31977,492,23821,746,55798,183629,90422,93207,148510,34280,301.031,0.747,21812,24335,32816,28447,25517,23375,14555,8357,4415,2122450629,11611,550728,13.883333,-60.966667,330,620,263,351,76.057,11.6,14.9,174.722,97.187,30.0,18.8,3.1547,0.6409,460.068817,205.89505,28.604167,25.753968,31.173611,0.15875,23.027778,72.194425
LC,2021-07-22,ChIJHaMt8WVgQIwR9Z056MSGdG4,Q760,country/LCA,LC,Saint Lucia,LC,LCA,0,11,1,,5507,88,,,,,,,,183629,90422,93207,148510,34280,301.031,0.747,21812,24335,32816,28447,25517,23375,14555,8357,4415,2122450629,11611,550728,13.883333,-60.966667,330,620,263,351,76.057,11.6,14.9,174.722,97.187,30.0,18.8,3.1547,0.6409,460.068817,205.89505,28.479167,26.301587,31.284722,3.374571,24.166667,77.790601
LC,2021-07-23,ChIJHaMt8WVgQIwR9Z056MSGdG4,Q760,country/LCA,LC,Saint Lucia,LC,LCA,0,9,0,,5516,88,,,,,,,,183629,90422,93207,148510,34280,301.031,0.747,21812,24335,32816,28447,25517,23375,14555,8357,4415,2122450629,11611,550728,13.883333,-60.966667,330,620,263,351,76.057,11.6,14.9,174.722,97.187,30.0,18.8,3.1547,0.6409,460.068817,205.89505,28.604167,25.326389,31.451389,4.390571,24.159722,77.309338
LC,2021-07-24,ChIJHaMt8WVgQIwR9Z056MSGdG4,Q760,country/LCA,LC,Saint Lucia,LC,LCA,0,0,0,,5516,88,,24,32001,117,23938,141,55939,183629,90422,93207,148510,34280,301.031,0.747,21812,24335,32816,28447,25517,23375,14555,8357,4415,2122450629,11611,550728,13.883333,-60.966667,330,620,263,351,76.057,11.6,14.9,174.722,97.187,30.0,18.8,3.1547,0.6409,460.068817,205.89505,26.611111,22.563492,30.479167,4.934857,25.009259,83.099482
LC,2021-07-25,ChIJHaMt8WVgQIwR9Z056MSGdG4,Q760,country/LCA,LC,Saint Lucia,LC,LCA,0,4,0,,5520,88,,,,,,,,183629,90422,93207,148510,34280,301.031,0.747,21812,24335,32816,28447,25517,23375,14555,8357,4415,2122450629,11611,550728,13.883333,-60.966667,330,620,263,351,76.057,11.6,14.9,174.722,97.187,30.0,18.8,3.1547,0.6409,460.068817,205.89505,28.520833,25.435185,31.326389,9.107714,25.076389,81.890249
LC,2021-07-26,ChIJHaMt8WVgQIwR9Z056MSGdG4,Q760,country/LCA,LC,Saint Lucia,LC,LCA,0,9,0,,5529,88,,,,,,,,183629,90422,93207,148510,34280,301.031,0.747,21812,24335,32816,28447,25517,23375,14555,8357,4415,2122450629,11611,550728,13.883333,-60.966667,330,620,263,351,76.057,11.6,14.9,174.722,97.187,30.0,18.8,3.1547,0.6409,460.068817,205.89505,28.229167,24.84127,31.298611,6.930571,23.895833,77.858248
LC,2021-07-27,ChIJHaMt8WVgQIwR9Z056MSGdG4,Q760,country/LCA,LC,Saint Lucia,LC,LCA,0,0,0,,5529,88,,26,32027,71,24009,97,56036,183629,90422,93207,148510,34280,301.031,0.747,21812,24335,32816,28447,25517,23375,14555,8357,4415,2122450629,11611,550728,13.883333,-60.966667,330,620,263,351,76.057,11.6,14.9,174.722,97.187,30.0,18.8,3.1547,0.6409,460.068817,205.89505,28.076389,24.555556,30.868056,4.064,23.138889,74.719238
LC,2021-07-28,ChIJHaMt8WVgQIwR9Z056MSGdG4,Q760,country/LCA,LC,Saint Lucia,LC,LCA,0,8,0,,5537,88,,41,32068,162,24171,203,56239,183629,90422,93207,148510,34280,301.031,0.747,21812,24335,32816,28447,25517,23375,14555,8357,4415,2122450629,11611,550728,13.883333,-60.966667,330,620,263,351,76.057,11.6,14.9,174.722,97.187,30.0,18.8,3.1547,0.6409,460.068817,205.89505,25.763889,21.4375,31.15873,6.223,23.515873,77.517217
LC,2021-07-29,ChIJHaMt8WVgQIwR9Z056MSGdG4,Q760,country/LCA,LC,Saint Lucia,LC,LCA,0,30,0,,5567,88,,65,32133,247,24418,312,56551,183629,90422,93207,148510,34280,301.031,0.747,21812,24335,32816,28447,25517,23375,14555,8357,4415,2122450629,11611,550728,13.883333,-60.966667,330,620,263,351,76.057,11.6,14.9,174.722,97.187,30.0,18.8,3.1547,0.6409,460.068817,205.89505,28.020833,25.015873,31.270833,7.329714,23.650794,74.631241
LC,2021-07-30,ChIJHaMt8WVgQIwR9Z056MSGdG4,Q760,country/LCA,LC,Saint Lucia,LC,LCA,0,14,1,,5581,89,,104,32237,184,24602,288,56839,183629,90422,93207,148510,34280,301.031,0.747,21812,24335,32816,28447,25517,23375,14555,8357,4415,2122450629,11611,550728,13.883333,-60.966667,330,620,263,351,76.057,11.6,14.9,174.722,97.187,30.0,18.8,3.1547,0.6409,460.068817,205.89505,27.215278,24.87963,31.194444,1.415143,23.8125,82.097046
LC,2021-07-31,ChIJHaMt8WVgQIwR9Z056MSGdG4,Q760,country/LCA,LC,Saint Lucia,LC,LCA,0,29,0,,5610,89,,54,32291,173,24775,227,57066,183629,90422,93207,148510,34280,301.031,0.747,21812,24335,32816,28447,25517,23375,14555,8357,4415,2122450629,11611,550728,13.883333,-60.966667,330,620,263,351,76.057,11.6,14.9,174.722,97.187,30.0,18.8,3.1547,0.6409,460.068817,205.89505,28.347222,25.349206,31.236111,6.604,24.583333,80.289644
LC,2021-08-01,ChIJHaMt8WVgQIwR9Z056MSGdG4,Q760,country/LCA,LC,Saint Lucia,LC,LCA,0,22,0,,5632,89,,,,,,,,183629,90422,93207,148510,34280,301.031,0.747,21812,24335,32816,28447,25517,23375,14555,8357,4415,2122450629,11611,550728,13.883333,-60.966667,330,620,263,351,76.057,11.6,14.9,174.722,97.187,30.0,18.8,3.1547,0.6409,460.068817,205.89505,28.715278,25.539683,31.416667,0.127,24.097222,76.241253
LC,2021-08-02,ChIJHaMt8WVgQIwR9Z056MSGdG4,Q760,country/LCA,LC,Saint Lucia,LC,LCA,0,14,0,,5646,89,,,,,,,,183629,90422,93207,148510,34280,301.031,0.747,21812,24335,32816,28447,25517,23375,14555,8357,4415,2122450629,11611,550728,13.883333,-60.966667,330,620,263,351,76.057,11.6,14.9,174.722,97.187,30.0,18.8,3.1547,0.6409,460.068817,205.89505,26.694444,21.809524,31.041667,0.834571,23.730159,79.452194
LC,2021-08-03,ChIJHaMt8WVgQIwR9Z056MSGdG4,Q760,country/LCA,LC,Saint Lucia,LC,LCA,0,6,0,,5652,89,,,,,,,,183629,90422,93207,148510,34280,301.031,0.747,21812,24335,32816,28447,25517,23375,14555,8357,4415,2122450629,11611,550728,13.883333,-60.966667,330,620,263,351,76.057,11.6,14.9,174.722,97.187,30.0,18.8,3.1547,0.6409,460.068817,205.89505,28.25,24.388889,31.368056,4.60375,23.5625,75.984604
