location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_vaccinated,cumulative_persons_vaccinated,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_vaccine_doses_administered,cumulative_vaccine_doses_administered,population,population_male,population_female,population_rural,population_urban,population_largest_city,population_density,human_development_index,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,gdp_usd,gdp_per_capita_usd,human_capital_index,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,smoking_prevalence,diabetes_prevalence,infant_mortality_rate,adult_male_mortality_rate,adult_female_mortality_rate,pollution_mortality_rate,comorbidity_mortality_rate,health_expenditure_usd,out_of_pocket_health_expenditure_usd,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_transit_stations,mobility_workplaces,mobility_residential,school_closing,workplace_closing,cancel_public_events,restrictions_on_gatherings,public_transport_closing,stay_at_home_requirements,restrictions_on_internal_movement,international_travel_controls,income_support,debt_relief,fiscal_measures,international_support,public_information_campaigns,testing_policy,contact_tracing,emergency_investment_in_healthcare,investment_in_vaccines,facial_coverings,vaccination_policy,stringency_index,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
KG,2021-12-16,ChIJ8yfp_B04lzgRM8SITrdYECg,Q813,country/KGZ,KG,Kyrgyzstan,KG,KGZ,0,40,2,184163,2781,,,,,,,6524191,3227270,3296921,4094256,2362644,1017166,34.016,0.672,1529450,1100701,1082940,1014705,686435,581435,363824,111214,53487,8454619607,1309,0.58,178009,41.0,75.0,199950,71.4,26.5,6.1,16.9,210.663,94.014,110.7,24.9,78.822838,44.43766,-12,-2,-26,-9,-13,-4,3,0,2,4,0,0,0,1,1,2,,,2,1,1,,,2,5,47.22,-5.987654,-9.808642,-0.753086,0.0,45.72,-8.820988,81.272197
KG,2021-12-17,ChIJ8yfp_B04lzgRM8SITrdYECg,Q813,country/KGZ,KG,Kyrgyzstan,KG,KGZ,0,32,2,184195,2783,,,,,,,6524191,3227270,3296921,4094256,2362644,1017166,34.016,0.672,1529450,1100701,1082940,1014705,686435,581435,363824,111214,53487,8454619607,1309,0.58,178009,41.0,75.0,199950,71.4,26.5,6.1,16.9,210.663,94.014,110.7,24.9,78.822838,44.43766,-11,-1,-17,-8,-9,-4,3,0,2,4,0,0,0,1,1,2,,,2,1,1,,,2,5,47.22,-4.788889,-10.572222,2.772222,0.0,40.64,-9.716667,71.97642
KG,2021-12-18,ChIJ8yfp_B04lzgRM8SITrdYECg,Q813,country/KGZ,KG,Kyrgyzstan,KG,KGZ,0,23,1,184218,2784,,,,,,,6524191,3227270,3296921,4094256,2362644,1017166,34.016,0.672,1529450,1100701,1082940,1014705,686435,581435,363824,111214,53487,8454619607,1309,0.58,178009,41.0,75.0,199950,71.4,26.5,6.1,16.9,210.663,94.014,110.7,24.9,78.822838,44.43766,-10,-4,-20,-11,-14,-4,3,0,2,4,0,0,0,1,1,2,,,2,1,1,,,2,5,47.22,-3.538889,-9.111111,4.733333,0.0,35.56,-10.505556,61.605498
KG,2021-12-19,ChIJ8yfp_B04lzgRM8SITrdYECg,Q813,country/KGZ,KG,Kyrgyzstan,KG,KGZ,0,51,2,184269,2786,,,,,,,6524191,3227270,3296921,4094256,2362644,1017166,34.016,0.672,1529450,1100701,1082940,1014705,686435,581435,363824,111214,53487,8454619607,1309,0.58,178009,41.0,75.0,199950,71.4,26.5,6.1,16.9,210.663,94.014,110.7,24.9,78.822838,44.43766,-8,-5,-17,-13,-18,-3,3,0,2,4,0,0,0,1,1,2,,,2,1,1,,,2,5,47.22,-0.861111,-7.55,6.011111,0.0,30.48,-9.227778,55.508996
KG,2021-12-20,ChIJ8yfp_B04lzgRM8SITrdYECg,Q813,country/KGZ,KG,Kyrgyzstan,KG,KGZ,0,50,1,184319,2787,,,,,,,6524191,3227270,3296921,4094256,2362644,1017166,34.016,0.672,1529450,1100701,1082940,1014705,686435,581435,363824,111214,53487,8454619607,1309,0.58,178009,41.0,75.0,199950,71.4,26.5,6.1,16.9,210.663,94.014,110.7,24.9,78.822838,44.43766,-16,-8,-23,-11,-12,-4,3,0,2,4,0,0,0,1,1,2,,,2,1,1,,,2,5,47.22,-1.339506,-6.475309,3.308642,1.016,30.48,-5.067901,76.893936
KG,2021-12-21,ChIJ8yfp_B04lzgRM8SITrdYECg,Q813,country/KGZ,KG,Kyrgyzstan,KG,KGZ,0,37,1,184356,2788,23985,1198050,24452,975430,53498,2188881,6524191,3227270,3296921,4094256,2362644,1017166,34.016,0.672,1529450,1100701,1082940,1014705,686435,581435,363824,111214,53487,8454619607,1309,0.58,178009,41.0,75.0,199950,71.4,26.5,6.1,16.9,210.663,94.014,110.7,24.9,78.822838,44.43766,-10,-1,-17,-10,-11,-5,3,0,2,4,0,0,0,1,1,2,,,2,1,1,,,2,5,47.22,-1.155556,-7.594444,6.127778,0.0,49.53,-7.861111,65.802599
KG,2021-12-22,ChIJ8yfp_B04lzgRM8SITrdYECg,Q813,country/KGZ,KG,Kyrgyzstan,KG,KGZ,0,39,2,184395,2790,4677,1202727,3399,978829,9252,2198133,6524191,3227270,3296921,4094256,2362644,1017166,34.016,0.672,1529450,1100701,1082940,1014705,686435,581435,363824,111214,53487,8454619607,1309,0.58,178009,41.0,75.0,199950,71.4,26.5,6.1,16.9,210.663,94.014,110.7,24.9,78.822838,44.43766,-10,1,-20,-9,-9,-5,3,0,2,4,0,0,0,1,1,2,,,2,1,1,,,2,5,47.22,-0.255556,-6.066667,5.744444,0.0,71.12,-5.67284,58.753003
KG,2021-12-23,ChIJ8yfp_B04lzgRM8SITrdYECg,Q813,country/KGZ,KG,Kyrgyzstan,KG,KGZ,0,44,2,184439,2792,5166,1207893,3136,981965,9904,2208037,6524191,3227270,3296921,4094256,2362644,1017166,34.016,0.672,1529450,1100701,1082940,1014705,686435,581435,363824,111214,53487,8454619607,1309,0.58,178009,41.0,75.0,199950,71.4,26.5,6.1,16.9,210.663,94.014,110.7,24.9,78.822838,44.43766,-8,2,-18,-6,-12,-5,3,0,2,4,0,0,0,1,1,2,,,2,1,1,,,2,5,47.22,-0.505556,-5.355556,5.038889,0.0,45.72,-5.094444,72.493749
KG,2021-12-24,ChIJ8yfp_B04lzgRM8SITrdYECg,Q813,country/KGZ,KG,Kyrgyzstan,KG,KGZ,0,38,3,184477,2795,5776,1213669,4191,986156,11224,2219261,6524191,3227270,3296921,4094256,2362644,1017166,34.016,0.672,1529450,1100701,1082940,1014705,686435,581435,363824,111214,53487,8454619607,1309,0.58,178009,41.0,75.0,199950,71.4,26.5,6.1,16.9,210.663,94.014,110.7,24.9,78.822838,44.43766,-9,-1,-18,-11,-9,-5,3,0,2,4,0,0,0,1,1,2,,,2,1,1,,,2,5,47.22,-2.283333,-5.983333,2.883333,0.127,45.72,-5.166667,81.855612
KG,2021-12-25,ChIJ8yfp_B04lzgRM8SITrdYECg,Q813,country/KGZ,KG,Kyrgyzstan,KG,KGZ,0,29,2,184506,2797,163,1213832,164,986320,343,2219604,6524191,3227270,3296921,4094256,2362644,1017166,34.016,0.672,1529450,1100701,1082940,1014705,686435,581435,363824,111214,53487,8454619607,1309,0.58,178009,41.0,75.0,199950,71.4,26.5,6.1,16.9,210.663,94.014,110.7,24.9,78.822838,44.43766,-6,-2,-15,-10,-13,-5,3,0,2,4,0,0,0,1,1,2,,,2,1,1,,,2,5,47.22,-0.228395,-5.061728,5.37037,0.0,71.12,-4.018519,76.801422
KG,2021-12-26,ChIJ8yfp_B04lzgRM8SITrdYECg,Q813,country/KGZ,KG,Kyrgyzstan,KG,KGZ,0,46,1,184552,2798,2273,1216105,1704,988024,4701,2224305,6524191,3227270,3296921,4094256,2362644,1017166,34.016,0.672,1529450,1100701,1082940,1014705,686435,581435,363824,111214,53487,8454619607,1309,0.58,178009,41.0,75.0,199950,71.4,26.5,6.1,16.9,210.663,94.014,110.7,24.9,78.822838,44.43766,-4,-3,-20,-12,-14,-3,3,0,2,4,0,0,0,1,1,2,,,2,1,1,,,2,5,47.22,-0.895833,-4.875,3.965278,0.0,71.12,-4.125,79.639883
KG,2021-12-27,ChIJ8yfp_B04lzgRM8SITrdYECg,Q813,country/KGZ,KG,Kyrgyzstan,KG,KGZ,0,40,1,184592,2799,4687,1220792,2949,990973,8940,2233245,6524191,3227270,3296921,4094256,2362644,1017166,34.016,0.672,1529450,1100701,1082940,1014705,686435,581435,363824,111214,53487,8454619607,1309,0.58,178009,41.0,75.0,199950,71.4,26.5,6.1,16.9,210.663,94.014,110.7,24.9,78.822838,44.43766,-14,-8,-26,-13,-14,-3,3,0,2,4,0,0,0,1,1,2,,,2,1,1,,,2,5,47.22,-2.715278,-4.701389,-0.298611,1.862667,60.96,-4.875,86.055897
KG,2021-12-28,ChIJ8yfp_B04lzgRM8SITrdYECg,Q813,country/KGZ,KG,Kyrgyzstan,KG,KGZ,0,41,1,184633,2800,5110,1225902,0,,9880,2243125,6524191,3227270,3296921,4094256,2362644,1017166,34.016,0.672,1529450,1100701,1082940,1014705,686435,581435,363824,111214,53487,8454619607,1309,0.58,178009,41.0,75.0,199950,71.4,26.5,6.1,16.9,210.663,94.014,110.7,24.9,78.822838,44.43766,-5,2,-16,-8,-14,-5,3,0,2,4,0,0,0,1,1,2,,,2,1,1,,,2,5,47.22,-6.138889,-9.977778,-0.483333,0.0,50.8,-8.677778,82.91711
KG,2021-12-29,ChIJ8yfp_B04lzgRM8SITrdYECg,Q813,country/KGZ,KG,Kyrgyzstan,KG,KGZ,0,56,2,184689,2802,953,1226855,0,,1959,2245084,6524191,3227270,3296921,4094256,2362644,1017166,34.016,0.672,1529450,1100701,1082940,1014705,686435,581435,363824,111214,53487,8454619607,1309,0.58,178009,41.0,75.0,199950,71.4,26.5,6.1,16.9,210.663,94.014,110.7,24.9,78.822838,44.43766,-1,8,-16,-2,-16,-5,3,0,2,4,0,0,0,1,1,2,,,2,1,1,,,2,5,47.22,-5.811111,-11.516667,1.3,0.0,20.32,-10.233333,72.756785
KG,2021-12-30,ChIJ8yfp_B04lzgRM8SITrdYECg,Q813,country/KGZ,KG,Kyrgyzstan,KG,KGZ,0,59,0,184748,2802,4158,1231013,0,,9354,2254438,6524191,3227270,3296921,4094256,2362644,1017166,34.016,0.672,1529450,1100701,1082940,1014705,686435,581435,363824,111214,53487,8454619607,1309,0.58,178009,41.0,75.0,199950,71.4,26.5,6.1,16.9,210.663,94.014,110.7,24.9,78.822838,44.43766,3,17,-10,12,-29,-4,3,0,2,4,0,0,0,1,1,2,,,2,1,1,,,2,5,47.22,-6.845679,-12.314815,-0.209877,0.0,49.53,-11.290123,72.851108
KG,2021-12-31,ChIJ8yfp_B04lzgRM8SITrdYECg,Q813,country/KGZ,KG,Kyrgyzstan,KG,KGZ,0,38,2,184786,2804,300,1231313,0,,786,2255224,6524191,3227270,3296921,4094256,2362644,1017166,34.016,0.672,1529450,1100701,1082940,1014705,686435,581435,363824,111214,53487,8454619607,1309,0.58,178009,41.0,75.0,199950,71.4,26.5,6.1,16.9,210.663,94.014,110.7,24.9,78.822838,44.43766,-14,9,14,-9,-54,2,3,0,2,4,0,0,0,1,1,2,,,2,1,1,,,2,5,47.22,-4.238889,-9.661111,1.35,0.0,49.53,-9.583333,68.426696
KG,2022-01-01,ChIJ8yfp_B04lzgRM8SITrdYECg,Q813,country/KGZ,KG,Kyrgyzstan,KG,KGZ,0,41,1,184827,2805,237,1231550,0,,794,2256018,6524191,3227270,3296921,4094256,2362644,1017166,34.016,0.672,1529450,1100701,1082940,1014705,686435,581435,363824,111214,53487,8454619607,1309,0.58,178009,41.0,75.0,199950,71.4,26.5,6.1,16.9,210.663,94.014,110.7,24.9,78.822838,44.43766,-49,-42,-21,-46,-74,6,3,0,2,4,0,0,0,1,1,2,,,2,1,1,,,2,5,47.22,-2.833333,-7.685185,3.475309,0.0,49.53,-9.302469,63.256139
KG,2022-01-02,ChIJ8yfp_B04lzgRM8SITrdYECg,Q813,country/KGZ,KG,Kyrgyzstan,KG,KGZ,0,52,2,184879,2807,1804,1233354,0,,4676,2260694,6524191,3227270,3296921,4094256,2362644,1017166,34.016,0.672,1529450,1100701,1082940,1014705,686435,581435,363824,111214,53487,8454619607,1309,0.58,178009,41.0,75.0,199950,71.4,26.5,6.1,16.9,210.663,94.014,110.7,24.9,78.822838,44.43766,-27,-27,-20,-32,-49,1,3,0,2,4,0,0,0,1,1,2,,,2,1,1,,,2,5,47.22,-2.555556,-7.814815,3.401235,0.0,49.53,-8.314815,66.278406
KG,2022-01-03,ChIJ8yfp_B04lzgRM8SITrdYECg,Q813,country/KGZ,KG,Kyrgyzstan,KG,KGZ,0,152,2,185031,2809,2029,1235383,0,,4732,2265426,6524191,3227270,3296921,4094256,2362644,1017166,34.016,0.672,1529450,1100701,1082940,1014705,686435,581435,363824,111214,53487,8454619607,1309,0.58,178009,41.0,75.0,199950,71.4,26.5,6.1,16.9,210.663,94.014,110.7,24.9,78.822838,44.43766,-30,-27,-30,-27,-67,8,3,0,2,4,0,0,0,1,1,2,,,2,1,1,,,2,5,47.22,-2.148148,-7.820988,3.469136,0.028222,49.53,-7.487654,68.304912
KG,2022-01-04,ChIJ8yfp_B04lzgRM8SITrdYECg,Q813,country/KGZ,KG,Kyrgyzstan,KG,KGZ,0,206,2,185237,2811,2795,1238178,0,,6878,2272304,6524191,3227270,3296921,4094256,2362644,1017166,34.016,0.672,1529450,1100701,1082940,1014705,686435,581435,363824,111214,53487,8454619607,1309,0.58,178009,41.0,75.0,199950,71.4,26.5,6.1,16.9,210.663,94.014,110.7,24.9,78.822838,44.43766,-25,-18,-31,-25,-56,6,3,0,2,4,0,0,0,1,1,2,,,2,1,1,,,2,5,47.22,-1.077778,-3.838889,2.005556,1.27,20.32,-3.627778,83.633546
KG,2022-01-05,ChIJ8yfp_B04lzgRM8SITrdYECg,Q813,country/KGZ,KG,Kyrgyzstan,KG,KGZ,0,247,3,185484,2814,2896,1241074,0,,6880,2279184,6524191,3227270,3296921,4094256,2362644,1017166,34.016,0.672,1529450,1100701,1082940,1014705,686435,581435,363824,111214,53487,8454619607,1309,0.58,178009,41.0,75.0,199950,71.4,26.5,6.1,16.9,210.663,94.014,110.7,24.9,78.822838,44.43766,-23,-14,-32,-23,-51,5,3,0,2,4,0,0,0,1,1,2,,,2,1,1,,,2,5,47.22,-1.522222,-5.444444,2.938889,0.0,20.32,-3.5,87.248356
KG,2022-01-06,ChIJ8yfp_B04lzgRM8SITrdYECg,Q813,country/KGZ,KG,Kyrgyzstan,KG,KGZ,0,193,2,185677,2816,1261,1242335,0,,2897,2282081,6524191,3227270,3296921,4094256,2362644,1017166,34.016,0.672,1529450,1100701,1082940,1014705,686435,581435,363824,111214,53487,8454619607,1309,0.58,178009,41.0,75.0,199950,71.4,26.5,6.1,16.9,210.663,94.014,110.7,24.9,78.822838,44.43766,-23,-13,-29,-19,-51,5,3,0,2,4,0,0,0,1,1,2,,,2,3,1,,0,2,5,47.22,-3.179012,-7.17284,2.203704,0.0,74.93,-6.395062,79.732257
KG,2022-01-07,ChIJ8yfp_B04lzgRM8SITrdYECg,Q813,country/KGZ,KG,Kyrgyzstan,KG,KGZ,0,190,2,185867,2818,844,1243179,0,,2826,2284907,6524191,3227270,3296921,4094256,2362644,1017166,34.016,0.672,1529450,1100701,1082940,1014705,686435,581435,363824,111214,53487,8454619607,1309,0.58,178009,41.0,75.0,199950,71.4,26.5,6.1,16.9,210.663,94.014,110.7,24.9,78.822838,44.43766,-30,-22,-36,-29,-59,10,3,0,2,4,0,0,0,1,1,2,,,2,3,1,,0,2,5,47.22,-2.661111,-5.761111,-0.227778,0.0,20.32,-4.616667,87.633375
KG,2022-01-08,ChIJ8yfp_B04lzgRM8SITrdYECg,Q813,country/KGZ,KG,Kyrgyzstan,KG,KGZ,0,198,1,186065,2819,692,1243871,0,,1780,2286687,6524191,3227270,3296921,4094256,2362644,1017166,34.016,0.672,1529450,1100701,1082940,1014705,686435,581435,363824,111214,53487,8454619607,1309,0.58,178009,41.0,75.0,199950,71.4,26.5,6.1,16.9,210.663,94.014,110.7,24.9,78.822838,44.43766,-28,-21,-33,-24,-35,3,3,0,2,4,0,0,0,1,1,2,,,2,3,1,,0,2,5,47.22,-2.533333,-5.205556,1.827778,0.0,64.77,-5.472222,81.362144
KG,2022-01-09,ChIJ8yfp_B04lzgRM8SITrdYECg,Q813,country/KGZ,KG,Kyrgyzstan,KG,KGZ,0,348,2,186413,2821,2399,1246270,0,,6184,2292871,6524191,3227270,3296921,4094256,2362644,1017166,34.016,0.672,1529450,1100701,1082940,1014705,686435,581435,363824,111214,53487,8454619607,1309,0.58,178009,41.0,75.0,199950,71.4,26.5,6.1,16.9,210.663,94.014,110.7,24.9,78.822838,44.43766,-23,-19,-30,-23,-25,2,3,0,2,4,0,0,0,1,1,2,,,2,3,1,,0,2,5,47.22,-3.895062,-6.432099,-0.592593,0.0,20.32,-7.438272,77.583942
KG,2022-01-10,ChIJ8yfp_B04lzgRM8SITrdYECg,Q813,country/KGZ,KG,Kyrgyzstan,KG,KGZ,0,465,2,186878,2823,4563,1250833,0,,10949,2303820,6524191,3227270,3296921,4094256,2362644,1017166,34.016,0.672,1529450,1100701,1082940,1014705,686435,581435,363824,111214,53487,8454619607,1309,0.58,178009,41.0,75.0,199950,71.4,26.5,6.1,16.9,210.663,94.014,110.7,24.9,78.822838,44.43766,-22,-14,-33,-18,-32,2,3,0,2,4,0,0,0,1,1,2,,,2,3,1,,0,2,5,47.22,-4.194444,-7.361111,-0.822222,0.0,64.77,-6.58642,75.944278
KG,2022-01-11,ChIJ8yfp_B04lzgRM8SITrdYECg,Q813,country/KGZ,KG,Kyrgyzstan,KG,KGZ,0,742,3,187620,2826,2952,1253785,0,,7789,2311609,6524191,3227270,3296921,4094256,2362644,1017166,34.016,0.672,1529450,1100701,1082940,1014705,686435,581435,363824,111214,53487,8454619607,1309,0.58,178009,41.0,75.0,199950,71.4,26.5,6.1,16.9,210.663,94.014,110.7,24.9,78.822838,44.43766,-17,-6,-28,-14,-30,1,3,0,2,4,0,0,0,1,1,2,,,2,3,1,,0,2,5,47.22,-5.538889,-9.922222,0.166667,0.0,59.69,-9.394444,76.022472
KG,2022-01-12,ChIJ8yfp_B04lzgRM8SITrdYECg,Q813,country/KGZ,KG,Kyrgyzstan,KG,KGZ,0,586,1,188206,2827,4699,1258484,0,,12627,2324236,6524191,3227270,3296921,4094256,2362644,1017166,34.016,0.672,1529450,1100701,1082940,1014705,686435,581435,363824,111214,53487,8454619607,1309,0.58,178009,41.0,75.0,199950,71.4,26.5,6.1,16.9,210.663,94.014,110.7,24.9,78.822838,44.43766,-20,-5,-29,-15,-19,0,3,0,2,4,0,0,0,1,1,2,,,2,3,1,,0,2,5,47.22,-4.35,-10.144444,2.161111,0.0,59.69,-10.466667,65.623257
KG,2022-01-13,ChIJ8yfp_B04lzgRM8SITrdYECg,Q813,country/KGZ,KG,Kyrgyzstan,KG,KGZ,0,607,1,188813,2828,0,,0,,8908,2333144,6524191,3227270,3296921,4094256,2362644,1017166,34.016,0.672,1529450,1100701,1082940,1014705,686435,581435,363824,111214,53487,8454619607,1309,0.58,178009,41.0,75.0,199950,71.4,26.5,6.1,16.9,210.663,94.014,110.7,24.9,78.822838,44.43766,-20,-6,-27,-16,-24,1,3,0,2,4,0,0,0,1,1,2,,,2,3,1,,0,2,5,47.22,-3.416667,-8.622222,2.916667,0.0,59.69,-8.883333,67.975675
KG,2022-01-14,ChIJ8yfp_B04lzgRM8SITrdYECg,Q813,country/KGZ,KG,Kyrgyzstan,KG,KGZ,0,874,2,189687,2830,6957,1265441,0,,8884,2342028,6524191,3227270,3296921,4094256,2362644,1017166,34.016,0.672,1529450,1100701,1082940,1014705,686435,581435,363824,111214,53487,8454619607,1309,0.58,178009,41.0,75.0,199950,71.4,26.5,6.1,16.9,210.663,94.014,110.7,24.9,78.822838,44.43766,-21,-8,-27,-17,-21,1,3,0,2,4,0,0,0,1,1,2,,,2,3,1,,0,2,5,47.22,-1.261111,-7.294444,5.766667,0.0,59.69,-8.505556,60.236013
KG,2022-01-15,ChIJ8yfp_B04lzgRM8SITrdYECg,Q813,country/KGZ,KG,Kyrgyzstan,KG,KGZ,0,781,3,190468,2833,859,1266300,0,,1965,2343993,6524191,3227270,3296921,4094256,2362644,1017166,34.016,0.672,1529450,1100701,1082940,1014705,686435,581435,363824,111214,53487,8454619607,1309,0.58,178009,41.0,75.0,199950,71.4,26.5,6.1,16.9,210.663,94.014,110.7,24.9,78.822838,44.43766,-21,-13,-29,-18,-9,0,3,0,2,4,0,0,0,1,1,2,,,2,3,1,,0,2,5,47.22,-0.305556,-5.755556,6.505556,0.0,59.69,-7.272222,62.5563
KG,2022-01-16,ChIJ8yfp_B04lzgRM8SITrdYECg,Q813,country/KGZ,KG,Kyrgyzstan,KG,KGZ,0,820,3,191288,2836,3221,1269521,0,,8648,2352641,6524191,3227270,3296921,4094256,2362644,1017166,34.016,0.672,1529450,1100701,1082940,1014705,686435,581435,363824,111214,53487,8454619607,1309,0.58,178009,41.0,75.0,199950,71.4,26.5,6.1,16.9,210.663,94.014,110.7,24.9,78.822838,44.43766,-20,-14,-27,-21,-23,2,3,0,2,4,0,0,0,1,1,2,,,2,3,1,,0,2,5,47.22,-0.024691,-5.574074,6.777778,0.0,59.69,-6.753086,62.636153
KG,2022-01-17,ChIJ8yfp_B04lzgRM8SITrdYECg,Q813,country/KGZ,KG,Kyrgyzstan,KG,KGZ,0,870,2,192158,2838,,,,,,,6524191,3227270,3296921,4094256,2362644,1017166,34.016,0.672,1529450,1100701,1082940,1014705,686435,581435,363824,111214,53487,8454619607,1309,0.58,178009,41.0,75.0,199950,71.4,26.5,6.1,16.9,210.663,94.014,110.7,24.9,78.822838,44.43766,-25,-15,-34,-20,-23,2,3,0,2,4,0,0,0,1,1,2,,,2,3,1,,0,2,5,47.22,-0.25,-5.044444,4.45,0.0,59.69,-4.405556,75.299096
KG,2022-01-18,ChIJ8yfp_B04lzgRM8SITrdYECg,Q813,country/KGZ,KG,Kyrgyzstan,KG,KGZ,0,870,4,193028,2842,8160,1277681,0,,20724,2373365,6524191,3227270,3296921,4094256,2362644,1017166,34.016,0.672,1529450,1100701,1082940,1014705,686435,581435,363824,111214,53487,8454619607,1309,0.58,178009,41.0,75.0,199950,71.4,26.5,6.1,16.9,210.663,94.014,110.7,24.9,78.822838,44.43766,-21,-9,-26,-16,-22,1,3,0,2,4,0,0,0,1,1,2,,,2,3,1,,0,2,5,47.22,0.7,-3.85,5.538889,0.0,54.61,-3.027778,78.512352
KG,2022-01-19,ChIJ8yfp_B04lzgRM8SITrdYECg,Q813,country/KGZ,KG,Kyrgyzstan,KG,KGZ,0,788,1,193816,2843,6417,1284098,0,,13289,2386654,6524191,3227270,3296921,4094256,2362644,1017166,34.016,0.672,1529450,1100701,1082940,1014705,686435,581435,363824,111214,53487,8454619607,1309,0.58,178009,41.0,75.0,199950,71.4,26.5,6.1,16.9,210.663,94.014,110.7,24.9,78.822838,44.43766,-24,-12,-34,-20,-22,3,3,0,2,4,0,0,0,1,1,2,,,2,3,1,,0,2,5,47.22,-0.511111,-3.261111,2.327778,0.0,54.61,-3.383333,82.740436
KG,2022-01-20,ChIJ8yfp_B04lzgRM8SITrdYECg,Q813,country/KGZ,KG,Kyrgyzstan,KG,KGZ,0,791,3,194607,2846,8768,1292866,0,,18357,2405011,6524191,3227270,3296921,4094256,2362644,1017166,34.016,0.672,1529450,1100701,1082940,1014705,686435,581435,363824,111214,53487,8454619607,1309,0.58,178009,41.0,75.0,199950,71.4,26.5,6.1,16.9,210.663,94.014,110.7,24.9,78.822838,44.43766,-22,-10,-30,-17,-25,3,3,0,2,4,0,0,0,1,1,2,,,2,3,1,,0,2,5,47.22,-2.567901,-8.012346,2.981481,0.0,20.32,-7.462963,72.379582
KG,2022-01-21,ChIJ8yfp_B04lzgRM8SITrdYECg,Q813,country/KGZ,KG,Kyrgyzstan,KG,KGZ,0,787,3,195394,2849,3880,1296746,0,,8322,2413333,6524191,3227270,3296921,4094256,2362644,1017166,34.016,0.672,1529450,1100701,1082940,1014705,686435,581435,363824,111214,53487,8454619607,1309,0.58,178009,41.0,75.0,199950,71.4,26.5,6.1,16.9,210.663,94.014,110.7,24.9,78.822838,44.43766,-21,-11,-27,-20,-23,3,3,0,2,4,0,0,0,1,1,2,,,2,3,1,,0,2,5,47.22,-3.977778,-9.477778,3.038889,0.0,39.793333,-9.305556,68.07264
KG,2022-01-22,ChIJ8yfp_B04lzgRM8SITrdYECg,Q813,country/KGZ,KG,Kyrgyzstan,KG,KGZ,0,426,2,195820,2851,882,1297628,0,,2030,2415363,6524191,3227270,3296921,4094256,2362644,1017166,34.016,0.672,1529450,1100701,1082940,1014705,686435,581435,363824,111214,53487,8454619607,1309,0.58,178009,41.0,75.0,199950,71.4,26.5,6.1,16.9,210.663,94.014,110.7,24.9,78.822838,44.43766,-22,-15,-30,-20,-22,2,3,0,2,4,0,0,0,1,1,2,,,2,3,1,,0,2,5,47.22,-3.961111,-9.483333,1.25,0.0,54.61,-8.488889,72.644882
KG,2022-01-23,ChIJ8yfp_B04lzgRM8SITrdYECg,Q813,country/KGZ,KG,Kyrgyzstan,KG,KGZ,0,412,3,196232,2854,1931,1299559,0,,4248,2419611,6524191,3227270,3296921,4094256,2362644,1017166,34.016,0.672,1529450,1100701,1082940,1014705,686435,581435,363824,111214,53487,8454619607,1309,0.58,178009,41.0,75.0,199950,71.4,26.5,6.1,16.9,210.663,94.014,110.7,24.9,78.822838,44.43766,-23,-20,-32,-27,-24,3,3,0,2,4,0,0,0,1,1,2,,,2,3,1,,0,2,5,47.22,-3.533333,-6.377778,-0.75,0.1016,54.61,-6.655556,80.311486
KG,2022-01-24,ChIJ8yfp_B04lzgRM8SITrdYECg,Q813,country/KGZ,KG,Kyrgyzstan,KG,KGZ,0,370,4,196602,2858,3522,1303081,0,,8134,2427745,6524191,3227270,3296921,4094256,2362644,1017166,34.016,0.672,1529450,1100701,1082940,1014705,686435,581435,363824,111214,53487,8454619607,1309,0.58,178009,41.0,75.0,199950,71.4,26.5,6.1,16.9,210.663,94.014,110.7,24.9,78.822838,44.43766,-25,-18,-32,-21,-25,3,3,0,2,4,0,0,0,1,1,2,,,2,3,1,,0,2,5,47.22,-4.561111,-8.005556,-0.472222,0.0,54.61,-7.911111,78.8267
KG,2022-01-25,ChIJ8yfp_B04lzgRM8SITrdYECg,Q813,country/KGZ,KG,Kyrgyzstan,KG,KGZ,0,479,4,197081,2862,5714,1308795,0,,14189,2441934,6524191,3227270,3296921,4094256,2362644,1017166,34.016,0.672,1529450,1100701,1082940,1014705,686435,581435,363824,111214,53487,8454619607,1309,0.58,178009,41.0,75.0,199950,71.4,26.5,6.1,16.9,210.663,94.014,110.7,24.9,78.822838,44.43766,-27,-18,-30,-27,-29,0,3,0,2,4,0,0,0,1,1,2,,,2,3,1,,0,2,5,47.22,-4.072222,-9.455556,1.544444,0.0,49.53,-8.9,70.319073
