location_key,date,wikidata_id,datacommons_id,country_code,country_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,new_tested,cumulative_confirmed,cumulative_deceased,cumulative_tested,population,population_male,population_female,population_rural,population_urban,population_density,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,gdp_usd,gdp_per_capita_usd,openstreetmap_id,latitude,longitude,area_sq_km,area_rural_sq_km,area_urban_sq_km,life_expectancy,diabetes_prevalence,adult_male_mortality_rate,adult_female_mortality_rate,school_closing,workplace_closing,cancel_public_events,restrictions_on_gatherings,public_transport_closing,stay_at_home_requirements,restrictions_on_internal_movement,international_travel_controls,income_support,debt_relief,fiscal_measures,international_support,public_information_campaigns,testing_policy,contact_tracing,emergency_investment_in_healthcare,investment_in_vaccines,facial_coverings,vaccination_policy,stringency_index,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
VI,2021-02-28,Q11703,country/VIR,VI,United States Virgin Islands,VI,VIR,0,0,0,52,2646,25,36591,104423,49601,54822,4444,102187,298.351,12868,14018,12731,9731,11766,14449,14021,10901,3938,3855000000,35938,286898,18.333333,-64.833333,350,63,302,79.568293,12.3,70.177,41.141,2,1,1,3,0,1,0,2,0,0,0,0,2,2,2,0,0,3,4,45.37,25.858025,23.82716,27.839506,0.903111,19.375,66.685664
VI,2021-03-01,Q11703,country/VIR,VI,United States Virgin Islands,VI,VIR,0,24,0,91,2670,25,36682,104423,49601,54822,4444,102187,298.351,12868,14018,12731,9731,11766,14449,14021,10901,3938,3855000000,35938,286898,18.333333,-64.833333,350,63,302,79.568293,12.3,70.177,41.141,2,1,1,3,0,1,0,2,0,0,0,0,2,2,2,0,0,3,4,45.37,25.506173,23.061728,27.697531,1.636889,19.361111,68.0746
VI,2021-03-02,Q11703,country/VIR,VI,United States Virgin Islands,VI,VIR,0,25,0,85,2695,25,36767,104423,49601,54822,4444,102187,298.351,12868,14018,12731,9731,11766,14449,14021,10901,3938,3855000000,35938,286898,18.333333,-64.833333,350,63,302,79.568293,12.3,70.177,41.141,2,1,1,3,0,1,0,2,0,0,0,0,2,2,2,0,0,3,4,45.37,25.104938,23.407407,27.209877,0.889,17.833333,62.599293
VI,2021-03-03,Q11703,country/VIR,VI,United States Virgin Islands,VI,VIR,0,9,0,78,2704,25,36845,104423,49601,54822,4444,102187,298.351,12868,14018,12731,9731,11766,14449,14021,10901,3938,3855000000,35938,286898,18.333333,-64.833333,350,63,302,79.568293,12.3,70.177,41.141,2,1,1,3,0,1,0,2,0,0,0,0,2,2,2,0,0,3,4,45.37,26.506173,24.666667,28.141975,0.310444,19.583333,67.363738
VI,2021-03-04,Q11703,country/VIR,VI,United States Virgin Islands,VI,VIR,0,10,0,103,2714,25,36948,104423,49601,54822,4444,102187,298.351,12868,14018,12731,9731,11766,14449,14021,10901,3938,3855000000,35938,286898,18.333333,-64.833333,350,63,302,79.568293,12.3,70.177,41.141,2,1,1,3,0,1,0,2,0,0,0,0,2,2,2,0,0,3,4,45.37,26.067901,23.45679,28.734568,0.169333,20.388889,72.11497
VI,2021-03-05,Q11703,country/VIR,VI,United States Virgin Islands,VI,VIR,0,0,0,61,2714,25,37009,104423,49601,54822,4444,102187,298.351,12868,14018,12731,9731,11766,14449,14021,10901,3938,3855000000,35938,286898,18.333333,-64.833333,350,63,302,79.568293,12.3,70.177,41.141,2,1,1,3,0,1,0,2,0,0,0,0,2,2,2,0,0,3,4,45.37,25.845679,22.876543,28.790123,0.0,20.833333,74.029298
VI,2021-03-06,Q11703,country/VIR,VI,United States Virgin Islands,VI,VIR,0,0,0,18,2714,25,37027,104423,49601,54822,4444,102187,298.351,12868,14018,12731,9731,11766,14449,14021,10901,3938,3855000000,35938,286898,18.333333,-64.833333,350,63,302,79.568293,12.3,70.177,41.141,2,1,1,3,0,1,0,2,0,0,0,0,2,2,2,0,0,3,4,45.37,26.45679,24.117284,28.728395,0.0,20.722222,70.727165
VI,2021-03-07,Q11703,country/VIR,VI,United States Virgin Islands,VI,VIR,0,0,0,39,2714,25,37066,104423,49601,54822,4444,102187,298.351,12868,14018,12731,9731,11766,14449,14021,10901,3938,3855000000,35938,286898,18.333333,-64.833333,350,63,302,79.568293,12.3,70.177,41.141,2,1,1,3,0,1,0,2,0,0,0,0,2,2,2,0,0,3,4,45.37,26.549383,24.518519,28.790123,0.0,21.083333,71.923239
VI,2021-03-08,Q11703,country/VIR,VI,United States Virgin Islands,VI,VIR,0,30,0,117,2744,25,37183,104423,49601,54822,4444,102187,298.351,12868,14018,12731,9731,11766,14449,14021,10901,3938,3855000000,35938,286898,18.333333,-64.833333,350,63,302,79.568293,12.3,70.177,41.141,2,1,1,3,0,1,0,2,0,0,0,0,2,2,2,0,0,3,4,45.37,26.691358,24.882716,29.04321,0.056444,21.680556,73.750759
VI,2021-03-09,Q11703,country/VIR,VI,United States Virgin Islands,VI,VIR,0,11,0,83,2755,25,37266,104423,49601,54822,4444,102187,298.351,12868,14018,12731,9731,11766,14449,14021,10901,3938,3855000000,35938,286898,18.333333,-64.833333,350,63,302,79.568293,12.3,70.177,41.141,2,1,1,3,0,1,0,2,0,0,0,0,2,2,2,0,0,3,4,45.37,26.160494,24.666667,28.561728,0.03175,20.708333,71.296607
VI,2021-03-10,Q11703,country/VIR,VI,United States Virgin Islands,VI,VIR,0,6,0,54,2761,25,37320,104423,49601,54822,4444,102187,298.351,12868,14018,12731,9731,11766,14449,14021,10901,3938,3855000000,35938,286898,18.333333,-64.833333,350,63,302,79.568293,12.3,70.177,41.141,2,1,1,3,0,1,0,2,0,0,0,0,2,2,2,0,0,3,4,45.37,26.611111,23.888889,29.319444,0.254,20.416667,68.860473
VI,2021-03-11,Q11703,country/VIR,VI,United States Virgin Islands,VI,VIR,0,0,0,449,2761,25,37769,104423,49601,54822,4444,102187,298.351,12868,14018,12731,9731,11766,14449,14021,10901,3938,3855000000,35938,286898,18.333333,-64.833333,350,63,302,79.568293,12.3,70.177,41.141,2,1,1,3,0,1,0,2,0,0,0,0,2,2,2,0,0,3,4,45.37,25.962963,23.685185,29.12963,0.0,19.666667,68.290593
VI,2021-03-12,Q11703,country/VIR,VI,United States Virgin Islands,VI,VIR,0,6,0,61,2767,25,37830,104423,49601,54822,4444,102187,298.351,12868,14018,12731,9731,11766,14449,14021,10901,3938,3855000000,35938,286898,18.333333,-64.833333,350,63,302,79.568293,12.3,70.177,41.141,2,1,1,3,0,1,0,2,0,0,0,0,2,2,2,0,0,3,4,45.37,26.12963,23.351852,28.925926,0.0,20.148148,69.719164
VI,2021-03-13,Q11703,country/VIR,VI,United States Virgin Islands,VI,VIR,0,0,0,11,2767,25,37841,104423,49601,54822,4444,102187,298.351,12868,14018,12731,9731,11766,14449,14021,10901,3938,3855000000,35938,286898,18.333333,-64.833333,350,63,302,79.568293,12.3,70.177,41.141,2,1,1,3,0,1,0,2,0,0,0,0,2,2,2,0,0,3,4,45.37,25.527778,21.472222,29.291667,0.0635,19.680556,70.261226
VI,2021-03-14,Q11703,country/VIR,VI,United States Virgin Islands,VI,VIR,0,0,0,53,2767,25,37894,104423,49601,54822,4444,102187,298.351,12868,14018,12731,9731,11766,14449,14021,10901,3938,3855000000,35938,286898,18.333333,-64.833333,350,63,302,79.568293,12.3,70.177,41.141,2,1,1,3,0,1,0,2,0,0,0,0,2,2,2,0,0,3,4,45.37,25.527778,21.847222,29.319444,0.254,20.277778,72.886052
VI,2021-03-15,Q11703,country/VIR,VI,United States Virgin Islands,VI,VIR,0,0,0,115,2767,25,38009,104423,49601,54822,4444,102187,298.351,12868,14018,12731,9731,11766,14449,14021,10901,3938,3855000000,35938,286898,18.333333,-64.833333,350,63,302,79.568293,12.3,70.177,41.141,2,2,1,3,0,1,0,2,1,0,0,0,2,2,2,0,0,3,5,49.07,25.694444,22.375,28.944444,0.592667,20.513889,73.194874
VI,2021-03-16,Q11703,country/VIR,VI,United States Virgin Islands,VI,VIR,0,25,0,101,2792,25,38110,104423,49601,54822,4444,102187,298.351,12868,14018,12731,9731,11766,14449,14021,10901,3938,3855000000,35938,286898,18.333333,-64.833333,350,63,302,79.568293,12.3,70.177,41.141,2,2,1,3,0,1,0,2,1,0,0,0,2,2,2,0,0,3,5,49.07,26.277778,24.314815,28.037037,0.0,18.319444,61.996507
VI,2021-03-17,Q11703,country/VIR,VI,United States Virgin Islands,VI,VIR,0,6,0,43,2798,25,38153,104423,49601,54822,4444,102187,298.351,12868,14018,12731,9731,11766,14449,14021,10901,3938,3855000000,35938,286898,18.333333,-64.833333,350,63,302,79.568293,12.3,70.177,41.141,2,2,1,3,0,1,0,2,1,0,0,0,2,2,2,0,0,3,5,49.07,25.345679,23.166667,27.561728,0.479778,18.986111,67.2501
VI,2021-03-18,Q11703,country/VIR,VI,United States Virgin Islands,VI,VIR,0,16,0,3295,2814,25,41448,104423,49601,54822,4444,102187,298.351,12868,14018,12731,9731,11766,14449,14021,10901,3938,3855000000,35938,286898,18.333333,-64.833333,350,63,302,79.568293,12.3,70.177,41.141,2,2,1,3,0,1,0,2,1,0,0,0,2,2,2,0,0,3,5,49.07,26.080247,24.444444,27.938272,0.592667,17.444444,59.785168
VI,2021-03-19,Q11703,country/VIR,VI,United States Virgin Islands,VI,VIR,0,0,0,2458,2814,25,43906,104423,49601,54822,4444,102187,298.351,12868,14018,12731,9731,11766,14449,14021,10901,3938,3855000000,35938,286898,18.333333,-64.833333,350,63,302,79.568293,12.3,70.177,41.141,2,2,1,3,0,1,0,2,1,0,0,0,2,2,2,0,0,3,5,49.07,26.401235,24.555556,28.648148,0.056444,18.583333,63.106263
VI,2021-03-20,Q11703,country/VIR,VI,United States Virgin Islands,VI,VIR,0,4,0,6945,2818,25,50851,104423,49601,54822,4444,102187,298.351,12868,14018,12731,9731,11766,14449,14021,10901,3938,3855000000,35938,286898,18.333333,-64.833333,350,63,302,79.568293,12.3,70.177,41.141,2,2,1,3,0,1,0,2,1,0,0,0,2,2,2,0,0,3,5,49.07,26.037037,24.148148,28.518519,0.028222,20.194444,69.370196
VI,2021-03-21,Q11703,country/VIR,VI,United States Virgin Islands,VI,VIR,0,6,0,3315,2824,25,54166,104423,49601,54822,4444,102187,298.351,12868,14018,12731,9731,11766,14449,14021,10901,3938,3855000000,35938,286898,18.333333,-64.833333,350,63,302,79.568293,12.3,70.177,41.141,2,2,1,3,0,1,0,2,1,0,0,0,2,2,2,0,0,3,5,49.07,26.364198,24.351852,28.839506,0.028222,19.069444,63.666294
VI,2021-03-22,Q11703,country/VIR,VI,United States Virgin Islands,VI,VIR,0,3,0,933,2827,25,55099,104423,49601,54822,4444,102187,298.351,12868,14018,12731,9731,11766,14449,14021,10901,3938,3855000000,35938,286898,18.333333,-64.833333,350,63,302,79.568293,12.3,70.177,41.141,2,2,1,3,0,1,0,2,1,0,0,0,2,2,2,0,0,3,5,49.07,26.296296,24.209877,28.722222,0.0,19.569444,66.261433
VI,2021-03-23,Q11703,country/VIR,VI,United States Virgin Islands,VI,VIR,0,49,0,188,2876,25,55287,104423,49601,54822,4444,102187,298.351,12868,14018,12731,9731,11766,14449,14021,10901,3938,3855000000,35938,286898,18.333333,-64.833333,350,63,302,79.568293,12.3,70.177,41.141,2,2,1,3,0,1,0,2,1,1,0,0,2,3,2,0,0,3,5,49.07,26.537037,24.388889,29.049383,0.084667,20.513889,69.461672
VI,2021-03-24,Q11703,country/VIR,VI,United States Virgin Islands,VI,VIR,0,1,0,224,2877,25,55511,104423,49601,54822,4444,102187,298.351,12868,14018,12731,9731,11766,14449,14021,10901,3938,3855000000,35938,286898,18.333333,-64.833333,350,63,302,79.568293,12.3,70.177,41.141,2,2,1,3,0,1,0,2,1,1,0,0,2,3,2,0,0,3,5,49.07,26.401235,24.259259,28.814815,0.0635,20.763889,71.618056
VI,2021-03-25,Q11703,country/VIR,VI,United States Virgin Islands,VI,VIR,0,11,1,191,2888,26,55702,104423,49601,54822,4444,102187,298.351,12868,14018,12731,9731,11766,14449,14021,10901,3938,3855000000,35938,286898,18.333333,-64.833333,350,63,302,79.568293,12.3,70.177,41.141,2,2,1,3,0,1,0,2,1,1,0,0,2,3,2,0,0,3,5,49.07,26.506173,24.425926,28.722222,0.0,20.333333,67.849768
VI,2021-03-26,Q11703,country/VIR,VI,United States Virgin Islands,VI,VIR,0,13,0,92,2901,26,55794,104423,49601,54822,4444,102187,298.351,12868,14018,12731,9731,11766,14449,14021,10901,3938,3855000000,35938,286898,18.333333,-64.833333,350,63,302,79.568293,12.3,70.177,41.141,2,2,1,3,0,1,0,2,1,1,0,0,2,3,2,0,0,3,5,49.07,26.098765,24.222222,28.592593,1.11125,20.208333,69.212924
VI,2021-03-27,Q11703,country/VIR,VI,United States Virgin Islands,VI,VIR,0,6,0,32,2907,26,55826,104423,49601,54822,4444,102187,298.351,12868,14018,12731,9731,11766,14449,14021,10901,3938,3855000000,35938,286898,18.333333,-64.833333,350,63,302,79.568293,12.3,70.177,41.141,2,2,1,3,0,1,0,2,1,1,0,0,2,3,2,0,0,3,5,49.07,26.271605,24.518519,28.858025,1.862667,20.097222,68.498266
VI,2021-03-28,Q11703,country/VIR,VI,United States Virgin Islands,VI,VIR,0,0,0,146,2907,26,55972,104423,49601,54822,4444,102187,298.351,12868,14018,12731,9731,11766,14449,14021,10901,3938,3855000000,35938,286898,18.333333,-64.833333,350,63,302,79.568293,12.3,70.177,41.141,2,2,1,3,0,1,0,2,1,1,0,0,2,3,2,0,0,3,5,49.07,26.265432,24.290123,28.617284,2.6035,20.666667,70.800664
VI,2021-03-29,Q11703,country/VIR,VI,United States Virgin Islands,VI,VIR,0,0,0,2135,2907,26,58107,104423,49601,54822,4444,102187,298.351,12868,14018,12731,9731,11766,14449,14021,10901,3938,3855000000,35938,286898,18.333333,-64.833333,350,63,302,79.568293,12.3,70.177,41.141,2,2,1,3,0,1,0,2,1,1,0,0,2,3,2,0,0,3,5,49.07,26.833333,24.882716,29.179012,1.016,20.986111,69.527477
VI,2021-03-30,Q11703,country/VIR,VI,United States Virgin Islands,VI,VIR,0,0,0,222,2907,26,58329,104423,49601,54822,4444,102187,298.351,12868,14018,12731,9731,11766,14449,14021,10901,3938,3855000000,35938,286898,18.333333,-64.833333,350,63,302,79.568293,12.3,70.177,41.141,2,2,1,2,0,1,0,2,1,1,0,0,2,3,2,0,0,3,5,46.3,26.475309,24.864198,29.117284,0.028222,21.430556,73.100602
VI,2021-03-31,Q11703,country/VIR,VI,United States Virgin Islands,VI,VIR,0,0,0,123,2907,26,58452,104423,49601,54822,4444,102187,298.351,12868,14018,12731,9731,11766,14449,14021,10901,3938,3855000000,35938,286898,18.333333,-64.833333,350,63,302,79.568293,12.3,70.177,41.141,2,2,1,2,0,1,0,2,1,1,0,0,2,3,2,0,0,3,5,46.3,26.395062,24.493827,28.635802,2.173111,20.541667,69.600303
VI,2021-04-01,Q11703,country/VIR,VI,United States Virgin Islands,VI,VIR,0,0,0,56,2907,26,58508,104423,49601,54822,4444,102187,298.351,12868,14018,12731,9731,11766,14449,14021,10901,3938,3855000000,35938,286898,18.333333,-64.833333,350,63,302,79.568293,12.3,70.177,41.141,2,2,1,2,0,1,0,2,1,1,0,0,2,3,2,0,0,3,5,46.3,26.481481,24.469136,28.814815,1.382889,19.305556,63.877115
VI,2021-04-02,Q11703,country/VIR,VI,United States Virgin Islands,VI,VIR,0,24,0,85,2931,26,58593,104423,49601,54822,4444,102187,298.351,12868,14018,12731,9731,11766,14449,14021,10901,3938,3855000000,35938,286898,18.333333,-64.833333,350,63,302,79.568293,12.3,70.177,41.141,2,2,1,2,0,1,0,2,1,1,0,0,2,3,2,0,0,3,5,46.3,25.951389,23.430556,28.736111,1.524,20.777778,72.478543
VI,2021-04-03,Q11703,country/VIR,VI,United States Virgin Islands,VI,VIR,0,0,0,74,2931,26,58667,104423,49601,54822,4444,102187,298.351,12868,14018,12731,9731,11766,14449,14021,10901,3938,3855000000,35938,286898,18.333333,-64.833333,350,63,302,79.568293,12.3,70.177,41.141,2,2,1,2,0,1,0,2,1,1,0,0,2,3,2,0,0,3,5,46.3,23.576389,23.515873,28.785714,5.08,21.481481,73.855308
VI,2021-04-04,Q11703,country/VIR,VI,United States Virgin Islands,VI,VIR,0,8,0,71,2939,26,58738,104423,49601,54822,4444,102187,298.351,12868,14018,12731,9731,11766,14449,14021,10901,3938,3855000000,35938,286898,18.333333,-64.833333,350,63,302,79.568293,12.3,70.177,41.141,2,2,1,2,0,1,0,2,1,1,0,0,2,3,2,0,0,3,5,46.3,26.423611,24.180556,29.131944,1.9685,21.069444,72.806244
VI,2021-04-05,Q11703,country/VIR,VI,United States Virgin Islands,VI,VIR,0,6,0,142,2945,26,58880,104423,49601,54822,4444,102187,298.351,12868,14018,12731,9731,11766,14449,14021,10901,3938,3855000000,35938,286898,18.333333,-64.833333,350,63,302,79.568293,12.3,70.177,41.141,2,2,1,2,0,1,0,2,1,1,0,0,2,3,2,0,0,3,5,46.3,25.930556,23.194444,29.034722,0.3175,20.75,73.301211
VI,2021-04-06,Q11703,country/VIR,VI,United States Virgin Islands,VI,VIR,0,0,0,155,2945,26,59035,104423,49601,54822,4444,102187,298.351,12868,14018,12731,9731,11766,14449,14021,10901,3938,3855000000,35938,286898,18.333333,-64.833333,350,63,302,79.568293,12.3,70.177,41.141,2,2,1,3,0,1,0,1,1,1,0,0,2,3,2,0,0,3,5,46.3,25.958333,23.395833,28.826389,0.0,20.638889,72.137291
VI,2021-04-07,Q11703,country/VIR,VI,United States Virgin Islands,VI,VIR,0,9,0,155,2954,26,59190,104423,49601,54822,4444,102187,298.351,12868,14018,12731,9731,11766,14449,14021,10901,3938,3855000000,35938,286898,18.333333,-64.833333,350,63,302,79.568293,12.3,70.177,41.141,2,2,1,3,0,1,0,1,1,1,0,0,2,3,2,0,0,3,5,46.3,26.145833,23.993056,28.652778,0.28575,21.027778,72.552204
VI,2021-04-08,Q11703,country/VIR,VI,United States Virgin Islands,VI,VIR,0,17,0,11,2971,26,59201,104423,49601,54822,4444,102187,298.351,12868,14018,12731,9731,11766,14449,14021,10901,3938,3855000000,35938,286898,18.333333,-64.833333,350,63,302,79.568293,12.3,70.177,41.141,2,2,1,3,0,1,0,1,1,1,0,0,2,3,2,0,0,3,5,46.3,25.923611,24.277778,28.277778,0.254,19.291667,66.039377
VI,2021-04-09,Q11703,country/VIR,VI,United States Virgin Islands,VI,VIR,0,0,0,105,2971,26,59306,104423,49601,54822,4444,102187,298.351,12868,14018,12731,9731,11766,14449,14021,10901,3938,3855000000,35938,286898,18.333333,-64.833333,350,63,302,79.568293,12.3,70.177,41.141,2,2,1,3,0,1,0,1,1,1,0,0,2,3,2,0,0,3,5,46.3,25.736111,23.784722,28.1875,0.127,16.972222,57.723122
VI,2021-04-10,Q11703,country/VIR,VI,United States Virgin Islands,VI,VIR,0,0,0,74,2971,26,59380,104423,49601,54822,4444,102187,298.351,12868,14018,12731,9731,11766,14449,14021,10901,3938,3855000000,35938,286898,18.333333,-64.833333,350,63,302,79.568293,12.3,70.177,41.141,2,2,1,3,0,1,0,1,1,1,0,0,2,3,2,0,0,3,5,46.3,25.597222,23.375,28.159722,0.0,16.291667,55.485636
VI,2021-04-11,Q11703,country/VIR,VI,United States Virgin Islands,VI,VIR,0,17,0,50,2988,26,59430,104423,49601,54822,4444,102187,298.351,12868,14018,12731,9731,11766,14449,14021,10901,3938,3855000000,35938,286898,18.333333,-64.833333,350,63,302,79.568293,12.3,70.177,41.141,2,2,1,3,0,1,0,1,1,1,0,0,2,3,2,0,0,3,5,46.3,25.345679,22.41358,28.475309,0.0,17.111111,60.743935
VI,2021-04-12,Q11703,country/VIR,VI,United States Virgin Islands,VI,VIR,0,17,0,160,3005,26,59590,104423,49601,54822,4444,102187,298.351,12868,14018,12731,9731,11766,14449,14021,10901,3938,3855000000,35938,286898,18.333333,-64.833333,350,63,302,79.568293,12.3,70.177,41.141,2,2,1,3,0,1,0,1,1,1,0,0,2,3,2,0,0,3,5,46.3,25.537037,22.45679,28.222222,0.0,18.097222,63.62536
VI,2021-04-13,Q11703,country/VIR,VI,United States Virgin Islands,VI,VIR,0,5,0,163,3010,26,59753,104423,49601,54822,4444,102187,298.351,12868,14018,12731,9731,11766,14449,14021,10901,3938,3855000000,35938,286898,18.333333,-64.833333,350,63,302,79.568293,12.3,70.177,41.141,2,2,1,3,0,1,0,1,1,1,0,0,2,3,2,0,0,3,5,46.3,26.709877,23.716049,29.271605,0.0,22.652778,78.491916
VI,2021-04-14,Q11703,country/VIR,VI,United States Virgin Islands,VI,VIR,0,12,0,125,3022,26,59878,104423,49601,54822,4444,102187,298.351,12868,14018,12731,9731,11766,14449,14021,10901,3938,3855000000,35938,286898,18.333333,-64.833333,350,63,302,79.568293,12.3,70.177,41.141,2,2,1,3,0,1,0,1,1,1,0,0,2,3,2,0,0,3,5,46.3,26.864198,24.364198,29.753086,0.0,21.986111,73.647501
VI,2021-04-15,Q11703,country/VIR,VI,United States Virgin Islands,VI,VIR,0,6,0,124,3028,26,60002,104423,49601,54822,4444,102187,298.351,12868,14018,12731,9731,11766,14449,14021,10901,3938,3855000000,35938,286898,18.333333,-64.833333,350,63,302,79.568293,12.3,70.177,41.141,2,2,1,3,0,1,0,1,1,1,0,0,2,3,2,0,0,3,5,46.3,26.253086,23.907407,29.148148,0.0,18.277778,61.049481
VI,2021-04-16,Q11703,country/VIR,VI,United States Virgin Islands,VI,VIR,0,11,1,99,3039,27,60101,104423,49601,54822,4444,102187,298.351,12868,14018,12731,9731,11766,14449,14021,10901,3938,3855000000,35938,286898,18.333333,-64.833333,350,63,302,79.568293,12.3,70.177,41.141,2,2,1,3,0,1,0,1,1,1,0,0,2,3,2,0,0,3,5,46.3,26.703704,24.54321,29.012346,0.0,21.666667,73.543932
VI,2021-04-17,Q11703,country/VIR,VI,United States Virgin Islands,VI,VIR,0,2,0,1,3041,27,60102,104423,49601,54822,4444,102187,298.351,12868,14018,12731,9731,11766,14449,14021,10901,3938,3855000000,35938,286898,18.333333,-64.833333,350,63,302,79.568293,12.3,70.177,41.141,2,2,1,3,0,1,0,1,1,1,0,0,2,3,2,0,0,3,5,46.3,27.716049,25.5,30.092593,0.0,23.208333,76.265861
VI,2021-04-18,Q11703,country/VIR,VI,United States Virgin Islands,VI,VIR,0,0,0,419,3041,27,60521,104423,49601,54822,4444,102187,298.351,12868,14018,12731,9731,11766,14449,14021,10901,3938,3855000000,35938,286898,18.333333,-64.833333,350,63,302,79.568293,12.3,70.177,41.141,2,2,1,3,0,1,0,1,1,1,0,0,2,3,2,0,0,3,5,46.3,27.604938,25.808642,29.882716,0.0,22.555556,73.780318
VI,2021-04-19,Q11703,country/VIR,VI,United States Virgin Islands,VI,VIR,0,3,0,508,3044,27,61029,104423,49601,54822,4444,102187,298.351,12868,14018,12731,9731,11766,14449,14021,10901,3938,3855000000,35938,286898,18.333333,-64.833333,350,63,302,79.568293,12.3,70.177,41.141,2,2,1,3,0,1,0,1,1,1,0,0,2,3,2,0,0,3,5,46.3,27.604938,25.858025,29.722222,0.0,21.986111,70.980788
VI,2021-04-20,Q11703,country/VIR,VI,United States Virgin Islands,VI,VIR,0,10,0,186,3054,27,61215,104423,49601,54822,4444,102187,298.351,12868,14018,12731,9731,11766,14449,14021,10901,3938,3855000000,35938,286898,18.333333,-64.833333,350,63,302,79.568293,12.3,70.177,41.141,2,2,1,3,0,1,0,1,1,1,0,0,2,3,2,0,0,3,5,46.3,27.530864,25.820988,29.987654,0.0,21.180556,67.956544
VI,2021-04-21,Q11703,country/VIR,VI,United States Virgin Islands,VI,VIR,0,10,0,178,3064,27,61393,104423,49601,54822,4444,102187,298.351,12868,14018,12731,9731,11766,14449,14021,10901,3938,3855000000,35938,286898,18.333333,-64.833333,350,63,302,79.568293,12.3,70.177,41.141,2,2,1,3,0,1,0,1,1,1,0,0,2,3,2,0,0,3,5,46.3,26.703704,24.54321,29.493827,0.0,20.875,70.361568
VI,2021-04-22,Q11703,country/VIR,VI,United States Virgin Islands,VI,VIR,0,4,0,88,3068,27,61481,104423,49601,54822,4444,102187,298.351,12868,14018,12731,9731,11766,14449,14021,10901,3938,3855000000,35938,286898,18.333333,-64.833333,350,63,302,79.568293,12.3,70.177,41.141,2,2,1,3,0,1,0,1,1,1,0,0,2,3,2,0,0,3,5,46.3,27.253086,25.209877,29.611111,0.53975,21.375,69.833657
VI,2021-04-23,Q11703,country/VIR,VI,United States Virgin Islands,VI,VIR,0,12,0,113,3080,27,61594,104423,49601,54822,4444,102187,298.351,12868,14018,12731,9731,11766,14449,14021,10901,3938,3855000000,35938,286898,18.333333,-64.833333,350,63,302,79.568293,12.3,70.177,41.141,2,2,1,3,0,1,0,1,1,1,0,0,2,3,2,0,0,3,5,46.3,27.179012,24.506173,29.67284,0.0635,21.472222,70.497526
VI,2021-04-24,Q11703,country/VIR,VI,United States Virgin Islands,VI,VIR,0,0,0,110,3080,27,61704,104423,49601,54822,4444,102187,298.351,12868,14018,12731,9731,11766,14449,14021,10901,3938,3855000000,35938,286898,18.333333,-64.833333,350,63,302,79.568293,12.3,70.177,41.141,2,2,1,3,0,1,0,1,1,1,0,0,2,3,2,0,0,3,5,46.3,27.416667,25.0625,30.006944,0.0635,21.111111,68.000614
VI,2021-04-25,Q11703,country/VIR,VI,United States Virgin Islands,VI,VIR,0,10,0,97,3090,27,61801,104423,49601,54822,4444,102187,298.351,12868,14018,12731,9731,11766,14449,14021,10901,3938,3855000000,35938,286898,18.333333,-64.833333,350,63,302,79.568293,12.3,70.177,41.141,2,2,1,3,0,1,0,1,1,1,0,0,2,3,2,0,0,3,5,46.3,27.138889,25.201389,29.798611,0.0,20.166667,65.256666
VI,2021-04-26,Q11703,country/VIR,VI,United States Virgin Islands,VI,VIR,0,3,0,197,3093,27,61998,104423,49601,54822,4444,102187,298.351,12868,14018,12731,9731,11766,14449,14021,10901,3938,3855000000,35938,286898,18.333333,-64.833333,350,63,302,79.568293,12.3,70.177,41.141,2,2,1,3,0,1,0,1,1,1,0,0,2,3,2,0,0,3,5,46.3,26.784722,23.763889,30.048611,0.254,20.583333,67.255802
VI,2021-04-27,Q11703,country/VIR,VI,United States Virgin Islands,VI,VIR,0,5,0,211,3098,27,62209,104423,49601,54822,4444,102187,298.351,12868,14018,12731,9731,11766,14449,14021,10901,3938,3855000000,35938,286898,18.333333,-64.833333,350,63,302,79.568293,12.3,70.177,41.141,2,2,1,3,0,1,0,1,1,1,0,0,2,3,2,0,0,3,5,46.3,26.715278,23.854167,30.0,0.762,20.680556,68.84511
VI,2021-04-28,Q11703,country/VIR,VI,United States Virgin Islands,VI,VIR,0,12,0,226,3110,27,62435,104423,49601,54822,4444,102187,298.351,12868,14018,12731,9731,11766,14449,14021,10901,3938,3855000000,35938,286898,18.333333,-64.833333,350,63,302,79.568293,12.3,70.177,41.141,2,2,1,3,0,1,0,1,1,1,0,0,2,3,2,0,0,3,5,46.3,25.236111,22.465278,28.715278,3.011714,21.347222,78.942219
VI,2021-04-29,Q11703,country/VIR,VI,United States Virgin Islands,VI,VIR,0,6,0,175,3116,27,62610,104423,49601,54822,4444,102187,298.351,12868,14018,12731,9731,11766,14449,14021,10901,3938,3855000000,35938,286898,18.333333,-64.833333,350,63,302,79.568293,12.3,70.177,41.141,2,2,1,3,0,1,0,1,1,1,0,0,2,3,2,0,0,3,5,46.3,25.944444,22.604167,29.604167,1.9685,20.611111,71.441228
