location_key,date,wikidata_id,country_code,country_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,new_tested,cumulative_confirmed,cumulative_deceased,new_persons_vaccinated,cumulative_persons_vaccinated,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_vaccine_doses_administered,cumulative_vaccine_doses_administered,population,population_male,population_female,population_rural,population_urban,population_largest_city,population_density,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,gdp_usd,gdp_per_capita_usd,human_capital_index,area_sq_km,area_rural_sq_km,area_urban_sq_km,life_expectancy,diabetes_prevalence,infant_mortality_rate,adult_male_mortality_rate,adult_female_mortality_rate,school_closing,workplace_closing,cancel_public_events,restrictions_on_gatherings,public_transport_closing,stay_at_home_requirements,restrictions_on_internal_movement,international_travel_controls,income_support,debt_relief,fiscal_measures,international_support,public_information_campaigns,testing_policy,contact_tracing,emergency_investment_in_healthcare,investment_in_vaccines,facial_coverings,vaccination_policy,stringency_index
PS,2021-04-16,Q1176995,PS,Palestine,PS,PSE,0,1618,28,4893,308579,3251,0,159754,0,23113,0,182867,5101416,2586971,2514445,1103858,3581448,693323,847.411,1364528,1109493,965725,664296,448140,297318,151853,77835,22228,14615900000,3198,0.554,6020,3505,2496,73.895,9.5,17.3,126.513,92.308,2,1,2,4,1,2,2,4,0,0,0,0,2,2,0,0,0,3,3,77.78
PS,2021-04-17,Q1176995,PS,Palestine,PS,PSE,0,988,34,3319,309567,3285,,,,,,,5101416,2586971,2514445,1103858,3581448,693323,847.411,1364528,1109493,965725,664296,448140,297318,151853,77835,22228,14615900000,3198,0.554,6020,3505,2496,73.895,9.5,17.3,126.513,92.308,2,1,2,4,1,2,2,4,0,0,0,0,2,2,0,0,0,3,3,77.78
PS,2021-04-18,Q1176995,PS,Palestine,PS,PSE,0,1529,30,5553,311096,3315,0,159976,0,23630,0,183606,5101416,2586971,2514445,1103858,3581448,693323,847.411,1364528,1109493,965725,664296,448140,297318,151853,77835,22228,14615900000,3198,0.554,6020,3505,2496,73.895,9.5,17.3,126.513,92.308,2,1,2,4,1,2,2,4,0,0,0,0,2,2,0,0,0,3,3,77.78
PS,2021-04-19,Q1176995,PS,Palestine,PS,PSE,0,2025,31,6655,313121,3346,0,166849,0,25466,0,192315,5101416,2586971,2514445,1103858,3581448,693323,847.411,1364528,1109493,965725,664296,448140,297318,151853,77835,22228,14615900000,3198,0.554,6020,3505,2496,73.895,9.5,17.3,126.513,92.308,2,1,2,4,1,2,2,4,0,0,0,0,2,2,0,0,0,3,3,77.78
PS,2021-04-20,Q1176995,PS,Palestine,PS,PSE,0,1748,18,6889,314869,3364,,,,,,,5101416,2586971,2514445,1103858,3581448,693323,847.411,1364528,1109493,965725,664296,448140,297318,151853,77835,22228,14615900000,3198,0.554,6020,3505,2496,73.895,9.5,17.3,126.513,92.308,2,1,2,4,1,2,2,4,0,0,0,0,2,2,0,0,0,3,3,77.78
PS,2021-04-21,Q1176995,PS,Palestine,PS,PSE,0,1652,19,6061,316521,3383,0,167549,0,34730,0,202279,5101416,2586971,2514445,1103858,3581448,693323,847.411,1364528,1109493,965725,664296,448140,297318,151853,77835,22228,14615900000,3198,0.554,6020,3505,2496,73.895,9.5,17.3,126.513,92.308,2,1,2,4,1,2,2,4,0,0,0,0,2,2,0,0,0,3,3,77.78
PS,2021-04-22,Q1176995,PS,Palestine,PS,PSE,0,1440,23,5641,317961,3406,0,167711,0,38643,0,206354,5101416,2586971,2514445,1103858,3581448,693323,847.411,1364528,1109493,965725,664296,448140,297318,151853,77835,22228,14615900000,3198,0.554,6020,3505,2496,73.895,9.5,17.3,126.513,92.308,2,1,2,4,1,2,2,4,0,0,0,0,2,2,0,0,0,3,3,77.78
PS,2021-04-23,Q1176995,PS,Palestine,PS,PSE,0,1139,13,4375,319100,3419,0,169856,0,43382,0,213238,5101416,2586971,2514445,1103858,3581448,693323,847.411,1364528,1109493,965725,664296,448140,297318,151853,77835,22228,14615900000,3198,0.554,6020,3505,2496,73.895,9.5,17.3,126.513,92.308,2,1,2,4,1,2,2,4,0,0,0,0,2,2,0,0,0,3,3,77.78
PS,2021-04-24,Q1176995,PS,Palestine,PS,PSE,0,713,16,3888,319813,3435,0,169960,0,43533,0,213493,5101416,2586971,2514445,1103858,3581448,693323,847.411,1364528,1109493,965725,664296,448140,297318,151853,77835,22228,14615900000,3198,0.554,6020,3505,2496,73.895,9.5,17.3,126.513,92.308,2,1,2,4,1,2,2,4,0,0,0,0,2,2,0,0,0,3,3,77.78
PS,2021-04-25,Q1176995,PS,Palestine,PS,PSE,0,1080,17,4572,320893,3452,,,,,,,5101416,2586971,2514445,1103858,3581448,693323,847.411,1364528,1109493,965725,664296,448140,297318,151853,77835,22228,14615900000,3198,0.554,6020,3505,2496,73.895,9.5,17.3,126.513,92.308,2,1,2,4,1,2,2,4,0,0,0,0,2,2,0,0,0,3,3,77.78
PS,2021-04-26,Q1176995,PS,Palestine,PS,PSE,0,1414,17,5696,322307,3469,,,,,,,5101416,2586971,2514445,1103858,3581448,693323,847.411,1364528,1109493,965725,664296,448140,297318,151853,77835,22228,14615900000,3198,0.554,6020,3505,2496,73.895,9.5,17.3,126.513,92.308,2,1,2,4,1,2,2,4,0,0,0,0,2,2,0,0,0,3,3,77.78
PS,2021-04-27,Q1176995,PS,Palestine,PS,PSE,0,1084,5,5008,323391,3474,,,,,,,5101416,2586971,2514445,1103858,3581448,693323,847.411,1364528,1109493,965725,664296,448140,297318,151853,77835,22228,14615900000,3198,0.554,6020,3505,2496,73.895,9.5,17.3,126.513,92.308,2,1,2,4,1,2,2,2,0,0,0,0,2,2,1,0,0,3,4,71.3
PS,2021-04-28,Q1176995,PS,Palestine,PS,PSE,0,1051,25,4957,324442,3499,,,,,,,5101416,2586971,2514445,1103858,3581448,693323,847.411,1364528,1109493,965725,664296,448140,297318,151853,77835,22228,14615900000,3198,0.554,6020,3505,2496,73.895,9.5,17.3,126.513,92.308,2,1,2,4,1,2,2,2,0,0,0,0,2,2,1,0,0,3,4,71.3
PS,2021-04-29,Q1176995,PS,Palestine,PS,PSE,0,861,18,4293,325303,3517,,,,,,,5101416,2586971,2514445,1103858,3581448,693323,847.411,1364528,1109493,965725,664296,448140,297318,151853,77835,22228,14615900000,3198,0.554,6020,3505,2496,73.895,9.5,17.3,126.513,92.308,2,1,2,4,1,2,2,2,0,0,0,0,2,2,1,0,0,3,4,71.3
PS,2021-04-30,Q1176995,PS,Palestine,PS,PSE,0,664,8,2907,325967,3525,,,,,,,5101416,2586971,2514445,1103858,3581448,693323,847.411,1364528,1109493,965725,664296,448140,297318,151853,77835,22228,14615900000,3198,0.554,6020,3505,2496,73.895,9.5,17.3,126.513,92.308,2,1,2,4,1,2,2,2,0,0,0,0,2,2,1,0,0,3,4,71.3
PS,2021-05-01,Q1176995,PS,Palestine,PS,PSE,0,512,15,3233,326479,3540,,,,,,,5101416,2586971,2514445,1103858,3581448,693323,847.411,1364528,1109493,965725,664296,448140,297318,151853,77835,22228,14615900000,3198,0.554,6020,3505,2496,73.895,9.5,17.3,126.513,92.308,2,1,2,4,1,2,2,4,0,0,0,0,2,1,0,0,0,3,3,79.63
PS,2021-05-02,Q1176995,PS,Palestine,PS,PSE,0,565,11,2963,327044,3551,,,,,,,5101416,2586971,2514445,1103858,3581448,693323,847.411,1364528,1109493,965725,664296,448140,297318,151853,77835,22228,14615900000,3198,0.554,6020,3505,2496,73.895,9.5,17.3,126.513,92.308,2,1,2,4,1,2,2,4,0,0,0,0,2,1,0,0,0,3,3,79.63
PS,2021-05-03,Q1176995,PS,Palestine,PS,PSE,0,718,13,3856,327762,3564,,,,,,,5101416,2586971,2514445,1103858,3581448,693323,847.411,1364528,1109493,965725,664296,448140,297318,151853,77835,22228,14615900000,3198,0.554,6020,3505,2496,73.895,9.5,17.3,126.513,92.308,2,1,2,4,1,2,2,4,0,0,0,0,2,1,0,0,0,3,3,79.63
PS,2021-05-04,Q1176995,PS,Palestine,PS,PSE,0,815,21,4552,328577,3585,,,,,,,5101416,2586971,2514445,1103858,3581448,693323,847.411,1364528,1109493,965725,664296,448140,297318,151853,77835,22228,14615900000,3198,0.554,6020,3505,2496,73.895,9.5,17.3,126.513,92.308,2,1,2,4,1,2,2,4,0,0,0,0,2,1,0,0,0,3,3,79.63
PS,2021-05-05,Q1176995,PS,Palestine,PS,PSE,0,651,9,3637,329228,3594,0,261322,0,192201,0,453523,5101416,2586971,2514445,1103858,3581448,693323,847.411,1364528,1109493,965725,664296,448140,297318,151853,77835,22228,14615900000,3198,0.554,6020,3505,2496,73.895,9.5,17.3,126.513,92.308,2,1,2,4,1,2,2,4,0,0,0,0,2,1,0,0,0,3,3,79.63
PS,2021-05-06,Q1176995,PS,Palestine,PS,PSE,0,559,12,3325,329787,3606,,,,,,,5101416,2586971,2514445,1103858,3581448,693323,847.411,1364528,1109493,965725,664296,448140,297318,151853,77835,22228,14615900000,3198,0.554,6020,3505,2496,73.895,9.5,17.3,126.513,92.308,2,1,2,4,1,2,2,4,0,0,0,0,2,1,0,0,0,3,3,79.63
PS,2021-05-07,Q1176995,PS,Palestine,PS,PSE,0,491,13,2383,330278,3619,,,,,,,5101416,2586971,2514445,1103858,3581448,693323,847.411,1364528,1109493,965725,664296,448140,297318,151853,77835,22228,14615900000,3198,0.554,6020,3505,2496,73.895,9.5,17.3,126.513,92.308,2,1,2,4,1,2,2,4,0,0,0,0,2,1,0,0,0,3,3,79.63
PS,2021-05-08,Q1176995,PS,Palestine,PS,PSE,0,314,7,2611,330592,3626,,,,,,,5101416,2586971,2514445,1103858,3581448,693323,847.411,1364528,1109493,965725,664296,448140,297318,151853,77835,22228,14615900000,3198,0.554,6020,3505,2496,73.895,9.5,17.3,126.513,92.308,2,1,2,4,1,2,2,4,0,0,0,0,2,1,0,0,0,3,3,79.63
PS,2021-05-09,Q1176995,PS,Palestine,PS,PSE,0,498,20,3473,331090,3646,,,,,,,5101416,2586971,2514445,1103858,3581448,693323,847.411,1364528,1109493,965725,664296,448140,297318,151853,77835,22228,14615900000,3198,0.554,6020,3505,2496,73.895,9.5,17.3,126.513,92.308,2,1,2,4,1,2,2,4,0,0,0,0,2,1,0,0,0,3,3,79.63
PS,2021-05-10,Q1176995,PS,Palestine,PS,PSE,0,528,15,3013,331618,3661,,,,,,,5101416,2586971,2514445,1103858,3581448,693323,847.411,1364528,1109493,965725,664296,448140,297318,151853,77835,22228,14615900000,3198,0.554,6020,3505,2496,73.895,9.5,17.3,126.513,92.308,2,1,2,4,1,2,2,4,0,0,0,0,2,1,0,0,0,3,3,79.63
PS,2021-05-11,Q1176995,PS,Palestine,PS,PSE,0,493,8,2806,332111,3669,,,,,,,5101416,2586971,2514445,1103858,3581448,693323,847.411,1364528,1109493,965725,664296,448140,297318,151853,77835,22228,14615900000,3198,0.554,6020,3505,2496,73.895,9.5,17.3,126.513,92.308,2,1,2,4,1,2,2,4,0,0,0,0,2,1,0,0,0,3,3,79.63
PS,2021-05-12,Q1176995,PS,Palestine,PS,PSE,0,0,0,,332111,3669,0,271530,0,195193,0,466723,5101416,2586971,2514445,1103858,3581448,693323,847.411,1364528,1109493,965725,664296,448140,297318,151853,77835,22228,14615900000,3198,0.554,6020,3505,2496,73.895,9.5,17.3,126.513,92.308,3,1,2,4,1,2,2,4,0,0,0,0,2,1,0,0,0,3,3,81.48
PS,2021-05-13,Q1176995,PS,Palestine,PS,PSE,0,274,14,1639,332385,3683,,,,,,,5101416,2586971,2514445,1103858,3581448,693323,847.411,1364528,1109493,965725,664296,448140,297318,151853,77835,22228,14615900000,3198,0.554,6020,3505,2496,73.895,9.5,17.3,126.513,92.308,3,1,2,4,1,2,2,4,0,0,0,0,2,1,0,0,0,3,3,81.48
PS,2021-05-14,Q1176995,PS,Palestine,PS,PSE,0,114,8,1155,332499,3691,0,271607,0,195207,0,466814,5101416,2586971,2514445,1103858,3581448,693323,847.411,1364528,1109493,965725,664296,448140,297318,151853,77835,22228,14615900000,3198,0.554,6020,3505,2496,73.895,9.5,17.3,126.513,92.308,3,1,2,4,1,2,2,4,0,0,0,0,2,1,0,0,0,3,3,81.48
PS,2021-05-15,Q1176995,PS,Palestine,PS,PSE,0,169,5,2999,332668,3696,,,,,,,5101416,2586971,2514445,1103858,3581448,693323,847.411,1364528,1109493,965725,664296,448140,297318,151853,77835,22228,14615900000,3198,0.554,6020,3505,2496,73.895,9.5,17.3,126.513,92.308,3,1,2,4,1,2,2,4,0,0,0,0,2,1,0,0,0,3,3,81.48
PS,2021-05-16,Q1176995,PS,Palestine,PS,PSE,0,247,9,2924,332915,3705,0,271828,0,195305,0,467133,5101416,2586971,2514445,1103858,3581448,693323,847.411,1364528,1109493,965725,664296,448140,297318,151853,77835,22228,14615900000,3198,0.554,6020,3505,2496,73.895,9.5,17.3,126.513,92.308,3,1,2,4,1,2,2,4,0,0,0,0,2,1,0,0,0,3,3,81.48
PS,2021-05-17,Q1176995,PS,Palestine,PS,PSE,0,253,6,2375,333168,3711,0,273438,0,195675,0,469113,5101416,2586971,2514445,1103858,3581448,693323,847.411,1364528,1109493,965725,664296,448140,297318,151853,77835,22228,14615900000,3198,0.554,6020,3505,2496,73.895,9.5,17.3,126.513,92.308,3,1,2,4,1,2,2,4,0,0,0,0,2,1,0,0,0,3,3,81.48
PS,2021-05-18,Q1176995,PS,Palestine,PS,PSE,0,205,5,1375,333373,3716,0,275305,0,196112,0,471417,5101416,2586971,2514445,1103858,3581448,693323,847.411,1364528,1109493,965725,664296,448140,297318,151853,77835,22228,14615900000,3198,0.554,6020,3505,2496,73.895,9.5,17.3,126.513,92.308,3,1,2,4,1,2,2,4,0,0,0,0,2,1,0,0,0,3,3,81.48
PS,2021-05-19,Q1176995,PS,Palestine,PS,PSE,0,225,2,1591,333598,3718,0,276464,0,196153,0,472617,5101416,2586971,2514445,1103858,3581448,693323,847.411,1364528,1109493,965725,664296,448140,297318,151853,77835,22228,14615900000,3198,0.554,6020,3505,2496,73.895,9.5,17.3,126.513,92.308,3,1,2,4,1,2,2,4,0,0,0,0,2,1,0,0,0,3,3,81.48
PS,2021-05-20,Q1176995,PS,Palestine,PS,PSE,0,212,2,1725,333810,3720,0,279505,0,196460,0,475965,5101416,2586971,2514445,1103858,3581448,693323,847.411,1364528,1109493,965725,664296,448140,297318,151853,77835,22228,14615900000,3198,0.554,6020,3505,2496,73.895,9.5,17.3,126.513,92.308,3,1,2,4,1,2,2,4,0,0,0,0,2,1,0,0,0,3,3,81.48
PS,2021-05-21,Q1176995,PS,Palestine,PS,PSE,0,232,7,1725,334042,3727,,,,,,,5101416,2586971,2514445,1103858,3581448,693323,847.411,1364528,1109493,965725,664296,448140,297318,151853,77835,22228,14615900000,3198,0.554,6020,3505,2496,73.895,9.5,17.3,126.513,92.308,3,1,2,4,1,2,2,4,0,0,0,0,2,1,0,0,0,3,3,81.48
PS,2021-05-22,Q1176995,PS,Palestine,PS,PSE,0,222,7,2267,334264,3734,,,,,,,5101416,2586971,2514445,1103858,3581448,693323,847.411,1364528,1109493,965725,664296,448140,297318,151853,77835,22228,14615900000,3198,0.554,6020,3505,2496,73.895,9.5,17.3,126.513,92.308,3,1,2,4,1,2,2,4,0,0,0,0,2,1,0,0,0,3,3,81.48
PS,2021-05-23,Q1176995,PS,Palestine,PS,PSE,0,355,4,3126,334619,3738,,,,,,,5101416,2586971,2514445,1103858,3581448,693323,847.411,1364528,1109493,965725,664296,448140,297318,151853,77835,22228,14615900000,3198,0.554,6020,3505,2496,73.895,9.5,17.3,126.513,92.308,3,1,2,4,1,2,2,4,0,0,0,0,2,1,0,0,0,3,3,81.48
PS,2021-05-24,Q1176995,PS,Palestine,PS,PSE,0,556,10,3568,335175,3748,,,,,,,5101416,2586971,2514445,1103858,3581448,693323,847.411,1364528,1109493,965725,664296,448140,297318,151853,77835,22228,14615900000,3198,0.554,6020,3505,2496,73.895,9.5,17.3,126.513,92.308,3,1,2,4,1,2,2,4,0,0,0,0,2,1,0,0,0,3,3,81.48
PS,2021-05-25,Q1176995,PS,Palestine,PS,PSE,0,461,3,3244,335636,3751,,,,,,,5101416,2586971,2514445,1103858,3581448,693323,847.411,1364528,1109493,965725,664296,448140,297318,151853,77835,22228,14615900000,3198,0.554,6020,3505,2496,73.895,9.5,17.3,126.513,92.308,3,1,2,4,1,2,2,4,0,0,0,0,2,1,0,0,0,3,3,81.48
PS,2021-05-26,Q1176995,PS,Palestine,PS,PSE,0,380,4,2997,336016,3755,0,293238,0,196460,0,489698,5101416,2586971,2514445,1103858,3581448,693323,847.411,1364528,1109493,965725,664296,448140,297318,151853,77835,22228,14615900000,3198,0.554,6020,3505,2496,73.895,9.5,17.3,126.513,92.308,3,1,2,4,1,2,2,4,0,0,0,0,2,1,0,0,0,3,3,81.48
PS,2021-05-27,Q1176995,PS,Palestine,PS,PSE,0,394,2,2440,336410,3757,0,296172,0,211874,0,508046,5101416,2586971,2514445,1103858,3581448,693323,847.411,1364528,1109493,965725,664296,448140,297318,151853,77835,22228,14615900000,3198,0.554,6020,3505,2496,73.895,9.5,17.3,126.513,92.308,3,1,2,4,1,2,2,4,0,0,0,0,2,1,0,0,0,3,3,81.48
PS,2021-05-28,Q1176995,PS,Palestine,PS,PSE,0,269,3,1631,336679,3760,,,,,,,5101416,2586971,2514445,1103858,3581448,693323,847.411,1364528,1109493,965725,664296,448140,297318,151853,77835,22228,14615900000,3198,0.554,6020,3505,2496,73.895,9.5,17.3,126.513,92.308,3,1,2,4,1,2,2,4,0,0,0,0,2,1,0,0,0,3,3,81.48
PS,2021-05-29,Q1176995,PS,Palestine,PS,PSE,0,210,3,2605,336889,3763,0,304889,0,217207,0,522096,5101416,2586971,2514445,1103858,3581448,693323,847.411,1364528,1109493,965725,664296,448140,297318,151853,77835,22228,14615900000,3198,0.554,6020,3505,2496,73.895,9.5,17.3,126.513,92.308,3,1,2,4,1,2,2,4,0,0,0,0,2,1,0,0,0,3,3,81.48
PS,2021-05-30,Q1176995,PS,Palestine,PS,PSE,0,302,2,3178,337191,3765,,,,,,,5101416,2586971,2514445,1103858,3581448,693323,847.411,1364528,1109493,965725,664296,448140,297318,151853,77835,22228,14615900000,3198,0.554,6020,3505,2496,73.895,9.5,17.3,126.513,92.308,3,1,2,4,1,2,2,4,0,0,0,0,2,1,0,0,0,3,3,81.48
PS,2021-05-31,Q1176995,PS,Palestine,PS,PSE,0,382,6,3320,337573,3771,0,318134,0,222774,0,540908,5101416,2586971,2514445,1103858,3581448,693323,847.411,1364528,1109493,965725,664296,448140,297318,151853,77835,22228,14615900000,3198,0.554,6020,3505,2496,73.895,9.5,17.3,126.513,92.308,3,1,2,4,1,2,2,4,0,0,0,0,2,1,0,0,0,3,3,81.48
PS,2021-06-01,Q1176995,PS,Palestine,PS,PSE,0,304,4,2751,337877,3775,0,330154,0,225906,0,556060,5101416,2586971,2514445,1103858,3581448,693323,847.411,1364528,1109493,965725,664296,448140,297318,151853,77835,22228,14615900000,3198,0.554,6020,3505,2496,73.895,9.5,17.3,126.513,92.308,3,1,2,4,1,2,2,4,0,0,0,0,2,1,0,0,0,3,3,81.48
PS,2021-06-02,Q1176995,PS,Palestine,PS,PSE,0,297,2,2382,338174,3777,0,344260,0,228083,0,572343,5101416,2586971,2514445,1103858,3581448,693323,847.411,1364528,1109493,965725,664296,448140,297318,151853,77835,22228,14615900000,3198,0.554,6020,3505,2496,73.895,9.5,17.3,126.513,92.308,3,1,2,4,2,2,2,4,0,0,0,0,2,1,0,0,0,3,3,88.89
PS,2021-06-03,Q1176995,PS,Palestine,PS,PSE,0,311,2,2047,338485,3779,0,359349,0,231138,0,590487,5101416,2586971,2514445,1103858,3581448,693323,847.411,1364528,1109493,965725,664296,448140,297318,151853,77835,22228,14615900000,3198,0.554,6020,3505,2496,73.895,9.5,17.3,126.513,92.308,3,1,2,4,2,2,2,4,0,0,0,0,2,1,0,0,0,3,3,88.89
PS,2021-06-04,Q1176995,PS,Palestine,PS,PSE,0,209,5,1507,338694,3784,0,372827,0,,0,607122,5101416,2586971,2514445,1103858,3581448,693323,847.411,1364528,1109493,965725,664296,448140,297318,151853,77835,22228,14615900000,3198,0.554,6020,3505,2496,73.895,9.5,17.3,126.513,92.308,3,1,2,4,2,2,2,4,0,0,0,0,2,1,0,0,0,3,3,88.89
PS,2021-06-05,Q1176995,PS,Palestine,PS,PSE,0,173,1,3156,338867,3785,0,373478,0,,0,607832,5101416,2586971,2514445,1103858,3581448,693323,847.411,1364528,1109493,965725,664296,448140,297318,151853,77835,22228,14615900000,3198,0.554,6020,3505,2496,73.895,9.5,17.3,126.513,92.308,3,1,2,4,2,2,2,4,0,0,0,0,2,1,0,0,0,3,3,88.89
PS,2021-06-06,Q1176995,PS,Palestine,PS,PSE,0,207,0,3156,339074,3785,,,,,,,5101416,2586971,2514445,1103858,3581448,693323,847.411,1364528,1109493,965725,664296,448140,297318,151853,77835,22228,14615900000,3198,0.554,6020,3505,2496,73.895,9.5,17.3,126.513,92.308,3,1,2,4,2,2,2,4,0,0,0,0,2,1,0,0,0,3,3,88.89
PS,2021-06-07,Q1176995,PS,Palestine,PS,PSE,0,311,3,3066,339385,3788,,,,,,,5101416,2586971,2514445,1103858,3581448,693323,847.411,1364528,1109493,965725,664296,448140,297318,151853,77835,22228,14615900000,3198,0.554,6020,3505,2496,73.895,9.5,17.3,126.513,92.308,3,1,2,4,2,2,2,4,0,0,0,0,2,1,0,0,0,3,3,88.89
PS,2021-06-08,Q1176995,PS,Palestine,PS,PSE,0,246,2,2761,339631,3790,,,,,,,5101416,2586971,2514445,1103858,3581448,693323,847.411,1364528,1109493,965725,664296,448140,297318,151853,77835,22228,14615900000,3198,0.554,6020,3505,2496,73.895,9.5,17.3,126.513,92.308,3,1,2,4,2,2,2,4,0,0,0,0,2,1,0,0,0,3,3,88.89
PS,2021-06-09,Q1176995,PS,Palestine,PS,PSE,0,228,2,2409,339859,3792,,,,,,,5101416,2586971,2514445,1103858,3581448,693323,847.411,1364528,1109493,965725,664296,448140,297318,151853,77835,22228,14615900000,3198,0.554,6020,3505,2496,73.895,9.5,17.3,126.513,92.308,3,1,2,4,2,2,2,4,0,0,0,0,2,1,0,0,0,3,3,88.89
PS,2021-06-10,Q1176995,PS,Palestine,PS,PSE,0,211,4,1713,340070,3796,,,,,,,5101416,2586971,2514445,1103858,3581448,693323,847.411,1364528,1109493,965725,664296,448140,297318,151853,77835,22228,14615900000,3198,0.554,6020,3505,2496,73.895,9.5,17.3,126.513,92.308,3,1,2,4,2,2,2,4,0,0,0,0,2,1,0,0,0,3,3,88.89
PS,2021-06-11,Q1176995,PS,Palestine,PS,PSE,0,183,2,1673,340253,3798,,,,,,,5101416,2586971,2514445,1103858,3581448,693323,847.411,1364528,1109493,965725,664296,448140,297318,151853,77835,22228,14615900000,3198,0.554,6020,3505,2496,73.895,9.5,17.3,126.513,92.308,3,1,2,4,2,2,2,4,0,0,0,0,2,1,0,0,0,3,3,88.89
PS,2021-06-12,Q1176995,PS,Palestine,PS,PSE,0,122,3,2559,340375,3801,0,408606,0,,0,657697,5101416,2586971,2514445,1103858,3581448,693323,847.411,1364528,1109493,965725,664296,448140,297318,151853,77835,22228,14615900000,3198,0.554,6020,3505,2496,73.895,9.5,17.3,126.513,92.308,3,1,2,4,2,2,2,4,0,0,0,0,2,1,0,0,0,3,3,88.89
PS,2021-06-13,Q1176995,PS,Palestine,PS,PSE,0,156,6,2559,340531,3807,0,408803,0,,0,658075,5101416,2586971,2514445,1103858,3581448,693323,847.411,1364528,1109493,965725,664296,448140,297318,151853,77835,22228,14615900000,3198,0.554,6020,3505,2496,73.895,9.5,17.3,126.513,92.308,3,1,2,4,2,2,2,4,0,0,0,0,2,1,0,0,0,3,3,88.89
PS,2021-06-14,Q1176995,PS,Palestine,PS,PSE,0,258,3,2924,340789,3810,0,412566,0,,0,666170,5101416,2586971,2514445,1103858,3581448,693323,847.411,1364528,1109493,965725,664296,448140,297318,151853,77835,22228,14615900000,3198,0.554,6020,3505,2496,73.895,9.5,17.3,126.513,92.308,3,1,2,4,2,2,2,4,0,0,0,0,2,1,0,0,0,3,3,88.89
PS,2021-06-15,Q1176995,PS,Palestine,PS,PSE,0,216,2,2658,341005,3812,,,,,,,5101416,2586971,2514445,1103858,3581448,693323,847.411,1364528,1109493,965725,664296,448140,297318,151853,77835,22228,14615900000,3198,0.554,6020,3505,2496,73.895,9.5,17.3,126.513,92.308,3,1,2,4,2,2,2,4,0,0,0,0,2,1,0,0,0,3,3,88.89
PS,2021-06-16,Q1176995,PS,Palestine,PS,PSE,0,170,1,,341175,3813,0,426897,0,,0,685750,5101416,2586971,2514445,1103858,3581448,693323,847.411,1364528,1109493,965725,664296,448140,297318,151853,77835,22228,14615900000,3198,0.554,6020,3505,2496,73.895,9.5,17.3,126.513,92.308,3,1,2,4,2,2,2,4,0,0,0,0,2,1,0,0,0,3,3,88.89
PS,2021-06-17,Q1176995,PS,Palestine,PS,PSE,0,165,3,1823,341340,3816,,,,,,,5101416,2586971,2514445,1103858,3581448,693323,847.411,1364528,1109493,965725,664296,448140,297318,151853,77835,22228,14615900000,3198,0.554,6020,3505,2496,73.895,9.5,17.3,126.513,92.308,3,1,2,4,2,2,2,4,0,0,0,0,2,1,0,0,0,3,3,88.89
PS,2021-06-18,Q1176995,PS,Palestine,PS,PSE,0,106,2,1335,341446,3818,,,,,,,5101416,2586971,2514445,1103858,3581448,693323,847.411,1364528,1109493,965725,664296,448140,297318,151853,77835,22228,14615900000,3198,0.554,6020,3505,2496,73.895,9.5,17.3,126.513,92.308,3,1,2,4,2,2,2,4,0,0,0,0,2,1,0,0,0,3,3,88.89
PS,2021-06-19,Q1176995,PS,Palestine,PS,PSE,0,206,4,2541,341652,3822,0,445598,0,,0,716393,5101416,2586971,2514445,1103858,3581448,693323,847.411,1364528,1109493,965725,664296,448140,297318,151853,77835,22228,14615900000,3198,0.554,6020,3505,2496,73.895,9.5,17.3,126.513,92.308,3,1,2,4,2,2,2,4,0,0,0,0,2,1,0,0,0,3,3,88.89
PS,2021-06-20,Q1176995,PS,Palestine,PS,PSE,0,204,1,2721,341856,3823,,,,,,,5101416,2586971,2514445,1103858,3581448,693323,847.411,1364528,1109493,965725,664296,448140,297318,151853,77835,22228,14615900000,3198,0.554,6020,3505,2496,73.895,9.5,17.3,126.513,92.308,3,1,2,4,2,2,2,4,0,0,0,0,2,1,0,0,0,3,3,88.89
PS,2021-06-21,Q1176995,PS,Palestine,PS,PSE,0,0,0,2789,341856,3823,0,454006,0,,0,737603,5101416,2586971,2514445,1103858,3581448,693323,847.411,1364528,1109493,965725,664296,448140,297318,151853,77835,22228,14615900000,3198,0.554,6020,3505,2496,73.895,9.5,17.3,126.513,92.308,3,1,2,4,2,2,2,4,0,0,0,0,2,1,0,0,0,3,3,88.89
PS,2021-06-22,Q1176995,PS,Palestine,PS,PSE,0,176,0,3307,342032,3823,0,461162,0,,0,757974,5101416,2586971,2514445,1103858,3581448,693323,847.411,1364528,1109493,965725,664296,448140,297318,151853,77835,22228,14615900000,3198,0.554,6020,3505,2496,73.895,9.5,17.3,126.513,92.308,3,1,2,4,2,2,2,4,0,0,0,0,2,1,0,0,0,3,3,88.89
