location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,new_tested,cumulative_confirmed,cumulative_deceased,cumulative_tested,new_hospitalized_patients,cumulative_hospitalized_patients,new_persons_vaccinated,cumulative_persons_vaccinated,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_vaccine_doses_administered,cumulative_vaccine_doses_administered,population,population_male,population_female,population_rural,population_urban,population_largest_city,population_clustered,population_density,human_development_index,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,gdp_usd,gdp_per_capita_usd,human_capital_index,openstreetmap_id,latitude,longitude,area_sq_km,area_rural_sq_km,area_urban_sq_km,life_expectancy,smoking_prevalence,diabetes_prevalence,infant_mortality_rate,adult_male_mortality_rate,adult_female_mortality_rate,pollution_mortality_rate,comorbidity_mortality_rate,nurses_per_1000,physicians_per_1000,health_expenditure_usd,out_of_pocket_health_expenditure_usd,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_transit_stations,mobility_workplaces,mobility_residential,school_closing,workplace_closing,cancel_public_events,restrictions_on_gatherings,public_transport_closing,stay_at_home_requirements,restrictions_on_internal_movement,international_travel_controls,income_support,debt_relief,fiscal_measures,international_support,public_information_campaigns,testing_policy,contact_tracing,emergency_investment_in_healthcare,investment_in_vaccines,facial_coverings,vaccination_policy,stringency_index,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
JP,2022-05-13,ChIJLxl_1w9OZzQRRFJmfNR1QvU,Q17,country/JPN,JP,Japan,JP,JPN,0,36887,31,101552,8037451,30089,48323354,327917,80507348,19006,103411548,27045,101796078,499755,276786177,126476458,61753045,64723413,10482515,115782416,37435191,81716514,346.934,0.919,10179969,11267171,12147325,14455416,18473075,16541515,15875235,16185375,11351377,5081769542379,40246,0.844,382313,35.0,136.0,377970,260649,108678,84.210976,22.1,5.6,1.8,66.483,35.709,11.9,8.4,12.1531,2.4115,4168.986328,535.619568,-19,-8,-39,-19,-8,7,1,1,1,1,0,1,1,4,2,2,,,2,1,1,,0,1,5,45.37,20.161111,17.766667,21.927778,21.844,,19.005556,93.132897
JP,2022-05-14,ChIJLxl_1w9OZzQRRFJmfNR1QvU,Q17,country/JPN,JP,Japan,JP,JPN,0,39405,34,65366,8076856,30123,48388720,338725,80846073,30634,103442182,54961,101851039,592081,277378258,126476458,61753045,64723413,10482515,115782416,37435191,81716514,346.934,0.919,10179969,11267171,12147325,14455416,18473075,16541515,15875235,16185375,11351377,5081769542379,40246,0.844,382313,35.0,136.0,377970,260649,108678,84.210976,22.1,5.6,1.8,66.483,35.709,11.9,8.4,12.1531,2.4115,4168.986328,535.619568,-9,4,-18,-18,-9,5,1,1,1,1,0,1,1,4,2,2,,,2,1,1,,0,1,5,45.37,16.738889,12.3,21.583333,18.654889,,10.694444,68.072943
JP,2022-05-15,ChIJLxl_1w9OZzQRRFJmfNR1QvU,Q17,country/JPN,JP,Japan,JP,JPN,0,30440,22,124690,8107296,30145,48513410,344529,81190602,8290,103450472,18986,101870025,199826,277578084,126476458,61753045,64723413,10482515,115782416,37435191,81716514,346.934,0.919,10179969,11267171,12147325,14455416,18473075,16541515,15875235,16185375,11351377,5081769542379,40246,0.844,382313,35.0,136.0,377970,260649,108678,84.210976,22.1,5.6,1.8,66.483,35.709,11.9,8.4,12.1531,2.4115,4168.986328,535.619568,-8,4,4,-16,-5,3,1,1,1,1,0,1,1,4,2,2,,,2,1,1,,0,1,5,45.37,16.238889,12.2,19.922222,0.0,,8.344444,60.221195
JP,2022-05-16,ChIJLxl_1w9OZzQRRFJmfNR1QvU,Q17,country/JPN,JP,Japan,JP,JPN,0,15243,28,143012,8122539,30173,48656422,336262,81526864,7166,103457638,13988,101884013,203936,277782020,126476458,61753045,64723413,10482515,115782416,37435191,81716514,346.934,0.919,10179969,11267171,12147325,14455416,18473075,16541515,15875235,16185375,11351377,5081769542379,40246,0.844,382313,35.0,136.0,377970,260649,108678,84.210976,22.1,5.6,1.8,66.483,35.709,11.9,8.4,12.1531,2.4115,4168.986328,535.619568,-13,-3,-20,-15,-6,4,1,1,1,1,0,1,1,4,2,2,,,2,1,1,,0,1,5,45.37,17.461111,13.394444,20.961111,0.0,,10.422222,63.774858
JP,2022-05-17,ChIJLxl_1w9OZzQRRFJmfNR1QvU,Q17,country/JPN,JP,Japan,JP,JPN,0,43704,33,177176,8166243,30206,48833598,330474,81857338,7308,103464946,14532,101898545,200194,277982214,126476458,61753045,64723413,10482515,115782416,37435191,81716514,346.934,0.919,10179969,11267171,12147325,14455416,18473075,16541515,15875235,16185375,11351377,5081769542379,40246,0.844,382313,35.0,136.0,377970,260649,108678,84.210976,22.1,5.6,1.8,66.483,35.709,11.9,8.4,12.1531,2.4115,4168.986328,535.619568,-8,1,-9,-14,-6,4,1,1,1,1,0,1,1,4,2,2,,,2,1,1,,0,1,5,45.37,16.705556,12.616667,21.572222,0.0,,10.816667,68.614371
JP,2022-05-18,ChIJLxl_1w9OZzQRRFJmfNR1QvU,Q17,country/JPN,JP,Japan,JP,JPN,0,42070,52,139802,8208313,30258,48973400,330661,82187999,7005,103471951,12655,101911200,190769,278172983,126476458,61753045,64723413,10482515,115782416,37435191,81716514,346.934,0.919,10179969,11267171,12147325,14455416,18473075,16541515,15875235,16185375,11351377,5081769542379,40246,0.844,382313,35.0,136.0,377970,260649,108678,84.210976,22.1,5.6,1.8,66.483,35.709,11.9,8.4,12.1531,2.4115,4168.986328,535.619568,-8,1,0,-14,-6,3,1,1,1,1,0,1,1,4,2,2,,,2,1,1,,0,1,5,45.37,19.888889,12.705556,26.238889,0.0,,8.4,48.416737
JP,2022-05-19,ChIJLxl_1w9OZzQRRFJmfNR1QvU,Q17,country/JPN,JP,Japan,JP,JPN,0,36618,36,153317,8244931,30294,49126717,335298,82523297,5734,103477685,12437,101923637,187988,278360971,126476458,61753045,64723413,10482515,115782416,37435191,81716514,346.934,0.919,10179969,11267171,12147325,14455416,18473075,16541515,15875235,16185375,11351377,5081769542379,40246,0.844,382313,35.0,136.0,377970,260649,108678,84.210976,22.1,5.6,1.8,66.483,35.709,11.9,8.4,12.1531,2.4115,4168.986328,535.619568,-9,0,-6,-14,-7,4,1,1,1,1,0,1,1,4,2,2,,,2,1,1,,0,1,5,45.37,21.016667,13.983333,26.7,0.0,,9.244444,47.664719
JP,2022-05-20,ChIJLxl_1w9OZzQRRFJmfNR1QvU,Q17,country/JPN,JP,Japan,JP,JPN,0,34851,44,77689,8279782,30338,49204406,333603,82856900,15839,103493524,9151,101932788,413082,278774053,126476458,61753045,64723413,10482515,115782416,37435191,81716514,346.934,0.919,10179969,11267171,12147325,14455416,18473075,16541515,15875235,16185375,11351377,5081769542379,40246,0.844,382313,35.0,136.0,377970,260649,108678,84.210976,22.1,5.6,1.8,66.483,35.709,11.9,8.4,12.1531,2.4115,4168.986328,535.619568,-10,2,-8,-15,-7,4,1,1,1,1,0,1,1,4,2,2,,,2,1,1,,0,1,5,45.37,20.688889,15.838889,24.772222,0.0,,11.372222,55.621269
JP,2022-05-21,ChIJLxl_1w9OZzQRRFJmfNR1QvU,Q17,country/JPN,JP,Japan,JP,JPN,0,35807,37,48711,8315589,30375,49253117,330466,83187366,23099,103516623,36063,101968851,491302,279265355,126476458,61753045,64723413,10482515,115782416,37435191,81716514,346.934,0.919,10179969,11267171,12147325,14455416,18473075,16541515,15875235,16185375,11351377,5081769542379,40246,0.844,382313,35.0,136.0,377970,260649,108678,84.210976,22.1,5.6,1.8,66.483,35.709,11.9,8.4,12.1531,2.4115,4168.986328,535.619568,-9,1,-14,-15,-8,4,1,1,1,1,0,1,1,4,2,2,,,2,1,1,,0,1,5,45.37,18.194444,15.983333,20.877778,0.254,,13.705556,75.508631
JP,2022-05-22,ChIJLxl_1w9OZzQRRFJmfNR1QvU,Q17,country/JPN,JP,Japan,JP,JPN,0,26688,16,164058,8342277,30391,49417175,327375,83514741,6178,103522801,9223,101978074,140970,279406325,126476458,61753045,64723413,10482515,115782416,37435191,81716514,346.934,0.919,10179969,11267171,12147325,14455416,18473075,16541515,15875235,16185375,11351377,5081769542379,40246,0.844,382313,35.0,136.0,377970,260649,108678,84.210976,22.1,5.6,1.8,66.483,35.709,11.9,8.4,12.1531,2.4115,4168.986328,535.619568,-7,3,8,-13,-5,2,1,1,1,1,0,1,1,4,2,2,,,2,1,1,,0,1,5,45.37,21.666667,16.1,27.161111,0.790222,,13.372222,59.533717
JP,2022-05-23,ChIJLxl_1w9OZzQRRFJmfNR1QvU,Q17,country/JPN,JP,Japan,JP,JPN,0,12748,30,112685,8355025,30421,49529860,317479,83832220,7567,103530368,7204,101985278,156135,279562460,126476458,61753045,64723413,10482515,115782416,37435191,81716514,346.934,0.919,10179969,11267171,12147325,14455416,18473075,16541515,15875235,16185375,11351377,5081769542379,40246,0.844,382313,35.0,136.0,377970,260649,108678,84.210976,22.1,5.6,1.8,66.483,35.709,11.9,8.4,12.1531,2.4115,4168.986328,535.619568,-10,-1,-9,-14,-6,4,1,1,1,1,0,1,1,4,2,2,,,2,1,1,,0,1,5,45.37,20.877778,15.127778,26.538889,2.5146,,9.672222,49.885778
JP,2022-05-24,ChIJLxl_1w9OZzQRRFJmfNR1QvU,Q17,country/JPN,JP,Japan,JP,JPN,0,37747,32,162341,8392772,30453,49692201,308939,84141159,7780,103538148,2836,101988114,147379,279709839,126476458,61753045,64723413,10482515,115782416,37435191,81716514,346.934,0.919,10179969,11267171,12147325,14455416,18473075,16541515,15875235,16185375,11351377,5081769542379,40246,0.844,382313,35.0,136.0,377970,260649,108678,84.210976,22.1,5.6,1.8,66.483,35.709,11.9,8.4,12.1531,2.4115,4168.986328,535.619568,-7,2,-2,-13,-6,4,1,1,1,1,0,1,1,4,2,2,,,2,1,1,,0,1,5,45.37,22.966667,15.405556,28.305556,0.0,,15.022222,61.634242
JP,2022-05-25,ChIJLxl_1w9OZzQRRFJmfNR1QvU,Q17,country/JPN,JP,Japan,JP,JPN,0,34641,49,121221,8427413,30502,49813422,307145,84448304,7700,103545848,2745,101990859,142636,279852475,126476458,61753045,64723413,10482515,115782416,37435191,81716514,346.934,0.919,10179969,11267171,12147325,14455416,18473075,16541515,15875235,16185375,11351377,5081769542379,40246,0.844,382313,35.0,136.0,377970,260649,108678,84.210976,22.1,5.6,1.8,66.483,35.709,11.9,8.4,12.1531,2.4115,4168.986328,535.619568,-6,5,-2,-13,-6,3,1,1,1,1,0,1,1,4,2,2,,,2,1,1,,0,1,5,45.37,23.188889,19.127778,28.072222,0.0,,15.594444,62.930835
JP,2022-05-26,ChIJLxl_1w9OZzQRRFJmfNR1QvU,Q17,country/JPN,JP,Japan,JP,JPN,0,28089,40,160757,8455502,30542,49974179,303773,84752077,6323,103552171,2350,101993209,146879,279999354,126476458,61753045,64723413,10482515,115782416,37435191,81716514,346.934,0.919,10179969,11267171,12147325,14455416,18473075,16541515,15875235,16185375,11351377,5081769542379,40246,0.844,382313,35.0,136.0,377970,260649,108678,84.210976,22.1,5.6,1.8,66.483,35.709,11.9,8.4,12.1531,2.4115,4168.986328,535.619568,-9,1,-13,-14,-6,4,1,1,1,1,0,1,1,4,2,2,,,2,1,1,,0,1,5,45.37,21.494444,18.155556,26.522222,5.2705,,17.655556,79.230407
JP,2022-05-27,ChIJLxl_1w9OZzQRRFJmfNR1QvU,Q17,country/JPN,JP,Japan,JP,JPN,0,24900,39,90345,8480402,30581,50064524,292640,85044717,13130,103565301,17103,102010312,358318,280357672,126476458,61753045,64723413,10482515,115782416,37435191,81716514,346.934,0.919,10179969,11267171,12147325,14455416,18473075,16541515,15875235,16185375,11351377,5081769542379,40246,0.844,382313,35.0,136.0,377970,260649,108678,84.210976,22.1,5.6,1.8,66.483,35.709,11.9,8.4,12.1531,2.4115,4168.986328,535.619568,-12,-3,-22,-16,-7,5,1,1,1,1,0,1,1,4,2,2,,,2,1,1,,0,1,5,45.37,21.5,16.661111,26.983333,18.4912,,13.805556,62.060969
JP,2022-05-28,ChIJLxl_1w9OZzQRRFJmfNR1QvU,Q17,country/JPN,JP,Japan,JP,JPN,0,25027,39,41599,8505429,30620,50106123,282427,85327144,19989,103585290,35433,102045745,435286,280792958,126476458,61753045,64723413,10482515,115782416,37435191,81716514,346.934,0.919,10179969,11267171,12147325,14455416,18473075,16541515,15875235,16185375,11351377,5081769542379,40246,0.844,382313,35.0,136.0,377970,260649,108678,84.210976,22.1,5.6,1.8,66.483,35.709,11.9,8.4,12.1531,2.4115,4168.986328,535.619568,-4,5,-1,-11,-9,3,1,1,1,1,0,1,1,4,2,2,,,2,1,1,,0,1,5,45.37,22.35,16.588889,27.2,0.0,,12.838889,55.305541
JP,2022-05-29,ChIJLxl_1w9OZzQRRFJmfNR1QvU,Q17,country/JPN,JP,Japan,JP,JPN,0,17378,22,116521,8522807,30642,50222644,272052,85599196,4425,103589715,11379,102057124,131647,280924605,126476458,61753045,64723413,10482515,115782416,37435191,81716514,346.934,0.919,10179969,11267171,12147325,14455416,18473075,16541515,15875235,16185375,11351377,5081769542379,40246,0.844,382313,35.0,136.0,377970,260649,108678,84.210976,22.1,5.6,1.8,66.483,35.709,11.9,8.4,12.1531,2.4115,4168.986328,535.619568,-5,5,7,-11,-4,2,1,1,1,1,0,1,1,4,2,2,,,2,1,1,,0,1,5,45.37,24.577778,17.188889,31.483333,0.0,,11.288889,43.662442
JP,2022-05-30,ChIJLxl_1w9OZzQRRFJmfNR1QvU,Q17,country/JPN,JP,Japan,JP,JPN,0,8368,24,124755,8531175,30666,50347399,254004,85853200,5311,103595026,10634,102067758,128376,281052981,126476458,61753045,64723413,10482515,115782416,37435191,81716514,346.934,0.919,10179969,11267171,12147325,14455416,18473075,16541515,15875235,16185375,11351377,5081769542379,40246,0.844,382313,35.0,136.0,377970,260649,108678,84.210976,22.1,5.6,1.8,66.483,35.709,11.9,8.4,12.1531,2.4115,4168.986328,535.619568,-9,0,-13,-14,-5,4,1,1,1,1,0,1,1,4,2,2,,,2,1,1,,0,1,5,45.37,21.833333,16.983333,29.211111,1.9685,,15.183333,66.381539
JP,2022-05-31,ChIJLxl_1w9OZzQRRFJmfNR1QvU,Q17,country/JPN,JP,Japan,JP,JPN,0,24833,36,151792,8556008,30702,50499191,239830,86093030,5235,103600261,11253,102079011,124104,281177085,126476458,61753045,64723413,10482515,115782416,37435191,81716514,346.934,0.919,10179969,11267171,12147325,14455416,18473075,16541515,15875235,16185375,11351377,5081769542379,40246,0.844,382313,35.0,136.0,377970,260649,108678,84.210976,22.1,5.6,1.8,66.483,35.709,11.9,8.4,12.1531,2.4115,4168.986328,535.619568,-7,2,-18,-14,-4,4,1,1,1,1,0,1,1,4,2,2,,,2,1,1,,0,1,5,45.37,19.405556,14.205556,26.027778,14.38275,,13.455556,68.907596
JP,2022-06-01,ChIJLxl_1w9OZzQRRFJmfNR1QvU,Q17,country/JPN,JP,Japan,JP,JPN,0,22859,35,113743,8578867,30737,50612934,228426,86321456,4684,103604945,8424,102087435,89068,281266153,126476458,61753045,64723413,10482515,115782416,37435191,81716514,346.934,0.919,10179969,11267171,12147325,14455416,18473075,16541515,15875235,16185375,11351377,5081769542379,40246,0.844,382313,35.0,136.0,377970,260649,108678,84.210976,22.1,5.6,1.8,66.483,35.709,11.9,8.4,12.1531,2.4115,4168.986328,535.619568,-7,3,-5,-15,-4,3,1,1,1,1,0,1,1,4,2,2,,,2,1,1,,0,1,5,45.37,20.927778,14.372222,25.644444,0.0,,11.405556,55.223497
JP,2022-06-02,ChIJLxl_1w9OZzQRRFJmfNR1QvU,Q17,country/JPN,JP,Japan,JP,JPN,0,19347,24,231849,8598214,30761,50844783,221486,86542942,3943,103608888,6961,102094396,87792,281353945,126476458,61753045,64723413,10482515,115782416,37435191,81716514,346.934,0.919,10179969,11267171,12147325,14455416,18473075,16541515,15875235,16185375,11351377,5081769542379,40246,0.844,382313,35.0,136.0,377970,260649,108678,84.210976,22.1,5.6,1.8,66.483,35.709,11.9,8.4,12.1531,2.4115,4168.986328,535.619568,-9,1,-9,-15,-5,4,1,1,1,1,0,1,1,4,2,2,,,2,1,1,,0,1,5,45.37,23.055556,16.722222,28.75,0.0,,13.85,57.13609
JP,2022-06-03,ChIJLxl_1w9OZzQRRFJmfNR1QvU,Q17,country/JPN,JP,Japan,JP,JPN,0,17921,35,77138,8616135,30796,50921921,210630,86753572,11366,103620254,18341,102112737,243297,281597242,126476458,61753045,64723413,10482515,115782416,37435191,81716514,346.934,0.919,10179969,11267171,12147325,14455416,18473075,16541515,15875235,16185375,11351377,5081769542379,40246,0.844,382313,35.0,136.0,377970,260649,108678,84.210976,22.1,5.6,1.8,66.483,35.709,11.9,8.4,12.1531,2.4115,4168.986328,535.619568,-12,-2,-15,-16,-6,5,1,1,1,1,0,1,1,4,2,2,,,2,1,1,,0,1,5,45.37,22.566667,17.016667,28.883333,0.0,,13.683333,57.683824
JP,2022-06-04,ChIJLxl_1w9OZzQRRFJmfNR1QvU,Q17,country/JPN,JP,Japan,JP,JPN,0,17931,23,35265,8634066,30819,50957186,199558,86953130,20313,103640567,30831,102143568,295258,281892500,126476458,61753045,64723413,10482515,115782416,37435191,81716514,346.934,0.919,10179969,11267171,12147325,14455416,18473075,16541515,15875235,16185375,11351377,5081769542379,40246,0.844,382313,35.0,136.0,377970,260649,108678,84.210976,22.1,5.6,1.8,66.483,35.709,11.9,8.4,12.1531,2.4115,4168.986328,535.619568,-5,5,2,-12,-9,3,1,1,1,1,0,1,1,4,2,2,,,2,1,1,,0,1,5,45.37,21.833333,17.055556,27.444444,0.0,,13.005556,58.084787
JP,2022-06-05,ChIJLxl_1w9OZzQRRFJmfNR1QvU,Q17,country/JPN,JP,Japan,JP,JPN,0,13352,17,95922,8647418,30836,51053108,190716,87143846,3993,103644560,7671,102151239,70042,281962542,126476458,61753045,64723413,10482515,115782416,37435191,81716514,346.934,0.919,10179969,11267171,12147325,14455416,18473075,16541515,15875235,16185375,11351377,5081769542379,40246,0.844,382313,35.0,136.0,377970,260649,108678,84.210976,22.1,5.6,1.8,66.483,35.709,11.9,8.4,12.1531,2.4115,4168.986328,535.619568,-8,2,-5,-15,-6,2,1,1,1,1,0,1,1,4,2,2,,,2,1,1,,0,1,5,45.37,21.338889,17.283333,26.088889,0.0635,,16.577778,74.47784
JP,2022-06-06,ChIJLxl_1w9OZzQRRFJmfNR1QvU,Q17,country/JPN,JP,Japan,JP,JPN,0,6601,21,87349,8654019,30857,51140457,178595,87322441,4593,103649153,6657,102157896,89561,282052103,126476458,61753045,64723413,10482515,115782416,37435191,81716514,346.934,0.919,10179969,11267171,12147325,14455416,18473075,16541515,15875235,16185375,11351377,5081769542379,40246,0.844,382313,35.0,136.0,377970,260649,108678,84.210976,22.1,5.6,1.8,66.483,35.709,11.9,8.4,12.1531,2.4115,4168.986328,535.619568,-17,-8,-35,-16,-6,6,1,1,1,1,0,1,1,4,2,2,,,2,1,1,,0,1,5,45.37,19.188889,17.333333,21.744444,45.6565,,16.394444,83.971016
JP,2022-06-07,ChIJLxl_1w9OZzQRRFJmfNR1QvU,Q17,country/JPN,JP,Japan,JP,JPN,0,20093,24,170481,8674112,30881,51310938,171307,87493748,5020,103654173,6816,102164712,88198,282140301,126476458,61753045,64723413,10482515,115782416,37435191,81716514,346.934,0.919,10179969,11267171,12147325,14455416,18473075,16541515,15875235,16185375,11351377,5081769542379,40246,0.844,382313,35.0,136.0,377970,260649,108678,84.210976,22.1,5.6,1.8,66.483,35.709,11.9,8.4,12.1531,2.4115,4168.986328,535.619568,-8,2,-13,-14,-5,4,1,1,1,1,0,1,1,4,2,2,,,2,1,1,,0,1,5,45.37,18.477778,14.888889,22.905556,2.906889,,12.8,70.121367
JP,2022-06-08,ChIJLxl_1w9OZzQRRFJmfNR1QvU,Q17,country/JPN,JP,Japan,JP,JPN,0,18246,21,119739,8692358,30902,51430677,166582,87660330,4151,103658324,6417,102171129,82429,282222730,126476458,61753045,64723413,10482515,115782416,37435191,81716514,346.934,0.919,10179969,11267171,12147325,14455416,18473075,16541515,15875235,16185375,11351377,5081769542379,40246,0.844,382313,35.0,136.0,377970,260649,108678,84.210976,22.1,5.6,1.8,66.483,35.709,11.9,8.4,12.1531,2.4115,4168.986328,535.619568,-8,1,-8,-14,-5,4,1,1,1,1,0,1,1,4,2,2,,,2,1,1,,0,1,5,45.37,20.022222,14.883333,24.972222,0.6096,,13.255556,65.681927
JP,2022-06-09,ChIJLxl_1w9OZzQRRFJmfNR1QvU,Q17,country/JPN,JP,Japan,JP,JPN,0,15898,26,122181,8708256,30928,51552858,164924,87825254,4079,103662403,5536,102176665,80333,282303063,126476458,61753045,64723413,10482515,115782416,37435191,81716514,346.934,0.919,10179969,11267171,12147325,14455416,18473075,16541515,15875235,16185375,11351377,5081769542379,40246,0.844,382313,35.0,136.0,377970,260649,108678,84.210976,22.1,5.6,1.8,66.483,35.709,11.9,8.4,12.1531,2.4115,4168.986328,535.619568,-9,1,-8,-14,-5,4,1,1,1,1,0,1,1,4,2,2,,,2,1,1,,0,1,5,45.37,22.844444,16.244444,27.705556,0.0,,16.155556,66.685972
JP,2022-06-10,ChIJLxl_1w9OZzQRRFJmfNR1QvU,Q17,country/JPN,JP,Japan,JP,JPN,0,14722,22,62943,8722978,30950,51615801,157737,87982991,8695,103671098,16284,102192949,222115,282525178,126476458,61753045,64723413,10482515,115782416,37435191,81716514,346.934,0.919,10179969,11267171,12147325,14455416,18473075,16541515,15875235,16185375,11351377,5081769542379,40246,0.844,382313,35.0,136.0,377970,260649,108678,84.210976,22.1,5.6,1.8,66.483,35.709,11.9,8.4,12.1531,2.4115,4168.986328,535.619568,-9,1,-9,-14,-6,5,1,1,1,1,0,1,1,2,2,2,,,2,1,1,,0,1,5,39.81,23.822222,19.477778,28.005556,0.0,,17.888889,69.857054
JP,2022-06-11,ChIJLxl_1w9OZzQRRFJmfNR1QvU,Q17,country/JPN,JP,Japan,JP,JPN,0,15435,13,32945,8738413,30963,51648746,152169,88135160,15656,103686754,24109,102217058,266884,282792062,126476458,61753045,64723413,10482515,115782416,37435191,81716514,346.934,0.919,10179969,11267171,12147325,14455416,18473075,16541515,15875235,16185375,11351377,5081769542379,40246,0.844,382313,35.0,136.0,377970,260649,108678,84.210976,22.1,5.6,1.8,66.483,35.709,11.9,8.4,12.1531,2.4115,4168.986328,535.619568,-6,2,-17,-14,-12,4,1,1,1,1,0,1,1,2,2,2,,,2,1,1,,0,1,5,39.81,21.027778,18.744444,24.138889,3.683,,17.577778,80.867734
JP,2022-06-12,ChIJLxl_1w9OZzQRRFJmfNR1QvU,Q17,country/JPN,JP,Japan,JP,JPN,0,11865,12,943649,8750278,30975,52592395,148346,88283506,2434,103689188,6219,102223277,63183,282855245,126476458,61753045,64723413,10482515,115782416,37435191,81716514,346.934,0.919,10179969,11267171,12147325,14455416,18473075,16541515,15875235,16185375,11351377,5081769542379,40246,0.844,382313,35.0,136.0,377970,260649,108678,84.210976,22.1,5.6,1.8,66.483,35.709,11.9,8.4,12.1531,2.4115,4168.986328,535.619568,-5,4,3,-11,-5,2,1,1,1,1,0,1,1,2,2,2,,,2,1,1,,0,1,5,39.81,21.066667,16.516667,26.205556,0.508,,12.4,58.231942
JP,2022-06-13,ChIJLxl_1w9OZzQRRFJmfNR1QvU,Q17,country/JPN,JP,Japan,JP,JPN,0,6021,19,105115,8756299,30994,52697510,140633,88424139,2970,103692158,7337,102230614,80773,282936018,126476458,61753045,64723413,10482515,115782416,37435191,81716514,346.934,0.919,10179969,11267171,12147325,14455416,18473075,16541515,15875235,16185375,11351377,5081769542379,40246,0.844,382313,35.0,136.0,377970,260649,108678,84.210976,22.1,5.6,1.8,66.483,35.709,11.9,8.4,12.1531,2.4115,4168.986328,535.619568,-10,-1,-10,-13,-4,4,1,1,1,1,0,1,1,2,2,2,,,2,1,1,,0,1,5,39.81,22.827778,16.755556,25.811111,0.0,,14.344444,59.171009
JP,2022-06-14,ChIJLxl_1w9OZzQRRFJmfNR1QvU,Q17,country/JPN,JP,Japan,JP,JPN,0,17768,25,142954,8774067,31019,52840464,136050,88560189,2931,103695089,7586,102238200,80670,283016688,126476458,61753045,64723413,10482515,115782416,37435191,81716514,346.934,0.919,10179969,11267171,12147325,14455416,18473075,16541515,15875235,16185375,11351377,5081769542379,40246,0.844,382313,35.0,136.0,377970,260649,108678,84.210976,22.1,5.6,1.8,66.483,35.709,11.9,8.4,12.1531,2.4115,4168.986328,535.619568,-11,-3,-24,-14,-5,5,1,1,1,1,0,1,1,2,2,2,,,2,1,1,,0,1,5,39.81,18.361111,17.083333,20.755556,13.208,,15.533333,83.79581
JP,2022-06-15,ChIJLxl_1w9OZzQRRFJmfNR1QvU,Q17,country/JPN,JP,Japan,JP,JPN,0,16522,28,92091,8790589,31047,52932555,135807,88695996,2806,103697895,7246,102245446,77563,283094251,126476458,61753045,64723413,10482515,115782416,37435191,81716514,346.934,0.919,10179969,11267171,12147325,14455416,18473075,16541515,15875235,16185375,11351377,5081769542379,40246,0.844,382313,35.0,136.0,377970,260649,108678,84.210976,22.1,5.6,1.8,66.483,35.709,11.9,8.4,12.1531,2.4115,4168.986328,535.619568,-6,4,-22,-13,-5,4,1,1,1,1,0,1,1,2,2,2,,,2,1,1,,0,1,5,39.81,21.166667,17.366667,24.577778,5.3975,,17.922222,81.96157
JP,2022-06-16,ChIJLxl_1w9OZzQRRFJmfNR1QvU,Q17,country/JPN,JP,Japan,JP,JPN,0,14847,17,118508,8805436,31064,53051063,136016,88832012,2311,103700206,5905,102251351,75241,283169492,126476458,61753045,64723413,10482515,115782416,37435191,81716514,346.934,0.919,10179969,11267171,12147325,14455416,18473075,16541515,15875235,16185375,11351377,5081769542379,40246,0.844,382313,35.0,136.0,377970,260649,108678,84.210976,22.1,5.6,1.8,66.483,35.709,11.9,8.4,12.1531,2.4115,4168.986328,535.619568,-7,3,-10,-12,-5,4,1,1,1,1,0,1,1,2,2,2,,,2,1,1,,0,1,5,39.81,24.05,19.816667,26.766667,0.169333,,19.433333,75.684722
JP,2022-06-17,ChIJLxl_1w9OZzQRRFJmfNR1QvU,Q17,country/JPN,JP,Japan,JP,JPN,0,13875,23,60957,8819311,31087,53112020,133129,88965141,8347,103708553,13455,102264806,210808,283380300,126476458,61753045,64723413,10482515,115782416,37435191,81716514,346.934,0.919,10179969,11267171,12147325,14455416,18473075,16541515,15875235,16185375,11351377,5081769542379,40246,0.844,382313,35.0,136.0,377970,260649,108678,84.210976,22.1,5.6,1.8,66.483,35.709,11.9,8.4,12.1531,2.4115,4168.986328,535.619568,-8,1,-9,-13,-6,4,1,1,1,1,0,1,1,2,2,2,,,2,1,1,,0,1,5,39.81,24.755556,20.872222,29.75,0.0,,18.483333,68.660012
JP,2022-06-18,ChIJLxl_1w9OZzQRRFJmfNR1QvU,Q17,country/JPN,JP,Japan,JP,JPN,0,15286,20,31630,8834597,31107,53143650,130743,89095884,13898,103722451,21560,102286366,239564,283619864,126476458,61753045,64723413,10482515,115782416,37435191,81716514,346.934,0.919,10179969,11267171,12147325,14455416,18473075,16541515,15875235,16185375,11351377,5081769542379,40246,0.844,382313,35.0,136.0,377970,260649,108678,84.210976,22.1,5.6,1.8,66.483,35.709,11.9,8.4,12.1531,2.4115,4168.986328,535.619568,-4,4,-5,-10,-9,3,1,1,1,1,0,1,1,2,2,2,,,2,1,1,,0,1,5,39.81,23.7,21.316667,26.933333,1.580444,,19.811111,79.300265
