location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,new_tested,cumulative_confirmed,cumulative_deceased,cumulative_tested,new_persons_vaccinated,cumulative_persons_vaccinated,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_vaccine_doses_administered,cumulative_vaccine_doses_administered,population,population_male,population_female,population_rural,population_urban,population_largest_city,population_clustered,population_density,human_development_index,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,gdp_usd,gdp_per_capita_usd,human_capital_index,openstreetmap_id,latitude,longitude,area_sq_km,area_rural_sq_km,area_urban_sq_km,life_expectancy,smoking_prevalence,diabetes_prevalence,infant_mortality_rate,adult_male_mortality_rate,adult_female_mortality_rate,pollution_mortality_rate,comorbidity_mortality_rate,hospital_beds_per_1000,nurses_per_1000,physicians_per_1000,health_expenditure_usd,out_of_pocket_health_expenditure_usd,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_transit_stations,mobility_workplaces,mobility_residential,school_closing,workplace_closing,cancel_public_events,restrictions_on_gatherings,public_transport_closing,stay_at_home_requirements,restrictions_on_internal_movement,international_travel_controls,income_support,debt_relief,fiscal_measures,international_support,public_information_campaigns,testing_policy,contact_tracing,emergency_investment_in_healthcare,investment_in_vaccines,facial_coverings,vaccination_policy,stringency_index,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
KR,2021-09-01,ChIJm7oRy-tVZDURS9uIugCbJJE,Q884,country/KOR,KR,South Korea,KR,KOR,0,1709,5,194807,257110,2308,25102515,179320,29683426,535896,16508588,698066,44931044,51269183,25665854,25603329,9602379,42106719,9962393,25963874,527.298,0.903,4153813,4753258,6716294,7079839,8218844,8476699,6453706,3560646,1856084,1642383217167,31761,0.845,307756,36.0,128.0,100339,77155,21922,82.626829,23.3,6.9,2.7,79.266,32.342,20.5,7.8,11.5,7.3009,2.3608,2283.074707,768.689453,1,25,33,-6,0,5,3,2,2,4,0,0,0,2,1,1,,,2,3,2,,0,3,5,50.93,21.761905,20.031746,25.579365,38.692667,,20.444444,92.317483
KR,2021-09-02,ChIJm7oRy-tVZDURS9uIugCbJJE,Q884,country/KOR,KR,South Korea,KR,KOR,0,1803,7,187000,258913,2315,25289515,187013,29870439,500917,17009505,669662,45600706,51269183,25665854,25603329,9602379,42106719,9962393,25963874,527.298,0.903,4153813,4753258,6716294,7079839,8218844,8476699,6453706,3560646,1856084,1642383217167,31761,0.845,307756,36.0,128.0,100339,77155,21922,82.626829,23.3,6.9,2.7,79.266,32.342,20.5,7.8,11.5,7.3009,2.3608,2283.074707,768.689453,2,24,35,-5,1,3,3,2,2,4,0,0,0,2,1,1,,,2,3,2,,0,3,5,50.93,21.198413,19.047619,23.690476,5.207,,18.246032,83.426576
KR,2021-09-03,ChIJm7oRy-tVZDURS9uIugCbJJE,Q884,country/KOR,KR,South Korea,KR,KOR,0,1490,6,187130,260403,2321,25476645,234279,30104718,700238,17709743,917731,46518437,51269183,25665854,25603329,9602379,42106719,9962393,25963874,527.298,0.903,4153813,4753258,6716294,7079839,8218844,8476699,6453706,3560646,1856084,1642383217167,31761,0.845,307756,36.0,128.0,100339,77155,21922,82.626829,23.3,6.9,2.7,79.266,32.342,20.5,7.8,11.5,7.3009,2.3608,2283.074707,768.689453,1,27,39,-2,0,3,3,2,2,4,0,0,0,2,1,1,,,2,3,2,,0,3,5,50.93,20.547619,17.15873,24.031746,1.354667,,17.666667,83.707994
KR,2021-09-04,ChIJm7oRy-tVZDURS9uIugCbJJE,Q884,country/KOR,KR,South Korea,KR,KOR,0,1374,6,121647,261777,2327,25598292,119372,30224090,261619,17971362,371992,46890429,51269183,25665854,25603329,9602379,42106719,9962393,25963874,527.298,0.903,4153813,4753258,6716294,7079839,8218844,8476699,6453706,3560646,1856084,1642383217167,31761,0.845,307756,36.0,128.0,100339,77155,21922,82.626829,23.3,6.9,2.7,79.266,32.342,20.5,7.8,11.5,7.3009,2.3608,2283.074707,768.689453,2,29,46,-5,-5,3,3,2,2,4,0,0,0,2,1,1,,,2,3,2,,0,3,5,50.93,21.722222,17.007937,26.603175,0.036286,,16.706349,73.44071
KR,2021-09-05,ChIJm7oRy-tVZDURS9uIugCbJJE,Q884,country/KOR,KR,South Korea,KR,KOR,0,1596,3,95216,263373,2330,25693508,8987,30233077,8847,17980209,15257,46905686,51269183,25665854,25603329,9602379,42106719,9962393,25963874,527.298,0.903,4153813,4753258,6716294,7079839,8218844,8476699,6453706,3560646,1856084,1642383217167,31761,0.845,307756,36.0,128.0,100339,77155,21922,82.626829,23.3,6.9,2.7,79.266,32.342,20.5,7.8,11.5,7.3009,2.3608,2283.074707,768.689453,4,37,48,-2,-6,2,3,2,2,4,0,0,0,2,1,1,,,2,3,2,,0,3,5,50.93,21.047619,17.357143,24.52381,0.508,,17.777778,81.788902
KR,2021-09-06,ChIJm7oRy-tVZDURS9uIugCbJJE,Q884,country/KOR,KR,South Korea,KR,KOR,0,2048,4,173259,265421,2334,25866767,744498,30977575,635676,18615885,1370891,48276577,51269183,25665854,25603329,9602379,42106719,9962393,25963874,527.298,0.903,4153813,4753258,6716294,7079839,8218844,8476699,6453706,3560646,1856084,1642383217167,31761,0.845,307756,36.0,128.0,100339,77155,21922,82.626829,23.3,6.9,2.7,79.266,32.342,20.5,7.8,11.5,7.3009,2.3608,2283.074707,768.689453,8,27,32,0,2,3,2,2,2,4,0,0,0,2,1,1,,,2,3,2,,0,3,5,47.22,20.52381,18.555556,24.150794,3.556,,17.97619,85.55384
KR,2021-09-07,ChIJm7oRy-tVZDURS9uIugCbJJE,Q884,country/KOR,KR,South Korea,KR,KOR,0,2049,9,151145,267470,2343,26017912,575399,31552974,422365,19038250,986144,49262721,51269183,25665854,25603329,9602379,42106719,9962393,25963874,527.298,0.903,4153813,4753258,6716294,7079839,8218844,8476699,6453706,3560646,1856084,1642383217167,31761,0.845,307756,36.0,128.0,100339,77155,21922,82.626829,23.3,6.9,2.7,79.266,32.342,20.5,7.8,11.5,7.3009,2.3608,2283.074707,768.689453,3,20,4,-5,1,3,2,2,2,4,0,0,0,2,1,1,,,2,3,2,,0,3,5,47.22,21.246032,18.65873,23.492063,19.177,,19.642857,90.709257
KR,2021-09-08,ChIJm7oRy-tVZDURS9uIugCbJJE,Q884,country/KOR,KR,South Korea,KR,KOR,0,1892,5,153994,269362,2348,26171906,386728,31939702,308250,19346500,682754,49945475,51269183,25665854,25603329,9602379,42106719,9962393,25963874,527.298,0.903,4153813,4753258,6716294,7079839,8218844,8476699,6453706,3560646,1856084,1642383217167,31761,0.845,307756,36.0,128.0,100339,77155,21922,82.626829,23.3,6.9,2.7,79.266,32.342,20.5,7.8,11.5,7.3009,2.3608,2283.074707,768.689453,8,30,63,1,2,2,2,2,2,4,0,0,0,2,1,1,,,2,3,2,,0,3,5,47.22,21.492063,16.785714,26.873016,0.616857,,17.380952,77.747125
KR,2021-09-09,ChIJm7oRy-tVZDURS9uIugCbJJE,Q884,country/KOR,KR,South Korea,KR,KOR,0,1865,10,148863,271227,2358,26320769,440766,32380468,293216,19639716,722384,50667859,51269183,25665854,25603329,9602379,42106719,9962393,25963874,527.298,0.903,4153813,4753258,6716294,7079839,8218844,8476699,6453706,3560646,1856084,1642383217167,31761,0.845,307756,36.0,128.0,100339,77155,21922,82.626829,23.3,6.9,2.7,79.266,32.342,20.5,7.8,11.5,7.3009,2.3608,2283.074707,768.689453,6,27,49,-1,3,1,2,2,2,4,0,0,0,2,1,1,,,2,3,2,,0,3,5,47.22,22.52381,17.039683,28.031746,0.0,,18.0,75.977253
KR,2021-09-10,ChIJm7oRy-tVZDURS9uIugCbJJE,Q884,country/KOR,KR,South Korea,KR,KOR,0,1755,1,158537,272982,2359,26479306,653671,33034139,419005,20058721,1061943,51729802,51269183,25665854,25603329,9602379,42106719,9962393,25963874,527.298,0.903,4153813,4753258,6716294,7079839,8218844,8476699,6453706,3560646,1856084,1642383217167,31761,0.845,307756,36.0,128.0,100339,77155,21922,82.626829,23.3,6.9,2.7,79.266,32.342,20.5,7.8,11.5,7.3009,2.3608,2283.074707,768.689453,5,30,41,0,2,2,2,2,2,4,0,0,0,2,1,1,,,2,3,2,,0,3,5,47.22,21.769841,18.095238,26.103175,0.0,,18.785714,83.286702
KR,2021-09-11,ChIJm7oRy-tVZDURS9uIugCbJJE,Q884,country/KOR,KR,South Korea,KR,KOR,0,1431,1,115323,274413,2360,26594629,329152,33363291,213281,20272002,532690,52262492,51269183,25665854,25603329,9602379,42106719,9962393,25963874,527.298,0.903,4153813,4753258,6716294,7079839,8218844,8476699,6453706,3560646,1856084,1642383217167,31761,0.845,307756,36.0,128.0,100339,77155,21922,82.626829,23.3,6.9,2.7,79.266,32.342,20.5,7.8,11.5,7.3009,2.3608,2283.074707,768.689453,6,33,41,-2,-3,3,2,2,2,4,0,0,0,2,1,1,,,2,3,2,,0,3,5,47.22,22.547619,17.388889,29.809524,0.0,,17.261905,72.411719
KR,2021-09-12,ChIJm7oRy-tVZDURS9uIugCbJJE,Q884,country/KOR,KR,South Korea,KR,KOR,0,1496,7,89159,275909,2367,26683788,22428,33385719,26192,20298194,45680,52308172,51269183,25665854,25603329,9602379,42106719,9962393,25963874,527.298,0.903,4153813,4753258,6716294,7079839,8218844,8476699,6453706,3560646,1856084,1642383217167,31761,0.845,307756,36.0,128.0,100339,77155,21922,82.626829,23.3,6.9,2.7,79.266,32.342,20.5,7.8,11.5,7.3009,2.3608,2283.074707,768.689453,11,29,52,2,-4,2,2,2,2,4,0,0,0,2,1,1,,,2,3,2,,0,3,5,47.22,23.801587,17.761905,29.436508,0.0,,18.769841,73.911854
KR,2021-09-13,ChIJm7oRy-tVZDURS9uIugCbJJE,Q884,country/KOR,KR,South Korea,KR,KOR,0,2078,13,166643,277987,2380,26850431,828561,34214280,424018,20722212,1245301,53553473,51269183,25665854,25603329,9602379,42106719,9962393,25963874,527.298,0.903,4153813,4753258,6716294,7079839,8218844,8476699,6453706,3560646,1856084,1642383217167,31761,0.845,307756,36.0,128.0,100339,77155,21922,82.626829,23.3,6.9,2.7,79.266,32.342,20.5,7.8,11.5,7.3009,2.3608,2283.074707,768.689453,17,43,62,6,4,1,2,2,2,4,0,0,0,2,1,1,,,2,3,2,,0,3,5,47.22,22.142857,19.119048,26.007937,0.0,,16.801587,71.95114
KR,2021-09-14,ChIJm7oRy-tVZDURS9uIugCbJJE,Q884,country/KOR,KR,South Korea,KR,KOR,0,1943,6,147265,279930,2386,26997696,602749,34817029,225693,20947905,818214,54371687,51269183,25665854,25603329,9602379,42106719,9962393,25963874,527.298,0.903,4153813,4753258,6716294,7079839,8218844,8476699,6453706,3560646,1856084,1642383217167,31761,0.845,307756,36.0,128.0,100339,77155,21922,82.626829,23.3,6.9,2.7,79.266,32.342,20.5,7.8,11.5,7.3009,2.3608,2283.074707,768.689453,14,36,42,5,3,0,2,2,2,4,0,0,0,2,1,1,,,2,3,2,,0,3,5,47.22,21.357143,18.277778,24.206349,0.0,,16.079365,72.178315
KR,2021-09-15,ChIJm7oRy-tVZDURS9uIugCbJJE,Q884,country/KOR,KR,South Korea,KR,KOR,0,2008,3,154178,281938,2389,27151874,376982,35194011,441083,21388988,808004,55179691,51269183,25665854,25603329,9602379,42106719,9962393,25963874,527.298,0.903,4153813,4753258,6716294,7079839,8218844,8476699,6453706,3560646,1856084,1642383217167,31761,0.845,307756,36.0,128.0,100339,77155,21922,82.626829,23.3,6.9,2.7,79.266,32.342,20.5,7.8,11.5,7.3009,2.3608,2283.074707,768.689453,12,41,60,4,2,1,2,2,2,4,0,0,0,2,1,1,,,2,3,2,,0,3,5,47.22,21.071429,15.484127,26.936508,0.0,,14.492063,66.205589
KR,2021-09-16,ChIJm7oRy-tVZDURS9uIugCbJJE,Q884,country/KOR,KR,South Korea,KR,KOR,0,2084,5,151015,284022,2394,27302889,431288,35625299,314840,21703828,736200,55915891,51269183,25665854,25603329,9602379,42106719,9962393,25963874,527.298,0.903,4153813,4753258,6716294,7079839,8218844,8476699,6453706,3560646,1856084,1642383217167,31761,0.845,307756,36.0,128.0,100339,77155,21922,82.626829,23.3,6.9,2.7,79.266,32.342,20.5,7.8,11.5,7.3009,2.3608,2283.074707,768.689453,9,37,41,2,3,1,2,2,2,4,0,0,0,2,1,1,,,2,3,2,,0,3,5,47.22,21.888889,15.626984,25.611111,0.0,,17.206349,74.852201
KR,2021-09-17,ChIJm7oRy-tVZDURS9uIugCbJJE,Q884,country/KOR,KR,South Korea,KR,KOR,0,1909,10,149194,285931,2404,27452083,661601,36286900,446153,22149981,1096108,57011999,51269183,25665854,25603329,9602379,42106719,9962393,25963874,527.298,0.903,4153813,4753258,6716294,7079839,8218844,8476699,6453706,3560646,1856084,1642383217167,31761,0.845,307756,36.0,128.0,100339,77155,21922,82.626829,23.3,6.9,2.7,79.266,32.342,20.5,7.8,11.5,7.3009,2.3608,2283.074707,768.689453,8,43,24,1,0,4,2,2,2,4,0,0,0,2,1,1,,,2,3,2,,0,3,5,47.22,18.865079,15.97619,21.174603,25.950333,,16.81746,88.087719
KR,2021-09-18,ChIJm7oRy-tVZDURS9uIugCbJJE,Q884,country/KOR,KR,South Korea,KR,KOR,0,1603,5,96295,287534,2409,27548378,393010,36679910,191226,22341207,579366,57591365,51269183,25665854,25603329,9602379,42106719,9962393,25963874,527.298,0.903,4153813,4753258,6716294,7079839,8218844,8476699,6453706,3560646,1856084,1642383217167,31761,0.845,307756,36.0,128.0,100339,77155,21922,82.626829,23.3,6.9,2.7,79.266,32.342,20.5,7.8,11.5,7.3009,2.3608,2283.074707,768.689453,7,52,41,2,-11,3,2,2,2,4,0,0,0,2,1,1,,,2,3,2,,0,3,5,47.22,20.857143,15.777778,26.18254,2.177143,,16.944444,78.426261
KR,2021-09-19,ChIJm7oRy-tVZDURS9uIugCbJJE,Q884,country/KOR,KR,South Korea,KR,KOR,0,1729,4,75232,289263,2413,27623610,21659,36701569,26460,22367667,47935,57639300,51269183,25665854,25603329,9602379,42106719,9962393,25963874,527.298,0.903,4153813,4753258,6716294,7079839,8218844,8476699,6453706,3560646,1856084,1642383217167,31761,0.845,307756,36.0,128.0,100339,77155,21922,82.626829,23.3,6.9,2.7,79.266,32.342,20.5,7.8,11.5,7.3009,2.3608,2283.074707,768.689453,17,94,74,15,-12,-1,2,2,2,4,0,0,0,2,1,1,,,2,3,2,,0,3,5,47.22,20.873016,15.849206,26.420635,0.0,,16.325397,75.384944
KR,2021-09-20,ChIJm7oRy-tVZDURS9uIugCbJJE,Q884,country/KOR,KR,South Korea,KR,KOR,0,1720,6,92433,290983,2419,27716043,30395,36731964,14766,22382433,45157,57684457,51269183,25665854,25603329,9602379,42106719,9962393,25963874,527.298,0.903,4153813,4753258,6716294,7079839,8218844,8476699,6453706,3560646,1856084,1642383217167,31761,0.845,307756,36.0,128.0,100339,77155,21922,82.626829,23.3,6.9,2.7,79.266,32.342,20.5,7.8,11.5,7.3009,2.3608,2283.074707,768.689453,13,88,167,-9,-76,12,2,2,2,4,0,0,0,2,1,1,,,2,3,2,,0,3,5,47.22,22.801587,16.666667,25.579365,0.0,,18.31746,75.924897
KR,2021-09-21,ChIJm7oRy-tVZDURS9uIugCbJJE,Q884,country/KOR,KR,South Korea,KR,KOR,0,1715,8,111192,292698,2427,27827235,6993,36738957,5084,22387517,12104,57696561,51269183,25665854,25603329,9602379,42106719,9962393,25963874,527.298,0.903,4153813,4753258,6716294,7079839,8218844,8476699,6453706,3560646,1856084,1642383217167,31761,0.845,307756,36.0,128.0,100339,77155,21922,82.626829,23.3,6.9,2.7,79.266,32.342,20.5,7.8,11.5,7.3009,2.3608,2283.074707,768.689453,-23,0,108,-16,-83,8,2,2,2,4,0,0,0,2,1,1,,,2,3,2,,0,3,5,47.22,21.142857,17.309524,25.936508,13.419667,,19.222222,88.82697
KR,2021-09-22,ChIJm7oRy-tVZDURS9uIugCbJJE,Q884,country/KOR,KR,South Korea,KR,KOR,0,2434,14,176801,295132,2441,28004036,28077,36767034,16871,22404388,44874,57741435,51269183,25665854,25603329,9602379,42106719,9962393,25963874,527.298,0.903,4153813,4753258,6716294,7079839,8218844,8476699,6453706,3560646,1856084,1642383217167,31761,0.845,307756,36.0,128.0,100339,77155,21922,82.626829,23.3,6.9,2.7,79.266,32.342,20.5,7.8,11.5,7.3009,2.3608,2283.074707,768.689453,0,17,134,-19,-72,16,2,2,2,4,0,0,0,2,1,1,,,2,3,2,,0,3,5,47.22,21.833333,16.34127,27.97619,3.338286,,15.603175,68.05175
KR,2021-09-23,ChIJm7oRy-tVZDURS9uIugCbJJE,Q884,country/KOR,KR,South Korea,KR,KOR,0,3269,0,252176,298401,2441,28256212,562394,37329428,378019,22782407,935534,58676969,51269183,25665854,25603329,9602379,42106719,9962393,25963874,527.298,0.903,4153813,4753258,6716294,7079839,8218844,8476699,6453706,3560646,1856084,1642383217167,31761,0.845,307756,36.0,128.0,100339,77155,21922,82.626829,23.3,6.9,2.7,79.266,32.342,20.5,7.8,11.5,7.3009,2.3608,2283.074707,768.689453,7,23,61,-4,-4,3,2,2,2,4,0,0,0,2,1,1,,,2,3,2,,0,3,5,47.22,19.460317,13.944444,25.896825,0.108857,,13.873016,70.235237
KR,2021-09-24,ChIJm7oRy-tVZDURS9uIugCbJJE,Q884,country/KOR,KR,South Korea,KR,KOR,0,2769,9,226851,301170,2450,28483063,617747,37947175,416402,23198809,1029647,59706616,51269183,25665854,25603329,9602379,42106719,9962393,25963874,527.298,0.903,4153813,4753258,6716294,7079839,8218844,8476699,6453706,3560646,1856084,1642383217167,31761,0.845,307756,36.0,128.0,100339,77155,21922,82.626829,23.3,6.9,2.7,79.266,32.342,20.5,7.8,11.5,7.3009,2.3608,2283.074707,768.689453,5,23,50,-3,-1,4,2,2,2,4,0,0,0,2,1,1,,,2,3,2,,0,3,5,47.22,20.119048,14.079365,25.388889,0.0,,15.888889,76.723782
KR,2021-09-25,ChIJm7oRy-tVZDURS9uIugCbJJE,Q884,country/KOR,KR,South Korea,KR,KOR,0,2383,6,169556,303553,2456,28652619,313748,38260923,216526,23415335,529416,60236032,51269183,25665854,25603329,9602379,42106719,9962393,25963874,527.298,0.903,4153813,4753258,6716294,7079839,8218844,8476699,6453706,3560646,1856084,1642383217167,31761,0.845,307756,36.0,128.0,100339,77155,21922,82.626829,23.3,6.9,2.7,79.266,32.342,20.5,7.8,11.5,7.3009,2.3608,2283.074707,768.689453,0,19,42,-8,-1,5,2,2,2,4,0,0,0,2,1,1,,,2,3,2,,0,3,5,47.22,19.444444,16.126984,22.65873,0.5588,,16.896825,85.328817
KR,2021-09-26,ChIJm7oRy-tVZDURS9uIugCbJJE,Q884,country/KOR,KR,South Korea,KR,KOR,0,2287,8,140391,305840,2464,28793010,26742,38287665,24455,23439790,50487,60286519,51269183,25665854,25603329,9602379,42106719,9962393,25963874,527.298,0.903,4153813,4753258,6716294,7079839,8218844,8476699,6453706,3560646,1856084,1642383217167,31761,0.845,307756,36.0,128.0,100339,77155,21922,82.626829,23.3,6.9,2.7,79.266,32.342,20.5,7.8,11.5,7.3009,2.3608,2283.074707,768.689453,5,14,62,-5,-2,4,2,2,2,4,0,0,0,2,1,1,,,2,3,2,,0,3,5,47.22,20.031746,16.460317,24.460317,1.27,,14.952381,72.673233
KR,2021-09-27,ChIJm7oRy-tVZDURS9uIugCbJJE,Q884,country/KOR,KR,South Korea,KR,KOR,0,2885,10,217776,308725,2474,29010786,417857,38705522,713201,24152991,1127304,61413823,51269183,25665854,25603329,9602379,42106719,9962393,25963874,527.298,0.903,4153813,4753258,6716294,7079839,8218844,8476699,6453706,3560646,1856084,1642383217167,31761,0.845,307756,36.0,128.0,100339,77155,21922,82.626829,23.3,6.9,2.7,79.266,32.342,20.5,7.8,11.5,7.3009,2.3608,2283.074707,768.689453,14,32,61,4,6,2,2,2,2,4,0,0,0,2,1,1,,,2,3,2,,0,3,5,47.22,20.634921,16.84127,24.063492,0.0,,16.198413,75.821501
KR,2021-09-28,ChIJm7oRy-tVZDURS9uIugCbJJE,Q884,country/KOR,KR,South Korea,KR,KOR,0,2562,7,190504,311287,2481,29201290,258075,38963597,691672,24844663,946426,62360249,51269183,25665854,25603329,9602379,42106719,9962393,25963874,527.298,0.903,4153813,4753258,6716294,7079839,8218844,8476699,6453706,3560646,1856084,1642383217167,31761,0.845,307756,36.0,128.0,100339,77155,21922,82.626829,23.3,6.9,2.7,79.266,32.342,20.5,7.8,11.5,7.3009,2.3608,2283.074707,768.689453,12,23,42,3,5,1,2,2,2,4,0,0,0,2,1,1,,,2,3,2,,0,3,5,47.22,21.452381,18.373016,24.357143,1.524,,18.293651,82.381435
KR,2021-09-29,ChIJm7oRy-tVZDURS9uIugCbJJE,Q884,country/KOR,KR,South Korea,KR,KOR,0,2485,16,186263,313772,2497,29387553,232219,39195816,527869,25372532,755875,63116124,51269183,25665854,25603329,9602379,42106719,9962393,25963874,527.298,0.903,4153813,4753258,6716294,7079839,8218844,8476699,6453706,3560646,1856084,1642383217167,31761,0.845,307756,36.0,128.0,100339,77155,21922,82.626829,23.3,6.9,2.7,79.266,32.342,20.5,7.8,11.5,7.3009,2.3608,2283.074707,768.689453,0,16,19,-6,2,4,2,2,2,4,0,0,0,2,1,1,,,2,3,2,,0,3,5,47.22,21.198413,18.166667,24.865079,15.959667,,19.960317,92.723461
KR,2021-09-30,ChIJm7oRy-tVZDURS9uIugCbJJE,Q884,country/KOR,KR,South Korea,KR,KOR,0,2247,7,171739,316019,2504,29559292,344884,39540700,543404,25915936,884801,64000925,51269183,25665854,25603329,9602379,42106719,9962393,25963874,527.298,0.903,4153813,4753258,6716294,7079839,8218844,8476699,6453706,3560646,1856084,1642383217167,31761,0.845,307756,36.0,128.0,100339,77155,21922,82.626829,23.3,6.9,2.7,79.266,32.342,20.5,7.8,11.5,7.3009,2.3608,2283.074707,768.689453,8,24,52,0,5,1,2,2,2,4,0,0,0,2,1,1,,,2,3,2,,0,3,5,47.22,20.380952,15.380952,26.81746,9.724571,,16.769841,79.804386
KR,2021-10-01,ChIJm7oRy-tVZDURS9uIugCbJJE,Q884,country/KOR,KR,South Korea,KR,KOR,0,2085,3,168651,318104,2507,29727943,237321,39778021,862797,26778733,1097604,65098529,51269183,25665854,25603329,9602379,42106719,9962393,25963874,527.298,0.903,4153813,4753258,6716294,7079839,8218844,8476699,6453706,3560646,1856084,1642383217167,31761,0.845,307756,36.0,128.0,100339,77155,21922,82.626829,23.3,6.9,2.7,79.266,32.342,20.5,7.8,11.5,7.3009,2.3608,2283.074707,768.689453,6,25,46,1,3,2,2,2,2,4,0,0,0,2,1,1,,,2,3,2,,0,3,5,47.22,20.873016,15.325397,27.706349,0.0,,16.753968,77.365821
KR,2021-10-02,ChIJm7oRy-tVZDURS9uIugCbJJE,Q884,country/KOR,KR,South Korea,KR,KOR,0,1673,6,112110,319777,2513,29840053,124999,39903020,407983,27186716,531104,65629633,51269183,25665854,25603329,9602379,42106719,9962393,25963874,527.298,0.903,4153813,4753258,6716294,7079839,8218844,8476699,6453706,3560646,1856084,1642383217167,31761,0.845,307756,36.0,128.0,100339,77155,21922,82.626829,23.3,6.9,2.7,79.266,32.342,20.5,7.8,11.5,7.3009,2.3608,2283.074707,768.689453,5,26,56,-2,-4,3,2,2,2,4,0,0,0,2,1,1,,,2,3,2,,0,3,5,47.22,20.396825,14.468254,27.84127,0.036286,,15.301587,72.702521
KR,2021-10-03,ChIJm7oRy-tVZDURS9uIugCbJJE,Q884,country/KOR,KR,South Korea,KR,KOR,0,1574,11,92538,321351,2524,29932591,3609,39906629,33795,27220511,37370,65667003,51269183,25665854,25603329,9602379,42106719,9962393,25963874,527.298,0.903,4153813,4753258,6716294,7079839,8218844,8476699,6453706,3560646,1856084,1642383217167,31761,0.845,307756,36.0,128.0,100339,77155,21922,82.626829,23.3,6.9,2.7,79.266,32.342,20.5,7.8,11.5,7.3009,2.3608,2283.074707,768.689453,15,42,91,6,-7,1,2,2,2,4,0,0,0,2,1,1,,,2,3,2,,0,3,5,47.22,20.960317,14.325397,28.896825,0.0,,15.809524,72.969391
KR,2021-10-04,ChIJm7oRy-tVZDURS9uIugCbJJE,Q884,country/KOR,KR,South Korea,KR,KOR,0,2026,12,117928,323377,2536,30050519,25895,39932524,210895,27431406,236684,65903687,51269183,25665854,25603329,9602379,42106719,9962393,25963874,527.298,0.903,4153813,4753258,6716294,7079839,8218844,8476699,6453706,3560646,1856084,1642383217167,31761,0.845,307756,36.0,128.0,100339,77155,21922,82.626829,23.3,6.9,2.7,79.266,32.342,20.5,7.8,11.5,7.3009,2.3608,2283.074707,768.689453,20,35,106,-11,-45,13,2,2,2,4,0,0,0,2,1,1,,,2,3,2,,0,3,5,47.22,22.730159,15.293651,29.388889,0.0,,18.507937,77.377499
KR,2021-10-05,ChIJm7oRy-tVZDURS9uIugCbJJE,Q884,country/KOR,KR,South Korea,KR,KOR,0,2423,8,164983,325800,2544,30215502,45670,39978194,767698,28199104,810709,66714396,51269183,25665854,25603329,9602379,42106719,9962393,25963874,527.298,0.903,4153813,4753258,6716294,7079839,8218844,8476699,6453706,3560646,1856084,1642383217167,31761,0.845,307756,36.0,128.0,100339,77155,21922,82.626829,23.3,6.9,2.7,79.266,32.342,20.5,7.8,11.5,7.3009,2.3608,2283.074707,768.689453,12,26,49,5,6,0,2,2,2,4,0,0,0,2,1,1,,,2,3,2,,0,3,5,47.22,22.095238,16.865079,29.079365,0.0,,17.15873,73.679044
KR,2021-10-06,ChIJm7oRy-tVZDURS9uIugCbJJE,Q884,country/KOR,KR,South Korea,KR,KOR,0,2176,10,162952,327976,2554,30378454,37565,40015759,512240,28711344,547120,67261516,51269183,25665854,25603329,9602379,42106719,9962393,25963874,527.298,0.903,4153813,4753258,6716294,7079839,8218844,8476699,6453706,3560646,1856084,1642383217167,31761,0.845,307756,36.0,128.0,100339,77155,21922,82.626829,23.3,6.9,2.7,79.266,32.342,20.5,7.8,11.5,7.3009,2.3608,2283.074707,768.689453,6,24,50,0,4,2,2,2,2,4,0,0,0,2,1,1,,,2,3,2,,0,3,5,47.22,21.079365,16.595238,25.761905,0.0,,17.555556,80.389561
KR,2021-10-07,ChIJm7oRy-tVZDURS9uIugCbJJE,Q884,country/KOR,KR,South Korea,KR,KOR,0,1949,6,158995,329925,2560,30537449,37336,40053095,712239,29423583,747222,68008738,51269183,25665854,25603329,9602379,42106719,9962393,25963874,527.298,0.903,4153813,4753258,6716294,7079839,8218844,8476699,6453706,3560646,1856084,1642383217167,31761,0.845,307756,36.0,128.0,100339,77155,21922,82.626829,23.3,6.9,2.7,79.266,32.342,20.5,7.8,11.5,7.3009,2.3608,2283.074707,768.689453,6,21,44,-2,5,2,2,2,2,4,0,0,0,2,1,1,,,2,3,2,,0,3,5,47.22,21.253968,17.753968,26.373016,5.672667,,17.380952,79.083608
