location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,new_tested,cumulative_confirmed,cumulative_deceased,cumulative_tested,new_persons_vaccinated,cumulative_persons_vaccinated,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_vaccine_doses_administered,cumulative_vaccine_doses_administered,population,population_male,population_female,population_rural,population_urban,population_largest_city,population_clustered,population_density,human_development_index,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,gdp_usd,gdp_per_capita_usd,human_capital_index,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,smoking_prevalence,diabetes_prevalence,infant_mortality_rate,adult_male_mortality_rate,adult_female_mortality_rate,pollution_mortality_rate,comorbidity_mortality_rate,nurses_per_1000,physicians_per_1000,health_expenditure_usd,out_of_pocket_health_expenditure_usd,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_transit_stations,mobility_workplaces,mobility_residential,school_closing,workplace_closing,cancel_public_events,restrictions_on_gatherings,public_transport_closing,stay_at_home_requirements,restrictions_on_internal_movement,international_travel_controls,income_support,debt_relief,fiscal_measures,international_support,public_information_campaigns,testing_policy,contact_tracing,emergency_investment_in_healthcare,investment_in_vaccines,facial_coverings,vaccination_policy,stringency_index,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
ZM,2021-06-22,ChIJcQv8_KX0QBkRRT5Yfqz5n_E,Q953,country/ZMB,ZM,Zambia,ZM,ZMB,0,3367,50,12952,137026,1794,1801561,,,,,,,18383956,9103006,9280950,9989317,7871713,2646619,2646619,24.73,0.588,5663542,4550181,3180383,2185194,1413889,761259,403835,179965,45708,23064722446,1291,0.396,195271,-14.0,28.0,752610,63.51,13.8,4.5,40.4,321.143,221.573,127.2,17.9,1.3376,1.1867,67.648666,8.015779,17,33,24,1,-16,10,3,2,1,3,0,0,0,2,0,1,0,0,2,3,0,0,0,3,1,49.07,13.555556,7.777778,22.0,0.0,,8.833333,73.126169
ZM,2021-06-23,ChIJcQv8_KX0QBkRRT5Yfqz5n_E,Q953,country/ZMB,ZM,Zambia,ZM,ZMB,0,3594,61,12880,140620,1855,1814441,,,,,,,18383956,9103006,9280950,9989317,7871713,2646619,2646619,24.73,0.588,5663542,4550181,3180383,2185194,1413889,761259,403835,179965,45708,23064722446,1291,0.396,195271,-14.0,28.0,752610,63.51,13.8,4.5,40.4,321.143,221.573,127.2,17.9,1.3376,1.1867,67.648666,8.015779,20,42,21,3,-14,10,3,2,1,3,0,0,0,2,0,1,0,0,2,3,0,0,0,3,1,49.07,17.444444,12.888889,21.777778,0.0,,10.611111,64.209594
ZM,2021-06-24,ChIJcQv8_KX0QBkRRT5Yfqz5n_E,Q953,country/ZMB,ZM,Zambia,ZM,ZMB,0,2595,60,11059,143215,1915,1825500,0,142089,698,6913,698,149002,18383956,9103006,9280950,9989317,7871713,2646619,2646619,24.73,0.588,5663542,4550181,3180383,2185194,1413889,761259,403835,179965,45708,23064722446,1291,0.396,195271,-14.0,28.0,752610,63.51,13.8,4.5,40.4,321.143,221.573,127.2,17.9,1.3376,1.1867,67.648666,8.015779,21,44,26,6,-17,11,3,2,1,3,0,0,0,2,0,1,0,0,2,3,0,0,0,3,1,49.07,16.944444,12.111111,24.5,0.0,,9.5,61.527081
ZM,2021-06-25,ChIJcQv8_KX0QBkRRT5Yfqz5n_E,Q953,country/ZMB,ZM,Zambia,ZM,ZMB,0,2816,52,10918,146031,1967,1836418,0,142089,697,7610,697,149699,18383956,9103006,9280950,9989317,7871713,2646619,2646619,24.73,0.588,5663542,4550181,3180383,2185194,1413889,761259,403835,179965,45708,23064722446,1291,0.396,195271,-14.0,28.0,752610,63.51,13.8,4.5,40.4,321.143,221.573,127.2,17.9,1.3376,1.1867,67.648666,8.015779,26,51,22,8,-10,10,3,2,1,3,0,0,0,2,0,1,0,0,2,3,0,0,0,3,1,49.07,14.611111,9.111111,25.0,0.0,,8.333333,66.020554
ZM,2021-06-26,ChIJcQv8_KX0QBkRRT5Yfqz5n_E,Q953,country/ZMB,ZM,Zambia,ZM,ZMB,0,2537,55,10689,148568,2022,1847107,0,142089,777,8387,777,150476,18383956,9103006,9280950,9989317,7871713,2646619,2646619,24.73,0.588,5663542,4550181,3180383,2185194,1413889,761259,403835,179965,45708,23064722446,1291,0.396,195271,-14.0,28.0,752610,63.51,13.8,4.5,40.4,321.143,221.573,127.2,17.9,1.3376,1.1867,67.648666,8.015779,25,50,28,8,0,7,3,2,1,3,0,0,0,2,0,1,0,0,2,3,0,0,0,3,1,49.07,17.611111,9.777778,25.777778,0.0,,5.333333,44.379817
ZM,2021-06-27,ChIJcQv8_KX0QBkRRT5Yfqz5n_E,Q953,country/ZMB,ZM,Zambia,ZM,ZMB,0,1093,69,5762,149661,2091,1852869,36,142125,693,9080,729,151205,18383956,9103006,9280950,9989317,7871713,2646619,2646619,24.73,0.588,5663542,4550181,3180383,2185194,1413889,761259,403835,179965,45708,23064722446,1291,0.396,195271,-14.0,28.0,752610,63.51,13.8,4.5,40.4,321.143,221.573,127.2,17.9,1.3376,1.1867,67.648666,8.015779,21,46,23,-5,-12,7,3,2,1,3,0,0,0,2,0,1,0,0,2,3,0,0,0,3,1,49.07,19.444444,10.611111,26.611111,0.0,,5.0,38.660666
ZM,2021-06-28,ChIJcQv8_KX0QBkRRT5Yfqz5n_E,Q953,country/ZMB,ZM,Zambia,ZM,ZMB,0,2395,47,9952,152056,2138,1862821,,,,,,,18383956,9103006,9280950,9989317,7871713,2646619,2646619,24.73,0.588,5663542,4550181,3180383,2185194,1413889,761259,403835,179965,45708,23064722446,1291,0.396,195271,-14.0,28.0,752610,63.51,13.8,4.5,40.4,321.143,221.573,127.2,17.9,1.3376,1.1867,67.648666,8.015779,28,48,18,6,-12,8,3,2,1,3,0,0,0,2,0,1,0,0,2,3,0,0,0,3,1,49.07,16.611111,9.722222,26.611111,0.0,,5.722222,48.571622
ZM,2021-06-29,ChIJcQv8_KX0QBkRRT5Yfqz5n_E,Q953,country/ZMB,ZM,Zambia,ZM,ZMB,0,2892,61,11623,154948,2199,1874444,0,142125,1901,10981,1901,153106,18383956,9103006,9280950,9989317,7871713,2646619,2646619,24.73,0.588,5663542,4550181,3180383,2185194,1413889,761259,403835,179965,45708,23064722446,1291,0.396,195271,-14.0,28.0,752610,63.51,13.8,4.5,40.4,321.143,221.573,127.2,17.9,1.3376,1.1867,67.648666,8.015779,24,45,21,6,-14,9,3,2,1,3,0,0,0,2,0,1,0,24000000,2,3,0,0,0,3,1,49.07,16.722222,9.111111,24.888889,0.0,,5.444444,47.310546
ZM,2021-06-30,ChIJcQv8_KX0QBkRRT5Yfqz5n_E,Q953,country/ZMB,ZM,Zambia,ZM,ZMB,0,2884,72,11145,157832,2271,1885589,0,142125,1713,12694,1713,154819,18383956,9103006,9280950,9989317,7871713,2646619,2646619,24.73,0.588,5663542,4550181,3180383,2185194,1413889,761259,403835,179965,45708,23064722446,1291,0.396,195271,-14.0,28.0,752610,63.51,13.8,4.5,40.4,321.143,221.573,127.2,17.9,1.3376,1.1867,67.648666,8.015779,31,57,25,12,-13,8,3,2,1,3,0,0,0,2,0,1,0,0,2,3,0,0,0,3,1,49.07,16.277778,8.5,26.777778,0.0,,3.944444,43.829201
ZM,2021-07-01,ChIJcQv8_KX0QBkRRT5Yfqz5n_E,Q953,country/ZMB,ZM,Zambia,ZM,ZMB,0,2781,70,12335,160613,2341,1897924,0,142125,1765,14459,1765,156584,18383956,9103006,9280950,9989317,7871713,2646619,2646619,24.73,0.588,5663542,4550181,3180383,2185194,1413889,761259,403835,179965,45708,23064722446,1291,0.396,195271,-14.0,28.0,752610,63.51,13.8,4.5,40.4,321.143,221.573,127.2,17.9,1.3376,1.1867,67.648666,8.015779,34,58,28,18,-15,8,3,2,1,3,0,0,0,2,0,1,0,0,2,3,0,0,0,3,1,49.07,,,,,,,
ZM,2021-07-02,ChIJcQv8_KX0QBkRRT5Yfqz5n_E,Q953,country/ZMB,ZM,Zambia,ZM,ZMB,0,1874,56,8070,162487,2397,1905994,0,142125,2202,16661,2202,158786,18383956,9103006,9280950,9989317,7871713,2646619,2646619,24.73,0.588,5663542,4550181,3180383,2185194,1413889,761259,403835,179965,45708,23064722446,1291,0.396,195271,-14.0,28.0,752610,63.51,13.8,4.5,40.4,321.143,221.573,127.2,17.9,1.3376,1.1867,67.648666,8.015779,22,49,26,11,-31,14,3,2,1,3,0,0,0,2,0,1,0,0,2,3,0,0,0,3,1,49.07,17.833333,9.388889,27.722222,0.0,,2.555556,36.007265
ZM,2021-07-03,ChIJcQv8_KX0QBkRRT5Yfqz5n_E,Q953,country/ZMB,ZM,Zambia,ZM,ZMB,0,1795,46,7531,164282,2443,1913525,0,142125,3597,20258,3597,162383,18383956,9103006,9280950,9989317,7871713,2646619,2646619,24.73,0.588,5663542,4550181,3180383,2185194,1413889,761259,403835,179965,45708,23064722446,1291,0.396,195271,-14.0,28.0,752610,63.51,13.8,4.5,40.4,321.143,221.573,127.2,17.9,1.3376,1.1867,67.648666,8.015779,27,53,28,17,-1,6,3,2,1,3,0,0,0,2,0,1,0,0,2,3,0,0,0,3,1,49.07,18.277778,10.222222,24.5,0.0,,1.5,32.476185
ZM,2021-07-04,ChIJcQv8_KX0QBkRRT5Yfqz5n_E,Q953,country/ZMB,ZM,Zambia,ZM,ZMB,0,1231,49,5325,165513,2492,1918850,0,142125,1987,22245,1987,164370,18383956,9103006,9280950,9989317,7871713,2646619,2646619,24.73,0.588,5663542,4550181,3180383,2185194,1413889,761259,403835,179965,45708,23064722446,1291,0.396,195271,-14.0,28.0,752610,63.51,13.8,4.5,40.4,321.143,221.573,127.2,17.9,1.3376,1.1867,67.648666,8.015779,24,50,33,-2,-14,6,3,2,1,3,0,0,0,2,0,1,0,0,2,3,0,0,0,3,1,49.07,15.0,5.611111,25.777778,0.0,,2.222222,42.111159
ZM,2021-07-05,ChIJcQv8_KX0QBkRRT5Yfqz5n_E,Q953,country/ZMB,ZM,Zambia,ZM,ZMB,0,1619,67,6485,167132,2559,1925335,,,,,,,18383956,9103006,9280950,9989317,7871713,2646619,2646619,24.73,0.588,5663542,4550181,3180383,2185194,1413889,761259,403835,179965,45708,23064722446,1291,0.396,195271,-14.0,28.0,752610,63.51,13.8,4.5,40.4,321.143,221.573,127.2,17.9,1.3376,1.1867,67.648666,8.015779,24,44,35,2,-49,14,3,2,1,3,0,0,0,2,0,1,0,0,2,3,0,0,0,3,1,49.07,15.166667,6.0,25.611111,0.0,,2.111111,41.333844
ZM,2021-07-06,ChIJcQv8_KX0QBkRRT5Yfqz5n_E,Q953,country/ZMB,ZM,Zambia,ZM,ZMB,0,1871,59,7635,169003,2618,1932970,,,,,,,18383956,9103006,9280950,9989317,7871713,2646619,2646619,24.73,0.588,5663542,4550181,3180383,2185194,1413889,761259,403835,179965,45708,23064722446,1291,0.396,195271,-14.0,28.0,752610,63.51,13.8,4.5,40.4,321.143,221.573,127.2,17.9,1.3376,1.1867,67.648666,8.015779,18,40,34,0,-51,15,3,2,1,3,0,0,0,2,0,1,0,0,2,3,0,0,0,3,1,49.07,,,,,,,
ZM,2021-07-07,ChIJcQv8_KX0QBkRRT5Yfqz5n_E,Q953,country/ZMB,ZM,Zambia,ZM,ZMB,0,1453,54,6484,170456,2672,1939454,73,142198,5479,27724,5552,169922,18383956,9103006,9280950,9989317,7871713,2646619,2646619,24.73,0.588,5663542,4550181,3180383,2185194,1413889,761259,403835,179965,45708,23064722446,1291,0.396,195271,-14.0,28.0,752610,63.51,13.8,4.5,40.4,321.143,221.573,127.2,17.9,1.3376,1.1867,67.648666,8.015779,2,23,28,-15,-60,19,3,2,1,3,0,0,0,2,0,1,0,0,2,3,0,0,0,3,1,49.07,14.555556,8.777778,22.777778,0.0,,5.833333,55.833453
ZM,2021-07-08,ChIJcQv8_KX0QBkRRT5Yfqz5n_E,Q953,country/ZMB,ZM,Zambia,ZM,ZMB,0,1949,64,8473,172405,2736,1947927,0,142198,1316,29040,1316,171238,18383956,9103006,9280950,9989317,7871713,2646619,2646619,24.73,0.588,5663542,4550181,3180383,2185194,1413889,761259,403835,179965,45708,23064722446,1291,0.396,195271,-14.0,28.0,752610,63.51,13.8,4.5,40.4,321.143,221.573,127.2,17.9,1.3376,1.1867,67.648666,8.015779,31,56,24,20,-10,7,3,2,1,3,0,0,0,2,0,1,0,0,2,3,0,0,0,3,1,49.07,15.944444,9.722222,19.388889,0.0,,6.055556,51.860077
ZM,2021-07-09,ChIJcQv8_KX0QBkRRT5Yfqz5n_E,Q953,country/ZMB,ZM,Zambia,ZM,ZMB,0,2384,39,10225,174789,2775,1958152,0,142198,4006,33046,4006,175244,18383956,9103006,9280950,9989317,7871713,2646619,2646619,24.73,0.588,5663542,4550181,3180383,2185194,1413889,761259,403835,179965,45708,23064722446,1291,0.396,195271,-14.0,28.0,752610,63.51,13.8,4.5,40.4,321.143,221.573,127.2,17.9,1.3376,1.1867,67.648666,8.015779,25,50,28,14,-5,8,3,0,0,0,0,0,0,2,0,1,0,0,2,3,0,0,0,3,1,27.78,17.666667,12.5,23.0,0.0,,4.277778,41.086282
ZM,2021-07-10,ChIJcQv8_KX0QBkRRT5Yfqz5n_E,Q953,country/ZMB,ZM,Zambia,ZM,ZMB,0,940,47,5166,175729,2822,1963318,2259,144457,3716,36762,5975,181219,18383956,9103006,9280950,9989317,7871713,2646619,2646619,24.73,0.588,5663542,4550181,3180383,2185194,1413889,761259,403835,179965,45708,23064722446,1291,0.396,195271,-14.0,28.0,752610,63.51,13.8,4.5,40.4,321.143,221.573,127.2,17.9,1.3376,1.1867,67.648666,8.015779,21,46,29,11,4,6,3,0,0,0,0,0,0,2,0,1,0,0,2,3,0,0,0,3,1,27.78,14.5,6.888889,23.0,0.0,,4.722222,51.871638
ZM,2021-07-11,ChIJcQv8_KX0QBkRRT5Yfqz5n_E,Q953,country/ZMB,ZM,Zambia,ZM,ZMB,0,1013,45,5125,176742,2867,1968443,5704,150161,4349,41111,10053,191272,18383956,9103006,9280950,9989317,7871713,2646619,2646619,24.73,0.588,5663542,4550181,3180383,2185194,1413889,761259,403835,179965,45708,23064722446,1291,0.396,195271,-14.0,28.0,752610,63.51,13.8,4.5,40.4,321.143,221.573,127.2,17.9,1.3376,1.1867,67.648666,8.015779,18,42,30,-5,-9,7,3,0,0,0,0,0,0,2,0,1,0,0,2,3,0,0,0,3,1,27.78,,,,,,,
ZM,2021-07-12,ChIJcQv8_KX0QBkRRT5Yfqz5n_E,Q953,country/ZMB,ZM,Zambia,ZM,ZMB,0,2006,37,9021,178748,2904,1977464,4968,155129,1504,42615,6472,197744,18383956,9103006,9280950,9989317,7871713,2646619,2646619,24.73,0.588,5663542,4550181,3180383,2185194,1413889,761259,403835,179965,45708,23064722446,1291,0.396,195271,-14.0,28.0,752610,63.51,13.8,4.5,40.4,321.143,221.573,127.2,17.9,1.3376,1.1867,67.648666,8.015779,29,48,25,12,-6,7,3,0,0,0,0,0,0,2,0,1,0,0,2,3,0,0,0,3,1,27.78,16.055556,10.277778,23.888889,0.0,,8.611111,61.318995
ZM,2021-07-13,ChIJcQv8_KX0QBkRRT5Yfqz5n_E,Q953,country/ZMB,ZM,Zambia,ZM,ZMB,0,1801,45,9236,180549,2949,1986700,9374,164503,3874,46489,13248,210992,18383956,9103006,9280950,9989317,7871713,2646619,2646619,24.73,0.588,5663542,4550181,3180383,2185194,1413889,761259,403835,179965,45708,23064722446,1291,0.396,195271,-14.0,28.0,752610,63.51,13.8,4.5,40.4,321.143,221.573,127.2,17.9,1.3376,1.1867,67.648666,8.015779,25,47,29,12,-9,6,3,2,2,3,0,0,0,2,0,1,0,0,2,3,0,0,0,3,3,54.63,,,,,,,
ZM,2021-07-14,ChIJcQv8_KX0QBkRRT5Yfqz5n_E,Q953,country/ZMB,ZM,Zambia,ZM,ZMB,0,1580,42,7935,182129,2991,1994635,3313,167816,1479,47968,4792,215784,18383956,9103006,9280950,9989317,7871713,2646619,2646619,24.73,0.588,5663542,4550181,3180383,2185194,1413889,761259,403835,179965,45708,23064722446,1291,0.396,195271,-14.0,28.0,752610,63.51,13.8,4.5,40.4,321.143,221.573,127.2,17.9,1.3376,1.1867,67.648666,8.015779,27,54,26,12,-8,7,3,2,2,3,0,0,0,2,0,1,0,0,2,3,0,0,0,3,3,54.63,16.5,13.222222,26.277778,0.0,,8.777778,60.282652
ZM,2021-07-15,ChIJcQv8_KX0QBkRRT5Yfqz5n_E,Q953,country/ZMB,ZM,Zambia,ZM,ZMB,0,1215,31,7507,183344,3022,2002142,21592,189408,6442,54410,28034,243818,18383956,9103006,9280950,9989317,7871713,2646619,2646619,24.73,0.588,5663542,4550181,3180383,2185194,1413889,761259,403835,179965,45708,23064722446,1291,0.396,195271,-14.0,28.0,752610,63.51,13.8,4.5,40.4,321.143,221.573,127.2,17.9,1.3376,1.1867,67.648666,8.015779,27,50,31,15,-9,7,3,2,2,3,0,0,0,2,0,1,0,0,2,3,0,0,0,3,3,54.63,16.833333,12.277778,26.0,0.0,,9.722222,62.89298
ZM,2021-07-16,ChIJcQv8_KX0QBkRRT5Yfqz5n_E,Q953,country/ZMB,ZM,Zambia,ZM,ZMB,0,1328,30,7367,184672,3052,2009509,13282,202690,3782,58192,17064,260882,18383956,9103006,9280950,9989317,7871713,2646619,2646619,24.73,0.588,5663542,4550181,3180383,2185194,1413889,761259,403835,179965,45708,23064722446,1291,0.396,195271,-14.0,28.0,752610,63.51,13.8,4.5,40.4,321.143,221.573,127.2,17.9,1.3376,1.1867,67.648666,8.015779,22,47,29,13,-3,8,3,2,2,3,0,0,0,2,0,1,0,0,2,3,0,0,0,3,3,54.63,,,,,,,
ZM,2021-07-17,ChIJcQv8_KX0QBkRRT5Yfqz5n_E,Q953,country/ZMB,ZM,Zambia,ZM,ZMB,0,977,32,4960,185649,3084,2014469,10547,213237,3824,62016,14371,275253,18383956,9103006,9280950,9989317,7871713,2646619,2646619,24.73,0.588,5663542,4550181,3180383,2185194,1413889,761259,403835,179965,45708,23064722446,1291,0.396,195271,-14.0,28.0,752610,63.51,13.8,4.5,40.4,321.143,221.573,127.2,17.9,1.3376,1.1867,67.648666,8.015779,21,45,30,10,4,5,3,2,2,3,0,0,0,2,0,1,0,0,2,3,0,0,0,3,3,54.63,16.055556,11.222222,21.5,0.0,,8.0,58.830061
ZM,2021-07-18,ChIJcQv8_KX0QBkRRT5Yfqz5n_E,Q953,country/ZMB,ZM,Zambia,ZM,ZMB,0,630,29,3174,186279,3113,2017643,6230,219467,2134,64150,8364,283617,18383956,9103006,9280950,9989317,7871713,2646619,2646619,24.73,0.588,5663542,4550181,3180383,2185194,1413889,761259,403835,179965,45708,23064722446,1291,0.396,195271,-14.0,28.0,752610,63.51,13.8,4.5,40.4,321.143,221.573,127.2,17.9,1.3376,1.1867,67.648666,8.015779,18,43,31,-4,-10,6,3,2,2,3,0,0,0,2,0,1,0,0,2,3,0,0,0,3,3,54.63,17.833333,13.611111,22.0,0.0,,5.833333,45.305787
ZM,2021-07-19,ChIJcQv8_KX0QBkRRT5Yfqz5n_E,Q953,country/ZMB,ZM,Zambia,ZM,ZMB,0,1323,25,7174,187602,3138,2024817,4953,224420,1378,65528,6331,289948,18383956,9103006,9280950,9989317,7871713,2646619,2646619,24.73,0.588,5663542,4550181,3180383,2185194,1413889,761259,403835,179965,45708,23064722446,1291,0.396,195271,-14.0,28.0,752610,63.51,13.8,4.5,40.4,321.143,221.573,127.2,17.9,1.3376,1.1867,67.648666,8.015779,26,46,23,8,-4,7,3,2,2,3,0,0,0,2,0,1,0,0,2,3,0,0,0,3,3,54.63,16.555556,10.388889,19.388889,0.0,,4.444444,44.596897
ZM,2021-07-20,ChIJcQv8_KX0QBkRRT5Yfqz5n_E,Q953,country/ZMB,ZM,Zambia,ZM,ZMB,0,971,24,5682,188573,3162,2030499,7963,232383,3309,68837,11272,301220,18383956,9103006,9280950,9989317,7871713,2646619,2646619,24.73,0.588,5663542,4550181,3180383,2185194,1413889,761259,403835,179965,45708,23064722446,1291,0.396,195271,-14.0,28.0,752610,63.51,13.8,4.5,40.4,321.143,221.573,127.2,17.9,1.3376,1.1867,67.648666,8.015779,25,44,27,9,-7,6,3,2,2,3,0,0,0,2,0,1,0,0,2,3,0,0,0,3,3,54.63,17.388889,12.5,24.777778,0.0,,5.555556,45.705782
ZM,2021-07-21,ChIJcQv8_KX0QBkRRT5Yfqz5n_E,Q953,country/ZMB,ZM,Zambia,ZM,ZMB,0,1158,34,6167,189731,3196,2036666,11259,243642,0,68837,11259,312479,18383956,9103006,9280950,9989317,7871713,2646619,2646619,24.73,0.588,5663542,4550181,3180383,2185194,1413889,761259,403835,179965,45708,23064722446,1291,0.396,195271,-14.0,28.0,752610,63.51,13.8,4.5,40.4,321.143,221.573,127.2,17.9,1.3376,1.1867,67.648666,8.015779,27,50,25,12,-8,6,3,2,2,3,0,0,0,2,0,1,0,0,2,3,0,0,0,3,3,54.63,17.777778,10.5,26.722222,0.0,,7.277778,50.211926
ZM,2021-07-22,ChIJcQv8_KX0QBkRRT5Yfqz5n_E,Q953,country/ZMB,ZM,Zambia,ZM,ZMB,0,884,25,6654,190615,3221,2043320,2911,246553,6968,75805,9879,322358,18383956,9103006,9280950,9989317,7871713,2646619,2646619,24.73,0.588,5663542,4550181,3180383,2185194,1413889,761259,403835,179965,45708,23064722446,1291,0.396,195271,-14.0,28.0,752610,63.51,13.8,4.5,40.4,321.143,221.573,127.2,17.9,1.3376,1.1867,67.648666,8.015779,26,50,30,14,-8,6,3,2,2,3,0,0,0,2,0,1,0,0,2,3,0,0,0,3,3,54.63,20.0,13.388889,26.0,0.0,,4.222222,35.375955
ZM,2021-07-23,ChIJcQv8_KX0QBkRRT5Yfqz5n_E,Q953,country/ZMB,ZM,Zambia,ZM,ZMB,0,912,29,5373,191527,3250,2048693,,,,,,,18383956,9103006,9280950,9989317,7871713,2646619,2646619,24.73,0.588,5663542,4550181,3180383,2185194,1413889,761259,403835,179965,45708,23064722446,1291,0.396,195271,-14.0,28.0,752610,63.51,13.8,4.5,40.4,321.143,221.573,127.2,17.9,1.3376,1.1867,67.648666,8.015779,27,51,26,14,-1,6,3,2,2,3,0,0,0,2,0,1,0,0,2,3,0,0,0,3,3,54.63,16.722222,11.111111,26.111111,0.0,,6.388889,50.50169
ZM,2021-07-24,ChIJcQv8_KX0QBkRRT5Yfqz5n_E,Q953,country/ZMB,ZM,Zambia,ZM,ZMB,0,544,22,4318,192071,3272,2053011,9506,256059,11359,87164,20865,343223,18383956,9103006,9280950,9989317,7871713,2646619,2646619,24.73,0.588,5663542,4550181,3180383,2185194,1413889,761259,403835,179965,45708,23064722446,1291,0.396,195271,-14.0,28.0,752610,63.51,13.8,4.5,40.4,321.143,221.573,127.2,17.9,1.3376,1.1867,67.648666,8.015779,31,58,32,16,6,4,3,2,2,3,0,0,0,2,0,1,0,0,2,3,0,0,0,3,3,54.63,14.777778,10.388889,25.0,0.0,,9.166667,69.097871
ZM,2021-07-25,ChIJcQv8_KX0QBkRRT5Yfqz5n_E,Q953,country/ZMB,ZM,Zambia,ZM,ZMB,0,245,23,3129,192316,3295,2056140,,,,,,,18383956,9103006,9280950,9989317,7871713,2646619,2646619,24.73,0.588,5663542,4550181,3180383,2185194,1413889,761259,403835,179965,45708,23064722446,1291,0.396,195271,-14.0,28.0,752610,63.51,13.8,4.5,40.4,321.143,221.573,127.2,17.9,1.3376,1.1867,67.648666,8.015779,27,55,35,1,-8,5,3,2,2,3,0,0,0,2,0,1,0,0,2,3,0,0,0,3,3,54.63,,,,,,,
ZM,2021-07-26,ChIJcQv8_KX0QBkRRT5Yfqz5n_E,Q953,country/ZMB,ZM,Zambia,ZM,ZMB,0,640,21,7224,192956,3316,2063364,10203,266262,7907,95071,18110,361333,18383956,9103006,9280950,9989317,7871713,2646619,2646619,24.73,0.588,5663542,4550181,3180383,2185194,1413889,761259,403835,179965,45708,23064722446,1291,0.396,195271,-14.0,28.0,752610,63.51,13.8,4.5,40.4,321.143,221.573,127.2,17.9,1.3376,1.1867,67.648666,8.015779,37,59,28,15,-2,5,3,2,2,3,0,0,0,2,0,1,0,0,2,3,0,0,0,3,3,54.63,,,,,,,
ZM,2021-07-27,ChIJcQv8_KX0QBkRRT5Yfqz5n_E,Q953,country/ZMB,ZM,Zambia,ZM,ZMB,0,476,22,6083,193432,3338,2069447,3500,269762,16182,111253,19682,381015,18383956,9103006,9280950,9989317,7871713,2646619,2646619,24.73,0.588,5663542,4550181,3180383,2185194,1413889,761259,403835,179965,45708,23064722446,1291,0.396,195271,-14.0,28.0,752610,63.51,13.8,4.5,40.4,321.143,221.573,127.2,17.9,1.3376,1.1867,67.648666,8.015779,34,58,31,15,-6,5,3,2,2,3,0,0,0,2,0,1,0,0,2,3,0,0,0,3,3,54.63,15.666667,11.388889,22.5,0.0,,4.0,45.751316
ZM,2021-07-28,ChIJcQv8_KX0QBkRRT5Yfqz5n_E,Q953,country/ZMB,ZM,Zambia,ZM,ZMB,0,708,17,6700,194140,3355,2076147,12794,282556,6830,118083,19624,400639,18383956,9103006,9280950,9989317,7871713,2646619,2646619,24.73,0.588,5663542,4550181,3180383,2185194,1413889,761259,403835,179965,45708,23064722446,1291,0.396,195271,-14.0,28.0,752610,63.51,13.8,4.5,40.4,321.143,221.573,127.2,17.9,1.3376,1.1867,67.648666,8.015779,37,64,32,18,-5,5,3,2,2,3,0,0,0,2,0,1,0,0,2,3,0,0,0,3,3,54.63,14.944444,10.777778,21.277778,0.0,,6.5,57.013568
ZM,2021-07-29,ChIJcQv8_KX0QBkRRT5Yfqz5n_E,Q953,country/ZMB,ZM,Zambia,ZM,ZMB,0,956,21,7019,195096,3376,2083166,925,283481,12210,130293,13135,413774,18383956,9103006,9280950,9989317,7871713,2646619,2646619,24.73,0.588,5663542,4550181,3180383,2185194,1413889,761259,403835,179965,45708,23064722446,1291,0.396,195271,-14.0,28.0,752610,63.51,13.8,4.5,40.4,321.143,221.573,127.2,17.9,1.3376,1.1867,67.648666,8.015779,37,62,33,20,-7,4,3,2,2,3,0,0,0,2,0,1,0,0,2,3,0,0,0,3,3,54.63,15.111111,7.388889,22.388889,0.0,,5.0,50.8439
ZM,2021-07-30,ChIJcQv8_KX0QBkRRT5Yfqz5n_E,Q953,country/ZMB,ZM,Zambia,ZM,ZMB,0,720,13,6426,195816,3389,2089592,629,284110,10116,140409,10745,424519,18383956,9103006,9280950,9989317,7871713,2646619,2646619,24.73,0.588,5663542,4550181,3180383,2185194,1413889,761259,403835,179965,45708,23064722446,1291,0.396,195271,-14.0,28.0,752610,63.51,13.8,4.5,40.4,321.143,221.573,127.2,17.9,1.3376,1.1867,67.648666,8.015779,35,62,39,23,-1,4,3,2,2,3,0,0,0,2,0,1,0,0,2,3,0,0,0,3,3,54.63,17.444444,11.888889,21.722222,0.0,,4.833333,43.315516
