location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,cumulative_tested,new_persons_vaccinated,cumulative_persons_vaccinated,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_vaccine_doses_administered,cumulative_vaccine_doses_administered,population,population_male,population_female,population_rural,population_urban,population_largest_city,population_clustered,population_density,human_development_index,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,gdp_usd,gdp_per_capita_usd,human_capital_index,openstreetmap_id,latitude,longitude,area_sq_km,area_rural_sq_km,area_urban_sq_km,life_expectancy,diabetes_prevalence,infant_mortality_rate,adult_male_mortality_rate,adult_female_mortality_rate,pollution_mortality_rate,comorbidity_mortality_rate,nurses_per_1000,physicians_per_1000,health_expenditure_usd,out_of_pocket_health_expenditure_usd,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_transit_stations,mobility_workplaces,mobility_residential,school_closing,workplace_closing,cancel_public_events,restrictions_on_gatherings,public_transport_closing,stay_at_home_requirements,restrictions_on_internal_movement,international_travel_controls,income_support,debt_relief,fiscal_measures,international_support,public_information_campaigns,testing_policy,contact_tracing,emergency_investment_in_healthcare,investment_in_vaccines,facial_coverings,vaccination_policy,stringency_index,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
NI,2021-07-15,ChIJzSL_zgDCEI8RtRWsP-Wn-sg,Q811,country/NIC,NI,Nicaragua,NI,NIC,0,0,0,7044,193,,,,,,,,6624554,3264849,3359705,2699365,3846137,1055472,1055472,55.049,0.631,1317146,1240161,1166000,1055452,763037,507320,348752,150502,76184,12520915291,1912,0.531,287666,13.0,-85.0,130370,115694,2882,74.275,11.4,15.7,200.678,102.575,55.7,14.2,1.5334,0.9775,192.083389,62.617363,23,50,7,18,-3,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0.0,27.938889,23.45,31.388889,1.27,22.072222,70.931573
NI,2021-07-16,ChIJzSL_zgDCEI8RtRWsP-Wn-sg,Q811,country/NIC,NI,Nicaragua,NI,NIC,0,0,0,7044,193,,85266,252766,,162874,248140,415640,6624554,3264849,3359705,2699365,3846137,1055472,1055472,55.049,0.631,1317146,1240161,1166000,1055452,763037,507320,348752,150502,76184,12520915291,1912,0.531,287666,13.0,-85.0,130370,115694,2882,74.275,11.4,15.7,200.678,102.575,55.7,14.2,1.5334,0.9775,192.083389,62.617363,25,55,7,22,0,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0.0,28.265432,23.888889,31.111111,0.0,22.253086,70.510238
NI,2021-07-17,ChIJzSL_zgDCEI8RtRWsP-Wn-sg,Q811,country/NIC,NI,Nicaragua,NI,NIC,0,0,0,7044,193,,,,,,,,6624554,3264849,3359705,2699365,3846137,1055472,1055472,55.049,0.631,1317146,1240161,1166000,1055452,763037,507320,348752,150502,76184,12520915291,1912,0.531,287666,13.0,-85.0,130370,115694,2882,74.275,11.4,15.7,200.678,102.575,55.7,14.2,1.5334,0.9775,192.083389,62.617363,23,52,10,20,0,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0.0,27.205556,22.566667,31.266667,0.1524,22.072222,74.462557
NI,2021-07-18,ChIJzSL_zgDCEI8RtRWsP-Wn-sg,Q811,country/NIC,NI,Nicaragua,NI,NIC,0,0,0,7044,193,,,,,,,,6624554,3264849,3359705,2699365,3846137,1055472,1055472,55.049,0.631,1317146,1240161,1166000,1055452,763037,507320,348752,150502,76184,12520915291,1912,0.531,287666,13.0,-85.0,130370,115694,2882,74.275,11.4,15.7,200.678,102.575,55.7,14.2,1.5334,0.9775,192.083389,62.617363,24,50,17,8,-11,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0.0,28.688889,24.127778,32.177778,1.016,21.283333,65.48243
NI,2021-07-19,ChIJzSL_zgDCEI8RtRWsP-Wn-sg,Q811,country/NIC,NI,Nicaragua,NI,NIC,0,269,1,7313,194,,,,,,,,6624554,3264849,3359705,2699365,3846137,1055472,1055472,55.049,0.631,1317146,1240161,1166000,1055452,763037,507320,348752,150502,76184,12520915291,1912,0.531,287666,13.0,-85.0,130370,115694,2882,74.275,11.4,15.7,200.678,102.575,55.7,14.2,1.5334,0.9775,192.083389,62.617363,-11,10,3,-29,-62,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0.0,27.561111,23.127778,31.5,0.0,21.75,71.517724
NI,2021-07-20,ChIJzSL_zgDCEI8RtRWsP-Wn-sg,Q811,country/NIC,NI,Nicaragua,NI,NIC,0,0,0,7313,194,,,,,,,,6624554,3264849,3359705,2699365,3846137,1055472,1055472,55.049,0.631,1317146,1240161,1166000,1055452,763037,507320,348752,150502,76184,12520915291,1912,0.531,287666,13.0,-85.0,130370,115694,2882,74.275,11.4,15.7,200.678,102.575,55.7,14.2,1.5334,0.9775,192.083389,62.617363,18,50,4,21,1,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0.0,28.966667,25.433333,32.438889,2.31775,22.655556,70.419497
NI,2021-07-21,ChIJzSL_zgDCEI8RtRWsP-Wn-sg,Q811,country/NIC,NI,Nicaragua,NI,NIC,0,0,0,7313,194,,,,,,,,6624554,3264849,3359705,2699365,3846137,1055472,1055472,55.049,0.631,1317146,1240161,1166000,1055452,763037,507320,348752,150502,76184,12520915291,1912,0.531,287666,13.0,-85.0,130370,115694,2882,74.275,11.4,15.7,200.678,102.575,55.7,14.2,1.5334,0.9775,192.083389,62.617363,13,41,2,19,3,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0.0,28.272222,24.338889,32.1,0.8636,22.438889,71.443238
NI,2021-07-22,ChIJzSL_zgDCEI8RtRWsP-Wn-sg,Q811,country/NIC,NI,Nicaragua,NI,NIC,0,0,0,7313,194,,,,,,,,6624554,3264849,3359705,2699365,3846137,1055472,1055472,55.049,0.631,1317146,1240161,1166000,1055452,763037,507320,348752,150502,76184,12520915291,1912,0.531,287666,13.0,-85.0,130370,115694,2882,74.275,11.4,15.7,200.678,102.575,55.7,14.2,1.5334,0.9775,192.083389,62.617363,14,39,3,16,2,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0.0,28.75,24.877778,31.65,0.072571,21.672222,66.467029
NI,2021-07-23,ChIJzSL_zgDCEI8RtRWsP-Wn-sg,Q811,country/NIC,NI,Nicaragua,NI,NIC,0,0,0,7313,194,,,,,,,,6624554,3264849,3359705,2699365,3846137,1055472,1055472,55.049,0.631,1317146,1240161,1166000,1055452,763037,507320,348752,150502,76184,12520915291,1912,0.531,287666,13.0,-85.0,130370,115694,2882,74.275,11.4,15.7,200.678,102.575,55.7,14.2,1.5334,0.9775,192.083389,62.617363,17,42,2,16,6,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0.0,28.616667,24.3,32.3,0.0,21.522222,66.318674
NI,2021-07-24,ChIJzSL_zgDCEI8RtRWsP-Wn-sg,Q811,country/NIC,NI,Nicaragua,NI,NIC,0,0,0,7313,194,,,,,,,,6624554,3264849,3359705,2699365,3846137,1055472,1055472,55.049,0.631,1317146,1240161,1166000,1055452,763037,507320,348752,150502,76184,12520915291,1912,0.531,287666,13.0,-85.0,130370,115694,2882,74.275,11.4,15.7,200.678,102.575,55.7,14.2,1.5334,0.9775,192.083389,62.617363,6,30,-9,2,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0.0,26.95,22.9,30.405556,0.0,21.977778,75.274012
NI,2021-07-25,ChIJzSL_zgDCEI8RtRWsP-Wn-sg,Q811,country/NIC,NI,Nicaragua,NI,NIC,0,0,0,7313,194,,,,,,,,6624554,3264849,3359705,2699365,3846137,1055472,1055472,55.049,0.631,1317146,1240161,1166000,1055452,763037,507320,348752,150502,76184,12520915291,1912,0.531,287666,13.0,-85.0,130370,115694,2882,74.275,11.4,15.7,200.678,102.575,55.7,14.2,1.5334,0.9775,192.083389,62.617363,19,45,7,5,-10,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0.0,28.283333,23.5,32.2,0.0,22.127778,70.225601
NI,2021-07-26,ChIJzSL_zgDCEI8RtRWsP-Wn-sg,Q811,country/NIC,NI,Nicaragua,NI,NIC,0,279,1,7592,195,,,,,,,,6624554,3264849,3359705,2699365,3846137,1055472,1055472,55.049,0.631,1317146,1240161,1166000,1055452,763037,507320,348752,150502,76184,12520915291,1912,0.531,287666,13.0,-85.0,130370,115694,2882,74.275,11.4,15.7,200.678,102.575,55.7,14.2,1.5334,0.9775,192.083389,62.617363,16,41,4,13,3,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0.0,28.288889,22.75,32.438889,1.143,22.427778,71.030104
NI,2021-07-27,ChIJzSL_zgDCEI8RtRWsP-Wn-sg,Q811,country/NIC,NI,Nicaragua,NI,NIC,0,0,0,7592,195,,,,,,,,6624554,3264849,3359705,2699365,3846137,1055472,1055472,55.049,0.631,1317146,1240161,1166000,1055452,763037,507320,348752,150502,76184,12520915291,1912,0.531,287666,13.0,-85.0,130370,115694,2882,74.275,11.4,15.7,200.678,102.575,55.7,14.2,1.5334,0.9775,192.083389,62.617363,12,36,-4,13,4,-2,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,2,3,2.78,27.094444,22.761111,31.361111,1.312333,22.294444,75.583117
NI,2021-07-28,ChIJzSL_zgDCEI8RtRWsP-Wn-sg,Q811,country/NIC,NI,Nicaragua,NI,NIC,0,0,0,7592,195,,,,,,,,6624554,3264849,3359705,2699365,3846137,1055472,1055472,55.049,0.631,1317146,1240161,1166000,1055452,763037,507320,348752,150502,76184,12520915291,1912,0.531,287666,13.0,-85.0,130370,115694,2882,74.275,11.4,15.7,200.678,102.575,55.7,14.2,1.5334,0.9775,192.083389,62.617363,9,32,-5,13,3,-2,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,2,3,2.78,26.666667,22.4,30.672222,3.81,22.866667,80.026891
NI,2021-07-29,ChIJzSL_zgDCEI8RtRWsP-Wn-sg,Q811,country/NIC,NI,Nicaragua,NI,NIC,0,0,0,7592,195,,,,,,,,6624554,3264849,3359705,2699365,3846137,1055472,1055472,55.049,0.631,1317146,1240161,1166000,1055452,763037,507320,348752,150502,76184,12520915291,1912,0.531,287666,13.0,-85.0,130370,115694,2882,74.275,11.4,15.7,200.678,102.575,55.7,14.2,1.5334,0.9775,192.083389,62.617363,15,40,2,15,3,-3,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,2,3,2.78,27.711111,23.161111,31.4,8.932333,22.144444,72.001046
NI,2021-07-30,ChIJzSL_zgDCEI8RtRWsP-Wn-sg,Q811,country/NIC,NI,Nicaragua,NI,NIC,0,0,0,7592,195,,,,,,,,6624554,3264849,3359705,2699365,3846137,1055472,1055472,55.049,0.631,1317146,1240161,1166000,1055452,763037,507320,348752,150502,76184,12520915291,1912,0.531,287666,13.0,-85.0,130370,115694,2882,74.275,11.4,15.7,200.678,102.575,55.7,14.2,1.5334,0.9775,192.083389,62.617363,22,50,3,19,6,-4,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,2,3,2.78,28.35,23.1,31.738889,0.0,22.244444,70.228499
NI,2021-07-31,ChIJzSL_zgDCEI8RtRWsP-Wn-sg,Q811,country/NIC,NI,Nicaragua,NI,NIC,0,0,0,7592,195,,,,,,,,6624554,3264849,3359705,2699365,3846137,1055472,1055472,55.049,0.631,1317146,1240161,1166000,1055452,763037,507320,348752,150502,76184,12520915291,1912,0.531,287666,13.0,-85.0,130370,115694,2882,74.275,11.4,15.7,200.678,102.575,55.7,14.2,1.5334,0.9775,192.083389,62.617363,26,53,6,17,4,-4,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,2,3,2.78,27.455556,23.7,31.377778,1.481667,23.177778,78.069835
NI,2021-08-01,ChIJzSL_zgDCEI8RtRWsP-Wn-sg,Q811,country/NIC,NI,Nicaragua,NI,NIC,0,0,0,7592,195,,,,,,,,6624554,3264849,3359705,2699365,3846137,1055472,1055472,55.049,0.631,1317146,1240161,1166000,1055452,763037,507320,348752,150502,76184,12520915291,1912,0.531,287666,13.0,-85.0,130370,115694,2882,74.275,11.4,15.7,200.678,102.575,55.7,14.2,1.5334,0.9775,192.083389,62.617363,22,49,4,7,-12,-2,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,2,3,2.78,28.488889,24.138889,32.138889,0.889,22.394444,70.326132
NI,2021-08-02,ChIJzSL_zgDCEI8RtRWsP-Wn-sg,Q811,country/NIC,NI,Nicaragua,NI,NIC,0,298,1,7890,196,,,,,,,,6624554,3264849,3359705,2699365,3846137,1055472,1055472,55.049,0.631,1317146,1240161,1166000,1055452,763037,507320,348752,150502,76184,12520915291,1912,0.531,287666,13.0,-85.0,130370,115694,2882,74.275,11.4,15.7,200.678,102.575,55.7,14.2,1.5334,0.9775,192.083389,62.617363,17,45,-2,16,5,-3,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,2,3,2.78,27.783333,23.661111,31.538889,0.0,22.622222,74.135461
NI,2021-08-03,ChIJzSL_zgDCEI8RtRWsP-Wn-sg,Q811,country/NIC,NI,Nicaragua,NI,NIC,0,0,0,7890,196,,,,,,,,6624554,3264849,3359705,2699365,3846137,1055472,1055472,55.049,0.631,1317146,1240161,1166000,1055452,763037,507320,348752,150502,76184,12520915291,1912,0.531,287666,13.0,-85.0,130370,115694,2882,74.275,11.4,15.7,200.678,102.575,55.7,14.2,1.5334,0.9775,192.083389,62.617363,16,44,-1,16,5,-4,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,2,3,2.78,26.666667,22.961111,30.7,11.049,23.011111,80.656702
NI,2021-08-04,ChIJzSL_zgDCEI8RtRWsP-Wn-sg,Q811,country/NIC,NI,Nicaragua,NI,NIC,0,0,0,7890,196,,,,,,,,6624554,3264849,3359705,2699365,3846137,1055472,1055472,55.049,0.631,1317146,1240161,1166000,1055452,763037,507320,348752,150502,76184,12520915291,1912,0.531,287666,13.0,-85.0,130370,115694,2882,74.275,11.4,15.7,200.678,102.575,55.7,14.2,1.5334,0.9775,192.083389,62.617363,18,45,6,22,6,-4,0,0,0,0,0,0,0,1,0,0,,,0,3,0,,0,2,3,2.78,27.444444,22.655556,31.711111,0.9525,22.422222,74.557041
NI,2021-08-05,ChIJzSL_zgDCEI8RtRWsP-Wn-sg,Q811,country/NIC,NI,Nicaragua,NI,NIC,0,0,0,7890,196,,,,,,,,6624554,3264849,3359705,2699365,3846137,1055472,1055472,55.049,0.631,1317146,1240161,1166000,1055452,763037,507320,348752,150502,76184,12520915291,1912,0.531,287666,13.0,-85.0,130370,115694,2882,74.275,11.4,15.7,200.678,102.575,55.7,14.2,1.5334,0.9775,192.083389,62.617363,17,44,3,20,5,-3,0,0,0,0,0,0,0,1,0,0,,,0,3,0,,0,2,3,2.78,27.488889,23.05,31.577778,18.2372,23.038889,77.209604
NI,2021-08-06,ChIJzSL_zgDCEI8RtRWsP-Wn-sg,Q811,country/NIC,NI,Nicaragua,NI,NIC,0,0,0,7890,196,,,,,,,,6624554,3264849,3359705,2699365,3846137,1055472,1055472,55.049,0.631,1317146,1240161,1166000,1055452,763037,507320,348752,150502,76184,12520915291,1912,0.531,287666,13.0,-85.0,130370,115694,2882,74.275,11.4,15.7,200.678,102.575,55.7,14.2,1.5334,0.9775,192.083389,62.617363,20,49,3,21,9,-4,0,0,0,0,0,0,0,1,0,0,,,0,3,0,,0,2,3,2.78,27.355556,23.488889,31.1,4.6355,23.294444,78.84398
NI,2021-08-07,ChIJzSL_zgDCEI8RtRWsP-Wn-sg,Q811,country/NIC,NI,Nicaragua,NI,NIC,0,0,0,7890,196,,,,,,,,6624554,3264849,3359705,2699365,3846137,1055472,1055472,55.049,0.631,1317146,1240161,1166000,1055452,763037,507320,348752,150502,76184,12520915291,1912,0.531,287666,13.0,-85.0,130370,115694,2882,74.275,11.4,15.7,200.678,102.575,55.7,14.2,1.5334,0.9775,192.083389,62.617363,19,46,4,14,3,-3,0,0,0,0,0,0,0,1,0,0,,,0,3,0,,0,2,3,2.78,27.433333,23.027778,31.538889,4.106333,22.783333,76.035899
NI,2021-08-08,ChIJzSL_zgDCEI8RtRWsP-Wn-sg,Q811,country/NIC,NI,Nicaragua,NI,NIC,0,0,0,7890,196,,,,,,,,6624554,3264849,3359705,2699365,3846137,1055472,1055472,55.049,0.631,1317146,1240161,1166000,1055452,763037,507320,348752,150502,76184,12520915291,1912,0.531,287666,13.0,-85.0,130370,115694,2882,74.275,11.4,15.7,200.678,102.575,55.7,14.2,1.5334,0.9775,192.083389,62.617363,12,38,-6,2,-13,1,0,0,0,0,0,0,0,1,0,0,,,0,3,0,,0,2,3,2.78,26.727778,23.116667,30.8,3.048,22.594444,78.524846
NI,2021-08-09,ChIJzSL_zgDCEI8RtRWsP-Wn-sg,Q811,country/NIC,NI,Nicaragua,NI,NIC,0,303,1,8193,197,,,,,,,,6624554,3264849,3359705,2699365,3846137,1055472,1055472,55.049,0.631,1317146,1240161,1166000,1055452,763037,507320,348752,150502,76184,12520915291,1912,0.531,287666,13.0,-85.0,130370,115694,2882,74.275,11.4,15.7,200.678,102.575,55.7,14.2,1.5334,0.9775,192.083389,62.617363,23,50,5,21,7,-4,0,0,0,0,0,0,0,1,0,0,,,0,3,0,,0,2,3,2.78,27.105556,21.938889,30.727778,0.4572,22.122222,74.561855
NI,2021-08-10,ChIJzSL_zgDCEI8RtRWsP-Wn-sg,Q811,country/NIC,NI,Nicaragua,NI,NIC,0,0,0,8193,197,,,,,,,,6624554,3264849,3359705,2699365,3846137,1055472,1055472,55.049,0.631,1317146,1240161,1166000,1055452,763037,507320,348752,150502,76184,12520915291,1912,0.531,287666,13.0,-85.0,130370,115694,2882,74.275,11.4,15.7,200.678,102.575,55.7,14.2,1.5334,0.9775,192.083389,62.617363,10,38,5,-1,-30,4,0,0,0,0,0,0,0,1,0,0,,,0,3,0,,0,2,3,2.78,27.533333,22.788889,31.622222,0.0,22.105556,72.572696
NI,2021-08-11,ChIJzSL_zgDCEI8RtRWsP-Wn-sg,Q811,country/NIC,NI,Nicaragua,NI,NIC,0,0,0,8193,197,,,,,,,,6624554,3264849,3359705,2699365,3846137,1055472,1055472,55.049,0.631,1317146,1240161,1166000,1055452,763037,507320,348752,150502,76184,12520915291,1912,0.531,287666,13.0,-85.0,130370,115694,2882,74.275,11.4,15.7,200.678,102.575,55.7,14.2,1.5334,0.9775,192.083389,62.617363,13,40,2,22,7,-4,0,0,0,0,0,0,0,1,0,0,,,0,3,0,,0,2,3,2.78,26.694444,22.5,30.461111,0.3175,22.4,78.141051
NI,2021-08-12,ChIJzSL_zgDCEI8RtRWsP-Wn-sg,Q811,country/NIC,NI,Nicaragua,NI,NIC,0,0,0,8193,197,,,,,,,,6624554,3264849,3359705,2699365,3846137,1055472,1055472,55.049,0.631,1317146,1240161,1166000,1055452,763037,507320,348752,150502,76184,12520915291,1912,0.531,287666,13.0,-85.0,130370,115694,2882,74.275,11.4,15.7,200.678,102.575,55.7,14.2,1.5334,0.9775,192.083389,62.617363,14,38,4,17,7,-3,0,0,0,0,0,0,0,1,0,0,,,0,3,0,,0,2,3,2.78,25.975309,22.061728,29.728395,8.001,22.333333,80.835254
NI,2021-08-13,ChIJzSL_zgDCEI8RtRWsP-Wn-sg,Q811,country/NIC,NI,Nicaragua,NI,NIC,0,0,0,8193,197,,,,,,,,6624554,3264849,3359705,2699365,3846137,1055472,1055472,55.049,0.631,1317146,1240161,1166000,1055452,763037,507320,348752,150502,76184,12520915291,1912,0.531,287666,13.0,-85.0,130370,115694,2882,74.275,11.4,15.7,200.678,102.575,55.7,14.2,1.5334,0.9775,192.083389,62.617363,22,51,7,20,10,-4,0,0,0,0,0,0,0,1,0,0,,,0,3,0,,0,2,3,2.78,27.938889,21.8,32.227778,0.41275,22.455556,72.54463
NI,2021-08-14,ChIJzSL_zgDCEI8RtRWsP-Wn-sg,Q811,country/NIC,NI,Nicaragua,NI,NIC,0,0,0,8193,197,,,,,,,,6624554,3264849,3359705,2699365,3846137,1055472,1055472,55.049,0.631,1317146,1240161,1166000,1055452,763037,507320,348752,150502,76184,12520915291,1912,0.531,287666,13.0,-85.0,130370,115694,2882,74.275,11.4,15.7,200.678,102.575,55.7,14.2,1.5334,0.9775,192.083389,62.617363,24,54,9,16,4,-4,0,0,0,0,0,0,0,1,0,0,,,0,3,0,,0,2,3,2.78,27.944444,22.844444,31.927778,15.3035,22.9,74.303553
NI,2021-08-15,ChIJzSL_zgDCEI8RtRWsP-Wn-sg,Q811,country/NIC,NI,Nicaragua,NI,NIC,0,0,0,8193,197,,,,,,,,6624554,3264849,3359705,2699365,3846137,1055472,1055472,55.049,0.631,1317146,1240161,1166000,1055452,763037,507320,348752,150502,76184,12520915291,1912,0.531,287666,13.0,-85.0,130370,115694,2882,74.275,11.4,15.7,200.678,102.575,55.7,14.2,1.5334,0.9775,192.083389,62.617363,24,55,7,13,-10,-1,0,0,0,0,0,0,0,1,0,0,,,0,3,0,,0,2,3,2.78,27.627778,22.877778,31.461111,2.866571,22.6,74.449484
NI,2021-08-16,ChIJzSL_zgDCEI8RtRWsP-Wn-sg,Q811,country/NIC,NI,Nicaragua,NI,NIC,0,303,1,8496,198,,,,,,,,6624554,3264849,3359705,2699365,3846137,1055472,1055472,55.049,0.631,1317146,1240161,1166000,1055452,763037,507320,348752,150502,76184,12520915291,1912,0.531,287666,13.0,-85.0,130370,115694,2882,74.275,11.4,15.7,200.678,102.575,55.7,14.2,1.5334,0.9775,192.083389,62.617363,22,51,5,21,8,-4,0,0,0,0,0,0,0,1,0,0,,,0,3,0,,0,2,3,2.78,27.561111,22.138889,31.95,0.870857,22.25,73.167685
NI,2021-08-17,ChIJzSL_zgDCEI8RtRWsP-Wn-sg,Q811,country/NIC,NI,Nicaragua,NI,NIC,0,0,0,8496,198,,129753,382519,34734,197608,164487,580127,6624554,3264849,3359705,2699365,3846137,1055472,1055472,55.049,0.631,1317146,1240161,1166000,1055452,763037,507320,348752,150502,76184,12520915291,1912,0.531,287666,13.0,-85.0,130370,115694,2882,74.275,11.4,15.7,200.678,102.575,55.7,14.2,1.5334,0.9775,192.083389,62.617363,18,49,3,20,7,-4,0,0,0,0,0,0,0,1,0,0,,,0,3,0,,0,2,3,2.78,27.955556,22.377778,31.65,0.4572,23.1,75.111377
NI,2021-08-18,ChIJzSL_zgDCEI8RtRWsP-Wn-sg,Q811,country/NIC,NI,Nicaragua,NI,NIC,0,0,0,8496,198,,,,,,,,6624554,3264849,3359705,2699365,3846137,1055472,1055472,55.049,0.631,1317146,1240161,1166000,1055452,763037,507320,348752,150502,76184,12520915291,1912,0.531,287666,13.0,-85.0,130370,115694,2882,74.275,11.4,15.7,200.678,102.575,55.7,14.2,1.5334,0.9775,192.083389,62.617363,15,42,4,21,10,-4,0,0,0,0,0,0,0,1,0,0,,,0,3,0,,0,2,3,2.78,27.727778,23.077778,31.211111,5.6896,23.144444,76.361055
NI,2021-08-19,ChIJzSL_zgDCEI8RtRWsP-Wn-sg,Q811,country/NIC,NI,Nicaragua,NI,NIC,0,0,0,8496,198,,,,,,,,6624554,3264849,3359705,2699365,3846137,1055472,1055472,55.049,0.631,1317146,1240161,1166000,1055452,763037,507320,348752,150502,76184,12520915291,1912,0.531,287666,13.0,-85.0,130370,115694,2882,74.275,11.4,15.7,200.678,102.575,55.7,14.2,1.5334,0.9775,192.083389,62.617363,13,39,0,19,8,-2,0,0,0,0,0,0,0,1,0,0,,,0,3,0,,0,2,3,2.78,27.0,22.655556,31.138889,19.896667,22.883333,78.465817
NI,2021-08-20,ChIJzSL_zgDCEI8RtRWsP-Wn-sg,Q811,country/NIC,NI,Nicaragua,NI,NIC,0,0,0,8496,198,,29510,412029,3162,200770,32672,612799,6624554,3264849,3359705,2699365,3846137,1055472,1055472,55.049,0.631,1317146,1240161,1166000,1055452,763037,507320,348752,150502,76184,12520915291,1912,0.531,287666,13.0,-85.0,130370,115694,2882,74.275,11.4,15.7,200.678,102.575,55.7,14.2,1.5334,0.9775,192.083389,62.617363,16,44,-4,20,10,-3,0,0,0,0,0,0,0,1,0,0,,,0,3,0,,0,2,3,2.78,26.655556,22.488889,31.116667,10.16,22.983333,80.52025
NI,2021-08-21,ChIJzSL_zgDCEI8RtRWsP-Wn-sg,Q811,country/NIC,NI,Nicaragua,NI,NIC,0,0,0,8496,198,,,,,,,,6624554,3264849,3359705,2699365,3846137,1055472,1055472,55.049,0.631,1317146,1240161,1166000,1055452,763037,507320,348752,150502,76184,12520915291,1912,0.531,287666,13.0,-85.0,130370,115694,2882,74.275,11.4,15.7,200.678,102.575,55.7,14.2,1.5334,0.9775,192.083389,62.617363,17,46,3,15,3,-2,0,0,0,0,0,0,0,1,0,0,,,0,3,0,,0,2,3,2.78,26.727778,22.922222,30.25,1.439333,22.922222,79.876865
NI,2021-08-22,ChIJzSL_zgDCEI8RtRWsP-Wn-sg,Q811,country/NIC,NI,Nicaragua,NI,NIC,0,0,0,8496,198,,,,,,,,6624554,3264849,3359705,2699365,3846137,1055472,1055472,55.049,0.631,1317146,1240161,1166000,1055452,763037,507320,348752,150502,76184,12520915291,1912,0.531,287666,13.0,-85.0,130370,115694,2882,74.275,11.4,15.7,200.678,102.575,55.7,14.2,1.5334,0.9775,192.083389,62.617363,9,39,-6,5,-12,1,0,0,0,0,0,0,0,1,0,0,,,0,3,0,,0,2,3,2.78,26.827778,22.844444,30.7,4.191,22.816667,78.767001
NI,2021-08-23,ChIJzSL_zgDCEI8RtRWsP-Wn-sg,Q811,country/NIC,NI,Nicaragua,NI,NIC,0,371,1,8867,199,,,,,,,,6624554,3264849,3359705,2699365,3846137,1055472,1055472,55.049,0.631,1317146,1240161,1166000,1055452,763037,507320,348752,150502,76184,12520915291,1912,0.531,287666,13.0,-85.0,130370,115694,2882,74.275,11.4,15.7,200.678,102.575,55.7,14.2,1.5334,0.9775,192.083389,62.617363,13,40,-4,15,9,-2,0,0,0,0,0,0,0,1,0,0,,,0,3,0,,0,2,3,2.78,26.438889,22.966667,31.3,26.077333,23.427778,83.673995
NI,2021-08-24,ChIJzSL_zgDCEI8RtRWsP-Wn-sg,Q811,country/NIC,NI,Nicaragua,NI,NIC,0,0,0,8867,199,,,,,,,,6624554,3264849,3359705,2699365,3846137,1055472,1055472,55.049,0.631,1317146,1240161,1166000,1055452,763037,507320,348752,150502,76184,12520915291,1912,0.531,287666,13.0,-85.0,130370,115694,2882,74.275,11.4,15.7,200.678,102.575,55.7,14.2,1.5334,0.9775,192.083389,62.617363,14,43,0,17,7,-3,0,0,0,0,0,0,0,1,0,0,,,0,3,0,,0,2,3,2.78,25.744444,22.9,28.977778,11.2776,22.938889,84.721139
