location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_vaccinated,cumulative_persons_vaccinated,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_vaccine_doses_administered,cumulative_vaccine_doses_administered,population,population_male,population_female,population_rural,population_urban,population_largest_city,population_density,human_development_index,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,gdp_usd,gdp_per_capita_usd,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,diabetes_prevalence,infant_mortality_rate,adult_male_mortality_rate,adult_female_mortality_rate,pollution_mortality_rate,comorbidity_mortality_rate,health_expenditure_usd,out_of_pocket_health_expenditure_usd,school_closing,workplace_closing,cancel_public_events,restrictions_on_gatherings,public_transport_closing,stay_at_home_requirements,restrictions_on_internal_movement,international_travel_controls,income_support,debt_relief,fiscal_measures,international_support,public_information_campaigns,testing_policy,contact_tracing,emergency_investment_in_healthcare,investment_in_vaccines,facial_coverings,vaccination_policy,stringency_index,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
TM,2021-05-10,ChIJy2y8dFXLZT8RkaRpQWuC3X4,Q874,country/TKM,TM,Turkmenistan,TM,TKM,0,0,0,0,0,,,,,,,6031187,2969310,3061877,2849351,3092738,828065,12.834,0.706,1332930,1008743,1009791,957885,697821,535459,334444,103458,50656,40761142857,6966,223026,39.0,60.0,488100,68.073,6.1,39.3,243.687,128.231,79.3,29.5,456.482666,332.127777,1,3,2,1,0,0,2,4,0,0,0,0,2,3,0,0,0,3,5,62.04,22.283333,14.05,29.194444,0.2032,,11.327778,51.701333
TM,2021-05-11,ChIJy2y8dFXLZT8RkaRpQWuC3X4,Q874,country/TKM,TM,Turkmenistan,TM,TKM,0,0,0,0,0,,,,,,,6031187,2969310,3061877,2849351,3092738,828065,12.834,0.706,1332930,1008743,1009791,957885,697821,535459,334444,103458,50656,40761142857,6966,223026,39.0,60.0,488100,68.073,6.1,39.3,243.687,128.231,79.3,29.5,456.482666,332.127777,1,3,2,1,0,0,2,4,0,0,0,0,2,3,0,0,0,3,5,62.04,22.933333,15.577778,30.005556,0.1778,,9.844444,45.139606
TM,2021-05-12,ChIJy2y8dFXLZT8RkaRpQWuC3X4,Q874,country/TKM,TM,Turkmenistan,TM,TKM,0,0,0,0,0,,,,,,,6031187,2969310,3061877,2849351,3092738,828065,12.834,0.706,1332930,1008743,1009791,957885,697821,535459,334444,103458,50656,40761142857,6966,223026,39.0,60.0,488100,68.073,6.1,39.3,243.687,128.231,79.3,29.5,456.482666,332.127777,1,3,2,1,0,0,2,4,0,0,0,0,2,3,0,0,0,3,5,62.04,24.577778,15.394444,32.25,0.0,,6.488889,32.269521
TM,2021-05-13,ChIJy2y8dFXLZT8RkaRpQWuC3X4,Q874,country/TKM,TM,Turkmenistan,TM,TKM,0,0,0,0,0,,,,,,,6031187,2969310,3061877,2849351,3092738,828065,12.834,0.706,1332930,1008743,1009791,957885,697821,535459,334444,103458,50656,40761142857,6966,223026,39.0,60.0,488100,68.073,6.1,39.3,243.687,128.231,79.3,29.5,456.482666,332.127777,1,3,2,1,0,0,2,4,0,0,0,0,2,3,0,0,0,3,5,62.04,24.516667,15.722222,31.677778,0.0,,5.833333,30.969202
TM,2021-05-14,ChIJy2y8dFXLZT8RkaRpQWuC3X4,Q874,country/TKM,TM,Turkmenistan,TM,TKM,0,0,0,0,0,,,,,,,6031187,2969310,3061877,2849351,3092738,828065,12.834,0.706,1332930,1008743,1009791,957885,697821,535459,334444,103458,50656,40761142857,6966,223026,39.0,60.0,488100,68.073,6.1,39.3,243.687,128.231,79.3,29.5,456.482666,332.127777,1,3,2,1,0,0,2,4,0,0,0,0,2,3,0,0,0,3,5,62.04,24.072222,14.627778,31.738889,0.0,,2.011111,24.85576
TM,2021-05-15,ChIJy2y8dFXLZT8RkaRpQWuC3X4,Q874,country/TKM,TM,Turkmenistan,TM,TKM,0,0,0,0,0,,,,,,,6031187,2969310,3061877,2849351,3092738,828065,12.834,0.706,1332930,1008743,1009791,957885,697821,535459,334444,103458,50656,40761142857,6966,223026,39.0,60.0,488100,68.073,6.1,39.3,243.687,128.231,79.3,29.5,456.482666,332.127777,1,3,2,1,0,0,2,4,0,0,0,0,2,3,0,0,0,3,5,62.04,24.155556,14.877778,31.638889,0.0,,4.061111,27.864096
TM,2021-05-16,ChIJy2y8dFXLZT8RkaRpQWuC3X4,Q874,country/TKM,TM,Turkmenistan,TM,TKM,0,0,0,0,0,,,,,,,6031187,2969310,3061877,2849351,3092738,828065,12.834,0.706,1332930,1008743,1009791,957885,697821,535459,334444,103458,50656,40761142857,6966,223026,39.0,60.0,488100,68.073,6.1,39.3,243.687,128.231,79.3,29.5,456.482666,332.127777,1,3,2,1,0,0,2,4,0,0,0,0,2,3,0,0,0,3,5,62.04,24.4,15.338889,32.511111,0.0,,2.7,25.162334
TM,2021-05-17,ChIJy2y8dFXLZT8RkaRpQWuC3X4,Q874,country/TKM,TM,Turkmenistan,TM,TKM,0,0,0,0,0,,,,,,,6031187,2969310,3061877,2849351,3092738,828065,12.834,0.706,1332930,1008743,1009791,957885,697821,535459,334444,103458,50656,40761142857,6966,223026,39.0,60.0,488100,68.073,6.1,39.3,243.687,128.231,79.3,29.5,456.482666,332.127777,1,3,2,1,0,0,2,4,0,0,0,0,2,3,0,0,0,3,5,62.04,25.427778,15.311111,34.072222,0.0,,3.077778,24.446467
TM,2021-05-18,ChIJy2y8dFXLZT8RkaRpQWuC3X4,Q874,country/TKM,TM,Turkmenistan,TM,TKM,0,0,0,0,0,,,,,,,6031187,2969310,3061877,2849351,3092738,828065,12.834,0.706,1332930,1008743,1009791,957885,697821,535459,334444,103458,50656,40761142857,6966,223026,39.0,60.0,488100,68.073,6.1,39.3,243.687,128.231,79.3,29.5,456.482666,332.127777,1,3,2,1,0,0,2,4,0,0,0,0,2,3,0,0,0,3,5,62.04,26.761111,15.327778,35.766667,0.0,,3.922222,24.752945
TM,2021-05-19,ChIJy2y8dFXLZT8RkaRpQWuC3X4,Q874,country/TKM,TM,Turkmenistan,TM,TKM,0,0,0,0,0,,,,,,,6031187,2969310,3061877,2849351,3092738,828065,12.834,0.706,1332930,1008743,1009791,957885,697821,535459,334444,103458,50656,40761142857,6966,223026,39.0,60.0,488100,68.073,6.1,39.3,243.687,128.231,79.3,29.5,456.482666,332.127777,1,3,2,1,0,0,2,4,0,0,0,0,2,3,0,0,0,3,5,62.04,27.227778,17.316667,35.422222,0.0,,6.911111,28.590068
TM,2021-05-20,ChIJy2y8dFXLZT8RkaRpQWuC3X4,Q874,country/TKM,TM,Turkmenistan,TM,TKM,0,0,0,0,0,,,,,,,6031187,2969310,3061877,2849351,3092738,828065,12.834,0.706,1332930,1008743,1009791,957885,697821,535459,334444,103458,50656,40761142857,6966,223026,39.0,60.0,488100,68.073,6.1,39.3,243.687,128.231,79.3,29.5,456.482666,332.127777,1,3,2,1,0,0,2,4,0,0,0,0,2,3,0,0,0,3,5,62.04,27.811111,18.35,35.537037,0.0,,6.555556,26.865089
TM,2021-05-21,ChIJy2y8dFXLZT8RkaRpQWuC3X4,Q874,country/TKM,TM,Turkmenistan,TM,TKM,0,0,0,0,0,,,,,,,6031187,2969310,3061877,2849351,3092738,828065,12.834,0.706,1332930,1008743,1009791,957885,697821,535459,334444,103458,50656,40761142857,6966,223026,39.0,60.0,488100,68.073,6.1,39.3,243.687,128.231,79.3,29.5,456.482666,332.127777,1,3,2,1,0,0,2,4,0,0,0,0,2,3,0,0,0,3,5,62.04,28.455556,19.0,36.305556,0.0,,6.344444,25.707816
TM,2021-05-22,ChIJy2y8dFXLZT8RkaRpQWuC3X4,Q874,country/TKM,TM,Turkmenistan,TM,TKM,0,0,0,0,0,,,,,,,6031187,2969310,3061877,2849351,3092738,828065,12.834,0.706,1332930,1008743,1009791,957885,697821,535459,334444,103458,50656,40761142857,6966,223026,39.0,60.0,488100,68.073,6.1,39.3,243.687,128.231,79.3,29.5,456.482666,332.127777,1,3,2,1,0,0,2,4,0,0,0,0,2,3,0,0,0,3,5,62.04,28.294444,18.55,36.1,0.0,,5.516667,24.706149
TM,2021-05-23,ChIJy2y8dFXLZT8RkaRpQWuC3X4,Q874,country/TKM,TM,Turkmenistan,TM,TKM,0,0,0,0,0,,,,,,,6031187,2969310,3061877,2849351,3092738,828065,12.834,0.706,1332930,1008743,1009791,957885,697821,535459,334444,103458,50656,40761142857,6966,223026,39.0,60.0,488100,68.073,6.1,39.3,243.687,128.231,79.3,29.5,456.482666,332.127777,1,3,2,1,0,0,2,4,0,0,0,0,2,3,0,0,0,3,5,62.04,27.888889,17.638889,36.127778,0.0,,3.427778,21.974828
TM,2021-05-24,ChIJy2y8dFXLZT8RkaRpQWuC3X4,Q874,country/TKM,TM,Turkmenistan,TM,TKM,0,0,0,0,0,,,,,,,6031187,2969310,3061877,2849351,3092738,828065,12.834,0.706,1332930,1008743,1009791,957885,697821,535459,334444,103458,50656,40761142857,6966,223026,39.0,60.0,488100,68.073,6.1,39.3,243.687,128.231,79.3,29.5,456.482666,332.127777,1,3,2,1,0,0,2,4,0,0,0,0,2,3,0,0,0,3,5,62.04,28.555556,18.261111,36.259259,0.0,,4.883333,23.553652
TM,2021-05-25,ChIJy2y8dFXLZT8RkaRpQWuC3X4,Q874,country/TKM,TM,Turkmenistan,TM,TKM,0,0,0,0,0,,,,,,,6031187,2969310,3061877,2849351,3092738,828065,12.834,0.706,1332930,1008743,1009791,957885,697821,535459,334444,103458,50656,40761142857,6966,223026,39.0,60.0,488100,68.073,6.1,39.3,243.687,128.231,79.3,29.5,456.482666,332.127777,1,3,2,1,0,0,2,4,0,0,0,0,2,3,0,0,0,3,5,62.04,29.394444,20.438889,37.272222,0.0254,,7.133333,25.300925
TM,2021-05-26,ChIJy2y8dFXLZT8RkaRpQWuC3X4,Q874,country/TKM,TM,Turkmenistan,TM,TKM,0,0,0,0,0,,,,,,,6031187,2969310,3061877,2849351,3092738,828065,12.834,0.706,1332930,1008743,1009791,957885,697821,535459,334444,103458,50656,40761142857,6966,223026,39.0,60.0,488100,68.073,6.1,39.3,243.687,128.231,79.3,29.5,456.482666,332.127777,1,3,2,1,0,0,2,4,0,0,0,0,2,3,0,0,0,3,5,62.04,28.422222,20.377778,35.8,0.0,,9.755556,33.347273
TM,2021-05-27,ChIJy2y8dFXLZT8RkaRpQWuC3X4,Q874,country/TKM,TM,Turkmenistan,TM,TKM,0,0,0,0,0,,,,,,,6031187,2969310,3061877,2849351,3092738,828065,12.834,0.706,1332930,1008743,1009791,957885,697821,535459,334444,103458,50656,40761142857,6966,223026,39.0,60.0,488100,68.073,6.1,39.3,243.687,128.231,79.3,29.5,456.482666,332.127777,1,3,2,1,0,0,2,4,0,0,0,0,2,3,0,0,0,3,5,62.04,26.755556,20.555556,32.394444,0.0,,12.611111,43.961371
TM,2021-05-28,ChIJy2y8dFXLZT8RkaRpQWuC3X4,Q874,country/TKM,TM,Turkmenistan,TM,TKM,0,0,0,0,0,,,,,,,6031187,2969310,3061877,2849351,3092738,828065,12.834,0.706,1332930,1008743,1009791,957885,697821,535459,334444,103458,50656,40761142857,6966,223026,39.0,60.0,488100,68.073,6.1,39.3,243.687,128.231,79.3,29.5,456.482666,332.127777,1,3,2,1,0,0,2,4,0,0,0,0,2,3,0,0,0,3,5,62.04,28.655556,20.727778,36.233333,0.1016,,11.916667,36.529217
TM,2021-05-29,ChIJy2y8dFXLZT8RkaRpQWuC3X4,Q874,country/TKM,TM,Turkmenistan,TM,TKM,0,0,0,0,0,,,,,,,6031187,2969310,3061877,2849351,3092738,828065,12.834,0.706,1332930,1008743,1009791,957885,697821,535459,334444,103458,50656,40761142857,6966,223026,39.0,60.0,488100,68.073,6.1,39.3,243.687,128.231,79.3,29.5,456.482666,332.127777,1,3,2,1,0,0,2,4,0,0,0,0,2,3,0,0,0,3,5,62.04,31.877778,22.116667,40.377778,0.0,,9.122222,25.335279
TM,2021-05-30,ChIJy2y8dFXLZT8RkaRpQWuC3X4,Q874,country/TKM,TM,Turkmenistan,TM,TKM,0,0,0,0,0,,,,,,,6031187,2969310,3061877,2849351,3092738,828065,12.834,0.706,1332930,1008743,1009791,957885,697821,535459,334444,103458,50656,40761142857,6966,223026,39.0,60.0,488100,68.073,6.1,39.3,243.687,128.231,79.3,29.5,456.482666,332.127777,1,3,2,1,0,0,2,4,0,0,0,0,2,3,0,0,0,3,5,62.04,33.955556,22.333333,42.816667,0.0,,7.322222,20.724731
TM,2021-05-31,ChIJy2y8dFXLZT8RkaRpQWuC3X4,Q874,country/TKM,TM,Turkmenistan,TM,TKM,0,0,0,0,0,,,,,,,6031187,2969310,3061877,2849351,3092738,828065,12.834,0.706,1332930,1008743,1009791,957885,697821,535459,334444,103458,50656,40761142857,6966,223026,39.0,60.0,488100,68.073,6.1,39.3,243.687,128.231,79.3,29.5,456.482666,332.127777,1,3,2,1,0,0,2,4,0,0,0,0,2,3,0,0,0,3,5,62.04,32.244444,23.8,40.388889,0.0,,10.983333,28.477562
TM,2021-06-01,ChIJy2y8dFXLZT8RkaRpQWuC3X4,Q874,country/TKM,TM,Turkmenistan,TM,TKM,0,0,0,0,0,,,,,,,6031187,2969310,3061877,2849351,3092738,828065,12.834,0.706,1332930,1008743,1009791,957885,697821,535459,334444,103458,50656,40761142857,6966,223026,39.0,60.0,488100,68.073,6.1,39.3,243.687,128.231,79.3,29.5,456.482666,332.127777,1,3,2,1,0,0,2,4,0,0,0,0,2,3,0,0,0,3,5,62.04,30.866667,23.177778,38.211111,0.0,,13.205556,34.688078
TM,2021-06-02,ChIJy2y8dFXLZT8RkaRpQWuC3X4,Q874,country/TKM,TM,Turkmenistan,TM,TKM,0,0,0,0,0,,,,,,,6031187,2969310,3061877,2849351,3092738,828065,12.834,0.706,1332930,1008743,1009791,957885,697821,535459,334444,103458,50656,40761142857,6966,223026,39.0,60.0,488100,68.073,6.1,39.3,243.687,128.231,79.3,29.5,456.482666,332.127777,1,3,2,1,0,0,2,4,0,0,0,0,2,3,0,0,0,3,5,62.04,32.372222,22.933333,40.866667,0.0,,11.283333,28.25543
TM,2021-06-03,ChIJy2y8dFXLZT8RkaRpQWuC3X4,Q874,country/TKM,TM,Turkmenistan,TM,TKM,0,0,0,0,0,,,,,,,6031187,2969310,3061877,2849351,3092738,828065,12.834,0.706,1332930,1008743,1009791,957885,697821,535459,334444,103458,50656,40761142857,6966,223026,39.0,60.0,488100,68.073,6.1,39.3,243.687,128.231,79.3,29.5,456.482666,332.127777,1,3,2,1,0,0,2,4,0,0,0,0,2,3,0,0,0,3,5,62.04,34.038889,23.516667,43.527778,0.0,,10.122222,23.85893
TM,2021-06-04,ChIJy2y8dFXLZT8RkaRpQWuC3X4,Q874,country/TKM,TM,Turkmenistan,TM,TKM,0,0,0,0,0,,,,,,,6031187,2969310,3061877,2849351,3092738,828065,12.834,0.706,1332930,1008743,1009791,957885,697821,535459,334444,103458,50656,40761142857,6966,223026,39.0,60.0,488100,68.073,6.1,39.3,243.687,128.231,79.3,29.5,456.482666,332.127777,1,3,2,1,0,0,2,4,0,0,0,0,2,3,0,0,0,3,5,62.04,32.244444,23.15,40.472222,0.0,,13.0,33.125694
TM,2021-06-05,ChIJy2y8dFXLZT8RkaRpQWuC3X4,Q874,country/TKM,TM,Turkmenistan,TM,TKM,0,0,0,0,0,,,,,,,6031187,2969310,3061877,2849351,3092738,828065,12.834,0.706,1332930,1008743,1009791,957885,697821,535459,334444,103458,50656,40761142857,6966,223026,39.0,60.0,488100,68.073,6.1,39.3,243.687,128.231,79.3,29.5,456.482666,332.127777,1,3,2,1,0,0,2,4,0,0,0,0,2,3,0,0,0,3,5,62.04,30.794444,23.488889,38.25,0.0,,14.766667,39.636149
TM,2021-06-06,ChIJy2y8dFXLZT8RkaRpQWuC3X4,Q874,country/TKM,TM,Turkmenistan,TM,TKM,0,0,0,0,0,,,,,,,6031187,2969310,3061877,2849351,3092738,828065,12.834,0.706,1332930,1008743,1009791,957885,697821,535459,334444,103458,50656,40761142857,6966,223026,39.0,60.0,488100,68.073,6.1,39.3,243.687,128.231,79.3,29.5,456.482666,332.127777,1,2,1,1,0,0,2,4,0,0,0,0,1,3,0,0,0,3,5,47.22,29.611111,23.3,36.255556,0.0,,13.638889,38.861456
TM,2021-06-07,ChIJy2y8dFXLZT8RkaRpQWuC3X4,Q874,country/TKM,TM,Turkmenistan,TM,TKM,0,0,0,0,0,,,,,,,6031187,2969310,3061877,2849351,3092738,828065,12.834,0.706,1332930,1008743,1009791,957885,697821,535459,334444,103458,50656,40761142857,6966,223026,39.0,60.0,488100,68.073,6.1,39.3,243.687,128.231,79.3,29.5,456.482666,332.127777,1,2,1,1,0,0,2,4,0,0,0,0,1,3,0,0,0,3,5,47.22,28.138889,22.311111,33.516667,0.0,,12.366667,39.259107
TM,2021-06-08,ChIJy2y8dFXLZT8RkaRpQWuC3X4,Q874,country/TKM,TM,Turkmenistan,TM,TKM,0,0,0,0,0,,,,,,,6031187,2969310,3061877,2849351,3092738,828065,12.834,0.706,1332930,1008743,1009791,957885,697821,535459,334444,103458,50656,40761142857,6966,223026,39.0,60.0,488100,68.073,6.1,39.3,243.687,128.231,79.3,29.5,456.482666,332.127777,1,2,1,1,0,0,2,4,0,0,0,0,1,3,0,0,0,3,5,47.22,28.1,21.766667,34.072222,0.0,,10.783333,34.874855
TM,2021-06-09,ChIJy2y8dFXLZT8RkaRpQWuC3X4,Q874,country/TKM,TM,Turkmenistan,TM,TKM,0,0,0,0,0,,,,,,,6031187,2969310,3061877,2849351,3092738,828065,12.834,0.706,1332930,1008743,1009791,957885,697821,535459,334444,103458,50656,40761142857,6966,223026,39.0,60.0,488100,68.073,6.1,39.3,243.687,128.231,79.3,29.5,456.482666,332.127777,1,2,1,1,0,0,2,4,0,0,0,0,1,3,0,0,0,3,5,47.22,29.338889,20.772222,36.311111,0.0,,10.022222,30.99188
TM,2021-06-10,ChIJy2y8dFXLZT8RkaRpQWuC3X4,Q874,country/TKM,TM,Turkmenistan,TM,TKM,0,0,0,0,0,,,,,,,6031187,2969310,3061877,2849351,3092738,828065,12.834,0.706,1332930,1008743,1009791,957885,697821,535459,334444,103458,50656,40761142857,6966,223026,39.0,60.0,488100,68.073,6.1,39.3,243.687,128.231,79.3,29.5,456.482666,332.127777,1,2,1,1,0,0,2,4,0,0,0,0,1,3,0,0,0,3,5,47.22,30.861111,20.961111,38.522222,0.0,,9.011111,26.749501
TM,2021-06-11,ChIJy2y8dFXLZT8RkaRpQWuC3X4,Q874,country/TKM,TM,Turkmenistan,TM,TKM,0,0,0,0,0,,,,,,,6031187,2969310,3061877,2849351,3092738,828065,12.834,0.706,1332930,1008743,1009791,957885,697821,535459,334444,103458,50656,40761142857,6966,223026,39.0,60.0,488100,68.073,6.1,39.3,243.687,128.231,79.3,29.5,456.482666,332.127777,1,2,1,1,0,0,2,4,0,0,0,0,1,3,0,0,0,3,5,47.22,31.0,23.577778,37.777778,0.0,,9.894444,28.477031
TM,2021-06-12,ChIJy2y8dFXLZT8RkaRpQWuC3X4,Q874,country/TKM,TM,Turkmenistan,TM,TKM,0,0,0,0,0,,,,,,,6031187,2969310,3061877,2849351,3092738,828065,12.834,0.706,1332930,1008743,1009791,957885,697821,535459,334444,103458,50656,40761142857,6966,223026,39.0,60.0,488100,68.073,6.1,39.3,243.687,128.231,79.3,29.5,456.482666,332.127777,1,2,1,1,0,0,2,4,0,0,0,0,1,3,0,0,0,3,5,47.22,30.677778,22.7,37.816667,0.0,,11.444444,31.834833
TM,2021-06-13,ChIJy2y8dFXLZT8RkaRpQWuC3X4,Q874,country/TKM,TM,Turkmenistan,TM,TKM,0,0,0,0,0,,,,,,,6031187,2969310,3061877,2849351,3092738,828065,12.834,0.706,1332930,1008743,1009791,957885,697821,535459,334444,103458,50656,40761142857,6966,223026,39.0,60.0,488100,68.073,6.1,39.3,243.687,128.231,79.3,29.5,456.482666,332.127777,1,2,1,1,0,0,2,4,0,0,0,0,1,3,0,0,0,3,5,47.22,31.711111,22.338889,39.272222,0.0,,10.8,28.695639
TM,2021-06-14,ChIJy2y8dFXLZT8RkaRpQWuC3X4,Q874,country/TKM,TM,Turkmenistan,TM,TKM,0,0,0,0,0,,,,,,,6031187,2969310,3061877,2849351,3092738,828065,12.834,0.706,1332930,1008743,1009791,957885,697821,535459,334444,103458,50656,40761142857,6966,223026,39.0,60.0,488100,68.073,6.1,39.3,243.687,128.231,79.3,29.5,456.482666,332.127777,1,2,1,1,0,0,2,4,0,0,0,0,1,3,0,0,0,3,5,47.22,29.233333,22.927778,35.916667,0.0,,9.005556,31.238165
TM,2021-06-15,ChIJy2y8dFXLZT8RkaRpQWuC3X4,Q874,country/TKM,TM,Turkmenistan,TM,TKM,0,0,0,0,0,,,,,,,6031187,2969310,3061877,2849351,3092738,828065,12.834,0.706,1332930,1008743,1009791,957885,697821,535459,334444,103458,50656,40761142857,6966,223026,39.0,60.0,488100,68.073,6.1,39.3,243.687,128.231,79.3,29.5,456.482666,332.127777,1,2,1,1,0,0,2,4,0,0,,,1,3,0,0,0,3,5,47.22,28.827778,20.227778,36.135802,0.0,,5.988889,25.495897
TM,2021-06-16,ChIJy2y8dFXLZT8RkaRpQWuC3X4,Q874,country/TKM,TM,Turkmenistan,TM,TKM,0,0,0,0,0,,,,,,,6031187,2969310,3061877,2849351,3092738,828065,12.834,0.706,1332930,1008743,1009791,957885,697821,535459,334444,103458,50656,40761142857,6966,223026,39.0,60.0,488100,68.073,6.1,39.3,243.687,128.231,79.3,29.5,456.482666,332.127777,1,2,1,1,0,0,2,4,0,1,0,0,1,3,0,0,0,3,5,47.22,28.938889,19.022222,36.288889,0.0,,2.588889,19.906543
TM,2021-06-17,ChIJy2y8dFXLZT8RkaRpQWuC3X4,Q874,country/TKM,TM,Turkmenistan,TM,TKM,0,0,0,0,0,,,,,,,6031187,2969310,3061877,2849351,3092738,828065,12.834,0.706,1332930,1008743,1009791,957885,697821,535459,334444,103458,50656,40761142857,6966,223026,39.0,60.0,488100,68.073,6.1,39.3,243.687,128.231,79.3,29.5,456.482666,332.127777,1,2,1,1,0,0,2,4,0,1,0,0,1,3,0,0,0,3,5,47.22,29.744444,19.138889,37.55,0.0,,2.783333,19.425859
TM,2021-06-18,ChIJy2y8dFXLZT8RkaRpQWuC3X4,Q874,country/TKM,TM,Turkmenistan,TM,TKM,0,0,0,0,0,,,,,,,6031187,2969310,3061877,2849351,3092738,828065,12.834,0.706,1332930,1008743,1009791,957885,697821,535459,334444,103458,50656,40761142857,6966,223026,39.0,60.0,488100,68.073,6.1,39.3,243.687,128.231,79.3,29.5,456.482666,332.127777,1,2,1,1,0,0,2,4,0,1,0,0,1,3,0,0,0,3,5,47.22,30.822222,19.605556,38.505556,0.0,,3.594444,19.112783
TM,2021-06-19,ChIJy2y8dFXLZT8RkaRpQWuC3X4,Q874,country/TKM,TM,Turkmenistan,TM,TKM,0,0,0,0,0,,,,,,,6031187,2969310,3061877,2849351,3092738,828065,12.834,0.706,1332930,1008743,1009791,957885,697821,535459,334444,103458,50656,40761142857,6966,223026,39.0,60.0,488100,68.073,6.1,39.3,243.687,128.231,79.3,29.5,456.482666,332.127777,1,2,1,1,0,0,2,4,0,1,0,0,1,3,0,0,0,3,5,47.22,31.416667,20.822222,39.277778,0.0,,5.822222,21.288958
TM,2021-06-20,ChIJy2y8dFXLZT8RkaRpQWuC3X4,Q874,country/TKM,TM,Turkmenistan,TM,TKM,0,0,0,0,0,,,,,,,6031187,2969310,3061877,2849351,3092738,828065,12.834,0.706,1332930,1008743,1009791,957885,697821,535459,334444,103458,50656,40761142857,6966,223026,39.0,60.0,488100,68.073,6.1,39.3,243.687,128.231,79.3,29.5,456.482666,332.127777,1,2,1,1,0,0,2,4,0,1,0,0,1,3,0,0,0,3,5,47.22,27.116667,19.666667,33.6,0.0,,1.255556,19.830246
TM,2021-06-21,ChIJy2y8dFXLZT8RkaRpQWuC3X4,Q874,country/TKM,TM,Turkmenistan,TM,TKM,0,0,0,0,0,,,,,,,6031187,2969310,3061877,2849351,3092738,828065,12.834,0.706,1332930,1008743,1009791,957885,697821,535459,334444,103458,50656,40761142857,6966,223026,39.0,60.0,488100,68.073,6.1,39.3,243.687,128.231,79.3,29.5,456.482666,332.127777,1,2,1,1,0,0,2,4,0,1,0,0,1,3,0,0,0,3,5,47.22,26.916667,17.15,34.433333,0.0,,0.772222,19.947946
TM,2021-06-22,ChIJy2y8dFXLZT8RkaRpQWuC3X4,Q874,country/TKM,TM,Turkmenistan,TM,TKM,0,0,0,0,0,,,,,,,6031187,2969310,3061877,2849351,3092738,828065,12.834,0.706,1332930,1008743,1009791,957885,697821,535459,334444,103458,50656,40761142857,6966,223026,39.0,60.0,488100,68.073,6.1,39.3,243.687,128.231,79.3,29.5,456.482666,332.127777,1,2,1,1,0,0,2,4,0,1,0,0,1,3,0,0,0,3,5,47.22,29.783333,19.055556,37.633333,0.0,,4.238889,21.386017
TM,2021-06-23,ChIJy2y8dFXLZT8RkaRpQWuC3X4,Q874,country/TKM,TM,Turkmenistan,TM,TKM,0,0,0,0,0,,,,,,,6031187,2969310,3061877,2849351,3092738,828065,12.834,0.706,1332930,1008743,1009791,957885,697821,535459,334444,103458,50656,40761142857,6966,223026,39.0,60.0,488100,68.073,6.1,39.3,243.687,128.231,79.3,29.5,456.482666,332.127777,1,2,1,1,0,0,2,4,0,1,0,0,2,3,0,0,0,3,5,52.78,28.472222,20.116667,36.05,0.0,,2.827778,20.815711
TM,2021-06-24,ChIJy2y8dFXLZT8RkaRpQWuC3X4,Q874,country/TKM,TM,Turkmenistan,TM,TKM,0,0,0,0,0,,,,,,,6031187,2969310,3061877,2849351,3092738,828065,12.834,0.706,1332930,1008743,1009791,957885,697821,535459,334444,103458,50656,40761142857,6966,223026,39.0,60.0,488100,68.073,6.1,39.3,243.687,128.231,79.3,29.5,456.482666,332.127777,1,2,1,1,0,0,2,4,0,1,0,0,2,3,0,0,0,3,5,52.78,29.322222,19.288889,36.685185,0.0,,4.622222,22.170805
TM,2021-06-25,ChIJy2y8dFXLZT8RkaRpQWuC3X4,Q874,country/TKM,TM,Turkmenistan,TM,TKM,0,0,0,0,0,,,,,,,6031187,2969310,3061877,2849351,3092738,828065,12.834,0.706,1332930,1008743,1009791,957885,697821,535459,334444,103458,50656,40761142857,6966,223026,39.0,60.0,488100,68.073,6.1,39.3,243.687,128.231,79.3,29.5,456.482666,332.127777,1,2,1,1,0,0,2,4,0,1,0,0,2,3,0,0,0,3,5,52.78,30.561111,21.25,37.961111,0.0,,7.544444,25.291851
TM,2021-06-26,ChIJy2y8dFXLZT8RkaRpQWuC3X4,Q874,country/TKM,TM,Turkmenistan,TM,TKM,0,0,0,0,0,,,,,,,6031187,2969310,3061877,2849351,3092738,828065,12.834,0.706,1332930,1008743,1009791,957885,697821,535459,334444,103458,50656,40761142857,6966,223026,39.0,60.0,488100,68.073,6.1,39.3,243.687,128.231,79.3,29.5,456.482666,332.127777,1,2,1,1,0,0,2,4,0,1,0,0,2,3,0,0,0,3,5,52.78,28.555556,19.45,35.794444,0.0,,3.838889,21.497775
