location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,new_tested,cumulative_confirmed,cumulative_deceased,cumulative_tested,new_persons_vaccinated,cumulative_persons_vaccinated,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_vaccine_doses_administered,cumulative_vaccine_doses_administered,population,population_male,population_female,population_rural,population_urban,population_density,human_development_index,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,gdp_usd,gdp_per_capita_usd,openstreetmap_id,latitude,longitude,area_sq_km,area_rural_sq_km,area_urban_sq_km,life_expectancy,diabetes_prevalence,infant_mortality_rate,adult_male_mortality_rate,adult_female_mortality_rate,pollution_mortality_rate,comorbidity_mortality_rate,nurses_per_1000,physicians_per_1000,health_expenditure_usd,out_of_pocket_health_expenditure_usd,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_transit_stations,mobility_workplaces,mobility_residential,school_closing,workplace_closing,cancel_public_events,restrictions_on_gatherings,public_transport_closing,stay_at_home_requirements,restrictions_on_internal_movement,international_travel_controls,income_support,debt_relief,fiscal_measures,international_support,public_information_campaigns,testing_policy,contact_tracing,emergency_investment_in_healthcare,investment_in_vaccines,facial_coverings,vaccination_policy,stringency_index,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
BZ,2021-06-03,ChIJ-foSwT5bXI8RTuMeP02KSvY,Q242,country/BLZ,BZ,Belize,BZ,BLZ,0,7,0,,12840,325,,767,66596,156,11934,923,78530,397621,197761,199860,211314,179039,17.432,0.715,78106,77850,75819,59715,43958,31810,17814,8311,4238,1879613600,4815,287827,17.066667,-88.7,22970,21296,508,74.496,17.1,11.2,213.827,117.655,68.6,22.1,2.3414,1.1229,280.49881,67.754105,16,31,62,-14,-22,-3,0,2,1,4,1,2,2,1,1,2,0,0,2,2,2,0,0,3,3,62.04,28.922222,23.527778,33.211111,0.649111,23.155556,71.975758
BZ,2021-06-04,ChIJ-foSwT5bXI8RTuMeP02KSvY,Q242,country/BLZ,BZ,Belize,BZ,BLZ,0,21,0,,12861,325,,1255,67851,336,12270,1591,80121,397621,197761,199860,211314,179039,17.432,0.715,78106,77850,75819,59715,43958,31810,17814,8311,4238,1879613600,4815,287827,17.066667,-88.7,22970,21296,508,74.496,17.1,11.2,213.827,117.655,68.6,22.1,2.3414,1.1229,280.49881,67.754105,16,17,75,-14,-18,-4,0,2,1,4,1,2,2,1,1,2,0,0,2,2,2,0,0,3,3,62.04,29.477778,24.044444,33.588889,5.4102,23.711111,71.925241
BZ,2021-06-05,ChIJ-foSwT5bXI8RTuMeP02KSvY,Q242,country/BLZ,BZ,Belize,BZ,BLZ,0,0,0,,12861,325,,,,,,,,397621,197761,199860,211314,179039,17.432,0.715,78106,77850,75819,59715,43958,31810,17814,8311,4238,1879613600,4815,287827,17.066667,-88.7,22970,21296,508,74.496,17.1,11.2,213.827,117.655,68.6,22.1,2.3414,1.1229,280.49881,67.754105,3,36,87,-8,-3,-8,0,2,1,4,1,2,2,1,1,2,0,0,2,2,2,0,0,3,3,62.04,29.5,24.722222,33.761111,0.112889,23.972222,72.963115
BZ,2021-06-06,ChIJ-foSwT5bXI8RTuMeP02KSvY,Q242,country/BLZ,BZ,Belize,BZ,BLZ,0,0,0,,12861,325,,,,,,,,397621,197761,199860,211314,179039,17.432,0.715,78106,77850,75819,59715,43958,31810,17814,8311,4238,1879613600,4815,287827,17.066667,-88.7,22970,21296,508,74.496,17.1,11.2,213.827,117.655,68.6,22.1,2.3414,1.1229,280.49881,67.754105,14,38,73,-8,-10,-7,0,2,1,4,1,2,2,1,1,2,0,0,2,2,2,0,0,3,3,62.04,29.605556,24.877778,33.877778,0.1016,23.838889,72.063867
BZ,2021-06-07,ChIJ-foSwT5bXI8RTuMeP02KSvY,Q242,country/BLZ,BZ,Belize,BZ,BLZ,0,38,0,,12899,325,,,,,,,,397621,197761,199860,211314,179039,17.432,0.715,78106,77850,75819,59715,43958,31810,17814,8311,4238,1879613600,4815,287827,17.066667,-88.7,22970,21296,508,74.496,17.1,11.2,213.827,117.655,68.6,22.1,2.3414,1.1229,280.49881,67.754105,21,28,64,-13,-20,-4,0,2,1,4,1,2,2,1,1,2,0,0,2,2,2,0,0,3,3,62.04,29.611111,24.805556,33.666667,0.169333,23.944444,72.676482
BZ,2021-06-08,ChIJ-foSwT5bXI8RTuMeP02KSvY,Q242,country/BLZ,BZ,Belize,BZ,BLZ,0,10,0,,12909,325,,,,,,,,397621,197761,199860,211314,179039,17.432,0.715,78106,77850,75819,59715,43958,31810,17814,8311,4238,1879613600,4815,287827,17.066667,-88.7,22970,21296,508,74.496,17.1,11.2,213.827,117.655,68.6,22.1,2.3414,1.1229,280.49881,67.754105,16,30,65,-16,-21,-4,0,2,1,4,1,2,2,1,1,2,0,0,2,2,2,0,0,3,3,62.04,29.261111,24.277778,33.922222,0.056444,23.694444,72.845718
BZ,2021-06-09,ChIJ-foSwT5bXI8RTuMeP02KSvY,Q242,country/BLZ,BZ,Belize,BZ,BLZ,0,7,0,,12916,325,139502,,,,,,,397621,197761,199860,211314,179039,17.432,0.715,78106,77850,75819,59715,43958,31810,17814,8311,4238,1879613600,4815,287827,17.066667,-88.7,22970,21296,508,74.496,17.1,11.2,213.827,117.655,68.6,22.1,2.3414,1.1229,280.49881,67.754105,12,28,53,-18,-22,-2,0,2,1,4,1,2,2,1,1,2,0,0,2,2,2,0,0,3,3,62.04,28.894444,24.372222,33.35,2.906889,23.727778,74.478159
BZ,2021-06-10,ChIJ-foSwT5bXI8RTuMeP02KSvY,Q242,country/BLZ,BZ,Belize,BZ,BLZ,0,8,0,,12924,325,,,,,,,,397621,197761,199860,211314,179039,17.432,0.715,78106,77850,75819,59715,43958,31810,17814,8311,4238,1879613600,4815,287827,17.066667,-88.7,22970,21296,508,74.496,17.1,11.2,213.827,117.655,68.6,22.1,2.3414,1.1229,280.49881,67.754105,12,32,61,-17,-22,-3,0,2,1,4,1,2,2,1,1,2,0,0,2,2,2,0,0,3,3,62.04,28.122222,24.111111,32.938889,6.06425,23.488889,76.64501
BZ,2021-06-11,ChIJ-foSwT5bXI8RTuMeP02KSvY,Q242,country/BLZ,BZ,Belize,BZ,BLZ,0,14,0,,12938,325,,4602,72453,3846,16116,8448,88569,397621,197761,199860,211314,179039,17.432,0.715,78106,77850,75819,59715,43958,31810,17814,8311,4238,1879613600,4815,287827,17.066667,-88.7,22970,21296,508,74.496,17.1,11.2,213.827,117.655,68.6,22.1,2.3414,1.1229,280.49881,67.754105,10,12,63,-19,-19,-2,0,2,1,4,1,2,2,1,1,2,0,0,2,2,2,0,0,3,3,62.04,27.727778,23.766667,32.061111,9.3345,23.633333,78.83736
BZ,2021-06-12,ChIJ-foSwT5bXI8RTuMeP02KSvY,Q242,country/BLZ,BZ,Belize,BZ,BLZ,0,0,0,,12938,325,,,,,,,,397621,197761,199860,211314,179039,17.432,0.715,78106,77850,75819,59715,43958,31810,17814,8311,4238,1879613600,4815,287827,17.066667,-88.7,22970,21296,508,74.496,17.1,11.2,213.827,117.655,68.6,22.1,2.3414,1.1229,280.49881,67.754105,-4,30,73,-10,-6,-6,0,2,1,4,1,2,2,1,1,2,0,0,2,2,2,0,0,3,3,62.04,27.611111,23.933333,31.95,10.31875,24.094444,81.599244
BZ,2021-06-13,ChIJ-foSwT5bXI8RTuMeP02KSvY,Q242,country/BLZ,BZ,Belize,BZ,BLZ,0,0,0,,12938,325,,,,,,,,397621,197761,199860,211314,179039,17.432,0.715,78106,77850,75819,59715,43958,31810,17814,8311,4238,1879613600,4815,287827,17.066667,-88.7,22970,21296,508,74.496,17.1,11.2,213.827,117.655,68.6,22.1,2.3414,1.1229,280.49881,67.754105,3,25,49,-18,-14,-4,0,2,1,4,1,2,2,1,1,2,0,0,2,2,2,0,0,3,3,62.04,27.111111,23.433333,31.538889,11.7475,23.811111,82.599638
BZ,2021-06-14,ChIJ-foSwT5bXI8RTuMeP02KSvY,Q242,country/BLZ,BZ,Belize,BZ,BLZ,0,33,1,,12971,326,142646,,,,,,,397621,197761,199860,211314,179039,17.432,0.715,78106,77850,75819,59715,43958,31810,17814,8311,4238,1879613600,4815,287827,17.066667,-88.7,22970,21296,508,74.496,17.1,11.2,213.827,117.655,68.6,22.1,2.3414,1.1229,280.49881,67.754105,18,28,59,-17,-21,-3,0,2,1,4,1,2,2,1,1,2,0,0,2,2,2,0,0,3,3,62.04,27.894444,23.327778,31.961111,21.336,24.088889,80.257127
BZ,2021-06-15,ChIJ-foSwT5bXI8RTuMeP02KSvY,Q242,country/BLZ,BZ,Belize,BZ,BLZ,0,18,0,,12989,326,,1825,74278,3057,19173,4882,93451,397621,197761,199860,211314,179039,17.432,0.715,78106,77850,75819,59715,43958,31810,17814,8311,4238,1879613600,4815,287827,17.066667,-88.7,22970,21296,508,74.496,17.1,11.2,213.827,117.655,68.6,22.1,2.3414,1.1229,280.49881,67.754105,16,36,66,-14,-21,-3,0,2,1,4,1,2,2,1,1,2,0,0,2,2,2,0,0,3,3,62.04,27.922222,24.116667,32.338889,1.93675,23.988889,79.573877
BZ,2021-06-16,ChIJ-foSwT5bXI8RTuMeP02KSvY,Q242,country/BLZ,BZ,Belize,BZ,BLZ,0,5,1,,12994,327,,845,75123,1156,20329,2001,95452,397621,197761,199860,211314,179039,17.432,0.715,78106,77850,75819,59715,43958,31810,17814,8311,4238,1879613600,4815,287827,17.066667,-88.7,22970,21296,508,74.496,17.1,11.2,213.827,117.655,68.6,22.1,2.3414,1.1229,280.49881,67.754105,15,31,50,-18,-23,-4,0,2,1,4,1,2,2,1,1,2,0,0,2,2,2,0,0,3,3,62.04,27.855556,23.705556,32.216667,10.809111,23.9,79.605859
BZ,2021-06-17,ChIJ-foSwT5bXI8RTuMeP02KSvY,Q242,country/BLZ,BZ,Belize,BZ,BLZ,0,0,0,,12994,327,,1025,76148,927,21256,1952,97404,397621,197761,199860,211314,179039,17.432,0.715,78106,77850,75819,59715,43958,31810,17814,8311,4238,1879613600,4815,287827,17.066667,-88.7,22970,21296,508,74.496,17.1,11.2,213.827,117.655,68.6,22.1,2.3414,1.1229,280.49881,67.754105,12,31,50,-14,-25,-4,0,2,1,4,1,2,2,1,1,2,0,0,2,2,2,0,0,3,3,62.04,27.966667,23.788889,31.883333,8.28675,24.244444,81.226028
BZ,2021-06-18,ChIJ-foSwT5bXI8RTuMeP02KSvY,Q242,country/BLZ,BZ,Belize,BZ,BLZ,0,10,1,,13004,328,145629,,,,,,,397621,197761,199860,211314,179039,17.432,0.715,78106,77850,75819,59715,43958,31810,17814,8311,4238,1879613600,4815,287827,17.066667,-88.7,22970,21296,508,74.496,17.1,11.2,213.827,117.655,68.6,22.1,2.3414,1.1229,280.49881,67.754105,16,14,65,-14,-22,-4,3,2,1,4,1,2,2,1,1,2,0,0,2,2,2,0,0,3,3,73.15,28.872222,24.188889,32.794444,2.794,24.211111,76.721099
BZ,2021-06-19,ChIJ-foSwT5bXI8RTuMeP02KSvY,Q242,country/BLZ,BZ,Belize,BZ,BLZ,0,0,0,,13004,328,,,,,,,,397621,197761,199860,211314,179039,17.432,0.715,78106,77850,75819,59715,43958,31810,17814,8311,4238,1879613600,4815,287827,17.066667,-88.7,22970,21296,508,74.496,17.1,11.2,213.827,117.655,68.6,22.1,2.3414,1.1229,280.49881,67.754105,1,33,77,-7,-8,-8,3,2,1,4,1,2,2,1,1,2,0,0,2,2,2,0,0,3,3,73.15,28.839506,25.049383,32.191358,0.0,24.734568,78.752761
BZ,2021-06-20,ChIJ-foSwT5bXI8RTuMeP02KSvY,Q242,country/BLZ,BZ,Belize,BZ,BLZ,0,0,0,,13004,328,,,,,,,,397621,197761,199860,211314,179039,17.432,0.715,78106,77850,75819,59715,43958,31810,17814,8311,4238,1879613600,4815,287827,17.066667,-88.7,22970,21296,508,74.496,17.1,11.2,213.827,117.655,68.6,22.1,2.3414,1.1229,280.49881,67.754105,15,35,63,-11,-12,-9,3,2,1,4,1,2,2,1,1,2,0,0,2,2,2,0,0,3,3,73.15,29.116667,24.9,33.061111,0.0254,24.594444,76.896906
BZ,2021-06-21,ChIJ-foSwT5bXI8RTuMeP02KSvY,Q242,country/BLZ,BZ,Belize,BZ,BLZ,0,35,1,,13039,329,,,,,,,,397621,197761,199860,211314,179039,17.432,0.715,78106,77850,75819,59715,43958,31810,17814,8311,4238,1879613600,4815,287827,17.066667,-88.7,22970,21296,508,74.496,17.1,11.2,213.827,117.655,68.6,22.1,2.3414,1.1229,280.49881,67.754105,16,20,56,-17,-25,-4,3,2,1,4,1,2,2,1,1,2,0,0,2,2,2,0,0,3,3,73.15,29.594444,24.438889,34.122222,4.826,24.155556,73.21415
BZ,2021-06-22,ChIJ-foSwT5bXI8RTuMeP02KSvY,Q242,country/BLZ,BZ,Belize,BZ,BLZ,0,20,0,,13059,329,147868,,,,,,,397621,197761,199860,211314,179039,17.432,0.715,78106,77850,75819,59715,43958,31810,17814,8311,4238,1879613600,4815,287827,17.066667,-88.7,22970,21296,508,74.496,17.1,11.2,213.827,117.655,68.6,22.1,2.3414,1.1229,280.49881,67.754105,14,25,57,-16,-26,-4,3,2,1,4,1,1,2,1,1,2,0,0,2,2,2,0,0,3,3,66.67,29.544444,24.733333,33.677778,0.0,24.25,73.777744
BZ,2021-06-23,ChIJ-foSwT5bXI8RTuMeP02KSvY,Q242,country/BLZ,BZ,Belize,BZ,BLZ,0,24,0,931,13083,329,148799,3845,79993,4761,26017,8606,106010,397621,197761,199860,211314,179039,17.432,0.715,78106,77850,75819,59715,43958,31810,17814,8311,4238,1879613600,4815,287827,17.066667,-88.7,22970,21296,508,74.496,17.1,11.2,213.827,117.655,68.6,22.1,2.3414,1.1229,280.49881,67.754105,12,23,42,-16,-26,-3,3,2,1,4,1,1,2,1,1,2,0,0,2,2,2,0,0,3,3,66.67,29.477778,24.266667,33.688889,0.846667,24.216667,73.916938
BZ,2021-06-24,ChIJ-foSwT5bXI8RTuMeP02KSvY,Q242,country/BLZ,BZ,Belize,BZ,BLZ,0,21,0,,13104,329,,,,,,,,397621,197761,199860,211314,179039,17.432,0.715,78106,77850,75819,59715,43958,31810,17814,8311,4238,1879613600,4815,287827,17.066667,-88.7,22970,21296,508,74.496,17.1,11.2,213.827,117.655,68.6,22.1,2.3414,1.1229,280.49881,67.754105,15,31,62,-12,-27,-4,3,2,1,4,1,1,2,1,1,2,0,0,2,2,2,0,0,3,3,66.67,28.772222,23.8,33.3,0.8382,24.038889,76.009794
BZ,2021-06-25,ChIJ-foSwT5bXI8RTuMeP02KSvY,Q242,country/BLZ,BZ,Belize,BZ,BLZ,0,33,0,,13137,329,,,,,,,,397621,197761,199860,211314,179039,17.432,0.715,78106,77850,75819,59715,43958,31810,17814,8311,4238,1879613600,4815,287827,17.066667,-88.7,22970,21296,508,74.496,17.1,11.2,213.827,117.655,68.6,22.1,2.3414,1.1229,280.49881,67.754105,16,15,68,-13,-22,-5,3,2,1,4,1,1,2,1,1,2,0,0,2,2,2,0,0,3,3,66.67,28.422222,23.072222,32.877778,0.169333,23.205556,73.73831
BZ,2021-06-26,ChIJ-foSwT5bXI8RTuMeP02KSvY,Q242,country/BLZ,BZ,Belize,BZ,BLZ,0,0,0,,13137,329,,,,,,,,397621,197761,199860,211314,179039,17.432,0.715,78106,77850,75819,59715,43958,31810,17814,8311,4238,1879613600,4815,287827,17.066667,-88.7,22970,21296,508,74.496,17.1,11.2,213.827,117.655,68.6,22.1,2.3414,1.1229,280.49881,67.754105,3,34,78,-7,-9,-8,3,2,1,4,1,1,2,1,1,2,0,13000,2,2,2,0,0,3,3,66.67,28.311111,23.844444,32.522222,2.060222,23.433333,75.312697
BZ,2021-06-27,ChIJ-foSwT5bXI8RTuMeP02KSvY,Q242,country/BLZ,BZ,Belize,BZ,BLZ,0,0,0,,13137,329,,,,,,,,397621,197761,199860,211314,179039,17.432,0.715,78106,77850,75819,59715,43958,31810,17814,8311,4238,1879613600,4815,287827,17.066667,-88.7,22970,21296,508,74.496,17.1,11.2,213.827,117.655,68.6,22.1,2.3414,1.1229,280.49881,67.754105,14,32,64,-3,-17,-8,3,2,1,4,1,1,2,1,1,2,0,0,2,2,2,0,0,3,3,66.67,27.888889,23.388889,32.322222,4.572,23.227778,76.001551
BZ,2021-06-28,ChIJ-foSwT5bXI8RTuMeP02KSvY,Q242,country/BLZ,BZ,Belize,BZ,BLZ,0,52,0,,13189,329,,,,,,,,397621,197761,199860,211314,179039,17.432,0.715,78106,77850,75819,59715,43958,31810,17814,8311,4238,1879613600,4815,287827,17.066667,-88.7,22970,21296,508,74.496,17.1,11.2,213.827,117.655,68.6,22.1,2.3414,1.1229,280.49881,67.754105,18,26,56,-9,-26,-5,3,2,1,4,1,1,2,1,1,2,0,0,2,2,2,0,0,3,3,66.67,28.127778,23.188889,32.75,7.224889,23.633333,76.920486
BZ,2021-06-29,ChIJ-foSwT5bXI8RTuMeP02KSvY,Q242,country/BLZ,BZ,Belize,BZ,BLZ,0,38,0,,13227,329,153748,,,,,,,397621,197761,199860,211314,179039,17.432,0.715,78106,77850,75819,59715,43958,31810,17814,8311,4238,1879613600,4815,287827,17.066667,-88.7,22970,21296,508,74.496,17.1,11.2,213.827,117.655,68.6,22.1,2.3414,1.1229,280.49881,67.754105,9,23,48,-19,-30,-2,3,2,1,4,1,1,2,1,1,2,0,0,2,2,2,0,0,3,3,66.67,27.561111,23.638889,31.711111,6.124222,23.733333,79.865316
BZ,2021-06-30,ChIJ-foSwT5bXI8RTuMeP02KSvY,Q242,country/BLZ,BZ,Belize,BZ,BLZ,0,24,0,,13251,329,,,,,,,,397621,197761,199860,211314,179039,17.432,0.715,78106,77850,75819,59715,43958,31810,17814,8311,4238,1879613600,4815,287827,17.066667,-88.7,22970,21296,508,74.496,17.1,11.2,213.827,117.655,68.6,22.1,2.3414,1.1229,280.49881,67.754105,14,31,43,-12,-26,-2,3,2,1,4,1,1,2,1,1,2,0,0,2,2,2,0,0,3,3,66.67,27.255556,22.688889,32.05,5.0292,23.361111,79.489731
BZ,2021-07-01,ChIJ-foSwT5bXI8RTuMeP02KSvY,Q242,country/BLZ,BZ,Belize,BZ,BLZ,0,49,0,,13300,329,,7529,87522,5450,31467,12979,118989,397621,197761,199860,211314,179039,17.432,0.715,78106,77850,75819,59715,43958,31810,17814,8311,4238,1879613600,4815,287827,17.066667,-88.7,22970,21296,508,74.496,17.1,11.2,213.827,117.655,68.6,22.1,2.3414,1.1229,280.49881,67.754105,16,35,60,-8,-27,-2,3,2,1,4,1,1,2,1,1,2,0,0,2,2,2,0,0,3,3,66.67,28.194444,23.8,32.288889,4.515556,24.066667,78.524243
BZ,2021-07-02,ChIJ-foSwT5bXI8RTuMeP02KSvY,Q242,country/BLZ,BZ,Belize,BZ,BLZ,0,43,1,,13343,330,,3356,90878,1557,33024,4913,123902,397621,197761,199860,211314,179039,17.432,0.715,78106,77850,75819,59715,43958,31810,17814,8311,4238,1879613600,4815,287827,17.066667,-88.7,22970,21296,508,74.496,17.1,11.2,213.827,117.655,68.6,22.1,2.3414,1.1229,280.49881,67.754105,15,18,67,-10,-23,-3,3,2,1,4,1,1,2,1,1,2,0,0,2,2,2,0,0,3,3,66.67,28.727778,24.222222,32.966667,0.0762,23.461111,73.655626
BZ,2021-07-03,ChIJ-foSwT5bXI8RTuMeP02KSvY,Q242,country/BLZ,BZ,Belize,BZ,BLZ,0,0,0,,13343,330,,,,,,,,397621,197761,199860,211314,179039,17.432,0.715,78106,77850,75819,59715,43958,31810,17814,8311,4238,1879613600,4815,287827,17.066667,-88.7,22970,21296,508,74.496,17.1,11.2,213.827,117.655,68.6,22.1,2.3414,1.1229,280.49881,67.754105,1,33,78,-4,-8,-6,3,2,1,4,1,1,2,1,1,2,0,0,2,2,2,0,0,3,3,66.67,28.816667,23.788889,33.105556,0.0,23.777778,74.718557
BZ,2021-07-04,ChIJ-foSwT5bXI8RTuMeP02KSvY,Q242,country/BLZ,BZ,Belize,BZ,BLZ,0,0,0,,13343,330,,,,,,,,397621,197761,199860,211314,179039,17.432,0.715,78106,77850,75819,59715,43958,31810,17814,8311,4238,1879613600,4815,287827,17.066667,-88.7,22970,21296,508,74.496,17.1,11.2,213.827,117.655,68.6,22.1,2.3414,1.1229,280.49881,67.754105,12,34,63,0,-15,-6,3,2,1,4,1,1,2,1,1,2,0,0,2,2,2,0,0,3,3,66.67,28.311111,24.088889,32.805556,2.511778,24.455556,79.948697
BZ,2021-07-05,ChIJ-foSwT5bXI8RTuMeP02KSvY,Q242,country/BLZ,BZ,Belize,BZ,BLZ,0,48,0,,13391,330,159538,2897,93775,1170,34194,4067,127969,397621,197761,199860,211314,179039,17.432,0.715,78106,77850,75819,59715,43958,31810,17814,8311,4238,1879613600,4815,287827,17.066667,-88.7,22970,21296,508,74.496,17.1,11.2,213.827,117.655,68.6,22.1,2.3414,1.1229,280.49881,67.754105,22,28,60,-9,-26,-3,3,2,1,4,1,1,2,1,1,2,0,0,2,2,2,0,0,3,3,66.67,27.538889,23.5,32.722222,6.313714,24.016667,81.301282
BZ,2021-07-06,ChIJ-foSwT5bXI8RTuMeP02KSvY,Q242,country/BLZ,BZ,Belize,BZ,BLZ,0,18,0,1351,13409,330,160889,2794,96569,1175,35369,3969,131938,397621,197761,199860,211314,179039,17.432,0.715,78106,77850,75819,59715,43958,31810,17814,8311,4238,1879613600,4815,287827,17.066667,-88.7,22970,21296,508,74.496,17.1,11.2,213.827,117.655,68.6,22.1,2.3414,1.1229,280.49881,67.754105,18,33,63,-12,-26,-3,3,2,1,4,1,1,2,1,1,2,0,0,2,2,2,0,0,3,3,66.67,28.061111,23.3,33.077778,11.147778,23.627778,77.449178
BZ,2021-07-07,ChIJ-foSwT5bXI8RTuMeP02KSvY,Q242,country/BLZ,BZ,Belize,BZ,BLZ,0,35,0,,13444,330,,3022,99591,1209,36578,4231,136169,397621,197761,199860,211314,179039,17.432,0.715,78106,77850,75819,59715,43958,31810,17814,8311,4238,1879613600,4815,287827,17.066667,-88.7,22970,21296,508,74.496,17.1,11.2,213.827,117.655,68.6,22.1,2.3414,1.1229,280.49881,67.754105,15,28,56,-11,-26,-2,3,2,1,3,1,1,2,1,1,2,0,0,2,2,2,0,0,3,3,63.89,28.933333,24.038889,33.233333,0.282222,23.511111,73.29162
BZ,2021-07-08,ChIJ-foSwT5bXI8RTuMeP02KSvY,Q242,country/BLZ,BZ,Belize,BZ,BLZ,0,32,0,,13476,330,163555,2461,102052,895,37473,3356,139525,397621,197761,199860,211314,179039,17.432,0.715,78106,77850,75819,59715,43958,31810,17814,8311,4238,1879613600,4815,287827,17.066667,-88.7,22970,21296,508,74.496,17.1,11.2,213.827,117.655,68.6,22.1,2.3414,1.1229,280.49881,67.754105,14,32,71,-10,-28,-2,3,2,1,3,1,1,2,1,1,2,0,0,2,2,2,0,0,3,3,63.89,29.222222,22.877778,33.538889,0.0,23.144444,70.513934
BZ,2021-07-09,ChIJ-foSwT5bXI8RTuMeP02KSvY,Q242,country/BLZ,BZ,Belize,BZ,BLZ,0,42,0,,13518,330,,,,,,,,397621,197761,199860,211314,179039,17.432,0.715,78106,77850,75819,59715,43958,31810,17814,8311,4238,1879613600,4815,287827,17.066667,-88.7,22970,21296,508,74.496,17.1,11.2,213.827,117.655,68.6,22.1,2.3414,1.1229,280.49881,67.754105,13,14,66,-12,-23,-2,3,2,1,3,1,1,2,1,1,2,0,0,2,2,2,0,0,3,3,63.89,29.2,24.616667,33.194444,0.381,23.872222,73.5627
BZ,2021-07-10,ChIJ-foSwT5bXI8RTuMeP02KSvY,Q242,country/BLZ,BZ,Belize,BZ,BLZ,0,0,0,,13518,330,,,,,,,,397621,197761,199860,211314,179039,17.432,0.715,78106,77850,75819,59715,43958,31810,17814,8311,4238,1879613600,4815,287827,17.066667,-88.7,22970,21296,508,74.496,17.1,11.2,213.827,117.655,68.6,22.1,2.3414,1.1229,280.49881,67.754105,2,31,77,-8,-8,-7,3,2,1,3,1,1,2,1,1,2,0,0,2,2,2,0,0,3,3,63.89,29.244444,24.455556,33.188889,0.0254,23.483333,71.632993
BZ,2021-07-11,ChIJ-foSwT5bXI8RTuMeP02KSvY,Q242,country/BLZ,BZ,Belize,BZ,BLZ,0,0,0,,13518,330,,,,,,,,397621,197761,199860,211314,179039,17.432,0.715,78106,77850,75819,59715,43958,31810,17814,8311,4238,1879613600,4815,287827,17.066667,-88.7,22970,21296,508,74.496,17.1,11.2,213.827,117.655,68.6,22.1,2.3414,1.1229,280.49881,67.754105,10,27,65,-6,-14,-6,3,2,1,3,1,1,2,1,1,2,0,0,2,2,2,0,0,3,3,63.89,28.055556,24.005556,32.011111,0.09525,23.422222,76.390361
BZ,2021-07-12,ChIJ-foSwT5bXI8RTuMeP02KSvY,Q242,country/BLZ,BZ,Belize,BZ,BLZ,0,43,1,,13561,331,167129,,,,,,,397621,197761,199860,211314,179039,17.432,0.715,78106,77850,75819,59715,43958,31810,17814,8311,4238,1879613600,4815,287827,17.066667,-88.7,22970,21296,508,74.496,17.1,11.2,213.827,117.655,68.6,22.1,2.3414,1.1229,280.49881,67.754105,18,25,63,-12,-27,-3,3,2,1,3,1,1,2,1,1,2,0,0,2,2,2,0,0,3,3,63.89,27.777778,23.355556,31.85,3.9624,23.288889,76.90368
BZ,2021-07-13,ChIJ-foSwT5bXI8RTuMeP02KSvY,Q242,country/BLZ,BZ,Belize,BZ,BLZ,0,26,0,,13587,331,,5565,107617,1990,39463,7555,147080,397621,197761,199860,211314,179039,17.432,0.715,78106,77850,75819,59715,43958,31810,17814,8311,4238,1879613600,4815,287827,17.066667,-88.7,22970,21296,508,74.496,17.1,11.2,213.827,117.655,68.6,22.1,2.3414,1.1229,280.49881,67.754105,13,32,56,-14,-28,-1,3,2,1,3,1,1,2,1,1,2,0,0,2,2,2,0,0,3,3,63.89,27.283333,22.872222,31.655556,4.910667,23.4,79.797673
BZ,2021-07-14,ChIJ-foSwT5bXI8RTuMeP02KSvY,Q242,country/BLZ,BZ,Belize,BZ,BLZ,0,26,0,,13613,331,,,,,,,,397621,197761,199860,211314,179039,17.432,0.715,78106,77850,75819,59715,43958,31810,17814,8311,4238,1879613600,4815,287827,17.066667,-88.7,22970,21296,508,74.496,17.1,11.2,213.827,117.655,68.6,22.1,2.3414,1.1229,280.49881,67.754105,13,30,42,-12,-28,-1,3,2,1,3,1,1,2,1,1,2,0,0,2,2,2,0,0,3,3,63.89,27.522222,23.727778,31.327778,6.7945,24.05,81.718139
BZ,2021-07-15,ChIJ-foSwT5bXI8RTuMeP02KSvY,Q242,country/BLZ,BZ,Belize,BZ,BLZ,0,31,1,,13644,332,170181,3884,111501,1893,41356,5777,152857,397621,197761,199860,211314,179039,17.432,0.715,78106,77850,75819,59715,43958,31810,17814,8311,4238,1879613600,4815,287827,17.066667,-88.7,22970,21296,508,74.496,17.1,11.2,213.827,117.655,68.6,22.1,2.3414,1.1229,280.49881,67.754105,17,38,69,-9,-27,-3,3,2,1,3,1,1,2,1,1,2,0,0,2,2,2,0,0,3,3,63.89,27.955556,24.016667,32.455556,2.286,23.827778,78.908279
