location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,new_tested,cumulative_confirmed,cumulative_deceased,cumulative_tested,new_persons_vaccinated,cumulative_persons_vaccinated,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_vaccine_doses_administered,cumulative_vaccine_doses_administered,population,population_male,population_female,population_rural,population_urban,population_largest_city,population_clustered,population_density,human_development_index,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,gdp_usd,gdp_per_capita_usd,human_capital_index,openstreetmap_id,latitude,longitude,area_sq_km,area_rural_sq_km,area_urban_sq_km,life_expectancy,diabetes_prevalence,infant_mortality_rate,adult_male_mortality_rate,adult_female_mortality_rate,pollution_mortality_rate,comorbidity_mortality_rate,nurses_per_1000,physicians_per_1000,health_expenditure_usd,out_of_pocket_health_expenditure_usd,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_transit_stations,mobility_workplaces,mobility_residential,school_closing,workplace_closing,cancel_public_events,restrictions_on_gatherings,public_transport_closing,stay_at_home_requirements,restrictions_on_internal_movement,international_travel_controls,income_support,debt_relief,fiscal_measures,international_support,public_information_campaigns,testing_policy,contact_tracing,emergency_investment_in_healthcare,investment_in_vaccines,facial_coverings,vaccination_policy,stringency_index,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
IQ,2021-06-11,ChIJEUr1VD2CVxURAhYGorthpW0,Q796,country/IRQ,IQ,Iraq,IQ,IRQ,0,3831,22,35750,1250691,16690,10933655,,,,,,,40222503,20357778,19864725,11526415,27783368,6974439,9877181,92.61,0.685,10610230,8710757,7165590,5403683,3936620,2341152,1292393,573718,188360,234094042938,5955,0.398,304934,33.0,43.0,435051,415377,12429,70.454,8.8,22.5,185.811,129.1,75.1,21.3,2.0448,0.7079,210.313705,122.072998,52,117,51,45,0,-5,3,2,2,3,0,2,1,3,1,1,0,0,1,3,0,0,0,4,5,64.81,33.288889,24.166667,38.35,0.0,,7.105556,20.197037
IQ,2021-06-12,ChIJEUr1VD2CVxURAhYGorthpW0,Q796,country/IRQ,IQ,Iraq,IQ,IRQ,0,3952,15,36473,1254643,16705,10970128,,,,,,,40222503,20357778,19864725,11526415,27783368,6974439,9877181,92.61,0.685,10610230,8710757,7165590,5403683,3936620,2341152,1292393,573718,188360,234094042938,5955,0.398,304934,33.0,43.0,435051,415377,12429,70.454,8.8,22.5,185.811,129.1,75.1,21.3,2.0448,0.7079,210.313705,122.072998,49,115,45,53,8,-7,3,2,2,3,0,2,1,3,1,1,0,0,1,3,0,0,0,4,5,64.81,32.759259,24.074074,37.679012,0.0,,8.932099,23.320027
IQ,2021-06-13,ChIJEUr1VD2CVxURAhYGorthpW0,Q796,country/IRQ,IQ,Iraq,IQ,IRQ,0,5040,31,44808,1259683,16736,11014936,,,,,,,40222503,20357778,19864725,11526415,27783368,6974439,9877181,92.61,0.685,10610230,8710757,7165590,5403683,3936620,2341152,1292393,573718,188360,234094042938,5955,0.398,304934,33.0,43.0,435051,415377,12429,70.454,8.8,22.5,185.811,129.1,75.1,21.3,2.0448,0.7079,210.313705,122.072998,51,113,37,51,1,-6,3,2,2,3,0,2,1,3,1,1,0,0,1,3,0,0,0,4,5,64.81,31.625,23.916667,39.0,0.0,,8.402778,24.612671
IQ,2021-06-14,ChIJEUr1VD2CVxURAhYGorthpW0,Q796,country/IRQ,IQ,Iraq,IQ,IRQ,0,4618,26,,1264301,16762,,47203,494524,42777,209296,89980,703820,40222503,20357778,19864725,11526415,27783368,6974439,9877181,92.61,0.685,10610230,8710757,7165590,5403683,3936620,2341152,1292393,573718,188360,234094042938,5955,0.398,304934,33.0,43.0,435051,415377,12429,70.454,8.8,22.5,185.811,129.1,75.1,21.3,2.0448,0.7079,210.313705,122.072998,51,114,40,51,0,-8,3,2,2,3,0,2,1,3,1,1,0,0,1,3,0,0,0,4,5,64.81,36.505556,25.327778,43.3,0.0,,9.605556,20.319558
IQ,2021-06-15,ChIJEUr1VD2CVxURAhYGorthpW0,Q796,country/IRQ,IQ,Iraq,IQ,IRQ,0,5139,19,,1269440,16781,11109563,,,,,,,40222503,20357778,19864725,11526415,27783368,6974439,9877181,92.61,0.685,10610230,8710757,7165590,5403683,3936620,2341152,1292393,573718,188360,234094042938,5955,0.398,304934,33.0,43.0,435051,415377,12429,70.454,8.8,22.5,185.811,129.1,75.1,21.3,2.0448,0.7079,210.313705,122.072998,51,112,35,52,0,-7,3,2,2,3,0,2,1,3,1,1,0,0,1,3,0,0,0,4,5,64.81,35.055556,26.357143,43.063492,0.0,,9.68254,21.939017
IQ,2021-06-16,ChIJEUr1VD2CVxURAhYGorthpW0,Q796,country/IRQ,IQ,Iraq,IQ,IRQ,0,5189,30,44900,1274629,16811,11154463,,,,,,,40222503,20357778,19864725,11526415,27783368,6974439,9877181,92.61,0.685,10610230,8710757,7165590,5403683,3936620,2341152,1292393,573718,188360,234094042938,5955,0.398,304934,33.0,43.0,435051,415377,12429,70.454,8.8,22.5,185.811,129.1,75.1,21.3,2.0448,0.7079,210.313705,122.072998,50,119,38,50,-1,-7,3,2,2,3,0,2,1,3,1,1,0,0,1,3,0,0,0,4,5,64.81,33.981481,25.166667,40.376543,0.0,,7.537037,20.032327
IQ,2021-06-17,ChIJEUr1VD2CVxURAhYGorthpW0,Q796,country/IRQ,IQ,Iraq,IQ,IRQ,0,5068,23,,1279697,16834,,,,,,,,40222503,20357778,19864725,11526415,27783368,6974439,9877181,92.61,0.685,10610230,8710757,7165590,5403683,3936620,2341152,1292393,573718,188360,234094042938,5955,0.398,304934,33.0,43.0,435051,415377,12429,70.454,8.8,22.5,185.811,129.1,75.1,21.3,2.0448,0.7079,210.313705,122.072998,37,94,33,40,-7,-6,3,2,2,3,0,2,1,3,1,1,0,0,1,3,0,0,0,4,5,64.81,32.04321,24.555556,37.197531,0.0,,8.962963,24.284466
IQ,2021-06-18,ChIJEUr1VD2CVxURAhYGorthpW0,Q796,country/IRQ,IQ,Iraq,IQ,IRQ,0,3608,26,,1283305,16860,11232559,,,,,,,40222503,20357778,19864725,11526415,27783368,6974439,9877181,92.61,0.685,10610230,8710757,7165590,5403683,3936620,2341152,1292393,573718,188360,234094042938,5955,0.398,304934,33.0,43.0,435051,415377,12429,70.454,8.8,22.5,185.811,129.1,75.1,21.3,2.0448,0.7079,210.313705,122.072998,40,97,39,33,-8,-6,3,2,2,3,0,2,1,3,1,1,0,0,1,3,0,0,0,4,5,64.81,35.288889,25.472222,40.555556,0.0,,8.0,18.906786
IQ,2021-06-19,ChIJEUr1VD2CVxURAhYGorthpW0,Q796,country/IRQ,IQ,Iraq,IQ,IRQ,0,4160,25,37053,1287465,16885,11269612,,,,,,,40222503,20357778,19864725,11526415,27783368,6974439,9877181,92.61,0.685,10610230,8710757,7165590,5403683,3936620,2341152,1292393,573718,188360,234094042938,5955,0.398,304934,33.0,43.0,435051,415377,12429,70.454,8.8,22.5,185.811,129.1,75.1,21.3,2.0448,0.7079,210.313705,122.072998,38,98,34,41,3,-7,3,2,2,3,0,2,1,3,1,1,0,0,1,3,0,0,0,4,5,64.81,35.066667,25.55,41.35,0.0,,7.783333,19.185402
IQ,2021-06-20,ChIJEUr1VD2CVxURAhYGorthpW0,Q796,country/IRQ,IQ,Iraq,IQ,IRQ,0,5235,25,45852,1292700,16910,11315464,54172,548696,47371,256667,101543,805363,40222503,20357778,19864725,11526415,27783368,6974439,9877181,92.61,0.685,10610230,8710757,7165590,5403683,3936620,2341152,1292393,573718,188360,234094042938,5955,0.398,304934,33.0,43.0,435051,415377,12429,70.454,8.8,22.5,185.811,129.1,75.1,21.3,2.0448,0.7079,210.313705,122.072998,42,100,29,39,-4,-7,3,2,2,3,0,2,1,3,1,1,0,0,1,3,0,0,0,4,5,64.81,35.194444,24.511111,41.727778,0.0,,8.666667,20.12464
IQ,2021-06-21,ChIJEUr1VD2CVxURAhYGorthpW0,Q796,country/IRQ,IQ,Iraq,IQ,IRQ,0,6003,25,49265,1298703,16935,11364729,,,,,,,40222503,20357778,19864725,11526415,27783368,6974439,9877181,92.61,0.685,10610230,8710757,7165590,5403683,3936620,2341152,1292393,573718,188360,234094042938,5955,0.398,304934,33.0,43.0,435051,415377,12429,70.454,8.8,22.5,185.811,129.1,75.1,21.3,2.0448,0.7079,210.313705,122.072998,41,99,30,40,-5,-8,3,2,2,3,0,2,1,3,1,1,0,0,1,3,0,0,0,4,5,64.81,36.716049,26.727778,43.844444,0.0,,8.144444,17.586649
IQ,2021-06-22,ChIJEUr1VD2CVxURAhYGorthpW0,Q796,country/IRQ,IQ,Iraq,IQ,IRQ,0,6297,33,49330,1305000,16968,11414059,,,,,,,40222503,20357778,19864725,11526415,27783368,6974439,9877181,92.61,0.685,10610230,8710757,7165590,5403683,3936620,2341152,1292393,573718,188360,234094042938,5955,0.398,304934,33.0,43.0,435051,415377,12429,70.454,8.8,22.5,185.811,129.1,75.1,21.3,2.0448,0.7079,210.313705,122.072998,45,105,29,43,-5,-8,3,2,2,3,0,2,1,3,1,1,0,0,1,3,0,0,0,4,5,64.81,37.020833,26.333333,44.402778,0.0,,8.555556,18.26358
IQ,2021-06-23,ChIJEUr1VD2CVxURAhYGorthpW0,Q796,country/IRQ,IQ,Iraq,IQ,IRQ,0,6093,31,,1311093,16999,,,,,,,,40222503,20357778,19864725,11526415,27783368,6974439,9877181,92.61,0.685,10610230,8710757,7165590,5403683,3936620,2341152,1292393,573718,188360,234094042938,5955,0.398,304934,33.0,43.0,435051,415377,12429,70.454,8.8,22.5,185.811,129.1,75.1,21.3,2.0448,0.7079,210.313705,122.072998,45,111,32,47,-4,-7,3,2,2,3,0,2,1,3,1,1,0,0,1,3,0,0,0,4,5,64.81,35.402778,25.597222,42.784722,0.0,,9.6875,21.351331
IQ,2021-06-24,ChIJEUr1VD2CVxURAhYGorthpW0,Q796,country/IRQ,IQ,Iraq,IQ,IRQ,0,5325,34,,1316418,17033,,,,,,,,40222503,20357778,19864725,11526415,27783368,6974439,9877181,92.61,0.685,10610230,8710757,7165590,5403683,3936620,2341152,1292393,573718,188360,234094042938,5955,0.398,304934,33.0,43.0,435051,415377,12429,70.454,8.8,22.5,185.811,129.1,75.1,21.3,2.0448,0.7079,210.313705,122.072998,40,98,33,40,-7,-5,3,2,2,3,0,2,1,3,1,1,0,0,1,3,0,0,0,4,5,64.81,37.191358,25.759259,44.030864,0.0,,9.969136,19.866615
IQ,2021-06-25,ChIJEUr1VD2CVxURAhYGorthpW0,Q796,country/IRQ,IQ,Iraq,IQ,IRQ,0,4814,28,,1321232,17061,,,,,,,,40222503,20357778,19864725,11526415,27783368,6974439,9877181,92.61,0.685,10610230,8710757,7165590,5403683,3936620,2341152,1292393,573718,188360,234094042938,5955,0.398,304934,33.0,43.0,435051,415377,12429,70.454,8.8,22.5,185.811,129.1,75.1,21.3,2.0448,0.7079,210.313705,122.072998,44,103,37,35,-7,-5,3,2,2,3,0,2,1,3,1,1,0,0,1,3,0,0,0,4,5,64.81,38.197531,26.45679,45.882716,0.0,,10.888889,20.434655
IQ,2021-06-26,ChIJEUr1VD2CVxURAhYGorthpW0,Q796,country/IRQ,IQ,Iraq,IQ,IRQ,0,4468,30,,1325700,17091,11577950,,,,,,,40222503,20357778,19864725,11526415,27783368,6974439,9877181,92.61,0.685,10610230,8710757,7165590,5403683,3936620,2341152,1292393,573718,188360,234094042938,5955,0.398,304934,33.0,43.0,435051,415377,12429,70.454,8.8,22.5,185.811,129.1,75.1,21.3,2.0448,0.7079,210.313705,122.072998,44,104,35,41,4,-6,3,2,2,3,0,2,1,3,1,1,0,0,1,3,0,0,0,4,5,64.81,40.116667,26.888889,46.138889,0.0,,12.138889,19.670796
IQ,2021-06-27,ChIJEUr1VD2CVxURAhYGorthpW0,Q796,country/IRQ,IQ,Iraq,IQ,IRQ,0,6346,30,44470,1332046,17121,11622420,,,,,,,40222503,20357778,19864725,11526415,27783368,6974439,9877181,92.61,0.685,10610230,8710757,7165590,5403683,3936620,2341152,1292393,573718,188360,234094042938,5955,0.398,304934,33.0,43.0,435051,415377,12429,70.454,8.8,22.5,185.811,129.1,75.1,21.3,2.0448,0.7079,210.313705,122.072998,47,108,31,43,-1,-7,3,2,2,3,0,2,1,3,1,1,0,0,1,3,0,0,0,4,5,64.81,40.214286,28.520833,47.3125,0.0,,10.243056,17.250148
IQ,2021-06-28,ChIJEUr1VD2CVxURAhYGorthpW0,Q796,country/IRQ,IQ,Iraq,IQ,IRQ,0,6558,35,49449,1338604,17156,11671869,,,,,,,40222503,20357778,19864725,11526415,27783368,6974439,9877181,92.61,0.685,10610230,8710757,7165590,5403683,3936620,2341152,1292393,573718,188360,234094042938,5955,0.398,304934,33.0,43.0,435051,415377,12429,70.454,8.8,22.5,185.811,129.1,75.1,21.3,2.0448,0.7079,210.313705,122.072998,50,111,35,50,-2,-8,3,2,2,3,0,2,2,3,1,1,0,0,2,3,0,0,0,4,5,75.93,40.344444,28.494444,47.494444,0.0,,11.2,18.380135
IQ,2021-06-29,ChIJEUr1VD2CVxURAhYGorthpW0,Q796,country/IRQ,IQ,Iraq,IQ,IRQ,0,7300,30,50902,1345904,17186,11722771,,,,,,,40222503,20357778,19864725,11526415,27783368,6974439,9877181,92.61,0.685,10610230,8710757,7165590,5403683,3936620,2341152,1292393,573718,188360,234094042938,5955,0.398,304934,33.0,43.0,435051,415377,12429,70.454,8.8,22.5,185.811,129.1,75.1,21.3,2.0448,0.7079,210.313705,122.072998,52,114,33,48,-3,-8,3,2,2,3,0,2,2,3,1,1,0,0,2,3,0,0,0,4,5,75.93,40.888889,29.567901,48.259259,0.0,,13.283951,20.48693
IQ,2021-06-30,ChIJEUr1VD2CVxURAhYGorthpW0,Q796,country/IRQ,IQ,Iraq,IQ,IRQ,0,7554,30,48523,1353458,17216,11771294,,,,,,,40222503,20357778,19864725,11526415,27783368,6974439,9877181,92.61,0.685,10610230,8710757,7165590,5403683,3936620,2341152,1292393,573718,188360,234094042938,5955,0.398,304934,33.0,43.0,435051,415377,12429,70.454,8.8,22.5,185.811,129.1,75.1,21.3,2.0448,0.7079,210.313705,122.072998,57,127,39,51,-4,-7,3,2,2,3,0,2,2,3,1,1,0,0,2,3,0,0,0,4,5,75.93,41.761905,29.873016,49.198413,0.0,,11.111111,16.620109
IQ,2021-07-01,ChIJEUr1VD2CVxURAhYGorthpW0,Q796,country/IRQ,IQ,Iraq,IQ,IRQ,0,6378,40,45397,1359836,17256,11816691,,,,,,,40222503,20357778,19864725,11526415,27783368,6974439,9877181,92.61,0.685,10610230,8710757,7165590,5403683,3936620,2341152,1292393,573718,188360,234094042938,5955,0.398,304934,33.0,43.0,435051,415377,12429,70.454,8.8,22.5,185.811,129.1,75.1,21.3,2.0448,0.7079,210.313705,122.072998,49,115,37,44,-16,-3,3,2,2,3,0,2,2,3,1,1,0,0,2,3,0,0,0,4,5,75.93,40.734568,29.135802,47.919753,0.0,,12.851852,19.750656
IQ,2021-07-02,ChIJEUr1VD2CVxURAhYGorthpW0,Q796,country/IRQ,IQ,Iraq,IQ,IRQ,0,5375,25,34286,1365211,17281,11850977,,,,,,,40222503,20357778,19864725,11526415,27783368,6974439,9877181,92.61,0.685,10610230,8710757,7165590,5403683,3936620,2341152,1292393,573718,188360,234094042938,5955,0.398,304934,33.0,43.0,435051,415377,12429,70.454,8.8,22.5,185.811,129.1,75.1,21.3,2.0448,0.7079,210.313705,122.072998,52,114,40,39,-4,-5,3,2,2,3,0,2,2,3,1,1,0,0,2,3,0,0,0,4,5,75.93,40.743056,30.861111,46.791667,0.0,,8.604167,15.081884
IQ,2021-07-03,ChIJEUr1VD2CVxURAhYGorthpW0,Q796,country/IRQ,IQ,Iraq,IQ,IRQ,0,6264,35,39128,1371475,17316,11890105,,,,,,,40222503,20357778,19864725,11526415,27783368,6974439,9877181,92.61,0.685,10610230,8710757,7165590,5403683,3936620,2341152,1292393,573718,188360,234094042938,5955,0.398,304934,33.0,43.0,435051,415377,12429,70.454,8.8,22.5,185.811,129.1,75.1,21.3,2.0448,0.7079,210.313705,122.072998,54,120,43,52,6,-6,3,2,2,3,0,2,2,3,1,1,0,0,2,3,0,0,0,4,5,75.93,39.148148,29.148148,45.814815,0.0,,10.771605,18.733205
IQ,2021-07-04,ChIJEUr1VD2CVxURAhYGorthpW0,Q796,country/IRQ,IQ,Iraq,IQ,IRQ,0,8030,29,45414,1379505,17345,11935519,,,,,,,40222503,20357778,19864725,11526415,27783368,6974439,9877181,92.61,0.685,10610230,8710757,7165590,5403683,3936620,2341152,1292393,573718,188360,234094042938,5955,0.398,304934,33.0,43.0,435051,415377,12429,70.454,8.8,22.5,185.811,129.1,75.1,21.3,2.0448,0.7079,210.313705,122.072998,60,125,41,54,0,-6,3,2,2,3,0,2,2,3,1,1,0,0,2,3,0,0,0,4,5,75.93,37.734568,27.616667,43.672222,0.0,,9.566667,18.869278
IQ,2021-07-05,ChIJEUr1VD2CVxURAhYGorthpW0,Q796,country/IRQ,IQ,Iraq,IQ,IRQ,0,8818,31,52610,1388323,17376,11988129,150629,699325,131874,388541,282503,1087866,40222503,20357778,19864725,11526415,27783368,6974439,9877181,92.61,0.685,10610230,8710757,7165590,5403683,3936620,2341152,1292393,573718,188360,234094042938,5955,0.398,304934,33.0,43.0,435051,415377,12429,70.454,8.8,22.5,185.811,129.1,75.1,21.3,2.0448,0.7079,210.313705,122.072998,63,131,48,58,0,-8,3,2,2,3,0,2,2,3,1,1,0,0,2,3,0,0,0,4,5,75.93,36.555556,27.034722,42.576389,0.0,,12.548611,24.028702
IQ,2021-07-06,ChIJEUr1VD2CVxURAhYGorthpW0,Q796,country/IRQ,IQ,Iraq,IQ,IRQ,0,8777,37,51451,1397100,17413,12039580,,,,,,,40222503,20357778,19864725,11526415,27783368,6974439,9877181,92.61,0.685,10610230,8710757,7165590,5403683,3936620,2341152,1292393,573718,188360,234094042938,5955,0.398,304934,33.0,43.0,435051,415377,12429,70.454,8.8,22.5,185.811,129.1,75.1,21.3,2.0448,0.7079,210.313705,122.072998,67,139,47,62,0,-8,3,2,2,3,0,2,2,3,1,1,0,0,2,3,0,0,0,4,5,75.93,38.783333,26.161111,44.211111,0.0,,12.17284,20.776888
IQ,2021-07-07,ChIJEUr1VD2CVxURAhYGorthpW0,Q796,country/IRQ,IQ,Iraq,IQ,IRQ,0,9189,31,48604,1406289,17444,12088184,,,,,,,40222503,20357778,19864725,11526415,27783368,6974439,9877181,92.61,0.685,10610230,8710757,7165590,5403683,3936620,2341152,1292393,573718,188360,234094042938,5955,0.398,304934,33.0,43.0,435051,415377,12429,70.454,8.8,22.5,185.811,129.1,75.1,21.3,2.0448,0.7079,210.313705,122.072998,66,142,47,59,0,-7,3,2,2,3,0,2,2,3,1,1,0,0,2,3,0,0,0,4,5,75.93,39.855556,27.705556,46.227778,0.0,,10.794444,17.942079
IQ,2021-07-08,ChIJEUr1VD2CVxURAhYGorthpW0,Q796,country/IRQ,IQ,Iraq,IQ,IRQ,0,8636,32,45487,1414925,17476,12133671,,,,,,,40222503,20357778,19864725,11526415,27783368,6974439,9877181,92.61,0.685,10610230,8710757,7165590,5403683,3936620,2341152,1292393,573718,188360,234094042938,5955,0.398,304934,33.0,43.0,435051,415377,12429,70.454,8.8,22.5,185.811,129.1,75.1,21.3,2.0448,0.7079,210.313705,122.072998,53,118,43,54,-5,-5,3,2,2,3,0,2,2,3,1,1,0,0,2,3,0,0,0,4,5,75.93,40.288889,27.583333,45.633333,0.0,,10.772222,17.413096
IQ,2021-07-09,ChIJEUr1VD2CVxURAhYGorthpW0,Q796,country/IRQ,IQ,Iraq,IQ,IRQ,0,6821,39,36671,1421746,17515,12170342,,,,,,,40222503,20357778,19864725,11526415,27783368,6974439,9877181,92.61,0.685,10610230,8710757,7165590,5403683,3936620,2341152,1292393,573718,188360,234094042938,5955,0.398,304934,33.0,43.0,435051,415377,12429,70.454,8.8,22.5,185.811,129.1,75.1,21.3,2.0448,0.7079,210.313705,122.072998,56,121,45,46,-1,-5,3,2,2,3,0,2,2,3,1,1,0,0,2,3,0,0,0,4,5,75.93,40.54321,29.925926,46.469136,0.0,,11.030864,17.652681
IQ,2021-07-10,ChIJEUr1VD2CVxURAhYGorthpW0,Q796,country/IRQ,IQ,Iraq,IQ,IRQ,0,7616,33,40711,1429362,17548,12211053,,,,,,,40222503,20357778,19864725,11526415,27783368,6974439,9877181,92.61,0.685,10610230,8710757,7165590,5403683,3936620,2341152,1292393,573718,188360,234094042938,5955,0.398,304934,33.0,43.0,435051,415377,12429,70.454,8.8,22.5,185.811,129.1,75.1,21.3,2.0448,0.7079,210.313705,122.072998,56,122,45,55,7,-6,3,2,2,3,0,2,2,3,1,1,0,0,2,3,0,0,0,4,5,75.93,39.111111,29.5,46.5,0.0,,8.777778,16.102328
IQ,2021-07-11,ChIJEUr1VD2CVxURAhYGorthpW0,Q796,country/IRQ,IQ,Iraq,IQ,IRQ,0,9149,44,42672,1438511,17592,12253725,126682,826007,106359,494900,242527,1330393,40222503,20357778,19864725,11526415,27783368,6974439,9877181,92.61,0.685,10610230,8710757,7165590,5403683,3936620,2341152,1292393,573718,188360,234094042938,5955,0.398,304934,33.0,43.0,435051,415377,12429,70.454,8.8,22.5,185.811,129.1,75.1,21.3,2.0448,0.7079,210.313705,122.072998,59,123,41,55,0,-7,3,2,2,3,0,2,2,3,1,1,0,0,2,3,0,0,0,4,5,75.93,38.527778,30.0,46.0,0.0,,9.75,17.714548
IQ,2021-07-12,ChIJEUr1VD2CVxURAhYGorthpW0,Q796,country/IRQ,IQ,Iraq,IQ,IRQ,0,9046,38,43753,1447557,17630,12297478,,,,,,,40222503,20357778,19864725,11526415,27783368,6974439,9877181,92.61,0.685,10610230,8710757,7165590,5403683,3936620,2341152,1292393,573718,188360,234094042938,5955,0.398,304934,33.0,43.0,435051,415377,12429,70.454,8.8,22.5,185.811,129.1,75.1,21.3,2.0448,0.7079,210.313705,122.072998,61,127,45,57,-1,-8,3,2,2,3,0,2,2,3,1,1,0,0,2,3,0,0,0,4,5,75.93,39.555556,30.5,46.5,0.0,,8.833333,15.886172
IQ,2021-07-13,ChIJEUr1VD2CVxURAhYGorthpW0,Q796,country/IRQ,IQ,Iraq,IQ,IRQ,0,9635,47,45590,1457192,17677,12343068,,,,,,,40222503,20357778,19864725,11526415,27783368,6974439,9877181,92.61,0.685,10610230,8710757,7165590,5403683,3936620,2341152,1292393,573718,188360,234094042938,5955,0.398,304934,33.0,43.0,435051,415377,12429,70.454,8.8,22.5,185.811,129.1,75.1,21.3,2.0448,0.7079,210.313705,122.072998,65,133,45,63,-1,-7,3,2,2,3,0,2,2,3,1,1,0,0,2,3,0,0,0,4,5,75.93,38.805556,31.361111,45.0,0.0,,7.888889,15.546581
IQ,2021-07-14,ChIJEUr1VD2CVxURAhYGorthpW0,Q796,country/IRQ,IQ,Iraq,IQ,IRQ,0,9337,30,,1466529,17707,,,,,,,,40222503,20357778,19864725,11526415,27783368,6974439,9877181,92.61,0.685,10610230,8710757,7165590,5403683,3936620,2341152,1292393,573718,188360,234094042938,5955,0.398,304934,33.0,43.0,435051,415377,12429,70.454,8.8,22.5,185.811,129.1,75.1,21.3,2.0448,0.7079,210.313705,122.072998,65,142,43,53,-19,-3,3,2,2,3,0,2,2,3,1,1,0,0,2,3,0,0,0,4,5,75.93,38.861111,32.0,46.0,0.0,,8.416667,16.68626
IQ,2021-07-15,ChIJEUr1VD2CVxURAhYGorthpW0,Q796,country/IRQ,IQ,Iraq,IQ,IRQ,0,8336,44,,1474865,17751,12431498,,,,,,,40222503,20357778,19864725,11526415,27783368,6974439,9877181,92.61,0.685,10610230,8710757,7165590,5403683,3936620,2341152,1292393,573718,188360,234094042938,5955,0.398,304934,33.0,43.0,435051,415377,12429,70.454,8.8,22.5,185.811,129.1,75.1,21.3,2.0448,0.7079,210.313705,122.072998,54,120,41,57,-4,-4,3,2,2,3,0,2,2,3,1,1,0,0,2,3,0,0,0,4,5,75.93,37.388889,31.0,44.5,0.0,,10.916667,20.44631
IQ,2021-07-16,ChIJEUr1VD2CVxURAhYGorthpW0,Q796,country/IRQ,IQ,Iraq,IQ,IRQ,0,8149,38,,1483014,17789,,,,,,,,40222503,20357778,19864725,11526415,27783368,6974439,9877181,92.61,0.685,10610230,8710757,7165590,5403683,3936620,2341152,1292393,573718,188360,234094042938,5955,0.398,304934,33.0,43.0,435051,415377,12429,70.454,8.8,22.5,185.811,129.1,75.1,21.3,2.0448,0.7079,210.313705,122.072998,60,127,44,51,2,-4,3,2,2,3,0,2,2,3,1,1,0,0,2,3,0,0,0,4,5,75.93,39.580247,28.32716,45.055556,0.0,,13.777778,22.129286
IQ,2021-07-17,ChIJEUr1VD2CVxURAhYGorthpW0,Q796,country/IRQ,IQ,Iraq,IQ,IRQ,0,8698,41,,1491712,17830,12506968,,,,,,,40222503,20357778,19864725,11526415,27783368,6974439,9877181,92.61,0.685,10610230,8710757,7165590,5403683,3936620,2341152,1292393,573718,188360,234094042938,5955,0.398,304934,33.0,43.0,435051,415377,12429,70.454,8.8,22.5,185.811,129.1,75.1,21.3,2.0448,0.7079,210.313705,122.072998,62,129,48,64,7,-6,3,2,2,3,0,2,2,3,1,1,0,0,2,3,0,0,0,4,5,75.93,40.672222,28.794444,46.95,0.0,,12.466667,19.134839
IQ,2021-07-18,ChIJEUr1VD2CVxURAhYGorthpW0,Q796,country/IRQ,IQ,Iraq,IQ,IRQ,0,9883,62,40875,1501595,17892,12547843,,,,,,,40222503,20357778,19864725,11526415,27783368,6974439,9877181,92.61,0.685,10610230,8710757,7165590,5403683,3936620,2341152,1292393,573718,188360,234094042938,5955,0.398,304934,33.0,43.0,435051,415377,12429,70.454,8.8,22.5,185.811,129.1,75.1,21.3,2.0448,0.7079,210.313705,122.072998,69,141,43,52,-21,-3,3,2,2,3,0,2,2,3,1,1,0,0,2,3,0,0,0,4,5,75.93,41.444444,28.555556,47.451389,0.0,,12.861111,18.909922
IQ,2021-07-19,ChIJEUr1VD2CVxURAhYGorthpW0,Q796,country/IRQ,IQ,Iraq,IQ,IRQ,0,8922,59,39925,1510517,17951,12587768,,,,,,,40222503,20357778,19864725,11526415,27783368,6974439,9877181,92.61,0.685,10610230,8710757,7165590,5403683,3936620,2341152,1292393,573718,188360,234094042938,5955,0.398,304934,33.0,43.0,435051,415377,12429,70.454,8.8,22.5,185.811,129.1,75.1,21.3,2.0448,0.7079,210.313705,122.072998,64,141,44,55,-30,-2,3,2,2,3,0,2,2,3,1,1,0,0,2,3,0,0,0,4,5,75.93,41.555556,32.592593,47.87037,0.0,,10.759259,16.281932
IQ,2021-07-20,ChIJEUr1VD2CVxURAhYGorthpW0,Q796,country/IRQ,IQ,Iraq,IQ,IRQ,0,8320,69,33083,1518837,18020,12620851,,,,,,,40222503,20357778,19864725,11526415,27783368,6974439,9877181,92.61,0.685,10610230,8710757,7165590,5403683,3936620,2341152,1292393,573718,188360,234094042938,5955,0.398,304934,33.0,43.0,435051,415377,12429,70.454,8.8,22.5,185.811,129.1,75.1,21.3,2.0448,0.7079,210.313705,122.072998,51,122,56,45,-51,-2,3,2,2,3,0,2,2,3,1,1,0,0,2,3,0,0,0,4,5,75.93,42.041667,32.944444,48.722222,0.0,,9.902778,15.095327
