location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,new_tested,cumulative_confirmed,cumulative_deceased,cumulative_tested,new_persons_vaccinated,cumulative_persons_vaccinated,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_vaccine_doses_administered,cumulative_vaccine_doses_administered,population,population_male,population_female,population_rural,population_urban,population_largest_city,population_density,human_development_index,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,gdp_usd,gdp_per_capita_usd,human_capital_index,openstreetmap_id,latitude,longitude,area_sq_km,area_rural_sq_km,area_urban_sq_km,life_expectancy,diabetes_prevalence,infant_mortality_rate,adult_male_mortality_rate,adult_female_mortality_rate,pollution_mortality_rate,comorbidity_mortality_rate,nurses_per_1000,physicians_per_1000,health_expenditure_usd,out_of_pocket_health_expenditure_usd,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_transit_stations,mobility_workplaces,mobility_residential,school_closing,workplace_closing,cancel_public_events,restrictions_on_gatherings,public_transport_closing,stay_at_home_requirements,restrictions_on_internal_movement,international_travel_controls,income_support,debt_relief,fiscal_measures,international_support,public_information_campaigns,testing_policy,contact_tracing,emergency_investment_in_healthcare,investment_in_vaccines,facial_coverings,vaccination_policy,stringency_index,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
GA,2021-07-18,ChIJ7fM4VIo7fxARFWt4Ng7DDHs,Q1000,country/GAB,GA,Gabon,GA,GAB,0,23,1,,25283,163,,,,,,,,2225728,1132854,1092874,222885,1949694,823870,8.638,0.702,600006,422770,367413,350066,232164,134152,71303,36693,11161,16657960228,7667,0.453,192793,-0.683331,11.5,267670,261381,836,66.187,6.0,32.7,238.333,182.317,76.0,14.4,2.946,0.6819,204.492249,51.442871,17,27,71,20,-11,-13,1,1,2,3,1,2,2,2,0,1,0,0,2,3,0,0,0,3,2,67.59,25.5,21.5,28.12037,0.0,21.666667,79.505957
GA,2021-07-19,ChIJ7fM4VIo7fxARFWt4Ng7DDHs,Q1000,country/GAB,GA,Gabon,GA,GAB,0,0,0,,25283,163,,4259,50227,5878,32261,10137,82488,2225728,1132854,1092874,222885,1949694,823870,8.638,0.702,600006,422770,367413,350066,232164,134152,71303,36693,11161,16657960228,7667,0.453,192793,-0.683331,11.5,267670,261381,836,66.187,6.0,32.7,238.333,182.317,76.0,14.4,2.946,0.6819,204.492249,51.442871,23,23,93,25,-11,-13,1,1,2,3,1,2,2,2,0,1,0,0,2,3,0,0,0,3,2,67.59,25.1875,21.9375,27.638889,0.0,21.736111,81.291487
GA,2021-07-20,ChIJ7fM4VIo7fxARFWt4Ng7DDHs,Q1000,country/GAB,GA,Gabon,GA,GAB,0,26,0,,25309,163,,,,,,,,2225728,1132854,1092874,222885,1949694,823870,8.638,0.702,600006,422770,367413,350066,232164,134152,71303,36693,11161,16657960228,7667,0.453,192793,-0.683331,11.5,267670,261381,836,66.187,6.0,32.7,238.333,182.317,76.0,14.4,2.946,0.6819,204.492249,51.442871,-5,-7,93,-4,-67,-2,1,1,2,3,1,2,2,2,0,1,0,0,2,3,0,0,0,3,2,67.59,25.611111,22.055556,28.548611,0.0,21.479167,78.139675
GA,2021-07-21,ChIJ7fM4VIo7fxARFWt4Ng7DDHs,Q1000,country/GAB,GA,Gabon,GA,GAB,0,0,0,,25309,163,,,,,,,,2225728,1132854,1092874,222885,1949694,823870,8.638,0.702,600006,422770,367413,350066,232164,134152,71303,36693,11161,16657960228,7667,0.453,192793,-0.683331,11.5,267670,261381,836,66.187,6.0,32.7,238.333,182.317,76.0,14.4,2.946,0.6819,204.492249,51.442871,15,14,97,20,-12,-12,1,1,2,3,1,2,2,2,0,1,0,0,2,3,0,0,0,3,2,67.59,25.395833,22.486111,27.902778,0.0,21.652778,79.963128
GA,2021-07-22,ChIJ7fM4VIo7fxARFWt4Ng7DDHs,Q1000,country/GAB,GA,Gabon,GA,GAB,0,16,0,,25325,163,949301,,,,,,,2225728,1132854,1092874,222885,1949694,823870,8.638,0.702,600006,422770,367413,350066,232164,134152,71303,36693,11161,16657960228,7667,0.453,192793,-0.683331,11.5,267670,261381,836,66.187,6.0,32.7,238.333,182.317,76.0,14.4,2.946,0.6819,204.492249,51.442871,14,17,89,15,-11,-12,1,1,2,3,1,2,2,2,0,1,0,0,2,3,0,0,0,3,2,67.59,25.152778,22.180556,27.298611,0.0,21.694444,81.326719
GA,2021-07-23,ChIJ7fM4VIo7fxARFWt4Ng7DDHs,Q1000,country/GAB,GA,Gabon,GA,GAB,0,0,0,,25325,163,,,,,,,,2225728,1132854,1092874,222885,1949694,823870,8.638,0.702,600006,422770,367413,350066,232164,134152,71303,36693,11161,16657960228,7667,0.453,192793,-0.683331,11.5,267670,261381,836,66.187,6.0,32.7,238.333,182.317,76.0,14.4,2.946,0.6819,204.492249,51.442871,19,23,101,23,-6,-12,1,1,2,3,1,2,2,2,0,1,0,0,2,3,0,0,0,3,2,67.59,24.1875,22.104167,26.125,0.145143,21.263889,83.815612
GA,2021-07-24,ChIJ7fM4VIo7fxARFWt4Ng7DDHs,Q1000,country/GAB,GA,Gabon,GA,GAB,0,0,0,,25325,163,,2603,52830,2090,34351,4693,87181,2225728,1132854,1092874,222885,1949694,823870,8.638,0.702,600006,422770,367413,350066,232164,134152,71303,36693,11161,16657960228,7667,0.453,192793,-0.683331,11.5,267670,261381,836,66.187,6.0,32.7,238.333,182.317,76.0,14.4,2.946,0.6819,204.492249,51.442871,16,22,102,19,-10,-14,1,1,2,3,1,2,2,2,0,1,0,0,2,3,0,0,0,3,2,67.59,24.833333,21.777778,27.428571,0.0,21.309524,81.086659
GA,2021-07-25,ChIJ7fM4VIo7fxARFWt4Ng7DDHs,Q1000,country/GAB,GA,Gabon,GA,GAB,0,19,0,,25344,163,,,,,,,,2225728,1132854,1092874,222885,1949694,823870,8.638,0.702,600006,422770,367413,350066,232164,134152,71303,36693,11161,16657960228,7667,0.453,192793,-0.683331,11.5,267670,261381,836,66.187,6.0,32.7,238.333,182.317,76.0,14.4,2.946,0.6819,204.492249,51.442871,20,30,82,16,-10,-14,1,1,2,3,1,2,2,2,0,1,0,0,2,3,0,0,0,3,2,67.59,24.650794,21.34127,26.97619,0.0,21.52381,82.975628
GA,2021-07-26,ChIJ7fM4VIo7fxARFWt4Ng7DDHs,Q1000,country/GAB,GA,Gabon,GA,GAB,0,0,0,,25344,163,964779,,,,,,,2225728,1132854,1092874,222885,1949694,823870,8.638,0.702,600006,422770,367413,350066,232164,134152,71303,36693,11161,16657960228,7667,0.453,192793,-0.683331,11.5,267670,261381,836,66.187,6.0,32.7,238.333,182.317,76.0,14.4,2.946,0.6819,204.492249,51.442871,22,23,102,17,-12,-12,1,1,2,3,1,2,2,2,0,1,0,0,2,3,0,0,0,3,2,67.59,25.097222,21.326389,27.583333,0.0,21.472222,80.601044
GA,2021-07-27,ChIJ7fM4VIo7fxARFWt4Ng7DDHs,Q1000,country/GAB,GA,Gabon,GA,GAB,0,26,0,,25370,163,,,,,,,,2225728,1132854,1092874,222885,1949694,823870,8.638,0.702,600006,422770,367413,350066,232164,134152,71303,36693,11161,16657960228,7667,0.453,192793,-0.683331,11.5,267670,261381,836,66.187,6.0,32.7,238.333,182.317,76.0,14.4,2.946,0.6819,204.492249,51.442871,21,26,107,28,-11,-12,1,1,2,3,1,2,2,2,0,1,0,0,2,3,0,0,0,3,2,67.59,25.013889,21.909722,27.381944,0.0,21.423611,80.691031
GA,2021-07-28,ChIJ7fM4VIo7fxARFWt4Ng7DDHs,Q1000,country/GAB,GA,Gabon,GA,GAB,0,0,0,,25370,163,,,,,,,,2225728,1132854,1092874,222885,1949694,823870,8.638,0.702,600006,422770,367413,350066,232164,134152,71303,36693,11161,16657960228,7667,0.453,192793,-0.683331,11.5,267670,261381,836,66.187,6.0,32.7,238.333,182.317,76.0,14.4,2.946,0.6819,204.492249,51.442871,22,22,110,28,-12,-12,1,1,2,3,1,2,2,2,0,1,0,0,2,3,0,0,0,3,2,67.59,25.034722,21.6875,27.951389,0.0,21.527778,81.208912
GA,2021-07-29,ChIJ7fM4VIo7fxARFWt4Ng7DDHs,Q1000,country/GAB,GA,Gabon,GA,GAB,0,14,1,,25384,164,974535,,,,,,,2225728,1132854,1092874,222885,1949694,823870,8.638,0.702,600006,422770,367413,350066,232164,134152,71303,36693,11161,16657960228,7667,0.453,192793,-0.683331,11.5,267670,261381,836,66.187,6.0,32.7,238.333,182.317,76.0,14.4,2.946,0.6819,204.492249,51.442871,22,26,103,27,-11,-12,1,1,2,3,1,2,2,2,0,1,0,0,2,3,0,0,0,3,2,67.59,25.793651,21.642857,28.769841,0.0,21.595238,77.894367
GA,2021-07-30,ChIJ7fM4VIo7fxARFWt4Ng7DDHs,Q1000,country/GAB,GA,Gabon,GA,GAB,0,0,0,,25384,164,,,,,,,,2225728,1132854,1092874,222885,1949694,823870,8.638,0.702,600006,422770,367413,350066,232164,134152,71303,36693,11161,16657960228,7667,0.453,192793,-0.683331,11.5,267670,261381,836,66.187,6.0,32.7,238.333,182.317,76.0,14.4,2.946,0.6819,204.492249,51.442871,25,30,108,27,-9,-11,1,1,2,3,1,2,2,2,0,1,0,0,2,3,0,0,0,3,2,67.59,25.284722,22.027778,28.229167,0.0,21.645833,80.583575
GA,2021-07-31,ChIJ7fM4VIo7fxARFWt4Ng7DDHs,Q1000,country/GAB,GA,Gabon,GA,GAB,0,0,0,,25384,164,,,,,,,,2225728,1132854,1092874,222885,1949694,823870,8.638,0.702,600006,422770,367413,350066,232164,134152,71303,36693,11161,16657960228,7667,0.453,192793,-0.683331,11.5,267670,261381,836,66.187,6.0,32.7,238.333,182.317,76.0,14.4,2.946,0.6819,204.492249,51.442871,23,28,118,57,-9,-15,1,1,2,3,1,2,2,2,0,1,0,0,2,3,0,0,0,3,2,67.59,24.984127,22.190476,27.071429,0.0,21.571429,81.51769
GA,2021-08-01,ChIJ7fM4VIo7fxARFWt4Ng7DDHs,Q1000,country/GAB,GA,Gabon,GA,GAB,0,21,0,,25405,164,,,,,,,,2225728,1132854,1092874,222885,1949694,823870,8.638,0.702,600006,422770,367413,350066,232164,134152,71303,36693,11161,16657960228,7667,0.453,192793,-0.683331,11.5,267670,261381,836,66.187,6.0,32.7,238.333,182.317,76.0,14.4,2.946,0.6819,204.492249,51.442871,26,37,88,35,-7,-14,1,1,2,3,1,2,2,2,0,1,0,0,2,3,0,0,0,3,2,67.59,24.642857,21.706349,26.857143,0.042333,21.52381,82.860892
GA,2021-08-02,ChIJ7fM4VIo7fxARFWt4Ng7DDHs,Q1000,country/GAB,GA,Gabon,GA,GAB,0,0,0,,25405,164,987311,,,,,,,2225728,1132854,1092874,222885,1949694,823870,8.638,0.702,600006,422770,367413,350066,232164,134152,71303,36693,11161,16657960228,7667,0.453,192793,-0.683331,11.5,267670,261381,836,66.187,6.0,32.7,238.333,182.317,76.0,14.4,2.946,0.6819,204.492249,51.442871,25,28,108,24,-15,-11,1,1,2,3,1,2,2,2,0,1,0,0,2,3,0,0,0,3,2,67.59,24.583333,21.520833,26.4375,0.254,21.444444,82.816136
GA,2021-08-03,ChIJ7fM4VIo7fxARFWt4Ng7DDHs,Q1000,country/GAB,GA,Gabon,GA,GAB,0,35,1,,25440,165,,6485,59315,6574,40925,13059,100240,2225728,1132854,1092874,222885,1949694,823870,8.638,0.702,600006,422770,367413,350066,232164,134152,71303,36693,11161,16657960228,7667,0.453,192793,-0.683331,11.5,267670,261381,836,66.187,6.0,32.7,238.333,182.317,76.0,14.4,2.946,0.6819,204.492249,51.442871,25,28,,33,-15,-12,1,1,2,3,1,2,2,2,0,1,0,0,2,3,0,0,0,3,2,67.59,25.3125,21.652778,28.027778,0.0,21.5,79.539036
GA,2021-08-04,ChIJ7fM4VIo7fxARFWt4Ng7DDHs,Q1000,country/GAB,GA,Gabon,GA,GAB,0,0,0,,25440,165,,,,,,,,2225728,1132854,1092874,222885,1949694,823870,8.638,0.702,600006,422770,367413,350066,232164,134152,71303,36693,11161,16657960228,7667,0.453,192793,-0.683331,11.5,267670,261381,836,66.187,6.0,32.7,238.333,182.317,76.0,14.4,2.946,0.6819,204.492249,51.442871,23,23,113,29,-16,-12,1,1,2,3,1,2,2,2,0,1,0,0,2,3,0,0,0,3,2,67.59,25.305556,21.6875,28.229167,0.0,21.472222,79.47707
GA,2021-08-05,ChIJ7fM4VIo7fxARFWt4Ng7DDHs,Q1000,country/GAB,GA,Gabon,GA,GAB,0,22,0,,25462,165,997059,2142,61457,1438,42363,3580,103820,2225728,1132854,1092874,222885,1949694,823870,8.638,0.702,600006,422770,367413,350066,232164,134152,71303,36693,11161,16657960228,7667,0.453,192793,-0.683331,11.5,267670,261381,836,66.187,6.0,32.7,238.333,182.317,76.0,14.4,2.946,0.6819,204.492249,51.442871,23,27,110,24,-13,-12,1,1,2,3,1,2,2,2,0,1,0,0,2,3,0,0,0,3,2,67.59,25.326389,22.4375,27.763889,0.03175,21.597222,79.995419
GA,2021-08-06,ChIJ7fM4VIo7fxARFWt4Ng7DDHs,Q1000,country/GAB,GA,Gabon,GA,GAB,0,0,0,7998,25462,165,1005057,,,,,,,2225728,1132854,1092874,222885,1949694,823870,8.638,0.702,600006,422770,367413,350066,232164,134152,71303,36693,11161,16657960228,7667,0.453,192793,-0.683331,11.5,267670,261381,836,66.187,6.0,32.7,238.333,182.317,76.0,14.4,2.946,0.6819,204.492249,51.442871,24,29,107,32,-10,-12,1,1,2,3,1,2,2,2,0,1,0,0,2,3,0,0,0,3,2,67.59,23.986111,21.9375,25.951389,10.414,21.222222,84.776028
GA,2021-08-07,ChIJ7fM4VIo7fxARFWt4Ng7DDHs,Q1000,country/GAB,GA,Gabon,GA,GAB,0,0,0,,25462,165,,,,,,,,2225728,1132854,1092874,222885,1949694,823870,8.638,0.702,600006,422770,367413,350066,232164,134152,71303,36693,11161,16657960228,7667,0.453,192793,-0.683331,11.5,267670,261381,836,66.187,6.0,32.7,238.333,182.317,76.0,14.4,2.946,0.6819,204.492249,51.442871,21,28,121,25,-10,-15,1,1,2,3,1,2,2,2,0,1,0,0,2,3,0,0,0,3,2,67.59,24.738095,21.698413,27.230159,1.741714,21.563492,82.817164
GA,2021-08-08,ChIJ7fM4VIo7fxARFWt4Ng7DDHs,Q1000,country/GAB,GA,Gabon,GA,GAB,0,25,0,,25487,165,,,,,,,,2225728,1132854,1092874,222885,1949694,823870,8.638,0.702,600006,422770,367413,350066,232164,134152,71303,36693,11161,16657960228,7667,0.453,192793,-0.683331,11.5,267670,261381,836,66.187,6.0,32.7,238.333,182.317,76.0,14.4,2.946,0.6819,204.492249,51.442871,22,36,85,22,-10,-13,1,1,2,3,1,2,2,2,0,1,0,0,2,3,0,0,0,3,2,67.59,25.539683,22.571429,28.055556,0.0,21.84127,80.233525
GA,2021-08-09,ChIJ7fM4VIo7fxARFWt4Ng7DDHs,Q1000,country/GAB,GA,Gabon,GA,GAB,0,0,0,,25487,165,1012275,4252,65709,3474,45837,7726,111546,2225728,1132854,1092874,222885,1949694,823870,8.638,0.702,600006,422770,367413,350066,232164,134152,71303,36693,11161,16657960228,7667,0.453,192793,-0.683331,11.5,267670,261381,836,66.187,6.0,32.7,238.333,182.317,76.0,14.4,2.946,0.6819,204.492249,51.442871,28,28,107,30,-16,-12,1,1,2,3,1,2,2,2,0,1,0,0,2,3,0,0,0,3,2,67.59,26.048611,22.1875,29.638889,0.635,21.652778,76.913141
GA,2021-08-10,ChIJ7fM4VIo7fxARFWt4Ng7DDHs,Q1000,country/GAB,GA,Gabon,GA,GAB,0,42,0,,25529,165,,,,,,,,2225728,1132854,1092874,222885,1949694,823870,8.638,0.702,600006,422770,367413,350066,232164,134152,71303,36693,11161,16657960228,7667,0.453,192793,-0.683331,11.5,267670,261381,836,66.187,6.0,32.7,238.333,182.317,76.0,14.4,2.946,0.6819,204.492249,51.442871,27,29,108,36,-14,-12,1,1,2,3,1,2,2,2,0,1,0,0,2,3,0,0,0,3,2,67.59,25.833333,21.888889,29.215278,0.0,21.652778,77.784808
GA,2021-08-11,ChIJ7fM4VIo7fxARFWt4Ng7DDHs,Q1000,country/GAB,GA,Gabon,GA,GAB,0,0,0,,25529,165,1024782,,,,,,,2225728,1132854,1092874,222885,1949694,823870,8.638,0.702,600006,422770,367413,350066,232164,134152,71303,36693,11161,16657960228,7667,0.453,192793,-0.683331,11.5,267670,261381,836,66.187,6.0,32.7,238.333,182.317,76.0,14.4,2.946,0.6819,204.492249,51.442871,26,27,109,33,-16,-13,1,1,2,3,1,2,2,2,0,1,0,0,2,3,0,0,0,3,2,67.59,25.847222,22.361111,28.493056,0.0,21.673611,77.891304
GA,2021-08-12,ChIJ7fM4VIo7fxARFWt4Ng7DDHs,Q1000,country/GAB,GA,Gabon,GA,GAB,0,35,0,,25564,165,,6158,71867,2923,48760,9081,120627,2225728,1132854,1092874,222885,1949694,823870,8.638,0.702,600006,422770,367413,350066,232164,134152,71303,36693,11161,16657960228,7667,0.453,192793,-0.683331,11.5,267670,261381,836,66.187,6.0,32.7,238.333,182.317,76.0,14.4,2.946,0.6819,204.492249,51.442871,24,22,104,28,-15,-13,1,1,2,3,1,2,2,2,0,1,0,0,2,3,0,0,0,3,2,67.59,25.597222,22.527778,28.055556,0.0,21.583333,78.55403
GA,2021-08-13,ChIJ7fM4VIo7fxARFWt4Ng7DDHs,Q1000,country/GAB,GA,Gabon,GA,GAB,0,0,0,,25564,165,,,,,,,,2225728,1132854,1092874,222885,1949694,823870,8.638,0.702,600006,422770,367413,350066,232164,134152,71303,36693,11161,16657960228,7667,0.453,192793,-0.683331,11.5,267670,261381,836,66.187,6.0,32.7,238.333,182.317,76.0,14.4,2.946,0.6819,204.492249,51.442871,25,25,109,31,-12,-12,1,1,2,3,1,2,2,2,0,1,0,0,2,3,0,0,0,3,2,67.59,25.736111,22.298611,28.118056,0.0,21.680556,78.418981
GA,2021-08-14,ChIJ7fM4VIo7fxARFWt4Ng7DDHs,Q1000,country/GAB,GA,Gabon,GA,GAB,0,0,0,,25564,165,,,,,,,,2225728,1132854,1092874,222885,1949694,823870,8.638,0.702,600006,422770,367413,350066,232164,134152,71303,36693,11161,16657960228,7667,0.453,192793,-0.683331,11.5,267670,261381,836,66.187,6.0,32.7,238.333,182.317,76.0,14.4,2.946,0.6819,204.492249,51.442871,20,20,115,26,-12,-14,1,1,2,3,1,2,2,2,0,1,0,0,2,3,0,0,0,3,2,67.59,26.650794,23.452381,29.119048,0.0,21.777778,74.79956
GA,2021-08-15,ChIJ7fM4VIo7fxARFWt4Ng7DDHs,Q1000,country/GAB,GA,Gabon,GA,GAB,0,43,0,,25607,165,,,,,,,,2225728,1132854,1092874,222885,1949694,823870,8.638,0.702,600006,422770,367413,350066,232164,134152,71303,36693,11161,16657960228,7667,0.453,192793,-0.683331,11.5,267670,261381,836,66.187,6.0,32.7,238.333,182.317,76.0,14.4,2.946,0.6819,204.492249,51.442871,24,33,94,24,-10,-14,1,1,2,3,1,2,2,2,0,1,0,0,2,3,0,0,0,3,2,67.59,26.537037,22.87963,29.611111,0.0,22.0,76.389737
GA,2021-08-16,ChIJ7fM4VIo7fxARFWt4Ng7DDHs,Q1000,country/GAB,GA,Gabon,GA,GAB,0,0,0,,25607,165,1035943,,,,,,,2225728,1132854,1092874,222885,1949694,823870,8.638,0.702,600006,422770,367413,350066,232164,134152,71303,36693,11161,16657960228,7667,0.453,192793,-0.683331,11.5,267670,261381,836,66.187,6.0,32.7,238.333,182.317,76.0,14.4,2.946,0.6819,204.492249,51.442871,13,8,102,5,-58,-5,1,1,2,3,1,2,2,2,0,1,0,0,2,3,0,0,0,3,2,67.59,25.270833,22.5,27.888889,5.04825,21.791667,81.443669
GA,2021-08-17,ChIJ7fM4VIo7fxARFWt4Ng7DDHs,Q1000,country/GAB,GA,Gabon,GA,GAB,0,19,0,,25626,165,,,,,,,,2225728,1132854,1092874,222885,1949694,823870,8.638,0.702,600006,422770,367413,350066,232164,134152,71303,36693,11161,16657960228,7667,0.453,192793,-0.683331,11.5,267670,261381,836,66.187,6.0,32.7,238.333,182.317,76.0,14.4,2.946,0.6819,204.492249,51.442871,-14,-24,95,-13,-72,3,1,1,2,3,1,2,2,2,0,1,,,2,3,0,,0,3,2,67.59,24.597222,22.020833,26.895833,8.998857,21.493056,83.108188
GA,2021-08-18,ChIJ7fM4VIo7fxARFWt4Ng7DDHs,Q1000,country/GAB,GA,Gabon,GA,GAB,0,0,0,,25626,165,,,,,,,,2225728,1132854,1092874,222885,1949694,823870,8.638,0.702,600006,422770,367413,350066,232164,134152,71303,36693,11161,16657960228,7667,0.453,192793,-0.683331,11.5,267670,261381,836,66.187,6.0,32.7,238.333,182.317,76.0,14.4,2.946,0.6819,204.492249,51.442871,14,14,92,21,-18,-8,1,1,2,3,1,2,2,2,0,1,,,2,3,0,,0,3,2,67.59,25.118056,22.173611,27.659722,2.286,21.673611,81.469706
GA,2021-08-19,ChIJ7fM4VIo7fxARFWt4Ng7DDHs,Q1000,country/GAB,GA,Gabon,GA,GAB,0,41,0,,25667,165,1046805,,,,,,,2225728,1132854,1092874,222885,1949694,823870,8.638,0.702,600006,422770,367413,350066,232164,134152,71303,36693,11161,16657960228,7667,0.453,192793,-0.683331,11.5,267670,261381,836,66.187,6.0,32.7,238.333,182.317,76.0,14.4,2.946,0.6819,204.492249,51.442871,17,17,104,16,-16,-9,1,1,2,3,1,2,2,2,0,1,,,2,3,0,,0,3,2,67.59,25.119048,22.031746,27.714286,2.5908,21.619048,81.146414
GA,2021-08-20,ChIJ7fM4VIo7fxARFWt4Ng7DDHs,Q1000,country/GAB,GA,Gabon,GA,GAB,0,0,0,,25667,165,,2853,74720,4277,53037,7130,127757,2225728,1132854,1092874,222885,1949694,823870,8.638,0.702,600006,422770,367413,350066,232164,134152,71303,36693,11161,16657960228,7667,0.453,192793,-0.683331,11.5,267670,261381,836,66.187,6.0,32.7,238.333,182.317,76.0,14.4,2.946,0.6819,204.492249,51.442871,17,19,105,22,-13,-9,1,1,2,3,1,2,2,2,0,1,,,2,3,0,,0,3,2,67.59,25.611111,22.256944,28.097222,2.63525,21.486111,78.137045
GA,2021-08-21,ChIJ7fM4VIo7fxARFWt4Ng7DDHs,Q1000,country/GAB,GA,Gabon,GA,GAB,0,0,0,,25667,165,,,,,,,,2225728,1132854,1092874,222885,1949694,823870,8.638,0.702,600006,422770,367413,350066,232164,134152,71303,36693,11161,16657960228,7667,0.453,192793,-0.683331,11.5,267670,261381,836,66.187,6.0,32.7,238.333,182.317,76.0,14.4,2.946,0.6819,204.492249,51.442871,10,12,92,11,-11,-11,1,1,2,3,1,2,2,2,0,1,,,2,3,0,,0,3,2,67.59,26.111111,21.936508,29.97619,0.0,21.396825,75.463501
GA,2021-08-22,ChIJ7fM4VIo7fxARFWt4Ng7DDHs,Q1000,country/GAB,GA,Gabon,GA,GAB,0,50,0,,25717,165,1054727,,,,,,,2225728,1132854,1092874,222885,1949694,823870,8.638,0.702,600006,422770,367413,350066,232164,134152,71303,36693,11161,16657960228,7667,0.453,192793,-0.683331,11.5,267670,261381,836,66.187,6.0,32.7,238.333,182.317,76.0,14.4,2.946,0.6819,204.492249,51.442871,13,21,76,9,-9,-11,1,1,2,3,1,2,2,2,0,1,,,2,3,0,,0,3,2,67.59,25.571429,22.071429,28.761905,3.701143,21.428571,78.036068
GA,2021-08-23,ChIJ7fM4VIo7fxARFWt4Ng7DDHs,Q1000,country/GAB,GA,Gabon,GA,GAB,0,0,0,,25717,165,,,,,,,,2225728,1132854,1092874,222885,1949694,823870,8.638,0.702,600006,422770,367413,350066,232164,134152,71303,36693,11161,16657960228,7667,0.453,192793,-0.683331,11.5,267670,261381,836,66.187,6.0,32.7,238.333,182.317,76.0,14.4,2.946,0.6819,204.492249,51.442871,17,12,90,17,-17,-9,1,1,2,3,1,2,2,2,0,1,,,2,3,0,,0,3,2,67.59,26.888889,22.402778,30.423611,0.0,21.902778,74.400737
GA,2021-08-24,ChIJ7fM4VIo7fxARFWt4Ng7DDHs,Q1000,country/GAB,GA,Gabon,GA,GAB,0,45,0,,25762,165,1061767,,,,,,,2225728,1132854,1092874,222885,1949694,823870,8.638,0.702,600006,422770,367413,350066,232164,134152,71303,36693,11161,16657960228,7667,0.453,192793,-0.683331,11.5,267670,261381,836,66.187,6.0,32.7,238.333,182.317,76.0,14.4,2.946,0.6819,204.492249,51.442871,16,17,106,22,-16,-10,1,1,2,3,1,2,2,2,0,1,,,2,3,0,,0,3,2,67.59,25.984127,22.714286,28.492063,0.290286,21.825397,78.038228
GA,2021-08-25,ChIJ7fM4VIo7fxARFWt4Ng7DDHs,Q1000,country/GAB,GA,Gabon,GA,GAB,0,0,0,,25762,165,,3041,77761,0,53037,3041,130798,2225728,1132854,1092874,222885,1949694,823870,8.638,0.702,600006,422770,367413,350066,232164,134152,71303,36693,11161,16657960228,7667,0.453,192793,-0.683331,11.5,267670,261381,836,66.187,6.0,32.7,238.333,182.317,76.0,14.4,2.946,0.6819,204.492249,51.442871,21,20,108,26,-17,-11,1,1,2,3,1,2,2,2,0,1,,,2,3,0,,0,3,2,67.59,26.674603,22.15873,30.420635,0.677333,22.063492,76.176355
GA,2021-08-26,ChIJ7fM4VIo7fxARFWt4Ng7DDHs,Q1000,country/GAB,GA,Gabon,GA,GAB,0,57,0,,25819,165,,,,,,,,2225728,1132854,1092874,222885,1949694,823870,8.638,0.702,600006,422770,367413,350066,232164,134152,71303,36693,11161,16657960228,7667,0.453,192793,-0.683331,11.5,267670,261381,836,66.187,6.0,32.7,238.333,182.317,76.0,14.4,2.946,0.6819,204.492249,51.442871,22,24,111,18,-16,-11,1,1,2,3,1,2,2,2,0,1,,,2,3,0,,0,3,2,67.59,26.180556,22.840278,28.993056,0.870857,21.993056,77.861797
GA,2021-08-27,ChIJ7fM4VIo7fxARFWt4Ng7DDHs,Q1000,country/GAB,GA,Gabon,GA,GAB,0,0,0,,25819,165,,,,,,,,2225728,1132854,1092874,222885,1949694,823870,8.638,0.702,600006,422770,367413,350066,232164,134152,71303,36693,11161,16657960228,7667,0.453,192793,-0.683331,11.5,267670,261381,836,66.187,6.0,32.7,238.333,182.317,76.0,14.4,2.946,0.6819,204.492249,51.442871,20,25,116,29,-13,-11,1,1,2,3,1,2,2,2,0,1,,,2,3,0,,0,3,2,67.59,26.479167,22.777778,29.680556,0.4445,22.0,76.687287
GA,2021-08-28,ChIJ7fM4VIo7fxARFWt4Ng7DDHs,Q1000,country/GAB,GA,Gabon,GA,GAB,0,0,0,,25819,165,1071634,,,,,,,2225728,1132854,1092874,222885,1949694,823870,8.638,0.702,600006,422770,367413,350066,232164,134152,71303,36693,11161,16657960228,7667,0.453,192793,-0.683331,11.5,267670,261381,836,66.187,6.0,32.7,238.333,182.317,76.0,14.4,2.946,0.6819,204.492249,51.442871,14,18,103,17,-13,-14,1,1,2,3,1,2,2,2,0,1,,,2,3,0,,0,3,2,67.59,26.103175,22.492063,28.960317,12.155714,22.007937,78.378715
