location_key,date,wikidata_id,datacommons_id,country_code,country_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,cumulative_tested,new_persons_vaccinated,cumulative_persons_vaccinated,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_vaccine_doses_administered,cumulative_vaccine_doses_administered,population,population_male,population_female,population_rural,population_urban,population_largest_city,population_density,human_development_index,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,gdp_usd,gdp_per_capita_usd,human_capital_index,openstreetmap_id,latitude,longitude,area_sq_km,area_rural_sq_km,area_urban_sq_km,life_expectancy,smoking_prevalence,diabetes_prevalence,infant_mortality_rate,adult_male_mortality_rate,adult_female_mortality_rate,pollution_mortality_rate,comorbidity_mortality_rate,nurses_per_1000,physicians_per_1000,health_expenditure_usd,out_of_pocket_health_expenditure_usd,school_closing,workplace_closing,cancel_public_events,restrictions_on_gatherings,public_transport_closing,stay_at_home_requirements,restrictions_on_internal_movement,international_travel_controls,income_support,debt_relief,fiscal_measures,international_support,public_information_campaigns,testing_policy,contact_tracing,emergency_investment_in_healthcare,investment_in_vaccines,facial_coverings,vaccination_policy,stringency_index,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
PG,2021-02-09,Q691,country/PNG,PG,Papua New Guinea,PG,PNG,0,14,0,914,9,,,,,,,,8947027,4568072,4378955,7613275,1162834,374517,19.757,0.555,2150348,1917883,1554184,1220537,938384,629119,372086,136655,27831,24969611434,2845,0.384,307866,-6.3,147.0,462840,459445,2003,64.263,36.3,17.9,38.0,251.144,187.7,152.0,30.0,0.4548,0.0699,61.45784,5.530311,0,1,2,3,1,2,1,2,0,2,0,0,2,2,2,0,0,3,0,44.91,29.055556,23.0,33.0,0.0,22.5,67.796769
PG,2021-02-10,Q691,country/PNG,PG,Papua New Guinea,PG,PNG,0,8,1,922,10,,,,,,,,8947027,4568072,4378955,7613275,1162834,374517,19.757,0.555,2150348,1917883,1554184,1220537,938384,629119,372086,136655,27831,24969611434,2845,0.384,307866,-6.3,147.0,462840,459445,2003,64.263,36.3,17.9,38.0,251.144,187.7,152.0,30.0,0.4548,0.0699,61.45784,5.530311,0,1,2,3,1,2,1,2,0,2,0,0,2,2,2,0,0,3,0,44.91,28.333333,24.0,31.0,0.0,23.5,75.108543
PG,2021-02-11,Q691,country/PNG,PG,Papua New Guinea,PG,PNG,0,0,0,922,10,,,,,,,,8947027,4568072,4378955,7613275,1162834,374517,19.757,0.555,2150348,1917883,1554184,1220537,938384,629119,372086,136655,27831,24969611434,2845,0.384,307866,-6.3,147.0,462840,459445,2003,64.263,36.3,17.9,38.0,251.144,187.7,152.0,30.0,0.4548,0.0699,61.45784,5.530311,0,1,2,3,1,2,1,2,0,2,0,0,2,2,2,0,0,3,0,44.91,,,,,,
PG,2021-02-12,Q691,country/PNG,PG,Papua New Guinea,PG,PNG,0,0,0,922,10,,,,,,,,8947027,4568072,4378955,7613275,1162834,374517,19.757,0.555,2150348,1917883,1554184,1220537,938384,629119,372086,136655,27831,24969611434,2845,0.384,307866,-6.3,147.0,462840,459445,2003,64.263,36.3,17.9,38.0,251.144,187.7,152.0,30.0,0.4548,0.0699,61.45784,5.530311,0,1,2,3,1,2,1,2,0,2,0,0,2,2,2,0,0,3,0,44.91,,,,,,
PG,2021-02-13,Q691,country/PNG,PG,Papua New Guinea,PG,PNG,0,0,0,922,10,,,,,,,,8947027,4568072,4378955,7613275,1162834,374517,19.757,0.555,2150348,1917883,1554184,1220537,938384,629119,372086,136655,27831,24969611434,2845,0.384,307866,-6.3,147.0,462840,459445,2003,64.263,36.3,17.9,38.0,251.144,187.7,152.0,30.0,0.4548,0.0699,61.45784,5.530311,0,1,2,3,1,2,1,2,0,2,0,0,2,2,2,0,0,3,0,44.91,,,,,,
PG,2021-02-14,Q691,country/PNG,PG,Papua New Guinea,PG,PNG,0,33,0,955,10,,,,,,,,8947027,4568072,4378955,7613275,1162834,374517,19.757,0.555,2150348,1917883,1554184,1220537,938384,629119,372086,136655,27831,24969611434,2845,0.384,307866,-6.3,147.0,462840,459445,2003,64.263,36.3,17.9,38.0,251.144,187.7,152.0,30.0,0.4548,0.0699,61.45784,5.530311,0,1,2,3,1,2,1,2,0,2,0,0,2,2,2,0,0,3,0,44.91,28.944444,25.0,32.0,0.0,22.5,68.234195
PG,2021-02-15,Q691,country/PNG,PG,Papua New Guinea,PG,PNG,0,0,0,955,10,,,,,,,,8947027,4568072,4378955,7613275,1162834,374517,19.757,0.555,2150348,1917883,1554184,1220537,938384,629119,372086,136655,27831,24969611434,2845,0.384,307866,-6.3,147.0,462840,459445,2003,64.263,36.3,17.9,38.0,251.144,187.7,152.0,30.0,0.4548,0.0699,61.45784,5.530311,0,1,2,3,1,2,1,2,0,2,0,0,2,2,2,0,0,3,0,44.91,26.833333,23.0,30.0,0.0,22.722222,78.228614
PG,2021-02-16,Q691,country/PNG,PG,Papua New Guinea,PG,PNG,0,6,0,961,10,,,,,,,,8947027,4568072,4378955,7613275,1162834,374517,19.757,0.555,2150348,1917883,1554184,1220537,938384,629119,372086,136655,27831,24969611434,2845,0.384,307866,-6.3,147.0,462840,459445,2003,64.263,36.3,17.9,38.0,251.144,187.7,152.0,30.0,0.4548,0.0699,61.45784,5.530311,0,2,2,3,1,2,2,2,0,2,0,0,2,2,2,0,0,2,0,60.19,28.888889,24.777778,33.0,0.0,22.666667,69.150281
PG,2021-02-17,Q691,country/PNG,PG,Papua New Guinea,PG,PNG,0,9,0,970,10,,,,,,,,8947027,4568072,4378955,7613275,1162834,374517,19.757,0.555,2150348,1917883,1554184,1220537,938384,629119,372086,136655,27831,24969611434,2845,0.384,307866,-6.3,147.0,462840,459445,2003,64.263,36.3,17.9,38.0,251.144,187.7,152.0,30.0,0.4548,0.0699,61.45784,5.530311,0,2,2,3,1,2,2,2,0,2,0,0,2,2,2,0,0,2,0,60.19,27.111111,24.0,29.0,5.08,22.555556,76.187728
PG,2021-02-18,Q691,country/PNG,PG,Papua New Guinea,PG,PNG,0,59,0,1029,10,,,,,,,,8947027,4568072,4378955,7613275,1162834,374517,19.757,0.555,2150348,1917883,1554184,1220537,938384,629119,372086,136655,27831,24969611434,2845,0.384,307866,-6.3,147.0,462840,459445,2003,64.263,36.3,17.9,38.0,251.144,187.7,152.0,30.0,0.4548,0.0699,61.45784,5.530311,0,2,2,3,1,2,2,2,0,2,0,0,2,2,2,0,0,2,0,60.19,29.055556,24.0,33.0,0.0,,
PG,2021-02-19,Q691,country/PNG,PG,Papua New Guinea,PG,PNG,0,0,0,1029,10,,,,,,,,8947027,4568072,4378955,7613275,1162834,374517,19.757,0.555,2150348,1917883,1554184,1220537,938384,629119,372086,136655,27831,24969611434,2845,0.384,307866,-6.3,147.0,462840,459445,2003,64.263,36.3,17.9,38.0,251.144,187.7,152.0,30.0,0.4548,0.0699,61.45784,5.530311,0,2,2,3,1,2,2,2,0,2,0,0,2,2,2,0,0,2,0,60.19,25.222222,24.722222,26.0,8.89,23.111111,88.103557
PG,2021-02-20,Q691,country/PNG,PG,Papua New Guinea,PG,PNG,0,27,0,1056,10,,,,,,,,8947027,4568072,4378955,7613275,1162834,374517,19.757,0.555,2150348,1917883,1554184,1220537,938384,629119,372086,136655,27831,24969611434,2845,0.384,307866,-6.3,147.0,462840,459445,2003,64.263,36.3,17.9,38.0,251.144,187.7,152.0,30.0,0.4548,0.0699,61.45784,5.530311,0,2,2,3,1,2,2,2,0,2,0,0,2,2,2,0,0,2,0,60.19,,,,,,
PG,2021-02-21,Q691,country/PNG,PG,Papua New Guinea,PG,PNG,0,21,0,1077,10,,,,,,,,8947027,4568072,4378955,7613275,1162834,374517,19.757,0.555,2150348,1917883,1554184,1220537,938384,629119,372086,136655,27831,24969611434,2845,0.384,307866,-6.3,147.0,462840,459445,2003,64.263,36.3,17.9,38.0,251.144,187.7,152.0,30.0,0.4548,0.0699,61.45784,5.530311,0,2,2,3,1,2,2,2,0,2,0,0,2,2,2,0,0,2,0,60.19,,,,,,
PG,2021-02-22,Q691,country/PNG,PG,Papua New Guinea,PG,PNG,0,34,0,1111,10,,,,,,,,8947027,4568072,4378955,7613275,1162834,374517,19.757,0.555,2150348,1917883,1554184,1220537,938384,629119,372086,136655,27831,24969611434,2845,0.384,307866,-6.3,147.0,462840,459445,2003,64.263,36.3,17.9,38.0,251.144,187.7,152.0,30.0,0.4548,0.0699,61.45784,5.530311,0,2,2,3,1,2,2,2,0,2,0,0,2,2,2,0,0,2,0,60.19,28.722222,24.0,31.0,0.0,22.277778,68.19102
PG,2021-02-23,Q691,country/PNG,PG,Papua New Guinea,PG,PNG,0,28,1,1139,11,,,,,,,,8947027,4568072,4378955,7613275,1162834,374517,19.757,0.555,2150348,1917883,1554184,1220537,938384,629119,372086,136655,27831,24969611434,2845,0.384,307866,-6.3,147.0,462840,459445,2003,64.263,36.3,17.9,38.0,251.144,187.7,152.0,30.0,0.4548,0.0699,61.45784,5.530311,0,2,2,3,1,2,2,2,0,2,0,0,2,2,2,0,0,2,0,60.19,28.833333,24.0,31.0,0.0,,
PG,2021-02-24,Q691,country/PNG,PG,Papua New Guinea,PG,PNG,0,89,1,1228,12,,,,,,,,8947027,4568072,4378955,7613275,1162834,374517,19.757,0.555,2150348,1917883,1554184,1220537,938384,629119,372086,136655,27831,24969611434,2845,0.384,307866,-6.3,147.0,462840,459445,2003,64.263,36.3,17.9,38.0,251.144,187.7,152.0,30.0,0.4548,0.0699,61.45784,5.530311,0,2,2,3,1,2,2,2,0,2,0,0,2,2,2,0,0,2,0,60.19,27.833333,24.5,31.0,0.0,23.388889,76.812621
PG,2021-02-25,Q691,country/PNG,PG,Papua New Guinea,PG,PNG,0,47,0,1275,12,,,,,,,,8947027,4568072,4378955,7613275,1162834,374517,19.757,0.555,2150348,1917883,1554184,1220537,938384,629119,372086,136655,27831,24969611434,2845,0.384,307866,-6.3,147.0,462840,459445,2003,64.263,36.3,17.9,38.0,251.144,187.7,152.0,30.0,0.4548,0.0699,61.45784,5.530311,0,2,2,3,1,2,2,2,0,2,0,0,2,2,2,0,0,2,0,60.19,30.555556,24.0,33.0,0.0,22.0,60.326464
PG,2021-02-26,Q691,country/PNG,PG,Papua New Guinea,PG,PNG,0,20,1,1295,13,,,,,,,,8947027,4568072,4378955,7613275,1162834,374517,19.757,0.555,2150348,1917883,1554184,1220537,938384,629119,372086,136655,27831,24969611434,2845,0.384,307866,-6.3,147.0,462840,459445,2003,64.263,36.3,17.9,38.0,251.144,187.7,152.0,30.0,0.4548,0.0699,61.45784,5.530311,0,2,2,3,1,2,2,2,0,2,0,0,2,2,2,0,0,2,0,60.19,26.944444,24.0,28.0,,23.277778,80.376878
PG,2021-02-27,Q691,country/PNG,PG,Papua New Guinea,PG,PNG,0,21,0,1316,13,,,,,,,,8947027,4568072,4378955,7613275,1162834,374517,19.757,0.555,2150348,1917883,1554184,1220537,938384,629119,372086,136655,27831,24969611434,2845,0.384,307866,-6.3,147.0,462840,459445,2003,64.263,36.3,17.9,38.0,251.144,187.7,152.0,30.0,0.4548,0.0699,61.45784,5.530311,0,2,2,3,1,2,2,2,0,2,0,0,2,2,2,0,0,2,0,60.19,29.888889,25.0,32.0,0.0,23.111111,67.053211
PG,2021-02-28,Q691,country/PNG,PG,Papua New Guinea,PG,PNG,0,49,1,1365,14,,,,,,,,8947027,4568072,4378955,7613275,1162834,374517,19.757,0.555,2150348,1917883,1554184,1220537,938384,629119,372086,136655,27831,24969611434,2845,0.384,307866,-6.3,147.0,462840,459445,2003,64.263,36.3,17.9,38.0,251.144,187.7,152.0,30.0,0.4548,0.0699,61.45784,5.530311,0,2,2,3,1,2,2,2,0,2,0,0,2,2,2,0,0,2,0,60.19,29.555556,24.0,33.0,0.0,23.0,67.894601
PG,2021-03-01,Q691,country/PNG,PG,Papua New Guinea,PG,PNG,0,36,0,1401,14,,,,,,,,8947027,4568072,4378955,7613275,1162834,374517,19.757,0.555,2150348,1917883,1554184,1220537,938384,629119,372086,136655,27831,24969611434,2845,0.384,307866,-6.3,147.0,462840,459445,2003,64.263,36.3,17.9,38.0,251.144,187.7,152.0,30.0,0.4548,0.0699,61.45784,5.530311,0,2,2,3,1,2,2,2,0,2,0,0,2,2,2,0,0,2,0,60.19,30.166667,26.0,34.0,0.0,23.888889,69.160186
PG,2021-03-02,Q691,country/PNG,PG,Papua New Guinea,PG,PNG,0,28,2,1429,16,,,,,,,,8947027,4568072,4378955,7613275,1162834,374517,19.757,0.555,2150348,1917883,1554184,1220537,938384,629119,372086,136655,27831,24969611434,2845,0.384,307866,-6.3,147.0,462840,459445,2003,64.263,36.3,17.9,38.0,251.144,187.7,152.0,30.0,0.4548,0.0699,61.45784,5.530311,0,2,2,3,1,2,2,2,0,2,0,0,2,2,2,0,0,2,0,60.19,30.888889,24.611111,35.0,0.0,21.666667,57.995583
PG,2021-03-03,Q691,country/PNG,PG,Papua New Guinea,PG,PNG,0,63,0,1492,16,,,,,,,,8947027,4568072,4378955,7613275,1162834,374517,19.757,0.555,2150348,1917883,1554184,1220537,938384,629119,372086,136655,27831,24969611434,2845,0.384,307866,-6.3,147.0,462840,459445,2003,64.263,36.3,17.9,38.0,251.144,187.7,152.0,30.0,0.4548,0.0699,61.45784,5.530311,0,2,2,3,1,2,2,2,0,2,0,0,2,2,2,0,0,2,0,60.19,,,,,,
PG,2021-03-04,Q691,country/PNG,PG,Papua New Guinea,PG,PNG,0,37,0,1529,16,,,,,,,,8947027,4568072,4378955,7613275,1162834,374517,19.757,0.555,2150348,1917883,1554184,1220537,938384,629119,372086,136655,27831,24969611434,2845,0.384,307866,-6.3,147.0,462840,459445,2003,64.263,36.3,17.9,38.0,251.144,187.7,152.0,30.0,0.4548,0.0699,61.45784,5.530311,0,2,2,3,1,2,2,2,0,2,0,0,2,2,2,0,0,2,0,60.19,29.888889,25.0,35.0,0.0,21.833333,62.044054
PG,2021-03-05,Q691,country/PNG,PG,Papua New Guinea,PG,PNG,0,54,0,1583,16,,,,,,,,8947027,4568072,4378955,7613275,1162834,374517,19.757,0.555,2150348,1917883,1554184,1220537,938384,629119,372086,136655,27831,24969611434,2845,0.384,307866,-6.3,147.0,462840,459445,2003,64.263,36.3,17.9,38.0,251.144,187.7,152.0,30.0,0.4548,0.0699,61.45784,5.530311,0,2,2,3,1,2,2,2,0,2,0,0,2,2,2,0,0,2,0,60.19,30.5,24.0,36.0,0.0,22.222222,61.343571
PG,2021-03-06,Q691,country/PNG,PG,Papua New Guinea,PG,PNG,0,87,0,1670,16,,,,,,,,8947027,4568072,4378955,7613275,1162834,374517,19.757,0.555,2150348,1917883,1554184,1220537,938384,629119,372086,136655,27831,24969611434,2845,0.384,307866,-6.3,147.0,462840,459445,2003,64.263,36.3,17.9,38.0,251.144,187.7,152.0,30.0,0.4548,0.0699,61.45784,5.530311,0,2,2,3,1,2,2,2,0,2,0,0,2,2,2,0,0,2,0,60.19,28.777778,24.0,33.0,0.0,22.666667,69.59699
PG,2021-03-07,Q691,country/PNG,PG,Papua New Guinea,PG,PNG,0,22,5,1692,21,,,,,,,,8947027,4568072,4378955,7613275,1162834,374517,19.757,0.555,2150348,1917883,1554184,1220537,938384,629119,372086,136655,27831,24969611434,2845,0.384,307866,-6.3,147.0,462840,459445,2003,64.263,36.3,17.9,38.0,251.144,187.7,152.0,30.0,0.4548,0.0699,61.45784,5.530311,0,2,2,3,1,2,2,2,0,2,0,0,2,2,2,0,0,2,0,60.19,26.5,24.0,28.0,,22.5,78.710451
PG,2021-03-08,Q691,country/PNG,PG,Papua New Guinea,PG,PNG,0,49,0,1741,21,,,,,,,,8947027,4568072,4378955,7613275,1162834,374517,19.757,0.555,2150348,1917883,1554184,1220537,938384,629119,372086,136655,27831,24969611434,2845,0.384,307866,-6.3,147.0,462840,459445,2003,64.263,36.3,17.9,38.0,251.144,187.7,152.0,30.0,0.4548,0.0699,61.45784,5.530311,0,2,2,3,1,2,1,2,0,2,0,0,2,2,2,0,0,3,0,54.63,26.222222,22.0,28.111111,7.874,,
PG,2021-03-09,Q691,country/PNG,PG,Papua New Guinea,PG,PNG,0,78,0,1819,21,,,,,,,,8947027,4568072,4378955,7613275,1162834,374517,19.757,0.555,2150348,1917883,1554184,1220537,938384,629119,372086,136655,27831,24969611434,2845,0.384,307866,-6.3,147.0,462840,459445,2003,64.263,36.3,17.9,38.0,251.144,187.7,152.0,30.0,0.4548,0.0699,61.45784,5.530311,0,2,2,3,1,2,1,2,0,2,0,0,2,2,2,0,0,3,0,54.63,27.333333,24.0,29.0,24.892,22.5,74.947938
PG,2021-03-10,Q691,country/PNG,PG,Papua New Guinea,PG,PNG,0,157,0,1976,21,,,,,,,,8947027,4568072,4378955,7613275,1162834,374517,19.757,0.555,2150348,1917883,1554184,1220537,938384,629119,372086,136655,27831,24969611434,2845,0.384,307866,-6.3,147.0,462840,459445,2003,64.263,36.3,17.9,38.0,251.144,187.7,152.0,30.0,0.4548,0.0699,61.45784,5.530311,0,2,2,3,1,2,1,2,0,2,0,0,2,2,2,0,0,3,0,54.63,29.5,23.0,32.0,0.0,,
PG,2021-03-11,Q691,country/PNG,PG,Papua New Guinea,PG,PNG,0,107,0,2083,21,,,,,,,,8947027,4568072,4378955,7613275,1162834,374517,19.757,0.555,2150348,1917883,1554184,1220537,938384,629119,372086,136655,27831,24969611434,2845,0.384,307866,-6.3,147.0,462840,459445,2003,64.263,36.3,17.9,38.0,251.144,187.7,152.0,30.0,0.4548,0.0699,61.45784,5.530311,0,2,2,3,1,2,1,2,0,2,0,0,2,2,2,0,0,3,0,54.63,28.277778,24.0,32.0,0.0,21.777778,67.873762
PG,2021-03-12,Q691,country/PNG,PG,Papua New Guinea,PG,PNG,0,90,0,2173,21,,,,,,,,8947027,4568072,4378955,7613275,1162834,374517,19.757,0.555,2150348,1917883,1554184,1220537,938384,629119,372086,136655,27831,24969611434,2845,0.384,307866,-6.3,147.0,462840,459445,2003,64.263,36.3,17.9,38.0,251.144,187.7,152.0,30.0,0.4548,0.0699,61.45784,5.530311,0,2,2,3,1,2,1,2,0,2,0,0,2,2,2,0,0,3,0,54.63,28.833333,24.0,33.0,0.0,22.833333,70.077869
PG,2021-03-13,Q691,country/PNG,PG,Papua New Guinea,PG,PNG,0,96,5,2269,26,,,,,,,,8947027,4568072,4378955,7613275,1162834,374517,19.757,0.555,2150348,1917883,1554184,1220537,938384,629119,372086,136655,27831,24969611434,2845,0.384,307866,-6.3,147.0,462840,459445,2003,64.263,36.3,17.9,38.0,251.144,187.7,152.0,30.0,0.4548,0.0699,61.45784,5.530311,0,2,2,3,1,2,1,2,0,2,0,0,2,2,2,0,0,3,0,54.63,30.444444,23.0,33.0,0.0,22.166667,61.331202
PG,2021-03-14,Q691,country/PNG,PG,Papua New Guinea,PG,PNG,0,82,0,2351,26,,,,,,,,8947027,4568072,4378955,7613275,1162834,374517,19.757,0.555,2150348,1917883,1554184,1220537,938384,629119,372086,136655,27831,24969611434,2845,0.384,307866,-6.3,147.0,462840,459445,2003,64.263,36.3,17.9,38.0,251.144,187.7,152.0,30.0,0.4548,0.0699,61.45784,5.530311,0,2,2,3,1,2,1,2,0,2,0,0,2,2,2,0,0,3,0,54.63,24.777778,23.0,27.0,0.0,21.222222,80.638111
PG,2021-03-15,Q691,country/PNG,PG,Papua New Guinea,PG,PNG,0,128,5,2479,31,,,,,,,,8947027,4568072,4378955,7613275,1162834,374517,19.757,0.555,2150348,1917883,1554184,1220537,938384,629119,372086,136655,27831,24969611434,2845,0.384,307866,-6.3,147.0,462840,459445,2003,64.263,36.3,17.9,38.0,251.144,187.7,152.0,30.0,0.4548,0.0699,61.45784,5.530311,0,2,2,3,1,2,1,2,0,2,0,0,2,2,2,0,0,3,0,54.63,26.777778,22.0,31.0,0.0,21.666667,73.598928
PG,2021-03-16,Q691,country/PNG,PG,Papua New Guinea,PG,PNG,0,179,5,2658,36,,,,,,,,8947027,4568072,4378955,7613275,1162834,374517,19.757,0.555,2150348,1917883,1554184,1220537,938384,629119,372086,136655,27831,24969611434,2845,0.384,307866,-6.3,147.0,462840,459445,2003,64.263,36.3,17.9,38.0,251.144,187.7,152.0,30.0,0.4548,0.0699,61.45784,5.530311,0,2,2,3,1,2,1,2,0,2,0,0,2,2,2,0,0,3,0,54.63,28.222222,24.0,32.0,0.0,21.888889,68.557103
PG,2021-03-17,Q691,country/PNG,PG,Papua New Guinea,PG,PNG,0,132,0,2790,36,,,,,,,,8947027,4568072,4378955,7613275,1162834,374517,19.757,0.555,2150348,1917883,1554184,1220537,938384,629119,372086,136655,27831,24969611434,2845,0.384,307866,-6.3,147.0,462840,459445,2003,64.263,36.3,17.9,38.0,251.144,187.7,152.0,30.0,0.4548,0.0699,61.45784,5.530311,0,2,2,3,1,2,1,2,0,2,0,0,2,2,2,0,0,3,0,54.63,28.611111,20.0,33.0,0.0,21.833333,66.797744
PG,2021-03-18,Q691,country/PNG,PG,Papua New Guinea,PG,PNG,0,295,0,3085,36,,,,,,,,8947027,4568072,4378955,7613275,1162834,374517,19.757,0.555,2150348,1917883,1554184,1220537,938384,629119,372086,136655,27831,24969611434,2845,0.384,307866,-6.3,147.0,462840,459445,2003,64.263,36.3,17.9,38.0,251.144,187.7,152.0,30.0,0.4548,0.0699,61.45784,5.530311,0,2,2,3,1,2,1,2,0,2,0,0,2,2,2,0,0,3,0,54.63,29.5,24.0,32.0,,21.888889,63.664753
PG,2021-03-19,Q691,country/PNG,PG,Papua New Guinea,PG,PNG,0,274,0,3359,36,,,,,,,,8947027,4568072,4378955,7613275,1162834,374517,19.757,0.555,2150348,1917883,1554184,1220537,938384,629119,372086,136655,27831,24969611434,2845,0.384,307866,-6.3,147.0,462840,459445,2003,64.263,36.3,17.9,38.0,251.144,187.7,152.0,30.0,0.4548,0.0699,61.45784,5.530311,0,2,2,3,1,2,1,2,0,2,0,0,2,2,2,0,0,3,0,54.63,,,,,,
PG,2021-03-20,Q691,country/PNG,PG,Papua New Guinea,PG,PNG,0,215,0,3574,36,,,,,,,,8947027,4568072,4378955,7613275,1162834,374517,19.757,0.555,2150348,1917883,1554184,1220537,938384,629119,372086,136655,27831,24969611434,2845,0.384,307866,-6.3,147.0,462840,459445,2003,64.263,36.3,17.9,38.0,251.144,187.7,152.0,30.0,0.4548,0.0699,61.45784,5.530311,0,2,2,3,1,2,1,2,0,2,0,0,2,2,2,0,0,3,0,54.63,27.777778,24.0,33.0,0.0,21.611111,69.173072
PG,2021-03-21,Q691,country/PNG,PG,Papua New Guinea,PG,PNG,0,184,1,3758,37,,,,,,,,8947027,4568072,4378955,7613275,1162834,374517,19.757,0.555,2150348,1917883,1554184,1220537,938384,629119,372086,136655,27831,24969611434,2845,0.384,307866,-6.3,147.0,462840,459445,2003,64.263,36.3,17.9,38.0,251.144,187.7,152.0,30.0,0.4548,0.0699,61.45784,5.530311,0,2,2,3,1,2,1,2,0,2,0,0,2,2,2,0,0,3,0,54.63,29.611111,24.0,34.0,0.0,22.0,63.688519
PG,2021-03-22,Q691,country/PNG,PG,Papua New Guinea,PG,PNG,0,351,2,4109,39,,,,,,,,8947027,4568072,4378955,7613275,1162834,374517,19.757,0.555,2150348,1917883,1554184,1220537,938384,629119,372086,136655,27831,24969611434,2845,0.384,307866,-6.3,147.0,462840,459445,2003,64.263,36.3,17.9,38.0,251.144,187.7,152.0,30.0,0.4548,0.0699,61.45784,5.530311,2,2,2,3,1,2,1,2,0,2,0,0,2,2,2,0,0,3,0,62.04,29.722222,23.0,33.0,0.0,22.611111,65.679309
PG,2021-03-23,Q691,country/PNG,PG,Papua New Guinea,PG,PNG,0,551,0,4660,39,,,,,,,,8947027,4568072,4378955,7613275,1162834,374517,19.757,0.555,2150348,1917883,1554184,1220537,938384,629119,372086,136655,27831,24969611434,2845,0.384,307866,-6.3,147.0,462840,459445,2003,64.263,36.3,17.9,38.0,251.144,187.7,152.0,30.0,0.4548,0.0699,61.45784,5.530311,2,2,2,3,1,2,1,2,0,2,0,0,2,2,2,0,0,3,0,62.04,29.055556,24.0,33.0,0.0,22.333333,67.113362
PG,2021-03-24,Q691,country/PNG,PG,Papua New Guinea,PG,PNG,0,305,0,4965,39,,,,,,,,8947027,4568072,4378955,7613275,1162834,374517,19.757,0.555,2150348,1917883,1554184,1220537,938384,629119,372086,136655,27831,24969611434,2845,0.384,307866,-6.3,147.0,462840,459445,2003,64.263,36.3,17.9,38.0,251.144,187.7,152.0,30.0,0.4548,0.0699,61.45784,5.530311,2,2,2,3,1,2,1,2,0,2,0,0,2,2,2,0,0,3,0,62.04,28.444444,24.0,32.0,,23.111111,72.89293
PG,2021-03-25,Q691,country/PNG,PG,Papua New Guinea,PG,PNG,0,219,6,5184,45,,,,,,,,8947027,4568072,4378955,7613275,1162834,374517,19.757,0.555,2150348,1917883,1554184,1220537,938384,629119,372086,136655,27831,24969611434,2845,0.384,307866,-6.3,147.0,462840,459445,2003,64.263,36.3,17.9,38.0,251.144,187.7,152.0,30.0,0.4548,0.0699,61.45784,5.530311,2,2,2,3,1,2,1,2,0,2,0,0,2,2,2,0,0,3,0,62.04,26.666667,23.0,31.0,,22.333333,77.15558
PG,2021-03-26,Q691,country/PNG,PG,Papua New Guinea,PG,PNG,0,21,0,5205,45,,,,,,,,8947027,4568072,4378955,7613275,1162834,374517,19.757,0.555,2150348,1917883,1554184,1220537,938384,629119,372086,136655,27831,24969611434,2845,0.384,307866,-6.3,147.0,462840,459445,2003,64.263,36.3,17.9,38.0,251.144,187.7,152.0,30.0,0.4548,0.0699,61.45784,5.530311,2,2,2,3,1,2,1,2,0,2,0,0,2,2,2,0,0,3,0,62.04,27.5,23.0,32.0,0.0,21.888889,71.508962
PG,2021-03-27,Q691,country/PNG,PG,Papua New Guinea,PG,PNG,0,144,4,5349,49,,,,,,,,8947027,4568072,4378955,7613275,1162834,374517,19.757,0.555,2150348,1917883,1554184,1220537,938384,629119,372086,136655,27831,24969611434,2845,0.384,307866,-6.3,147.0,462840,459445,2003,64.263,36.3,17.9,38.0,251.144,187.7,152.0,30.0,0.4548,0.0699,61.45784,5.530311,2,2,2,3,1,2,1,2,0,2,0,0,2,2,2,0,0,3,0,62.04,30.0,23.0,35.0,,21.444444,60.200387
PG,2021-03-28,Q691,country/PNG,PG,Papua New Guinea,PG,PNG,0,271,7,5620,56,,,,,,,,8947027,4568072,4378955,7613275,1162834,374517,19.757,0.555,2150348,1917883,1554184,1220537,938384,629119,372086,136655,27831,24969611434,2845,0.384,307866,-6.3,147.0,462840,459445,2003,64.263,36.3,17.9,38.0,251.144,187.7,152.0,30.0,0.4548,0.0699,61.45784,5.530311,2,2,2,3,1,2,1,2,0,2,0,0,2,2,2,0,0,3,0,62.04,25.944444,24.0,29.0,,22.833333,82.998623
PG,2021-03-29,Q691,country/PNG,PG,Papua New Guinea,PG,PNG,0,371,4,5991,60,,,,,,,,8947027,4568072,4378955,7613275,1162834,374517,19.757,0.555,2150348,1917883,1554184,1220537,938384,629119,372086,136655,27831,24969611434,2845,0.384,307866,-6.3,147.0,462840,459445,2003,64.263,36.3,17.9,38.0,251.144,187.7,152.0,30.0,0.4548,0.0699,61.45784,5.530311,2,2,2,3,1,2,1,2,0,2,0,0,2,2,2,0,0,3,0,62.04,28.722222,24.0,32.0,0.0,22.111111,67.502493
