location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,population,population_male,population_female,population_density,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
GF,2021-04-02,ChIJU9f3hVcVEo0RRvQKD-n3J94,Q3769,country/GUF,GF,French Guiana,GF,GUF,0,0,0,17132,93,298682,147750,150932,3.634,66121,57553,46109,38719,36990,26711,17226,7222,2031,1260551,3.99886,-52.99994,83534,25.148148,23.166667,29.259259,14.478,23.425926,90.201351
GF,2021-04-03,ChIJU9f3hVcVEo0RRvQKD-n3J94,Q3769,country/GUF,GF,French Guiana,GF,GUF,0,0,0,17132,93,298682,147750,150932,3.634,66121,57553,46109,38719,36990,26711,17226,7222,2031,1260551,3.99886,-52.99994,83534,24.962963,18.0,29.37037,8.974667,24.583333,90.648897
GF,2021-04-04,ChIJU9f3hVcVEo0RRvQKD-n3J94,Q3769,country/GUF,GF,French Guiana,GF,GUF,0,0,0,17132,93,298682,147750,150932,3.634,66121,57553,46109,38719,36990,26711,17226,7222,2031,1260551,3.99886,-52.99994,83534,26.0,24.388889,30.333333,28.956,24.722222,87.81532
GF,2021-04-05,ChIJU9f3hVcVEo0RRvQKD-n3J94,Q3769,country/GUF,GF,French Guiana,GF,GUF,0,186,1,17318,94,298682,147750,150932,3.634,66121,57553,46109,38719,36990,26711,17226,7222,2031,1260551,3.99886,-52.99994,83534,20.981481,18.333333,29.5,22.606,24.833333,87.016641
GF,2021-04-06,ChIJU9f3hVcVEo0RRvQKD-n3J94,Q3769,country/GUF,GF,French Guiana,GF,GUF,0,0,0,17318,94,298682,147750,150932,3.634,66121,57553,46109,38719,36990,26711,17226,7222,2031,1260551,3.99886,-52.99994,83534,25.833333,24.25,30.925926,7.027333,24.5,85.854048
GF,2021-04-07,ChIJU9f3hVcVEo0RRvQKD-n3J94,Q3769,country/GUF,GF,French Guiana,GF,GUF,0,123,0,17441,94,298682,147750,150932,3.634,66121,57553,46109,38719,36990,26711,17226,7222,2031,1260551,3.99886,-52.99994,83534,20.87037,17.333333,26.333333,52.451,24.138889,92.658113
GF,2021-04-08,ChIJU9f3hVcVEo0RRvQKD-n3J94,Q3769,country/GUF,GF,French Guiana,GF,GUF,0,108,0,17549,94,298682,147750,150932,3.634,66121,57553,46109,38719,36990,26711,17226,7222,2031,1260551,3.99886,-52.99994,83534,25.62963,23.5,30.333333,24.976667,23.888889,84.49407
GF,2021-04-09,ChIJU9f3hVcVEo0RRvQKD-n3J94,Q3769,country/GUF,GF,French Guiana,GF,GUF,0,0,0,17549,94,298682,147750,150932,3.634,66121,57553,46109,38719,36990,26711,17226,7222,2031,1260551,3.99886,-52.99994,83534,26.0,23.944444,30.0,17.949333,23.740741,87.873667
GF,2021-04-10,ChIJU9f3hVcVEo0RRvQKD-n3J94,Q3769,country/GUF,GF,French Guiana,GF,GUF,0,0,0,17549,94,298682,147750,150932,3.634,66121,57553,46109,38719,36990,26711,17226,7222,2031,1260551,3.99886,-52.99994,83534,23.740741,17.666667,30.37037,5.418667,24.25,85.800172
GF,2021-04-11,ChIJU9f3hVcVEo0RRvQKD-n3J94,Q3769,country/GUF,GF,French Guiana,GF,GUF,0,0,0,17549,94,298682,147750,150932,3.634,66121,57553,46109,38719,36990,26711,17226,7222,2031,1260551,3.99886,-52.99994,83534,27.944444,24.574074,32.333333,12.276667,23.833333,78.768797
GF,2021-04-12,ChIJU9f3hVcVEo0RRvQKD-n3J94,Q3769,country/GUF,GF,French Guiana,GF,GUF,0,157,0,17706,94,298682,147750,150932,3.634,66121,57553,46109,38719,36990,26711,17226,7222,2031,1260551,3.99886,-52.99994,83534,28.259259,25.666667,32.333333,0.338667,24.055556,78.562656
GF,2021-04-13,ChIJU9f3hVcVEo0RRvQKD-n3J94,Q3769,country/GUF,GF,French Guiana,GF,GUF,0,100,1,17806,95,298682,147750,150932,3.634,66121,57553,46109,38719,36990,26711,17226,7222,2031,1260551,3.99886,-52.99994,83534,26.722222,24.944444,30.296296,30.988,24.444444,87.373
GF,2021-04-14,ChIJU9f3hVcVEo0RRvQKD-n3J94,Q3769,country/GUF,GF,French Guiana,GF,GUF,0,77,0,17883,95,298682,147750,150932,3.634,66121,57553,46109,38719,36990,26711,17226,7222,2031,1260551,3.99886,-52.99994,83534,26.888889,24.5,31.148148,3.556,24.5,86.798672
GF,2021-04-15,ChIJU9f3hVcVEo0RRvQKD-n3J94,Q3769,country/GUF,GF,French Guiana,GF,GUF,0,82,0,17965,95,298682,147750,150932,3.634,66121,57553,46109,38719,36990,26711,17226,7222,2031,1260551,3.99886,-52.99994,83534,25.574074,23.0,28.5,4.572,23.907407,90.684828
GF,2021-04-16,ChIJU9f3hVcVEo0RRvQKD-n3J94,Q3769,country/GUF,GF,French Guiana,GF,GUF,0,116,0,18081,95,298682,147750,150932,3.634,66121,57553,46109,38719,36990,26711,17226,7222,2031,1260551,3.99886,-52.99994,83534,26.777778,23.87037,30.666667,13.038667,23.796296,83.802543
GF,2021-04-17,ChIJU9f3hVcVEo0RRvQKD-n3J94,Q3769,country/GUF,GF,French Guiana,GF,GUF,0,0,0,18081,95,298682,147750,150932,3.634,66121,57553,46109,38719,36990,26711,17226,7222,2031,1260551,3.99886,-52.99994,83534,25.685185,23.888889,30.407407,3.048,23.592593,88.416008
GF,2021-04-18,ChIJU9f3hVcVEo0RRvQKD-n3J94,Q3769,country/GUF,GF,French Guiana,GF,GUF,0,0,0,18081,95,298682,147750,150932,3.634,66121,57553,46109,38719,36990,26711,17226,7222,2031,1260551,3.99886,-52.99994,83534,26.611111,19.666667,30.796296,2.624667,22.888889,80.951633
GF,2021-04-19,ChIJU9f3hVcVEo0RRvQKD-n3J94,Q3769,country/GUF,GF,French Guiana,GF,GUF,0,180,1,18261,96,298682,147750,150932,3.634,66121,57553,46109,38719,36990,26711,17226,7222,2031,1260551,3.99886,-52.99994,83534,22.0,16.666667,29.166667,5.715,23.5,88.699627
GF,2021-04-20,ChIJU9f3hVcVEo0RRvQKD-n3J94,Q3769,country/GUF,GF,French Guiana,GF,GUF,0,0,0,18261,96,298682,147750,150932,3.634,66121,57553,46109,38719,36990,26711,17226,7222,2031,1260551,3.99886,-52.99994,83534,23.611111,23.0,27.666667,19.05,23.166667,88.429173
GF,2021-04-21,ChIJU9f3hVcVEo0RRvQKD-n3J94,Q3769,country/GUF,GF,French Guiana,GF,GUF,0,284,0,18545,96,298682,147750,150932,3.634,66121,57553,46109,38719,36990,26711,17226,7222,2031,1260551,3.99886,-52.99994,83534,26.444444,25.0,30.0,3.048,23.981481,86.880082
GF,2021-04-22,ChIJU9f3hVcVEo0RRvQKD-n3J94,Q3769,country/GUF,GF,French Guiana,GF,GUF,0,148,1,18693,97,298682,147750,150932,3.634,66121,57553,46109,38719,36990,26711,17226,7222,2031,1260551,3.99886,-52.99994,83534,27.425926,25.574074,30.333333,12.361333,24.166667,82.893264
GF,2021-04-23,ChIJU9f3hVcVEo0RRvQKD-n3J94,Q3769,country/GUF,GF,French Guiana,GF,GUF,0,133,1,18826,98,298682,147750,150932,3.634,66121,57553,46109,38719,36990,26711,17226,7222,2031,1260551,3.99886,-52.99994,83534,25.648148,23.888889,29.796296,22.479,24.166667,91.550482
GF,2021-04-24,ChIJU9f3hVcVEo0RRvQKD-n3J94,Q3769,country/GUF,GF,French Guiana,GF,GUF,0,0,0,18826,98,298682,147750,150932,3.634,66121,57553,46109,38719,36990,26711,17226,7222,2031,1260551,3.99886,-52.99994,83534,24.074074,24.0,28.537037,5.461,24.138889,91.914897
GF,2021-04-25,ChIJU9f3hVcVEo0RRvQKD-n3J94,Q3769,country/GUF,GF,French Guiana,GF,GUF,0,0,0,18826,98,298682,147750,150932,3.634,66121,57553,46109,38719,36990,26711,17226,7222,2031,1260551,3.99886,-52.99994,83534,26.907407,24.333333,30.074074,7.958667,24.259259,85.495842
GF,2021-04-26,ChIJU9f3hVcVEo0RRvQKD-n3J94,Q3769,country/GUF,GF,French Guiana,GF,GUF,0,178,2,19004,100,298682,147750,150932,3.634,66121,57553,46109,38719,36990,26711,17226,7222,2031,1260551,3.99886,-52.99994,83534,19.833333,18.0,28.5,17.018,24.583333,93.912498
GF,2021-04-27,ChIJU9f3hVcVEo0RRvQKD-n3J94,Q3769,country/GUF,GF,French Guiana,GF,GUF,0,95,0,19099,100,298682,147750,150932,3.634,66121,57553,46109,38719,36990,26711,17226,7222,2031,1260551,3.99886,-52.99994,83534,23.962963,17.333333,27.796296,80.602667,23.638889,85.479327
GF,2021-04-28,ChIJU9f3hVcVEo0RRvQKD-n3J94,Q3769,country/GUF,GF,French Guiana,GF,GUF,0,165,0,19264,100,298682,147750,150932,3.634,66121,57553,46109,38719,36990,26711,17226,7222,2031,1260551,3.99886,-52.99994,83534,24.0,17.62963,30.0,8.509,23.888889,85.321673
GF,2021-04-29,ChIJU9f3hVcVEo0RRvQKD-n3J94,Q3769,country/GUF,GF,French Guiana,GF,GUF,0,140,0,19404,100,298682,147750,150932,3.634,66121,57553,46109,38719,36990,26711,17226,7222,2031,1260551,3.99886,-52.99994,83534,25.592593,23.925926,28.666667,30.099,23.666667,89.207595
GF,2021-04-30,ChIJU9f3hVcVEo0RRvQKD-n3J94,Q3769,country/GUF,GF,French Guiana,GF,GUF,0,139,1,19543,101,298682,147750,150932,3.634,66121,57553,46109,38719,36990,26711,17226,7222,2031,1260551,3.99886,-52.99994,83534,26.462963,24.333333,30.0,8.636,23.518519,84.093087
GF,2021-05-01,ChIJU9f3hVcVEo0RRvQKD-n3J94,Q3769,country/GUF,GF,French Guiana,GF,GUF,0,0,0,19543,101,298682,147750,150932,3.634,66121,57553,46109,38719,36990,26711,17226,7222,2031,1260551,3.99886,-52.99994,83534,26.574074,23.5,30.333333,1.524,23.666667,84.142094
GF,2021-05-02,ChIJU9f3hVcVEo0RRvQKD-n3J94,Q3769,country/GUF,GF,French Guiana,GF,GUF,0,154,3,19697,104,298682,147750,150932,3.634,66121,57553,46109,38719,36990,26711,17226,7222,2031,1260551,3.99886,-52.99994,83534,27.037037,24.425926,31.240741,2.709333,23.833333,82.812635
GF,2021-05-03,ChIJU9f3hVcVEo0RRvQKD-n3J94,Q3769,country/GUF,GF,French Guiana,GF,GUF,0,185,0,19882,104,298682,147750,150932,3.634,66121,57553,46109,38719,36990,26711,17226,7222,2031,1260551,3.99886,-52.99994,83534,25.185185,18.666667,30.962963,1.439333,24.027778,83.621307
GF,2021-05-04,ChIJU9f3hVcVEo0RRvQKD-n3J94,Q3769,country/GUF,GF,French Guiana,GF,GUF,0,196,0,20078,104,298682,147750,150932,3.634,66121,57553,46109,38719,36990,26711,17226,7222,2031,1260551,3.99886,-52.99994,83534,25.12963,24.5,30.537037,2.032,24.055556,86.955804
GF,2021-05-05,ChIJU9f3hVcVEo0RRvQKD-n3J94,Q3769,country/GUF,GF,French Guiana,GF,GUF,0,148,0,20226,104,298682,147750,150932,3.634,66121,57553,46109,38719,36990,26711,17226,7222,2031,1260551,3.99886,-52.99994,83534,25.388889,24.0,30.740741,5.461,23.722222,84.622443
GF,2021-05-06,ChIJU9f3hVcVEo0RRvQKD-n3J94,Q3769,country/GUF,GF,French Guiana,GF,GUF,0,140,0,20366,104,298682,147750,150932,3.634,66121,57553,46109,38719,36990,26711,17226,7222,2031,1260551,3.99886,-52.99994,83534,25.740741,24.0,31.333333,0.381,23.537037,88.200668
GF,2021-05-07,ChIJU9f3hVcVEo0RRvQKD-n3J94,Q3769,country/GUF,GF,French Guiana,GF,GUF,0,0,0,20366,104,298682,147750,150932,3.634,66121,57553,46109,38719,36990,26711,17226,7222,2031,1260551,3.99886,-52.99994,83534,25.574074,25.444444,31.0,19.05,24.388889,84.841469
GF,2021-05-08,ChIJU9f3hVcVEo0RRvQKD-n3J94,Q3769,country/GUF,GF,French Guiana,GF,GUF,0,0,0,20366,104,298682,147750,150932,3.634,66121,57553,46109,38719,36990,26711,17226,7222,2031,1260551,3.99886,-52.99994,83534,24.87037,18.0,30.222222,27.559,24.388889,81.135876
GF,2021-05-09,ChIJU9f3hVcVEo0RRvQKD-n3J94,Q3769,country/GUF,GF,French Guiana,GF,GUF,0,278,2,20644,106,298682,147750,150932,3.634,66121,57553,46109,38719,36990,26711,17226,7222,2031,1260551,3.99886,-52.99994,83534,25.166667,18.592593,29.574074,3.556,24.388889,88.686488
GF,2021-05-10,ChIJU9f3hVcVEo0RRvQKD-n3J94,Q3769,country/GUF,GF,French Guiana,GF,GUF,0,233,0,20877,106,298682,147750,150932,3.634,66121,57553,46109,38719,36990,26711,17226,7222,2031,1260551,3.99886,-52.99994,83534,21.759259,17.666667,27.0,6.985,23.861111,93.440026
GF,2021-05-11,ChIJU9f3hVcVEo0RRvQKD-n3J94,Q3769,country/GUF,GF,French Guiana,GF,GUF,0,229,2,21106,108,298682,147750,150932,3.634,66121,57553,46109,38719,36990,26711,17226,7222,2031,1260551,3.99886,-52.99994,83534,20.981481,17.0,27.796296,42.545,23.861111,93.742087
GF,2021-05-12,ChIJU9f3hVcVEo0RRvQKD-n3J94,Q3769,country/GUF,GF,French Guiana,GF,GUF,0,327,0,21433,108,298682,147750,150932,3.634,66121,57553,46109,38719,36990,26711,17226,7222,2031,1260551,3.99886,-52.99994,83534,22.833333,17.333333,29.666667,4.445,23.888889,87.639713
GF,2021-05-13,ChIJU9f3hVcVEo0RRvQKD-n3J94,Q3769,country/GUF,GF,French Guiana,GF,GUF,0,32,0,21465,108,298682,147750,150932,3.634,66121,57553,46109,38719,36990,26711,17226,7222,2031,1260551,3.99886,-52.99994,83534,25.981481,24.092593,29.0,3.683,24.222222,90.07275
GF,2021-05-14,ChIJU9f3hVcVEo0RRvQKD-n3J94,Q3769,country/GUF,GF,French Guiana,GF,GUF,0,0,0,21465,108,298682,147750,150932,3.634,66121,57553,46109,38719,36990,26711,17226,7222,2031,1260551,3.99886,-52.99994,83534,22.425926,17.62963,28.907407,35.644667,24.472222,91.646641
GF,2021-05-15,ChIJU9f3hVcVEo0RRvQKD-n3J94,Q3769,country/GUF,GF,French Guiana,GF,GUF,0,0,0,21465,108,298682,147750,150932,3.634,66121,57553,46109,38719,36990,26711,17226,7222,2031,1260551,3.99886,-52.99994,83534,23.851852,17.62963,29.407407,8.297333,23.833333,84.638338
GF,2021-05-16,ChIJU9f3hVcVEo0RRvQKD-n3J94,Q3769,country/GUF,GF,French Guiana,GF,GUF,0,380,1,21845,109,298682,147750,150932,3.634,66121,57553,46109,38719,36990,26711,17226,7222,2031,1260551,3.99886,-52.99994,83534,26.259259,24.5,30.462963,10.329333,23.740741,86.24467
GF,2021-05-17,ChIJU9f3hVcVEo0RRvQKD-n3J94,Q3769,country/GUF,GF,French Guiana,GF,GUF,0,0,0,21845,109,298682,147750,150932,3.634,66121,57553,46109,38719,36990,26711,17226,7222,2031,1260551,3.99886,-52.99994,83534,26.148148,24.5,29.333333,0.0,24.351852,89.866028
GF,2021-05-18,ChIJU9f3hVcVEo0RRvQKD-n3J94,Q3769,country/GUF,GF,French Guiana,GF,GUF,0,270,1,22115,110,298682,147750,150932,3.634,66121,57553,46109,38719,36990,26711,17226,7222,2031,1260551,3.99886,-52.99994,83534,25.0,17.925926,30.462963,10.541,24.166667,85.792978
GF,2021-05-19,ChIJU9f3hVcVEo0RRvQKD-n3J94,Q3769,country/GUF,GF,French Guiana,GF,GUF,0,267,0,22382,110,298682,147750,150932,3.634,66121,57553,46109,38719,36990,26711,17226,7222,2031,1260551,3.99886,-52.99994,83534,24.777778,17.925926,30.5,3.048,24.444444,86.568482
GF,2021-05-20,ChIJU9f3hVcVEo0RRvQKD-n3J94,Q3769,country/GUF,GF,French Guiana,GF,GUF,0,228,2,22610,112,298682,147750,150932,3.634,66121,57553,46109,38719,36990,26711,17226,7222,2031,1260551,3.99886,-52.99994,83534,25.333333,24.0,28.537037,46.101,24.074074,92.899993
GF,2021-05-21,ChIJU9f3hVcVEo0RRvQKD-n3J94,Q3769,country/GUF,GF,French Guiana,GF,GUF,0,170,0,22780,112,298682,147750,150932,3.634,66121,57553,46109,38719,36990,26711,17226,7222,2031,1260551,3.99886,-52.99994,83534,23.37037,17.0,28.203704,31.496,24.083333,93.885725
GF,2021-05-22,ChIJU9f3hVcVEo0RRvQKD-n3J94,Q3769,country/GUF,GF,French Guiana,GF,GUF,0,0,0,22780,112,298682,147750,150932,3.634,66121,57553,46109,38719,36990,26711,17226,7222,2031,1260551,3.99886,-52.99994,83534,27.314815,24.962963,30.759259,16.002,24.5,84.885505
GF,2021-05-23,ChIJU9f3hVcVEo0RRvQKD-n3J94,Q3769,country/GUF,GF,French Guiana,GF,GUF,0,321,1,23101,113,298682,147750,150932,3.634,66121,57553,46109,38719,36990,26711,17226,7222,2031,1260551,3.99886,-52.99994,83534,23.611111,18.0,29.574074,24.892,24.888889,93.611784
GF,2021-05-24,ChIJU9f3hVcVEo0RRvQKD-n3J94,Q3769,country/GUF,GF,French Guiana,GF,GUF,0,71,1,23172,114,298682,147750,150932,3.634,66121,57553,46109,38719,36990,26711,17226,7222,2031,1260551,3.99886,-52.99994,83534,25.092593,24.805556,27.759259,19.431,24.5,92.367558
GF,2021-05-25,ChIJU9f3hVcVEo0RRvQKD-n3J94,Q3769,country/GUF,GF,French Guiana,GF,GUF,0,208,1,23380,115,298682,147750,150932,3.634,66121,57553,46109,38719,36990,26711,17226,7222,2031,1260551,3.99886,-52.99994,83534,27.055556,24.87037,30.0,9.990667,24.833333,87.796647
GF,2021-05-26,ChIJU9f3hVcVEo0RRvQKD-n3J94,Q3769,country/GUF,GF,French Guiana,GF,GUF,0,229,1,23609,116,298682,147750,150932,3.634,66121,57553,46109,38719,36990,26711,17226,7222,2031,1260551,3.99886,-52.99994,83534,26.055556,24.361111,30.092593,7.493,24.75,88.459206
GF,2021-05-27,ChIJU9f3hVcVEo0RRvQKD-n3J94,Q3769,country/GUF,GF,French Guiana,GF,GUF,0,154,0,23763,116,298682,147750,150932,3.634,66121,57553,46109,38719,36990,26711,17226,7222,2031,1260551,3.99886,-52.99994,83534,25.814815,22.925926,29.759259,37.973,23.574074,87.615412
GF,2021-05-28,ChIJU9f3hVcVEo0RRvQKD-n3J94,Q3769,country/GUF,GF,French Guiana,GF,GUF,0,0,0,23763,116,298682,147750,150932,3.634,66121,57553,46109,38719,36990,26711,17226,7222,2031,1260551,3.99886,-52.99994,83534,25.759259,19.62963,30.0,4.953,23.962963,89.955155
GF,2021-05-29,ChIJU9f3hVcVEo0RRvQKD-n3J94,Q3769,country/GUF,GF,French Guiana,GF,GUF,0,0,0,23763,116,298682,147750,150932,3.634,66121,57553,46109,38719,36990,26711,17226,7222,2031,1260551,3.99886,-52.99994,83534,24.407407,24.0,30.462963,12.954,24.138889,86.577356
GF,2021-05-30,ChIJU9f3hVcVEo0RRvQKD-n3J94,Q3769,country/GUF,GF,French Guiana,GF,GUF,0,273,0,24036,116,298682,147750,150932,3.634,66121,57553,46109,38719,36990,26711,17226,7222,2031,1260551,3.99886,-52.99994,83534,26.888889,24.5,30.925926,8.636,24.388889,86.230047
GF,2021-05-31,ChIJU9f3hVcVEo0RRvQKD-n3J94,Q3769,country/GUF,GF,French Guiana,GF,GUF,0,176,3,24212,119,298682,147750,150932,3.634,66121,57553,46109,38719,36990,26711,17226,7222,2031,1260551,3.99886,-52.99994,83534,25.62963,19.0,29.166667,1.524,24.277778,92.351768
GF,2021-06-01,ChIJU9f3hVcVEo0RRvQKD-n3J94,Q3769,country/GUF,GF,French Guiana,GF,GUF,0,153,1,24365,120,298682,147750,150932,3.634,66121,57553,46109,38719,36990,26711,17226,7222,2031,1260551,3.99886,-52.99994,83534,24.361111,23.611111,30.25,44.069,24.111111,88.767716
GF,2021-06-02,ChIJU9f3hVcVEo0RRvQKD-n3J94,Q3769,country/GUF,GF,French Guiana,GF,GUF,0,169,1,24534,121,298682,147750,150932,3.634,66121,57553,46109,38719,36990,26711,17226,7222,2031,1260551,3.99886,-52.99994,83534,27.185185,24.240741,30.333333,4.656667,24.055556,83.357877
GF,2021-06-03,ChIJU9f3hVcVEo0RRvQKD-n3J94,Q3769,country/GUF,GF,French Guiana,GF,GUF,0,191,0,24725,121,298682,147750,150932,3.634,66121,57553,46109,38719,36990,26711,17226,7222,2031,1260551,3.99886,-52.99994,83534,24.240741,19.0,30.166667,1.354667,24.222222,87.779779
GF,2021-06-04,ChIJU9f3hVcVEo0RRvQKD-n3J94,Q3769,country/GUF,GF,French Guiana,GF,GUF,0,0,0,24725,121,298682,147750,150932,3.634,66121,57553,46109,38719,36990,26711,17226,7222,2031,1260551,3.99886,-52.99994,83534,25.12963,24.0,30.87037,21.717,24.527778,89.117245
GF,2021-06-05,ChIJU9f3hVcVEo0RRvQKD-n3J94,Q3769,country/GUF,GF,French Guiana,GF,GUF,0,0,0,24725,121,298682,147750,150932,3.634,66121,57553,46109,38719,36990,26711,17226,7222,2031,1260551,3.99886,-52.99994,83534,25.296296,24.861111,29.925926,10.033,24.444444,87.929693
GF,2021-06-06,ChIJU9f3hVcVEo0RRvQKD-n3J94,Q3769,country/GUF,GF,French Guiana,GF,GUF,0,210,5,24935,126,298682,147750,150932,3.634,66121,57553,46109,38719,36990,26711,17226,7222,2031,1260551,3.99886,-52.99994,83534,26.814815,24.0,31.0,8.509,24.018519,84.92805
GF,2021-06-07,ChIJU9f3hVcVEo0RRvQKD-n3J94,Q3769,country/GUF,GF,French Guiana,GF,GUF,0,158,3,25093,129,298682,147750,150932,3.634,66121,57553,46109,38719,36990,26711,17226,7222,2031,1260551,3.99886,-52.99994,83534,26.574074,25.5,31.0,9.652,24.333333,87.98343
GF,2021-06-08,ChIJU9f3hVcVEo0RRvQKD-n3J94,Q3769,country/GUF,GF,French Guiana,GF,GUF,0,199,1,25292,130,298682,147750,150932,3.634,66121,57553,46109,38719,36990,26711,17226,7222,2031,1260551,3.99886,-52.99994,83534,20.018519,17.592593,30.0,34.544,24.694444,89.105711
GF,2021-06-09,ChIJU9f3hVcVEo0RRvQKD-n3J94,Q3769,country/GUF,GF,French Guiana,GF,GUF,0,0,0,25292,130,298682,147750,150932,3.634,66121,57553,46109,38719,36990,26711,17226,7222,2031,1260551,3.99886,-52.99994,83534,22.62963,17.592593,28.0,33.401,24.111111,90.72425
GF,2021-06-10,ChIJU9f3hVcVEo0RRvQKD-n3J94,Q3769,country/GUF,GF,French Guiana,GF,GUF,0,214,3,25506,133,298682,147750,150932,3.634,66121,57553,46109,38719,36990,26711,17226,7222,2031,1260551,3.99886,-52.99994,83534,26.740741,24.0,29.666667,9.652,24.185185,85.97452
GF,2021-06-11,ChIJU9f3hVcVEo0RRvQKD-n3J94,Q3769,country/GUF,GF,French Guiana,GF,GUF,0,0,0,25506,133,298682,147750,150932,3.634,66121,57553,46109,38719,36990,26711,17226,7222,2031,1260551,3.99886,-52.99994,83534,23.185185,17.333333,28.62963,2.032,23.888889,88.620611
GF,2021-06-12,ChIJU9f3hVcVEo0RRvQKD-n3J94,Q3769,country/GUF,GF,French Guiana,GF,GUF,0,0,0,25506,133,298682,147750,150932,3.634,66121,57553,46109,38719,36990,26711,17226,7222,2031,1260551,3.99886,-52.99994,83534,26.166667,19.259259,30.703704,10.244667,23.592593,86.688242
GF,2021-06-13,ChIJU9f3hVcVEo0RRvQKD-n3J94,Q3769,country/GUF,GF,French Guiana,GF,GUF,0,282,3,25788,136,298682,147750,150932,3.634,66121,57553,46109,38719,36990,26711,17226,7222,2031,1260551,3.99886,-52.99994,83534,25.388889,24.5,32.037037,1.185333,23.527778,78.482376
GF,2021-06-14,ChIJU9f3hVcVEo0RRvQKD-n3J94,Q3769,country/GUF,GF,French Guiana,GF,GUF,0,162,0,25950,136,298682,147750,150932,3.634,66121,57553,46109,38719,36990,26711,17226,7222,2031,1260551,3.99886,-52.99994,83534,27.148148,26.444444,32.092593,7.027333,23.833333,83.546679
GF,2021-06-15,ChIJU9f3hVcVEo0RRvQKD-n3J94,Q3769,country/GUF,GF,French Guiana,GF,GUF,0,193,0,26143,136,298682,147750,150932,3.634,66121,57553,46109,38719,36990,26711,17226,7222,2031,1260551,3.99886,-52.99994,83534,26.722222,24.888889,32.166667,0.931333,24.5,80.414115
GF,2021-06-16,ChIJU9f3hVcVEo0RRvQKD-n3J94,Q3769,country/GUF,GF,French Guiana,GF,GUF,0,0,0,26143,136,298682,147750,150932,3.634,66121,57553,46109,38719,36990,26711,17226,7222,2031,1260551,3.99886,-52.99994,83534,26.259259,25.0,31.62963,4.064,24.416667,84.049361
GF,2021-06-17,ChIJU9f3hVcVEo0RRvQKD-n3J94,Q3769,country/GUF,GF,French Guiana,GF,GUF,0,307,5,26450,141,298682,147750,150932,3.634,66121,57553,46109,38719,36990,26711,17226,7222,2031,1260551,3.99886,-52.99994,83534,22.703704,17.166667,28.666667,12.022667,24.111111,91.739
GF,2021-06-18,ChIJU9f3hVcVEo0RRvQKD-n3J94,Q3769,country/GUF,GF,French Guiana,GF,GUF,0,0,0,26450,141,298682,147750,150932,3.634,66121,57553,46109,38719,36990,26711,17226,7222,2031,1260551,3.99886,-52.99994,83534,26.222222,19.0,31.333333,4.064,23.962963,87.446216
GF,2021-06-19,ChIJU9f3hVcVEo0RRvQKD-n3J94,Q3769,country/GUF,GF,French Guiana,GF,GUF,0,0,0,26450,141,298682,147750,150932,3.634,66121,57553,46109,38719,36990,26711,17226,7222,2031,1260551,3.99886,-52.99994,83534,28.0,24.333333,32.092593,6.942667,23.722222,77.785845
GF,2021-06-20,ChIJU9f3hVcVEo0RRvQKD-n3J94,Q3769,country/GUF,GF,French Guiana,GF,GUF,0,197,1,26647,142,298682,147750,150932,3.634,66121,57553,46109,38719,36990,26711,17226,7222,2031,1260551,3.99886,-52.99994,83534,26.925926,25.361111,31.907407,2.455333,23.462963,82.801991
GF,2021-06-21,ChIJU9f3hVcVEo0RRvQKD-n3J94,Q3769,country/GUF,GF,French Guiana,GF,GUF,0,152,0,26799,142,298682,147750,150932,3.634,66121,57553,46109,38719,36990,26711,17226,7222,2031,1260551,3.99886,-52.99994,83534,27.222222,25.861111,32.259259,2.032,23.537037,81.705924
GF,2021-06-22,ChIJU9f3hVcVEo0RRvQKD-n3J94,Q3769,country/GUF,GF,French Guiana,GF,GUF,0,33,0,26832,142,298682,147750,150932,3.634,66121,57553,46109,38719,36990,26711,17226,7222,2031,1260551,3.99886,-52.99994,83534,28.12963,24.833333,32.333333,11.684,23.037037,74.458823
GF,2021-06-23,ChIJU9f3hVcVEo0RRvQKD-n3J94,Q3769,country/GUF,GF,French Guiana,GF,GUF,0,208,0,27040,142,298682,147750,150932,3.634,66121,57553,46109,38719,36990,26711,17226,7222,2031,1260551,3.99886,-52.99994,83534,26.351852,24.203704,30.259259,1.354667,23.592593,85.004014
GF,2021-06-24,ChIJU9f3hVcVEo0RRvQKD-n3J94,Q3769,country/GUF,GF,French Guiana,GF,GUF,0,135,0,27175,142,298682,147750,150932,3.634,66121,57553,46109,38719,36990,26711,17226,7222,2031,1260551,3.99886,-52.99994,83534,26.518519,23.0,32.0,21.463,23.296296,82.701556
GF,2021-06-25,ChIJU9f3hVcVEo0RRvQKD-n3J94,Q3769,country/GUF,GF,French Guiana,GF,GUF,0,111,0,27286,142,298682,147750,150932,3.634,66121,57553,46109,38719,36990,26711,17226,7222,2031,1260551,3.99886,-52.99994,83534,27.759259,24.833333,32.037037,0.169333,23.518519,77.991213
