location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,new_recovered,new_tested,cumulative_confirmed,cumulative_deceased,cumulative_recovered,cumulative_tested,new_hospitalized_patients,cumulative_hospitalized_patients,new_persons_vaccinated,cumulative_persons_vaccinated,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_vaccine_doses_administered,cumulative_vaccine_doses_administered,new_confirmed_age_0,new_confirmed_age_1,new_confirmed_age_2,new_confirmed_age_3,new_confirmed_age_4,new_confirmed_age_5,new_confirmed_age_6,new_confirmed_age_7,new_confirmed_age_8,new_confirmed_age_9,cumulative_confirmed_age_0,cumulative_confirmed_age_1,cumulative_confirmed_age_2,cumulative_confirmed_age_3,cumulative_confirmed_age_4,cumulative_confirmed_age_5,cumulative_confirmed_age_6,cumulative_confirmed_age_7,cumulative_confirmed_age_8,cumulative_confirmed_age_9,age_bin_0,age_bin_1,age_bin_2,age_bin_3,age_bin_4,age_bin_5,age_bin_6,age_bin_7,age_bin_8,age_bin_9,new_confirmed_male,new_confirmed_female,cumulative_confirmed_male,cumulative_confirmed_female,population,population_male,population_female,population_rural,population_urban,population_largest_city,population_clustered,population_density,human_development_index,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,gdp_usd,gdp_per_capita_usd,human_capital_index,openstreetmap_id,latitude,longitude,area_sq_km,area_rural_sq_km,area_urban_sq_km,life_expectancy,smoking_prevalence,diabetes_prevalence,infant_mortality_rate,adult_male_mortality_rate,adult_female_mortality_rate,pollution_mortality_rate,comorbidity_mortality_rate,nurses_per_1000,physicians_per_1000,health_expenditure_usd,out_of_pocket_health_expenditure_usd,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_transit_stations,mobility_workplaces,mobility_residential,school_closing,workplace_closing,cancel_public_events,restrictions_on_gatherings,public_transport_closing,stay_at_home_requirements,restrictions_on_internal_movement,international_travel_controls,income_support,debt_relief,fiscal_measures,international_support,public_information_campaigns,testing_policy,contact_tracing,emergency_investment_in_healthcare,investment_in_vaccines,facial_coverings,vaccination_policy,stringency_index,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
TH,2021-06-17,ChIJsU1CR_eNTTARAuhXB4gs154,Q869,country/THA,TH,Thailand,TH,THA,0,3129,30,4651,63296,207724,1555,172316,7772424,,,137776,5252531,78109,1967137,215885,7219668,152,264,784,742,561,304,151,70,22,2,6935,10658,55260,52219,31426,18527,8668,3067,1067,160,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,1762,1364,101206,91824,69799978,33966060,35833918,34330982,35294600,10350204,14170741,136.624,0.755,7439832,8492311,9630308,9229727,10914257,10681394,7624356,3866568,1921225,543649976165,7808,0.604,2067731,14.0,101.0,513120,474183,36597,76.931,19.9,7.0,7.8,186.853,77.992,61.5,14.5,2.7593,0.805,247.03511,27.535921,-11,13,-34,-49,-16,4,2,1,2,4,1,1,1,3,1,2,0,0,1,2,1,0,0,4,2,53.7,29.955556,26.511111,34.372222,0.2286,24.305556,71.863324
TH,2021-06-18,ChIJsU1CR_eNTTARAuhXB4gs154,Q869,country/THA,TH,Thailand,TH,THA,0,3058,22,4094,61372,210782,1577,176410,7833796,,,181588,5434119,81827,2048964,263415,7483083,162,240,654,684,576,316,157,73,25,6,7097,10898,55914,52903,32002,18843,8825,3140,1092,166,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,1642,1412,102848,93236,69799978,33966060,35833918,34330982,35294600,10350204,14170741,136.624,0.755,7439832,8492311,9630308,9229727,10914257,10681394,7624356,3866568,1921225,543649976165,7808,0.604,2067731,14.0,101.0,513120,474183,36597,76.931,19.9,7.0,7.8,186.853,77.992,61.5,14.5,2.7593,0.805,247.03511,27.535921,-14,12,-36,-51,-15,5,2,1,2,4,1,1,1,3,1,2,0,0,1,2,1,0,0,4,2,53.7,30.2,26.394444,35.433333,0.3302,24.327778,71.234407
TH,2021-06-19,ChIJsU1CR_eNTTARAuhXB4gs154,Q869,country/THA,TH,Thailand,TH,THA,0,3667,32,4948,46617,214449,1609,181358,7880413,,,51973,5486092,52122,2101086,104095,7587178,172,288,959,879,588,329,168,61,21,3,7269,11186,56873,53782,32590,19172,8993,3201,1113,169,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,1943,1717,104791,94953,69799978,33966060,35833918,34330982,35294600,10350204,14170741,136.624,0.755,7439832,8492311,9630308,9229727,10914257,10681394,7624356,3866568,1921225,543649976165,7808,0.604,2067731,14.0,101.0,513120,474183,36597,76.931,19.9,7.0,7.8,186.853,77.992,61.5,14.5,2.7593,0.805,247.03511,27.535921,-14,10,-41,-51,0,2,2,1,2,4,1,1,1,3,1,2,0,0,1,2,1,0,0,4,2,53.7,30.833333,25.522222,36.2,7.3406,24.355556,68.564592
TH,2021-06-20,ChIJsU1CR_eNTTARAuhXB4gs154,Q869,country/THA,TH,Thailand,TH,THA,0,3682,20,2401,53579,218131,1629,183759,7933992,,,39947,5526039,51932,2153018,91879,7679057,147,254,820,914,597,343,151,59,27,6,7416,11440,57693,54696,33187,19515,9144,3260,1140,175,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,2042,1636,106833,96589,69799978,33966060,35833918,34330982,35294600,10350204,14170741,136.624,0.755,7439832,8492311,9630308,9229727,10914257,10681394,7624356,3866568,1921225,543649976165,7808,0.604,2067731,14.0,101.0,513120,474183,36597,76.931,19.9,7.0,7.8,186.853,77.992,61.5,14.5,2.7593,0.805,247.03511,27.535921,-13,10,-34,-52,-7,3,2,1,2,4,1,1,1,3,1,2,0,0,1,2,1,0,0,4,2,53.7,30.561111,25.083333,36.161111,10.8712,24.316667,69.550685
TH,2021-06-21,ChIJsU1CR_eNTTARAuhXB4gs154,Q869,country/THA,TH,Thailand,TH,THA,0,3175,29,2030,75576,221306,1658,185789,8009568,,,152809,5678848,74830,2227848,227639,7906696,178,212,741,749,562,351,159,56,18,4,7594,11652,58434,55445,33749,19866,9303,3316,1158,179,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,1525,1650,108358,98239,69799978,33966060,35833918,34330982,35294600,10350204,14170741,136.624,0.755,7439832,8492311,9630308,9229727,10914257,10681394,7624356,3866568,1921225,543649976165,7808,0.604,2067731,14.0,101.0,513120,474183,36597,76.931,19.9,7.0,7.8,186.853,77.992,61.5,14.5,2.7593,0.805,247.03511,27.535921,-12,11,-33,-49,-17,3,2,1,2,4,1,1,1,3,1,2,0,0,1,2,1,0,0,4,2,53.7,30.922222,25.494444,35.733333,3.429,24.388889,68.365497
TH,2021-06-22,ChIJsU1CR_eNTTARAuhXB4gs154,Q869,country/THA,TH,Thailand,TH,THA,0,4059,35,2047,74197,225365,1693,187836,8083765,,,165673,5844521,75966,2303814,241639,8148335,151,262,1021,811,612,371,201,79,26,7,7745,11914,59455,56256,34361,20237,9504,3395,1184,186,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,1902,2141,110260,100380,69799978,33966060,35833918,34330982,35294600,10350204,14170741,136.624,0.755,7439832,8492311,9630308,9229727,10914257,10681394,7624356,3866568,1921225,543649976165,7808,0.604,2067731,14.0,101.0,513120,474183,36597,76.931,19.9,7.0,7.8,186.853,77.992,61.5,14.5,2.7593,0.805,247.03511,27.535921,-13,10,-34,-50,-18,3,2,1,2,4,1,1,1,3,1,2,0,0,1,2,1,0,0,4,2,53.7,31.083333,26.666667,35.533333,0.0,23.933333,65.900496
TH,2021-06-23,ChIJsU1CR_eNTTARAuhXB4gs154,Q869,country/THA,TH,Thailand,TH,THA,0,3174,51,1941,73711,228539,1744,189777,8157476,,,172903,6017424,79082,2382896,251985,8400320,165,251,784,657,504,342,201,70,35,2,7910,12165,60239,56913,34865,20579,9705,3465,1219,188,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,1493,1676,111753,102056,69799978,33966060,35833918,34330982,35294600,10350204,14170741,136.624,0.755,7439832,8492311,9630308,9229727,10914257,10681394,7624356,3866568,1921225,543649976165,7808,0.604,2067731,14.0,101.0,513120,474183,36597,76.931,19.9,7.0,7.8,186.853,77.992,61.5,14.5,2.7593,0.805,247.03511,27.535921,-13,8,-35,-50,-18,4,2,1,2,4,1,1,1,3,1,2,0,0,1,2,1,0,0,4,2,53.7,30.627778,26.877778,35.061111,0.41275,23.788889,67.024247
TH,2021-06-24,ChIJsU1CR_eNTTARAuhXB4gs154,Q869,country/THA,TH,Thailand,TH,THA,0,4108,31,1578,79968,232647,1775,191355,8237444,,,188929,6206353,68174,2451070,257103,8657423,252,326,872,864,683,424,220,83,34,3,8162,12491,61111,57777,35548,21003,9925,3548,1253,191,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,2046,2053,113799,104109,69799978,33966060,35833918,34330982,35294600,10350204,14170741,136.624,0.755,7439832,8492311,9630308,9229727,10914257,10681394,7624356,3866568,1921225,543649976165,7808,0.604,2067731,14.0,101.0,513120,474183,36597,76.931,19.9,7.0,7.8,186.853,77.992,61.5,14.5,2.7593,0.805,247.03511,27.535921,-14,7,-35,-49,-17,4,2,1,2,4,1,1,1,3,1,2,0,0,1,2,1,0,0,4,2,53.7,30.688889,26.572222,34.983333,0.0,23.433333,65.41462
TH,2021-06-25,ChIJsU1CR_eNTTARAuhXB4gs154,Q869,country/THA,TH,Thailand,TH,THA,0,3644,44,1751,65857,236291,1819,193106,8303301,,,228955,6435308,95100,2546170,324055,8981478,188,347,743,714,542,319,152,73,27,4,8350,12838,61854,58491,36090,21322,10077,3621,1280,195,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,1825,1769,115624,105878,69799978,33966060,35833918,34330982,35294600,10350204,14170741,136.624,0.755,7439832,8492311,9630308,9229727,10914257,10681394,7624356,3866568,1921225,543649976165,7808,0.604,2067731,14.0,101.0,513120,474183,36597,76.931,19.9,7.0,7.8,186.853,77.992,61.5,14.5,2.7593,0.805,247.03511,27.535921,-14,11,-37,-50,-16,5,2,1,2,4,1,1,1,3,1,2,0,0,1,2,1,0,0,4,2,53.7,30.711111,26.694444,34.922222,0.0,24.072222,67.91875
TH,2021-06-26,ChIJsU1CR_eNTTARAuhXB4gs154,Q869,country/THA,TH,Thailand,TH,THA,0,4160,51,3569,57185,240451,1870,196675,8360486,,,40518,6475826,33145,2579315,73663,9055141,251,384,896,895,701,488,245,87,31,4,8601,13222,62750,59386,36791,21810,10322,3708,1311,199,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,1969,2182,117593,108060,69799978,33966060,35833918,34330982,35294600,10350204,14170741,136.624,0.755,7439832,8492311,9630308,9229727,10914257,10681394,7624356,3866568,1921225,543649976165,7808,0.604,2067731,14.0,101.0,513120,474183,36597,76.931,19.9,7.0,7.8,186.853,77.992,61.5,14.5,2.7593,0.805,247.03511,27.535921,-14,9,-42,-50,-2,3,2,1,2,4,1,1,1,3,1,2,0,0,1,2,1,0,0,4,2,53.7,30.444444,26.8,34.777778,1.0668,24.805556,71.987745
TH,2021-06-27,ChIJsU1CR_eNTTARAuhXB4gs154,Q869,country/THA,TH,Thailand,TH,THA,0,3996,42,2253,60789,244447,1912,198928,8421275,,,62026,6537852,30346,2609661,92372,9147513,228,329,1018,898,702,451,190,73,18,6,8829,13551,63768,60284,37493,22261,10512,3781,1329,205,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,1920,2064,119513,110124,69799978,33966060,35833918,34330982,35294600,10350204,14170741,136.624,0.755,7439832,8492311,9630308,9229727,10914257,10681394,7624356,3866568,1921225,543649976165,7808,0.604,2067731,14.0,101.0,513120,474183,36597,76.931,19.9,7.0,7.8,186.853,77.992,61.5,14.5,2.7593,0.805,247.03511,27.535921,-14,9,-36,-52,-7,3,2,1,2,4,1,1,1,3,1,2,0,0,1,2,1,0,0,4,2,53.7,30.622222,25.488889,35.361111,5.1562,24.305556,69.179606
TH,2021-06-28,ChIJsU1CR_eNTTARAuhXB4gs154,Q869,country/THA,TH,Thailand,TH,THA,0,5406,22,3343,74980,249853,1934,202271,8496255,,,183186,6721038,85733,2695394,269459,9416972,320,434,1434,1160,922,522,259,126,27,2,9149,13985,65202,61444,38415,22783,10771,3907,1356,207,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,2441,2752,121954,112876,69799978,33966060,35833918,34330982,35294600,10350204,14170741,136.624,0.755,7439832,8492311,9630308,9229727,10914257,10681394,7624356,3866568,1921225,543649976165,7808,0.604,2067731,14.0,101.0,513120,474183,36597,76.931,19.9,7.0,7.8,186.853,77.992,61.5,14.5,2.7593,0.805,247.03511,27.535921,-18,6,-38,-52,-17,5,2,1,2,4,1,1,1,3,1,2,0,0,1,2,1,0,0,4,2,53.7,28.927778,24.483333,34.461111,20.2184,24.722222,78.241679
TH,2021-06-29,ChIJsU1CR_eNTTARAuhXB4gs154,Q869,country/THA,TH,Thailand,TH,THA,0,4662,36,2793,70290,254515,1970,205064,8566545,,,189131,6910169,67143,2762537,255734,9672706,286,395,1099,1028,771,552,238,116,46,8,9435,14380,66301,62472,39186,23335,11009,4023,1402,215,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,1985,2302,123939,115178,69799978,33966060,35833918,34330982,35294600,10350204,14170741,136.624,0.755,7439832,8492311,9630308,9229727,10914257,10681394,7624356,3866568,1921225,543649976165,7808,0.604,2067731,14.0,101.0,513120,474183,36597,76.931,19.9,7.0,7.8,186.853,77.992,61.5,14.5,2.7593,0.805,247.03511,27.535921,-18,6,-38,-53,-19,5,2,1,2,4,1,1,1,3,1,2,0,0,1,2,1,0,0,4,2,53.7,29.444444,24.572222,35.077778,10.5664,24.844444,76.526155
TH,2021-06-30,ChIJsU1CR_eNTTARAuhXB4gs154,Q869,country/THA,TH,Thailand,TH,THA,0,4786,53,2415,69160,259301,2023,207479,8635705,,,200685,7110854,54307,2816844,254992,9927698,262,374,1024,1064,832,543,293,105,35,9,9697,14754,67325,63536,40018,23878,11302,4128,1437,224,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,2204,2293,126143,117471,69799978,33966060,35833918,34330982,35294600,10350204,14170741,136.624,0.755,7439832,8492311,9630308,9229727,10914257,10681394,7624356,3866568,1921225,543649976165,7808,0.604,2067731,14.0,101.0,513120,474183,36597,76.931,19.9,7.0,7.8,186.853,77.992,61.5,14.5,2.7593,0.805,247.03511,27.535921,-15,13,-38,-51,-19,4,2,1,2,4,1,1,1,3,1,2,0,0,1,2,1,0,0,4,2,53.7,30.311111,25.561111,34.777778,2.2098,24.622222,71.818269
TH,2021-07-01,ChIJsU1CR_eNTTARAuhXB4gs154,Q869,country/THA,TH,Thailand,TH,THA,0,5533,57,3223,60733,264834,2080,210702,8696438,,,253731,7364585,45754,2862598,299485,10227183,310,486,1390,1249,897,586,323,130,56,6,10007,15240,68715,64785,40915,24464,11625,4258,1493,230,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,2573,2674,128716,120145,69799978,33966060,35833918,34330982,35294600,10350204,14170741,136.624,0.755,7439832,8492311,9630308,9229727,10914257,10681394,7624356,3866568,1921225,543649976165,7808,0.604,2067731,14.0,101.0,513120,474183,36597,76.931,19.9,7.0,7.8,186.853,77.992,61.5,14.5,2.7593,0.805,247.03511,27.535921,-9,23,-35,-48,-16,4,2,1,2,4,1,1,1,3,1,2,0,0,1,2,1,0,0,4,2,53.7,30.438889,25.577778,34.983333,8.509,24.161111,69.373202
TH,2021-07-02,ChIJsU1CR_eNTTARAuhXB4gs154,Q869,country/THA,TH,Thailand,TH,THA,0,6087,61,3638,53037,270921,2141,214340,8749475,,,275533,7640118,69576,2932174,345109,10572292,339,487,1264,1281,1135,689,332,126,54,5,10346,15727,69979,66066,42050,25153,11957,4384,1547,235,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,2809,2903,131525,123048,69799978,33966060,35833918,34330982,35294600,10350204,14170741,136.624,0.755,7439832,8492311,9630308,9229727,10914257,10681394,7624356,3866568,1921225,543649976165,7808,0.604,2067731,14.0,101.0,513120,474183,36597,76.931,19.9,7.0,7.8,186.853,77.992,61.5,14.5,2.7593,0.805,247.03511,27.535921,-11,26,-36,-50,-15,5,2,1,2,4,1,1,1,3,1,2,0,0,1,2,1,0,0,4,2,53.7,30.511111,24.838889,35.533333,3.6322,24.277778,69.517323
TH,2021-07-03,ChIJsU1CR_eNTTARAuhXB4gs154,Q869,country/THA,TH,Thailand,TH,THA,0,6230,41,3159,54580,277151,2182,217499,8804055,,,81032,7721150,17573,2949747,98605,10670897,348,528,1348,1310,1109,688,371,132,50,7,10694,16255,71327,67376,43159,25841,12328,4516,1597,242,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,2939,2942,134464,125990,69799978,33966060,35833918,34330982,35294600,10350204,14170741,136.624,0.755,7439832,8492311,9630308,9229727,10914257,10681394,7624356,3866568,1921225,543649976165,7808,0.604,2067731,14.0,101.0,513120,474183,36597,76.931,19.9,7.0,7.8,186.853,77.992,61.5,14.5,2.7593,0.805,247.03511,27.535921,-11,25,-42,-50,1,3,2,1,2,4,1,1,1,3,1,2,0,0,1,2,1,0,0,4,2,53.7,31.6,26.394444,36.2,0.4064,24.361111,65.669846
TH,2021-07-04,ChIJsU1CR_eNTTARAuhXB4gs154,Q869,country/THA,TH,Thailand,TH,THA,0,5916,44,3404,52017,283067,2226,220903,8856072,,,83504,7804654,23347,2973094,106851,10777748,390,496,1244,1138,947,675,327,115,50,5,11084,16751,72571,68514,44106,26516,12655,4631,1647,247,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,2799,3046,137263,129036,69799978,33966060,35833918,34330982,35294600,10350204,14170741,136.624,0.755,7439832,8492311,9630308,9229727,10914257,10681394,7624356,3866568,1921225,543649976165,7808,0.604,2067731,14.0,101.0,513120,474183,36597,76.931,19.9,7.0,7.8,186.853,77.992,61.5,14.5,2.7593,0.805,247.03511,27.535921,-10,25,-35,-52,-5,4,2,1,2,4,1,1,1,3,1,2,0,0,1,2,1,0,0,4,2,53.7,32.294444,27.9,37.427778,0.0,24.344444,63.116208
TH,2021-07-05,ChIJsU1CR_eNTTARAuhXB4gs154,Q869,country/THA,TH,Thailand,TH,THA,0,6166,50,2534,70051,289233,2276,223437,8926123,,,217375,8022029,63267,3036361,280642,11058390,345,457,1301,1206,998,680,333,108,44,9,11429,17208,73872,69720,45104,27196,12988,4739,1691,256,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,2780,3174,140043,132210,69799978,33966060,35833918,34330982,35294600,10350204,14170741,136.624,0.755,7439832,8492311,9630308,9229727,10914257,10681394,7624356,3866568,1921225,543649976165,7808,0.604,2067731,14.0,101.0,513120,474183,36597,76.931,19.9,7.0,7.8,186.853,77.992,61.5,14.5,2.7593,0.805,247.03511,27.535921,-8,25,-32,-48,-15,4,2,1,2,4,1,1,1,3,1,2,0,0,1,2,1,0,0,4,2,53.7,31.583333,27.85,36.320988,0.0,24.511111,66.399249
TH,2021-07-06,ChIJsU1CR_eNTTARAuhXB4gs154,Q869,country/THA,TH,Thailand,TH,THA,0,5420,57,3586,62695,294653,2333,227023,8988818,,,223268,8245297,46385,3082746,269653,11328043,367,483,1077,1089,972,666,318,120,42,8,11796,17691,74949,70809,46076,27862,13306,4859,1733,264,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,2452,2814,142495,135024,69799978,33966060,35833918,34330982,35294600,10350204,14170741,136.624,0.755,7439832,8492311,9630308,9229727,10914257,10681394,7624356,3866568,1921225,543649976165,7808,0.604,2067731,14.0,101.0,513120,474183,36597,76.931,19.9,7.0,7.8,186.853,77.992,61.5,14.5,2.7593,0.805,247.03511,27.535921,-12,20,-36,-51,-17,6,2,1,2,4,1,1,1,3,1,2,0,0,1,2,1,0,0,4,2,53.7,29.75,26.3,35.161111,4.882444,24.3,72.829833
TH,2021-07-07,ChIJsU1CR_eNTTARAuhXB4gs154,Q869,country/THA,TH,Thailand,TH,THA,0,6519,54,4148,66596,301172,2387,231171,9055414,,,248933,8494230,42642,3125388,291575,11619618,338,608,1405,1392,1139,746,351,156,46,5,12134,18299,76354,72201,47215,28608,13657,5015,1779,269,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,2957,3299,145452,138323,69799978,33966060,35833918,34330982,35294600,10350204,14170741,136.624,0.755,7439832,8492311,9630308,9229727,10914257,10681394,7624356,3866568,1921225,543649976165,7808,0.604,2067731,14.0,101.0,513120,474183,36597,76.931,19.9,7.0,7.8,186.853,77.992,61.5,14.5,2.7593,0.805,247.03511,27.535921,-10,21,-35,-50,-17,6,2,1,2,4,1,1,1,3,1,2,0,0,1,2,1,0,0,4,2,53.7,29.388889,25.905556,34.855556,10.3124,24.361111,74.589171
TH,2021-07-08,ChIJsU1CR_eNTTARAuhXB4gs154,Q869,country/THA,TH,Thailand,TH,THA,0,7058,75,4978,66267,308230,2462,236149,9121681,,,305925,8800155,50453,3175841,356378,11975996,380,544,1398,1460,1221,840,366,143,54,9,12514,18843,77752,73661,48436,29448,14023,5158,1833,278,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,2986,3497,148438,141820,69799978,33966060,35833918,34330982,35294600,10350204,14170741,136.624,0.755,7439832,8492311,9630308,9229727,10914257,10681394,7624356,3866568,1921225,543649976165,7808,0.604,2067731,14.0,101.0,513120,474183,36597,76.931,19.9,7.0,7.8,186.853,77.992,61.5,14.5,2.7593,0.805,247.03511,27.535921,-13,20,-37,-51,-16,6,2,1,2,4,1,1,1,3,1,2,0,0,1,2,1,0,0,4,2,53.7,29.194444,25.65,33.911111,15.0622,24.405556,75.595416
TH,2021-07-09,ChIJsU1CR_eNTTARAuhXB4gs154,Q869,country/THA,TH,Thailand,TH,THA,0,9276,72,3928,74906,317506,2534,240077,9196587,,,330371,9130526,69537,3245378,399908,12375904,477,764,1848,1952,1537,1007,473,209,85,13,12991,19607,79600,75613,49973,30455,14496,5367,1918,291,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,4027,4532,152465,146352,69799978,33966060,35833918,34330982,35294600,10350204,14170741,136.624,0.755,7439832,8492311,9630308,9229727,10914257,10681394,7624356,3866568,1921225,543649976165,7808,0.604,2067731,14.0,101.0,513120,474183,36597,76.931,19.9,7.0,7.8,186.853,77.992,61.5,14.5,2.7593,0.805,247.03511,27.535921,-18,20,-42,-53,-16,8,2,1,2,4,1,1,1,3,1,2,0,0,1,2,1,0,0,4,2,53.7,28.138889,25.511111,32.383333,11.7602,25.188889,84.163345
TH,2021-07-10,ChIJsU1CR_eNTTARAuhXB4gs154,Q869,country/THA,TH,Thailand,TH,THA,0,9326,91,3841,77848,326832,2625,243918,9274435,,,83072,9213598,10212,3255590,93284,12469188,514,819,2013,1928,1527,1184,563,212,60,17,13505,20426,81613,77541,51500,31639,15059,5579,1978,308,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,3813,4202,156278,150554,69799978,33966060,35833918,34330982,35294600,10350204,14170741,136.624,0.755,7439832,8492311,9630308,9229727,10914257,10681394,7624356,3866568,1921225,543649976165,7808,0.604,2067731,14.0,101.0,513120,474183,36597,76.931,19.9,7.0,7.8,186.853,77.992,61.5,14.5,2.7593,0.805,247.03511,27.535921,-21,17,-50,-55,-1,7,2,1,2,4,1,1,1,3,1,2,0,0,1,2,1,0,0,4,2,53.7,27.588889,24.794444,31.611111,25.7556,25.2,86.883342
TH,2021-07-11,ChIJsU1CR_eNTTARAuhXB4gs154,Q869,country/THA,TH,Thailand,TH,THA,0,9539,86,4053,56775,336371,2711,247971,9331210,,,87809,9301407,12216,3267806,100025,12569213,547,772,1900,1992,1555,1111,473,193,72,10,14052,21198,83513,79533,53055,32750,15532,5772,2050,318,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,4247,4533,160525,155087,69799978,33966060,35833918,34330982,35294600,10350204,14170741,136.624,0.755,7439832,8492311,9630308,9229727,10914257,10681394,7624356,3866568,1921225,543649976165,7808,0.604,2067731,14.0,101.0,513120,474183,36597,76.931,19.9,7.0,7.8,186.853,77.992,61.5,14.5,2.7593,0.805,247.03511,27.535921,-20,19,-45,-57,-7,7,2,1,2,4,1,1,1,3,1,2,0,0,1,2,1,0,0,4,2,53.7,27.638889,24.427778,31.061111,20.4724,25.127778,86.319386
TH,2021-07-12,ChIJsU1CR_eNTTARAuhXB4gs154,Q869,country/THA,TH,Thailand,TH,THA,0,8656,80,3687,70798,345027,2791,251658,9402008,,,297542,9598949,41438,3309244,338980,12908193,487,688,1691,1738,1438,1021,437,169,77,12,14539,21886,85204,81271,54493,33771,15969,5941,2127,330,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,3787,4313,164312,159400,69799978,33966060,35833918,34330982,35294600,10350204,14170741,136.624,0.755,7439832,8492311,9630308,9229727,10914257,10681394,7624356,3866568,1921225,543649976165,7808,0.604,2067731,14.0,101.0,513120,474183,36597,76.931,19.9,7.0,7.8,186.853,77.992,61.5,14.5,2.7593,0.805,247.03511,27.535921,-16,18,-37,-55,-19,7,2,1,2,4,1,2,1,3,1,2,0,0,1,2,1,0,0,4,2,57.41,29.405556,25.261111,34.127778,7.8994,24.833333,76.66711
TH,2021-07-13,ChIJsU1CR_eNTTARAuhXB4gs154,Q869,country/THA,TH,Thailand,TH,THA,0,8685,56,3797,65836,353712,2847,255455,9467844,,,289175,9888124,33313,3342557,322488,13230681,489,707,1740,1610,1390,910,452,169,60,7,15028,22593,86944,82881,55883,34681,16421,6110,2187,337,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,3854,4100,168166,163500,69799978,33966060,35833918,34330982,35294600,10350204,14170741,136.624,0.755,7439832,8492311,9630308,9229727,10914257,10681394,7624356,3866568,1921225,543649976165,7808,0.604,2067731,14.0,101.0,513120,474183,36597,76.931,19.9,7.0,7.8,186.853,77.992,61.5,14.5,2.7593,0.805,247.03511,27.535921,-19,15,-37,-57,-21,8,2,1,2,4,1,2,1,3,1,2,0,0,1,2,1,0,0,4,2,57.41,29.238889,25.9,34.472222,1.8542,24.877778,77.589242
TH,2021-07-14,ChIJsU1CR_eNTTARAuhXB4gs154,Q869,country/THA,TH,Thailand,TH,THA,0,9317,87,5129,70403,363029,2934,260584,9538247,,,275216,10163340,27820,3370377,303036,13533717,559,761,1866,1940,1611,1025,487,216,70,26,15587,23354,88810,84821,57494,35706,16908,6326,2257,363,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,4204,4603,172370,168103,69799978,33966060,35833918,34330982,35294600,10350204,14170741,136.624,0.755,7439832,8492311,9630308,9229727,10914257,10681394,7624356,3866568,1921225,543649976165,7808,0.604,2067731,14.0,101.0,513120,474183,36597,76.931,19.9,7.0,7.8,186.853,77.992,61.5,14.5,2.7593,0.805,247.03511,27.535921,-19,14,-39,-57,-21,9,2,1,2,4,1,2,1,3,1,2,0,0,1,2,1,0,0,4,2,57.41,27.733333,25.266667,32.522222,9.7282,25.172222,86.032806
