location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,new_tested,cumulative_confirmed,cumulative_deceased,cumulative_tested,new_persons_vaccinated,cumulative_persons_vaccinated,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_vaccine_doses_administered,cumulative_vaccine_doses_administered,population,population_male,population_female,population_rural,population_urban,population_largest_city,population_clustered,population_density,human_development_index,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,gdp_usd,gdp_per_capita_usd,human_capital_index,openstreetmap_id,latitude,longitude,elevation_m,area_sq_km,area_rural_sq_km,area_urban_sq_km,life_expectancy,smoking_prevalence,diabetes_prevalence,infant_mortality_rate,adult_male_mortality_rate,adult_female_mortality_rate,pollution_mortality_rate,comorbidity_mortality_rate,nurses_per_1000,physicians_per_1000,health_expenditure_usd,out_of_pocket_health_expenditure_usd,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_transit_stations,mobility_workplaces,mobility_residential,school_closing,workplace_closing,cancel_public_events,restrictions_on_gatherings,public_transport_closing,stay_at_home_requirements,restrictions_on_internal_movement,international_travel_controls,income_support,debt_relief,fiscal_measures,international_support,public_information_campaigns,testing_policy,contact_tracing,emergency_investment_in_healthcare,investment_in_vaccines,facial_coverings,vaccination_policy,stringency_index,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
ZA,2021-01-31,ChIJURLu2YmmNBwRoOikHwxjXeg,Q258,country/ZAF,ZA,South Africa,ZA,ZAF,0,2548,235,21549,1456172,44399,8300749,,,,,,,59308690,29216012,30092678,19408553,39149717,5635127,20836302,48.891,0.699,11585605,10409174,10141489,10155325,7043275,4911532,3164441,1476055,421794,351431649241,6001,0.406,87565,-29.0,24.0,1037,1219090,53460,53460,63.857,20.3,12.7,28.5,376.404,248.816,86.7,26.2,1.3078,0.9054,499.237549,38.775391,-19,6,-40,-44,-10,11,3,1,2,4,1,2,0,4,1,2,0,0,2,3,2,0,0,3,0,72.22,23.944444,16.666667,32.452381,0.0,11.571429,49.597915
ZA,2021-02-01,ChIJURLu2YmmNBwRoOikHwxjXeg,Q258,country/ZAF,ZA,South Africa,ZA,ZAF,0,2647,547,28942,1458819,44946,8329691,,,,,,,59308690,29216012,30092678,19408553,39149717,5635127,20836302,48.891,0.699,11585605,10409174,10141489,10155325,7043275,4911532,3164441,1476055,421794,351431649241,6001,0.406,87565,-29.0,24.0,1037,1219090,53460,53460,63.857,20.3,12.7,28.5,376.404,248.816,86.7,26.2,1.3078,0.9054,499.237549,38.775391,-21,-4,-42,-43,-29,16,3,1,2,4,1,2,0,4,1,2,0,0,2,3,2,0,0,3,1,72.22,24.230159,15.261905,33.071429,2.576286,10.793651,43.327748
ZA,2021-02-02,ChIJURLu2YmmNBwRoOikHwxjXeg,Q258,country/ZAF,ZA,South Africa,ZA,ZAF,0,4058,398,39596,1462877,45344,8369287,,,,,,,59308690,29216012,30092678,19408553,39149717,5635127,20836302,48.891,0.699,11585605,10409174,10141489,10155325,7043275,4911532,3164441,1476055,421794,351431649241,6001,0.406,87565,-29.0,24.0,1037,1219090,53460,53460,63.857,20.3,12.7,28.5,376.404,248.816,86.7,26.2,1.3078,0.9054,499.237549,38.775391,-19,0,-35,-43,-29,15,1,1,2,4,1,2,0,4,1,2,0,0,2,3,2,0,0,3,1,64.81,19.1875,15.305556,30.777778,3.7465,14.131944,73.267959
ZA,2021-02-03,ChIJURLu2YmmNBwRoOikHwxjXeg,Q258,country/ZAF,ZA,South Africa,ZA,ZAF,0,3753,261,31032,1466630,45605,8400319,,,,,,,59308690,29216012,30092678,19408553,39149717,5635127,20836302,48.891,0.699,11585605,10409174,10141489,10155325,7043275,4911532,3164441,1476055,421794,351431649241,6001,0.406,87565,-29.0,24.0,1037,1219090,53460,53460,63.857,20.3,12.7,28.5,376.404,248.816,86.7,26.2,1.3078,0.9054,499.237549,38.775391,-19,-1,-33,-43,-28,16,1,1,2,4,1,2,0,4,1,2,0,0,2,3,2,0,0,3,1,64.81,20.451389,16.166667,25.916667,12.85875,16.701389,80.18785
ZA,2021-02-04,ChIJURLu2YmmNBwRoOikHwxjXeg,Q258,country/ZAF,ZA,South Africa,ZA,ZAF,0,3748,297,36250,1470378,45902,8436569,,,,,,,59308690,29216012,30092678,19408553,39149717,5635127,20836302,48.891,0.699,11585605,10409174,10141489,10155325,7043275,4911532,3164441,1476055,421794,351431649241,6001,0.406,87565,-29.0,24.0,1037,1219090,53460,53460,63.857,20.3,12.7,28.5,376.404,248.816,86.7,26.2,1.3078,0.9054,499.237549,38.775391,-18,1,-33,-44,-28,16,1,1,2,4,1,2,0,4,1,2,0,0,2,3,2,0,0,3,1,64.81,24.119048,18.373016,32.238095,4.971143,16.174603,62.79989
ZA,2021-02-05,ChIJURLu2YmmNBwRoOikHwxjXeg,Q258,country/ZAF,ZA,South Africa,ZA,ZAF,0,3183,278,33187,1473561,46180,8469756,,,,,,,59308690,29216012,30092678,19408553,39149717,5635127,20836302,48.891,0.699,11585605,10409174,10141489,10155325,7043275,4911532,3164441,1476055,421794,351431649241,6001,0.406,87565,-29.0,24.0,1037,1219090,53460,53460,63.857,20.3,12.7,28.5,376.404,248.816,86.7,26.2,1.3078,0.9054,499.237549,38.775391,-18,-2,-31,-40,-27,13,1,1,2,4,1,2,0,4,1,2,0,0,2,3,2,0,0,3,1,64.81,25.17284,18.851852,33.259259,0.338667,14.845679,55.973953
ZA,2021-02-06,ChIJURLu2YmmNBwRoOikHwxjXeg,Q258,country/ZAF,ZA,South Africa,ZA,ZAF,0,2435,110,26055,1475996,46290,8495811,,,,,,,59308690,29216012,30092678,19408553,39149717,5635127,20836302,48.891,0.699,11585605,10409174,10141489,10155325,7043275,4911532,3164441,1476055,421794,351431649241,6001,0.406,87565,-29.0,24.0,1037,1219090,53460,53460,63.857,20.3,12.7,28.5,376.404,248.816,86.7,26.2,1.3078,0.9054,499.237549,38.775391,-18,-4,-32,-41,-10,9,1,1,2,4,1,2,0,4,1,2,0,0,2,3,2,0,0,3,1,64.81,23.597222,17.861111,32.729167,3.90525,15.923611,64.490459
ZA,2021-02-07,ChIJURLu2YmmNBwRoOikHwxjXeg,Q258,country/ZAF,ZA,South Africa,ZA,ZAF,0,1379,183,15599,1477375,46473,8511410,,,,,,,59308690,29216012,30092678,19408553,39149717,5635127,20836302,48.891,0.699,11585605,10409174,10141489,10155325,7043275,4911532,3164441,1476055,421794,351431649241,6001,0.406,87565,-29.0,24.0,1037,1219090,53460,53460,63.857,20.3,12.7,28.5,376.404,248.816,86.7,26.2,1.3078,0.9054,499.237549,38.775391,-25,-8,-29,-45,-11,10,1,1,2,4,1,2,0,4,1,2,0,0,2,3,2,0,0,3,1,64.81,25.203704,17.993827,33.17284,0.112889,14.425926,53.448769
ZA,2021-02-08,ChIJURLu2YmmNBwRoOikHwxjXeg,Q258,country/ZAF,ZA,South Africa,ZA,ZAF,0,1744,396,26859,1479119,46869,8538269,,,,,,,59308690,29216012,30092678,19408553,39149717,5635127,20836302,48.891,0.699,11585605,10409174,10141489,10155325,7043275,4911532,3164441,1476055,421794,351431649241,6001,0.406,87565,-29.0,24.0,1037,1219090,53460,53460,63.857,20.3,12.7,28.5,376.404,248.816,86.7,26.2,1.3078,0.9054,499.237549,38.775391,-22,-9,-35,-42,-29,15,1,1,2,4,1,2,0,4,1,2,0,0,2,3,2,0,0,3,1,64.81,26.055556,19.271605,34.024691,0.197556,14.475309,51.165939
ZA,2021-02-09,ChIJURLu2YmmNBwRoOikHwxjXeg,Q258,country/ZAF,ZA,South Africa,ZA,ZAF,0,3161,276,35195,1482280,47145,8573464,,,,,,,59308690,29216012,30092678,19408553,39149717,5635127,20836302,48.891,0.699,11585605,10409174,10141489,10155325,7043275,4911532,3164441,1476055,421794,351431649241,6001,0.406,87565,-29.0,24.0,1037,1219090,53460,53460,63.857,20.3,12.7,28.5,376.404,248.816,86.7,26.2,1.3078,0.9054,499.237549,38.775391,-23,-7,-35,-42,-28,15,1,1,2,4,1,2,0,4,1,2,0,0,2,3,2,0,0,3,1,64.81,25.469136,18.87037,34.901235,0.381,15.283951,55.473317
ZA,2021-02-10,ChIJURLu2YmmNBwRoOikHwxjXeg,Q258,country/ZAF,ZA,South Africa,ZA,ZAF,0,2486,237,32265,1484766,47382,8605729,,,,,,,59308690,29216012,30092678,19408553,39149717,5635127,20836302,48.891,0.699,11585605,10409174,10141489,10155325,7043275,4911532,3164441,1476055,421794,351431649241,6001,0.406,87565,-29.0,24.0,1037,1219090,53460,53460,63.857,20.3,12.7,28.5,376.404,248.816,86.7,26.2,1.3078,0.9054,499.237549,38.775391,-21,-6,-32,-43,-27,14,1,1,2,4,1,2,0,4,1,2,0,0,2,3,2,0,0,3,1,64.81,23.493056,19.145833,34.916667,0.3175,16.368056,64.988314
ZA,2021-02-11,ChIJURLu2YmmNBwRoOikHwxjXeg,Q258,country/ZAF,ZA,South Africa,ZA,ZAF,0,2783,288,35718,1487549,47670,8641447,,,,,,,59308690,29216012,30092678,19408553,39149717,5635127,20836302,48.891,0.699,11585605,10409174,10141489,10155325,7043275,4911532,3164441,1476055,421794,351431649241,6001,0.406,87565,-29.0,24.0,1037,1219090,53460,53460,63.857,20.3,12.7,28.5,376.404,248.816,86.7,26.2,1.3078,0.9054,499.237549,38.775391,-17,1,-34,-42,-27,14,1,1,2,4,1,2,0,4,1,2,0,0,2,3,2,0,0,3,1,64.81,,,,,,
ZA,2021-02-12,ChIJURLu2YmmNBwRoOikHwxjXeg,Q258,country/ZAF,ZA,South Africa,ZA,ZAF,0,2383,151,31149,1489932,47821,8672596,,,,,,,59308690,29216012,30092678,19408553,39149717,5635127,20836302,48.891,0.699,11585605,10409174,10141489,10155325,7043275,4911532,3164441,1476055,421794,351431649241,6001,0.406,87565,-29.0,24.0,1037,1219090,53460,53460,63.857,20.3,12.7,28.5,376.404,248.816,86.7,26.2,1.3078,0.9054,499.237549,38.775391,-18,-3,-36,-37,-26,14,1,1,2,4,1,2,0,4,1,2,0,0,2,3,2,0,0,3,1,64.81,,,,,,
ZA,2021-02-13,ChIJURLu2YmmNBwRoOikHwxjXeg,Q258,country/ZAF,ZA,South Africa,ZA,ZAF,0,1743,78,24470,1491675,47899,8697066,,,,,,,59308690,29216012,30092678,19408553,39149717,5635127,20836302,48.891,0.699,11585605,10409174,10141489,10155325,7043275,4911532,3164441,1476055,421794,351431649241,6001,0.406,87565,-29.0,24.0,1037,1219090,53460,53460,63.857,20.3,12.7,28.5,376.404,248.816,86.7,26.2,1.3078,0.9054,499.237549,38.775391,-14,0,-35,-38,-8,9,1,1,2,4,1,2,0,4,1,2,0,0,2,3,2,0,0,3,1,64.81,26.8,19.144444,32.088889,0.2032,15.288889,49.981815
ZA,2021-02-14,ChIJURLu2YmmNBwRoOikHwxjXeg,Q258,country/ZAF,ZA,South Africa,ZA,ZAF,0,1103,195,15778,1492778,48094,8712844,,,,,,,59308690,29216012,30092678,19408553,39149717,5635127,20836302,48.891,0.699,11585605,10409174,10141489,10155325,7043275,4911532,3164441,1476055,421794,351431649241,6001,0.406,87565,-29.0,24.0,1037,1219090,53460,53460,63.857,20.3,12.7,28.5,376.404,248.816,86.7,26.2,1.3078,0.9054,499.237549,38.775391,-11,2,-34,-41,-7,10,1,1,2,4,1,2,0,4,1,2,0,0,2,3,2,0,0,3,1,64.81,25.493827,19.240741,32.709877,1.326444,15.981481,56.024001
ZA,2021-02-15,ChIJURLu2YmmNBwRoOikHwxjXeg,Q258,country/ZAF,ZA,South Africa,ZA,ZAF,0,1223,219,24486,1494001,48313,8737330,,,,,,,59308690,29216012,30092678,19408553,39149717,5635127,20836302,48.891,0.699,11585605,10409174,10141489,10155325,7043275,4911532,3164441,1476055,421794,351431649241,6001,0.406,87565,-29.0,24.0,1037,1219090,53460,53460,63.857,20.3,12.7,28.5,376.404,248.816,86.7,26.2,1.3078,0.9054,499.237549,38.775391,-19,-5,-45,-42,-26,14,1,1,2,4,1,2,0,1,1,2,0,0,2,3,2,0,0,3,1,56.48,23.45679,17.228395,32.506173,1.128889,11.635802,48.639243
ZA,2021-02-16,ChIJURLu2YmmNBwRoOikHwxjXeg,Q258,country/ZAF,ZA,South Africa,ZA,ZAF,0,2320,165,35413,1496321,48478,8772743,,0,,,,0,59308690,29216012,30092678,19408553,39149717,5635127,20836302,48.891,0.699,11585605,10409174,10141489,10155325,7043275,4911532,3164441,1476055,421794,351431649241,6001,0.406,87565,-29.0,24.0,1037,1219090,53460,53460,63.857,20.3,12.7,28.5,376.404,248.816,86.7,26.2,1.3078,0.9054,499.237549,38.775391,-22,-5,-44,-41,-26,14,1,1,1,3,1,2,0,1,1,2,0,0,2,3,2,0,0,3,1,48.15,21.333333,13.819444,31.673611,0.03175,9.743056,48.469668
ZA,2021-02-17,ChIJURLu2YmmNBwRoOikHwxjXeg,Q258,country/ZAF,ZA,South Africa,ZA,ZAF,0,2327,230,34556,1498648,48708,8807299,,,,,,,59308690,29216012,30092678,19408553,39149717,5635127,20836302,48.891,0.699,11585605,10409174,10141489,10155325,7043275,4911532,3164441,1476055,421794,351431649241,6001,0.406,87565,-29.0,24.0,1037,1219090,53460,53460,63.857,20.3,12.7,28.5,376.404,248.816,86.7,26.2,1.3078,0.9054,499.237549,38.775391,-20,-3,-40,-41,-24,14,1,1,1,3,1,2,0,1,1,2,0,0,2,3,2,0,0,3,1,48.15,23.135802,14.45679,32.549383,0.112889,9.259259,42.770413
ZA,2021-02-18,ChIJURLu2YmmNBwRoOikHwxjXeg,Q258,country/ZAF,ZA,South Africa,ZA,ZAF,0,1910,151,31638,1500558,48859,8838937,2260,2260,,2260,2260,2260,59308690,29216012,30092678,19408553,39149717,5635127,20836302,48.891,0.699,11585605,10409174,10141489,10155325,7043275,4911532,3164441,1476055,421794,351431649241,6001,0.406,87565,-29.0,24.0,1037,1219090,53460,53460,63.857,20.3,12.7,28.5,376.404,248.816,86.7,26.2,1.3078,0.9054,499.237549,38.775391,-18,0,-41,-40,-24,14,1,1,1,3,1,2,0,1,1,2,0,0,2,3,2,0,0,3,1,48.15,24.407407,13.290123,34.098765,0.0,5.160494,30.104811
ZA,2021-02-19,ChIJURLu2YmmNBwRoOikHwxjXeg,Q258,country/ZAF,ZA,South Africa,ZA,ZAF,0,1694,81,28722,1502252,48940,8867659,4264,6524,4264,6524,4264,6524,59308690,29216012,30092678,19408553,39149717,5635127,20836302,48.891,0.699,11585605,10409174,10141489,10155325,7043275,4911532,3164441,1476055,421794,351431649241,6001,0.406,87565,-29.0,24.0,1037,1219090,53460,53460,63.857,20.3,12.7,28.5,376.404,248.816,86.7,26.2,1.3078,0.9054,499.237549,38.775391,-18,-3,-40,-36,-23,13,1,1,1,3,1,2,0,1,1,2,0,0,2,3,2,0,0,3,1,48.15,20.685185,13.648148,34.098765,0.0,6.364198,40.743547
ZA,2021-02-20,ChIJURLu2YmmNBwRoOikHwxjXeg,Q258,country/ZAF,ZA,South Africa,ZA,ZAF,0,1429,113,24856,1503681,49053,8892515,3890,10414,3890,10414,3890,10414,59308690,29216012,30092678,19408553,39149717,5635127,20836302,48.891,0.699,11585605,10409174,10141489,10155325,7043275,4911532,3164441,1476055,421794,351431649241,6001,0.406,87565,-29.0,24.0,1037,1219090,53460,53460,63.857,20.3,12.7,28.5,376.404,248.816,86.7,26.2,1.3078,0.9054,499.237549,38.775391,-17,-2,-38,-38,-5,10,1,1,1,3,1,2,0,1,1,2,0,0,2,3,2,0,0,3,1,48.15,,,,,,
ZA,2021-02-21,ChIJURLu2YmmNBwRoOikHwxjXeg,Q258,country/ZAF,ZA,South Africa,ZA,ZAF,0,792,97,15342,1504473,49150,8907857,4974,15388,4974,15388,4974,15388,59308690,29216012,30092678,19408553,39149717,5635127,20836302,48.891,0.699,11585605,10409174,10141489,10155325,7043275,4911532,3164441,1476055,421794,351431649241,6001,0.406,87565,-29.0,24.0,1037,1219090,53460,53460,63.857,20.3,12.7,28.5,376.404,248.816,86.7,26.2,1.3078,0.9054,499.237549,38.775391,-24,-6,-38,-42,-7,11,1,1,1,3,1,2,0,1,1,2,0,0,2,3,2,0,0,3,1,48.15,19.722222,15.0,33.277778,0.0,4.944444,37.852683
ZA,2021-02-22,ChIJURLu2YmmNBwRoOikHwxjXeg,Q258,country/ZAF,ZA,South Africa,ZA,ZAF,0,998,263,25093,1505471,49413,8932950,7671,23059,7671,23059,7671,23059,59308690,29216012,30092678,19408553,39149717,5635127,20836302,48.891,0.699,11585605,10409174,10141489,10155325,7043275,4911532,3164441,1476055,421794,351431649241,6001,0.406,87565,-29.0,24.0,1037,1219090,53460,53460,63.857,20.3,12.7,28.5,376.404,248.816,86.7,26.2,1.3078,0.9054,499.237549,38.775391,-26,-13,-46,-43,-24,15,1,1,1,3,1,2,0,1,1,2,0,0,2,3,2,0,0,3,1,48.15,22.222222,16.685185,32.666667,2.963333,13.160494,58.300883
ZA,2021-02-23,ChIJURLu2YmmNBwRoOikHwxjXeg,Q258,country/ZAF,ZA,South Africa,ZA,ZAF,0,1862,110,34510,1507333,49523,8967460,9256,32315,9256,32315,9256,32315,59308690,29216012,30092678,19408553,39149717,5635127,20836302,48.891,0.699,11585605,10409174,10141489,10155325,7043275,4911532,3164441,1476055,421794,351431649241,6001,0.406,87565,-29.0,24.0,1037,1219090,53460,53460,63.857,20.3,12.7,28.5,376.404,248.816,86.7,26.2,1.3078,0.9054,499.237549,38.775391,-23,-9,-44,-41,-23,14,1,1,1,3,1,2,0,1,1,2,0,0,2,3,2,0,0,3,1,48.15,21.230159,17.984127,30.02381,14.006286,16.285714,76.349627
ZA,2021-02-24,ChIJURLu2YmmNBwRoOikHwxjXeg,Q258,country/ZAF,ZA,South Africa,ZA,ZAF,0,1676,144,31862,1509009,49667,8999322,9494,41809,9494,41809,9494,41809,59308690,29216012,30092678,19408553,39149717,5635127,20836302,48.891,0.699,11585605,10409174,10141489,10155325,7043275,4911532,3164441,1476055,421794,351431649241,6001,0.406,87565,-29.0,24.0,1037,1219090,53460,53460,63.857,20.3,12.7,28.5,376.404,248.816,86.7,26.2,1.3078,0.9054,499.237549,38.775391,-22,-8,-42,-40,-23,14,1,1,1,3,1,2,0,1,1,2,0,0,2,3,2,0,0,3,1,48.15,23.31746,17.722222,30.936508,0.290286,15.0,62.38595
ZA,2021-02-25,ChIJURLu2YmmNBwRoOikHwxjXeg,Q258,country/ZAF,ZA,South Africa,ZA,ZAF,0,1656,117,28752,1510665,49784,9028074,10838,52647,10838,52647,10838,52647,59308690,29216012,30092678,19408553,39149717,5635127,20836302,48.891,0.699,11585605,10409174,10141489,10155325,7043275,4911532,3164441,1476055,421794,351431649241,6001,0.406,87565,-29.0,24.0,1037,1219090,53460,53460,63.857,20.3,12.7,28.5,376.404,248.816,86.7,26.2,1.3078,0.9054,499.237549,38.775391,-6,13,-42,-35,-22,12,1,1,1,3,1,2,0,1,1,2,0,0,2,3,2,0,0,3,1,48.15,23.619048,17.134921,32.198413,0.145143,12.293651,51.548202
ZA,2021-02-26,ChIJURLu2YmmNBwRoOikHwxjXeg,Q258,country/ZAF,ZA,South Africa,ZA,ZAF,0,1444,157,26569,1512109,49941,9054643,11001,63648,11001,63648,11001,63648,59308690,29216012,30092678,19408553,39149717,5635127,20836302,48.891,0.699,11585605,10409174,10141489,10155325,7043275,4911532,3164441,1476055,421794,351431649241,6001,0.406,87565,-29.0,24.0,1037,1219090,53460,53460,63.857,20.3,12.7,28.5,376.404,248.816,86.7,26.2,1.3078,0.9054,499.237549,38.775391,-3,14,-40,-27,-21,10,1,1,1,3,1,2,0,1,1,2,0,0,2,3,2,0,0,3,1,48.15,22.52381,15.039683,32.365079,0.0,9.801587,45.754281
ZA,2021-02-27,ChIJURLu2YmmNBwRoOikHwxjXeg,Q258,country/ZAF,ZA,South Africa,ZA,ZAF,0,1168,52,22836,1513277,49993,9077479,3655,67303,3655,67303,3655,67303,59308690,29216012,30092678,19408553,39149717,5635127,20836302,48.891,0.699,11585605,10409174,10141489,10155325,7043275,4911532,3164441,1476055,421794,351431649241,6001,0.406,87565,-29.0,24.0,1037,1219090,53460,53460,63.857,20.3,12.7,28.5,376.404,248.816,86.7,26.2,1.3078,0.9054,499.237549,38.775391,5,22,-34,-23,-1,5,1,1,1,3,1,2,0,1,1,2,0,0,2,3,2,0,0,3,1,48.15,22.238095,14.722222,32.373016,0.435429,11.428571,52.242333
ZA,2021-02-28,ChIJURLu2YmmNBwRoOikHwxjXeg,Q258,country/ZAF,ZA,South Africa,ZA,ZAF,0,565,84,12794,1513842,50077,9090273,3224,70527,3224,70527,3224,70527,59308690,29216012,30092678,19408553,39149717,5635127,20836302,48.891,0.699,11585605,10409174,10141489,10155325,7043275,4911532,3164441,1476055,421794,351431649241,6001,0.406,87565,-29.0,24.0,1037,1219090,53460,53460,63.857,20.3,12.7,28.5,376.404,248.816,86.7,26.2,1.3078,0.9054,499.237549,38.775391,2,23,-27,-27,1,5,1,1,1,3,1,2,0,1,1,2,0,0,2,3,2,0,0,3,1,48.15,22.031746,15.269841,32.198413,3.193143,12.730159,57.512938
ZA,2021-03-01,ChIJURLu2YmmNBwRoOikHwxjXeg,Q258,country/ZAF,ZA,South Africa,ZA,ZAF,0,856,194,23753,1514698,50271,9114026,2520,73047,2520,73047,2520,73047,59308690,29216012,30092678,19408553,39149717,5635127,20836302,48.891,0.699,11585605,10409174,10141489,10155325,7043275,4911532,3164441,1476055,421794,351431649241,6001,0.406,87565,-29.0,24.0,1037,1219090,53460,53460,63.857,20.3,12.7,28.5,376.404,248.816,86.7,26.2,1.3078,0.9054,499.237549,38.775391,-5,13,-39,-27,-20,11,1,1,1,3,1,2,0,1,1,2,0,0,2,3,2,0,0,3,1,48.15,21.81746,14.666667,30.587302,0.036286,11.634921,53.166579
ZA,2021-03-02,ChIJURLu2YmmNBwRoOikHwxjXeg,Q258,country/ZAF,ZA,South Africa,ZA,ZAF,0,1447,95,33498,1516145,50366,9147524,2990,76037,2990,76037,2990,76037,59308690,29216012,30092678,19408553,39149717,5635127,20836302,48.891,0.699,11585605,10409174,10141489,10155325,7043275,4911532,3164441,1476055,421794,351431649241,6001,0.406,87565,-29.0,24.0,1037,1219090,53460,53460,63.857,20.3,12.7,28.5,376.404,248.816,86.7,26.2,1.3078,0.9054,499.237549,38.775391,-9,11,-38,-29,-20,12,1,1,1,3,1,2,0,1,1,2,0,0,2,3,2,0,0,3,1,48.15,22.325397,14.769841,30.206349,0.072571,10.873016,49.366977
ZA,2021-03-03,ChIJURLu2YmmNBwRoOikHwxjXeg,Q258,country/ZAF,ZA,South Africa,ZA,ZAF,0,1405,96,30799,1517550,50462,9178323,7533,83570,7533,83570,7533,83570,59308690,29216012,30092678,19408553,39149717,5635127,20836302,48.891,0.699,11585605,10409174,10141489,10155325,7043275,4911532,3164441,1476055,421794,351431649241,6001,0.406,87565,-29.0,24.0,1037,1219090,53460,53460,63.857,20.3,12.7,28.5,376.404,248.816,86.7,26.2,1.3078,0.9054,499.237549,38.775391,-7,13,-37,-30,-19,12,1,1,1,3,1,2,0,1,1,2,0,0,2,3,2,0,0,3,1,48.15,23.849206,15.706349,32.071429,0.0,10.428571,44.09793
ZA,2021-03-04,ChIJURLu2YmmNBwRoOikHwxjXeg,Q258,country/ZAF,ZA,South Africa,ZA,ZAF,0,1313,104,29024,1518863,50566,9207347,8459,92029,8459,92029,8459,92029,59308690,29216012,30092678,19408553,39149717,5635127,20836302,48.891,0.699,11585605,10409174,10141489,10155325,7043275,4911532,3164441,1476055,421794,351431649241,6001,0.406,87565,-29.0,24.0,1037,1219090,53460,53460,63.857,20.3,12.7,28.5,376.404,248.816,86.7,26.2,1.3078,0.9054,499.237549,38.775391,-7,13,-37,-30,-20,12,1,1,1,3,1,2,0,1,1,2,0,0,2,3,2,0,0,3,1,48.15,25.479167,15.979167,33.715278,0.0635,8.229167,34.620565
ZA,2021-03-05,ChIJURLu2YmmNBwRoOikHwxjXeg,Q258,country/ZAF,ZA,South Africa,ZA,ZAF,0,1227,81,29156,1520090,50647,9236503,8151,100180,8151,100180,8151,100180,59308690,29216012,30092678,19408553,39149717,5635127,20836302,48.891,0.699,11585605,10409174,10141489,10155325,7043275,4911532,3164441,1476055,421794,351431649241,6001,0.406,87565,-29.0,24.0,1037,1219090,53460,53460,63.857,20.3,12.7,28.5,376.404,248.816,86.7,26.2,1.3078,0.9054,499.237549,38.775391,-4,16,-35,-24,-18,10,1,1,1,3,1,2,0,1,1,2,0,0,2,3,2,0,0,3,1,48.15,23.888889,14.076389,34.145833,0.0,6.409722,33.78267
ZA,2021-03-06,ChIJURLu2YmmNBwRoOikHwxjXeg,Q258,country/ZAF,ZA,South Africa,ZA,ZAF,0,862,31,18989,1520952,50678,9255492,1393,101573,1393,101573,1393,101573,59308690,29216012,30092678,19408553,39149717,5635127,20836302,48.891,0.699,11585605,10409174,10141489,10155325,7043275,4911532,3164441,1476055,421794,351431649241,6001,0.406,87565,-29.0,24.0,1037,1219090,53460,53460,63.857,20.3,12.7,28.5,376.404,248.816,86.7,26.2,1.3078,0.9054,499.237549,38.775391,-3,14,-32,-25,-2,7,1,1,1,3,1,2,0,1,1,2,0,0,2,3,2,0,0,3,1,48.15,23.666667,13.055556,34.4375,0.0,2.756944,26.768705
ZA,2021-03-07,ChIJURLu2YmmNBwRoOikHwxjXeg,Q258,country/ZAF,ZA,South Africa,ZA,ZAF,0,638,125,13630,1521590,50803,9269122,,,,,,,59308690,29216012,30092678,19408553,39149717,5635127,20836302,48.891,0.699,11585605,10409174,10141489,10155325,7043275,4911532,3164441,1476055,421794,351431649241,6001,0.406,87565,-29.0,24.0,1037,1219090,53460,53460,63.857,20.3,12.7,28.5,376.404,248.816,86.7,26.2,1.3078,0.9054,499.237549,38.775391,-11,9,-31,-30,-2,8,1,1,1,3,1,2,0,1,1,2,0,0,2,3,2,0,0,3,1,48.15,24.069444,13.055556,33.791667,0.0,1.979167,24.62468
ZA,2021-03-08,ChIJURLu2YmmNBwRoOikHwxjXeg,Q258,country/ZAF,ZA,South Africa,ZA,ZAF,0,992,103,30762,1522582,50906,9299884,268,101841,268,101841,268,101841,59308690,29216012,30092678,19408553,39149717,5635127,20836302,48.891,0.699,11585605,10409174,10141489,10155325,7043275,4911532,3164441,1476055,421794,351431649241,6001,0.406,87565,-29.0,24.0,1037,1219090,53460,53460,63.857,20.3,12.7,28.5,376.404,248.816,86.7,26.2,1.3078,0.9054,499.237549,38.775391,-16,-1,-41,-31,-20,13,1,1,1,3,1,2,0,1,1,2,0,0,2,3,2,0,0,3,1,48.15,23.618056,14.659722,33.125,0.1905,5.722222,33.186864
ZA,2021-03-09,ChIJURLu2YmmNBwRoOikHwxjXeg,Q258,country/ZAF,ZA,South Africa,ZA,ZAF,0,1476,109,36217,1524058,51015,9336101,5213,107054,5213,107054,5213,107054,59308690,29216012,30092678,19408553,39149717,5635127,20836302,48.891,0.699,11585605,10409174,10141489,10155325,7043275,4911532,3164441,1476055,421794,351431649241,6001,0.406,87565,-29.0,24.0,1037,1219090,53460,53460,63.857,20.3,12.7,28.5,376.404,248.816,86.7,26.2,1.3078,0.9054,499.237549,38.775391,-18,-1,-41,-33,-20,13,1,1,1,3,1,2,0,1,1,2,0,0,2,3,2,0,0,3,1,48.15,22.298611,12.819444,32.826389,0.0635,4.8125,33.66812
