location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,new_tested,cumulative_confirmed,cumulative_deceased,cumulative_tested,new_persons_vaccinated,cumulative_persons_vaccinated,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_vaccine_doses_administered,cumulative_vaccine_doses_administered,population,population_male,population_female,population_rural,population_urban,population_largest_city,population_clustered,population_density,human_development_index,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,gdp_usd,gdp_per_capita_usd,human_capital_index,openstreetmap_id,latitude,longitude,area_sq_km,area_rural_sq_km,area_urban_sq_km,life_expectancy,smoking_prevalence,diabetes_prevalence,infant_mortality_rate,adult_male_mortality_rate,adult_female_mortality_rate,pollution_mortality_rate,comorbidity_mortality_rate,hospital_beds_per_1000,nurses_per_1000,physicians_per_1000,health_expenditure_usd,out_of_pocket_health_expenditure_usd,school_closing,workplace_closing,cancel_public_events,restrictions_on_gatherings,public_transport_closing,stay_at_home_requirements,restrictions_on_internal_movement,international_travel_controls,income_support,debt_relief,fiscal_measures,international_support,public_information_campaigns,testing_policy,contact_tracing,emergency_investment_in_healthcare,investment_in_vaccines,facial_coverings,vaccination_policy,stringency_index,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
ET,2021-05-03,ChIJK_1s3c7QNRYRWsVIU3-m9ns,Q115,country/ETH,ET,Ethiopia,ET,ETH,0,541,15,3638,259354,3772,2593729,27176,1168268,,,27176,1168268,114963583,57516835,57446748,88290020,23788710,4591983,4591983,114.964,0.463,32037548,26828994,21439045,13792878,9038653,5704066,3624554,1929368,568477,96107662398,857,0.385,192800,9.0,40.0,1104300,1117893,5166,66.24,4.4,4.3,39.1,236.779,184.812,144.4,18.3,0.3,0.7135,0.0769,25.261953,8.692383,1,1,1,3,1,0,0,2,0,0,0,0,2,3,1,0,0,3,3,43.52,20.069444,16.361111,25.097222,24.511,15.37037,84.389596
ET,2021-05-04,ChIJK_1s3c7QNRYRWsVIU3-m9ns,Q115,country/ETH,ET,Ethiopia,ET,ETH,0,785,23,5733,260139,3795,2599462,26310,1194578,,,26310,1194578,114963583,57516835,57446748,88290020,23788710,4591983,4591983,114.964,0.463,32037548,26828994,21439045,13792878,9038653,5704066,3624554,1929368,568477,96107662398,857,0.385,192800,9.0,40.0,1104300,1117893,5166,66.24,4.4,4.3,39.1,236.779,184.812,144.4,18.3,0.3,0.7135,0.0769,25.261953,8.692383,1,1,1,3,1,0,0,2,0,0,0,0,2,3,1,0,0,3,3,43.52,14.833333,12.0,20.0,,12.5,85.92662
ET,2021-05-05,ChIJK_1s3c7QNRYRWsVIU3-m9ns,Q115,country/ETH,ET,Ethiopia,ET,ETH,0,663,27,4914,260802,3822,2604376,21356,1215934,,,21356,1215934,114963583,57516835,57446748,88290020,23788710,4591983,4591983,114.964,0.463,32037548,26828994,21439045,13792878,9038653,5704066,3624554,1929368,568477,96107662398,857,0.385,192800,9.0,40.0,1104300,1117893,5166,66.24,4.4,4.3,39.1,236.779,184.812,144.4,18.3,0.3,0.7135,0.0769,25.261953,8.692383,1,1,1,3,1,0,0,2,0,0,0,0,2,3,1,0,0,3,3,43.52,16.277778,14.0,19.0,,12.555556,78.61874
ET,2021-05-06,ChIJK_1s3c7QNRYRWsVIU3-m9ns,Q115,country/ETH,ET,Ethiopia,ET,ETH,0,778,18,5521,261580,3840,2609897,21892,1237826,,,21892,1237826,114963583,57516835,57446748,88290020,23788710,4591983,4591983,114.964,0.463,32037548,26828994,21439045,13792878,9038653,5704066,3624554,1929368,568477,96107662398,857,0.385,192800,9.0,40.0,1104300,1117893,5166,66.24,4.4,4.3,39.1,236.779,184.812,144.4,18.3,0.3,0.7135,0.0769,25.261953,8.692383,1,1,1,3,1,0,0,2,0,0,0,0,2,3,1,0,0,3,3,43.52,16.666667,13.0,21.388889,,12.555556,76.697936
ET,2021-05-07,ChIJK_1s3c7QNRYRWsVIU3-m9ns,Q115,country/ETH,ET,Ethiopia,ET,ETH,0,637,31,5393,262217,3871,2615290,49975,1287801,,,49975,1287801,114963583,57516835,57446748,88290020,23788710,4591983,4591983,114.964,0.463,32037548,26828994,21439045,13792878,9038653,5704066,3624554,1929368,568477,96107662398,857,0.385,192800,9.0,40.0,1104300,1117893,5166,66.24,4.4,4.3,39.1,236.779,184.812,144.4,18.3,0.3,0.7135,0.0769,25.261953,8.692383,1,1,1,3,1,0,0,2,0,0,0,0,2,3,1,0,0,3,3,43.52,19.138889,14.481481,23.944444,13.208,14.962963,76.953893
ET,2021-05-08,ChIJK_1s3c7QNRYRWsVIU3-m9ns,Q115,country/ETH,ET,Ethiopia,ET,ETH,0,485,17,5303,262702,3888,2620593,3027,1290828,,,3027,1290828,114963583,57516835,57446748,88290020,23788710,4591983,4591983,114.964,0.463,32037548,26828994,21439045,13792878,9038653,5704066,3624554,1929368,568477,96107662398,857,0.385,192800,9.0,40.0,1104300,1117893,5166,66.24,4.4,4.3,39.1,236.779,184.812,144.4,18.3,0.3,0.7135,0.0769,25.261953,8.692383,1,1,1,3,1,0,0,2,0,0,0,0,2,3,1,0,0,3,3,43.52,18.5,12.0,23.0,1.016,10.333333,58.98416
ET,2021-05-09,ChIJK_1s3c7QNRYRWsVIU3-m9ns,Q115,country/ETH,ET,Ethiopia,ET,ETH,0,418,9,3583,263120,3897,2624176,4895,1295723,,,4895,1295723,114963583,57516835,57446748,88290020,23788710,4591983,4591983,114.964,0.463,32037548,26828994,21439045,13792878,9038653,5704066,3624554,1929368,568477,96107662398,857,0.385,192800,9.0,40.0,1104300,1117893,5166,66.24,4.4,4.3,39.1,236.779,184.812,144.4,18.3,0.3,0.7135,0.0769,25.261953,8.692383,1,1,1,3,1,0,0,2,0,0,0,0,2,3,1,0,0,3,3,43.52,20.0,14.0,24.0,0.0,9.333333,50.243538
ET,2021-05-10,ChIJK_1s3c7QNRYRWsVIU3-m9ns,Q115,country/ETH,ET,Ethiopia,ET,ETH,0,552,14,4776,263672,3911,2628952,5052,1300775,,,5052,1300775,114963583,57516835,57446748,88290020,23788710,4591983,4591983,114.964,0.463,32037548,26828994,21439045,13792878,9038653,5704066,3624554,1929368,568477,96107662398,857,0.385,192800,9.0,40.0,1104300,1117893,5166,66.24,4.4,4.3,39.1,236.779,184.812,144.4,18.3,0.3,0.7135,0.0769,25.261953,8.692383,1,1,1,3,1,0,0,2,0,0,0,0,2,3,1,0,0,3,3,43.52,19.333333,13.277778,27.0,0.0,8.222222,48.579565
ET,2021-05-11,ChIJK_1s3c7QNRYRWsVIU3-m9ns,Q115,country/ETH,ET,Ethiopia,ET,ETH,0,695,27,5722,264367,3938,2634674,59977,1360752,,,59977,1360752,114963583,57516835,57446748,88290020,23788710,4591983,4591983,114.964,0.463,32037548,26828994,21439045,13792878,9038653,5704066,3624554,1929368,568477,96107662398,857,0.385,192800,9.0,40.0,1104300,1117893,5166,66.24,4.4,4.3,39.1,236.779,184.812,144.4,18.3,0.3,0.7135,0.0769,25.261953,8.692383,1,1,1,3,1,0,0,2,0,0,0,0,2,3,1,0,0,3,3,43.52,24.013889,17.097222,30.902778,1.27,13.25,51.019614
ET,2021-05-12,ChIJK_1s3c7QNRYRWsVIU3-m9ns,Q115,country/ETH,ET,Ethiopia,ET,ETH,0,593,13,5621,264960,3951,2640295,36895,1397647,,,36895,1397647,114963583,57516835,57446748,88290020,23788710,4591983,4591983,114.964,0.463,32037548,26828994,21439045,13792878,9038653,5704066,3624554,1929368,568477,96107662398,857,0.385,192800,9.0,40.0,1104300,1117893,5166,66.24,4.4,4.3,39.1,236.779,184.812,144.4,18.3,0.3,0.7135,0.0769,25.261953,8.692383,1,1,1,3,1,0,0,2,0,0,0,0,2,3,1,0,0,3,3,43.52,22.657407,14.898148,28.185185,0.338667,11.944444,52.391714
ET,2021-05-13,ChIJK_1s3c7QNRYRWsVIU3-m9ns,Q115,country/ETH,ET,Ethiopia,ET,ETH,0,453,13,4270,265413,3964,2644565,22604,1420251,,,22604,1420251,114963583,57516835,57446748,88290020,23788710,4591983,4591983,114.964,0.463,32037548,26828994,21439045,13792878,9038653,5704066,3624554,1929368,568477,96107662398,857,0.385,192800,9.0,40.0,1104300,1117893,5166,66.24,4.4,4.3,39.1,236.779,184.812,144.4,18.3,0.3,0.7135,0.0769,25.261953,8.692383,1,1,1,3,1,0,0,2,0,0,0,0,2,3,1,0,0,3,3,43.52,22.916667,13.0,27.916667,0.0,11.388889,48.457034
ET,2021-05-14,ChIJK_1s3c7QNRYRWsVIU3-m9ns,Q115,country/ETH,ET,Ethiopia,ET,ETH,0,419,12,3922,265832,3976,2648487,16414,1436665,,,16414,1436665,114963583,57516835,57446748,88290020,23788710,4591983,4591983,114.964,0.463,32037548,26828994,21439045,13792878,9038653,5704066,3624554,1929368,568477,96107662398,857,0.385,192800,9.0,40.0,1104300,1117893,5166,66.24,4.4,4.3,39.1,236.779,184.812,144.4,18.3,0.3,0.7135,0.0769,25.261953,8.692383,1,1,1,3,1,0,0,2,0,0,0,0,2,3,1,0,0,3,3,43.52,22.731481,14.990741,28.37963,2.667,12.611111,53.948098
ET,2021-05-15,ChIJK_1s3c7QNRYRWsVIU3-m9ns,Q115,country/ETH,ET,Ethiopia,ET,ETH,0,432,20,4071,266264,3996,2652558,17838,1454503,,,17838,1454503,114963583,57516835,57446748,88290020,23788710,4591983,4591983,114.964,0.463,32037548,26828994,21439045,13792878,9038653,5704066,3624554,1929368,568477,96107662398,857,0.385,192800,9.0,40.0,1104300,1117893,5166,66.24,4.4,4.3,39.1,236.779,184.812,144.4,18.3,0.3,0.7135,0.0769,25.261953,8.692383,1,1,1,3,1,0,0,2,0,0,0,0,2,3,1,0,0,3,3,43.52,25.055556,18.333333,30.847222,0.0,14.930556,53.889006
ET,2021-05-16,ChIJK_1s3c7QNRYRWsVIU3-m9ns,Q115,country/ETH,ET,Ethiopia,ET,ETH,0,382,12,3824,266646,4008,2656382,5518,1460021,,,5518,1460021,114963583,57516835,57446748,88290020,23788710,4591983,4591983,114.964,0.463,32037548,26828994,21439045,13792878,9038653,5704066,3624554,1929368,568477,96107662398,857,0.385,192800,9.0,40.0,1104300,1117893,5166,66.24,4.4,4.3,39.1,236.779,184.812,144.4,18.3,0.3,0.7135,0.0769,25.261953,8.692383,1,1,1,3,1,0,0,2,0,0,0,0,2,3,1,0,0,3,3,43.52,18.222222,13.666667,23.481481,4.318,13.62963,74.874133
ET,2021-05-17,ChIJK_1s3c7QNRYRWsVIU3-m9ns,Q115,country/ETH,ET,Ethiopia,ET,ETH,0,454,13,5068,267100,4021,2661450,10058,1470079,,,10058,1470079,114963583,57516835,57446748,88290020,23788710,4591983,4591983,114.964,0.463,32037548,26828994,21439045,13792878,9038653,5704066,3624554,1929368,568477,96107662398,857,0.385,192800,9.0,40.0,1104300,1117893,5166,66.24,4.4,4.3,39.1,236.779,184.812,144.4,18.3,0.3,0.7135,0.0769,25.261953,8.692383,1,1,1,3,1,0,0,2,0,0,0,0,2,3,1,0,0,3,3,43.52,23.911111,17.411111,28.722222,4.1656,14.455556,57.742724
ET,2021-05-18,ChIJK_1s3c7QNRYRWsVIU3-m9ns,Q115,country/ETH,ET,Ethiopia,ET,ETH,0,497,17,4966,267597,4038,2666416,14741,1484820,,,14741,1484820,114963583,57516835,57446748,88290020,23788710,4591983,4591983,114.964,0.463,32037548,26828994,21439045,13792878,9038653,5704066,3624554,1929368,568477,96107662398,857,0.385,192800,9.0,40.0,1104300,1117893,5166,66.24,4.4,4.3,39.1,236.779,184.812,144.4,18.3,0.3,0.7135,0.0769,25.261953,8.692383,1,1,1,3,1,0,0,2,0,0,0,0,2,3,1,0,0,3,3,43.52,18.666667,12.222222,26.0,0.0,5.444444,41.855028
ET,2021-05-19,ChIJK_1s3c7QNRYRWsVIU3-m9ns,Q115,country/ETH,ET,Ethiopia,ET,ETH,0,438,10,5684,268035,4048,2672100,16904,1501724,,,16904,1501724,114963583,57516835,57446748,88290020,23788710,4591983,4591983,114.964,0.463,32037548,26828994,21439045,13792878,9038653,5704066,3624554,1929368,568477,96107662398,857,0.385,192800,9.0,40.0,1104300,1117893,5166,66.24,4.4,4.3,39.1,236.779,184.812,144.4,18.3,0.3,0.7135,0.0769,25.261953,8.692383,1,1,1,3,1,0,0,2,0,0,0,0,2,3,1,0,0,3,3,43.52,20.388889,13.0,25.0,0.0,5.0,36.463602
ET,2021-05-20,ChIJK_1s3c7QNRYRWsVIU3-m9ns,Q115,country/ETH,ET,Ethiopia,ET,ETH,0,485,12,5095,268520,4060,2677195,32556,1534280,,,32556,1534280,114963583,57516835,57446748,88290020,23788710,4591983,4591983,114.964,0.463,32037548,26828994,21439045,13792878,9038653,5704066,3624554,1929368,568477,96107662398,857,0.385,192800,9.0,40.0,1104300,1117893,5166,66.24,4.4,4.3,39.1,236.779,184.812,144.4,18.3,0.3,0.7135,0.0769,25.261953,8.692383,1,1,1,3,1,0,0,2,0,0,0,0,2,3,1,0,0,3,3,43.52,24.824074,15.240741,29.592593,0.508,10.355556,46.162603
ET,2021-05-21,ChIJK_1s3c7QNRYRWsVIU3-m9ns,Q115,country/ETH,ET,Ethiopia,ET,ETH,0,381,8,5563,268901,4068,2682758,49876,1584156,,,49876,1584156,114963583,57516835,57446748,88290020,23788710,4591983,4591983,114.964,0.463,32037548,26828994,21439045,13792878,9038653,5704066,3624554,1929368,568477,96107662398,857,0.385,192800,9.0,40.0,1104300,1117893,5166,66.24,4.4,4.3,39.1,236.779,184.812,144.4,18.3,0.3,0.7135,0.0769,25.261953,8.692383,1,1,1,3,1,0,0,2,0,0,0,0,2,3,1,0,0,3,3,43.52,22.805556,14.314815,29.37963,0.508,10.62963,47.138611
ET,2021-05-22,ChIJK_1s3c7QNRYRWsVIU3-m9ns,Q115,country/ETH,ET,Ethiopia,ET,ETH,0,293,8,4376,269194,4076,2687134,30961,1615117,,,30961,1615117,114963583,57516835,57446748,88290020,23788710,4591983,4591983,114.964,0.463,32037548,26828994,21439045,13792878,9038653,5704066,3624554,1929368,568477,96107662398,857,0.385,192800,9.0,40.0,1104300,1117893,5166,66.24,4.4,4.3,39.1,236.779,184.812,144.4,18.3,0.3,0.7135,0.0769,25.261953,8.692383,1,1,1,3,1,0,0,2,0,0,0,0,2,3,1,0,0,3,3,43.52,20.055556,13.0,26.0,0.0,4.555556,36.086421
ET,2021-05-23,ChIJK_1s3c7QNRYRWsVIU3-m9ns,Q115,country/ETH,ET,Ethiopia,ET,ETH,0,306,8,4106,269500,4084,2691240,40127,1655244,,,40127,1655244,114963583,57516835,57446748,88290020,23788710,4591983,4591983,114.964,0.463,32037548,26828994,21439045,13792878,9038653,5704066,3624554,1929368,568477,96107662398,857,0.385,192800,9.0,40.0,1104300,1117893,5166,66.24,4.4,4.3,39.1,236.779,184.812,144.4,18.3,0.3,0.7135,0.0769,25.261953,8.692383,1,1,1,3,1,0,0,2,0,0,0,0,2,3,1,0,0,3,3,43.52,20.666667,14.0,26.0,0.0,5.333333,36.684823
ET,2021-05-24,ChIJK_1s3c7QNRYRWsVIU3-m9ns,Q115,country/ETH,ET,Ethiopia,ET,ETH,0,282,9,4823,269782,4093,2696063,29206,1684450,,,29206,1684450,114963583,57516835,57446748,88290020,23788710,4591983,4591983,114.964,0.463,32037548,26828994,21439045,13792878,9038653,5704066,3624554,1929368,568477,96107662398,857,0.385,192800,9.0,40.0,1104300,1117893,5166,66.24,4.4,4.3,39.1,236.779,184.812,144.4,18.3,0.3,0.7135,0.0769,25.261953,8.692383,1,1,1,3,1,0,0,2,0,0,0,0,2,3,1,0,0,3,3,43.52,20.444444,15.0,26.0,0.0,6.444444,40.16005
ET,2021-05-25,ChIJK_1s3c7QNRYRWsVIU3-m9ns,Q115,country/ETH,ET,Ethiopia,ET,ETH,0,398,15,5027,270180,4108,2701090,33031,1717481,,,33031,1717481,114963583,57516835,57446748,88290020,23788710,4591983,4591983,114.964,0.463,32037548,26828994,21439045,13792878,9038653,5704066,3624554,1929368,568477,96107662398,857,0.385,192800,9.0,40.0,1104300,1117893,5166,66.24,4.4,4.3,39.1,236.779,184.812,144.4,18.3,0.3,0.7135,0.0769,25.261953,8.692383,1,1,1,3,1,0,0,2,0,0,0,0,2,3,1,0,0,3,3,43.52,24.375,19.097222,29.055556,0.0,7.944444,35.756414
ET,2021-05-26,ChIJK_1s3c7QNRYRWsVIU3-m9ns,Q115,country/ETH,ET,Ethiopia,ET,ETH,0,347,19,5056,270527,4127,2706146,21069,1738550,,,21069,1738550,114963583,57516835,57446748,88290020,23788710,4591983,4591983,114.964,0.463,32037548,26828994,21439045,13792878,9038653,5704066,3624554,1929368,568477,96107662398,857,0.385,192800,9.0,40.0,1104300,1117893,5166,66.24,4.4,4.3,39.1,236.779,184.812,144.4,18.3,0.3,0.7135,0.0769,25.261953,8.692383,1,1,1,3,1,0,0,2,0,0,0,0,2,3,1,0,0,3,3,43.52,23.244444,14.366667,30.6,0.0,10.411111,44.846671
ET,2021-05-27,ChIJK_1s3c7QNRYRWsVIU3-m9ns,Q115,country/ETH,ET,Ethiopia,ET,ETH,0,417,12,5772,270944,4139,2711918,46172,1784722,,,46172,1784722,114963583,57516835,57446748,88290020,23788710,4591983,4591983,114.964,0.463,32037548,26828994,21439045,13792878,9038653,5704066,3624554,1929368,568477,96107662398,857,0.385,192800,9.0,40.0,1104300,1117893,5166,66.24,4.4,4.3,39.1,236.779,184.812,144.4,18.3,0.3,0.7135,0.0769,25.261953,8.692383,1,1,1,3,1,0,0,2,0,0,0,0,2,3,1,0,0,3,3,43.52,22.944444,14.018519,28.546296,0.0,11.194444,47.778861
ET,2021-05-28,ChIJK_1s3c7QNRYRWsVIU3-m9ns,Q115,country/ETH,ET,Ethiopia,ET,ETH,0,256,4,5005,271200,4143,2716923,13418,1798140,,,13418,1798140,114963583,57516835,57446748,88290020,23788710,4591983,4591983,114.964,0.463,32037548,26828994,21439045,13792878,9038653,5704066,3624554,1929368,568477,96107662398,857,0.385,192800,9.0,40.0,1104300,1117893,5166,66.24,4.4,4.3,39.1,236.779,184.812,144.4,18.3,0.3,0.7135,0.0769,25.261953,8.692383,1,1,1,3,1,0,0,2,0,0,0,0,2,3,1,0,0,3,3,43.52,21.244444,13.711111,26.077778,0.0508,8.944444,45.7248
ET,2021-05-29,ChIJK_1s3c7QNRYRWsVIU3-m9ns,Q115,country/ETH,ET,Ethiopia,ET,ETH,0,145,12,3572,271345,4155,2720495,3035,1801175,,,3035,1801175,114963583,57516835,57446748,88290020,23788710,4591983,4591983,114.964,0.463,32037548,26828994,21439045,13792878,9038653,5704066,3624554,1929368,568477,96107662398,857,0.385,192800,9.0,40.0,1104300,1117893,5166,66.24,4.4,4.3,39.1,236.779,184.812,144.4,18.3,0.3,0.7135,0.0769,25.261953,8.692383,1,1,1,3,1,0,0,2,0,0,0,0,2,3,1,0,0,3,3,43.52,23.666667,15.462963,31.111111,0.0,8.592593,38.415093
ET,2021-05-30,ChIJK_1s3c7QNRYRWsVIU3-m9ns,Q115,country/ETH,ET,Ethiopia,ET,ETH,0,196,10,3464,271541,4165,2723959,3831,1805006,,,3831,1805006,114963583,57516835,57446748,88290020,23788710,4591983,4591983,114.964,0.463,32037548,26828994,21439045,13792878,9038653,5704066,3624554,1929368,568477,96107662398,857,0.385,192800,9.0,40.0,1104300,1117893,5166,66.24,4.4,4.3,39.1,236.779,184.812,144.4,18.3,0.3,0.7135,0.0769,25.261953,8.692383,1,1,1,3,1,0,0,2,0,0,0,0,2,3,1,0,0,3,3,43.52,23.777778,13.435185,30.592593,0.0,6.564815,33.33183
ET,2021-05-31,ChIJK_1s3c7QNRYRWsVIU3-m9ns,Q115,country/ETH,ET,Ethiopia,ET,ETH,0,249,6,4600,271790,4171,2728559,8733,1813739,,,8733,1813739,114963583,57516835,57446748,88290020,23788710,4591983,4591983,114.964,0.463,32037548,26828994,21439045,13792878,9038653,5704066,3624554,1929368,568477,96107662398,857,0.385,192800,9.0,40.0,1104300,1117893,5166,66.24,4.4,4.3,39.1,236.779,184.812,144.4,18.3,0.3,0.7135,0.0769,25.261953,8.692383,1,1,1,3,1,0,0,2,0,0,0,0,2,3,1,0,0,3,3,43.52,25.2,15.877778,31.533333,0.0,9.511111,37.636924
ET,2021-06-01,ChIJK_1s3c7QNRYRWsVIU3-m9ns,Q115,country/ETH,ET,Ethiopia,ET,ETH,0,246,7,5003,272036,4178,2733562,8604,1822343,,,8604,1822343,114963583,57516835,57446748,88290020,23788710,4591983,4591983,114.964,0.463,32037548,26828994,21439045,13792878,9038653,5704066,3624554,1929368,568477,96107662398,857,0.385,192800,9.0,40.0,1104300,1117893,5166,66.24,4.4,4.3,39.1,236.779,184.812,144.4,18.3,0.3,0.7135,0.0769,25.261953,8.692383,1,1,1,3,1,0,0,2,0,0,0,0,2,3,1,0,0,3,3,43.52,23.907407,14.25,28.990741,0.0,9.796296,42.165457
ET,2021-06-02,ChIJK_1s3c7QNRYRWsVIU3-m9ns,Q115,country/ETH,ET,Ethiopia,ET,ETH,0,249,7,4376,272285,4185,2737938,16226,1838569,,,16226,1838569,114963583,57516835,57446748,88290020,23788710,4591983,4591983,114.964,0.463,32037548,26828994,21439045,13792878,9038653,5704066,3624554,1929368,568477,96107662398,857,0.385,192800,9.0,40.0,1104300,1117893,5166,66.24,4.4,4.3,39.1,236.779,184.812,144.4,18.3,0.3,0.7135,0.0769,25.261953,8.692383,1,1,1,3,1,0,0,2,0,0,0,0,2,3,1,0,0,3,3,43.52,23.666667,14.544444,31.044444,0.0,12.377778,49.682168
ET,2021-06-03,ChIJK_1s3c7QNRYRWsVIU3-m9ns,Q115,country/ETH,ET,Ethiopia,ET,ETH,0,347,8,5709,272632,4193,2743647,14690,1853259,,,14690,1853259,114963583,57516835,57446748,88290020,23788710,4591983,4591983,114.964,0.463,32037548,26828994,21439045,13792878,9038653,5704066,3624554,1929368,568477,96107662398,857,0.385,192800,9.0,40.0,1104300,1117893,5166,66.24,4.4,4.3,39.1,236.779,184.812,144.4,18.3,0.3,0.7135,0.0769,25.261953,8.692383,1,1,1,3,1,0,0,2,0,0,0,0,2,3,1,0,0,3,3,43.52,23.166667,18.694444,28.0,0.0,12.972222,54.575526
ET,2021-06-04,ChIJK_1s3c7QNRYRWsVIU3-m9ns,Q115,country/ETH,ET,Ethiopia,ET,ETH,0,173,8,4505,272805,4201,2748152,12699,1865958,,,12699,1865958,114963583,57516835,57446748,88290020,23788710,4591983,4591983,114.964,0.463,32037548,26828994,21439045,13792878,9038653,5704066,3624554,1929368,568477,96107662398,857,0.385,192800,9.0,40.0,1104300,1117893,5166,66.24,4.4,4.3,39.1,236.779,184.812,144.4,18.3,0.3,0.7135,0.0769,25.261953,8.692383,1,1,1,3,1,0,0,2,0,0,0,0,2,3,1,0,0,3,3,43.52,26.166667,19.296296,31.074074,0.0,9.574074,35.237385
ET,2021-06-05,ChIJK_1s3c7QNRYRWsVIU3-m9ns,Q115,country/ETH,ET,Ethiopia,ET,ETH,0,109,8,3835,272914,4209,2751987,12409,1878367,,,12409,1878367,114963583,57516835,57446748,88290020,23788710,4591983,4591983,114.964,0.463,32037548,26828994,21439045,13792878,9038653,5704066,3624554,1929368,568477,96107662398,857,0.385,192800,9.0,40.0,1104300,1117893,5166,66.24,4.4,4.3,39.1,236.779,184.812,144.4,18.3,0.3,0.7135,0.0769,25.261953,8.692383,1,1,1,3,1,0,0,2,0,0,0,0,2,3,1,0,0,3,3,43.52,24.513889,16.347222,32.0,0.0,11.138889,43.135249
ET,2021-06-06,ChIJK_1s3c7QNRYRWsVIU3-m9ns,Q115,country/ETH,ET,Ethiopia,ET,ETH,0,110,4,3442,273024,4213,2755429,4352,1882719,,,4352,1882719,114963583,57516835,57446748,88290020,23788710,4591983,4591983,114.964,0.463,32037548,26828994,21439045,13792878,9038653,5704066,3624554,1929368,568477,96107662398,857,0.385,192800,9.0,40.0,1104300,1117893,5166,66.24,4.4,4.3,39.1,236.779,184.812,144.4,18.3,0.3,0.7135,0.0769,25.261953,8.692383,1,1,1,3,1,0,0,2,0,0,0,0,2,3,1,0,0,3,3,43.52,23.518519,14.981481,29.472222,0.0,11.222222,47.033029
ET,2021-06-07,ChIJK_1s3c7QNRYRWsVIU3-m9ns,Q115,country/ETH,ET,Ethiopia,ET,ETH,0,151,7,4426,273175,4220,2759855,5495,1888214,,,5495,1888214,114963583,57516835,57446748,88290020,23788710,4591983,4591983,114.964,0.463,32037548,26828994,21439045,13792878,9038653,5704066,3624554,1929368,568477,96107662398,857,0.385,192800,9.0,40.0,1104300,1117893,5166,66.24,4.4,4.3,39.1,236.779,184.812,144.4,18.3,0.3,0.7135,0.0769,25.261953,8.692383,1,1,1,3,1,0,0,2,0,0,0,0,2,3,1,0,0,3,3,43.52,24.407407,16.574074,31.268519,0.338667,9.157407,38.043724
ET,2021-06-08,ChIJK_1s3c7QNRYRWsVIU3-m9ns,Q115,country/ETH,ET,Ethiopia,ET,ETH,0,223,6,4935,273398,4226,2764790,6503,1894717,,,6503,1894717,114963583,57516835,57446748,88290020,23788710,4591983,4591983,114.964,0.463,32037548,26828994,21439045,13792878,9038653,5704066,3624554,1929368,568477,96107662398,857,0.385,192800,9.0,40.0,1104300,1117893,5166,66.24,4.4,4.3,39.1,236.779,184.812,144.4,18.3,0.3,0.7135,0.0769,25.261953,8.692383,1,1,1,3,1,0,0,2,0,0,0,0,2,3,1,0,0,3,3,43.52,24.388889,18.092593,32.685185,0.0,9.833333,40.215502
ET,2021-06-09,ChIJK_1s3c7QNRYRWsVIU3-m9ns,Q115,country/ETH,ET,Ethiopia,ET,ETH,0,280,5,6069,273678,4231,2770859,6646,1901363,,,6646,1901363,114963583,57516835,57446748,88290020,23788710,4591983,4591983,114.964,0.463,32037548,26828994,21439045,13792878,9038653,5704066,3624554,1929368,568477,96107662398,857,0.385,192800,9.0,40.0,1104300,1117893,5166,66.24,4.4,4.3,39.1,236.779,184.812,144.4,18.3,0.3,0.7135,0.0769,25.261953,8.692383,1,1,1,3,1,0,0,2,0,0,0,0,2,3,1,0,0,3,3,43.52,23.0,13.388889,29.388889,0.0,10.955556,47.456157
ET,2021-06-10,ChIJK_1s3c7QNRYRWsVIU3-m9ns,Q115,country/ETH,ET,Ethiopia,ET,ETH,0,214,4,5568,273892,4235,2776427,19313,1920676,,,19313,1920676,114963583,57516835,57446748,88290020,23788710,4591983,4591983,114.964,0.463,32037548,26828994,21439045,13792878,9038653,5704066,3624554,1929368,568477,96107662398,857,0.385,192800,9.0,40.0,1104300,1117893,5166,66.24,4.4,4.3,39.1,236.779,184.812,144.4,18.3,0.3,0.7135,0.0769,25.261953,8.692383,1,1,1,3,1,0,0,2,0,0,0,0,2,3,1,0,0,3,3,43.52,27.240741,21.333333,33.462963,0.0,14.518519,46.424477
ET,2021-06-11,ChIJK_1s3c7QNRYRWsVIU3-m9ns,Q115,country/ETH,ET,Ethiopia,ET,ETH,0,136,2,5405,274028,4237,2781832,11846,1932522,,,11846,1932522,114963583,57516835,57446748,88290020,23788710,4591983,4591983,114.964,0.463,32037548,26828994,21439045,13792878,9038653,5704066,3624554,1929368,568477,96107662398,857,0.385,192800,9.0,40.0,1104300,1117893,5166,66.24,4.4,4.3,39.1,236.779,184.812,144.4,18.3,0.3,0.7135,0.0769,25.261953,8.692383,1,1,1,3,1,0,0,2,0,0,0,0,2,3,1,0,0,3,3,43.52,21.12963,14.851852,26.944444,0.0,9.666667,49.792917
