location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,cumulative_tested,new_persons_vaccinated,cumulative_persons_vaccinated,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_vaccine_doses_administered,cumulative_vaccine_doses_administered,population,population_male,population_female,population_rural,population_urban,population_largest_city,population_clustered,population_density,human_development_index,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,gdp_usd,gdp_per_capita_usd,human_capital_index,openstreetmap_id,latitude,longitude,area_sq_km,area_rural_sq_km,area_urban_sq_km,life_expectancy,smoking_prevalence,diabetes_prevalence,infant_mortality_rate,adult_male_mortality_rate,adult_female_mortality_rate,pollution_mortality_rate,comorbidity_mortality_rate,nurses_per_1000,physicians_per_1000,health_expenditure_usd,out_of_pocket_health_expenditure_usd,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_transit_stations,mobility_workplaces,mobility_residential,school_closing,workplace_closing,cancel_public_events,restrictions_on_gatherings,public_transport_closing,stay_at_home_requirements,restrictions_on_internal_movement,international_travel_controls,income_support,debt_relief,fiscal_measures,international_support,public_information_campaigns,testing_policy,contact_tracing,emergency_investment_in_healthcare,investment_in_vaccines,facial_coverings,vaccination_policy,stringency_index,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
TZ,2021-04-06,ChIJEaFpSDFRSxgRMMTBSzEXWog,Q924,country/TZA,TZ,Tanzania,TZ,TZA,0,0,0,509,21,,,,,,,,59734213,29851108,29883105,37993578,20011885,6368272,7429015,67.435,0.538,18362316,14089042,9846249,7161928,4820727,2926635,1622800,741236,163280,63177068174,1122,0.4,195270,-6.307,34.854,947300,886549,3405,65.015,14.8,5.7,37.6,249.798,193.172,139.0,17.9,0.5843,0.014,33.916576,8.172585,0,12,-10,3,-24,4,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,8.33,22.12963,17.37037,28.759259,0.0,17.37037,74.53986
TZ,2021-04-07,ChIJEaFpSDFRSxgRMMTBSzEXWog,Q924,country/TZA,TZ,Tanzania,TZ,TZA,0,0,0,509,21,,,,,,,,59734213,29851108,29883105,37993578,20011885,6368272,7429015,67.435,0.538,18362316,14089042,9846249,7161928,4820727,2926635,1622800,741236,163280,63177068174,1122,0.4,195270,-6.307,34.854,947300,886549,3405,65.015,14.8,5.7,37.6,249.798,193.172,139.0,17.9,0.5843,0.014,33.916576,8.172585,-7,1,-21,-7,-54,15,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,8.33,22.0,17.833333,27.333333,33.02,16.833333,72.529683
TZ,2021-04-08,ChIJEaFpSDFRSxgRMMTBSzEXWog,Q924,country/TZA,TZ,Tanzania,TZ,TZA,0,0,0,509,21,,,,,,,,59734213,29851108,29883105,37993578,20011885,6368272,7429015,67.435,0.538,18362316,14089042,9846249,7161928,4820727,2926635,1622800,741236,163280,63177068174,1122,0.4,195270,-6.307,34.854,947300,886549,3405,65.015,14.8,5.7,37.6,249.798,193.172,139.0,17.9,0.5843,0.014,33.916576,8.172585,-4,11,-12,4,-22,7,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,8.33,21.666667,16.87037,27.796296,0.0,16.481481,72.389261
TZ,2021-04-09,ChIJEaFpSDFRSxgRMMTBSzEXWog,Q924,country/TZA,TZ,Tanzania,TZ,TZA,0,0,0,509,21,,,,,,,,59734213,29851108,29883105,37993578,20011885,6368272,7429015,67.435,0.538,18362316,14089042,9846249,7161928,4820727,2926635,1622800,741236,163280,63177068174,1122,0.4,195270,-6.307,34.854,947300,886549,3405,65.015,14.8,5.7,37.6,249.798,193.172,139.0,17.9,0.5843,0.014,33.916576,8.172585,-1,12,-8,5,-20,6,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,8.33,22.296296,18.0,28.444444,33.104667,16.425926,69.473993
TZ,2021-04-10,ChIJEaFpSDFRSxgRMMTBSzEXWog,Q924,country/TZA,TZ,Tanzania,TZ,TZA,0,0,0,509,21,,,,,,,,59734213,29851108,29883105,37993578,20011885,6368272,7429015,67.435,0.538,18362316,14089042,9846249,7161928,4820727,2926635,1622800,741236,163280,63177068174,1122,0.4,195270,-6.307,34.854,947300,886549,3405,65.015,14.8,5.7,37.6,249.798,193.172,139.0,17.9,0.5843,0.014,33.916576,8.172585,-3,10,-11,3,-19,5,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,8.33,21.333333,17.740741,26.796296,3.302,16.407407,74.099078
TZ,2021-04-11,ChIJEaFpSDFRSxgRMMTBSzEXWog,Q924,country/TZA,TZ,Tanzania,TZ,TZA,0,0,0,509,21,,,,,,,,59734213,29851108,29883105,37993578,20011885,6368272,7429015,67.435,0.538,18362316,14089042,9846249,7161928,4820727,2926635,1622800,741236,163280,63177068174,1122,0.4,195270,-6.307,34.854,947300,886549,3405,65.015,14.8,5.7,37.6,249.798,193.172,139.0,17.9,0.5843,0.014,33.916576,8.172585,-8,-11,-15,-1,-29,7,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,8.33,21.722222,16.5,28.0,0.0,16.722222,73.367332
TZ,2021-04-12,ChIJEaFpSDFRSxgRMMTBSzEXWog,Q924,country/TZA,TZ,Tanzania,TZ,TZA,0,0,0,509,21,,,,,,,,59734213,29851108,29883105,37993578,20011885,6368272,7429015,67.435,0.538,18362316,14089042,9846249,7161928,4820727,2926635,1622800,741236,163280,63177068174,1122,0.4,195270,-6.307,34.854,947300,886549,3405,65.015,14.8,5.7,37.6,249.798,193.172,139.0,17.9,0.5843,0.014,33.916576,8.172585,-4,16,-9,6,-18,6,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,8.33,22.462963,17.5,28.592593,0.592667,16.148148,67.519848
TZ,2021-04-13,ChIJEaFpSDFRSxgRMMTBSzEXWog,Q924,country/TZA,TZ,Tanzania,TZ,TZA,0,0,0,509,21,,,,,,,,59734213,29851108,29883105,37993578,20011885,6368272,7429015,67.435,0.538,18362316,14089042,9846249,7161928,4820727,2926635,1622800,741236,163280,63177068174,1122,0.4,195270,-6.307,34.854,947300,886549,3405,65.015,14.8,5.7,37.6,249.798,193.172,139.0,17.9,0.5843,0.014,33.916576,8.172585,-1,13,-12,6,-17,7,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2.78,21.537037,16.62963,27.203704,0.0,16.333333,72.292722
TZ,2021-04-14,ChIJEaFpSDFRSxgRMMTBSzEXWog,Q924,country/TZA,TZ,Tanzania,TZ,TZA,0,0,0,509,21,,,,,,,,59734213,29851108,29883105,37993578,20011885,6368272,7429015,67.435,0.538,18362316,14089042,9846249,7161928,4820727,2926635,1622800,741236,163280,63177068174,1122,0.4,195270,-6.307,34.854,947300,886549,3405,65.015,14.8,5.7,37.6,249.798,193.172,139.0,17.9,0.5843,0.014,33.916576,8.172585,1,16,-13,7,-16,6,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2.78,21.944444,17.62963,28.5,0.0,16.740741,72.415635
TZ,2021-04-15,ChIJEaFpSDFRSxgRMMTBSzEXWog,Q924,country/TZA,TZ,Tanzania,TZ,TZA,0,0,0,509,21,,,,,,,,59734213,29851108,29883105,37993578,20011885,6368272,7429015,67.435,0.538,18362316,14089042,9846249,7161928,4820727,2926635,1622800,741236,163280,63177068174,1122,0.4,195270,-6.307,34.854,947300,886549,3405,65.015,14.8,5.7,37.6,249.798,193.172,139.0,17.9,0.5843,0.014,33.916576,8.172585,1,15,-12,7,-15,7,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2.78,21.796296,17.925926,28.203704,1.524,16.796296,73.297202
TZ,2021-04-16,ChIJEaFpSDFRSxgRMMTBSzEXWog,Q924,country/TZA,TZ,Tanzania,TZ,TZA,0,0,0,509,21,,,,,,,,59734213,29851108,29883105,37993578,20011885,6368272,7429015,67.435,0.538,18362316,14089042,9846249,7161928,4820727,2926635,1622800,741236,163280,63177068174,1122,0.4,195270,-6.307,34.854,947300,886549,3405,65.015,14.8,5.7,37.6,249.798,193.172,139.0,17.9,0.5843,0.014,33.916576,8.172585,-5,9,-9,1,-15,6,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2.78,22.0,17.537037,28.5,0.508,17.055556,73.63074
TZ,2021-04-17,ChIJEaFpSDFRSxgRMMTBSzEXWog,Q924,country/TZA,TZ,Tanzania,TZ,TZA,0,0,0,509,21,,,,,,,,59734213,29851108,29883105,37993578,20011885,6368272,7429015,67.435,0.538,18362316,14089042,9846249,7161928,4820727,2926635,1622800,741236,163280,63177068174,1122,0.4,195270,-6.307,34.854,947300,886549,3405,65.015,14.8,5.7,37.6,249.798,193.172,139.0,17.9,0.5843,0.014,33.916576,8.172585,-4,11,-9,0,-14,6,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2.78,22.518519,17.62963,27.925926,6.011333,16.685185,69.61583
TZ,2021-04-18,ChIJEaFpSDFRSxgRMMTBSzEXWog,Q924,country/TZA,TZ,Tanzania,TZ,TZA,0,0,0,509,21,,,,,,,,59734213,29851108,29883105,37993578,20011885,6368272,7429015,67.435,0.538,18362316,14089042,9846249,7161928,4820727,2926635,1622800,741236,163280,63177068174,1122,0.4,195270,-6.307,34.854,947300,886549,3405,65.015,14.8,5.7,37.6,249.798,193.172,139.0,17.9,0.5843,0.014,33.916576,8.172585,-13,-13,-18,-8,-25,9,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2.78,21.907407,17.925926,26.666667,0.0,15.740741,68.052839
TZ,2021-04-19,ChIJEaFpSDFRSxgRMMTBSzEXWog,Q924,country/TZA,TZ,Tanzania,TZ,TZA,0,0,0,509,21,,,,,,,,59734213,29851108,29883105,37993578,20011885,6368272,7429015,67.435,0.538,18362316,14089042,9846249,7161928,4820727,2926635,1622800,741236,163280,63177068174,1122,0.4,195270,-6.307,34.854,947300,886549,3405,65.015,14.8,5.7,37.6,249.798,193.172,139.0,17.9,0.5843,0.014,33.916576,8.172585,-5,12,-10,3,-13,8,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2.78,21.259259,17.092593,26.722222,0.0,15.518519,69.796699
TZ,2021-04-20,ChIJEaFpSDFRSxgRMMTBSzEXWog,Q924,country/TZA,TZ,Tanzania,TZ,TZA,0,0,0,509,21,,,,,,,,59734213,29851108,29883105,37993578,20011885,6368272,7429015,67.435,0.538,18362316,14089042,9846249,7161928,4820727,2926635,1622800,741236,163280,63177068174,1122,0.4,195270,-6.307,34.854,947300,886549,3405,65.015,14.8,5.7,37.6,249.798,193.172,139.0,17.9,0.5843,0.014,33.916576,8.172585,2,10,-8,5,-13,7,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2.78,21.148148,17.833333,25.759259,0.846667,16.462963,74.629278
TZ,2021-04-21,ChIJEaFpSDFRSxgRMMTBSzEXWog,Q924,country/TZA,TZ,Tanzania,TZ,TZA,0,0,0,509,21,,,,,,,,59734213,29851108,29883105,37993578,20011885,6368272,7429015,67.435,0.538,18362316,14089042,9846249,7161928,4820727,2926635,1622800,741236,163280,63177068174,1122,0.4,195270,-6.307,34.854,947300,886549,3405,65.015,14.8,5.7,37.6,249.798,193.172,139.0,17.9,0.5843,0.014,33.916576,8.172585,4,13,-7,5,-12,6,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2.78,22.148148,17.62963,28.240741,0.0,16.240741,69.220354
TZ,2021-04-22,ChIJEaFpSDFRSxgRMMTBSzEXWog,Q924,country/TZA,TZ,Tanzania,TZ,TZA,0,0,0,509,21,,,,,,,,59734213,29851108,29883105,37993578,20011885,6368272,7429015,67.435,0.538,18362316,14089042,9846249,7161928,4820727,2926635,1622800,741236,163280,63177068174,1122,0.4,195270,-6.307,34.854,947300,886549,3405,65.015,14.8,5.7,37.6,249.798,193.172,139.0,17.9,0.5843,0.014,33.916576,8.172585,5,15,-9,7,-11,6,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2.78,22.148148,17.0,28.12963,0.0,16.314815,69.555488
TZ,2021-04-23,ChIJEaFpSDFRSxgRMMTBSzEXWog,Q924,country/TZA,TZ,Tanzania,TZ,TZA,0,0,0,509,21,,,,,,,,59734213,29851108,29883105,37993578,20011885,6368272,7429015,67.435,0.538,18362316,14089042,9846249,7161928,4820727,2926635,1622800,741236,163280,63177068174,1122,0.4,195270,-6.307,34.854,947300,886549,3405,65.015,14.8,5.7,37.6,249.798,193.172,139.0,17.9,0.5843,0.014,33.916576,8.172585,2,16,-6,5,-10,5,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2.78,22.222222,17.203704,28.666667,0.0,15.722222,66.66706
TZ,2021-04-24,ChIJEaFpSDFRSxgRMMTBSzEXWog,Q924,country/TZA,TZ,Tanzania,TZ,TZA,0,0,0,509,21,,,,,,,,59734213,29851108,29883105,37993578,20011885,6368272,7429015,67.435,0.538,18362316,14089042,9846249,7161928,4820727,2926635,1622800,741236,163280,63177068174,1122,0.4,195270,-6.307,34.854,947300,886549,3405,65.015,14.8,5.7,37.6,249.798,193.172,139.0,17.9,0.5843,0.014,33.916576,8.172585,0,20,-6,6,-11,5,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2.78,22.925926,17.222222,28.0,0.0,16.148148,65.640484
TZ,2021-04-25,ChIJEaFpSDFRSxgRMMTBSzEXWog,Q924,country/TZA,TZ,Tanzania,TZ,TZA,0,0,0,509,21,,,,,,,,59734213,29851108,29883105,37993578,20011885,6368272,7429015,67.435,0.538,18362316,14089042,9846249,7161928,4820727,2926635,1622800,741236,163280,63177068174,1122,0.4,195270,-6.307,34.854,947300,886549,3405,65.015,14.8,5.7,37.6,249.798,193.172,139.0,17.9,0.5843,0.014,33.916576,8.172585,-4,-6,-11,-3,-21,8,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2.78,22.314815,18.537037,28.0,8.001,17.222222,73.08202
TZ,2021-04-26,ChIJEaFpSDFRSxgRMMTBSzEXWog,Q924,country/TZA,TZ,Tanzania,TZ,TZA,0,0,0,509,21,,,,,,,,59734213,29851108,29883105,37993578,20011885,6368272,7429015,67.435,0.538,18362316,14089042,9846249,7161928,4820727,2926635,1622800,741236,163280,63177068174,1122,0.4,195270,-6.307,34.854,947300,886549,3405,65.015,14.8,5.7,37.6,249.798,193.172,139.0,17.9,0.5843,0.014,33.916576,8.172585,-2,14,-13,1,-49,15,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2.78,21.814815,17.833333,28.592593,23.198667,17.777778,77.888049
TZ,2021-04-27,ChIJEaFpSDFRSxgRMMTBSzEXWog,Q924,country/TZA,TZ,Tanzania,TZ,TZA,0,0,0,509,21,,,,,,,,59734213,29851108,29883105,37993578,20011885,6368272,7429015,67.435,0.538,18362316,14089042,9846249,7161928,4820727,2926635,1622800,741236,163280,63177068174,1122,0.4,195270,-6.307,34.854,947300,886549,3405,65.015,14.8,5.7,37.6,249.798,193.172,139.0,17.9,0.5843,0.014,33.916576,8.172585,8,15,-6,9,-8,4,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2.78,22.055556,17.333333,28.333333,0.254,17.185185,74.057617
TZ,2021-04-28,ChIJEaFpSDFRSxgRMMTBSzEXWog,Q924,country/TZA,TZ,Tanzania,TZ,TZA,0,0,0,509,21,,,,,,,,59734213,29851108,29883105,37993578,20011885,6368272,7429015,67.435,0.538,18362316,14089042,9846249,7161928,4820727,2926635,1622800,741236,163280,63177068174,1122,0.4,195270,-6.307,34.854,947300,886549,3405,65.015,14.8,5.7,37.6,249.798,193.172,139.0,17.9,0.5843,0.014,33.916576,8.172585,7,19,-7,9,-9,5,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2.78,22.166667,17.592593,28.12963,1.100667,17.0,72.613608
TZ,2021-04-29,ChIJEaFpSDFRSxgRMMTBSzEXWog,Q924,country/TZA,TZ,Tanzania,TZ,TZA,0,0,0,509,21,,,,,,,,59734213,29851108,29883105,37993578,20011885,6368272,7429015,67.435,0.538,18362316,14089042,9846249,7161928,4820727,2926635,1622800,741236,163280,63177068174,1122,0.4,195270,-6.307,34.854,947300,886549,3405,65.015,14.8,5.7,37.6,249.798,193.172,139.0,17.9,0.5843,0.014,33.916576,8.172585,0,12,-10,5,-12,9,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2.78,23.796296,19.222222,27.759259,0.0,16.851852,65.290706
TZ,2021-04-30,ChIJEaFpSDFRSxgRMMTBSzEXWog,Q924,country/TZA,TZ,Tanzania,TZ,TZA,0,0,0,509,21,,,,,,,,59734213,29851108,29883105,37993578,20011885,6368272,7429015,67.435,0.538,18362316,14089042,9846249,7161928,4820727,2926635,1622800,741236,163280,63177068174,1122,0.4,195270,-6.307,34.854,947300,886549,3405,65.015,14.8,5.7,37.6,249.798,193.172,139.0,17.9,0.5843,0.014,33.916576,8.172585,3,16,-5,8,-8,5,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2.78,21.777778,17.666667,27.296296,0.0,16.222222,70.812316
TZ,2021-05-01,ChIJEaFpSDFRSxgRMMTBSzEXWog,Q924,country/TZA,TZ,Tanzania,TZ,TZA,0,0,0,509,21,,,,,,,,59734213,29851108,29883105,37993578,20011885,6368272,7429015,67.435,0.538,18362316,14089042,9846249,7161928,4820727,2926635,1622800,741236,163280,63177068174,1122,0.4,195270,-6.307,34.854,947300,886549,3405,65.015,14.8,5.7,37.6,249.798,193.172,139.0,17.9,0.5843,0.014,33.916576,8.172585,1,13,-11,3,-24,8,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2.78,22.425926,17.333333,29.740741,0.0,16.148148,67.692205
TZ,2021-05-02,ChIJEaFpSDFRSxgRMMTBSzEXWog,Q924,country/TZA,TZ,Tanzania,TZ,TZA,0,0,0,509,21,,,,,,,,59734213,29851108,29883105,37993578,20011885,6368272,7429015,67.435,0.538,18362316,14089042,9846249,7161928,4820727,2926635,1622800,741236,163280,63177068174,1122,0.4,195270,-6.307,34.854,947300,886549,3405,65.015,14.8,5.7,37.6,249.798,193.172,139.0,17.9,0.5843,0.014,33.916576,8.172585,2,2,-7,7,-18,6,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2.78,22.074074,17.796296,28.759259,4.487333,16.574074,71.752321
TZ,2021-05-03,ChIJEaFpSDFRSxgRMMTBSzEXWog,Q924,country/TZA,TZ,Tanzania,TZ,TZA,0,0,0,509,21,,,,,,,,59734213,29851108,29883105,37993578,20011885,6368272,7429015,67.435,0.538,18362316,14089042,9846249,7161928,4820727,2926635,1622800,741236,163280,63177068174,1122,0.4,195270,-6.307,34.854,947300,886549,3405,65.015,14.8,5.7,37.6,249.798,193.172,139.0,17.9,0.5843,0.014,33.916576,8.172585,-5,13,-9,3,-13,9,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2.78,22.444444,17.777778,27.425926,4.572,16.37037,68.565686
TZ,2021-05-04,ChIJEaFpSDFRSxgRMMTBSzEXWog,Q924,country/TZA,TZ,Tanzania,TZ,TZA,0,0,0,509,21,,,,,,,,59734213,29851108,29883105,37993578,20011885,6368272,7429015,67.435,0.538,18362316,14089042,9846249,7161928,4820727,2926635,1622800,741236,163280,63177068174,1122,0.4,195270,-6.307,34.854,947300,886549,3405,65.015,14.8,5.7,37.6,249.798,193.172,139.0,17.9,0.5843,0.014,33.916576,8.172585,11,24,-6,13,-8,6,0,0,0,0,0,0,0,3,0,0,0,0,1,1,0,0,0,0,0,13.89,20.851852,16.777778,25.944444,0.0,15.611111,72.101027
TZ,2021-05-05,ChIJEaFpSDFRSxgRMMTBSzEXWog,Q924,country/TZA,TZ,Tanzania,TZ,TZA,0,0,0,509,21,,,,,,,,59734213,29851108,29883105,37993578,20011885,6368272,7429015,67.435,0.538,18362316,14089042,9846249,7161928,4820727,2926635,1622800,741236,163280,63177068174,1122,0.4,195270,-6.307,34.854,947300,886549,3405,65.015,14.8,5.7,37.6,249.798,193.172,139.0,17.9,0.5843,0.014,33.916576,8.172585,11,22,-6,14,-8,6,0,0,0,0,0,0,0,3,0,0,0,0,1,1,0,0,0,0,0,13.89,22.092593,15.962963,28.074074,0.0,15.277778,65.431575
TZ,2021-05-06,ChIJEaFpSDFRSxgRMMTBSzEXWog,Q924,country/TZA,TZ,Tanzania,TZ,TZA,0,0,0,509,21,,,,,,,,59734213,29851108,29883105,37993578,20011885,6368272,7429015,67.435,0.538,18362316,14089042,9846249,7161928,4820727,2926635,1622800,741236,163280,63177068174,1122,0.4,195270,-6.307,34.854,947300,886549,3405,65.015,14.8,5.7,37.6,249.798,193.172,139.0,17.9,0.5843,0.014,33.916576,8.172585,12,25,-4,17,-7,6,0,0,0,0,0,0,0,3,0,0,0,0,1,1,0,0,0,0,0,13.89,20.648148,16.425926,27.518519,33.02,15.462963,72.313248
TZ,2021-05-07,ChIJEaFpSDFRSxgRMMTBSzEXWog,Q924,country/TZA,TZ,Tanzania,TZ,TZA,0,0,0,509,21,,,,,,,,59734213,29851108,29883105,37993578,20011885,6368272,7429015,67.435,0.538,18362316,14089042,9846249,7161928,4820727,2926635,1622800,741236,163280,63177068174,1122,0.4,195270,-6.307,34.854,947300,886549,3405,65.015,14.8,5.7,37.6,249.798,193.172,139.0,17.9,0.5843,0.014,33.916576,8.172585,8,23,-2,13,-5,5,0,0,0,0,0,0,0,3,0,0,0,0,1,1,0,0,0,0,0,13.89,22.203704,16.925926,29.092593,0.0,15.148148,64.364514
TZ,2021-05-08,ChIJEaFpSDFRSxgRMMTBSzEXWog,Q924,country/TZA,TZ,Tanzania,TZ,TZA,0,0,0,509,21,,,,,,,,59734213,29851108,29883105,37993578,20011885,6368272,7429015,67.435,0.538,18362316,14089042,9846249,7161928,4820727,2926635,1622800,741236,163280,63177068174,1122,0.4,195270,-6.307,34.854,947300,886549,3405,65.015,14.8,5.7,37.6,249.798,193.172,139.0,17.9,0.5843,0.014,33.916576,8.172585,9,23,-5,13,-6,5,0,0,0,0,0,0,0,3,0,0,0,0,1,1,0,0,0,0,0,13.89,22.944444,16.703704,28.833333,0.0,14.87037,60.870271
TZ,2021-05-09,ChIJEaFpSDFRSxgRMMTBSzEXWog,Q924,country/TZA,TZ,Tanzania,TZ,TZA,0,0,0,509,21,,,,,,,,59734213,29851108,29883105,37993578,20011885,6368272,7429015,67.435,0.538,18362316,14089042,9846249,7161928,4820727,2926635,1622800,741236,163280,63177068174,1122,0.4,195270,-6.307,34.854,947300,886549,3405,65.015,14.8,5.7,37.6,249.798,193.172,139.0,17.9,0.5843,0.014,33.916576,8.172585,4,4,-5,9,-13,5,0,0,0,0,0,0,0,3,0,0,0,0,1,1,0,0,0,0,0,13.89,22.0,17.037037,27.740741,0.338667,16.111111,70.567412
TZ,2021-05-10,ChIJEaFpSDFRSxgRMMTBSzEXWog,Q924,country/TZA,TZ,Tanzania,TZ,TZA,0,0,0,509,21,,,,,,,,59734213,29851108,29883105,37993578,20011885,6368272,7429015,67.435,0.538,18362316,14089042,9846249,7161928,4820727,2926635,1622800,741236,163280,63177068174,1122,0.4,195270,-6.307,34.854,947300,886549,3405,65.015,14.8,5.7,37.6,249.798,193.172,139.0,17.9,0.5843,0.014,33.916576,8.172585,9,30,1,15,-5,5,0,0,0,0,0,0,0,3,0,0,0,0,1,1,0,0,0,0,0,13.89,21.537037,17.296296,27.0,2.370667,15.425926,69.328131
TZ,2021-05-11,ChIJEaFpSDFRSxgRMMTBSzEXWog,Q924,country/TZA,TZ,Tanzania,TZ,TZA,0,0,0,509,21,,,,,,,,59734213,29851108,29883105,37993578,20011885,6368272,7429015,67.435,0.538,18362316,14089042,9846249,7161928,4820727,2926635,1622800,741236,163280,63177068174,1122,0.4,195270,-6.307,34.854,947300,886549,3405,65.015,14.8,5.7,37.6,249.798,193.172,139.0,17.9,0.5843,0.014,33.916576,8.172585,16,31,2,17,-5,5,0,0,0,0,0,0,0,3,0,0,0,0,1,1,0,0,0,0,0,13.89,21.0,16.574074,26.592593,2.370667,14.351852,66.455179
TZ,2021-05-12,ChIJEaFpSDFRSxgRMMTBSzEXWog,Q924,country/TZA,TZ,Tanzania,TZ,TZA,0,0,0,509,21,,,,,,,,59734213,29851108,29883105,37993578,20011885,6368272,7429015,67.435,0.538,18362316,14089042,9846249,7161928,4820727,2926635,1622800,741236,163280,63177068174,1122,0.4,195270,-6.307,34.854,947300,886549,3405,65.015,14.8,5.7,37.6,249.798,193.172,139.0,17.9,0.5843,0.014,33.916576,8.172585,23,40,6,26,-5,3,0,0,0,0,0,0,0,3,0,0,0,0,1,1,0,0,0,0,0,13.89,21.314815,16.611111,27.5,0.169333,13.574074,61.606837
TZ,2021-05-13,ChIJEaFpSDFRSxgRMMTBSzEXWog,Q924,country/TZA,TZ,Tanzania,TZ,TZA,0,0,0,509,21,,,,,,,,59734213,29851108,29883105,37993578,20011885,6368272,7429015,67.435,0.538,18362316,14089042,9846249,7161928,4820727,2926635,1622800,741236,163280,63177068174,1122,0.4,195270,-6.307,34.854,947300,886549,3405,65.015,14.8,5.7,37.6,249.798,193.172,139.0,17.9,0.5843,0.014,33.916576,8.172585,24,38,3,25,-14,6,0,0,0,0,0,0,0,3,0,0,0,0,1,1,0,0,0,0,0,13.89,21.759259,15.962963,28.12963,0.0,14.259259,62.565564
TZ,2021-05-14,ChIJEaFpSDFRSxgRMMTBSzEXWog,Q924,country/TZA,TZ,Tanzania,TZ,TZA,0,0,0,509,21,,,,,,,,59734213,29851108,29883105,37993578,20011885,6368272,7429015,67.435,0.538,18362316,14089042,9846249,7161928,4820727,2926635,1622800,741236,163280,63177068174,1122,0.4,195270,-6.307,34.854,947300,886549,3405,65.015,14.8,5.7,37.6,249.798,193.172,139.0,17.9,0.5843,0.014,33.916576,8.172585,1,8,-1,0,-60,14,0,0,0,0,0,0,0,3,0,0,0,0,1,1,0,0,0,0,0,13.89,20.518519,16.5,27.037037,0.0,14.092593,66.680432
TZ,2021-05-15,ChIJEaFpSDFRSxgRMMTBSzEXWog,Q924,country/TZA,TZ,Tanzania,TZ,TZA,0,0,0,509,21,,,,,,,,59734213,29851108,29883105,37993578,20011885,6368272,7429015,67.435,0.538,18362316,14089042,9846249,7161928,4820727,2926635,1622800,741236,163280,63177068174,1122,0.4,195270,-6.307,34.854,947300,886549,3405,65.015,14.8,5.7,37.6,249.798,193.172,139.0,17.9,0.5843,0.014,33.916576,8.172585,4,11,5,2,-32,8,0,0,0,0,0,0,0,3,0,0,0,0,1,1,0,0,0,0,0,13.89,21.796296,15.462963,28.166667,0.0,14.148148,61.880428
TZ,2021-05-16,ChIJEaFpSDFRSxgRMMTBSzEXWog,Q924,country/TZA,TZ,Tanzania,TZ,TZA,0,0,0,509,21,,,,,,,,59734213,29851108,29883105,37993578,20011885,6368272,7429015,67.435,0.538,18362316,14089042,9846249,7161928,4820727,2926635,1622800,741236,163280,63177068174,1122,0.4,195270,-6.307,34.854,947300,886549,3405,65.015,14.8,5.7,37.6,249.798,193.172,139.0,17.9,0.5843,0.014,33.916576,8.172585,7,3,3,12,-15,4,0,0,0,0,0,0,0,3,0,0,0,0,1,1,0,0,0,0,0,13.89,22.592593,15.648148,29.203704,0.0,14.351852,59.673107
